
[00:00:00.000 --> 00:00:02.000]  九個脖子
[00:02:42.000 --> 00:02:43.000]  二十二節裡面
[00:02:43.000 --> 00:02:44.000]  第一個是什麼
[00:02:44.000 --> 00:02:45.000]  仁愛
[00:02:45.000 --> 00:02:46.000]  對不對
[00:02:46.000 --> 00:02:47.000]  聖靈所解的國旨
[00:02:47.000 --> 00:02:49.000]  就是仁愛
[00:02:49.000 --> 00:02:51.000]  所以仁愛肯定記得
[00:02:51.000 --> 00:02:52.000]  仁愛
[00:02:52.000 --> 00:02:53.000]  不用背了
[00:02:53.000 --> 00:02:54.000]  一聽就記得
[00:02:54.000 --> 00:02:55.000]  第一個是仁愛
[00:02:55.000 --> 00:02:56.000]  仁愛英文是什麼
[00:02:56.000 --> 00:02:57.000]  這個仁愛
[00:02:57.000 --> 00:02:58.000]  是什麼意思
[00:02:58.000 --> 00:02:59.000]  那麼仁愛
[00:02:59.000 --> 00:03:00.000]  當然
[00:03:00.000 --> 00:03:01.000]  大家也知道
[00:03:01.000 --> 00:03:02.000]  如果
[00:03:02.000 --> 00:03:03.000]  甚至你不懂得
[00:03:03.000 --> 00:03:04.000]  希臘文這個原文的話
[00:03:04.000 --> 00:03:05.000]  你也知道
[00:03:05.000 --> 00:03:06.000]  這個愛這個字
[00:03:06.000 --> 00:03:07.000]  原文就是
[00:03:07.000 --> 00:03:08.000]  Agape
[00:03:08.000 --> 00:03:09.000]  這個字
[00:03:09.000 --> 00:03:10.000]  這不是普通的人
[00:03:10.000 --> 00:03:11.000]  與人之間的
[00:03:11.000 --> 00:03:12.000]  一些普通的
[00:03:12.000 --> 00:03:13.000]  情慾的愛
[00:03:13.000 --> 00:03:15.000]  是一種神聖的愛
[00:03:15.000 --> 00:03:16.000]  甚至我們可以說
[00:03:16.000 --> 00:03:17.000]  用一個字來說
[00:03:17.000 --> 00:03:18.000]  就是那些
[00:03:18.000 --> 00:03:20.000]  不一樣的愛
[00:03:20.000 --> 00:03:21.000]  那個是基督徒的
[00:03:21.000 --> 00:03:23.000]  愛的特色
[00:03:23.000 --> 00:03:24.000]  基督徒的愛
[00:03:24.000 --> 00:03:28.000]  是什麼特別的地方
[00:03:28.000 --> 00:03:29.000]  所以這個是
[00:03:29.000 --> 00:03:31.000]  從神而來的愛
[00:03:31.000 --> 00:03:33.000]  仁愛是從神而來的
[00:03:33.000 --> 00:03:34.000]  愛就是神聖的愛
[00:03:34.000 --> 00:03:35.000]  那麼這個
[00:03:35.000 --> 00:03:36.000]  講了那麼多次
[00:03:36.000 --> 00:03:39.000]  那麼還沒有具體的意思
[00:03:39.000 --> 00:03:42.000]  跟普通的愛有什麼分別呢
[00:03:42.000 --> 00:03:43.000]  好
[00:03:43.000 --> 00:03:44.000]  繼續下去兩個國旨
[00:03:44.000 --> 00:03:46.000]  之後把它講得更清楚
[00:03:46.000 --> 00:03:48.000]  就是繼續下去兩個國旨
[00:03:48.000 --> 00:03:50.000]  第一個神經用了
[00:03:50.000 --> 00:03:51.000]  一個字來表達
[00:03:51.000 --> 00:03:54.000]  把中文翻成為恩慈對不對
[00:03:54.000 --> 00:03:55.000]  仁愛呢
[00:03:55.000 --> 00:03:57.000]  怎麼仁愛這麼特別啊
[00:03:57.000 --> 00:04:00.000]  因為它是恩慈的愛
[00:04:00.000 --> 00:04:01.000]  那麼恩慈
[00:04:01.000 --> 00:04:04.000]  如果用中文來聽下去
[00:04:04.000 --> 00:04:06.000]  也沒覺得什麼特別
[00:04:06.000 --> 00:04:07.000]  對吧
[00:04:07.000 --> 00:04:10.000]  恩慈好像很豐富
[00:04:10.000 --> 00:04:11.000]  看看英文
[00:04:11.000 --> 00:04:12.000]  kindness
[00:04:12.000 --> 00:04:14.000]  kindness也沒有什麼特別
[00:04:14.000 --> 00:04:15.000]  好看有沒有
[00:04:15.000 --> 00:04:17.000]  就恩慈
[00:04:17.000 --> 00:04:19.000]  但是如果你看那個原文
[00:04:19.000 --> 00:04:22.000]  christortes這個字呢
[00:04:22.000 --> 00:04:23.000]  我做了
[00:04:23.000 --> 00:04:27.000]  因為要講這篇講這樣
[00:04:27.000 --> 00:04:29.000]  那麼我做了一點的功課
[00:04:29.000 --> 00:04:31.000]  研究一下這個法法
[00:04:31.000 --> 00:04:34.000]  這個恩慈這個字
[00:04:34.000 --> 00:04:37.000]  一直看神經怎麼用這個字的時候
[00:04:37.000 --> 00:04:38.000]  出現的地方
[00:04:38.000 --> 00:04:41.000]  就發覺有個特別的地方
[00:04:41.000 --> 00:04:43.000]  就是原來這個恩慈
[00:04:43.000 --> 00:04:46.000]  christortes這個字
[00:04:46.000 --> 00:04:47.000]  出現的時候
[00:04:47.000 --> 00:04:49.000]  大半不是用在人的身上
[00:04:49.000 --> 00:04:51.000]  你記得
[00:04:51.000 --> 00:04:52.000]  你記得就有意義了
[00:04:52.000 --> 00:04:54.000]  用在什麼
[00:04:54.000 --> 00:04:55.000]  用在上帝的身上
[00:04:55.000 --> 00:04:57.000]  是上帝的性命
[00:04:57.000 --> 00:04:58.000]  講到恩慈呢
[00:04:58.000 --> 00:04:59.000]  常常說
[00:04:59.000 --> 00:05:01.000]  上帝是恩慈的上帝
[00:05:01.000 --> 00:05:03.000]  什麼叫恩慈
[00:05:03.000 --> 00:05:05.000]  上帝的恩慈是怎麼表達出來
[00:05:05.000 --> 00:05:07.000]  上帝的恩慈
[00:05:07.000 --> 00:05:08.000]  最重要的就是
[00:05:08.000 --> 00:05:11.000]  當人沒有這個資格
[00:05:11.000 --> 00:05:13.000]  得到上帝的愛的時候
[00:05:13.000 --> 00:05:16.000]  上帝仍然去愛他
[00:05:16.000 --> 00:05:18.000]  所以中文我覺得他還不錯
[00:05:18.000 --> 00:05:20.000]  有恩這個字對不對
[00:05:20.000 --> 00:05:21.000]  恩典
[00:05:21.000 --> 00:05:22.000]  什麼叫恩典
[00:05:22.000 --> 00:05:23.000]  grace
[00:05:23.000 --> 00:05:25.000]  恩典就是說
[00:05:25.000 --> 00:05:27.000]  你本來沒有這個資格
[00:05:27.000 --> 00:05:29.000]  但是我還是給你
[00:05:29.000 --> 00:05:30.000]  對
[00:05:30.000 --> 00:05:32.000]  過於你應該有的
[00:05:32.000 --> 00:05:34.000]  我們才算是恩典
[00:05:34.000 --> 00:05:36.000]  我們去那個超市
[00:05:36.000 --> 00:05:37.000]  去買東西
[00:05:37.000 --> 00:05:39.000]  買了肉
[00:05:39.000 --> 00:05:40.000]  買了菜
[00:05:40.000 --> 00:05:41.000]  買了什麼東西
[00:05:41.000 --> 00:05:43.000]  然後把這個車子
[00:05:43.000 --> 00:05:45.000]  推了去那個
[00:05:45.000 --> 00:05:47.000]  門口
[00:05:47.000 --> 00:05:49.000]  那個
[00:05:49.000 --> 00:05:51.000]  他跟你
[00:05:51.000 --> 00:05:53.000]  打了一個價錢
[00:05:53.000 --> 00:05:54.000]  對不對
[00:05:54.000 --> 00:05:56.000]  那麼那個
[00:05:56.000 --> 00:05:57.000]  那個服務員
[00:05:57.000 --> 00:05:58.000]  打了價錢就說
[00:05:58.000 --> 00:06:00.000]  三百五十二塊
[00:06:00.000 --> 00:06:02.000]  你就給三百五十二塊他
[00:06:02.000 --> 00:06:04.000]  他就給那個貨品給你
[00:06:04.000 --> 00:06:05.000]  對不對
[00:06:05.000 --> 00:06:06.000]  你不會對他說
[00:06:06.000 --> 00:06:08.000]  謝謝你給我的恩典
[00:06:08.000 --> 00:06:09.000]  什麼恩典
[00:06:09.000 --> 00:06:10.000]  這個交易對不對
[00:06:10.000 --> 00:06:11.000]  你給我貨
[00:06:11.000 --> 00:06:12.000]  我給你錢
[00:06:12.000 --> 00:06:14.000]  交易不是恩典
[00:06:14.000 --> 00:06:16.000]  但是如果你沒錢
[00:06:16.000 --> 00:06:17.000]  你肚子很餓
[00:06:17.000 --> 00:06:19.000]  衣服穿出來
[00:06:19.000 --> 00:06:20.000]  就人家一看
[00:06:20.000 --> 00:06:21.000]  那個服務員看你
[00:06:21.000 --> 00:06:22.000]  哎呀
[00:06:22.000 --> 00:06:23.000]  要快關門
[00:06:23.000 --> 00:06:24.000]  快十二點了
[00:06:24.000 --> 00:06:26.000]  你還沒吃
[00:06:26.000 --> 00:06:27.000]  然後你就說
[00:06:27.000 --> 00:06:28.000]  這兩個麵包
[00:06:28.000 --> 00:06:29.000]  拿了兩個麵包
[00:06:29.000 --> 00:06:30.000]  肚子很餓
[00:06:30.000 --> 00:06:31.000]  那時候沒錢
[00:06:31.000 --> 00:06:32.000]  好
[00:06:32.000 --> 00:06:33.000]  那個服務員對你說
[00:06:33.000 --> 00:06:34.000]  算了算了
[00:06:34.000 --> 00:06:35.000]  我替你付吧
[00:06:35.000 --> 00:06:36.000]  這個就是恩典
[00:06:36.000 --> 00:06:37.000]  對不對
[00:06:37.000 --> 00:06:38.000]  恩典就是
[00:06:38.000 --> 00:06:39.000]  你付不起
[00:06:39.000 --> 00:06:41.000]  向天的恩典
[00:06:41.000 --> 00:06:42.000]  向天的恩詞
[00:06:42.000 --> 00:06:43.000]  就是說
[00:06:43.000 --> 00:06:45.000]  你根本你沒有資格
[00:06:45.000 --> 00:06:47.000]  要求我對你的愛
[00:06:47.000 --> 00:06:48.000]  看你的樣子
[00:06:48.000 --> 00:06:49.000]  我不敢替你們說
[00:06:49.000 --> 00:06:51.000]  我記得我問尾藥
[00:06:51.000 --> 00:06:52.000]  還沒有清楚的時候
[00:06:52.000 --> 00:06:53.000]  這個樣子
[00:06:53.000 --> 00:06:55.000]  那種驕傲
[00:06:55.000 --> 00:06:57.000]  那種對向天那種藐視
[00:06:57.000 --> 00:06:58.000]  那種態度
[00:06:58.000 --> 00:07:00.000]  我真的不能夠理解
[00:07:00.000 --> 00:07:02.000]  為什麼向天還要愛我
[00:07:02.000 --> 00:07:04.000]  我看你也是
[00:07:04.000 --> 00:07:05.000]  對不對
[00:07:05.000 --> 00:07:06.000]  恩詞
[00:07:06.000 --> 00:07:07.000]  向天的恩詞
[00:07:07.000 --> 00:07:10.000]  就是我們不急著向天的愛
[00:07:10.000 --> 00:07:11.000]  然而
[00:07:11.000 --> 00:07:13.000]  向天還是愛我
[00:07:13.000 --> 00:07:14.000]  這個叫恩詞
[00:07:14.000 --> 00:07:16.000]  現在聖靈所建立的國者
[00:07:16.000 --> 00:07:17.000]  如果你跟我
[00:07:17.000 --> 00:07:19.000]  需要學習恩詞的時候
[00:07:19.000 --> 00:07:20.000]  就要嘗試把
[00:07:20.000 --> 00:07:23.000]  向天建立的愛的標準
[00:07:23.000 --> 00:07:24.000]  跟祂的表現
[00:07:24.000 --> 00:07:27.000]  用在你跟我生命當中
[00:07:27.000 --> 00:07:28.000]  好不好
[00:07:28.000 --> 00:07:29.000]  恩詞
[00:07:29.000 --> 00:07:32.000]  過於對方應該有的
[00:07:32.000 --> 00:07:33.000]  還需愛
[00:07:33.000 --> 00:07:35.000]  這個叫做恩詞
[00:07:35.000 --> 00:07:37.000]  有時候我坦白說
[00:07:37.000 --> 00:07:39.000]  也教會有聽過弟兄姐妹說
[00:07:39.000 --> 00:07:41.000]  為什麼要理他
[00:07:41.000 --> 00:07:43.000]  為什麼我要跟他打交互
[00:07:43.000 --> 00:07:45.000]  他不跟我講打交互
[00:07:45.000 --> 00:07:49.000]  我跟他打交互幹什麼
[00:07:49.000 --> 00:07:50.000]  我告訴你
[00:07:50.000 --> 00:07:52.000]  這個不是恩詞
[00:07:52.000 --> 00:07:54.000]  這個叫抱求
[00:07:54.000 --> 00:07:55.000]  對不對
[00:07:55.000 --> 00:07:57.000]  你不理我我也不理你
[00:07:57.000 --> 00:08:00.000]  恩詞不是這樣
[00:08:00.000 --> 00:08:03.000]  如果向天用戒這個標準
[00:08:03.000 --> 00:08:06.000]  我們全死掉對不對
[00:08:06.000 --> 00:08:08.000]  我們全都不理向天的時候
[00:08:08.000 --> 00:08:10.000]  向天已經來替我們而死
[00:08:10.000 --> 00:08:12.000]  這個叫恩詞
[00:08:12.000 --> 00:08:14.000]  弟兄怎麼讓我們之間
[00:08:14.000 --> 00:08:17.000]  更多的恩詞
[00:08:17.000 --> 00:08:18.000]  對方給我什麼
[00:08:18.000 --> 00:08:19.000]  我就給他什麼
[00:08:19.000 --> 00:08:20.000]  他不給我
[00:08:20.000 --> 00:08:21.000]  我就不給他
[00:08:21.000 --> 00:08:23.000]  這個不是恩詞
[00:08:23.000 --> 00:08:24.000]  好嗎
[00:08:24.000 --> 00:08:25.000]  恩詞
[00:08:25.000 --> 00:08:27.000]  這個是不一樣的愛
[00:08:27.000 --> 00:08:28.000]  好
[00:08:28.000 --> 00:08:30.000]  還有第二個是溫柔
[00:08:30.000 --> 00:08:31.000]  這是溫柔
[00:08:31.000 --> 00:08:36.000]  溫柔是什麼意思
[00:08:36.000 --> 00:08:40.000]  溫柔這個字
[00:08:40.000 --> 00:08:42.000]  聽起來很容易腹記
[00:08:42.000 --> 00:08:44.000]  溫柔一聽就是好
[00:08:44.000 --> 00:08:47.000]  好像穿得比較有斯文對不對
[00:08:47.000 --> 00:08:50.000]  講話聲音比較大
[00:08:50.000 --> 00:08:51.000]  比較那麼粗
[00:08:51.000 --> 00:08:52.000]  就叫做溫柔對不對
[00:08:52.000 --> 00:08:54.000]  當然不是
[00:08:54.000 --> 00:08:56.000]  聲音從來不是那麼扁面
[00:08:56.000 --> 00:08:58.000]  這個扁面這個扁殺也好
[00:08:58.000 --> 00:09:02.000]  就是溫柔溫柔比較標準不是
[00:09:02.000 --> 00:09:04.000]  溫柔是在聖經
[00:09:04.000 --> 00:09:08.000]  在上帝的意義裡面是什麼意思
[00:09:08.000 --> 00:09:10.000]  我覺得
[00:09:10.000 --> 00:09:13.000]  最好對溫柔的解釋跟理解
[00:09:13.000 --> 00:09:15.000]  是來自主耶穌基督
[00:09:15.000 --> 00:09:18.000]  在馬太福音第五章第十節
[00:09:18.000 --> 00:09:19.000]  你記得嗎
[00:09:19.000 --> 00:09:21.000]  主耶穌在馬太福音第五章裡面
[00:09:21.000 --> 00:09:23.000]  談到登山保訓
[00:09:23.000 --> 00:09:27.000]  在上下他頒布了八福對不對
[00:09:27.000 --> 00:09:28.000]  有八個福氣
[00:09:28.000 --> 00:09:29.000]  其中有一個叫做溫柔的
[00:09:29.000 --> 00:09:30.000]  記得嗎
[00:09:30.000 --> 00:09:31.000]  可以背出來嗎
[00:09:31.000 --> 00:09:33.000]  溫柔的人有福了
[00:09:33.000 --> 00:09:34.000]  為什麼
[00:09:34.000 --> 00:09:39.000]  因為他們必承受地土
[00:09:39.000 --> 00:09:40.000]  這個意思
[00:09:40.000 --> 00:09:45.000]  溫柔的人可以承受地土
[00:09:45.000 --> 00:09:47.000]  很奇怪
[00:09:47.000 --> 00:09:50.000]  應該溫柔的人失去地土
[00:09:50.000 --> 00:09:51.000]  因為他太斯文了
[00:09:51.000 --> 00:09:53.000]  不夠人打是吧
[00:09:53.000 --> 00:09:54.000]  人家打了他的東西
[00:09:54.000 --> 00:09:56.000]  他怎麼可以承受地土
[00:09:56.000 --> 00:09:58.000]  他就給人喊說去溫柔
[00:09:58.000 --> 00:10:00.000]  太溫柔了對不對
[00:10:00.000 --> 00:10:01.000]  所以
[00:10:01.000 --> 00:10:04.000]  肯定有一個很深刻的意思
[00:10:04.000 --> 00:10:07.000]  學者研究的時候都發現
[00:10:07.000 --> 00:10:08.000]  耶穌講這句話
[00:10:08.000 --> 00:10:11.000]  背後有祂的點子在哪裡
[00:10:11.000 --> 00:10:12.000]  在什麼地方
[00:10:12.000 --> 00:10:15.000]  耶穌講這句話的時候
[00:10:15.000 --> 00:10:16.000]  一定
[00:10:16.000 --> 00:10:18.000]  聽眾都聽得懂
[00:10:18.000 --> 00:10:21.000]  祂是指著舊約聖經裡面的
[00:10:21.000 --> 00:10:24.000]  亞巴拉罕來說的
[00:10:24.000 --> 00:10:26.000]  亞巴拉罕最著名的是什麼
[00:10:26.000 --> 00:10:29.000]  承受地土對不對
[00:10:29.000 --> 00:10:30.000]  神給
[00:10:30.000 --> 00:10:32.000]  亞巴拉罕的應許就是
[00:10:32.000 --> 00:10:35.000]  將南的美地都給他
[00:10:35.000 --> 00:10:36.000]  那麼
[00:10:36.000 --> 00:10:39.000]  亞巴拉罕溫柔嗎
[00:10:39.000 --> 00:10:41.000]  在我們的印象當中
[00:10:41.000 --> 00:10:44.000]  亞巴拉罕不是我們表面的溫柔
[00:10:44.000 --> 00:10:45.000]  對不對
[00:10:45.000 --> 00:10:48.000]  亞巴拉罕是英雄豪傑型的人
[00:10:48.000 --> 00:10:50.000]  大家記得戰場時期裡面
[00:10:50.000 --> 00:10:52.000]  亞巴拉罕帶著家軍下戰
[00:10:52.000 --> 00:10:54.000]  把五個王都打下來
[00:10:54.000 --> 00:10:55.000]  好厲害
[00:10:55.000 --> 00:10:58.000]  這個大男人不像溫柔
[00:10:58.000 --> 00:11:02.000]  所以他不是我們表面溫柔的概念
[00:11:02.000 --> 00:11:04.000]  亞巴拉罕的溫柔在哪裡
[00:11:04.000 --> 00:11:06.000]  一句講得很清楚很簡單
[00:11:06.000 --> 00:11:08.000]  亞巴拉罕的溫柔是
[00:11:08.000 --> 00:11:11.000]  他對神永遠溫柔
[00:11:11.000 --> 00:11:12.000]  他像
[00:11:12.000 --> 00:11:14.000]  他聽話
[00:11:14.000 --> 00:11:17.000]  從來不對神說不
[00:11:17.000 --> 00:11:18.000]  你看吧
[00:11:18.000 --> 00:11:19.000]  神對亞巴拉罕說
[00:11:19.000 --> 00:11:21.000]  你離開這本書很像
[00:11:21.000 --> 00:11:23.000]  去我要你去的英雄就是你
[00:11:23.000 --> 00:11:25.000]  像聽說亞巴拉罕就去了
[00:11:25.000 --> 00:11:27.000]  他去什麼地方啊
[00:11:27.000 --> 00:11:29.000]  基本來說他去的地方
[00:11:29.000 --> 00:11:31.000]  他也不知道
[00:11:31.000 --> 00:11:33.000]  亞巴拉罕說我去什麼地方
[00:11:33.000 --> 00:11:35.000]  像聽說我不告訴你你去吧
[00:11:35.000 --> 00:11:37.000]  亞巴拉罕說好我就去
[00:11:37.000 --> 00:11:40.000]  就離開了家鄉就離開
[00:11:40.000 --> 00:11:41.000]  溫柔
[00:11:41.000 --> 00:11:42.000]  一種什麼意思
[00:11:42.000 --> 00:11:45.000]  溫柔是對神
[00:11:45.000 --> 00:11:46.000]  說不
[00:11:46.000 --> 00:11:47.000]  不說
[00:11:47.000 --> 00:11:48.000]  永遠不說
[00:11:48.000 --> 00:11:51.000]  很多人我們看
[00:11:51.000 --> 00:11:53.000]  他好像表面像很溫柔
[00:11:53.000 --> 00:11:55.000]  但是對神的心
[00:11:55.000 --> 00:11:57.000]  一點都不溫柔
[00:11:57.000 --> 00:11:58.000]  所以這裡說
[00:11:58.000 --> 00:12:01.000]  溫柔是對神聽話
[00:12:01.000 --> 00:12:03.000]  就像亞巴拉罕一樣
[00:12:03.000 --> 00:12:05.000]  就好像摩西一樣
[00:12:05.000 --> 00:12:07.000]  就是表面不溫柔的人
[00:12:07.000 --> 00:12:09.000]  就是表現就是英雄
[00:12:09.000 --> 00:12:11.000]  但是事實上是最溫柔的人
[00:12:11.000 --> 00:12:14.000]  所以這裡有三個字
[00:12:14.000 --> 00:12:19.000]  表達了聖靈所接的國字裡面的愛的特色
[00:12:19.000 --> 00:12:20.000]  記得嗎
[00:12:20.000 --> 00:12:21.000]  第一
[00:12:21.000 --> 00:12:23.000]  仁愛
[00:12:23.000 --> 00:12:26.000]  仁愛裡面兩個不一樣的愛的表現
[00:12:26.000 --> 00:12:27.000]  第一個
[00:12:27.000 --> 00:12:28.000]  恩慈
[00:12:28.000 --> 00:12:30.000]  還有溫柔
[00:12:30.000 --> 00:12:31.000]  好我聽錯了
[00:12:31.000 --> 00:12:32.000]  不拿了記得
[00:12:32.000 --> 00:12:34.000]  好我們繼續下去了
[00:12:34.000 --> 00:12:35.000]  還有兩個
[00:12:35.000 --> 00:12:38.000]  當我們跟人家相處的時候
[00:12:38.000 --> 00:12:42.000]  所表現出來的很重要的心得的基礎
[00:12:42.000 --> 00:12:45.000]  第一個叫做良善
[00:12:45.000 --> 00:12:48.000]  第二個叫做心識
[00:12:48.000 --> 00:12:49.000]  對不對
[00:12:49.000 --> 00:12:51.000]  良善
[00:12:51.000 --> 00:12:55.000]  良善這個字
[00:12:55.000 --> 00:12:58.000]  阿哥伏宗尼
[00:12:58.000 --> 00:13:00.000]  阿哥伏宗尼這個字呢
[00:13:00.000 --> 00:13:03.000]  你看相親出現的時候
[00:13:03.000 --> 00:13:05.000]  也有他的特色
[00:13:05.000 --> 00:13:06.000]  每次出現的時候
[00:13:06.000 --> 00:13:08.000]  很多次大部分出現的時候
[00:13:08.000 --> 00:13:11.000]  跟另外一個字是對立的
[00:13:11.000 --> 00:13:14.000]  有時候我們也念英文
[00:13:14.000 --> 00:13:15.000]  一個個聖詞
[00:13:15.000 --> 00:13:17.000]  我不太理解他的意思
[00:13:17.000 --> 00:13:19.000]  在查一個相反詞
[00:13:19.000 --> 00:13:20.000]  他的相反詞的時候
[00:13:20.000 --> 00:13:24.000]  反映了這個字特別的重點的地方
[00:13:24.000 --> 00:13:25.000]  這個是一樣
