
[00:00:00.000 --> 00:00:03.000]  那我們一起來低頭禱告
[00:01:33.000 --> 00:01:35.000]  藉著主你的聖靈 你的心意
[00:01:35.000 --> 00:01:37.000]  向我們弟兄姊妹來說話
[00:01:37.000 --> 00:01:40.000]  開我們的眼睛 開我們的心
[00:01:40.000 --> 00:01:43.000]  讓我們能夠聽到主你的聲音
[00:01:43.000 --> 00:01:44.000]  主啊 在這個時候
[00:01:44.000 --> 00:01:47.000]  我們特別的將Eric的爸爸媽媽
[00:01:47.000 --> 00:01:49.000]  再過幾個小時
[00:01:49.000 --> 00:01:53.000]  就要去簽證到美國來看Eric
[00:01:53.000 --> 00:01:55.000]  主啊 我們就恭敬的把這個Request
[00:01:55.000 --> 00:01:57.000]  仰望在主你手中
[00:01:57.000 --> 00:01:58.000]  主啊 我們求主你讓他
[00:01:58.000 --> 00:02:02.000]  到了這個簽證的地方的時候
[00:02:02.000 --> 00:02:03.000]  在移民官的面前
[00:02:03.000 --> 00:02:05.000]  他能夠有恩寵
[00:02:05.000 --> 00:02:06.000]  真的是
[00:02:06.000 --> 00:02:08.000]  主 我們求你說
[00:02:08.000 --> 00:02:11.000]  不是讓Eric的爸爸媽媽來美國玩啊
[00:02:11.000 --> 00:02:12.000]  做什麼
[00:02:12.000 --> 00:02:14.000]  乃至到美國來的時候
[00:02:14.000 --> 00:02:16.000]  他能夠來到教會
[00:02:16.000 --> 00:02:19.000]  聽到福音 成為你的兒女
[00:02:19.000 --> 00:02:21.000]  成為神的助手
[00:02:21.000 --> 00:02:24.000]  我們就為此都來獻上他的心
[00:02:24.000 --> 00:02:25.000]  Hallelujah 讚美你
[00:02:25.000 --> 00:02:27.000]  禱告奉耶穌基督的名
[00:02:27.000 --> 00:02:29.000]  Amen
[00:02:29.000 --> 00:02:33.000]  我們來複習一下
[00:02:33.000 --> 00:02:35.000]  今年的路德祭
[00:02:35.000 --> 00:02:37.000]  我們其實已經講了三次了
[00:02:37.000 --> 00:02:39.000]  今天是第四次了
[00:02:39.000 --> 00:02:42.000]  那第一次我們講路德祭的時候
[00:02:42.000 --> 00:02:46.000]  我們在強調的是上帝施恩的手
[00:02:46.000 --> 00:02:48.000]  講到上帝的恩慈
[00:02:48.000 --> 00:02:54.000]  講到人慈恩典的屬性
[00:02:54.000 --> 00:02:57.000]  我們看拿爾米跟路德之間
[00:02:57.000 --> 00:03:01.000]  那個婆媳之間的那個美好的關係上面
[00:03:01.000 --> 00:03:05.000]  我們看到伯瓦斯因為他敬畏神
[00:03:05.000 --> 00:03:12.000]  他就能夠願意來照顧那個孤苦的寡婦
[00:03:12.000 --> 00:03:13.000]  兩個寡婦
[00:03:13.000 --> 00:03:15.000]  在伯瓦斯身上
[00:03:15.000 --> 00:03:17.000]  我們也看到那個恩慈
[00:03:17.000 --> 00:03:21.000]  其實恩慈是我們基督教信仰裡面
[00:03:21.000 --> 00:03:23.000]  非常重要的一個一環
[00:03:23.000 --> 00:03:27.000]  所以在路加福音第一章
[00:03:27.000 --> 00:03:32.000]  七十八、七十九節的時候
[00:03:32.000 --> 00:03:33.000]  他有一記經文
[00:03:33.000 --> 00:03:38.000]  他說:因著我們神憐憫的心腸
[00:03:38.000 --> 00:03:42.000]  叫清晨的日光從高天臨到我們
[00:03:42.000 --> 00:03:46.000]  要照亮坐在黑暗死因憂苦中的人
[00:03:46.000 --> 00:03:49.000]  把我們的腳引到平安的路上
[00:03:49.000 --> 00:03:55.000]  所以這個恩慈是我們得救贖蒙恩典的第一站
[00:03:55.000 --> 00:03:59.000]  第二次我們在講路德祭的時候
[00:03:59.000 --> 00:04:02.000]  我們講到的是說基督徒的天路歷程
[00:04:02.000 --> 00:04:07.000]  當我們在行天路的道路上面的時候
[00:04:07.000 --> 00:04:13.000]  我們要明白上帝天父對他神兒女的心意是什麼
[00:04:13.000 --> 00:04:20.000]  神的子民在每一件事情上所做的選擇
[00:04:20.000 --> 00:04:23.000]  甚至在面對苦難的時候
[00:04:23.000 --> 00:04:30.000]  我們的態度是我們願意從這苦難中來學習成長
[00:04:30.000 --> 00:04:39.000]  而且是選擇在艱難的風暴裡面來接受鍛鍊
[00:04:39.000 --> 00:04:42.000]  才能夠結出甜美的果實
[00:04:42.000 --> 00:04:47.000]  這些都是很重要的
[00:04:47.000 --> 00:04:51.000]  當拿爾彌跟他的媳婦路德
[00:04:51.000 --> 00:04:56.000]  他們從摩押地回到伯利衡的時候
[00:04:56.000 --> 00:04:58.000]  我們知道從政經上面我們知道
[00:04:58.000 --> 00:05:01.000]  那正是在動手割大麥的時候
[00:05:01.000 --> 00:05:06.000]  那拿爾彌在摩押地他喪夫喪子
[00:05:06.000 --> 00:05:12.000]  天下還有什麼比這個喪夫喪子還要更悲慘的事情
[00:05:12.000 --> 00:05:15.000]  但是當拿爾彌迴轉的時候
[00:05:15.000 --> 00:05:19.000]  就是神祝福的開始
[00:05:19.000 --> 00:05:21.000]  所以屬神的兒女都要迴轉
[00:05:21.000 --> 00:05:23.000]  所以剛才我們在禱告的時候
[00:05:23.000 --> 00:05:26.000]  我們真是為美國來禱告
[00:05:26.000 --> 00:05:28.000]  我們看到美國現在
[00:05:28.000 --> 00:05:31.000]  是不是也在一個很critical的時間裡面
[00:05:31.000 --> 00:05:35.000]  但是我們非常的知道
[00:05:35.000 --> 00:05:37.000]  當我們迴轉向神的時候
[00:05:37.000 --> 00:05:39.000]  神就必要迴轉向我們
[00:05:39.000 --> 00:05:44.000]  所以當拿爾彌他回到伯利衡以後
[00:05:44.000 --> 00:05:50.000]  他順著聖靈的帶領就回到伯利衡
[00:05:50.000 --> 00:05:52.000]  一回到伯利衡的時候
[00:05:52.000 --> 00:06:00.000]  我們知道正好是伯利衡在豐年收割的時候
[00:06:00.000 --> 00:06:05.000]  是神祝福的開始
[00:06:05.000 --> 00:06:07.000]  羅馬書第五章
[00:06:07.000 --> 00:06:08.000]  上次我們姐妹小組的時候
[00:06:08.000 --> 00:06:11.000]  大家都很喜歡這個經句
[00:06:11.000 --> 00:06:12.000]  所以我就再repeat一次說
[00:06:12.000 --> 00:06:15.000]  在羅馬書第五章第三節到第五節的時候
[00:06:15.000 --> 00:06:17.000]  他告訴我們說
[00:06:17.000 --> 00:06:21.000]  在患難中我們也要歡歡喜喜
[00:06:21.000 --> 00:06:23.000]  因為患難生忍耐
[00:06:23.000 --> 00:06:24.000]  忍耐生老練
[00:06:24.000 --> 00:06:26.000]  老練帶盼望
[00:06:26.000 --> 00:06:29.000]  盼望就不知羞恥
[00:06:29.000 --> 00:06:32.000]  神的愛就在這些事情上面
[00:06:32.000 --> 00:06:34.000]  都要向我們顯明
[00:06:34.000 --> 00:06:37.000]  這就是救贖的鑰匙
[00:06:37.000 --> 00:06:40.000]  Hallelujah 讚美主
[00:06:40.000 --> 00:06:42.000]  你迴轉向神
[00:06:42.000 --> 00:06:44.000]  你親近神
[00:06:44.000 --> 00:06:46.000]  那就是祝福的開始
[00:06:46.000 --> 00:06:50.000]  我看到上次俊敏剛從中國回來的時候
[00:06:50.000 --> 00:06:51.000]  她在機場的時候
[00:06:51.000 --> 00:06:53.000]  她經歷到神
[00:06:53.000 --> 00:06:55.000]  她的護照沒有帶
[00:06:55.000 --> 00:06:59.000]  她的綠卡沒拿
[00:06:59.000 --> 00:07:02.000]  她居然順利的回到家
[00:07:02.000 --> 00:07:05.000]  她知道那是上帝的恩典
[00:07:05.000 --> 00:07:08.000]  所以她嚐到主恩的甘甜
[00:07:08.000 --> 00:07:11.000]  她就知道那個主的美善
[00:07:11.000 --> 00:07:12.000]  所以她就開始
[00:07:12.000 --> 00:07:16.000]  看到你現在禮拜天你也看到他
[00:07:16.000 --> 00:07:18.000]  禮拜五姐妹小組你也看到他
[00:07:18.000 --> 00:07:22.000]  那個主就一直在吸引她
[00:07:22.000 --> 00:07:25.000]  然後神的祝福就不斷的領導她
[00:07:25.000 --> 00:07:28.000]  那天她忍不住她打電話給我
[00:07:28.000 --> 00:07:31.000]  我告訴她一個好消息
[00:07:31.000 --> 00:07:33.000]  我說那是什麼祝福
[00:07:33.000 --> 00:07:35.000]  她說對我知道那是什麼祝福
[00:07:35.000 --> 00:07:38.000]  所以當我們的心親近神的時候
[00:07:38.000 --> 00:07:39.000]  神的祝福就領導
[00:07:39.000 --> 00:07:43.000]  Hallelujah 讚美主
[00:07:43.000 --> 00:07:45.000]  在第三次的sermon裡面
[00:07:45.000 --> 00:07:50.000]  我們談到的是和神心意的人際關係
[00:07:50.000 --> 00:07:53.000]  看到拿二米跟路德的關係
[00:07:53.000 --> 00:07:58.000]  看到路德跟瓜斯的關係
[00:07:58.000 --> 00:08:01.000]  從這些關係上面我們來探討
[00:08:01.000 --> 00:08:03.000]  什麼叫做好神喜悅的
[00:08:03.000 --> 00:08:06.000]  家庭婚姻人際關係
[00:08:06.000 --> 00:08:10.000]  其實我們都知道婆媳關係
[00:08:10.000 --> 00:08:14.000]  是家庭裡面最難處理的一個關係
[00:08:14.000 --> 00:08:19.000]  但是拿二米是一個很成功的婆婆
[00:08:19.000 --> 00:08:21.000]  不但是路德愛她
[00:08:21.000 --> 00:08:26.000]  連她的大媳婦也很愛她的
[00:08:26.000 --> 00:08:30.000]  但是你去看他們之間的關係
[00:08:30.000 --> 00:08:35.000]  其實他們的關係是一個沒有癡心的
[00:08:35.000 --> 00:08:37.000]  而且是個很尊貴的愛
[00:08:37.000 --> 00:08:45.000]  其實拿二米跟他的兩個媳婦的關係
[00:08:45.000 --> 00:08:47.000]  是很特別的
[00:08:47.000 --> 00:08:50.000]  那路德跟瓜斯呢
[00:08:50.000 --> 00:08:53.000]  其實他們兩個是聖經裡面
[00:08:53.000 --> 00:08:57.000]  其實也是很有名的一對夫妻
[00:08:57.000 --> 00:09:02.000]  我們談到拿二米跟瓜斯他們的關係
[00:09:02.000 --> 00:09:06.000]  他們的愛情故事非常的傳奇
[00:09:06.000 --> 00:09:12.000]  我們知道他們是老夫少妻
[00:09:12.000 --> 00:09:17.000]  而且他們的相遇跟相知都是很不尋常的
[00:09:17.000 --> 00:09:24.000]  照理說猶太人是不跟他們自己以外的人通婚的
[00:09:24.000 --> 00:09:30.000]  而且在那個很保守很傳統的時代裡面
[00:09:30.000 --> 00:09:36.000]  你看到他們兩個之間其實都是一個幸而順福的關係
[00:09:36.000 --> 00:09:38.000]  然後就帶出了很大的故事
[00:09:38.000 --> 00:09:45.000]  而且神檢選他們夫妻成為大胃王的祖父母
[00:09:45.000 --> 00:09:53.000]  而且成為我們主耶穌基督的祖先
[00:09:53.000 --> 00:09:59.000]  這些都是神對路德的一個檢選跟他的獎賞
[00:09:59.000 --> 00:10:00.000]  神檢選路德
[00:10:00.000 --> 00:10:02.000]  然後因著路德的順時
[00:10:02.000 --> 00:10:05.000]  神來獎賞他
[00:10:05.000 --> 00:10:09.000]  那剛才我們讀經的時候
[00:10:09.000 --> 00:10:11.000]  Eric在我們讀經的時候
[00:10:11.000 --> 00:10:16.000]  也讀到後來路德生了兒子
[00:10:16.000 --> 00:10:20.000]  就成為拿二米的養子
[00:10:20.000 --> 00:10:26.000]  那路德拿二米他剛剛回到伯利衡的時候
[00:10:26.000 --> 00:10:28.000]  他說不要叫我拿二米
[00:10:28.000 --> 00:10:30.000]  我很苦啊
[00:10:30.000 --> 00:10:31.000]  不要叫我拿二米
[00:10:31.000 --> 00:10:34.000]  但是你看到了後來
[00:10:34.000 --> 00:10:37.000]  那拿二米的喜樂是更大的
[00:10:37.000 --> 00:10:40.000]  他不但是在晚年的時候
[00:10:40.000 --> 00:10:45.000]  他有這個孫子變兒子
[00:10:45.000 --> 00:10:48.000]  而且他整個人都更溫柔
[00:10:48.000 --> 00:10:51.000]  更喜樂更甜美了
[00:10:51.000 --> 00:10:55.000]  這些都是在蒙救贖之後
[00:10:55.000 --> 00:10:57.000]  我們所得到的恩典
[00:10:57.000 --> 00:10:59.000]  Hallelujah讚美主
[00:10:59.000 --> 00:11:01.000]  那今天呢
[00:11:01.000 --> 00:11:04.000]  來到我們今天最後的這個信息
[00:11:04.000 --> 00:11:07.000]  我其實今天的信息呢
[00:11:07.000 --> 00:11:10.000]  是要跟我們大家一起來思考
[00:11:10.000 --> 00:11:14.000]  來分享一幅神的大圖畫
[00:11:14.000 --> 00:11:17.000]  你知道神在每一件事情上面
[00:11:17.000 --> 00:11:19.000]  神在創世的時候
[00:11:19.000 --> 00:11:21.000]  他就已經有一個計畫
[00:11:21.000 --> 00:11:23.000]  他有一個圖畫
[00:11:23.000 --> 00:11:27.000]  是將來在永世裡面
[00:11:27.000 --> 00:11:31.000]  在永恆裡面我們所要享受的
[00:11:31.000 --> 00:11:36.000]  但是因著亞當跟夏娃犯罪
[00:11:36.000 --> 00:11:39.000]  我們被逐出伊甸園了
[00:11:39.000 --> 00:11:41.000]  但是神有應許
[00:11:41.000 --> 00:11:44.000]  從創世紀第一章第三章的時候
[00:11:44.000 --> 00:11:48.000]  當亞當跟夏娃要逐出犯罪之後
[00:11:48.000 --> 00:11:50.000]  神就應許說
[00:11:50.000 --> 00:11:55.000]  有一天將來我要給你們一個救贖主
[00:11:55.000 --> 00:11:58.000]  你知道救贖主在
[00:11:58.000 --> 00:12:01.000]  在希伯來文裡面叫做Messiah
[00:12:01.000 --> 00:12:05.000]  但是到希臘文裡面叫做基督
[00:12:05.000 --> 00:12:09.000]  那我就在思想救贖主Messiah跟基督
[00:12:09.000 --> 00:12:11.000]  你記得我們有時候在聽那個
[00:12:11.000 --> 00:12:14.000]  韓德爾的歌劇Messiah
[00:12:14.000 --> 00:12:16.000]  他裡面講唱
[00:12:16.000 --> 00:12:18.000]  他們說在英國的歌劇院
[00:12:18.000 --> 00:12:20.000]  唱韓德爾的Messiah的時候
[00:12:20.000 --> 00:12:23.000]  到最後的時候英國女王都要站起來了
[00:12:23.000 --> 00:12:26.000]  而且在以賽亞書五十三章裡面
[00:12:26.000 --> 00:12:29.000]  他形容我們這個Messiah
[00:12:29.000 --> 00:12:30.000]  這個基督
[00:12:30.000 --> 00:12:33.000]  這個為我們釘十一架的主
[00:12:33.000 --> 00:12:35.000]  祂沒有加行為
[00:12:35.000 --> 00:12:37.000]  祂是被人家唾棄
[00:12:37.000 --> 00:12:40.000]  被人家拒絕的
[00:12:40.000 --> 00:12:44.000]  但是祂卻擔當了我們的罪惡
[00:12:44.000 --> 00:12:50.000]  祂背負我們的痛苦
[00:12:50.000 --> 00:12:55.000]  那耶和華把祂當作一個贖罪祭
[00:12:55.000 --> 00:12:59.000]  掛在十一架上
[00:12:59.000 --> 00:13:03.000]  所以親愛弟兄姊妹
[00:13:03.000 --> 00:13:06.000]  我們來想想看
[00:13:06.000 --> 00:13:10.000]  我們現在這個世代
[00:13:10.000 --> 00:13:13.000]  是不是很像這個世詩時代
[00:13:13.000 --> 00:13:15.000]  這個世詩在彼正的時候
[00:13:15.000 --> 00:13:16.000]  道德敗壞
[00:13:16.000 --> 00:13:19.000]  個人偏行己路
[00:13:19.000 --> 00:13:20.000]  像我們現在
[00:13:20.000 --> 00:13:23.000]  我們禮拜三的禱告會的時候
[00:13:23.000 --> 00:13:27.000]  我們大家都很傷痛的在為美國禱告
[00:13:27.000 --> 00:13:29.000]  上個禮拜又來了
[00:13:29.000 --> 00:13:34.000]  學生拿槍去學校打死老師
[00:13:34.000 --> 00:13:37.000]  還有很多風災水災
[00:13:37.000 --> 00:13:40.000]  各樣的災難都不停的
[00:13:40.000 --> 00:13:42.000]  但是在那個時代
[00:13:42.000 --> 00:13:45.000]  神揀選了一個
[00:13:45.000 --> 00:13:48.000]  一個代表罪的魔壓女子
[00:13:48.000 --> 00:13:50.000]  來喻表人的本性
[00:13:50.000 --> 00:13:52.000]  那在這個時代
[00:13:52.000 --> 00:13:55.000]  神揀選你跟我
[00:13:55.000 --> 00:13:57.000]  在我們沒有接受耶穌基督
[00:13:57.000 --> 00:13:59.000]  做我們救主之前
[00:13:59.000 --> 00:14:02.000]  我們每一個人都是
[00:14:02.000 --> 00:14:06.000]  如洋走迷的罪人
[00:14:06.000 --> 00:14:08.000]  我常常很喜歡講的一個例子就是說
[00:14:08.000 --> 00:14:13.000]  我們沒有權利選擇
[00:14:13.000 --> 00:14:15.000]  誰是我的父母親
[00:14:15.000 --> 00:14:18.000]  我要生在誰的家裡面
[00:14:18.000 --> 00:14:20.000]  我們沒有權利選
[00:14:20.000 --> 00:14:23.000]  但是神給我們每一個人
[00:14:23.000 --> 00:14:26.000]  都有一個決定
[00:14:26.000 --> 00:14:29.000]  我是不是願意接受耶穌基督
[00:14:29.000 --> 00:14:30.000]  做我個人的救主
[00:14:30.000 --> 00:14:33.000]  我是不是願意進入神的家中
[00:14:33.000 --> 00:14:34.000]  這個是沒有勉強
[00:14:34.000 --> 00:14:37.000]  這是你可以決定的事情
[00:14:37.000 --> 00:14:41.000]  所以在路德記裡面
[00:14:41.000 --> 00:14:44.000]  路德是喻表教會的
[00:14:44.000 --> 00:14:47.000]  所以當他重返伯利恆的時候
[00:14:47.000 --> 00:14:49.000]  就是一個心智一個決定
[00:14:49.000 --> 00:14:51.000]  就是像我們一樣
[00:14:51.000 --> 00:14:53.000]  我們一個心智一個決定
[00:14:53.000 --> 00:14:57.000]  我是不是要跟耶穌基督建立關係
[00:14:57.000 --> 00:14:58.000]  我是不是願意接受他
[00:14:58.000 --> 00:15:00.000]  做我個人的救主
[00:15:00.000 --> 00:15:02.000]  我是不是願意把我的生命
[00:15:02.000 --> 00:15:04.000]  交在他的手上
[00:15:04.000 --> 00:15:08.000]  所以當路德決定跟拿惡名
[00:15:08.000 --> 00:15:11.000]  回伯利恆的時候
[00:15:11.000 --> 00:15:13.000]  他就宣告
[00:15:13.000 --> 00:15:14.000]  他宣告什麼
[00:15:14.000 --> 00:15:17.000]  他說我跟定你了
[00:15:17.000 --> 00:15:20.000]  媽媽我跟定你了
[00:15:20.000 --> 00:15:22.000]  你的國就是我的國
[00:15:22.000 --> 00:15:26.000]  你的神就是我的神
[00:15:26.000 --> 00:15:29.000]  這個山盟海誓
[00:15:29.000 --> 00:15:34.000]  這個路德已經跟拿惡名
[00:15:34.000 --> 00:15:36.000]  定這個山盟海誓了
[00:15:36.000 --> 00:15:37.000]  你死在哪裡
[00:15:37.000 --> 00:15:39.000]  我也死在那裡
[00:15:39.000 --> 00:15:41.000]  我也葬在那裡
[00:15:41.000 --> 00:15:43.000]  這樣子
[00:15:43.000 --> 00:15:50.000]  你看你聽路德他的宣告
[00:15:50.000 --> 00:15:53.000]  你知道當時聽到路德的宣告的時候
[00:15:53.000 --> 00:15:55.000]  你知道路德是磨牙人
[00:15:55.000 --> 00:15:56.000]  聖經在上面講
[00:15:56.000 --> 00:15:59.000]  這種人是不能進神的會的
[00:15:59.000 --> 00:16:01.000]  但是當路德這樣宣告的時候
[00:16:01.000 --> 00:16:04.000]  他改變了整個心
[00:16:04.000 --> 00:16:08.000]  他扭轉了整個心
[00:16:08.000 --> 00:16:13.000]  所以神檢選他
[00:16:13.000 --> 00:16:15.000]  神沒有因為他是一個外邦人
[00:16:15.000 --> 00:16:18.000]  就棄絕他
[00:16:18.000 --> 00:16:20.000]  所以路德記的裡面
[00:16:20.000 --> 00:16:23.000]  就顯示讓我們看到
[00:16:23.000 --> 00:16:26.000]  神的愛是沒有分你是猶太人
[00:16:26.000 --> 00:16:30.000]  還是你是外邦人
[00:16:30.000 --> 00:16:33.000]  舊約聖經裡頭是有這樣講
[00:16:33.000 --> 00:16:34.000]  但是弟兄姊妹
[00:16:34.000 --> 00:16:38.000]  我們可以改變神的心
[00:16:38.000 --> 00:16:40.000]  路德他改變神的心
[00:16:40.000 --> 00:16:42.000]  我們也可以
[00:16:42.000 --> 00:16:45.000]  Hallelujah讚美主
[00:16:45.000 --> 00:16:48.000]  所以你的決心
[00:16:48.000 --> 00:16:51.000]  是救贖的一個條件
[00:16:51.000 --> 00:16:54.000]  最近我也常常聽到有一些
[00:16:54.000 --> 00:17:00.000]  基督徒退後軟弱的一些見證
[00:17:00.000 --> 00:17:03.000]  所以當我聽到路德的宣告的時候
[00:17:03.000 --> 00:17:05.000]  我覺得好像一個狼頭
[00:17:05.000 --> 00:17:08.000]  就這樣敲到我的心裡面
[00:17:08.000 --> 00:17:12.000]  然後也像一股清泉一樣的
[00:17:12.000 --> 00:17:14.000]  再一次的來洗淨我的心
[00:17:14.000 --> 00:17:17.000]  滋潤我們心裡面的乾渴
[00:17:17.000 --> 00:17:19.000]  在約翰福音第十四章二十一節說
[00:17:19.000 --> 00:17:21.000]  有了我的命令又遵守的
[00:17:21.000 --> 00:17:22.000]  這個人就是愛我的
[00:17:22.000 --> 00:17:24.000]  愛我的我必要愛他
[00:17:24.000 --> 00:17:25.000]  我父也要他
[00:17:25.000 --> 00:17:29.000]  愛他我也要愛他
[00:17:29.000 --> 00:17:31.000]  我們常常喜歡講
[00:17:31.000 --> 00:17:33.000]  神是愛 神是愛 神是愛
[00:17:33.000 --> 00:17:35.000]  是他是愛
[00:17:35.000 --> 00:17:38.000]  但是我們也要來回報他的愛
[00:17:38.000 --> 00:17:41.000]  當我們用我們的愛來回報他的時候
[00:17:41.000 --> 00:17:45.000]  像我今天看東東
[00:17:45.000 --> 00:17:47.000]  他昨天晚上送簡訊給我
[00:17:47.000 --> 00:17:53.000]  我八點五十分就到Aster跟Daniel家
[00:17:53.000 --> 00:17:57.000]  你看Daniel跟Aster來到我們教會
[00:17:57.000 --> 00:18:00.000]  大家都把他們當寶貝
[00:18:00.000 --> 00:18:03.000]  還有Annie跟Winnie
[00:18:03.000 --> 00:18:04.000]  我跟你講
[00:18:04.000 --> 00:18:05.000]  我歡迎你們
[00:18:05.000 --> 00:18:07.000]  但是要先聯絡
[00:18:07.000 --> 00:18:09.000]  還有Vincy這些年輕人
[00:18:09.000 --> 00:18:12.000]  我們禮拜五晚上聚會
[00:18:12.000 --> 00:18:13.000]  我告訴你
[00:18:13.000 --> 00:18:18.000]  這些孩子們
[00:18:18.000 --> 00:18:19.000]  我跟他講說
[00:18:19.000 --> 00:18:22.000]  我好希望我能夠像你那麼年輕
[00:18:22.000 --> 00:18:24.000]  後來我昨天在跟小孩禱告說
[00:18:24.000 --> 00:18:25.000]  聖靈就啟示我
[00:18:25.000 --> 00:18:28.000]  我為什麼講這個話
[00:18:28.000 --> 00:18:32.000]  為什麼講我希望我還像他們那麼年輕
[00:18:32.000 --> 00:18:34.000]  因為我還像他們那麼年輕的時候
[00:18:34.000 --> 00:18:37.000]  我就可以專心的來尋求主
[00:18:37.000 --> 00:18:39.000]  專心的來愛主
[00:18:39.000 --> 00:18:43.000]  這麼年輕就來愛主
[00:18:43.000 --> 00:18:46.000]  真的我告訴你們弟兄姊妹
[00:18:46.000 --> 00:18:49.000]  神真的愛希望
[00:18:49.000 --> 00:18:53.000]  賜給我們這麼多這麼可愛的年輕人
[00:18:53.000 --> 00:18:55.000]  專心的愛主尋求主
[00:18:55.000 --> 00:18:59.000]  還有Livia還有Kevin
[00:18:59.000 --> 00:19:02.000]  剛才我們禱告的時候
[00:19:02.000 --> 00:19:03.000]  都在為學生禱告
[00:19:03.000 --> 00:19:05.000]  我們要為Winnie禱告
[00:19:05.000 --> 00:19:07.000]  我們要為Kevin禱告
[00:19:07.000 --> 00:19:08.000]  感謝讚美主
[00:19:08.000 --> 00:19:09.000]  還有我們有哦
[00:19:09.000 --> 00:19:10.000]  德蕾啊
[00:19:10.000 --> 00:19:11.000]  小圓啊
[00:19:11.000 --> 00:19:12.000]  每一個
[00:19:12.000 --> 00:19:13.000]  每一個
[00:19:13.000 --> 00:19:15.000]  都在我們的禱告裡面
[00:19:15.000 --> 00:19:19.000]  沒有一個我們沒有禱告的
[00:19:19.000 --> 00:19:22.000]  感謝讚美主
[00:19:22.000 --> 00:19:25.000]  所以當路德
[00:19:25.000 --> 00:19:28.000]  他這樣子大聲的宣告的時候
[00:19:28.000 --> 00:19:32.000]  神的恩情做到了
[00:19:32.000 --> 00:19:36.000]  我常常講禱告像一把鑰匙
[00:19:36.000 --> 00:19:39.000]  你就要去開神的心的門
[00:19:39.000 --> 00:19:40.000]  你把神
[00:19:40.000 --> 00:19:41.000]  你那把鑰匙放進去
[00:19:41.000 --> 00:19:42.000]  對的時候
[00:19:42.000 --> 00:19:43.000]  你一轉的時候
[00:19:43.000 --> 00:19:44.000]  神的門就打開了
[00:19:44.000 --> 00:19:46.000]  祂的恩情做了
[00:19:46.000 --> 00:19:48.000]  祂的祝福就降下來了
[00:19:48.000 --> 00:19:51.000]  所以你看當路德
[00:19:51.000 --> 00:19:54.000]  他一回到伯利衡的時候
[00:19:54.000 --> 00:20:02.000]  他馬上就到瓜斯的麥田裡面去
[00:20:02.000 --> 00:20:04.000]  去解麥稅
[00:20:04.000 --> 00:20:05.000]  他趕快解的時候
[00:20:05.000 --> 00:20:08.000]  他在麥田裡面解麥稅
[00:20:08.000 --> 00:20:10.000]  解麥稅的那個時候
[00:20:10.000 --> 00:20:15.000]  他其實是跟神的救恩救贖是沒有分的
[00:20:15.000 --> 00:20:17.000]  解他是為了減肚子餓嘛
[00:20:17.000 --> 00:20:19.000]  要生活他去解麥稅
[00:20:19.000 --> 00:20:23.000]  但是因著他前面的這個宣告
[00:20:23.000 --> 00:20:27.000]  神的恩寵就在他的身上
[00:20:27.000 --> 00:20:32.000]  我們成為神的兒女
[00:20:32.000 --> 00:20:35.000]  我真的覺得信主之後
[00:20:35.000 --> 00:20:40.000]  神就能夠打開你智慧的門
