
[00:00:00.000 --> 00:00:04.400]  來到9月我們開始一個新的主題
[00:02:19.000 --> 00:02:22.500]  即是很快年輕人那些出去工作
[00:02:22.500 --> 00:02:24.500]  你出去工作的時候
[00:02:24.500 --> 00:02:29.000]  你的上司還會不會像教會那樣
[00:02:29.000 --> 00:02:32.000]  無限的包容給你愛心
[00:02:32.000 --> 00:02:34.500]  然後才為你想一輪
[00:02:34.500 --> 00:02:37.000]  你做錯事才去說你
[00:02:37.000 --> 00:02:39.000]  你猜你想一想
[00:02:39.000 --> 00:02:41.500]  第一句你做錯事
[00:02:41.500 --> 00:02:43.500]  第一次做錯
[00:02:43.500 --> 00:02:46.000]  送你一封警告信
[00:02:46.000 --> 00:02:47.500]  第二次做錯事
[00:02:47.500 --> 00:02:49.500]  第二封警告信
[00:02:49.500 --> 00:02:51.500]  第三次再做錯事
[00:02:51.500 --> 00:02:53.000]  送你回家
[00:02:53.000 --> 00:02:54.500]  不用再在這裏
[00:02:54.500 --> 00:02:59.500]  教會跟外面的職場很不同
[00:02:59.500 --> 00:03:02.000]  跟你的學校有點相似
[00:03:02.000 --> 00:03:05.000]  但是也不盡相同
[00:03:05.000 --> 00:03:06.000]  記不記得
[00:03:06.000 --> 00:03:10.500]  門徒叫主耶穌叫甚麼?
[00:03:10.500 --> 00:03:12.000]  夫子
[00:03:12.000 --> 00:03:12.500]  即是甚麼?
[00:03:12.500 --> 00:03:15.500]  夫子即是老師
[00:03:15.500 --> 00:03:20.000]  即是門徒都稱耶穌為老師的話
[00:03:20.000 --> 00:03:25.000]  即是祂都是要盡心去教導祂的門徒
[00:03:25.000 --> 00:03:27.500]  今天在提多書裏面
[00:03:27.500 --> 00:03:30.500]  第一章我想跟大家分享的
[00:03:30.500 --> 00:03:35.500]  就是一個關於權柄和真道的一個題目
[00:03:35.500 --> 00:03:37.500]  在當中裏面
[00:03:37.500 --> 00:03:41.000]  我有三個點跟大家一起說
[00:03:41.000 --> 00:03:45.000]  中一的同學可能對你會
[00:03:45.000 --> 00:03:46.000]  不知道說些甚麼
[00:03:46.000 --> 00:03:50.500]  但是聽到一句就留在心裏面
[00:03:50.500 --> 00:03:51.000]  好
[00:03:51.000 --> 00:03:52.500]  我們說
[00:03:52.500 --> 00:03:56.500]  要作真的兒子
[00:03:56.500 --> 00:04:00.000]  才可以得到一個真的權柄
[00:04:00.000 --> 00:04:05.500]  提多是在保羅屬靈生命上面一個兒子
[00:04:05.500 --> 00:04:08.500]  也是他一個很親密的戰友
[00:04:08.500 --> 00:04:11.500]  保羅幾次的宣教旅程當中
[00:04:11.500 --> 00:04:13.500]  都帶著提多
[00:04:13.500 --> 00:04:14.500]  還有誰?
[00:04:14.500 --> 00:04:19.500]  還有誰?
[00:04:19.500 --> 00:04:20.500]  帶著提多
[00:04:20.500 --> 00:04:24.500]  還有一個保羅的徒弟
[00:04:24.500 --> 00:04:26.500]  帕薩蒂姆
[00:04:26.500 --> 00:04:29.500]  是不是帕薩蒂姆?
[00:04:29.500 --> 00:04:32.500]  帶著提摩太、提多
[00:04:32.500 --> 00:04:35.500]  去進行他的宣教
[00:04:35.500 --> 00:04:40.500]  保羅就跟他這個徒弟屬靈的兒子
[00:04:40.500 --> 00:04:43.500]  叫他留在一個地方
[00:04:43.500 --> 00:04:46.500]  這個地方叫做克里特
[00:04:46.500 --> 00:04:49.000]  這個地方為甚麼要他留在這裏呢?
[00:04:49.000 --> 00:04:54.000]  因為這個地方是一個惡名昭彰的地方
[00:04:54.000 --> 00:04:58.500]  在裏面的人是很喜歡說謊
[00:04:58.500 --> 00:05:00.000]  沒有誠信
[00:05:00.000 --> 00:05:02.000]  經常喝醉酒
[00:05:02.000 --> 00:05:04.000]  不喜歡工作
[00:05:04.000 --> 00:05:05.500]  好食懶肥
[00:05:05.500 --> 00:05:09.000]  所以保羅就希望提多
[00:05:09.000 --> 00:05:13.000]  在這裏設立有權柄的教會
[00:05:13.000 --> 00:05:15.000]  能夠治理
[00:05:15.000 --> 00:05:19.000]  通常要用到權柄治理的說話
[00:05:19.000 --> 00:05:24.000]  就是這個地方開始進入混亂的時間
[00:05:24.000 --> 00:05:31.000]  所以保羅就對提多有一些吩咐
[00:05:31.000 --> 00:05:36.000]  在聖經提多書一章一到四節這樣說
[00:05:36.000 --> 00:05:37.000]  神的僕人
[00:05:37.000 --> 00:05:39.500]  耶穌基督的使徒保羅
[00:05:39.500 --> 00:05:44.000]  憑著神選民的信心與敬虔真理的知識
[00:05:44.000 --> 00:05:46.000]  盼望那無謊言的
[00:05:46.000 --> 00:05:50.000]  神在萬古之先所應許的永生
[00:05:50.000 --> 00:05:51.500]  到了日期
[00:05:51.500 --> 00:05:53.500]  藉著傳揚的功夫
[00:05:53.500 --> 00:05:56.000]  把他的道顯明了
[00:05:56.000 --> 00:06:02.000]  這傳揚的責任是按神我們救主的命令交託了我們
[00:06:02.000 --> 00:06:04.000]  現在寫信給提多
[00:06:04.000 --> 00:06:09.000]  就是照著我們共信之道作我真兒子的
[00:06:09.000 --> 00:06:16.000]  願因慰平安從父神和我們的救主耶穌基督歸於你
[00:06:16.000 --> 00:06:19.000]  在這裏有一個很重要的
[00:06:19.000 --> 00:06:23.000]  我highlight了
[00:06:23.000 --> 00:06:27.000]  有一段是
[00:06:27.000 --> 00:06:29.000]  他說第四節這樣說
[00:06:29.000 --> 00:06:31.000]  現在寫信給提多
[00:06:31.000 --> 00:06:35.000]  作照著我們共信之道作我真兒子的
[00:06:35.000 --> 00:06:39.000]  這裏有一個很重要的訊息告訴我們
[00:06:39.000 --> 00:06:45.000]  首先要清楚知道提多自己真正的身份
[00:06:45.000 --> 00:06:50.000]  這個真正的身份是保羅授權給他
[00:06:50.000 --> 00:06:52.000]  保羅授權給他
[00:06:52.000 --> 00:06:55.000]  要他去管理這個地方
[00:06:55.000 --> 00:06:58.000]  而不是隨便一個人告訴你
[00:06:58.000 --> 00:07:00.000]  叫你去做那件事
[00:07:00.000 --> 00:07:02.000]  你就去做
[00:07:02.000 --> 00:07:05.000]  而是一個真真正正
[00:07:05.000 --> 00:07:08.000]  要能夠擁有這個權力的人
[00:07:08.000 --> 00:07:11.000]  才可以叫你去做
[00:07:11.000 --> 00:07:13.000]  舉例來說
[00:07:13.000 --> 00:07:15.000]  伯母維尼
[00:07:15.000 --> 00:07:19.000]  有沒有權叫你們去做一些事?
[00:07:19.000 --> 00:07:21.000]  你覺得她有沒有權?
[00:07:21.000 --> 00:07:24.000]  她有沒有權柄去叫
[00:07:24.000 --> 00:07:26.000]  叫Gabriel
[00:07:26.000 --> 00:07:30.000]  你要去做 worship team 的領導
[00:07:30.000 --> 00:07:35.000]  她有沒有這樣的權柄呢?
[00:07:35.000 --> 00:07:37.000]  有沒有?
[00:07:37.000 --> 00:07:41.000]  她現在很害怕
[00:07:41.000 --> 00:07:43.000]  很害怕
[00:07:43.000 --> 00:07:47.000]  我想說伯母維尼是沒有這個權柄的
[00:07:47.000 --> 00:07:51.000]  因為這個權柄是來自哪裏呢?
[00:07:51.000 --> 00:07:56.000]  這個權柄是來自神所選召的
[00:07:56.000 --> 00:08:00.000]  保羅選召保羅的是誰?
[00:08:00.000 --> 00:08:02.000]  是神選召保羅的
[00:08:02.000 --> 00:08:04.000]  記不記得保羅之前
[00:08:04.000 --> 00:08:07.000]  他有另外一個名字
[00:08:07.000 --> 00:08:08.000]  掃羅
[00:08:08.000 --> 00:08:13.000]  記不記得發生了什麼事在他身上?
[00:08:13.000 --> 00:08:15.000]  瞎了是嗎?
[00:08:15.000 --> 00:08:19.000]  然後就將他重新改變過一次
[00:08:19.000 --> 00:08:20.000]  所以呢
[00:08:20.000 --> 00:08:23.000]  在這個權柄裏面
[00:08:23.000 --> 00:08:25.000]  我們說真正的權柄
[00:08:25.000 --> 00:08:28.000]  是神所選召而立的
[00:08:28.000 --> 00:08:31.000]  祂才有這個權柄
[00:08:31.000 --> 00:08:34.000]  去叫我們做什麼?
[00:08:34.000 --> 00:08:35.000]  我再問一個
[00:08:35.000 --> 00:08:37.000]  不是伯母維尼
[00:08:37.000 --> 00:08:40.000]  Pastor Gavin有沒有這個權柄
[00:08:40.000 --> 00:08:42.000]  去叫你做 worship team 的領導?
[00:08:42.000 --> 00:08:44.000]  Gabriel
[00:08:44.000 --> 00:08:47.000]  都沒有?
[00:08:47.000 --> 00:08:49.000]  那我又告訴你
[00:08:49.000 --> 00:08:50.000]  Pastor Gavin
[00:08:50.000 --> 00:08:55.000]  他是有這樣的權柄去叫你做 worship team 的領導
[00:08:55.000 --> 00:08:57.000]  知道為什麼嗎?
[00:08:57.000 --> 00:08:58.000]  是的
[00:08:58.000 --> 00:09:01.000]  因為他是神所選召的
[00:09:01.000 --> 00:09:02.000]  譬如
[00:09:02.000 --> 00:09:03.000]  Pastor Gavin
[00:09:03.000 --> 00:09:04.000]  Pastor Johnny
[00:09:04.000 --> 00:09:05.000]  Timothy
[00:09:05.000 --> 00:09:09.000]  我都是有權柄去 assign 你們做什麼?
[00:09:09.000 --> 00:09:12.000]  除了我們四個之外
[00:09:12.000 --> 00:09:15.000]  都是沒有人有這個權柄
[00:09:15.000 --> 00:09:19.000]  我們有權柄去告訴伯母維尼
[00:09:19.000 --> 00:09:21.000]  和我們一起商量
[00:09:21.000 --> 00:09:22.000]  哪一個做什麼
[00:09:22.000 --> 00:09:23.000]  哪一個做什麼
[00:09:23.000 --> 00:09:25.000]  這個很重要
[00:09:25.000 --> 00:09:26.000]  就是
[00:09:26.000 --> 00:09:28.000]  保羅說過
[00:09:28.000 --> 00:09:31.000]  為什麼我要派我的真兒子
[00:09:31.000 --> 00:09:33.000]  這裡很強調
[00:09:33.000 --> 00:09:36.000]  是真的兒子去做他的事情
[00:09:36.000 --> 00:09:37.000]  所以呢
[00:09:37.000 --> 00:09:39.000]  去到這個
[00:09:39.000 --> 00:09:41.000]  授權給他的時候
[00:09:41.000 --> 00:09:43.000]  就要告訴這一班
[00:09:43.000 --> 00:09:46.000]  在克里特的人知道
[00:09:46.000 --> 00:09:49.000]  提多是有真的權柄
[00:09:49.000 --> 00:09:52.000]  要去立一間教會
[00:09:52.000 --> 00:09:53.000]  這間教會
[00:09:53.000 --> 00:09:56.000]  怎樣去立呢?
[00:09:56.000 --> 00:09:58.000]  賜下了權柄給提多
[00:09:58.000 --> 00:10:00.000]  要他建立教會
[00:10:00.000 --> 00:10:02.000]  這個建立教會的當中
[00:10:02.000 --> 00:10:03.000]  他就說
[00:10:03.000 --> 00:10:06.000]  我從前留你在克里特
[00:10:06.000 --> 00:10:09.000]  是要你將那些沒有辦完的事
[00:10:09.000 --> 00:10:11.000]  都辦齊整了
[00:10:11.000 --> 00:10:13.000]  又照我所吩咐你的
[00:10:13.000 --> 00:10:16.000]  再覺醒設立長老
[00:10:16.000 --> 00:10:18.000]  若有無可指責的人
[00:10:18.000 --> 00:10:20.000]  只作一個婦人的丈夫
[00:10:20.000 --> 00:10:22.000]  兒女也是信主的
[00:10:22.000 --> 00:10:25.000]  沒有人告訴他們是放蕩
[00:10:25.000 --> 00:10:26.000]  不服約束的
[00:10:26.000 --> 00:10:29.000]  就可以設立
[00:10:29.000 --> 00:10:31.000]  監督
[00:10:31.000 --> 00:10:33.000]  既是神的管家
[00:10:33.000 --> 00:10:35.000]  必須無可指責
[00:10:35.000 --> 00:10:36.000]  不任性
[00:10:36.000 --> 00:10:37.000]  不暴躁
[00:10:37.000 --> 00:10:39.000]  不因走資時
[00:10:39.000 --> 00:10:40.000]  不打人
[00:10:40.000 --> 00:10:41.000]  不貪慕
[00:10:41.000 --> 00:10:42.000]  而制裁
[00:10:42.000 --> 00:10:44.000]  樂意接待遠人
[00:10:44.000 --> 00:10:45.000]  好善莊重
[00:10:45.000 --> 00:10:46.000]  公平
[00:10:46.000 --> 00:10:47.000]  聖潔至次
[00:10:47.000 --> 00:10:51.000]  堅守所教真理的道理
[00:10:51.000 --> 00:10:54.000]  就能將順正的教訓勸化人
[00:10:54.000 --> 00:10:57.000]  又能把爭辯的人搏倒了
[00:10:57.000 --> 00:11:00.000]  這裡兩次講到
[00:11:00.000 --> 00:11:01.000]  設立
[00:11:01.000 --> 00:11:02.000]  這個
[00:11:02.000 --> 00:11:04.000]  第六節那裡講到
[00:11:04.000 --> 00:11:06.000]  設立長老
[00:11:06.000 --> 00:11:09.000]  需要無可指責
[00:11:09.000 --> 00:11:12.000]  接著下面監督
[00:11:12.000 --> 00:11:13.000]  也是
[00:11:13.000 --> 00:11:14.000]  第七節
[00:11:14.000 --> 00:11:15.000]  看看下面
[00:11:15.000 --> 00:11:19.000]  都是需要無可指責
[00:11:19.000 --> 00:11:20.000]  我想問一下
[00:11:20.000 --> 00:11:22.000]  無可指責
[00:11:22.000 --> 00:11:25.000]  和無罪
[00:11:25.000 --> 00:11:28.000]  是不是一樣?
[00:11:28.000 --> 00:11:30.000]  無可指責
[00:11:30.000 --> 00:11:31.000]  和無罪
[00:11:31.000 --> 00:11:33.000]  是不是相等?
[00:11:33.000 --> 00:11:34.000]  你猜
[00:11:34.000 --> 00:11:37.000]  又或者有沒有不一樣
[00:11:37.000 --> 00:11:44.000]  我無罪等不等同我無可指責呢?
[00:11:44.000 --> 00:11:46.000]  無可指責
[00:11:46.000 --> 00:11:48.000]  比無罪
[00:11:48.000 --> 00:11:51.000]  是更加高一個層次
[00:11:51.000 --> 00:11:54.000]  無罪只是你自己覺得
[00:11:54.000 --> 00:11:57.000]  我沒有犯過罪
[00:11:57.000 --> 00:11:59.000]  我是可以的
[00:11:59.000 --> 00:12:01.000]  無可指責
[00:12:01.000 --> 00:12:03.000]  是從另一個角度看
[00:12:03.000 --> 00:12:04.000]  這個無可指責
[00:12:04.000 --> 00:12:07.000]  是神說你無可指責的
[00:12:07.000 --> 00:12:08.000]  行不行?
[00:12:08.000 --> 00:12:09.000]  所以
[00:12:09.000 --> 00:12:14.000]  對於一個真實的管理教會的人
[00:12:14.000 --> 00:12:15.000]  這裡很重要
[00:12:15.000 --> 00:12:18.000]  他說是必須無可指責
[00:12:18.000 --> 00:12:20.000]  在神的眼中
[00:12:20.000 --> 00:12:22.000]  這班領袖
[00:12:22.000 --> 00:12:24.000]  需要的屬靈品格
[00:12:24.000 --> 00:12:27.000]  不單止是無可指責
[00:12:27.000 --> 00:12:29.000]  還要是他生命裏面
[00:12:29.000 --> 00:12:31.000]  有經歷
[00:12:31.000 --> 00:12:32.000]  有經驗
[00:12:32.000 --> 00:12:36.000]  和一般人是不一樣的
[00:12:36.000 --> 00:12:37.000]  他這裡說
[00:12:37.000 --> 00:12:42.000]  要做一些很簡單的
[00:12:42.000 --> 00:12:44.000]  一至三這些
[00:12:44.000 --> 00:12:46.000]  只作一個婦人的丈夫
[00:12:46.000 --> 00:12:49.000]  即是指你將來
[00:12:49.000 --> 00:12:53.000]  你要對你的婚姻要忠誠
[00:12:53.000 --> 00:12:57.000]  然後你的兒女就要信主
[00:12:57.000 --> 00:12:58.000]  可能在座
[00:12:58.000 --> 00:13:03.000]  都有一些我們稱為信二代的子弟
[00:13:03.000 --> 00:13:07.000]  如果你們在座是信二代的話
[00:13:07.000 --> 00:13:09.000]  我都提醒你
[00:13:09.000 --> 00:13:11.000]  你父母的信
[00:13:11.000 --> 00:13:14.000]  不等同你就是
[00:13:14.000 --> 00:13:16.000]  不等同你現在坐下來
[00:13:16.000 --> 00:13:18.000]  我父母是基督徒
[00:13:18.000 --> 00:13:21.000]  我自然也是基督徒
[00:13:21.000 --> 00:13:22.000]  不是的
[00:13:22.000 --> 00:13:26.000]  都要是你自己承認才行
[00:13:26.000 --> 00:13:27.000]  行不行?
[00:13:27.000 --> 00:13:29.000]  都要你自己承認
[00:13:29.000 --> 00:13:31.000]  這個信仰才是你的
[00:13:31.000 --> 00:13:33.000]  而不是其他人的
[00:13:33.000 --> 00:13:35.000]  第三是信復
[00:13:35.000 --> 00:13:37.000]  即是領受管教
[00:13:37.000 --> 00:13:39.000]  在聖經裏面都教我們
[00:13:39.000 --> 00:13:43.000]  怎樣去做才可以
[00:13:43.000 --> 00:13:47.000]  甚至我們說要聽命勝於憲制
[00:13:47.000 --> 00:13:49.000]  聽命的意思就是
[00:13:49.000 --> 00:13:50.000]  我們剛才說
[00:13:50.000 --> 00:13:51.000]  要聽哪個命?
[00:13:51.000 --> 00:13:53.000]  聽神的命令
[00:13:53.000 --> 00:13:57.000]  聽神所選召有權柄的人的教導
[00:13:57.000 --> 00:13:59.000]  這個就是信復
[00:13:59.000 --> 00:14:00.000]  第四
[00:14:00.000 --> 00:14:01.000]  不任性
[00:14:01.000 --> 00:14:03.000]  肯聽教導
[00:14:03.000 --> 00:14:04.000]  不暴躁
[00:14:04.000 --> 00:14:06.000]  要有忍耐的心
[00:14:06.000 --> 00:14:08.000]  不欣酒之事
[00:14:08.000 --> 00:14:10.000]  即是不要喝醉酒
[00:14:10.000 --> 00:14:11.000]  有節制
[00:14:11.000 --> 00:14:13.000]  這個能力
[00:14:13.000 --> 00:14:14.000]  接著
[00:14:14.000 --> 00:14:16.000]  不打人
[00:14:16.000 --> 00:14:20.000]  不是用一些欺凌的手段
[00:14:20.000 --> 00:14:23.000]  去做自己的目的
[00:14:23.000 --> 00:14:25.000]  不貪慕義之財
[00:14:25.000 --> 00:14:27.000]  樂意接待軟人
[00:14:27.000 --> 00:14:30.000]  即是你甘心樂意去提供
[00:14:30.000 --> 00:14:33.000]  一些住宿給遠道而來的朋友
[00:14:33.000 --> 00:14:34.000]  好善
[00:14:34.000 --> 00:14:38.000]  是從一切良善的事物
[00:14:38.000 --> 00:14:39.000]  莊重
[00:14:39.000 --> 00:14:41.000]  當你處理一些事情的時候
[00:14:41.000 --> 00:14:44.000]  你必須要冷靜沉實
[00:14:44.000 --> 00:14:46.000]  不要衝動
[00:14:46.000 --> 00:14:47.000]  公平
[00:14:47.000 --> 00:14:50.000]  只對人的態度不偏移
[00:14:50.000 --> 00:14:53.000]  公平我經常都教
[00:14:53.000 --> 00:14:55.000]  公平是否等於
[00:14:55.000 --> 00:14:57.000]  每樣東西都是
[00:14:57.000 --> 00:14:59.000]  平等分配
[00:14:59.000 --> 00:15:01.000]  那就是公平呢
[00:15:01.000 --> 00:15:02.000]  公平
[00:15:02.000 --> 00:15:03.000]  我問你
[00:15:03.000 --> 00:15:05.000]  我有十個菠蘿包
[00:15:05.000 --> 00:15:07.000]  現在有兩個人坐在這裡
[00:15:07.000 --> 00:15:12.000]  是否每人五個就是公平
[00:15:12.000 --> 00:15:14.000]  你覺得是否每人分五個
[00:15:14.000 --> 00:15:16.000]  是一個很公平的
[00:15:16.000 --> 00:15:17.000]  是的
[00:15:17.000 --> 00:15:19.000]  看來好像是很公平
[00:15:19.000 --> 00:15:20.000]  如果我說
[00:15:20.000 --> 00:15:21.000]  這兩個人當中
[00:15:21.000 --> 00:15:25.000]  一個吃了一餐很飽的自助餐
[00:15:25.000 --> 00:15:26.000]  另外一個人
[00:15:26.000 --> 00:15:29.000]  他已經兩天沒有吃東西
[00:15:29.000 --> 00:15:32.000]  那是否兩人每人平均分
[00:15:32.000 --> 00:15:34.000]  五個菠蘿包是公平
[00:15:34.000 --> 00:15:36.000]  你覺得
[00:15:36.000 --> 00:15:38.000]  又好像不是
[00:15:38.000 --> 00:15:41.000]  那到底是甚麼才是公平呢
[00:15:41.000 --> 00:15:44.000]  真公平和假公平
[00:15:44.000 --> 00:15:46.000]  這個就是我們稍後
[00:15:46.000 --> 00:15:49.000]  就會開始接觸這些話題
[00:15:49.000 --> 00:15:52.000]  接下來
[00:15:52.000 --> 00:15:53.000]  聖潔
[00:15:53.000 --> 00:15:55.000]  我們要怎樣學會呢
[00:15:55.000 --> 00:15:58.000]  在神面前分別為聖
[00:15:58.000 --> 00:16:02.000]  自此時刻提醒自己要克制
[00:16:02.000 --> 00:16:04.000]  堅守真理
[00:16:04.000 --> 00:16:06.000]  對於聖經神的教導
[00:16:06.000 --> 00:16:09.000]  不要亂說
[00:16:09.000 --> 00:16:11.000]  有純正的勉勵
[00:16:11.000 --> 00:16:13.000]  教導神的真理
[00:16:13.000 --> 00:16:14.000]  護教
[00:16:14.000 --> 00:16:18.000]  當一些人去攻擊你的宗教的時候
[00:16:18.000 --> 00:16:21.000]  你能夠懂得去辯解
[00:16:21.000 --> 00:16:22.000]  誠信
[00:16:22.000 --> 00:16:24.000]  沒有誠信的時候
[00:16:24.000 --> 00:16:28.000]  就得不到這個權柄的信任
[00:16:28.000 --> 00:16:31.000]  權柄就很難把任務交給你
[00:16:31.000 --> 00:16:32.000]  就是說
[00:16:32.000 --> 00:16:34.000]  如果你沒有誠信的話
[00:16:34.000 --> 00:16:36.000]  有這個權柄的人
[00:16:36.000 --> 00:16:38.000]  是不會信任你
[00:16:38.000 --> 00:16:43.000]  也很難把任務交給你
[00:16:43.000 --> 00:16:44.000]  看不看得到
[00:16:44.000 --> 00:16:48.000]  當一個真正能夠在教會
[00:16:48.000 --> 00:16:51.000]  成為屬靈領袖的人
[00:16:51.000 --> 00:16:55.000]  他要有齊這十八樣東西的時候
[00:16:55.000 --> 00:16:57.000]  難不難呢你覺得
[00:16:57.000 --> 00:16:59.000]  你有多少樣
[00:16:59.000 --> 00:17:00.000]  你數得到嗎
[00:17:00.000 --> 00:17:02.000]  你稍後回去
[00:17:02.000 --> 00:17:05.000]  和你導師分組的時候
[00:17:05.000 --> 00:17:06.000]  你們討論一下
[00:17:06.000 --> 00:17:08.000]  你能夠在這十八樣東西裡面
[00:17:08.000 --> 00:17:11.000]  你有多少樣東西
[00:17:11.000 --> 00:17:14.000]  如果你能夠可以有一半以上
[00:17:14.000 --> 00:17:16.000]  那我恭喜你了
[00:17:16.000 --> 00:17:20.000]  你也有機會成為教會的領袖
[00:17:20.000 --> 00:17:22.000]  當我們說
[00:17:22.000 --> 00:17:24.000]  我們知道一個屬靈領袖的時候
[00:17:24.000 --> 00:17:26.000]  有什麼品格
[00:17:26.000 --> 00:17:29.000]  那我們怎樣運用這個權柄
[00:17:29.000 --> 00:17:33.000]  去教導真理呢
[00:17:33.000 --> 00:17:36.000]  在第十節這樣說
[00:17:36.000 --> 00:17:38.000]  因為有許多人不服約束
[00:17:38.000 --> 00:17:41.000]  說虛空話欺控人
[00:17:41.000 --> 00:17:44.000]  那奉國禮的更是這樣
[00:17:44.000 --> 00:17:47.000]  這些人的口總是堵住
[00:17:47.000 --> 00:17:49.000]  他們因貪不義之財
[00:17:49.000 --> 00:17:52.000]  將不該教導的人教導人
[00:17:52.000 --> 00:17:55.000]  敗壞人的全家
[00:17:55.000 --> 00:17:58.000]  有克里特人中的一個
[00:17:58.000 --> 00:18:00.000]  本地先知說
[00:18:00.000 --> 00:18:02.000]  克里特人常說謊話
[00:18:02.000 --> 00:18:04.000]  乃是惡獸
[00:18:04.000 --> 00:18:06.000]  又蠶又懶
[00:18:06.000 --> 00:18:09.000]  這個見證真的
[00:18:09.000 --> 00:18:12.000]  所以你要嚴嚴地責備他們
[00:18:12.000 --> 00:18:14.000]  使他們在真道上
[00:18:14.000 --> 00:18:16.000]  順傳無次
[00:18:16.000 --> 00:18:18.000]  保羅叫提多
[00:18:18.000 --> 00:18:21.000]  在克里特這個地方
[00:18:21.000 --> 00:18:24.000]  很好的教導他們
[00:18:24.000 --> 00:18:26.000]  因為在當時這個地方
[00:18:26.000 --> 00:18:29.000]  有很多的假先知
[00:18:29.000 --> 00:18:32.000]  假先知即是有很多異教、異端
[00:18:32.000 --> 00:18:35.000]  去到侵蝕這個地方
[00:18:35.000 --> 00:18:38.000]  所以保羅很希望提多
[00:18:38.000 --> 00:18:41.000]  運用他給他的權柄
[00:18:41.000 --> 00:18:43.000]  去將這間教會
[00:18:43.000 --> 00:18:46.000]  好好地去管理
[00:18:46.000 --> 00:18:49.000]  成為真正的教會
[00:18:49.000 --> 00:18:51.000]  一個真正教會
[00:18:51.000 --> 00:18:54.000]  透過提多、透過保羅
[00:18:54.000 --> 00:18:57.000]  要我們看完這段聖經裡面
[00:18:57.000 --> 00:19:00.000]  叫我們要做些甚麼呢
[00:19:00.000 --> 00:19:02.000]  今天
[00:19:02.000 --> 00:19:04.000]  剛才提多說
[00:19:04.000 --> 00:19:06.000]  在探索者裡面
[00:19:06.000 --> 00:19:09.000]  我們有很多不同的
[00:19:09.000 --> 00:19:10.000]  服侍
[00:19:10.000 --> 00:19:12.000]  在不同的服侍裡面
[00:19:12.000 --> 00:19:15.000]  是要做些甚麼呢
[00:19:15.000 --> 00:19:18.000]  今天告訴我們
[00:19:18.000 --> 00:19:20.000]  我們要是一些甚麼的人
[00:19:20.000 --> 00:19:23.000]  才可以領受
[00:19:23.000 --> 00:19:26.000]  今天他告訴我們
[00:19:26.000 --> 00:19:30.000]  我們先要有身分的確立
[00:19:30.000 --> 00:19:33.000]  即是好像那些
[00:19:33.000 --> 00:19:35.000]  每一個團隊裡面
[00:19:35.000 --> 00:19:38.000]  會有一個指揮官
