
[00:00:00.000 --> 00:00:05.000]  首先恭祝大家牛年夢福,身體健康
[00:07:10.800 --> 00:07:13.800]  祂說祂自己是世界的光
[00:07:13.800 --> 00:07:17.800]  我們可以這樣做一個比較
[00:07:17.800 --> 00:07:20.800]  而在這個曠野上的火柱
[00:07:20.800 --> 00:07:22.800]  大家留意
[00:07:22.800 --> 00:07:24.800]  不是單單夜晚有光
[00:07:24.800 --> 00:07:25.800]  不要跌倒
[00:07:25.800 --> 00:07:26.800]  不要踩傷
[00:07:26.800 --> 00:07:28.800]  不要踩錯的東西
[00:07:28.800 --> 00:07:30.800]  當日的火柱
[00:07:30.800 --> 00:07:35.800]  也是一步一步將他們以色列民
[00:07:35.800 --> 00:07:38.800]  引領去一個目的地
[00:07:38.800 --> 00:07:40.800]  這是什麼目的地
[00:07:40.800 --> 00:07:45.800]  這個目的地就是神所應許的迦南應許之地
[00:07:45.800 --> 00:07:46.800]  換言之
[00:07:46.800 --> 00:07:49.800]  當日在曠野地的火柱
[00:07:49.800 --> 00:07:53.800]  不單單是曠野地一個照明系統
[00:07:53.800 --> 00:08:03.800]  是一個帶領他們百姓進入神應許之地的導航器
[00:08:03.800 --> 00:08:07.800]  所以我們需要主耶穌的光
[00:08:07.800 --> 00:08:11.800]  因為我們需要這個導航器
[00:08:11.800 --> 00:08:15.800]  讓我們走在神的道路上
[00:08:15.800 --> 00:08:21.800]  讓我們進入神為我們預備的天國
[00:08:21.800 --> 00:08:23.800]  有一個故事是這樣的
[00:08:23.800 --> 00:08:24.800]  有一個人有一次
[00:08:24.800 --> 00:08:27.800]  召了一輛的士去一個地方
[00:08:27.800 --> 00:08:29.800]  坐在的士上的時候
[00:08:29.800 --> 00:08:30.800]  的士司機就開車
[00:08:30.800 --> 00:08:32.800]  「紅燈」
[00:08:32.800 --> 00:08:35.800]  的士司機就召他
[00:08:35.800 --> 00:08:36.800]  乘客就說
[00:08:36.800 --> 00:08:39.800]  「嘩!紅燈你為什麼去?要命嗎?」
[00:08:39.800 --> 00:08:40.800]  他說「不要緊,不要緊」
[00:08:40.800 --> 00:08:42.800]  「我哥哥經常都這樣做」
[00:08:42.800 --> 00:08:44.800]  那就無聲出了
[00:08:44.800 --> 00:08:45.800]  到第二輛紅燈
[00:08:45.800 --> 00:08:46.800]  「召衝」
[00:08:46.800 --> 00:08:48.800]  那個乘客嚇得不得了
[00:08:48.800 --> 00:08:50.800]  「搞不定,這樣就死人了」
[00:08:50.800 --> 00:08:53.800]  他說「不要緊,我哥哥經常都這樣做」
[00:08:53.800 --> 00:08:54.800]  沒辦法了
[00:08:54.800 --> 00:08:56.800]  好了,去到綠燈
[00:08:56.800 --> 00:08:57.800]  停了下來
[00:08:57.800 --> 00:08:59.800]  「咦!這麼有趣」
[00:08:59.800 --> 00:09:02.800]  「為什麼綠燈你停下來,紅燈你召去?」
[00:09:02.800 --> 00:09:03.800]  那個司機就跟他說
[00:09:03.800 --> 00:09:04.800]  「穩陣些好」
[00:09:04.800 --> 00:09:11.800]  「我哥哥可能在前面衝紅燈」
[00:09:11.800 --> 00:09:17.800]  其實有時候這個世界都是這樣
[00:09:17.800 --> 00:09:19.800]  紅燈的時候
[00:09:19.800 --> 00:09:20.800]  我們就衝
[00:09:20.800 --> 00:09:21.800]  綠燈的時候
[00:09:21.800 --> 00:09:23.800]  我們反而停下來
[00:09:23.800 --> 00:09:26.800]  其實由於罪惡
[00:09:26.800 --> 00:09:27.800]  其實由於罪惡
[00:09:27.800 --> 00:09:33.800]  神所命定的很多世界上的秩序
[00:09:33.800 --> 00:09:36.800]  沒有被人所遵從
[00:09:36.800 --> 00:09:37.800]  為什麼?
[00:09:37.800 --> 00:09:39.800]  因為耶穌說
[00:09:39.800 --> 00:09:44.800]  這個世界都走在黑暗當中
[00:09:44.800 --> 00:09:47.800]  也都由於這個世界的光
[00:09:47.800 --> 00:09:50.800]  當他進入黑暗的世界的時候
[00:09:50.800 --> 00:09:53.800]  這個世界卻不接受光
[00:09:53.800 --> 00:09:55.800]  所以每一個人
[00:09:55.800 --> 00:09:56.800]  根據聖經的說法
[00:09:56.800 --> 00:10:00.800]  都是「行在黑暗當中」
[00:10:00.800 --> 00:10:03.800]  那你說什麼叫「行在黑暗當中」?
[00:10:03.800 --> 00:10:06.800]  「行在黑暗當中」是什麼意思?
[00:10:06.800 --> 00:10:10.800]  很多人說黑暗代表罪惡
[00:10:10.800 --> 00:10:11.800]  那你說
[00:10:11.800 --> 00:10:12.800]  既然是這樣的時候
[00:10:12.800 --> 00:10:15.800]  神為什麼要創造黑暗?
[00:10:15.800 --> 00:10:16.800]  或者這麼說
[00:10:16.800 --> 00:10:20.800]  神為什麼要創造罪惡?
[00:10:20.800 --> 00:10:23.800]  有一次一個大學教授
[00:10:23.800 --> 00:10:25.800]  跟他的學生說
[00:10:25.800 --> 00:10:30.800]  「神是否做世界上所有的東西?」
[00:10:30.800 --> 00:10:34.800]  這個學生們就說
[00:10:34.800 --> 00:10:37.800]  「是,神創造世界的」
[00:10:37.800 --> 00:10:40.800]  「世界上每一件事都是神所創造的」
[00:10:40.800 --> 00:10:41.800]  這個教授就說
[00:10:41.800 --> 00:10:45.800]  「如果神創造這個世界上所有的事物的時候」
[00:10:45.800 --> 00:10:48.800]  「神也都創造罪惡」
[00:10:48.800 --> 00:10:50.800]  「如果罪惡存在的時候」
[00:10:50.800 --> 00:10:51.800]  「很簡單的結論就是」
[00:10:51.800 --> 00:10:54.800]  「神也是罪惡」
[00:10:54.800 --> 00:10:56.800]  學生聽完之後好像有道理
[00:10:56.800 --> 00:10:58.800]  然後那個教授就說
[00:10:58.800 --> 00:11:00.800]  「我用一個很簡單直接的推論」
[00:11:00.800 --> 00:11:03.800]  「就可以證明基督教的信仰」
[00:11:03.800 --> 00:11:06.800]  「是一個荒謬的神話」
[00:11:06.800 --> 00:11:07.800]  靜默了一段時間之後
[00:11:07.800 --> 00:11:10.800]  有一個學生舉手來問教授
[00:11:10.800 --> 00:11:12.800]  「教授,黑暗是否存在?」
[00:11:12.800 --> 00:11:14.800]  教授說「黑暗當然存在」
[00:11:14.800 --> 00:11:15.800]  「晚上沒有光的時候」
[00:11:15.800 --> 00:11:18.800]  「每個人都經驗到的一個客觀事實」
[00:11:18.800 --> 00:11:20.800]  這個學生就問
[00:11:20.800 --> 00:11:23.800]  「教授,你錯了」
[00:11:23.800 --> 00:11:27.800]  「光並不存在」
[00:11:27.800 --> 00:11:32.800]  「光只不過是黑暗的出現」
[00:11:32.800 --> 00:11:37.800]  「只不過是沒有光的原因」
[00:11:37.800 --> 00:11:39.800]  「科學家可以研究光」
[00:11:39.800 --> 00:11:43.800]  「科學家並不能夠研究黑暗」
[00:11:43.800 --> 00:11:44.800]  「當我們說」
[00:11:44.800 --> 00:11:45.800]  「房間有多黑暗的時候」
[00:11:45.800 --> 00:11:47.800]  「我們怎樣量度呢?」
[00:11:47.800 --> 00:11:50.800]  「量度房間裡面有多少光呢?」
[00:11:50.800 --> 00:11:55.800]  「所以黑暗只不過是一個形容」
[00:11:55.800 --> 00:11:59.800]  「去形容光的不存在」
[00:11:59.800 --> 00:12:03.800]  然後這個年輕的學生繼續問教授
[00:12:03.800 --> 00:12:05.800]  「教授,罪惡是否存在?」
[00:12:05.800 --> 00:12:08.800]  教授說「你還問?剛才不是說了嗎?」
[00:12:08.800 --> 00:12:11.800]  「罪惡是普遍存在在這個世界上的」
[00:12:11.800 --> 00:12:14.800]  「所以罪惡是實際上存在」
[00:12:14.800 --> 00:12:17.800]  「我們也是每一天都見到罪惡的」
[00:12:17.800 --> 00:12:19.800]  這個學生就這樣回答
[00:12:19.800 --> 00:12:21.800]  「不是的,教授」
[00:12:21.800 --> 00:12:24.800]  「罪惡並不存在」
[00:12:24.800 --> 00:12:28.800]  「正如黑暗只不過是沒有光而出現」
[00:12:28.800 --> 00:12:35.800]  「罪惡也是因為沒有神的同在而出現」
[00:12:35.800 --> 00:12:38.800]  「神並沒有創造罪惡」
[00:12:38.800 --> 00:12:43.800]  「罪惡只不過是當人離開了神之後的光景」
[00:12:43.800 --> 00:12:46.800]  「我們就為之罪惡」
[00:12:46.800 --> 00:12:51.800]  教授無言以對進入沉思
[00:12:51.800 --> 00:12:53.800]  這個年輕的學生
[00:12:53.800 --> 00:12:56.800]  他的名字就是愛因斯坦
[00:12:56.800 --> 00:12:58.800]  當罪惡進入這個世界
[00:12:58.800 --> 00:13:00.800]  由於人的不順從
[00:13:00.800 --> 00:13:04.800]  第一個的始祖亞當不信服
[00:13:04.800 --> 00:13:05.800]  吃了禁果
[00:13:05.800 --> 00:13:08.800]  以致罪進入世界
[00:13:08.800 --> 00:13:10.800]  由於罪進入世界
[00:13:10.800 --> 00:13:13.800]  神不再在世界
[00:13:13.800 --> 00:13:17.800]  以致他不能無阻隔地與人同在
[00:13:17.800 --> 00:13:18.800]  這個狀況
[00:13:18.800 --> 00:13:24.800]  就是今天這個罪惡世界存在的原因
[00:13:24.800 --> 00:13:28.800]  一個沒有了神的光的世界
[00:13:28.800 --> 00:13:32.800]  我們稱之為一個黑暗的世界
[00:13:32.800 --> 00:13:34.800]  在黑暗當中
[00:13:34.800 --> 00:13:36.800]  在一個黑暗的世界裏
[00:13:36.800 --> 00:13:38.800]  人不再有目標
[00:13:38.800 --> 00:13:39.800]  目的地
[00:13:39.800 --> 00:13:40.800]  方向
[00:13:40.800 --> 00:13:42.800]  人基本上你想到甚麼
[00:13:42.800 --> 00:13:44.800]  喜歡甚麼你就做
[00:13:44.800 --> 00:13:45.800]  就好像剛才那個例子
[00:13:45.800 --> 00:13:47.800]  紅燈照衝
[00:13:47.800 --> 00:13:50.800]  綠燈挺下來
[00:13:50.800 --> 00:13:53.800]  所有的真理是與非
[00:13:53.800 --> 00:13:54.800]  似乎都被顛倒
[00:13:54.800 --> 00:13:59.800]  這個就是走在黑暗的意思
[00:13:59.800 --> 00:14:04.800]  但主耶穌卻是在一個黑暗的世界裏
[00:14:04.800 --> 00:14:05.800]  做了一個這樣的宣傳
[00:14:05.800 --> 00:14:08.800]  祂說我是世界的光
[00:14:08.800 --> 00:14:10.800]  跟從我的
[00:14:10.800 --> 00:14:14.800]  就不在黑暗裏走
[00:14:14.800 --> 00:14:15.800]  在第十二節裏
[00:14:15.800 --> 00:14:17.800]  如果我們再留意這一節
[00:14:17.800 --> 00:14:19.800]  主耶穌說我是世界的光
[00:14:19.800 --> 00:14:20.800]  跟著祂說
[00:14:20.800 --> 00:14:26.800]  如果跟從我的就必得著生命的光
[00:14:26.800 --> 00:14:27.800]  主耶穌說兩類型的光
[00:14:27.800 --> 00:14:29.800]  世界的光和生命的光
[00:14:29.800 --> 00:14:30.800]  我問大家
[00:14:30.800 --> 00:14:32.800]  這兩種光有甚麼分別
[00:14:32.800 --> 00:14:34.800]  有甚麼分別
[00:14:34.800 --> 00:14:39.800]  甚麼叫得著生命的光
[00:14:39.800 --> 00:14:41.800]  大家都應該知道
[00:14:41.800 --> 00:14:44.800]  最近由於中澳的關係緊張
[00:14:44.800 --> 00:14:48.800]  所有澳洲的出口都有很大的問題
[00:14:48.800 --> 00:14:50.800]  所以今天大家都
[00:14:50.800 --> 00:14:53.800]  最近應該吃了很多龍蝦
[00:14:53.800 --> 00:14:55.800]  龍蝦很便宜
[00:14:55.800 --> 00:14:59.800]  那天我有一次走過海鮮檔
[00:14:59.800 --> 00:15:01.800]  一桶龍蝦在那裏
[00:15:01.800 --> 00:15:02.800]  多少錢
[00:15:02.800 --> 00:15:04.800]  八十元兩隻
[00:15:04.800 --> 00:15:05.800]  跟著我跟朋友說
[00:15:05.800 --> 00:15:06.800]  不是,那隻多少
[00:15:06.800 --> 00:15:07.800]  七十元兩隻
[00:15:07.800 --> 00:15:09.800]  越來越便宜
[00:15:09.800 --> 00:15:11.800]  越來越便宜
[00:15:11.800 --> 00:15:12.800]  但是
[00:15:12.800 --> 00:15:13.800]  雖然是這麼便宜
[00:15:13.800 --> 00:15:14.800]  我都沒有買
[00:15:14.800 --> 00:15:16.800]  我都決定沒有買
[00:15:16.800 --> 00:15:19.800]  沒錯,龍蝦最近是真的很便宜
[00:15:19.800 --> 00:15:20.800]  但是
[00:15:20.800 --> 00:15:21.800]  大家想一想
[00:15:21.800 --> 00:15:25.800]  如果我沒有買到龍蝦
[00:15:25.800 --> 00:15:28.800]  我也沒有享用到龍蝦
[00:15:28.800 --> 00:15:29.800]  很便宜的龍蝦
[00:15:29.800 --> 00:15:32.800]  這個客觀的事實
[00:15:32.800 --> 00:15:35.800]  與我沒有甚麼關係
[00:15:35.800 --> 00:15:37.800]  與我沒有甚麼關係
[00:15:37.800 --> 00:15:39.800]  換言之
[00:15:39.800 --> 00:15:41.800]  客觀的事實
[00:15:41.800 --> 00:15:46.800]  並不一定可以成為我們主觀的經驗
[00:15:46.800 --> 00:15:47.800]  對不對
[00:15:47.800 --> 00:15:48.800]  同樣
[00:15:48.800 --> 00:15:49.800]  當主耶穌說
[00:15:49.800 --> 00:15:52.800]  祂是世界的光
[00:15:52.800 --> 00:15:55.800]  無論我們信與不信
[00:15:55.800 --> 00:15:57.800]  這都是一個客觀的事實
[00:15:57.800 --> 00:16:00.800]  因為正如主耶穌在第十四節所說
[00:16:00.800 --> 00:16:04.800]  祂說
[00:16:04.800 --> 00:16:06.800]  祂的見證是真的
[00:16:06.800 --> 00:16:07.800]  因為主耶穌知道
[00:16:07.800 --> 00:16:08.800]  祂從那裏來
[00:16:08.800 --> 00:16:10.800]  往那裏去
[00:16:10.800 --> 00:16:13.800]  大家我們要明白
[00:16:13.800 --> 00:16:15.800]  主耶穌所說的話
[00:16:15.800 --> 00:16:16.800]  並不是說
[00:16:16.800 --> 00:16:18.800]  祂知道祂從那裏來
[00:16:18.800 --> 00:16:19.800]  也不是說
[00:16:19.800 --> 00:16:20.800]  祂將來退休之後
[00:16:20.800 --> 00:16:22.800]  祂知道祂會去那裏退休
[00:16:22.800 --> 00:16:24.800]  主耶穌不是說這樣
[00:16:24.800 --> 00:16:25.800]  主耶穌說的是
[00:16:25.800 --> 00:16:29.800]  人類的起源和終結
[00:16:29.800 --> 00:16:30.800]  就是說
[00:16:30.800 --> 00:16:33.800]  說的是人類終極的問題
[00:16:33.800 --> 00:16:35.800]  人從那裏來
[00:16:35.800 --> 00:16:38.800]  人死後往那裏去
[00:16:38.800 --> 00:16:41.800]  雖然歷世歷代很多人都想知道
[00:16:41.800 --> 00:16:43.800]  歷世歷代很多人都在討論
[00:16:43.800 --> 00:16:45.800]  人類終極的問題
[00:16:45.800 --> 00:16:47.800]  亦都有不同的總結
[00:16:47.800 --> 00:16:50.800]  不同的推論
[00:16:50.800 --> 00:16:51.800]  不過
[00:16:51.800 --> 00:16:53.800]  無論如何的推論
[00:16:53.800 --> 00:16:55.800]  都只不過是一個猜測
[00:16:55.800 --> 00:16:57.800]  這個終極的問題
[00:16:57.800 --> 00:16:59.800]  仍然是人類裏面
[00:16:59.800 --> 00:17:01.800]  一個解答不了的奧秘
[00:17:01.800 --> 00:17:02.800]  為什麼
[00:17:02.800 --> 00:17:06.800]  因為我們都活在一個物質的世界
[00:17:06.800 --> 00:17:10.800]  人類永遠不能超越物質的世界
[00:17:10.800 --> 00:17:14.800]  去領會屬靈的世界
[00:17:14.800 --> 00:17:17.800]  所以除非我們是神
[00:17:17.800 --> 00:17:22.800]  否則人永遠無法解答人類終極的問題
[00:17:22.800 --> 00:17:24.800]  所以當主耶穌說
[00:17:24.800 --> 00:17:26.800]  我知道我從那裏來
[00:17:26.800 --> 00:17:28.800]  我也知道我往那裏去
[00:17:28.800 --> 00:17:32.800]  其實祂在宣稱祂的神聖
[00:17:32.800 --> 00:17:34.800]  如果我們看第十八節
[00:17:34.800 --> 00:17:37.800]  祂更加說到祂的神聖
[00:17:37.800 --> 00:17:42.800]  其實天父上帝也同時為祂做了見證
[00:17:42.800 --> 00:17:44.800]  我問大家
[00:17:44.800 --> 00:17:47.800]  神什麼時候和主耶穌做過見證
[00:17:47.800 --> 00:17:49.800]  根據聖經
[00:17:49.800 --> 00:17:51.800]  我估計起碼有兩次
[00:17:51.800 --> 00:17:54.800]  神為主耶穌做見證
[00:17:54.800 --> 00:17:55.800]  第一次
[00:17:55.800 --> 00:17:59.800]  當主耶穌接受施洗約旁的洗禮
[00:17:59.800 --> 00:18:00.800]  祂從水裏出來
[00:18:00.800 --> 00:18:02.800]  大家記不記得有什麼事情發生
[00:18:02.800 --> 00:18:04.800]  聖經說
[00:18:04.800 --> 00:18:08.800]  聖靈如同甲子降下
[00:18:08.800 --> 00:18:09.800]  降在他身上
[00:18:09.800 --> 00:18:11.800]  然後有聲音從天上說
[00:18:11.800 --> 00:18:13.800]  這是我的愛子
[00:18:13.800 --> 00:18:15.800]  我所喜悅的
[00:18:15.800 --> 00:18:16.800]  第二次
[00:18:16.800 --> 00:18:19.800]  主耶穌和幾個門徒在山上變相
[00:18:19.800 --> 00:18:22.800]  在路加科有記載
[00:18:22.800 --> 00:18:24.800]  有聲音從雲彩裏出來說
[00:18:24.800 --> 00:18:26.800]  這是我的愛子
[00:18:26.800 --> 00:18:29.800]  我所揀選的你們要聽他
[00:18:29.800 --> 00:18:32.800]  大家看到兩個不同的例子
[00:18:32.800 --> 00:18:34.800]  聖經告訴我們
[00:18:34.800 --> 00:18:37.800]  天父上帝都用一個神蹟
[00:18:37.800 --> 00:18:40.800]  向世人告訴世人
[00:18:40.800 --> 00:18:45.800]  這個耶穌就是我的愛子
[00:18:45.800 --> 00:18:47.800]  如果主耶穌真的從神而來
[00:18:47.800 --> 00:18:52.800]  真是天父上帝所差來的獨生兒子
[00:18:52.800 --> 00:18:55.800]  主耶穌本身就是一個有神性
[00:18:55.800 --> 00:18:57.800]  所以祂所說的
[00:18:57.800 --> 00:18:58.800]  祂所宣稱的
[00:18:58.800 --> 00:19:02.800]  當然是真實
[00:19:02.800 --> 00:19:03.800]  所以當祂說
[00:19:03.800 --> 00:19:07.800]  我是世界的光
[00:19:07.800 --> 00:19:09.800]  這個宣稱
[00:19:09.800 --> 00:19:12.800]  就是一個客觀的事實
[00:19:12.800 --> 00:19:14.800]  而更加寶貴的就是
[00:19:14.800 --> 00:19:15.800]  這個客觀事實
[00:19:15.800 --> 00:19:19.800]  可以成為我們主觀的經驗
[00:19:19.800 --> 00:19:22.800]  我們再看第十二節
[00:19:22.800 --> 00:19:24.800]  因為主耶穌說
[00:19:24.800 --> 00:19:30.800]  遵從這個世界的光必要得著生命的光
[00:19:30.800 --> 00:19:34.800]  即是說不單止主耶穌作為這個世界的光
[00:19:34.800 --> 00:19:36.800]  進入這個黑暗的世界
[00:19:36.800 --> 00:19:41.800]  主耶穌更加希望進入每一個人的心靈裏面
[00:19:41.800 --> 00:19:46.800]  成為這個人心靈裏面的生命的光
[00:19:46.800 --> 00:19:48.800]  用我們剛才的例子
[00:19:48.800 --> 00:19:49.800]  便宜的龍蝦
[00:19:49.800 --> 00:19:52.800]  如果我們不買這個龍蝦
