
[00:00:00.000 --> 00:00:06.000]  今天講到的經文是約束亞經一章一到九節
[00:02:57.720 --> 00:03:02.040]  然後很卓越就是你趕緊挑我
[00:03:02.040 --> 00:03:05.320]  還有第二個反應就是
[00:03:05.320 --> 00:03:07.200]  你不要選我了吧
[00:03:07.200 --> 00:03:10.840]  你還是選那些隔壁那些很活躍的人吧
[00:03:10.840 --> 00:03:14.160]  爲什麼會有這樣的反應呢?
[00:03:14.160 --> 00:03:17.280]  可能就得回到一個很基本的問題就是
[00:03:17.280 --> 00:03:20.080]  弟兄姊妹今天我們有想過嗎?
[00:03:20.080 --> 00:03:23.960]  就是回應神是一件快樂的事情嗎?
[00:03:23.960 --> 00:03:27.800]  大家感覺回應神是快樂的事情嗎?
[00:03:27.800 --> 00:03:29.480]  有些人點頭
[00:03:29.480 --> 00:03:32.120]  那我就是把這個問題再轉一下
[00:03:32.120 --> 00:03:32.760]  再問一下
[00:03:32.760 --> 00:03:38.280]  那回應神是一件困難的事情嗎?
[00:03:38.280 --> 00:03:39.720]  回應神是一件困難的
[00:03:39.720 --> 00:03:42.240]  其實回應神是一件很辛苦的事情
[00:03:42.240 --> 00:03:46.400]  所以你能想象到爲什麼教會里面長大的小孩子
[00:03:46.400 --> 00:03:47.960]  會有這兩種的反應
[00:03:47.960 --> 00:03:49.280]  就是面對神的呼叫
[00:03:49.280 --> 00:03:50.360]  有一種是很卓越
[00:03:50.360 --> 00:03:53.400]  他們看到侍奉裏面的那種喜樂
[00:03:53.400 --> 00:03:54.720]  所以他們很開心
[00:03:54.720 --> 00:03:58.360]  但是一般這種就是進到侍奉的場所裏面
[00:03:58.360 --> 00:04:00.120]  還得再調整一下
[00:04:00.120 --> 00:04:03.200]  很快就會給現實毒打一頓這樣子
[00:04:03.200 --> 00:04:05.480]  但是還有一種就是剛剛那種就是
[00:04:05.480 --> 00:04:06.560]  不要選我了那種
[00:04:06.560 --> 00:04:09.640]  其實他們也不是不重視這個侍奉
[00:04:09.640 --> 00:04:11.720]  但他們實在是比較聰明
[00:04:11.720 --> 00:04:13.360]  他們看見這個侍奉的難處
[00:04:13.360 --> 00:04:14.440]  所以說別挑我了
[00:04:14.440 --> 00:04:17.320]  不要搞不要不要不要選我
[00:04:17.320 --> 00:04:19.720]  今天的經文其實我們看到約束
[00:04:19.720 --> 00:04:23.280]  他其實也面對這樣的情況
[00:04:23.280 --> 00:04:28.280]  他必須得砍起摩西離開
[00:04:28.280 --> 00:04:28.840]  然後呢
[00:04:28.840 --> 00:04:31.000]  領受的責任
[00:04:31.000 --> 00:04:32.240]  所以呢
[00:04:32.240 --> 00:04:33.800]  其實經文一開始告訴我們
[00:04:33.800 --> 00:04:35.720]  葉紅花的僕人摩西死了
[00:04:35.720 --> 00:04:38.280]  所以葉紅花就小於摩西的幫手
[00:04:38.280 --> 00:04:39.600]  就是約束啊
[00:04:39.600 --> 00:04:40.160]  其實呢
[00:04:40.160 --> 00:04:42.320]  要是根據一些推論的話
[00:04:42.320 --> 00:04:44.840]  其實約束那時候承擔這個責任呢
[00:04:44.840 --> 00:04:47.480]  估計已經不是一個年輕人了
[00:04:47.480 --> 00:04:48.520]  按我們今天的說法
[00:04:48.520 --> 00:04:51.160]  他其實已經是一個可以退休的人士了
[00:04:51.160 --> 00:04:54.640]  因爲他在礦業裏面已經待過了40年
[00:04:54.640 --> 00:04:56.320]  然後他40年之前
[00:04:56.320 --> 00:04:58.840]  其實他已經可以去打仗了
[00:04:58.840 --> 00:05:01.800]  那估計應該也不是一個年輕人
[00:05:01.800 --> 00:05:02.200]  但是呢
[00:05:02.200 --> 00:05:07.800]  我們今天是看見了在這個的經文裏面
[00:05:07.800 --> 00:05:10.600]  我們看見一個很有趣的情況是
[00:05:10.600 --> 00:05:12.960]  當上帝呼召他的時候
[00:05:12.960 --> 00:05:14.040]  跟他說的那些話
[00:05:14.040 --> 00:05:17.480]  我們好像發現了就是
[00:05:17.480 --> 00:05:18.040]  約束啊
[00:05:18.040 --> 00:05:23.520]  心裏面似乎有似乎有一些恐懼的情緒在裏面
[00:05:23.520 --> 00:05:25.000]  恐懼的情緒
[00:05:25.000 --> 00:05:25.600]  你可能說
[00:05:25.600 --> 00:05:26.080]  哎
[00:05:26.080 --> 00:05:27.960]  經文裏面沒有說他恐懼
[00:05:27.960 --> 00:05:30.880]  他都沒有說過他的感覺
[00:05:30.880 --> 00:05:33.880]  但是我們可以有從兩個層面來推論
[00:05:33.880 --> 00:05:36.040]  他其實心裏面是有恐懼的
[00:05:36.040 --> 00:05:36.800]  第一個層面呢
[00:05:36.800 --> 00:05:39.240]  是因爲葉紅花跟他說的時候
[00:05:39.240 --> 00:05:41.240]  特別跟他說你要剛強壯膽
[00:05:41.240 --> 00:05:42.760]  不要懼怕
[00:05:42.760 --> 00:05:45.480]  一般什麼時候你跟別人說不要懼怕呢
[00:05:45.480 --> 00:05:49.600]  那大幾率是因爲你現在你跟你你跟他說的那個人
[00:05:49.600 --> 00:05:51.000]  他可能會懼怕
[00:05:51.000 --> 00:05:51.880]  他不一定懼怕
[00:05:51.880 --> 00:05:53.960]  但是你感覺他會懼怕
[00:05:53.960 --> 00:05:56.480]  就比如你以前我做青少年工作的時候呢
[00:05:56.480 --> 00:05:58.200]  那些青少年明天要考試
[00:05:58.200 --> 00:06:00.080]  就今天禮拜天他們星期六考試
[00:06:00.080 --> 00:06:01.480]  我老是跟他們說啊
[00:06:01.480 --> 00:06:02.360]  不用緊張了
[00:06:02.360 --> 00:06:03.640]  明天不用緊張了
[00:06:03.640 --> 00:06:06.080]  但當然他們很多時候的回覆都是我不緊張
[00:06:06.080 --> 00:06:07.800]  但你現在說完我就很緊張了
[00:06:07.800 --> 00:06:08.240]  這樣子
[00:06:08.240 --> 00:06:08.960]  OK
[00:06:08.960 --> 00:06:10.760]  那大家大概率優秀啊
[00:06:10.760 --> 00:06:11.400]  不是這樣子
[00:06:11.400 --> 00:06:13.880]  他已經是一個程序很穩定的人
[00:06:13.880 --> 00:06:15.360]  所以葉花將跟他說的時候
[00:06:15.360 --> 00:06:19.280]  大概率是可能察覺到他心裏面的恐懼
[00:06:19.280 --> 00:06:21.480]  因爲承擔這個責任
[00:06:21.480 --> 00:06:24.920]  但是我們其實還能從事實的層面來推論
[00:06:24.920 --> 00:06:27.120]  他爲什麼會恐懼
[00:06:27.120 --> 00:06:28.680]  會不會可恐懼
[00:06:28.680 --> 00:06:34.920]  其實我們從他這個以色列人的領袖這個工作的範圍
[00:06:34.920 --> 00:06:36.160]  我們可以知道
[00:06:36.160 --> 00:06:39.080]  就從他過去的記錄來看
[00:06:39.080 --> 00:06:41.560]  這個是一個好的工作嗎
[00:06:41.560 --> 00:06:46.320]  就是大家感覺有些沒有想過摩西這個工作好做嗎
[00:06:46.320 --> 00:06:48.720]  要說換你你願意做嗎
[00:06:48.720 --> 00:06:54.160]  領袖誒很多人聽你話誒跟上帝很親密誒都不願意了啊
[00:06:54.160 --> 00:06:55.680]  但爲什麼呢
[00:06:55.680 --> 00:06:56.040]  啊
[00:06:56.040 --> 00:06:56.680]  其實呢
[00:06:56.680 --> 00:06:57.560]  我們會發現啊
[00:06:57.560 --> 00:06:58.120]  第一個呢
[00:06:58.120 --> 00:07:02.040]  是因爲這羣以色列人是一羣很麻煩的人
[00:07:02.040 --> 00:07:04.240]  要說我們看整個的出埃及記
[00:07:04.240 --> 00:07:08.560]  我們會發現這羣人簡直是莫名其妙
[00:07:08.560 --> 00:07:10.160]  因爲他們本來是奴隸
[00:07:10.160 --> 00:07:10.560]  但是呢
[00:07:10.560 --> 00:07:11.520]  現在帶他們出來
[00:07:11.520 --> 00:07:12.240]  但是帶到一半
[00:07:12.240 --> 00:07:13.000]  他們發現哇
[00:07:13.000 --> 00:07:14.960]  曠野的生活好苦啊
[00:07:14.960 --> 00:07:17.440]  那還不如回埃及做奴隸去了
[00:07:17.440 --> 00:07:17.920]  哇
[00:07:17.920 --> 00:07:19.120]  還有這樣的人嗎
[00:07:19.120 --> 00:07:19.360]  哦
[00:07:19.360 --> 00:07:20.840]  原來是真的有的
[00:07:20.840 --> 00:07:21.280]  所以呢
[00:07:21.280 --> 00:07:24.720]  他們其實不單止經常挑戰領袖的決定
[00:07:24.720 --> 00:07:25.240]  其實呢
[00:07:25.240 --> 00:07:27.720]  他們對上帝忠不忠心呢
[00:07:27.720 --> 00:07:28.720]  其實也不忠心
[00:07:28.720 --> 00:07:29.920]  要說我們有印象的話
[00:07:29.920 --> 00:07:31.560]  摩西去領十戒
[00:07:31.560 --> 00:07:32.960]  然後他們在上面幹什麼
[00:07:32.960 --> 00:07:35.800]  是在像你們一樣很安靜的坐着等嗎
[00:07:35.800 --> 00:07:36.560]  也不是
[00:07:36.560 --> 00:07:40.440]  他們就去敬拜別的神去做一個金流讀出來
[00:07:40.440 --> 00:07:43.760]  所以這樣的一羣人其實是很難帶領的
[00:07:43.760 --> 00:07:45.200]  因爲他們很麻煩
[00:07:45.200 --> 00:07:48.800]  心裏面好像老是有不同的想法在裏面
[00:07:48.800 --> 00:07:49.920]  作爲他們的領袖呢
[00:07:49.920 --> 00:07:50.560]  要是換我
[00:07:50.560 --> 00:07:52.200]  我應該就辭職不做了
[00:07:52.200 --> 00:07:53.960]  換一個去做
[00:07:53.960 --> 00:07:55.000]  但另一方面呢
[00:07:55.000 --> 00:07:55.520]  其實呢
[00:07:55.520 --> 00:07:58.720]  還有一個問題就是你要帶領這樣的一羣人
[00:07:58.720 --> 00:08:01.840]  對於領袖的要求是很高的
[00:08:03.600 --> 00:08:04.240]  然後呢
[00:08:04.240 --> 00:08:06.360]  要是參考摩西的記錄
[00:08:06.360 --> 00:08:10.640]  就是站在越數的角度去參考摩西的記錄
[00:08:10.640 --> 00:08:12.520]  摩西爲什麼不能金家南地了
[00:08:12.520 --> 00:08:16.360]  因爲他用比較簡單啊
[00:08:16.360 --> 00:08:17.680]  因爲他發脾氣
[00:08:17.680 --> 00:08:18.240]  他發脾氣
[00:08:18.240 --> 00:08:19.000]  所以上帝說啊
[00:08:19.000 --> 00:08:19.840]  你這個做的不好
[00:08:19.840 --> 00:08:21.120]  簡單點來說
[00:08:21.120 --> 00:08:22.960]  然後但是爲什麼摩西會做的不好
[00:08:22.960 --> 00:08:24.640]  會發脾氣呢
[00:08:24.640 --> 00:08:27.000]  是給這羣人氣的
[00:08:27.000 --> 00:08:28.680]  所以你就想上這羣人
[00:08:28.680 --> 00:08:30.520]  你那現在你是越數啊
[00:08:30.520 --> 00:08:31.640]  你要跑上去
[00:08:31.640 --> 00:08:33.480]  你要接摩西的這個棒子
[00:08:33.480 --> 00:08:37.040]  然後你是要帶領這樣的一羣人
[00:08:37.040 --> 00:08:37.800]  哇
[00:08:37.800 --> 00:08:39.560]  要是換我
[00:08:39.560 --> 00:08:42.640]  會想會不會最後我都進不了加拿大
[00:08:42.640 --> 00:08:45.120]  因爲他們是很難帶
[00:08:45.120 --> 00:08:48.000]  然後呢
[00:08:48.000 --> 00:08:50.200]  上帝的這個應許
[00:08:50.200 --> 00:08:52.640]  因爲做以色列的領袖要帶領以色列
[00:08:52.640 --> 00:08:54.680]  以色列人進入加拿大
[00:08:54.680 --> 00:08:56.400]  加拿大好不好進呢
[00:08:56.400 --> 00:08:57.760]  其實也不好進
[00:08:57.760 --> 00:09:00.480]  這個這個是很難處理的事情
[00:09:00.480 --> 00:09:02.240]  我們會看到其實以色列人
[00:09:02.240 --> 00:09:04.600]  他們是一個遊牧的民族
[00:09:04.600 --> 00:09:07.640]  他們不是一個很擅長打仗的民族
[00:09:07.640 --> 00:09:09.960]  但是加拿大的人是怎麼樣的人
[00:09:09.960 --> 00:09:11.680]  他們有一些人是巨人
[00:09:11.680 --> 00:09:13.480]  就是身材很高大
[00:09:13.480 --> 00:09:15.640]  他們有一些很堅固的城
[00:09:15.640 --> 00:09:16.400]  然後呢
[00:09:16.400 --> 00:09:17.800]  比如耶利哥
[00:09:17.800 --> 00:09:18.280]  還有呢
[00:09:18.280 --> 00:09:20.320]  就是他們要是我們繼續看經文的話
[00:09:20.320 --> 00:09:22.840]  我發現他們有一些民族的科技
[00:09:22.840 --> 00:09:24.280]  其實點的很高的
[00:09:24.280 --> 00:09:28.080]  有鐵車可以就是去打仗
[00:09:28.080 --> 00:09:32.080]  所以要帶領以色列這樣一羣不穩定的人
[00:09:32.080 --> 00:09:34.480]  然後去完成一個這麼大的任務
[00:09:34.480 --> 00:09:36.240]  其實也不好做
[00:09:36.240 --> 00:09:38.960]  但是最大的挑戰其實都不是這些
[00:09:38.960 --> 00:09:45.280]  最大的挑戰其實是源自約束亞去接摩西棒之前
[00:09:45.280 --> 00:09:47.720]  其實上帝跟他們兩個開了一個小會
[00:09:47.720 --> 00:09:49.960]  要是我們看生命紀的時候
[00:09:49.960 --> 00:09:52.080]  就是那時候上帝就跟摩西說
[00:09:52.080 --> 00:09:54.560]  就是你簡單點來說就是你快死了
[00:09:54.560 --> 00:09:56.080]  所以你把約束亞也叫過來
[00:09:56.080 --> 00:09:58.080]  你們兩個人站在會墓裏面
[00:09:58.080 --> 00:09:59.560]  我跟他說一些事情
[00:09:59.560 --> 00:10:02.360]  但其實上帝在這裏只跟約束亞說了一件事
[00:10:02.360 --> 00:10:04.080]  但其實大部分時間都是跟摩西說
[00:10:04.080 --> 00:10:06.000]  然後上帝就跟摩西說
[00:10:06.000 --> 00:10:08.720]  就是你就是簡單點來說就是你要死了
[00:10:08.720 --> 00:10:09.840]  不過你死了之後
[00:10:09.840 --> 00:10:11.280]  這羣人你帶的這羣人
[00:10:11.280 --> 00:10:12.880]  他們表現不會太好
[00:10:12.880 --> 00:10:14.640]  他們進到這個地裏面
[00:10:14.640 --> 00:10:16.640]  就會隨從這些外邦人
[00:10:16.640 --> 00:10:20.280]  外邦神行邪陰離棄我
[00:10:20.280 --> 00:10:22.040]  違揹我跟他們立的約
[00:10:22.040 --> 00:10:23.440]  因爲他們簡單點來說
[00:10:23.440 --> 00:10:26.040]  以色列人進到這個地過得很好
[00:10:26.040 --> 00:10:27.040]  然後過得很好了
[00:10:27.040 --> 00:10:28.280]  就忘了上帝
[00:10:28.280 --> 00:10:31.520]  所以就會侍奉別的神
[00:10:31.520 --> 00:10:32.520]  然後上帝就說
[00:10:32.520 --> 00:10:34.520]  接下來就會有很多災難給他們
[00:10:34.520 --> 00:10:36.360]  所以你要寫一首歌
[00:10:36.360 --> 00:10:38.160]  這首歌會做的是什麼
[00:10:38.160 --> 00:10:40.760]  就是見證他們的不是
[00:10:40.760 --> 00:10:42.960]  然後他們每次唱起來
[00:10:42.960 --> 00:10:45.960]  就知道其實他們做的不對
[00:10:45.960 --> 00:10:47.120]  然後說完這些
[00:10:47.120 --> 00:10:49.320]  上帝就跟約束亞說
[00:10:49.320 --> 00:10:50.920]  你當剛成壯膽
[00:10:50.920 --> 00:10:53.920]  因爲你就要帶這羣人過河了
[00:10:53.920 --> 00:10:56.160]  弟兄姐妹 這個是一個很
[00:10:56.160 --> 00:10:58.760]  就像武漢裏是靈獸
[00:10:58.760 --> 00:10:59.640]  上帝已經跟你說了
[00:10:59.640 --> 00:11:00.520]  其實你帶這羣人
[00:11:00.520 --> 00:11:02.080]  他們大概不會聽話
[00:11:02.080 --> 00:11:04.000]  你很努力帶他們進入迦南地
[00:11:04.000 --> 00:11:06.360]  不過他們肯定會不聽你
[00:11:06.360 --> 00:11:09.240]  也不聽我的
[00:11:09.240 --> 00:11:12.440]  要是讓你承擔這樣的職務
[00:11:12.440 --> 00:11:14.080]  你有壓力嗎
[00:11:14.080 --> 00:11:15.880]  你害怕嗎
[00:11:15.880 --> 00:11:18.200]  肯定害怕
[00:11:18.200 --> 00:11:21.600]  弟兄姐妹其實有時候
[00:11:21.600 --> 00:11:22.800]  從這段經文裏面
[00:11:22.800 --> 00:11:24.200]  結合我們實際的生活
[00:11:24.200 --> 00:11:26.920]  我們會發現一件事情
[00:11:26.920 --> 00:11:28.960]  有時候上帝的護照
[00:11:28.960 --> 00:11:31.600]  對我們每個人都有不同的護照
[00:11:31.600 --> 00:11:33.400]  但是上帝給我們的護照
[00:11:33.400 --> 00:11:34.640]  不是總是那種
[00:11:34.640 --> 00:11:37.520]  我們馬上肉眼看得見的美好
[00:11:37.520 --> 00:11:40.560]  甚至有時候其實這些護照
[00:11:40.560 --> 00:11:42.320]  根本就不好
[00:11:42.320 --> 00:11:43.680]  根本不好的意思是什麼呢
[00:11:43.680 --> 00:11:46.120]  就是對我們個人的生命
[00:11:46.120 --> 00:11:48.240]  個人的成就來說
[00:11:48.240 --> 00:11:50.200]  是一件不好的事情
[00:11:50.200 --> 00:11:52.280]  最明顯的是誰呢
[00:11:52.280 --> 00:11:53.800]  耶穌
[00:11:53.800 --> 00:11:56.080]  上帝對耶穌的護照
[00:11:56.080 --> 00:11:57.320]  是定時之交
[00:11:57.320 --> 00:11:59.040]  要是今天上帝跟你說
[00:11:59.040 --> 00:12:00.520]  我對你的生命的護照
[00:12:00.520 --> 00:12:02.760]  就是去那些邊緣的地方受苦了
[00:12:02.760 --> 00:12:03.840]  你大概就不會想
[00:12:03.840 --> 00:12:05.160]  上帝的護照很美好了
[00:12:05.160 --> 00:12:06.920]  我得趕緊回應了
[00:12:06.920 --> 00:12:09.160]  你心裏面會很有壓力
[00:12:09.160 --> 00:12:09.880]  所以很多時候
[00:12:09.880 --> 00:12:12.640]  我們拒絕上帝的護照的時候
[00:12:12.640 --> 00:12:13.960]  或者是考慮的時候
[00:12:13.960 --> 00:12:16.160]  我們會面對一個問題是
[00:12:16.160 --> 00:12:19.600]  我們會看到神護照的難處
[00:12:19.600 --> 00:12:21.440]  我們會有擔憂
[00:12:21.440 --> 00:12:23.200]  我們會有焦慮
[00:12:23.200 --> 00:12:26.360]  甚至有時候我們會想拒絕
[00:12:26.360 --> 00:12:31.240]  約束瓦就是這種的處境
[00:12:31.240 --> 00:12:35.400]  其實我們今天
[00:12:35.400 --> 00:12:37.240]  不需要到約束瓦這種
[00:12:37.240 --> 00:12:39.120]  承擔領受的責任
[00:12:39.120 --> 00:12:40.120]  或者是不需要到
[00:12:40.120 --> 00:12:42.360]  耶穌那種定時之交的程度
[00:12:42.360 --> 00:12:44.200]  已經足夠我們
[00:12:44.200 --> 00:12:47.800]  對上帝的護照感到焦慮
[00:12:47.800 --> 00:12:50.840]  我想用一個故事來講這個
[00:12:50.840 --> 00:12:53.080]  來解釋這個
[00:12:53.080 --> 00:12:54.920]  有一個年輕人
[00:12:54.920 --> 00:12:56.240]  他有一次聚會之後
[00:12:56.240 --> 00:12:59.200]  他很憂愁的離開教會
[00:12:59.200 --> 00:13:01.400]  他很憂愁
[00:13:01.400 --> 00:13:01.960]  爲什麼
[00:13:01.960 --> 00:13:05.120]  因爲剛纔在教會他走之前
[00:13:05.120 --> 00:13:06.920]  教會的領袖跟他有一段對話
[00:13:06.920 --> 00:13:09.360]  讓他不斷在腦海裏面思考
[00:13:09.360 --> 00:13:11.120]  這個事情是這樣子的
[00:13:11.120 --> 00:13:13.120]  他在一個敬拜隊裏面
[00:13:13.120 --> 00:13:16.240]  然後他很敬重的老音樂老師
[00:13:16.240 --> 00:13:20.200]  就是敬拜隊的音樂老師要移民了
[00:13:20.200 --> 00:13:23.680]  要離開教會的敬拜隊
[00:13:23.680 --> 00:13:25.720]  他原本是負責彈那個keyboard
[00:13:25.720 --> 00:13:27.600]  就是彈那個電子琴
[00:13:27.600 --> 00:13:28.960]  大家都知道在敬拜隊裏面
[00:13:28.960 --> 00:13:30.160]  這個電子琴很重要
[00:13:30.160 --> 00:13:31.840]  對不對
[00:13:31.840 --> 00:13:32.320]  然後呢
[00:13:32.320 --> 00:13:35.800]  在教會的領袖再三討論之後呢
[00:13:35.800 --> 00:13:37.800]  這些領袖就在崇拜之後呢
[00:13:37.800 --> 00:13:39.280]  就公佈了這個事情
[00:13:39.280 --> 00:13:42.040]  然後就跟這個年輕人說
[00:13:42.040 --> 00:13:42.880]  你的老師呢
[00:13:42.880 --> 00:13:44.680]  要離開團隊了
[00:13:44.680 --> 00:13:45.040]  然後呢
[00:13:45.040 --> 00:13:46.040]  經過我們討論呢
[00:13:46.040 --> 00:13:49.640]  大家都希望你在放完寒假回來
[00:13:49.640 --> 00:13:53.280]  可以接他的位置
[00:13:53.280 --> 00:13:54.640]  這個年輕人心裏想
[00:13:54.640 --> 00:13:55.600]  這麼大的事情
[00:13:55.600 --> 00:13:58.160]  爲什麼你們最後才告訴我呢
[00:13:58.160 --> 00:13:59.360]  原來大家都知道
[00:13:59.360 --> 00:14:00.480]  但爲什麼沒人告訴我
[00:14:00.480 --> 00:14:04.160]  所以這個意料之外的升職
[00:14:04.160 --> 00:14:06.760]  就讓他回家的路上感到好焦慮
[00:14:06.760 --> 00:14:07.560]  哇
[00:14:07.560 --> 00:14:09.160]  真的好焦慮
[00:14:09.160 --> 00:14:10.840]  他在想
[00:14:10.840 --> 00:14:12.640]  這我怎麼有能力
[00:14:12.640 --> 00:14:14.840]  接替我的老師去擔當
[00:14:14.840 --> 00:14:17.800]  一家這麼大的教會的事情呢
[00:14:17.800 --> 00:14:18.640]  我感覺我
[00:14:18.640 --> 00:14:21.680]  就是我感覺我還有很多東西沒有學好
[00:14:21.680 --> 00:14:22.760]  我還需要人指導
[00:14:22.760 --> 00:14:25.920]  但他們現在想我去指導別人天啊
[00:14:25.920 --> 00:14:29.360]  我怎麼處理這些問題
[00:14:29.360 --> 00:14:29.840]  這樣姐妹
[00:14:29.840 --> 00:14:32.440]  其實我們今天跟這個年輕人呢
[00:14:32.440 --> 00:14:34.240]  有時候也很像
[00:14:34.240 --> 00:14:36.240]  不但是教會的師奉
[00:14:36.240 --> 00:14:39.360]  其實上帝在不同的地方護照我們的時候
[00:14:39.360 --> 00:14:41.360]  其實我們心裏面也會感覺天啊
[00:14:41.360 --> 00:14:44.280]  其實我還有很多東西需要學習
[00:14:44.280 --> 00:14:45.760]  爲什麼我
[00:14:45.760 --> 00:14:47.320]  你現在叫我去做這個
[00:14:47.320 --> 00:14:50.320]  我怎麼去處理呢
[00:14:50.320 --> 00:14:52.200]  比如舉個例子再舉個例子
[00:14:52.200 --> 00:14:54.680]  在聖經裏面說上帝呼叫我們
[00:14:54.680 --> 00:14:56.480]  每個人在彼得前書裏面說
[00:14:56.480 --> 00:15:01.320]  呼叫我們每個人去做一個有君專的祭司
[00:15:01.320 --> 00:15:03.000]  做是聖潔的國度
[00:15:03.000 --> 00:15:06.400]  也做屬神的子民
[00:15:06.400 --> 00:15:09.960]  其實我們認真去想一下
[00:15:09.960 --> 00:15:12.080]  我們該怎麼回應這些
[00:15:12.080 --> 00:15:14.960]  其實都好有壓力
[00:15:14.960 --> 00:15:16.480]  站在臺上禱告
[00:15:16.480 --> 00:15:18.040]  或者是帶領人去敬拜神
[00:15:18.040 --> 00:15:20.080]  其實輕鬆嗎
[00:15:20.080 --> 00:15:20.720]  不輕鬆吧
[00:15:20.720 --> 00:15:21.880]  應該要不你問一下
[00:15:21.880 --> 00:15:22.720]  要是你感覺輕鬆
[00:15:22.720 --> 00:15:25.080]  你可以就是參加一下
[00:15:25.080 --> 00:15:29.920]  或者是我們在生活裏面要按照神的吩咐來生活
[00:15:29.920 --> 00:15:33.120]  去對人輕鬆嗎
[00:15:33.120 --> 00:15:34.680]  不輕鬆啊
[00:15:34.680 --> 00:15:38.680]  你們就是我以前有個朋友跟我說
[00:15:38.680 --> 00:15:40.840]  每次上班他都感覺很痛苦
[00:15:40.840 --> 00:15:42.280]  因爲他說每個人上班呢
[00:15:42.280 --> 00:15:44.880]  想上班都會碰到三種人
[00:15:44.880 --> 00:15:46.320]  讓他很很難過
[00:15:46.320 --> 00:15:47.120]  讓他很很難
[00:15:47.120 --> 00:15:49.760]  第一個是不懂事的上司
