
[00:00:00.000 --> 00:00:05.040]  剛纔敬拜小祖問了我們一個問題
[00:04:49.960 --> 00:04:55.840]  好像我一樣我之前爲了下一代的教育連根拔起的移民到美國去
[00:04:55.840 --> 00:05:00.160]  幾年前也爲了完成最後侍奉的心願又回來香港
[00:05:00.160 --> 00:05:04.360]  幾年前就因爲完成最後侍奉的心願來到回來香港
[00:05:04.360 --> 00:05:07.320]  所以我和我的兒子是分隔兩岸
[00:05:07.320 --> 00:05:09.320]  所以我跟兒子是分隔兩地
[00:05:09.320 --> 00:05:13.240]  每個星期日大家選擇在家裏多睡一會還是回來崇拜
[00:05:13.240 --> 00:05:17.880]  大家在每個禮拜天大家選擇睡一會還是回來教會崇拜呢
[00:05:17.880 --> 00:05:20.120]  其實都要付代價
[00:05:20.120 --> 00:05:25.200]  在繁忙的生活當中你仍然堅持參與教會的侍奉都是要付代價
[00:05:25.200 --> 00:05:30.400]  在繁忙的工作裏面我們堅持要參與教會的侍奉也是要付代價的
[00:05:30.400 --> 00:05:32.920]  連開車回來找位子泊都要付代價
[00:05:32.920 --> 00:05:36.640]  連開車回來教會找位子停也要付代價
[00:05:36.640 --> 00:05:39.360]  完了崇拜去找位子喝茶都要付代價
[00:05:39.360 --> 00:05:43.800]  完了崇拜以後大家要找位子去喝茶也要付代價
[00:05:43.800 --> 00:05:49.320]  大家有沒有想過原來每一個跟從耶穌的人同樣要付上做門徒的代價
[00:05:49.320 --> 00:05:53.480]  大家有沒有想過每一個要跟從主耶穌的人同樣也要付出代價
[00:05:53.480 --> 00:05:55.000]  大家有沒有計算過這個代價呢
[00:05:55.000 --> 00:05:56.640]  大家有沒有計算過這個代價呢
[00:05:56.640 --> 00:05:59.960]  上個禮拜我就留下了一條伏線
[00:05:59.960 --> 00:06:02.160]  上個禮拜我就留了一條伏線
[00:06:02.160 --> 00:06:07.920]  從大使命的經文裏面提到我們要作主的門徒
[00:06:07.920 --> 00:06:10.640]  從大使命裏面我們提到要做主的門徒
[00:06:10.640 --> 00:06:15.160]  因爲在新約聖經裏面提到每一個跟從耶穌的人都稱爲門徒
[00:06:15.160 --> 00:06:21.880]  因爲在新約聖經裏面我們每一個跟從耶穌的人都稱爲耶穌的門徒
[00:06:21.880 --> 00:06:24.360]  那邊祖上的經文在二十六節那裏
[00:06:24.360 --> 00:06:30.480]  經文在二十六節那邊就提到要跟從主那份的決心
[00:06:30.480 --> 00:06:33.120]  經文在二十六節那邊就提到要跟從主那份的決心
[00:06:33.120 --> 00:06:40.000]  在今天早上的經文就記載到有很多的人跟耶穌一起同行
[00:06:40.000 --> 00:06:42.440]  在今天早上的經文就記載到有很多的人跟耶穌一起同行
[00:06:42.440 --> 00:06:45.720]  在今天早上的經文就記載到有很多的人跟耶穌一起同行
[00:06:45.720 --> 00:06:50.000]  他們突然間覺得耶穌有感而發地轉過頭來看他們
[00:06:50.000 --> 00:06:53.120]  他們突然間覺得耶穌有感而發地轉過頭來看他們
[00:06:53.120 --> 00:06:55.640]  大家知道耶穌每次轉身都不是什麼好事
[00:06:55.640 --> 00:06:57.720]  大家知道耶穌每次轉身都不是什麼好事
[00:06:57.720 --> 00:07:01.840]  有另一次就是比德三次不認祖他就回過頭來看他
[00:07:01.840 --> 00:07:05.280]  第二次比德三次不認祖的時候他回頭看他
[00:07:05.280 --> 00:07:10.200]  他針對當時跟從他的羣衆問了要成爲耶穌門徒的代價
[00:07:10.200 --> 00:07:14.800]  他針對他跟從他的人他問了一個成爲耶穌門徒的代價
[00:07:14.800 --> 00:07:18.600]  其實如果從經文裏面的編排
[00:07:18.600 --> 00:07:22.280]  十四章十五節那裏開始講
[00:07:22.280 --> 00:07:25.240]  他講到天國的比喻
[00:07:25.240 --> 00:07:30.000]  他講到跟從主的代價
[00:07:30.000 --> 00:07:31.600]  他講到跟從的代價
[00:07:31.600 --> 00:07:34.120]  當時有些人就藐視這個救恩
[00:07:34.120 --> 00:07:36.160]  那時候很多人藐視這個救恩
[00:07:36.160 --> 00:07:38.400]  所以結果經文就轉進來這裏
[00:07:38.400 --> 00:07:39.880]  所以經文就轉到這裏
[00:07:39.880 --> 00:07:42.120]  這裏就說如果人到我這裏來
[00:07:42.120 --> 00:07:48.240]  如果不愛我聖告愛自己的父母妻子兒女弟兄姐妹
[00:07:48.240 --> 00:07:51.240]  和自己的性命就不配作他的門徒
[00:07:51.240 --> 00:07:59.880]  這邊又講到人到我這裏來若不愛我聖告愛自己的父母妻子兒女弟兄姐妹和自己的性命就不能作我的門徒
[00:07:59.880 --> 00:08:02.360]  可能大家就會疑惑了
[00:08:02.360 --> 00:08:03.600]  大家可能就會疑惑
[00:08:03.600 --> 00:08:04.640]  留意這段經文
[00:08:04.640 --> 00:08:08.120]  他說愛我聖告愛我的親人
[00:08:08.120 --> 00:08:11.440]  留意這邊經文說愛我聖告愛親人
[00:08:11.440 --> 00:08:13.200]  那個原文是恨
[00:08:13.200 --> 00:08:14.480]  原文是恨
[00:08:14.480 --> 00:08:19.120]  這個就會引起很多迷信或者初信的人一些的疑惑
[00:08:19.120 --> 00:08:22.400]  這邊就會引起一些還沒信或者初信的人有一些疑惑
[00:08:22.400 --> 00:08:23.560]  信耶穌沒問題
[00:08:23.560 --> 00:08:24.640]  信耶穌沒有問題
[00:08:24.640 --> 00:08:26.960]  爲什麼要恨自己的父母妻子兒女呢
[00:08:26.960 --> 00:08:30.040]  爲什麼要恨自己的父母妻子兒女呢
[00:08:30.040 --> 00:08:31.880]  甚至自己的性命呢
[00:08:31.880 --> 00:08:34.640]  難道一旦成爲基督徒我們就要斷六參
[00:08:34.640 --> 00:08:38.640]  難道我們要成爲基督徒就要斷六參嗎
[00:08:38.640 --> 00:08:42.520]  當中有誰回了教會之後就和父母脫離關係
[00:08:42.520 --> 00:08:45.120]  有誰我們上了教會以後就跟父母脫離關係了
[00:08:45.120 --> 00:08:48.560]  有誰說我信了耶穌之後從此以後我就不供養我的父母了
[00:08:48.560 --> 00:08:51.720]  有哪一位信了耶穌以後就說我從此不供養我的父母了
[00:08:51.720 --> 00:08:53.880]  現實當中有沒有人是這樣做呢
[00:08:53.880 --> 00:08:56.000]  現實裏面有沒有人是這樣做呢
[00:08:56.000 --> 00:08:57.520]  我以前讀神學的時候
[00:08:57.520 --> 00:08:58.720]  我以前在唸神學的時候
[00:08:58.720 --> 00:09:00.320]  有一個高我兩班的學者
[00:09:00.320 --> 00:09:01.960]  有位高我兩班的學者
[00:09:01.960 --> 00:09:05.520]  他有一次分享他當時立志讀神學的一些經歷
[00:09:05.520 --> 00:09:08.320]  有一次當他分享他立志讀神學的一個經歷
[00:09:08.320 --> 00:09:10.400]  他要讀神學他父母嚴厲的反對
[00:09:10.400 --> 00:09:12.920]  他念神學他父母嚴厲的反對
[00:09:12.920 --> 00:09:14.520]  他覺得公書教學養大你
[00:09:14.520 --> 00:09:15.800]  你應該要照顧好家裏
[00:09:15.800 --> 00:09:18.680]  他覺得公書教學養大你
[00:09:18.680 --> 00:09:19.480]  你應該要照顧好家裏
[00:09:19.480 --> 00:09:20.280]  我說你那麼多事情不做
[00:09:20.280 --> 00:09:23.800]  走去做翻軌老師姑
[00:09:23.800 --> 00:09:25.160]  他說你那麼多事情不做
[00:09:25.160 --> 00:09:30.160]  你要去做那個翻軌的那個道姑
[00:09:30.160 --> 00:09:33.360]  外國人的理姑
[00:09:33.360 --> 00:09:37.720]  但是我的學者他又清楚神的護照是在必行
[00:09:37.720 --> 00:09:39.520]  但是那個學者就很清楚
[00:09:39.520 --> 00:09:42.640]  他神的護照他是在必行
[00:09:42.640 --> 00:09:44.200]  到了入學前一天
[00:09:44.200 --> 00:09:45.560]  在入學前一天
[00:09:45.560 --> 00:09:46.920]  他收拾好簡單的行李
[00:09:46.920 --> 00:09:48.320]  他收拾好所有的行李
[00:09:48.320 --> 00:09:51.280]  準備和父母去入學
[00:09:51.280 --> 00:09:54.120]  他準備跟父母辭行他要入學了
[00:09:54.120 --> 00:09:55.920]  但是爸爸媽媽放不下面子
[00:09:55.920 --> 00:09:58.120]  但是父母不能放下他的面子
[00:09:58.120 --> 00:10:01.120]  就扔下了幾句令他肝腸寸斷的說話
[00:10:01.120 --> 00:10:03.360]  丟下了幾句讓他肝腸寸斷的說話
[00:10:03.360 --> 00:10:05.080]  我說你有種你就走出這個門口
[00:10:05.080 --> 00:10:07.080]  他說你有種就走出這個門口
[00:10:07.080 --> 00:10:08.440]  你走得出這個門口
[00:10:08.440 --> 00:10:09.440]  你走出去
[00:10:09.440 --> 00:10:10.720]  你就不再是我的女兒
[00:10:10.720 --> 00:10:11.760]  就再不是我的女兒
[00:10:11.760 --> 00:10:13.320]  你今後都不要再回來
[00:10:13.320 --> 00:10:15.360]  你今後就不要再回來了
[00:10:15.360 --> 00:10:16.320]  如果你是你
[00:10:16.320 --> 00:10:17.480]  又說是你
[00:10:17.480 --> 00:10:18.840]  忠孝兩難存
[00:10:18.840 --> 00:10:20.800]  忠孝兩難存
[00:10:20.800 --> 00:10:23.400]  是要順從效奉父母
[00:10:23.400 --> 00:10:25.040]  還是要繼續入讀學
[00:10:25.040 --> 00:10:27.800]  你是要孝順父母還是繼續念下去
[00:10:27.800 --> 00:10:31.080]  我師姐說他當時在門口掙扎了很久
[00:10:31.080 --> 00:10:33.520]  師姐說他在門口掙扎了很久
[00:10:33.520 --> 00:10:35.000]  他說最後鼓起勇氣
[00:10:35.000 --> 00:10:36.480]  最後鼓起勇氣
[00:10:36.480 --> 00:10:41.960]  由大廳走到門口其實是幾步路
[00:10:41.960 --> 00:10:44.160]  從大廳走到門口其實是幾步的路
[00:10:44.160 --> 00:10:46.840]  他說這段路彷彿好像無止境的人生
[00:10:46.840 --> 00:10:49.520]  他說覺得這個路好像是無止境的人生
[00:10:49.520 --> 00:10:51.280]  一路拿着行李一路哭
[00:10:51.280 --> 00:10:54.040]  他一邊拿着行李一邊在哭
[00:10:54.040 --> 00:10:57.160]  孤單地走過這個走廊
[00:10:57.160 --> 00:11:01.520]  哭着坐車去壽院報道
[00:11:01.520 --> 00:11:04.520]  我記得他在壽院分享這個見證的時候
[00:11:04.520 --> 00:11:07.080]  我記得他在壽院分享這個見證的時候
[00:11:07.080 --> 00:11:09.200]  我們大半個同學都忍不住哭
[00:11:09.200 --> 00:11:11.800]  我們大半個同學都忍不住要哭了
[00:11:11.800 --> 00:11:13.840]  爲了他有這份的決心
[00:11:13.840 --> 00:11:14.840]  我們很羨慕
[00:11:14.840 --> 00:11:16.040]  爲了他有這份的決心
[00:11:16.040 --> 00:11:17.040]  我們很羨慕
[00:11:17.040 --> 00:11:20.400]  幾年前我無意中在基督教的書樓撞到他
[00:11:20.400 --> 00:11:24.720]  幾年前我無意中在基督教的書樓撞到他
[00:11:24.720 --> 00:11:26.360]  我現在已經是一間教會的牧師
[00:11:26.360 --> 00:11:28.160]  他已經是一家教會的牧師
[00:11:28.160 --> 00:11:31.640]  他跟家人的關係都重修和好
[00:11:31.640 --> 00:11:34.120]  他跟家人的關係已經重修和好
[00:11:34.120 --> 00:11:37.560]  其實耶穌提到和至愛的親人
[00:11:37.560 --> 00:11:40.480]  跟跟從去做一個抉擇
[00:11:40.480 --> 00:11:44.520]  其實耶穌提到和至愛的親人和他的信仰做一個抉擇
[00:11:44.520 --> 00:11:46.840]  如果從文學的修辭來講
[00:11:46.840 --> 00:11:48.800]  我們不可以照字面去解釋
[00:11:48.800 --> 00:11:52.840]  因爲從文學的修辭裏面不能按這樣的方法去解釋
[00:11:52.840 --> 00:11:56.200]  聖經從來只會教導我們要孝順父母
[00:11:56.200 --> 00:11:58.440]  聖經從來教導我們只要孝順父母
[00:11:58.440 --> 00:12:02.080]  耶穌從來不是要我們跟從祂之後六親不議
[00:12:02.080 --> 00:12:05.320]  耶穌不是要我們跟從祂以後要六親不議論
[00:12:05.320 --> 00:12:10.640]  經文的重點是要問跟從祂的門徒的決心
[00:12:10.640 --> 00:12:13.880]  這個經文是要問我們跟從耶穌的決心
[00:12:13.880 --> 00:12:16.480]  就是說如果有一天
[00:12:16.480 --> 00:12:20.120]  你面對和你至愛的親人跟跟從祂做一個比較
[00:12:20.120 --> 00:12:23.400]  我們要面對我們至愛的親人跟跟從祂做一個決定
[00:12:23.400 --> 00:12:25.680]  你要做一個取捨
[00:12:25.680 --> 00:12:28.040]  這個就是代價
[00:12:28.040 --> 00:12:30.920]  其實在舊約裏面曾經發生過這件事情
[00:12:30.920 --> 00:12:32.280]  是表明這種決心
[00:12:32.280 --> 00:12:36.760]  大家記不記得當時神呼召摩西上施賴山
[00:12:36.760 --> 00:12:40.240]  摩西臨上山之前就吩咐百姓
[00:12:40.240 --> 00:12:43.240]  你們好好在這裏遵行耶和華的吩咐
[00:12:43.240 --> 00:12:45.760]  他們上山之前就吩咐百姓
[00:12:45.760 --> 00:12:48.200]  你們要好好遵守上帝的吩咐
[00:12:48.200 --> 00:12:50.760]  結果摩西上了山四十天
[00:12:50.760 --> 00:12:53.560]  結果摩西上山了到山上四十天
[00:12:53.560 --> 00:12:56.560]  那些百姓見摩西遲遲都不下山
[00:12:56.560 --> 00:12:58.840]  百姓看摩西遲遲沒有下山
[00:12:58.840 --> 00:13:02.400]  就以爲摩西都可能凶多吉少了
[00:13:02.400 --> 00:13:04.160]  他以爲摩西已經送了幾手
[00:13:04.160 --> 00:13:07.280]  結果他們就集齊了那些金器
[00:13:07.280 --> 00:13:09.520]  就找亞倫做了一隻金牛犢
[00:13:09.520 --> 00:13:11.480]  所以他們集齊了金器
[00:13:11.480 --> 00:13:14.040]  就要求亞倫幫他做一個金牛犢
[00:13:14.040 --> 00:13:16.160]  然後就在那裏喫喝玩樂
[00:13:16.160 --> 00:13:18.680]  摩西知道這個消息下山之後
[00:13:18.680 --> 00:13:21.360]  當摩西知道這個消息下山之後
[00:13:21.360 --> 00:13:22.520]  露碎法板
[00:13:22.520 --> 00:13:25.240]  他發露的把那個法板拿出來
[00:13:25.240 --> 00:13:26.960]  把那個法板拿出來
[00:13:26.960 --> 00:13:29.680]  發露的把那個法板拿出來
[00:13:29.680 --> 00:13:31.280]  把那個金牛犢磨成粉
[00:13:31.280 --> 00:13:33.080]  把那個金牛犢磨成粉
[00:13:33.080 --> 00:13:35.040]  撒在水中要以色列人喝掉
[00:13:35.040 --> 00:13:37.560]  撒在水中要以色列人喝掉
[00:13:37.560 --> 00:13:39.680]  其實目的是要他刻骨銘心
[00:13:39.680 --> 00:13:41.040]  永遠記住這件事
[00:13:41.040 --> 00:13:43.040]  需要他們刻骨銘心
[00:13:43.040 --> 00:13:45.200]  銘心要永遠記住這個罪行
[00:13:45.200 --> 00:13:45.920]  不單止這樣
[00:13:45.920 --> 00:13:47.680]  摩西進一步就要求他說
[00:13:47.680 --> 00:13:50.200]  反蘇耶和華的人來到他面前
[00:13:50.200 --> 00:13:53.160]  他說要摩西更進一步的要求
[00:13:53.160 --> 00:13:55.160]  反蘇耶和華的人站在他面前
[00:13:55.160 --> 00:13:57.880]  利美的子孫就齊集到摩西的面前
[00:13:57.880 --> 00:14:01.560]  所以利美的子孫全部直接到摩西的面前
[00:14:01.560 --> 00:14:03.560]  腰間佩刀
[00:14:03.560 --> 00:14:08.720]  就在當日他們親自擊殺自己的兒子和兄弟有三千人
[00:14:08.720 --> 00:14:13.320]  他當天在營裏面擊殺自己的兒子和兄弟有三千人
[00:14:13.320 --> 00:14:14.760]  整件事是想表達
[00:14:14.760 --> 00:14:17.320]  因爲自己的同胞和兄弟犯罪
[00:14:17.320 --> 00:14:20.000]  整個事情要表達就是因爲自己同胞犯罪
[00:14:20.000 --> 00:14:22.880]  利美人絕不順情
[00:14:22.880 --> 00:14:24.640]  斷然的去施行這個家法
[00:14:24.640 --> 00:14:26.240]  斷然的去施行這個家法
[00:14:26.240 --> 00:14:31.680]  我估計這件事大概可以描述一個跟從耶穌的決心
[00:14:31.680 --> 00:14:35.240]  這個事件大概可以描述一個跟從耶穌的決心
[00:14:35.240 --> 00:14:40.720]  也都似以利亞昔日在加密山問已經變質的以色列人
[00:14:40.720 --> 00:14:45.920]  好像以往以利亞在加密山問已經變質的以色列人
[00:14:45.920 --> 00:14:49.960]  因爲他們已經跟從加南巴黎的宗教同化
[00:14:49.960 --> 00:14:53.000]  因爲他們已經跟從了巴南的宗教被同化了
[00:14:53.000 --> 00:14:55.760]  他就問他你心情樂意要到幾時
[00:14:55.760 --> 00:14:58.440]  他們就問他們你心思兩意要到什麼時候
[00:14:58.440 --> 00:15:02.800]  我想沒錯跟從主就是有這種決斷義無反顧
[00:15:02.800 --> 00:15:06.160]  是的要跟從主就有這種決斷跟義無反顧
[00:15:06.160 --> 00:15:09.680]  甚至到了一個關鍵的時候
[00:15:09.680 --> 00:15:13.120]  要在我們的親人跟從主之間做一個抉擇
[00:15:13.120 --> 00:15:16.360]  需要在我們親人跟從主之間做一個抉擇
[00:15:16.360 --> 00:15:18.520]  我們都義無反顧做一個明智的選擇
[00:15:18.520 --> 00:15:20.760]  我們都要義無反顧做一個明智的抉擇
[00:15:20.760 --> 00:15:23.000]  顯示我們跟從主的決心
[00:15:23.000 --> 00:15:24.840]  顯示我們跟從主的決心
[00:15:24.840 --> 00:15:27.960]  有一次有個皇帝
[00:15:27.960 --> 00:15:30.640]  就面對一場很關鍵的戰役
[00:15:30.640 --> 00:15:32.720]  他面對一場很關鍵的戰役
[00:15:32.720 --> 00:15:34.840]  揚兵千日就用在一時
[00:15:34.840 --> 00:15:36.520]  揚兵千日用在一時
[00:15:36.520 --> 00:15:38.280]  他就問那些手下大將
[00:15:38.280 --> 00:15:39.680]  他問那些手下大將
[00:15:39.680 --> 00:15:42.040]  誰願意爲國家去收復失地
[00:15:42.040 --> 00:15:43.120]  就走前一步
[00:15:43.120 --> 00:15:46.080]  他就問哪些人願意爲國家收復失地
[00:15:46.080 --> 00:15:48.920]  然後皇帝說完之後就閉上眼睛十秒鐘
[00:15:48.920 --> 00:15:49.920]  就走前一步
[00:15:49.920 --> 00:15:52.520]  講完這句話皇帝就閉上眼睛十秒鐘
[00:15:52.520 --> 00:15:53.520]  講完這句話皇帝就閉上眼睛十秒鐘
[00:15:53.520 --> 00:15:57.000]  他就看有哪個將軍願意爲國家捐軀效勞
[00:15:57.000 --> 00:16:00.200]  他就看看到底哪一個將軍就爲了國家願意捐軀
[00:16:00.200 --> 00:16:01.520]  打開眼睛之後
[00:16:01.520 --> 00:16:02.480]  打開眼睛看看
[00:16:02.480 --> 00:16:04.960]  哇 靈騷發現有個將軍站在前面
[00:16:04.960 --> 00:16:07.600]  然後發現有一個將軍站在前面
[00:16:07.600 --> 00:16:10.960]  他就非常高興誇讚這個將軍
[00:16:10.960 --> 00:16:12.080]  你真是愛國了
[00:16:12.080 --> 00:16:14.240]  他就非常高興誇讚這個將軍
[00:16:14.240 --> 00:16:15.120]  你非常愛國
[00:16:15.120 --> 00:16:17.480]  結果那個將軍另一頭一看
[00:16:17.480 --> 00:16:19.960]  結果那個將軍另一頭一看
[00:16:19.960 --> 00:16:21.600]  所有人原來退後了一步
[00:16:21.600 --> 00:16:24.240]  所有人原來退後了一步
[00:16:24.240 --> 00:16:26.440]  會不會有時候我們跟從耶穌都是
[00:16:26.440 --> 00:16:28.520]  有時候我們是不是都會這樣
[00:16:28.520 --> 00:16:31.480]  我們就留前鬥後
[00:16:31.480 --> 00:16:32.920]  我們就留前鬥後
[00:16:32.920 --> 00:16:35.040]  越站越後面
[00:16:35.040 --> 00:16:37.360]  會不會是這樣呢
[00:16:37.360 --> 00:16:41.000]  二十七節也都講到跟從主的要求
[00:16:41.000 --> 00:16:43.840]  二十七節也講到跟從主的要求
[00:16:43.840 --> 00:16:46.360]  當耶穌講完跟從的決心之後
[00:16:46.360 --> 00:16:47.960]  當耶穌講完要跟從祂的決心之後
[00:16:47.960 --> 00:16:51.680]  二十七節就說凡不背起自己的十字架來跟從
[00:16:51.680 --> 00:16:53.560]  就不能夠做祂的門徒
[00:16:53.560 --> 00:16:56.200]  這邊講凡不揹着自己十字架跟從我的
[00:16:56.200 --> 00:16:57.360]  也不能做我的門徒
[00:16:57.360 --> 00:17:00.120]  作爲一個跟從耶穌的標記
[00:17:00.120 --> 00:17:01.240]  就是背起自己的十字架
[00:17:01.240 --> 00:17:02.880]  這邊作爲一個跟從主的標記
[00:17:02.880 --> 00:17:04.840]  就是背起自己的十字架
[00:17:04.840 --> 00:17:06.760]  留意是背起十字架
[00:17:06.760 --> 00:17:08.760]  留意是背起十字架
[00:17:08.760 --> 00:17:10.320]  不是胸口掛着一個十字架
[00:17:10.320 --> 00:17:12.160]  不是胸口掛着一個十字架
[00:17:12.160 --> 00:17:14.120]  胸口掛着一個十字架是裝飾
[00:17:14.120 --> 00:17:16.160]  胸口掛着一個十字架是裝飾
[00:17:16.160 --> 00:17:18.160]  背起十字架是附帶架
[00:17:18.160 --> 00:17:20.200]  背起十字架是附帶架
[00:17:20.200 --> 00:17:22.680]  我們當中很多人喜歡去旅行
[00:17:22.680 --> 00:17:24.560]  在座很多人喜歡去旅行
[00:17:24.560 --> 00:17:26.840]  這個可能是Ken下一年的計劃
[00:17:26.840 --> 00:17:28.600]  這個可能是Ken下一年的計劃
[00:17:28.600 --> 00:17:31.800]  我不知道大家有沒有聽過一個很冷門旅遊的地方
[00:17:31.800 --> 00:17:34.240]  大家有沒有聽過一個很冷門的旅遊地方
[00:17:34.240 --> 00:17:37.200]  這個地方是在前蘇聯共和國
[00:17:37.200 --> 00:17:41.600]  這個是在前蘇聯共和國
[00:17:41.600 --> 00:17:46.320]  叫做立陶苑北部一個叫做潮汕的聖地
[00:17:46.320 --> 00:17:50.440]  這是叫立陶苑北部一個潮汕的聖地
[00:17:50.440 --> 00:17:52.920]  叫做十字架山
