
[00:00:00.000 --> 00:00:02.000]  各位金剛姐妹朋友們早安
[00:01:50.000 --> 00:01:52.000]  祭壇的服飾
[00:01:52.000 --> 00:01:53.000]  聖所的服飾
[00:01:53.000 --> 00:01:55.000]  治政所的服飾
[00:01:55.000 --> 00:01:57.000]  飯食的服飾等等
[00:01:58.000 --> 00:01:59.000]  都在聖經上面
[00:01:59.000 --> 00:02:01.000]  講得非常的明白
[00:02:01.000 --> 00:02:03.000]  所以我就想說
[00:02:03.000 --> 00:02:05.000]  我今天就稍微
[00:02:05.000 --> 00:02:07.000]  給大家一點這個taste
[00:02:07.000 --> 00:02:09.000]  一點這個味道
[00:02:09.000 --> 00:02:12.000]  先來講扛約櫃的服飾
[00:02:12.000 --> 00:02:14.000]  這一般來說呢
[00:02:14.000 --> 00:02:18.000]  是一個很普通的一個服飾
[00:02:18.000 --> 00:02:22.000]  但是缺失許許多多的事情
[00:02:22.000 --> 00:02:23.000]  我們要注意到
[00:02:23.000 --> 00:02:27.000]  我會稍微解釋一下
[00:02:27.000 --> 00:02:31.000]  約櫃跟方舟跟蒲草香
[00:02:31.000 --> 00:02:32.000]  這在聖經上面
[00:02:32.000 --> 00:02:34.000]  講到這三樣東西
[00:02:34.000 --> 00:02:36.000]  你都不會相信
[00:02:36.000 --> 00:02:39.000]  它原文這三個字是同一個字
[00:02:39.000 --> 00:02:41.000]  真的有意思的事情
[00:02:41.000 --> 00:02:43.000]  那麼我會講
[00:02:43.000 --> 00:02:46.000]  這個約櫃是怎麼做的
[00:02:46.000 --> 00:02:48.000]  它的
[00:02:48.000 --> 00:02:51.000]  打上包上筋
[00:02:51.000 --> 00:02:53.000]  它裏面放了什麼
[00:02:53.000 --> 00:02:56.000]  還有那個抬約櫃的槓子呢
[00:02:57.000 --> 00:02:59.000]  要穿在腳環裏面
[00:02:59.000 --> 00:03:02.000]  甚至於不可拿出來
[00:03:02.000 --> 00:03:05.000]  還有呢
[00:03:05.000 --> 00:03:07.000]  約櫃是長方形的
[00:03:07.000 --> 00:03:09.000]  它長的一邊呢
[00:03:09.000 --> 00:03:11.000]  是向着東方
[00:03:11.000 --> 00:03:13.000]  向着東面
[00:03:13.000 --> 00:03:16.000]  就是耶路撒冷的所在
[00:03:16.000 --> 00:03:17.000]  大君王的城
[00:03:17.000 --> 00:03:19.000]  同時呢
[00:03:19.000 --> 00:03:23.000]  我們也可以看到那個槓的頭
[00:03:25.000 --> 00:03:28.000]  同時約櫃必須要用抬的
[00:03:28.000 --> 00:03:30.000]  這就是我們要特別
[00:03:30.000 --> 00:03:32.000]  要跟各位來解釋的
[00:03:32.000 --> 00:03:35.000]  最後我們稍微
[00:03:35.000 --> 00:03:37.000]  給各位解釋一下
[00:03:37.000 --> 00:03:41.000]  很明顯的我們將來會有飯食的知識
[00:03:41.000 --> 00:03:44.000]  我們怎麼樣服飯食
[00:03:44.000 --> 00:03:46.000]  中間也有許多的道理
[00:03:46.000 --> 00:03:48.000]  當然到了天上
[00:03:48.000 --> 00:03:51.000]  如西伯來書八章二節講的
[00:03:51.000 --> 00:03:53.000]  真理的知識
[00:03:53.000 --> 00:03:55.000]  這是我們也要注意到的
[00:03:55.000 --> 00:03:56.000]  好的
[00:03:56.000 --> 00:03:59.000]  我們先來講
[00:03:59.000 --> 00:04:00.000]  什麼叫約櫃
[00:04:00.000 --> 00:04:01.000]  什麼叫方舟
[00:04:01.000 --> 00:04:03.000]  什麼叫做蒲草香
[00:04:03.000 --> 00:04:07.000]  那麼約櫃就是
[00:04:07.000 --> 00:04:09.000]  我們看到這個
[00:04:09.000 --> 00:04:12.000]  左下角這個金黃色的
[00:04:12.000 --> 00:04:17.000]  它是大概兩三軸長
[00:04:17.000 --> 00:04:19.000]  一兩軸的寬
[00:04:19.000 --> 00:04:21.000]  然後呢
[00:04:21.000 --> 00:04:23.000]  在角那邊
[00:04:23.000 --> 00:04:25.000]  有四個槓環
[00:04:25.000 --> 00:04:27.000]  可以把槓
[00:04:27.000 --> 00:04:29.000]  抬的槓子穿進去的
[00:04:29.000 --> 00:04:32.000]  那麼還有四個角
[00:04:32.000 --> 00:04:34.000]  聖經上面不是說
[00:04:34.000 --> 00:04:37.000]  約櫃在至聖所裏面嗎
[00:04:37.000 --> 00:04:39.000]  然後祭師
[00:04:39.000 --> 00:04:40.000]  大祭師
[00:04:40.000 --> 00:04:42.000]  一年只能進去一次
[00:04:42.000 --> 00:04:44.000]  除非有什麼重要的事情
[00:04:44.000 --> 00:04:46.000]  那麼他進去的時候
[00:04:46.000 --> 00:04:48.000]  要帶着獻祭的血
[00:04:48.000 --> 00:04:50.000]  彈在這個角上面
[00:04:52.000 --> 00:04:55.000]  那約櫃的上面是兩個
[00:04:55.000 --> 00:04:57.000]  叫做基祿伯
[00:04:57.000 --> 00:04:59.000]  是兩個天使
[00:04:59.000 --> 00:05:02.000]  也不是平常的小天使
[00:05:02.000 --> 00:05:05.000]  這兩個天使比天使掌小一點
[00:05:05.000 --> 00:05:07.000]  就好像
[00:05:07.000 --> 00:05:09.000]  你們記得嗎
[00:05:09.000 --> 00:05:13.000]  當神把遺殿園封起來的時候
[00:05:13.000 --> 00:05:15.000]  他派了什麼去掌管
[00:05:15.000 --> 00:05:16.000]  不準人進去
[00:05:16.000 --> 00:05:18.000]  就是派了基祿伯
[00:05:18.000 --> 00:05:20.000]  而那個基祿伯講的是
[00:05:20.000 --> 00:05:22.000]  踩着烽火輪子
[00:05:22.000 --> 00:05:26.000]  那麼他是把守遺殿園的
[00:05:26.000 --> 00:05:30.000]  所以他也叫做阿克
[00:05:30.000 --> 00:05:33.000]  那麼整個阿克
[00:05:33.000 --> 00:05:35.000]  是金打包起來的
[00:05:35.000 --> 00:05:38.000]  另外
[00:05:38.000 --> 00:05:40.000]  挪亞的方舟
[00:05:40.000 --> 00:05:42.000]  他也叫做阿克
[00:05:42.000 --> 00:05:44.000]  那麼挪亞的方舟
[00:05:44.000 --> 00:05:45.000]  我們也都知道
[00:05:45.000 --> 00:05:47.000]  在唱詩祭的時候
[00:05:47.000 --> 00:05:48.000]  他說
[00:05:48.000 --> 00:05:52.000]  那個地上的人滿了惡
[00:05:52.000 --> 00:05:54.000]  滿了邪惡
[00:05:54.000 --> 00:05:56.000]  神就是要毀滅這世界
[00:05:56.000 --> 00:05:58.000]  他就讓挪亞
[00:05:58.000 --> 00:05:59.000]  跟挪亞說
[00:05:59.000 --> 00:06:01.000]  你要去給我建一個方舟
[00:06:01.000 --> 00:06:04.000]  那麼挪亞花了多久
[00:06:04.000 --> 00:06:05.000]  建了這個方舟啊
[00:06:05.000 --> 00:06:07.000]  一百年
[00:06:07.000 --> 00:06:10.000]  那下雨下了四十天
[00:06:10.000 --> 00:06:12.000]  然後方舟滿起來
[00:06:12.000 --> 00:06:14.000]  挪亞救了他全家
[00:06:14.000 --> 00:06:16.000]  還有地上的活物
[00:06:16.000 --> 00:06:18.000]  空中的飛鳥
[00:06:18.000 --> 00:06:20.000]  但是我想魚大概可以遊吧
[00:06:20.000 --> 00:06:21.000]  是吧
[00:06:21.000 --> 00:06:25.000]  那麼這個是方舟
[00:06:25.000 --> 00:06:28.000]  叫做挪亞的方舟
[00:06:28.000 --> 00:06:30.000]  那麼約貴叫做
[00:06:30.000 --> 00:06:32.000]  阿克的方舟
[00:06:32.000 --> 00:06:34.000]  就是所以叫做約貴
[00:06:34.000 --> 00:06:37.000]  其實在本來叫做法貴
[00:06:37.000 --> 00:06:39.000]  就是阿克
[00:06:39.000 --> 00:06:42.000]  那麼方舟就是契約
[00:06:42.000 --> 00:06:44.000]  你跟人家打契約
[00:06:44.000 --> 00:06:45.000]  就是方舟
[00:06:46.000 --> 00:06:47.000]  那麼你們記得
[00:06:47.000 --> 00:06:50.000]  當摩西生下來的時候
[00:06:50.000 --> 00:06:51.000]  法老王不是下命令
[00:06:51.000 --> 00:06:53.000]  是說生下來的男嬰
[00:06:53.000 --> 00:06:55.000]  通通要殺掉嗎
[00:06:55.000 --> 00:06:57.000]  結果那個周生婆
[00:06:57.000 --> 00:07:01.000]  兩個就把他藏起來了
[00:07:01.000 --> 00:07:03.000]  是不是
[00:07:03.000 --> 00:07:04.000]  然後到了三個月
[00:07:04.000 --> 00:07:05.000]  實在藏不下了
[00:07:05.000 --> 00:07:07.000]  就準備了一個
[00:07:07.000 --> 00:07:10.000]  叫做Blurish Basket
[00:07:10.000 --> 00:07:12.000]  蒲草箱子
[00:07:12.000 --> 00:07:15.000]  把摩西放在裏面
[00:07:15.000 --> 00:07:18.000]  順着尼羅河漂下去
[00:07:18.000 --> 00:07:20.000]  結果不就正好漂到
[00:07:20.000 --> 00:07:22.000]  法老的妹妹的宮殿裏面
[00:07:22.000 --> 00:07:24.000]  正好妹妹在河邊洗澡
[00:07:24.000 --> 00:07:26.000]  就把她撿起來了
[00:07:26.000 --> 00:07:29.000]  所以那個其實原文
[00:07:29.000 --> 00:07:31.000]  也叫做Ark
[00:07:31.000 --> 00:07:34.000]  他們三個的原文都叫做Ark
[00:07:34.000 --> 00:07:36.000]  各位
[00:07:36.000 --> 00:07:37.000]  你會不會覺得Ark
[00:07:37.000 --> 00:07:39.000]  有什麼道理
[00:07:39.000 --> 00:07:41.000]  它這三個都有什麼一個
[00:07:41.000 --> 00:07:44.000]  很特殊的一個功用
[00:07:45.000 --> 00:07:47.000]  這個Ark
[00:07:47.000 --> 00:07:49.000]  有很特殊的功用
[00:07:49.000 --> 00:07:51.000]  你覺得呢
[00:07:51.000 --> 00:07:52.000]  譬如講
[00:07:52.000 --> 00:07:54.000]  Norse Ark
[00:07:54.000 --> 00:07:56.000]  是救命的
[00:07:56.000 --> 00:07:57.000]  是不是
[00:07:57.000 --> 00:07:59.000]  沒有進入方舟的
[00:07:59.000 --> 00:08:02.000]  全部都要傷命
[00:08:02.000 --> 00:08:05.000]  而這個Ark of the Covenant
[00:08:05.000 --> 00:08:07.000]  約會呢
[00:08:07.000 --> 00:08:10.000]  約會的上面有兩個麒麟脖
[00:08:10.000 --> 00:08:12.000]  是金子垂起來
[00:08:12.000 --> 00:08:14.000]  兩個翅膀連在一起
[00:08:15.000 --> 00:08:18.000]  那叫做私恩座
[00:08:18.000 --> 00:08:21.000]  或者叫做遮煙遮蓋
[00:08:21.000 --> 00:08:23.000]  Atonement
[00:08:23.000 --> 00:08:24.000]  是不是
[00:08:24.000 --> 00:08:25.000]  所以
[00:08:25.000 --> 00:08:27.000]  神就在那個地方
[00:08:27.000 --> 00:08:30.000]  神的恩典就是從那邊流出來的
[00:08:30.000 --> 00:08:32.000]  所以也是救命
[00:08:32.000 --> 00:08:33.000]  神的救贖
[00:08:33.000 --> 00:08:36.000]  神的遮蓋其罪
[00:08:36.000 --> 00:08:39.000]  而這個葡萄香
[00:08:39.000 --> 00:08:42.000]  不是也是救命的嗎
[00:08:42.000 --> 00:08:47.000]  讓摩西能夠保住了他的生命
[00:08:47.000 --> 00:08:48.000]  所以
[00:08:48.000 --> 00:08:50.000]  有意思的是
[00:08:50.000 --> 00:08:54.000]  我今天特別要來講約會
[00:08:54.000 --> 00:08:57.000]  這個約會呢
[00:08:57.000 --> 00:09:00.000]  按照這個川基記
[00:09:00.000 --> 00:09:01.000]  他是說的
[00:09:01.000 --> 00:09:04.000]  來我們一起再來唸一次一下
[00:09:04.000 --> 00:09:07.000]  他說要用造甲木做衣櫃
[00:09:07.000 --> 00:09:08.000]  長二軸半
[00:09:08.000 --> 00:09:10.000]  寬一軸半
[00:09:10.000 --> 00:09:11.000]  高一軸半
[00:09:11.000 --> 00:09:14.000]  要裏外包上金金
[00:09:14.000 --> 00:09:17.000]  四圍鑲上金牙邊
[00:09:17.000 --> 00:09:20.000]  也要綢四個金環
[00:09:20.000 --> 00:09:22.000]  安在櫃的四角上
[00:09:22.000 --> 00:09:24.000]  這邊兩環
[00:09:24.000 --> 00:09:25.000]  那邊兩環
[00:09:25.000 --> 00:09:28.000]  要用造甲木做兩根槓
[00:09:28.000 --> 00:09:30.000]  用金包裹
[00:09:30.000 --> 00:09:34.000]  要把槓穿在櫃旁的環內
[00:09:34.000 --> 00:09:36.000]  以便擡槓
[00:09:36.000 --> 00:09:39.000]  這槓要藏在櫃的環內
[00:09:39.000 --> 00:09:41.000]  不可抽出來
[00:09:41.000 --> 00:09:44.000]  必將我所要賜給你的法板
[00:09:44.000 --> 00:09:46.000]  放在櫃裏
[00:09:46.000 --> 00:09:50.000]  要用金金做深座
[00:09:50.000 --> 00:09:51.000]  好的
[00:09:51.000 --> 00:09:54.000]  那麼長二軸半
[00:09:54.000 --> 00:09:56.000]  寬一軸半
[00:09:56.000 --> 00:09:58.000]  要用錘子錘出
[00:09:58.000 --> 00:10:01.000]  要用金子錘出兩個基布魯波來
[00:10:01.000 --> 00:10:04.000]  安在深座的兩頭
[00:10:04.000 --> 00:10:05.000]  側頭做一個基魯波
[00:10:05.000 --> 00:10:07.000]  那頭做一個基魯波
[00:10:07.000 --> 00:10:10.000]  二基魯波要接連一塊
[00:10:10.000 --> 00:10:12.000]  在深座的兩頭
[00:10:12.000 --> 00:10:16.000]  二基魯波要高張翅膀
[00:10:16.000 --> 00:10:18.000]  遮掩深座
[00:10:18.000 --> 00:10:21.000]  基魯波要臉對臉
[00:10:21.000 --> 00:10:23.000]  朝着
[00:10:23.000 --> 00:10:25.000]  朝着深座
[00:10:25.000 --> 00:10:28.000]  要將深座安在櫃的上邊
[00:10:28.000 --> 00:10:31.000]  又將我所要賜給你的法板
[00:10:31.000 --> 00:10:33.000]  放在櫃裏
[00:10:33.000 --> 00:10:35.000]  我要在那裏與你相會
[00:10:35.000 --> 00:10:38.000]  要從法櫃深座上
[00:10:38.000 --> 00:10:40.000]  二基魯波中間
[00:10:40.000 --> 00:10:41.000]  和你說我要吩咐你
[00:10:41.000 --> 00:10:44.000]  傳給以色列的一切的事
[00:10:44.000 --> 00:10:47.000]  這是神所要交代的
[00:10:47.000 --> 00:10:49.000]  這個約會
[00:10:49.000 --> 00:10:51.000]  就是這樣子的做成的
[00:10:51.000 --> 00:10:54.000]  中間就有幾個重點
[00:10:54.000 --> 00:10:56.000]  就叫我們臺櫃的人
[00:10:56.000 --> 00:10:57.000]  臺約會的人
[00:10:57.000 --> 00:11:01.000]  要去守這個規則
[00:11:01.000 --> 00:11:04.000]  所以我們要來看第一個
[00:11:04.000 --> 00:11:07.000]  它是用什麼木材做的
[00:11:07.000 --> 00:11:09.000]  造假木
[00:11:09.000 --> 00:11:10.000]  造假木呢
[00:11:10.000 --> 00:11:11.000]  你們看下面那個圖
[00:11:11.000 --> 00:11:13.000]  就是造假木
[00:11:13.000 --> 00:11:15.000]  它上面很多刺
[00:11:15.000 --> 00:11:16.000]  對不對
[00:11:16.000 --> 00:11:20.000]  所以它造假木叫做Akaishi
[00:11:20.000 --> 00:11:23.000]  它的意思就是多刺
[00:11:23.000 --> 00:11:26.000]  你多不多刺
[00:11:26.000 --> 00:11:28.000]  我多不多刺
[00:11:28.000 --> 00:11:30.000]  就像我們一樣
[00:11:30.000 --> 00:11:33.000]  所以神在他聖殿裏面
[00:11:33.000 --> 00:11:37.000]  用了許多的器具
[00:11:37.000 --> 00:11:41.000]  它的材料都是用造假木做的
[00:11:41.000 --> 00:11:43.000]  但是我們以我們這種
[00:11:43.000 --> 00:11:45.000]  多刺的身體
[00:11:45.000 --> 00:11:48.000]  多刺的個性
[00:11:48.000 --> 00:11:49.000]  像你我
[00:11:49.000 --> 00:11:51.000]  神怎麼能用呢
[00:11:51.000 --> 00:11:53.000]  所以他要把它包起來
[00:11:53.000 --> 00:11:55.000]  用金子包起來
[00:11:55.000 --> 00:11:58.000]  但是造假木有一個好處
[00:11:58.000 --> 00:12:01.000]  造假木是活在礦野地
[00:12:01.000 --> 00:12:04.000]  活在沙漠裏面的
[00:12:04.000 --> 00:12:07.000]  它的葉子很小
[00:12:07.000 --> 00:12:08.000]  刺很多
[00:12:08.000 --> 00:12:10.000]  它爲什麼刺很多呢
[00:12:10.000 --> 00:12:14.000]  不讓那些動物來刺它
[00:12:14.000 --> 00:12:16.000]  所以保護它自己的
[00:12:16.000 --> 00:12:18.000]  所以它能夠存活下來
[00:12:18.000 --> 00:12:20.000]  因爲它很私人的
[00:12:20.000 --> 00:12:22.000]  它堅硬
[00:12:22.000 --> 00:12:23.000]  耐壓
[00:12:23.000 --> 00:12:24.000]  抗蟲
[00:12:24.000 --> 00:12:26.000]  防腐
[00:12:26.000 --> 00:12:28.000]  這是造假木
[00:12:28.000 --> 00:12:32.000]  神他要的器皿是這個樣子的
[00:12:32.000 --> 00:12:35.000]  雖然像彼得
[00:12:35.000 --> 00:12:37.000]  耶穌的大弟子
[00:12:37.000 --> 00:12:40.000]  他稜稜角角的不是嗎
[00:12:40.000 --> 00:12:42.000]  雖然像約翰
[00:12:42.000 --> 00:12:44.000]  他是一個雷子
[00:12:44.000 --> 00:12:46.000]  脾氣很暴躁的
[00:12:46.000 --> 00:12:48.000]  但是神用他
[00:12:48.000 --> 00:12:52.000]  然後把他變成一個包金的
[00:12:52.000 --> 00:12:54.000]  一個多刺的
[00:12:54.000 --> 00:12:57.000]  但是變成一個神重用的器皿
[00:12:57.000 --> 00:12:59.000]  因爲我們要堅硬
[00:12:59.000 --> 00:13:01.000]  我們要耐壓
[00:13:01.000 --> 00:13:02.000]  我們要抗蟲
[00:13:02.000 --> 00:13:04.000]  我們要防腐
[00:13:04.000 --> 00:13:08.000]  抗蟲是說我們要抗殺大魔鬼的作爲
[00:13:08.000 --> 00:13:13.000]  防腐是我們不要與世界同流合污
[00:13:13.000 --> 00:13:15.000]  堅硬是說我們要耐壓
[00:13:15.000 --> 00:13:18.000]  是說我們要耐得住
[00:13:18.000 --> 00:13:21.000]  這一切打擊我們的力量
[00:13:21.000 --> 00:13:24.000]  還有堅硬是說我們堅忍不拔
[00:13:24.000 --> 00:13:27.000]  這是造假木
[00:13:27.000 --> 00:13:29.000]  方舟就不一樣
[00:13:29.000 --> 00:13:31.000]  方舟是用歌飛木做的
[00:13:31.000 --> 00:13:34.000]  Gopher
[00:13:34.000 --> 00:13:38.000]  那麼他爲什麼用歌飛木做呢
[00:13:38.000 --> 00:13:40.000]  很有意思一件事情
[00:13:40.000 --> 00:13:43.000]  其實歌飛木就是松柏類了
[00:13:43.000 --> 00:13:45.000]  松柏類你們都知道嗎
[00:13:45.000 --> 00:13:48.000]  聖誕樹也是松柏類了
[00:13:48.000 --> 00:13:52.000]  那麼松柏類你如果要把它燒掉啊
[00:13:52.000 --> 00:13:54.000]  啪啪啪響
[00:13:54.000 --> 00:13:56.000]  很大聲爲什麼
[00:13:56.000 --> 00:13:58.000]  它裏面油
[00:13:58.000 --> 00:14:00.000]  它油脂很多
[00:14:00.000 --> 00:14:02.000]  爲什麼要油脂呢
[00:14:02.000 --> 00:14:05.000]  因爲你這個木頭做成船的時候
[00:14:05.000 --> 00:14:07.000]  它裏面很多油脂啊
[00:14:07.000 --> 00:14:09.000]  它可以保護它自己
[00:14:09.000 --> 00:14:11.000]  另外呢
[00:14:11.000 --> 00:14:13.000]  它不會吸水
[00:14:13.000 --> 00:14:15.000]  它本身就已經滿了水
[00:14:15.000 --> 00:14:18.000]  所以它放在海水裏面
[00:14:18.000 --> 00:14:21.000]  它裏面油脂可以把它包裹起來
[00:14:21.000 --> 00:14:23.000]  來鬥海水
[00:14:23.000 --> 00:14:28.000]  或者是其他的一些侵害腐蝕
[00:14:28.000 --> 00:14:29.000]  鹽裏面有鈉
[00:14:29.000 --> 00:14:32.000]  鹽裏面有很多的化學藥品
[00:14:32.000 --> 00:14:34.000]  讓它能夠傳腐蝕掉
[00:14:34.000 --> 00:14:37.000]  所以是用歌飛木做的
[00:14:37.000 --> 00:14:38.000]  但是總之呢
[00:14:38.000 --> 00:14:40.000]  這個造假木
[00:14:40.000 --> 00:14:42.000]  就好像我們基督徒
[00:14:42.000 --> 00:14:43.000]  我們的個性一樣
[00:14:43.000 --> 00:14:45.000]  神要的是這種
[00:14:45.000 --> 00:14:47.000]  臺約規的人
[00:14:47.000 --> 00:14:51.000]  天意 耐壓 抗蟲 防腐
[00:14:51.000 --> 00:14:53.000]  我們扛着約規
[00:14:53.000 --> 00:14:55.000]  幾個人扛啊
[00:14:55.000 --> 00:14:56.000]  四個人
[00:14:56.000 --> 00:14:58.000]  然後後面有四個人備電
[00:14:58.000 --> 00:15:00.000]  隨時準備
[00:15:00.000 --> 00:15:01.000]  有一個累了
[00:15:01.000 --> 00:15:03.000]  或者是怎麼樣
[00:15:03.000 --> 00:15:04.000]  但是
[00:15:04.000 --> 00:15:06.000]  神不能用我們啊
[00:15:06.000 --> 00:15:09.000]  我們這種個性老我太強了
[00:15:09.000 --> 00:15:10.000]  是不是
[00:15:10.000 --> 00:15:12.000]  我們永遠看別人不順眼
[00:15:12.000 --> 00:15:14.000]  總是自己是對的
[00:15:14.000 --> 00:15:15.000]  不是嗎
[00:15:15.000 --> 00:15:17.000]  講都是講別人
[00:15:17.000 --> 00:15:18.000]  是不是
[00:15:18.000 --> 00:15:20.000]  我從來沒有聽過一個人講說
[00:15:20.000 --> 00:15:22.000]  我自己多不好的
[00:15:22.000 --> 00:15:23.000]  都是講別人
[00:15:23.000 --> 00:15:25.000]  什麼事情
[00:15:25.000 --> 00:15:26.000]  所以
[00:15:26.000 --> 00:15:27.000]  要包親
[00:15:27.000 --> 00:15:30.000]  所以這個約規呢
[00:15:30.000 --> 00:15:32.000]  外面是包了親
[00:15:32.000 --> 00:15:34.000]  就是說我們的神聖的生命
[00:15:34.000 --> 00:15:36.000]  如包親
[00:15:36.000 --> 00:15:39.000]  就好像約伯記二十三章司節他說
[00:15:39.000 --> 00:15:41.000]  讓我們一起來唸
[00:15:41.000 --> 00:15:42.000]  然而
[00:15:42.000 --> 00:15:44.000]  他知道我所行的路
[00:15:44.000 --> 00:15:46.000]  他撕裂我
[00:15:46.000 --> 00:15:49.000]  之後我病如金睛
[00:15:49.000 --> 00:15:50.000]  神撕裂我們
[00:15:50.000 --> 00:15:51.000]  神包裹我們
[00:15:51.000 --> 00:15:53.000]  神用金子來包裹我們
[00:15:53.000 --> 00:15:57.000]  就好像當初亞當夏娃犯了罪
[00:15:57.000 --> 00:16:00.000]  神取了毛皮
[00:16:00.000 --> 00:16:02.000]  給他們遮蓋
[00:16:02.000 --> 00:16:04.000]  裏面還是什麼
[00:16:04.000 --> 00:16:06.000]  還是老我
[00:16:06.000 --> 00:16:08.000]  要經過一段時間
[00:16:08.000 --> 00:16:10.000]  越來越像基督
[00:16:10.000 --> 00:16:11.000]  是不是
[00:16:11.000 --> 00:16:14.000]  那麼裏面是放什麼呢
[00:16:14.000 --> 00:16:16.000]  法板
[00:16:16.000 --> 00:16:18.000]  法板其實叫做
[00:16:18.000 --> 00:16:24.000]  有的聖經翻譯叫做testimony
[00:16:24.000 --> 00:16:27.000]  所以你如果做見證呢
[00:16:27.000 --> 00:16:29.000]  就好像神的法板一樣
[00:16:29.000 --> 00:16:31.000]  怎麼說呢
[00:16:31.000 --> 00:16:32.000]  因爲
[00:16:32.000 --> 00:16:36.000]  神的法板就是實界了
[00:16:36.000 --> 00:16:38.000]  當初摩西上了
[00:16:38.000 --> 00:16:41.000]  和列山或者是西乃山
[00:16:41.000 --> 00:16:43.000]  那麼神用手指頭
[00:16:43.000 --> 00:16:47.000]  在石板上面刻了十條解密
[00:16:47.000 --> 00:16:49.000]  然後由摩西帶下來
[00:16:49.000 --> 00:16:53.000]  作爲我們生命規範的準則
[00:16:53.000 --> 00:16:55.000]  那我問各位
[00:16:55.000 --> 00:16:58.000]  法板幾塊
[00:16:58.000 --> 00:16:59.000]  兩塊
[00:16:59.000 --> 00:17:04.000]  這兩塊一不一樣啊
[00:17:04.000 --> 00:17:05.000]  有沒有想過這法板
[00:17:05.000 --> 00:17:07.000]  這兩塊有沒有一樣啊
[00:17:07.000 --> 00:17:09.000]  一樣
[00:17:09.000 --> 00:17:10.000]  一樣
[00:17:10.000 --> 00:17:12.000]  聖經上面說
[00:17:12.000 --> 00:17:15.000]  這面寫字那面也寫字
[00:17:15.000 --> 00:17:18.000]  所以法板是兩面都寫字
[00:17:18.000 --> 00:17:22.000]  大概一邊五條吧
[00:17:22.000 --> 00:17:25.000]  那麼爲什麼兩塊呢
[00:17:25.000 --> 00:17:26.000]  因爲
[00:17:26.000 --> 00:17:29.000]  在他們那個時候
[00:17:29.000 --> 00:17:32.000]  他們要與人立約的話
[00:17:32.000 --> 00:17:35.000]  必須要兩份
[00:17:35.000 --> 00:17:38.000]  兩個人各拿一份
[00:17:38.000 --> 00:17:40.000]  那麼看看你有什麼毀約的
[00:17:40.000 --> 00:17:42.000]  你有沒有遵守
[00:17:42.000 --> 00:17:46.000]  但是我們現在是跟神立約啊
[00:17:46.000 --> 00:17:47.000]  我認爲啊
[00:17:47.000 --> 00:17:50.000]  摩西在山上
[00:17:50.000 --> 00:17:51.000]  摩西說
[00:17:51.000 --> 00:17:52.000]  神啊
[00:17:52.000 --> 00:17:53.000]  耶和華啊
[00:17:53.000 --> 00:17:54.000]  阿多奈
[00:17:54.000 --> 00:17:56.000]  要下來
[00:17:56.000 --> 00:17:57.000]  兩份
[00:17:57.000 --> 00:17:58.000]  兩份
