
[00:00:00.000 --> 00:00:02.000]  好,弟兄姊妹住下去平安
[00:11:33.000 --> 00:11:36.000]  阿伯拉罕的一生
[00:11:36.000 --> 00:11:39.000]  上一次應該最新的
[00:11:39.000 --> 00:11:41.000]  就是看到第22章
[00:11:41.000 --> 00:11:43.000]  所以今天去到第25章
[00:11:43.000 --> 00:11:45.000]  這個就要解答一下
[00:11:45.000 --> 00:11:47.000]  23至24是怎樣呢
[00:11:47.000 --> 00:11:49.000]  因為如果當你看回
[00:11:49.000 --> 00:11:51.000]  《創世紀》的時候
[00:11:51.000 --> 00:11:52.000]  你會知道
[00:11:52.000 --> 00:11:53.000]  第23至24節
[00:11:53.000 --> 00:11:55.000]  整個的焦點
[00:11:55.000 --> 00:11:56.000]  已經慢慢由
[00:11:56.000 --> 00:11:59.000]  阿伯拉罕慢慢移出來了
[00:11:59.000 --> 00:12:00.000]  他在這個
[00:12:00.000 --> 00:12:01.000]  《創世紀》裡面
[00:12:01.000 --> 00:12:02.000]  那個重要性
[00:12:02.000 --> 00:12:03.000]  或者他要講的
[00:12:03.000 --> 00:12:05.000]  慢慢已經移出來了
[00:12:05.000 --> 00:12:07.000]  開始就是他講到以煞
[00:12:07.000 --> 00:12:10.000]  講到阿伯拉罕的妻子死去
[00:12:10.000 --> 00:12:12.000]  接著就很
[00:12:12.000 --> 00:12:15.000]  心裡面很難受
[00:12:15.000 --> 00:12:16.000]  阿伯拉罕很難受
[00:12:16.000 --> 00:12:17.000]  他的兒子以煞
[00:12:17.000 --> 00:12:18.000]  也都很傷心
[00:12:18.000 --> 00:12:20.000]  心裡面得不到安慰
[00:12:20.000 --> 00:12:21.000]  所以特別講到
[00:12:21.000 --> 00:12:23.000]  接著就為以煞
[00:12:23.000 --> 00:12:25.000]  去找一個妻子
[00:12:25.000 --> 00:12:26.000]  所以第23 24章
[00:12:26.000 --> 00:12:28.000]  其實就講這個
[00:12:28.000 --> 00:12:29.000]  去到把焦點
[00:12:29.000 --> 00:12:32.000]  就放到以煞裡面的發展
[00:12:32.000 --> 00:12:33.000]  所以其實
[00:12:33.000 --> 00:12:34.000]  整個阿伯拉罕的人生
[00:12:34.000 --> 00:12:36.000]  其實去到大約22章左右
[00:12:36.000 --> 00:12:38.000]  都其實差不多講完了
[00:12:38.000 --> 00:12:39.000]  或者這樣講就是
[00:12:39.000 --> 00:12:40.000]  當我們要去看
[00:12:40.000 --> 00:12:41.000]  阿伯拉罕的人生的
[00:12:41.000 --> 00:12:44.000]  高高低低的時候
[00:12:44.000 --> 00:12:46.000]  其實去到第22章這個部分
[00:12:46.000 --> 00:12:48.000]  都差不多已經講出
[00:12:48.000 --> 00:12:50.000]  最精彩的部分了
[00:12:50.000 --> 00:12:51.000]  因為如果你又記得
[00:12:51.000 --> 00:12:52.000]  我說過的話
[00:12:52.000 --> 00:12:54.000]  其實阿伯拉罕
[00:12:54.000 --> 00:12:55.000]  他正正面對了人生
[00:12:55.000 --> 00:12:58.000]  很多不同的小的測驗
[00:12:58.000 --> 00:13:00.000]  一些大的測驗
[00:13:00.000 --> 00:13:03.000]  接著有個大的考試
[00:13:03.000 --> 00:13:04.000]  而上次我說過
[00:13:04.000 --> 00:13:05.000]  對阿伯拉罕最大的
[00:13:05.000 --> 00:13:07.000]  生命的考試就是
[00:13:07.000 --> 00:13:11.000]  去到第22章生命祭壇
[00:13:11.000 --> 00:13:13.000]  就是他能不能夠在一個
[00:13:13.000 --> 00:13:16.000]  信對上帝的信心裡面
[00:13:16.000 --> 00:13:17.000]  能夠通過了
[00:13:17.000 --> 00:13:20.000]  那個最終極的測試
[00:13:20.000 --> 00:13:22.000]  所以當去到第22章
[00:13:22.000 --> 00:13:24.000]  已經完成了一個終極的測試
[00:13:24.000 --> 00:13:26.000]  連以撒都能夠獻上的時候
[00:13:26.000 --> 00:13:28.000]  基本上阿伯拉罕
[00:13:28.000 --> 00:13:31.000]  要考的試都考完了
[00:13:31.000 --> 00:13:33.000]  他要考的試就已經考完了
[00:13:33.000 --> 00:13:37.000]  就是這樣去完結了他的一生
[00:13:37.000 --> 00:13:39.000]  所以我們試著多一點
[00:13:39.000 --> 00:13:41.000]  重溫一下大約
[00:13:41.000 --> 00:13:42.000]  有些什麼事
[00:13:42.000 --> 00:13:44.000]  在阿伯拉罕身上出現過
[00:13:44.000 --> 00:13:45.000]  包括了就是
[00:13:45.000 --> 00:13:47.000]  他七十五歲的時候
[00:13:47.000 --> 00:13:49.000]  他就離開了哈蘭
[00:13:49.000 --> 00:13:51.000]  去到迦蘭
[00:13:51.000 --> 00:13:52.000]  大家留意剛才我們說過
[00:13:52.000 --> 00:13:54.000]  其實在七十五歲之前
[00:13:54.000 --> 00:13:57.000]  就已經在吳爾這個地方裡面
[00:13:57.000 --> 00:13:59.000]  吳爾不過在七十五歲
[00:13:59.000 --> 00:14:02.000]  就是離開哈蘭
[00:14:02.000 --> 00:14:07.000]  接著大約八十五歲就娶了爾甲
[00:14:07.000 --> 00:14:08.000]  娶了他的侍女爾甲
[00:14:08.000 --> 00:14:11.000]  除了他自己本身的妻子薩萊之外
[00:14:11.000 --> 00:14:13.000]  還娶了爾甲
[00:14:13.000 --> 00:14:14.000]  因為娶了爾甲
[00:14:14.000 --> 00:14:18.000]  下甲就生了以實瑪利
[00:14:18.000 --> 00:14:22.000]  因為以實瑪利這個死女所生的兒子的出現
[00:14:22.000 --> 00:14:24.000]  就令到家曹屋斃
[00:14:24.000 --> 00:14:26.000]  你還記得
[00:14:26.000 --> 00:14:27.000]  接著去到後來
[00:14:27.000 --> 00:14:29.000]  去到第九十九歲的時候
[00:14:29.000 --> 00:14:31.000]  即是又隔了十幾年的時間
[00:14:31.000 --> 00:14:34.000]  神終於告訴他
[00:14:34.000 --> 00:14:36.000]  他的應許要實現了
[00:14:36.000 --> 00:14:37.000]  時間來到了
[00:14:37.000 --> 00:14:39.000]  九十九歲的時候
[00:14:39.000 --> 00:14:41.000]  神就為阿伯拉罕
[00:14:41.000 --> 00:14:42.000]  改一個新的名字
[00:14:42.000 --> 00:14:45.000]  表明了一種新的生活要展現
[00:14:45.000 --> 00:14:48.000]  就是改名為我們今天熟悉的阿伯拉罕
[00:14:48.000 --> 00:14:50.000]  由阿伯蘭改為阿伯拉罕
[00:14:50.000 --> 00:14:52.000]  終於一年之後
[00:14:52.000 --> 00:14:54.000]  終於孩子就出生了
[00:14:54.000 --> 00:14:57.000]  就生了以實
[00:14:57.000 --> 00:14:59.000]  生了以實
[00:14:59.000 --> 00:15:01.000]  生了以實之後孩子慢慢長大
[00:15:01.000 --> 00:15:03.000]  開始就斷奶
[00:15:03.000 --> 00:15:06.000]  大約三歲的時候就斷奶
[00:15:06.000 --> 00:15:08.000]  到後來就去到我們上次
[00:15:08.000 --> 00:15:10.000]  看到的二十二章的時候
[00:15:10.000 --> 00:15:12.000]  這個以實已經長大了
[00:15:12.000 --> 00:15:13.000]  已經是一個年輕人了
[00:15:13.000 --> 00:15:15.000]  可以揹起柴
[00:15:15.000 --> 00:15:18.000]  和爸爸一起去到祭壇裡面
[00:15:18.000 --> 00:15:20.000]  所以當時就大約
[00:15:20.000 --> 00:15:22.000]  他應該都有十幾歲
[00:15:22.000 --> 00:15:23.000]  所以大約那個時間
[00:15:23.000 --> 00:15:24.000]  可能是阿伯拉罕的
[00:15:24.000 --> 00:15:27.000]  一百一十幾歲裡面的時間
[00:15:27.000 --> 00:15:29.000]  所以這裡我就寫大約
[00:15:29.000 --> 00:15:30.000]  一百一十至一百二十
[00:15:30.000 --> 00:15:31.000]  不知道哪一個歲數
[00:15:31.000 --> 00:15:34.000]  大約都是一個年輕人的時間
[00:15:34.000 --> 00:15:37.000]  直至到一百三十七歲的時候
[00:15:37.000 --> 00:15:40.000]  妻子撒拉就死了
[00:15:40.000 --> 00:15:42.000]  妻子撒拉死了之後
[00:15:42.000 --> 00:15:44.000]  阿伯拉罕就為他的兒子
[00:15:44.000 --> 00:15:46.000]  以撒找一個妻子
[00:15:46.000 --> 00:15:48.000]  就大約三年後
[00:15:48.000 --> 00:15:50.000]  終於就娶妻了
[00:15:50.000 --> 00:15:51.000]  因為聖經說到
[00:15:51.000 --> 00:15:53.000]  以撒娶妻的時候
[00:15:53.000 --> 00:15:55.000]  他就四十歲
[00:15:55.000 --> 00:15:56.000]  四十歲娶妻子
[00:15:56.000 --> 00:15:57.000]  所以應該如果
[00:15:57.000 --> 00:16:00.000]  阿伯拉罕一百歲就生以撒
[00:16:00.000 --> 00:16:01.000]  他娶妻的時候
[00:16:01.000 --> 00:16:04.000]  阿伯拉罕就一百四十歲
[00:16:04.000 --> 00:16:06.000]  到了現在去到氣絕
[00:16:06.000 --> 00:16:14.000]  而死的時間就是一百七十五歲
[00:16:14.000 --> 00:16:15.000]  阿伯拉罕就是
[00:16:15.000 --> 00:16:20.000]  他走完他一生的路程
[00:16:20.000 --> 00:16:21.000]  就在第七第八節裡面
[00:16:21.000 --> 00:16:24.000]  說他的人生的終結
[00:16:24.000 --> 00:16:26.000]  所以我們經常都會問到
[00:16:26.000 --> 00:16:27.000]  當人面對死亡
[00:16:27.000 --> 00:16:29.000]  他面對終結的時候
[00:16:29.000 --> 00:16:31.000]  我們很想有一個
[00:16:31.000 --> 00:16:33.000]  很好的喪禮
[00:16:33.000 --> 00:16:34.000]  有一個很好的喪禮
[00:16:34.000 --> 00:16:35.000]  很好的日子
