
[00:00:00.000 --> 00:00:04.500]  我們讀一段聖經在彼得前書第四章第十節
[00:01:49.600 --> 00:01:55.240]  他們現在不但能夠完全處理我們在非洲所有分堂的問題
[00:01:55.240 --> 00:02:02.960]  而且他們已經開始主動的在那裡策劃生命河在非洲職堂所有的侍功
[00:02:02.960 --> 00:02:08.880]  換句話說現在完全是非洲的同工在主導非洲的侍功
[00:02:08.880 --> 00:02:13.880]  哈利路亞我們將榮耀歸給我們的神
[00:02:13.880 --> 00:02:19.120]  這些年我真的看見我們在非洲的侍功已經開花結果了
[00:02:19.120 --> 00:02:22.760]  現在正式要進入一個新的豐收季節
[00:02:22.760 --> 00:02:26.400]  你們這些年當我在服侍的過程當中
[00:02:26.400 --> 00:02:31.600]  我真的愈來愈看見建造教會的重要性
[00:02:31.600 --> 00:02:34.400]  教會被建造起來
[00:02:34.400 --> 00:02:39.040]  信徒在其中才能夠長大成熟
[00:02:39.040 --> 00:02:44.640]  然後我們才能帶來社區文化的一個改變跟轉化
[00:02:44.640 --> 00:02:48.040]  這個次序是非常重要
[00:02:48.040 --> 00:02:50.800]  你知道很多時候當我們做基督徒做很久
[00:02:50.800 --> 00:02:53.720]  很多時候在過去的錯誤的觀念
[00:02:53.720 --> 00:02:58.480]  就總是比較著重於個人靈命的一種成長
[00:02:58.480 --> 00:03:02.360]  比較少注意到教會的建造
[00:03:02.360 --> 00:03:05.640]  但事實上今天我們看見神的心意
[00:03:05.640 --> 00:03:11.000]  不但是要有更多以及更好的基督徒
[00:03:11.000 --> 00:03:16.720]  神的心意更是要在這個地上建立一個有影響力的群體
[00:03:16.720 --> 00:03:22.320]  有使命的群體能夠來影響這個世代
[00:03:22.320 --> 00:03:28.360]  而教會就是神所簡選這個有使命的群體
[00:03:28.360 --> 00:03:33.920]  神的心意就是要透過教會的建造來影響世代
[00:03:33.920 --> 00:03:36.000]  所以今天來到我們教會
[00:03:36.000 --> 00:03:39.480]  你的心思意念一定要被更新
[00:03:39.480 --> 00:03:43.280]  換句話說你的思想一定要有一個大轉彎
[00:03:43.280 --> 00:03:48.000]  不要只是想到自己的滿足自己的追求
[00:03:48.000 --> 00:03:51.440]  而是要先來看重教會的建造
[00:03:51.440 --> 00:03:56.360]  然後你的生命在其中才可能長大成熟
[00:03:56.360 --> 00:04:00.680]  然後社區以及文化才可能被轉化
[00:04:00.680 --> 00:04:05.600]  所以參與教會的建造是非常重要的
[00:04:05.600 --> 00:04:07.840]  當然很多人一聽到教會建造
[00:04:07.840 --> 00:04:11.040]  第一個反應是那是牧師的事情嗎
[00:04:11.040 --> 00:04:14.560]  其實不是 在我們剛才所讀的聖經當中
[00:04:14.560 --> 00:04:16.800]  彼得很清楚告訴我們
[00:04:16.800 --> 00:04:19.360]  這裡說個人要照所得的恩賜
[00:04:19.360 --> 00:04:24.240]  彼此服侍做神百般恩賜的好管家
[00:04:24.240 --> 00:04:27.440]  這裡講到個人 請問誰是個人
[00:04:27.440 --> 00:04:29.040]  就是我們 就是你跟我
[00:04:29.040 --> 00:04:34.640]  換句話說我們每個人在建造教會的工作上都是有份的
[00:04:34.640 --> 00:04:37.680]  神的心意讓我們彼此的服侍
[00:04:37.680 --> 00:04:42.160]  一同為神來建造神榮耀的教會
[00:04:42.160 --> 00:04:46.920]  那你說今天我們怎麼樣能夠同心參與在這樣建造的事功呢
[00:04:46.920 --> 00:04:49.040]  今天我要從三方面跟大家來分享
[00:04:49.040 --> 00:04:52.920]  第一個一定要建立一個正確的服侍觀
[00:04:52.920 --> 00:04:58.040]  跟你們說要建立一個正確的服侍觀
[00:04:58.040 --> 00:05:01.320]  今天如果我們想要一個合神心意的服侍
[00:05:01.320 --> 00:05:04.680]  我們必須有個正確的服侍觀
[00:05:04.680 --> 00:05:07.160]  否則的話你會以為服侍是什麼
[00:05:07.160 --> 00:05:10.360]  就是在教會裡面的一些工作
[00:05:10.360 --> 00:05:14.080]  其實服侍不只是在教會裡面的工作
[00:05:14.080 --> 00:05:16.680]  如果你沒有一個正確的服侍觀
[00:05:16.680 --> 00:05:19.360]  不但你得不到服侍的好處
[00:05:19.360 --> 00:05:21.880]  你的服侍也不會有果效
[00:05:21.880 --> 00:05:23.840]  那什麼是正確的服侍觀呢
[00:05:23.840 --> 00:05:28.800]  第一個你要明白服侍是主對我們的呼召
[00:05:28.800 --> 00:05:34.320]  跟你們說服侍是主對我們的呼召
[00:05:34.320 --> 00:05:37.320]  瑪格福音第十章第四十五節主說
[00:05:37.320 --> 00:05:42.360]  我來了不是要受人服侍而是要服侍人
[00:05:42.360 --> 00:05:44.440]  主在這裡很清楚的告訴我們說
[00:05:44.440 --> 00:05:47.680]  祂來到這個世界上是有個使命
[00:05:47.680 --> 00:05:50.880]  那個使命就是去服侍人
[00:05:50.880 --> 00:05:53.360]  當然你會說那牧師那是主的使命
[00:05:53.360 --> 00:05:55.840]  跟我們有什麼關係呢
[00:05:55.840 --> 00:05:57.400]  沒錯那是主的使命
[00:05:57.400 --> 00:06:03.280]  但不要忘記教會今天是基督的身體
[00:06:03.280 --> 00:06:06.960]  換句話說如果今天頭說祂的使命
[00:06:06.960 --> 00:06:09.360]  是要去服侍人的話
[00:06:09.360 --> 00:06:11.720]  我請問你今天做身體的
[00:06:11.720 --> 00:06:14.080]  還會有其他不同的使命嗎
[00:06:14.080 --> 00:06:16.920]  如果頭的使命是要去服侍人
[00:06:16.920 --> 00:06:20.680]  那我告訴你身體沒有其他的使命
[00:06:20.680 --> 00:06:22.760]  頭的使命是去服侍人
[00:06:22.760 --> 00:06:27.280]  身體的使命也就是去服侍人
[00:06:27.280 --> 00:06:28.520]  所以今天我們要明白
[00:06:28.520 --> 00:06:31.720]  當主說祂來到這個世界上的服侍人的時候
[00:06:31.720 --> 00:06:36.680]  同樣今天我們的使命也是要去服侍人
[00:06:36.680 --> 00:06:40.200]  今天很多人在教會裡面不明白這個道理
[00:06:40.200 --> 00:06:42.320]  所以有時候你會聽到有人說
[00:06:42.320 --> 00:06:45.520]  我只要服侍神就好了
[00:06:45.520 --> 00:06:47.800]  但你還記得主怎麼說嗎
[00:06:47.800 --> 00:06:51.560]  主說這些事你若不做在最小的弟兄身上
[00:06:51.560 --> 00:06:55.120]  就不是做在我身上了
[00:06:55.120 --> 00:06:58.680]  有人說我只要愛神就好了
[00:06:58.680 --> 00:07:00.520]  但聖經怎麼說的呢
[00:07:00.520 --> 00:07:04.400]  聖經說如果你不能愛那看得見的弟兄
[00:07:04.400 --> 00:07:08.720]  你怎麼能說你去愛那看不見的神呢
[00:07:08.720 --> 00:07:09.920]  那也有人說
[00:07:09.920 --> 00:07:13.760]  如果說教會沒有那些人就好了
[00:07:13.760 --> 00:07:15.200]  你聽過這樣的話嗎
[00:07:15.200 --> 00:07:17.800]  你曾經這樣說過嗎
[00:07:17.800 --> 00:07:20.720]  但教會卻充滿那些不完美的人不是嗎
[00:07:20.720 --> 00:07:23.440]  包括你自己在內
[00:07:23.440 --> 00:07:26.800]  所以有人說如果你真的找到一個完美的教會
[00:07:26.800 --> 00:07:29.000]  你最好不要進去
[00:07:29.000 --> 00:07:32.400]  你一進去就變得不完美了
[00:07:32.400 --> 00:07:36.960]  第二點 今天神呼召我們就是要去服侍人
[00:07:36.960 --> 00:07:40.240]  事實上我們看見彼得前書第二章第九節
[00:07:40.240 --> 00:07:42.880]  這裡說唯有你們是被簡選的族類
[00:07:42.880 --> 00:07:44.640]  是有君尊的什麼
[00:07:44.640 --> 00:07:46.440]  祭司
[00:07:46.440 --> 00:07:47.560]  什麼是祭司
[00:07:47.560 --> 00:07:50.640]  祭司是在舊約時代神所設立
[00:07:50.640 --> 00:07:54.600]  站立在神與人中間做服侍的人
[00:07:54.600 --> 00:07:56.080]  一個中堡
[00:07:56.080 --> 00:07:58.440]  在神與人之間的中堡
[00:07:58.440 --> 00:08:01.720]  能夠好像站立在神面前
[00:08:01.720 --> 00:08:05.600]  能把人的需要能夠帶到神的面前來
[00:08:05.600 --> 00:08:07.480]  我們看見祭司就是一個
[00:08:07.480 --> 00:08:11.360]  神所設立一個服侍人的一個人
[00:08:11.360 --> 00:08:13.000]  那你要知道在舊約時代
[00:08:13.000 --> 00:08:16.120]  神對祭司的要求是蠻高的
[00:08:16.120 --> 00:08:19.160]  甚至說凡有任何殘疾的人
[00:08:19.160 --> 00:08:21.920]  都不能夠靠近神來服侍神
[00:08:21.920 --> 00:08:23.680]  那什麼是有殘疾的
[00:08:23.680 --> 00:08:27.280]  就譬如說在立位記二十一章二十節講到
[00:08:27.280 --> 00:08:28.680]  有駝背的
[00:08:28.680 --> 00:08:29.680]  矮挫的
[00:08:29.680 --> 00:08:31.480]  眼睛有毛病的
[00:08:31.480 --> 00:08:35.240]  換句話說近視眼
[00:08:35.240 --> 00:08:37.520]  換句話說都不能做祭司
[00:08:37.520 --> 00:08:40.640]  感謝神我們今天不是活在舊約時代
[00:08:40.640 --> 00:08:44.600]  否則根本沒有機會來服侍神
[00:08:44.600 --> 00:08:46.000]  今天在新約時代
[00:08:46.000 --> 00:08:48.680]  因著主耶穌的救恩
[00:08:48.680 --> 00:08:52.600]  過去一切攔阻神與人之間
[00:08:52.600 --> 00:08:55.840]  那種所有的攔阻都被除去
[00:08:55.840 --> 00:08:57.840]  神今天呼召我們
[00:08:57.840 --> 00:09:01.280]  要成為新約的祭司了
[00:09:01.280 --> 00:09:02.360]  換句話說
[00:09:02.360 --> 00:09:04.000]  你不再是活在舊約時代
[00:09:04.000 --> 00:09:06.720]  等候祭司來服侍你
[00:09:06.720 --> 00:09:09.920]  在新約時代你就是祭司
[00:09:09.920 --> 00:09:10.720]  你們
[00:09:10.720 --> 00:09:14.160]  跟你們講說你就是祭司了
[00:09:14.160 --> 00:09:16.360]  神要呼召你
[00:09:16.360 --> 00:09:20.560]  讓你能夠效法主耶穌的榜樣去服侍人
[00:09:20.560 --> 00:09:21.880]  你們
[00:09:21.880 --> 00:09:22.920]  第二
[00:09:22.920 --> 00:09:25.480]  服侍是臨命成長的途徑
[00:09:25.480 --> 00:09:30.400]  跟你們說服侍是臨命成長的途徑
[00:09:30.400 --> 00:09:31.760]  很多時候我們想說臨命成長
[00:09:31.760 --> 00:09:34.160]  我們想我們應該授裝備
[00:09:34.160 --> 00:09:36.280]  我們想禱告追求
[00:09:36.280 --> 00:09:37.120]  沒錯
[00:09:37.120 --> 00:09:38.400]  我們看見了
[00:09:38.400 --> 00:09:42.120]  裝備跟禱告追求都是非常重要
[00:09:42.120 --> 00:09:45.720]  但是只有當你在參與服侍的時候
[00:09:45.720 --> 00:09:49.720]  你的生命才能有真正的成長的
[00:09:49.720 --> 00:09:51.840]  我的意思不是說裝備不重要
[00:09:51.840 --> 00:09:54.520]  我的意思也不是說禱告追求不重要
[00:09:54.520 --> 00:09:56.160]  都非常重要
[00:09:56.160 --> 00:10:00.840]  但他們是屬靈生命的根基
[00:10:00.840 --> 00:10:03.960]  但問題是你不能一天到晚停留在根基
[00:10:03.960 --> 00:10:05.200]  懂我意思嗎
[00:10:05.200 --> 00:10:06.840]  那是很重要
[00:10:06.840 --> 00:10:08.880]  但是根基
[00:10:08.880 --> 00:10:10.760]  不能停留在根基上
[00:10:10.760 --> 00:10:14.040]  你一定要開始往前走
[00:10:14.040 --> 00:10:16.800]  你要學習去面對你自己
[00:10:16.800 --> 00:10:19.000]  你要學習面對別人
[00:10:19.000 --> 00:10:23.880]  你要說允許神能夠透過在服侍當中塑造你的生命
[00:10:23.880 --> 00:10:27.600]  讓你生命更像耶穌基督的樣式
[00:10:27.600 --> 00:10:29.200]  你知道我發現很多時候在教會裡面
[00:10:29.200 --> 00:10:31.360]  第一點常常有一種錯誤的觀念
[00:10:31.360 --> 00:10:33.440]  就覺得等我裝備好了
[00:10:33.440 --> 00:10:35.360]  操練好了
[00:10:35.360 --> 00:10:36.480]  等我完全了
[00:10:36.480 --> 00:10:38.760]  我再來侍奉神
[00:10:38.760 --> 00:10:41.480]  那特別是中國基督書有這種觀念
[00:10:41.480 --> 00:10:43.960]  就好像武俠小說那種練功的觀念
[00:10:43.960 --> 00:10:46.160]  我常說練好了
[00:10:46.160 --> 00:10:49.920]  練功練好了再出來服侍
[00:10:49.920 --> 00:10:52.040]  錯了 弟兄姊妹
[00:10:52.040 --> 00:10:57.000]  因為一個人的功夫也許可以一個人關起門來練
[00:10:57.000 --> 00:11:00.000]  但我告訴你屬靈生命的成長
[00:11:00.000 --> 00:11:04.240]  絕對是需要透過群體來操練的
[00:11:04.240 --> 00:11:05.720]  你們
[00:11:05.720 --> 00:11:08.560]  事實上只有透過服侍
[00:11:08.560 --> 00:11:11.080]  你才能夠經歷神的真實
[00:11:11.080 --> 00:11:15.040]  因為在服侍當中你才能夠經歷到挫敗
[00:11:15.040 --> 00:11:19.120]  在服侍當中你經歷到灰心失望
[00:11:19.120 --> 00:11:21.440]  只有在那種時候你轉眼仰望神
[00:11:21.440 --> 00:11:23.600]  你才發現神真的沒有忘記你
[00:11:23.600 --> 00:11:25.080]  神沒有拋棄你
[00:11:25.080 --> 00:11:28.520]  神的綁被從來沒縮短過
[00:11:28.520 --> 00:11:31.720]  在服侍當中你能夠經歷神
[00:11:31.720 --> 00:11:33.000]  也只有透過服侍
[00:11:33.000 --> 00:11:36.560]  你能夠經歷你生命的長大成熟
[00:11:36.560 --> 00:11:39.400]  因為只有當你在服侍經過挫折的時候
[00:11:39.400 --> 00:11:44.080]  才能一次次認識到原來你是這樣的軟弱
[00:11:44.080 --> 00:11:47.560]  原來你是這樣的虧欠 有限
[00:11:47.560 --> 00:11:49.640]  你會謙卑下來
[00:11:49.640 --> 00:11:52.640]  你會迴轉到神面前重新來依靠神
[00:11:52.640 --> 00:11:53.760]  來經歷神
[00:11:53.760 --> 00:11:57.160]  你的生命才真正能夠成熟長大
[00:11:57.160 --> 00:11:58.600]  你們
[00:11:58.600 --> 00:12:00.800]  所以服侍是臨命成長的途徑
[00:12:00.800 --> 00:12:01.960]  第三
[00:12:01.960 --> 00:12:04.800]  忠心是神最看重的屬靈品格
[00:12:04.800 --> 00:12:07.440]  跟你們說 忠心是神最看重的屬靈品格
[00:12:07.440 --> 00:12:11.040]  跟他說
[00:12:11.040 --> 00:12:13.000]  保祐在哥林多前書四章第二節說
[00:12:13.000 --> 00:12:15.400]  所求於管家的是怎麼樣
[00:12:15.400 --> 00:12:18.200]  要他有忠心
[00:12:18.200 --> 00:12:20.000]  我們常以為做神的管家
[00:12:20.000 --> 00:12:22.560]  最重要是恩賜跟才幹不是嗎
[00:12:22.560 --> 00:12:25.080]  其實不是 保祐在這裡講得很清楚
[00:12:25.080 --> 00:12:29.400]  神更看重的是我們是不是有忠心
[00:12:29.400 --> 00:12:33.440]  忠心在神所託付給我們的工作上
[00:12:33.440 --> 00:12:37.800]  所以今天無論你所做的侍奉有多麼微小
[00:12:37.800 --> 00:12:39.000]  有時候你就會覺得
[00:12:39.000 --> 00:12:42.640]  怎麼在這裡覺得是大材小用
[00:12:42.640 --> 00:12:46.480]  甚至你覺得在這裡有點英雄無用武之地
[00:12:46.480 --> 00:12:51.480]  但是千萬不要輕忽你現在手中的工作
[00:12:51.480 --> 00:12:55.120]  一定要好好忠心的去做
[00:12:55.120 --> 00:12:59.000]  因為如果你不能夠在現在的小事上來忠心
[00:12:59.000 --> 00:13:03.720]  神怎麼能夠將將來的大事託付給你呢
[00:13:03.720 --> 00:13:06.320]  其實大事跟小事
[00:13:06.320 --> 00:13:08.640]  其實是我們人眼中所看的不是嗎
[00:13:08.640 --> 00:13:11.560]  在神眼中其實沒有什麼大事跟小事
[00:13:11.560 --> 00:13:12.520]  在神眼中
[00:13:12.520 --> 00:13:14.760]  我們看每一件事情都一樣重要
[00:13:14.760 --> 00:13:19.560]  在神的眼中只有忠心跟不忠心
[00:13:19.560 --> 00:13:20.720]  所以要記得小事
[00:13:20.720 --> 00:13:21.800]  雖然是小事
[00:13:21.800 --> 00:13:24.760]  在小事上忠心就是什麼
[00:13:24.760 --> 00:13:26.920]  大事嘛
[00:13:26.920 --> 00:13:31.680]  忠心的確是神所最看重的屬靈品格
[00:13:31.680 --> 00:13:36.000]  所以第一個我們一定要建立一個正確的服事觀
[00:13:36.000 --> 00:13:37.520]  第二你要明白一件事
[00:13:37.520 --> 00:13:42.520]  你要明白神國需要工人的一個緊迫性
[00:13:42.520 --> 00:13:47.320]  跟你老師要明白一個緊迫性跟他說
[00:13:47.320 --> 00:13:49.480]  神何等渴望我們與祂同工
[00:13:49.480 --> 00:13:52.720]  那是非常緊迫的一個呼求
[00:13:52.720 --> 00:13:53.960]  在整本聖經當中
[00:13:53.960 --> 00:13:56.400]  你會發現一個很奇妙的事情是
[00:13:56.400 --> 00:13:59.720]  雖然我們的神是全能的神
[00:13:59.720 --> 00:14:03.520]  可是祂卻選擇與我們同工
[00:14:03.520 --> 00:14:05.640]  而且呼召我們與祂同工
[00:14:05.640 --> 00:14:08.000]  等候我們與祂同工
[00:14:08.000 --> 00:14:11.760]  這件事真的讓我們覺得很驚訝不是嗎
[00:14:11.760 --> 00:14:16.120]  這為什麼你知道耶穌基督多次在聖經裡面教導我們做一個禱告
[00:14:16.120 --> 00:14:19.840]  就是要求莊稼的主打發工人
[00:14:19.840 --> 00:14:21.960]  路加福音十章第二節
[00:14:21.960 --> 00:14:25.400]  我們看見對他們說要收的莊稼多做工人
[00:14:25.400 --> 00:14:30.120]  所以你們當求莊稼的主打發工人出去收他的莊稼
[00:14:30.120 --> 00:14:32.840]  其實神就有足夠的能力
[00:14:32.840 --> 00:14:37.240]  祂有千萬的天使也可以拆解
[00:14:37.240 --> 00:14:41.680]  但神卻選擇要與我們同工
[00:14:41.680 --> 00:14:43.560]  等候我們來與祂同工
[00:14:43.560 --> 00:14:46.000]  這才是讓我們覺得很訝異的事情
[00:14:46.000 --> 00:14:50.520]  我們要求莊稼主打發工人
[00:14:50.520 --> 00:14:55.440]  可是你看見神多麼渴望我們來與祂同工
[00:14:55.440 --> 00:15:00.240]  第二節有時候我真的怕我們不是太明白那種迫切性
[00:15:00.240 --> 00:15:02.320]  那種神的心的迫切
[00:15:02.320 --> 00:15:07.000]  神在呼召我們等候我們來與祂同工那個迫切性
[00:15:07.000 --> 00:15:10.080]  祂多麼渴望我們來與祂同工
[00:15:10.080 --> 00:15:14.160]  在聖經當中你看見耶穌基督多次的呼召門徒
[00:15:14.160 --> 00:15:19.200]  多次的拆遷門徒能夠來做神要祂做的工作
[00:15:19.200 --> 00:15:23.200]  你還記得當主耶穌開始在地上傳道的時候
[00:15:23.200 --> 00:15:25.520]  祂選到了多少位門徒啊
[00:15:25.520 --> 00:15:27.280]  十二位門徒
[00:15:27.280 --> 00:15:28.560]  要他們去幹什麼
[00:15:28.560 --> 00:15:30.080]  做兩件事情
[00:15:30.080 --> 00:15:31.880]  就是傳天國的福音
[00:15:31.880 --> 00:15:34.080]  而且能醫治病人
[00:15:34.080 --> 00:15:36.120]  但後來耶穌基督看見
[00:15:36.120 --> 00:15:40.320]  光是拆遷這個十二個門徒要到各城各鄉
[00:15:40.320 --> 00:15:42.360]  實在是不夠
[00:15:42.360 --> 00:15:44.760]  因為需要太大了嘛
[00:15:44.760 --> 00:15:47.920]  所以後來祂拆遷七十個人
[00:15:47.920 --> 00:15:49.080]  要他們做什麼
[00:15:49.080 --> 00:15:51.560]  兩個兩個出去同樣的事做
[00:15:51.560 --> 00:15:54.720]  傳天國的福音並且醫治病人
[00:15:54.720 --> 00:15:59.360]  可是我們看見這七十個人要進行課程還是不夠的嘛
[00:15:59.360 --> 00:16:01.960]  當主耶穌看見這個工廠是這樣的大
[00:16:01.960 --> 00:16:04.760]  所以到五旬節聖靈降臨下來之後
[00:16:04.760 --> 00:16:08.440]  祂就拆敗了所有相信祂的人
[00:16:08.440 --> 00:16:10.960]  都要出去傳主的福音
[00:16:10.960 --> 00:16:12.320]  為主做見證
[00:16:12.320 --> 00:16:14.320]  馬可福音也告訴我們說
[00:16:14.320 --> 00:16:16.440]  這些信的人有神蹟
[00:16:16.440 --> 00:16:18.320]  隨著他們守安病人
[00:16:18.320 --> 00:16:20.520]  病人就能夠得醫治
[00:16:20.520 --> 00:16:21.640]  換句話說
[00:16:21.640 --> 00:16:25.000]  耶穌看見這個需要是這樣的大
[00:16:25.000 --> 00:16:28.120]  祂就拆遷所有信祂的人
[00:16:28.120 --> 00:16:29.920]  去做同樣兩件事情
[00:16:29.920 --> 00:16:33.320]  傳天國的福音並且醫治病人
[00:16:33.320 --> 00:16:38.600]  我們就看見這個神的心是何等的迫切
[00:16:38.600 --> 00:16:41.040]  那你說牧師我才剛剛信了主
[00:16:41.040 --> 00:16:42.840]  也需要與神同工嗎
[00:16:42.840 --> 00:16:43.960]  沒錯
[00:16:43.960 --> 00:16:46.920]  你信了主就開始要與神一起同工
[00:16:46.920 --> 00:16:48.600]  因為需要太大了
[00:16:48.600 --> 00:16:51.120]  也許你跟說牧師我這麼軟弱
[00:16:51.120 --> 00:16:52.480]  也可以與神同工嗎
[00:16:52.480 --> 00:16:54.560]  沒錯也是可以與神同工
[00:16:54.560 --> 00:16:57.280]  因為需要太大了
[00:16:57.280 --> 00:16:59.280]  主的心何等迫切
[00:16:59.280 --> 00:17:03.400]  要呼召我們與祂一起來同工
[00:17:03.400 --> 00:17:05.440]  你還記得在主耶穌一個比喻
[00:17:05.440 --> 00:17:08.560]  講到有一個葡萄園的主人
[00:17:08.560 --> 00:17:11.960]  他請人到他葡萄園來做工
[00:17:11.960 --> 00:17:13.560]  早上六點
[00:17:13.560 --> 00:17:15.640]  他就到市場去看見
[00:17:15.640 --> 00:17:18.560]  一大堆人閒站在那裡
[00:17:18.560 --> 00:17:21.760]  就好像現在的Home Depot一樣
[00:17:21.760 --> 00:17:22.920]  他就對他們說
[00:17:22.920 --> 00:17:26.920]  趕快進到我葡萄園裡面來工作吧
[00:17:26.920 --> 00:17:29.240]  早上九點他又出去了
[00:17:29.240 --> 00:17:32.040]  看見還是很多人閒站在那裡
[00:17:32.040 --> 00:17:32.600]  就對他們
[00:17:32.600 --> 00:17:34.760]  你為什麼閒站在這裡呢
[00:17:34.760 --> 00:17:38.160]  趕快進入我的葡萄園來工作吧
[00:17:38.160 --> 00:17:39.800]  中午十二點
[00:17:39.800 --> 00:17:41.360]  下午三點
[00:17:41.360 --> 00:17:42.920]  都是這樣
[00:17:42.920 --> 00:17:44.040]  一直到下午五點
[00:17:44.040 --> 00:17:45.920]  他再一次出去
[00:17:45.920 --> 00:17:48.280]  看見還是有人閒站
[00:17:48.280 --> 00:17:49.320]  他就對他們說
[00:17:49.320 --> 00:17:52.840]  你們為什麼一天整天都什麼都不做
[00:17:52.840 --> 00:17:54.640]  閒站在這裡呢
[00:17:54.640 --> 00:17:58.080]  趕快到我的葡萄園來工作吧
[00:17:58.080 --> 00:17:59.760]  第二點 我不知道
[00:17:59.760 --> 00:18:02.520]  當你讀到這個比喻的時候
[00:18:02.520 --> 00:18:05.280]  你能感覺到什麼
[00:18:05.280 --> 00:18:07.480]  你有沒有感覺到
[00:18:07.480 --> 00:18:11.480]  神國那種需要工人的緊迫性
[00:18:11.480 --> 00:18:13.920]  因為需要實在太大了
[00:18:13.920 --> 00:18:17.400]  第二點 今天你真的明白神的心意嗎
[00:18:17.400 --> 00:18:18.760]  你在神的國度裡面
[00:18:18.760 --> 00:18:22.720]  是不是像那些人閒站在神的國度裡面
[00:18:22.720 --> 00:18:26.800]  你是不是明白神今天正在呼召你
[00:18:26.800 --> 00:18:30.440]  能夠與神一起來同工呢
[00:18:30.440 --> 00:18:30.960]  然後第二點
[00:18:30.960 --> 00:18:33.680]  很多人說我們很渴望神的復興降臨
[00:18:33.680 --> 00:18:34.800]  不是嗎
[00:18:34.800 --> 00:18:36.640]  我們常常在禱告當中
[00:18:36.640 --> 00:18:38.000]  呼求神的復興降臨
[00:18:38.000 --> 00:18:39.800]  我們也唱詩歌的時候
[00:18:39.800 --> 00:18:40.400]  敬拜的時候
[00:18:40.400 --> 00:18:42.600]  呼求神的復興降臨
[00:18:42.600 --> 00:18:44.240]  但你可知道
[00:18:44.240 --> 00:18:46.040]  當神復興降臨
[00:18:46.040 --> 00:18:49.200]  會是怎麼樣一個景況嗎
[00:18:49.200 --> 00:18:50.320]  在一九九五年的時候
[00:18:50.320 --> 00:18:52.400]  有一件事情很有意思
[00:18:52.400 --> 00:18:55.000]  發生在加州的Modesto
[00:18:55.000 --> 00:18:59.560]  Modesto離我們這邊在北邊不遠的一個城市
[00:18:59.560 --> 00:19:04.120]  在Modesto那邊的教會他們聯合在一起
[00:19:04.120 --> 00:19:09.480]  他們就決定辦一個三天的一個畫劇步道會
[00:19:09.480 --> 00:19:11.560]  這個畫劇的名字叫做
[00:19:11.560 --> 00:19:14.280]  天堂的門 地獄的火
[00:19:14.280 --> 00:19:17.960]  他們原來只是打算演三天的畫劇
[00:19:17.960 --> 00:19:22.320]  呼召這些來參加的人能夠決自信主
[00:19:22.320 --> 00:19:25.000]  結果沒想到這場畫劇
[00:19:25.000 --> 00:19:30.680]  一共連續演了二十八個晚上 欲罷不能
[00:19:30.680 --> 00:19:32.720]  而這二十八個晚上當中
[00:19:32.720 --> 00:19:36.240]  一共有三萬三千人決自相信耶穌基督
[00:19:36.240 --> 00:19:37.360]  哈利路亞
[00:19:37.360 --> 00:19:40.520]  哇 那真是一個Revival一個復興
[00:19:40.520 --> 00:19:44.920]  二十八個晚上三萬三千人得救
[00:19:44.920 --> 00:19:47.560]  但後來為什麼停下來呢
[00:19:47.560 --> 00:19:50.680]  最主要原因就是教會要把它叫停了
