
[00:00:00.000 --> 00:00:02.000]  兄弟兄姐妹平安
[00:06:09.000 --> 00:06:12.000]  我覺得當我去思考
[00:06:12.000 --> 00:06:17.000]  我接著要怎樣去買任何的東西
[00:06:17.000 --> 00:06:21.000]  或者怎樣去和人建立關係的時候
[00:06:21.000 --> 00:06:24.000]  過程裏面都有很多的思考
[00:06:24.000 --> 00:06:27.000]  亦都在執拾辦公室的時候
[00:06:27.000 --> 00:06:32.000]  亦都將我過去在侍奉路上的點點滴滴
[00:06:32.000 --> 00:06:35.000]  都去重新有一個整理
[00:06:35.000 --> 00:06:41.000]  好像是我要去迎接新的人生的一章
[00:06:41.000 --> 00:06:43.000]  不論是在我的家庭
[00:06:43.000 --> 00:06:44.000]  或者我的人生
[00:06:44.000 --> 00:06:46.000]  或者在我的侍奉裏面
[00:06:46.000 --> 00:06:48.000]  都是一個新的開始
[00:06:48.000 --> 00:06:50.000]  我覺得一個人開心了
[00:06:50.000 --> 00:06:51.000]  喜樂了
[00:06:51.000 --> 00:06:56.000]  好像是一個很重要的一個轉捩點
[00:06:56.000 --> 00:06:58.000]  今日這段的經文
[00:06:58.000 --> 00:07:01.000]  是《薩加利亞書》一章一至六節
[00:07:01.000 --> 00:07:07.000]  同樣都是這本書的一個開始的一個引言
[00:07:07.000 --> 00:07:11.000]  這一個的開始是短短六節的經文
[00:07:11.000 --> 00:07:14.000]  不過就很精要地去交代了
[00:07:14.000 --> 00:07:18.000]  整卷薩加利亞書那個的主題
[00:07:18.000 --> 00:07:20.000]  那個的重要性
[00:07:20.000 --> 00:07:23.000]  而我們可以在詮釋整卷薩加利亞書的時候
[00:07:23.000 --> 00:07:27.000]  有一個更加全面的認識
[00:07:27.000 --> 00:07:30.000]  我們就從這一段的經文
[00:07:30.000 --> 00:07:32.000]  這一段短的經文
[00:07:32.000 --> 00:07:34.000]  但卻是非常重要的經文
[00:07:34.000 --> 00:07:40.000]  來進入先知薩加利亞那個的時代
[00:07:40.000 --> 00:07:43.000]  是薩加利亞書的第一章一至一開始
[00:07:43.000 --> 00:07:46.000]  提及到大利烏王第二年
[00:07:46.000 --> 00:07:52.000]  這個就是這卷書的背景那個的時代
[00:07:52.000 --> 00:07:56.000]  其實就是公元五百二十年
[00:07:56.000 --> 00:08:02.000]  這個的時代其實都是一個終結加開始
[00:08:02.000 --> 00:08:08.000]  亦是對猶大人是一個轉捩點的時候
[00:08:08.000 --> 00:08:14.000]  如果我們稍為看回以色列的歷史的話
[00:08:14.000 --> 00:08:20.000]  這裡我就指出了三個重要的事件
[00:08:20.000 --> 00:08:28.000]  第一個就是在公元七百二十二年前
[00:08:28.000 --> 00:08:33.000]  北國以色列被亞述所滅
[00:08:33.000 --> 00:08:39.000]  然後南國猶大在公元五百八十六年前
[00:08:39.000 --> 00:08:43.000]  被巴比倫所滅
[00:08:43.000 --> 00:08:50.000]  而接著就是在公元的五百三十八年
[00:08:50.000 --> 00:08:54.000]  這班猶大人被擄之後回歸耶路撒冷
[00:08:54.000 --> 00:08:59.000]  而在兩年之後他們就開始重建聖殿的工程
[00:08:59.000 --> 00:09:05.000]  這裡看到的五百三十六BC就是重建聖殿的那一年
[00:09:05.000 --> 00:09:11.000]  然後接著這個聖殿的重建工程就停了
[00:09:11.000 --> 00:09:17.000]  原因就是當時這班猶大人他們忙於建立自己的家園
[00:09:17.000 --> 00:09:26.000]  忙於去籌掘他們自己的經濟建立
[00:09:26.000 --> 00:09:30.000]  於是就把重建聖殿的工程放下了
[00:09:30.000 --> 00:09:35.000]  一放下就放下了十六年的時間
[00:09:35.000 --> 00:09:39.000]  一直就是去到公元五百二十年前
[00:09:39.000 --> 00:09:43.000]  神就是使用先知哈改和撒加利亞
[00:09:43.000 --> 00:09:51.000]  來向這班猶大人再次發出重建聖殿
[00:09:51.000 --> 00:09:54.000]  和復興的訊息
[00:09:54.000 --> 00:09:57.000]  然後去到公元的五百一十六年
[00:09:57.000 --> 00:09:58.000]  即是四年之後
[00:09:58.000 --> 00:10:02.000]  終於聖殿就是重建好了
[00:10:02.000 --> 00:10:06.000]  十六年和四年的時間
[00:10:06.000 --> 00:10:10.000]  是用了少過四倍的時間
[00:10:10.000 --> 00:10:14.000]  就已經完成了這個重建聖殿的工程
[00:10:14.000 --> 00:10:17.000]  對於這班猶大百姓來說
[00:10:17.000 --> 00:10:23.000]  這個過程是一個屬靈生命復興的過程
[00:10:23.000 --> 00:10:29.000]  而為什麼他們可以開始進入這個復興的過程呢
[00:10:29.000 --> 00:10:34.000]  其實就是因為神親自來向他們說話
[00:10:34.000 --> 00:10:41.000]  親自去使用兩位的先知來鼓勵他們
[00:10:41.000 --> 00:10:43.000]  在哈改書裡面一開始
[00:10:43.000 --> 00:10:47.000]  都是同樣提及到大利烏王第二年
[00:10:47.000 --> 00:10:52.000]  他很清楚說到的日期就是六月初一日
[00:10:52.000 --> 00:10:56.000]  這個都是剛才撒加利亞書開始的那個年代
[00:10:56.000 --> 00:11:00.000]  同樣都是公元前五百二十年
[00:11:00.000 --> 00:11:02.000]  神就是透過先知哈改
[00:11:02.000 --> 00:11:10.000]  去呼籲這班猶大人重拾停下來的重建聖殿的工作
[00:11:10.000 --> 00:11:12.000]  而在兩個月之後
[00:11:12.000 --> 00:11:15.000]  大利烏王第二年的八月
[00:11:15.000 --> 00:11:18.000]  神就透過先知撒加利亞
[00:11:18.000 --> 00:11:24.000]  向猶大的百姓去發出復興的訊息
[00:11:24.000 --> 00:11:26.000]  為什麼神這麼特別
[00:11:26.000 --> 00:11:32.000]  要使用兩個不同的先知去講述兩個不同的訊息呢
[00:11:32.000 --> 00:11:36.000]  其實彼此之間有什麼關係呢
[00:11:36.000 --> 00:11:38.000]  今天這一段的經文
[00:11:38.000 --> 00:11:42.000]  我們可以分作三個部分
[00:11:42.000 --> 00:11:46.000]  首先第一節是一個引言的部分
[00:11:46.000 --> 00:11:50.000]  然後第二至第三節就是
[00:11:50.000 --> 00:11:54.000]  第二部分是迴轉的呼召
[00:11:54.000 --> 00:11:58.000]  第三個部分就是四至六節
[00:11:58.000 --> 00:12:02.000]  就是講迴轉的呼召之後要有什麼行動呢
[00:12:02.000 --> 00:12:06.000]  當然就是迴轉的行動
[00:12:06.000 --> 00:12:08.000]  為什麼迴轉
[00:12:08.000 --> 00:12:13.000]  是在撒加利亞書一開始的時候出現的一個主題
[00:12:13.000 --> 00:12:15.000]  一個非常重要的主題呢
[00:12:15.000 --> 00:12:19.000]  其實在第三節出現了兩次轉向
[00:12:19.000 --> 00:12:24.000]  在第四節和第六節就出現了兩次的回頭
[00:12:24.000 --> 00:12:26.000]  雖然中文的翻譯是不同
[00:12:26.000 --> 00:12:29.000]  但是在原文希伯來文裡面
[00:12:29.000 --> 00:12:33.000]  這四個字其實是同一個字
[00:12:33.000 --> 00:12:37.000]  意思是迴轉 return
[00:12:37.000 --> 00:12:41.000]  原文的意思就是迴轉
[00:12:41.000 --> 00:12:45.000]  所以讓我們去進入這一段的經文
[00:12:45.000 --> 00:12:52.000]  讓我們在猶大人他們重建聖殿的開始的時候
[00:12:52.000 --> 00:12:55.000]  即是工程開始了兩個月的這個時間
[00:12:55.000 --> 00:13:00.000]  就一起去進入猶大人他們重建
[00:13:00.000 --> 00:13:05.000]  他們屬靈生命的開始的這個過程
[00:13:05.000 --> 00:13:07.000]  這個訊息就是
[00:13:07.000 --> 00:13:15.000]  神認為猶大人他們在終結停滯的重建聖殿
[00:13:15.000 --> 00:13:20.000]  和終結停滯的靈命的過程裡面
[00:13:20.000 --> 00:13:25.000]  然後現在要開始重新出發
[00:13:25.000 --> 00:13:29.000]  神認為他們在這個時候重新出發
[00:13:29.000 --> 00:13:31.000]  要開始的時候
[00:13:31.000 --> 00:13:38.000]  一個最重要的訊息就是迴轉的訊息
[00:13:38.000 --> 00:13:42.000]  除了交代這個時代之外
[00:13:42.000 --> 00:13:46.000]  其實第一節亦都是交代了傳書的
[00:13:46.000 --> 00:13:50.000]  傳卷書的主調主題
[00:13:50.000 --> 00:13:54.000]  就是提及到三個人物
[00:13:54.000 --> 00:13:59.000]  亦多比利加和撒加利亞
[00:13:59.000 --> 00:14:03.000]  撒加利亞他的父親就是比利加
[00:14:03.000 --> 00:14:13.000]  而他的爺爺就是亦多
[00:14:13.000 --> 00:14:19.000]  原來三個的名字都有這個意思
[00:14:19.000 --> 00:14:23.000]  比利加的意思是神祝福
[00:14:23.000 --> 00:14:26.000]  撒加利亞的意思是神紀念
[00:14:26.000 --> 00:14:32.000]  而亦多的意思就是在指定的時間
[00:14:32.000 --> 00:14:37.000]  所以如果我們想記住撒加利亞書的主調
[00:14:37.000 --> 00:14:40.000]  我們記得這三個名字就可以了
[00:14:40.000 --> 00:14:43.000]  其實神就是要興起撒加利亞
[00:14:43.000 --> 00:14:48.000]  來宣告神是紀念他的選民
[00:14:48.000 --> 00:14:55.000]  並且在他指定的時間會祝福他的子民
[00:14:55.000 --> 00:14:57.000]  這就是撒加利亞書
[00:14:57.000 --> 00:15:02.000]  神要帶出的很重要的訊息
[00:15:02.000 --> 00:15:04.000]  對猶大人來說
[00:15:04.000 --> 00:15:09.000]  正值是缺乏 正值是舉步維艱的時候
[00:15:09.000 --> 00:15:14.000]  他們可能會覺得上帝已經忘記了他們
[00:15:14.000 --> 00:15:17.000]  但是神在這個時候差一點
[00:15:17.000 --> 00:15:22.000]  才知道撒加利亞的名字是神紀念
[00:15:22.000 --> 00:15:26.000]  就是要提醒這幫神的子民
[00:15:26.000 --> 00:15:28.000]  這幫灰心沮喪的子民
[00:15:28.000 --> 00:15:32.000]  告訴他們神是記得他們的
[00:15:32.000 --> 00:15:37.000]  而且會按著他定的時間去祝福他們
[00:15:37.000 --> 00:15:43.000]  神要透過撒加利亞來宣講這個訊息
[00:15:43.000 --> 00:15:46.000]  進入經文的第二個部份
[00:15:46.000 --> 00:15:49.000]  是關於迴轉的呼召
[00:15:49.000 --> 00:15:52.000]  但是在發出呼召之前
[00:15:52.000 --> 00:15:55.000]  神就這樣來說
[00:15:55.000 --> 00:15:59.000]  他說 他曾經向獵祖
[00:15:59.000 --> 00:16:04.000]  這幫猶大人的獵祖大大發怒
[00:16:04.000 --> 00:16:09.000]  我們會問 神究竟有多憤怒呢
[00:16:09.000 --> 00:16:13.000]  大大發怒是什麼意思呢
[00:16:13.000 --> 00:16:16.000]  我們可能不太掌握
[00:16:16.000 --> 00:16:20.000]  但是如果我們讀到耶利米愛歌
[00:16:20.000 --> 00:16:23.000]  第二章一至九節的時候
[00:16:23.000 --> 00:16:26.000]  我們就會明白神的憤怒
[00:16:26.000 --> 00:16:29.000]  是去到什麼程度
[00:16:29.000 --> 00:16:33.000]  我在當中選了其中的一節 第七節
[00:16:33.000 --> 00:16:37.000]  這樣說 耶和華丟棄自己的祭壇
[00:16:37.000 --> 00:16:39.000]  增護自己的聖所
[00:16:39.000 --> 00:16:45.000]  將宮殿的長門交付受敵
[00:16:45.000 --> 00:16:52.000]  神說 他要丟棄自己的祭壇
[00:16:52.000 --> 00:16:57.000]  他憎恨他自己設立的聖殿
[00:16:57.000 --> 00:17:04.000]  他將他建立的宮殿要交給敵人
[00:17:04.000 --> 00:17:06.000]  大家想不想像到
[00:17:06.000 --> 00:17:12.000]  神的憤怒是去到什麼狀況呢
[00:17:12.000 --> 00:17:17.000]  為什麼神要放棄自己的聖殿呢
[00:17:17.000 --> 00:17:20.000]  這是不是他和猶大人
[00:17:20.000 --> 00:17:24.000]  同在的一個象徵呢
[00:17:24.000 --> 00:17:26.000]  為什麼他要放棄
[00:17:26.000 --> 00:17:31.000]  為什麼他要將這個宮殿交給仇敵
[00:17:31.000 --> 00:17:35.000]  那些仇敵是不是他所憎恨的呢
[00:17:35.000 --> 00:17:40.000]  為什麼他不要自己的祭壇呢
[00:17:40.000 --> 00:17:43.000]  為什麼他不接納 不越納
[00:17:43.000 --> 00:17:48.000]  這些神指紋向他所獻的祭呢
[00:17:48.000 --> 00:17:52.000]  神的憤怒到底有多憤怒
[00:17:52.000 --> 00:17:55.000]  大家感不感受到
[00:17:55.000 --> 00:17:57.000]  明不明白到呢
[00:17:57.000 --> 00:18:01.000]  這等於是我們如果被人惹怒的時候
[00:18:01.000 --> 00:18:03.000]  我們憤怒到我們會說
[00:18:03.000 --> 00:18:06.000]  我不要自己的家了
[00:18:06.000 --> 00:18:09.000]  不要自己的家去哪裡了
[00:18:09.000 --> 00:18:11.000]  家人都沒有了
[00:18:11.000 --> 00:18:14.000]  最親近的人都沒有了
[00:18:14.000 --> 00:18:18.000]  為什麼會憤怒到一個這樣的地步呢
[00:18:18.000 --> 00:18:21.000]  到底這幫猶大人做了些什麼
[00:18:21.000 --> 00:18:23.000]  這幫神的指紋做了些什麼
[00:18:23.000 --> 00:18:26.000]  令到神大大發怒
[00:18:26.000 --> 00:18:28.000]  去到一個這樣的情況
[00:18:28.000 --> 00:18:31.000]  這樣的程度呢
[00:18:31.000 --> 00:18:33.000]  如果我們要明白
[00:18:33.000 --> 00:18:38.000]  我們就要回到一個很重要的基礎
[00:18:38.000 --> 00:18:41.000]  就是神和猶大人之間
[00:18:41.000 --> 00:18:46.000]  所建立的那個納約的關係
[00:18:46.000 --> 00:18:51.000]  這個納約的關係是雙方彼此的納約
[00:18:51.000 --> 00:18:57.000]  但是猶大人卻單方面這樣去毀約
[00:18:57.000 --> 00:19:00.000]  他們不聽神的說話
[00:19:00.000 --> 00:19:03.000]  他們繼續活在罪的裏面
[00:19:03.000 --> 00:19:07.000]  即使他們獻上贖罪祭
[00:19:07.000 --> 00:19:10.000]  即使他們禱告求神赦免他們的罪
[00:19:10.000 --> 00:19:13.000]  但是他們的手仍然是犯罪
[00:19:13.000 --> 00:19:17.000]  仍然是做他們自己想做的事
[00:19:17.000 --> 00:19:21.000]  而不是做神要他們做的事
[00:19:21.000 --> 00:19:28.000]  神怎會越納他們所獻上的贖罪祭
[00:19:28.000 --> 00:19:29.000]  不會的
[00:19:29.000 --> 00:19:33.000]  神怎會聽他們求赦罪的禱告
[00:19:33.000 --> 00:19:38.000]  他們的心根本就沒有轉向神
[00:19:38.000 --> 00:19:43.000]  他們的心只是向著自己
[00:19:43.000 --> 00:19:47.000]  變心的是這幫神的子民
[00:19:47.000 --> 00:19:51.000]  這幫南國猶大人
[00:19:51.000 --> 00:19:55.000]  但是神從來都沒有變心
[00:19:55.000 --> 00:19:58.000]  在這個納約的關係裏面
[00:19:58.000 --> 00:20:03.000]  神面對背叛自己這幫神的子民
[00:20:03.000 --> 00:20:07.000]  他大大地去發怒
[00:20:07.000 --> 00:20:09.000]  這也是猶大亡國
[00:20:09.000 --> 00:20:12.000]  猶大庇佬的原因
[00:20:12.000 --> 00:20:15.000]  因為他們單方面去毀約
[00:20:15.000 --> 00:20:18.000]  他們在神的祝福和奏作之間
[00:20:18.000 --> 00:20:21.000]  他們揀選的是奏作
[00:20:21.000 --> 00:20:26.000]  因為他們不聽從神的律例點章
[00:20:26.000 --> 00:20:30.000]  實在是非常地可悲
[00:20:30.000 --> 00:20:35.000]  大神的怒氣並不是停在這裏
[00:20:35.000 --> 00:20:36.000]  他雖然是很生氣
[00:20:36.000 --> 00:20:40.000]  生氣到我們生氣的時候
[00:20:40.000 --> 00:20:42.000]  我們可能會怎樣
[00:20:42.000 --> 00:20:44.000]  轉身背對方
[00:20:44.000 --> 00:20:47.000]  不想再跟他說話
[00:20:47.000 --> 00:20:51.000]  但是神卻在第三次這樣
[00:20:51.000 --> 00:20:54.000]  也發出這個呼召
[00:20:54.000 --> 00:20:55.000]  迴轉的呼召
[00:20:55.000 --> 00:20:57.000]  他說你們要轉向我
[00:20:57.000 --> 00:21:00.000]  我就轉向你們
[00:21:00.000 --> 00:21:05.000]  神說只要這幫神的子民
[00:21:05.000 --> 00:21:08.000]  願意去迴轉歸向他
[00:21:08.000 --> 00:21:11.000]  認罪悔改歸向他的話
[00:21:11.000 --> 00:21:13.000]  神就會怎樣
[00:21:13.000 --> 00:21:17.000]  神就會轉向他們
[00:21:17.000 --> 00:21:19.000]  即使神很傷心
[00:21:19.000 --> 00:21:24.000]  對這幫神的子民所作所為很失望
[00:21:24.000 --> 00:21:28.000]  但是他並沒有放棄這幫人
[00:21:28.000 --> 00:21:33.000]  因為這幫是他所揀選他愛的子民
[00:21:33.000 --> 00:21:36.000]  所以他帶著這份愛
[00:21:36.000 --> 00:21:42.000]  來向他們發出迴轉的呼召
[00:21:42.000 --> 00:21:44.000]  神清楚地指出
[00:21:44.000 --> 00:21:48.000]  你們要復興就是要走出第一步
[00:21:48.000 --> 00:21:50.000]  要迴轉
[00:21:50.000 --> 00:21:53.000]  要轉向神
[00:21:53.000 --> 00:22:00.000]  這就是神的愛所帶出的呼召
[00:22:00.000 --> 00:22:03.000]  什麼是迴轉
[00:22:03.000 --> 00:22:05.000]  迴轉其實就是意味著
[00:22:05.000 --> 00:22:07.000]  人要離開他的罪
[00:22:07.000 --> 00:22:10.000]  也就是要悔改
[00:22:10.000 --> 00:22:14.000]  如果一邊堅持活在罪的裡面
[00:22:14.000 --> 00:22:19.000]  但是一邊又要去尋求神的拯救
[00:22:19.000 --> 00:22:21.000]  這是公平嗎
[00:22:21.000 --> 00:22:23.000]  這是對的嗎
[00:22:23.000 --> 00:22:25.000]  這是不對的
[00:22:25.000 --> 00:22:30.000]  神要求的是我們真心誠意的悔改
[00:22:30.000 --> 00:22:32.000]  這才是神要的東西
[00:22:32.000 --> 00:22:34.000]  他要的是真實的心
[00:22:34.000 --> 00:22:36.000]  真實的信仰
[00:22:36.000 --> 00:22:37.000]  真實的悔改
[00:22:37.000 --> 00:22:42.000]  而不是這些虛假的信仰
[00:22:42.000 --> 00:22:45.000]  神從來要的東西都不是那些祭物
[00:22:45.000 --> 00:22:48.000]  神要的是我們的心
[00:22:48.000 --> 00:22:52.000]  是要他所揀選他所愛的子民的心
[00:22:52.000 --> 00:22:54.000]  要向著他
[00:22:54.000 --> 00:22:59.000]  這是神的心意
[00:22:59.000 --> 00:23:01.000]  但是很可惜
[00:23:01.000 --> 00:23:04.000]  這幫猶大人
[00:23:04.000 --> 00:23:08.000]  他們不肯去迴轉
[00:23:08.000 --> 00:23:10.000]  這幫猶大人的列祖
[00:23:10.000 --> 00:23:16.000]  竟然一次又一次地選擇就座
[00:23:16.000 --> 00:23:18.000]  所以他們怎樣求
[00:23:18.000 --> 00:23:19.000]  怎樣獻祭
[00:23:19.000 --> 00:23:22.000]  他們都得不到神的祝福
[00:23:22.000 --> 00:23:30.000]  結果要面對亡國庇佬的結局
[00:23:30.000 --> 00:23:36.000]  但是神的愛向他們發出呼召
[00:23:36.000 --> 00:23:39.000]  神很希望這幫猶大人
[00:23:39.000 --> 00:23:43.000]  在停了十六年的聖殿重建的工程之後
[00:23:43.000 --> 00:23:46.000]  能夠再次起來
[00:23:46.000 --> 00:23:50.000]  重拾重建聖殿的工作
[00:23:50.000 --> 00:23:53.000]  而且正如剛才所說
[00:23:53.000 --> 00:23:59.000]  神不單單是要他們重建聖殿
[00:23:59.000 --> 00:24:02.000]  神要的是他們的心
[00:24:02.000 --> 00:24:07.000]  所以神希望他們能夠重建他們的屬靈生命
[00:24:07.000 --> 00:24:11.000]  也就是重建他們和神之間的關係
[00:24:11.000 --> 00:24:14.000]  以及他們對神的信心
[00:24:14.000 --> 00:24:18.000]  因為他們之所以停了十六年的重建聖殿的工作
[00:24:18.000 --> 00:24:20.000]  就是因為他們對神沒有信心
