
[00:00:00.000 --> 00:00:05.240]  今日我要講馬可福音,繼續下去
[00:18:15.400 --> 00:18:21.120]  主耶穌就說這就像接待或者服侍主耶穌自己了
[00:18:21.120 --> 00:18:24.320]  做在祂的身上
[00:18:24.320 --> 00:18:29.960]  門徒當時的侍奉態度是很世俗化的
[00:18:29.960 --> 00:18:33.640]  門徒當時的侍奉態度是很世俗化的
[00:18:33.640 --> 00:18:39.760]  他們很重視作為一個信仰群體獨有的身份和地位
[00:18:39.760 --> 00:18:44.920]  他們很注重作為一個信仰群體的身份地位
[00:18:44.920 --> 00:18:48.440]  我們可以從約翰的說話裏面看到這一點
[00:18:48.440 --> 00:18:51.520]  我們可以從約翰的話當中看到這一點
[00:18:51.520 --> 00:18:57.840]  第38和39節提到約翰對耶穌說
[00:18:57.840 --> 00:19:04.240]  第38和39節提到約翰對耶穌說
[00:19:04.240 --> 00:19:10.160]  夫子我看見一個人奉你的名趕鬼
[00:19:10.160 --> 00:19:16.600]  我們就禁止他因為他不跟從我們
[00:19:16.600 --> 00:19:25.680]  主耶穌怎麼看一個能夠奉主名趕鬼卻不願意跟隨門徒走在一起的人
[00:19:25.680 --> 00:19:28.840]  我們主耶穌怎麼看一個可以奉祂的名趕鬼
[00:19:28.840 --> 00:19:33.120]  但是不跟從主耶穌一起走的人呢
[00:19:33.120 --> 00:19:38.120]  他們不願意跟門徒走在一起
[00:19:38.120 --> 00:19:42.120]  所以門徒就禁止他們
[00:19:42.120 --> 00:19:46.280]  但是耶穌說不要禁止他們
[00:19:46.280 --> 00:19:51.920]  如果那個人是奉主耶穌的名趕鬼
[00:19:51.920 --> 00:19:56.360]  很明顯他就是信耶穌的人
[00:19:56.360 --> 00:20:01.520]  他不會是他們的敵人
[00:20:01.520 --> 00:20:06.880]  所以耶穌說他們會幫助他們
[00:20:06.880 --> 00:20:11.040]  而約翰也不應該因為他們不合作就禁止他們趕鬼
[00:20:11.040 --> 00:20:15.400]  而約翰也不應該因為他們不合作就禁止他們趕鬼
[00:20:15.400 --> 00:20:19.120]  到這裡我們思考一個我們今天的主題問題
[00:20:19.120 --> 00:20:22.440]  就是說正確的侍奉態度應該是怎樣的呢
[00:20:22.440 --> 00:20:25.040]  到現在我們應該思想一個問題
[00:20:25.040 --> 00:20:28.240]  就是正確的侍奉態度應該是怎樣的
[00:20:28.240 --> 00:20:31.400]  從剛才的討論我們可以總結成為一點
[00:20:31.400 --> 00:20:34.840]  從剛才討論我們可以總結成為一點
[00:20:34.840 --> 00:20:38.480]  就是說我們侍奉的人應該做一個謙卑服侍的人
[00:20:38.480 --> 00:20:41.640]  就是我們侍奉的人應該成為一個謙卑服侍的人
[00:20:41.640 --> 00:20:44.120]  不要自大
[00:20:44.120 --> 00:20:48.520]  反倒願意去服侍那些卑微的人成為眾人的僕人
[00:20:48.520 --> 00:20:53.440]  反而應該去服侍那些卑微的人成為眾人的僕人
[00:20:53.440 --> 00:20:58.040]  最近我留意到一個新聞
[00:20:58.040 --> 00:20:59.760]  最近我留意到一個新聞
[00:20:59.760 --> 00:21:01.720]  昨天發生的
[00:21:01.720 --> 00:21:02.360]  昨天發生的
[00:21:02.360 --> 00:21:04.200]  昨天在報紙裏我們看到
[00:21:04.200 --> 00:21:05.560]  昨天在報紙裏我們看到
[00:21:05.560 --> 00:21:11.600]  一個很出名的廚師自殺
[00:21:11.600 --> 00:21:14.080]  一個很出名的廚師自殺
[00:21:14.080 --> 00:21:16.480]  這個姓劉的
[00:21:16.480 --> 00:21:23.680]  是劉浮山一家很出名的海鮮酒家的東主
[00:21:23.680 --> 00:21:28.520]  是 在劉浮山一家很出名的海鮮酒家的東主
[00:21:28.520 --> 00:21:35.040]  他因為欠下很多的錢 投資失利
[00:21:35.040 --> 00:21:37.840]  他因為欠下很多的錢 投資失利
[00:21:37.840 --> 00:21:42.600]  所以有一天晚上就在手機裏留下遺言
[00:21:42.600 --> 00:21:45.680]  所以有一天晚上就在手機裏留下遺言
[00:21:45.680 --> 00:21:50.120]  我看我人生沒有什麼意義了
[00:21:50.120 --> 00:21:53.240]  他寫了說 我看我人生沒有什麼意義了
[00:21:53.240 --> 00:21:57.680]  我愛你們再見了
[00:21:57.680 --> 00:22:04.120]  就留下一張支票給太太 接著就去自殺了
[00:22:04.120 --> 00:22:07.680]  就留下一張支票給太太 接著就去自殺了
[00:22:07.680 --> 00:22:12.320]  這個人是像一個明星多過像一個廚師
[00:22:12.320 --> 00:22:15.720]  這個人是像一個明星多過像一個廚師
[00:22:15.720 --> 00:22:20.960]  大家都會很奇怪 為什麼這麼年輕
[00:22:20.960 --> 00:22:31.360]  22歲就已經得到總廚 名廚的稱號了
[00:22:31.360 --> 00:22:34.200]  大家很奇怪 只是22歲的一個人
[00:22:34.200 --> 00:22:38.400]  就可以得到總廚 名廚的稱號了
[00:22:38.400 --> 00:22:40.640]  到最後竟然結束了自己的生命
[00:22:40.640 --> 00:22:43.680]  到最後竟然結束了自己的生命
[00:22:43.680 --> 00:22:46.200]  我估計這件不幸的事件
[00:22:46.200 --> 00:22:49.560]  恐怕不是因為金錢欠債的
[00:22:49.560 --> 00:22:51.920]  我猜這件不幸的事件
[00:22:51.920 --> 00:22:55.080]  恐怕不是因為金錢的關係
[00:22:55.080 --> 00:22:58.440]  我相信是因為他自己的明星
[00:22:58.440 --> 00:23:00.800]  我相信是因為他自己的明星
[00:23:00.800 --> 00:23:06.120]  他不能面對個人的威名受損的事實
[00:23:06.120 --> 00:23:11.560]  他不能面對個人的威名受損的事實
[00:23:11.560 --> 00:23:16.080]  他的自尊心很重
[00:23:16.080 --> 00:23:19.960]  他接受不了失敗
[00:23:19.960 --> 00:23:27.240]  正確的侍奉態度的第二點
[00:23:27.240 --> 00:23:32.600]  就是不要犯罪 令自己或他人跌倒
[00:23:32.600 --> 00:23:37.160]  就是不要犯罪 令自己或他人跌倒
[00:23:37.160 --> 00:23:39.120]  為了進入永生
[00:23:39.120 --> 00:23:44.400]  而不被丟在無限痛苦的地獄裡面
[00:23:44.400 --> 00:23:49.480]  為了進入永生而不被丟在無限痛苦的地獄裡面
[00:23:49.480 --> 00:23:53.880]  這是我們一定要有的選擇
[00:23:53.880 --> 00:23:58.160]  我們寧可棄絕一些拖累我們的罪惡
[00:23:58.160 --> 00:24:01.600]  我們寧可棄絕一些拖累我們的罪惡
[00:24:01.600 --> 00:24:05.760]  要跟他斬斷關係
[00:24:05.760 --> 00:24:08.480]  要跟他斬斷關係
[00:24:08.480 --> 00:24:11.480]  更加要防犯於未然
[00:24:11.480 --> 00:24:14.920]  更加要防犯於未然
[00:24:14.920 --> 00:24:24.160]  門徒當中可能有人有這種犯罪的傾向
[00:24:24.160 --> 00:24:29.000]  門徒當中可能有人有這種犯罪的傾向
[00:24:29.000 --> 00:24:35.720]  很明顯是因為自大的緣故
[00:24:35.720 --> 00:24:39.840]  為了自我中心的緣故
[00:24:39.840 --> 00:24:47.400]  他就會令一個信耶穌的人的小子跌倒
[00:24:47.400 --> 00:24:52.240]  他就會令一個信耶穌的人的小子跌倒
[00:24:52.240 --> 00:24:58.440]  主耶穌就明明地去警告他們
[00:24:58.440 --> 00:25:01.400]  如果你敢做,倒不如將大磨石
[00:25:01.400 --> 00:25:05.600]  山在者人的頸上,泳在海裡
[00:25:05.600 --> 00:25:11.880]  山在者人的頸上,泳在海裡
[00:25:11.880 --> 00:25:15.280]  可見這個警告是何等的嚴厲
[00:25:15.280 --> 00:25:17.720]  可見這個警告是何等的嚴厲
[00:25:17.720 --> 00:25:24.640]  接著我們可以看到一些切枝的例子
[00:25:24.640 --> 00:25:30.080]  接著我們可以看到一些切枝的例子
[00:25:30.080 --> 00:25:35.040]  當然我們不能用字面解釋
[00:25:35.040 --> 00:25:39.680]  不是說我們犯了罪就要斬手斬腳,然後挖眼
[00:25:39.680 --> 00:25:45.560]  不是說我們犯了罪就要斬手斬腳,然後挖眼
[00:25:45.560 --> 00:25:50.040]  而是說我們一定要下定決心去做出選擇
[00:25:50.040 --> 00:25:53.800]  而是說我們一定要下定決心去做出選擇
[00:25:53.800 --> 00:25:57.920]  我們要謹記主耶穌對選擇生命的教導
[00:25:57.920 --> 00:26:01.520]  我們要謹記主耶穌對選擇生命的教導
[00:26:01.520 --> 00:26:05.800]  剛才我們已經讀出8章35至37節
[00:26:05.800 --> 00:26:09.920]  剛才我們已經讀出8章35、36、37節
[00:26:09.920 --> 00:26:12.040]  第35節特別提到
[00:26:12.040 --> 00:26:18.640]  「凡為我和福音喪掉生命的,必救了生命」
[00:26:18.640 --> 00:26:27.480]  第35節講到「凡為我和福音喪掉生命的,必救了生命」
[00:26:27.480 --> 00:26:34.480]  主耶穌的門徒有沒有選擇聽耶穌的話呢?
[00:26:34.480 --> 00:26:38.560]  主耶穌的門徒有沒有選擇聽主的話呢?
[00:26:38.560 --> 00:26:44.880]  他們有沒有為耶穌的緣故,為福音的緣故而放棄一些東西呢?
[00:26:44.880 --> 00:26:50.640]  他們有沒有為主耶穌的緣故,為福音的緣故而放棄一些東西呢?
[00:26:50.640 --> 00:26:54.120]  門徒們是不認同主耶穌所說的話
[00:26:54.120 --> 00:26:57.760]  門徒們是不認同主耶穌所說的話
[00:26:57.760 --> 00:27:01.760]  他們質疑耶穌死而復活
[00:27:01.760 --> 00:27:04.560]  他們質疑耶穌死而復活
[00:27:04.560 --> 00:27:11.400]  和門徒若是為祂或為福音而犧牲性命的話
[00:27:11.400 --> 00:27:14.120]  他們質疑耶穌死而復活
[00:27:14.120 --> 00:27:18.400]  和門徒若是為祂或為福音而犧牲性命的話
[00:27:18.400 --> 00:27:23.360]  必能救自己性命的說法
[00:27:23.360 --> 00:27:26.720]  必能救自己性命的說法
[00:27:26.720 --> 00:27:30.120]  必能救自己性命的說法
[00:27:30.120 --> 00:27:35.560]  或者說得比較清楚一點
[00:27:35.560 --> 00:27:41.440]  門徒們質疑主耶穌死而復活是否真實
