
[00:00:00.000 --> 00:00:04.820]  在一月份開始我們說一個系列叫做保守的系列
[00:05:03.580 --> 00:05:04.980]  如果你不理會處境
[00:05:04.980 --> 00:05:06.860]  不理會說話技巧的話
[00:05:06.860 --> 00:05:10.980]  你的說話仍然都是沒有果效的
[00:05:10.980 --> 00:05:15.700]  仍然都帶來的是沒有好的結果的
[00:05:15.700 --> 00:05:18.060]  因為我們除了要顧及到別人的感受
[00:05:18.060 --> 00:05:19.540]  我們要看什麼處境
[00:05:19.540 --> 00:05:21.860]  這個處境未必適合說
[00:05:21.860 --> 00:05:23.860]  你想想在安息禮拜裏面
[00:05:23.860 --> 00:05:26.660]  你說笑話一點都不適合
[00:05:26.660 --> 00:05:27.700]  一點都不適合
[00:05:27.700 --> 00:05:28.780]  在安息禮拜裏面說
[00:05:28.780 --> 00:05:31.340]  「這個人早死了 三十多歲就死了」
[00:05:31.340 --> 00:05:32.940]  「我爺爺一百一十九都未死」
[00:05:32.940 --> 00:05:34.900]  那你想說什麼
[00:05:34.900 --> 00:05:37.460]  你想說你爺爺要想早點死
[00:05:37.460 --> 00:05:39.020]  還是因為別人很慘呢
[00:05:39.020 --> 00:05:42.220]  在不適合的場合裏面說的話
[00:05:42.220 --> 00:05:44.980]  就算你有理會到別人的感受也好
[00:05:44.980 --> 00:05:47.420]  這個說話都不能夠帶來人的幫助
[00:05:47.420 --> 00:05:48.860]  第三
[00:05:48.860 --> 00:05:51.260]  我們除了要自己說出自己的說話
[00:05:51.260 --> 00:05:52.980]  要顧及到別人的感受
[00:05:52.980 --> 00:05:54.580]  要看到處境之外
[00:05:54.580 --> 00:05:58.460]  重要的是要學習說話的技巧
[00:05:58.460 --> 00:05:59.420]  有一個人就這樣說
[00:05:59.420 --> 00:06:01.060]  跟我的新娘子說
[00:06:01.060 --> 00:06:04.180]  「哎呀 個個都說你醜樣」
[00:06:04.180 --> 00:06:07.260]  「我多看兩眼你都不是很醜」
[00:06:07.260 --> 00:06:09.620]  你究竟在說什麼
[00:06:09.620 --> 00:06:11.820]  這就叫做說話沒有技巧
[00:06:11.820 --> 00:06:13.220]  我現在說出真相
[00:06:13.220 --> 00:06:14.260]  我安慰你
[00:06:14.260 --> 00:06:16.340]  你安慰我 你不要說那個
[00:06:16.340 --> 00:06:17.780]  別人說我很醜
[00:06:17.780 --> 00:06:18.900]  你說我沒那麼醜
[00:06:18.900 --> 00:06:21.140]  都是醜樣
[00:06:21.140 --> 00:06:22.460]  你現在在說什麼
[00:06:22.460 --> 00:06:25.380]  你要說話要有技巧
[00:06:25.380 --> 00:06:27.300]  說話用不著這麼複雜
[00:06:27.300 --> 00:06:28.340]  牧師 說話這麼複雜
[00:06:28.340 --> 00:06:29.260]  不如不要說
[00:06:29.260 --> 00:06:30.460]  我要說 我要說話
[00:06:30.460 --> 00:06:32.300]  這樣才痛快
[00:06:32.300 --> 00:06:35.420]  那就是你不肯長大
[00:06:35.420 --> 00:06:37.540]  小朋友不穿衣服的
[00:06:37.540 --> 00:06:39.700]  那你會不會做呢
[00:06:39.700 --> 00:06:41.140]  我們要成長
[00:06:41.140 --> 00:06:41.860]  我們要長大
[00:06:41.860 --> 00:06:44.940]  跟你的小朋友說話要長大
[00:06:44.940 --> 00:06:46.060]  正正因為我們要長大
[00:06:46.060 --> 00:06:47.100]  我們要學會
[00:06:47.100 --> 00:06:48.380]  我要說出我的感受
[00:06:48.380 --> 00:06:49.140]  我要關顧別人
[00:06:49.140 --> 00:06:50.220]  我要說出我要說的說話
[00:06:50.220 --> 00:06:51.260]  我要關顧別人的感受
[00:06:51.260 --> 00:06:52.220]  我要看到處境
[00:06:52.220 --> 00:06:54.540]  我也要學習說話的技巧
[00:06:54.540 --> 00:06:56.220]  你想像一下頂智媒
[00:06:56.220 --> 00:06:57.580]  我們先不要看《聖經》
[00:06:57.580 --> 00:06:59.820]  我們先看看連網上的一些飛鵰圖
[00:06:59.820 --> 00:07:05.260]  都能夠去教導別人說話的藝術
[00:07:05.260 --> 00:07:07.420]  何況是基督徒
[00:07:07.420 --> 00:07:09.100]  你說我不學的
[00:07:09.100 --> 00:07:12.060]  當你是身為基督徒
[00:07:12.060 --> 00:07:15.420]  你說不學說話的技巧藝術的話
[00:07:15.420 --> 00:07:17.980]  連非基督徒都提出
[00:07:17.980 --> 00:07:20.420]  那你怎樣回應和面對呢
[00:07:20.420 --> 00:07:22.700]  何況《聖經》真的有告訴我們
[00:07:22.700 --> 00:07:25.340]  我們要保守我們的口
[00:07:25.340 --> 00:07:26.860]  保守我們的舌頭
[00:07:26.860 --> 00:07:28.940]  我們應該怎樣說話
[00:07:28.940 --> 00:07:30.780]  這一篇文章怎樣說
[00:07:30.780 --> 00:07:32.220]  急的事慢慢說
[00:07:32.220 --> 00:07:33.580]  大事清楚說
[00:07:33.580 --> 00:07:34.860]  小事幽默的說
[00:07:34.860 --> 00:07:36.460]  沒有把握的事謹慎的說
[00:07:36.460 --> 00:07:39.180]  沒有發生的事不要胡說
[00:07:39.180 --> 00:07:41.260]  做不到的事不要亂說
[00:07:41.260 --> 00:07:43.580]  傷害別人的話不能夠說
[00:07:43.580 --> 00:07:44.460]  跟你解釋一下
[00:07:44.460 --> 00:07:48.780]  傷害別人的話不要說
[00:07:48.780 --> 00:07:52.860]  別人已經醜了還說別人醜
[00:07:52.860 --> 00:07:57.100]  別人已經蠢了還說別人蠢
[00:07:57.100 --> 00:08:00.380]  蠢的人是聽得懂你說他蠢的
[00:08:00.380 --> 00:08:03.500]  蠢的人唯一聽得懂的就是你說他蠢
[00:08:03.500 --> 00:08:05.740]  其他人未必聽得懂
[00:08:05.740 --> 00:08:07.180]  說你蠢你就明白
[00:08:07.180 --> 00:08:08.380]  說其他你就不明白
[00:08:08.380 --> 00:08:11.820]  蠢到最低的能力
[00:08:11.820 --> 00:08:14.380]  就是聽得懂你說他蠢
[00:08:14.380 --> 00:08:16.780]  傷害別人的話不要說
[00:08:16.780 --> 00:08:17.900]  不開心的話
[00:08:17.900 --> 00:08:20.700]  不開心的事找對象說
[00:08:20.700 --> 00:08:21.740]  小組組員
[00:08:21.740 --> 00:08:23.660]  你每個星期回小組的時候
[00:08:23.660 --> 00:08:25.420]  你有些很不開心的經歷
[00:08:25.420 --> 00:08:26.780]  很多的垃圾
[00:08:26.780 --> 00:08:28.780]  你就當那個小組是垃圾站
[00:08:28.780 --> 00:08:30.940]  全部倒出來
[00:08:30.940 --> 00:08:33.740]  有些人是受不起的
[00:08:33.740 --> 00:08:36.620]  有些組員是受不起的
[00:08:36.620 --> 00:08:40.700]  所以你不開心的事找對象說
[00:08:40.700 --> 00:08:44.700]  一個能夠承載你不開心的說話量的人
[00:08:44.700 --> 00:08:46.300]  你才好跟他說
[00:08:46.300 --> 00:08:50.380]  開心的事看場合說
[00:08:50.380 --> 00:08:54.140]  你沒理由在安西拜說開心的事
[00:08:54.140 --> 00:08:59.260]  在傷心的事不要見人就說
[00:08:59.260 --> 00:09:01.500]  見人就說你很慘
[00:09:01.500 --> 00:09:05.340]  不是每個人都肯接受慘情
[00:09:05.340 --> 00:09:07.260]  你看看悲劇的電影
[00:09:07.260 --> 00:09:08.300]  不是很受歡迎的
[00:09:08.300 --> 00:09:10.460]  你就明白不是很受歡迎
[00:09:10.460 --> 00:09:12.700]  所以是傷心的事
[00:09:12.700 --> 00:09:13.820]  不要見人就說
[00:09:13.820 --> 00:09:15.260]  別人的事小心說
[00:09:15.260 --> 00:09:18.780]  自己的事聽聽別人怎麼說
[00:09:18.780 --> 00:09:20.460]  現在I世代最大的問題就是
[00:09:20.460 --> 00:09:22.860]  他不聽別人說
[00:09:22.860 --> 00:09:24.300]  我的事是我的事
[00:09:24.300 --> 00:09:25.660]  我完全不聽你說
[00:09:25.660 --> 00:09:27.180]  這些叫不能溝通
[00:09:27.180 --> 00:09:29.100]  過不了電怎麼辦
[00:09:29.100 --> 00:09:30.460]  很難搞的
[00:09:30.460 --> 00:09:32.620]  最後變成孤島
[00:09:32.620 --> 00:09:36.380]  我們知道是自己的事聽聽別人怎麼說
[00:09:36.380 --> 00:09:39.660]  專長的事要多聽少說
[00:09:39.660 --> 00:09:41.660]  你們長輩的人
[00:09:41.660 --> 00:09:44.060]  多聽少說
[00:09:44.060 --> 00:09:46.380]  現在是母大母小
[00:09:46.380 --> 00:09:49.260]  長輩又如何
[00:09:49.260 --> 00:09:51.420]  當你不尊重別人的時候
[00:09:51.420 --> 00:09:54.380]  整個社會都不會尊重你
[00:09:54.380 --> 00:09:55.180]  你要記住
[00:09:55.180 --> 00:09:57.180]  你經常說社會的人看不起我
[00:09:57.180 --> 00:09:59.660]  看不起你的原因是你不尊重別人
[00:09:59.660 --> 00:10:00.780]  你沒有留意
[00:10:00.780 --> 00:10:02.540]  現在將因果倒轉
[00:10:02.540 --> 00:10:05.580]  將所有問題推卸責任在別人身上
[00:10:05.580 --> 00:10:07.340]  就說是社會的問題
[00:10:07.340 --> 00:10:08.700]  政府的問題
[00:10:08.700 --> 00:10:09.740]  我再說
[00:10:09.740 --> 00:10:13.660]  政府就算錯你可以是對的
[00:10:13.660 --> 00:10:16.220]  社會是錯你也可以是對的
[00:10:16.220 --> 00:10:17.580]  何況有時
[00:10:17.580 --> 00:10:20.540]  政府是對社會是對是你錯
[00:10:20.540 --> 00:10:22.540]  但沒可能因為政府錯
[00:10:22.540 --> 00:10:23.740]  社會錯
[00:10:23.740 --> 00:10:26.380]  我就可以錯
[00:10:26.380 --> 00:10:30.460]  是不能接受的事實
[00:10:30.460 --> 00:10:34.300]  我們知道夫妻的事商量地說
[00:10:34.300 --> 00:10:37.020]  孩子的事要開導地說
[00:10:37.020 --> 00:10:38.380]  想清楚
[00:10:38.380 --> 00:10:40.620]  連非基督徒都這樣提的時候
[00:10:40.620 --> 00:10:41.580]  我們要回到
[00:10:41.580 --> 00:10:42.940]  不是因為非基督徒這樣提
[00:10:42.940 --> 00:10:43.900]  所以我們基督徒要做
[00:10:43.900 --> 00:10:45.100]  但我們真的要回到聖經裏面
[00:10:45.100 --> 00:10:45.980]  聖經有提到
[00:10:45.980 --> 00:10:51.580]  我們要控制我們的言語
[00:10:51.580 --> 00:10:52.860]  我有兩方面要提
[00:10:52.860 --> 00:10:53.660]  第一
[00:10:53.660 --> 00:10:57.580]  說話是反映出一個人的自制能力
[00:10:57.580 --> 00:10:59.500]  我忍不住就說
[00:10:59.500 --> 00:11:03.020]  忍不住即是你沒有自制能力
[00:11:03.020 --> 00:11:07.500]  小朋友四說話以下的自制能力是相對低的
[00:11:07.500 --> 00:11:09.820]  但當他的心智開始成熟
[00:11:09.820 --> 00:11:11.180]  他的身體發展成熟
[00:11:11.180 --> 00:11:13.500]  控制到大小肌肉的時候
[00:11:13.500 --> 00:11:15.580]  他就有控制的能力
[00:11:15.580 --> 00:11:17.420]  如果你說我十多歲都控制不到
[00:11:17.420 --> 00:11:21.660]  那你持續得很嚴重
[00:11:21.660 --> 00:11:26.460]  我十多歲都忍不住小便就小便
[00:11:26.460 --> 00:11:27.420]  有些問題
[00:11:27.420 --> 00:11:29.180]  你的肌肉有些問題
[00:11:29.180 --> 00:11:30.300]  你應該去看醫生
[00:11:30.300 --> 00:11:36.060]  還是說你十多歲就要開始用成人紙尿片
[00:11:36.060 --> 00:11:38.780]  因為你十多歲的自制能力
[00:11:38.780 --> 00:11:41.260]  是已經開始學習的
[00:11:41.260 --> 00:11:43.100]  所以我們不可以說
[00:11:43.100 --> 00:11:45.340]  我喜歡說就說
[00:11:45.340 --> 00:11:46.540]  在聖經裏面說
[00:11:46.540 --> 00:11:47.340]  我親愛的弟兄們
[00:11:47.340 --> 00:11:48.620]  阿谷書第一章十九字
[00:11:48.620 --> 00:11:49.420]  我親愛的弟兄們
[00:11:49.420 --> 00:11:50.460]  這是你們所知道的
[00:11:50.460 --> 00:11:52.460]  但你們各人要快快聽
[00:11:52.460 --> 00:11:53.260]  慢慢說
[00:11:53.260 --> 00:11:54.220]  慢慢動腦
[00:11:54.220 --> 00:11:57.980]  因為人的怒氣不能夠承傳神的義
[00:11:57.980 --> 00:11:58.540]  弟兄姐妹
[00:11:58.540 --> 00:12:01.900]  今天很多叫做基督徒的人
[00:12:01.900 --> 00:12:04.540]  他們沒有根據聖經去做
[00:12:04.540 --> 00:12:06.460]  他們是快快動腦
[00:12:06.460 --> 00:12:09.340]  完全不聽
[00:12:09.340 --> 00:12:10.460]  聖經說甚麼
[00:12:10.460 --> 00:12:12.460]  你要快快聽
[00:12:12.460 --> 00:12:13.500]  慢慢說
[00:12:13.500 --> 00:12:14.780]  慢慢動腦
[00:12:14.780 --> 00:12:17.580]  因為人的怒氣不能夠承傳神的義
[00:12:17.580 --> 00:12:19.260]  有些信徒以為
[00:12:19.260 --> 00:12:20.860]  我動腦可以承傳神的義
[00:12:20.860 --> 00:12:21.900]  你是神 你是上帝
[00:12:21.900 --> 00:12:24.940]  你是神的使者
[00:12:24.940 --> 00:12:26.060]  聖經說甚麼
[00:12:26.060 --> 00:12:31.820]  人的怒氣不能夠承受神的義
[00:12:31.820 --> 00:12:32.700]  我們看看
[00:12:32.700 --> 00:12:33.660]  阿谷書一章二字
[00:12:33.660 --> 00:12:36.540]  我們在很多事上都有過錯
[00:12:36.540 --> 00:12:40.060]  假如有人在言語上沒有過錯
[00:12:40.060 --> 00:12:41.020]  是完全的人
[00:12:41.020 --> 00:12:42.940]  都能夠控制全身
[00:12:42.940 --> 00:12:45.180]  阿谷說在我們身體上
[00:12:45.180 --> 00:12:47.900]  舌頭 這條舌頭是我們最小的器官
[00:12:47.900 --> 00:12:54.780]  但是我們連舌頭這麼小的器官都拿不住
[00:12:54.780 --> 00:12:57.180]  你要打一個人你會控制得到
[00:12:57.180 --> 00:12:58.140]  但是你要說一個人
[00:12:58.140 --> 00:13:01.500]  一句不經意就說了
[00:13:01.500 --> 00:13:04.060]  哎呀 說了
[00:13:04.060 --> 00:13:07.900]  阿谷形容得很透徹我們人的罪性
[00:13:07.900 --> 00:13:09.100]  人的問題
[00:13:09.100 --> 00:13:13.740]  但是我們需要學習控制我們的舌頭
[00:13:13.740 --> 00:13:16.540]  多言多語難免有過
[00:13:16.540 --> 00:13:19.980]  節制舌頭的是有智慧的
[00:13:19.980 --> 00:13:21.420]  你懂得節制你的舌頭
[00:13:21.420 --> 00:13:22.060]  你有智慧
[00:13:22.060 --> 00:13:23.500]  是不是等於不說話
[00:13:23.500 --> 00:13:24.940]  有時候我們看得針研太多
[00:13:24.940 --> 00:13:27.660]  我們不說就不說
[00:13:27.660 --> 00:13:29.180]  麻煩不要說
[00:13:29.180 --> 00:13:30.140]  這是另一個極端
[00:13:30.140 --> 00:13:34.780]  何況現在說話已經不是用嘴巴
[00:13:34.780 --> 00:13:36.540]  我們用WhatsApp
[00:13:36.540 --> 00:13:37.660]  我們心裏面說
[00:13:37.660 --> 00:13:40.460]  口不說出來就慢慢變得更加腐毒
[00:13:40.460 --> 00:13:43.740]  青山會有個位給你
[00:13:43.740 --> 00:13:47.660]  我們要知道我們要學習怎麼說
[00:13:47.660 --> 00:13:50.300]  而不是逃避我們要說什麼
[00:13:50.300 --> 00:13:51.740]  特別是在這個世代裏面
[00:13:51.740 --> 00:13:55.260]  我們用文字去表達是一件很危險的事情
[00:13:55.260 --> 00:13:56.060]  為什麼這麼說呢
[00:13:56.060 --> 00:13:59.820]  因為文字是沒有情緒的
[00:13:59.820 --> 00:14:00.620]  是不是
[00:14:00.620 --> 00:14:02.460]  如果你聽到隔壁的人跟他說
[00:14:02.460 --> 00:14:04.460]  我恨死你了
[00:14:04.460 --> 00:14:05.740]  你以為他真的在吵架嗎
[00:14:05.740 --> 00:14:07.500]  他只是在打情罵俏
[00:14:07.500 --> 00:14:08.380]  為什麼聽得出來
[00:14:08.380 --> 00:14:09.580]  因為有語氣
[00:14:09.580 --> 00:14:11.580]  突然間你收到WhatsApp的人跟你說
[00:14:11.580 --> 00:14:12.460]  我恨死你了
[00:14:12.460 --> 00:14:15.500]  他是在恨我還是在打情罵俏
[00:14:15.500 --> 00:14:16.540]  不知道
[00:14:16.540 --> 00:14:17.740]  特別是你老婆發給你
[00:14:17.740 --> 00:14:19.020]  你真的不知道
[00:14:19.020 --> 00:14:20.780]  她是在跟我打情罵俏
[00:14:20.780 --> 00:14:22.460]  還是說是真的恨死我
[00:14:22.460 --> 00:14:23.340]  你真的不知道
[00:14:23.340 --> 00:14:25.180]  因為沒有語氣
[00:14:25.180 --> 00:14:26.460]  我們知道第一姐妹
[00:14:26.460 --> 00:14:29.500]  文字的表達是相當有限
[00:14:29.500 --> 00:14:30.540]  第二
[00:14:30.540 --> 00:14:34.380]  說的話是反映出一個人有沒有智慧
[00:14:34.380 --> 00:14:36.380]  《聖經》裏面有一段很寶貴的經文
[00:14:36.380 --> 00:14:37.340]  《雅各書》一章五節
[00:14:37.340 --> 00:14:38.780]  你們中間若有缺少智慧
[00:14:38.780 --> 00:14:40.860]  應當求那厚切於眾人
[00:14:40.860 --> 00:14:43.420]  也不斥責人的神
[00:14:43.420 --> 00:14:46.060]  主就必賜給他
[00:14:46.060 --> 00:14:47.820]  這個的應許
[00:14:47.820 --> 00:14:49.260]  是不需要有條件的
[00:14:49.260 --> 00:14:50.940]  你求就給
[00:14:50.940 --> 00:14:51.820]  如果我們說說話
[00:14:51.820 --> 00:14:52.780]  我們缺乏智慧
[00:14:52.780 --> 00:14:54.220]  我們需要在神面前求
[00:14:54.220 --> 00:14:55.420]  跟你隔壁第一姐妹說一聲
[00:14:55.420 --> 00:14:58.380]  你要求智慧
[00:14:58.380 --> 00:14:59.500]  慘了
[00:14:59.500 --> 00:15:00.300]  我聽完這堂課
[00:15:00.300 --> 00:15:02.700]  我都不會說話了
[00:15:02.700 --> 00:15:06.060]  那你就要求智慧
[00:15:06.060 --> 00:15:08.300]  神說我必賜給你
[00:15:08.300 --> 00:15:11.740]  二人的嘴唇懂得令人喜悅
[00:15:11.740 --> 00:15:14.140]  愛人的口子說歪謬
[00:15:14.140 --> 00:15:17.180]  我基本上不用怎麼解釋這段經文
[00:15:17.180 --> 00:15:24.140]  我們這幾年在香港完全經歷這些歪謬的謬理
[00:15:24.140 --> 00:15:26.460]  用鐵馬衝擊立法會
[00:15:26.460 --> 00:15:28.540]  玻璃撞爛兩三塊
[00:15:28.540 --> 00:15:30.060]  哪是暴力呀
[00:15:30.060 --> 00:15:32.860]  這些是歪理
[00:15:32.860 --> 00:15:37.180]  如果這個議員所說的暴力的定義是可接受的話
[00:15:37.180 --> 00:15:40.540]  那今晚你的房子被人用鐵馬撞爛了你的門
[00:15:40.540 --> 00:15:41.580]  你不需要報警的了
[00:15:41.580 --> 00:15:43.820]  因為沒有暴力發生過
[00:15:43.820 --> 00:15:45.100]  對不對
[00:15:45.100 --> 00:15:49.100]  但是這些歪理在香港現在充斥著
[00:15:49.100 --> 00:15:52.220]  我最近見一個在香港都德高望重的人
[00:15:52.220 --> 00:15:56.860]  在香港做了很多社會福利服務很多人的人
[00:15:56.860 --> 00:15:58.460]  他年紀當然比我大
[00:15:58.460 --> 00:15:59.820]  我們第一次見面
[00:15:59.820 --> 00:16:02.220]  我坐下他第一句就不是牧師你好
[00:16:02.220 --> 00:16:03.500]  他第一句就說
[00:16:03.500 --> 00:16:07.100]  牧師我們已經沒有言論自由了
[00:16:07.100 --> 00:16:11.260]  我想他忍了很久都找不到人說了
[00:16:11.260 --> 00:16:12.540]  我們已經沒有言論自由了
[00:16:12.540 --> 00:16:14.780]  因為這個世界已經被歪理充斥
[00:16:14.780 --> 00:16:15.900]  我告訴你
