
[00:00:00.000 --> 00:00:02.000]  其實上一個主題我都講了
[00:02:02.000 --> 00:02:05.000]  菲拉鐵菲這個教會在名稱上
[00:02:05.000 --> 00:02:09.000]  菲拉鐵菲就是代表了弟兄相愛
[00:02:09.000 --> 00:02:10.000]  上個主日我都提過了
[00:02:10.000 --> 00:02:13.000]  Philadelphia這個字Phileo
[00:02:13.000 --> 00:02:15.000]  希利文的意思就是一個愛
[00:02:15.000 --> 00:02:19.000]  是兄弟的愛或者是朋友的愛
[00:02:19.000 --> 00:02:20.000]  而The Voice這個部分
[00:02:20.000 --> 00:02:23.000]  另外一部分Philadelphia後面的那一部分
[00:02:23.000 --> 00:02:26.000]  The Voice就是Brother兄弟
[00:02:26.000 --> 00:02:29.000]  就是Brotherly Love這樣的意思
[00:02:29.000 --> 00:02:31.000]  這兩個教會都有一個共通點
[00:02:31.000 --> 00:02:34.000]  就是他們都一樣是受逼迫的
[00:02:34.000 --> 00:02:35.000]  士美娜教會那裡
[00:02:35.000 --> 00:02:39.000]  其實士美娜的教會是有殉道這回事的
[00:02:39.000 --> 00:02:42.000]  不過聖經裡面就沒有提到殉道那個人的名字
[00:02:42.000 --> 00:02:44.000]  但是有一個在歷史裡面
[00:02:44.000 --> 00:02:47.000]  在教會的歷史裡面
[00:02:47.000 --> 00:02:50.000]  是使徒約翰的一個門徒
[00:02:50.000 --> 00:02:53.000]  大家知道使徒約翰就是主人蘇的十二個門徒之一
[00:02:53.000 --> 00:02:55.000]  是主所愛的門徒
[00:02:55.000 --> 00:02:56.000]  他有一個門徒的
[00:02:56.000 --> 00:02:58.000]  就是他教導了
[00:02:58.000 --> 00:02:59.000]  帶了信主教導了
[00:02:59.000 --> 00:03:01.000]  其中一個叫玻璃甲
[00:03:01.000 --> 00:03:04.000]  他就是殉道而死的
[00:03:04.000 --> 00:03:08.000]  在教會的歷史裡面記載了
[00:03:08.000 --> 00:03:10.000]  而菲拉鐵菲這個地方
[00:03:10.000 --> 00:03:13.000]  他一樣是有人是殉道而死的
[00:03:13.000 --> 00:03:14.000]  所以看得到
[00:03:14.000 --> 00:03:16.000]  其實這兩個教會都是受逼迫的
[00:03:16.000 --> 00:03:18.000]  其實聖經也說得很清楚
[00:03:18.000 --> 00:03:19.000]  凡納知荊乾到日的
[00:03:19.000 --> 00:03:21.000]  都會受很多的苦楚
[00:03:21.000 --> 00:03:24.000]  我們不但得以信服基督
[00:03:24.000 --> 00:03:26.000]  還要為他受苦
[00:03:26.000 --> 00:03:27.000]  耶穌基督也說過
[00:03:27.000 --> 00:03:29.000]  你們在世上有苦難
[00:03:29.000 --> 00:03:30.000]  但是在我裡面是有平安
[00:03:30.000 --> 00:03:32.000]  所以大家永遠記得
[00:03:32.000 --> 00:03:34.000]  當我們去信主耶穌的時候
[00:03:34.000 --> 00:03:37.000]  我們要想清楚一件事
[00:03:37.000 --> 00:03:39.000]  我們是不是真的相信耶穌基督
[00:03:39.000 --> 00:03:41.000]  原來真的相信耶穌基督的時候
[00:03:41.000 --> 00:03:46.000]  神是可以容許苦難淋到我們身上的
[00:03:46.000 --> 00:03:48.000]  我們不知道我們每一個人
[00:03:48.000 --> 00:03:50.000]  所得到的苦難有多少
[00:03:50.000 --> 00:03:53.000]  但是神是可以容許苦難在我們身上的
[00:03:53.000 --> 00:03:56.000]  因為我們在這個世界裡面生存
[00:03:56.000 --> 00:03:59.000]  這個世界是很多的問題存在
[00:03:59.000 --> 00:04:01.000]  現在這個世界裡面
[00:04:01.000 --> 00:04:02.000]  很多的看法思想
[00:04:02.000 --> 00:04:04.000]  只是那些廣告
[00:04:04.000 --> 00:04:07.000]  那些電影、電視、報紙
[00:04:07.000 --> 00:04:13.000]  實在是令到我們防不勝防
[00:04:13.000 --> 00:04:15.000]  防不勝防
[00:04:15.000 --> 00:04:18.000]  所以第二部分來說
[00:04:18.000 --> 00:04:20.000]  我們是不是一味挨打呢?
[00:04:20.000 --> 00:04:22.000]  聖經這裡有這樣說
[00:04:22.000 --> 00:04:24.000]  神所愛的是會蒙神的保守
[00:04:24.000 --> 00:04:26.000]  受的甚至都要來下拜
[00:04:26.000 --> 00:04:27.000]  為什麼要這樣說呢?
[00:04:27.000 --> 00:04:28.000]  因為有一天
[00:04:28.000 --> 00:04:30.000]  信徒要與基督一同作王
[00:04:30.000 --> 00:04:32.000]  同樣坐在寶座上
[00:04:32.000 --> 00:04:33.000]  接受下拜
[00:04:33.000 --> 00:04:36.000]  在羅馬書第八章第三十七節
[00:04:36.000 --> 00:04:38.000]  「然而靠著愛我們的主
[00:04:38.000 --> 00:04:41.000]  在一切的事上已經得勝有餘了」
[00:04:41.000 --> 00:04:46.000]  我們是會得到最終最終最後的得勝
[00:04:46.000 --> 00:04:50.000]  雖然在世上可能我們會被人欺凌
[00:04:50.000 --> 00:04:52.000]  因為信仰堅持的時候
[00:04:52.000 --> 00:04:55.000]  可能會成為一個弱勢的社群
[00:04:55.000 --> 00:04:57.000]  因為這條路引去滅亡的
[00:04:57.000 --> 00:04:58.000]  耶穌怎麼說呢?
[00:04:58.000 --> 00:05:00.000]  是有大的
[00:05:00.000 --> 00:05:04.000]  但是引去永生的那條路是窄路
[00:05:04.000 --> 00:05:08.000]  不要以為每個人都是這樣做的
[00:05:08.000 --> 00:05:09.000]  這個世界上就是這樣
[00:05:09.000 --> 00:05:10.000]  每個人都是這樣做的
[00:05:10.000 --> 00:05:12.000]  有什麼問題?
[00:05:12.000 --> 00:05:14.000]  所以要小心
[00:05:14.000 --> 00:05:16.000]  我們的判斷不是說
[00:05:16.000 --> 00:05:19.000]  這個世界上的人怎麼說怎麼做
[00:05:19.000 --> 00:05:22.000]  而是聖經怎麼說怎麼做
[00:05:22.000 --> 00:05:23.000]  這裡有幾節經文
[00:05:23.000 --> 00:05:25.000]  都和大家去簡單分享
[00:05:25.000 --> 00:05:26.000]  詩篇第四十六篇第一節
[00:05:26.000 --> 00:05:28.000]  「神是我們的避難所
[00:05:28.000 --> 00:05:29.000]  是我們的力量
[00:05:29.000 --> 00:05:33.000]  是我們在患難中隨時的幫助」
[00:05:33.000 --> 00:05:35.000]  《以創亞書》第十節
[00:05:35.000 --> 00:05:36.000]  「你不要害怕
[00:05:36.000 --> 00:05:38.000]  因為我與你同在
[00:05:38.000 --> 00:05:39.000]  不要驚慌
[00:05:39.000 --> 00:05:40.000]  因為我是你的神
[00:05:40.000 --> 00:05:41.000]  我必兼顧你
[00:05:41.000 --> 00:05:42.000]  幫助你
[00:05:42.000 --> 00:05:43.000]  用我公義的右手
[00:05:43.000 --> 00:05:45.000]  右手就是有能力的手的意思
[00:05:45.000 --> 00:05:47.000]  去扶持你」
[00:05:47.000 --> 00:05:48.000]  重要的是什麼?
[00:05:48.000 --> 00:05:49.000]  重要的就是
[00:05:49.000 --> 00:05:51.000]  雖然我們走過死淫的幽谷
[00:05:51.000 --> 00:05:52.000]  也不怕遭害
[00:05:52.000 --> 00:05:54.000]  因為你與我同在
[00:05:54.000 --> 00:05:55.000]  神與我們同在
[00:05:55.000 --> 00:05:57.000]  同樣在《以創亞書》這裡
[00:05:57.000 --> 00:05:58.000]  「你不要害怕
[00:05:58.000 --> 00:06:00.000]  因為我與你同在」
[00:06:00.000 --> 00:06:03.000]  耶穌基督告訴我們
[00:06:03.000 --> 00:06:05.000]  我們千萬不要天真
[00:06:05.000 --> 00:06:07.000]  有神同在就行了
[00:06:07.000 --> 00:06:08.000]  就算槍林彈雨
[00:06:08.000 --> 00:06:09.000]  我都不會死的
[00:06:09.000 --> 00:06:11.000]  聖經沒有這個應許
[00:06:11.000 --> 00:06:12.000]  耶穌基督甚至說
[00:06:12.000 --> 00:06:14.000]  「殺身體不能夠殺靈魂的
[00:06:14.000 --> 00:06:15.000]  你不用怕他」
[00:06:15.000 --> 00:06:16.000]  就是說
[00:06:16.000 --> 00:06:18.000]  信耶穌的人一樣可以
[00:06:18.000 --> 00:06:20.000]  這個身體被殺
[00:06:20.000 --> 00:06:22.000]  但是他不能夠殺我們的靈魂
[00:06:22.000 --> 00:06:24.000]  永生和永死
[00:06:24.000 --> 00:06:25.000]  唯有是天父神
[00:06:25.000 --> 00:06:27.000]  在寶座上的永生神
[00:06:27.000 --> 00:06:28.000]  才可以判斷
[00:06:28.000 --> 00:06:30.000]  魔鬼不能夠判斷
[00:06:30.000 --> 00:06:32.000]  我們有沒有永生
[00:06:32.000 --> 00:06:33.000]  或者有沒有永死
[00:06:33.000 --> 00:06:34.000]  魔鬼可以引誘我們
[00:06:34.000 --> 00:06:36.000]  叫人去離開神
[00:06:36.000 --> 00:06:38.000]  叫人不信神
[00:06:38.000 --> 00:06:41.000]  以致到人自己在選擇底下
[00:06:41.000 --> 00:06:43.000]  去得著那個永死
[00:06:43.000 --> 00:06:45.000]  得不到永生
[00:06:45.000 --> 00:06:46.000]  但是
[00:06:46.000 --> 00:06:48.000]  人的得救
[00:06:48.000 --> 00:06:49.000]  人的永生
[00:06:49.000 --> 00:06:51.000]  是神所賜的
[00:06:51.000 --> 00:06:53.000]  魔鬼是沒有辦法賜給我們
[00:06:53.000 --> 00:06:54.000]  也沒有辦法拿走我們
[00:06:54.000 --> 00:06:55.000]  因為耶穌說
[00:06:55.000 --> 00:06:57.000]  誰也不能夠從我的手裡面
[00:06:57.000 --> 00:06:59.000]  去將信我的人奪去
[00:06:59.000 --> 00:07:01.000]  第三點
[00:07:01.000 --> 00:07:03.000]  就是說到神喜悅信徒
[00:07:03.000 --> 00:07:04.000]  做什麼呢?
[00:07:04.000 --> 00:07:05.000]  神喜悅信徒就是
[00:07:05.000 --> 00:07:07.000]  遵守真道
[00:07:07.000 --> 00:07:09.000]  在今天的經文裡面
[00:07:09.000 --> 00:07:12.000]  在第三章的七至十三節
[00:07:12.000 --> 00:07:14.000]  有三節經文
[00:07:14.000 --> 00:07:15.000]  特別你看得到
[00:07:15.000 --> 00:07:17.000]  在菲律賓有三個經文
[00:07:17.000 --> 00:07:18.000]  有直接和間接的
[00:07:18.000 --> 00:07:20.000]  都是說到要遵守
[00:07:20.000 --> 00:07:22.000]  遵守是很重要的
[00:07:22.000 --> 00:07:24.000]  聖經裡面也說到
[00:07:24.000 --> 00:07:26.000]  聽命勝於獻祭
[00:07:26.000 --> 00:07:28.000]  我們就算獻很多的祭物
[00:07:28.000 --> 00:07:30.000]  舊約就獻祭物
[00:07:30.000 --> 00:07:32.000]  多人有獻金錢
[00:07:32.000 --> 00:07:34.000]  新約現在我們沒有什麼祭去獻
[00:07:34.000 --> 00:07:35.000]  我的意思是
[00:07:35.000 --> 00:07:37.000]  我們不會再拿一隻牛
[00:07:37.000 --> 00:07:38.000]  拿一隻羊
[00:07:38.000 --> 00:07:39.000]  或者拿一個甲子來獻給神
[00:07:39.000 --> 00:07:41.000]  我們沒有這樣做
[00:07:41.000 --> 00:07:44.000]  但是我們一樣會獻嘴唇的祭
[00:07:44.000 --> 00:07:47.000]  我們一樣會獻敬拜神的祭
[00:07:47.000 --> 00:07:49.000]  我們一樣會獻我們的財幹
[00:07:49.000 --> 00:07:50.000]  我們的能力
[00:07:50.000 --> 00:07:52.000]  甚至我們的財富
[00:07:52.000 --> 00:07:53.000]  我們的金錢
[00:07:53.000 --> 00:07:56.000]  去支持這個聖公
[00:07:56.000 --> 00:07:58.000]  都是一個獻的祭物
[00:07:58.000 --> 00:08:00.000]  但是神所喜悅的是什麼呢?
[00:08:00.000 --> 00:08:03.000]  神更加重要喜悅的是我們的心
[00:08:03.000 --> 00:08:04.000]  當我們獻的時候
[00:08:04.000 --> 00:08:06.000]  是不是甘心樂意?
[00:08:06.000 --> 00:08:07.000]  所以我們教會很強調
[00:08:07.000 --> 00:08:09.000]  奉獻是甘心樂意的奉獻
[00:08:09.000 --> 00:08:12.000]  不是一種強迫性的奉獻
[00:08:12.000 --> 00:08:15.000]  我真的認識一個教會
[00:08:15.000 --> 00:08:17.000]  其實我也挺不開心的
[00:08:17.000 --> 00:08:19.000]  因為這個教會我也有關係的
[00:08:19.000 --> 00:08:20.000]  不是我建立
[00:08:20.000 --> 00:08:25.000]  但是我曾經在這個教會聚會信主侍奉過
[00:08:25.000 --> 00:08:28.000]  但是我聽到當這個教會
[00:08:28.000 --> 00:08:31.000]  是要建一個很大的禮拜堂
[00:08:31.000 --> 00:08:37.000]  是在講港幣大約兩億多的價錢
[00:08:37.000 --> 00:08:40.000]  都不少東西了
[00:08:40.000 --> 00:08:44.000]  結果是要去檢查那些弟兄姊妹
[00:08:44.000 --> 00:08:47.000]  他們有沒有十一奉獻
[00:08:47.000 --> 00:08:51.000]  其中一個是去了這個教會幾十年了
[00:08:51.000 --> 00:08:53.000]  我講的是幾十年的
[00:08:53.000 --> 00:08:58.000]  他檢查到他沒有十一奉獻
[00:08:58.000 --> 00:09:00.000]  於是有人就問他
[00:09:00.000 --> 00:09:02.000]  為什麼你沒有十一奉獻?
[00:09:02.000 --> 00:09:03.000]  他說我有的
[00:09:03.000 --> 00:09:04.000]  不過我的十一奉獻
[00:09:04.000 --> 00:09:06.000]  那個教會是講十一奉獻的
[00:09:06.000 --> 00:09:07.000]  我再講一次
[00:09:07.000 --> 00:09:09.000]  我們教會不是講十一奉獻的
[00:09:09.000 --> 00:09:11.000]  檢查到那個弟兄姊妹
[00:09:11.000 --> 00:09:14.000]  我通常不講的弟兄姊妹
[00:09:14.000 --> 00:09:16.000]  你是沒有十一奉獻的
[00:09:16.000 --> 00:09:17.000]  他說是啊
[00:09:17.000 --> 00:09:19.000]  我沒有十一奉獻給這個教會
[00:09:19.000 --> 00:09:24.000]  因為我有支持一些宣教的士工
[00:09:24.000 --> 00:09:28.000]  但是教會不接受這個講法
[00:09:28.000 --> 00:09:29.000]  於是怎麼樣?
[00:09:29.000 --> 00:09:31.000]  他沒有不讓他回教會
[00:09:31.000 --> 00:09:33.000]  他不可以不讓他回教會
[00:09:33.000 --> 00:09:36.000]  他犯了什麼大的罪?
[00:09:36.000 --> 00:09:39.000]  他停了他一切的侍奉
[00:09:39.000 --> 00:09:43.000]  這是不是一種懲罰?
[00:09:43.000 --> 00:09:46.000]  我真是心裏都覺得很可憐
[00:09:46.000 --> 00:09:48.000]  也很可惜
[00:09:48.000 --> 00:09:50.000]  因為他不是將他所有的奉獻
[00:09:50.000 --> 00:09:52.000]  給他自己的教會
[00:09:52.000 --> 00:09:55.000]  他有支持一些宣教的士工
[00:09:55.000 --> 00:09:59.000]  我也認識了這個弟兄姊妹
[00:09:59.000 --> 00:10:01.000]  我由七四年認識他
[00:10:01.000 --> 00:10:04.000]  我知道他很愛主
[00:10:04.000 --> 00:10:05.000]  在他很困難的時候
[00:10:05.000 --> 00:10:08.000]  他仍然是很願意去侍奉神
[00:10:08.000 --> 00:10:09.000]  去奉獻
[00:10:09.000 --> 00:10:12.000]  但是他不是所有十一的奉獻
[00:10:12.000 --> 00:10:13.000]  給回教會
[00:10:13.000 --> 00:10:15.000]  就是這樣對他
[00:10:15.000 --> 00:10:17.000]  我知道了之後
[00:10:17.000 --> 00:10:20.000]  心裏都覺得很難受
[00:10:20.000 --> 00:10:22.000]  但是神所喜悅我們是什麼呢?
[00:10:22.000 --> 00:10:25.000]  神所喜悅的不是我們做表面的功夫
[00:10:25.000 --> 00:10:27.000]  做得好好看看
[00:10:27.000 --> 00:10:30.000]  不是這些東西告訴你
[00:10:30.000 --> 00:10:33.000]  在這個啟示錄第三章的第八節
[00:10:33.000 --> 00:10:35.000]  第十節和第十一次三度的經文
[00:10:35.000 --> 00:10:36.000]  我讀給大家聽
[00:10:36.000 --> 00:10:38.000]  我知道你的行為
[00:10:38.000 --> 00:10:41.000]  我在你面前給你躺開
[00:10:41.000 --> 00:10:43.000]  給你一個躺開的門
[00:10:43.000 --> 00:10:45.000]  先沒有人能關的
[00:10:45.000 --> 00:10:46.000]  我知道你有一點力量
[00:10:46.000 --> 00:10:47.000]  他們沒有
[00:10:47.000 --> 00:10:51.000]  菲律賓教會不是說人強馬壯的
[00:10:51.000 --> 00:10:54.000]  他們沒有這個條件
[00:10:54.000 --> 00:10:56.000]  可以建一間兩億多元港幣
[00:10:56.000 --> 00:10:57.000]  這個教會不是香港的
[00:10:57.000 --> 00:10:59.000]  所以你不要想香港哪間教會
[00:10:59.000 --> 00:11:00.000]  不是香港
[00:11:00.000 --> 00:11:01.000]  不過計算一下
[00:11:01.000 --> 00:11:03.000]  等於香港兩億多而已
[00:11:03.000 --> 00:11:07.000]  我知道你有一點力量
[00:11:07.000 --> 00:11:08.000]  就是他不是很多力量
[00:11:08.000 --> 00:11:11.000]  也遵守我的道
[00:11:11.000 --> 00:11:13.000]  沒有否認我的名
[00:11:13.000 --> 00:11:15.000]  所以這個菲律賓教會
[00:11:15.000 --> 00:11:17.000]  為什麼耶穌基督去稱讚他呢?
[00:11:17.000 --> 00:11:20.000]  是因為他願意遵守主耶穌基督的道
[00:11:20.000 --> 00:11:22.000]  第三章第十節再講一次
[00:11:22.000 --> 00:11:24.000]  因為你遵守了我堅忍的道
[00:11:24.000 --> 00:11:25.000]  看到嗎?
[00:11:25.000 --> 00:11:29.000]  兩次提及到你遵守了我堅忍的道
[00:11:29.000 --> 00:11:32.000]  然後第三章十一節再一次
[00:11:32.000 --> 00:11:33.000]  我必快來
[00:11:33.000 --> 00:11:34.000]  你要持守你所有的
[00:11:34.000 --> 00:11:35.000]  再一次提醒他
[00:11:35.000 --> 00:11:37.000]  你要持守所有的
[00:11:37.000 --> 00:11:38.000]  為什麼?
[00:11:38.000 --> 00:11:40.000]  這個教會一定是受逼迫
[00:11:40.000 --> 00:11:42.000]  如果不是受逼迫的時候
[00:11:42.000 --> 00:11:46.000]  為什麼主耶穌基督一次又一次提醒他
[00:11:46.000 --> 00:11:48.000]  為什麼這個教會受逼迫呢?
[00:11:48.000 --> 00:11:49.000]  因為這個教會
[00:11:49.000 --> 00:11:50.000]  這個地方
[00:11:50.000 --> 00:11:52.000]  因為菲律賓是一個城市
[00:11:52.000 --> 00:11:54.000]  裡面有什麼?
[00:11:54.000 --> 00:11:56.000]  有撒旦的會堂
[00:11:56.000 --> 00:11:58.000]  什麼叫撒旦的會堂呢?
[00:11:58.000 --> 00:12:00.000]  撒旦會開會堂嗎?
[00:12:00.000 --> 00:12:01.000]  不是啊
[00:12:01.000 --> 00:12:03.000]  原來這個是猶太的會堂
[00:12:03.000 --> 00:12:05.000]  所以那些自稱猶太人
[00:12:05.000 --> 00:12:06.000]  其實不是猶太人
[00:12:06.000 --> 00:12:07.000]  可不可憐啊?
[00:12:07.000 --> 00:12:08.000]  如果一個教會
[00:12:08.000 --> 00:12:09.000]  自稱是
[00:12:09.000 --> 00:12:11.000]  這個教會不是叫真理基石浸信會
[00:12:11.000 --> 00:12:14.000]  是真理的真理
[00:12:14.000 --> 00:12:17.000]  真理撒旦浸信會
[00:12:17.000 --> 00:12:19.000]  那就真的大件事了
[00:12:19.000 --> 00:12:20.000]  是不是?
[00:12:20.000 --> 00:12:22.000]  所以我們要小心
[00:12:22.000 --> 00:12:24.000]  好了,繼續和大家去思想
[00:12:24.000 --> 00:12:27.000]  這個菲拉切菲這個地方
[00:12:27.000 --> 00:12:29.000]  這個教會的情況
[00:12:29.000 --> 00:12:30.000]  接著呢
[00:12:30.000 --> 00:12:32.000]  你看到很快就結語了
[00:12:32.000 --> 00:12:33.000]  這麼快講完?
[00:12:33.000 --> 00:12:34.000]  不是
[00:12:34.000 --> 00:12:37.000]  以上的東西是我講的介紹
[00:12:37.000 --> 00:12:39.000]  就是開場白
[00:12:39.000 --> 00:12:40.000]  那個結語
[00:12:40.000 --> 00:12:42.000]  在這個讓方第十五章第十節
[00:12:42.000 --> 00:12:43.000]  耶穌基督說
[00:12:43.000 --> 00:12:45.000]  你們若遵守我的命令
[00:12:45.000 --> 00:12:47.000]  就常在我的愛裡
[00:12:47.000 --> 00:12:49.000]  正如我遵守你我父的命令
[00:12:49.000 --> 00:12:51.000]  常在他的愛裡
[00:12:51.000 --> 00:12:52.000]  原來呢
[00:12:52.000 --> 00:12:53.000]  主耶穌基督
[00:12:53.000 --> 00:12:56.000]  是很喜悅我們
[00:12:56.000 --> 00:12:58.000]  是遵守祂的命令
[00:12:58.000 --> 00:13:00.000]  怎麼遵守命令呢?
[00:13:00.000 --> 00:13:01.000]  祂就說
[00:13:01.000 --> 00:13:02.000]  如果你遵守命令
[00:13:02.000 --> 00:13:03.000]  就在我的愛裡面
[00:13:03.000 --> 00:13:05.000]  因為如果我們和主耶穌基督
[00:13:05.000 --> 00:13:07.000]  我們說愛主愛主愛主
[00:13:07.000 --> 00:13:09.000]  但是我們不遵守祂的命令
[00:13:09.000 --> 00:13:11.000]  那是不是叫愛主呢?
[00:13:11.000 --> 00:13:13.000]  那不是叫愛主
[00:13:13.000 --> 00:13:16.000]  正如我也是遵守了我父的命令
[00:13:16.000 --> 00:13:18.000]  常在他的愛裡
[00:13:18.000 --> 00:13:19.000]  在讓方十五章第十二節
[00:13:19.000 --> 00:13:21.000]  祂說你們要彼此相愛
[00:13:21.000 --> 00:13:23.000]  像我愛你們一樣
[00:13:23.000 --> 00:13:25.000]  這就是我的命令
[00:13:25.000 --> 00:13:27.000]  所以特別在這個
[00:13:27.000 --> 00:13:28.000]  《約翰福音》這裡
[00:13:28.000 --> 00:13:30.000]  主耶穌基督去吩咐祂的門徒
[00:13:30.000 --> 00:13:32.000]  要彼此相愛
[00:13:32.000 --> 00:13:34.000]  彼此相愛這件事是不容易的
[00:13:34.000 --> 00:13:36.000]  弟兄姊妹
[00:13:36.000 --> 00:13:37.000]  我可以和大家說
[00:13:37.000 --> 00:13:40.000]  莫說平順途
[00:13:40.000 --> 00:13:43.000]  在彼此相愛上有困難
[00:13:43.000 --> 00:13:44.000]  其實很多時候
[00:13:44.000 --> 00:13:46.000]  傳道人與傳道人之間
[00:13:46.000 --> 00:13:49.000]  要彼此相愛都不容易的
[00:13:49.000 --> 00:13:51.000]  教會與教會之間
[00:13:51.000 --> 00:13:53.000]  要彼此相愛都不容易的
[00:13:53.000 --> 00:13:55.000]  是不是?
[00:13:55.000 --> 00:13:57.000]  為什麼我會這樣說呢?
[00:14:02.000 --> 00:14:04.000]  現在的教會
[00:14:04.000 --> 00:14:06.000]  有很多傳道同工
[00:14:06.000 --> 00:14:09.000]  如果傳道同工不小心
[00:14:09.000 --> 00:14:10.000]  很容易我們
[00:14:10.000 --> 00:14:11.000]  我用我們
[00:14:11.000 --> 00:14:12.000]  因為我也是一個牧師
[00:14:12.000 --> 00:14:14.000]  所以我也要包括我自己
[00:14:14.000 --> 00:14:16.000]  不是他們他們他們
[00:14:16.000 --> 00:14:17.000]  是我們
[00:14:17.000 --> 00:14:19.000]  我們這群做傳道人的
[00:14:19.000 --> 00:14:21.000]  我們這群奉獻了的
[00:14:21.000 --> 00:14:22.000]  奉獻了給神
[00:14:22.000 --> 00:14:24.000]  說是一生去侍奉祂
[00:14:24.000 --> 00:14:25.000]  甚至去讀完神學
[00:14:25.000 --> 00:14:27.000]  甚至在教會也好
[00:14:27.000 --> 00:14:28.000]  機構也好
[00:14:28.000 --> 00:14:32.000]  是全職侍奉的
[00:14:32.000 --> 00:14:33.000]  我可以告訴弟兄姊妹
[00:14:33.000 --> 00:14:36.000]  其實我們一樣可以
[00:14:36.000 --> 00:14:39.000]  是有撒旦而來的那些
[00:14:39.000 --> 00:14:42.000]  試探那些中了詭計
[00:14:42.000 --> 00:14:43.000]  很簡單的
[00:14:43.000 --> 00:14:45.000]  比較
[00:14:45.000 --> 00:14:47.000]  我們教會有多少堂?
[00:14:47.000 --> 00:14:49.000]  我們教會叫真理基石浸信會
[00:14:49.000 --> 00:14:50.000]  是一個會
[00:14:50.000 --> 00:14:51.000]  真理基石浸信會
[00:14:51.000 --> 00:14:53.000]  但我們有三個堂
[00:14:53.000 --> 00:14:54.000]  火炭有一個堂
[00:14:54.000 --> 00:14:55.000]  這裡石門有一個堂
[00:14:55.000 --> 00:14:57.000]  馬鞍山在神學院那裡有一個堂
[00:14:57.000 --> 00:15:00.000]  很容易
[00:15:00.000 --> 00:15:02.000]  每一個堂裡面的童工
[00:15:02.000 --> 00:15:05.000]  我講很容易
[00:15:05.000 --> 00:15:07.000]  如果我們一下不小心
[00:15:07.000 --> 00:15:09.000]  很容易就會中了撒旦的詭計
[00:15:09.000 --> 00:15:11.000]  就會怎樣?
[00:15:11.000 --> 00:15:13.000]  最重要是我自己這個堂
[00:15:13.000 --> 00:15:15.000]  發展得好
[00:15:15.000 --> 00:15:16.000]  是嗎?
[00:15:16.000 --> 00:15:18.000]  奉獻又夠
[00:15:18.000 --> 00:15:19.000]  侍奉人員又夠
