
[00:00:00.000 --> 00:00:04.100]  聽姐妹很開心地在閻光博的面前跟大家一齊敬拜
[00:01:51.380 --> 00:01:53.840]  你知道有四十個人發誓
[00:01:54.520 --> 00:01:55.880]  如果他們不殺死你
[00:01:55.880 --> 00:01:57.520]  他們就不吃
[00:01:57.520 --> 00:01:59.020]  也不喝
[00:01:59.020 --> 00:02:01.920]  當你知道這件事的時候
[00:02:01.920 --> 00:02:04.120]  不知道你心裡面會有什麼感受
[00:02:04.120 --> 00:02:06.820]  一笑置之
[00:02:06.820 --> 00:02:07.820]  心感不安
[00:02:07.820 --> 00:02:08.620]  怕得要死
[00:02:08.620 --> 00:02:09.320]  立即報警
[00:02:09.320 --> 00:02:10.120]  加強保安
[00:02:10.120 --> 00:02:11.500]  還是貼身保鏢
[00:02:11.500 --> 00:02:15.540]  不過我們回顧保羅的人生當中
[00:02:15.540 --> 00:02:17.840]  他經歷過很多的危難
[00:02:17.840 --> 00:02:20.200]  所以在這一次面對的處境之下
[00:02:20.200 --> 00:02:23.300]  他似乎相當的冷靜來應對
[00:02:23.840 --> 00:02:27.140]  他很快就作出一個籌謀對策
[00:02:27.140 --> 00:02:31.620]  決定將自己的生死交給千夫長
[00:02:31.620 --> 00:02:34.220]  因為在這個時候
[00:02:34.220 --> 00:02:37.460]  保羅已經被千夫長拘捕
[00:02:37.460 --> 00:02:41.200]  監禁在千夫長能力所在的地方
[00:02:41.200 --> 00:02:44.660]  果然保羅沒有做出錯誤的決定
[00:02:44.660 --> 00:02:46.760]  千夫長知道保羅面對被殺的危機
[00:02:46.760 --> 00:02:49.440]  他立即派兩個白夫長帶同兵丁
[00:02:49.440 --> 00:02:50.940]  將保羅從監獄提出來
[00:02:50.940 --> 00:02:54.540]  然後將保羅送到當時猶大省的總督
[00:02:54.540 --> 00:02:57.040]  肥歷斯所在的駐地凱撒尼亞
[00:02:57.040 --> 00:03:01.340]  千夫長這樣做的原因
[00:03:01.340 --> 00:03:03.680]  我相信不一定是他覺得保羅是無辜
[00:03:03.680 --> 00:03:04.880]  所以他要保護保羅
[00:03:04.880 --> 00:03:09.060]  而保羅作為一個羅馬公民
[00:03:09.060 --> 00:03:14.800]  如果這個公民在千夫長手下未被定罪而被殺
[00:03:14.800 --> 00:03:16.860]  對千夫長來說
[00:03:16.860 --> 00:03:18.300]  可能他的官位就不保
[00:03:18.300 --> 00:03:20.340]  我們不要忘記
[00:03:20.340 --> 00:03:21.400]  聖經告訴我們
[00:03:21.400 --> 00:03:24.140]  千夫長羅馬公民的身份是賣回來的
[00:03:24.140 --> 00:03:26.140]  他不是真的出生
[00:03:26.140 --> 00:03:27.200]  是一個羅馬公民
[00:03:27.200 --> 00:03:29.540]  相反保羅說他一出生就是
[00:03:29.540 --> 00:03:34.540]  當保羅被押解到總督肥歷斯所在的凱撒尼亞
[00:03:34.540 --> 00:03:37.820]  沒錯是暫時讓他脫離了即時被殺的危險
[00:03:37.820 --> 00:03:41.260]  但不代表他得到平安得到保障
[00:03:41.260 --> 00:03:44.120]  因為聖經告訴我們
[00:03:44.120 --> 00:03:46.860]  當時猶太人的大祭司亞拿尼亞
[00:03:46.860 --> 00:03:48.860]  即刻親自出面
[00:03:49.960 --> 00:03:52.000]  我們要明白當時猶太人的大祭司
[00:03:52.000 --> 00:03:55.200]  最重要的不是宗教的事務
[00:03:55.200 --> 00:03:58.200]  而是從歷史中我們知道
[00:03:58.200 --> 00:04:00.200]  當時的大祭司最重要的
[00:04:00.200 --> 00:04:03.500]  是和羅馬政府打交道的政治人物
[00:04:03.500 --> 00:04:06.380]  所以他帶同幾個猶太議會的長老
[00:04:06.380 --> 00:04:08.380]  和一個叫鐵土羅的律師
[00:04:08.380 --> 00:04:10.680]  來到總督的面前
[00:04:10.680 --> 00:04:12.680]  來控告保羅
[00:04:12.680 --> 00:04:16.480]  大祭司帶同律師來的原因
[00:04:16.480 --> 00:04:18.820]  是因為律師既熟悉猶太的律法
[00:04:18.820 --> 00:04:21.800]  亦熟悉羅馬的法律
[00:04:21.800 --> 00:04:25.020]  他們可以按著羅馬的法律來控告保羅
[00:04:25.020 --> 00:04:28.460]  因為我們相信在智利猶太省的羅馬總督面前
[00:04:28.460 --> 00:04:32.900]  猶太人不可能用自己的律法來控告一個人
[00:04:32.900 --> 00:04:36.440]  他們當然要用羅馬的法律來做這件事情
[00:04:36.440 --> 00:04:42.480]  這位律師是不是真的厲害我不知道
[00:04:42.480 --> 00:04:46.680]  不過他一開始就討好羅馬的總督
[00:04:47.280 --> 00:04:50.020]  他說總督大人 自從你來到我們猶太省
[00:04:50.020 --> 00:04:52.720]  我們就國泰民安 人民生活安定
[00:04:52.720 --> 00:04:56.660]  當然我們知道這不是一個事實
[00:04:56.660 --> 00:05:01.000]  因為其實肥力斯從來都不是猶太人喜歡的羅馬官長
[00:05:01.000 --> 00:05:04.000]  鐵土羅指出 保羅的所作所為
[00:05:04.000 --> 00:05:10.940]  是嘗試在總督治下平穩的猶太省引起動亂
[00:05:10.940 --> 00:05:15.240]  這是一個很好的控罪
[00:05:15.240 --> 00:05:17.240]  我相信鐵土羅之前想過的
[00:05:17.440 --> 00:05:21.980]  因為沒有任何一個智利者願意看到自己統治的地方出亂子
[00:05:21.980 --> 00:05:25.220]  所以律師鐵土羅做這個控罪
[00:05:25.220 --> 00:05:26.920]  是期望肥力斯大人
[00:05:26.920 --> 00:05:30.520]  因為不想他所治下的猶太省出現動亂
[00:05:30.520 --> 00:05:34.100]  而按照他們猶太人的要求 將保羅定罪
[00:05:34.100 --> 00:05:37.700]  我們看看肥力斯
[00:05:37.700 --> 00:05:40.900]  他是一個羅馬派來的猶太的智利者
[00:05:40.900 --> 00:05:46.140]  而律師鐵土羅將他奉承為一位良善正直的好官
[00:05:47.400 --> 00:05:49.540]  但律師鐵土羅告訴我們 事實上他不是
[00:05:49.540 --> 00:05:51.540]  事實上他是一個殘暴不仁
[00:05:51.540 --> 00:05:54.480]  貪愛錢財 收受賄賂的豪利
[00:05:54.480 --> 00:05:59.020]  可能因為耶穌的事跡已經傳遍了猶太省
[00:05:59.020 --> 00:06:02.720]  所以這位總督對猶太人和保羅的矛盾
[00:06:02.720 --> 00:06:04.620]  似乎是知之甚深
[00:06:04.620 --> 00:06:08.000]  他本來很容易就能夠作出一個判斷
[00:06:08.000 --> 00:06:11.260]  為保羅還一個清白 還他一個自由之身
[00:06:11.260 --> 00:06:14.540]  不過正如剛才提過
[00:06:14.540 --> 00:06:16.200]  他是一個貪官
[00:06:17.400 --> 00:06:22.040]  當他知道保羅曾經四則為囚錢
[00:06:22.040 --> 00:06:25.340]  帶回耶路撒冷 周濟當地的人的時候
[00:06:25.340 --> 00:06:29.340]  我猜這時候 肥力斯心裡就在想
[00:06:29.340 --> 00:06:34.280]  我能不能夠在保羅的身上拿到一些好處
[00:06:34.280 --> 00:06:38.020]  於是他既不定罪 也不宣告無罪
[00:06:38.020 --> 00:06:41.000]  就是將保羅交回白夫將看守
[00:06:41.000 --> 00:06:43.100]  不過他告訴白夫將
[00:06:43.100 --> 00:06:46.460]  容許保羅的親戚朋友
[00:06:46.860 --> 00:06:50.060]  將保羅生活所需交給他
[00:06:50.060 --> 00:06:51.700]  我相信他的目的
[00:06:51.700 --> 00:06:55.640]  就是希望保羅透過這些機會去籌集金錢
[00:06:55.640 --> 00:06:57.040]  然後獻給他
[00:06:57.040 --> 00:07:00.140]  同時我們也知道
[00:07:00.140 --> 00:07:03.380]  聖經說肥力斯為了不想得罪猶太人的領袖
[00:07:03.380 --> 00:07:06.520]  將保羅囚禁了兩年的時間
[00:07:06.520 --> 00:07:09.480]  所以保羅的危機
[00:07:09.480 --> 00:07:12.520]  沒有因為他被送到總督肥力斯那裡就得到解決
[00:07:13.500 --> 00:07:17.260]  因為一方面他要繼續面對猶太人中的惡人
[00:07:17.260 --> 00:07:20.540]  這些人繼續去控訴他
[00:07:20.540 --> 00:07:25.600]  同時他要面對一個為了討好猶太人而不分對錯的奸官
[00:07:25.600 --> 00:07:29.080]  和期待囚犯賄賂的貪官
[00:07:29.080 --> 00:07:34.180]  惡人 奸官 貪官
[00:07:34.180 --> 00:07:37.180]  三者聯合在一起使保羅的宣教人生
[00:07:37.180 --> 00:07:39.720]  進入了一個比之前更加艱辛
[00:07:39.720 --> 00:07:43.260]  更加危險的處境
[00:07:44.360 --> 00:07:48.360]  就在這個四面受敵的環境當中
[00:07:48.360 --> 00:07:50.060]  保羅卻提出了
[00:07:50.060 --> 00:07:51.660]  作為一個真理持守者
[00:07:51.660 --> 00:07:53.660]  一個非常重要的素質
[00:07:53.660 --> 00:07:56.240]  《聖行傳》二十四章十六節
[00:07:56.240 --> 00:08:00.140]  就是一個無愧的良心
[00:08:00.140 --> 00:08:06.240]  保羅在書中最少曾經二十次用到「良心」這兩個字
[00:08:06.240 --> 00:08:09.120]  而在「良心」這兩個字之前
[00:08:09.120 --> 00:08:12.080]  加上形容詞的最少也有六次
[00:08:13.120 --> 00:08:16.580]  《聖行傳》二十三章第一節和提摩太前書第三章第九節
[00:08:16.580 --> 00:08:18.820]  他用了「清白的良心」
[00:08:18.820 --> 00:08:23.260]  今天我們看這件事經過無愧的良心
[00:08:23.260 --> 00:08:26.140]  然後提摩太前書一章五節和十九節
[00:08:26.140 --> 00:08:28.500]  他說無愧的良心
[00:08:28.500 --> 00:08:31.340]  提摩太後書一章第三節
[00:08:31.340 --> 00:08:34.140]  有一個純潔的良心
[00:08:34.140 --> 00:08:37.080]  中文的翻譯用不同的字眼
[00:08:37.080 --> 00:08:37.940]  不同的表達
[00:08:37.940 --> 00:08:39.340]  但如果我們看回英文的翻譯
[00:08:39.340 --> 00:08:41.680]  我們就見到它的意義其實是相同的
[00:08:41.680 --> 00:08:44.220]  就是講到一個毫無虧欠正直
[00:08:44.220 --> 00:08:48.420]  對得起神的一個清潔的良心
[00:08:48.420 --> 00:08:51.860]  「良心」在原文的意思是
[00:08:51.860 --> 00:08:53.820]  裡面有那種知覺
[00:08:53.820 --> 00:08:55.800]  可以分別是非的部分
[00:08:55.800 --> 00:08:58.060]  就是在我們整個人裡面的一個部分
[00:08:58.060 --> 00:08:59.160]  神做我們的時候
[00:08:59.160 --> 00:09:01.000]  讓我們來分別對錯
[00:09:01.000 --> 00:09:02.840]  所以在羅馬書二章十五節
[00:09:02.840 --> 00:09:05.540]  保羅也說這是「是非之心」
[00:09:05.540 --> 00:09:09.240]  是神放在人裡面另外一種好像是無形的律法
[00:09:09.780 --> 00:09:13.780]  「良心」使人在聖靈的面前會審查自己
[00:09:13.780 --> 00:09:16.380]  對罪的態度會認真絕不馬虎
[00:09:16.380 --> 00:09:19.520]  所以當主動門徒願意聽從良心的聲音
[00:09:19.520 --> 00:09:21.780]  聽從良心的判斷
[00:09:21.780 --> 00:09:23.360]  使良心無愧
[00:09:23.360 --> 00:09:26.560]  就能在神的面前可以坦然無懼
[00:09:26.560 --> 00:09:30.560]  良心就好像一具精細的機器
[00:09:30.560 --> 00:09:33.340]  如果這個儀器在我們身上能夠運作良好
[00:09:33.340 --> 00:09:36.000]  我們對神對人的關係自然就正常
[00:09:36.000 --> 00:09:37.040]  亦都是美好
[00:09:38.380 --> 00:09:40.480]  而保羅在提摩太前書第一章第五節
[00:09:40.480 --> 00:09:42.240]  當他提到無偽的信心
[00:09:42.240 --> 00:09:44.040]  和無規的良心的時候
[00:09:44.040 --> 00:09:46.480]  他講到二者是相輔相成
[00:09:46.480 --> 00:09:49.480]  如果作為主動門徒不重視良心
[00:09:49.480 --> 00:09:50.740]  不聽良心的提示
[00:09:50.740 --> 00:09:53.860]  督責慢慢我們就會失去了屬靈那種敏銳
[00:09:53.860 --> 00:09:57.520]  失去了最重要的那種感覺
[00:09:57.520 --> 00:10:01.300]  所以保羅強調他在這個處境
[00:10:01.300 --> 00:10:03.160]  當他四面受敵的時候
[00:10:03.160 --> 00:10:04.300]  危機四伏的時候
[00:10:04.300 --> 00:10:06.240]  他仍然如同往常一樣
[00:10:06.240 --> 00:10:08.540]  持守著毫無虧欠正直
[00:10:08.540 --> 00:10:11.140]  對得起神的良心
[00:10:11.140 --> 00:10:13.200]  保羅不僅是這樣說
[00:10:13.200 --> 00:10:16.080]  他從他向菲律斯辯白的說話
[00:10:16.080 --> 00:10:18.880]  和他後來與菲律斯交談的內容當中
[00:10:18.880 --> 00:10:19.980]  我可以從這裡看出來
[00:10:19.980 --> 00:10:23.920]  保羅先為猶太人對他的指控
[00:10:23.920 --> 00:10:26.080]  來做自己的一些辯白和回應
[00:10:26.080 --> 00:10:27.120]  他告訴菲律斯
[00:10:27.120 --> 00:10:32.020]  他說:其實我想從耶路撒冷一直到大人你的面前
[00:10:32.020 --> 00:10:33.200]  接受審判的時候
[00:10:33.200 --> 00:10:35.160]  頭尾有十二天的時間
[00:10:36.060 --> 00:10:38.060]  而他只是在第七天
[00:10:38.060 --> 00:10:40.000]  曾經進入聖殿裡面
[00:10:40.000 --> 00:10:43.400]  而這一天就是他被千夫長捉拿的那一天
[00:10:43.400 --> 00:10:45.840]  他說他進入聖殿的目的
[00:10:45.840 --> 00:10:47.640]  就是按猶太教的規則
[00:10:47.640 --> 00:10:49.640]  向當時的祭司報告
[00:10:49.640 --> 00:10:53.340]  他已經做了潔淨祈滿的日子
[00:10:53.340 --> 00:10:56.120]  等候祭司為他們獻上各樣的祭物
[00:10:56.120 --> 00:10:57.780]  同時間他說
[00:10:57.780 --> 00:11:01.420]  我上去也是為一些已經許願要還願的人
[00:11:01.420 --> 00:11:03.620]  幫他們給那些還願金
[00:11:04.960 --> 00:11:08.560]  他說:我只是在等待獻上祭物的時候就被捉拿
[00:11:08.560 --> 00:11:11.760]  保羅強調在這樣的情況下
[00:11:11.760 --> 00:11:15.800]  我根本沒有時間做出鼓動普天下的猶太人作亂
[00:11:15.800 --> 00:11:18.980]  更加沒有在聖殿當中做任何不當的行為
[00:11:18.980 --> 00:11:20.980]  他說:其實你可以勿過那些告我的人
[00:11:20.980 --> 00:11:22.980]  如果有請他找證人來
[00:11:22.980 --> 00:11:27.240]  接著保羅沒有避重就輕
[00:11:27.240 --> 00:11:30.320]  他毫不避諱地指出猶太人對他的不滿
[00:11:30.320 --> 00:11:33.280]  是在於這些猶太人認為他所傳講的道
[00:11:33.960 --> 00:11:35.960]  就是有關耶穌基督的教導
[00:11:35.960 --> 00:11:38.560]  是不合乎猶太人的規範
[00:11:38.560 --> 00:11:40.560]  是異端邪說
[00:11:40.560 --> 00:11:43.260]  但我記得保羅說這番話的時候
[00:11:43.260 --> 00:11:45.660]  大祭司、長老、律師和菲力斯都在他面前
[00:11:45.660 --> 00:11:48.260]  但保羅在這些人面前毫無懼惜地
[00:11:48.260 --> 00:11:50.760]  為耶穌基督的教導作出大力的見證
[00:11:50.760 --> 00:11:54.740]  保羅指出他所宣講的有關耶穌基督的教訓
[00:11:54.740 --> 00:11:59.520]  是合乎猶太教的傳統律法和先知書上所記載的一切
[00:11:59.520 --> 00:12:02.580]  不是他自己創立的一套新的信仰
[00:12:04.860 --> 00:12:08.260]  大祭司和議會當中的長老是猶太教當中的領袖人物
[00:12:08.260 --> 00:12:10.500]  他們仍然在場
[00:12:10.500 --> 00:12:13.660]  如果他們認為保羅所宣講的有錯誤的地方
[00:12:13.660 --> 00:12:16.560]  他們在這個時候就可以按照保羅所做的
[00:12:16.560 --> 00:12:18.160]  要求他作出澄清
[00:12:18.160 --> 00:12:20.660]  亦可以在菲力斯的面前直斥其非
[00:12:20.660 --> 00:12:24.160]  表明他們自己對保羅的指控有罪是合理的
[00:12:24.160 --> 00:12:26.660]  然後要求保羅用剛才的說話
[00:12:26.660 --> 00:12:31.060]  來證明了他自己的罪
[00:12:31.060 --> 00:12:32.860]  所以保羅在這裡所說的話
[00:12:32.860 --> 00:12:34.560]  正好為這群控告他的人
[00:12:34.560 --> 00:12:36.060]  大開方面的門
[00:12:36.060 --> 00:12:38.260]  更加能夠去控訴他
[00:12:38.260 --> 00:12:40.060]  然後保羅特別指出
[00:12:40.060 --> 00:12:43.960]  由於這位猶太人一直以來所信仰的神的盼望
[00:12:43.960 --> 00:12:46.060]  他深信已經死去的人
[00:12:46.060 --> 00:12:47.960]  包括異人和惡人在內
[00:12:47.960 --> 00:12:50.260]  我相信保羅是用一個例子
[00:12:50.260 --> 00:12:53.260]  他說包括異人和惡人在內是一定會復活的
[00:12:53.260 --> 00:12:55.060]  他說這個觀念不新的
[00:12:55.060 --> 00:12:58.260]  他說這個觀念其實和猶太人的信仰是共通的
[00:12:58.260 --> 00:13:00.260]  最少和法利賽人是這樣
[00:13:01.360 --> 00:13:06.560]  這個盼望其實不是在耶穌基督來到這個世界宣告的新啟示
[00:13:06.560 --> 00:13:10.360]  因為在《舊約大義利書》第十二章第二節是這樣記載的
[00:13:10.360 --> 00:13:12.560]  他說:誰在地裡塵埃中的
[00:13:12.560 --> 00:13:14.560]  必有多人醒過來
[00:13:14.560 --> 00:13:16.560]  其中有得永生的
[00:13:16.560 --> 00:13:18.560]  有受羞辱永遠被憎惡的
[00:13:18.560 --> 00:13:21.560]  保羅這個有關復活的信仰
[00:13:21.560 --> 00:13:23.660]  其實在耶穌基督的傳道生涯當中
[00:13:23.660 --> 00:13:26.660]  也曾經為這個做出宣告
[00:13:26.660 --> 00:13:30.060]  就是說保羅是按照耶穌基督的教導宣告出來
[00:13:30.560 --> 00:13:33.060]  就是當耶穌基督參與十二使徒出來傳道的時候
[00:13:33.060 --> 00:13:33.860]  對他們說
[00:13:33.860 --> 00:13:35.060]  馬來方第十章第八節
[00:13:35.060 --> 00:13:37.060]  他說:要醫治病人使死人復活
[00:13:37.060 --> 00:13:39.060]  使麻風病人潔淨
[00:13:39.060 --> 00:13:40.060]  把鬼趕出去
[00:13:40.060 --> 00:13:43.060]  你們白白得來也要白白地給人
[00:13:43.060 --> 00:13:47.060]  保羅在這裡是要來去明示
[00:13:47.060 --> 00:13:49.060]  他說他對耶穌基督的信仰
[00:13:49.060 --> 00:13:53.060]  其實和猶太人舊約的律法是和合的
[00:13:53.060 --> 00:13:55.060]  是沒有衝突的
[00:13:55.060 --> 00:13:58.060]  只不過是這一班來自小亞細亞的猶太人
[00:13:58.060 --> 00:14:01.560]  是因為對保羅個人有不滿厭惡
[00:14:01.560 --> 00:14:03.560]  所以來誣衊他
[00:14:03.560 --> 00:14:05.560]  所以來去控訴他
[00:14:05.560 --> 00:14:09.560]  後來保羅有幾次機會
[00:14:09.560 --> 00:14:13.560]  和總督菲利斯討論關於信基督耶穌的事情
[00:14:13.560 --> 00:14:16.560]  經文很有趣
[00:14:16.560 --> 00:14:18.560]  經文特別提到
[00:14:18.560 --> 00:14:20.060]  保羅和菲利斯聊天的時候
[00:14:20.060 --> 00:14:21.560]  特別提到三樣事情
[00:14:21.560 --> 00:14:23.560]  就是公義、節制和將來的審判
[00:14:23.560 --> 00:14:26.060]  有一位聖經學者認為
[00:14:26.060 --> 00:14:27.560]  保羅在這三方面的講論
[00:14:27.560 --> 00:14:30.060]  其實是特別針對菲利斯而講的
[00:14:30.060 --> 00:14:34.060]  他不是只是在一般地去表達一些信仰的東西
[00:14:34.060 --> 00:14:36.060]  是為菲利斯度身訂做的
[00:14:36.060 --> 00:14:38.060]  他說因為菲利斯是一個殖民官
[00:14:38.060 --> 00:14:40.060]  他對上要討羅馬政權
[00:14:40.060 --> 00:14:43.560]  但對下要用很殘忍壓制的方式來統治猶太人
[00:14:43.560 --> 00:14:46.560]  所以保羅和他談公義的話題
[00:14:46.560 --> 00:14:48.560]  告訴他他這樣做是不對的
[00:14:48.560 --> 00:14:51.560]  而菲利斯現在的太太
[00:14:51.560 --> 00:14:54.560]  是他用一個不正當的手段娶回來的
[00:14:54.560 --> 00:14:57.560]  他太太土西拉本來應該嫁給另一個人
[00:14:57.560 --> 00:14:59.560]  不過菲利斯找了一個人
[00:14:59.560 --> 00:15:02.560]  勾引這個女子
[00:15:02.560 --> 00:15:04.560]  然後勸她嫁給菲利斯
[00:15:04.560 --> 00:15:06.560]  所以保羅和她講節制
[00:15:06.560 --> 00:15:09.060]  然後菲利斯貪愛錢財
[00:15:09.060 --> 00:15:11.560]  上上暗示保羅賄賂她
[00:15:11.560 --> 00:15:14.560]  所以保羅和她討論將來的審判
[00:15:14.560 --> 00:15:19.560]  聖經者說保羅是針對菲利斯的罪行
[00:15:19.560 --> 00:15:23.560]  向她提出神對她有更高道德的要求
[00:15:23.560 --> 00:15:25.560]  所以聖經說菲利斯感到害怕
[00:15:25.560 --> 00:15:30.560]  來到這裡我有時候會想
[00:15:30.560 --> 00:15:33.560]  難道保羅不知道在這樣的情況下
[00:15:33.560 --> 00:15:37.560]  強調自己的信仰和猶太人的信仰有分別
[00:15:37.560 --> 00:15:41.560]  其實是給猶太人更大的攻擊或指控的機會嗎?
[00:15:41.560 --> 00:15:47.560]  難道保羅不知道他和菲利斯
[00:15:47.560 --> 00:15:50.560]  談到節制公義和將來的審判
[00:15:50.560 --> 00:15:54.560]  會得罪這位對他操生殺大權的官員嗎?
[00:15:54.560 --> 00:15:57.560]  保羅當然知道
[00:15:57.560 --> 00:16:00.560]  但他毫不避諱的原因
[00:16:00.560 --> 00:16:05.560]  是因為他知道自己作為一位神的真理持守者
[00:16:05.560 --> 00:16:07.560]  也是一位宣講者
[00:16:07.560 --> 00:16:11.560]  他不能夠在此時此刻退縮不前
[00:16:11.560 --> 00:16:15.560]  保羅知道他必須捍衛真理
[00:16:15.560 --> 00:16:17.560]  為真理而戰
[00:16:17.560 --> 00:16:20.560]  正如他所說:我勉勵自己
[00:16:20.560 --> 00:16:25.560]  對神對人事上存著無愧的良心
[00:16:25.560 --> 00:16:28.560]  如果在此時
[00:16:28.560 --> 00:16:30.560]  保羅為了自己的安危
[00:16:30.560 --> 00:16:38.560]  或為了避免和猶太人或菲利斯的關係有更大的破損
[00:16:38.560 --> 00:16:40.560]  然後避重就輕
[00:16:40.560 --> 00:16:43.560]  將信仰上的矛盾輕輕帶過
[00:16:43.560 --> 00:16:46.560]  將神對人的道德要求掠過
[00:16:48.560 --> 00:16:49.560]  這樣
[00:16:49.560 --> 00:16:52.560]  他對猶太人和這位羅馬的總督
[00:16:52.560 --> 00:16:57.560]  就不能夠說自己存著無愧的良心
[00:16:57.560 --> 00:17:02.560]  因為如果他沒有堅持使他們明白
[00:17:02.560 --> 00:17:04.560]  耶穌基督就是舊約眾先知所預言
[00:17:04.560 --> 00:17:07.560]  唯一可以拯救的彌賽亞
[00:17:07.560 --> 00:17:10.560]  而且對人有高道德的要求
[00:17:10.560 --> 00:17:14.560]  同樣的
[00:17:15.560 --> 00:17:19.560]  對神也不能說自己存著無愧的良心
[00:17:19.560 --> 00:17:22.560]  因為他作為真理的持守者
[00:17:22.560 --> 00:17:25.560]  也是神親自呼召的宣講者
[00:17:25.560 --> 00:17:28.560]  他沒有盡上當盡的本份
[00:17:28.560 --> 00:17:31.560]  是背棄了神所賦予的使命
[00:17:31.560 --> 00:17:38.560]  今天我們面對著一個講求價值觀多元化的世界
[00:17:38.560 --> 00:17:42.560]  講求個人生活自由化的社會
[00:17:43.560 --> 00:17:48.560]  也講求宗教信仰包容的文化
[00:17:48.560 --> 00:17:50.560]  簡單來說
[00:17:50.560 --> 00:17:52.560]  我覺得這三件事
[00:17:52.560 --> 00:17:54.560]  當然要解釋很複雜
[00:17:54.560 --> 00:17:55.560]  需要很多學者去解釋
[00:17:55.560 --> 00:17:57.560]  但我覺得簡單來說
[00:17:57.560 --> 00:18:01.560]  這三件事就是人自己決定自己的一切
[00:18:01.560 --> 00:18:05.560]  在這樣的情況下
[00:18:05.560 --> 00:18:09.560]  我們這群同樣作為真理的持守者和保羅一樣
[00:18:10.560 --> 00:18:16.560]  我們應該如何看待我們所相信的信仰
[00:18:16.560 --> 00:18:19.560]  是為了不被視為異類
[00:18:19.560 --> 00:18:21.560]  而對充滿錯誤的價值觀
[00:18:21.560 --> 00:18:25.560]  被扭曲的自由觀和充滿錯誤的末世觀被重奏輕
[00:18:25.560 --> 00:18:29.560]  還是堂堂正正地以基督教信仰的價值觀
[00:18:29.560 --> 00:18:33.560]  自由觀和末世觀回應這些錯誤
[00:18:37.560 --> 00:18:40.560]  當然,我想要作出回應
[00:18:40.560 --> 00:18:42.560]  是需要付上代價的
[00:18:42.560 --> 00:18:47.560]  但如果我們沒有用基督教信仰的價值觀
[00:18:47.560 --> 00:18:50.560]  自由觀和末世觀來抗衡這個世界的錯誤
[00:18:50.560 --> 00:18:54.560]  就不能夠將人指向永生的路
