
[00:00:00.000 --> 00:00:03.240]  在我們人生漫漫的長路裏面
[00:06:59.920 --> 00:07:03.760]  所以他很多的問題首先已經體會到
[00:07:03.760 --> 00:07:05.520]  一個開始神給他的呼召
[00:07:05.520 --> 00:07:06.800]  已經有一個衝突在那裏
[00:07:06.800 --> 00:07:08.200]  他自己已經發覺到
[00:07:08.200 --> 00:07:09.720]  不過當然是未開始
[00:07:09.720 --> 00:07:11.360]  未知道的情況是怎樣
[00:07:11.360 --> 00:07:13.440]  神就鼓勵他做這件事情
[00:07:13.440 --> 00:07:16.920]  在荊棘的火焰裏面
[00:07:16.920 --> 00:07:18.880]  看到神的大能
[00:07:18.880 --> 00:07:22.240]  摩西最終信服
[00:07:22.240 --> 00:07:24.040]  參與這件事情
[00:07:24.040 --> 00:07:26.080]  但是在一路帶領的過程裏面
[00:07:26.080 --> 00:07:27.440]  就發生很多事情
[00:07:27.440 --> 00:07:28.560]  很多的問題
[00:07:28.560 --> 00:07:33.240]  你看到一個人去帶領一班人走這些路的時候
[00:07:33.240 --> 00:07:34.840]  是一件不容易的事情
[00:07:34.840 --> 00:07:38.000]  摩西他會想
[00:07:38.000 --> 00:07:40.400]  我只不過是跟他們一樣
[00:07:40.400 --> 00:07:42.320]  以色列民同一分子
[00:07:42.320 --> 00:07:45.040]  但是現在我成為他的領袖
[00:07:45.040 --> 00:07:46.880]  我去帶領他們
[00:07:46.880 --> 00:07:49.600]  那個身份是不同了
[00:07:49.600 --> 00:07:51.440]  那個角色不同了
[00:07:51.440 --> 00:07:55.000]  於是人對他的期望也不同了
[00:07:55.000 --> 00:07:58.640]  而人對他的期望跟神對他自己的期望
[00:07:58.640 --> 00:08:01.120]  往往有很大的差距在裏面
[00:08:01.120 --> 00:08:04.800]  不能夠融合過來的時候
[00:08:04.800 --> 00:08:07.120]  很多時候就會發生這些問題
[00:08:07.120 --> 00:08:08.640]  其實我們都會體會到
[00:08:08.640 --> 00:08:10.920]  今天香港的情況都會
[00:08:10.920 --> 00:08:12.680]  特別是香港的政府裏面
[00:08:12.680 --> 00:08:15.040]  你看到特首、問責的官員
[00:08:15.040 --> 00:08:17.200]  往往很多時候的期望
[00:08:17.200 --> 00:08:20.680]  跟百姓、我們人民的期望是不同的
[00:08:20.680 --> 00:08:21.960]  跟市民的期望不同
[00:08:21.960 --> 00:08:23.560]  可能有很多的情況
[00:08:23.560 --> 00:08:25.560]  有很多的衝突
[00:08:25.560 --> 00:08:28.360]  有很多的問題裏面會發生
[00:08:28.360 --> 00:08:31.160]  往往都是很難做一個好角色的
[00:08:31.160 --> 00:08:34.440]  我相信我們都會體會到
[00:08:34.440 --> 00:08:36.360]  當一個人都會的
[00:08:36.360 --> 00:08:37.320]  你會發覺到
[00:08:37.320 --> 00:08:38.560]  好像摩西就說
[00:08:38.560 --> 00:08:40.840]  他本來是一個百姓其中一個
[00:08:40.840 --> 00:08:42.560]  但是現在做了領袖
[00:08:42.560 --> 00:08:44.920]  等於可能你公司裏面升了職
[00:08:44.920 --> 00:08:47.400]  做了主管
[00:08:47.400 --> 00:08:50.080]  你都會發覺到做了主管之後
[00:08:50.080 --> 00:08:51.400]  你跟那班同事
[00:08:51.400 --> 00:08:53.360]  本來那班同事同級的
[00:08:53.360 --> 00:08:55.320]  身份上不同了
[00:08:55.320 --> 00:08:57.240]  然後你又會體會到
[00:08:57.240 --> 00:09:01.120]  大家的氣氛有些東西又不同了
[00:09:01.120 --> 00:09:03.520]  大家對大家的期望又不同了
[00:09:03.520 --> 00:09:06.640]  裏面可能又會產生一些衝突出現了
[00:09:06.640 --> 00:09:08.720]  這個我們都會面對
[00:09:08.720 --> 00:09:10.640]  不要說升職
[00:09:10.640 --> 00:09:13.520]  或者有時候你自己的身份改變
[00:09:13.520 --> 00:09:15.320]  本來是在拍拖
[00:09:15.320 --> 00:09:16.160]  後來結婚
[00:09:16.160 --> 00:09:17.480]  這樣是很好的
[00:09:17.480 --> 00:09:18.720]  但是成為夫婦裏面
[00:09:18.720 --> 00:09:20.440]  你會發覺到一個家庭
[00:09:20.440 --> 00:09:22.440]  角色又不同了
[00:09:22.440 --> 00:09:25.640]  作為丈夫、作為太太
[00:09:25.640 --> 00:09:27.080]  後來生兒育女
[00:09:27.080 --> 00:09:28.240]  成為父母
[00:09:28.240 --> 00:09:31.480]  你發覺這些身份一直在改變的時候
[00:09:31.480 --> 00:09:34.760]  一直以來身份的角色
[00:09:34.760 --> 00:09:36.240]  一直在改變
[00:09:36.240 --> 00:09:37.920]  但是有時候不容易
[00:09:37.920 --> 00:09:41.040]  可以馬上掌握到
[00:09:41.040 --> 00:09:43.240]  很多時候很多問題會出現了
[00:09:43.240 --> 00:09:44.640]  很多的爭執出現了
[00:09:44.640 --> 00:09:48.200]  很多內心的掙扎、衝突都出現了
[00:09:48.200 --> 00:09:50.400]  一個家庭這麼多事情要處理
[00:09:50.400 --> 00:09:51.800]  不是兩個人的事情
[00:09:51.800 --> 00:09:53.640]  是很多人的事情
[00:09:53.640 --> 00:09:55.920]  慢慢慢慢你會發覺很困難
[00:09:56.360 --> 00:09:58.680]  所以很多時候別人走到一個道路
[00:09:58.680 --> 00:10:00.120]  走到一個情況
[00:10:00.120 --> 00:10:01.280]  就算在家庭裏面
[00:10:01.280 --> 00:10:03.560]  都有一個瓶頸的時候
[00:10:03.560 --> 00:10:06.040]  都會覺得很難繼續走下去
[00:10:06.040 --> 00:10:11.240]  很難繼續做家庭裏面的父母親
[00:10:11.240 --> 00:10:14.320]  很難繼續做家庭裏面的分子
[00:10:14.320 --> 00:10:16.640]  有時候我們都會去到這樣的情況
[00:10:16.640 --> 00:10:19.360]  因為角色、身份改變
[00:10:19.360 --> 00:10:21.160]  可能帶來很多的衝突
[00:10:21.160 --> 00:10:22.760]  摩西就是這樣的情況
[00:10:22.760 --> 00:10:25.120]  所以摩西他更加覺得
[00:10:25.120 --> 00:10:26.960]  這個事情是怎樣呢?
[00:10:26.960 --> 00:10:28.280]  不是我自己想的
[00:10:28.280 --> 00:10:29.920]  是神祢叫我做的
[00:10:29.920 --> 00:10:32.000]  在十一節他就開始說
[00:10:32.000 --> 00:10:33.920]  你為什麼要苦待我呢?
[00:10:33.920 --> 00:10:35.040]  苦待僕人呢?
[00:10:35.040 --> 00:10:41.400]  竟然將管理百姓的重任加在我身上
[00:10:41.400 --> 00:10:44.480]  他馬上就會提到神
[00:10:44.480 --> 00:10:45.880]  不是我想做的
[00:10:45.880 --> 00:10:47.320]  神祢要我做
[00:10:47.320 --> 00:10:51.840]  使得我今天的苦情這麼多
[00:10:51.840 --> 00:10:54.520]  使得這個苦況淋到我身上
[00:10:54.520 --> 00:10:57.600]  是神祢自己加在我身上
[00:10:57.600 --> 00:10:59.400]  有時候我們做基督徒
[00:10:59.400 --> 00:11:01.640]  我們都會尋求神的心意
[00:11:01.640 --> 00:11:04.240]  我們都說要看到神的呼召
[00:11:04.240 --> 00:11:06.120]  看到神讓我們生活裏面
[00:11:06.120 --> 00:11:08.000]  在我們的工作裏面
[00:11:08.000 --> 00:11:09.160]  在我們的家庭裏面
[00:11:09.160 --> 00:11:12.920]  看到神給我們生命的意義
[00:11:12.920 --> 00:11:15.240]  看到神帶領我們做些什麼事情
[00:11:15.240 --> 00:11:17.520]  現在我是跟隨神
[00:11:17.520 --> 00:11:19.160]  建立一個基督派的家庭
[00:11:19.160 --> 00:11:21.360]  但是為什麼仍然有這麼多的問題出現呢?
[00:11:21.360 --> 00:11:26.040]  沒錯,我跟隨神來做一個公司裏面的職員
[00:11:26.040 --> 00:11:30.000]  我都是盡忠職份做好的
[00:11:30.000 --> 00:11:31.840]  為什麼仍然有這麼多的摩擦
[00:11:31.840 --> 00:11:34.120]  仍然有這麼多的迫不可避的問題呢?
[00:11:34.120 --> 00:11:35.480]  我們都會問這個問題
[00:11:35.480 --> 00:11:38.120]  神祢叫我這樣做的
[00:11:38.120 --> 00:11:41.240]  但是會不會有時候我們都會同樣覺得
[00:11:41.240 --> 00:11:43.160]  神祢叫我,我寧願
[00:11:43.160 --> 00:11:44.480]  你不要叫我了
[00:11:44.480 --> 00:11:46.520]  算了,我放棄了
[00:11:46.520 --> 00:11:54.840]  我不再做一個真是進行聖經裏面的一個說話
[00:11:54.840 --> 00:11:57.600]  進行神祢自己帶領的一個基督徒了
[00:11:57.600 --> 00:11:59.720]  我不想再這樣走下去了
[00:11:59.720 --> 00:12:02.320]  有時候我們都會遇到這樣的情況
[00:12:02.320 --> 00:12:03.560]  實際上沒有錯的
[00:12:03.560 --> 00:12:05.760]  一個人很多時候這個衝突
[00:12:05.760 --> 00:12:09.440]  在角色裏面、扮演上是帶來的
[00:12:09.440 --> 00:12:11.840]  有時候我們不容易去拿捏到
[00:12:11.840 --> 00:12:16.280]  譬如我們在工作裏面的一個身份
[00:12:16.280 --> 00:12:18.080]  和我們去到家庭裏面的身份
[00:12:18.080 --> 00:12:21.120]  往往都有一個很大的不相同的地方
[00:12:21.120 --> 00:12:24.320]  我們不可能公私都是同樣地去面對
[00:12:24.320 --> 00:12:27.520]  譬如我們這樣說
[00:12:27.520 --> 00:12:29.520]  你是做警察的
[00:12:29.520 --> 00:12:32.160]  你工作就是警察,日常生活
[00:12:32.160 --> 00:12:34.280]  但是你回到家裏你就做警察
[00:12:34.280 --> 00:12:36.280]  這樣就很難了
[00:12:36.280 --> 00:12:41.600]  你要對你的兒女配偶
[00:12:41.600 --> 00:12:47.320]  會不會一時間都會覺得好像當賊辦的態度呢?
[00:12:47.320 --> 00:12:49.160]  不可以這樣做的
[00:12:49.160 --> 00:12:51.320]  或者我是一個老師
[00:12:51.320 --> 00:12:54.280]  但是回到家裏面
[00:12:54.280 --> 00:12:58.240]  我的兒女是需要一個父親、一個母親
[00:12:58.240 --> 00:13:03.240]  我們不能夠將學校的情況繼續延續到在一個家裏面
[00:13:03.240 --> 00:13:08.280]  這個小朋友、這個孩子都要繼續打分數
[00:13:08.280 --> 00:13:11.880]  繼續計分你的操行
[00:13:11.880 --> 00:13:14.560]  你做不做好自己本分
[00:13:14.560 --> 00:13:18.560]  我們都不能夠完全這樣做
[00:13:18.560 --> 00:13:20.560]  因為我們的角色又不同
[00:13:20.560 --> 00:13:23.040]  但是有時候我們角色不同的身份
[00:13:23.040 --> 00:13:28.200]  會這樣帶來我們一些衝突裏面
[00:13:28.200 --> 00:13:30.200]  特別是在人際裏面的衝突
[00:13:30.200 --> 00:13:32.480]  和自己裏面的一些掙扎
[00:13:32.480 --> 00:13:36.600]  所以走到摩西,走到撒拿就會問
[00:13:36.600 --> 00:13:38.600]  究竟我是誰呢?
[00:13:38.600 --> 00:13:40.960]  他們開始都模糊了自己的身份
[00:13:40.960 --> 00:13:43.840]  究竟神你要我做,我就這樣做
[00:13:43.840 --> 00:13:46.760]  但是為甚麼百姓這樣對待我呢?
[00:13:46.760 --> 00:13:50.200]  百姓經常都在埋怨我
[00:13:50.200 --> 00:13:53.320]  所以接著你看到
[00:13:53.320 --> 00:13:58.000]  不單止是處於一個長期的衝突裏面
[00:13:58.000 --> 00:14:01.160]  更加他自己的心力已經耗盡
[00:14:01.160 --> 00:14:02.760]  摩西的心力耗盡
[00:14:02.760 --> 00:14:05.480]  感到無奈,甚至是憤怒
[00:14:05.480 --> 00:14:08.280]  所以剛才你看到經文裏面
[00:14:08.280 --> 00:14:11.520]  他見到以色列人的情況
[00:14:11.520 --> 00:14:13.360]  是充滿不高興
[00:14:13.360 --> 00:14:16.280]  充滿無奈,充滿憤怒
[00:14:16.280 --> 00:14:19.160]  但是為甚麼會這樣呢?
[00:14:19.160 --> 00:14:22.440]  因為他看到這班百姓有很多的要求
[00:14:22.440 --> 00:14:23.800]  常常的要求
[00:14:23.800 --> 00:14:26.360]  不知道懂得感恩
[00:14:26.360 --> 00:14:28.360]  但只懂得要求
[00:14:28.360 --> 00:14:29.960]  所以在第十三節說
[00:14:29.960 --> 00:14:33.040]  我從那裡得肉給這班百姓去吃呢?
[00:14:33.040 --> 00:14:36.800]  每個人都哭著跟我說:我要吃東西,我要吃肉,我要吃肉
[00:14:36.800 --> 00:14:38.480]  當然這個背景我們知道
[00:14:38.480 --> 00:14:43.600]  當時他們走初一級的抗野的路裏面
[00:14:43.600 --> 00:14:46.960]  神是用雲柱、火柱帶領他們日夜
[00:14:46.960 --> 00:14:53.920]  他們是這樣遷徙在抗野裏面前進的時候
[00:14:53.920 --> 00:14:56.680]  他們能夠可以
[00:14:56.680 --> 00:14:59.840]  神每天的供應最好就是這個麻拿
[00:14:59.840 --> 00:15:01.880]  讓他們能夠早上就拿到
[00:15:01.880 --> 00:15:03.720]  然後又很公平的
[00:15:03.720 --> 00:15:05.400]  你又不可以保留到晚上
[00:15:05.400 --> 00:15:07.200]  保留到晚上就壞了
[00:15:07.200 --> 00:15:10.320]  又不可以囤積很多的食物在裏面
[00:15:10.320 --> 00:15:13.320]  神是每天供應
[00:15:13.320 --> 00:15:16.680]  真的餐餐清的,餐餐都有的
[00:15:16.680 --> 00:15:18.080]  本來都很好的處理
[00:15:18.080 --> 00:15:22.480]  但問題是吃這些類似素菜的東西是怎樣呢?
[00:15:22.480 --> 00:15:23.600]  很單調
[00:15:23.600 --> 00:15:25.560]  這樣他們覺得
[00:15:25.560 --> 00:15:27.680]  我也要吃一下其他的食物
[00:15:27.680 --> 00:15:29.040]  要吃一下肉
[00:15:29.040 --> 00:15:32.760]  曾經在埃及的地方,圍爐的地方做奴隸
[00:15:32.760 --> 00:15:34.920]  怎樣也好,也有些肉吃一下
[00:15:34.920 --> 00:15:36.400]  這次來到這個地方
[00:15:36.400 --> 00:15:39.720]  長期都吃這些麻拿
[00:15:39.720 --> 00:15:41.640]  這些好像素菜一樣
[00:15:41.640 --> 00:15:44.840]  他們覺得很枯燥、很無味
[00:15:44.840 --> 00:15:46.400]  不是沒有健康,是很健康
[00:15:46.400 --> 00:15:52.200]  現在大家知道有時候吃素菜都是很健康的
[00:15:52.200 --> 00:15:55.120]  但是他們都喜歡吃多一點款式
[00:15:55.120 --> 00:15:56.440]  好像我們今天
[00:15:56.440 --> 00:16:00.680]  我們很多時候看到社交網絡上發佈出來的照片
[00:16:00.680 --> 00:16:05.040]  大部分,我覺得通常七、八成都是食物的
[00:16:05.040 --> 00:16:07.840]  去到哪裏吃到甚麼好東西
[00:16:07.840 --> 00:16:09.520]  我拍出來很漂亮
[00:16:09.520 --> 00:16:10.920]  吸引一下大家
[00:16:10.920 --> 00:16:13.360]  真的見到都流口水的
[00:16:13.360 --> 00:16:15.640]  但是我們又喜歡不同的款式
[00:16:15.640 --> 00:16:16.600]  吃到這種新的東西
[00:16:16.600 --> 00:16:18.000]  我們又跟別人分享出來
[00:16:18.000 --> 00:16:19.960]  但是每天都吃那些麻拿
[00:16:19.960 --> 00:16:21.960]  你每天發佈出來的麻拿都悶
[00:16:21.960 --> 00:16:23.600]  你都不會再發佈出來
[00:16:23.600 --> 00:16:24.880]  都不會跟別人分享
[00:16:24.880 --> 00:16:27.480]  但是他們就這樣去埋怨
[00:16:27.480 --> 00:16:30.520]  當然神自己去供應給他們
[00:16:30.520 --> 00:16:32.520]  不能說是摩西
[00:16:32.520 --> 00:16:36.240]  也不是摩西自己去做這個供應
[00:16:36.240 --> 00:16:42.040]  但是他們將這個埋怨放在摩西的身上
[00:16:42.040 --> 00:16:43.840]  所以摩西會覺得
[00:16:43.840 --> 00:16:45.160]  他們埋怨都好
[00:16:45.160 --> 00:16:47.640]  但是他經常最不好的一句話
[00:16:47.640 --> 00:16:51.640]  他就說我寧願回到埃及那裏
[00:16:51.640 --> 00:16:53.560]  我寧願好像以前那樣
[00:16:53.560 --> 00:16:55.800]  我寧願以前更好
[00:16:55.800 --> 00:16:57.120]  比現在更好
[00:16:57.120 --> 00:16:59.960]  你覺得這班人真的不知道感恩
[00:16:59.960 --> 00:17:02.640]  因為你們在圍爐的地方被人迫害
[00:17:02.640 --> 00:17:05.040]  而加神用了十災
[00:17:05.040 --> 00:17:07.920]  終於能夠讓這班以色列人
[00:17:07.920 --> 00:17:11.720]  在法老王裏面的鐵腕底下
[00:17:11.720 --> 00:17:13.720]  能夠可以釋放了出來
[00:17:13.720 --> 00:17:14.840]  離開了
[00:17:14.840 --> 00:17:16.920]  但是你們竟然說要回頭
[00:17:16.920 --> 00:17:19.000]  去那裏做奴隸都沒有問題
[00:17:19.000 --> 00:17:23.160]  根本他們完全一種感恩的心都沒有
[00:17:23.160 --> 00:17:25.160]  不懂得去感恩的時候
[00:17:25.160 --> 00:17:31.240]  就會令到他們不想去接受現在
[00:17:31.240 --> 00:17:33.440]  其實他們得到的恩典
[00:17:33.440 --> 00:17:37.040]  所以他們常常會想起以前
[00:17:37.040 --> 00:17:38.400]  以前不好的
[00:17:38.400 --> 00:17:40.280]  但是將它美化了
[00:17:40.280 --> 00:17:44.480]  將它能夠去覺得美化以前
[00:17:44.480 --> 00:17:45.720]  忘記了不好
[00:17:45.720 --> 00:17:47.680]  覺得以前吃肉是很好的
[00:17:47.680 --> 00:17:49.080]  就想起那些情況
[00:17:49.080 --> 00:17:50.520]  放大了出來
[00:17:50.520 --> 00:17:52.400]  寧願好像以前那樣
