
[00:00:00.000 --> 00:00:04.320]  過往幾個月我相信大家都在不同的思緒裏面
[00:03:33.200 --> 00:03:35.200]  所經歷的事情究竟是怎樣
[00:03:35.200 --> 00:03:37.200]  正如我們說
[00:03:37.200 --> 00:03:39.200]  約西亞是一個最好的王
[00:03:39.200 --> 00:03:41.200]  大概他的統治有三十一二年
[00:03:41.200 --> 00:03:43.200]  最後在一個戰事裡面
[00:03:43.200 --> 00:03:45.200]  他原本是想拯救自己的國家
[00:03:45.200 --> 00:03:47.200]  但在打仗的階段
[00:03:47.200 --> 00:03:49.200]  被殺害
[00:03:49.200 --> 00:03:51.200]  所以在耶利米裡面
[00:03:51.200 --> 00:03:53.200]  都作了一首哀歌去哀悼他
[00:03:53.200 --> 00:03:55.200]  大家如果知道
[00:03:55.200 --> 00:03:57.200]  這個年份是什麼時候
[00:03:57.200 --> 00:03:59.200]  就是說北角是亡了多久
[00:03:59.200 --> 00:04:01.200]  大概
[00:04:01.200 --> 00:04:03.200]  以色列北角已經滅亡
[00:04:03.200 --> 00:04:05.200]  被亞述滅亡了多久
[00:04:05.200 --> 00:04:07.200]  大家數一數
[00:04:07.200 --> 00:04:11.200]  有沒有人知道
[00:04:11.200 --> 00:04:13.200]  五十年左右
[00:04:13.200 --> 00:04:15.200]  應該是
[00:04:15.200 --> 00:04:17.200]  多一點點
[00:04:17.200 --> 00:04:19.200]  主前比較難計算
[00:04:19.200 --> 00:04:21.200]  七二二
[00:04:21.200 --> 00:04:23.200]  或者去到
[00:04:23.200 --> 00:04:25.200]  他蒙召的
[00:04:25.200 --> 00:04:27.200]  六二七年
[00:04:27.200 --> 00:04:29.200]  其實差不多一百年
[00:04:29.200 --> 00:04:31.200]  在約西亞王朝裡面
[00:04:31.200 --> 00:04:33.200]  耶利米蒙召
[00:04:33.200 --> 00:04:35.200]  和北角滅亡大概一百年左右
[00:04:35.200 --> 00:04:37.200]  歷史的階段
[00:04:37.200 --> 00:04:39.200]  所以那個時候是一個很大的挑戰
[00:04:39.200 --> 00:04:41.200]  他們基本上好像兄弟一樣
[00:04:41.200 --> 00:04:43.200]  但是一百年前左右
[00:04:43.200 --> 00:04:45.200]  北角已經被亞述
[00:04:45.200 --> 00:04:47.200]  鎖滅了
[00:04:47.200 --> 00:04:49.200]  在這個時候巴比倫也興起
[00:04:49.200 --> 00:04:51.200]  去打敗亞述
[00:04:51.200 --> 00:04:53.200]  慢慢要入侵猶大
[00:04:53.200 --> 00:04:55.200]  要面對一個很大的攻擊
[00:04:55.200 --> 00:04:57.200]  作為耶利米
[00:04:57.200 --> 00:04:59.200]  被神所呼召
[00:04:59.200 --> 00:05:01.200]  一個很困難的日子
[00:05:01.200 --> 00:05:05.200]  我已經看不到這個
[00:05:05.200 --> 00:05:07.200]  所以
[00:05:07.200 --> 00:05:09.200]  耶利米他
[00:05:09.200 --> 00:05:11.200]  承擔這個職任是很困難
[00:05:11.200 --> 00:05:13.200]  如果我們看其他
[00:05:13.200 --> 00:05:15.200]  君王幾個約哈斯
[00:05:15.200 --> 00:05:17.200]  約亞勁
[00:05:17.200 --> 00:05:19.200]  西底加
[00:05:19.200 --> 00:05:21.200]  我們讀舊約聖經讀到後尾
[00:05:21.200 --> 00:05:23.200]  那種很悲痛的情況
[00:05:23.200 --> 00:05:25.200]  最後君王
[00:05:25.200 --> 00:05:27.200]  被人挖瞎眼睛
[00:05:27.200 --> 00:05:29.200]  拖著路走去外地
[00:05:29.200 --> 00:05:31.200]  所以這是一個很苦放
[00:05:31.200 --> 00:05:33.200]  會放於下的情況
[00:05:33.200 --> 00:05:35.200]  約西亞是最好的王
[00:05:35.200 --> 00:05:37.200]  但跟著幾個都不是好的王
[00:05:37.200 --> 00:05:39.200]  所以約西亞死了之後
[00:05:39.200 --> 00:05:41.200]  那些偶像崇拜了
[00:05:41.200 --> 00:05:43.200]  才復蘇
[00:05:43.200 --> 00:05:45.200]  待會我們會看看這些狀況
[00:05:45.200 --> 00:05:47.200]  第一點想和大家分享
[00:05:47.200 --> 00:05:49.200]  人是活在罪惡的裡面
[00:05:49.200 --> 00:05:51.200]  聶王記下22章記載
[00:05:51.200 --> 00:05:53.200]  我必照著猶大王
[00:05:53.200 --> 00:05:55.200]  所讀書上一切的話
[00:05:55.200 --> 00:05:57.200]  降禍於這地
[00:05:57.200 --> 00:05:59.200]  和其上的居民
[00:05:59.200 --> 00:06:01.200]  因為他們離棄我
[00:06:01.200 --> 00:06:03.200]  向別神燒香
[00:06:03.200 --> 00:06:05.200]  用他們手所做的
[00:06:05.200 --> 00:06:07.200]  憤怒必向這地發作
[00:06:07.200 --> 00:06:09.200]  總不止息
[00:06:09.200 --> 00:06:13.200]  剛才說過其實有一段
[00:06:13.200 --> 00:06:15.200]  很短復興的時候
[00:06:15.200 --> 00:06:17.200]  約西亞人發現了神的法書
[00:06:17.200 --> 00:06:19.200]  他們刻意去改革
[00:06:19.200 --> 00:06:21.200]  去做了很多很多的事情
[00:06:21.200 --> 00:06:23.200]  去將那些
[00:06:23.200 --> 00:06:25.200]  不好的祭司
[00:06:25.200 --> 00:06:27.200]  那些宗教的制度去推翻
[00:06:27.200 --> 00:06:29.200]  但這個維持了很短暫的時間
[00:06:29.200 --> 00:06:31.200]  是非常短暫的時間
[00:06:31.200 --> 00:06:33.200]  如果我們讀
[00:06:33.200 --> 00:06:35.200]  聶王記下23章第4節
[00:06:35.200 --> 00:06:37.200]  就發現很多很多的問題
[00:06:37.200 --> 00:06:43.200]  23章
[00:06:43.200 --> 00:06:45.200]  這裡提到
[00:06:45.200 --> 00:06:47.200]  那裡有巴力和亞瑟拉
[00:06:47.200 --> 00:06:49.200]  天上萬象所做的器皿
[00:06:49.200 --> 00:06:51.200]  在耶和華的殿裡面搬出來
[00:06:51.200 --> 00:06:53.200]  在耶和華的殿裡面
[00:06:53.200 --> 00:06:55.200]  有那些敬拜巴力亞瑟拉
[00:06:55.200 --> 00:06:57.200]  都是外邦偶像的器皿
[00:06:57.200 --> 00:06:59.200]  放在神的殿裡面
[00:06:59.200 --> 00:07:01.200]  在第5節說到
[00:07:01.200 --> 00:07:03.200]  那些拜偶像的祭司
[00:07:03.200 --> 00:07:07.200]  在猶太城邑和
[00:07:07.200 --> 00:07:09.200]  休坦耶路撒冷的周圍燒香
[00:07:09.200 --> 00:07:11.200]  這些不是燒給上帝的香
[00:07:11.200 --> 00:07:13.200]  是燒給其他那些王
[00:07:13.200 --> 00:07:15.200]  又廢那些向巴力
[00:07:15.200 --> 00:07:17.200]  向日月行星天上萬象燒香的人
[00:07:17.200 --> 00:07:19.200]  第6節說
[00:07:19.200 --> 00:07:21.200]  從耶和華殿裡面
[00:07:21.200 --> 00:07:23.200]  將亞瑟拉搬到耶路撒冷外面
[00:07:23.200 --> 00:07:25.200]  吸倫溪那裡焚燒
[00:07:25.200 --> 00:07:27.200]  打碎成灰
[00:07:27.200 --> 00:07:29.200]  第7節
[00:07:29.200 --> 00:07:31.200]  在耶和華殿裡面戀童的屋子
[00:07:31.200 --> 00:07:33.200]  就是婦女為亞瑟拉
[00:07:33.200 --> 00:07:35.200]  織帳篷的屋子
[00:07:35.200 --> 00:07:37.200]  第8節說到那些
[00:07:37.200 --> 00:07:39.200]  污穢祭司燒香的休坦
[00:07:39.200 --> 00:07:41.200]  第10節
[00:07:41.200 --> 00:07:43.200]  有史兒女經火獻給摩洛
[00:07:43.200 --> 00:07:47.200]  第11節說到
[00:07:47.200 --> 00:07:49.200]  敬拜其他向日頭所拜的馬
[00:07:49.200 --> 00:07:51.200]  用火焚燒
[00:07:51.200 --> 00:07:53.200]  這些日車
[00:07:53.200 --> 00:07:55.200]  所以烈王記
[00:07:55.200 --> 00:07:57.200]  記載了很多很多
[00:07:57.200 --> 00:07:59.200]  很多很多偶像的敬拜
[00:07:59.200 --> 00:08:01.200]  特別剛才提到
[00:08:01.200 --> 00:08:03.200]  如果你沒有留心聽的話
[00:08:03.200 --> 00:08:05.200]  有些在耶和華
[00:08:05.200 --> 00:08:07.200]  殿裡面戀童的屋子
[00:08:07.200 --> 00:08:09.200]  這些童記
[00:08:09.200 --> 00:08:11.200]  在耶和華的敬拜
[00:08:11.200 --> 00:08:13.200]  殿裡面出現這樣的事情
[00:08:13.200 --> 00:08:15.200]  說到有向摩洛
[00:08:15.200 --> 00:08:17.200]  經火
[00:08:17.200 --> 00:08:19.200]  將他的兒女燒死
[00:08:19.200 --> 00:08:21.200]  獻祭給摩洛
[00:08:21.200 --> 00:08:23.200]  這個是發生在猶太境內
[00:08:23.200 --> 00:08:25.200]  同時在殿裡面進行
[00:08:25.200 --> 00:08:27.200]  是一個很邪惡
[00:08:27.200 --> 00:08:29.200]  一個很邪惡的宗教
[00:08:29.200 --> 00:08:31.200]  一方面他們說
[00:08:31.200 --> 00:08:33.200]  自己敬拜神
[00:08:33.200 --> 00:08:35.200]  在耶和華殿裡面
[00:08:35.200 --> 00:08:37.200]  作為敬拜
[00:08:37.200 --> 00:08:39.200]  但是同時發生偶像的敬拜
[00:08:39.200 --> 00:08:41.200]  是淫邪
[00:08:41.200 --> 00:08:43.200]  是沒有道德的
[00:08:43.200 --> 00:08:45.200]  有時我們思想
[00:08:45.200 --> 00:08:47.200]  為什麼南國
[00:08:47.200 --> 00:08:49.200]  猶太國
[00:08:49.200 --> 00:08:51.200]  看到北國被滅亡
[00:08:51.200 --> 00:08:53.200]  都是因為敬拜偶像
[00:08:53.200 --> 00:08:55.200]  繼續維持這個狀態
[00:08:55.200 --> 00:08:57.200]  人的心
[00:08:57.200 --> 00:08:59.200]  是很詭詐很邪惡
[00:08:59.200 --> 00:09:01.200]  耶利米
[00:09:01.200 --> 00:09:03.200]  服事了40年
[00:09:03.200 --> 00:09:05.200]  最後他是殉道的
[00:09:05.200 --> 00:09:07.200]  他看到的問題非常多
[00:09:07.200 --> 00:09:09.200]  我自己也服事了幾十年
[00:09:09.200 --> 00:09:11.200]  我也看到教會很多的問題
[00:09:11.200 --> 00:09:13.200]  我自己的生命很軟弱
[00:09:13.200 --> 00:09:15.200]  今天我們不多人
[00:09:15.200 --> 00:09:17.200]  去拜一個昔日的偶像
[00:09:17.200 --> 00:09:19.200]  但是今天
[00:09:19.200 --> 00:09:21.200]  金錢是不是我們的偶像
[00:09:21.200 --> 00:09:23.200]  今天可能
[00:09:23.200 --> 00:09:25.200]  道德的水準
[00:09:25.200 --> 00:09:27.200]  我們放得很低
[00:09:27.200 --> 00:09:29.200]  我們人生
[00:09:29.200 --> 00:09:31.200]  為什麼為人生主導
[00:09:31.200 --> 00:09:33.200]  自己的生命
[00:09:33.200 --> 00:09:35.200]  我們對這件事情
[00:09:35.200 --> 00:09:37.200]  我們要反省
[00:09:37.200 --> 00:09:39.200]  在聖經看到這些人的時候
[00:09:39.200 --> 00:09:41.200]  我們要想想我們自己的生命
[00:09:41.200 --> 00:09:43.200]  是不是討神喜悅
[00:09:43.200 --> 00:09:45.200]  我們回到神的殿裡面
[00:09:45.200 --> 00:09:47.200]  敬拜昔日的人也是這樣
[00:09:47.200 --> 00:09:49.200]  回到聖殿去敬拜
[00:09:49.200 --> 00:09:51.200]  很多偶像崇拜
[00:09:51.200 --> 00:09:53.200]  很想有更多的
[00:09:53.200 --> 00:09:55.200]  風調雨順
[00:09:55.200 --> 00:09:57.200]  更多的祝福
[00:09:57.200 --> 00:09:59.200]  他覺得神給的祝福是不夠的
[00:09:59.200 --> 00:10:01.200]  他在這個渠道以外
[00:10:01.200 --> 00:10:03.200]  還想有其他的祝福
[00:10:03.200 --> 00:10:05.200]  看到迦南人很厲害
[00:10:05.200 --> 00:10:07.200]  拜偶像的人可以有很多的收入
[00:10:07.200 --> 00:10:09.200]  可以有很多的
[00:10:09.200 --> 00:10:11.200]  豐厚的利潤
[00:10:11.200 --> 00:10:13.200]  可以放鬆道德的時候
[00:10:13.200 --> 00:10:15.200]  可以享受很多東西
[00:10:15.200 --> 00:10:17.200]  回到耶和華的殿好像很嚴謹
[00:10:17.200 --> 00:10:19.200]  沒有那樣的東西
[00:10:19.200 --> 00:10:21.200]  好像昔日以色列人出埃及的過程
[00:10:21.200 --> 00:10:23.200]  沒有那樣的食物沒有那樣的享受
[00:10:23.200 --> 00:10:25.200]  沒有那樣的自由
[00:10:25.200 --> 00:10:27.200]  故此我們要思想
[00:10:27.200 --> 00:10:29.200]  作為基督徒我們有沒有
[00:10:29.200 --> 00:10:31.200]  一方面回到教會
[00:10:31.200 --> 00:10:33.200]  去崇拜參與聚會
[00:10:33.200 --> 00:10:35.200]  但我們生命裡面
[00:10:35.200 --> 00:10:37.200]  有沒有軟弱得罪上帝
[00:10:37.200 --> 00:10:41.200]  我要強調今天講這段經文
[00:10:41.200 --> 00:10:43.200]  不等於現今的政局
[00:10:43.200 --> 00:10:45.200]  也不完全等於我們自己每一個人的生命
[00:10:45.200 --> 00:10:47.200]  我只是看神的說話
[00:10:47.200 --> 00:10:49.200]  有這種的反思
[00:10:49.200 --> 00:10:51.200]  耶利米當時服侍的環境
[00:10:51.200 --> 00:10:53.200]  幾十年
[00:10:53.200 --> 00:10:55.200]  就是面對著這樣的困局
[00:10:55.200 --> 00:10:57.200]  他無論如何宣講似乎人都不願意悔改
[00:10:57.200 --> 00:11:01.200]  有時候作為宣講的人
[00:11:01.200 --> 00:11:03.200]  我都感覺其實講道有多有用呢
[00:11:03.200 --> 00:11:05.200]  大家要知道
[00:11:05.200 --> 00:11:07.200]  用心要讓講道用很多的時間
[00:11:07.200 --> 00:11:09.200]  是要
[00:11:09.200 --> 00:11:11.200]  其實我眼都朦朦地
[00:11:11.200 --> 00:11:13.200]  不過還是要不斷看資料
[00:11:13.200 --> 00:11:15.200]  內容去查考
[00:11:15.200 --> 00:11:17.200]  但有時候我們都會反問
[00:11:17.200 --> 00:11:19.200]  究竟神的話語和生命有多少的作用呢
[00:11:19.200 --> 00:11:23.200]  正如我們教書的
[00:11:23.200 --> 00:11:25.200]  學生有多聽話 學到多少呢
[00:11:25.200 --> 00:11:27.200]  我以前是一個頑皮的學生
[00:11:27.200 --> 00:11:29.200]  我讀中三的程度可能只有小學
[00:11:29.200 --> 00:11:31.200]  不知道小幾的
[00:11:31.200 --> 00:11:33.200]  我都沒有聽書
[00:11:33.200 --> 00:11:35.200]  我都沒有應用沒有溫習沒有實踐出來
[00:11:35.200 --> 00:11:37.200]  今天我們講神的話語
[00:11:37.200 --> 00:11:39.200]  和生命有沒有用呢
[00:11:39.200 --> 00:11:41.200]  還是我們回來聽一回事
[00:11:41.200 --> 00:11:43.200]  主要是學
[00:11:43.200 --> 00:11:45.200]  學完就算了 聽完就算了
[00:11:45.200 --> 00:11:47.200]  我們生活有自己一套的守則
[00:11:47.200 --> 00:11:49.200]  有自己在世界上生活一套的
[00:11:49.200 --> 00:11:51.200]  可以實踐
[00:11:51.200 --> 00:11:53.200]  可以去賺取人生一套的哲學
[00:11:53.200 --> 00:11:57.200]  和神的話語
[00:11:57.200 --> 00:11:59.200]  不是配合
[00:11:59.200 --> 00:12:01.200]  我們需要來到神的話語的面前
[00:12:01.200 --> 00:12:03.200]  耶利米亞幾十年的人生
[00:12:03.200 --> 00:12:05.200]  是一個很困苦
[00:12:05.200 --> 00:12:07.200]  待會會講到他很困苦的侍奉裏面
[00:12:07.200 --> 00:12:09.200]  他靠的是神的話語去面對
[00:12:09.200 --> 00:12:11.200]  甚至最終
[00:12:11.200 --> 00:12:13.200]  他是殉道
[00:12:13.200 --> 00:12:15.200]  他要靠神的呼召
[00:12:15.200 --> 00:12:17.200]  神的話語去維持他的生命
[00:12:17.200 --> 00:12:19.200]  並不是像
[00:12:19.200 --> 00:12:21.200]  這些猶太人
[00:12:21.200 --> 00:12:23.200]  他們要拜外邦的偶像
[00:12:23.200 --> 00:12:25.200]  有人總結這樣說
[00:12:25.200 --> 00:12:27.200]  當時的世代是離棄了
[00:12:27.200 --> 00:12:29.200]  上帝活水的泉源
[00:12:29.200 --> 00:12:31.200]  是背若
[00:12:31.200 --> 00:12:33.200]  因為神將以色人從埃及
[00:12:33.200 --> 00:12:35.200]  領出來跟他們納若
[00:12:35.200 --> 00:12:37.200]  但他們背若去拜偶像
[00:12:37.200 --> 00:12:39.200]  去拜很多的神靈
[00:12:39.200 --> 00:12:41.200]  那些祭司
[00:12:41.200 --> 00:12:43.200]  先知講假的預言
[00:12:43.200 --> 00:12:45.200]  將那些權柄
[00:12:45.200 --> 00:12:47.200]  去用在自己的身上
[00:12:47.200 --> 00:12:49.200]  他們貪婪
[00:12:49.200 --> 00:12:51.200]  虛荒行淫邪
[00:12:51.200 --> 00:12:53.200]  甚至焚燒自己的
[00:12:53.200 --> 00:12:55.200]  言論
[00:12:55.200 --> 00:12:57.200]  當時這些君王或領袖
[00:12:57.200 --> 00:12:59.200]  焚燒兒女
[00:12:59.200 --> 00:13:01.200]  有一種目的
[00:13:01.200 --> 00:13:03.200]  有人分析是一種政治目的
[00:13:03.200 --> 00:13:05.200]  我都要將我的兒女獻上去
[00:13:05.200 --> 00:13:07.200]  聽我的話
[00:13:07.200 --> 00:13:09.200]  去拜偶像
[00:13:09.200 --> 00:13:11.200]  所以很多很多的問題
[00:13:11.200 --> 00:13:13.200]  在那個時候產生
[00:13:13.200 --> 00:13:15.200]  耶利米一再的
[00:13:15.200 --> 00:13:17.200]  呼召他們
[00:13:17.200 --> 00:13:19.200]  要回轉
[00:13:19.200 --> 00:13:21.200]  悔改歸向上帝
[00:13:21.200 --> 00:13:23.200]  第二
[00:13:23.200 --> 00:13:25.200]  在耶利米書九章
[00:13:25.200 --> 00:13:27.200]  有一節這樣的說話
[00:13:27.200 --> 00:13:29.200]  不知道大家有沒有聽過
[00:13:29.200 --> 00:13:31.200]  請大家一起讀出來
[00:13:31.200 --> 00:13:33.200]  但願我的頭為水
[00:13:33.200 --> 00:13:35.200]  我好為我百姓中
[00:13:35.200 --> 00:13:37.200]  被殺的人
[00:13:37.200 --> 00:13:39.200]  晝夜哭泣
[00:13:39.200 --> 00:13:41.200]  耶利米被稱為
[00:13:41.200 --> 00:13:43.200]  流淚的先知
[00:13:43.200 --> 00:13:45.200]  我們很難想像
[00:13:45.200 --> 00:13:47.200]  為何他經常流淚
[00:13:47.200 --> 00:13:49.200]  為何要這樣
[00:13:49.200 --> 00:13:51.200]  他當然很傷痛
[00:13:51.200 --> 00:13:53.200]  因為他一路講出來
[00:13:53.200 --> 00:13:55.200]  可以講屢勸不改
[00:13:55.200 --> 00:13:57.200]  這些的子民
[00:13:57.200 --> 00:13:59.200]  他無論怎樣講神的話語
[00:13:59.200 --> 00:14:01.200]  人都不會悔改
[00:14:01.200 --> 00:14:03.200]  你覺得有沒有搞錯
[00:14:03.200 --> 00:14:05.200]  其實沒有搞錯
[00:14:05.200 --> 00:14:07.200]  很多基督徒都是這樣
[00:14:07.200 --> 00:14:09.200]  在內在自己的問題裡面
[00:14:09.200 --> 00:14:11.200]  從來都不願意悔改
[00:14:11.200 --> 00:14:13.200]  家庭的關係很不和
[00:14:13.200 --> 00:14:15.200]  你跟他說家庭可以改善嗎
[00:14:15.200 --> 00:14:17.200]  他不會想想
[00:14:17.200 --> 00:14:19.200]  神的話語的生命裡面
[00:14:19.200 --> 00:14:21.200]  有扭轉這種生命
[00:14:21.200 --> 00:14:23.200]  性格
[00:14:23.200 --> 00:14:25.200]  明顯看到很有問題
[00:14:25.200 --> 00:14:27.200]  但他都不願意在神的面前
[00:14:27.200 --> 00:14:29.200]  有一種轉化
[00:14:29.200 --> 00:14:31.200]  仍然去
[00:14:31.200 --> 00:14:33.200]  堅持維持
[00:14:33.200 --> 00:14:35.200]  自己那種生命
[00:14:35.200 --> 00:14:39.200]  耶利米書第八章五節
[00:14:39.200 --> 00:14:41.200]  說耶路撒冷的民
[00:14:41.200 --> 00:14:43.200]  為何行狗的背道
[00:14:43.200 --> 00:14:45.200]  為何他們
[00:14:45.200 --> 00:14:47.200]  守定了詭詐不肯回頭
[00:14:47.200 --> 00:14:49.200]  耶利米不斷
[00:14:49.200 --> 00:14:51.200]  痛哭呼叫
[00:14:51.200 --> 00:14:53.200]  為何生命如此橫梗
[00:14:53.200 --> 00:14:55.200]  他說四十年
[00:14:55.200 --> 00:14:57.200]  不是一個短的時間
[00:14:59.200 --> 00:15:01.200]  我不知道
[00:15:01.200 --> 00:15:03.200]  如果你作為父母看到你的兒女
[00:15:03.200 --> 00:15:05.200]  四十年有些問題
[00:15:05.200 --> 00:15:07.200]  都不斷去重複
[00:15:07.200 --> 00:15:09.200]  不肯去轉變
[00:15:09.200 --> 00:15:11.200]  你會很難過
[00:15:11.200 --> 00:15:13.200]  你會很困難
[00:15:13.200 --> 00:15:15.200]  這個說到耶利米在流淚
[00:15:15.200 --> 00:15:17.200]  我相信
[00:15:17.200 --> 00:15:19.200]  這個流淚
[00:15:19.200 --> 00:15:21.200]  有一種意味有禱告
[00:15:21.200 --> 00:15:23.200]  同時的禱告
[00:15:23.200 --> 00:15:25.200]  作為先知他不只是流淚
[00:15:25.200 --> 00:15:27.200]  他也是掛念這些人
[00:15:27.200 --> 00:15:29.200]  放在一起
[00:15:29.200 --> 00:15:31.200]  在希西加另一個王裡面
[00:15:31.200 --> 00:15:33.200]  當先知對他說你沒命了
[00:15:33.200 --> 00:15:35.200]  就快死了
[00:15:35.200 --> 00:15:37.200]  他就在床上流淚禱告
[00:15:37.200 --> 00:15:39.200]  神又給他十多年的壽命
[00:15:39.200 --> 00:15:45.200]  在希伯來書第五章第七節
[00:15:45.200 --> 00:15:47.200]  說基督在肉體的時候
[00:15:47.200 --> 00:15:49.200]  大聲哀哭流淚禱告
[00:15:49.200 --> 00:15:51.200]  懇求那個
[00:15:51.200 --> 00:15:53.200]  救他免死的主
[00:15:53.200 --> 00:15:55.200]  就因他的虔誠
