
[00:00:00.000 --> 00:00:02.000]  天父 我們感謝祢
[00:04:06.840 --> 00:04:09.600]  他們覺得國家是永恆的
[00:04:09.600 --> 00:04:12.800]  等同聖經所表達上帝的旨意
[00:04:12.800 --> 00:04:15.520]  元首是等同上帝的命令
[00:04:15.520 --> 00:04:21.200]  甚至是凌駕了聖經
[00:04:21.200 --> 00:04:22.680]  我們現在去看的時候
[00:04:22.680 --> 00:04:25.000]  是覺得很匪夷所思
[00:04:25.000 --> 00:04:29.560]  但事實上當時他們是很深信這件事
[00:04:29.560 --> 00:04:30.880]  但是很幸運
[00:04:30.880 --> 00:04:33.920]  上帝真的興起了一些人
[00:04:33.920 --> 00:04:35.400]  有一班基督徒
[00:04:35.400 --> 00:04:39.840]  當時是反對國家的教會的看法
[00:04:39.840 --> 00:04:40.720]  他們走出來
[00:04:40.720 --> 00:04:41.720]  有一班牧師
[00:04:41.720 --> 00:04:43.680]  有一班信徒走出來
[00:04:43.680 --> 00:04:46.240]  成立一個叫「認信教會」
[00:04:46.240 --> 00:04:47.640]  「認信」的意思就是說
[00:04:47.640 --> 00:04:50.280]  他呼喚教會要回到
[00:04:50.280 --> 00:04:52.040]  委身在基督
[00:04:52.040 --> 00:04:53.560]  耶穌基督的真理
[00:04:53.560 --> 00:04:55.400]  聖經的權威上面
[00:04:55.400 --> 00:05:00.240]  拒絕國家對他們的主權的操控
[00:05:00.240 --> 00:05:01.760]  但是很可惜
[00:05:01.760 --> 00:05:05.440]  德國人的民族主義情緒太厲害了
[00:05:05.440 --> 00:05:06.880]  主導了他們
[00:05:06.880 --> 00:05:09.720]  所以這些「認信教會」的信徒
[00:05:09.720 --> 00:05:12.760]  對於希特勒殘殺猶太人
[00:05:12.760 --> 00:05:14.840]  他們視而不見
[00:05:14.840 --> 00:05:17.120]  他們不認為是一個信仰的問題
[00:05:17.120 --> 00:05:20.680]  所以沒有公開反對希特勒
[00:05:20.680 --> 00:05:22.680]  在這個局面裏面
[00:05:22.680 --> 00:05:24.640]  有一位牧者
[00:05:24.640 --> 00:05:26.680]  叫潘霍華
[00:05:26.680 --> 00:05:27.760]  大家認識
[00:05:27.760 --> 00:05:32.280]  可能最近聽很多港獨都聽潘霍華
[00:05:32.280 --> 00:05:34.240]  潘霍華當時很年輕
[00:05:34.240 --> 00:05:36.880]  在1942年的時候
[00:05:36.880 --> 00:05:39.840]  他寫了一封信回自己的家鄉
[00:05:39.840 --> 00:05:41.520]  給他的家人
[00:05:41.520 --> 00:05:45.600]  他將那封信命名為「十年後」
[00:05:45.600 --> 00:05:48.440]  他其中裏面問了一條問題
[00:05:48.440 --> 00:05:50.400]  是很發人深省
[00:05:50.400 --> 00:05:53.320]  他說國家搞到這樣的局面
[00:05:53.320 --> 00:05:57.960]  究竟今日教會還有沒有用呢?
[00:05:57.960 --> 00:06:01.680]  教會還有沒有用呢?
[00:06:01.680 --> 00:06:05.480]  今日不論是香港或內地
[00:06:05.480 --> 00:06:10.080]  教會都正面對著很嚴峻的考驗
[00:06:10.080 --> 00:06:13.680]  無論是從教會裏面或教會外面
[00:06:13.680 --> 00:06:17.240]  我們都受很大的壓力
[00:06:17.240 --> 00:06:21.960]  當然我們從啟示錄裏面知道
[00:06:21.960 --> 00:06:25.800]  天上的權能最終一天一定會得勝
[00:06:25.800 --> 00:06:27.320]  但我們要問的是
[00:06:27.320 --> 00:06:31.480]  當我們等候最終末日發生之前
[00:06:31.480 --> 00:06:34.800]  教會身處在這個時代
[00:06:34.800 --> 00:06:37.040]  我們扮演甚麼角色呢?
[00:06:37.040 --> 00:06:40.120]  教會還有沒有用呢?
[00:06:40.120 --> 00:06:43.000]  我們看看PowerPoint
[00:06:43.000 --> 00:06:46.400]  潘霍華曾經這樣宣講過一句說話
[00:06:46.400 --> 00:06:52.360]  他說我們的教會只站在上帝的話語之上
[00:06:52.360 --> 00:06:54.080]  只有上帝的話語
[00:06:54.080 --> 00:06:58.840]  令到站穩的人可以面向正確的方向
[00:06:58.840 --> 00:07:01.720]  教會是在悔改中站立
[00:07:01.720 --> 00:07:04.600]  教會讓上帝成為上帝
[00:07:04.600 --> 00:07:07.400]  才是使徒和路德的教會
[00:07:07.400 --> 00:07:09.400]  他說的路德是馬丁路德
[00:07:09.400 --> 00:07:12.720]  宗教改革
[00:07:12.720 --> 00:07:19.320]  今天我們來看這段使徒行傳十二章一至二十四節經文時
[00:07:19.320 --> 00:07:23.480]  正正是潘霍華所說的使徒的教會
[00:07:23.480 --> 00:07:26.800]  我們說的是耶路撒冷的教會
[00:07:26.800 --> 00:07:29.200]  我們來看這段經文時
[00:07:29.200 --> 00:07:32.480]  看看這段經文如何印證
[00:07:32.480 --> 00:07:35.840]  使徒的教會就是在悔改中站立
[00:07:35.840 --> 00:07:39.480]  讓上帝成為上帝
[00:07:39.480 --> 00:07:45.680]  我們看到第一世紀的耶路撒冷教會正在面對嚴峻的考驗
[00:07:45.680 --> 00:07:48.600]  因為他們的領袖不斷殉道
[00:07:48.600 --> 00:07:53.000]  受到迫害被逮捕 坐牢
[00:07:53.000 --> 00:07:55.000]  當我看這段經文時
[00:07:55.000 --> 00:07:57.960]  不知道大家讀的時候有沒有覺得
[00:07:57.960 --> 00:08:00.520]  好像在看電影
[00:08:00.520 --> 00:08:03.280]  好像很誇張
[00:08:03.280 --> 00:08:07.960]  我看的時候好像在看電影的預告片
[00:08:07.960 --> 00:08:11.400]  預告末日會發生的事
[00:08:11.400 --> 00:08:16.200]  我看到的是上帝的拯救和上帝的審判
[00:08:16.200 --> 00:08:19.320]  但我更加想弟兄姊妹去發現的是
[00:08:19.320 --> 00:08:20.880]  從這段經文
[00:08:20.880 --> 00:08:24.760]  當我們看到教會面對嚴峻考驗的時候
[00:08:24.760 --> 00:08:27.000]  教會是如何回應的呢?
[00:08:27.000 --> 00:08:30.240]  以至到今天可以拿到的形容
[00:08:30.240 --> 00:08:32.560]  使徒行傳來到第十二章時
[00:08:32.560 --> 00:08:37.520]  我們發現福音已經由耶路撒冷開始傳到安提阿
[00:08:37.520 --> 00:08:41.480]  我們在上次劉牧師和大家分享安提阿教會的時候
[00:08:41.480 --> 00:08:44.840]  看到開始有外邦人信主了
[00:08:44.840 --> 00:08:47.880]  其實來到第十三章 即是下一次之後
[00:08:47.880 --> 00:08:53.920]  我們發現路加將鏡頭轉移到第一次宣教旅程
[00:08:53.920 --> 00:08:55.800]  福音傳到外邦人
[00:08:55.800 --> 00:08:58.720]  再不然只是猶太人的專利
[00:08:58.720 --> 00:09:02.040]  但是路加很想來到第十二章的時候
[00:09:02.040 --> 00:09:05.320]  先去總結一下耶路撒冷的境況
[00:09:05.320 --> 00:09:06.840]  耶路撒冷的境況是什麼呢?
[00:09:06.840 --> 00:09:09.840]  就是一直都在嚴峻的打壓之下
[00:09:09.840 --> 00:09:13.960]  但是神的道繼續成長
[00:09:13.960 --> 00:09:17.480]  原來到了第十二章的時候告訴他們
[00:09:17.480 --> 00:09:23.320]  打壓教會的已經不只是單單來自猶太人的宗教領袖
[00:09:23.320 --> 00:09:30.080]  然後開始羅馬政府也對教會帶來了逼迫
[00:09:30.080 --> 00:09:32.360]  我想大家看這段經文的時候
[00:09:32.360 --> 00:09:33.880]  稍後我會解釋
[00:09:33.880 --> 00:09:37.520]  大家一路看的時候 除了看表面這些文字
[00:09:37.520 --> 00:09:42.120]  我都想大家從一些細微細眼的裏面留意一下
[00:09:42.120 --> 00:09:48.120]  其實路加很刻意將當時教會所面對的情況
[00:09:48.120 --> 00:09:53.360]  和耶穌基督在世的時候所面對的很相似
[00:09:53.360 --> 00:09:56.000]  所謂學生不能高過先生
[00:09:56.000 --> 00:09:58.640]  基督要面對受害
[00:09:58.640 --> 00:10:03.800]  他的學生 基督的身體一樣都要面對受害
[00:10:03.800 --> 00:10:05.800]  我們首先看一字五字
[00:10:05.800 --> 00:10:09.640]  我們看到地上的權力如何打壓教會
[00:10:09.640 --> 00:10:12.200]  事情就說到有一個希律王
[00:10:12.200 --> 00:10:16.200]  這個希律王下手輔導教會裏面一些人
[00:10:16.200 --> 00:10:19.800]  我們看一看這個powerpoint的時候
[00:10:19.800 --> 00:10:23.200]  我們看到希律王朝 這裡有個家譜
[00:10:23.200 --> 00:10:25.680]  這個希律是誰呢?
[00:10:25.680 --> 00:10:29.880]  就是下面這個希律 叫做希律阿基伯一世
[00:10:29.880 --> 00:10:30.880]  他是誰呢?
[00:10:30.880 --> 00:10:35.000]  大家記得耶穌出世的時候有個叫大希律
[00:10:35.000 --> 00:10:37.080]  他曾經追殺耶穌
[00:10:37.080 --> 00:10:39.880]  所以耶穌要逃到埃及
[00:10:39.880 --> 00:10:45.200]  這個希律阿基伯一世就是這個大希律的孫
[00:10:45.200 --> 00:10:48.640]  另外這裡會說到另外一個叫希律安提伯
[00:10:48.640 --> 00:10:50.080]  一會兒再提
[00:10:50.080 --> 00:10:54.840]  這個希律阿基伯一世是甚麼人呢?
[00:10:54.840 --> 00:10:56.960]  原來他在歷史裏告訴我們
[00:10:56.960 --> 00:11:00.320]  他在公元後的41至44年的時候
[00:11:00.320 --> 00:11:03.080]  是管理整個猶大省
[00:11:03.080 --> 00:11:04.640]  猶大省是甚麼呢?
[00:11:04.640 --> 00:11:11.840]  就是包括這裡撒瑪利亞的地區和猶大地區
[00:11:11.840 --> 00:11:15.960]  即是這個撒瑪利亞地區和猶太地區的地方
[00:11:15.960 --> 00:11:18.560]  包括耶路撒冷
[00:11:18.560 --> 00:11:21.120]  我們知道其實在
[00:11:21.120 --> 00:11:23.800]  我們看聖經如果熟悉的話都會發現
[00:11:23.800 --> 00:11:27.080]  一說到希律我們就自然有一個
[00:11:27.080 --> 00:11:32.120]  異念想到世世代代的希律家族都是反抗神的
[00:11:32.120 --> 00:11:33.880]  這個也不例外
[00:11:33.880 --> 00:11:35.920]  他在羅馬成長
[00:11:35.920 --> 00:11:38.240]  他有以東人的血統
[00:11:38.240 --> 00:11:41.080]  一直都不受猶太人的歡迎
[00:11:41.080 --> 00:11:43.280]  但是因為他要管耶路撒冷
[00:11:43.280 --> 00:11:45.880]  所以他為了要討好猶太人
[00:11:45.880 --> 00:11:48.200]  每次去到耶路撒冷的時候
[00:11:48.200 --> 00:11:52.240]  這位希律王都會特意在法利塞人面前
[00:11:52.240 --> 00:11:54.920]  去守下律法
[00:11:54.920 --> 00:11:57.000]  去討那些猶太人喜歡
[00:11:57.000 --> 00:12:00.240]  而且我們知道當時整個羅馬帝國裡面
[00:12:00.240 --> 00:12:03.080]  他們有一個口號
[00:12:03.080 --> 00:12:04.480]  Pax Romania
[00:12:04.480 --> 00:12:06.480]  就是羅馬和平
[00:12:06.480 --> 00:12:11.280]  希望所有管著羅馬的都能夠帶來和平
[00:12:11.280 --> 00:12:15.240]  所以任何的騷動任何反對猶太教
[00:12:15.240 --> 00:12:18.200]  任何影響羅馬和平的組織
[00:12:18.200 --> 00:12:20.320]  他都會打壓
[00:12:20.320 --> 00:12:23.840]  所以在這裡第一節就說到
[00:12:23.840 --> 00:12:27.880]  希律王就下手撫慰教會中一些人
[00:12:27.880 --> 00:12:33.480]  這裡說到的撫慰是很嚴峻的暴力襲擊
[00:12:33.480 --> 00:12:35.600]  暴力的撫慰
[00:12:35.600 --> 00:12:39.640]  首先他用刀殺了十二使徒裡面
[00:12:39.640 --> 00:12:43.920]  其中一個就是雅各
[00:12:43.920 --> 00:12:46.680]  他這樣去殺害就好像當他是政治犯
[00:12:46.680 --> 00:12:49.600]  這樣來斬首示眾
[00:12:49.600 --> 00:12:53.320]  然後他覺得原來猶太人很喜歡他這樣做
[00:12:53.320 --> 00:12:55.920]  於是他就想把彼得抓起來
[00:12:55.920 --> 00:13:00.120]  但是聖經告訴他剛好那時候是除教節
[00:13:00.120 --> 00:13:01.240]  什麼是除教節
[00:13:01.240 --> 00:13:03.600]  除教節就是如月節
[00:13:03.600 --> 00:13:06.720]  猶太人一個非常大的節日
[00:13:06.720 --> 00:13:09.200]  接著的七天就是除教節
[00:13:09.200 --> 00:13:12.800]  所以一年八天都是猶太人的大節日
[00:13:12.800 --> 00:13:15.520]  自然不可以大開殺戒
[00:13:15.520 --> 00:13:19.960]  所以希律就決定將彼得押在監牢裡面
[00:13:19.960 --> 00:13:23.760]  等到這個節過了之後就一樣殺了他
[00:13:23.760 --> 00:13:27.400]  就像殺了雅各一樣
[00:13:27.400 --> 00:13:30.440]  我們記得彼得其實已經不是第一次坐牢
[00:13:30.440 --> 00:13:32.640]  在第五章的時候告訴他
[00:13:32.640 --> 00:13:36.200]  彼得坐牢的時候有天使去拯救他
[00:13:36.200 --> 00:13:38.560]  所以可能希律都聽過
[00:13:38.560 --> 00:13:42.280]  他為了這次不要再被他逃脫的時候
[00:13:42.280 --> 00:13:43.800]  守衛很森嚴
[00:13:43.800 --> 00:13:48.720]  大家看看他怎樣森嚴
[00:13:48.720 --> 00:13:51.600]  首先我們看看第四節
[00:13:51.600 --> 00:13:54.400]  希律抓了彼得押在監牢裡
[00:13:54.400 --> 00:13:56.960]  交給四班士兵看守
[00:13:56.960 --> 00:14:01.560]  每班四個人
[00:14:01.560 --> 00:14:03.960]  四個士兵看守一個人
[00:14:03.960 --> 00:14:05.720]  很誇張
[00:14:05.720 --> 00:14:09.120]  還要你一會兒看到彼得在睡覺的時候
[00:14:09.120 --> 00:14:10.120]  其實兩隻手
[00:14:10.120 --> 00:14:15.280]  一隻手和另一隻手和兩個士兵在睡覺
[00:14:15.280 --> 00:14:16.800]  他想著這樣就沒死了
[00:14:16.800 --> 00:14:20.640]  他一定逃不掉的
[00:14:20.640 --> 00:14:22.920]  但是第五節告訴他
[00:14:22.920 --> 00:14:25.440]  在這麼嚴峻的考驗的時候
[00:14:25.440 --> 00:14:27.560]  教會有什麼反應
[00:14:27.560 --> 00:14:31.560]  教會卻為他切切禱告神
[00:14:31.560 --> 00:14:34.040]  這節經文稍微解釋一下
[00:14:34.040 --> 00:14:37.120]  這節經文在原文是進行式
[00:14:37.120 --> 00:14:42.240]  也就是說一直彼得被囚在監獄的過程裡
[00:14:42.240 --> 00:14:47.520]  教會沒有間斷地為彼得禱告
[00:14:47.520 --> 00:14:50.560]  第二 大家要留意這個字
[00:14:50.560 --> 00:14:52.160]  切切
[00:14:52.160 --> 00:14:56.440]  切切這個字是很狠切的意思
[00:14:56.440 --> 00:14:57.360]  很熱烈
[00:14:57.360 --> 00:15:02.120]  甚至是投入全副精神為彼得祈禱
[00:15:02.120 --> 00:15:07.560]  沒有為彼得祈禱
[00:15:07.560 --> 00:15:10.560]  這節經文讓我們聯想到
[00:15:10.560 --> 00:15:17.120]  另外一節是盧家講祈禱的經文
[00:15:17.120 --> 00:15:22.240]  就是耶穌在赫西瑪利園裡的禱告
[00:15:22.240 --> 00:15:25.880]  其實這個字唯一一次出現
[00:15:25.880 --> 00:15:27.720]  又是在盧家的作品裡
[00:15:27.720 --> 00:15:30.000]  只是這一節
[00:15:30.000 --> 00:15:32.280]  大家幫我讀好嗎?
[00:15:32.280 --> 00:15:36.760]  耶穌在逾越節 除教節的時候
[00:15:36.760 --> 00:15:42.520]  祂要面對即將要上十字架殉道的時候
[00:15:42.520 --> 00:15:45.320]  祂切切的 狠切的
[00:15:45.320 --> 00:15:50.520]  投入全副精神去營建這個苦難
[00:15:50.520 --> 00:15:53.880]  你記得在耶穌受難的時候
[00:15:53.880 --> 00:15:56.000]  也有一個希律
[00:15:56.000 --> 00:15:58.560]  剛才我展示過給大家看
[00:15:58.560 --> 00:16:01.160]  這個綠色圈著這個
[00:16:01.160 --> 00:16:06.640]  當時這個希律有份將祂交給彼拉多
[00:16:06.640 --> 00:16:09.960]  在這個希律手下輔代祂的時候
[00:16:09.960 --> 00:16:13.280]  耶穌選擇在赫西瑪利園
[00:16:13.280 --> 00:16:17.120]  切切的去禱告神 去迎戰
[00:16:17.120 --> 00:16:19.920]  現在另外一個希律
[00:16:19.920 --> 00:16:24.080]  輔代基督的身體 教會
[00:16:24.080 --> 00:16:26.640]  教會仍然是以另一個回應
[00:16:26.640 --> 00:16:30.440]  都是一樣 就是狠切的禱告
[00:16:30.440 --> 00:16:34.600]  去支取天上的權柄
[00:16:34.600 --> 00:16:36.960]  當我們從人的角度去看
[00:16:36.960 --> 00:16:39.880]  這次彼得死定了的時候
[00:16:39.880 --> 00:16:40.920]  當他們禱告的時候
[00:16:40.920 --> 00:16:43.920]  我們看到以下的神蹟
[00:16:43.920 --> 00:16:46.560]  神的拯救 很奇妙
[00:16:46.560 --> 00:16:47.760]  我不再重複讀
[00:16:47.760 --> 00:16:51.080]  剛才大家都看到很精彩的一段經文
[00:16:51.080 --> 00:16:53.560]  6至11節告訴你
[00:16:53.560 --> 00:16:56.960]  彼得被拯救這個完全是神蹟
[00:16:56.960 --> 00:17:00.360]  因為彼得在整個過程裏面是被動的
[00:17:00.360 --> 00:17:02.000]  他是沒有參與
[00:17:02.000 --> 00:17:04.520]  我怎樣看到這件事呢
[00:17:04.520 --> 00:17:08.680]  第一 我們看第六節
[00:17:08.680 --> 00:17:11.520]  彼得被兩條鐵鏈鎖住
[00:17:11.520 --> 00:17:14.440]  睡在兩個士兵當中
[00:17:14.440 --> 00:17:17.200]  門前還有警衛看守
[00:17:17.200 --> 00:17:20.440]  你說有沒有可能逃獄呢
[00:17:20.440 --> 00:17:22.360]  沒有可能
[00:17:22.360 --> 00:17:25.800]  第七節告訴我們有光去照耀
[00:17:25.800 --> 00:17:27.800]  有主的使者顯現
[00:17:27.800 --> 00:17:30.520]  這些通常都是神蹟
[00:17:30.520 --> 00:17:33.720]  還要彼得當時在做什麼
[00:17:33.720 --> 00:17:35.800]  他是否想逃獄呢
[00:17:35.800 --> 00:17:38.320]  不是 睡得像一隻豬似的
[00:17:38.320 --> 00:17:41.040]  想著明天也要斬首
[00:17:41.040 --> 00:17:43.720]  但還睡得很熟
[00:17:43.720 --> 00:17:46.560]  要天使叫醒他
[00:17:46.560 --> 00:17:49.240]  第三
[00:17:49.240 --> 00:17:51.480]  天使是一連串的命令
[00:17:51.480 --> 00:17:53.600]  叫彼得很快很快去做
[00:17:53.600 --> 00:17:55.120]  快點起床
[00:17:55.120 --> 00:17:57.080]  束上你的腰帶
[00:17:57.080 --> 00:17:58.600]  穿鞋
[00:17:58.600 --> 00:17:59.680]  穿上外衣
[00:17:59.680 --> 00:18:00.800]  跟著我們走
[00:18:00.800 --> 00:18:02.200]  很快很快
[00:18:02.200 --> 00:18:04.560]  彼得還是夢察不知道發生了什麼事
[00:18:04.560 --> 00:18:06.400]  以為自己見異象
[00:18:06.400 --> 00:18:07.440]  第四
[00:18:07.440 --> 00:18:10.880]  他們一直帶著彼得穿過那些士兵
[00:18:10.880 --> 00:18:12.040]  那些士兵還睡著覺
[00:18:12.040 --> 00:18:13.160]  完全不知道
[00:18:13.160 --> 00:18:15.840]  還要那時候是沒有自動門的
[00:18:15.840 --> 00:18:18.680]  但他講到那道門是自動打開的
[00:18:18.680 --> 00:18:20.000]  是不是很神奇
[00:18:20.000 --> 00:18:23.920]  是不是好像在看電影一樣
[00:18:23.920 --> 00:18:25.200]  我不知道什麼電影
[00:18:25.200 --> 00:18:26.480]  是不是James Bond那些
[00:18:26.480 --> 00:18:29.280]  類似 很有型
[00:18:29.280 --> 00:18:31.640]  但是作者想告訴大家
[00:18:31.640 --> 00:18:33.200]  這是神的工作
[00:18:33.200 --> 00:18:34.640]  不是人的工作
[00:18:34.640 --> 00:18:37.480]  所以彼得出去清醒過來的時候
[00:18:37.480 --> 00:18:38.400]  他講了一句話
[00:18:38.400 --> 00:18:42.560]  大家一起幫我讀第十一節好嗎
[00:18:42.560 --> 00:18:44.800]  這句話就總結了
[00:18:44.800 --> 00:18:46.600]  路加想告訴你
[00:18:46.600 --> 00:18:49.240]  整個彼得被拯救的過程
[00:18:49.240 --> 00:18:51.400]  完全是神的工作
[00:18:51.400 --> 00:18:52.840]  是一個神蹟
[00:18:52.840 --> 00:18:56.360]  所以我們跳一跳第十八 第十九節
[00:18:56.360 --> 00:18:58.160]  第十八 第十九節
[00:18:58.160 --> 00:19:02.320]  第二天早上士兵一醒來就不見了彼得
[00:19:02.320 --> 00:19:04.640]  於是希律就盤問他們
[00:19:04.640 --> 00:19:06.440]  發覺不知道為什麼
[00:19:06.440 --> 00:19:10.600]  就將這些索弗職守的守衛殺了
[00:19:10.600 --> 00:19:13.720]  這是羅馬人一貫的做法
[00:19:13.720 --> 00:19:16.320]  所以當我們將來去到第十六章
[00:19:16.320 --> 00:19:20.120]  保羅被收在菲勒比的監獄裏的時候
[00:19:20.120 --> 00:19:23.200]  保羅又是有天使拯救了他
[00:19:23.200 --> 00:19:24.640]  當時的玉卒是怎樣的
[00:19:24.640 --> 00:19:25.520]  想著自殺
[00:19:25.520 --> 00:19:27.800]  因為他想著自己都要處死的
[00:19:27.800 --> 00:19:29.320]  反正
[00:19:29.320 --> 00:19:33.120]  我們看回彼得一個被拯救的過程裏面
[00:19:33.120 --> 00:19:37.480]  其實彼得在這個如月節的期間被拯救
[00:19:37.480 --> 00:19:39.760]  作者是很想帶出一個
[00:19:39.760 --> 00:19:43.400]  神是那位拯救者的意識給我們
[00:19:43.400 --> 00:19:44.160]  第一
[00:19:44.160 --> 00:19:49.240]  我們知道耶穌是什麼時間被釘上十字架
[00:19:49.240 --> 00:19:51.560]  是如月節
[00:19:51.560 --> 00:19:55.920]  而耶穌的死就帶來了全人類的拯救
[00:19:55.920 --> 00:19:57.080]  第二
[00:19:57.080 --> 00:19:58.560]  你看到剛才我說
[00:19:58.560 --> 00:20:03.000]  天使很快地叫彼得穿鞋
[00:20:03.000 --> 00:20:05.760]  穿衣服 快點跟我走
[00:20:05.760 --> 00:20:06.800]  大家有沒有想起
[00:20:06.800 --> 00:20:10.080]  在彼得之前的一千四百多年前
[00:20:10.080 --> 00:20:13.120]  有一個第一個的如月節晚上
[00:20:13.120 --> 00:20:18.600]  當神要擊殺所有埃及的長子的時候
[00:20:18.600 --> 00:20:20.320]  當時
[00:20:20.320 --> 00:20:24.240]  亦都是叫他們快速快速地離開
