
[00:00:00.000 --> 00:00:02.000]  各位聽眾 早上好
[00:07:46.000 --> 00:07:48.000]  求主幫助我們
[00:07:48.000 --> 00:07:50.000]  因為我們都是一班軟弱
[00:07:50.000 --> 00:07:51.000]  有罪的人
[00:07:51.000 --> 00:07:53.000]  我們需要上帝你的愛
[00:07:53.000 --> 00:07:54.000]  充滿在我們這個群體當中
[00:07:54.000 --> 00:07:56.000]  幫助我們
[00:07:56.000 --> 00:07:59.000]  求上帝的靈充滿在你的僕人
[00:07:59.000 --> 00:08:00.000]  讓我今天所宣講的道
[00:08:00.000 --> 00:08:02.000]  是來自聖靈的感動
[00:08:02.000 --> 00:08:04.000]  同樣求聖靈感動我們的弟兄姊妹
[00:08:04.000 --> 00:08:06.000]  打開我們屬靈的耳朵
[00:08:06.000 --> 00:08:08.000]  讓我聆聽你的話語
[00:08:08.000 --> 00:08:09.000]  充滿在我們裡面
[00:08:09.000 --> 00:08:11.000]  求主帶領今天的道
[00:08:11.000 --> 00:08:12.000]  奉耶穌基督的名求
[00:08:12.000 --> 00:08:13.000]  Amen
[00:08:13.000 --> 00:08:14.000]  又嚇了大家
[00:08:14.000 --> 00:08:16.000]  因為我相信我們的弟兄姊妹
[00:08:16.000 --> 00:08:17.000]  對聖經很熟悉
[00:08:17.000 --> 00:08:19.000]  或者你想想
[00:08:19.000 --> 00:08:20.000]  在婚禮裡面
[00:08:20.000 --> 00:08:22.000]  最多用的經文
[00:08:22.000 --> 00:08:23.000]  最多愛的經文
[00:08:23.000 --> 00:08:25.000]  你覺得在那裡?
[00:08:25.000 --> 00:08:26.000]  說林多前書
[00:08:26.000 --> 00:08:27.000]  愛是恆久忍耐
[00:08:27.000 --> 00:08:28.000]  有恩慈
[00:08:28.000 --> 00:08:29.000]  愛是不作獨不自誇
[00:08:29.000 --> 00:08:30.000]  凡事相信
[00:08:30.000 --> 00:08:31.000]  凡事忍耐
[00:08:31.000 --> 00:08:32.000]  十三章
[00:08:32.000 --> 00:08:34.000]  充滿著愛
[00:08:34.000 --> 00:08:35.000]  其實呢
[00:08:35.000 --> 00:08:36.000]  在我們今天的經文
[00:08:36.000 --> 00:08:37.000]  約翰一書
[00:08:37.000 --> 00:08:39.000]  四章第七節
[00:08:39.000 --> 00:08:40.000]  去到五章五節
[00:08:40.000 --> 00:08:42.000]  多了再多五節
[00:08:42.000 --> 00:08:43.000]  有二十節經文裡面
[00:08:43.000 --> 00:08:45.000]  如果你看看永城幫我們讀經文
[00:08:45.000 --> 00:08:46.000]  你會發覺
[00:08:46.000 --> 00:08:49.000]  原來在釋經家的計算裡面
[00:08:49.000 --> 00:08:52.000]  有十九個愛的動詞
[00:08:52.000 --> 00:08:54.000]  十三個愛的名詞
[00:08:54.000 --> 00:08:55.000]  由四章七節
[00:08:55.000 --> 00:08:56.000]  去到五章五節
[00:08:56.000 --> 00:08:58.000]  在二十節經文裡面出現
[00:08:58.000 --> 00:08:59.000]  所以其實愛的信息
[00:08:59.000 --> 00:09:01.000]  豐富在整個約翰一書
[00:09:01.000 --> 00:09:03.000]  第四章和第五章當中
[00:09:03.000 --> 00:09:05.000]  和哥林多前書十三章
[00:09:05.000 --> 00:09:06.000]  愛的真體
[00:09:06.000 --> 00:09:08.000]  這兩篇愛的經文
[00:09:08.000 --> 00:09:11.000]  遙遙呼應
[00:09:11.000 --> 00:09:14.000]  所以為什麼有人稱約翰是愛的使徒
[00:09:14.000 --> 00:09:17.000]  可能就是因為這段經文的關係
[00:09:17.000 --> 00:09:18.000]  我們進入經文
[00:09:18.000 --> 00:09:19.000]  胡學本已經讀了
[00:09:19.000 --> 00:09:21.000]  我們看看新漢語譯本
[00:09:21.000 --> 00:09:24.000]  我們先讀四章七至十節的新漢語譯本
[00:09:24.000 --> 00:09:27.000]  是一個更加貼近原文的新的翻譯
[00:09:27.000 --> 00:09:29.000]  大家可以一起讀
[00:09:29.000 --> 00:09:30.000]  準備一二三
[00:09:30.000 --> 00:09:32.000]  親愛的弟兄們
[00:09:32.000 --> 00:09:49.000]  神差遣他的獨一兒子來到世上
[00:09:49.000 --> 00:09:52.000]  使我們藉著他的生命
[00:09:52.000 --> 00:09:53.000]  從這一點
[00:09:53.000 --> 00:09:56.000]  神的愛就在我們裡面顯明了
[00:09:56.000 --> 00:09:58.000]  不是我們愛神
[00:09:58.000 --> 00:10:00.000]  而是神愛我們
[00:10:00.000 --> 00:10:04.000]  差遣他的兒子為我們的罪成了贖罪
[00:10:04.000 --> 00:10:06.000]  這就是愛了
[00:10:06.000 --> 00:10:07.000]  感謝主
[00:10:07.000 --> 00:10:10.000]  第八節
[00:10:10.000 --> 00:10:12.000]  神就是愛
[00:10:12.000 --> 00:10:14.000]  就是最重要想帶出的訊息
[00:10:14.000 --> 00:10:16.000]  什麼叫神就是愛
[00:10:16.000 --> 00:10:19.000]  在這幾節這麼簡單的一句話裡面
[00:10:19.000 --> 00:10:21.000]  帶出了神的屬性
[00:10:21.000 --> 00:10:24.000]  神的本質就是愛
[00:10:24.000 --> 00:10:26.000]  但是不要反過來
[00:10:26.000 --> 00:10:27.000]  愛就是神
[00:10:27.000 --> 00:10:28.000]  不可以這麼說
[00:10:28.000 --> 00:10:29.000]  但是神的本質
[00:10:29.000 --> 00:10:31.000]  神的屬性就是愛
[00:10:31.000 --> 00:10:33.000]  而我們是屬神的兒女
[00:10:33.000 --> 00:10:36.000]  我們經文帶出了第七節說
[00:10:36.000 --> 00:10:38.000]  我們從神而生
[00:10:38.000 --> 00:10:40.000]  一個愛的人
[00:10:40.000 --> 00:10:41.000]  屬神的人
[00:10:41.000 --> 00:10:43.000]  是應該有兩個愛的表現
[00:10:43.000 --> 00:10:45.000]  一個就是從神而生
[00:10:45.000 --> 00:10:47.000]  第二個就是認識神
[00:10:47.000 --> 00:10:49.000]  什麼叫從神而生呢?
[00:10:49.000 --> 00:10:50.000]  從神而生
[00:10:50.000 --> 00:10:52.000]  在希臘原文的動詞裡面
[00:10:52.000 --> 00:10:55.000]  有一個完成事態
[00:10:55.000 --> 00:10:56.000]  很有趣的
[00:10:56.000 --> 00:10:58.000]  這些事態是完成了的
[00:10:58.000 --> 00:11:02.000]  暗示了這個屬靈的生命是一個重生
[00:11:02.000 --> 00:11:03.000]  是過去重生了
[00:11:03.000 --> 00:11:05.000]  現在也在繼續重生
[00:11:05.000 --> 00:11:07.000]  語態有時候是有蓋式
[00:11:07.000 --> 00:11:09.000]  但是又帶著現在的進行
[00:11:09.000 --> 00:11:12.000]  就是說這個從神而生的神兒女
[00:11:12.000 --> 00:11:14.000]  他應該有一個屬靈重生的生命
[00:11:14.000 --> 00:11:17.000]  正如我們熟悉的這麼說
[00:11:17.000 --> 00:11:18.000]  舊事已過
[00:11:18.000 --> 00:11:19.000]  然後什麼呢?
[00:11:19.000 --> 00:11:21.000]  都變成新的了
[00:11:21.000 --> 00:11:24.000]  這個信了主的人
[00:11:24.000 --> 00:11:26.000]  當他接受耶穌那一刻
[00:11:26.000 --> 00:11:29.000]  他就能夠結出愛的果子
[00:11:29.000 --> 00:11:32.000]  同樣他要繼續不斷地結出愛的果子
[00:11:32.000 --> 00:11:34.000]  這個就是從神而生的提醒
[00:11:34.000 --> 00:11:36.000]  第二個動詞是認識
[00:11:36.000 --> 00:11:38.000]  這個就叫完成事態
[00:11:38.000 --> 00:11:39.000]  不是過去認識了
[00:11:39.000 --> 00:11:41.000]  是現在事態
[00:11:41.000 --> 00:11:42.000]  是一個現在事態
[00:11:42.000 --> 00:11:45.000]  就是說他認識上帝的愛
[00:11:45.000 --> 00:11:46.000]  是持續下去的
[00:11:46.000 --> 00:11:48.000]  是現在也在進行的
[00:11:48.000 --> 00:11:50.000]  他知道上帝是誰的
[00:11:50.000 --> 00:11:51.000]  這正是告訴我們
[00:11:51.000 --> 00:11:55.000]  我們持續去效法上帝的愛的時候
[00:11:55.000 --> 00:11:57.000]  我們就會更加多些思想愛
[00:11:57.000 --> 00:12:00.000]  同樣也會更加多些思想上帝
[00:12:00.000 --> 00:12:01.000]  更加認識上帝的時候
[00:12:01.000 --> 00:12:02.000]  我們就更加明白愛
[00:12:02.000 --> 00:12:04.000]  我們就能夠將這個愛
[00:12:04.000 --> 00:12:05.000]  去走出來
[00:12:05.000 --> 00:12:08.000]  去體現神的愛在我們生命當中
[00:12:08.000 --> 00:12:09.000]  說得好像很複雜一樣
[00:12:09.000 --> 00:12:10.000]  我說個很簡單的例子
[00:12:10.000 --> 00:12:11.000]  大家就會明白
[00:12:11.000 --> 00:12:13.000]  我們要多些思想神的愛
[00:12:13.000 --> 00:12:15.000]  一段愛的經文是什麼呢?
[00:12:15.000 --> 00:12:16.000]  羅馬書五章八字
[00:12:16.000 --> 00:12:18.000]  懂得背的一起背
[00:12:18.000 --> 00:12:21.000]  唯有基督在我們患作罪人的時候
[00:12:21.000 --> 00:12:23.000]  為我們死
[00:12:23.000 --> 00:12:26.000]  神的愛就在此向我們顯明了
[00:12:26.000 --> 00:12:28.000]  這個是一位弟兄
[00:12:28.000 --> 00:12:30.000]  在一次團劇靈心分享裡面
[00:12:30.000 --> 00:12:32.000]  和我們分享一段經文
[00:12:32.000 --> 00:12:34.000]  他在哪裡聽到的呢?
[00:12:34.000 --> 00:12:35.000]  他在收音機裡面聽到的
[00:12:35.000 --> 00:12:37.000]  收音機是科音電台嗎?
[00:12:37.000 --> 00:12:38.000]  不是啊
[00:12:38.000 --> 00:12:40.000]  是商業電台裡面聽到的
[00:12:40.000 --> 00:12:41.000]  為什麼商業社會的電台
[00:12:41.000 --> 00:12:43.000]  都會講經文呢?
[00:12:43.000 --> 00:12:44.000]  當時訪問的一位
[00:12:44.000 --> 00:12:45.000]  是劉駿濤先生
[00:12:45.000 --> 00:12:48.000]  都聽過我經常用這個弟兄做例子
[00:12:48.000 --> 00:12:49.000]  他是明報總編輯
[00:12:49.000 --> 00:12:51.000]  被人斬傷了
[00:12:51.000 --> 00:12:54.000]  那些電台訪問他
[00:12:54.000 --> 00:12:55.000]  他怎樣原諒人呢?
[00:12:55.000 --> 00:12:57.000]  他就說因為這段經文
[00:12:57.000 --> 00:13:00.000]  他就原諒了斬他的刀手
[00:13:00.000 --> 00:13:02.000]  他不是聽到那個刀手說
[00:13:02.000 --> 00:13:03.000]  我很後悔
[00:13:03.000 --> 00:13:04.000]  對不起啊 劉駿濤先生
[00:13:04.000 --> 00:13:05.000]  我不應該斬你的
[00:13:05.000 --> 00:13:06.000]  這樣他就原諒他
[00:13:06.000 --> 00:13:08.000]  他是
[00:13:08.000 --> 00:13:10.000]  未見到這個刀手的時候
[00:13:10.000 --> 00:13:12.000]  已經原諒了他
[00:13:12.000 --> 00:13:13.000]  這位弟兄就在想
[00:13:13.000 --> 00:13:15.000]  其實究竟我們應該是
[00:13:15.000 --> 00:13:16.000]  先得到別人
[00:13:16.000 --> 00:13:18.000]  先聽到別人的遙恕原諒
[00:13:18.000 --> 00:13:20.000]  先聽到別人的道歉
[00:13:20.000 --> 00:13:21.000]  我才遙恕他
[00:13:21.000 --> 00:13:24.000]  還是我不需要等他道歉
[00:13:24.000 --> 00:13:25.000]  say sorry(道歉)了
[00:13:25.000 --> 00:13:27.000]  我就原諒他呢?
[00:13:27.000 --> 00:13:28.000]  或者在你的生活當中
[00:13:28.000 --> 00:13:30.000]  你有沒有遇到這樣的情況
[00:13:30.000 --> 00:13:31.000]  有沒有跟別人冷戰過呢?
[00:13:31.000 --> 00:13:33.000]  哎 他不對啊
[00:13:33.000 --> 00:13:34.000]  這個又說你不對這樣
[00:13:34.000 --> 00:13:35.000]  我不踩你
[00:13:35.000 --> 00:13:36.000]  大家都不踩對方
[00:13:36.000 --> 00:13:37.000]  你不say sorry(道歉)先
[00:13:37.000 --> 00:13:39.000]  我就不會踩你了這樣
[00:13:39.000 --> 00:13:41.000]  大家有沒有試過這樣的情況呢?
[00:13:41.000 --> 00:13:43.000]  他不肯認低威道歉
[00:13:43.000 --> 00:13:45.000]  我一輩子都不理他這樣
[00:13:45.000 --> 00:13:46.000]  很多時候就是這樣
[00:13:46.000 --> 00:13:48.000]  人的關係就慢慢慢慢
[00:13:48.000 --> 00:13:49.000]  越來越疏離破裂
[00:13:49.000 --> 00:13:50.000]  分開了
