
[00:00:00.000 --> 00:00:02.260]  聖誕節即將來臨,
[00:01:35.220 --> 00:01:39.520]  你知道迷失的羊是非常恐懼害怕,
[00:01:39.520 --> 00:01:45.720]  而神說祂就是一個好牧人來尋找一個羊群。
[00:01:45.720 --> 00:01:48.920]  我們看見神就是我們生命的大牧者,
[00:01:48.920 --> 00:01:53.520]  祂樂意在我們一生的道路當中來指引我們。
[00:01:53.520 --> 00:01:56.020]  第五點,我不知道今天在你的心中,
[00:01:56.020 --> 00:02:00.320]  你所害怕、你所恐懼的是什麼。
[00:02:00.320 --> 00:02:08.020]  聖誕節就是要告訴你,你可以不再懼怕。
[00:02:08.020 --> 00:02:10.420]  從四篇二十三篇當中我們可以看見
[00:02:10.420 --> 00:02:13.720]  神給我們四個很重要的應許,
[00:02:13.720 --> 00:02:18.620]  讓我們能夠勝過生命當中一切的恐懼。
[00:02:18.620 --> 00:02:24.720]  第一個應許就是靠主我們能夠勝過缺乏的恐懼。
[00:02:24.720 --> 00:02:29.920]  跟你們說靠主勝過缺乏的恐懼。
[00:02:29.920 --> 00:02:36.320]  第一節很清楚地在這一個宣告耶和華是我的牧者,
[00:02:36.320 --> 00:02:39.620]  我必不自缺乏。
[00:02:39.620 --> 00:02:45.320]  缺乏是我們人在生活當中第一個恐懼。
[00:02:45.320 --> 00:02:50.120]  我們常常為生活憂慮煩惱,不是嗎?
[00:02:50.120 --> 00:02:54.920]  我們怕不能夠生存,我們怕不能夠成功,
[00:02:54.920 --> 00:02:56.620]  就好像馬大一樣。
[00:02:56.620 --> 00:02:58.220]  你還記得有一次耶穌對馬大說,
[00:02:58.220 --> 00:03:02.120]  馬大,馬大,你為很多事情憂慮煩惱,
[00:03:02.120 --> 00:03:04.320]  但有一件事不可少。
[00:03:04.320 --> 00:03:08.020]  換句話說,馬大是該想的沒有去想,
[00:03:08.020 --> 00:03:10.520]  不該想拼命去想。
[00:03:10.520 --> 00:03:13.920]  今天我們的光景不也是如此嗎?
[00:03:13.920 --> 00:03:18.620]  我還記得當神呼召我要全世界來侍奉的時候,
[00:03:18.620 --> 00:03:20.720]  我還記得當我一跪下來禱告,
[00:03:20.720 --> 00:03:24.320]  第一個進入我腦海的念頭就是,
[00:03:24.320 --> 00:03:28.520]  萬一將來沒飯吃怎麼辦?
[00:03:28.520 --> 00:03:31.820]  真的,這句話捆綁我兩年之久,
[00:03:31.820 --> 00:03:34.720]  讓我沒有辦法全世界走出來,
[00:03:34.720 --> 00:03:36.520]  就是這麼簡單的一個想法,
[00:03:36.520 --> 00:03:40.120]  萬一將來沒飯吃怎麼辦?
[00:03:40.120 --> 00:03:43.320]  那個時候左想右想拼命想,
[00:03:43.320 --> 00:03:47.120]  就是沒有想到耶和華是我的牧者,
[00:03:47.120 --> 00:03:50.320]  我必不知缺乏,就是沒想到。
[00:03:50.320 --> 00:03:53.720]  感謝主現在全職侍奉三十幾年了,
[00:03:53.720 --> 00:04:00.420]  沒有一天缺乏過,Hallelujah!
[00:04:00.420 --> 00:04:05.020]  親愛的姐妹,你相信祂是你的牧者嗎?
[00:04:05.020 --> 00:04:10.620]  你要知道從知道到相信是有一段距離的。
[00:04:10.620 --> 00:04:13.420]  如果你真的相信神是你的牧者,
[00:04:13.420 --> 00:04:15.920]  那你就要知道一件事情,
[00:04:15.920 --> 00:04:23.020]  那就是這位神祂認識你,祂知道你的需要。
[00:04:23.020 --> 00:04:25.720]  約翰福音第十章十四節怎麼說呢?
[00:04:25.720 --> 00:04:31.820]  主說我是好牧人,我怎麼樣?認識我的羊,
[00:04:31.820 --> 00:04:34.420]  我的羊也認識我。
[00:04:34.420 --> 00:04:36.520]  這件事情講得很清楚耶,
[00:04:36.520 --> 00:04:39.220]  神認識我,你是神的羊嗎?
[00:04:39.220 --> 00:04:41.620]  神認識你。
[00:04:41.620 --> 00:04:44.120]  那時候我們就讀聖經讀過去就算是,
[00:04:44.120 --> 00:04:46.120]  No,No,No,不是這樣。
[00:04:46.120 --> 00:04:49.720]  神真的認識你耶。
[00:04:49.720 --> 00:04:51.420]  約翰福音第十章第三節說,
[00:04:51.420 --> 00:04:54.920]  神按照你的名字來呼召你耶,
[00:04:54.920 --> 00:04:57.920]  神深切的認識你。
[00:04:57.920 --> 00:05:00.920]  你說怎麼可能我這麼軟弱?
[00:05:00.920 --> 00:05:03.720]  你可知道在羊群當中,
[00:05:03.720 --> 00:05:06.520]  我不知道你們去過羊群的裡面,
[00:05:06.520 --> 00:05:08.520]  當你走在羊群的裡面的時候,
[00:05:08.520 --> 00:05:13.320]  你發現每一隻羊都長得差不多差不多嗎?
[00:05:13.320 --> 00:05:15.420]  你怎麼能夠分得出這隻羊是哪隻羊?
[00:05:15.420 --> 00:05:16.820]  你分不出來。
[00:05:16.820 --> 00:05:20.420]  一群羊在一起,你根本不知道哪一隻。
[00:05:20.420 --> 00:05:23.620]  可是很奇怪,牧羊人就知道。
[00:05:23.620 --> 00:05:26.320]  為什麼牧羊人知道?他們告訴我。
[00:05:26.320 --> 00:05:30.420]  因為牧羊人知道每一隻羊的特性,
[00:05:30.420 --> 00:05:33.320]  其實他知道每一隻羊的軟弱。
[00:05:33.320 --> 00:05:35.320]  他知道這隻羊腳不大好,
[00:05:35.320 --> 00:05:37.320]  走起路來一勃一勃,
[00:05:37.320 --> 00:05:40.920]  那隻羊很調皮,到處亂跑就是那隻羊。
[00:05:40.920 --> 00:05:42.920]  這隻羊很喜歡吃,一天到晚就吃草,
[00:05:42.920 --> 00:05:45.420]  沒停過就一直吃個不停。
[00:05:45.420 --> 00:05:50.120]  那隻羊很喜歡講話,一天到晚咩咩咩咩不停。
[00:05:50.120 --> 00:05:54.020]  原來牧羊人是按照每一隻羊的特性,
[00:05:54.020 --> 00:05:57.020]  甚至牠們的軟弱來認識牠。
[00:05:57.020 --> 00:06:00.620]  你知道這個真理帶給我極大的釋放。
[00:06:00.620 --> 00:06:04.320]  我才真的明白,雖然我們常常覺得我們這樣的軟弱不配,
[00:06:04.320 --> 00:06:06.820]  但你知道我們神就是按照我們的軟弱,
[00:06:06.820 --> 00:06:10.820]  按照我們的需要來認識我們。
[00:06:10.820 --> 00:06:13.620]  當你真的有這樣一種確具跟明白,
[00:06:13.620 --> 00:06:15.820]  你就因著神的應許,
[00:06:15.820 --> 00:06:20.620]  你心中有一個確信,耶和華真的是我的牧者,
[00:06:20.620 --> 00:06:22.620]  我必不自缺乏。
[00:06:22.620 --> 00:06:25.120]  因為祂知道我一切的需要,
[00:06:25.120 --> 00:06:30.120]  而且祂也知道怎麼樣來供應我一切的需要。
[00:06:30.120 --> 00:06:31.820]  在聖經裡面我們看見,
[00:06:31.820 --> 00:06:34.820]  多少在祂的百姓缺乏的時候,
[00:06:34.820 --> 00:06:37.820]  神就即時的供應。
[00:06:37.820 --> 00:06:41.320]  我們看見加拿大的神雞裡面,牠們沒有酒了,
[00:06:41.320 --> 00:06:45.320]  可是神就用水變成美酒。
[00:06:45.320 --> 00:06:47.820]  在五餅二魚的神雞裡面,
[00:06:47.820 --> 00:06:50.820]  面對五千人很飢餓,
[00:06:50.820 --> 00:06:52.820]  牠們沒有錢,不夠錢,
[00:06:52.820 --> 00:06:58.820]  可是神用五餅二魚成為神雞餵飽五千人。
[00:06:58.820 --> 00:07:01.820]  在神沒有難成的事情。
[00:07:01.820 --> 00:07:05.820]  所以我們看見,若是你真的確信耶和華是你的牧者,
[00:07:05.820 --> 00:07:08.820]  你就知道祂認識你,
[00:07:08.820 --> 00:07:10.820]  祂知道你的需要,
[00:07:10.820 --> 00:07:14.820]  你必不自缺乏。
[00:07:14.820 --> 00:07:18.820]  第二個,你可以靠主勝過未知的恐懼。
[00:07:18.820 --> 00:07:22.820]  跟你們說靠主勝過未知的恐懼。
[00:07:22.820 --> 00:07:24.820]  第二節第三節這裡說,
[00:07:24.820 --> 00:07:26.820]  祂使我躺臥在青草地,
[00:07:26.820 --> 00:07:28.820]  領我在可安歇的水邊。
[00:07:28.820 --> 00:07:33.820]  祂使我的靈魂甦醒,為自己的民引導我走義路。
[00:07:33.820 --> 00:07:35.820]  面對未知的將來,
[00:07:35.820 --> 00:07:39.820]  常常也是我們心中恐懼的原因。
[00:07:39.820 --> 00:07:41.820]  因為在每天的生活當中,
[00:07:41.820 --> 00:07:44.820]  我們面對太多我們無法解釋的事情,
[00:07:44.820 --> 00:07:46.820]  無法改變的事情,
[00:07:46.820 --> 00:07:49.820]  更是無法掌握的事情。
[00:07:49.820 --> 00:07:51.820]  但作為一個基督徒,
[00:07:51.820 --> 00:07:53.820]  你一定要明白一件事情,
[00:07:53.820 --> 00:07:57.820]  那就是你的明天其實並不在你手中。
[00:07:57.820 --> 00:08:00.820]  我常說還好明天不在你手中。
[00:08:00.820 --> 00:08:03.820]  真的,如果在你手中就完了。
[00:08:03.820 --> 00:08:07.820]  你要知道你的明天是在神的手中。
[00:08:07.820 --> 00:08:11.820]  跟你們說明天在神的手中。
[00:08:11.820 --> 00:08:13.820]  所以第二節這裡很清楚說,
[00:08:13.820 --> 00:08:15.820]  神要帶領我們到青草地,
[00:08:15.820 --> 00:08:17.820]  到可安歇的水邊。
[00:08:17.820 --> 00:08:21.820]  可見得在你的生命當中,
[00:08:21.820 --> 00:08:24.820]  是有一個青草地為你預備的。
[00:08:24.820 --> 00:08:26.820]  可見得在你的生命當中,
[00:08:26.820 --> 00:08:31.820]  是有一個可安歇的水邊為你預備的。
[00:08:31.820 --> 00:08:36.820]  而且神正在用祂奇妙的方法帶領你,
[00:08:36.820 --> 00:08:40.820]  讓你進入神所預備你的地方。
[00:08:40.820 --> 00:08:42.820]  但你卻要注意,
[00:08:42.820 --> 00:08:46.820]  神要引導你去的是祂為你預備的青草地,
[00:08:46.820 --> 00:08:49.820]  不是你自以為的青草地。
[00:08:49.820 --> 00:08:52.820]  這是為我們心中很frustrated的原因。
[00:08:52.820 --> 00:08:55.820]  因為神所帶領的也許不大一樣。
[00:08:55.820 --> 00:08:57.820]  神要帶你去溪水旁,
[00:08:57.820 --> 00:09:00.820]  也不見得是你自以為的溪水旁。
[00:09:00.820 --> 00:09:02.820]  Actually常常不是。
[00:09:02.820 --> 00:09:04.820]  我們看見我們必須要學習
[00:09:04.820 --> 00:09:08.820]  憑著信心來跟隨祂。
[00:09:08.820 --> 00:09:09.820]  我最近有一節經文
[00:09:09.820 --> 00:09:11.820]  常常在我的腦海當中,
[00:09:11.820 --> 00:09:14.820]  就是哥林多後書第五章第七節。
[00:09:14.820 --> 00:09:15.820]  我們一同來念來,
[00:09:15.820 --> 00:09:19.820]  因為我們行事為人是憑著信心,
[00:09:19.820 --> 00:09:21.820]  不是憑著眼見。
[00:09:21.820 --> 00:09:23.820]  這裡講得很清楚,
[00:09:23.820 --> 00:09:26.820]  一個基督徒不但是在得救那一剎那,
[00:09:26.820 --> 00:09:27.820]  是憑著信心,
[00:09:27.820 --> 00:09:29.820]  因信稱義,
[00:09:29.820 --> 00:09:31.820]  憑著信心。
[00:09:31.820 --> 00:09:32.820]  這裡說我們行事為人,
[00:09:32.820 --> 00:09:33.820]  換句話說,
[00:09:33.820 --> 00:09:35.820]  everyday life,
[00:09:35.820 --> 00:09:41.820]  每天的生活都要繼續憑著信心,
[00:09:41.820 --> 00:09:43.820]  不是憑著眼見。
[00:09:43.820 --> 00:09:44.820]  Amen?
[00:09:44.820 --> 00:09:46.820]  當你在面對每一天,
[00:09:46.820 --> 00:09:48.820]  每一件事情,
[00:09:48.820 --> 00:09:52.820]  無論這些事情是跟我們所期待的,
[00:09:52.820 --> 00:09:56.820]  是跟我們所想像的有多大的差別,
[00:09:56.820 --> 00:09:59.820]  我們都要憑信心來相信,
[00:09:59.820 --> 00:10:02.820]  我們的神人坐在寶座上,
[00:10:02.820 --> 00:10:04.820]  祂的恩典是夠用的,
[00:10:04.820 --> 00:10:07.820]  而且祂的手正在引導我們。
[00:10:07.820 --> 00:10:08.820]  Amen?
[00:10:08.820 --> 00:10:11.820]  事實上這種信心,
[00:10:11.820 --> 00:10:14.820]  是每一個聖經人物裡面,
[00:10:14.820 --> 00:10:16.820]  所有的信心。
[00:10:16.820 --> 00:10:18.820]  亞伯拉罕,
[00:10:18.820 --> 00:10:23.820]  因著信心,離開他的家鄉烏爾。
[00:10:23.820 --> 00:10:24.820]  聖經上說,
[00:10:24.820 --> 00:10:25.820]  他出去的時候,
[00:10:25.820 --> 00:10:26.820]  連往哪裡去,
[00:10:26.820 --> 00:10:28.820]  他都不知道。
[00:10:28.820 --> 00:10:29.820]  事實上,
[00:10:29.820 --> 00:10:32.820]  在亞伯拉罕一生的年歲當中,
[00:10:32.820 --> 00:10:34.820]  他actually沒有親眼看見,
[00:10:34.820 --> 00:10:36.820]  他那個應許之地,
[00:10:36.820 --> 00:10:37.820]  沒有親眼看見得著,
[00:10:37.820 --> 00:10:39.820]  沒有。
[00:10:39.820 --> 00:10:41.820]  可是因著信心,
[00:10:41.820 --> 00:10:45.820]  他相信那個應許之地的存在。
[00:10:45.820 --> 00:10:46.820]  Amen?
[00:10:46.820 --> 00:10:47.820]  摩西,
[00:10:47.820 --> 00:10:49.820]  因著信心,
[00:10:49.820 --> 00:10:51.820]  帶領以色列人離開埃及,
[00:10:51.820 --> 00:10:53.820]  進入曠野。
[00:10:53.820 --> 00:10:54.820]  想想看,
[00:10:54.820 --> 00:10:57.820]  曠野這麼大,
[00:10:57.820 --> 00:10:59.820]  以色列人這麼多,
[00:10:59.820 --> 00:11:03.820]  是死是活啊,
[00:11:03.820 --> 00:11:05.820]  不知道耶。
[00:11:05.820 --> 00:11:07.820]  但因著信心,
[00:11:07.820 --> 00:11:09.820]  相信有個應許之地,
[00:11:09.820 --> 00:11:11.820]  他就往前。
[00:11:11.820 --> 00:11:12.820]  約書亞,
[00:11:12.820 --> 00:11:14.820]  因著信心,
[00:11:14.820 --> 00:11:17.820]  帶領以色列人過約旦河。
[00:11:17.820 --> 00:11:21.820]  你可知道他要面對多少征戰啊?
[00:11:21.820 --> 00:11:23.820]  不只是像摩西,
[00:11:23.820 --> 00:11:24.820]  只是在曠野,
[00:11:24.820 --> 00:11:26.820]  OK,只是沒得吃沒得喝。
[00:11:26.820 --> 00:11:28.820]  他要面對真的戰爭啊,
[00:11:28.820 --> 00:11:32.820]  是輸是贏都不知道耶。
[00:11:32.820 --> 00:11:38.820]  只是相信有一個應許之地為他預備。
[00:11:38.820 --> 00:11:40.820]  聖經人物每一個人,
[00:11:40.820 --> 00:11:42.820]  都是這樣的信心。
[00:11:42.820 --> 00:11:44.820]  那這也是主耶穌,
[00:11:44.820 --> 00:11:47.820]  要在他的門徒身上,
[00:11:47.820 --> 00:11:52.820]  所尋找的一個信仰的特質。
[00:11:52.820 --> 00:11:53.820]  你還記得有一次,
[00:11:53.820 --> 00:11:54.820]  耶穌講了一個比喻,
[00:11:54.820 --> 00:11:56.820]  講了一個寡婦,
[00:11:56.820 --> 00:11:58.820]  到一個不義的官面前,
[00:11:58.820 --> 00:12:01.820]  希望不義的官幫她申冤。
[00:12:01.820 --> 00:12:03.820]  雖然這個不義的官也不敬畏神,
[00:12:03.820 --> 00:12:04.820]  但是因著這個寡婦,
[00:12:04.820 --> 00:12:06.820]  一天到晚叫她申冤,
[00:12:06.820 --> 00:12:07.820]  她就煩了,
[00:12:07.820 --> 00:12:09.820]  他就為她申冤。
[00:12:09.820 --> 00:12:12.820]  耶穌說,如果說這個不義的官,
[00:12:12.820 --> 00:12:14.820]  都會為這個寡婦申冤,
[00:12:14.820 --> 00:12:18.820]  更何況這個公義的神呢?
[00:12:18.820 --> 00:12:21.820]  但是,問題是什麼?
[00:12:21.820 --> 00:12:23.820]  接下來耶穌就說了,
[00:12:23.820 --> 00:12:25.820]  人子來,
[00:12:25.820 --> 00:12:29.820]  能夠遇得見有這樣信心,
[00:12:29.820 --> 00:12:30.820]  只能夠寡婦說,
[00:12:30.820 --> 00:12:34.820]  遇得見有這樣信心的人嗎?
[00:12:34.820 --> 00:12:35.820]  換句話說,
[00:12:35.820 --> 00:12:37.820]  有一天主再來的時候,
[00:12:37.820 --> 00:12:40.820]  主所尋找的,
[00:12:40.820 --> 00:12:41.820]  在我們身上,
[00:12:41.820 --> 00:12:44.820]  主最看重的一個信仰的特質,
[00:12:44.820 --> 00:12:49.820]  就是堅定不移的信心。
[00:12:49.820 --> 00:12:52.820]  無論在任何環境,
[00:12:52.820 --> 00:12:55.820]  你都相信神必要引導,
[00:12:55.820 --> 00:12:59.820]  神永不誤事。
[00:12:59.820 --> 00:13:01.820]  就像第三節自己所說的,
[00:13:01.820 --> 00:13:03.820]  第三節講到我們的神,
[00:13:03.820 --> 00:13:05.820]  要按照祂自己的名,
[00:13:05.820 --> 00:13:08.820]  來引導我走義路。
[00:13:08.820 --> 00:13:09.820]  感謝主我們的神,
[00:13:09.820 --> 00:13:12.820]  是為祂自己名的緣故來引導,
[00:13:12.820 --> 00:13:13.820]  不是為我們的緣故。
[00:13:13.820 --> 00:13:14.820]  如果為我們的緣故,
[00:13:14.820 --> 00:13:17.820]  我看神恐怕就很難引導下去了。
[00:13:17.820 --> 00:13:19.820]  我們的信心永遠上上下下,
[00:13:19.820 --> 00:13:20.820]  不是嗎?
[00:13:20.820 --> 00:13:21.820]  環境好了,股票上升,
[00:13:21.820 --> 00:13:23.820]  我們心情就好了。
[00:13:23.820 --> 00:13:24.820]  環境不好,股票下跌,
[00:13:24.820 --> 00:13:26.820]  我們心情很差。
[00:13:26.820 --> 00:13:27.820]  那我提醒你,
[00:13:27.820 --> 00:13:30.820]  最近股票大好,
[00:13:30.820 --> 00:13:31.820]  這個是new high,
[00:13:31.820 --> 00:13:33.820]  從來沒那麼高過。
[00:13:33.820 --> 00:13:34.820]  我再次提醒你,
[00:13:34.820 --> 00:13:42.820]  這是奉獻的好時機。
[00:13:42.820 --> 00:13:45.820]  免得你股票下跌後悔莫及,
[00:13:45.820 --> 00:13:47.820]  我告訴你。
[00:13:47.820 --> 00:13:48.820]  跟你朋友說,
[00:13:48.820 --> 00:13:49.820]  這是趕快奉獻的好時機,
[00:13:49.820 --> 00:13:53.820]  我跟他說,
[00:13:53.820 --> 00:13:54.820]  我們看見我們的神,
[00:13:54.820 --> 00:13:57.820]  是按照祂的名來引導我們,
[00:13:57.820 --> 00:14:00.820]  祂的名是超乎萬名之上的名,
[00:14:00.820 --> 00:14:02.820]  祂的名是至聖至尊的名,
[00:14:02.820 --> 00:14:06.820]  是永遠不會失敗的名字。
[00:14:06.820 --> 00:14:07.820]  換作我們的神,
[00:14:07.820 --> 00:14:09.820]  祂永遠要來引導我們,
[00:14:09.820 --> 00:14:12.820]  祂永遠不會離棄我們。
[00:14:12.820 --> 00:14:14.820]  今天就算你走到懸崖的邊緣,
[00:14:14.820 --> 00:14:16.820]  快要跌下去了,
[00:14:16.820 --> 00:14:17.820]  我告訴你,
[00:14:17.820 --> 00:14:19.820]  神的手仍然在抓住你,
[00:14:19.820 --> 00:14:21.820]  神仍然要搭救你。
[00:14:21.820 --> 00:14:22.820]  有時候甚至你覺得
[00:14:22.820 --> 00:14:23.820]  都要放棄了,
[00:14:23.820 --> 00:14:24.820]  灰心了,
[00:14:24.820 --> 00:14:26.820]  不想再堅持下去,
[00:14:26.820 --> 00:14:27.820]  你可能會放棄,
[00:14:27.820 --> 00:14:28.820]  我告訴你,
[00:14:28.820 --> 00:14:31.820]  你的上帝永遠不會放手。
[00:14:31.820 --> 00:14:33.820]  祂要為祂自己名的緣故,
[00:14:33.820 --> 00:14:36.820]  親自引導你走易路,
[00:14:36.820 --> 00:14:37.820]  要把你帶到
[00:14:37.820 --> 00:14:40.820]  祂所為你預備的地方。
[00:14:40.820 --> 00:14:43.820]  這樣一種堅定不移的信心,
[00:14:43.820 --> 00:14:48.820]  能夠幫助我們勝過未知的恐懼。
[00:14:48.820 --> 00:14:49.820]  第三,
[00:14:49.820 --> 00:14:52.820]  靠主能勝過苦難的恐懼。
[00:14:52.820 --> 00:14:53.820]  跟你們說,
[00:14:53.820 --> 00:14:56.820]  靠主勝過苦難的恐懼。
[00:14:56.820 --> 00:14:58.820]  第四節大會這次,
[00:14:58.820 --> 00:15:00.820]  我雖然行過死因的幽谷,
[00:15:00.820 --> 00:15:02.820]  也不怕遭害,
[00:15:02.820 --> 00:15:05.820]  因為你與我同在,
[00:15:05.820 --> 00:15:09.820]  你的葬、你的肝都安慰我。
[00:15:09.820 --> 00:15:13.820]  我們人對苦難總是充滿恐懼,
[00:15:13.820 --> 00:15:15.820]  但偏偏我們人的一生
[00:15:15.820 --> 00:15:18.820]  就充滿各樣的苦,不是嗎?
[00:15:18.820 --> 00:15:19.820]  難怪中國人說
[00:15:19.820 --> 00:15:21.820]  人生如苦海,
[00:15:21.820 --> 00:15:23.820]  越想越苦,不是嗎?
[00:15:23.820 --> 00:15:25.820]  不只是環境上的苦,
[00:15:25.820 --> 00:15:28.820]  更是情感上的苦。
[00:15:28.820 --> 00:15:31.820]  多少人被情所困,
[00:15:31.820 --> 00:15:33.820]  男女之情、夫妻之情、
[00:15:33.820 --> 00:15:34.820]  父母、兒女之情、
[00:15:34.820 --> 00:15:37.820]  人情、友情、親情之情。
[00:15:37.820 --> 00:15:38.820]  難怪連續一演演三十集,
[00:15:38.820 --> 00:15:40.820]  你們看到嗎?
[00:15:40.820 --> 00:15:43.820]  以前還演六十集。
[00:15:43.820 --> 00:15:46.820]  而且不管你有錢沒錢,
[00:15:46.820 --> 00:15:49.820]  你是無法倖免的。
[00:15:49.820 --> 00:15:52.820]  而這種情感之苦,
[00:15:52.820 --> 00:15:56.820]  是比環境的苦更加苦。
[00:15:56.820 --> 00:15:58.820]  不但有情感之苦,
[00:15:58.820 --> 00:15:59.820]  也有心靈之苦,
[00:15:59.820 --> 00:16:04.820]  因為多少人心中根本無所依靠。
[00:16:04.820 --> 00:16:05.820]  當然,至終,
[00:16:05.820 --> 00:16:09.820]  我們人要面對死亡的恐懼,
[00:16:09.820 --> 00:16:12.820]  這是人生最大的痛苦。
[00:16:12.820 --> 00:16:13.820]  而我們人一生
[00:16:13.820 --> 00:16:15.820]  就是常常生活在這種
[00:16:15.820 --> 00:16:18.820]  恐懼的陰影當中。
[00:16:18.820 --> 00:16:19.820]  事實上我告訴你,
[00:16:19.820 --> 00:16:20.820]  這正是為什麼
[00:16:20.820 --> 00:16:22.820]  耶穌要來到這個世界上的原因。
[00:16:22.820 --> 00:16:23.820]  就是因為我告訴你,
[00:16:23.820 --> 00:16:24.820]  耶穌來到這個世界上
[00:16:24.820 --> 00:16:26.820]  不只要告訴我們好消息,
[00:16:26.820 --> 00:16:27.820]  如果只是要告訴我們好消息,
[00:16:27.820 --> 00:16:31.820]  祂可以採取先知來傳講好消息就好了。
[00:16:31.820 --> 00:16:33.820]  祂不需要親自來。
[00:16:33.820 --> 00:16:35.820]  為什麼耶穌要來到這個世界上?
[00:16:35.820 --> 00:16:37.820]  而且要成為肉身的樣式,
[00:16:37.820 --> 00:16:38.820]  跟我們人的樣式一樣,
[00:16:38.820 --> 00:16:40.820]  為什麼?
[00:16:40.820 --> 00:16:41.820]  最主要的原因
[00:16:41.820 --> 00:16:45.820]  就是要認同我們人在地上的軟弱。
[00:16:45.820 --> 00:16:46.820]  祂在地上的日子
[00:16:46.820 --> 00:16:51.820]  要親自體嘗人生命中最深的痛苦,
[00:16:51.820 --> 00:16:53.820]  那就是死亡。
[00:16:53.820 --> 00:16:54.820]  為這個緣故,
[00:16:54.820 --> 00:16:57.820]  祂要為我們走上十字架的道路,
[00:16:57.820 --> 00:16:59.820]  感謝主因為祂是無罪的救主,
[00:16:59.820 --> 00:17:01.820]  死亡不能夠困住祂,
[00:17:01.820 --> 00:17:03.820]  第三天祂從死裡復活,
[00:17:03.820 --> 00:17:07.820]  證明祂勝過一切死亡罪惡的權柄。
[00:17:07.820 --> 00:17:09.820]  我很喜歡希伯來書
[00:17:09.820 --> 00:17:11.820]  二章十四節十五節的經文,
[00:17:11.820 --> 00:17:13.820]  這裡我們一同來念好不好,來。
[00:17:13.820 --> 00:17:16.820]  兒女既同有血肉之體,
[00:17:16.820 --> 00:17:19.820]  他也照樣親自成了血肉之體,
[00:17:19.820 --> 00:17:20.820]  特要藉著死,
[00:17:20.820 --> 00:17:23.820]  敗壞那掌死拳的就是魔鬼,
[00:17:23.820 --> 00:17:28.820]  並要釋放那些一生因怕死而為奴僕的。
[00:17:28.820 --> 00:17:32.820]  請問誰是那些一生因為怕死成為奴僕的?
[00:17:32.820 --> 00:17:35.820]  就是我們,我們都怕死,
[00:17:35.820 --> 00:17:37.820]  everybody在這裡。
[00:17:37.820 --> 00:17:38.820]  這是為什麼耶穌要,
[00:17:38.820 --> 00:17:40.820]  這兩件事情太寶貴了,
[00:17:40.820 --> 00:17:43.820]  這兩件事情一下子就capture
[00:17:43.820 --> 00:17:46.820]  所有救恩的一個基本就在這裡。
[00:17:46.820 --> 00:17:49.820]  我們看我們人就是被死亡罪惡的權勢捆綁,
[00:17:49.820 --> 00:17:52.820]  耶穌為我們成為血肉之體,
[00:17:52.820 --> 00:17:55.820]  為什麼要藉著死來敗壞那掌死拳?
[00:17:55.820 --> 00:17:56.820]  Hallelujah!
[00:17:56.820 --> 00:17:59.820]  叫我們今天因為耶穌從死裡復活,
[00:17:59.820 --> 00:18:01.820]  叫我們可以不再懼怕!
[00:18:01.820 --> 00:18:02.820]  Hallelujah!
[00:18:02.820 --> 00:18:04.820]  正如一首詩歌所說的,
[00:18:04.820 --> 00:18:05.820]  因祂活著,
[00:18:05.820 --> 00:18:07.820]  我可以面對明天啊!
[00:18:07.820 --> 00:18:08.820]  因祂活著,
[00:18:08.820 --> 00:18:10.820]  我不再懼怕!
