
[00:00:00.000 --> 00:00:03.540]  我們先分析一下上個星期的金句
[00:04:12.780 --> 00:04:17.740]  由於我們信仰而受逼迫的苦難是比較少的
[00:04:18.420 --> 00:04:20.700]  極其量都最多被人笑話
[00:04:20.700 --> 00:04:23.100]  我們說我們思想落後而已
[00:04:23.100 --> 00:04:25.740]  但是人生中
[00:04:25.740 --> 00:04:28.020]  會遇到很多不同的事情
[00:04:28.020 --> 00:04:30.540]  成為我們的苦難
[00:04:30.540 --> 00:04:33.380]  比如說假如你是一位學生
[00:04:33.380 --> 00:04:34.980]  剛剛考完試
[00:04:34.980 --> 00:04:36.940]  本來以為會合格的
[00:04:36.940 --> 00:04:39.100]  誰知道出了成績單之後
[00:04:39.100 --> 00:04:40.180]  是不合格的
[00:04:40.180 --> 00:04:42.900]  可能你會覺得痛苦
[00:04:42.900 --> 00:04:44.340]  要大哭一場
[00:04:44.340 --> 00:04:47.020]  假如你想找工作
[00:04:47.020 --> 00:04:47.980]  找了很久
[00:04:48.300 --> 00:04:50.020]  你都祈禱了很久
[00:04:50.020 --> 00:04:52.540]  後來有一家公司去面試
[00:04:52.540 --> 00:04:54.260]  還面試了三次
[00:04:54.260 --> 00:04:57.980]  不過你只有三分之一的機會被錄取
[00:04:57.980 --> 00:05:00.620]  最後又收到通知說
[00:05:00.620 --> 00:05:01.460]  不行
[00:05:01.460 --> 00:05:03.300]  又落選了
[00:05:03.300 --> 00:05:06.780]  更加慘的可能是你太太
[00:05:06.780 --> 00:05:08.460]  給你一個最後的警告
[00:05:08.460 --> 00:05:10.060]  你再找不到工作
[00:05:10.060 --> 00:05:12.180]  我們休了你這個沒用的丈夫
[00:05:12.180 --> 00:05:15.940]  大概你就會很痛苦
[00:05:17.340 --> 00:05:19.540]  假如你是一位在職人士
[00:05:19.540 --> 00:05:21.780]  某天上班了
[00:05:21.780 --> 00:05:26.100]  突然間看到有些三面人來公司
[00:05:26.100 --> 00:05:27.580]  就去見總經理
[00:05:27.580 --> 00:05:29.980]  見完出來之後就宣佈
[00:05:29.980 --> 00:05:31.500]  公司破產
[00:05:31.500 --> 00:05:35.060]  現在是由清盤人接手管理
[00:05:35.060 --> 00:05:39.900]  所有員工馬上就被解僱
[00:05:39.900 --> 00:05:42.660]  遣散費有沒有得給
[00:05:42.660 --> 00:05:43.740]  要看情況
[00:05:43.740 --> 00:05:47.020]  要等清盤官看了公司的帳目之後
[00:05:47.020 --> 00:05:48.420]  看看有沒有剪牌
[00:05:48.420 --> 00:05:50.140]  有就幸運了
[00:05:50.140 --> 00:05:52.900]  你又要供房子又要供車
[00:05:52.900 --> 00:05:54.740]  遇到這種情況
[00:05:54.740 --> 00:05:57.060]  大概都可以算是苦難
[00:05:57.060 --> 00:05:59.660]  我遇過這個情況
[00:05:59.660 --> 00:06:04.020]  當時公司一位女同事馬上就哭了起來
[00:06:04.020 --> 00:06:07.820]  又或者你有一位十八歲的兒子
[00:06:07.820 --> 00:06:09.140]  跟朋友外出
[00:06:09.140 --> 00:06:10.820]  逛街的時候
[00:06:10.820 --> 00:06:13.820]  無端端被一個喝醉酒的人打了一拳
[00:06:13.820 --> 00:06:15.500]  跌在地上死了
[00:06:17.420 --> 00:06:18.500]  對父母來說
[00:06:18.500 --> 00:06:22.140]  這個肯定也是一種人生的苦難
[00:06:22.140 --> 00:06:25.020]  今天《雅各書》的經文
[00:06:25.020 --> 00:06:26.980]  怎樣可以幫助我們
[00:06:26.980 --> 00:06:30.660]  面對各種人生的苦難呢?
[00:06:30.660 --> 00:06:33.380]  如果你蓋上聖經的話
[00:06:33.380 --> 00:06:34.620]  請你打開
[00:06:34.620 --> 00:06:37.540]  在《雅各書》第一章第二節就說
[00:06:37.540 --> 00:06:38.660]  弟兄們
[00:06:38.660 --> 00:06:40.740]  你們遭遇各種試煉
[00:06:40.740 --> 00:06:43.900]  應該認為是可慶幸的
[00:06:43.900 --> 00:06:46.740]  在《和合本》翻譯做
[00:06:46.740 --> 00:06:47.860]  我的弟兄們
[00:06:47.860 --> 00:06:50.580]  你們落在百般試煉中
[00:06:50.580 --> 00:06:53.180]  都要以為大喜樂
[00:06:53.180 --> 00:06:57.580]  在這裡試煉其實就是指人生的苦難
[00:06:57.580 --> 00:07:00.660]  可能有些人讀聖經看到這裡的時候
[00:07:00.660 --> 00:07:02.740]  會覺得有沒有搞錯啊?
[00:07:02.740 --> 00:07:05.300]  我在這裡受苦叫我慶幸
[00:07:05.300 --> 00:07:07.820]  叫我以為大喜樂
[00:07:07.820 --> 00:07:09.500]  有什麼可能啊?
[00:07:09.500 --> 00:07:11.460]  聖經有沒有印錯啊?
[00:07:11.460 --> 00:07:13.060]  有沒有翻譯錯啊?
[00:07:13.060 --> 00:07:16.340]  答案是沒有
[00:07:16.620 --> 00:07:19.140]  我看過《原文》就是希臘文
[00:07:19.140 --> 00:07:20.980]  的確是叫我們喜樂
[00:07:20.980 --> 00:07:22.580]  翻譯沒有翻錯
[00:07:22.580 --> 00:07:24.540]  不僅沒有錯
[00:07:24.540 --> 00:07:26.580]  其實《雅各書》一章九節
[00:07:26.580 --> 00:07:28.340]  還舉了一個例子
[00:07:28.340 --> 00:07:30.340]  在一章九節裡面說
[00:07:30.340 --> 00:07:33.500]  貧窮的弟兄蒙上帝提升
[00:07:33.500 --> 00:07:35.340]  應該高興
[00:07:35.340 --> 00:07:38.380]  這是很正常的
[00:07:38.380 --> 00:07:40.700]  我相信大部分的人
[00:07:40.700 --> 00:07:42.900]  遇到升職加薪的事情
[00:07:42.900 --> 00:07:44.940]  都自然會高興的
[00:07:44.940 --> 00:07:46.620]  不用聖經教導
[00:07:46.620 --> 00:07:47.900]  都一定會高興
[00:07:47.900 --> 00:07:49.180]  一定會開心的
[00:07:49.180 --> 00:07:51.940]  但是《雅各》在這裡說這件事
[00:07:51.940 --> 00:07:53.820]  只是用來做一個對比
[00:07:53.820 --> 00:07:55.820]  因為它下面那一項信就說
[00:07:55.820 --> 00:07:58.300]  富有的人被貶低
[00:07:58.300 --> 00:07:59.900]  也該者弱
[00:07:59.900 --> 00:08:02.900]  富有的人被貶低
[00:08:02.900 --> 00:08:05.300]  其實是一種苦難
[00:08:05.300 --> 00:08:09.740]  事實上神學家認為
[00:08:09.740 --> 00:08:13.540]  這封信是在公元大約五十年左右寫的
[00:08:13.540 --> 00:08:17.380]  是新約聖經中一封最早寫成的書信
[00:08:17.380 --> 00:08:20.700]  作者《雅各》就是耶穌的
[00:08:20.700 --> 00:08:23.900]  同母異父的兄弟
[00:08:23.900 --> 00:08:27.420]  也是耶路撒冷教會的主任牧師
[00:08:27.420 --> 00:08:30.460]  因此他就有資格寫信給
[00:08:30.460 --> 00:08:34.220]  散居在全世界的上帝的子民
[00:08:34.220 --> 00:08:37.620]  當時他們應該是遇到一些苦難的
[00:08:37.620 --> 00:08:40.380]  不過我們知道早期教會
[00:08:40.380 --> 00:08:42.700]  都是面對迫害苦難的
[00:08:43.100 --> 00:08:46.420]  但是在公元五十年左右的時候
[00:08:46.420 --> 00:08:51.100]  羅馬帝國其實還沒有開始全面迫害基督徒
[00:08:51.100 --> 00:08:53.900]  所以不是有很多基督徒
[00:08:53.900 --> 00:08:58.060]  是因為信仰而要被殉道
[00:08:58.060 --> 00:09:02.620]  在《仙道行傳》裡面記載了只有兩位基督徒殉道
[00:09:02.620 --> 00:09:08.900]  但是猶太教對基督徒的迫害一直沒有停過
[00:09:09.380 --> 00:09:13.580]  《仙道行傳》也記載了早期的保羅
[00:09:13.580 --> 00:09:16.940]  都可以拿到大祭司的授權
[00:09:16.940 --> 00:09:19.820]  去到今天敘利亞的地方
[00:09:19.820 --> 00:09:22.380]  去抓那些基督徒去坐牢
[00:09:22.380 --> 00:09:27.340]  所以基督徒面對的迫害所帶來的苦難
[00:09:27.340 --> 00:09:30.820]  大概會是生活艱難
[00:09:30.820 --> 00:09:33.540]  而富有的弟兄
[00:09:33.540 --> 00:09:37.700]  很可能在一夜之間會變成貧窮
[00:09:38.580 --> 00:09:43.580]  因此雅各就寫信去鼓勵那些受苦的基督徒
[00:09:43.580 --> 00:09:46.980]  要用積極的態度去面對苦難
[00:09:46.980 --> 00:09:50.060]  在第二節到第四節
[00:09:50.060 --> 00:09:53.860]  雅各就提到要用積極的態度去面對苦難
[00:09:53.860 --> 00:09:57.980]  首先雖然我用了很多次「苦難」這個字眼
[00:09:57.980 --> 00:10:02.740]  但是我們注意到雅各沒有用這個字眼
[00:10:02.740 --> 00:10:03.940]  沒有用這個詞
[00:10:03.940 --> 00:10:08.140]  按照聖經他用的詞是「試煉」
[00:10:09.460 --> 00:10:14.740]  其實選詞用字是會影響我們的思想和情感的
[00:10:14.740 --> 00:10:20.700]  假如譬如我們討論殺人犯是否應該判處死刑
[00:10:20.700 --> 00:10:25.020]  如果有人說殺人者死天經地義
[00:10:25.020 --> 00:10:28.700]  我們可能都會覺得有道理
[00:10:28.700 --> 00:10:30.780]  殺人者死天經地義
[00:10:30.780 --> 00:10:34.860]  但是如果有些反對的人有時會這樣說
[00:10:35.300 --> 00:10:38.980]  他說既然謀殺人是不對的
[00:10:38.980 --> 00:10:44.180]  那為什麼我們會鼓勵國家去立法謀殺人呢?
[00:10:44.180 --> 00:10:47.380]  謀殺一個囚犯
[00:10:47.380 --> 00:10:49.500]  合法謀殺
[00:10:49.500 --> 00:10:52.340]  去形容處死一個殺人犯
[00:10:52.340 --> 00:10:58.700]  可能會令到那些要求判殺人犯死刑的人重新考慮
[00:10:58.700 --> 00:11:02.620]  這樣做是不是真的那麼天經地義呢?
[00:11:04.460 --> 00:11:07.780]  「苦難」和「試煉」這兩個詞語
[00:11:07.780 --> 00:11:10.580]  在意義上有什麼差別呢?
[00:11:10.580 --> 00:11:14.460]  如果用「苦難」這個詞語去形容
[00:11:14.460 --> 00:11:17.860]  去描寫某一種情況之外
[00:11:17.860 --> 00:11:20.860]  其實在情感上就會包括
[00:11:20.860 --> 00:11:22.300]  不是很公平
[00:11:22.300 --> 00:11:24.460]  很無可奈何
[00:11:24.460 --> 00:11:27.980]  可能有些自覺悽慘的情愫
[00:11:27.980 --> 00:11:30.100]  也可能會要求
[00:11:30.100 --> 00:11:34.100]  有個傾向要上帝解釋為什麼我們受苦
[00:11:35.460 --> 00:11:39.340]  甚至要求上帝快點幫我們脫離這個苦難的情況
[00:11:39.340 --> 00:11:41.740]  但是「試煉」
[00:11:41.740 --> 00:11:44.380]  如果用這個詞語就會積極很多
[00:11:44.380 --> 00:11:48.860]  遇到一些不順的情況
[00:11:48.860 --> 00:11:50.300]  就當是磨練
[00:11:50.300 --> 00:11:53.460]  或者幫助我們成長的工具
[00:11:53.460 --> 00:11:58.540]  有這種態度的人不會覺得很無奈
[00:11:58.540 --> 00:12:00.700]  甚至可能會感謝主
[00:12:00.700 --> 00:12:03.700]  藉著一些試煉使自己成長
[00:12:04.260 --> 00:12:05.580]  所以雅各才說
[00:12:05.580 --> 00:12:07.260]  你們遇到各種試煉
[00:12:07.260 --> 00:12:09.660]  應該認為是可慶幸的事
[00:12:09.660 --> 00:12:10.860]  感謝主
[00:12:10.860 --> 00:12:13.300]  我都是值得被試煉的
[00:12:13.300 --> 00:12:17.060]  這樣的情況是來慶幸的
[00:12:17.060 --> 00:12:19.740]  換句話說
[00:12:19.740 --> 00:12:23.300]  雅各是勸導正在受試煉的人
[00:12:23.300 --> 00:12:27.100]  是要覺得是上帝看得起我們
[00:12:27.100 --> 00:12:29.540]  使我們可以遇到試煉
[00:12:29.540 --> 00:12:34.180]  因為「試煉」是會幫助基督徒的生命
[00:12:34.500 --> 00:12:36.500]  成長、成熟
[00:12:36.500 --> 00:12:41.660]  這就是第三至第四節的教導
[00:12:41.660 --> 00:12:44.780]  因為知道你們的信心經過了考驗
[00:12:44.780 --> 00:12:46.780]  就會產生忍耐
[00:12:46.780 --> 00:12:50.380]  你們要忍耐到底才能達到十全十美
[00:12:50.380 --> 00:12:52.380]  沒有任何的缺陷
[00:12:52.380 --> 00:12:56.260]  原來人生遇到一些苦難
[00:12:56.260 --> 00:12:58.780]  是要訓練我們成為一個在信心上
[00:12:58.780 --> 00:13:00.260]  十全十美的人
[00:13:00.980 --> 00:13:04.620]  所以苦難只不過是化了一張祝福
[00:13:04.620 --> 00:13:06.980]  我們要將它視為試煉
[00:13:06.980 --> 00:13:08.460]  是幫助我們成為一個
[00:13:08.460 --> 00:13:10.460]  更能夠得上帝喜愛的人
[00:13:10.460 --> 00:13:15.140]  有時候我也聽到一些佛教徒說
[00:13:15.140 --> 00:13:17.140]  遇到不愉快的事情
[00:13:17.140 --> 00:13:20.340]  要平常心對待
[00:13:20.340 --> 00:13:22.820]  這個態度
[00:13:22.820 --> 00:13:27.220]  比憂愁或者憤怒好一些
[00:13:27.220 --> 00:13:30.420]  不過我覺得仍然是消極一點
[00:13:31.380 --> 00:13:33.780]  他們的看法是平常心
[00:13:33.780 --> 00:13:35.380]  既然事情發生了
[00:13:35.380 --> 00:13:36.660]  是無可奈何的
[00:13:36.660 --> 00:13:38.660]  當事情沒有發生
[00:13:38.660 --> 00:13:40.980]  以平常看待就算了
[00:13:40.980 --> 00:13:44.660]  但聖經在這裡教導我們
[00:13:44.660 --> 00:13:46.660]  要有一個更加積極的看法
[00:13:46.660 --> 00:13:48.180]  就是我們要高興
[00:13:48.180 --> 00:13:49.500]  我們要慶幸
[00:13:49.500 --> 00:13:52.020]  要記得人生的挫折
[00:13:52.020 --> 00:13:54.260]  是上帝使用
[00:13:54.260 --> 00:13:58.180]  幫助我們信心成長的工具
[00:14:00.180 --> 00:14:02.420]  可能有些人
[00:14:02.420 --> 00:14:04.420]  現在在心裡想
[00:14:04.420 --> 00:14:07.620]  這樣說法是不是阿Q精神呢?
[00:14:07.620 --> 00:14:09.620]  明明都不夠人打
[00:14:09.620 --> 00:14:10.900]  被人打了一頓
[00:14:10.900 --> 00:14:11.700]  心裡就說
[00:14:11.700 --> 00:14:12.980]  兒子打爸爸
[00:14:12.980 --> 00:14:14.980]  世界在哪裡呢?
[00:14:14.980 --> 00:14:19.460]  不過阿Q
[00:14:19.460 --> 00:14:21.460]  跟聖經的教導有些不同
[00:14:21.460 --> 00:14:25.540]  阿Q精神是在心理上
[00:14:25.540 --> 00:14:28.420]  去佔人家便宜
[00:14:28.420 --> 00:14:30.420]  來自我安慰
[00:14:30.420 --> 00:14:33.540]  既不現實
[00:14:33.540 --> 00:14:35.540]  也不夠積極
[00:14:35.540 --> 00:14:38.020]  聖經教導我們
[00:14:38.020 --> 00:14:40.020]  是要仰望上帝
[00:14:40.020 --> 00:14:42.020]  使我們的信心成長
[00:14:42.020 --> 00:14:44.420]  是有目標
[00:14:44.420 --> 00:14:46.420]  也都有根據的
[00:14:46.420 --> 00:14:50.020]  在第二次世界大戰之後
[00:14:50.020 --> 00:14:55.380]  有一位經歷過納粹集中營的生涯
[00:14:55.380 --> 00:14:58.580]  而仍然能夠存活的心理學家
[00:14:58.580 --> 00:15:00.580]  叫做Victor Franco
[00:15:00.580 --> 00:15:02.580]  他出來之後寫了一本書
[00:15:02.580 --> 00:15:04.580]  他留意到有三種人
[00:15:04.580 --> 00:15:06.580]  在集中營裡面
[00:15:06.580 --> 00:15:10.580]  受盡德軍的不仁度對待
[00:15:10.580 --> 00:15:14.580]  而仍然能夠生存
[00:15:14.580 --> 00:15:16.580]  是有信仰的人
[00:15:16.580 --> 00:15:20.580]  是有盼望的人
[00:15:20.580 --> 00:15:22.580]  是有幽默感的人
[00:15:22.580 --> 00:15:26.580]  這三種人是不能死的
[00:15:26.580 --> 00:15:32.580]  信仰和盼望是可以幫助我們面對逆境
[00:15:32.580 --> 00:15:36.580]  使我們成為一個EQ高的人
[00:15:36.580 --> 00:15:42.580]  即是現代心理學家發展的新名詞
[00:15:42.580 --> 00:15:44.580]  中文譯為情感相授
[00:15:44.580 --> 00:15:46.580]  Emotional Quotient
[00:15:46.580 --> 00:15:48.580]  EQ高的人就可以面對逆境
[00:15:52.580 --> 00:15:56.580]  互聯網上也提到一件事
[00:15:56.580 --> 00:15:58.580]  就是前任南非總統
[00:15:58.580 --> 00:16:00.580]  Nelson Mandela
[00:16:00.580 --> 00:16:02.580]  曼德拉
[00:16:02.580 --> 00:16:04.580]  他就任時期
[00:16:04.580 --> 00:16:06.580]  就任總統時期
[00:16:06.580 --> 00:16:08.580]  有一件事
[00:16:08.580 --> 00:16:10.580]  他特別寫信
[00:16:10.580 --> 00:16:14.580]  邀請了三位獄警
[00:16:14.580 --> 00:16:16.580]  他曾經坐牢
[00:16:16.580 --> 00:16:18.580]  他坐了27年監獄
[00:16:20.580 --> 00:16:22.580]  特別寫信邀請那三位
[00:16:22.580 --> 00:16:24.580]  看著他
[00:16:24.580 --> 00:16:26.580]  虐待他那三位獄警
[00:16:26.580 --> 00:16:28.580]  來參加他的就職儀式
[00:16:28.580 --> 00:16:32.580]  在他的就職儀式上
[00:16:32.580 --> 00:16:36.580]  曼德拉就站起來致詞
[00:16:36.580 --> 00:16:40.580]  他說我能夠接待這麼多尊貴的客人
[00:16:40.580 --> 00:16:42.580]  我心感榮幸
[00:16:42.580 --> 00:16:46.580]  不過更加讓我高興的就是
[00:16:46.580 --> 00:16:48.580]  當年陪伴我在羅本島
[00:16:48.580 --> 00:16:50.580]  渡過艱難歲月的
[00:16:50.580 --> 00:16:52.580]  三位獄警
[00:16:52.580 --> 00:16:54.580]  也都來到現場
[00:16:54.580 --> 00:16:58.580]  他就跟那三位獄警
[00:16:58.580 --> 00:17:00.580]  介紹給人認識
[00:17:00.580 --> 00:17:02.580]  然後逐一跟他們擁抱
[00:17:02.580 --> 00:17:06.580]  然後他說
[00:17:06.580 --> 00:17:08.580]  我年輕的時候
[00:17:08.580 --> 00:17:10.580]  性急
[00:17:10.580 --> 00:17:12.580]  脾氣暴躁
[00:17:12.580 --> 00:17:14.580]  不過在獄中
[00:17:14.580 --> 00:17:16.580]  只有這三位的朋友
[00:17:16.580 --> 00:17:18.580]  幫助之下
[00:17:18.580 --> 00:17:20.580]  我才學會了
[00:17:20.580 --> 00:17:22.580]  控制情緒
[00:17:22.580 --> 00:17:26.580]  曼德拉這番出人意料的說話
[00:17:26.580 --> 00:17:28.580]  讓虐待了他27年的
[00:17:28.580 --> 00:17:30.580]  三位獄警
[00:17:30.580 --> 00:17:32.580]  無地自容
[00:17:32.580 --> 00:17:34.580]  更加讓在場所有的人
[00:17:34.580 --> 00:17:36.580]  肅然起敬
[00:17:36.580 --> 00:17:40.580]  我們怎樣才可以
[00:17:40.580 --> 00:17:42.580]  做到在面對
[00:17:42.580 --> 00:17:44.580]  逆境試煉的時候
[00:17:44.580 --> 00:17:46.580]  能夠產生
[00:17:46.580 --> 00:17:48.580]  忍耐呢
[00:17:48.580 --> 00:17:50.580]  首先我們要知道
[00:17:50.580 --> 00:17:52.580]  我們所信的上帝
[00:17:52.580 --> 00:17:54.580]  是希望我們在信仰上
[00:17:54.580 --> 00:17:58.580]  達到十全十美的地步
[00:17:58.580 --> 00:18:00.580]  我發現有些人
[00:18:00.580 --> 00:18:02.580]  信耶穌
[00:18:02.580 --> 00:18:04.580]  很多人信耶穌
[00:18:04.580 --> 00:18:06.580]  是以為
[00:18:06.580 --> 00:18:10.580]  是在他們的人生裡面
[00:18:10.580 --> 00:18:12.580]  加一些信仰
[00:18:12.580 --> 00:18:14.580]  使我生活得更好
[00:18:14.580 --> 00:18:16.580]  然後就等著上天堂
[00:18:16.580 --> 00:18:20.580]  有些人好像
[00:18:20.580 --> 00:18:22.580]  戴了護身符
[00:18:22.580 --> 00:18:24.580]  加了十字架
[00:18:24.580 --> 00:18:26.580]  這樣信耶穌
[00:18:26.580 --> 00:18:28.580]  事實上
[00:18:28.580 --> 00:18:30.580]  如果我們看聖經
[00:18:30.580 --> 00:18:32.580]  聖經對我們
[00:18:32.580 --> 00:18:34.580]  信仰要求不是那麼簡單
[00:18:34.580 --> 00:18:36.580]  每一個人
[00:18:36.580 --> 00:18:38.580]  在上帝的計劃裡面
[00:18:38.580 --> 00:18:40.580]  其實都不是一塊
[00:18:40.580 --> 00:18:42.580]  普通的石頭
[00:18:42.580 --> 00:18:44.580]  而是一塊未經
[00:18:44.580 --> 00:18:46.580]  剁磨的寶玉
[00:18:46.580 --> 00:18:48.580]  是要被上帝去
[00:18:48.580 --> 00:18:50.580]  雕剁
[00:18:50.580 --> 00:18:52.580]  然後將我們的寶玉
[00:18:52.580 --> 00:18:54.580]  能夠顯出來
[00:18:54.580 --> 00:18:56.580]  將上帝做我們的目的
[00:18:56.580 --> 00:18:58.580]  能夠顯現出來
[00:18:58.580 --> 00:19:00.580]  在聖經中
[00:19:00.580 --> 00:19:02.580]  有一個人叫約伯
[00:19:02.580 --> 00:19:04.580]  他本來已經是
[00:19:04.580 --> 00:19:06.580]  一位很忠實敬拜上帝的人
[00:19:06.580 --> 00:19:08.580]  他也是一位
[00:19:08.580 --> 00:19:10.580]  非常富有的人
[00:19:10.580 --> 00:19:12.580]  他擁有大的農場
[00:19:12.580 --> 00:19:14.580]  還有很多的牛啊
[00:19:14.580 --> 00:19:16.580]  驢啊
[00:19:16.580 --> 00:19:18.580]  來從事穀物生產
[00:19:18.580 --> 00:19:20.580]  他也有很多的羊
[00:19:20.580 --> 00:19:22.580]  生產羊毛和其他農業
[00:19:22.580 --> 00:19:24.580]  副產品
[00:19:24.580 --> 00:19:26.580]  他還有一隊駱駝隊
[00:19:26.580 --> 00:19:28.580]  來從事對外貿易
[00:19:28.580 --> 00:19:32.580]  有可能他也曾經
[00:19:32.580 --> 00:19:34.580]  走過絲綢之路
[00:19:34.580 --> 00:19:36.580]  拿羊毛來中國買絲綢
[00:19:38.580 --> 00:19:40.580]  但是一夜之間
[00:19:40.580 --> 00:19:42.580]  他所擁有的
[00:19:42.580 --> 00:19:44.580]  都被人搶走了
[00:19:44.580 --> 00:19:46.580]  不僅如此
