
[00:00:00.000 --> 00:00:02.800]  對我們來說 復活節之後的主人都是提醒我們
[00:01:28.900 --> 00:01:31.900]  就讓你指哪條是最長
[00:01:31.900 --> 00:01:33.900]  一個人指的話
[00:01:33.900 --> 00:01:36.200]  每一次都是百發百中
[00:01:36.200 --> 00:01:37.900]  你一定看得出哪條是最長的
[00:01:37.900 --> 00:01:39.900]  但那個測試得意的地方
[00:01:39.900 --> 00:01:41.900]  就是房間裏面有五個人
[00:01:41.900 --> 00:01:42.900]  你被測試過的
[00:01:42.900 --> 00:01:44.900]  你是最後一個指
[00:01:44.900 --> 00:01:48.900]  頭四個人都是指第二長那條線
[00:01:48.900 --> 00:01:50.900]  看你指不指最長那條線是最長
[00:01:50.900 --> 00:01:52.900]  那四個當然是妹妹
[00:01:52.900 --> 00:01:55.900]  所以可能頭四個人都是說
[00:01:55.900 --> 00:01:56.900]  這條線是最長
[00:01:56.900 --> 00:01:57.900]  但你明明看到不是
[00:01:57.900 --> 00:01:59.900]  你一指最長那條線是最長
[00:01:59.900 --> 00:02:01.900]  他們就一齊看著你
[00:02:01.900 --> 00:02:03.900]  這樣看一看
[00:02:03.900 --> 00:02:04.900]  你做了幾次
[00:02:04.900 --> 00:02:05.900]  十次八次
[00:02:05.900 --> 00:02:06.900]  每一次都是你一指他們最長
[00:02:06.900 --> 00:02:08.900]  他們就會這樣
[00:02:08.900 --> 00:02:10.900]  然後就這樣
[00:02:10.900 --> 00:02:13.900]  就看看大家的反應會怎樣
[00:02:13.900 --> 00:02:15.900]  很多人都是差不多
[00:02:15.900 --> 00:02:17.900]  被人看了幾次
[00:02:17.900 --> 00:02:18.900]  就跟著大家一齊指
[00:02:18.900 --> 00:02:20.900]  第二條最長的線是最長
[00:02:20.900 --> 00:02:21.900]  這樣就算了
[00:02:21.900 --> 00:02:23.900]  問他們為甚麼
[00:02:23.900 --> 00:02:27.900]  其實我明明知道那條線不是最長
[00:02:27.900 --> 00:02:29.900]  不過大家要這樣看著我
[00:02:29.900 --> 00:02:31.900]  我又覺得很不自在
[00:02:31.900 --> 00:02:32.900]  就算了
[00:02:32.900 --> 00:02:34.900]  我就跟著他們一齊指
[00:02:34.900 --> 00:02:36.900]  這個就很典型的
[00:02:36.900 --> 00:02:38.900]  去看見我們面對群眾壓力的時候
[00:02:38.900 --> 00:02:40.900]  我們的反應是怎樣
[00:02:40.900 --> 00:02:43.900]  或多或少有一種羊群心理的感覺
[00:02:43.900 --> 00:02:46.900]  就是每個人都說這個
[00:02:46.900 --> 00:02:47.900]  很明顯就不是
[00:02:47.900 --> 00:02:50.900]  但我不想被人一齊這樣看我
[00:02:50.900 --> 00:02:52.900]  我就跟著他就算了
[00:02:52.900 --> 00:02:57.900]  這個都讓我們可以思想一下
[00:02:57.900 --> 00:02:59.900]  在我們信仰生活裏
[00:02:59.900 --> 00:03:00.900]  可能我們不是很情緒
[00:03:00.900 --> 00:03:02.900]  我們有點像這樣
[00:03:02.900 --> 00:03:05.900]  就是我們知道甚麼是對甚麼是不對
[00:03:05.900 --> 00:03:07.900]  不過當被人一齊這樣看的時候
[00:03:07.900 --> 00:03:08.900]  我就覺得
[00:03:08.900 --> 00:03:10.900]  有點不太自在
[00:03:10.900 --> 00:03:14.900]  可能就不太想這麼不合群
[00:03:14.900 --> 00:03:16.900]  有一種覺得
[00:03:16.900 --> 00:03:19.900]  跟其他人不同
[00:03:19.900 --> 00:03:21.900]  不入流的情況
[00:03:21.900 --> 00:03:23.900]  就很不自在
[00:03:23.900 --> 00:03:24.900]  可能就覺得算了
[00:03:24.900 --> 00:03:25.900]  沒甚麼所謂
[00:03:25.900 --> 00:03:26.900]  就跟著他們
[00:03:26.900 --> 00:03:29.900]  簡單一點
[00:03:29.900 --> 00:03:31.900]  我不知道在你的信仰生活裏
[00:03:31.900 --> 00:03:33.900]  你會不會有一種這樣的感覺
[00:03:33.900 --> 00:03:34.900]  就是
[00:03:34.900 --> 00:03:36.900]  我都無謂這麼出位
[00:03:36.900 --> 00:03:38.900]  無謂這麼出眾
[00:03:38.900 --> 00:03:39.900]  跟大家一起
[00:03:39.900 --> 00:03:40.900]  這樣會不會簡單一點
[00:03:40.900 --> 00:03:42.900]  令我自己好過一點
[00:03:42.900 --> 00:03:43.900]  其實所以
[00:03:43.900 --> 00:03:45.900]  面對的壓力不是真的很大
[00:03:45.900 --> 00:03:47.900]  不過就是被人摸一摸那一刻的感覺
[00:03:47.900 --> 00:03:49.900]  讓我不是很好受
[00:03:49.900 --> 00:03:53.900]  但其實跟著我又好像沒甚麼損失
[00:03:53.900 --> 00:03:55.900]  在測試裏
[00:03:55.900 --> 00:03:57.900]  是一個測試
[00:03:57.900 --> 00:04:00.900]  你知不知道最長的那條線其實沒有影響
[00:04:00.900 --> 00:04:02.900]  你就覺得
[00:04:02.900 --> 00:04:03.900]  我懶得被人看
[00:04:03.900 --> 00:04:06.900]  我就跟著大家
[00:04:06.900 --> 00:04:07.900]  我沒甚麼吃虧
[00:04:07.900 --> 00:04:09.900]  但我就不捨得被人看
[00:04:09.900 --> 00:04:11.900]  我就會舒服一點
[00:04:11.900 --> 00:04:13.900]  你會不會覺得
[00:04:13.900 --> 00:04:14.900]  其實我都信耶穌
[00:04:14.900 --> 00:04:15.900]  我都有天堂
[00:04:15.900 --> 00:04:16.900]  我都有永生
[00:04:16.900 --> 00:04:19.900]  所以我懶得被人看
[00:04:19.900 --> 00:04:21.900]  我有些事做得沒那麼足
[00:04:21.900 --> 00:04:22.900]  我自己好過一點
[00:04:22.900 --> 00:04:23.900]  那是不是都可以呢
[00:04:23.900 --> 00:04:27.900]  是不是都沒有損失呢
[00:04:27.900 --> 00:04:30.900]  在我們的信仰路上
[00:04:30.900 --> 00:04:32.900]  我們會不會都是想
[00:04:32.900 --> 00:04:34.900]  我怎樣走
[00:04:34.900 --> 00:04:37.900]  會讓我自己舒服一點
[00:04:37.900 --> 00:04:39.900]  只要終點沒甚麼偏差
[00:04:39.900 --> 00:04:42.900]  其實怎樣走沒甚麼損失
[00:04:42.900 --> 00:04:47.900]  那我們不如走一條好走一點舒服一點的路呢
[00:04:47.900 --> 00:04:51.900]  究竟我們有多忠心
[00:04:51.900 --> 00:04:53.900]  多盡心
[00:04:53.900 --> 00:04:56.900]  要走神要我們走的路
[00:04:56.900 --> 00:05:00.900]  要做神要我們做的事情呢
[00:05:00.900 --> 00:05:01.900]  我們面對壓力
[00:05:01.900 --> 00:05:02.900]  我們面對困難
[00:05:02.900 --> 00:05:06.900]  我們面對不明朗的前路的時候
[00:05:06.900 --> 00:05:08.900]  我們怎樣做決定
[00:05:08.900 --> 00:05:10.900]  我們怎樣選擇呢
[00:05:10.900 --> 00:05:14.900]  今日我想藉著一段《史律行傳》的經文
[00:05:14.900 --> 00:05:15.900]  讓我們思想一下
[00:05:15.900 --> 00:05:18.900]  我們怎樣可以走我們人生的路程
[00:05:18.900 --> 00:05:24.900]  在這裡聖經的請你打開到《史律行傳》第27章
[00:05:24.900 --> 00:05:27.900]  今日會看第1至12節
[00:05:27.900 --> 00:05:29.900]  都容許我在這個時候和大家
[00:05:29.900 --> 00:05:32.900]  少少重溫一下《史律行傳》所講的訊息
[00:05:32.900 --> 00:05:36.900]  我們相信《史律行傳》是盧家醫生所寫的
[00:05:36.900 --> 00:05:38.900]  《史律行傳》是下集
[00:05:38.900 --> 00:05:40.900]  接續於盧家福音
[00:05:40.900 --> 00:05:44.900]  我們可以說是用兩個不同的分法
[00:05:44.900 --> 00:05:46.900]  去將《史律行傳》的分段
[00:05:46.900 --> 00:05:48.900]  可以從一個地理來分
[00:05:48.900 --> 00:05:51.900]  就是按照第1章第8節
[00:05:51.900 --> 00:05:53.900]  講到但聖靈要降臨在你們身上
[00:05:53.900 --> 00:05:54.900]  你們就必得盡能力
[00:05:54.900 --> 00:05:57.900]  要在耶路撒冷
[00:05:57.900 --> 00:05:58.900]  猶太傳地撒瑪利亞
[00:05:58.900 --> 00:05:59.900]  直到地極
[00:05:59.900 --> 00:06:01.900]  作我的見證
[00:06:01.900 --> 00:06:02.900]  因著耶穌講的這句話
[00:06:02.900 --> 00:06:03.900]  我們可以見得到
[00:06:03.900 --> 00:06:05.900]  一開始的一部份就是
[00:06:05.900 --> 00:06:07.900]  講在耶路撒冷所發生的事
[00:06:07.900 --> 00:06:09.900]  接著慢慢擴散到
[00:06:09.900 --> 00:06:11.900]  猶太傳地和撒瑪利亞
[00:06:11.900 --> 00:06:13.900]  接著再擴散到地極
[00:06:13.900 --> 00:06:15.900]  彷彿是由
[00:06:15.900 --> 00:06:17.900]  耶路撒冷
[00:06:17.900 --> 00:06:19.900]  以色列的首都
[00:06:19.900 --> 00:06:21.900]  去到最後羅馬
[00:06:21.900 --> 00:06:23.900]  羅馬帝國的首都
[00:06:23.900 --> 00:06:25.900]  由一個首都去到另一個首都
[00:06:25.900 --> 00:06:27.900]  而這裡是去到全世界的地方
[00:06:27.900 --> 00:06:29.900]  這是唯一一個這樣的地極
[00:06:29.900 --> 00:06:31.900]  是一個地理的進程
[00:06:31.900 --> 00:06:33.900]  或者你可以分為一半
[00:06:33.900 --> 00:06:37.900]  由那一半講到彼得所做的事
[00:06:37.900 --> 00:06:39.900]  後來那一半
[00:06:39.900 --> 00:06:41.900]  是講到保羅所做的事
[00:06:41.900 --> 00:06:43.900]  換句話說
[00:06:43.900 --> 00:06:45.900]  不是按地區而是按人物去分
[00:06:45.900 --> 00:06:47.900]  不同的事件
[00:06:47.900 --> 00:06:49.900]  但無論是哪一個人物
[00:06:49.900 --> 00:06:51.900]  我們知道最終他不是主角
[00:06:51.900 --> 00:06:53.900]  都是聖靈所作的工作
[00:06:53.900 --> 00:06:55.900]  都是在講不同的門徒
[00:06:55.900 --> 00:06:57.900]  當聖靈降在他身上
[00:06:57.900 --> 00:06:59.900]  得到能力的時候
[00:06:59.900 --> 00:07:01.900]  如何去到不同的地方
[00:07:01.900 --> 00:07:03.900]  去建立見證
[00:07:03.900 --> 00:07:05.900]  講到保羅的時候
[00:07:05.900 --> 00:07:07.900]  我們見到保羅去過三次旅行報道
[00:07:07.900 --> 00:07:09.900]  他去到不同的地方
[00:07:09.900 --> 00:07:11.900]  就是要去建立教會
[00:07:11.900 --> 00:07:13.900]  讓更多人去相信耶穌
[00:07:13.900 --> 00:07:15.900]  再回去的時候就去建立當地的信徒
[00:07:15.900 --> 00:07:17.900]  讓他們能夠成為一個
[00:07:17.900 --> 00:07:19.900]  為主作見證的教會
[00:07:19.900 --> 00:07:21.900]  三次旅行報道之後
[00:07:21.900 --> 00:07:23.900]  保羅回去耶路撒冷
[00:07:23.900 --> 00:07:25.900]  他已經知道回去會遇到困難
[00:07:25.900 --> 00:07:27.900]  會遇到困鎖
[00:07:27.900 --> 00:07:29.900]  但他都決意要回去
[00:07:29.900 --> 00:07:31.900]  去羅馬
[00:07:31.900 --> 00:07:33.900]  去到果然他被捉拿
[00:07:33.900 --> 00:07:35.900]  然後就要去被審判
[00:07:35.900 --> 00:07:37.900]  過程裡和耶穌面對審判
[00:07:37.900 --> 00:07:39.900]  有點相近
[00:07:39.900 --> 00:07:41.900]  我們知道路加福音在上集的時候
[00:07:41.900 --> 00:07:43.900]  耶穌所做的事
[00:07:43.900 --> 00:07:45.900]  很多的保羅都跟著去做
[00:07:45.900 --> 00:07:47.900]  在哨行中發生
[00:07:47.900 --> 00:07:49.900]  給我們看見
[00:07:49.900 --> 00:07:51.900]  好像一個跟隨耶穌的門徒
[00:07:51.900 --> 00:07:53.900]  我們就做回耶穌所做的事
[00:07:53.900 --> 00:07:55.900]  所以面對的審判
[00:07:55.900 --> 00:07:57.900]  都好像耶穌一樣
[00:07:57.900 --> 00:07:59.900]  耶穌的門徒的下場會是怎樣呢?
[00:07:59.900 --> 00:08:01.900]  就是在哨行中
[00:08:01.900 --> 00:08:03.900]  給我們看見
[00:08:03.900 --> 00:08:05.900]  我們說了很多
[00:08:05.900 --> 00:08:07.900]  之前說到他去面對不同的審判
[00:08:07.900 --> 00:08:09.900]  跟著他就要上告
[00:08:09.900 --> 00:08:11.900]  去到凱撒
[00:08:11.900 --> 00:08:13.900]  所以他現在就
[00:08:13.900 --> 00:08:15.900]  踏上最後的征途
[00:08:15.900 --> 00:08:17.900]  三次旅行報道之後
[00:08:17.900 --> 00:08:19.900]  回去耶路撒冷
[00:08:19.900 --> 00:08:21.900]  他現在就最後啟航
[00:08:21.900 --> 00:08:23.900]  要往羅馬去
[00:08:23.900 --> 00:08:25.900]  這個是成為一個階下囚
[00:08:25.900 --> 00:08:27.900]  身份要上路
[00:08:27.900 --> 00:08:29.900]  去羅馬
[00:08:29.900 --> 00:08:31.900]  在這個故事裡面
[00:08:31.900 --> 00:08:33.900]  今天我面對的困難就是
[00:08:33.900 --> 00:08:35.900]  我要說這個很大段的故事
[00:08:35.900 --> 00:08:37.900]  其中的一部份
[00:08:37.900 --> 00:08:39.900]  所以頭十二節是未完的,也不是一個段落
[00:08:39.900 --> 00:08:41.900]  不過
[00:08:41.900 --> 00:08:43.900]  我就要給大家看看
[00:08:43.900 --> 00:08:45.900]  這個行程的開始是怎樣開始
[00:08:45.900 --> 00:08:47.900]  我都會對不起之後說到的同工
[00:08:47.900 --> 00:08:49.900]  因為我都會不經意
[00:08:49.900 --> 00:08:51.900]  或者裝作不經意地說一說他們會說的事情
[00:08:51.900 --> 00:08:53.900]  我才可以完結到今天的講章
[00:08:53.900 --> 00:08:55.900]  但是
[00:08:55.900 --> 00:08:57.900]  都是給大家
[00:08:57.900 --> 00:08:59.900]  你想知道結果是怎樣嗎
[00:08:59.900 --> 00:09:01.900]  我已經會不經意地說那些出來
[00:09:01.900 --> 00:09:03.900]  但是讓我們接著
[00:09:03.900 --> 00:09:05.900]  保羅的行程裡面
[00:09:05.900 --> 00:09:07.900]  我們去看看
[00:09:07.900 --> 00:09:09.900]  先看看保羅當時
[00:09:09.900 --> 00:09:11.900]  所遇見的困難是怎樣
[00:09:11.900 --> 00:09:13.900]  從中再而我們再想一想
[00:09:13.900 --> 00:09:15.900]  究竟路加想表達一個怎樣的訊息
[00:09:15.900 --> 00:09:17.900]  再而
[00:09:17.900 --> 00:09:19.900]  讓我反思
[00:09:19.900 --> 00:09:21.900]  我們今天應該怎樣去回應
[00:09:21.900 --> 00:09:23.900]  讓我們先看看
[00:09:23.900 --> 00:09:25.900]  第一點是保羅
[00:09:25.900 --> 00:09:27.900]  適日所遇到的困難
[00:09:27.900 --> 00:09:29.900]  這裡
[00:09:29.900 --> 00:09:31.900]  交代了很多很仔細的
[00:09:31.900 --> 00:09:33.900]  地理環境
[00:09:33.900 --> 00:09:35.900]  我就不想
[00:09:35.900 --> 00:09:37.900]  令大家悶到睡著了
[00:09:37.900 --> 00:09:39.900]  然後令我很想和你一起睡
[00:09:39.900 --> 00:09:41.900]  所以去到一些很仔細的地理
[00:09:41.900 --> 00:09:43.900]  我可能會快一點去過
[00:09:43.900 --> 00:09:45.900]  但都希望能夠帶出
[00:09:45.900 --> 00:09:47.900]  保羅當時所遇見的困難是怎樣
[00:09:47.900 --> 00:09:49.900]  第一節說到
[00:09:49.900 --> 00:09:51.900]  不知道決定要我們
[00:09:51.900 --> 00:09:53.900]  要我們坐船去意大利
[00:09:53.900 --> 00:09:55.900]  就將保羅和其他囚犯
[00:09:55.900 --> 00:09:57.900]  交給喻榮的
[00:09:57.900 --> 00:09:59.900]  游流的白夫長
[00:09:59.900 --> 00:10:01.900]  這裡有一個
[00:10:01.900 --> 00:10:03.900]  另一段我們的故事
[00:10:03.900 --> 00:10:05.900]  我們知道在史萊姆傳當時
[00:10:05.900 --> 00:10:07.900]  有些不同的部分是說到我們
[00:10:07.900 --> 00:10:09.900]  我們是指路加
[00:10:09.900 --> 00:10:11.900]  和他們親身在場一樣
[00:10:11.900 --> 00:10:13.900]  所以路加在那裡
[00:10:13.900 --> 00:10:15.900]  我們一起面對
[00:10:15.900 --> 00:10:17.900]  要坐船了 要去意大利了
[00:10:17.900 --> 00:10:19.900]  有一個叫游流的白夫長
[00:10:19.900 --> 00:10:21.900]  看著他
[00:10:21.900 --> 00:10:23.900]  然後有一艘船要去亞細亞沿海的地方
[00:10:23.900 --> 00:10:25.900]  上船就起航了
[00:10:25.900 --> 00:10:27.900]  有些人就跟著他一起去
[00:10:27.900 --> 00:10:29.900]  第二天我們就去到西頓
[00:10:29.900 --> 00:10:31.900]  游流就寬待保羅
[00:10:31.900 --> 00:10:33.900]  讓他的朋友去
[00:10:33.900 --> 00:10:35.900]  受他們的照應
[00:10:35.900 --> 00:10:37.900]  這個游流是什麼人我們不太清楚
[00:10:37.900 --> 00:10:39.900]  就是從他的名稱裡面
[00:10:39.900 --> 00:10:41.900]  我們可以相信他是一個羅馬人
[00:10:41.900 --> 00:10:43.900]  即是一個羅馬籍的羅馬官員
[00:10:43.900 --> 00:10:45.900]  這個羅馬籍的羅馬官員
[00:10:45.900 --> 00:10:47.900]  就對著保羅
[00:10:47.900 --> 00:10:49.900]  一個羅馬籍的囚奴
[00:10:49.900 --> 00:10:51.900]  有些
[00:10:51.900 --> 00:10:53.900]  惺惺相惜
[00:10:53.900 --> 00:10:55.900]  我對你很好
[00:10:55.900 --> 00:10:57.900]  他讓他的朋友去接濟他
[00:10:57.900 --> 00:10:59.900]  讓他的朋友幫助他
[00:10:59.900 --> 00:11:01.900]  這個第一樣
[00:11:01.900 --> 00:11:03.900]  我們看到的就是
[00:11:03.900 --> 00:11:05.900]  當時朋友來說
[00:11:05.900 --> 00:11:07.900]  是非常重要的
[00:11:07.900 --> 00:11:09.900]  今天我們都很重視友誼
[00:11:09.900 --> 00:11:11.900]  不過在古時的時候友誼是更加重要
[00:11:11.900 --> 00:11:13.900]  不單止你有朋友接濟
[00:11:13.900 --> 00:11:15.900]  是一件好事
[00:11:15.900 --> 00:11:17.900]  而是代表著你以誠待人
[00:11:17.900 --> 00:11:19.900]  所以其他人以誠待你
[00:11:19.900 --> 00:11:21.900]  以至你有朋友
[00:11:21.900 --> 00:11:23.900]  是代表著你的品格
[00:11:23.900 --> 00:11:25.900]  是一件很珍貴的事情
[00:11:25.900 --> 00:11:27.900]  而保羅
[00:11:27.900 --> 00:11:29.900]  有朋友接待
[00:11:29.900 --> 00:11:31.900]  反映著他是一個怎樣的人物
[00:11:31.900 --> 00:11:33.900]  另一方面
[00:11:33.900 --> 00:11:35.900]  白夫長劉尤都對他很好
[00:11:35.900 --> 00:11:37.900]  都能夠寬容他
[00:11:37.900 --> 00:11:39.900]  讓其他人去接濟他
[00:11:39.900 --> 00:11:41.900]  我們看到
[00:11:41.900 --> 00:11:43.900]  街頭囚也不錯
[00:11:43.900 --> 00:11:45.900]  有些恩代的情景出現
[00:11:45.900 --> 00:11:47.900]  官也對他不錯
[00:11:47.900 --> 00:11:51.900]  讓他去朋友那裡
[00:11:51.900 --> 00:11:53.900]  他們又坐船去
[00:11:53.900 --> 00:11:55.900]  這裡我們要明白一件事
[00:11:55.900 --> 00:11:57.900]  就是
[00:11:57.900 --> 00:11:59.900]  在當時的航海業
[00:11:59.900 --> 00:12:01.900]  是沒有客船的
[00:12:01.900 --> 00:12:03.900]  換句話說
[00:12:03.900 --> 00:12:05.900]  他們的航海業沒有發展到一個地步
[00:12:05.900 --> 00:12:07.900]  大家可以坐上一個郵輪
[00:12:07.900 --> 00:12:09.900]  很開心地去玩
[00:12:09.900 --> 00:12:11.900]  他們每個人都是坐貨船
[00:12:11.900 --> 00:12:15.900]  你要向貨船買位
[00:12:15.900 --> 00:12:17.900]  以至你可以做一個乘客
[00:12:17.900 --> 00:12:19.900]  你可以坐上去
[00:12:19.900 --> 00:12:21.900]  他們所坐的船
[00:12:21.900 --> 00:12:23.900]  應該是運送物資的
[00:12:23.900 --> 00:12:25.900]  因為在第38節
[00:12:25.900 --> 00:12:27.900]  他們遇上海難時
[00:12:27.900 --> 00:12:29.900]  他們要把物資扔下船
[00:12:29.900 --> 00:12:31.900]  應該是往返
[00:12:31.900 --> 00:12:33.900]  埃及一個運物資的貨船
[00:12:33.900 --> 00:12:35.900]  都是重要的商船
[00:12:35.900 --> 00:12:37.900]  我作為一個乘客
[00:12:37.900 --> 00:12:39.900]  上貨船的時候
[00:12:39.900 --> 00:12:41.900]  我自然要買位
[00:12:41.900 --> 00:12:43.900]  以至我才可以坐
[00:12:43.900 --> 00:12:45.900]  當時囚犯都要自己去付錢
[00:12:45.900 --> 00:12:47.900]  當時政府不會說
[00:12:47.900 --> 00:12:49.900]  我判你
[00:12:49.900 --> 00:12:51.900]  或者我代判的時候
[00:12:51.900 --> 00:12:53.900]  我都會給你船費
[00:12:53.900 --> 00:12:55.900]  所以現在讓他接受朋友的接濟
[00:12:55.900 --> 00:12:57.900]  很有可能是有人幫保羅
[00:12:57.900 --> 00:12:59.900]  出他的船費
[00:12:59.900 --> 00:13:03.900]  他坐船的時候
[00:13:03.900 --> 00:13:05.900]  又遇到逆風
[00:13:05.900 --> 00:13:07.900]  所以就要靠岸而行
[00:13:07.900 --> 00:13:09.900]  我們知道航海
[00:13:09.900 --> 00:13:11.900]  其實你出到大海的時候
[00:13:11.900 --> 00:13:13.900]  你會走得快一點
[00:13:13.900 --> 00:13:15.900]  你要靠著岸
[00:13:15.900 --> 00:13:17.900]  自然會走得慢一點
[00:13:17.900 --> 00:13:19.900]  但沒辦法 逆風就沒辦法
[00:13:19.900 --> 00:13:21.900]  順風的時候
[00:13:21.900 --> 00:13:23.900]  順著海流
[00:13:23.900 --> 00:13:25.900]  為了逆風的緣故
[00:13:25.900 --> 00:13:27.900]  你不想這麼大的風
[00:13:27.900 --> 00:13:29.900]  你要靠著邊
[00:13:29.900 --> 00:13:31.900]  希望沿岸可以幫你擋風
[00:13:31.900 --> 00:13:33.900]  你走得沒那麼辛苦
[00:13:33.900 --> 00:13:35.900]  你就坐船去遠行
[00:13:35.900 --> 00:13:37.900]  相信不少人
[00:13:37.900 --> 00:13:39.900]  會坐過
[00:13:39.900 --> 00:13:41.900]  郵輪去玩
[00:13:41.900 --> 00:13:43.900]  什麼雙魚星號
[00:13:43.900 --> 00:13:45.900]  那些
[00:13:45.900 --> 00:13:47.900]  可能你在船上十天八天都很舒服
[00:13:47.900 --> 00:13:49.900]  但你不是很趕時間
[00:13:49.900 --> 00:13:51.900]  你很享受在船上天天吃自助餐
[00:13:51.900 --> 00:13:53.900]  又去玩不同的東西
[00:13:53.900 --> 00:13:55.900]  然後到岸上去玩
[00:13:55.900 --> 00:13:57.900]  有沒有人試過
[00:13:57.900 --> 00:13:59.900]  坐船要去很遠的地方
[00:13:59.900 --> 00:14:01.900]  超過十天
[00:14:01.900 --> 00:14:03.900]  當時
[00:14:03.900 --> 00:14:05.900]  你要坐船其實很不容易
[00:14:05.900 --> 00:14:07.900]  你經常要轉航
[00:14:07.900 --> 00:14:09.900]  又要面對逆風 走得很困難
[00:14:09.900 --> 00:14:11.900]  有點像什麼呢
[00:14:11.900 --> 00:14:13.900]  你想像一下 如果你要坐巴士
[00:14:13.900 --> 00:14:15.900]  但因為交通擠塞
[00:14:15.900 --> 00:14:17.900]  公路不能走
[00:14:17.900 --> 00:14:19.900]  你要繞路
[00:14:19.900 --> 00:14:21.900]  明明應該走套路港
[00:14:21.900 --> 00:14:23.900]  你現在就要在那裡搖搖搖
[00:14:23.900 --> 00:14:25.900]  可能在那裡走大步道
[00:14:25.900 --> 00:14:27.900]  又轉很多彎 又轉到頭都轉不來
[00:14:27.900 --> 00:14:29.900]  又很多燈位 你就很辛苦
[00:14:29.900 --> 00:14:31.900]  明明可能是半個小時的巴士
[00:14:31.900 --> 00:14:33.900]  你坐了一個多小時就很辛苦
[00:14:33.900 --> 00:14:35.900]  我試過一次
[00:14:35.900 --> 00:14:37.900]  在佐敦要回來教會
[00:14:37.900 --> 00:14:39.900]  我上了巴士
[00:14:39.900 --> 00:14:41.900]  二十分鐘
[00:14:41.900 --> 00:14:43.900]  都只能走一個站
[00:14:43.900 --> 00:14:45.900]  然後我下車
[00:14:45.900 --> 00:14:47.900]  我走回來
[00:14:47.900 --> 00:14:49.900]  而我走的時間
[00:14:49.900 --> 00:14:51.900]  是比坐巴士不動的時間短
[00:14:51.900 --> 00:14:53.900]  大家都明白
[00:14:53.900 --> 00:14:55.900]  如果我坐巴士
[00:14:55.900 --> 00:14:57.900]  經常要等塞車
[00:14:57.900 --> 00:14:59.900]  又要繞路
[00:14:59.900 --> 00:15:01.900]  我會很不自在
[00:15:01.900 --> 00:15:03.900]  又會搖到頭都暈了
[00:15:03.900 --> 00:15:05.900]  當時他們
[00:15:05.900 --> 00:15:07.900]  逆風要走 靠轉走
[00:15:07.900 --> 00:15:09.900]  其實是走得很不暢順
[00:15:09.900 --> 00:15:11.900]  第七節
[00:15:11.900 --> 00:15:13.900]  一年多日 船走得很慢
[00:15:13.900 --> 00:15:15.900]  我們很不容易才來到
[00:15:15.900 --> 00:15:17.900]  格里圖的對面
[00:15:17.900 --> 00:15:19.900]  又因為被風阻攔
[00:15:19.900 --> 00:15:21.900]  我就要貼著
[00:15:21.900 --> 00:15:23.900]  靠背岸走
[00:15:23.900 --> 00:15:25.900]  第八節 遠岸走
[00:15:25.900 --> 00:15:27.900]  十分艱難
[00:15:27.900 --> 00:15:29.900]  多次講到航程是很不容易
[00:15:29.900 --> 00:15:31.900]  終於去到一個叫
[00:15:31.900 --> 00:15:33.900]  街澳的地方
[00:15:33.900 --> 00:15:35.900]  在那裡有一個不遠的拉西亞城
