
[00:00:00.000 --> 00:00:04.660]  當一個母親在生日那天收到一份
[00:05:14.860 --> 00:05:17.720]  真真正正是認識神的恩典的時候
[00:05:17.720 --> 00:05:21.780]  我們才能夠對這個恩典有所回應
[00:05:21.780 --> 00:05:27.040]  才能夠懂得將神的恩典和別人來分享
[00:05:27.040 --> 00:05:30.680]  將這個恩典傳遞出去
[00:05:30.680 --> 00:05:35.680]  接下來保羅他就分享他個人的心路歷程
[00:05:35.680 --> 00:05:40.220]  他不僅對人、對自己和對侍奉
[00:05:40.220 --> 00:05:45.060]  處處都表現出他沒有白領神的恩典
[00:05:45.060 --> 00:05:50.680]  凡事都為主所用 將神的恩典帶出去
[00:05:50.680 --> 00:05:55.020]  首先在第三至第四節他就講到
[00:05:55.020 --> 00:06:01.200]  他不會成為別人的絆腳石
[00:06:01.200 --> 00:06:07.400]  其實他這樣講是針對那麼多人對他不誠實
[00:06:07.400 --> 00:06:10.020]  沒有信用的指責
[00:06:10.020 --> 00:06:15.720]  都是神的僕人保羅處處約束他自己
[00:06:15.720 --> 00:06:21.360]  在一切的事上都是甘願付上更大的代價
[00:06:21.360 --> 00:06:25.380]  即使為自己帶來很大的不方便
[00:06:25.380 --> 00:06:31.120]  但是他也要使自己無可指責
[00:06:31.120 --> 00:06:35.880]  大家都知道保羅在哥倫多的時候
[00:06:35.880 --> 00:06:39.280]  他是以這個跡象棚來維生的
[00:06:39.280 --> 00:06:43.360]  他不貪圖一些小便宜
[00:06:43.360 --> 00:06:48.120]  更加不會接受當地教會對他的供養
[00:06:48.120 --> 00:06:52.680]  所以他在哥倫多後書第七章第二節那裏
[00:06:52.680 --> 00:06:56.640]  就講到我們沒有虧負過誰
[00:06:56.640 --> 00:07:03.780]  沒有損害過誰 也沒有佔過誰的便宜
[00:07:03.780 --> 00:07:08.060]  大家都知道那些不信的人
[00:07:08.060 --> 00:07:11.900]  他們信耶穌不是我們講了些甚麼
[00:07:11.900 --> 00:07:13.740]  是我們做了些甚麼
[00:07:13.740 --> 00:07:17.060]  我們如果做得不好
[00:07:17.060 --> 00:07:20.620]  他們在心目中其實是會知道的
[00:07:20.620 --> 00:07:23.040]  但是他或者不會跟你講
[00:07:23.040 --> 00:07:25.960]  特別是在誠信的問題上
[00:07:25.960 --> 00:07:30.580]  這個也是保羅他為甚麼一再更改
[00:07:30.580 --> 00:07:35.680]  他去哥倫多探訪的行程的時候
[00:07:35.680 --> 00:07:40.640]  他需要來做出澄清和解釋的原因
[00:07:40.640 --> 00:07:43.980]  目的是不想別人來誤會他
[00:07:43.980 --> 00:07:48.880]  他在哥倫多前書第十章第23到24節
[00:07:48.880 --> 00:07:50.340]  他更加是講到
[00:07:50.340 --> 00:07:56.220]  凡事都可行 但不都有益處 凡事都可行
[00:07:56.220 --> 00:07:59.720]  但不都造就人 無論何人
[00:07:59.720 --> 00:08:05.840]  不要求自己的益處 乃要求別人的益處
[00:08:05.840 --> 00:08:09.080]  所以大家在這裏你會看到
[00:08:09.080 --> 00:08:14.980]  保羅他對他自己的等格其實要求是很高的
[00:08:14.980 --> 00:08:17.000]  如果我們能夠回顧一下
[00:08:17.000 --> 00:08:19.860]  保羅他在大馬式的路上
[00:08:19.860 --> 00:08:21.860]  當他遇見耶穌的時候
[00:08:21.860 --> 00:08:26.180]  耶穌對他的僕人阿拿尼亞
[00:08:26.180 --> 00:08:29.080]  他所講的一段話你就會知道
[00:08:29.080 --> 00:08:32.940]  在《仕途行傳》第九章第十六節
[00:08:32.940 --> 00:08:34.440]  耶穌講到:
[00:08:34.440 --> 00:08:37.420]  「我也要指示他
[00:08:37.420 --> 00:08:42.120]  為我的名必須受許多的苦難」
[00:08:42.120 --> 00:08:47.740]  接下來保羅在第六章第四到第五節裏
[00:08:47.740 --> 00:08:50.560]  就列出了一條清單
[00:08:50.560 --> 00:08:54.420]  說明了作為神的用人
[00:08:54.420 --> 00:08:59.500]  在各種的事上都應該要以極大的忍耐
[00:08:59.500 --> 00:09:04.540]  來面對事房所帶來的那個苦難
[00:09:04.540 --> 00:09:09.940]  正如在延宗版第六章第四節裏講得很好的
[00:09:09.940 --> 00:09:14.620]  「為了在一切的事上表明我們是神的僕人
[00:09:14.620 --> 00:09:18.640]  我們忍受各種患難」
[00:09:18.640 --> 00:09:22.100]  你看到其實就是說這個堅忍
[00:09:22.100 --> 00:09:26.220]  是這個品格組成一個非常重要的部份
[00:09:26.220 --> 00:09:32.140]  在這裏保羅更列出了苦難的有九種
[00:09:32.140 --> 00:09:35.940]  可以分為三個組別的
[00:09:35.940 --> 00:09:38.680]  第一種就是一般的苦難
[00:09:38.680 --> 00:09:44.880]  正如那些患難 就是說受到很大的壓力
[00:09:44.880 --> 00:09:48.940]  困乏 就是說很艱辛、很缺乏
[00:09:48.940 --> 00:09:53.480]  困苦 就是心靈受到絞繞、痛苦
[00:09:53.480 --> 00:09:56.480]  而另一種就是外加的苦難
[00:09:56.480 --> 00:10:00.900]  就等於被人鞭打、受到監禁、失去了自由
[00:10:00.900 --> 00:10:06.360]  受到暴民的擾亂、精神受到很大的威脅
[00:10:06.360 --> 00:10:11.300]  還有最後一種就是他甘願受的那種痛苦
[00:10:11.300 --> 00:10:18.040]  他會為弟兄姊妹日夜來祈禱、來搜望、來警醒
[00:10:18.040 --> 00:10:25.580]  還有甘願自願去禁食等等的痛苦
[00:10:25.580 --> 00:10:28.800]  其實保羅他不是要告訴
[00:10:28.800 --> 00:10:32.020]  這個哥倫多的信徒知道他受了多少苦
[00:10:32.020 --> 00:10:36.500]  其實他只是想要表明作為一個神的用人
[00:10:36.500 --> 00:10:39.400]  他是要凡事來忍耐
[00:10:39.400 --> 00:10:41.920]  因為神的愛、神的恩典
[00:10:41.920 --> 00:10:46.040]  都是無時無刻的來激勵著他們
[00:10:46.040 --> 00:10:50.280]  正如《羅馬書》第五章第三至第五節那裡講到
[00:10:50.280 --> 00:10:54.420]  不但如此 有時在患難中也是歡歡喜喜的
[00:10:54.420 --> 00:10:59.100]  因為知道患難生忍耐 忍耐生老年
[00:10:59.100 --> 00:11:03.020]  老年生盼望 盼望不至於羞愧
[00:11:03.020 --> 00:11:05.540]  因為所賜給我們的勝利
[00:11:05.540 --> 00:11:10.340]  將神的愛挑冠在我們心裏
[00:11:10.340 --> 00:11:15.680]  講到這裏使我想起《滑鐵盧之役》之後
[00:11:15.680 --> 00:11:21.660]  有人向威靈頓將軍來誇耀他的士兵
[00:11:21.660 --> 00:11:24.040]  說他們是非常勇敢
[00:11:24.040 --> 00:11:28.740]  但是威靈頓將軍跟他們說
[00:11:28.740 --> 00:11:35.740]  我們的人只不過是比敵人勇敢多了五分鐘而已
[00:11:35.740 --> 00:11:39.960]  其實我們的人跟他們沒有甚麼不同的
[00:11:39.960 --> 00:11:44.640]  這個故事其實讓我們可以理解到
[00:11:44.640 --> 00:11:48.120]  保羅在這段落裏面的一種想法
[00:11:48.120 --> 00:11:53.360]  就是說其實能夠忍耐就是最勇敢的
[00:11:55.660 --> 00:12:01.640]  但如果我們不是基於神的愛和神的恩典的感召
[00:12:01.640 --> 00:12:05.580]  和這個回應 其實這五分鐘的忍耐
[00:12:05.580 --> 00:12:09.080]  其實也是不容易做到的
[00:12:09.080 --> 00:12:12.920]  除了這個忍耐之外
[00:12:12.920 --> 00:12:17.480]  保羅更是因為神的愛使他
[00:12:17.480 --> 00:12:21.660]  致力於更加來培養他其他的品格
[00:12:21.660 --> 00:12:25.520]  其他的品格在第六節裏是包括些甚麼呢?
[00:12:25.520 --> 00:12:31.920]  包括廉潔、知識、行癮和恩慈
[00:12:31.920 --> 00:12:37.940]  保羅很希望他的侍奉能夠反映基督的形象
[00:12:37.940 --> 00:12:41.440]  基督的樣式
[00:12:41.440 --> 00:12:44.960]  保羅為甚麼會有這麼好的一個品格呢?
[00:12:44.960 --> 00:12:50.100]  原來這些全靠神的恩典和神的能力而得來的
[00:12:50.100 --> 00:12:57.260]  接下來保羅更是列出了他幾種神的恩典
[00:12:57.260 --> 00:12:59.260]  和神的能力在他身上
[00:12:59.260 --> 00:13:02.400]  第一種就是聖靈的感化
[00:13:02.400 --> 00:13:07.900]  他的品格完全是靠聖靈的能力來培養的
[00:13:07.900 --> 00:13:10.820]  他更加有蒙偽的愛心
[00:13:10.820 --> 00:13:16.780]  他以神的愛和真摯來待人
[00:13:16.780 --> 00:13:24.200]  更加不會因為達到目的而犧牲福音的真諦
[00:13:24.200 --> 00:13:28.200]  講一些似是如非的話
[00:13:28.200 --> 00:13:30.860]  而他更加是靠著神的大能
[00:13:30.860 --> 00:13:32.860]  他可以行神蹟奇事
[00:13:32.860 --> 00:13:36.740]  而最後一點就是仁義的兵器
[00:13:36.740 --> 00:13:43.880]  即是他以公義和德行來作為武器來感化人
[00:13:43.880 --> 00:13:48.460]  在左在右的意思 在左是用於來防衛
[00:13:48.460 --> 00:13:51.420]  而在右是用於來攻擊的
[00:13:51.420 --> 00:13:54.320]  在這裏其實保羅是提醒我們
[00:13:54.320 --> 00:13:56.720]  在屬靈的真摯上
[00:13:56.720 --> 00:14:00.840]  如果我們是靠自己其實是不行的
[00:14:00.840 --> 00:14:03.620]  一定是需要靠神的能力
[00:14:03.620 --> 00:14:07.020]  但是我們有沒有體會到神是與我們同在的呢?
[00:14:07.020 --> 00:14:10.140]  是和我們一起來做真摯的呢?
[00:14:10.140 --> 00:14:15.740]  雖然我們沒有保羅那麼多的神的恩賜、神的能力
[00:14:15.740 --> 00:14:20.460]  但是我們有沒有善用神給我們的恩賜呢?
[00:14:20.460 --> 00:14:24.040]  例如我們如果是善於關懷的
[00:14:24.040 --> 00:14:26.340]  我們有沒有盡力去關懷呢?
[00:14:26.340 --> 00:14:29.020]  我們善於傳福音的
[00:14:29.020 --> 00:14:32.380]  我們有沒有盡力去傳福音呢?
[00:14:38.260 --> 00:14:42.880]  在另一方面 在神的恩典的幫助下
[00:14:42.880 --> 00:14:50.260]  保羅看事物的方式和俗世看事物的方式是很不同的
[00:14:50.260 --> 00:14:55.220]  所以保羅在第八至第十節以一連串的對比
[00:14:55.220 --> 00:15:02.260]  講述有關於屬靈的價值觀和俗世的價值觀的分別
[00:15:02.260 --> 00:15:06.400]  正如灌杯水的思維一樣
[00:15:06.400 --> 00:15:09.080]  同樣是灌杯水
[00:15:09.080 --> 00:15:14.760]  沒有信心的人總是看著失去的那一部份
[00:15:14.760 --> 00:15:19.880]  而有信心的人永遠是存著一個感恩的心
[00:15:19.880 --> 00:15:23.720]  來看剩下的那一部份
[00:15:23.720 --> 00:15:31.740]  其實你的信心就是決定了你侍奉的態度和高度
[00:15:31.740 --> 00:15:38.480]  所以接下來他用了一些看起來好像矛盾
[00:15:38.480 --> 00:15:45.460]  但是實際上是非常有意義的對比
[00:15:45.460 --> 00:15:47.720]  在世人的眼中
[00:15:47.720 --> 00:15:53.060]  世人會覺得保羅是被羞辱的
[00:15:53.060 --> 00:15:58.320]  但是在神的眼中卻是榮耀的
[00:15:58.320 --> 00:16:01.900]  是被人尊崇的
[00:16:01.900 --> 00:16:05.880]  他好像是被人責罵
[00:16:05.880 --> 00:16:12.140]  其實他卻是在神的眼中受到讚揚的
[00:16:12.140 --> 00:16:16.820]  他好像被人覺得他是一個騙子
[00:16:16.820 --> 00:16:19.320]  是一個假傳福音的人
[00:16:19.320 --> 00:16:23.100]  但是在神的眼中卻是誠實的
[00:16:23.100 --> 00:16:25.460]  是講真話的
[00:16:25.460 --> 00:16:28.540]  他似乎是不為人所知
[00:16:28.540 --> 00:16:33.180]  可能別人會覺得他是鐵鐵無紋
[00:16:33.180 --> 00:16:35.020]  或者是無牌頂替
[00:16:35.020 --> 00:16:38.500]  但是在神的眼中卻是被神所承認
[00:16:38.500 --> 00:16:41.480]  他是神的仕途
[00:16:41.480 --> 00:16:43.880]  他似乎是要死
[00:16:43.880 --> 00:16:47.680]  但是卻是仍然沒有死
[00:16:47.680 --> 00:16:52.300]  仍然是活著的
[00:16:52.300 --> 00:16:56.820]  似乎是受到刑罰
[00:16:56.820 --> 00:17:06.560]  但是不會因為刑罰而致喪命的等等
[00:17:06.560 --> 00:17:10.220]  所以其實保羅在《哥林多前書》
[00:17:10.220 --> 00:17:13.680]  第一章第二十二至二十三節
[00:17:13.680 --> 00:17:16.280]  他已經講過了
[00:17:16.280 --> 00:17:22.480]  猶太人是要求神蹟 希臘人卻是要求智慧
[00:17:22.480 --> 00:17:27.680]  只是我們卻是全釘十字架的忌妒
[00:17:27.680 --> 00:17:32.160]  在這裏你看到世人的眼光裏面
[00:17:32.160 --> 00:17:35.240]  他們要求的是榮耀
[00:17:35.240 --> 00:17:37.680]  是看一見的 是智慧的
[00:17:37.680 --> 00:17:43.120]  但是保羅卻是全那個愚蠢的十字架的道理
[00:17:43.120 --> 00:17:46.680]  所以在《哥林多後書》第四章
[00:17:46.680 --> 00:17:52.020]  他其實曾經和《哥林多信徒》已經講過了
[00:17:52.020 --> 00:17:56.200]  他說 例如在四章第八到第九節
[00:17:56.200 --> 00:17:59.780]  「我們四面受敵卻不被困住
[00:17:59.780 --> 00:18:03.720]  心裡作難卻不致失望
[00:18:03.720 --> 00:18:06.820]  遭逼迫卻不被凋棄
[00:18:06.820 --> 00:18:10.880]  打倒了卻不致死亡」
[00:18:10.880 --> 00:18:13.880]  在這裏使我想起
[00:18:13.880 --> 00:18:17.000]  我們澳洲有一個很傳奇的人物
[00:18:17.000 --> 00:18:20.600]  叫做「力克胡捷」
[00:18:20.600 --> 00:18:24.000]  他出生於墨爾本
[00:18:24.000 --> 00:18:28.840]  他出生的時候很不幸患了「海豹之症」
[00:18:28.840 --> 00:18:32.300]  即是說他失去了四肢
[00:18:32.300 --> 00:18:34.100]  根據他的自傳
[00:18:34.100 --> 00:18:38.460]  他說當時他母親看到他這樣的時候
[00:18:38.460 --> 00:18:41.260]  也都非常難以接受
[00:18:41.260 --> 00:18:43.500]  但是後來他終於明白
[00:18:43.500 --> 00:18:51.100]  這個可能是上帝對他的兒子的那個計劃
[00:18:51.100 --> 00:18:55.200]  力克在小孩的時候
[00:18:55.200 --> 00:18:59.000]  由於他的外形是比較特別
[00:18:59.000 --> 00:19:05.320]  在學校裏經常都受到同學的欺凌和嘲笑
[00:19:05.320 --> 00:19:08.120]  使得他非常沮喪
[00:19:08.120 --> 00:19:12.400]  曾經也都想試圖去自殺
[00:19:12.400 --> 00:19:15.740]  但是在他母親的鼓勵
[00:19:15.740 --> 00:19:20.200]  以及他曾經經歷到聖靈的根深蒂下
[00:19:20.200 --> 00:19:21.980]  他也都明白到
[00:19:21.980 --> 00:19:26.420]  神在他身上是有他的計劃的
[00:19:26.420 --> 00:19:28.680]  他在別人的眼中
[00:19:28.680 --> 00:19:31.920]  可能看起來是不完美
[00:19:31.920 --> 00:19:37.560]  但是他在神的眼中是一位完美的力克
[00:19:37.560 --> 00:19:39.660]  現在他在19歲的時候
[00:19:39.660 --> 00:19:44.640]  他打電話給學校推銷他的演講
[00:19:44.640 --> 00:19:49.220]  但是他被拒絕了52次這麼多
[00:19:49.220 --> 00:19:51.220]  但是無論是怎麼樣
[00:19:51.220 --> 00:19:55.980]  他最終都是得到一份5分鐘的演講的機會
[00:19:55.980 --> 00:20:02.380]  這個機會從此就改變了他整個人生
[00:20:02.380 --> 00:20:08.660]  他可以以演講來做他的職業
[00:20:08.660 --> 00:20:11.160]  他21歲就大學畢業
[00:20:11.160 --> 00:20:14.080]  擁有商業學士的學位
[00:20:14.080 --> 00:20:20.380]  其實力克更加到處報道、演講
[00:20:20.380 --> 00:20:25.640]  來分享福音和神在他身上的作為
[00:20:25.640 --> 00:20:30.180]  更是贏得當今世界上最鼓舞人心
[00:20:30.180 --> 00:20:33.760]  和最勵志的演講者之一的稱號
[00:20:33.760 --> 00:20:36.920]  他現在有一位美麗的太太
[00:20:36.920 --> 00:20:40.140]  還有四個兒女
[00:20:40.140 --> 00:20:44.000]  在別人的眼中 他是一無所有的
[00:20:44.000 --> 00:20:47.480]  但是他卻是一無所權
[00:20:47.480 --> 00:20:51.040]  在別人的眼中 他似乎是優秀的
[00:20:51.040 --> 00:20:54.520]  但是他卻是常常快樂
[00:20:54.520 --> 00:20:58.020]  在別人的眼中 他似乎是貧窮的
[00:20:58.020 --> 00:21:04.460]  但是他叫許多人都得到這個富足
[00:21:04.460 --> 00:21:11.520]  他的故事不就是保羅的翻版呢?
[00:21:11.520 --> 00:21:13.340]  所以保羅在這裏
[00:21:13.340 --> 00:21:17.220]  他最後在第十一至第十三節那裏
[00:21:17.220 --> 00:21:21.680]  更加是講到他身為神的用人
[00:21:21.680 --> 00:21:27.860]  他毫無保留地告訴哥林多教會的頂子妹
[00:21:27.860 --> 00:21:31.820]  他的痛苦和他的軟弱
[00:21:31.820 --> 00:21:39.060]  但是他是向著他們打開他們的內心的
[00:21:39.060 --> 00:21:43.180]  保羅和哥林多教會之間的隔閡
[00:21:43.180 --> 00:21:50.460]  是由於保羅曾經寫過信來批評過他們
[00:21:50.460 --> 00:21:54.320]  斥責他們因為聽從這個假教師的教導
[00:21:54.320 --> 00:21:58.500]  以這個世界的標準來看待保羅
[00:21:58.500 --> 00:22:00.620]  但是過了一段時間之後
[00:22:00.620 --> 00:22:06.620]  哥林多人發覺原來保羅的用心是非常良苦的
[00:22:06.620 --> 00:22:12.140]  所以他們也知道保羅其實對他們
[00:22:12.140 --> 00:22:15.840]  就好像父親對待兒子那樣
[00:22:15.840 --> 00:22:18.480]  其實保羅是很愛他們的
[00:22:18.480 --> 00:22:22.420]  所以現在保羅是以一個屬靈父親的身份
[00:22:22.420 --> 00:22:29.220]  很溫柔的來跟他的屬靈兒子講話
[00:22:29.220 --> 00:22:35.480]  他跟他們說他不會計較之前他們做過甚麼
[00:22:35.480 --> 00:22:39.280]  只要他們能夠接納保羅
[00:22:39.280 --> 00:22:43.400]  只要他們對保羅好像保羅對他們一樣
[00:22:43.400 --> 00:22:45.200]  這樣就可以了
[00:22:45.200 --> 00:22:48.140]  其實保羅是跟我們說
[00:22:48.140 --> 00:22:53.060]  正如在哥林多後書第五章第十八節說
[00:22:53.060 --> 00:22:55.460]  一切都是出於神
[00:22:55.460 --> 00:22:58.640]  他直著基督使我們與他和好
[00:22:58.640 --> 00:23:03.720]  又將勸人與他和好的使命賜給我們
[00:23:03.720 --> 00:23:07.400]  保羅受到神的囑託
[00:23:07.400 --> 00:23:13.420]  勸誡哥林多教會的信徒應該與神和好
[00:23:13.420 --> 00:23:18.160]  因為與神和好就是間接與人和好的
[00:23:18.160 --> 00:23:22.060]  弟子妹如果我們中間是有嚴規的
[00:23:22.060 --> 00:23:24.900]  如果我們不能夠先是和好的
[00:23:24.900 --> 00:23:30.400]  我們又怎能來傳使人和好的福音呢?
[00:23:30.400 --> 00:23:35.020]  就好像我們剛才所說的那個萬用煲那樣
[00:23:35.020 --> 00:23:40.560]  如果連最基本的煮飯功能都做不到的時候
[00:23:40.560 --> 00:23:46.340]  又怎能算是一個好的萬用煲呢?
[00:23:46.340 --> 00:23:50.240]  保羅作為一個受害者
[00:23:50.240 --> 00:23:53.360]  他體會到父神的心意
[00:23:53.360 --> 00:23:57.220]  他主動來提出和好的要求
[00:23:57.220 --> 00:24:00.000]  但是現在的信徒
[00:24:00.000 --> 00:24:03.500]  卻常常都是因為面子的問題
[00:24:03.500 --> 00:24:09.600]  很多時候都是不願意主動來提出與人和解的要求
[00:24:09.600 --> 00:24:11.280]  因為這樣做的時候
[00:24:11.280 --> 00:24:16.400]  可能會受到屈辱、會受到嘲笑
[00:24:16.400 --> 00:24:18.680]  他是有風險的
[00:24:18.680 --> 00:24:25.460]  但是這樣反而是成為別人的絆腳石
[00:24:25.460 --> 00:24:30.540]  而最重要的就是自己的內心的鬱結
[00:24:30.540 --> 00:24:33.720]  可能都不能夠得到釋放
[00:24:33.720 --> 00:24:35.700]  其實在人們眼中
[00:24:35.700 --> 00:24:41.000]  範圍受辱的事情在神的眼中是榮耀的
[00:24:41.000 --> 00:24:44.840]  剛才保羅已經講得很清楚
[00:24:44.840 --> 00:24:50.180]  這只不過是俗世人眼中的價值觀的意義
[00:24:50.180 --> 00:24:54.980]  我們願不願意向保羅學習呢?
[00:24:54.980 --> 00:25:02.320]  最後我們總結一下
[00:25:02.320 --> 00:25:05.540]  今天保羅藉著這段經文
[00:25:05.540 --> 00:25:09.400]  他想我們明白一些什麼道理呢?
[00:25:09.400 --> 00:25:11.940]  其實是很簡單的
[00:25:11.940 --> 00:25:16.180]  他說神的恩典我們不可以白白領受
[00:25:16.180 --> 00:25:21.280]  因為神的愛、神的恩典都是在激勵著我們
[00:25:21.280 --> 00:25:24.620]  所以我們凡事要為主所用
[00:25:24.620 --> 00:25:30.540]  就好像剛才我所講的那隻萬用布一樣
[00:25:30.540 --> 00:25:36.820]  其實萬用布它為什麼有這麼多的功能呢?
[00:25:36.820 --> 00:25:38.220]  講得簡單一些
[00:25:38.220 --> 00:25:43.080]  就是它裏面有一塊智能的晶片
[00:25:43.080 --> 00:25:45.220]  如果沒有了這個晶片
[00:25:45.220 --> 00:25:47.540]  其實它什麼都不是
[00:25:47.540 --> 00:25:52.980]  正如保羅他在第四章第七節那裏講到
[00:25:52.980 --> 00:25:57.480]  我們作為基督徒就好像啞器一樣
[00:25:57.480 --> 00:26:01.980]  但卻是裏面有寶貝在裏面
[00:26:01.980 --> 00:26:04.040]  所以作為一個基督徒
[00:26:04.040 --> 00:26:06.860]  我們要為主而活
[00:26:06.860 --> 00:26:08.860]  我們可以怎麼做呢?
[00:26:08.860 --> 00:26:10.380]  我們對上帝
[00:26:10.380 --> 00:26:14.400]  我們更加要成為祂的用人
[00:26:14.400 --> 00:26:18.400]  能夠勇於去承擔我們的責任
[00:26:18.400 --> 00:26:23.700]  我們對自己更加要培養好我們的品格
[00:26:23.700 --> 00:26:28.060]  靠著神的恩典來服侍
[00:26:28.060 --> 00:26:31.480]  我們對弟兄姊妹、對其他人
[00:26:31.480 --> 00:26:33.660]  我們要放開我們的心懷
[00:26:33.660 --> 00:26:38.100]  我們做一個使人和好的使者
