
[00:00:00.000 --> 00:00:07.800]  在人生中,每個階段都可能有我們面對的挑戰和壓力
[00:05:23.500 --> 00:05:26.500]  問耶穌一個這麼嚴肅的問題
[00:05:26.500 --> 00:05:28.500]  馬太一開始就說有一個人
[00:05:28.500 --> 00:05:30.500]  不過去到後期他就描述
[00:05:30.500 --> 00:05:33.500]  這個是少年人
[00:05:33.500 --> 00:05:36.500]  而路加就說有一個官
[00:05:36.500 --> 00:05:40.500]  去找耶穌、跪在耶穌面前問這個問題
[00:05:40.500 --> 00:05:41.500]  所以嚴格來說
[00:05:41.500 --> 00:05:44.500]  三段聖經都沒有說他是少年的官
[00:05:44.500 --> 00:05:45.500]  大家明白我的意思嗎?
[00:05:45.500 --> 00:05:48.500]  不過我們後人、我們這班牧者
[00:05:48.500 --> 00:05:50.500]  就將三段聖經放在一起
[00:05:50.500 --> 00:05:52.500]  這個就是一個少年官
[00:05:52.500 --> 00:05:54.500]  所以我是一個傳統牧師
[00:05:54.500 --> 00:05:57.500]  我就儘管當他是一個少年的官
[00:05:57.500 --> 00:05:58.500]  嚴格來說
[00:05:58.500 --> 00:06:01.500]  聖經沒有說過是少年官這三個字
[00:06:01.500 --> 00:06:03.500]  在這三段聖經裡
[00:06:03.500 --> 00:06:06.500]  當然當我們問回這段聖經這麼大的一段
[00:06:06.500 --> 00:06:08.500]  由17節到31節
[00:06:08.500 --> 00:06:10.500]  由17節到22節
[00:06:10.500 --> 00:06:14.500]  沒錯是說到耶穌和少年的官的對話
[00:06:14.500 --> 00:06:17.500]  但去到23節到27節
[00:06:17.500 --> 00:06:20.500]  是說到耶穌和那班門徒的對話
[00:06:20.500 --> 00:06:22.500]  而去到28節到31節
[00:06:22.500 --> 00:06:26.500]  是耶穌和彼得的對話
[00:06:26.500 --> 00:06:30.500]  為什麼我們會將這三段聖經都放在一起呢?
[00:06:30.500 --> 00:06:33.500]  因為他們所圍繞的問題
[00:06:33.500 --> 00:06:37.500]  都是在討論什麼叫做永生
[00:06:37.500 --> 00:06:39.500]  所以今天這個問題
[00:06:39.500 --> 00:06:40.500]  永生的問題
[00:06:40.500 --> 00:06:43.500]  正正是在這三段對話當中
[00:06:43.500 --> 00:06:46.500]  耶穌想帶出給我們清晰
[00:06:46.500 --> 00:06:50.500]  究竟什麼叫做信耶穌得永生
[00:06:50.500 --> 00:06:53.500]  我今天嘗試從這三段對話那邊
[00:06:53.500 --> 00:06:55.500]  看出三點
[00:06:55.500 --> 00:06:57.500]  和我們一起去思考
[00:06:57.500 --> 00:07:01.500]  究竟什麼叫做信耶穌得永生
[00:07:01.500 --> 00:07:03.500]  第一段對話當中
[00:07:03.500 --> 00:07:04.500]  我們看得到的
[00:07:04.500 --> 00:07:05.500]  原來信耶穌
[00:07:05.500 --> 00:07:07.500]  真正的信耶穌
[00:07:07.500 --> 00:07:10.500]  是帶來生命的轉化
[00:07:10.500 --> 00:07:12.500]  我們讀一讀這幾節聖經
[00:07:12.500 --> 00:07:14.500]  我們很熟悉的幾節聖經
[00:07:14.500 --> 00:07:15.500]  準備123
[00:07:15.500 --> 00:07:18.500]  耶穌出來行路的時候
[00:07:18.500 --> 00:07:22.500]  有一個人跑來跪在他面前問他說
[00:07:22.500 --> 00:07:27.500]  良善的夫子我當作什麼事
[00:07:27.500 --> 00:07:29.500]  才可以承受永生
[00:07:29.500 --> 00:07:31.500]  耶穌對他說
[00:07:31.500 --> 00:07:51.500]  他對耶穌說
[00:07:51.500 --> 00:07:55.500]  夫子這一切我從小都遵守了
[00:07:55.500 --> 00:07:58.500]  耶穌看著他就愛他
[00:07:58.500 --> 00:07:59.500]  對他說
[00:07:59.500 --> 00:08:01.500]  你還缺少一件
[00:08:01.500 --> 00:08:04.500]  去變賣你所有的分級窮人
[00:08:04.500 --> 00:08:07.500]  就必有財寶在天上
[00:08:07.500 --> 00:08:09.500]  你還要來跟從我
[00:08:09.500 --> 00:08:11.500]  他聽見這話
[00:08:11.500 --> 00:08:13.500]  臉上就變了色
[00:08:13.500 --> 00:08:15.500]  悠悠愁愁的走了
[00:08:15.500 --> 00:08:18.500]  因為他的產業很多
[00:08:18.500 --> 00:08:20.500]  很明顯這個少年的官
[00:08:20.500 --> 00:08:22.500]  他跑去找耶穌
[00:08:22.500 --> 00:08:24.500]  絕對跟我上一次所說的
[00:08:24.500 --> 00:08:28.500]  那班法利塞人去找耶穌的心態
[00:08:28.500 --> 00:08:29.500]  截然不同
[00:08:29.500 --> 00:08:30.500]  法利塞人去找耶穌
[00:08:30.500 --> 00:08:32.500]  他們是試探耶穌
[00:08:32.500 --> 00:08:35.500]  希望在耶穌身上找到一些痛腳
[00:08:35.500 --> 00:08:38.500]  然後治他於死地
[00:08:38.500 --> 00:08:40.500]  但這個少年的官肯定不是
[00:08:40.500 --> 00:08:41.500]  為什麼呢
[00:08:41.500 --> 00:08:43.500]  從他的行為上我們看得到
[00:08:43.500 --> 00:08:45.500]  第一他跑去
[00:08:45.500 --> 00:08:47.500]  第二他跪在耶穌面前
[00:08:47.500 --> 00:08:51.500]  跑在耶穌時代是一種很不端莊的行為
[00:08:51.500 --> 00:08:54.500]  而跪是一種將自己的尊嚴
[00:08:54.500 --> 00:08:56.500]  放下的一種行動
[00:08:56.500 --> 00:08:59.500]  換言之這個少年的官
[00:08:59.500 --> 00:09:01.500]  我儘管當他是少年的官
[00:09:01.500 --> 00:09:02.500]  他是名成利就
[00:09:02.500 --> 00:09:04.500]  少年得志的一個官
[00:09:04.500 --> 00:09:08.500]  他居然會放下自己的身份
[00:09:08.500 --> 00:09:09.500]  跑過去
[00:09:09.500 --> 00:09:11.500]  然後放下自己的尊嚴
[00:09:11.500 --> 00:09:13.500]  跪在耶穌面前
[00:09:13.500 --> 00:09:14.500]  問耶穌一個問題
[00:09:14.500 --> 00:09:17.500]  究竟我要做些什麼
[00:09:17.500 --> 00:09:21.500]  才能夠承受這個永生
[00:09:21.500 --> 00:09:22.500]  當然去到後面
[00:09:22.500 --> 00:09:24.500]  耶穌很清楚說
[00:09:24.500 --> 00:09:29.500]  耶穌看著他就愛他
[00:09:29.500 --> 00:09:32.500]  我相信耶穌看著我也不一定愛我
[00:09:32.500 --> 00:09:35.500]  但耶穌看著他就愛他
[00:09:35.500 --> 00:09:38.500]  這個愛並不是我們男女之間的愛
[00:09:38.500 --> 00:09:42.500]  這個愛字的原文就是體寵他
[00:09:42.500 --> 00:09:46.500]  即是耶穌很體寵這個年輕人
[00:09:46.500 --> 00:09:48.500]  當然很明顯
[00:09:48.500 --> 00:09:49.500]  耶穌體寵他
[00:09:49.500 --> 00:09:51.500]  很明顯是因為他的態度
[00:09:51.500 --> 00:09:55.500]  他真的去求問耶穌一個很嚴肅的問題
[00:09:55.500 --> 00:09:57.500]  對於這個年輕人來說
[00:09:57.500 --> 00:09:59.500]  他為什麼會問一個永生的問題呢
[00:09:59.500 --> 00:10:01.500]  當然我們會思考
[00:10:01.500 --> 00:10:03.500]  我們需要問這個問題
[00:10:03.500 --> 00:10:04.500]  為什麼這個年輕人
[00:10:04.500 --> 00:10:06.500]  又有錢又有地位
[00:10:06.500 --> 00:10:07.500]  什麼都有
[00:10:07.500 --> 00:10:14.500]  為什麼他仍然去問耶穌一個永生這麼嚴肅的問題
[00:10:14.500 --> 00:10:17.500]  當然我們一定要回到舊約
[00:10:17.500 --> 00:10:18.500]  回到舊約
[00:10:18.500 --> 00:10:21.500]  舊約有沒有提過永生呢
[00:10:21.500 --> 00:10:24.500]  當然舊約有提過永生這個字
[00:10:24.500 --> 00:10:26.500]  絕對出現過這個字
[00:10:26.500 --> 00:10:27.500]  我們很多時候看舊約
[00:10:27.500 --> 00:10:30.500]  描述神是一個永生的神
[00:10:30.500 --> 00:10:33.500]  我們在傳道書都出現過永生這個字
[00:10:33.500 --> 00:10:37.500]  但是在舊約對於永生的觀點
[00:10:37.500 --> 00:10:40.500]  其實沒有我們去到新約那麼清楚
[00:10:40.500 --> 00:10:41.500]  我們新約很清楚
[00:10:41.500 --> 00:10:43.500]  新約就說我們一信耶穌
[00:10:43.500 --> 00:10:45.500]  我們就有永生在我們生命當中
[00:10:45.500 --> 00:10:47.500]  然後我們期待有一天
[00:10:47.500 --> 00:10:49.500]  我們在死那邊復活
[00:10:49.500 --> 00:10:50.500]  然後經過審判
[00:10:50.500 --> 00:10:52.500]  我們就得著永生
[00:10:52.500 --> 00:10:54.500]  永永遠遠和耶穌基督在一起
[00:10:54.500 --> 00:10:56.500]  所以我們說我們人的死亡
[00:10:56.500 --> 00:10:58.500]  不是一個終結
[00:10:58.500 --> 00:11:00.500]  人的死亡只是一個暫別
[00:11:00.500 --> 00:11:03.500]  在天下會永永遠遠相遇
[00:11:03.500 --> 00:11:08.500]  但是在舊約並沒有那麼清晰的觀點
[00:11:08.500 --> 00:11:11.500]  唯一在舊約較為清晰的觀點
[00:11:11.500 --> 00:11:13.500]  只出現過一次那麼多天
[00:11:13.500 --> 00:11:17.500]  就是《大義理書》十二章第二節
[00:11:17.500 --> 00:11:18.500]  那裏說
[00:11:18.500 --> 00:11:20.500]  睡在塵埃中的人
[00:11:20.500 --> 00:11:21.500]  即是死了的人
[00:11:21.500 --> 00:11:23.500]  必有多人復醒
[00:11:23.500 --> 00:11:24.500]  即是復活
[00:11:24.500 --> 00:11:27.500]  其中有得永生的
[00:11:27.500 --> 00:11:31.500]  有受羞辱永遠被珍惡的
[00:11:31.500 --> 00:11:33.500]  所以唯一很清楚說到
[00:11:33.500 --> 00:11:35.500]  這個所謂我們新約的
[00:11:35.500 --> 00:11:38.500]  未來的一種永生的觀點
[00:11:38.500 --> 00:11:42.500]  就是在《大義理書》第十二章第二節
[00:11:42.500 --> 00:11:45.500]  所以這個年輕人其實單從舊約
[00:11:45.500 --> 00:11:48.500]  是沒有可能去問這個問題
[00:11:48.500 --> 00:11:50.500]  因為他不會那麼清晰
[00:11:50.500 --> 00:11:52.500]  那麼聰明去問這個問題
[00:11:52.500 --> 00:11:53.500]  但是為什麼這個年輕人
[00:11:53.500 --> 00:11:55.500]  可以問這個問題
[00:11:55.500 --> 00:11:58.500]  很多研究聖經的人就開始去思考
[00:11:58.500 --> 00:11:59.500]  各位聽眾
[00:11:59.500 --> 00:12:01.500]  今天我們搜尋哪一本聖經
[00:12:01.500 --> 00:12:03.500]  有舊約有新約
[00:12:03.500 --> 00:12:07.500]  舊約最後一卷書是哪一卷書
[00:12:07.500 --> 00:12:08.500]  大家記不記得
[00:12:08.500 --> 00:12:09.500]  《馬太基書》
[00:12:09.500 --> 00:12:12.500]  新約第一卷書是哪一卷書
[00:12:12.500 --> 00:12:13.500]  不是不認識吧
[00:12:13.500 --> 00:12:14.500]  《馬太福音》
[00:12:14.500 --> 00:12:16.500]  在旁邊說第一卷書是《馬太福音》
[00:12:16.500 --> 00:12:17.500]  都是姓馬的
[00:12:17.500 --> 00:12:18.500]  不是不是
[00:12:18.500 --> 00:12:20.500]  這是《馬太基》和《馬太福音》
[00:12:20.500 --> 00:12:21.500]  但是我們看聖經
[00:12:21.500 --> 00:12:22.500]  我們很簡單
[00:12:22.500 --> 00:12:23.500]  一揭第二版
[00:12:23.500 --> 00:12:25.500]  由舊約變成新約
[00:12:25.500 --> 00:12:26.500]  大家明白我的意思嗎
[00:12:26.500 --> 00:12:28.500]  我們一揭一版
[00:12:28.500 --> 00:12:31.500]  就由《馬太基書》去到《馬太福音》
[00:12:31.500 --> 00:12:33.500]  但是我們思考
[00:12:33.500 --> 00:12:35.500]  究竟舊約和新約
[00:12:35.500 --> 00:12:36.500]  是不是真的那麼簡單
[00:12:36.500 --> 00:12:38.500]  那麼自然就過渡
[00:12:38.500 --> 00:12:39.500]  其實不是
[00:12:39.500 --> 00:12:43.500]  原來舊約最後一卷書的《馬太基書》
[00:12:43.500 --> 00:12:46.500]  到新約第一卷書《馬太福音》的出現
[00:12:46.500 --> 00:12:49.500]  其中間其實有400年的空間
[00:12:49.500 --> 00:12:51.500]  這400年在我們的信仰裡
[00:12:51.500 --> 00:12:53.500]  我們說是黑暗時期
[00:12:53.500 --> 00:12:54.500]  什麼叫黑暗時期呢
[00:12:54.500 --> 00:12:56.500]  不是真的沒有燈的黑暗時期
[00:12:56.500 --> 00:12:57.500]  而是我們說
[00:12:57.500 --> 00:13:01.500]  這400年神沒有說話和猶太人說
[00:13:01.500 --> 00:13:05.500]  就是說神沒有任何的說話和人說
[00:13:05.500 --> 00:13:08.500]  以致那400年是黑暗時期
[00:13:08.500 --> 00:13:10.500]  但是猶太人在那400年當中
[00:13:10.500 --> 00:13:12.500]  你知道400年其實很長
[00:13:12.500 --> 00:13:13.500]  400年你想想
[00:13:13.500 --> 00:13:14.500]  清朝也只有二百多年
[00:13:14.500 --> 00:13:16.500]  現在那麼多的清朝劇
[00:13:16.500 --> 00:13:18.500]  清朝也只有二百多年
[00:13:18.500 --> 00:13:20.500]  400年神沒有說話
[00:13:20.500 --> 00:13:22.500]  其實真的沒有什麼可能
[00:13:22.500 --> 00:13:24.500]  不過遲些我才解釋
[00:13:24.500 --> 00:13:26.500]  為什麼我們說它是黑暗時期
[00:13:26.500 --> 00:13:28.500]  就是說那400年當中
[00:13:28.500 --> 00:13:32.500]  絕對猶太人一定有很多的文獻出來
[00:13:32.500 --> 00:13:36.500]  就是說那400年不會沒有任何猶太人
[00:13:36.500 --> 00:13:37.500]  寫下任何東西
[00:13:37.500 --> 00:13:38.500]  沒有可能的事
[00:13:38.500 --> 00:13:41.500]  所以那400年的確有很多的文獻
[00:13:41.500 --> 00:13:43.500]  不過這些文獻
[00:13:43.500 --> 00:13:45.500]  在我們基督教信仰的人來說
[00:13:45.500 --> 00:13:48.500]  這些文獻要麼就成為次經
[00:13:48.500 --> 00:13:50.500]  次經就是次一等的經
[00:13:50.500 --> 00:13:52.500]  不然就是偽經
[00:13:52.500 --> 00:13:53.500]  更糟糕
[00:13:53.500 --> 00:13:54.500]  假的就是
[00:13:54.500 --> 00:13:55.500]  不然就是次不然就是假
[00:13:55.500 --> 00:13:56.500]  也沒有什麼好的
[00:13:56.500 --> 00:13:57.500]  大家明白嗎
[00:13:57.500 --> 00:13:59.500]  所以今天我們基督教信仰
[00:13:59.500 --> 00:14:01.500]  絕對不會叫弟兄姊妹
[00:14:01.500 --> 00:14:02.500]  你有空就讀一下次經
[00:14:02.500 --> 00:14:04.500]  有空就讀一下偽經
[00:14:04.500 --> 00:14:05.500]  怎麼搞的
[00:14:05.500 --> 00:14:06.500]  這是異端嗎這間教會
[00:14:06.500 --> 00:14:07.500]  叫我讀偽經
[00:14:07.500 --> 00:14:08.500]  明知道是假的還叫我讀
[00:14:08.500 --> 00:14:10.500]  因為我們不會去思考
[00:14:10.500 --> 00:14:12.500]  所以天主教聖經的舊約
[00:14:12.500 --> 00:14:14.500]  和我們基督教聖經的舊約是差一點點
[00:14:14.500 --> 00:14:16.500]  天主教聖經的舊約是多幾卷書
[00:14:16.500 --> 00:14:18.500]  我們說它多幾卷
[00:14:18.500 --> 00:14:19.500]  他們說我們少幾卷
[00:14:19.500 --> 00:14:20.500]  大家明白意思嗎
[00:14:20.500 --> 00:14:22.500]  到時誰對就要等天父才知道
[00:14:22.500 --> 00:14:23.500]  我們說它多幾卷
[00:14:23.500 --> 00:14:25.500]  他們說我們少幾卷
[00:14:25.500 --> 00:14:27.500]  就是因為天主教聖經那邊
[00:14:27.500 --> 00:14:29.500]  的而且確放了幾卷的
[00:14:29.500 --> 00:14:33.500]  我們基督教信仰說它是次經的經文
[00:14:33.500 --> 00:14:34.500]  放了進去
[00:14:34.500 --> 00:14:36.500]  但是這個年輕人
[00:14:36.500 --> 00:14:38.500]  在新約時代的年輕人
[00:14:38.500 --> 00:14:39.500]  他除了舊約
[00:14:39.500 --> 00:14:42.500]  他一定要看那四百年的文獻
[00:14:42.500 --> 00:14:45.500]  所以他對永生那種觀點
[00:14:45.500 --> 00:14:48.500]  他覺得他很想承受這個永生
[00:14:48.500 --> 00:14:49.500]  這個觀點
[00:14:49.500 --> 00:14:53.500]  一定是從一些偽經當中出現
[00:14:53.500 --> 00:14:55.500]  在很多賢經的人就說
[00:14:55.500 --> 00:14:59.500]  大部份是從偽經裏面的記載出現
[00:14:59.500 --> 00:15:01.500]  但是另一方面
[00:15:01.500 --> 00:15:04.500]  其實次經裏面很多的觀點
[00:15:04.500 --> 00:15:08.500]  很多的經文已經是說了身體復活
[00:15:08.500 --> 00:15:10.500]  我儘管說一個故事給大家聽
[00:15:10.500 --> 00:15:11.500]  在次經裏面的一個故事
[00:15:11.500 --> 00:15:13.500]  就說到在早前二百多年
[00:15:13.500 --> 00:15:14.500]  有一場戰爭
[00:15:14.500 --> 00:15:16.500]  猶太人打輸了
[00:15:16.500 --> 00:15:19.500]  於是將軍就站在城牆上面
[00:15:19.500 --> 00:15:21.500]  大家很明白是城牆上面
[00:15:21.500 --> 00:15:22.500]  然後切腹
[00:15:22.500 --> 00:15:24.500]  原來切腹不是日本人開始的
[00:15:24.500 --> 00:15:26.500]  即是猶太人也會切腹
[00:15:26.500 --> 00:15:27.500]  他切腹不單止切腹
[00:15:27.500 --> 00:15:28.500]  他更厲害
[00:15:28.500 --> 00:15:29.500]  聽完之後
[00:15:29.500 --> 00:15:31.500]  大家吃不到午餐就不關我的事
[00:15:31.500 --> 00:15:32.500]  聽完就算了
[00:15:32.500 --> 00:15:33.500]  他切腹之後
[00:15:33.500 --> 00:15:35.500]  他還將自己的內臟
[00:15:35.500 --> 00:15:37.500]  從手那邊拿出來
[00:15:37.500 --> 00:15:38.500]  不單止拿出來
[00:15:38.500 --> 00:15:40.500]  還扔在敵人面前
[00:15:40.500 --> 00:15:41.500]  他還沒死
[00:15:41.500 --> 00:15:42.500]  他還說了一句話
[00:15:42.500 --> 00:15:45.500]  你知扔完外臟出去還沒死
[00:15:45.500 --> 00:15:46.500]  他還說了一句話
[00:15:46.500 --> 00:15:50.500]  有一天這些內臟會回到我的肚子裏
[00:15:50.500 --> 00:15:51.500]  我的身體會復活
[00:15:51.500 --> 00:15:53.500]  即是說在次經裏面
[00:15:53.500 --> 00:15:56.500]  已經有身體復活的觀點
[00:15:56.500 --> 00:15:58.500]  所以我們賢經的人
[00:15:58.500 --> 00:16:01.500]  我們如果單從舊藥一去到新藥
[00:16:01.500 --> 00:16:03.500]  其實我們很多事是不會明白的
[00:16:03.500 --> 00:16:05.500]  如果沒有那四百年的文獻
[00:16:05.500 --> 00:16:06.500]  其實我們不會明白
[00:16:06.500 --> 00:16:08.500]  最簡單就是法理錯人
[00:16:08.500 --> 00:16:10.500]  何時開始有的
[00:16:10.500 --> 00:16:12.500]  我們不問的
[00:16:12.500 --> 00:16:13.500]  當然不問
[00:16:13.500 --> 00:16:14.500]  法理錯人耶穌也不喜歡他
[00:16:14.500 --> 00:16:15.500]  為什麼要問呢
[00:16:15.500 --> 00:16:16.500]  假冒偽善
[00:16:16.500 --> 00:16:17.500]  粉色的墳墓的人
[00:16:17.500 --> 00:16:19.500]  免得問他
[00:16:19.500 --> 00:16:20.500]  但其實法理錯人
[00:16:20.500 --> 00:16:22.500]  從來沒有人問過
[00:16:22.500 --> 00:16:26.500]  為什麼會忽然出現法理錯人在聖經裏面
[00:16:26.500 --> 00:16:27.500]  在新藥裏面
[00:16:27.500 --> 00:16:28.500]  復活觀
[00:16:28.500 --> 00:16:30.500]  為什麼復活觀在新藥
[00:16:30.500 --> 00:16:31.500]  從來沒有人會過問
[00:16:31.500 --> 00:16:32.500]  也沒有人怕
[00:16:32.500 --> 00:16:33.500]  以前我也說過
[00:16:33.500 --> 00:16:34.500]  當埃塞俄復活的人
[00:16:34.500 --> 00:16:36.500]  那些人見到埃塞俄復活
[00:16:36.500 --> 00:16:37.500]  哦 復活了
[00:16:37.500 --> 00:16:40.500]  他不會走的
[00:16:40.500 --> 00:16:41.500]  哦 復活了
[00:16:41.500 --> 00:16:42.500]  就是這麼簡單
[00:16:42.500 --> 00:16:45.500]  因為這些次經已經說了身體復活
[00:16:45.500 --> 00:16:47.500]  所以這個年輕人
[00:16:47.500 --> 00:16:48.500]  他對舊藥
