
[00:00:00.000 --> 00:00:02.000]  弟子們 早安
[00:04:31.000 --> 00:04:36.000]  他總是覺得這一整年都是渾身不自在
[00:04:36.000 --> 00:04:39.000]  迷信可能有時就是這樣
[00:04:39.000 --> 00:04:42.000]  所以我們都會想 在新年的故事裏面
[00:04:42.000 --> 00:04:49.000]  如果只是停在年獸被趕走這個自由其實都不錯
[00:04:49.000 --> 00:04:53.000]  但卻是因著更多的禮儀 規矩和禁忌
[00:04:53.000 --> 00:04:59.000]  彷彿人又再被另外一隻年獸去搞妖的一樣
[00:04:59.000 --> 00:05:01.000]  今天作為基督徒
[00:05:01.000 --> 00:05:06.000]  我們不會守著這些迷信的禁忌
[00:05:06.000 --> 00:05:10.000]  我們相信耶穌基督在罪裏面已經拯救了我們
[00:05:10.000 --> 00:05:13.000]  但在這個已祭未祭
[00:05:13.000 --> 00:05:17.000]  Already but not yet 的時刻
[00:05:17.000 --> 00:05:20.000]  即是說耶穌基督的救贖來臨了
[00:05:20.000 --> 00:05:25.000]  但是我們未完全一起進入天國裏面的時候
[00:05:25.000 --> 00:05:27.000]  在這個中間的時刻
[00:05:27.000 --> 00:05:33.000]  我們是否真的能夠經驗到基督拯救的這份自由呢?
[00:05:33.000 --> 00:05:37.000]  又或者我們會不會和民間信仰的故事一樣
[00:05:37.000 --> 00:05:39.000]  我們趕走了一隻年獸
[00:05:39.000 --> 00:05:42.000]  又招惹另一隻年獸
[00:05:42.000 --> 00:05:48.000]  又或者另一隻年獸又用另一個方式回來搞妖我們呢?
[00:05:48.000 --> 00:05:50.000]  今天我們去看哥羅西書
[00:05:50.000 --> 00:05:53.000]  藉著保羅對哥羅西教會的勸告
[00:05:53.000 --> 00:06:00.000]  我們一起去反思究竟活在基督救贖的自由是一回怎樣的事
[00:06:00.000 --> 00:06:02.000]  我們開始讀第八節
[00:06:02.000 --> 00:06:04.000]  一二三起
[00:06:04.000 --> 00:06:06.000]  你們要謹慎
[00:06:06.000 --> 00:06:11.000]  保羅一開始八節是一個新的開端
[00:06:11.000 --> 00:06:15.000]  一開始就叫哥羅西教會的信徒要小心
[00:06:15.000 --> 00:06:18.000]  小心哲學和虛空的廢話
[00:06:18.000 --> 00:06:21.000]  經文裏面用謹慎這個字
[00:06:21.000 --> 00:06:24.000]  謹慎原文的意思是看
[00:06:24.000 --> 00:06:25.000]  看清楚
[00:06:25.000 --> 00:06:27.000]  留意的意思
[00:06:27.000 --> 00:06:32.000]  叫他看一下這些哲學和虛空的廢話
[00:06:32.000 --> 00:06:35.000]  哲學和虛空的廢話如果直譯出來
[00:06:35.000 --> 00:06:39.000]  應該是那些虛空和騙人的學問
[00:06:39.000 --> 00:06:44.000]  不過保羅似乎沒有馬上去解釋這些學問是什麼
[00:06:44.000 --> 00:06:47.000]  只是叫信徒要看清楚
[00:06:47.000 --> 00:06:50.000]  不要因為這些學問而離開基督
[00:06:50.000 --> 00:06:53.000]  小心被這些學問所操控
[00:06:53.000 --> 00:06:55.000]  可能對保羅來說
[00:06:55.000 --> 00:06:58.000]  更重要的不是告訴你
[00:06:58.000 --> 00:07:01.000]  你跟隨了什麼錯誤的學問
[00:07:01.000 --> 00:07:03.000]  而是更重要的告訴你
[00:07:03.000 --> 00:07:04.000]  耶穌基督是誰
[00:07:04.000 --> 00:07:08.000]  所以之後保羅就藉著耶穌基督的身份
[00:07:08.000 --> 00:07:10.000]  和得救的盼望
[00:07:10.000 --> 00:07:14.000]  去解釋為什麼照著基督而行
[00:07:14.000 --> 00:07:18.000]  比跟隨那些學問更加重要
[00:07:18.000 --> 00:07:24.000]  第九至十二節開始的時候
[00:07:24.000 --> 00:07:29.000]  保羅開始是延續一章十九節的內容
[00:07:29.000 --> 00:07:31.000]  九節是說
[00:07:31.000 --> 00:07:34.000]  因為神的本性一切的風聖
[00:07:34.000 --> 00:07:38.000]  都是有形有體地居住在基督的裡面
[00:07:38.000 --> 00:07:42.000]  和延續一章十九節說的是
[00:07:42.000 --> 00:07:45.000]  一切的風聖都已經在基督的裡面
[00:07:45.000 --> 00:07:49.000]  風聖這個字在哥羅西詩裡面不斷出現
[00:07:49.000 --> 00:07:50.000]  意思是什麼呢
[00:07:50.000 --> 00:07:53.000]  意思是上帝的同在
[00:07:53.000 --> 00:07:55.000]  上帝的同在
[00:07:55.000 --> 00:07:57.000]  因著上帝和基督同在
[00:07:57.000 --> 00:08:01.000]  讓基督能夠在十字架上所流的血
[00:08:01.000 --> 00:08:03.000]  促成了和平
[00:08:03.000 --> 00:08:05.000]  一章二十節這樣告訴我們
[00:08:05.000 --> 00:08:09.000]  所以這個同在是有意義的
[00:08:09.000 --> 00:08:11.000]  也有一個目標
[00:08:11.000 --> 00:08:14.000]  就是最終能夠促成和平
[00:08:14.000 --> 00:08:18.000]  而這份風聖也有相當的威力
[00:08:18.000 --> 00:08:20.000]  在耶穌基督的身上的時候
[00:08:20.000 --> 00:08:22.000]  因著基督的風聖
[00:08:22.000 --> 00:08:24.000]  祂說了兩件事
[00:08:24.000 --> 00:08:25.000]  第一件事
[00:08:25.000 --> 00:08:28.000]  讓教會能夠經歷到上帝的同在
[00:08:28.000 --> 00:08:29.000]  第二件事
[00:08:29.000 --> 00:08:31.000]  因著基督的風聖
[00:08:31.000 --> 00:08:35.000]  祂就能夠成為所有執政掌權者的元首
[00:08:35.000 --> 00:08:39.000]  所以這裡說的告訴我們
[00:08:39.000 --> 00:08:44.000]  本來要指出基督有著權柄的身份
[00:08:44.000 --> 00:08:47.000]  去告訴當時哥羅西教會的信徒
[00:08:47.000 --> 00:08:53.000]  一定要相信基督的風聖已經淋在教會裡面
[00:08:53.000 --> 00:08:56.000]  並且讓教會能夠有能力
[00:08:56.000 --> 00:08:58.000]  去對抗一切的勢力
[00:08:58.000 --> 00:09:00.000]  藉著上帝的同在
[00:09:00.000 --> 00:09:06.000]  讓教會能夠一起去參與促成和平這件事
[00:09:06.000 --> 00:09:09.000]  之後他就說
[00:09:09.000 --> 00:09:12.000]  因著基督在教會裡面
[00:09:12.000 --> 00:09:15.000]  也叫信徒能夠藉著基督的國禮
[00:09:15.000 --> 00:09:17.000]  去脫去肉體的情慾
[00:09:17.000 --> 00:09:20.000]  當我們看到肉體的情慾的時候
[00:09:20.000 --> 00:09:25.000]  肉體這個字可能我們馬上想起的是羅馬書
[00:09:25.000 --> 00:09:30.000]  說關於肉體指向的是一個罪性的意思
[00:09:30.000 --> 00:09:33.000]  但我們看回上文是說什麼呢
[00:09:33.000 --> 00:09:37.000]  上文是說猶太人一貫的國禮是怎樣的
[00:09:37.000 --> 00:09:39.000]  就是人手所行的國禮
[00:09:39.000 --> 00:09:45.000]  似乎只是一個行國禮的方式的描述
[00:09:45.000 --> 00:09:49.000]  但下文如果是我們剛剛說的罪性的意思
[00:09:49.000 --> 00:09:53.000]  就是他突然要說到基督的國禮的功效
[00:09:53.000 --> 00:09:55.000]  是脫去人的罪性
[00:09:55.000 --> 00:09:59.000]  但兩句話好像不太相似
[00:09:59.000 --> 00:10:02.000]  上一句明明是說一個方式
[00:10:02.000 --> 00:10:05.000]  下一句突然說到另外一個功效
[00:10:05.000 --> 00:10:07.000]  好像大家不是對到位
[00:10:07.000 --> 00:10:08.000]  不是一種比較
[00:10:08.000 --> 00:10:10.000]  究竟他想說什麼呢
[00:10:10.000 --> 00:10:13.000]  我們可以試一下換一個角度
[00:10:13.000 --> 00:10:16.000]  從哥倫西斯的主題入手
[00:10:16.000 --> 00:10:18.000]  哥倫西斯有一個很重要的主題
[00:10:18.000 --> 00:10:21.000]  是說關於納約的關係
[00:10:21.000 --> 00:10:23.000]  是約的一個身份
[00:10:23.000 --> 00:10:26.000]  是說哥倫西斯的信徒是約的子民
[00:10:26.000 --> 00:10:28.000]  所以這裡說的是
[00:10:28.000 --> 00:10:31.000]  本來要說的不是國禮的功效
[00:10:31.000 --> 00:10:35.000]  而是國禮這種納約的方式
[00:10:35.000 --> 00:10:37.000]  肉體的情慾
[00:10:37.000 --> 00:10:40.000]  如果更合乎上文下理的理解
[00:10:40.000 --> 00:10:44.000]  肉體應該是指行國禮的方式
[00:10:44.000 --> 00:10:46.000]  就是割包皮的方式
[00:10:46.000 --> 00:10:49.000]  但是我們就會問
[00:10:49.000 --> 00:10:51.000]  如果是說方式的時候
[00:10:51.000 --> 00:10:53.000]  為什麼行國禮這個方式
[00:10:53.000 --> 00:10:56.000]  會成為一種情慾呢
[00:10:56.000 --> 00:10:58.000]  肉體如果是行國禮
[00:10:58.000 --> 00:11:00.000]  為什麼會成為一種情慾呢
[00:11:00.000 --> 00:11:03.000]  原來當時有一群的假教師
[00:11:03.000 --> 00:11:08.000]  他來到這些外邦信徒的教會裡面
[00:11:08.000 --> 00:11:11.000]  要求他們一樣都要行國禮
[00:11:11.000 --> 00:11:13.000]  為了什麼呢
[00:11:13.000 --> 00:11:16.000]  為了讓他們去認誰才是大佬
[00:11:16.000 --> 00:11:21.000]  你不是去自己跟隨你們自己的基督教的
[00:11:21.000 --> 00:11:24.000]  你不是去自己自成一國的
[00:11:24.000 --> 00:11:27.000]  你要成為我們信仰裡面的其中一個部分
[00:11:27.000 --> 00:11:31.000]  你要的話你就要跟隨我們所有的傳統
[00:11:31.000 --> 00:11:33.000]  包括行國禮
[00:11:33.000 --> 00:11:37.000]  這樣就代表了你盡忠於我們信仰裡面
[00:11:37.000 --> 00:11:41.000]  所以其實這個禮儀已經不是一個單純的禮儀
[00:11:41.000 --> 00:11:44.000]  而是為了滿足他的個人利益
[00:11:44.000 --> 00:11:47.000]  甚至是建立他自己的權威
[00:11:47.000 --> 00:11:49.000]  建立一個小圈子
[00:11:49.000 --> 00:11:52.000]  所以基督的國禮意思就是
[00:11:52.000 --> 00:11:55.000]  基督和信徒所納的那份新約
[00:11:55.000 --> 00:11:58.000]  就不需要再被這些假教師
[00:11:58.000 --> 00:12:02.000]  用人手所行的國禮去操控信徒
[00:12:02.000 --> 00:12:06.000]  去要求信徒去達至他自己的個人利益
[00:12:06.000 --> 00:12:08.000]  去建立他自己的權威
[00:12:08.000 --> 00:12:13.000]  信徒具體呈現基督的國禮的方式是什麼呢
[00:12:13.000 --> 00:12:17.000]  夏文告訴我們這個方式是浸禮
[00:12:17.000 --> 00:12:24.000]  保羅之後講出浸禮就是信徒經歷和基督同在的方法
[00:12:24.000 --> 00:12:27.000]  就是因著上帝的封聖
[00:12:27.000 --> 00:12:30.000]  然後叫基督和我們同在
[00:12:30.000 --> 00:12:32.000]  在這份封聖的裡面
[00:12:32.000 --> 00:12:34.000]  甚至是我們經歷一同埋葬
[00:12:34.000 --> 00:12:36.000]  死都不是最重要
[00:12:36.000 --> 00:12:39.000]  是和基督能夠經歷一同的復活
[00:12:39.000 --> 00:12:44.000]  具體地去呈現了基督和信徒所納的這份新約
[00:12:44.000 --> 00:12:49.000]  所以面對虛空和騙人的學問
[00:12:49.000 --> 00:12:53.000]  保羅首先要澄清的是基督的身份是什麼
[00:12:53.000 --> 00:12:56.000]  就是當學問是虛空的時候
[00:12:56.000 --> 00:13:01.000]  保羅叫信徒要見到基督是封聖的
[00:13:01.000 --> 00:13:08.000]  這份封聖是具體地呈現了基督和信徒所納的那份新約
[00:13:08.000 --> 00:13:14.000]  第一就是教會能夠經歷上帝的同在
[00:13:14.000 --> 00:13:18.000]  第二就是基督有著權柄的身份
[00:13:18.000 --> 00:13:24.000]  讓教會有權柄有能力勝過一切勢力
[00:13:24.000 --> 00:13:26.000]  促使和平
[00:13:26.000 --> 00:13:29.000]  不過可能你去到這一刻都會問
[00:13:29.000 --> 00:13:35.000]  教會真的完全有這個能力勝過一切勢力嗎
[00:13:35.000 --> 00:13:37.000]  似乎不是
[00:13:37.000 --> 00:13:40.000]  如果不是今天我們不用在外面量體溫
[00:13:40.000 --> 00:13:44.000]  洗了手戴了口罩才給進來這個禮堂
[00:13:44.000 --> 00:13:50.000]  如果不是我們不用那麼多擔心那些細菌的問題
[00:13:50.000 --> 00:13:52.000]  也不需要
[00:13:52.000 --> 00:13:57.000]  如果我們真的要完全得勝勢力的時候
[00:13:57.000 --> 00:14:01.000]  似乎我們應該一早有能力可以解決
[00:14:01.000 --> 00:14:04.000]  持續了半年有多的社會運動
[00:14:04.000 --> 00:14:10.000]  今日病患戰爭仍然影響著我們每一個
[00:14:10.000 --> 00:14:16.000]  甚至我們都要承認我們在裏面是無力解決的
[00:14:16.000 --> 00:14:20.000]  可能我們和很多人一樣都有無力感
[00:14:20.000 --> 00:14:29.000]  然而對於一群深受家庭、社會甚至國家排斥的初代基督徒
[00:14:29.000 --> 00:14:36.000]  連保羅都因為信仰而落到監獄裏寫這本《哥羅世書》
[00:14:36.000 --> 00:14:42.000]  對基督徒來說教會在基督裏面已經成為封聖
[00:14:42.000 --> 00:14:45.000]  這句說話究竟是什麼意思呢?
[00:14:45.000 --> 00:14:50.000]  可能這句說話在信徒裏面是一個認順
[00:14:50.000 --> 00:14:53.000]  雖然他未完全得著
[00:14:53.000 --> 00:14:56.000]  但信徒就是這樣去相信這件事
[00:14:56.000 --> 00:14:59.000]  因為世代在艱難的時候
[00:14:59.000 --> 00:15:02.000]  我們要更加抓緊我們的認順
[00:15:02.000 --> 00:15:08.000]  我們要相信基督的封聖已經充滿在教會
[00:15:08.000 --> 00:15:12.000]  唯有這樣我們才能看見這個盼望
[00:15:12.000 --> 00:15:16.000]  尋找出路 逃出新天
[00:15:16.000 --> 00:15:19.000]  之後就到第十三至十五節
[00:15:19.000 --> 00:15:25.000]  保羅就要說出既然我們對基督有認順的時候
[00:15:25.000 --> 00:15:27.000]  這個盼望是什麼呢?
[00:15:27.000 --> 00:15:30.000]  我們一起讀第十三至十五節
[00:15:30.000 --> 00:15:32.000]  一二三起
[00:15:32.000 --> 00:15:37.000]  裏面說你們從前犯了很多罪
[00:15:37.000 --> 00:15:40.000]  而且未受基督的割禮
[00:15:40.000 --> 00:15:43.000]  沒有跟上帝納約的這個時候
[00:15:43.000 --> 00:15:47.000]  在終末審判的角度來看
[00:15:47.000 --> 00:15:49.000]  你們是必死無疑的
[00:15:49.000 --> 00:15:53.000]  但今日卻是因著基督封聖的同在
[00:15:53.000 --> 00:15:56.000]  叫信徒能夠被赦免
[00:15:56.000 --> 00:16:02.000]  接著保羅就具體地去描述赦免究竟是一回什麼的事
[00:16:02.000 --> 00:16:07.000]  裏面說道是逃去律法上所寫的敵對我們
[00:16:07.000 --> 00:16:09.000]  束縛我們的字句
[00:16:09.000 --> 00:16:12.000]  將它切去 釘在十字架上
[00:16:12.000 --> 00:16:18.000]  基督既將一切執政者掌權者的權勢都解除了
[00:16:18.000 --> 00:16:21.000]  十四節裏面幫助我們去明白
[00:16:21.000 --> 00:16:26.000]  究竟一直說的那個執政者掌權者是誰
[00:16:26.000 --> 00:16:28.000]  他的工作是什麼
[00:16:28.000 --> 00:16:31.000]  裏面說他的工作的內容是什麼
[00:16:31.000 --> 00:16:35.000]  就是將那些對我們不利的罪證的紀錄
[00:16:35.000 --> 00:16:38.000]  和那些攻擊我們的條款
[00:16:38.000 --> 00:16:40.000]  去追討我們的罪
[00:16:40.000 --> 00:16:45.000]  這個正正是聖經說撒旦的那個工作
[00:16:45.000 --> 00:16:46.000]  在聖經裏面
[00:16:46.000 --> 00:16:49.000]  撒旦不是一個名稱
[00:16:49.000 --> 00:16:51.000]  而是一個工作
[00:16:51.000 --> 00:16:52.000]  意思是什麼呢
[00:16:52.000 --> 00:16:54.000]  意思是指控者的意思
[00:16:54.000 --> 00:16:58.000]  你在約伯記或者在創世記裏面
[00:16:58.000 --> 00:17:00.000]  他在說索多瑪和摩拉
[00:17:00.000 --> 00:17:03.000]  在說罪惡的聲音
[00:17:03.000 --> 00:17:06.000]  控訴的聲音已經很大的時候
[00:17:06.000 --> 00:17:08.000]  誰在控訴呢
[00:17:08.000 --> 00:17:12.000]  其實當時他在說的意思是撒旦的控訴
[00:17:12.000 --> 00:17:15.000]  裏面說撒旦的工作是什麼呢
[00:17:15.000 --> 00:17:18.000]  就是他要聲討人的罪
[00:17:18.000 --> 00:17:20.000]  尋找人犯罪的證據
[00:17:20.000 --> 00:17:23.000]  並且向上帝作出指控
[00:17:23.000 --> 00:17:25.000]  所以保羅要回應他們的是
[00:17:25.000 --> 00:17:30.000]  這個是靈界惡勢力已經完全被解除了
[00:17:30.000 --> 00:17:33.000]  今天的罪已經不會再這樣被聲討了
[00:17:33.000 --> 00:17:37.000]  因為在十字架裏面的救贖來臨的時候
[00:17:37.000 --> 00:17:42.000]  所以之後保羅就用秦尤成為一個例子
[00:17:42.000 --> 00:17:46.000]  去和信徒說在基督裏面的封聖是怎麼一回事
[00:17:46.000 --> 00:17:49.000]  可以得到的那份勝利是怎麼樣的
[00:17:49.000 --> 00:17:53.000]  他透過一個羅馬戰爭的意象
[00:17:53.000 --> 00:17:56.000]  讓讀者更加明白
[00:17:56.000 --> 00:18:01.000]  基督救贖為人帶來的結果
[00:18:01.000 --> 00:18:05.000]  就是靈界的惡勢力都會成為俘虜
[00:18:05.000 --> 00:18:07.000]  又被解除他們的勢力
[00:18:07.000 --> 00:18:11.000]  並且在秦尤裏面被羞辱
[00:18:11.000 --> 00:18:15.000]  不知道大家有沒有看足球的習慣呢
[00:18:15.000 --> 00:18:21.000]  記不記得2019年那一屆的英超冠軍是哪一個
[00:18:21.000 --> 00:18:24.000]  通常都不會回答的
[00:18:24.000 --> 00:18:28.000]  因為可能是沒有支持者的時候
[00:18:28.000 --> 00:18:30.000]  是不可以說這個字的
[00:18:30.000 --> 00:18:33.000]  在祖堂和聖樹和崇拜告訴我
[00:18:33.000 --> 00:18:35.000]  我沒有看足球的習慣
[00:18:35.000 --> 00:18:37.000]  但是我看到報道是這樣說的
[00:18:37.000 --> 00:18:41.000]  他說賽後曼城回到主場
[00:18:41.000 --> 00:18:44.000]  和球迷一同慶祝再度封王
[00:18:44.000 --> 00:18:49.000]  然後分享閃聯英超冠軍的喜悅
[00:18:49.000 --> 00:18:52.000]  曼城是那個冠軍
[00:18:52.000 --> 00:18:55.000]  他打勝了這場仗
[00:18:55.000 --> 00:18:58.000]  他能夠贏得英超冠軍
[00:18:58.000 --> 00:19:03.000]  然後連夜回到主場和球迷慶祝
[00:19:03.000 --> 00:19:08.000]  這個勝利的秦尤是要在勝利之後才發生的
[00:19:08.000 --> 00:19:11.000]  但如果在2018年的年底
[00:19:11.000 --> 00:19:14.000]  這場英超冠軍還沒打完的時候
[00:19:14.000 --> 00:19:17.000]  他就搞一場勝利的秦尤
[00:19:17.000 --> 00:19:20.000]  預先預告我們會贏
[00:19:20.000 --> 00:19:22.000]  你猜其他球迷看到會怎樣呢
[00:19:22.000 --> 00:19:24.000]  一定很恥笑他
[00:19:24.000 --> 00:19:26.000]  這些是黑材料
[00:19:26.000 --> 00:19:28.000]  你一定贏定的
[00:19:28.000 --> 00:19:30.000]  你怎麼可以這樣
[00:19:30.000 --> 00:19:33.000]  甚至在打仗的環境裡
[00:19:33.000 --> 00:19:35.000]  他都不會突然說
[00:19:35.000 --> 00:19:38.000]  我們搞一場秦尤和一和他
[00:19:38.000 --> 00:19:40.000]  專心打好那場仗
[00:19:40.000 --> 00:19:43.000]  專心做好現在應該要做的事
[00:19:43.000 --> 00:19:44.000]  這裡都一樣
[00:19:44.000 --> 00:19:46.000]  本來要說的是
[00:19:46.000 --> 00:19:49.000]  這件事不是發生到一半
[00:19:49.000 --> 00:19:52.000]  這個救贖還沒完全完成
[00:19:52.000 --> 00:19:55.000]  然後我們就來一場秦尤
[00:19:55.000 --> 00:19:58.000]  也不是說這場秦尤是之後才會發生
[00:19:58.000 --> 00:20:01.000]  這場秦尤今天就要發生
[00:20:01.000 --> 00:20:03.000]  本來要說的是
[00:20:03.000 --> 00:20:06.000]  耶穌基督今天已經勝過死亡
[00:20:06.000 --> 00:20:08.000]  那些讓我們很害怕的東西
[00:20:08.000 --> 00:20:11.000]  已經不能再成為我們的威脅
[00:20:11.000 --> 00:20:13.000]  今天我們已經自由
[00:20:13.000 --> 00:20:17.000]  而在這份盼望已經實現的當中
[00:20:17.000 --> 00:20:20.000]  我們已經可以經歷其中
[00:20:20.000 --> 00:20:22.000]  本來要說的是
[00:20:22.000 --> 00:20:25.000]  在這個世代的艱難的時候
[00:20:25.000 --> 00:20:28.000]  他仍然這樣去勸勉這群信徒
[00:20:28.000 --> 00:20:32.000]  要記得基督和我們立的那份新約
[00:20:32.000 --> 00:20:36.000]  因為這份新約帶來的是一個實現中的盼望
[00:20:36.000 --> 00:20:40.000]  就是今天我們能夠站在勝利的秦尤之中
[00:20:40.000 --> 00:20:42.000]  享受基督的勝利
[00:20:42.000 --> 00:20:43.000]  為什麼?
[00:20:43.000 --> 00:20:46.000]  因為我們的罪已經被塗抹
[00:20:46.000 --> 00:20:51.000]  以及基督的豐盛已經來臨在教會裡面
[00:20:51.000 --> 00:20:53.000]  但是我們就要問
[00:20:53.000 --> 00:20:56.000]  這個勝利是什麼意思呢?
[00:20:56.000 --> 00:20:58.000]  和剛剛所說的一樣
[00:20:58.000 --> 00:21:01.000]  我們都知道應該會有這個勝利
[00:21:01.000 --> 00:21:03.000]  我們以為這個勝利還沒來到
[00:21:03.000 --> 00:21:06.000]  但是現在保羅說這個勝利已經來臨
[00:21:06.000 --> 00:21:08.000]  但是我們怎樣可以經歷呢?
[00:21:08.000 --> 00:21:11.000]  在一個這麼差的環境裡面
