
[00:00:00.000 --> 00:00:07.000]  好 全印堂 你們這蒙我父賜福的弟兄姊妹 你們好
[00:03:58.000 --> 00:04:00.000]  萬主之子的身份回來怎麼辦呢
[00:04:00.000 --> 00:04:02.000]  他的審訊標準很清楚
[00:04:02.000 --> 00:04:04.000]  在聖經裡面都有描述了
[00:04:04.000 --> 00:04:07.000]  我們怎樣去遵行神的旨意呢
[00:04:07.000 --> 00:04:09.000]  我們怎樣活出我們的生命呢
[00:04:09.000 --> 00:04:11.000]  我們愛因為神先愛我們
[00:04:11.000 --> 00:04:14.000]  我們不要陷入魔鬼的試探裡面
[00:04:14.000 --> 00:04:16.000]  我們將來一定會有這個獎賞
[00:04:16.000 --> 00:04:18.000]  我們再留意看經文的時候
[00:04:18.000 --> 00:04:21.000]  第一個point我會講的
[00:04:21.000 --> 00:04:23.000]  就是當人質在榮耀裡面
[00:04:23.000 --> 00:04:25.000]  和眾天使回來的時候
[00:04:25.000 --> 00:04:27.000]  要坐在榮耀的寶座上面
[00:04:27.000 --> 00:04:30.000]  萬民和他一起
[00:04:30.000 --> 00:04:33.000]  都要萬民在他面前受他的審判
[00:04:33.000 --> 00:04:34.000]  這個是什麼呢
[00:04:34.000 --> 00:04:36.000]  這個沒有特別描述
[00:04:36.000 --> 00:04:38.000]  只是說有榮耀的有寶座的
[00:04:38.000 --> 00:04:40.000]  在後面解釋我們知道了
[00:04:40.000 --> 00:04:41.000]  三十四節
[00:04:41.000 --> 00:04:42.000]  四十節
[00:04:42.000 --> 00:04:43.000]  四十一節和四十五節
[00:04:43.000 --> 00:04:45.000]  都是找到這個是王
[00:04:45.000 --> 00:04:47.000]  耶穌是王
[00:04:47.000 --> 00:04:50.000]  在當時來說是一個驚天動地的宣告
[00:04:50.000 --> 00:04:52.000]  也是比拉多
[00:04:52.000 --> 00:04:56.000]  在耶穌的十字架上面所寫的
[00:04:56.000 --> 00:04:58.000]  他就是猶太人的王
[00:04:58.000 --> 00:05:00.000]  這個是他的罪證
[00:05:00.000 --> 00:05:04.000]  所以要做王其實是一個很危險的動作
[00:05:04.000 --> 00:05:05.000]  很敏感的題目
[00:05:05.000 --> 00:05:08.000]  不過耶穌用了一個間接的方法
[00:05:08.000 --> 00:05:09.000]  描述自己身份
[00:05:09.000 --> 00:05:12.000]  今日的人質是將來的王
[00:05:12.000 --> 00:05:15.000]  你們知不知道在你眼前的將來
[00:05:15.000 --> 00:05:17.000]  是王的代表呢
[00:05:17.000 --> 00:05:19.000]  我們都是在問一個弔詭的問題
[00:05:19.000 --> 00:05:21.000]  但是無論如何
[00:05:21.000 --> 00:05:23.000]  當我們今天聽到
[00:05:23.000 --> 00:05:25.000]  這個王要回來要審判
[00:05:25.000 --> 00:05:27.000]  好像分羊一樣
[00:05:27.000 --> 00:05:28.000]  分綿羊
[00:05:28.000 --> 00:05:32.000]  分山羊的時候
[00:05:32.000 --> 00:05:34.000]  我們可能會想到詩篇二十三篇
[00:05:34.000 --> 00:05:35.000]  耶和華是我的目者
[00:05:35.000 --> 00:05:37.000]  我必不辭缺乏
[00:05:37.000 --> 00:05:38.000]  但是在以色列人來說
[00:05:38.000 --> 00:05:40.000]  他們有一個期望
[00:05:40.000 --> 00:05:42.000]  他們期望大衛的王
[00:05:42.000 --> 00:05:44.000]  會再次在他們當中出現
[00:05:44.000 --> 00:05:47.000]  這個記載在以西傑書第三十四章
[00:05:47.000 --> 00:05:52.000]  他說他見到羊流浪很悲慘的時候
[00:05:52.000 --> 00:05:53.000]  我要做他的目者
[00:05:53.000 --> 00:05:55.000]  我要回來找他
[00:05:55.000 --> 00:05:57.000]  他也會審判那些羊
[00:05:57.000 --> 00:05:58.000]  他說有些羊呢
[00:05:58.000 --> 00:05:59.000]  怎樣審判呢
[00:05:59.000 --> 00:06:01.000]  當時審判就是將兩邊羊分開
[00:06:01.000 --> 00:06:04.000]  就好像我們現在去做那些美容facial
[00:06:04.000 --> 00:06:06.000]  肥的一邊瘦的一邊
[00:06:06.000 --> 00:06:09.000]  肥羊站這邊瘦羊站那邊
[00:06:09.000 --> 00:06:11.000]  究竟肥羊是得獎賞
[00:06:11.000 --> 00:06:13.000]  還是瘦羊得獎賞呢
[00:06:13.000 --> 00:06:15.000]  結果就是那些肥羊要受刑罰
[00:06:15.000 --> 00:06:18.000]  那些瘦羊的牧人特別愛惜他們
[00:06:18.000 --> 00:06:20.000]  因為那些肥羊怎樣呢
[00:06:20.000 --> 00:06:24.000]  喝完水還能鑽腳
[00:06:24.000 --> 00:06:25.000]  踩多兩下
[00:06:25.000 --> 00:06:27.000]  讓那些瘦羊喝不到水
[00:06:27.000 --> 00:06:29.000]  吃完草還要踩兩下
[00:06:29.000 --> 00:06:31.000]  讓那些瘦羊吃不到
[00:06:31.000 --> 00:06:32.000]  有沒有見到那些人
[00:06:32.000 --> 00:06:34.000]  就是這樣的生活
[00:06:34.000 --> 00:06:36.000]  有錢就賺到盡
[00:06:36.000 --> 00:06:38.000]  讓那些窮的民不聊生
[00:06:38.000 --> 00:06:41.000]  三十四章在以西傑書裡面
[00:06:41.000 --> 00:06:44.000]  就講到這些肥羊要受審判
[00:06:44.000 --> 00:06:46.000]  當耶穌講羊要受審判的時候
[00:06:46.000 --> 00:06:48.000]  人們很快想起這段經文
[00:06:48.000 --> 00:06:52.000]  因為他們期望將來的大胃子孫
[00:06:52.000 --> 00:06:54.000]  會出現在他們當中
[00:06:54.000 --> 00:06:55.000]  OK
[00:06:55.000 --> 00:06:57.000]  萬民要聚集在面前
[00:06:57.000 --> 00:07:00.000]  就好像他分別綿羊和山羊一樣
[00:07:00.000 --> 00:07:03.000]  綿羊放右邊山羊放左邊
[00:07:03.000 --> 00:07:04.000]  不像以西傑書
[00:07:04.000 --> 00:07:07.000]  耶穌專登講少少不同的東西
[00:07:07.000 --> 00:07:09.000]  讓那些人有興趣聽下去
[00:07:09.000 --> 00:07:11.000]  你們回教會多了就知道
[00:07:11.000 --> 00:07:12.000]  牧師又講廿五章
[00:07:12.000 --> 00:07:13.000]  我都聽過了
[00:07:13.000 --> 00:07:14.000]  有沒有聽過你們?
[00:07:14.000 --> 00:07:15.000]  聽過不要緊
[00:07:15.000 --> 00:07:16.000]  因為我講的東西
[00:07:16.000 --> 00:07:17.000]  一定是有新的領受
[00:07:17.000 --> 00:07:19.000]  每一次都有新的領受
[00:07:19.000 --> 00:07:20.000]  耶穌專登改少少
[00:07:20.000 --> 00:07:23.000]  讓他們有些不同了
[00:07:23.000 --> 00:07:24.000]  有些不像
[00:07:24.000 --> 00:07:25.000]  於是他們留心聽
[00:07:25.000 --> 00:07:26.000]  什麼是對的?
[00:07:26.000 --> 00:07:27.000]  什麼是不對的?
[00:07:27.000 --> 00:07:28.000]  What is right?
[00:07:28.000 --> 00:07:29.000]  What is left?
[00:07:29.000 --> 00:07:30.000]  是不是?
[00:07:30.000 --> 00:07:31.000]  問一下這個情況
[00:07:31.000 --> 00:07:32.000]  有個人
[00:07:32.000 --> 00:07:33.000]  他左邊右邊有什麼
[00:07:33.000 --> 00:07:34.000]  我們不知道
[00:07:34.000 --> 00:07:36.000]  天國的裁判標準是什麼呢?
[00:07:36.000 --> 00:07:38.000]  不是我們有沒有回教會
[00:07:38.000 --> 00:07:39.000]  不是我們有沒有洗禮
[00:07:39.000 --> 00:07:40.000]  不是我們有沒有奉獻
[00:07:40.000 --> 00:07:41.000]  有沒有做侍奉
[00:07:41.000 --> 00:07:44.000]  不是我們有沒有參與一些組織
[00:07:44.000 --> 00:07:48.000]  原來他三十四節講得很大標準
[00:07:48.000 --> 00:07:50.000]  給了他們一個賞賜
[00:07:50.000 --> 00:07:53.000]  對右邊是講你們要蒙受我父賜福的
[00:07:53.000 --> 00:07:56.000]  可以承受創世以來為你們預備的國
[00:07:56.000 --> 00:07:57.000]  原來這個福氣
[00:07:57.000 --> 00:08:01.000]  不是我們現在這段時間所做的事
[00:08:01.000 --> 00:08:04.000]  所累積的福德
[00:08:04.000 --> 00:08:06.000]  在其他的宗教來說
[00:08:06.000 --> 00:08:07.000]  你做很多些
[00:08:07.000 --> 00:08:08.000]  積德
[00:08:08.000 --> 00:08:10.000]  積福
[00:08:10.000 --> 00:08:13.000]  你做了善行就會儲起來
[00:08:13.000 --> 00:08:14.000]  原來不是的
[00:08:14.000 --> 00:08:16.000]  原來我們做多少
[00:08:16.000 --> 00:08:17.000]  其實都儲不了的
[00:08:17.000 --> 00:08:19.000]  因為那些福氣是怎樣?
[00:08:19.000 --> 00:08:22.000]  創世以先神已經預備給我們
[00:08:22.000 --> 00:08:25.000]  不是我們現在這個今時今日所做的福氣
[00:08:25.000 --> 00:08:28.000]  那個福氣是很大
[00:08:28.000 --> 00:08:30.000]  大到不是用今天我們的工作
[00:08:30.000 --> 00:08:33.000]  我們的勞動可以建構或者建立的
[00:08:33.000 --> 00:08:37.000]  他說這個是創世以先已經為你預備的天國
[00:08:37.000 --> 00:08:41.000]  是我的天父願意賜福給你們
[00:08:41.000 --> 00:08:43.000]  神是很恩代我們
[00:08:43.000 --> 00:08:44.000]  祂願意萬人得救
[00:08:44.000 --> 00:08:45.000]  祂不願意一人沉淪
[00:08:45.000 --> 00:08:47.000]  祂願意我們每個人都有這個屬天的福氣
[00:08:47.000 --> 00:08:48.000]  同意嗎?
[00:08:48.000 --> 00:08:49.000]  跟旁邊那個說
[00:08:49.000 --> 00:08:50.000]  你屬天的
[00:08:50.000 --> 00:08:52.000]  你有這個福氣的
[00:08:52.000 --> 00:08:53.000]  有沒有?
[00:08:53.000 --> 00:08:54.000]  有的
[00:08:54.000 --> 00:08:55.000]  我們很有把握的
[00:08:55.000 --> 00:08:58.000]  因為我們的神是很豐盛的
[00:08:58.000 --> 00:08:59.000]  但是在這裡的時候
[00:08:59.000 --> 00:09:01.000]  我們三十五節就很清楚了
[00:09:01.000 --> 00:09:03.000]  他說怎樣得到這份福氣呢?
[00:09:03.000 --> 00:09:04.000]  三十五節
[00:09:04.000 --> 00:09:05.000]  他說我餓的時候你給我吃
[00:09:05.000 --> 00:09:07.000]  我渴的時候你給我喝
[00:09:07.000 --> 00:09:10.000]  我流浪在外面的時候你留我住
[00:09:10.000 --> 00:09:11.000]  我隻身露體的時候
[00:09:11.000 --> 00:09:12.000]  你給我穿
[00:09:12.000 --> 00:09:13.000]  我病了你來看顧我
[00:09:13.000 --> 00:09:16.000]  我在監獄裡面你來看我
[00:09:16.000 --> 00:09:17.000]  在今天來說
[00:09:17.000 --> 00:09:18.000]  我們都知道
[00:09:18.000 --> 00:09:20.000]  有些事我們想做但是做不了
[00:09:20.000 --> 00:09:21.000]  我們剛剛才知道
[00:09:21.000 --> 00:09:24.000]  有些丁子妹的親戚是進了醫院裡面
[00:09:24.000 --> 00:09:25.000]  進不去探?
[00:09:25.000 --> 00:09:27.000]  她病了你進不去探?
[00:09:27.000 --> 00:09:28.000]  是不是?
[00:09:28.000 --> 00:09:31.000]  因為我們隔離全部都要
[00:09:31.000 --> 00:09:33.000]  那些病房全部都不能探
[00:09:33.000 --> 00:09:35.000]  連院目都不能探
[00:09:35.000 --> 00:09:36.000]  除非很特別的情況
[00:09:36.000 --> 00:09:38.000]  就是危急的時候才可以進去裡面
[00:09:38.000 --> 00:09:41.000]  可以放一點點給你們做最後一面
[00:09:41.000 --> 00:09:42.000]  其實都很悲哀
[00:09:42.000 --> 00:09:44.000]  我自己也有一個親戚
[00:09:44.000 --> 00:09:46.000]  老人家跟我一起住的
[00:09:46.000 --> 00:09:48.000]  他進了醫院裡面做一些小手術之後
[00:09:48.000 --> 00:09:49.000]  十天沒有人去照顧他
[00:09:49.000 --> 00:09:50.000]  沒有人幫他洗澡
[00:09:50.000 --> 00:09:51.000]  沒有人幫他抹身
[00:09:51.000 --> 00:09:52.000]  他就睡在床裡面
[00:09:52.000 --> 00:09:53.000]  不准下床
[00:09:53.000 --> 00:09:55.000]  悲不悲哀?慘不慘?
[00:09:55.000 --> 00:09:57.000]  以前都可以探一次或者兩次
[00:09:57.000 --> 00:09:58.000]  給一些東西他喝一下
[00:09:58.000 --> 00:09:59.000]  給一些東西吃一下
[00:09:59.000 --> 00:10:00.000]  現在就沒有了
[00:10:00.000 --> 00:10:01.000]  總之姑娘給你用
[00:10:01.000 --> 00:10:02.000]  你不用就沒有了
[00:10:02.000 --> 00:10:04.000]  就是一個很被隔離
[00:10:04.000 --> 00:10:06.000]  很被那個的
[00:10:06.000 --> 00:10:08.000]  就是那種孤獨感是很強的
[00:10:08.000 --> 00:10:09.000]  是不是?
[00:10:09.000 --> 00:10:10.000]  幸好還有手機
[00:10:10.000 --> 00:10:11.000]  但有時找不到你充電線
[00:10:11.000 --> 00:10:13.000]  有時就沒地方充
[00:10:13.000 --> 00:10:14.000]  總之很麻煩
[00:10:14.000 --> 00:10:15.000]  很不方便
[00:10:15.000 --> 00:10:17.000]  我們今天來說連吃的都難
[00:10:17.000 --> 00:10:20.000]  就是教會前一段時間
[00:10:20.000 --> 00:10:23.000]  都開放給一些的工友上來吃飯
[00:10:23.000 --> 00:10:24.000]  是不是?
[00:10:24.000 --> 00:10:25.000]  敢不敢謝主?
[00:10:25.000 --> 00:10:28.000]  有些東西可以供應一下他們
[00:10:28.000 --> 00:10:29.000]  我們都會出去派口罩
[00:10:29.000 --> 00:10:30.000]  派物資
[00:10:30.000 --> 00:10:31.000]  派殺手液
[00:10:31.000 --> 00:10:32.000]  都敢謝主
[00:10:32.000 --> 00:10:33.000]  是不是?
[00:10:33.000 --> 00:10:34.000]  那些流浪的
[00:10:34.000 --> 00:10:36.000]  你收留他是不容易的事情
[00:10:36.000 --> 00:10:38.000]  教會開會很多問題都會出現
[00:10:38.000 --> 00:10:39.000]  很多不同的聲音
[00:10:39.000 --> 00:10:40.000]  怎麼處理呢?
[00:10:40.000 --> 00:10:42.000]  因為不法的事多的時候
[00:10:42.000 --> 00:10:44.000]  人的愛心就怎樣?
[00:10:44.000 --> 00:10:45.000]  就麻木
[00:10:45.000 --> 00:10:46.000]  聖經講得很清楚
[00:10:46.000 --> 00:10:47.000]  特別這些經文
[00:10:47.000 --> 00:10:48.000]  如果在國內講的時候
[00:10:48.000 --> 00:10:49.000]  很明顯的
[00:10:49.000 --> 00:10:50.000]  老人家病了
[00:10:50.000 --> 00:10:51.000]  跌倒在街邊
[00:10:51.000 --> 00:10:52.000]  見到他都不敢碰他
[00:10:52.000 --> 00:10:54.000]  那些叫碰瓷擋
[00:10:54.000 --> 00:10:55.000]  你碰一碰他
[00:10:55.000 --> 00:10:56.000]  他就捉住你
[00:10:56.000 --> 00:10:57.000]  說你弄低他
[00:10:57.000 --> 00:10:58.000]  你要賠錢
[00:10:58.000 --> 00:10:59.000]  如果真的有病
[00:10:59.000 --> 00:11:00.000]  你送去醫院
[00:11:00.000 --> 00:11:02.000]  醫院又要你幫他付訂金
[00:11:02.000 --> 00:11:04.000]  否則你走不了
[00:11:04.000 --> 00:11:05.000]  甩不到身
[00:11:05.000 --> 00:11:06.000]  你跟他有任何接觸
[00:11:06.000 --> 00:11:10.000]  都好像跟他扯上說不清的關係
[00:11:10.000 --> 00:11:12.000]  所以我們都很怕他做善事
[00:11:12.000 --> 00:11:14.000]  很多視頻都看到
[00:11:14.000 --> 00:11:16.000]  那些小朋友被車撞到
[00:11:16.000 --> 00:11:17.000]  真的沒有人理他
[00:11:17.000 --> 00:11:18.000]  是不是?
[00:11:18.000 --> 00:11:19.000]  就是這樣的情況
[00:11:19.000 --> 00:11:21.000]  不法的事增多
[00:11:21.000 --> 00:11:23.000]  我們的愛心是不是麻木了?
[00:11:23.000 --> 00:11:25.000]  在這裡講到
[00:11:25.000 --> 00:11:27.000]  其實我們的衣食住行
[00:11:27.000 --> 00:11:28.000]  我們的生老病死
[00:11:28.000 --> 00:11:30.000]  都是需要別人來幫助的
[00:11:30.000 --> 00:11:31.000]  有誰可以說
[00:11:31.000 --> 00:11:33.000]  我完全不需要別人幫助的?
[00:11:33.000 --> 00:11:34.000]  有沒有的?
[00:11:34.000 --> 00:11:35.000]  沒有可能的事情
[00:11:35.000 --> 00:11:37.000]  我們從小就要被人幫助
[00:11:37.000 --> 00:11:38.000]  到我們長大了
[00:11:38.000 --> 00:11:39.000]  我們可以走就幫別人
[00:11:39.000 --> 00:11:40.000]  到我們老了
[00:11:40.000 --> 00:11:42.000]  像我現在這樣就被人幫
[00:11:42.000 --> 00:11:43.000]  是不是?
[00:11:43.000 --> 00:11:45.000]  有教會來說
[00:11:45.000 --> 00:11:47.000]  當耶穌寫這些經文的時候
[00:11:47.000 --> 00:11:48.000]  或者講這些經文的時候
[00:11:48.000 --> 00:11:50.000]  耶穌當時還沒有死
[00:11:50.000 --> 00:11:51.000]  他們加上一件事
[00:11:51.000 --> 00:11:53.000]  七種善行
[00:11:53.000 --> 00:11:56.000]  教會應該有七種善行
[00:11:56.000 --> 00:11:58.000]  包括他的衣食
[00:11:58.000 --> 00:11:59.000]  包括他的衣服
[00:11:59.000 --> 00:12:00.000]  收留他
[00:12:00.000 --> 00:12:01.000]  探病探監
[00:12:01.000 --> 00:12:02.000]  還有一件事
[00:12:02.000 --> 00:12:03.000]  加上什麼?
[00:12:03.000 --> 00:12:05.000]  死了之後
[00:12:05.000 --> 00:12:08.000]  有沒有人幫他做這些安息禮呢?
[00:12:08.000 --> 00:12:10.000]  幫他安葬呢?
[00:12:10.000 --> 00:12:11.000]  有沒有?
[00:12:11.000 --> 00:12:12.000]  當時沒有
[00:12:12.000 --> 00:12:15.000]  不過後來我們知道有這個需要
[00:12:15.000 --> 00:12:17.000]  耶穌死了之後
[00:12:17.000 --> 00:12:19.000]  沒有人去收留他的屍體
[00:12:19.000 --> 00:12:25.000]  唯有亞利馬太的藥室
[00:12:25.000 --> 00:12:27.000]  給他一個空的墳墓
[00:12:27.000 --> 00:12:30.000]  還有一個尼哥底姆
[00:12:30.000 --> 00:12:32.000]  拿了一百斤香料與香末藥
[00:12:32.000 --> 00:12:34.000]  包著耶穌的屍首
[00:12:34.000 --> 00:12:39.000]  讓耶穌都能夠死有葬身之地
[00:12:39.000 --> 00:12:40.000]  是不是?
[00:12:40.000 --> 00:12:42.000]  我們都面對類似的情況
[00:12:42.000 --> 00:12:45.000]  我們怎樣去跟別人互動呢?
[00:12:45.000 --> 00:12:47.000]  當我們看到的時候
[00:12:47.000 --> 00:12:48.000]  原來我們做的時候
[00:12:48.000 --> 00:12:51.000]  我們不是專門去做這些事情
[00:12:51.000 --> 00:12:52.000]  而是我們很自然的流露
[00:12:52.000 --> 00:12:54.000]  第37節講出一個特質
[00:12:54.000 --> 00:12:56.000]  二人回答
[00:12:56.000 --> 00:12:59.000]  我什麼時候做呢?
[00:12:59.000 --> 00:13:02.000]  聖經很清楚說這個就是二人
[00:13:02.000 --> 00:13:06.000]  但是那些二人竟然不知道自己做了這些事情
[00:13:06.000 --> 00:13:07.000]  是不是很吊詭?
[00:13:07.000 --> 00:13:10.000]  原來他自己做了都不知道
[00:13:10.000 --> 00:13:12.000]  你今天有沒有幫過人?
[00:13:12.000 --> 00:13:14.000]  有沒有幫我按電梯?
[00:13:14.000 --> 00:13:15.000]  很多時候我們進電梯的時候
[00:13:15.000 --> 00:13:17.000]  有人幫你按的
[00:13:17.000 --> 00:13:20.000]  反正他手髒了就把他弄髒
[00:13:20.000 --> 00:13:22.000]  無謂那麼多人交叉感染
[00:13:22.000 --> 00:13:25.000]  其實可能有很多人都做了很多的兒行
[00:13:25.000 --> 00:13:27.000]  但是可能我們是自然反應
[00:13:27.000 --> 00:13:28.000]  幫別人做
[00:13:28.000 --> 00:13:29.000]  順便
[00:13:29.000 --> 00:13:30.000]  是不是?
[00:13:30.000 --> 00:13:31.000]  都很多的
[00:13:31.000 --> 00:13:32.000]  以前我們的年代
[00:13:32.000 --> 00:13:34.000]  我們住那些駕駛區那些
[00:13:34.000 --> 00:13:37.000]  街頭街尾那些街坊很多幫手
[00:13:37.000 --> 00:13:38.000]  幫我看小孩
[00:13:38.000 --> 00:13:40.000]  幫我去街市買蔥買薑
[00:13:40.000 --> 00:13:42.000]  很多的互相幫助
[00:13:42.000 --> 00:13:43.000]  都不記得那麼多了
[00:13:43.000 --> 00:13:44.000]  是不是?
[00:13:44.000 --> 00:13:45.000]  因為街坊嘛
[00:13:45.000 --> 00:13:46.000]  街坊街里
[00:13:46.000 --> 00:13:47.000]  人人為我
[00:13:47.000 --> 00:13:48.000]  我為人人
[00:13:48.000 --> 00:13:49.000]  是不是?
[00:13:49.000 --> 00:13:50.000]  這個二人就是說
[00:13:50.000 --> 00:13:51.000]  我什麼時候做過這些事呢?
[00:13:51.000 --> 00:13:53.000]  我什麼時候做過這些事情呢?
[00:13:53.000 --> 00:13:54.000]  特別後面那些更加敏感
[00:13:54.000 --> 00:13:55.000]  是不是?
[00:13:55.000 --> 00:13:57.000]  沒理由你去醫院你不記得的
