
[00:00:00.000 --> 00:00:03.400]  祂一定照顧平安
[00:03:36.400 --> 00:03:39.560]  未必有其他人所有的財富
[00:03:39.560 --> 00:03:42.120]  或者說財智
[00:03:42.120 --> 00:03:43.440]  但是不要緊
[00:03:43.440 --> 00:03:45.720]  我們仍然可以很滿足
[00:03:45.720 --> 00:03:48.480]  仍然可以去祝福別人
[00:03:48.480 --> 00:03:52.080]  只因為我們有主
[00:03:52.080 --> 00:03:55.960]  只因為我們領受了奇妙的救恩
[00:03:55.960 --> 00:03:58.080]  豐盛的救恩
[00:03:58.080 --> 00:03:59.880]  我們仍然可以滿足
[00:03:59.880 --> 00:04:03.200]  仍然可以祝福別人
[00:04:03.200 --> 00:04:04.680]  有時候我唱起一首詩歌
[00:04:04.680 --> 00:04:05.560]  大家都唱過
[00:04:05.560 --> 00:04:07.880]  「恩典太美麗」
[00:04:07.880 --> 00:04:08.600]  一路唱的時候
[00:04:08.600 --> 00:04:10.080]  我心裡面真是感受到
[00:04:10.080 --> 00:04:12.360]  神賜給我們的恩典
[00:04:12.360 --> 00:04:14.760]  實在太美麗
[00:04:14.760 --> 00:04:15.880]  詩歌有提到
[00:04:15.880 --> 00:04:20.040]  「他賜盼望重生的泉源」
[00:04:20.040 --> 00:04:22.520]  在我們生命裡面有泉源
[00:04:22.520 --> 00:04:25.880]  叫我們能夠有勇氣面對挑戰
[00:04:25.880 --> 00:04:28.880]  然後說恩典太美麗
[00:04:28.880 --> 00:04:32.720]  沒有什麼可取替
[00:04:32.720 --> 00:04:34.760]  沒有任何其他的事情
[00:04:34.760 --> 00:04:39.280]  可以代替神賜給我們最美好
[00:04:39.280 --> 00:04:42.800]  最寶貴的救恩
[00:04:42.800 --> 00:04:44.200]  然後我心裡就想
[00:04:44.200 --> 00:04:47.400]  恩典太滿足了
[00:04:47.400 --> 00:04:52.440]  因為我們的名字記錄在天上面
[00:04:52.440 --> 00:04:54.880]  丁姐妹 雖然你信主很多年
[00:04:54.880 --> 00:04:56.840]  或者剛剛信主
[00:04:56.840 --> 00:04:58.640]  但是你常常記得
[00:04:58.640 --> 00:05:02.760]  最大的恩惠是你信了耶穌
[00:05:02.760 --> 00:05:05.280]  是你有永恆的盼望
[00:05:05.280 --> 00:05:08.360]  有永恆的滿足
[00:05:08.360 --> 00:05:10.240]  當我們急頓讀到這段經文的時候
[00:05:10.240 --> 00:05:12.080]  路加分第十章
[00:05:12.080 --> 00:05:14.400]  提到滿足
[00:05:14.400 --> 00:05:15.560]  但是你發覺有些時候
[00:05:15.560 --> 00:05:17.840]  我們會容易讓一些我們世界上
[00:05:17.840 --> 00:05:20.360]  有的成就成果
[00:05:20.360 --> 00:05:24.040]  成為我們最大的滿足
[00:05:24.040 --> 00:05:25.840]  有個危險
[00:05:25.840 --> 00:05:27.080]  什麼危險
[00:05:27.080 --> 00:05:29.520]  聖經裡面提到在路加分十章
[00:05:29.520 --> 00:05:31.600]  我們剛才讀的第一節
[00:05:31.600 --> 00:05:33.000]  就提到當時主耶穌
[00:05:33.000 --> 00:05:35.680]  祂差派七十二個人
[00:05:35.680 --> 00:05:36.840]  在祂的前面
[00:05:36.840 --> 00:05:40.720]  去到不同的地方來傳道
[00:05:40.720 --> 00:05:44.560]  聖經提到主差遣他們去哪個地方
[00:05:44.560 --> 00:05:49.320]  去到自己所要的各城各地去
[00:05:49.320 --> 00:05:52.400]  主耶穌自己不是親身去到這些地方
[00:05:52.400 --> 00:05:55.480]  但是祂差派很多祂的門徒
[00:05:55.480 --> 00:05:57.920]  去到各個地方
[00:05:57.920 --> 00:05:59.320]  是祂想去到的
[00:05:59.320 --> 00:06:01.400]  是祂關心的地方
[00:06:01.400 --> 00:06:04.800]  然後叫他們去傳揚住
[00:06:04.800 --> 00:06:08.680]  今天你和我都是奉差遣的人
[00:06:08.680 --> 00:06:10.440]  在我們身處的地區
[00:06:10.440 --> 00:06:14.920]  或者是遙遠的地區去見證
[00:06:14.920 --> 00:06:16.880]  當你奉差遣的時候
[00:06:16.880 --> 00:06:18.600]  你知道主耶穌曾經說
[00:06:18.600 --> 00:06:25.400]  我差你們去如同羔羊進入狼群
[00:06:25.400 --> 00:06:26.800]  是有危險的
[00:06:26.800 --> 00:06:28.080]  主耶穌知道的
[00:06:28.080 --> 00:06:29.800]  是不容易的
[00:06:29.800 --> 00:06:32.360]  會有很多很多的衝擊
[00:06:32.360 --> 00:06:33.720]  主耶穌知道的
[00:06:33.720 --> 00:06:37.600]  但你說為什麼還要差我們出去呢
[00:06:37.600 --> 00:06:39.480]  因為主耶穌清楚知道
[00:06:39.480 --> 00:06:41.760]  祂賜我們權柄能力
[00:06:41.760 --> 00:06:44.320]  能夠勝過惡勢力
[00:06:44.320 --> 00:06:45.560]  你記得當主
[00:06:45.560 --> 00:06:47.080]  祂升天之前
[00:06:47.080 --> 00:06:49.280]  清楚頒布大使命
[00:06:49.280 --> 00:06:51.400]  大使命內容你一定記得
[00:06:51.400 --> 00:06:53.000]  但是主耶穌一開始說的時候
[00:06:53.000 --> 00:06:54.800]  說大使命之前
[00:06:54.800 --> 00:06:57.160]  清楚說天上地下
[00:06:57.160 --> 00:07:01.800]  一切的權柄都已經賜給我
[00:07:01.800 --> 00:07:04.880]  而主將權柄賜給我們
[00:07:04.880 --> 00:07:07.720]  因此祂放心
[00:07:07.720 --> 00:07:12.000]  讓這一群羔羊進入狼群
[00:07:12.000 --> 00:07:12.920]  因為祂知道
[00:07:12.920 --> 00:07:14.840]  縱使我們面對困難
[00:07:14.840 --> 00:07:16.200]  面對挑戰
[00:07:16.200 --> 00:07:19.240]  但是我們會有絕對的把握
[00:07:19.240 --> 00:07:23.320]  可以得勝這一切的挑戰
[00:07:23.320 --> 00:07:25.400]  當時門徒聽了主的說話
[00:07:25.400 --> 00:07:26.600]  他們就出去了
[00:07:26.600 --> 00:07:29.760]  他們去到神差遣他們去的地方
[00:07:29.760 --> 00:07:30.520]  請就提到
[00:07:30.520 --> 00:07:33.840]  他們就經歷到很奇妙的工作
[00:07:33.840 --> 00:07:35.240]  因此他們回來
[00:07:35.240 --> 00:07:38.320]  就跟主很歡喜地說
[00:07:38.320 --> 00:07:40.080]  這句說話你記得的
[00:07:40.080 --> 00:07:44.600]  但是七十二個人歡歡喜喜地回來
[00:07:44.600 --> 00:07:45.320]  很歡喜
[00:07:45.320 --> 00:07:46.280]  為什麼
[00:07:46.280 --> 00:07:49.120]  因為他們經歷神的能力
[00:07:49.120 --> 00:07:49.760]  他說主啊
[00:07:49.760 --> 00:07:50.920]  因為祢的名
[00:07:50.920 --> 00:07:54.240]  就是鬼都服了我們
[00:07:54.240 --> 00:07:55.680]  因為主的姓名
[00:07:55.680 --> 00:07:57.320]  不是因為他們自己
[00:07:57.320 --> 00:07:57.920]  你都知道
[00:07:57.920 --> 00:08:01.000]  他們不是一些什麼偉大的人物
[00:08:01.000 --> 00:08:02.440]  很平凡的
[00:08:02.440 --> 00:08:07.000]  是一些一般市井的成員
[00:08:07.000 --> 00:08:09.360]  但是他們經歷神在他們身上的能力
[00:08:09.360 --> 00:08:10.720]  因為他們知道
[00:08:10.720 --> 00:08:13.680]  他們是奉主的名
[00:08:13.680 --> 00:08:15.640]  什麼是奉主的名
[00:08:15.640 --> 00:08:18.560]  奉主的名就是憑著主
[00:08:18.560 --> 00:08:21.520]  是為了主
[00:08:21.520 --> 00:08:22.600]  靠著祂的能力
[00:08:22.600 --> 00:08:25.040]  他們出去傳道趕鬼
[00:08:25.040 --> 00:08:26.480]  而他們竟然發現
[00:08:26.480 --> 00:08:29.560]  邪惡的勢力會服了他們
[00:08:29.560 --> 00:08:31.120]  或者嚴格的說
[00:08:31.120 --> 00:08:35.800]  是服了他們所傳的基督的名
[00:08:35.800 --> 00:08:37.920]  這些頂姊妹
[00:08:37.920 --> 00:08:39.040]  這些被差的人
[00:08:39.040 --> 00:08:41.240]  他們歡喜快樂地回來
[00:08:41.240 --> 00:08:43.240]  講述這些事情
[00:08:43.240 --> 00:08:44.240]  當他們回來之後
[00:08:44.240 --> 00:08:46.160]  主就告訴他們
[00:08:46.160 --> 00:08:47.160]  他說
[00:08:47.160 --> 00:08:49.400]  耶穌對他們說
[00:08:49.400 --> 00:08:55.360]  我看見撒旦從天上墜落像閃電一樣
[00:08:55.360 --> 00:08:56.720]  主告訴他們
[00:08:56.720 --> 00:08:58.960]  他們出去作見證的時候
[00:08:58.960 --> 00:09:03.000]  惡勢力在那個時候就敗落了
[00:09:03.000 --> 00:09:04.760]  好像閃電一樣
[00:09:04.760 --> 00:09:07.600]  是一種你意料不及
[00:09:07.600 --> 00:09:10.320]  很突然出現的情況
[00:09:10.320 --> 00:09:11.560]  很多人在當時以為
[00:09:11.560 --> 00:09:14.040]  這些一小組的人
[00:09:14.040 --> 00:09:16.760]  是一些犯夫走卒
[00:09:16.760 --> 00:09:17.400]  他們沒錯
[00:09:17.400 --> 00:09:20.240]  出去不同很多的村莊裡面
[00:09:20.240 --> 00:09:22.960]  他們去到傳揚耶穌的名
[00:09:22.960 --> 00:09:25.240]  他們趕逐一些的烏鬼
[00:09:25.240 --> 00:09:27.360]  醫好一些的病人
[00:09:27.360 --> 00:09:31.000]  也不是什麼奇怪的事情
[00:09:31.000 --> 00:09:33.640]  好像都是一些很普通的事情
[00:09:33.640 --> 00:09:36.280]  但是正是那個時候
[00:09:36.280 --> 00:09:41.040]  邪惡的勢力就敗落了
[00:09:41.040 --> 00:09:42.120]  主耶穌清楚說
[00:09:42.120 --> 00:09:46.040]  我看見撒旦從天上墜落像閃電一樣
[00:09:46.040 --> 00:09:47.560]  接著他再說
[00:09:47.560 --> 00:09:48.360]  在你們將來
[00:09:48.360 --> 00:09:51.360]  你們會繼續經歷我的能力
[00:09:51.360 --> 00:09:52.880]  我已經給你們權柄
[00:09:52.880 --> 00:09:55.120]  可以踐踏蛇獲蠍子
[00:09:55.120 --> 00:09:56.800]  一切惡勢力
[00:09:56.800 --> 00:09:59.440]  你們可以勝過
[00:09:59.440 --> 00:10:01.120]  勝過他們一切的能力
[00:10:01.120 --> 00:10:03.960]  而且絕對沒有任何勢力
[00:10:03.960 --> 00:10:06.280]  不夠害你們
[00:10:06.280 --> 00:10:07.920]  主耶穌清楚應許讓他們知道
[00:10:07.920 --> 00:10:11.800]  就是將來你們會繼續經歷
[00:10:11.800 --> 00:10:13.080]  我的能力
[00:10:13.080 --> 00:10:17.760]  也都經歷我對你們的保護
[00:10:17.760 --> 00:10:19.040]  各位電影姊妹
[00:10:19.040 --> 00:10:20.760]  我再說
[00:10:20.760 --> 00:10:24.920]  你和我都是有差遣在身的
[00:10:24.920 --> 00:10:27.320]  你記得主耶穌當祂復活的時候
[00:10:27.320 --> 00:10:29.880]  在門徒當中顯然
[00:10:29.880 --> 00:10:31.120]  然後再跟他們說
[00:10:31.120 --> 00:10:33.440]  父怎樣差遣了我
[00:10:33.440 --> 00:10:36.640]  我也照樣差遣你們
[00:10:36.640 --> 00:10:39.760]  這裡是說所有信靠主的人
[00:10:39.760 --> 00:10:41.280]  是領受差遣
[00:10:41.280 --> 00:10:45.880]  要在所身處的地方來見證著
[00:10:45.880 --> 00:10:47.040]  但是你記得
[00:10:47.040 --> 00:10:48.880]  當主差遣我們的時候
[00:10:48.880 --> 00:10:55.000]  他絕對不是將單單一個的差遣賜下
[00:10:55.000 --> 00:10:56.880]  就什麼都沒有
[00:10:56.880 --> 00:10:59.720]  他是同時將所需要的力量
[00:10:59.720 --> 00:11:02.800]  權柄賜給我們
[00:11:02.800 --> 00:11:08.160]  因此差遣是帶著權柄
[00:11:08.160 --> 00:11:11.320]  你留心去運用神在你生命當中
[00:11:11.320 --> 00:11:16.480]  給你這種的權柄來見證著
[00:11:16.480 --> 00:11:18.960]  當主說了這句話之後
[00:11:18.960 --> 00:11:20.920]  他就說我賜給你們能力
[00:11:20.920 --> 00:11:23.760]  你們放心繼續來見證我
[00:11:23.760 --> 00:11:27.160]  但是接著很快就去到第二十節
[00:11:27.160 --> 00:11:28.960]  主就繼續說
[00:11:28.960 --> 00:11:31.800]  好嗎 大家一起讀這則經文
[00:11:31.800 --> 00:11:36.560]  然而不要因名復了你們就歡喜
[00:11:36.560 --> 00:11:43.080]  而要因你們的名記錄在天上歡喜
[00:11:43.080 --> 00:11:50.640]  不要因為惡靈或者鬼復了你們就歡喜
[00:11:50.640 --> 00:11:52.600]  不要因為你成功
[00:11:52.600 --> 00:11:56.040]  你有這種的能力你就歡喜
[00:11:56.040 --> 00:11:57.240]  各位靖姐妹
[00:11:57.240 --> 00:11:58.760]  或者你會經歷過
[00:11:58.760 --> 00:12:02.960]  當主將某一些的侍奉託付給你
[00:12:02.960 --> 00:12:05.320]  又或者他將某一些的工作
[00:12:05.320 --> 00:12:07.800]  某一些的責任交給你
[00:12:07.800 --> 00:12:10.480]  讓你在當中可以參與
[00:12:10.480 --> 00:12:14.000]  然而其中會經歷到有一種的成果
[00:12:14.000 --> 00:12:16.040]  發揮一些的作用
[00:12:16.040 --> 00:12:18.600]  有一些的果效
[00:12:18.600 --> 00:12:22.000]  不過在那個時候你要小心
[00:12:22.000 --> 00:12:24.800]  因為太容易我們會將自己的身份
[00:12:24.800 --> 00:12:27.960]  和成功連在一起
[00:12:27.960 --> 00:12:32.560]  兩件事情好像都是屬於你
[00:12:32.560 --> 00:12:37.120]  在那個時候會將自己是看高
[00:12:37.120 --> 00:12:40.440]  以為是自己帶來一些的成就
[00:12:40.440 --> 00:12:45.680]  因此每一種的危險就不再去感謝主
[00:12:45.680 --> 00:12:51.080]  也不再去依靠主繼續走你的路
[00:12:51.080 --> 00:12:52.320]  甚至再進一步
[00:12:52.320 --> 00:12:56.120]  很可能在那個時候不再心中敬拜主
[00:12:56.120 --> 00:12:59.320]  而敬拜了你的成就
[00:12:59.320 --> 00:13:03.520]  敬拜了自己
[00:13:03.520 --> 00:13:06.680]  自我的敬拜是甚麼時候出現的呢
[00:13:06.680 --> 00:13:09.520]  就是當人在成功成就的時候
[00:13:09.520 --> 00:13:13.280]  以為那些是自己所產生的
[00:13:13.280 --> 00:13:17.480]  就不期然產生一種對自我的敬拜
[00:13:17.480 --> 00:13:20.360]  The worship of the self
[00:13:20.360 --> 00:13:23.400]  我想回到聖經在《舊約》裡面
[00:13:23.400 --> 00:13:27.840]  當摩西帶領意識人去到曠野
[00:13:27.840 --> 00:13:31.480]  很快最終要進到迦南英許之地
[00:13:31.480 --> 00:13:33.920]  摩西很清楚知道將來他們會面對神
[00:13:33.920 --> 00:13:35.760]  給他們很豐富的供應
[00:13:35.760 --> 00:13:37.680]  他們會平安度日
[00:13:37.680 --> 00:13:41.080]  有很多的修成生活會穩定
[00:13:41.080 --> 00:13:43.760]  在那個時候他一定要做一件事情
[00:13:43.760 --> 00:13:46.040]  就是《聖經生命記》第七章
[00:13:46.040 --> 00:13:50.200]  當時摩西勸告他們
[00:13:50.200 --> 00:13:52.240]  到時你心裡面會說的
[00:13:52.240 --> 00:13:54.280]  你說這財富是我的力量
[00:13:54.280 --> 00:13:57.240]  我手的能力得來的
[00:13:57.240 --> 00:13:58.880]  當你心中有這樣的意念的時候
[00:13:58.880 --> 00:14:00.200]  你要記得
[00:14:00.200 --> 00:14:03.680]  耶穌說你的神因為得財富的能力
[00:14:03.680 --> 00:14:06.280]  是他給你的
[00:14:06.280 --> 00:14:11.440]  他的原因是為了堅守他向你列祖起誓所立的約
[00:14:11.440 --> 00:14:15.320]  他是為了向其他列祖所立的約
[00:14:15.320 --> 00:14:18.880]  所以今天帶領你們進入了英許之地
[00:14:18.880 --> 00:14:22.000]  你若忘記耶穌說你的神
[00:14:22.000 --> 00:14:24.480]  隨從了別神侍奉他們
[00:14:24.480 --> 00:14:25.880]  敬拜他們
[00:14:25.880 --> 00:14:28.200]  我今天警告你們
[00:14:28.200 --> 00:14:29.840]  摩西很清楚說
[00:14:29.840 --> 00:14:31.200]  我警告你們
[00:14:31.200 --> 00:14:35.120]  你們必定滅亡
[00:14:35.120 --> 00:14:38.320]  總之可能你會認識某一些基督徒
[00:14:38.320 --> 00:14:40.320]  他一直跟隨主的路程
[00:14:40.320 --> 00:14:42.080]  神很賜福他們
[00:14:42.080 --> 00:14:44.800]  無論在自己的工作
[00:14:44.800 --> 00:14:46.560]  在社會的事業
[00:14:46.560 --> 00:14:49.200]  在教會裡面很多不同的服事
[00:14:49.200 --> 00:14:51.400]  都很成功
[00:14:51.400 --> 00:14:53.320]  但突然間發覺
[00:14:53.320 --> 00:14:55.960]  他們的生命出現了一些問題
[00:14:55.960 --> 00:15:00.080]  靈性就滅亡
[00:15:00.080 --> 00:15:04.680]  當我回到剛才我們講到的魯迦芳第十章二十節
[00:15:04.680 --> 00:15:07.440]  不要因為鬼復了你而歡喜
[00:15:07.440 --> 00:15:08.560]  要因為你的命
[00:15:08.560 --> 00:15:11.080]  寄託在天上而歡喜的時候
[00:15:11.080 --> 00:15:13.160]  我就更多明白
[00:15:13.160 --> 00:15:15.120]  為什麼聖經裡面
[00:15:15.120 --> 00:15:20.760]  特別提到上帝要阿巴勒罕獻而殺的事情
[00:15:20.760 --> 00:15:22.800]  這件事情大家熟悉的
[00:15:22.800 --> 00:15:25.880]  我們今天再想想這件事情
[00:15:25.880 --> 00:15:28.280]  如果大家不介意我
[00:15:28.280 --> 00:15:30.560]  講自己一些的經歷
[00:15:30.560 --> 00:15:34.560]  在我自己踏入六十歲的時候
[00:15:34.560 --> 00:15:39.280]  大概一三一四年的時間
[00:15:39.280 --> 00:15:42.880]  我留意到自己在教會裡面的外面
[00:15:42.880 --> 00:15:45.120]  有很多不同的服事
[00:15:45.120 --> 00:15:48.360]  其中我留意到自己的講道的服事
[00:15:48.360 --> 00:15:51.920]  是佔了一個很重要的位置
[00:15:51.920 --> 00:15:53.920]  神給我機會在教會內外
[00:15:53.920 --> 00:15:56.240]  有很多不同講道的機會
[00:15:56.240 --> 00:15:58.720]  我自己計算過
[00:15:58.720 --> 00:16:02.640]  大概一個星期差不多有六七次的
[00:16:02.640 --> 00:16:05.960]  教會內外不同的講道
[00:16:05.960 --> 00:16:08.560]  在那段時間我自己感覺到很感恩
[00:16:08.560 --> 00:16:09.720]  神給我機會
[00:16:09.720 --> 00:16:12.800]  也感受到很多人對我的鼓勵
[00:16:12.800 --> 00:16:16.440]  很多不同的邀請出現
[00:16:16.440 --> 00:16:17.720]  但是在那段時間
[00:16:17.720 --> 00:16:22.600]  我開始體會到自己的身體的體力下降
[00:16:22.600 --> 00:16:25.600]  很多體力的問題出現了
[00:16:25.600 --> 00:16:27.280]  再加上那段時間
[00:16:27.280 --> 00:16:29.440]  不知道是什麼原因
[00:16:29.440 --> 00:16:33.920]  預備講道的時候感覺到很有壓力
[00:16:33.920 --> 00:16:36.240]  在以前不感覺到
[00:16:36.240 --> 00:16:38.680]  甚至有一種沉重的感覺
[00:16:38.680 --> 00:16:42.000]  啊 又要講 又要講
[00:16:42.000 --> 00:16:44.240]  甚至覺得好像沒什麼訊息
[00:16:44.240 --> 00:16:47.720]  可以跟弟兄姊妹來分享
[00:16:47.720 --> 00:16:49.120]  再加上身體的問題
[00:16:49.120 --> 00:16:52.600]  我當時出現了一種偏頭痛的情況
[00:16:52.600 --> 00:16:55.400]  有些熟悉我的弟兄姊妹知道
[00:16:55.400 --> 00:16:57.960]  偏頭痛是一種特別的現象
[00:16:57.960 --> 00:16:59.080]  就是有些人沒有
[00:16:59.080 --> 00:17:00.160]  不過我呢
[00:17:00.160 --> 00:17:03.400]  是在發作的時候會閃光的
[00:17:03.400 --> 00:17:05.680]  閃光就是我眼睛看到
[00:17:05.680 --> 00:17:08.760]  很多的影像是花光的
[00:17:08.760 --> 00:17:12.680]  很多的線條是扭曲了的
[00:17:12.680 --> 00:17:15.760]  而我不知道什麼時候會發作
[00:17:15.760 --> 00:17:19.320]  有好幾次我突然間講道的時候
[00:17:19.320 --> 00:17:23.080]  為什麼大家變了樣子
[00:17:23.080 --> 00:17:24.400]  很害怕
[00:17:24.400 --> 00:17:26.320]  但是我不可以告訴大家
[00:17:26.320 --> 00:17:29.200]  對不起啦 現在我不講了
[00:17:29.200 --> 00:17:30.440]  我就在閃光
[00:17:30.440 --> 00:17:32.800]  通常維持二十分鐘
[00:17:32.800 --> 00:17:37.080]  在閃光當中一直閃 一直講道
[00:17:37.080 --> 00:17:38.360]  在那段時間
[00:17:38.360 --> 00:17:40.560]  我裡面有一個很大的擔心
[00:17:40.560 --> 00:17:41.840]  我就講
[00:17:41.840 --> 00:17:47.040]  可能我以後都不應該再講道
[00:17:47.040 --> 00:17:47.880]  但是我問自己
[00:17:47.880 --> 00:17:51.360]  你接不接受得到
[00:17:51.360 --> 00:17:54.480]  我接受不了
[00:17:54.480 --> 00:17:56.360]  就在那段時間
[00:17:56.360 --> 00:17:58.120]  我再讀回圖書博士
[00:17:58.120 --> 00:18:01.360]  大家知道宣道會有一個很重要的先言
[00:18:01.360 --> 00:18:05.840]  他講回阿巴勒罕獻以煞的故事
[00:18:05.840 --> 00:18:08.040]  當他一直講述的時候
[00:18:08.040 --> 00:18:10.040]  他講到阿巴勒罕其實很清楚知道
[00:18:10.040 --> 00:18:12.720]  以煞是神所賜給他的
[00:18:12.720 --> 00:18:16.880]  一百歲生的孩子絕對是神所賜才會有
[00:18:16.880 --> 00:18:19.880]  但當這個以煞孩子一直長大的時候
[00:18:19.880 --> 00:18:21.240]  突然間他發覺
[00:18:21.240 --> 00:18:30.880]  好像孩子跟阿巴勒罕的自我的關係糾纏在一起
[00:18:30.880 --> 00:18:32.720]  好像阿巴勒罕越來越覺得
[00:18:32.720 --> 00:18:34.920]  這個孩子是他的
[00:18:34.920 --> 00:18:37.920]  是他擁有的這個孩子
[00:18:37.920 --> 00:18:44.400]  因此這個自我跟孩子的關係很癡纏
[00:18:44.400 --> 00:18:50.720]  因此神要他奉獻以煞
[00:18:50.720 --> 00:18:53.280]  而一邊讀的時候
[00:18:53.280 --> 00:18:56.120]  圖書博士就講了一句說話
[00:18:56.120 --> 00:18:58.040]  他說各位電影姊妹
[00:18:58.040 --> 00:19:01.800]  如果我們已經開始追求神日生活
[00:19:01.800 --> 00:19:07.200]  祂早晚都要帶領我們經歷這樣的考驗
[00:19:07.200 --> 00:19:09.040]  直到我們生命當中
[00:19:09.040 --> 00:19:14.280]  沒有任何與主對地位相爭的東西
[00:19:14.280 --> 00:19:15.640]  我一讀到這句說話的時候
[00:19:15.640 --> 00:19:18.360]  心中有很大的提醒
[00:19:18.360 --> 00:19:20.600]  主知道在我的心裡面
[00:19:20.600 --> 00:19:26.240]  有一些與祂地位相爭的東西
[00:19:26.240 --> 00:19:27.640]  因此在那個時候
