
[00:00:00.000 --> 00:00:04.000]  在聖經的舊約和新約裡面
[00:05:22.000 --> 00:05:25.000]  去史拉撒路復活的事蹟
[00:05:25.000 --> 00:05:28.000]  其實約翰福音的作者
[00:05:28.000 --> 00:05:29.000]  同樣提到
[00:05:29.000 --> 00:05:33.000]  馬大都是接待耶穌那一位
[00:05:33.000 --> 00:05:35.000]  由此可見
[00:05:35.000 --> 00:05:37.000]  馬大接待耶穌
[00:05:37.000 --> 00:05:38.000]  這個片段
[00:05:38.000 --> 00:05:42.000]  讓我們更加認識馬大的性格
[00:05:42.000 --> 00:05:46.000]  馬大不單止懂得好客之道
[00:05:46.000 --> 00:05:48.000]  他更加是一位
[00:05:48.000 --> 00:05:51.000]  善於留意別人需要的人
[00:05:51.000 --> 00:05:52.000]  另外
[00:05:52.000 --> 00:05:54.000]  經文一開始敘述
[00:05:54.000 --> 00:05:56.000]  他們走路的時候
[00:05:56.000 --> 00:05:59.000]  耶穌盡了一個穿裝
[00:05:59.000 --> 00:06:01.000]  經文的翻譯是
[00:06:01.000 --> 00:06:04.000]  As they went on their way
[00:06:04.000 --> 00:06:06.000]  經文簡單交代了
[00:06:06.000 --> 00:06:09.000]  耶穌和門徒當時的狀態
[00:06:09.000 --> 00:06:12.000]  耶穌和門徒可能已經走了一段路程
[00:06:12.000 --> 00:06:17.000]  然後來到馬大和瑪利亞所住的穿裝
[00:06:17.000 --> 00:06:19.000]  而根據約翰福音所說
[00:06:19.000 --> 00:06:23.000]  他們住的地方就是白大尼的穿裝
[00:06:23.000 --> 00:06:26.000]  雖然經文沒有像記載
[00:06:26.000 --> 00:06:28.000]  撒該接待耶穌的事蹟一樣
[00:06:28.000 --> 00:06:29.000]  刻意說到
[00:06:29.000 --> 00:06:34.000]  耶穌主動去要求到訪他的家
[00:06:34.000 --> 00:06:38.000]  也沒有說馬大是一個罪人
[00:06:38.000 --> 00:06:42.000]  所以我們透過以上這些觀看
[00:06:42.000 --> 00:06:44.000]  馬大極有可能是基於
[00:06:44.000 --> 00:06:47.000]  很簡單看到耶穌和門徒
[00:06:47.000 --> 00:06:50.000]  已經走了這麼長的路程
[00:06:50.000 --> 00:06:55.000]  他主動去接待耶穌
[00:06:55.000 --> 00:06:57.000]  而接待這個字
[00:06:57.000 --> 00:06:59.000]  其實就是解釋到
[00:06:59.000 --> 00:07:04.000]  有好去接受一個人的存在
[00:07:04.000 --> 00:07:09.000]  所以路加所描繪的耶穌和馬大的接觸
[00:07:09.000 --> 00:07:10.000]  足以反映
[00:07:10.000 --> 00:07:14.000]  馬大不是被迫去接待耶穌的
[00:07:14.000 --> 00:07:17.000]  他是懷著一個關心別人的心
[00:07:17.000 --> 00:07:21.000]  主動來擔當這個責任
[00:07:21.000 --> 00:07:24.000]  主動關心別人
[00:07:24.000 --> 00:07:26.000]  洞察別人的需要
[00:07:26.000 --> 00:07:28.000]  而且作出回應
[00:07:28.000 --> 00:07:30.000]  成為今時今日
[00:07:30.000 --> 00:07:32.000]  在這個世代裏面
[00:07:32.000 --> 00:07:34.000]  一個很寶貴的榜樣
[00:07:34.000 --> 00:07:37.000]  和愛人的實質表達
[00:07:37.000 --> 00:07:39.000]  所以我們更加肯定
[00:07:39.000 --> 00:07:41.000]  馬大不單止懂好客之道
[00:07:41.000 --> 00:07:44.000]  他善於留意每一個人的需要
[00:07:44.000 --> 00:07:48.000]  更加誠心接待服侍別人
[00:07:48.000 --> 00:07:50.000]  而在第39節
[00:07:50.000 --> 00:07:53.000]  第二個女主角出現了
[00:07:53.000 --> 00:07:55.000]  一個被作者介紹為
[00:07:55.000 --> 00:07:57.000]  馬大的妹妹的人出現
[00:07:57.000 --> 00:07:59.000]  她叫做馬利亞
[00:07:59.000 --> 00:08:01.000]  馬利亞的出現
[00:08:01.000 --> 00:08:04.000]  豐富了我們對馬大的性格的認識
[00:08:04.000 --> 00:08:07.000]  因為在角色的對照之下
[00:08:07.000 --> 00:08:10.000]  揭示了馬大內心的情緒
[00:08:10.000 --> 00:08:13.000]  大部分的聖經中文翻譯本
[00:08:13.000 --> 00:08:16.000]  好像和合本一樣說到
[00:08:16.000 --> 00:08:18.000]  他說他有一個妹子
[00:08:18.000 --> 00:08:20.000]  名叫馬利亞
[00:08:20.000 --> 00:08:23.000]  在耶穌腳前坐著聽他的道
[00:08:23.000 --> 00:08:26.000]  坐在耶穌的腳前聽他的道
[00:08:26.000 --> 00:08:29.000]  其實就是在說很近很近的意思
[00:08:29.000 --> 00:08:32.000]  顯然妹妹對神話語的渴慕
[00:08:32.000 --> 00:08:35.000]  就是要突出當下
[00:08:35.000 --> 00:08:39.000]  馬大對耶穌話語的態度
[00:08:39.000 --> 00:08:41.000]  作者這個描繪
[00:08:41.000 --> 00:08:43.000]  是否要告訴我們讀者
[00:08:43.000 --> 00:08:46.000]  馬大其實是不愛主
[00:08:46.000 --> 00:08:48.000]  又或者
[00:08:48.000 --> 00:08:50.000]  馬大其實喜歡做家務
[00:08:50.000 --> 00:08:52.000]  多於聽道
[00:08:52.000 --> 00:08:54.000]  不過如果我們留意
[00:08:54.000 --> 00:08:57.000]  這一句經文的原本意思
[00:08:57.000 --> 00:08:59.000]  其實是這樣的
[00:08:59.000 --> 00:09:02.000]  他有一個妹子名叫馬利亞
[00:09:02.000 --> 00:09:05.000]  也是或者同樣是
[00:09:05.000 --> 00:09:09.000]  在耶穌腳前坐著聽他的道
[00:09:09.000 --> 00:09:11.000]  現在上第四十節說到
[00:09:11.000 --> 00:09:13.000]  馬大事後的事多
[00:09:13.000 --> 00:09:15.000]  心裡忙亂
[00:09:15.000 --> 00:09:17.000]  更好的翻譯
[00:09:17.000 --> 00:09:19.000]  這個意思的精髓是
[00:09:19.000 --> 00:09:22.000]  馬大被很多事情拉走
[00:09:22.000 --> 00:09:24.000]  換言之
[00:09:24.000 --> 00:09:26.000]  很多的事情
[00:09:26.000 --> 00:09:29.000]  奪去馬大的專注
[00:09:29.000 --> 00:09:32.000]  如果我們從這個解讀去理解經文
[00:09:32.000 --> 00:09:34.000]  其實就讓我們得知
[00:09:34.000 --> 00:09:37.000]  馬大其實不是從頭到尾
[00:09:37.000 --> 00:09:39.000]  都沒有想過
[00:09:39.000 --> 00:09:42.000]  要去到主耶穌面前聆聽他的話
[00:09:42.000 --> 00:09:45.000]  甚或可能他一開始
[00:09:45.000 --> 00:09:47.000]  都想跟馬利亞一樣
[00:09:47.000 --> 00:09:49.000]  去接受神的教導
[00:09:49.000 --> 00:09:52.000]  不過正正我們剛才所說
[00:09:52.000 --> 00:09:56.000]  馬大是一個敏銳於別人需要的人
[00:09:56.000 --> 00:09:59.000]  所以他認為服侍耶穌和門徒
[00:09:59.000 --> 00:10:02.000]  是他這一刻首要的任務
[00:10:02.000 --> 00:10:04.000]  甚至凌駕於他和妹妹
[00:10:04.000 --> 00:10:07.000]  一同來到神面前去聽他的話語
[00:10:07.000 --> 00:10:09.000]  所以我們看到場景
[00:10:09.000 --> 00:10:12.000]  是馬大從一個聆聽的位置
[00:10:12.000 --> 00:10:15.000]  轉到一個忙於侍奉的崗位上
[00:10:15.000 --> 00:10:18.000]  聆聽神話語
[00:10:18.000 --> 00:10:21.000]  對於馬大來說
[00:10:21.000 --> 00:10:24.000]  這一刻可能是次要
[00:10:24.000 --> 00:10:27.000]  不是因為他輕看神的話
[00:10:27.000 --> 00:10:30.000]  又或者耶穌不重要
[00:10:30.000 --> 00:10:32.000]  而對他來說
[00:10:32.000 --> 00:10:34.000]  接待的責任
[00:10:34.000 --> 00:10:38.000]  令他忘記了自己真實的需要
[00:10:38.000 --> 00:10:42.000]  在幾年前我認識一位姐妹
[00:10:42.000 --> 00:10:45.000]  有一次在傾談當中
[00:10:45.000 --> 00:10:48.000]  知道原來她上了兩堂崇拜
[00:10:48.000 --> 00:10:51.000]  因為她上的那間教會的主日崇拜
[00:10:51.000 --> 00:10:54.000]  只有早堂和晚堂
[00:10:54.000 --> 00:10:57.000]  其實她早上已經上了
[00:10:57.000 --> 00:11:01.000]  不過她要進到嬰兒室裡
[00:11:01.000 --> 00:11:04.000]  帶著女兒一起上
[00:11:04.000 --> 00:11:07.000]  大家可以想像到
[00:11:07.000 --> 00:11:09.000]  在嬰兒室裡
[00:11:09.000 --> 00:11:11.000]  小朋友有不同的喊叫
[00:11:11.000 --> 00:11:13.000]  小朋友走來走去
[00:11:13.000 --> 00:11:15.000]  久而久之
[00:11:15.000 --> 00:11:16.000]  她告訴我
[00:11:16.000 --> 00:11:19.000]  她說我覺得自己聽不到道
[00:11:19.000 --> 00:11:21.000]  內心很乾涸
[00:11:21.000 --> 00:11:22.000]  很乏力
[00:11:22.000 --> 00:11:24.000]  結果當我有一次
[00:11:24.000 --> 00:11:26.000]  在晚堂見到她的時候
[00:11:26.000 --> 00:11:29.000]  我說你今早不是上了嗎
[00:11:29.000 --> 00:11:30.000]  她就說
[00:11:30.000 --> 00:11:32.000]  她說她要多上一堂崇拜
[00:11:32.000 --> 00:11:35.000]  她說晚上要等小朋友睡覺
[00:11:35.000 --> 00:11:37.000]  交給老公之後
[00:11:37.000 --> 00:11:38.000]  她自己一個人
[00:11:38.000 --> 00:11:41.000]  回到晚上的晚堂崇拜
[00:11:41.000 --> 00:11:43.000]  八點鐘的崇拜
[00:11:43.000 --> 00:11:47.000]  她才能夠在這堂崇拜裡親近神
[00:11:47.000 --> 00:11:49.000]  安靜自己的心靈
[00:11:49.000 --> 00:11:51.000]  重新得力
[00:11:51.000 --> 00:11:52.000]  的而且確
[00:11:52.000 --> 00:11:54.000]  在這一刻
[00:11:54.000 --> 00:11:57.000]  耶穌是馬大家裡的上賓
[00:11:57.000 --> 00:12:00.000]  服侍祂是一件好事
[00:12:00.000 --> 00:12:03.000]  不過慢慢從經文事情的發展下去
[00:12:03.000 --> 00:12:05.000]  路加記序
[00:12:05.000 --> 00:12:07.000]  馬大是因為很多事情
[00:12:07.000 --> 00:12:08.000]  很多的侍奉
[00:12:08.000 --> 00:12:13.000]  以致他向耶穌發出一個埋怨
[00:12:13.000 --> 00:12:15.000]  馬大突然對耶穌說
[00:12:15.000 --> 00:12:16.000]  祂說主啊
[00:12:16.000 --> 00:12:18.000]  我的妹子留下我一人
[00:12:18.000 --> 00:12:19.000]  事後
[00:12:19.000 --> 00:12:20.000]  你不在意嗎
[00:12:20.000 --> 00:12:24.000]  請吩咐她來幫助我
[00:12:24.000 --> 00:12:25.000]  頓時
[00:12:25.000 --> 00:12:27.000]  耶穌這位上賓
[00:12:27.000 --> 00:12:30.000]  變成一個被埋怨的角色
[00:12:30.000 --> 00:12:33.000]  這位關心耶穌的馬大
[00:12:33.000 --> 00:12:36.000]  變成一個質問耶穌
[00:12:36.000 --> 00:12:39.000]  為什麼祢不關心我
[00:12:39.000 --> 00:12:43.000]  為什麼會有這個轉變呢
[00:12:43.000 --> 00:12:45.000]  可能因為
[00:12:45.000 --> 00:12:47.000]  馬大突然將眼光
[00:12:47.000 --> 00:12:51.000]  轉到妹妹瑪利亞身上
[00:12:51.000 --> 00:12:53.000]  當我們跟隨著路加的描述
[00:12:53.000 --> 00:12:56.000]  路加又將我們的眼光
[00:12:56.000 --> 00:12:59.000]  跟著馬大再次轉向這位
[00:12:59.000 --> 00:13:03.000]  安靜坐在耶穌腳前的瑪利亞
[00:13:03.000 --> 00:13:07.000]  馬大開始察覺自己情緒波動
[00:13:07.000 --> 00:13:08.000]  他漸漸沒有了一個
[00:13:08.000 --> 00:13:11.000]  因為服侍神而有的喜樂
[00:13:11.000 --> 00:13:13.000]  反觀他看到
[00:13:13.000 --> 00:13:14.000]  坐在一旁的妹妹
[00:13:14.000 --> 00:13:17.000]  她仍然如此安靜
[00:13:17.000 --> 00:13:19.000]  這個強烈的對比
[00:13:19.000 --> 00:13:21.000]  令馬大覺得
[00:13:21.000 --> 00:13:23.000]  自己應該是承擔著別人
[00:13:23.000 --> 00:13:25.000]  要承擔的事
[00:13:25.000 --> 00:13:28.000]  相比起妹妹坐在一旁
[00:13:28.000 --> 00:13:29.000]  她要承擔著
[00:13:29.000 --> 00:13:34.000]  妹妹本身應該承擔的事
[00:13:34.000 --> 00:13:36.000]  有一個預言故事
[00:13:36.000 --> 00:13:38.000]  講到一位牧師
[00:13:38.000 --> 00:13:41.000]  在一個偏僻的小鎮裡
[00:13:41.000 --> 00:13:45.000]  一間教會去牧會
[00:13:45.000 --> 00:13:47.000]  他很愛他的弟兄姊妹
[00:13:47.000 --> 00:13:50.000]  弟兄姊妹都很愛他
[00:13:50.000 --> 00:13:52.000]  他非常忠心
[00:13:52.000 --> 00:13:55.000]  完成了上帝給他的工作
[00:13:55.000 --> 00:13:58.000]  撒旦有見及此
[00:13:58.000 --> 00:14:00.000]  他就派了兩個小魔鬼
[00:14:00.000 --> 00:14:03.000]  去糾纏他
[00:14:03.000 --> 00:14:06.000]  小魔鬼使出渾身的解數
[00:14:06.000 --> 00:14:07.000]  都無濟於是
[00:14:07.000 --> 00:14:09.000]  可以改變他服侍的態度
[00:14:09.000 --> 00:14:11.000]  這個平靜的牧師
[00:14:11.000 --> 00:14:13.000]  絲毫沒有動搖
[00:14:13.000 --> 00:14:16.000]  於是小魔鬼就回到撒旦面前
[00:14:16.000 --> 00:14:19.000]  去跟他匯報
[00:14:19.000 --> 00:14:20.000]  撒旦聽了之後
[00:14:20.000 --> 00:14:23.000]  他說其實很簡單
[00:14:23.000 --> 00:14:25.000]  他說你只要跟這位牧師說
[00:14:25.000 --> 00:14:28.000]  你的哥哥被任命為主教
[00:14:28.000 --> 00:14:31.000]  這個消息告訴他
[00:14:31.000 --> 00:14:33.000]  幾個星期之後
[00:14:33.000 --> 00:14:36.000]  小魔鬼很高興回來告訴撒旦
[00:14:36.000 --> 00:14:38.000]  他說可以啊
[00:14:38.000 --> 00:14:42.000]  這個老牧師聽到哥哥升職的好消息
[00:14:42.000 --> 00:14:45.000]  他竟然內心不是滋味
[00:14:45.000 --> 00:14:49.000]  結果這位牧師以前的快樂
[00:14:49.000 --> 00:14:51.000]  變成了悶悶不樂
[00:14:51.000 --> 00:14:54.000]  他經常說鼓勵積極的說話
[00:14:54.000 --> 00:14:59.000]  已經被抱怨和沮喪所取代
[00:14:59.000 --> 00:15:01.000]  親愛的弟兄姊妹
[00:15:01.000 --> 00:15:05.000]  撒旦怎樣去拆毀我們信徒呢
[00:15:05.000 --> 00:15:08.000]  可能是這三個的D
[00:15:08.000 --> 00:15:09.000]  Distraction
[00:15:09.000 --> 00:15:11.000]  Discouragement
[00:15:11.000 --> 00:15:13.000]  Doubt
[00:15:13.000 --> 00:15:15.000]  分散我們的注意力
[00:15:15.000 --> 00:15:17.000]  挫折感
[00:15:17.000 --> 00:15:19.000]  讓我們懷疑上帝
[00:15:19.000 --> 00:15:20.000]  主啊
[00:15:20.000 --> 00:15:22.000]  我的妹子留下我一個人事後
[00:15:22.000 --> 00:15:24.000]  你不在意嗎
[00:15:24.000 --> 00:15:27.000]  請吩咐她來幫助我
[00:15:27.000 --> 00:15:29.000]  老家藉著馬大這一問
[00:15:29.000 --> 00:15:32.000]  讓我們看到馬大內心的轉變
[00:15:32.000 --> 00:15:36.000]  一開始他認為責任身份別人的需要
[00:15:36.000 --> 00:15:40.000]  都是來得迫在眉睫
[00:15:40.000 --> 00:15:43.000]  相對自己的感受來得優先
[00:15:43.000 --> 00:15:47.000]  不過這一刻他的情緒
[00:15:47.000 --> 00:15:49.000]  讓馬大漸漸意識到
[00:15:49.000 --> 00:15:52.000]  他自己內在的需要
[00:15:52.000 --> 00:15:56.000]  他這一刻原來是很需要主
[00:15:56.000 --> 00:15:58.000]  有人曾經問一位
[00:15:58.000 --> 00:16:00.000]  侍奉多年的牧者
[00:16:00.000 --> 00:16:03.000]  他說牧師你侍奉那麼重
[00:16:03.000 --> 00:16:05.000]  有時見到你
[00:16:05.000 --> 00:16:07.000]  經常都在忙著
[00:16:07.000 --> 00:16:10.000]  為甚麼你都會有時間去安靜呢
[00:16:10.000 --> 00:16:13.000]  這位牧師說道
[00:16:13.000 --> 00:16:16.000]  他說就是因為侍奉那麼忙
[00:16:16.000 --> 00:16:18.000]  我更加需要安靜
[00:16:18.000 --> 00:16:21.000]  免得在忙碌的內心
[00:16:21.000 --> 00:16:23.000]  我的血氣出來了
[00:16:23.000 --> 00:16:25.000]  火氣出來了
[00:16:25.000 --> 00:16:27.000]  肉體出來了
[00:16:27.000 --> 00:16:30.000]  我就靠自己聰明決定事情的時候
[00:16:30.000 --> 00:16:35.000]  最終失敗也讓我白忙一場
[00:16:35.000 --> 00:16:37.000]  如果不是這個警號
[00:16:37.000 --> 00:16:40.000]  馬大可能未必有機會停下來
[00:16:40.000 --> 00:16:42.000]  釐清他內心的需要
[00:16:42.000 --> 00:16:44.000]  或者他一直以為
[00:16:44.000 --> 00:16:48.000]  他的情緒是來自於瑪利亞留下我一個人
[00:16:48.000 --> 00:16:51.000]  但是經文很清楚告訴我們
[00:16:51.000 --> 00:16:56.000]  馬大並不是向瑪利亞要求幫助他
[00:16:56.000 --> 00:17:00.000]  馬大埋怨的對象是主耶穌
[00:17:00.000 --> 00:17:02.000]  他說主啊
[00:17:02.000 --> 00:17:05.000]  我的妹子留下我一人事後
[00:17:05.000 --> 00:17:07.000]  你不在意嗎
[00:17:07.000 --> 00:17:11.000]  請你吩咐她來幫助我
[00:17:11.000 --> 00:17:13.000]  原來他更在意的是
[00:17:13.000 --> 00:17:15.000]  耶穌是否看到他
[00:17:15.000 --> 00:17:21.000]  一直忙於為耶穌準備一切這份心意
[00:17:21.000 --> 00:17:24.000]  他的情緒影響了他作出一個假設
[00:17:24.000 --> 00:17:29.000]  就是主耶穌不在乎
[00:17:29.000 --> 00:17:32.000]  妹妹瑪利亞沒有幫忙是事實
[00:17:32.000 --> 00:17:35.000]  馬大也沒有誇張
[00:17:35.000 --> 00:17:37.000]  但是在情緒裏面的馬大
[00:17:37.000 --> 00:17:41.000]  很容易替耶穌作了一個假設
[00:17:41.000 --> 00:17:44.000]  就是他不在乎
[00:17:44.000 --> 00:17:47.000]  主耶穌不在乎我的作為
[00:17:47.000 --> 00:17:50.000]  主耶穌不在乎我為他預備的一切
[00:17:50.000 --> 00:17:53.000]  他不在乎瑪利亞沒有幫忙
[00:17:53.000 --> 00:17:57.000]  主耶穌也不在乎我有多累
[00:17:57.000 --> 00:17:58.000]  馬大這一刻
[00:17:58.000 --> 00:18:03.000]  只是看到他自己獨自一人
[00:18:03.000 --> 00:18:05.000]  的而且確
[00:18:05.000 --> 00:18:07.000]  對於我們信徒來說
[00:18:07.000 --> 00:18:11.000]  上班要侍奉是很不簡單的
[00:18:11.000 --> 00:18:12.000]  對於牧者來說
[00:18:12.000 --> 00:18:15.000]  大量的關心和牧養的工作
[00:18:15.000 --> 00:18:17.000]  也是不容易的
[00:18:17.000 --> 00:18:21.000]  不過我們有時也會很好奇
[00:18:21.000 --> 00:18:23.000]  為甚麼有些弟兄姊妹
[00:18:23.000 --> 00:18:25.000]  可以越侍奉越得力呢
[00:18:25.000 --> 00:18:29.000]  有些人就越侍奉越乏力呢
[00:18:29.000 --> 00:18:31.000]  除了身體的緣故之外
[00:18:31.000 --> 00:18:33.000]  兩者的分別
[00:18:33.000 --> 00:18:35.000]  可能就是有些弟兄姊妹
[00:18:35.000 --> 00:18:38.000]  適時向耶穌支取力量
[00:18:38.000 --> 00:18:41.000]  主耶穌教導我們服侍人
[00:18:41.000 --> 00:18:44.000]  他自己也作了服侍的榜樣
[00:18:44.000 --> 00:18:46.000]  所以信徒熱心服侍
[00:18:46.000 --> 00:18:48.000]  其實是很使理的
[00:18:48.000 --> 00:18:51.000]  甚至哪裏有需要我就去幫忙
[00:18:51.000 --> 00:18:54.000]  哪個需要我我就幫他
[00:18:54.000 --> 00:18:55.000]  不過
[00:18:55.000 --> 00:18:59.000]  如果我們忽略了關心自己的需要
[00:18:59.000 --> 00:19:03.000]  或者忽略定時來到神面前
[00:19:03.000 --> 00:19:06.000]  支取安慰和力量的時候
