
[00:00:00.000 --> 00:00:05.440]  每一次 我其實跟香港證券會幾十年好友
[00:01:38.480 --> 00:01:40.480]  我的命就是這樣
[00:01:40.480 --> 00:01:42.480]  他認了命就覺得永遠不會變
[00:01:42.480 --> 00:01:44.480]  我是這樣 最重要我是這樣
[00:01:44.480 --> 00:01:46.480]  這個很認命我就不認命
[00:01:46.480 --> 00:01:48.480]  因為你的命在神的手中
[00:01:48.480 --> 00:01:50.480]  耶穌第一句講得很清楚
[00:01:50.480 --> 00:01:52.480]  我們叫你得生命
[00:01:52.480 --> 00:01:54.480]  得一個豐盛的生命
[00:01:54.480 --> 00:01:56.480]  活得有意義有目標
[00:01:56.480 --> 00:01:58.480]  祝福人民
[00:01:58.480 --> 00:02:03.480]  我發覺人多數在危機裏面才會求神
[00:02:03.480 --> 00:02:06.480]  我喜歡看很多故事
[00:02:06.480 --> 00:02:08.480]  也探討很多人
[00:02:08.480 --> 00:02:12.480]  我近代最偉大的政治家
[00:02:12.480 --> 00:02:14.480]  只有一個
[00:02:14.480 --> 00:02:16.480]  紐順尼德
[00:02:16.480 --> 00:02:23.480]  他violent 希望用暴力解決種族隔離
[00:02:23.480 --> 00:02:25.480]  當然被人捉
[00:02:25.480 --> 00:02:28.480]  捉了他27年監禁
[00:02:28.480 --> 00:02:30.480]  他出來不同了
[00:02:30.480 --> 00:02:34.480]  他講愛心 講扶和 講生命根生
[00:02:34.480 --> 00:02:36.480]  當然要講貝爾和平獎
[00:02:36.480 --> 00:02:38.480]  和他離開世界的前人
[00:02:38.480 --> 00:02:42.480]  全世界所有的領袖都去他的葬禮
[00:02:42.480 --> 00:02:43.480]  個個都敬佩他
[00:02:43.480 --> 00:02:45.480]  他不是一個politician
[00:02:45.480 --> 00:02:47.480]  只是玩一些政治技巧
[00:02:47.480 --> 00:02:49.480]  他真的為一些有需要的人
[00:02:49.480 --> 00:02:51.480]  無論什麼種族
[00:02:51.480 --> 00:02:53.480]  他是想生命改變
[00:02:53.480 --> 00:02:54.480]  我是很欣賞的
[00:02:54.480 --> 00:02:56.480]  當然我做青年工作
[00:02:56.480 --> 00:02:58.480]  去很多地方
[00:02:58.480 --> 00:03:01.480]  我和一個機構叫青毛
[00:03:01.480 --> 00:03:03.480]  經常和他去探一些監獄
[00:03:03.480 --> 00:03:05.480]  去一些懲教所
[00:03:05.480 --> 00:03:07.480]  我發覺很多人去監獄
[00:03:07.480 --> 00:03:08.480]  好像Nelson Mandela
[00:03:08.480 --> 00:03:09.480]  因為他靜
[00:03:09.480 --> 00:03:11.480]  他很多時間想
[00:03:11.480 --> 00:03:13.480]  就是生命改變
[00:03:13.480 --> 00:03:15.480]  很多都在監獄裏面盡主
[00:03:15.480 --> 00:03:17.480]  很多都在監獄裏面生命根生
[00:03:17.480 --> 00:03:19.480]  我做醫生
[00:03:19.480 --> 00:03:22.480]  我就發覺那些人病
[00:03:22.480 --> 00:03:25.480]  特別是有重要的病
[00:03:25.480 --> 00:03:27.480]  他就想那我怎樣
[00:03:27.480 --> 00:03:29.480]  我雖然沒有做醫生
[00:03:29.480 --> 00:03:31.480]  但很多人都請我去探一些
[00:03:31.480 --> 00:03:33.480]  活期的一些病症
[00:03:33.480 --> 00:03:34.480]  癌症等等
[00:03:34.480 --> 00:03:36.480]  很多藥人去到那裏的時候
[00:03:36.480 --> 00:03:38.480]  他們會問那我怎樣
[00:03:38.480 --> 00:03:39.480]  我可能剩下兩年
[00:03:39.480 --> 00:03:41.480]  那我去哪
[00:03:41.480 --> 00:03:43.480]  我是誰
[00:03:43.480 --> 00:03:45.480]  我神在哪
[00:03:45.480 --> 00:03:48.480]  有沒有死了之後去哪
[00:03:48.480 --> 00:03:50.480]  就問一些很重要的問題
[00:03:50.480 --> 00:03:51.480]  另外一個
[00:03:51.480 --> 00:03:52.480]  我自己就見
[00:03:52.480 --> 00:03:54.480]  很多人在家裏面出現一些
[00:03:54.480 --> 00:03:56.480]  破裂的關係
[00:03:56.480 --> 00:03:57.480]  他就想
[00:03:57.480 --> 00:03:59.480]  我這麼信你
[00:03:59.480 --> 00:04:01.480]  你竟然背叛我
[00:04:01.480 --> 00:04:03.480]  那我人生是甚麼
[00:04:03.480 --> 00:04:04.480]  是甚麼來的
[00:04:04.480 --> 00:04:07.480]  我最親的兒子都決裂
[00:04:07.480 --> 00:04:08.480]  那你就開始問
[00:04:08.480 --> 00:04:09.480]  我都試過
[00:04:09.480 --> 00:04:10.480]  因為我信仰的緣故
[00:04:10.480 --> 00:04:13.480]  我爸爸幫我決裂
[00:04:13.480 --> 00:04:14.480]  但我最後
[00:04:14.480 --> 00:04:17.480]  我仍然只有愛他
[00:04:17.480 --> 00:04:18.480]  他怎樣殺我
[00:04:18.480 --> 00:04:19.480]  他都是我爸爸
[00:04:19.480 --> 00:04:22.480]  結果他最後都醒不過來
[00:04:22.480 --> 00:04:23.480]  信得住
[00:04:23.480 --> 00:04:25.480]  所以我是很感動
[00:04:25.480 --> 00:04:28.480]  我今天為甚麼要你早一點
[00:04:28.480 --> 00:04:29.480]  因為我會請一位弟兄
[00:04:29.480 --> 00:04:31.480]  講一下他的見證
[00:04:31.480 --> 00:04:33.480]  但未講見證之前
[00:04:33.480 --> 00:04:35.480]  我講一個聖經人物的見證
[00:04:35.480 --> 00:04:38.480]  我們中國人很聰明
[00:04:38.480 --> 00:04:40.480]  就以史為鑑
[00:04:40.480 --> 00:04:44.480]  你看歷史裏面發生的事
[00:04:44.480 --> 00:04:46.480]  你就知道神在做甚麼
[00:04:46.480 --> 00:04:47.480]  你看到一個人的生命
[00:04:47.480 --> 00:04:48.480]  你就知道他怎樣
[00:04:48.480 --> 00:04:49.480]  即使孔子
[00:04:49.480 --> 00:04:51.480]  我很喜歡他
[00:04:51.480 --> 00:04:53.480]  他敬神如神在
[00:04:53.480 --> 00:04:55.480]  雖然我不是很認識
[00:04:55.480 --> 00:04:57.480]  但我敬神如神在
[00:04:57.480 --> 00:04:59.480]  雖然他只是講人論
[00:04:59.480 --> 00:05:01.480]  但他其實知道有神
[00:05:01.480 --> 00:05:02.480]  我自己發覺
[00:05:02.480 --> 00:05:03.480]  所有的哲學家
[00:05:03.480 --> 00:05:04.480]  去到底
[00:05:04.480 --> 00:05:05.480]  他知道有神
[00:05:05.480 --> 00:05:06.480]  但他說我不知道
[00:05:06.480 --> 00:05:08.480]  所以我今天就講
[00:05:08.480 --> 00:05:10.480]  一個很重要的人物
[00:05:10.480 --> 00:05:13.480]  在人類的歷史裏面
[00:05:13.480 --> 00:05:15.480]  一個很重要的民族
[00:05:15.480 --> 00:05:17.480]  是以色列
[00:05:17.480 --> 00:05:20.480]  這本是歷史書
[00:05:20.480 --> 00:05:23.480]  有很多人都查這本書
[00:05:23.480 --> 00:05:25.480]  看它是否真確
[00:05:25.480 --> 00:05:26.480]  發覺
[00:05:26.480 --> 00:05:28.480]  發覺裏面記載的東西
[00:05:28.480 --> 00:05:30.480]  千真萬確
[00:05:30.480 --> 00:05:31.480]  不單止以色列的歷史
[00:05:31.480 --> 00:05:32.480]  寫得很清楚
[00:05:32.480 --> 00:05:34.480]  其他列國的歷史
[00:05:34.480 --> 00:05:35.480]  都印證了這本書
[00:05:35.480 --> 00:05:36.480]  歷史
[00:05:36.480 --> 00:05:37.480]  歷史書
[00:05:37.480 --> 00:05:40.480]  不過是神親自找人寫的
[00:05:40.480 --> 00:05:42.480]  所以裏面很重要
[00:05:42.480 --> 00:05:44.480]  我當然很多的人物
[00:05:44.480 --> 00:05:45.480]  我都很喜歡
[00:05:45.480 --> 00:05:46.480]  有摩西
[00:05:46.480 --> 00:05:47.480]  為甚麼
[00:05:47.480 --> 00:05:49.480]  亞伯拉罕
[00:05:49.480 --> 00:05:50.480]  為甚麼
[00:05:50.480 --> 00:05:52.480]  我今天選了一個
[00:05:52.480 --> 00:05:54.480]  最多記載的一個人物
[00:05:54.480 --> 00:05:56.480]  大衛王
[00:05:56.480 --> 00:05:59.480]  全世界都知道大衛王
[00:05:59.480 --> 00:06:00.480]  多麼風光
[00:06:00.480 --> 00:06:02.480]  所有的歷史都覺得
[00:06:02.480 --> 00:06:04.480]  他是一個偉大的皇帝
[00:06:04.480 --> 00:06:06.480]  所以列國的歷史
[00:06:06.480 --> 00:06:08.480]  都有講大衛
[00:06:08.480 --> 00:06:10.480]  但沒有像聖經那樣
[00:06:10.480 --> 00:06:12.480]  聖經由三號衣機
[00:06:12.480 --> 00:06:14.480]  一直到獵王記
[00:06:14.480 --> 00:06:16.480]  都記載得很清楚
[00:06:16.480 --> 00:06:17.480]  他做過甚麼
[00:06:17.480 --> 00:06:18.480]  他童年做過甚麼
[00:06:18.480 --> 00:06:21.480]  然後拉美怎樣殺哥利亞
[00:06:21.480 --> 00:06:24.480]  然後做了皇帝等等
[00:06:24.480 --> 00:06:26.480]  但很難一件事
[00:06:26.480 --> 00:06:28.480]  很少有一個人
[00:06:28.480 --> 00:06:30.480]  他完了生命
[00:06:30.480 --> 00:06:32.480]  他留下一本Journal
[00:06:32.480 --> 00:06:33.480]  札記
[00:06:33.480 --> 00:06:34.480]  你就看到
[00:06:34.480 --> 00:06:36.480]  在外面發生的事情
[00:06:36.480 --> 00:06:37.480]  裡面是甚麼
[00:06:37.480 --> 00:06:39.480]  其中一個我很喜歡的札記是甚麼
[00:06:39.480 --> 00:06:42.480]  是當年很出名的
[00:06:42.480 --> 00:06:45.480]  聯合國的秘書長韓瑪紹
[00:06:45.480 --> 00:06:47.480]  韓瑪紹當年很出色
[00:06:47.480 --> 00:06:49.480]  全世界的人說
[00:06:49.480 --> 00:06:51.480]  這個聯合國秘書長真是厲害
[00:06:51.480 --> 00:06:53.480]  他最後留下了一本他的札記
[00:06:53.480 --> 00:06:55.480]  叫做Markings
[00:06:55.480 --> 00:06:57.480]  我的恩師蘇恩貴
[00:06:57.480 --> 00:06:59.480]  將他譯了
[00:06:59.480 --> 00:07:01.480]  我發覺這個
[00:07:01.480 --> 00:07:03.480]  全世界這麼走
[00:07:03.480 --> 00:07:05.480]  全世界列國都尊敬的一個
[00:07:05.480 --> 00:07:06.480]  聯合國秘書長
[00:07:06.480 --> 00:07:08.480]  原來他裡面跟神很貼近的
[00:07:08.480 --> 00:07:11.480]  是他裡面心靈的札記
[00:07:11.480 --> 00:07:12.480]  聖經裏面
[00:07:12.480 --> 00:07:14.480]  其實一本很好看的書
[00:07:14.480 --> 00:07:16.480]  就叫做《詩篇》
[00:07:16.480 --> 00:07:18.480]  《詩篇》是一些人
[00:07:18.480 --> 00:07:19.480]  在不同的危機裏面
[00:07:19.480 --> 00:07:21.480]  他怎樣經歷神
[00:07:21.480 --> 00:07:24.480]  你聽不到神是沒用的
[00:07:24.480 --> 00:07:25.480]  沒用的
[00:07:25.480 --> 00:07:26.480]  你聽一百次都沒用的
[00:07:26.480 --> 00:07:28.480]  你要經歷到它
[00:07:28.480 --> 00:07:31.480]  大衛寫了七十五篇
[00:07:31.480 --> 00:07:32.480]  起碼七十三篇
[00:07:32.480 --> 00:07:34.480]  我就覺得考到七十五篇
[00:07:34.480 --> 00:07:36.480]  就是他在無論打仗的時間
[00:07:36.480 --> 00:07:38.480]  被人追殺的時間
[00:07:38.480 --> 00:07:39.480]  他幾乎死的時間
[00:07:39.480 --> 00:07:41.480]  甚至他犯嚴重罪的時間
[00:07:41.480 --> 00:07:43.480]  他和安寫了
[00:07:43.480 --> 00:07:44.480]  寫了七十幾篇
[00:07:44.480 --> 00:07:46.480]  所以我很喜歡《詩篇》
[00:07:46.480 --> 00:07:48.480]  我當然
[00:07:48.480 --> 00:07:50.480]  今天時間有限
[00:07:50.480 --> 00:07:52.480]  我應該講很長的
[00:07:52.480 --> 00:07:53.480]  所以不要緊
[00:07:53.480 --> 00:07:54.480]  我盡量講五年
[00:07:54.480 --> 00:07:56.480]  我拿了個標出來
[00:07:56.480 --> 00:07:58.480]  表現我專業的時間
[00:07:58.480 --> 00:08:03.480]  我其中一篇最喜歡的《詩篇》
[00:08:03.480 --> 00:08:05.480]  不是二十三篇
[00:08:05.480 --> 00:08:06.480]  二十三篇個個都背
[00:08:06.480 --> 00:08:08.480]  因為二十三篇講一句
[00:08:08.480 --> 00:08:09.480]  有個案學者等等
[00:08:09.480 --> 00:08:10.480]  很好
[00:08:10.480 --> 00:08:11.480]  好幫到人
[00:08:11.480 --> 00:08:12.480]  我喜歡一篇《詩篇》
[00:08:12.480 --> 00:08:15.480]  《詩篇》一百三十九篇
[00:08:15.480 --> 00:08:17.480]  一三九
[00:08:17.480 --> 00:08:19.480]  是差不多將他一生都記載下來
[00:08:19.480 --> 00:08:22.480]  由他少年的時間
[00:08:22.480 --> 00:08:24.480]  到他犯罪的時間
[00:08:24.480 --> 00:08:25.480]  他逃避神的時間
[00:08:25.480 --> 00:08:27.480]  他再找回神的時間
[00:08:27.480 --> 00:08:28.480]  然後他拉起
[00:08:28.480 --> 00:08:29.480]  找回自己人生目標
[00:08:29.480 --> 00:08:30.480]  很好
[00:08:30.480 --> 00:08:31.480]  寫得好
[00:08:31.480 --> 00:08:32.480]  我今天沒有時間
[00:08:32.480 --> 00:08:33.480]  講得那麼長
[00:08:33.480 --> 00:08:36.480]  但我讀一點給你聽
[00:08:36.480 --> 00:08:37.480]  你一般人
[00:08:37.480 --> 00:08:39.480]  你寫不到這樣的詩
[00:08:39.480 --> 00:08:42.480]  很好的詩
[00:08:42.480 --> 00:08:44.480]  我應該讀幾個版本給你聽
[00:08:44.480 --> 00:08:46.480]  你留心聽
[00:08:46.480 --> 00:08:48.480]  我讀一點給你聽
[00:08:48.480 --> 00:08:50.480]  夜話他的身
[00:08:50.480 --> 00:08:53.480]  你已經鑑賞我
[00:08:53.480 --> 00:08:56.480]  認識我
[00:08:56.480 --> 00:08:59.480]  神看見我一個
[00:08:59.480 --> 00:09:01.480]  他鑑賞
[00:09:01.480 --> 00:09:03.480]  你要認識自己人
[00:09:03.480 --> 00:09:05.480]  神認識你
[00:09:05.480 --> 00:09:08.480]  他告訴你你是誰
[00:09:08.480 --> 00:09:10.480]  我們很多時候不敢找神
[00:09:10.480 --> 00:09:11.480]  我坐下
[00:09:11.480 --> 00:09:12.480]  我起來
[00:09:12.480 --> 00:09:13.480]  你都曉得
[00:09:13.480 --> 00:09:14.480]  我從遠處知道我是二面
[00:09:14.480 --> 00:09:16.480]  你想什麼他都知道
[00:09:16.480 --> 00:09:17.480]  我行路
[00:09:17.480 --> 00:09:18.480]  我躺臥
[00:09:18.480 --> 00:09:19.480]  你都細察
[00:09:19.480 --> 00:09:20.480]  你都心知我一切所行
[00:09:20.480 --> 00:09:21.480]  你的話
[00:09:21.480 --> 00:09:22.480]  我舌頭上的話
[00:09:22.480 --> 00:09:23.480]  我一句都不知道
[00:09:23.480 --> 00:09:25.480]  你在我前後環繞我
[00:09:25.480 --> 00:09:27.480]  鎖在我身上
[00:09:27.480 --> 00:09:28.480]  這樣的知識奇妙
[00:09:28.480 --> 00:09:29.480]  是我不能拆的
[00:09:29.480 --> 00:09:31.480]  至高是我不能及的
[00:09:31.480 --> 00:09:34.480]  這裡講什麼
[00:09:34.480 --> 00:09:37.480]  講他四年世
[00:09:37.480 --> 00:09:39.480]  他爸爸偏心
[00:09:39.480 --> 00:09:41.480]  疼愛哥哥
[00:09:41.480 --> 00:09:43.480]  將這個最年輕
[00:09:43.480 --> 00:09:44.480]  最小的兒子
[00:09:44.480 --> 00:09:46.480]  送去牧羊
[00:09:46.480 --> 00:09:49.480]  牧羊在羊圈裏
[00:09:49.480 --> 00:09:51.480]  在野地牧羊
[00:09:51.480 --> 00:09:53.480]  神看到
[00:09:53.480 --> 00:09:54.480]  他告訴你
[00:09:54.480 --> 00:09:56.480]  他遇到仙主
[00:09:56.480 --> 00:09:58.480]  遇到紅
[00:09:58.480 --> 00:10:00.480]  但他很小的時候
[00:10:00.480 --> 00:10:01.480]  他已經知道有神
[00:10:01.480 --> 00:10:03.480]  所以他就祈禱
[00:10:03.480 --> 00:10:05.480]  純粹幫他勝過最危險
[00:10:05.480 --> 00:10:06.480]  沒命的時間
[00:10:06.480 --> 00:10:08.480]  所以他知道神是真的
[00:10:08.480 --> 00:10:10.480]  很小的時候
[00:10:10.480 --> 00:10:11.480]  雖然爸爸忽略了他
[00:10:11.480 --> 00:10:13.480]  就是選皇帝的時候
[00:10:13.480 --> 00:10:14.480]  都忘記了這個兒子
[00:10:14.480 --> 00:10:18.480]  給爸爸忘記
[00:10:18.480 --> 00:10:20.480]  給爸爸忘記的人很傷
[00:10:20.480 --> 00:10:22.480]  然後就打仗
[00:10:22.480 --> 00:10:23.480]  全世界都知道
[00:10:23.480 --> 00:10:25.480]  拍了很多套片
[00:10:25.480 --> 00:10:26.480]  殺哥利亞
[00:10:26.480 --> 00:10:27.480]  全世界都知道
[00:10:27.480 --> 00:10:29.480]  嘩 為什麼這麼小的小孩
[00:10:29.480 --> 00:10:31.480]  找幾粒石頭打這個哥利亞
[00:10:31.480 --> 00:10:32.480]  歷史來的
[00:10:32.480 --> 00:10:34.480]  你不要以為作一個故事出來
[00:10:34.480 --> 00:10:35.480]  是歷史來的
[00:10:35.480 --> 00:10:36.480]  在歷史裏面記載
[00:10:36.480 --> 00:10:38.480]  真的有這樣的人
[00:10:38.480 --> 00:10:39.480]  打過一場這樣的仗
[00:10:39.480 --> 00:10:41.480]  他出去的時候
[00:10:41.480 --> 00:10:43.480]  他跟皇帝講
[00:10:43.480 --> 00:10:45.480]  我們小孩打什麼仗
[00:10:45.480 --> 00:10:46.480]  我給你一個規格
[00:10:46.480 --> 00:10:47.480]  我不需要規格
[00:10:47.480 --> 00:10:49.480]  他說我以前經歷過神
[00:10:49.480 --> 00:10:50.480]  我告訴你
[00:10:50.480 --> 00:10:52.480]  你還要不是知道有神
[00:10:52.480 --> 00:10:54.480]  你要經歷到神
[00:10:54.480 --> 00:10:55.480]  我發覺很多人
[00:10:55.480 --> 00:10:56.480]  個個都知道
[00:10:56.480 --> 00:10:58.480]  因為香港有一半的學校
[00:10:58.480 --> 00:10:59.480]  是基督教學校
[00:10:59.480 --> 00:11:00.480]  一半的學校
[00:11:00.480 --> 00:11:01.480]  加上天主教
[00:11:01.480 --> 00:11:02.480]  一半的
[00:11:02.480 --> 00:11:03.480]  個個都說我聽過
[00:11:03.480 --> 00:11:05.480]  你聽過有什麼用
[00:11:05.480 --> 00:11:07.480]  你有沒有經歷過耶穌是誰
[00:11:07.480 --> 00:11:09.480]  你有沒有經歷過生命根生
[00:11:09.480 --> 00:11:11.480]  你知道有什麼用
[00:11:11.480 --> 00:11:14.480]  你根性經你做不到
[00:11:14.480 --> 00:11:15.480]  你沒有神你做不到
[00:11:15.480 --> 00:11:16.480]  你的生命不會改變
[00:11:16.480 --> 00:11:17.480]  個個經歷過
[00:11:17.480 --> 00:11:19.480]  個個出去結果真的
[00:11:19.480 --> 00:11:20.480]  五顆星
[00:11:20.480 --> 00:11:22.480]  一顆就夠了
[00:11:22.480 --> 00:11:24.480]  個個經歷過
[00:11:24.480 --> 00:11:25.480]  但他後來知道
[00:11:25.480 --> 00:11:27.480]  這個神態知道
[00:11:27.480 --> 00:11:29.480]  我光明那些他知道
[00:11:29.480 --> 00:11:31.480]  我黑暗那些他都知道
[00:11:31.480 --> 00:11:33.480]  個個其實英文翻譯都好
[00:11:33.480 --> 00:11:34.480]  This is too much
[00:11:34.480 --> 00:11:36.480]  I cannot handle it
[00:11:36.480 --> 00:11:38.480]  他們知道太多
[00:11:38.480 --> 00:11:40.480]  你告訴他
[00:11:40.480 --> 00:11:41.480]  有些人知道你太多
[00:11:41.480 --> 00:11:43.480]  你怕他
[00:11:43.480 --> 00:11:46.480]  所以我們中國人收買
[00:11:46.480 --> 00:11:47.480]  我記得我們那時候
[00:11:47.480 --> 00:11:50.480]  香港差不多第一個勞動中心
[00:11:50.480 --> 00:11:52.480]  因為香港人不會找人
[00:11:52.480 --> 00:11:55.480]  聽家醜不來傳
[00:11:55.480 --> 00:11:57.480]  個個都收買
[00:11:57.480 --> 00:11:59.480]  大部份的人最重要的事
[00:11:59.480 --> 00:12:00.480]  收買不跟別人說
[00:12:00.480 --> 00:12:02.480]  跟最親的人都不說
[00:12:02.480 --> 00:12:04.480]  你生命怎樣根生
[00:12:04.480 --> 00:12:07.480]  你成日都是活著在兜圈
[00:12:07.480 --> 00:12:09.480]  你成日都處理不到關係
[00:12:09.480 --> 00:12:10.480]  成日都處理不到
[00:12:10.480 --> 00:12:12.480]  亦都答不到最重要的問題
[00:12:12.480 --> 00:12:16.480]  中國人
[00:12:16.480 --> 00:12:20.480]  在最風光的時間
[00:12:20.480 --> 00:12:23.480]  是最墮落
[00:12:23.480 --> 00:12:25.480]  當一個人有權
[00:12:25.480 --> 00:12:26.480]  有錢
[00:12:26.480 --> 00:12:28.480]  我很相信
[00:12:28.480 --> 00:12:30.480]  power corrupt
[00:12:30.480 --> 00:12:32.480]  錢會corrupt
[00:12:32.480 --> 00:12:34.480]  所以你當一個人
[00:12:34.480 --> 00:12:36.480]  覺得我有權有勢的時候
[00:12:36.480 --> 00:12:37.480]  他不會想神的
[00:12:37.480 --> 00:12:40.480]  個個掌握我的生命
[00:12:40.480 --> 00:12:41.480]  所有的人都聽我
[00:12:41.480 --> 00:12:43.480]  他就是這樣死
[00:12:43.480 --> 00:12:45.480]  所以當他做了皇帝
[00:12:45.480 --> 00:12:47.480]  打仗又贏
[00:12:47.480 --> 00:12:49.480]  覺得甚麼都在我手中
[00:12:49.480 --> 00:12:50.480]  甚麼都在我手中
[00:12:50.480 --> 00:12:52.480]  就墮落
[00:12:52.480 --> 00:12:53.480]  聖經好處
[00:12:53.480 --> 00:12:57.480]  是將英雄人物的墮落都寫下
[00:12:57.480 --> 00:12:59.480]  當然這個又拍了片
[00:12:59.480 --> 00:13:02.480]  這些那麼好的故事
[00:13:02.480 --> 00:13:03.480]  一定拍片
[00:13:03.480 --> 00:13:05.480]  個個都聽過
[00:13:05.480 --> 00:13:09.480]  他將軍出去打局
[00:13:09.480 --> 00:13:11.480]  他在殿裏面
[00:13:11.480 --> 00:13:13.480]  享受他的生活
[00:13:13.480 --> 00:13:16.480]  在屋頂上走
[00:13:16.480 --> 00:13:18.480]  屋頂上走散步都沒問題
[00:13:18.480 --> 00:13:20.480]  但你無理由裝人洗澡
[00:13:20.480 --> 00:13:22.480]  聖經記了
[00:13:22.480 --> 00:13:26.480]  他見到對面將軍的太太洗澡
[00:13:26.480 --> 00:13:27.480]  他看的時間
[00:13:27.480 --> 00:13:29.480]  因為他有權
[00:13:29.480 --> 00:13:31.480]  就叫了他過來
[00:13:31.480 --> 00:13:33.480]  跟他發生關係
[00:13:33.480 --> 00:13:35.480]  不止這樣
[00:13:35.480 --> 00:13:37.480]  還懷疑了人
[00:13:37.480 --> 00:13:38.480]  很奸詐
[00:13:38.480 --> 00:13:40.480]  他叫將軍回來
[00:13:40.480 --> 00:13:41.480]  想讓人知道
[00:13:41.480 --> 00:13:43.480]  是他將軍生的兒子
[00:13:43.480 --> 00:13:45.480]  這個將軍很忠心
[00:13:45.480 --> 00:13:46.480]  叫我打仗
[00:13:46.480 --> 00:13:49.480]  我不會跟太太同房
[00:13:49.480 --> 00:13:51.480]  於是就不可行
[00:13:51.480 --> 00:13:52.480]  他不可行
[00:13:52.480 --> 00:13:53.480]  這個人可以墮落到這樣
[00:13:53.480 --> 00:13:54.480]  大胃
[00:13:54.480 --> 00:13:55.480]  認識神
[00:13:55.480 --> 00:13:57.480]  你不要以為認識神不會犯罪
[00:13:57.480 --> 00:13:58.480]  都犯罪
[00:13:58.480 --> 00:13:59.480]  所以很多人說
[00:13:59.480 --> 00:14:00.480]  我見到基督徒都犯罪
[00:14:00.480 --> 00:14:01.480]  所以我不信
[00:14:01.480 --> 00:14:03.480]  基督徒都犯罪
[00:14:03.480 --> 00:14:04.480]  我告訴你
[00:14:04.480 --> 00:14:05.480]  你不要以為基督徒是聖人
[00:14:05.480 --> 00:14:08.480]  不是的 我們每天都掙扎打仗
[00:14:08.480 --> 00:14:10.480]  他這時侯就叫那些部下
[00:14:10.480 --> 00:14:12.480]  將他放在牆底下
[00:14:12.480 --> 00:14:13.480]  以致他死定了
[00:14:13.480 --> 00:14:15.480]  部下跟他說
[00:14:15.480 --> 00:14:16.480]  將軍
[00:14:16.480 --> 00:14:17.480]  不是 皇帝
[00:14:17.480 --> 00:14:18.480]  你都打仗
[00:14:18.480 --> 00:14:21.480]  你將他放在城牆底下
[00:14:21.480 --> 00:14:23.480]  就死定了
[00:14:23.480 --> 00:14:25.480]  他說Just do it
[00:14:25.480 --> 00:14:27.480]  我命你去
[00:14:27.480 --> 00:14:28.480]  結果就死了
[00:14:28.480 --> 00:14:30.480]  在這個時間
[00:14:30.480 --> 00:14:31.480]  我告訴你
[00:14:31.480 --> 00:14:33.480]  人生生命
[00:14:33.480 --> 00:14:38.480]  你最緊要找到人跟你講真話
[00:14:38.480 --> 00:14:39.480]  我發覺
[00:14:39.480 --> 00:14:42.480]  不是很多人敢講真話
[00:14:42.480 --> 00:14:44.480]  會害怕
[00:14:44.480 --> 00:14:45.480]  講了之後
[00:14:45.480 --> 00:14:46.480]  沒有了同音
[00:14:46.480 --> 00:14:47.480]  所以我們中國人
[00:14:47.480 --> 00:14:49.480]  很客氣的
