
[00:00:00.000 --> 00:00:03.080]  大家好,一齊又讀聖經
[00:07:23.480 --> 00:07:26.880]  就是會做一些人生教練
[00:07:26.880 --> 00:07:29.680]  或者輔導工作、聆聽人的心聲
[00:07:29.680 --> 00:07:31.680]  可能會越來越多
[00:07:31.680 --> 00:07:36.080]  會不會做長者的各樣服務
[00:07:36.080 --> 00:07:37.680]  增強一些呢?會的
[00:07:37.680 --> 00:07:41.880]  你見到去那裏是離開前往
[00:07:41.880 --> 00:07:43.680]  當時我最初離開
[00:07:43.680 --> 00:07:47.480]  我想是經歷了阿伯蘭很相似
[00:07:47.480 --> 00:07:49.480]  就是心裹裹跳
[00:07:49.480 --> 00:07:52.080]  不知道會怎樣的呢?
[00:07:52.080 --> 00:07:54.280]  是有一個地方去
[00:07:54.280 --> 00:07:55.480]  不過會怎樣的?
[00:07:55.480 --> 00:07:57.080]  去到那裏是否實好?
[00:07:57.080 --> 00:07:59.480]  中間會不會有強盜打?
[00:07:59.480 --> 00:08:01.080]  各樣不知道
[00:08:01.080 --> 00:08:02.280]  不過你去
[00:08:02.280 --> 00:08:03.880]  我會叫你成為大國
[00:08:03.880 --> 00:08:04.680]  我會賜福
[00:08:04.680 --> 00:08:06.880]  我別人因你得福
[00:08:06.880 --> 00:08:08.880]  我會祝福你的
[00:08:08.880 --> 00:08:11.680]  於是我就膽大地去
[00:08:11.680 --> 00:08:13.880]  別人會因你得福
[00:08:13.880 --> 00:08:15.880]  所以整個行程
[00:08:15.880 --> 00:08:17.280]  或者我去到的目的地
[00:08:17.280 --> 00:08:18.880]  無論什麼樹也好
[00:08:18.880 --> 00:08:20.680]  生命樹、開心樹還是什麼
[00:08:20.680 --> 00:08:21.880]  我都是想做一件事
[00:08:21.880 --> 00:08:25.080]  就是叫別人得福
[00:08:25.080 --> 00:08:27.280]  就是我人生最主要的目的
[00:08:27.280 --> 00:08:29.680]  亦都是阿伯蘭要走出去
[00:08:29.680 --> 00:08:31.480]  去迦南的目的
[00:08:31.480 --> 00:08:34.480]  就是叫地上萬族因他得福
[00:08:34.480 --> 00:08:36.280]  於是有第三點
[00:08:36.280 --> 00:08:37.680]  阿伯蘭說好啊
[00:08:37.680 --> 00:08:40.480]  我就照著耶和華的吩咐去
[00:08:40.480 --> 00:08:41.880]  不是自己想
[00:08:41.880 --> 00:08:45.880]  是照著耶和華的吩咐去
[00:08:45.880 --> 00:08:49.680]  其實我都曾經可以
[00:08:49.680 --> 00:08:51.880]  發生一個不義的事件
[00:08:51.880 --> 00:08:52.880]  火紅
[00:08:52.880 --> 00:08:58.280]  我試過和一兩間大機構
[00:08:58.280 --> 00:09:00.880]  在我博士畢業之後
[00:09:00.880 --> 00:09:03.080]  我博士是企業管理
[00:09:03.080 --> 00:09:05.080]  做過一些培訓
[00:09:05.080 --> 00:09:08.880]  我第一宗收錢的培訓
[00:09:08.880 --> 00:09:11.080]  是飛去上海
[00:09:11.080 --> 00:09:15.480]  和一間國際知名的美國大機構
[00:09:15.480 --> 00:09:19.480]  做過兩日三日的培訓
[00:09:19.480 --> 00:09:21.280]  是做什麼呢?
[00:09:21.280 --> 00:09:24.880]  是對於他們申請的二十幾個
[00:09:24.880 --> 00:09:27.680]  企業管理
[00:09:27.680 --> 00:09:29.480]  即是經理的trainee
[00:09:29.480 --> 00:09:33.280]  和二十幾個工程師的trainee
[00:09:33.280 --> 00:09:34.680]  組合在一起
[00:09:34.680 --> 00:09:37.480]  然後給他一個入職前的
[00:09:37.480 --> 00:09:39.680]  心理狀態的培訓
[00:09:39.680 --> 00:09:41.880]  那個培訓我就是
[00:09:41.880 --> 00:09:46.680]  將我當時比較拿手的
[00:09:46.680 --> 00:09:52.480]  生命裏很需要的五個自尊感
[00:09:52.480 --> 00:09:54.680]  自尊感是尊敬的尊
[00:09:54.680 --> 00:09:55.680]  自尊感
[00:09:55.680 --> 00:09:57.080]  這個self esteem
[00:09:57.080 --> 00:09:58.280]  trainee他們
[00:09:58.280 --> 00:10:00.880]  提升他們的自尊感
[00:10:00.880 --> 00:10:03.880]  我去
[00:10:03.880 --> 00:10:06.080]  飛機飛過去
[00:10:06.080 --> 00:10:08.080]  住好的酒店
[00:10:08.080 --> 00:10:12.080]  然後做三日的培訓
[00:10:12.080 --> 00:10:15.280]  錢是一萬元美金
[00:10:15.280 --> 00:10:17.680]  是我第一次的生意
[00:10:17.680 --> 00:10:19.680]  一萬元美金三日
[00:10:19.680 --> 00:10:22.080]  嘩!幾好啊
[00:10:22.080 --> 00:10:23.480]  一萬元美金
[00:10:23.480 --> 00:10:25.080]  八萬元港銀
[00:10:25.080 --> 00:10:26.080]  我就想
[00:10:26.080 --> 00:10:28.480]  如果一個月做一次就夠了
[00:10:28.480 --> 00:10:31.480]  我就想開始大展拳腳
[00:10:31.480 --> 00:10:33.080]  但當時其實我是一個牧師
[00:10:33.080 --> 00:10:36.480]  似乎神沒有叫我繼續做這個
[00:10:36.480 --> 00:10:39.480]  叫我收起那些東西
[00:10:39.480 --> 00:10:42.680]  專心跟我去嘉南
[00:10:42.680 --> 00:10:45.080]  喂!不是吳爾嗎?
[00:10:45.080 --> 00:10:48.280]  嘉南是低地
[00:10:48.280 --> 00:10:49.880]  其實是高地
[00:10:49.880 --> 00:10:52.680]  因為那裏很多人要因利得福
[00:10:52.680 --> 00:10:57.080]  於是我就照著耶和華的吩咐去
[00:10:57.080 --> 00:10:58.680]  當時我都不小
[00:10:58.680 --> 00:11:00.280]  不過沒有七十五
[00:11:00.280 --> 00:11:05.080]  都四十到五十了
[00:11:05.080 --> 00:11:07.080]  就這樣發生了
[00:11:07.080 --> 00:11:09.080]  所以我對於這段經文
[00:11:09.080 --> 00:11:11.880]  我都有相同的感受
[00:11:11.880 --> 00:11:13.480]  阿伯蘭厲害
[00:11:13.480 --> 00:11:16.480]  第一,神叫他離開去我的地方
[00:11:16.480 --> 00:11:18.280]  然後你去到那裏
[00:11:18.280 --> 00:11:19.880]  人會因你得福
[00:11:19.880 --> 00:11:20.880]  人因我得福
[00:11:20.880 --> 00:11:22.280]  不如我得福
[00:11:22.280 --> 00:11:23.280]  但他不自私
[00:11:23.280 --> 00:11:24.480]  神叫他就去了
[00:11:24.480 --> 00:11:28.080]  第三點是照著耶和華的吩咐
[00:11:28.080 --> 00:11:29.680]  他就出去了
[00:11:29.680 --> 00:11:33.480]  阿伯蘭將妻子撒娜和贈兒羅德
[00:11:33.480 --> 00:11:38.480]  帶了他們所有在哈蘭人生交叉點
[00:11:38.480 --> 00:11:39.480]  積蓄的財物
[00:11:39.480 --> 00:11:40.880]  所得的人口
[00:11:40.880 --> 00:11:42.480]  都帶往嘉南地區
[00:11:42.480 --> 00:11:44.080]  他們就到了
[00:11:44.080 --> 00:11:46.080]  人生交叉點停一停
[00:11:46.080 --> 00:11:47.480]  原來神都有心意
[00:11:47.480 --> 00:11:48.880]  這裏才看到
[00:11:48.880 --> 00:11:50.080]  他們住在那裏
[00:11:50.080 --> 00:11:51.280]  雖然父親離開了
[00:11:51.280 --> 00:11:53.280]  但是他在哈蘭
[00:11:53.280 --> 00:11:56.080]  積蓄到很多財物和人口
[00:11:56.080 --> 00:11:57.880]  這個做生意的很厲害
[00:11:57.880 --> 00:12:00.680]  於是阿伯蘭就帶著他很多
[00:12:00.680 --> 00:12:03.480]  增加了在人生交叉點
[00:12:03.480 --> 00:12:06.280]  匯聚了新的力量資源
[00:12:06.280 --> 00:12:09.280]  然後出發去神為他預備的地方
[00:12:09.280 --> 00:12:10.680]  叫萬人得福
[00:12:10.680 --> 00:12:12.880]  這就是這件故事
[00:12:12.880 --> 00:12:14.280]  今句就在這裏
[00:12:14.280 --> 00:12:16.080]  創世紀十二章第四節
[00:12:16.080 --> 00:12:17.280]  我們一起讀
[00:12:17.280 --> 00:12:20.880]  阿伯蘭就照著耶和華的吩咐去了
[00:12:20.880 --> 00:12:22.880]  照著耶和華的吩咐
[00:12:22.880 --> 00:12:24.680]  羅德和他一起去
[00:12:24.680 --> 00:12:26.480]  阿伯蘭出哈蘭
[00:12:26.480 --> 00:12:27.680]  這個人生交叉點
[00:12:27.680 --> 00:12:29.680]  吾毅然出去的時候
[00:12:29.680 --> 00:12:32.480]  年齡是七十五歲
[00:12:32.480 --> 00:12:33.880]  不是一個年輕人
[00:12:33.880 --> 00:12:34.880]  七十五歲
[00:12:34.880 --> 00:12:36.680]  又賺了這麼多錢在哈蘭
[00:12:36.680 --> 00:12:37.280]  那怎麼辦?
[00:12:37.280 --> 00:12:39.480]  繼續住下去
[00:12:39.480 --> 00:12:41.080]  再勞一個大筆
[00:12:41.080 --> 00:12:42.880]  然後衣錦還鄉
[00:12:42.880 --> 00:12:44.880]  回去火紅的地方做儲蓄
[00:12:44.880 --> 00:12:46.080]  吃老本
[00:12:46.080 --> 00:12:47.480]  退休
[00:12:47.480 --> 00:12:49.080]  他沒有這樣做
[00:12:49.080 --> 00:12:51.280]  照著耶和華的吩咐出去
[00:12:51.280 --> 00:12:53.080]  七十五歲才去
[00:12:53.080 --> 00:12:54.280]  願主祝福你
[00:12:54.280 --> 00:12:57.480]  如果你未到七十五歲
[00:12:57.480 --> 00:13:00.080]  都不要想著停下
[00:13:00.080 --> 00:13:02.080]  七十五歲出發
[00:13:02.080 --> 00:13:04.480]  往神指示你的地方
[00:13:04.480 --> 00:13:07.280]  只要你聽耶和華的吩咐就可以了
[00:13:07.280 --> 00:13:10.280]  神要使用你成為多人祝福的器皿
[00:13:10.280 --> 00:13:13.480]  一起祈禱
[00:13:13.480 --> 00:13:15.680]  天父多謝你
[00:13:15.680 --> 00:13:18.480]  並不是我們很厲害、很有用
[00:13:18.480 --> 00:13:20.280]  雖然我們都有些能力
[00:13:20.280 --> 00:13:22.680]  不過最重要是你
[00:13:22.680 --> 00:13:25.080]  在後面高舉我們
[00:13:25.080 --> 00:13:26.880]  是你支持我們
[00:13:26.880 --> 00:13:28.280]  是我們能夠站得住
[00:13:28.280 --> 00:13:30.080]  是因為你自己
[00:13:30.080 --> 00:13:31.480]  萬物從主而來
[00:13:31.480 --> 00:13:33.080]  我們這個人能夠站得穩
[00:13:33.080 --> 00:13:35.480]  是從主而來
[00:13:35.480 --> 00:13:38.880]  多謝主呼召給我們特別的機會
[00:13:38.880 --> 00:13:40.880]  我們可以去服侍一些人
[00:13:40.880 --> 00:13:42.280]  叫別人得福
[00:13:42.280 --> 00:13:43.280]  幫助我們
[00:13:43.280 --> 00:13:46.480]  好像剛才讀這本聖經
[00:13:46.480 --> 00:13:49.080]  原來神是想透過我們
[00:13:49.080 --> 00:13:51.080]  叫多人得福
[00:13:51.080 --> 00:13:52.480]  叫萬人得福
[00:13:52.480 --> 00:13:54.880]  原來我們在世上生活的目的
[00:13:54.880 --> 00:13:57.480]  是要叫人得著你的福氣
[00:13:57.480 --> 00:14:00.680]  給我們勇敢的做一個分享者
[00:14:00.680 --> 00:14:04.280]  勇敢的做一個傳福音的人
[00:14:04.280 --> 00:14:06.880]  勇敢的做一個敬拜的人
[00:14:06.880 --> 00:14:09.680]  帶領更多人在你面前得福
[00:14:09.680 --> 00:14:10.680]  主有什麼要做
[00:14:10.680 --> 00:14:11.680]  有什麼地方要去
[00:14:11.680 --> 00:14:13.680]  求你吩咐我們讓我們知道
[00:14:13.680 --> 00:14:16.080]  我們願意雖然年紀不小
[00:14:16.080 --> 00:14:18.280]  不過願意去
[00:14:18.280 --> 00:14:20.680]  是因為你自己的痛楚和賜福
[00:14:20.680 --> 00:14:21.280]  讚美你
[00:14:21.280 --> 00:14:22.680]  願你得著榮耀
[00:14:22.680 --> 00:14:24.680]  禱告奉耶穌基督的名
[00:14:24.680 --> 00:14:25.680]  阿門
