
[00:00:00.000 --> 00:00:02.000]  各位頂智妹早晨
[00:02:30.000 --> 00:02:32.000]  多少個惡、多少個錯
[00:02:32.000 --> 00:02:34.000]  而是看見我們每個人
[00:02:34.000 --> 00:02:36.000]  按照形象被造
[00:02:36.000 --> 00:02:38.000]  在他面前有價值
[00:02:38.000 --> 00:02:40.000]  他願意挽回我們
[00:02:40.000 --> 00:02:42.000]  鼓勵我們回到神的船
[00:02:42.000 --> 00:02:45.000]  聖經的記述和今天的報紙
[00:02:45.000 --> 00:02:48.000]  和記者的記述亦很不相同
[00:02:48.000 --> 00:02:49.000]  報章和記者
[00:02:49.000 --> 00:02:53.000]  我不是想批評我們做記者的頂姊妹
[00:02:53.000 --> 00:02:55.000]  不過他們今天在香港裏
[00:02:55.000 --> 00:02:56.000]  我們看見的就是
[00:02:56.000 --> 00:02:58.000]  我們的報章和記者
[00:02:58.000 --> 00:02:59.000]  或者編輯
[00:02:59.000 --> 00:03:01.000]  他們只會罵人
[00:03:01.000 --> 00:03:03.000]  甚至喜歡說壞話
[00:03:03.000 --> 00:03:05.000]  說得他們有多壞
[00:03:05.000 --> 00:03:06.000]  即使是誤導
[00:03:06.000 --> 00:03:07.000]  即使明知是錯
[00:03:07.000 --> 00:03:09.000]  他們都誇張地說
[00:03:09.000 --> 00:03:12.000]  這樣才能煽動人去買一份報紙
[00:03:12.000 --> 00:03:15.000]  能夠收到他們想要的成果
[00:03:15.000 --> 00:03:17.000]  聖經的記述不是這樣的
[00:03:17.000 --> 00:03:20.000]  聖經是要讓人學會一件事
[00:03:20.000 --> 00:03:23.000]  就是要勇敢地去面對自身的罪
[00:03:23.000 --> 00:03:25.000]  讓人去明白
[00:03:25.000 --> 00:03:26.000]  我們在神面前
[00:03:26.000 --> 00:03:28.000]  只是軟弱脆弱的人
[00:03:28.000 --> 00:03:30.000]  亦都讓我們知道
[00:03:30.000 --> 00:03:31.000]  我們需要回轉
[00:03:31.000 --> 00:03:34.000]  回到這位愛我們神的船
[00:03:34.000 --> 00:03:36.000]  讓我們看見神對我們的容忍
[00:03:36.000 --> 00:03:38.000]  看見神對我們的愛
[00:03:38.000 --> 00:03:40.000]  使我們投奔在神的恩典裏面的時候
[00:03:40.000 --> 00:03:44.000]  我們能夠為神發出感恩和讚美
[00:03:44.000 --> 00:03:45.000]  所以今天
[00:03:45.000 --> 00:03:49.000]  當我們提到教會過去一些傷痛的片段的時候
[00:03:49.000 --> 00:03:51.000]  我們不是要重複教會的瘡疤
[00:03:51.000 --> 00:03:52.000]  那個傷口
[00:03:52.000 --> 00:03:54.000]  令人難堪
[00:03:54.000 --> 00:03:56.000]  而是要讓我們去明白神的旨意
[00:03:56.000 --> 00:03:59.000]  看見神在我們生命當中的作為
[00:03:59.000 --> 00:04:01.000]  就好像啟示錄裏面所提到
[00:04:01.000 --> 00:04:05.000]  當耶穌基督來祝賦教會的時候
[00:04:05.000 --> 00:04:06.000]  祂告訴教會
[00:04:06.000 --> 00:04:08.000]  祂是那位右手拿著七星
[00:04:08.000 --> 00:04:11.000]  是七個金燈台中間行走的神
[00:04:11.000 --> 00:04:13.000]  祂監察教會
[00:04:13.000 --> 00:04:15.000]  祂知道教會的對與錯
[00:04:15.000 --> 00:04:17.000]  祂看見教會的好與壞
[00:04:17.000 --> 00:04:19.000]  祂明白教會的強與弱
[00:04:19.000 --> 00:04:22.000]  祂看見教會裏面的真誠和忠心
[00:04:22.000 --> 00:04:24.000]  祂知道教會裏面哪些人
[00:04:24.000 --> 00:04:27.000]  願意來持守神的榮耀
[00:04:27.000 --> 00:04:29.000]  持守神的旨意
[00:04:29.000 --> 00:04:31.000]  關心神自己的國度
[00:04:31.000 --> 00:04:35.000]  祂知道哪些人真正的忠於祂
[00:04:35.000 --> 00:04:36.000]  所以今天
[00:04:36.000 --> 00:04:39.000]  當我們重溫這段歷史的時候
[00:04:39.000 --> 00:04:42.000]  讓我們知道神在教會當中的心意
[00:04:42.000 --> 00:04:43.000]  所以我們用了一個題目
[00:04:43.000 --> 00:04:45.000]  叫聖祭教會
[00:04:45.000 --> 00:04:47.000]  來鼓勵和提醒弟子妹
[00:04:47.000 --> 00:04:49.000]  我們怎樣會在神面前
[00:04:49.000 --> 00:04:51.000]  活出神要我們的那份榮耀
[00:04:51.000 --> 00:04:53.000]  讓我們一起來低頭去禱告
[00:04:53.000 --> 00:05:01.000]  天父當我們翻開報紙的時候
[00:05:01.000 --> 00:05:03.000]  有時候我們見到有些人
[00:05:03.000 --> 00:05:05.000]  他選擇結束生命
[00:05:05.000 --> 00:05:07.000]  當你看見自己生命裏面
[00:05:07.000 --> 00:05:09.000]  沒有任何值得去肯定
[00:05:09.000 --> 00:05:11.000]  和有價值的地方的時候
[00:05:11.000 --> 00:05:13.000]  他覺得活著沒什麼意義
[00:05:13.000 --> 00:05:14.000]  但我們感謝你
[00:05:14.000 --> 00:05:16.000]  當從創世紀裏面
[00:05:16.000 --> 00:05:17.000]  當你看見第一對的人
[00:05:17.000 --> 00:05:18.000]  你所創造的人
[00:05:18.000 --> 00:05:19.000]  他跌倒
[00:05:19.000 --> 00:05:20.000]  失去神的榮耀
[00:05:20.000 --> 00:05:22.000]  神的形象的時候
[00:05:22.000 --> 00:05:24.000]  你並不是看見他們沒什麼價值
[00:05:24.000 --> 00:05:25.000]  將他們丟棄
[00:05:25.000 --> 00:05:27.000]  整個聖經告訴你
[00:05:27.000 --> 00:05:29.000]  那個舊實的歷史
[00:05:29.000 --> 00:05:30.000]  告訴我們
[00:05:30.000 --> 00:05:33.000]  我們的神對我們的那份愛和挽回
[00:05:33.000 --> 00:05:35.000]  你要重新的建立我們
[00:05:35.000 --> 00:05:37.000]  你要讓我們回到你的樹
[00:05:37.000 --> 00:05:39.000]  你要將原本創造我們的時候
[00:05:39.000 --> 00:05:40.000]  要給我們的榮耀
[00:05:40.000 --> 00:05:41.000]  再給回我們
[00:05:41.000 --> 00:05:43.000]  所以我們在小六裏面
[00:05:43.000 --> 00:05:45.000]  將來我們能夠在神面前
[00:05:45.000 --> 00:05:46.000]  活出神的榮耀
[00:05:46.000 --> 00:05:47.000]  我們要感謝你
[00:05:47.000 --> 00:05:49.000]  今天我們仍然會在地上
[00:05:49.000 --> 00:05:51.000]  我們仍然會犯罪作惡
[00:05:51.000 --> 00:05:52.000]  求你幫助我們
[00:05:52.000 --> 00:05:55.000]  能夠明白你在我們生命當中的心意
[00:05:55.000 --> 00:05:57.000]  和你在我們生命當中的恩典
[00:05:57.000 --> 00:05:59.000]  讓我們靠著你的恩典
[00:05:59.000 --> 00:06:02.000]  活出你在我們生命當中那份榮耀
[00:06:02.000 --> 00:06:04.000]  我們願意接受你的恩典
[00:06:04.000 --> 00:06:06.000]  我們願意接受你的恩典
[00:06:06.000 --> 00:06:08.000]  我們願意接受你的恩典
[00:06:08.000 --> 00:06:10.000]  我們願意接受你的恩典
[00:06:10.000 --> 00:06:12.000]  我們願意接受你的恩典
[00:06:12.000 --> 00:06:14.000]  我們願意接受你的恩典
[00:06:14.000 --> 00:06:16.000]  我們願意接受你的恩典
[00:06:16.000 --> 00:06:18.000]  我們願意接受你的恩典
[00:06:18.000 --> 00:06:20.000]  我們願意接受你的恩典
[00:06:20.000 --> 00:06:22.000]  我們願意接受你的恩典
[00:06:22.000 --> 00:06:24.000]  我們願意接受你的恩典
[00:06:24.000 --> 00:06:26.000]  我們願意接受你的恩典
[00:06:26.000 --> 00:06:28.000]  我們願意接受你的恩典
[00:06:28.000 --> 00:06:30.000]  我們願意接受你的恩典
[00:06:30.000 --> 00:06:34.000]  話說成吉思義提到教會70年代的時候
[00:06:34.000 --> 00:06:37.000]  當時教會在某一次的主日崇拜裡
[00:06:37.000 --> 00:06:39.000]  發生了一次君天動地的事件
[00:06:39.000 --> 00:06:41.000]  叫搶咪事件
[00:06:41.000 --> 00:06:43.000]  當時在主日崇拜裡
[00:06:43.000 --> 00:06:45.000]  教會的牧師和教會的領袖
[00:06:45.000 --> 00:06:47.000]  大家爭著搶咪
[00:06:47.000 --> 00:06:49.000]  要來發表自己的看法
[00:06:49.000 --> 00:06:51.000]  最後不歡而散
[00:06:51.000 --> 00:06:54.000]  後來教會也將牧師辭退了
[00:06:54.000 --> 00:06:56.000]  相信過了這麼多年之後
[00:06:56.000 --> 00:06:59.000]  今天的教會應該不會再發生這些事
[00:06:59.000 --> 00:07:01.000]  原因很簡單
[00:07:01.000 --> 00:07:03.000]  因為台上有兩支咪
[00:07:03.000 --> 00:07:05.000]  所以不需要搶了
[00:07:05.000 --> 00:07:07.000]  即使搶了台上的咪
[00:07:07.000 --> 00:07:09.000]  台下也有無線咪
[00:07:09.000 --> 00:07:11.000]  可以用無線咪來講我們要講的話
[00:07:11.000 --> 00:07:13.000]  對於這件事件已經相隔了三四十年了
[00:07:13.000 --> 00:07:16.000]  很多當時的當事人已經不在了
[00:07:16.000 --> 00:07:21.000]  甚至當我們去詢問一些年資很久的信徒的時候
[00:07:21.000 --> 00:07:24.000]  他們很多時候只是聽聞有這件事
[00:07:24.000 --> 00:07:26.000]  不太知道當時發生了什麼事
[00:07:26.000 --> 00:07:30.000]  甚至不知道當時的原因是什麼
[00:07:30.000 --> 00:07:34.000]  有很多在教會裡年資很久的信徒
[00:07:34.000 --> 00:07:36.000]  在那個時候
[00:07:36.000 --> 00:07:38.000]  他們可能只是年紀比較
[00:07:38.000 --> 00:07:40.000]  年紀比較小
[00:07:40.000 --> 00:07:42.000]  或者回到教會剛剛是第一年
[00:07:42.000 --> 00:07:44.000]  第二年
[00:07:44.000 --> 00:07:46.000]  或者當時來說
[00:07:46.000 --> 00:07:49.000]  他們仍然帶著一個很強的信服的心
[00:07:49.000 --> 00:07:52.000]  所以他們對於這件事是怎樣的呢
[00:07:52.000 --> 00:07:53.000]  其實不太知道
[00:07:53.000 --> 00:07:55.000]  也很少去追問這件事
[00:07:55.000 --> 00:07:57.000]  只知道這件事發生了之後
[00:07:57.000 --> 00:08:00.000]  慢慢慢慢大家就忘記了
[00:08:00.000 --> 00:08:02.000]  今天只能夠使這件事
[00:08:02.000 --> 00:08:06.000]  在教會裡衝突的研究個案而已
[00:08:06.000 --> 00:08:08.000]  在我上任沒多久之後
[00:08:08.000 --> 00:08:11.000]  有另外一些熱心的人士又和我聊天
[00:08:11.000 --> 00:08:14.000]  告訴我教會裡其他的故事
[00:08:14.000 --> 00:08:15.000]  原來在教會裡
[00:08:15.000 --> 00:08:17.000]  才曾經有過好幾次
[00:08:17.000 --> 00:08:22.000]  教會的領袖因為男女關係的問題而跌倒的事件
[00:08:22.000 --> 00:08:26.000]  這些事件傷害了信徒頂姐妹的感情
[00:08:26.000 --> 00:08:28.000]  破壞了信徒的士氣
[00:08:28.000 --> 00:08:30.000]  也影響了教會的榮耀
[00:08:30.000 --> 00:08:33.000]  這些事件已經過去幾十年了
[00:08:33.000 --> 00:08:36.000]  但是由於這些事件發生的年日較近
[00:08:36.000 --> 00:08:39.000]  有不少教會裡年資久的頂姐妹
[00:08:39.000 --> 00:08:41.000]  她都記得這些事
[00:08:41.000 --> 00:08:43.000]  她都曾經參與這些事裡
[00:08:43.000 --> 00:08:44.000]  經驗過這些事
[00:08:44.000 --> 00:08:46.000]  當日的片段
[00:08:46.000 --> 00:08:49.000]  當日的感受仍然歷歷在目
[00:08:49.000 --> 00:08:51.000]  當我聽到這些熱心人士
[00:08:51.000 --> 00:08:53.000]  分享這些往事的仇
[00:08:53.000 --> 00:08:54.000]  心裡就說
[00:08:54.000 --> 00:08:56.000]  為什麼不早點跟我說呢
[00:08:56.000 --> 00:08:59.000]  早點知道可能要再詳細考慮
[00:08:59.000 --> 00:09:02.000]  不過其實作為傳道人
[00:09:02.000 --> 00:09:04.000]  不會因為教會過去的故事
[00:09:04.000 --> 00:09:08.000]  而影響自己在神面前對神的旨意的求文
[00:09:08.000 --> 00:09:10.000]  如果神帶領一位侍奉者
[00:09:10.000 --> 00:09:12.000]  到某處地方去侍奉的時候
[00:09:12.000 --> 00:09:14.000]  這個教會的過去
[00:09:14.000 --> 00:09:18.000]  其實應該成為這位侍奉者接納的一部份
[00:09:18.000 --> 00:09:20.000]  也應該成為這位侍奉者
[00:09:20.000 --> 00:09:23.000]  去明白這教會的一些資料
[00:09:23.000 --> 00:09:25.000]  也讓這位侍奉者
[00:09:25.000 --> 00:09:27.000]  可以知道怎樣去關心
[00:09:27.000 --> 00:09:29.000]  和同頂姐妹同走的機會
[00:09:29.000 --> 00:09:31.000]  所以對我來說
[00:09:31.000 --> 00:09:33.000]  我並不是很介意當這些熱心人士
[00:09:33.000 --> 00:09:36.000]  告訴我教會過去的故事和片段
[00:09:36.000 --> 00:09:38.000]  我在神面前立定心智
[00:09:38.000 --> 00:09:41.000]  不受這些過去的事件的影響
[00:09:41.000 --> 00:09:43.000]  要帶著一份默悅的心情
[00:09:43.000 --> 00:09:45.000]  即是一份樂觀
[00:09:45.000 --> 00:09:46.000]  開朗
[00:09:46.000 --> 00:09:47.000]  喜悅的心情
[00:09:47.000 --> 00:09:50.000]  來和頂姐妹一同走在神的心意裏
[00:09:50.000 --> 00:09:52.000]  一同侍奉
[00:09:52.000 --> 00:09:54.000]  無論過去是怎樣
[00:09:54.000 --> 00:09:56.000]  重要的是今天教會
[00:09:56.000 --> 00:09:58.000]  是走在神的旨意裏
[00:09:58.000 --> 00:09:59.000]  一同奔跑在神的
[00:09:59.000 --> 00:10:02.000]  帶領著我們明天要奔跑的路上
[00:10:02.000 --> 00:10:04.000]  所以四年過去了
[00:10:04.000 --> 00:10:06.000]  默悅的心情雖然少了一點
[00:10:06.000 --> 00:10:09.000]  但依然是存在著的
[00:10:09.000 --> 00:10:13.000]  當我講回教會過去這些跌倒的事件的時候
[00:10:13.000 --> 00:10:15.000]  我們其實要面對的一個問題
[00:10:15.000 --> 00:10:18.000]  就是教會是神的家
[00:10:18.000 --> 00:10:19.000]  是一個聖殿
[00:10:19.000 --> 00:10:21.000]  是聖祭的地方
[00:10:21.000 --> 00:10:23.000]  為甚麼教會裏面
[00:10:23.000 --> 00:10:26.000]  仍然有這些事情會發生呢
[00:10:26.000 --> 00:10:27.000]  的確
[00:10:27.000 --> 00:10:30.000]  當這些事情我們聽到的時候
[00:10:30.000 --> 00:10:33.000]  我們心裏總會有失望的感覺
[00:10:33.000 --> 00:10:35.000]  幸好發生事的時候
[00:10:35.000 --> 00:10:38.000]  當時的報章沒有那麼緊要
[00:10:38.000 --> 00:10:40.000]  亦都不是像今天這樣
[00:10:40.000 --> 00:10:41.000]  有甚麼事
[00:10:41.000 --> 00:10:42.000]  明天蘋果就會登出來
[00:10:42.000 --> 00:10:47.000]  後天日報又會登出來
[00:10:47.000 --> 00:10:49.000]  我們所發生的事
[00:10:49.000 --> 00:10:51.000]  未至於影響到
[00:10:51.000 --> 00:10:54.000]  很多今天社會的群體裏面
[00:10:54.000 --> 00:10:56.000]  但當我們看見和知道這些事的時候
[00:10:56.000 --> 00:10:59.000]  心裏面總有一份失望的感覺
[00:10:59.000 --> 00:11:01.000]  一個很重要的訊息
[00:11:01.000 --> 00:11:03.000]  其實我們要明白
[00:11:03.000 --> 00:11:05.000]  一個重要的真理我們要知道
[00:11:05.000 --> 00:11:09.000]  其實教會是由罪人所組成
[00:11:09.000 --> 00:11:13.000]  正如耶穌基督這樣告訴門徒知道
[00:11:13.000 --> 00:11:15.000]  他說健康的人不需要醫生
[00:11:15.000 --> 00:11:17.000]  有病的人才能用得著
[00:11:17.000 --> 00:11:20.000]  我來不是要召義人
[00:11:20.000 --> 00:11:22.000]  而是要召罪人
[00:11:22.000 --> 00:11:25.000]  所以在教會裏面每一個活著的信徒
[00:11:25.000 --> 00:11:28.000]  每一個仍然在教會中聚會的信徒
[00:11:28.000 --> 00:11:32.000]  其實我們只不過是一個蒙恩的罪人
[00:11:32.000 --> 00:11:35.000]  我們這封信因著耶穌基督的救贖
[00:11:35.000 --> 00:11:37.000]  因著耶穌基督的補血
[00:11:37.000 --> 00:11:39.000]  我們被洗淨潔白
[00:11:39.000 --> 00:11:40.000]  好像雪一樣
[00:11:40.000 --> 00:11:43.000]  我們有聖潔屬神的兒女的身份
[00:11:43.000 --> 00:11:46.000]  今天我們會在聖潔和榮耀當中
[00:11:46.000 --> 00:11:47.000]  我們有一個位置
[00:11:47.000 --> 00:11:48.000]  我們有一個權柄
[00:11:48.000 --> 00:11:50.000]  我們是神的兒女
[00:11:50.000 --> 00:11:51.000]  所以有些傳說是
[00:11:51.000 --> 00:11:54.000]  我們是神的公主王子
[00:11:54.000 --> 00:11:58.000]  但是我們仍然會在這個有罪的身體裏面
[00:11:58.000 --> 00:11:59.000]  只因為這樣的緣故
[00:11:59.000 --> 00:12:02.000]  我們仍然受肉體的情慾的影響
[00:12:02.000 --> 00:12:04.000]  於是我們仍然會犯罪
[00:12:04.000 --> 00:12:05.000]  會跌倒
[00:12:05.000 --> 00:12:07.000]  會隨從心中的情慾
[00:12:07.000 --> 00:12:09.000]  今世的驕傲來遷就
[00:12:09.000 --> 00:12:10.000]  我要強調的
[00:12:10.000 --> 00:12:12.000]  不是說我們身體不好
[00:12:12.000 --> 00:12:14.000]  所以我們要克苦己生
[00:12:14.000 --> 00:12:16.000]  好像從前的一些苦修的人一樣
[00:12:16.000 --> 00:12:19.000]  當我收到一些靈修課程的時候
[00:12:19.000 --> 00:12:21.000]  聽到一些以前的人他們苦修自己
[00:12:21.000 --> 00:12:23.000]  他們因為不想別人騷擾
[00:12:23.000 --> 00:12:24.000]  也克苦自己
[00:12:24.000 --> 00:12:27.000]  所以四十多年都在柱子上生活
[00:12:27.000 --> 00:12:32.000]  其實想想在柱子上生活都幾不容易
[00:12:32.000 --> 00:12:36.000]  但是他們背後有一個信念
[00:12:36.000 --> 00:12:38.000]  就是身體是不好的
[00:12:38.000 --> 00:12:40.000]  所以要克苦己生
[00:12:40.000 --> 00:12:42.000]  我不是要強調身體不好
[00:12:42.000 --> 00:12:44.000]  不是說身體是罪
[00:12:44.000 --> 00:12:45.000]  身體是壞的
[00:12:45.000 --> 00:12:47.000]  我只是指出
[00:12:47.000 --> 00:12:49.000]  人在這個肉體裏面
[00:12:49.000 --> 00:12:51.000]  在肉身裏面有情慾
[00:12:51.000 --> 00:12:53.000]  聖經稱作肉體的情慾
[00:12:53.000 --> 00:12:56.000]  這個情慾推駛人會犯罪
[00:12:56.000 --> 00:12:58.000]  而每一個信主的人
[00:12:58.000 --> 00:12:59.000]  無論是牧師
[00:12:59.000 --> 00:13:00.000]  無論是傳道
[00:13:00.000 --> 00:13:01.000]  是堂位
[00:13:01.000 --> 00:13:02.000]  是執事
[00:13:02.000 --> 00:13:03.000]  是領袖
[00:13:03.000 --> 00:13:04.000]  是男
[00:13:04.000 --> 00:13:05.000]  是女
[00:13:05.000 --> 00:13:06.000]  是年青的
[00:13:06.000 --> 00:13:07.000]  是年長的
[00:13:07.000 --> 00:13:08.000]  是初信的
[00:13:08.000 --> 00:13:09.000]  又或者是信了主十年
[00:13:09.000 --> 00:13:10.000]  二十年
[00:13:10.000 --> 00:13:11.000]  三十年
[00:13:11.000 --> 00:13:13.000]  甚至連之近來的弟子們
[00:13:13.000 --> 00:13:16.000]  我們每一天都有機會跌倒
[00:13:16.000 --> 00:13:18.000]  當我們幾時不靠著聖靈
[00:13:18.000 --> 00:13:21.000]  警醒謹慎地在神面前活
[00:13:21.000 --> 00:13:22.000]  每一天
[00:13:22.000 --> 00:13:23.000]  每一時
[00:13:23.000 --> 00:13:24.000]  每一刻
[00:13:24.000 --> 00:13:26.000]  我們都有跌倒的機會
[00:13:26.000 --> 00:13:28.000]  所以我們不是必須去指責跌倒的人
[00:13:28.000 --> 00:13:32.000]  而是應該讓事情成為我們的提醒
[00:13:32.000 --> 00:13:34.000]  我們需要在兩者之間平衡
[00:13:34.000 --> 00:13:38.000]  一方面我們需要努力建立聖事教會
[00:13:38.000 --> 00:13:40.000]  告訴弟兄姊妹知道
[00:13:40.000 --> 00:13:41.000]  聖事是甚麼
[00:13:41.000 --> 00:13:44.000]  鼓勵弟兄姊妹在神面前過聖事的生活
[00:13:44.000 --> 00:13:46.000]  但另一方面
[00:13:46.000 --> 00:13:49.000]  我們又要學習去接納跌倒的人
[00:13:49.000 --> 00:13:51.000]  扶起跌倒的人
[00:13:51.000 --> 00:13:52.000]  讓跌倒的人
[00:13:52.000 --> 00:13:54.000]  能夠重新被挽回
[00:13:54.000 --> 00:13:55.000]  回到神的那裡
[00:13:55.000 --> 00:13:58.000]  當跌倒的人重新回到神那裡的時候
[00:13:58.000 --> 00:13:59.000]  這是神的榮耀
[00:13:59.000 --> 00:14:02.000]  所以我們不是追求一個從來沒有跌倒
[00:14:02.000 --> 00:14:05.000]  從來沒有失敗的成功人士
[00:14:05.000 --> 00:14:07.000]  相信這個成功的人士
[00:14:07.000 --> 00:14:09.000]  在整個人世間裡
[00:14:09.000 --> 00:14:10.000]  只有耶穌基督
[00:14:10.000 --> 00:14:12.000]  自從創世紀
[00:14:12.000 --> 00:14:13.000]  技術人跌倒之後
[00:14:13.000 --> 00:14:17.000]  再不會找到另一個從來沒有跌倒的人
[00:14:17.000 --> 00:14:19.000]  所以我們不是要誇張在我們當中
[00:14:19.000 --> 00:14:21.000]  哪一個人從來沒有跌倒
[00:14:21.000 --> 00:14:24.000]  因為我們只是看到表面上他沒有跌倒
[00:14:24.000 --> 00:14:25.000]  在他心靈世界裡
[00:14:25.000 --> 00:14:27.000]  可能仍然有很多犯罪的機會
[00:14:27.000 --> 00:14:29.000]  我們需要誇張的是
[00:14:29.000 --> 00:14:31.000]  當我們幾時軟弱的時候
[00:14:31.000 --> 00:14:33.000]  耶穌基督的恩典在我們身上
[00:14:33.000 --> 00:14:36.000]  當我們幾時有突然間跌倒的時候
[00:14:36.000 --> 00:14:37.000]  他被挽回
[00:14:37.000 --> 00:14:38.000]  重新歸向主
[00:14:38.000 --> 00:14:42.000]  正如我們來鼓勵未信的人歸向主的時候
[00:14:42.000 --> 00:14:44.000]  在那一刻看到神的榮耀一樣
[00:14:44.000 --> 00:14:46.000]  這才是教會需要努力的地方
[00:14:46.000 --> 00:14:48.000]  聖經提醒我們
[00:14:48.000 --> 00:14:50.000]  我們需要建立聖潔的教會
[00:14:50.000 --> 00:14:52.000]  聖潔的群體
[00:14:52.000 --> 00:14:56.000]  聖潔這個詞語常常讓人有一種沉重的感覺
[00:14:56.000 --> 00:14:58.000]  我們覺得聖潔是什麼呢
[00:14:58.000 --> 00:15:00.000]  就是需要很道德的
[00:15:00.000 --> 00:15:01.000]  聖潔告訴我們
[00:15:01.000 --> 00:15:02.000]  這件事不准做
[00:15:02.000 --> 00:15:03.000]  那件事不准做
[00:15:03.000 --> 00:15:05.000]  所以有時傳科網報道的時候
[00:15:05.000 --> 00:15:06.000]  別人告訴我們
[00:15:06.000 --> 00:15:07.000]  我們不要信耶穌了
[00:15:07.000 --> 00:15:09.000]  雖然我覺得信耶穌是好事
[00:15:09.000 --> 00:15:11.000]  但信了耶穌很慘的
[00:15:11.000 --> 00:15:12.000]  這件事不准那件事不准
[00:15:12.000 --> 00:15:14.000]  在街邊買魚蛋吃又不可以
[00:15:14.000 --> 00:15:17.000]  我在街邊不開心的時候
[00:15:17.000 --> 00:15:18.000]  生氣又不可以
[00:15:18.000 --> 00:15:21.000]  其實這個看法不是很正確
[00:15:21.000 --> 00:15:25.000]  聖潔最重要的不是道德上
[00:15:25.000 --> 00:15:26.000]  這件事不准
[00:15:26.000 --> 00:15:27.000]  那件事不准
[00:15:27.000 --> 00:15:28.000]  這件事不准做
[00:15:28.000 --> 00:15:29.000]  那件事不准做
[00:15:29.000 --> 00:15:32.000]  聖潔更重要的是正面那方面的意義
[00:15:32.000 --> 00:15:35.000]  正面的意義就是告訴我們
[00:15:35.000 --> 00:15:37.000]  我們應該要將自己
[00:15:37.000 --> 00:15:40.000]  將身體完全獻上
[00:15:40.000 --> 00:15:42.000]  為神而活
[00:15:42.000 --> 00:15:45.000]  這才是聖潔最重要的意義
