
[00:00:00.000 --> 00:00:03.460]  咁我哋繼續去睇呢個肥立比書
[00:01:06.060 --> 00:01:08.860]  我同祖堂都講咗喇我最後嘅時候呢
[00:01:08.860 --> 00:01:11.340]  我相信我係會有呢個問答
[00:01:11.340 --> 00:01:13.020]  比賽
[00:01:13.020 --> 00:01:15.380]  咁希望呢我會有獎品嘅係喇
[00:01:15.380 --> 00:01:17.660]  咁呀希望你都能夠去
[00:01:17.660 --> 00:01:22.020]  攞返啲嘢係喇喺呢個聖經嘅知識嘅上面
[00:01:22.020 --> 00:01:24.420]  呢一章啦就係講到就係話
[00:01:24.420 --> 00:01:27.500]  肥立比書係一卷叫監獄書信
[00:01:27.500 --> 00:01:31.700]  咁肥立保羅都寫咗幾卷嘅監獄書信
[00:01:31.700 --> 00:01:34.420]  猶豫不捨啦 哥羅西 菲利門啦 肥立比書
[00:01:34.420 --> 00:01:39.180]  咁佢呢一個呢就係亦都我哋喺書卷裏面去體會得到
[00:01:39.180 --> 00:01:44.020]  一個嘅人坐喺監獄嘅當中佢講緊喜樂
[00:01:44.020 --> 00:01:45.540]  呢一個係
[00:01:45.540 --> 00:01:48.940]  正正一個嘅好奇怪或者係我哋覺得
[00:01:48.940 --> 00:01:51.260]  點解可以講喜樂去
[00:01:51.260 --> 00:01:55.420]  好第二個嘅slide話畀你聽肥立比書係乜嘢嚟嘅呢
[00:01:55.420 --> 00:01:57.860]  首先佢嘅寫作頭先都指咗㗎喇
[00:01:57.860 --> 00:02:04.300]  大概61到62即係主後嘅時間同埋佢喺羅馬嘅獄中嚟去寫呢卷書嘅
[00:02:04.300 --> 00:02:05.500]  咁呀第二方面
[00:02:05.500 --> 00:02:11.900]  就係話呢你會留意到保羅嘅書中呢個嘅裏面呢佢有一種個心情愉快嘅所以我哋
[00:02:11.900 --> 00:02:16.700]  會睇得到佢寫嘅內容啦即係嗰種嘅態度啦嗰個情形
[00:02:16.700 --> 00:02:19.220]  第三方面就係關鍵字
[00:02:19.220 --> 00:02:22.020]  除咗喜樂之外呢佢都要講同心嘅
[00:02:22.020 --> 00:02:23.780]  咁呀所以你留意啦
[00:02:23.780 --> 00:02:28.380]  呢個嘅喜樂字眼同埋同心嘅字眼呢都有經常出現嘅
[00:02:28.380 --> 00:02:35.420]  咁呀另外啦我哋要知道呢佢寫啲封信畀肥立比教會嗰個嘅動機係啲咩嘢呢第一樣我哋好清楚知道嘅就係
[00:02:35.420 --> 00:02:38.860]  佢要去多謝肥立比教會對佢嘅饋送
[00:02:38.860 --> 00:02:43.060]  即係話肥立比教會呢對保羅嚟講呢係一個好大嘅support嚟嘅
[00:02:43.060 --> 00:02:45.340]  例如好似我哋而家去support
[00:02:45.340 --> 00:02:50.500]  一條宣教士嗰個嘅意義嘅咁呀呢個係一個感謝嘅書信嚟嘅
[00:02:50.500 --> 00:02:54.580]  咁呀另外啦就係啦佢又去表達下自己究竟
[00:02:54.580 --> 00:02:58.620]  佢對自己喺監獄裏面嗰種嘅心理嗰個嘅
[00:02:58.620 --> 00:03:02.980]  情況係啲咩呢佢又覺得可能我都會好快會出獄
[00:03:02.980 --> 00:03:07.620]  但係呢亦都佢又會覺得呢就算唔能夠出獄嘅時候呢
[00:03:07.620 --> 00:03:13.860]  佢都期望藉住啲卷書或者啲封信呢都鼓勵肥立比嘅信徒你繼續要成長
[00:03:13.860 --> 00:03:16.380]  你繼續要去長進同心咁樣
[00:03:16.380 --> 00:03:19.180]  所以呢個都係佢寫啲卷書嗰個原因
[00:03:19.180 --> 00:03:22.780]  咁另一方面就係要提防一啲嘅
[00:03:22.780 --> 00:03:28.940]  國泥者今日我哋都會喺經文會涉獵到呢個嘅呢啲人物嘅
[00:03:28.940 --> 00:03:30.940]  最後啦就係呢
[00:03:30.940 --> 00:03:34.500]  講到呢就係佢要差遣我哋上次冇講嗰兩個人
[00:03:34.500 --> 00:03:39.900]  以巴佛提同埋提摩泰去做一啲嘅傳話或者係對一啲感謝嘅嘢啦
[00:03:39.900 --> 00:03:44.500]  咁所以呢一個呢就係整整嘅就係肥立比書嗰個嘅
[00:03:44.500 --> 00:03:49.620]  內容或者我哋一路去探索嘅時候呢嗰個嘅方向
[00:03:49.620 --> 00:03:53.740]  點解保羅佢會有喜樂嘅心呢係呢個咁嘅情況
[00:03:53.740 --> 00:03:59.220]  咁呀當然啦如果而家要你去諗喜樂或者快樂啦
[00:03:59.220 --> 00:04:02.460]  唔知對你嚟講係咪好似好困難又或者呢
[00:04:02.460 --> 00:04:05.860]  有啲嘅仍然好迷失嗰個嘅情形
[00:04:05.860 --> 00:04:09.180]  因為有時有啲人就講
[00:04:09.180 --> 00:04:11.700]  如果有錢
[00:04:11.700 --> 00:04:13.780]  係咪就會快樂呢
[00:04:13.780 --> 00:04:17.700]  咁呀可能呢有啲人賺咗好多錢啦想做乜就做乜
[00:04:17.700 --> 00:04:21.060]  但係你又發覺呢佢好似又唔係好快樂
[00:04:21.060 --> 00:04:25.500]  所以因此呢喺裏面呢有人就去想破解一下呢種嘅迷思
[00:04:25.500 --> 00:04:27.660]  咁咪以至到呢佢就會話畀你聽
[00:04:27.660 --> 00:04:32.380]  其實原來快樂嗰個因素呢並唔係你擁有幾多
[00:04:32.380 --> 00:04:35.820]  嗰個嘅因素係即係話你花喺邊度
[00:04:35.820 --> 00:04:37.780]  即係你啲錢花喺邊度
[00:04:37.780 --> 00:04:41.460]  咁有啲人呢就話啦如果你啲錢呢能夠花喺一啲嘅
[00:04:41.460 --> 00:04:43.260]  能夠發展上面嘅
[00:04:43.260 --> 00:04:46.780]  或者投資喺一啲人際關係上面嘅嘢呢
[00:04:46.780 --> 00:04:47.700]  你可能會快樂啲
[00:04:47.700 --> 00:04:49.740]  我唔知你認唔認同啦即係你
[00:04:49.740 --> 00:04:53.020]  去請人食飯你係快樂㗎
[00:04:53.020 --> 00:04:55.420]  食飯嗰人快唔快樂先
[00:04:55.420 --> 00:04:58.180]  都唔快樂畀人請食飯
[00:04:58.180 --> 00:05:00.540]  請食飯嗰人都會快樂嘅
[00:05:00.540 --> 00:05:03.500]  因為佢可以搵個時間同你傾下計
[00:05:03.500 --> 00:05:05.660]  同你建立下關係
[00:05:05.660 --> 00:05:08.300]  咁呢個都係嗰個問題所在
[00:05:08.300 --> 00:05:10.820]  你賺咁多錢嚟你係擺邊度先
[00:05:10.820 --> 00:05:12.860]  個快樂因素係啲乜嘢
[00:05:12.860 --> 00:05:17.260]  第二個呢佢就話呢搵到工作啱嘅工作就會快樂
[00:05:17.260 --> 00:05:19.940]  話搵到理想工作帶畀你一世嘅快樂
[00:05:19.940 --> 00:05:21.060]  我唔知你認唔認同
[00:05:21.060 --> 00:05:24.740]  有幾多人你已經覺得自己搵到理想嘅工作嘅
[00:05:24.740 --> 00:05:26.180]  舉手
[00:05:26.180 --> 00:05:29.380]  一個同祖堂一樣祖堂都係一個
[00:05:29.380 --> 00:05:34.220]  你哋人生真係好唔快樂
[00:05:34.220 --> 00:05:37.180]  不過呢又真係會真嘅喎
[00:05:37.180 --> 00:05:41.380]  因為人生裏面呢你去不斷去追求一個嘅目標
[00:05:41.380 --> 00:05:42.940]  又或者一個完美
[00:05:42.940 --> 00:05:45.700]  希望搵到一啲好好嘅工作嘅時候呢
[00:05:45.700 --> 00:05:48.540]  呢一個正正可能帶畀你唔快樂
[00:05:48.540 --> 00:05:53.740]  但係呢原來呢你可以將嗰種嘅目標轉移
[00:05:53.740 --> 00:05:56.140]  其實你可以諗下你呢份工作
[00:05:56.140 --> 00:05:58.820]  其實都有你嘅意義喺當中嘅
[00:05:58.820 --> 00:06:01.020]  有你嗰個目的性喺內邊嘅
[00:06:01.020 --> 00:06:03.860]  咁嘅時候呢你嗰個嘅生命呢
[00:06:03.860 --> 00:06:05.580]  或者睇呢個嘅工作呢
[00:06:05.580 --> 00:06:08.860]  你又唔會睇得咁唔快樂喎
[00:06:08.860 --> 00:06:09.780]  第三樣
[00:06:09.780 --> 00:06:14.140]  健康出咗狀況就無法快樂嗎
[00:06:14.140 --> 00:06:17.540]  Oh positive嗰個結果
[00:06:17.540 --> 00:06:22.660]  呢個呢又係可以嗰個嘅轉化係啲乜嘢呢
[00:06:22.660 --> 00:06:27.500]  嗰個轉化係或者喺你健康出現呢個嘅問題上面
[00:06:27.500 --> 00:06:30.940]  可能你喺當中只係睇住個健康嘅時候呢
[00:06:30.940 --> 00:06:34.460]  你忽略咗其實可能喺呢個嘅低潮嘅裏面呢
[00:06:34.460 --> 00:06:37.260]  你又發覺呢可能你身邊嘅人呢
[00:06:37.260 --> 00:06:39.020]  好多好關心你
[00:06:39.020 --> 00:06:41.860]  好多呢同你去真係去支持你
[00:06:41.860 --> 00:06:43.060]  畀鼓勵你
[00:06:43.060 --> 00:06:45.140]  呢一個係一種嘅轉化
[00:06:45.140 --> 00:06:47.260]  以至到呢你唔再係
[00:06:47.260 --> 00:06:51.420]  只係focus咗喺你嗰個健康嘅問題上面
[00:06:51.420 --> 00:06:56.340]  第四方面當你夢想破滅後呢就無法快樂啦
[00:06:56.340 --> 00:06:59.260]  我唔知道各人你哋有冇夢想呀
[00:06:59.260 --> 00:07:01.980]  定係一條鹹魚呀
[00:07:01.980 --> 00:07:03.900]  人生係需要有夢想
[00:07:03.900 --> 00:07:07.980]  不過你嘅夢想能唔能夠達標呢
[00:07:07.980 --> 00:07:13.060]  人生裏面呢啲嘅夢想又會唔會只係成為你嘅遺憾呢
[00:07:13.060 --> 00:07:17.660]  所以因此呢佢話如果你要轉化呢一個嘅諗法嘅時候呢
[00:07:17.660 --> 00:07:19.580]  你似乎你就要放棄呢
[00:07:19.580 --> 00:07:22.140]  只係睇你嗰個夢想
[00:07:22.140 --> 00:07:24.740]  你可以返返去睇返你現在
[00:07:24.740 --> 00:07:29.780]  你嘅現在其實可以係一個嘅你嘅夢想都得㗎喎
[00:07:29.780 --> 00:07:31.340]  可以一個實現嚟㗎喎
[00:07:31.340 --> 00:07:34.820]  發掘下你所擁有嘅係幾咁可愛嘅
[00:07:34.820 --> 00:07:37.700]  最後一個有啲人就覺得
[00:07:37.700 --> 00:07:40.020]  單身就無法快樂
[00:07:40.020 --> 00:07:44.340]  係一個好悲哀好dry嘅一個嘅生命嚟㗎
[00:07:44.340 --> 00:07:47.180]  不過呢佢呢度呢佢又話到啦
[00:07:47.180 --> 00:07:51.220]  其實呢好多嘅調查研究裏面呢都講到
[00:07:51.220 --> 00:07:53.620]  一個滿意嘅人際關係呢
[00:07:53.620 --> 00:07:56.180]  唔一定係愛情嘅裏面㗎
[00:07:56.180 --> 00:07:59.620]  我相信在座可能你拍過拖
[00:07:59.620 --> 00:08:01.660]  或者你結咗婚嘅
[00:08:01.660 --> 00:08:06.140]  可能你嘅快樂未必喺你嘅伴侶身上面㗎喎
[00:08:06.140 --> 00:08:09.100]  但係呢個問題呢就係話
[00:08:09.100 --> 00:08:12.220]  原來能夠建立嗰個嘅關係
[00:08:12.220 --> 00:08:17.340]  能夠喺你嗰個人際關係上面能夠建立嘅時候呢
[00:08:17.340 --> 00:08:19.700]  呢一個係一個轉化嚟
[00:08:19.700 --> 00:08:23.260]  其實呢幾個問題呢係從一本書去出嚟嘅
[00:08:23.260 --> 00:08:24.900]  嗰本書嘅名字叫做
[00:08:24.900 --> 00:08:27.940]  練習讓自己更快樂
[00:08:27.940 --> 00:08:30.020]  練習讓自己更快樂
[00:08:30.020 --> 00:08:33.380]  呢本書嗰個嘅內容呢就好想話畀你聽呢
[00:08:33.380 --> 00:08:35.580]  其實今日你嘅快樂呢
[00:08:35.580 --> 00:08:39.140]  係可以去操練出嚟嘅
[00:08:39.140 --> 00:08:41.540]  就好似正正呢幾幅圖畫
[00:08:41.540 --> 00:08:43.220]  就講到喺當中
[00:08:43.220 --> 00:08:45.620]  你能夠可以將佢轉化
[00:08:45.620 --> 00:08:51.820]  轉化去嗰個嘅情形
[00:08:51.820 --> 00:08:56.060]  一個嘅足球嘅教練佢咁樣講
[00:08:56.060 --> 00:08:59.140]  佢係一生裏面發生所有嘅事情呢
[00:08:59.140 --> 00:09:01.740]  能夠決定你嘅人生呢
[00:09:01.740 --> 00:09:03.780]  可能得10%嘅啫
[00:09:03.780 --> 00:09:05.660]  剩低落嚟90%呢
[00:09:05.660 --> 00:09:08.700]  係你點樣嚟去面對嗰啲嘢
[00:09:08.700 --> 00:09:10.580]  所以因此呢呢一個嘅快樂呢
[00:09:10.580 --> 00:09:14.100]  所以佢覺得係你可以去練習嘅
[00:09:14.100 --> 00:09:15.540]  練習得嚟嘅
[00:09:15.540 --> 00:09:16.580]  好啦
[00:09:16.580 --> 00:09:19.180]  冇錯可能呢本書裏面講嘅嘢
[00:09:19.180 --> 00:09:22.780]  都可以幫助我哋去從一啲嘅練習
[00:09:22.780 --> 00:09:24.900]  嚟去令到我哋人生裏面快樂啲
[00:09:24.900 --> 00:09:26.980]  但係如果喺我哋信仰上面
[00:09:26.980 --> 00:09:30.020]  我哋要去繼續去維持呢種喜樂呢
[00:09:30.020 --> 00:09:33.860]  我相信保羅喺肥立秘書第三章嘅上面
[00:09:33.860 --> 00:09:36.140]  可以去幫助我哋再去諗一諗
[00:09:36.140 --> 00:09:38.620]  喜樂不在主之外
[00:09:38.620 --> 00:09:41.300]  我哋讓我哋去中讀呢一節嘅經文
[00:09:41.300 --> 00:09:42.540]  第三章第一節
[00:09:42.540 --> 00:09:44.220]  準備一二三
[00:09:44.220 --> 00:09:53.940]  弟兄們
[00:09:53.940 --> 00:09:54.580]  冇錯
[00:09:54.580 --> 00:09:56.340]  保羅喺第三章第一節
[00:09:56.340 --> 00:09:59.420]  再重新對嗰班肥立秘嘅信徒
[00:09:59.420 --> 00:10:01.420]  佢話你哋要靠主喜樂
[00:10:01.420 --> 00:10:03.980]  再重複佢講呢一件嘅事情
[00:10:03.980 --> 00:10:06.980]  呢個係用緊一種好似命令佢哋
[00:10:06.980 --> 00:10:09.220]  你哋要必須要喜樂呀
[00:10:09.220 --> 00:10:12.020]  仲要係靠主喺主嘅裏面
[00:10:12.020 --> 00:10:15.460]  呢一種嘅話語或者呢種嘅重複去寫
[00:10:15.460 --> 00:10:17.340]  佢話係喺佢哋身上面
[00:10:17.340 --> 00:10:18.980]  係寫得好妥當
[00:10:18.980 --> 00:10:20.820]  呢個妥當嘅意義係咩呢
[00:10:20.820 --> 00:10:23.340]  係好想要繼續去保護
[00:10:23.340 --> 00:10:26.100]  佢哋呢班嘅信徒得種一種嘅保護
[00:10:26.100 --> 00:10:29.340]  因為保羅佢要寫呢件事情呢
[00:10:29.340 --> 00:10:31.180]  重提佢哋要喜樂呢
[00:10:31.180 --> 00:10:33.220]  第一樣嘢佢要話畀佢哋聽
[00:10:33.220 --> 00:10:34.500]  佢哋有可能
[00:10:34.500 --> 00:10:37.380]  或者佢哋正正就係面對緊一啲
[00:10:37.380 --> 00:10:38.780]  逼白佢哋嘅人
[00:10:38.780 --> 00:10:40.940]  一陣間之後打後我哋再睇嗰啲經文
[00:10:40.940 --> 00:10:42.780]  就係嗰啲嘅逼白者
[00:10:42.780 --> 00:10:45.060]  但係佢哋被人逼白嘅時候
[00:10:45.060 --> 00:10:47.380]  佢哋要喺主裏面繼續喜樂
[00:10:47.380 --> 00:10:48.540]  生命裏面
[00:10:48.540 --> 00:10:50.260]  第二樣就要提醒佢哋
[00:10:50.260 --> 00:10:52.460]  佢哋仍然有一啲嘅同甘共苦嘅人
[00:10:52.460 --> 00:10:53.500]  佢哋唔孤單
[00:10:53.500 --> 00:10:55.940]  就好似我哋話嗰兩個嘅人物
[00:10:55.940 --> 00:10:57.700]  以巴佛提 提摩提
[00:10:57.700 --> 00:11:01.660]  正正就係幫緊保羅嗰個嘅生命
[00:11:01.660 --> 00:11:05.300]  亦都係菲律賓信徒所認識嘅
[00:11:05.300 --> 00:11:06.500]  第三方面就係
[00:11:06.500 --> 00:11:10.980]  保羅佢要講佢哋講佢自己嘅生命嗰種嘅轉變
[00:11:10.980 --> 00:11:13.660]  亦都係今日去睇打後嘅經文
[00:11:13.660 --> 00:11:14.820]  我哋會睇到保羅
[00:11:14.820 --> 00:11:17.940]  佢點樣去將佢嘅生命本來有嘅嘢
[00:11:17.940 --> 00:11:22.860]  去放棄嗰種嘅生命
[00:11:22.860 --> 00:11:25.300]  我哋要搵返喜樂嘅源頭喺邊度嚟嘅
[00:11:25.300 --> 00:11:27.020]  從呢兩段嘅經文
[00:11:27.020 --> 00:11:29.140]  佢話詩篇第45篇第7節
[00:11:29.140 --> 00:11:31.540]  你喜愛公義恨惡罪惡
[00:11:31.540 --> 00:11:33.460]  所以神就是你的神
[00:11:33.460 --> 00:11:36.140]  用喜樂由高你
[00:11:36.140 --> 00:11:38.100]  勝過高你的同伴
[00:11:38.100 --> 00:11:41.380]  意思係神願意去用喜樂由高你
[00:11:41.380 --> 00:11:43.820]  神係願意將呢種嘅喜樂
[00:11:43.820 --> 00:11:46.580]  賜過畀跟隨佢嘅人
[00:11:46.580 --> 00:11:47.900]  另一方面
[00:11:47.900 --> 00:11:49.660]  喺新約羅馬書亦都咁樣講
[00:11:49.660 --> 00:11:50.940]  15章13節
[00:11:50.940 --> 00:11:53.180]  但願使人有盼望的神
[00:11:53.180 --> 00:11:55.460]  恩順將諸般嘅喜樂
[00:11:55.460 --> 00:11:57.900]  平安充滿你哋嘅心
[00:11:57.900 --> 00:12:00.700]  呢個係一個好似一個祝福
[00:12:00.700 --> 00:12:01.780]  要話畀你聽
[00:12:01.780 --> 00:12:06.940]  呢種嘅喜樂係要去充滿喺你哋嘅生命當中
[00:12:06.940 --> 00:12:09.780]  因為佢咁樣去形容
[00:12:09.780 --> 00:12:12.980]  當一啲信主同唔信主嘅人
[00:12:12.980 --> 00:12:17.500]  仍然喺呢個苦海當中嘅生活
[00:12:17.500 --> 00:12:21.300]  係兩種唔同嘅動物
[00:12:21.300 --> 00:12:23.140]  一啲唔信嘅人
[00:12:23.140 --> 00:12:27.380]  佢喺呢個苦海裏面係一隻雞
[00:12:27.380 --> 00:12:29.940]  當你諗下當一隻雞跌落海嘅時候
[00:12:29.940 --> 00:12:32.020]  佢嘅情況係點樣
[00:12:32.020 --> 00:12:34.820]  有冇掉過隻雞落海呀
[00:12:34.820 --> 00:12:36.220]  你去諗下
[00:12:36.220 --> 00:12:37.300]  當一隻雞跌落海嘅時候
[00:12:37.300 --> 00:12:39.300]  你掙扎掙扎
[00:12:39.300 --> 00:12:41.500]  但係佢最後係點樣呀
[00:12:41.500 --> 00:12:42.820]  一鳴嗚呼
[00:12:42.820 --> 00:12:45.940]  四腳嘅兩腳朝天
[00:12:45.940 --> 00:12:47.820]  咁佢就死咗啦
[00:12:47.820 --> 00:12:49.780]  你估下如果信耶穌嘅人
[00:12:49.780 --> 00:12:52.220]  佢一隻乜嘢呀
[00:12:52.220 --> 00:12:54.140]  唔係雞係乜嘢呀
[00:12:54.140 --> 00:12:55.820]  鴨係啦
[00:12:55.820 --> 00:12:57.860]  鴨跌落海係點呀
[00:12:57.860 --> 00:12:59.420]  起碼唔死得住
[00:12:59.420 --> 00:13:00.860]  佢識游下啦
[00:13:00.860 --> 00:13:02.700]  咁樣個過程
[00:13:02.700 --> 00:13:05.980]  今日人生裏面呢可能
[00:13:05.980 --> 00:13:08.220]  我唔知你係雞定鴨呀
[00:13:08.220 --> 00:13:10.420]  你覺得你自己一隻雞定一隻鴨
[00:13:10.420 --> 00:13:13.580]  你能唔能夠可以好暢快
[00:13:13.580 --> 00:13:17.300]  仍然好喜樂喺度游來游去呢
[00:13:17.300 --> 00:13:18.380]  所以你會留意呢
[00:13:18.380 --> 00:13:19.500]  保羅呢
[00:13:19.500 --> 00:13:21.540]  我哋睇啲卷書嘅時候呢
[00:13:21.540 --> 00:13:24.820]  佢係有一種嘅超越性
[00:13:24.820 --> 00:13:28.780]  我哋話當喺保羅嘅困苦嘅裏面
[00:13:28.780 --> 00:13:31.620]  佢要寫一啲嘅喜樂嘅訊息
[00:13:31.620 --> 00:13:33.100]  並唔容易
[00:13:33.100 --> 00:13:35.300]  但係呢一種嘅困苦
[00:13:35.300 --> 00:13:36.860]  正正唔阻礙佢
[00:13:36.860 --> 00:13:39.300]  係一種超越咗呢個嘅情境
[00:13:39.300 --> 00:13:40.700]  呢個情緒
[00:13:40.700 --> 00:13:42.860]  佢係一隻鴨
[00:13:42.860 --> 00:13:45.380]  佢能夠喺裏面暢游
[00:13:45.380 --> 00:13:50.940]  去甚至去鼓勵其他人
[00:13:50.940 --> 00:13:52.260]  今日我哋喺詩歌裏面呢
[00:13:52.260 --> 00:13:54.340]  都唱咗一啲嘅傳統性嘅詩歌
[00:13:54.340 --> 00:13:56.220]  我唔知你有冇唱過呢隻詩歌
[00:13:56.220 --> 00:13:58.580]  呢隻詩歌叫我心靈得安寧
[00:13:58.580 --> 00:14:00.100]  有邊個唱過
[00:14:00.100 --> 00:14:02.380]  我心靈得安寧
[00:14:02.380 --> 00:14:05.780]  我心靈得安寧得安寧
[00:14:05.780 --> 00:14:08.260]  喺呢個歌詞嘅裏面
[00:14:08.260 --> 00:14:10.620]  你會發覺佢喺裏面講到
[00:14:10.620 --> 00:14:14.220]  佢有時享平安如江河又平穩
[00:14:14.220 --> 00:14:15.580]  有時會憂傷
[00:14:15.580 --> 00:14:17.940]  但係佢嘅心靈會安寧嘅
[00:14:17.940 --> 00:14:20.700]  另外佢話如果撒旦尼去侵害佢
[00:14:20.700 --> 00:14:21.980]  試煉佢嘅時候
[00:14:21.980 --> 00:14:25.820]  佢仍然心靈係可以得安寧嘅
[00:14:25.820 --> 00:14:29.060]  另外佢回想到神嘅恩典嘅時候
[00:14:29.060 --> 00:14:31.260]  佢又心靈裏面得安寧
[00:14:31.260 --> 00:14:35.140]  最後佢係講到當主再來嘅時候
[00:14:35.140 --> 00:14:36.780]  佢仍然相信
[00:14:36.780 --> 00:14:41.140]  神係掌管佢心靈裏面得安寧
[00:14:41.140 --> 00:14:42.820]  寫得好好
[00:14:42.820 --> 00:14:44.060]  呢啲歌詞寫得好好
[00:14:44.060 --> 00:14:45.460]  對佢嚟講你有冇幫助
[00:14:45.460 --> 00:14:48.180]  當你好唔安寧嘅時候
[00:14:48.180 --> 00:14:50.220]  你去唱呢啲嘅詩歌
[00:14:50.220 --> 00:14:56.060]  確實佢幫你再建立返你心靈嗰種嘅平靜
[00:14:56.060 --> 00:14:57.060]  咁我想問下
[00:14:57.060 --> 00:14:58.580]  你覺得呢個作者
[00:14:58.580 --> 00:14:59.660]  佢寫嘅時候
[00:14:59.660 --> 00:15:03.940]  佢心靈係安唔安寧呢?
[00:15:03.940 --> 00:15:08.340]  你覺得佢係好平安咁樣嚟去寫呢個嘅詩歌
[00:15:08.340 --> 00:15:12.740]  定係還是遇到困難去寫呢個詩歌呢?
[00:15:12.740 --> 00:15:16.060]  遇到困難嘅
[00:15:16.060 --> 00:15:19.300]  好安寧嘅平靜嘅
[00:15:19.300 --> 00:15:20.540]  其實呢個作者呢
[00:15:20.540 --> 00:15:24.020]  佢個名呢叫做乜嘢名呢?
[00:15:24.020 --> 00:15:27.340]  佢叫做斯巴福特先生
[00:15:27.340 --> 00:15:28.340]  咁呢有一次呢
[00:15:28.340 --> 00:15:30.540]  佢就因為工作嘅緣故啦
[00:15:30.540 --> 00:15:32.020]  分身不暇呢
[00:15:32.020 --> 00:15:34.660]  佢嘅老婆呢就帶住兩個仔
[00:15:34.660 --> 00:15:37.180]  咁就去咗歐洲嚟度假
[00:15:37.180 --> 00:15:38.620]  咁喺個過程嘅裏面呢
[00:15:38.620 --> 00:15:40.700]  佢哋搭嗰隻船呢
[00:15:40.700 --> 00:15:42.860]  開始要下沉啦
[00:15:42.860 --> 00:15:45.180]  下沉嘅時候嗰個媽媽點樣呢
[00:15:45.180 --> 00:15:47.420]  就將件救生衣就畀咗嗰啲仔
[00:15:47.420 --> 00:15:49.660]  跟住我哋喺度一齊祈禱
[00:15:49.660 --> 00:15:53.060]  祈禱嘅時候就交畀住啦我哋靈魂
[00:15:53.060 --> 00:15:56.180]  咁呢佢哋就跳入海裏面當中
[00:15:56.180 --> 00:15:59.380]  但係喺當時裏面海浪確實太大啦
[00:15:59.380 --> 00:16:01.740]  佢兩個仔就溺斃咗
[00:16:01.740 --> 00:16:06.300]  最後佢太太打咗封電報畀佢先生
[00:16:06.300 --> 00:16:07.380]  兩個字
[00:16:07.380 --> 00:16:09.460]  Save Alone
[00:16:09.460 --> 00:16:10.980]  得返佢一個
[00:16:10.980 --> 00:16:14.100]  當佢先生得到呢個嘅消息之後
[00:16:14.100 --> 00:16:15.860]  大受打擊
[00:16:15.860 --> 00:16:17.380]  但係喺裏面呢
[00:16:17.380 --> 00:16:20.780]  佢經歷過主嗰個嘅看顧
[00:16:20.780 --> 00:16:25.060]  亦都明白到神畀佢嗰種嘅心靈嗰種嘅平穩
[00:16:25.060 --> 00:16:28.900]  於是到佢就寫咗呢隻詩歌出嚟
[00:16:28.900 --> 00:16:31.220]  原來喺人生裏面
[00:16:31.220 --> 00:16:34.780]  環境可以係突破嘅
[00:16:34.780 --> 00:16:37.740]  所以喺呢隻詩歌裏面你會睇到嗰個作者
[00:16:37.740 --> 00:16:39.660]  佢裏面有佢嘅心情
[00:16:39.660 --> 00:16:41.900]  亦都有佢嘅感受喺當中
[00:16:41.900 --> 00:16:45.540]  但係今日仍然仲有好多嘢去侵害我哋
[00:16:45.540 --> 00:16:48.420]  唔畀我哋去快樂 唔畀我哋去喜樂
[00:16:48.420 --> 00:16:49.620]  有我哋再讀
[00:16:49.620 --> 00:16:51.620]  跟住第三章二到六節
[00:16:51.620 --> 00:16:53.060]  準備一二三
[00:16:53.060 --> 00:16:55.060]  應當防備犬類
