
[00:00:00.000 --> 00:00:04.560]  當我拿到這個主題時我很害怕
[00:04:18.720 --> 00:04:20.120]  要破壞他們
[00:04:20.120 --> 00:04:23.520]  要破壞他們的一切
[00:04:23.520 --> 00:04:25.720]  如果純粹用結果來看
[00:04:25.720 --> 00:04:26.920]  覺得不合邏輯
[00:04:26.920 --> 00:04:28.320]  人多好幫忙
[00:04:28.320 --> 00:04:33.720]  把聖殿建好不是很好
[00:04:33.720 --> 00:04:36.120]  但是有一件事是很重要的
[00:04:36.120 --> 00:04:40.720]  他們很重視這個重建的過程
[00:04:40.720 --> 00:04:45.320]  他們的著眼點並不是只是建好聖殿去敬拜
[00:04:45.320 --> 00:04:49.120]  而是在過程當中是否合乎神的心意
[00:04:49.120 --> 00:04:51.920]  為了保持他們信仰的純正
[00:04:51.920 --> 00:04:54.920]  他們決定不用他們幫忙
[00:04:54.920 --> 00:04:58.720]  所以有時候我們真的不需要看結果這麼重要
[00:04:58.720 --> 00:05:01.120]  我們要考慮的是動機和方法
[00:05:01.120 --> 00:05:03.920]  有人為了好的結果不擇手段
[00:05:03.920 --> 00:05:07.720]  也有人堅持為正確的方法去達到這些目的
[00:05:07.720 --> 00:05:09.320]  無論做出什麼選擇
[00:05:09.320 --> 00:05:11.520]  我們都要向神負責
[00:05:11.520 --> 00:05:13.120]  我記得幾個星期前
[00:05:13.120 --> 00:05:14.320]  有一間教會
[00:05:14.320 --> 00:05:16.320]  是我們報道會的德聖堂
[00:05:16.320 --> 00:05:18.320]  它有一個籌款的晚宴
[00:05:18.320 --> 00:05:20.120]  我也很感動
[00:05:20.120 --> 00:05:21.720]  因為這間教會很特別
[00:05:21.720 --> 00:05:24.320]  它做很多監獄事工
[00:05:24.320 --> 00:05:26.520]  香港不同其他地方
[00:05:26.520 --> 00:05:28.920]  香港被一些人坐牢
[00:05:28.920 --> 00:05:36.920]  不是有很多中途屋宇可以讓他們住
[00:05:36.920 --> 00:05:39.120]  讓他們脫離群體
[00:05:39.120 --> 00:05:41.320]  讓他們慢慢融入這個教會
[00:05:41.320 --> 00:05:42.320]  香港太小了
[00:05:42.320 --> 00:05:43.520]  一出獄怎麼辦?
[00:05:43.520 --> 00:05:45.520]  馬上又回到平時的地方
[00:05:45.520 --> 00:05:46.720]  又是那個群體
[00:05:46.720 --> 00:05:49.120]  所以有時候真的想自拔出來
[00:05:49.120 --> 00:05:51.720]  不是這麼簡單
[00:05:51.720 --> 00:05:52.720]  但是很感謝神
[00:05:52.720 --> 00:05:57.320]  很多信主的人都來這個教會
[00:05:57.320 --> 00:05:59.120]  但是教會就不可以收奉獻
[00:05:59.120 --> 00:06:01.320]  因為真的不知道錢從哪裡來
[00:06:01.320 --> 00:06:03.720]  因為它不是這麼容易一下就脫離了
[00:06:03.720 --> 00:06:04.720]  但是很感動
[00:06:04.720 --> 00:06:07.120]  很多教會包括我們港福堂
[00:06:07.120 --> 00:06:08.920]  都做了很多的奉獻
[00:06:08.920 --> 00:06:10.320]  這個是一個原則
[00:06:10.320 --> 00:06:13.320]  它堅守著這個原則
[00:06:13.320 --> 00:06:20.520]  當年馬丁路德被人逼去審
[00:06:20.520 --> 00:06:22.720]  在一個地方叫Wormheat審
[00:06:22.720 --> 00:06:24.320]  他當時說了一個詞
[00:06:24.320 --> 00:06:27.120]  這個詞是很出名的
[00:06:27.120 --> 00:06:29.320]  Here I stand
[00:06:29.320 --> 00:06:30.720]  Here stay here
[00:06:30.720 --> 00:06:32.120]  我的立場
[00:06:32.120 --> 00:06:34.320]  我現在是堅定我的立場
[00:06:34.320 --> 00:06:35.520]  就是說死就死了
[00:06:35.520 --> 00:06:36.520]  講俗一點
[00:06:36.520 --> 00:06:40.720]  這個就是我的壓立不倒的立場
[00:06:40.720 --> 00:06:42.920]  我們看看
[00:06:42.920 --> 00:06:45.720]  我們教會是應該怎樣壓立不倒
[00:06:45.720 --> 00:06:48.120]  現在我們看看
[00:06:48.120 --> 00:06:53.720]  Ecclesia教會到底是什麼呢?
[00:06:53.720 --> 00:06:56.520]  神鄉他們啟示他們自己
[00:06:56.520 --> 00:06:58.920]  神鄉他們去經歷他們自己
[00:06:58.920 --> 00:07:04.120]  使他們在啟示和經歷中真實的認識神
[00:07:04.120 --> 00:07:07.520]  然後他們就成為神的見證人
[00:07:07.520 --> 00:07:10.720]  也是神鄉他們在地上的代表
[00:07:10.720 --> 00:07:13.720]  叫萬民從他們當中看見神
[00:07:13.720 --> 00:07:17.720]  因為他們的蒙福而受到吸引來歸向神
[00:07:17.720 --> 00:07:19.520]  我們一定要提到教會
[00:07:19.520 --> 00:07:22.920]  我們要看回以色列人的歷史
[00:07:22.920 --> 00:07:27.320]  我們實際可以看見神給教會在地上的公容
[00:07:27.320 --> 00:07:28.920]  教會是屬天的
[00:07:28.920 --> 00:07:30.720]  祂不是屬於地的
[00:07:30.720 --> 00:07:31.920]  因為屬地的事
[00:07:31.920 --> 00:07:34.120]  並不是祂應該站在的地方
[00:07:34.120 --> 00:07:36.720]  但是教會還是在地上
[00:07:36.720 --> 00:07:42.120]  所以主也沒有叫我們教會離開地
[00:07:42.120 --> 00:07:42.920]  主神說
[00:07:42.920 --> 00:07:44.720]  「我不求叫他們離開世界
[00:07:44.720 --> 00:07:47.720]  只求保守他們脫離那惡者」
[00:07:47.720 --> 00:07:49.720]  《讓夫人十七章》
[00:07:49.720 --> 00:07:52.320]  惡者當然是指撒旦
[00:07:52.320 --> 00:07:56.720]  地是指世界的風氣和潮流
[00:07:56.720 --> 00:07:59.520]  這正是屬於地的本質
[00:07:59.520 --> 00:08:01.320]  教會在地上
[00:08:01.320 --> 00:08:04.120]  其實我們提起教會
[00:08:04.120 --> 00:08:07.920]  有很多神學家或學術上的研究
[00:08:07.920 --> 00:08:11.120]  有分有形教會和無形教會
[00:08:11.120 --> 00:08:12.720]  當你一信主
[00:08:12.720 --> 00:08:14.720]  你認你的呼召的時候
[00:08:14.720 --> 00:08:18.120]  你已經屬於一個無形的教會
[00:08:18.120 --> 00:08:21.320]  你已經屬於一個大大天上的教會
[00:08:21.320 --> 00:08:23.320]  地上的教會是什麼呢?
[00:08:23.320 --> 00:08:26.520]  是我們一起敬拜的地方
[00:08:26.520 --> 00:08:28.320]  所以有所謂的墨寺
[00:08:28.320 --> 00:08:29.320]  有P字
[00:08:29.320 --> 00:08:31.120]  不是每個人都能上去
[00:08:31.120 --> 00:08:33.120]  我很記得
[00:08:33.120 --> 00:08:34.720]  我剛剛回來香港的時候
[00:08:34.720 --> 00:08:36.520]  在北角的地方
[00:08:36.520 --> 00:08:38.320]  一舉頭一望天上
[00:08:38.320 --> 00:08:40.120]  嘩!教會多得不得了
[00:08:40.120 --> 00:08:42.120]  什麼教會都說得出
[00:08:42.120 --> 00:08:42.720]  在香港
[00:08:42.720 --> 00:08:43.520]  我相信香港是
[00:08:43.520 --> 00:08:44.720]  可能在世界上
[00:08:44.720 --> 00:08:48.320]  這件事都不是一是二
[00:08:48.320 --> 00:08:50.120]  當然我們知道原因是什麼
[00:08:50.120 --> 00:08:51.720]  因為很多不同的地方
[00:08:51.720 --> 00:08:53.120]  警察組織的警察會
[00:08:53.120 --> 00:08:54.920]  各方面去了中國大陸
[00:08:54.920 --> 00:08:56.720]  後來因為內戰各種原因
[00:08:56.720 --> 00:08:58.520]  就全部來到香港
[00:08:58.520 --> 00:09:01.120]  所以見到很多不同的教派
[00:09:01.120 --> 00:09:02.320]  宗派
[00:09:02.320 --> 00:09:03.920]  我們叫denomination
[00:09:03.920 --> 00:09:05.320]  在香港那裡
[00:09:05.320 --> 00:09:07.320]  這些都是地上的教會
[00:09:07.320 --> 00:09:09.920]  有形的教會
[00:09:09.920 --> 00:09:12.320]  有形的教會也有它的功用
[00:09:12.320 --> 00:09:15.720]  我剛才說到一定要看以色列人
[00:09:15.720 --> 00:09:17.920]  神對以色列人的揀選
[00:09:17.920 --> 00:09:19.520]  為什麼要揀選他呢?
[00:09:19.520 --> 00:09:23.920]  神藉著摩西將以色列人從埃及帶出來
[00:09:23.920 --> 00:09:27.120]  在西乃山下跟他們納約
[00:09:27.120 --> 00:09:29.120]  讓他們歸在他的名下
[00:09:29.120 --> 00:09:32.520]  成為選民
[00:09:32.520 --> 00:09:34.720]  摩西道臣那裡
[00:09:34.720 --> 00:09:36.320]  耶和華從山上呼籲
[00:09:36.320 --> 00:09:39.320]  你要這樣跟那些雅各家講
[00:09:39.320 --> 00:09:40.720]  曉喻以色列人說
[00:09:40.720 --> 00:09:43.320]  我向埃及人所行的事
[00:09:43.320 --> 00:09:45.520]  你們都看見了
[00:09:45.520 --> 00:09:50.520]  且看見我儒英將你們背在翅膀上帶來歸我
[00:09:50.520 --> 00:09:53.120]  如今你們若實在聽從我的話
[00:09:53.120 --> 00:09:54.320]  遵守我的約
[00:09:54.320 --> 00:09:58.120]  就要在萬民中作所屬我的子民
[00:09:58.120 --> 00:10:00.120]  因為全地都是我的
[00:10:00.120 --> 00:10:03.720]  你們要歸我作祭司的國度
[00:10:03.720 --> 00:10:06.920]  為聖潔的國民
[00:10:06.920 --> 00:10:08.920]  神向他的百姓所說的這一段話
[00:10:08.920 --> 00:10:10.520]  已經很明白
[00:10:10.520 --> 00:10:15.720]  將神選他們的原因和功用說出來了
[00:10:15.720 --> 00:10:16.520]  但很可惜
[00:10:16.520 --> 00:10:19.120]  以色列人離棄神
[00:10:19.120 --> 00:10:21.520]  他們不承認神的地位
[00:10:21.520 --> 00:10:23.320]  也不承認神的權柄
[00:10:23.320 --> 00:10:25.920]  更加不承認神的存在
[00:10:25.920 --> 00:10:27.920]  這種情形從遠到今
[00:10:27.920 --> 00:10:29.920]  到今天都是
[00:10:29.920 --> 00:10:31.920]  我很記得我以前工作的環境
[00:10:31.920 --> 00:10:33.320]  有很多猶太人
[00:10:33.320 --> 00:10:34.920]  我一跟他們說
[00:10:34.920 --> 00:10:36.920]  想跟他們傳福音
[00:10:36.920 --> 00:10:37.920]  提一提
[00:10:37.920 --> 00:10:38.920]  一句話就賣了
[00:10:38.920 --> 00:10:41.320]  你知道還是我知道?
[00:10:41.320 --> 00:10:42.920]  因為是他們的歷史
[00:10:42.920 --> 00:10:49.520]  他們說我的祖先經歷過這個階段
[00:10:49.520 --> 00:10:51.320]  你經歷過這個歷史
[00:10:51.320 --> 00:10:52.120]  你是什麼
[00:10:52.120 --> 00:10:53.320]  你是一個出名的香港人
[00:10:53.320 --> 00:10:53.920]  來到這裡
[00:10:53.920 --> 00:10:54.920]  你跟我說話
[00:10:54.920 --> 00:10:56.520]  說說耶穌
[00:10:56.520 --> 00:11:00.320]  有時候聽不聽得到這個
[00:11:00.320 --> 00:11:02.720]  這個欄杆是多厲害
[00:11:02.720 --> 00:11:06.320]  我完全沒辦法跳過去
[00:11:06.320 --> 00:11:07.320]  但是神很好
[00:11:07.320 --> 00:11:08.320]  神掛念他們
[00:11:08.320 --> 00:11:09.320]  所以用個比喻
[00:11:09.320 --> 00:11:11.920]  浪子和父親都一樣
[00:11:11.920 --> 00:11:14.920]  祂天天在等他們轉會
[00:11:14.920 --> 00:11:17.320]  人的悲憶是很嚴重的
[00:11:17.320 --> 00:11:19.320]  根本不肯接受神
[00:11:19.320 --> 00:11:22.720]  神如何將祂的心意向人說明
[00:11:22.720 --> 00:11:27.720]  就是以色列人被神算照的原因之一
[00:11:27.720 --> 00:11:30.920]  以色列人就是要向萬民證明神
[00:11:30.920 --> 00:11:33.120]  神在以色列民身上所作的
[00:11:33.120 --> 00:11:37.720]  向列邦顯明祂是神
[00:11:37.720 --> 00:11:39.720]  原本是很美麗的故事
[00:11:39.720 --> 00:11:42.320]  特別被選為選民
[00:11:42.320 --> 00:11:45.920]  又可以見證神
[00:11:45.920 --> 00:11:48.320]  不要忘記亞伯拉罕還有別的後裔
[00:11:48.320 --> 00:11:53.920]  以色馬利亞和一些去了東方的子孫
[00:11:53.920 --> 00:11:55.920]  但特別選了以色列人
[00:11:55.920 --> 00:11:57.120]  也有些朋友問我
[00:11:57.120 --> 00:11:58.320]  我在查經版經常問
[00:11:58.320 --> 00:11:59.520]  為什麼不選我們中國人
[00:11:59.520 --> 00:12:00.920]  我們中國人這麼多
[00:12:00.920 --> 00:12:01.720]  一定有好有壞
[00:12:01.720 --> 00:12:04.320]  好的一定多過他
[00:12:04.320 --> 00:12:05.120]  但我告訴你
[00:12:05.120 --> 00:12:07.520]  這不是一個好差事
[00:12:07.520 --> 00:12:08.720]  你看看他們的遭遇
[00:12:08.720 --> 00:12:10.720]  大家就知道
[00:12:10.720 --> 00:12:11.920]  祭司的國
[00:12:11.920 --> 00:12:14.320]  聖經說你們要歸我作祭司的國度
[00:12:14.320 --> 00:12:17.320]  為聖傑的國民
[00:12:17.320 --> 00:12:18.720]  作祭司的國度是什麼呢?
[00:12:18.720 --> 00:12:20.120]  就是神要他們從溝通
[00:12:20.120 --> 00:12:23.720]  神和人之間一個正常關係的橋樑
[00:12:23.720 --> 00:12:27.320]  使人可以有路回到神的面前
[00:12:27.320 --> 00:12:32.920]  教會現在就代替了以色列人的功用
[00:12:32.920 --> 00:12:34.320]  大家記住
[00:12:34.320 --> 00:12:37.520]  我們是代替了以色列人的功用
[00:12:37.520 --> 00:12:38.720]  以色列的迷失
[00:12:38.720 --> 00:12:44.720]  正是現在教會作神見證的路上的一個尷尬
[00:12:44.720 --> 00:12:46.120]  大家要小心
[00:12:46.120 --> 00:12:48.920]  你給了一個不好的模範給我們
[00:12:48.920 --> 00:12:51.520]  他失去了神面前該有的功用
[00:12:51.520 --> 00:12:54.320]  屬靈的價值也都沒有了
[00:12:54.320 --> 00:12:57.320]  好像以色列人圖有神的選民這個銜頭
[00:12:57.320 --> 00:12:58.720]  他們個個都說自己是Chosen
[00:12:58.720 --> 00:13:01.720]  所以我一出聲就被他封口了
[00:13:01.720 --> 00:13:04.320]  但是在神的計劃中
[00:13:04.320 --> 00:13:07.720]  現在在神的計劃中被遺棄了
[00:13:07.720 --> 00:13:10.720]  因為我有些很好的朋友是猶太人
[00:13:10.720 --> 00:13:11.720]  我跟他怎麼說
[00:13:11.720 --> 00:13:16.720]  他都不會讓我說下去
[00:13:16.720 --> 00:13:18.720]  在之後我沒有記錯是33年
[00:13:18.720 --> 00:13:22.720]  在安提沃教會成立
[00:13:22.720 --> 00:13:24.720]  當以色列人失去了功用
[00:13:24.720 --> 00:13:28.720]  神再次興起了教會
[00:13:28.720 --> 00:13:31.720]  用教會去代替這班以色列人的功用
[00:13:31.720 --> 00:13:34.720]  而且完成了以色列神
[00:13:34.720 --> 00:13:37.720]  因召中所未完成的東西
[00:13:37.720 --> 00:13:40.720]  教會就成為神在地上作供的出口
[00:13:40.720 --> 00:13:43.720]  教會必須在地上獻出祂的功用
[00:13:43.720 --> 00:13:47.720]  不論我們怎樣一次一次迷失和迴轉
[00:13:47.720 --> 00:13:52.720]  神都會幫助我們
[00:13:52.720 --> 00:13:53.720]  支持我們
[00:13:53.720 --> 00:13:58.720]  大家可能想到啟示錄
[00:13:58.720 --> 00:13:59.720]  我很喜歡啟示錄
[00:13:59.720 --> 00:14:03.720]  想起七個金燈
[00:14:03.720 --> 00:14:06.720]  七個星 七個靈
[00:14:06.720 --> 00:14:09.720]  七個星就是教會的長老
[00:14:09.720 --> 00:14:11.720]  神保守我們 祂的靈
[00:14:11.720 --> 00:14:14.720]  而且祂自己穿著白衣
[00:14:14.720 --> 00:14:18.720]  在教會七個金燈台走來走去
[00:14:18.720 --> 00:14:23.720]  神在我們當中
[00:14:23.720 --> 00:14:27.720]  這是一個很重要的承諾
[00:14:27.720 --> 00:14:31.720]  教會在神日計劃顯出的第一個功用是什麼?
[00:14:31.720 --> 00:14:32.720]  傳福音
[00:14:32.720 --> 00:14:35.720]  當然也有些教派說是敬拜
[00:14:35.720 --> 00:14:36.720]  敬拜最重要
[00:14:36.720 --> 00:14:41.720]  我相信這兩者都應該平衡
[00:14:41.720 --> 00:14:44.720]  有些教會
[00:14:44.720 --> 00:14:45.720]  有時候我們去到外國
[00:14:45.720 --> 00:14:49.720]  有些教會的講道很短
[00:14:49.720 --> 00:14:50.720]  五分鐘 十分鐘
[00:14:50.720 --> 00:14:52.720]  我去那裡五分鐘
[00:14:52.720 --> 00:14:53.720]  但不是那些
[00:14:53.720 --> 00:14:54.720]  其實主要是敬拜
[00:14:54.720 --> 00:14:59.720]  但在周圍有很多不同的舞蹈班
[00:14:59.720 --> 00:15:01.720]  駐日學各方面
[00:15:01.720 --> 00:15:02.720]  在教導方面
[00:15:02.720 --> 00:15:04.720]  所以我們的餘木都很忙
[00:15:04.720 --> 00:15:05.720]  經常要編這些班
[00:15:05.720 --> 00:15:06.720]  因為很重要
[00:15:06.720 --> 00:15:10.720]  這就是我們的基礎
[00:15:10.720 --> 00:15:13.720]  遠在1930年已經有人批評
[00:15:13.720 --> 00:15:14.720]  批評所有福音派
[00:15:14.720 --> 00:15:17.720]  你們太過注重教義
[00:15:17.720 --> 00:15:18.720]  我們注重經驗
[00:15:18.720 --> 00:15:20.720]  我們的經驗在這裡
[00:15:20.720 --> 00:15:24.720]  魔鬼也可以給你很多經驗
[00:15:24.720 --> 00:15:25.720]  所以很重要
[00:15:25.720 --> 00:15:28.720]  我們的基礎很實際
[00:15:28.720 --> 00:15:33.720]  這樣就不會前門大後門大
[00:15:33.720 --> 00:15:35.720]  這樣就不會跌倒
[00:15:35.720 --> 00:15:38.720]  這是很重要的一件事
[00:15:38.720 --> 00:15:39.720]  福音的功用
[00:15:39.720 --> 00:15:41.720]  就是要帶出福音的果效
[00:15:41.720 --> 00:15:44.720]  福音的果效就是要人去到神的面前
[00:15:44.720 --> 00:15:45.720]  沒有了福音的果效
[00:15:45.720 --> 00:15:48.720]  就看不出福音的功用
[00:15:48.720 --> 00:15:49.720]  第二件事
[00:15:49.720 --> 00:15:52.720]  為福音 為真理做見證
[00:15:52.720 --> 00:15:55.720]  我經常用文化使命 文化使命
[00:15:55.720 --> 00:15:56.720]  神給了兩個使命
[00:15:56.720 --> 00:15:58.720]  一個是內 一個是外
[00:15:58.720 --> 00:15:59.720]  外就是
[00:15:59.720 --> 00:16:00.720]  待會我們會提到
[00:16:00.720 --> 00:16:02.720]  如何傳福音
[00:16:02.720 --> 00:16:03.720]  另外一個就是
[00:16:03.720 --> 00:16:05.720]  How to live
[00:16:05.720 --> 00:16:06.720]  你身為一個基督徒
[00:16:06.720 --> 00:16:07.720]  你在這個世界上
[00:16:07.720 --> 00:16:09.720]  你要怎樣活下去
[00:16:09.720 --> 00:16:15.720]  在使命裡也說到
[00:16:15.720 --> 00:16:16.720]  我們怎樣愛神
[00:16:16.720 --> 00:16:17.720]  怎樣愛我們的鄰居
[00:16:17.720 --> 00:16:19.720]  愛我們的朋友
[00:16:19.720 --> 00:16:21.720]  這是很重要的一件事
[00:16:21.720 --> 00:16:23.720]  剛才那首歌真的很好
[00:16:23.720 --> 00:16:24.720]  讓人看得出
[00:16:24.720 --> 00:16:26.720]  看到基督是怎樣的
[00:16:26.720 --> 00:16:27.720]  這個不容易
[00:16:27.720 --> 00:16:31.720]  這個功課我們一直都在學
[00:16:31.720 --> 00:16:33.720]  教會是真理
[00:16:33.720 --> 00:16:34.720]  為真理做見證
[00:16:34.720 --> 00:16:37.720]  讓神可以在教會當中顯出來
[00:16:37.720 --> 00:16:39.720]  這就是教會在地上的另一個功用
[00:16:39.720 --> 00:16:42.720]  教會不能叫人在其中遇見神
[00:16:42.720 --> 00:16:44.720]  教會就是失去它的功用
[00:16:44.720 --> 00:16:48.720]  因為教會不是為彰顯人而有的
[00:16:48.720 --> 00:16:51.720]  教會的存在完全是彰顯神
[00:16:51.720 --> 00:16:55.720]  教會是真理的儲石和根基
[00:16:55.720 --> 00:16:58.720]  教會既然是真理的儲石和根基
[00:16:58.720 --> 00:16:59.720]  那就是說教會的功用
[00:16:59.720 --> 00:17:01.720]  必須是顯明真理
[00:17:01.720 --> 00:17:02.720]  維護真理
[00:17:02.720 --> 00:17:03.720]  傳揚真理
[00:17:03.720 --> 00:17:07.720]  好像偉大的建築物一樣很實在
[00:17:07.720 --> 00:17:11.720]  最後一件我覺得最重要的事
[00:17:11.720 --> 00:17:16.720]  教會就是我們基督救贖計劃的見證
[00:17:16.720 --> 00:17:18.720]  聽到榮耀歸於父神
[00:17:18.720 --> 00:17:20.720]  這是菲勒比斯二章說的
[00:17:20.720 --> 00:17:23.720]  就是顯明神救贖的計劃
[00:17:23.720 --> 00:17:26.720]  十字架大家都知道
[00:17:26.720 --> 00:17:28.720]  當耶穌在十字架上說了最後一句話
[00:17:28.720 --> 00:17:30.720]  「成了」
[00:17:30.720 --> 00:17:33.720]  我們很多時候對教會來說
[00:17:33.720 --> 00:17:35.720]  德性比成功更加重要
[00:17:35.720 --> 00:17:38.720]  因為成功多數是達到人的心願
[00:17:38.720 --> 00:17:41.720]  但德性就是完成了神的使命
[00:17:41.720 --> 00:17:44.720]  所以耶穌在十字架上說了「成了」
[00:17:44.720 --> 00:17:46.720]  十字架的意思是什麼
[00:17:46.720 --> 00:17:49.720]  就是我們人和神的復合
[00:17:49.720 --> 00:17:51.720]  人和人的復合
[00:17:51.720 --> 00:17:53.720]  愛
[00:17:53.720 --> 00:17:56.720]  而令到人和人復合
[00:17:56.720 --> 00:17:57.720]  這是什麼
[00:17:57.720 --> 00:17:59.720]  和平的使者
[00:17:59.720 --> 00:18:01.720]  人和十字架和神的復合是什麼
[00:18:01.720 --> 00:18:03.720]  是全復任
[00:18:03.720 --> 00:18:07.720]  這個十字架的定義是相當之重要
[00:18:07.720 --> 00:18:09.720]  教會沒有了十字架
[00:18:09.720 --> 00:18:11.720]  就永遠不會有見證
[00:18:11.720 --> 00:18:13.720]  所以主一提到教會的建造的時候
[00:18:13.720 --> 00:18:16.720]  緊接著就啟示出十字架
[00:18:16.720 --> 00:18:18.720]  告訴我們要背起十字架
[00:18:18.720 --> 00:18:20.720]  就是要接受十字架
