
[00:00:00.000 --> 00:00:02.880]  好 請姐妹讓我們聽一聽道義先 讓我們同心的禱告
[00:01:48.600 --> 00:01:52.400]  同時也感謝祢 也透過耶穌基督
[00:01:52.400 --> 00:01:55.000]  祢的親愛的兒子
[00:01:55.000 --> 00:02:01.200]  祂的救恩已經完成了我們相信祢的每一個人
[00:02:01.200 --> 00:02:03.800]  所以帶領我們在接下來的時間
[00:02:03.800 --> 00:02:07.200]  不僅是在教會 也在整個世界
[00:02:07.200 --> 00:02:11.200]  從現在開始 我們可以證明我們真正的信仰
[00:02:11.200 --> 00:02:12.400]  在眾人之間
[00:02:12.400 --> 00:02:14.200]  我們在耶穌基督的名義下祈禱
[00:02:14.200 --> 00:02:16.600]  我們的禱告和心禱告是共靠主耶穌的
[00:02:16.600 --> 00:02:17.600]  得聖名自立
[00:02:17.600 --> 00:02:18.600]  明白嗎?
[00:02:18.600 --> 00:02:21.800]  不知道大家有沒有想過
[00:02:21.800 --> 00:02:23.200]  不知道大家有沒有想過
[00:02:23.200 --> 00:02:26.000]  作為一個基督徒
[00:02:26.000 --> 00:02:29.000]  今天活在這個世界上面有什麼意義呢?
[00:02:29.000 --> 00:02:31.600]  今天活在這個世界上有什麼意義呢?
[00:02:31.600 --> 00:02:34.200]  最近因為有不同的弟兄姊妹
[00:02:34.200 --> 00:02:36.600]  跟我有些聯絡交往
[00:02:36.600 --> 00:02:39.800]  最近有一個弟兄姊妹經常跟我聯絡交往
[00:02:39.800 --> 00:02:43.200]  隨著世界局勢的動盪
[00:02:43.200 --> 00:02:46.000]  隨著世界局勢的動盪
[00:02:46.000 --> 00:02:48.400]  導致看到人和人
[00:02:48.400 --> 00:02:50.200]  看到人與人
[00:02:50.200 --> 00:02:53.200]  國家與國家之間的分裂狀態
[00:02:53.200 --> 00:02:55.600]  國家與國家之間的分裂狀態
[00:02:55.600 --> 00:02:56.800]  她就問了一個問題
[00:02:56.800 --> 00:02:57.800]  她就問了一個問題
[00:02:57.800 --> 00:03:00.000]  究竟我們今天基督徒在這個地上
[00:03:00.000 --> 00:03:01.800]  其實為了什麼而存在呢?
[00:03:01.800 --> 00:03:04.400]  究竟我們基督徒在這個地球上
[00:03:04.400 --> 00:03:06.000]  以什麼方式來存在呢?
[00:03:06.000 --> 00:03:07.400]  特別在這個世界當中
[00:03:07.400 --> 00:03:09.000]  特別在這個世界當中
[00:03:09.000 --> 00:03:10.400]  很多時候都會說
[00:03:10.400 --> 00:03:13.000]  你究竟是屬於哪一派人士
[00:03:13.000 --> 00:03:15.400]  很多人會問你屬於哪一派人士
[00:03:15.400 --> 00:03:17.400]  譬如我們加拿大都快要選舉了
[00:03:17.400 --> 00:03:19.200]  譬如我們加拿大馬上要選舉
[00:03:19.200 --> 00:03:20.800]  很多人就經常去討論
[00:03:20.800 --> 00:03:22.000]  很多人就會討論
[00:03:22.000 --> 00:03:23.600]  你是屬於藍派
[00:03:23.600 --> 00:03:24.600]  你是屬於藍派
[00:03:24.600 --> 00:03:25.400]  紅派
[00:03:25.400 --> 00:03:26.000]  紅派
[00:03:26.000 --> 00:03:27.000]  橙派
[00:03:27.000 --> 00:03:27.600]  橙派
[00:03:27.600 --> 00:03:28.400]  綠派
[00:03:28.400 --> 00:03:29.000]  綠派
[00:03:29.000 --> 00:03:30.200]  或者是雜不啷派
[00:03:30.200 --> 00:03:31.600]  或者是雜不啷派
[00:03:31.600 --> 00:03:33.400]  究竟你是哪一派好的呢?
[00:03:33.400 --> 00:03:34.600]  哪一派比較好呢?
[00:03:34.600 --> 00:03:36.000]  就會直接影響到你今天
[00:03:36.000 --> 00:03:38.200]  怎樣在這個地上生活的模式
[00:03:38.200 --> 00:03:39.400]  或者怎樣取態了
[00:03:39.400 --> 00:03:42.800]  就會影響你的生活模式和你的取態
[00:03:42.800 --> 00:03:44.400]  我今天早上收到一個短訊
[00:03:44.400 --> 00:03:46.000]  我今天早上收到一個短訊
[00:03:46.000 --> 00:03:47.800]  就講到其中一派的人士
[00:03:47.800 --> 00:03:48.800]  就講到其中一派的人士
[00:03:48.800 --> 00:03:50.400]  為了奚落另一派的人
[00:03:50.400 --> 00:03:53.000]  為了奚落另一派的人
[00:03:53.000 --> 00:03:54.200]  就製作了一些T恤
[00:03:54.200 --> 00:03:56.200]  就製作了一些T恤
[00:03:56.200 --> 00:03:58.400]  大家就會討論
[00:03:58.400 --> 00:04:00.000]  你敢穿這件T恤嗎?
[00:04:00.000 --> 00:04:00.800]  你敢穿這件T恤嗎?
[00:04:00.800 --> 00:04:02.400]  你敢穿這件T恤嗎?
[00:04:02.400 --> 00:04:03.600]  穿了之後
[00:04:03.600 --> 00:04:04.200]  穿了以後
[00:04:04.200 --> 00:04:06.600]  你會不會在街上被人打到豬頭呢?
[00:04:06.600 --> 00:04:06.600]  你會不會在街上被人打到豬頭呢?
[00:04:06.600 --> 00:04:06.600]  你會不會在街上被人打到豬頭呢?
[00:04:06.600 --> 00:04:06.600]  你會不會在街上被人打到豬頭呢?
[00:04:06.600 --> 00:04:06.600]  你會不會在街上被人打到豬頭呢?
[00:04:06.600 --> 00:04:06.600]  你會不會在街上被人打到豬頭呢?
[00:04:06.600 --> 00:04:23.200]  你會不會在街上被人打到豬頭呢?
[00:04:23.200 --> 00:04:36.600]  這是一種不信的世界觀
[00:04:36.600 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:40.400 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:40.400 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:40.400 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:40.400 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:40.400 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:40.400 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:40.400 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:40.400 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:40.400 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:40.400 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:40.400 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:40.400 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:40.400 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:40.400 --> 00:04:40.400]  目的是為了爭取自己的利益
[00:04:53.200 --> 00:05:13.200]  目的是為了爭取自己的利益
[00:05:13.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:33.200]  目的是為了爭取自己的利益
[00:05:33.200 --> 00:05:43.200]  目的是為了爭取自己的利益
[00:05:43.200 --> 00:05:43.200]  目的是為了爭取自己的利益
[00:05:43.200 --> 00:05:43.200]  目的是為了爭取自己的利益
[00:05:43.200 --> 00:05:43.200]  目的是為了爭取自己的利益
[00:05:43.200 --> 00:05:43.200]  目的是為了爭取自己的利益
[00:05:43.200 --> 00:05:43.200]  目的是為了爭取自己的利益
[00:05:43.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:03.200]  目的是為了爭取自己的利益
[00:06:03.200 --> 00:06:13.200]  目的是為了爭取自己的利益
[00:06:13.200 --> 00:06:13.200]  目的是為了爭取自己的利益
[00:06:13.200 --> 00:06:13.200]  目的是為了爭取自己的利益
[00:06:13.200 --> 00:06:13.200]  目的是為了爭取自己的利益
[00:06:13.200 --> 00:06:13.200]  目的是為了爭取自己的利益
[00:06:13.200 --> 00:06:13.200]  目的是為了爭取自己的利益
[00:06:13.200 --> 00:06:13.200]  目的是為了爭取自己的利益
[00:06:13.200 --> 00:06:13.200]  目的是為了爭取自己的利益
[00:06:13.200 --> 00:06:13.200]  目的是為了爭取自己的利益
[00:06:13.200 --> 00:06:13.200]  目的是為了爭取自己的利益
[00:06:13.200 --> 00:06:13.200]  目的是為了爭取自己的利益
[00:06:13.200 --> 00:06:13.200]  目的是為了爭取自己的利益
[00:06:13.200 --> 00:06:13.260]  目的是為了爭取自己的利益
[00:06:33.200 --> 00:06:43.200]  目的是為了爭取自己的利益
[00:07:03.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:23.200]  目的是為了爭取自己的利益
[00:07:23.200 --> 00:07:33.200]  目的是為了爭取自己的利益
[00:07:33.200 --> 00:07:33.200]  目的是為了爭取自己的利益
[00:07:33.200 --> 00:07:33.200]  目的是為了爭取自己的利益
[00:07:33.200 --> 00:07:33.200]  目的是為了爭取自己的利益
[00:07:33.200 --> 00:07:33.200]  目的是為了爭取自己的利益
[00:07:33.200 --> 00:07:33.200]  目的是為了爭取自己的利益
[00:07:33.200 --> 00:07:33.200]  目的是為了爭取自己的利益
[00:07:33.200 --> 00:07:33.200]  目的是為了爭取自己的利益
[00:07:33.200 --> 00:07:33.200]  目的是為了爭取自己的利益
[00:07:33.200 --> 00:07:33.200]  目的是為了爭取自己的利益
[00:07:33.200 --> 00:07:33.200]  目的是為了爭取自己的利益
[00:07:33.200 --> 00:07:33.200]  目的是為了爭取自己的利益
[00:07:33.200 --> 00:07:33.200]  目的是為了爭取自己的利益
[00:07:33.200 --> 00:07:38.240]  目的是為了爭取自己的利益
[00:07:53.200 --> 00:08:22.960]  基督徒要好像炎和光一樣,我們會在這個世界裏面,其實要進行社會改革。這一派的看法,可以說是今天基督徒最普遍的看法,但也不是聖經的教導。在聖經當中從來沒有叫過,作為神的子民要改革世界。
[00:08:23.200 --> 00:08:40.480]  所以在研究神學裏面的時候,在研究神學裏面的時候,講到末世觀的時候,他們說我們做基督徒要在這個世界進行改革,要進行改革,將這個世界變得更加漂亮,更加美好。
[00:08:40.480 --> 00:09:03.600]  因為聖經講的,我們要將人的墜樓轉過來,我們要剃除這個更美麗的世界,於是乎很多人用很多的方法,希望去教化人。這個其中的推動力,也在不少的基督教教育的背後是這樣推動的。
[00:09:03.600 --> 00:09:25.600]  但實際上我們知道,無論在教育上,都不能改變人的罪性,就算你是做多少行善積德的事情,社會服務也好,你其實改變不了這個世界的。
[00:09:25.600 --> 00:09:39.760]  所以於是乎,你要明白為什麼,我們不可以說教會要做社會工作,我們不能說教會要做社會工作,做得這個世界更漂亮,把這個世界做得更漂亮。
[00:09:39.760 --> 00:09:54.080]  因為這個世界的人,因為你對他好更多,好一點的時候,他會變得更美麗更加善良,不會說因為你對他好一點,而這個世界變得更加美好,聖經的解釋是,世人都犯了罪,規決了神的榮耀。
[00:09:54.080 --> 00:10:18.400]  沒有一個人可以因為我們對他的善行,而可以改變他的心態,甚至可以這麼說,沒有辦法改變這個罪性,既然在這個情況之下,那我們基督徒在這個世界上還能做什麼好呢?
[00:10:18.400 --> 00:10:33.760]  我又扭轉不了人的生命,人要怎麼想的時候,我又不能夠改變他,想著做一些善行對他好一點,他又不會去改變,可能更變本加厲。
[00:10:33.760 --> 00:11:03.360]  我最近見到一件事,我發覺我最近和一個人傾談的時候,他第一句就跟我說,我們在加拿大最好多福利,多福利沒問題,但是你又有什麼貢獻給這個國家呢,我不需要貢獻給這個國家,這個國家應該照顧我,政府應該照顧我。
[00:11:03.360 --> 00:11:30.560]  如果是這樣的話,這個政府無法生存,總之有人有錢就可以供應我,原來當他收到很多福利的時候,他就需要更多的福利,甚至要虧損其他人,去得到更多的福利,人不會因為你對他善行,對他好,而他會回應更好給你。
[00:11:30.560 --> 00:11:34.840]  人不會因為你對他善行,對他好,而他會回應更好給你。
[00:11:34.840 --> 00:11:58.840]  於是我就總結了一句話,今天基督徒,我們就落在一個這樣的現象,做也死,不做也會死,你做得好,別人也不會欣賞你,他覺得你應份,做多一點嘛。
[00:11:58.840 --> 00:12:22.680]  你不做的時候呢,別人就會抨擊你,你做基督徒怎麼會這麼差勁呢?讓你做基督徒做什麼呢?今天我就和大家講,你和我做基督徒在這個世界為什麼存在。
[00:12:22.680 --> 00:12:51.080]  在司徒函轉據第25章裏面,藉著保羅的經驗我們可以看到,剛才周冠軍幫我們讀出了這段經文,從第13節至第27節,比較長的一段經文,我盡力希望講完它,在這段經文裏面其實想講一個很重要的信息。
[00:12:51.080 --> 00:13:15.680]  基督徒活在這個地上的裏面,只有一個的見證做出來,就是見證上帝,而在見證上帝的時候,就會有一個效果出現,就會令這個世界進入崩壞的局面,聽清楚。
[00:13:15.680 --> 00:13:33.080]  基督徒活在這個地上的角色,是活出上帝的生命,而當我們活出上帝的生命的時候,這個世界就會進入崩壞的局面。
[00:13:33.080 --> 00:13:53.080]  換句話來講,基督徒活在這個世界上,是替造分化的,分化出罪人和不是罪人,或者簡單來講,屬神的子民和不屬神的子民。
[00:13:53.080 --> 00:14:22.080]  而今天我們看這段聖經,保羅已經存在在這個凱撒尼亞的地方,兩年多的時間了,現在連巡撫都轉了人,由原本的菲力斯變成現在的菲斯都,由Felix變成Fetus了。
[00:14:22.080 --> 00:14:31.080]  轉了人了,局勢改變了,保羅還存在這裏幹什麼呢?
[00:14:31.080 --> 00:14:45.080]  其實進入到今天這段聖經第十三節,我們看到保羅的存在在凱撒尼亞,就要分開出更多罪人的表現。
[00:14:45.080 --> 00:15:14.080]  當我們讀到這段聖經的時候,我們已經遇到保羅的存在分開了兩批的人,第一批的人就是菲斯都,Fetus,和其他一眾的羅馬官員,軍方的權貴。
[00:15:14.080 --> 00:15:37.080]  他已經進行了一連串的審判,但是在審訊上審不出保羅有什麼罪,為什麼他要進行這些審判呢?主要原因是因為菲斯都想討好猶太人,在亂局當中得到一些利益。
[00:15:37.080 --> 00:15:56.080]  換句話來說,他在一個合謀當中,希望兩邊討好,希望能夠在各方面得到討好,而他也能夠身居官職,希望能夠討好雙方,而身居要職,而得到好處。
[00:15:56.080 --> 00:16:25.080]  另一批的人是什麼呢?我們之前已經看過了,就是猶太人工會。猶太人工會當保羅的存在,將一群好像熟悉上帝說話的大眾,當時保羅可以說是基督徒,可以說是小眾人士,大眾人士是猶太人和他的工會。
[00:16:25.080 --> 00:16:48.080]  大眾人士是猶太人及其工會,他們的出現,他們的趨向,希望就是將保羅踩死,希望能夠將保羅剷除,藉此去鞏固自己的權勢,簡單來說,鞏固猶太人工會,大祭司等等的人在猶太人群眾當中的權力。
[00:16:48.080 --> 00:17:11.080]  典型來說是鞏固猶太人祭司及工會在猶太人中的權力。我看到這裡的時候,我就會發覺,好像現在這個世界,我應該不再講這麼多政治的事情,但是政治卻一直是成為教會存在的背景。
[00:17:11.080 --> 00:17:28.080]  在這個狀態之下,在這個狀況之下,羅馬政府的統治,保羅的存在,馬上分開了兩派人,當然還有一批基督徒,不過至少顯現了這兩批人的假冒偽事。
[00:17:28.080 --> 00:17:56.080]  今天就到第三組人出現了,我們一起看看第三組人是什麼人。我們一起打開聖經,我們看第十五章十三到十四節,我們一起讀。
[00:17:56.080 --> 00:18:14.080]  "過了些日子,阿基伯王和伯尼基是來到凱撒尼亞問菲斯都案,在那裡住了多日,菲斯都將保羅的事告訴王。"
[00:18:14.080 --> 00:18:34.080]  好,我們讀到這裡為止。我們讀到這裡。在這段聖經裡面,一開始就介紹了第三組人士的出現。這裡介紹第三組人士的出現。這裡說過了一些日子,就是保羅被菲斯都去審判之後,保羅說可以上訴向凱撒。
[00:18:34.080 --> 00:19:01.080]  在這種政治環境之下,保羅就等待去亞宋去凱撒的地方。在等待亞宋的過程當中,聖經就說過了一些日子,不是很多日子,不過在聖經裡面說過了一些日子。
[00:19:01.080 --> 00:19:23.080]  聖經裡面說過了一些日子,就出現了兩個人。這兩個人是有名的,而且不是簡單人士。他是一個王,名叫阿基伯王,和一個叫伯尼基是來到凱撒尼亞問菲斯都案。
[00:19:23.080 --> 00:19:29.080]  聖經裡面說過了一些日子,就是伯尼基是來到凱撒尼亞問菲斯都案。在聖經裡面說過了一些日子,就是伯尼基是來到凱撒尼亞問菲斯都案。在聖經裡面說過了一些日子,就是伯尼基是來到凱撒尼亞問菲斯都案。在聖經裡面說過了一些日子,就是伯尼基是來到凱撒尼亞問菲斯都案。
[00:19:29.080 --> 00:19:55.080]  如果我們看英文,聖經是這樣介紹這兩個人物的。King Agrippa and Bernice arrived at Caesarea to welcome Fistis.這兩個人,原來一個是王,另一個沒有給銜頭。沒有先生小姐的介紹。沒有這個重複的。
[00:19:55.080 --> 00:20:24.080]  我們讀聖經應該很小心,如果前頭那個人介紹是王,後面那個應該介紹她做什麼好呢?跟著她來的要麼是官員,如果跟著來的不介紹的又是一個女士的話,這個人是什麼人呢?又不介紹她是Queen,又不介紹她是女王。
[00:20:24.080 --> 00:20:52.080]  讓我想到法國的總統,未必有老婆的,有女朋友就可以了。這個人沒有名堂的,他只是介紹一個名字而已。我們讀經讀到這裡,馬上就會有一個疑問。
[00:20:52.080 --> 00:20:55.080]  這兩個人是什麼關係呢?
[00:20:55.080 --> 00:20:57.080]  這兩個人是什麼關係呢?
[00:20:57.080 --> 00:20:59.080]  先放下這個問題。
[00:20:59.080 --> 00:21:00.080]  這個問題我們先放一放。
[00:21:00.080 --> 00:21:02.080]  一會兒我們會逐個解答的。第二條問題。
[00:21:02.080 --> 00:21:03.080]  第二條問題。
[00:21:03.080 --> 00:21:05.080]  他來問Fistis案。
[00:21:05.080 --> 00:21:07.080]  他來問Fistis案。
[00:21:07.080 --> 00:21:09.080]  那你就會有另一個問題了。
[00:21:09.080 --> 00:21:10.080]  那你就會有另一個問題了。
[00:21:10.080 --> 00:21:14.080]  Fistis就是一個新任的巡撫。
[00:21:14.080 --> 00:21:16.080]  Fistis是一個新任的巡撫。
[00:21:16.080 --> 00:21:22.080]  但是為什麼有一個王主動來問他案呢?
[00:21:22.080 --> 00:21:25.080]  這個王怎麼會主動來問案呢?
[00:21:25.080 --> 00:21:35.080]  正常來講,當有一個王或者一個新的領袖來到的時候,是誰歡迎他呢?
[00:21:35.080 --> 00:21:37.080]  誰應該去歡迎他呢?
[00:21:37.080 --> 00:21:41.080]  當然是下屬歡迎上司了。
[00:21:41.080 --> 00:21:44.080]  下屬去歡迎上司。
[00:21:44.080 --> 00:21:47.080]  那我們就會發現另一個問題了。
[00:21:47.080 --> 00:21:48.080]  我們就會發現另一個問題了。
[00:21:48.080 --> 00:21:53.080]  究竟這個王是不是真是王來的呢?
[00:21:53.080 --> 00:21:55.080]  那麼這是不是真正的王呢?
[00:21:55.080 --> 00:22:04.080]  他在這個羅馬的政治制度之下,在當時那一刻和巡撫的關係,究竟誰從屬於誰呢?
[00:22:04.080 --> 00:22:08.080]  他和巡撫的關係到底是誰從屬於誰呢?
[00:22:08.080 --> 00:22:10.080]  我們就會覺得很奇怪。
[00:22:10.080 --> 00:22:11.080]  我們覺得可能會很奇怪。
[00:22:11.080 --> 00:22:18.080]  而當他去到凱撒尼亞的時候呢,就在那裡住了多天。
[00:22:18.080 --> 00:22:20.080]  住了多天。
[00:22:20.080 --> 00:22:23.080]  似乎他不是恆常住在那裡的。
[00:22:23.080 --> 00:22:25.080]  他不是說他平常不住那裡。
[00:22:25.080 --> 00:22:28.080]  好像是被邀請去那裡住的。
[00:22:28.080 --> 00:22:30.080]  是被邀請去住的。
[00:22:30.080 --> 00:22:32.080]  或者簡單來講,他應該好像是一個客人一樣。
[00:22:32.080 --> 00:22:34.080]  好像是一個客人一樣。
[00:22:34.080 --> 00:22:37.080]  但是他住了那麼多天,做什麼呢?
[00:22:37.080 --> 00:22:38.080]  住了那麼久幹嘛呢?
[00:22:38.080 --> 00:22:42.080]  這個新巡撫就將保羅的事告訴了這個王。
[00:22:42.080 --> 00:22:45.080]  這個巡撫就將保羅的事告訴了他。
[00:22:45.080 --> 00:22:48.080]  就好像下屬為上司做一個報告一樣。
[00:22:48.080 --> 00:22:51.080]  好像下屬跟上司做一個報告一樣。
[00:22:51.080 --> 00:22:55.080]  當我們讀到一個這樣的圖畫的時候呢,
[00:22:55.080 --> 00:22:57.080]  當大家有這樣一副頭髮的時候呢,
[00:22:57.080 --> 00:23:00.080]  應該馬上會有很多疑問的。
[00:23:00.080 --> 00:23:02.080]  馬上可能就會有很多疑問。
[00:23:02.080 --> 00:23:04.080]  他們的關係很複雜。
[00:23:04.080 --> 00:23:05.080]  這關係好像很複雜。
[00:23:05.080 --> 00:23:10.080]  應該這麼複雜,他是一個區的首長來的。
[00:23:10.080 --> 00:23:11.080]  他是一個區的首長。
[00:23:11.080 --> 00:23:17.080]  整個巴勒斯坦地區,他是巡撫,他是特區首長來的。
[00:23:17.080 --> 00:23:21.080]  因為他的巴勒斯坦地區,他是巡撫,他是特區首長。
[00:23:21.080 --> 00:23:27.080]  為什麼他又好像是從屬於這個王,又好像不從屬於這個王呢?
[00:23:27.080 --> 00:23:30.080]  他好像是屬於這個王,好像又不屬於這個王。
[00:23:30.080 --> 00:23:33.080]  在這個羅馬帝國裡面,為什麼有地方有另一個王呢?
[00:23:33.080 --> 00:23:37.080]  在這個羅馬帝國裡面,為什麼有地方有另一個王呢?
[00:23:37.080 --> 00:23:39.080]  首先我要和大家解釋多一點。
[00:23:39.080 --> 00:23:41.080]  首先我要和大家介紹一下。
[00:23:41.080 --> 00:23:44.080]  先解釋這個阿基帕王是什麼王來的。
[00:23:44.080 --> 00:23:47.080]  我要先介紹一下阿基帕王是什麼王。
[00:23:47.080 --> 00:23:51.080]  根據聖經裡面,也都按照古晉東歷史。
[00:23:51.080 --> 00:23:53.080]  根據古晉東歷史。
[00:23:53.080 --> 00:24:00.080]  約瑟夫他曾經在他的古典裡面的第20章第7至第3段裡面曾經記載過。
[00:24:00.080 --> 00:24:06.080]  約瑟夫他曾經在他的古典裡面的第20章第7至第3段裡面曾經記載過。
[00:24:06.080 --> 00:24:10.080]  約瑟夫他曾經在他的古典裡面的第20章第7至第3段裡面曾經記載過。
[00:24:10.080 --> 00:24:20.080]  在這個叫做CIVIS ANTIQUITES第20章20.7.3 section裡面介紹過這個王是什麼王。
[00:24:20.080 --> 00:24:21.080]  在這個叫做CIVIS ANTIQUITES第20章20.7.3 section裡面介紹過這個王是什麼王。
[00:24:21.080 --> 00:24:22.080]  在這個叫做CIVIS ANTIQUITES第20章20.7.3 section裡面介紹過這個王是什麼王。
[00:24:22.080 --> 00:24:24.080]  將他們的歷史陳述得很清楚。
[00:24:24.080 --> 00:24:25.080]  將他們的歷史陳述得很清楚。
[00:24:25.080 --> 00:24:31.080]  原來他當時正正是屬於巴勒斯坦的希律王。
[00:24:31.080 --> 00:24:32.080]  原來他當時正正是屬於巴勒斯坦的希律王。
[00:24:32.080 --> 00:24:33.080]  原來他當時正正是屬於巴勒斯坦的希律王。
[00:24:33.080 --> 00:24:34.080]  他就是巴勒斯坦的希律王。
[00:24:34.080 --> 00:24:35.080]  他就是巴勒斯坦的希律王。
[00:24:35.080 --> 00:24:36.080]  希律王又轉了人了。
[00:24:36.080 --> 00:24:37.080]  希律王又轉了人了。
[00:24:37.080 --> 00:24:38.080]  希律王又轉了人了。
[00:24:38.080 --> 00:24:39.080]  希律王又轉了人了。
[00:24:39.080 --> 00:24:40.080]  希律王又轉了人了。
