
[00:00:00.000 --> 00:00:07.840]  早期教會在發展的過程中留下了四個很重要的信經
[00:06:00.000 --> 00:06:01.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:01.000 --> 00:06:02.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:02.000 --> 00:06:03.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:03.000 --> 00:06:04.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:04.000 --> 00:06:05.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:05.000 --> 00:06:12.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:12.000 --> 00:06:17.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:17.000 --> 00:06:18.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:18.000 --> 00:06:19.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:19.000 --> 00:06:20.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:20.000 --> 00:06:21.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:21.000 --> 00:06:22.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:22.000 --> 00:06:23.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:23.000 --> 00:06:37.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:37.000 --> 00:06:38.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:38.000 --> 00:06:39.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:39.000 --> 00:06:40.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:40.000 --> 00:06:41.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:41.000 --> 00:06:42.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:42.000 --> 00:06:43.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:43.000 --> 00:06:44.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:44.000 --> 00:06:59.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:06:59.000 --> 00:07:14.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:07:14.000 --> 00:07:29.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:07:29.000 --> 00:07:44.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:07:44.000 --> 00:07:59.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:07:59.000 --> 00:08:14.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:08:14.000 --> 00:08:29.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:08:29.000 --> 00:08:44.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:08:44.000 --> 00:08:59.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:08:59.000 --> 00:09:14.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:09:14.000 --> 00:09:29.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:09:29.000 --> 00:09:44.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:09:44.000 --> 00:09:59.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:09:59.000 --> 00:10:14.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:10:14.000 --> 00:10:29.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:10:29.000 --> 00:10:44.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:10:44.000 --> 00:11:04.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:11:04.000 --> 00:11:14.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:11:14.000 --> 00:11:24.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:11:24.000 --> 00:11:34.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:11:34.000 --> 00:11:54.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:11:54.000 --> 00:12:04.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:12:04.000 --> 00:12:14.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:12:14.000 --> 00:12:24.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:12:24.000 --> 00:12:34.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:12:34.000 --> 00:12:44.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:12:44.000 --> 00:12:54.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:12:54.000 --> 00:13:04.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:13:04.000 --> 00:13:14.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:13:14.000 --> 00:13:24.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:13:24.000 --> 00:13:34.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:13:34.000 --> 00:13:44.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:13:44.000 --> 00:13:54.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:13:54.000 --> 00:14:04.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:14:04.000 --> 00:14:14.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:14:14.000 --> 00:14:24.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:14:24.000 --> 00:14:34.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:14:34.000 --> 00:14:44.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:14:44.000 --> 00:14:54.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:14:54.000 --> 00:15:04.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:15:04.000 --> 00:15:14.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:15:14.000 --> 00:15:24.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:15:24.000 --> 00:15:34.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:15:34.000 --> 00:15:44.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:15:44.000 --> 00:15:54.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:15:54.000 --> 00:16:04.000]  難道詩篇都是異端嗎 難道詩篇都是異端嗎
[00:16:04.000 --> 00:16:24.000]  宣道會創辦人Dr. Simpson對聖靈工作的演繹非常好 他說聖靈是活水 我們的生命是田地
[00:16:24.000 --> 00:16:38.000]  聖靈是活水澆灌 叫基督徒在我們生命當中開花結果榮耀賦神 叫基督在我們生命當中開花結果榮耀賦神
[00:16:38.000 --> 00:16:50.000]  今天早上我想透過巴克的著作 用一個比較堅實的聖經神學的基礎和大家分享聖靈和信徒的關係
[00:16:50.000 --> 00:17:00.000]  用一個比較堅實的聖經神學的基礎和大家分享聖靈和信徒的關係
[00:17:00.000 --> 00:17:25.000]  被聖靈充滿 我強調不一定要一些過激的行為 其實往往是在人意想不到 不可能的場景 人看來很卑微的人身上 就經歷了聖靈的作為
[00:17:25.000 --> 00:17:50.000]  我剛剛分享到我在蘭州的經歷 我第一次聽這首詩歌 耶穌是我最知心的朋友 我的眼淚就忍不住流下來 我相信這是聖靈的工作 那份觸動 每一次聽這首詩歌那幅圖畫就會回來
[00:17:50.000 --> 00:18:08.000]  我們要經歷聖靈的工作 讓那些自以為擁有很多才幹的人謙卑下來 我們人要倒空自己我們才能被聖靈充滿
[00:18:08.000 --> 00:18:22.000]  Dr. Simpson 用了一個很經典的例子形容 什麼是被聖靈充滿 Dr. Sensen 他用了一個例子來描述這個
[00:18:22.000 --> 00:18:29.000]  聖靈充滿是被神完全充滿 聖靈充滿是被神完全充滿
[00:18:29.000 --> 00:18:51.000]  就好比一個瓶子丟到大海裏面 你把瓶子的蓋子拔掉 那個瓶子就自然被海水灌進去 那個瓶子裏面就充滿了海水
[00:18:51.000 --> 00:19:07.000]  但是那個瓶子是在大海裏面 而這個大海又充滿在這個瓶子裏面 這個大海容納了這個瓶子 但是這個瓶子只是容納海水的一小部分
[00:19:07.000 --> 00:19:22.000]  但是那個瓶子裏面只容納了一點點的海水 他說聖徒和聖靈的工作也是如此 也就是說在這個比喻當中 聖靈就像大海一樣浩瀚
[00:19:22.000 --> 00:19:47.000]  我們人就像那個瓶子一樣 我們願不願意打開我們自己 整個浸淫在大海裏面 海中有我 我中有海 聖徒要被聖靈充滿 要合而的與聖靈為伴
[00:19:47.000 --> 00:20:02.000]  這個需要我們獻身祈求順服和信心 聖靈在希伯來文或者希臘文有兩個字的表達 聖靈在希伯來文和希臘文當中有兩個原文的意思
[00:20:02.000 --> 00:20:20.000]  一個是吹動的風 一個是呼出的氣息 比較神學一點來說 這種叫神聖的交流 是聖靈喚起人對事物對自己對他人和對神的一種醒覺
[00:20:20.000 --> 00:20:40.000]  聖靈也都催促我們做出種種人生的抉擇 這些抉擇有時候要我們作出一些犧牲 所以換句話說 聖靈的影響是一種醒覺 然後做一些抉擇或者做一些犧牲
[00:20:40.000 --> 00:20:53.000]  所以換句話說 聖靈的影響是一種醒覺 然後做一些抉擇或者要做一些犧牲 用一個這樣的模式去表達
[00:20:53.000 --> 00:21:16.000]  如果聖靈就是那位賜人生命的終界之靈 我們每一次的醒覺或者對醒覺的回應 其實都影響我們事後抉擇或者要做出的犧牲
[00:21:16.000 --> 00:21:32.000]  你看使徒行傳初期教會 每一個使徒被聖靈充滿 他重新對自己生命的醒覺 對上帝的醒覺 然後他要做一個抉擇
[00:21:32.000 --> 00:21:47.000]  然後他就做一個抉擇 放下自己的東西 努力的去為主做抉擇 在這個過程甚至做出犧牲 或者在一連三次的聖靈有關的教導裏面
[00:21:47.000 --> 00:22:02.000]  或許在這一連三次聖靈的教導當中 提到很多有關聖靈工作的重要性 特別在教會和我們信徒身上 會帶來一種徹底的改變
[00:22:02.000 --> 00:22:17.000]  我們今天的主題就是一種更生轉化 如同我們今天的主題就是用更新來轉化 其實在幾次查經裏面 大家問了一個最基本的問題 其實在多次查經當中 大家問了一個最基本的問題 就是信徒怎樣被聖靈充滿呢
[00:22:17.000 --> 00:22:40.000]  就是信徒該如何被聖靈充滿 如果我們只是單講聖靈的重要性 如果我們只是單單講聖靈的重要性 我們單單講聖靈充滿的好處 我們單單講忽略聖靈工作的壞處 我們單單講忽略聖靈的壞處 回到一個最基本的問題 那回到最基礎的問題 人怎樣被聖靈充滿呢 人如何被聖靈充滿呢
[00:22:40.000 --> 00:23:03.000]  蘇銀智牧師在一本書《認識聖靈》中 他就按照聖經整個有關聖靈的工作去做了一個整理 他按照聖經當中一些聖靈的作為去做一個整理 他整理了聖靈充滿有兩個含義 他整理出聖靈充滿有兩個含義
[00:23:03.000 --> 00:23:25.000]  第一個 他說聖靈充滿是用動詞表達的話 他說第一個 聖靈充滿當用動詞來表達的時候 是一種特殊的充滿 是一種特殊的充滿 即是說是被聖靈充滿 也就是說被聖靈充滿 某程度是一次過的一個特殊的經驗 某個程度是一個一次性的特殊經驗
[00:23:25.000 --> 00:23:49.000]  記不記得上一次我提到路加福音 這個施浸約翰的媽媽 一見到瑪麗亞之後 被聖靈充滿 她就講出一番話來 我這一次是特殊的經驗 不是說我每次懷孕我都不斷被聖靈充滿
[00:23:49.000 --> 00:23:56.000]  記不記得上一次我提到路加福音 這個施浸約翰的媽媽 一見到瑪麗亞之後 我這一次是特殊的經驗 不是說我每次懷孕我都不斷被聖靈充滿 我們小心不要將那個例子變成一個真理 我們小心不要將那個例子變成一個真理
[00:23:56.000 --> 00:24:22.000]  所以在這種特殊的經歷裏面 如果按聖經整體的教導 神給你這個特殊的經歷 是透過你要完成某一個任務 而賜下這個恩典的能力 所以這種特殊的充滿 主權是來自神
[00:24:22.000 --> 00:24:36.000]  我不能夠說我想追求這個女孩 我不能說我想追求這個女孩 聖靈你充滿給我有好運 逗到她就好了 聖靈充滿我 讓我能夠可以去 這個不是聖經的教導 好嗎 追到她 這個不是聖經的教導
[00:24:36.000 --> 00:25:00.000]  聖靈充滿是一個形容詞是表達一種叫做一般的充滿 當聖靈充滿以一個形容詞是一個被動的充滿 如果用英文的表達就是full of spirit 即是滿有聖靈
[00:25:00.000 --> 00:25:29.000]  如果用英文的表達就是滿有的充滿 這個是已經有聖靈的人在滿有聖靈一種的表現 這意思是說已經有聖靈的人在有滿出來的聖靈的充滿 其實那個情況就好像你用一輛跑車 其實這個形容就好像你有一個跑車 那輛車我們喜歡開車的人就知道了 我們喜歡開車的人就知道了 有些跑車由零至一百只要六秒就搞定了
[00:25:29.000 --> 00:25:31.680]  有些跑車從0到100只要6秒
[00:25:31.680 --> 00:25:33.320]  當你有這樣的技術
[00:25:33.320 --> 00:25:34.760]  當然你要有這樣的技術
[00:25:34.760 --> 00:25:36.160]  你的車有這樣的性能
[00:25:36.160 --> 00:25:37.760]  也要有車子有這樣的性能
[00:25:37.760 --> 00:25:40.720]  但如果你經常開著那個車走一波二波的話
[00:25:40.720 --> 00:25:44.120]  但是如果你常常開那個車換那個一檔二檔的時候
[00:25:44.120 --> 00:25:46.120]  你的車永遠不可以去到那個速度
[00:25:46.120 --> 00:25:47.360]  你的車子永遠沒有辦法到那個速度
[00:25:47.360 --> 00:25:51.080]  就是說你沒有完全發揮那部車那個應有的性能
[00:25:51.080 --> 00:25:53.760]  也就是說你沒有辦法發揮那個車子原有它的性能
[00:25:53.760 --> 00:25:56.320]  或者是相反來說你是沒有辦法被駕馭
[00:25:56.320 --> 00:25:59.400]  或是換句話說是你沒有辦法來駕馭這台車
[00:25:59.400 --> 00:26:01.600]  這個所謂一般的充滿
[00:26:01.600 --> 00:26:03.080]  這所謂一般的充滿
[00:26:03.080 --> 00:26:05.240]  是指聖靈充滿是一個過程
[00:26:05.240 --> 00:26:06.960]  是一個持續的過程
[00:26:06.960 --> 00:26:09.160]  是指被聖靈充滿是一個持續的過程
[00:26:09.160 --> 00:26:12.440]  是不斷地被聖靈掌管你的生命
[00:26:12.440 --> 00:26:14.880]  是不斷地被聖靈去掌管你的生命
[00:26:14.880 --> 00:26:18.080]  所以你留意在《加泰書五章》那裡
[00:26:18.080 --> 00:26:20.200]  所以你留意在《加泰書五章》那裡
[00:26:20.200 --> 00:26:24.080]  它是講到我們如果當順著聖靈而行
[00:26:24.080 --> 00:26:26.080]  它是講到當我們順著聖靈而行
[00:26:26.080 --> 00:26:27.360]  就不會放縱肉體了
[00:26:27.360 --> 00:26:28.200]  就不會放縱肉體
[00:26:28.200 --> 00:26:31.280]  然後就講到聖靈的果子
[00:26:31.280 --> 00:26:33.120]  然後就有聖靈的果子
[00:26:33.120 --> 00:26:34.440]  順帶一提
[00:26:34.440 --> 00:26:35.080]  順帶一提
[00:26:35.080 --> 00:26:37.040]  我們經常都說聖靈有九個果子
[00:26:37.040 --> 00:26:38.920]  我們常常都說聖靈有九個果子
[00:26:38.920 --> 00:26:39.680]  這個是錯的
[00:26:39.680 --> 00:26:40.440]  這是錯的
[00:26:40.440 --> 00:26:42.000]  好嗎?聖靈只有一個果子
[00:26:42.000 --> 00:26:43.160]  聖靈只有一個果子
[00:26:43.160 --> 00:26:45.360]  因為按希臘文那個是單數
[00:26:45.360 --> 00:26:47.680]  因為按照希臘文這個是單數
[00:26:47.680 --> 00:26:50.280]  但是一個果子裡面有九種品格
[00:26:50.280 --> 00:26:52.480]  但是一個果子當中有九個品格
[00:26:52.480 --> 00:26:56.600]  壞脾氣的就說等我先結了忍耐的果子
[00:26:56.600 --> 00:26:59.840]  壞脾氣的人就說等我結到忍耐的果子
[00:26:59.840 --> 00:27:00.760]  這個不對的
[00:27:00.760 --> 00:27:01.560]  其實這是不對的
[00:27:01.560 --> 00:27:03.440]  其實一個果子有九個功能
[00:27:03.440 --> 00:27:05.160]  其實一個果子有九個功能
[00:27:05.160 --> 00:27:07.160]  你不可以說我要這個不要那個
[00:27:07.160 --> 00:27:09.160]  你不可以說我要這個不要那個
[00:27:09.160 --> 00:27:11.360]  所以換句話說被聖靈充滿
[00:27:11.360 --> 00:27:13.360]  所以換句話說被聖靈充滿
[00:27:13.360 --> 00:27:18.040]  是一個按照聖經所強調的
[00:27:18.040 --> 00:27:19.080]  是一個形容詞
[00:27:19.080 --> 00:27:20.360]  是一般的充滿
[00:27:20.360 --> 00:27:22.560]  按照聖經是一個形容詞
[00:27:22.560 --> 00:27:23.760]  是一個一般的充滿
[00:27:23.760 --> 00:27:26.120]  是一個整個人生的一個過程
[00:27:26.120 --> 00:27:28.040]  是一個整個人生的過程
[00:27:28.040 --> 00:27:30.040]  如果我們用充滿
[00:27:30.040 --> 00:27:32.440]  好像一個器皿那樣去形容的話
[00:27:32.440 --> 00:27:35.440]  如果我們把充滿當作一個器皿來形容的話
[00:27:35.440 --> 00:27:40.040]  聖靈就在裡面管理整個人的思想感情和行動
[00:27:40.040 --> 00:27:44.760]  聖靈就在裡面管理他全人的思想感情行動
[00:27:44.760 --> 00:27:46.240]  充滿的意思就是說
[00:27:46.240 --> 00:27:49.520]  這個人不斷將他生命的主權去交出來
[00:27:49.520 --> 00:27:52.960]  充滿的意思就是這個人不斷將他生命的主權去交出來
[00:27:52.960 --> 00:27:56.440]  直到我們完完全全讓聖靈掌管和使用
[00:27:56.440 --> 00:27:59.920]  直接到完完全全讓聖靈來掌管和使用
[00:27:59.920 --> 00:28:01.280]  就好像一杯玻璃水
[00:28:01.280 --> 00:28:03.520]  就很像一杯玻璃的水杯
[00:28:03.520 --> 00:28:06.440]  你如果那個杯子已經滿了
[00:28:06.440 --> 00:28:08.000]  如果那個杯子已經滿了
[00:28:08.000 --> 00:28:09.440]  我怎麼倒下去都是水
[00:28:09.440 --> 00:28:10.720]  我怎麼倒都是一顆
[00:28:10.720 --> 00:28:14.040]  所以為什麼我們用一個基督教的術語叫做「倒空」
[00:28:14.040 --> 00:28:17.960]  所以這是為什麼我們基督教有一個用詞叫做「倒空」
[00:28:17.960 --> 00:28:20.480]  如果我們不將我們心裡面很多的垃圾
[00:28:20.480 --> 00:28:24.160]  很多的不符合上帝的心意的東西去清除
[00:28:24.160 --> 00:28:27.320]  如果我們不將自己生命當中很多的垃圾
[00:28:27.320 --> 00:28:29.120]  或是不合神心意的東西去倒出來
[00:28:29.120 --> 00:28:30.840]  上帝的靈怎麼去充滿你呢?
