
[00:00:00.000 --> 00:00:03.000]  好,今天是心靜自白和守望
[00:04:58.000 --> 00:05:00.000]  詩篇裏面這麼說
[00:05:00.000 --> 00:05:02.000]  人好像一口氣
[00:05:02.000 --> 00:05:06.000]  他的年日如影而快快過去
[00:05:06.000 --> 00:05:10.000]  詩篇在90篇第12節就這麼說
[00:05:10.000 --> 00:05:12.000]  我們一起讀好不好
[00:05:12.000 --> 00:05:13.000]  1,2,3
[00:05:13.000 --> 00:05:18.000]  求你教導我們怎樣數算自己的日子
[00:05:18.000 --> 00:05:21.000]  好叫我們得着智慧的心
[00:05:21.000 --> 00:05:24.000]  我們的生命是衝衝過去
[00:05:24.000 --> 00:05:26.000]  我們更加要懂得我們的日子
[00:05:26.000 --> 00:05:28.000]  怎樣數算,怎樣過每一天
[00:05:28.000 --> 00:05:30.000]  好叫我們完成我們的人生
[00:05:30.000 --> 00:05:32.000]  回頭看,不後悔
[00:05:32.000 --> 00:05:34.000]  而不後悔不是完成那一天才說
[00:05:34.000 --> 00:05:36.000]  是每一天,每一段日子
[00:05:36.000 --> 00:05:38.000]  我們要數算自己
[00:05:38.000 --> 00:05:40.000]  希望有着智慧的心
[00:05:40.000 --> 00:05:42.000]  在《雅各書》這麼說
[00:05:42.000 --> 00:05:45.000]  它說你們的生命是什麼呢
[00:05:45.000 --> 00:05:49.000]  你們的生命原來好像一片的雲霧
[00:05:49.000 --> 00:05:51.000]  雲霧,繼續說
[00:05:51.000 --> 00:05:54.000]  出現片時就不見了
[00:05:54.000 --> 00:05:57.000]  雲霧,風雲不見了
[00:05:57.000 --> 00:05:59.000]  我們究竟怎樣走人生
[00:05:59.000 --> 00:06:01.000]  我又怎樣走人生
[00:06:01.000 --> 00:06:04.000]  訪問今天,我也想藉着今天的講題去分享一下
[00:06:04.000 --> 00:06:07.000]  我自己教會有不同的小組
[00:06:07.000 --> 00:06:10.000]  教會外也有不同的男人組
[00:06:10.000 --> 00:06:12.000]  其中一個男人組我也分享
[00:06:12.000 --> 00:06:14.000]  我要交接了
[00:06:14.000 --> 00:06:16.000]  都是一個階段
[00:06:16.000 --> 00:06:19.000]  於是其中一個男人組的牧師是
[00:06:19.000 --> 00:06:21.000]  北宣的堂主任叫周牧師
[00:06:21.000 --> 00:06:23.000]  他也來過港道,大家記得
[00:06:23.000 --> 00:06:25.000]  他就寫了一句
[00:06:25.000 --> 00:06:27.000]  我問了他,他也說可以分享
[00:06:27.000 --> 00:06:29.000]  我覺得很講到我的心情
[00:06:29.000 --> 00:06:31.000]  他說真的爲你感謝神
[00:06:31.000 --> 00:06:34.000]  這個美好的呈現
[00:06:34.000 --> 00:06:37.000]  就是我們教會一起成長十年
[00:06:37.000 --> 00:06:41.000]  會爲你之後的心境調息祈禱
[00:06:41.000 --> 00:06:43.000]  我都要調息
[00:06:43.000 --> 00:06:45.000]  因爲轉換身份
[00:06:45.000 --> 00:06:47.000]  如果大家知道我以後會成爲
[00:06:47.000 --> 00:06:50.000]  另一個身份,是一個創堂牧師
[00:06:50.000 --> 00:06:53.000]  是一個顧問牧師
[00:06:53.000 --> 00:06:56.000]  並且我會繼續訓練門號
[00:06:56.000 --> 00:06:59.000]  訓練領袖,有一個區目等等
[00:06:59.000 --> 00:07:02.000]  還有玩Base
[00:07:02.000 --> 00:07:04.000]  究竟怎麼走
[00:07:04.000 --> 00:07:06.000]  這個真的很重要的時刻
[00:07:06.000 --> 00:07:08.000]  我不知道大家知不知道
[00:07:08.000 --> 00:07:10.000]  我什麼時候蒙照
[00:07:10.000 --> 00:07:12.000]  什麼時候會入神學院
[00:07:12.000 --> 00:07:16.000]  我是2006年入神學院
[00:07:16.000 --> 00:07:18.000]  當時工作了十多年
[00:07:18.000 --> 00:07:22.000]  但2005年,神提醒我
[00:07:22.000 --> 00:07:26.000]  你要開始起來自奉
[00:07:26.000 --> 00:07:28.000]  其實我第一次拿到呼召
[00:07:28.000 --> 00:07:30.000]  是大學的第一年
[00:07:30.000 --> 00:07:32.000]  是1990年
[00:07:32.000 --> 00:07:35.000]  神跟我說,我要呼召你
[00:07:35.000 --> 00:07:37.000]  當時跟神很多對話,聊天,祈禱
[00:07:37.000 --> 00:07:39.000]  神很清楚地說
[00:07:39.000 --> 00:07:41.000]  他日我叫你起身
[00:07:41.000 --> 00:07:43.000]  那一刻,你就起來
[00:07:43.000 --> 00:07:45.000]  去到2005年
[00:07:45.000 --> 00:07:47.000]  神就跟我說,是時候
[00:07:47.000 --> 00:07:49.000]  我很驚訝,我以爲
[00:07:49.000 --> 00:07:51.000]  這個照命已經結束了
[00:07:51.000 --> 00:07:53.000]  因爲我的工作很開心
[00:07:53.000 --> 00:07:55.000]  家庭又很好
[00:07:55.000 --> 00:07:57.000]  教會當時侍奉又很感恩
[00:07:57.000 --> 00:07:59.000]  但神說,不是,這個時候你就起來
[00:07:59.000 --> 00:08:01.000]  當時我問了神一個問題
[00:08:01.000 --> 00:08:03.000]  我說,是不是現在
[00:08:03.000 --> 00:08:05.000]  第二,你是不是用一個如此的罪人
[00:08:05.000 --> 00:08:07.000]  神就說,是
[00:08:07.000 --> 00:08:09.000]  我就用一個罪人去傳遞
[00:08:09.000 --> 00:08:13.000]  神尾線的咎因
[00:08:13.000 --> 00:08:15.000]  於是那一刻,我就安排
[00:08:15.000 --> 00:08:17.000]  在2006年
[00:08:17.000 --> 00:08:19.000]  我就
[00:08:19.000 --> 00:08:21.000]  辭下職務,去到神學
[00:08:21.000 --> 00:08:23.000]  我相信我們人生
[00:08:23.000 --> 00:08:25.000]  也是,我們都有不同的
[00:08:25.000 --> 00:08:27.000]  階段,可能作了不同
[00:08:27.000 --> 00:08:29.000]  重要的決定
[00:08:29.000 --> 00:08:31.000]  2009年
[00:08:31.000 --> 00:08:33.000]  我就開始入牧職
[00:08:33.000 --> 00:08:35.000]  2014年就跟我們
[00:08:35.000 --> 00:08:37.000]  中間的一部分開始
[00:08:37.000 --> 00:08:39.000]  就直逃,對於納金堂
[00:08:39.000 --> 00:08:41.000]  都是有一個階段的完成
[00:08:41.000 --> 00:08:43.000]  如果十年是一個階段
[00:08:43.000 --> 00:08:45.000]  我深信過去十年
[00:08:45.000 --> 00:08:47.000]  跟大家一起走這個天國的路
[00:08:47.000 --> 00:08:49.000]  都走得非常
[00:08:49.000 --> 00:08:51.000]  感動和美好
[00:08:51.000 --> 00:08:53.000]  我自己覺得這是一個
[00:08:53.000 --> 00:08:55.000]  很開心
[00:08:55.000 --> 00:08:57.000]  最開心的十年
[00:08:57.000 --> 00:08:59.000]  但不是
[00:08:59.000 --> 00:09:01.000]  中間沒有困難
[00:09:01.000 --> 00:09:03.000]  無論Covid,社會事件
[00:09:03.000 --> 00:09:05.000]  原有舊的太子堂子
[00:09:05.000 --> 00:09:07.000]  我們需要搬,移民潮
[00:09:07.000 --> 00:09:09.000]  等等,面對很多事情
[00:09:09.000 --> 00:09:11.000]  不過,這麼多高高低低
[00:09:11.000 --> 00:09:13.000]  總括來說,我們見到
[00:09:13.000 --> 00:09:15.000]  上帝的恩手
[00:09:15.000 --> 00:09:17.000]  沒有離開我們
[00:09:17.000 --> 00:09:19.000]  我們值得今天思考一個問題
[00:09:19.000 --> 00:09:21.000]  在我們
[00:09:21.000 --> 00:09:23.000]  有限不同的小段落的時刻
[00:09:23.000 --> 00:09:25.000]  我們
[00:09:25.000 --> 00:09:27.000]  有沒有在有限的時間
[00:09:27.000 --> 00:09:29.000]  完成神給我們的任務
[00:09:29.000 --> 00:09:31.000]  無論教好也好
[00:09:31.000 --> 00:09:33.000]  無論教未來的十年
[00:09:33.000 --> 00:09:35.000]  未來的十年再十年
[00:09:35.000 --> 00:09:37.000]  又或者我們的人生
[00:09:37.000 --> 00:09:39.000]  如果都是十年
[00:09:39.000 --> 00:09:41.000]  一個階段,我們有沒有
[00:09:41.000 --> 00:09:43.000]  好好完成我們對上的階段呢?
[00:09:43.000 --> 00:09:45.000]  未來的階段又是
[00:09:45.000 --> 00:09:47.000]  什麼?又是不是一個
[00:09:47.000 --> 00:09:49.000]  美好的
[00:09:49.000 --> 00:09:51.000]  finish well?
[00:09:51.000 --> 00:09:53.000]  我相信好優先說,每人都有
[00:09:53.000 --> 00:09:55.000]  不同的階段,無論讀書
[00:09:55.000 --> 00:09:57.000]  可能結婚,可能搬屋
[00:09:57.000 --> 00:09:59.000]  可能轉工
[00:09:59.000 --> 00:10:01.000]  重點是怎麼完結
[00:10:01.000 --> 00:10:03.000]  如果是美好的完結
[00:10:03.000 --> 00:10:05.000]  我相信是真的
[00:10:05.000 --> 00:10:07.000]  一個好的完成
[00:10:07.000 --> 00:10:09.000]  又不是一個美好的完結
[00:10:09.000 --> 00:10:11.000]  就是圓蛋
[00:10:11.000 --> 00:10:13.000]  有不同的人
[00:10:13.000 --> 00:10:15.000]  看人生回望
[00:10:15.000 --> 00:10:17.000]  我這裏quote兩三個
[00:10:17.000 --> 00:10:19.000]  Richard Feynman
[00:10:19.000 --> 00:10:21.000]  一個諾貝爾得獎者
[00:10:21.000 --> 00:10:23.000]  一個物理學家他這麼說
[00:10:23.000 --> 00:10:25.000]  我不願意死兩次
[00:10:25.000 --> 00:10:27.000]  因爲太無聊了
[00:10:27.000 --> 00:10:29.000]  爲什麼他這麼說呢?大家想想
[00:10:29.000 --> 00:10:31.000]  有一個哲學家
[00:10:31.000 --> 00:10:33.000]  在意大利的哲學家叫Niccolo
[00:10:33.000 --> 00:10:35.000]  他這樣看人生
[00:10:35.000 --> 00:10:37.000]  我渴望去地獄
[00:10:37.000 --> 00:10:39.000]  渴望去地獄,真奇怪
[00:10:39.000 --> 00:10:41.000]  你問你旁邊那個想去地獄還是去天堂
[00:10:41.000 --> 00:10:43.000]  爲什麼?
[00:10:43.000 --> 00:10:45.000]  他說而不是天堂,因爲前者
[00:10:45.000 --> 00:10:47.000]  我將享受教王
[00:10:47.000 --> 00:10:49.000]  國王和王子
[00:10:49.000 --> 00:10:51.000]  的陪伴,後者
[00:10:51.000 --> 00:10:53.000]  只有乞丐、修士
[00:10:53.000 --> 00:10:55.000]  和士道
[00:10:55.000 --> 00:10:57.000]  好有趣,好像很看穿一些東西
[00:10:57.000 --> 00:10:59.000]  貝多芬
[00:10:59.000 --> 00:11:01.000]  在她晚年的時候她這麼說
[00:11:01.000 --> 00:11:03.000]  朋友鼓掌喜劇
[00:11:03.000 --> 00:11:05.000]  結束
[00:11:05.000 --> 00:11:07.000]  在她時代往往每一次表演
[00:11:07.000 --> 00:11:09.000]  的完結都用這句
[00:11:09.000 --> 00:11:11.000]  說話
[00:11:11.000 --> 00:11:13.000]  保羅呢
[00:11:13.000 --> 00:11:15.000]  在她殉道以先
[00:11:15.000 --> 00:11:17.000]  她有這樣的說話,爲她的目標
[00:11:17.000 --> 00:11:19.000]  我們一起討論,1,2,3
[00:11:19.000 --> 00:11:21.000]  我卻不以性命
[00:11:21.000 --> 00:11:23.000]  爲念,也不學
[00:11:23.000 --> 00:11:25.000]  爲寶貴,只要
[00:11:25.000 --> 00:11:27.000]  行完我的路程
[00:11:27.000 --> 00:11:29.000]  成就我從此
[00:11:29.000 --> 00:11:31.000]  的數所領受的
[00:11:31.000 --> 00:11:33.000]  即事
[00:11:33.000 --> 00:11:35.000]  對保羅來說
[00:11:35.000 --> 00:11:37.000]  她很想只要
[00:11:37.000 --> 00:11:39.000]  行完
[00:11:39.000 --> 00:11:41.000]  我的
[00:11:41.000 --> 00:11:43.000]  路程,而她
[00:11:43.000 --> 00:11:45.000]  定義了,定義了什麼是她的路程
[00:11:45.000 --> 00:11:47.000]  就是成就
[00:11:47.000 --> 00:11:49.000]  我從主耶穌
[00:11:49.000 --> 00:11:51.000]  所領受的
[00:11:51.000 --> 00:11:53.000]  即事,即是照明
[00:11:53.000 --> 00:11:55.000]  無論我們是伏事主
[00:11:55.000 --> 00:11:57.000]  無論我們在職場,無論我們在家庭
[00:11:57.000 --> 00:11:59.000]  我們知不知道神給
[00:11:59.000 --> 00:12:01.000]  我們的即事
[00:12:01.000 --> 00:12:03.000]  是什麼,並且要
[00:12:03.000 --> 00:12:05.000]  證明神恩惠的
[00:12:05.000 --> 00:12:07.000]  福音,即是說無論我們在哪裏都好
[00:12:07.000 --> 00:12:09.000]  保羅的定義就是
[00:12:09.000 --> 00:12:11.000]  她的路程是要
[00:12:11.000 --> 00:12:13.000]  完成耶穌
[00:12:13.000 --> 00:12:15.000]  給她的即事
[00:12:15.000 --> 00:12:17.000]  要證明神恩惠
[00:12:17.000 --> 00:12:19.000]  的福音
[00:12:19.000 --> 00:12:21.000]  今天
[00:12:21.000 --> 00:12:23.000]  我將會用
[00:12:23.000 --> 00:12:25.000]  撒姆爾
[00:12:25.000 --> 00:12:27.000]  退任士司一職
[00:12:27.000 --> 00:12:29.000]  成爲我今天
[00:12:29.000 --> 00:12:31.000]  最後講到的
[00:12:31.000 --> 00:12:33.000]  框架
[00:12:33.000 --> 00:12:35.000]  她如何完結
[00:12:35.000 --> 00:12:37.000]  交棒,如何鼓勵,如何教導
[00:12:37.000 --> 00:12:39.000]  我都很想從中學習,並且
[00:12:39.000 --> 00:12:41.000]  鼓勵大家
[00:12:41.000 --> 00:12:43.000]  撒姆爾有幾個身份
[00:12:43.000 --> 00:12:45.000]  先知是祭司
[00:12:45.000 --> 00:12:47.000]  和士司
[00:12:47.000 --> 00:12:49.000]  先知是神的代言人
[00:12:49.000 --> 00:12:51.000]  祭司是執行
[00:12:51.000 --> 00:12:53.000]  神的命令,禱告
[00:12:53.000 --> 00:12:55.000]  守墓,保護人民
[00:12:55.000 --> 00:12:57.000]  遵守戒命
[00:12:57.000 --> 00:12:59.000]  而士司是聽命於神
[00:12:59.000 --> 00:13:01.000]  執行人民相關的
[00:13:01.000 --> 00:13:03.000]  行政事務,生活的
[00:13:03.000 --> 00:13:05.000]  細節,她士司的崗位
[00:13:05.000 --> 00:13:07.000]  將會退下
[00:13:07.000 --> 00:13:09.000]  她有什麼要講,士司是
[00:13:09.000 --> 00:13:11.000]  忠於上帝,人後我們
[00:13:11.000 --> 00:13:13.000]  知道以色列民他想要
[00:13:13.000 --> 00:13:15.000]  君王
[00:13:15.000 --> 00:13:17.000]  我們剛剛講烈王紀
[00:13:17.000 --> 00:13:19.000]  之後就很論證
[00:13:19.000 --> 00:13:21.000]  掃羅他們
[00:13:21.000 --> 00:13:23.000]  選擇君王,不要神的
[00:13:23.000 --> 00:13:25.000]  領袖,要了人的
[00:13:25.000 --> 00:13:27.000]  君王,我們看到
[00:13:27.000 --> 00:13:29.000]  戴衛,鎖羅門
[00:13:29.000 --> 00:13:31.000]  羅邦安,羅邦安
[00:13:31.000 --> 00:13:33.000]  很論證
[00:13:33.000 --> 00:13:35.000]  那是另一樣的結果
[00:13:35.000 --> 00:13:37.000]  今天我們集中在
[00:13:37.000 --> 00:13:39.000]  撒姆爾的說話
[00:13:39.000 --> 00:13:41.000]  我們先看一看
[00:13:41.000 --> 00:13:43.000]  在第十二章
[00:13:43.000 --> 00:13:45.000]  第一節
[00:13:45.000 --> 00:13:47.000]  第二節,撒姆爾講什麼
[00:13:47.000 --> 00:13:49.000]  我們一起讀,一二三
[00:13:49.000 --> 00:13:51.000]  撒姆爾對以色列
[00:13:51.000 --> 00:13:53.000]  衆人說
[00:13:53.000 --> 00:14:11.000]  多謝撒姆爾
[00:14:11.000 --> 00:14:13.000]  是被退位
[00:14:13.000 --> 00:14:15.000]  所以他們要選一個王
[00:14:15.000 --> 00:14:17.000]  好像地上的王,其他國家的王
[00:14:17.000 --> 00:14:19.000]  一樣管理他,他不想要神的
[00:14:19.000 --> 00:14:21.000]  領袖,我必須要說
[00:14:21.000 --> 00:14:23.000]  在講下去之先,這一方面
[00:14:23.000 --> 00:14:25.000]  我跟他們很不像,我不是
[00:14:25.000 --> 00:14:27.000]  被退位,是多年
[00:14:27.000 --> 00:14:29.000]  裏面我跟親密的戰友
[00:14:29.000 --> 00:14:31.000]  我們的團隊,一起的
[00:14:31.000 --> 00:14:33.000]  籌備,一起的圖告
[00:14:33.000 --> 00:14:35.000]  一起的培育,一起的
[00:14:35.000 --> 00:14:37.000]  交心,一起團計,建立
[00:14:37.000 --> 00:14:39.000]  門徒,建立門徒
[00:14:39.000 --> 00:14:41.000]  領袖,建立同工團隊
[00:14:41.000 --> 00:14:43.000]  建立下一代的領袖
[00:14:43.000 --> 00:14:45.000]  取代自己
[00:14:45.000 --> 00:14:47.000]  這個是一個門徒必須要做
[00:14:47.000 --> 00:14:49.000]  這樣神的國家纔會
[00:14:49.000 --> 00:14:51.000]  不斷擴大
[00:14:51.000 --> 00:14:53.000]  好了,所以剛纔提到
[00:14:53.000 --> 00:14:55.000]  跟着會交朋友的時候
[00:14:55.000 --> 00:14:57.000]  但是我們又回到撒姆爾
[00:14:57.000 --> 00:14:59.000]  無論如何,他跟着講的
[00:14:59.000 --> 00:15:01.000]  說話,非常
[00:15:01.000 --> 00:15:03.000]  重要,和非常有內容
[00:15:03.000 --> 00:15:05.000]  我們一起看三樣
[00:15:05.000 --> 00:15:07.000]  東西,我今天很想講
[00:15:07.000 --> 00:15:09.000]  第一樣東西,撒姆爾
[00:15:09.000 --> 00:15:11.000]  的心情
[00:15:11.000 --> 00:15:13.000]  自白,好嗎
[00:15:13.000 --> 00:15:15.000]  他自白什麼呢,第三節
[00:15:15.000 --> 00:15:17.000]  我們一起讀,好嗎,1,2,3
[00:15:17.000 --> 00:15:19.000]  撒姆爾對以色列衆人說
[00:15:19.000 --> 00:15:21.000]  我在這裏
[00:15:21.000 --> 00:15:23.000]  你不斷在地亡國
[00:15:23.000 --> 00:15:25.000]  太子守護者天子
[00:15:25.000 --> 00:15:27.000]  克羅宗天子
[00:15:27.000 --> 00:15:29.000]  我調過隨天下
[00:15:29.000 --> 00:15:31.000]  唱過隨天路
[00:15:31.000 --> 00:15:33.000]  擊負過隨
[00:15:33.000 --> 00:15:35.000]  忍耐過隨
[00:15:35.000 --> 00:15:37.000]  從上帝受過
[00:15:37.000 --> 00:15:39.000]  伯多伯尼
[00:15:39.000 --> 00:15:41.000]  撒姆爾不是像貝多芬那樣
[00:15:41.000 --> 00:15:43.000]  說要有掌聲,他要的
[00:15:43.000 --> 00:15:45.000]  東西是很想問他帶領
[00:15:45.000 --> 00:15:47.000]  過的人羣,他有沒有
[00:15:47.000 --> 00:15:49.000]  奪過人的財產
[00:15:49.000 --> 00:15:51.000]  有沒有搶過
[00:15:51.000 --> 00:15:53.000]  人的奴,有沒有
[00:15:53.000 --> 00:15:55.000]  欺負過誰,有沒有
[00:15:55.000 --> 00:15:57.000]  虐待過誰,若有
[00:15:57.000 --> 00:15:59.000]  他必償還,我們一定要記得
[00:15:59.000 --> 00:16:01.000]  當年撒姆爾當時面對的
[00:16:01.000 --> 00:16:03.000]  是有很多不喜歡
[00:16:03.000 --> 00:16:05.000]  他的人,他的工作
[00:16:05.000 --> 00:16:07.000]  不是要please everyone
[00:16:07.000 --> 00:16:09.000]  他的工作是要對得
[00:16:09.000 --> 00:16:11.000]  住上帝,所以他問一個問題
[00:16:11.000 --> 00:16:13.000]  就是他究竟是一個
[00:16:13.000 --> 00:16:15.000]  誠信帶領
[00:16:15.000 --> 00:16:17.000]  別人的一個領袖
[00:16:17.000 --> 00:16:19.000]  對他來說守節心清
[00:16:19.000 --> 00:16:21.000]  是最重要
[00:16:21.000 --> 00:16:23.000]  若拿了
[00:16:23.000 --> 00:16:25.000]  不該拿的
[00:16:25.000 --> 00:16:27.000]  快償還
[00:16:27.000 --> 00:16:29.000]  當時他問他的會衆
[00:16:29.000 --> 00:16:31.000]  而他的會衆就這樣答,我們一起
[00:16:31.000 --> 00:16:33.000]  1,2,3,衆人說
[00:16:33.000 --> 00:16:35.000]  你未曾欺負我們
[00:16:35.000 --> 00:16:37.000]  若待我們
[00:16:37.000 --> 00:16:41.000]  未曾受過什麼
[00:16:41.000 --> 00:16:43.000]  撒姆爾很有趣
[00:16:43.000 --> 00:16:45.000]  他的重點是
[00:16:45.000 --> 00:16:47.000]  作爲領袖的誠信
[00:16:47.000 --> 00:16:49.000]  他不是在自我陶醉的
[00:16:49.000 --> 00:16:51.000]  環境裏,他公開
[00:16:51.000 --> 00:16:53.000]  確認這件事
[00:16:53.000 --> 00:16:55.000]  撒姆爾接着就對他們
[00:16:55.000 --> 00:16:57.000]  說,我們一起讀,1,2,3
[00:16:57.000 --> 00:16:59.000]  撒姆爾對他們說,你們
[00:16:59.000 --> 00:17:01.000]  在我手裏沒有找着什麼
[00:17:01.000 --> 00:17:03.000]  有逆和合他的
[00:17:03.000 --> 00:17:05.000]  受居者,今日爲證
[00:17:05.000 --> 00:17:09.000]  他們就說,願他爲證
[00:17:09.000 --> 00:17:11.000]  我想對於我來說
[00:17:11.000 --> 00:17:13.000]  都很重要,究竟
[00:17:13.000 --> 00:17:15.000]  我做的時候有沒有搶過
[00:17:15.000 --> 00:17:17.000]  大家的財產
[00:17:17.000 --> 00:17:19.000]  有沒有搶過
[00:17:19.000 --> 00:17:21.000]  大家的羊
[00:17:21.000 --> 00:17:23.000]  有沒有搶過大家家裏養的貓
[00:17:23.000 --> 00:17:25.000]  如果有的
[00:17:25.000 --> 00:17:27.000]  請你報訴我
