
[00:00:00.000 --> 00:00:03.320]  各位投資朋友 平安讓我們繼續讀《以忽所書》
[00:10:05.560 --> 00:10:07.640]  諸般詭計
[00:10:07.640 --> 00:10:11.640]  各樣骯髒的東西上來攻擊你
[00:10:11.640 --> 00:10:13.920]  但是今天我們依靠神
[00:10:13.920 --> 00:10:16.840]  我們有這個盾牌
[00:10:16.840 --> 00:10:18.800]  堅定的信心
[00:10:18.800 --> 00:10:20.240]  擋住你
[00:10:20.240 --> 00:10:22.640]  我的信心擋住你
[00:10:22.640 --> 00:10:25.520]  於是我們就擋盡了
[00:10:25.520 --> 00:10:28.080]  那惡者一切的火箭
[00:10:28.080 --> 00:10:31.160]  一支箭都埋不到身
[00:10:31.160 --> 00:10:32.880]  感謝天父
[00:10:32.880 --> 00:10:37.560]  然後就要戴救恩的頭盔
[00:10:37.560 --> 00:10:39.360]  頭盔很重要
[00:10:39.360 --> 00:10:42.720]  因為一打下來打到你的頭
[00:10:42.720 --> 00:10:44.760]  所以有個頭盔保護是什麼
[00:10:44.760 --> 00:10:46.280]  救恩
[00:10:46.280 --> 00:10:48.840]  耶穌基督原備的救恩
[00:10:48.840 --> 00:10:51.760]  好像一個罩那樣罩著我們
[00:10:51.760 --> 00:10:54.320]  我們在神的救恩保護下
[00:10:54.320 --> 00:10:57.120]  神的恩典能夠拯救我們
[00:10:57.120 --> 00:10:59.440]  神的恩典能夠赦免我們的罪
[00:10:59.440 --> 00:11:02.080]  神的恩典包圍著我們
[00:11:02.080 --> 00:11:05.480]  所以有救恩的頭盔在我們頭上
[00:11:05.480 --> 00:11:07.640]  保護你很重要的部分
[00:11:07.640 --> 00:11:09.640]  然後我們唯一的武器
[00:11:09.640 --> 00:11:13.160]  就是聖靈的寶劍
[00:11:13.160 --> 00:11:15.360]  哇 你有一把劍
[00:11:15.360 --> 00:11:17.320]  就是聖靈的寶劍
[00:11:17.320 --> 00:11:19.280]  就是神的道
[00:11:19.280 --> 00:11:20.560]  就是聖經
[00:11:20.560 --> 00:11:22.920]  聖經就是我們這把劍
[00:11:22.920 --> 00:11:26.520]  用神的話去打低仇敵
[00:11:26.520 --> 00:11:30.680]  用神的話拉出來宣告神的話
[00:11:30.680 --> 00:11:32.800]  仇敵就逃跑了
[00:11:32.800 --> 00:11:36.240]  記不記得耶穌出來傳道之前
[00:11:36.240 --> 00:11:40.360]  祂在曠野有40天禁食祈禱
[00:11:40.360 --> 00:11:42.960]  魔鬼就向祂埋首
[00:11:42.960 --> 00:11:45.240]  哇 耶穌你是不是很餓
[00:11:45.240 --> 00:11:48.240]  為什麼不變成石頭做餅吃呢
[00:11:48.240 --> 00:11:52.280]  魔鬼一連三次要引誘耶穌
[00:11:52.280 --> 00:11:55.400]  你記不記得耶穌怎麼擊退魔鬼
[00:11:55.400 --> 00:11:58.720]  每次都是引用聖經
[00:11:58.720 --> 00:12:00.640]  又要考考你了
[00:12:00.640 --> 00:12:04.520]  耶穌在曠野面對三次的試探
[00:12:04.520 --> 00:12:06.360]  祂用什麼經文
[00:12:06.360 --> 00:12:07.640]  很特別
[00:12:07.640 --> 00:12:11.040]  全部是用生命記
[00:12:11.040 --> 00:12:14.480]  哇 你看全部都是用生命記的
[00:12:14.480 --> 00:12:16.240]  人活著不是單靠食物
[00:12:16.240 --> 00:12:18.880]  是靠神口裡面所出的話
[00:12:18.880 --> 00:12:20.480]  出自生命記
[00:12:20.480 --> 00:12:22.120]  耶穌吩咐祂
[00:12:22.120 --> 00:12:24.480]  撒旦退我後邊去吧
[00:12:24.480 --> 00:12:26.280]  又是出自生命記
[00:12:26.280 --> 00:12:30.360]  三次引用都是出自生命記
[00:12:30.360 --> 00:12:32.240]  生命記是一本書
[00:12:32.240 --> 00:12:33.240]  我們很不熟
[00:12:33.240 --> 00:12:35.680]  甚至很多基督徒都還沒讀完
[00:12:35.680 --> 00:12:38.480]  讀完整本生命記
[00:12:38.480 --> 00:12:41.760]  但是耶穌很熟聖記
[00:12:41.760 --> 00:12:43.880]  祂是拿出劍
[00:12:43.880 --> 00:12:46.080]  而且寶劍這個字
[00:12:46.080 --> 00:12:48.280]  是指短劍
[00:12:48.280 --> 00:12:50.680]  不是指那些長劍
[00:12:50.680 --> 00:12:51.920]  什麼叫短劍呢
[00:12:51.920 --> 00:12:53.600]  就是你會有一把長劍
[00:12:53.600 --> 00:12:56.440]  然後在腰上有一把短劍
[00:12:56.440 --> 00:12:59.560]  如果跟別人打近身體 肉搏的時候
[00:12:59.560 --> 00:13:00.720]  就拿出短劍
[00:13:00.720 --> 00:13:03.720]  一刺刺在他的心裡
[00:13:03.720 --> 00:13:06.320]  原來是表示
[00:13:06.320 --> 00:13:08.200]  你不但要熟聖經
[00:13:08.200 --> 00:13:11.480]  你要有金句在你裡面
[00:13:11.480 --> 00:13:14.840]  一拿 拿出金句
[00:13:14.840 --> 00:13:16.920]  不要憂慮
[00:13:16.920 --> 00:13:19.320]  只要凡事藉著禱告祈求
[00:13:19.320 --> 00:13:21.480]  將你所有的告訴神
[00:13:21.480 --> 00:13:24.120]  神所賜出人的意外
[00:13:24.120 --> 00:13:27.160]  必保守你有平安
[00:13:27.160 --> 00:13:29.920]  耶穌說 你們在世上有苦難
[00:13:29.920 --> 00:13:32.960]  但我已經勝過世界
[00:13:32.960 --> 00:13:36.360]  所以這些就是劍 金句
[00:13:36.360 --> 00:13:38.880]  很多時候有需要的時候就背
[00:13:38.880 --> 00:13:42.640]  耶穌說是我的 或者我不自缺
[00:13:42.640 --> 00:13:45.000]  我雖然走過死陰的幽谷
[00:13:45.000 --> 00:13:46.600]  我又不怕遭害
[00:13:46.600 --> 00:13:50.560]  因為你的將 你的干預 我同在
[00:13:50.560 --> 00:13:52.200]  我一生一世必有
[00:13:52.200 --> 00:13:55.000]  因慰慈愛 隨著我
[00:13:55.000 --> 00:13:57.320]  所以這些就是短的劍
[00:13:57.320 --> 00:13:59.000]  你要背金句
[00:13:59.000 --> 00:14:01.080]  要有金句在你裡面
[00:14:01.080 --> 00:14:02.720]  否則一按鍵
[00:14:02.720 --> 00:14:05.080]  裡面都沒有金句出來
[00:14:05.080 --> 00:14:08.080]  所以我很努力勸你
[00:14:08.080 --> 00:14:09.600]  多背金句
[00:14:09.600 --> 00:14:12.320]  越多藏劍在你裡面
[00:14:12.320 --> 00:14:14.760]  一有什麼需要就拔劍出來
[00:14:14.760 --> 00:14:16.720]  敵人就逃跑了
[00:14:16.720 --> 00:14:18.160]  所以各位弟兄姊妹
[00:14:18.160 --> 00:14:21.680]  讓我們愛聖經 讀聖經 背聖經
[00:14:21.680 --> 00:14:24.640]  熟聖經 藏在我們心中
[00:14:24.640 --> 00:14:28.400]  吹屍 我們就穿上全副軍裝
[00:14:28.400 --> 00:14:30.040]  拔武器出來
[00:14:30.040 --> 00:14:31.600]  就打退敵人
[00:14:31.600 --> 00:14:36.120]  然後最後保羅在講完全副軍裝之後就提
[00:14:36.120 --> 00:14:40.640]  你們要各方禱告祈求
[00:14:40.640 --> 00:14:45.040]  再加上禱告好像罩著我們一樣
[00:14:45.040 --> 00:14:46.840]  蓋著我們一樣
[00:14:46.840 --> 00:14:48.920]  保護著我們一樣
[00:14:48.920 --> 00:14:51.880]  我們要常常互相代禱
[00:14:51.880 --> 00:14:53.520]  彼此的代求
[00:14:53.520 --> 00:14:56.920]  靠禱告遮蓋著我們
[00:14:56.920 --> 00:15:00.280]  我們就活在神的恩典當中
[00:15:00.280 --> 00:15:03.720]  所以保羅在《爾弗索斯》第六章
[00:15:03.720 --> 00:15:07.200]  最後所提的全副軍裝
[00:15:07.200 --> 00:15:10.040]  是非常非常之重要
[00:15:10.040 --> 00:15:13.000]  所以讓我們被保羅提醒
[00:15:13.000 --> 00:15:16.520]  我們必須穿上全副的軍裝
[00:15:16.520 --> 00:15:20.000]  我們就能夠打敵我們的仇敵撒旦
[00:15:20.000 --> 00:15:22.440]  靠主得勝
[00:15:22.440 --> 00:15:27.600]  祝福你今年過一個得勝的生活
[00:15:27.600 --> 00:15:32.200]  靠主得勝 常常得勝
[00:15:32.200 --> 00:15:34.000]  天父祝福你
