
[00:00:00.000 --> 00:00:02.720]  好,讓我們一起聽神的禱餘心同聲禱告
[00:02:04.120 --> 00:02:08.040]  就以耶穌基督的一生爲例子
[00:02:08.040 --> 00:02:12.280]  從耶穌未出世以前
[00:02:12.280 --> 00:02:15.840]  以至於耶穌死了之後的日子
[00:02:15.840 --> 00:02:20.640]  但凡與耶穌基督有關的人
[00:02:23.240 --> 00:02:27.240]  全部無一倖免要面對受苦難
[00:02:27.240 --> 00:02:32.400]  他的門徒是這樣
[00:02:32.400 --> 00:02:36.640]  耶穌的親人包括他媽媽的兄弟都是這樣
[00:02:36.640 --> 00:02:41.760]  甚至和耶穌接觸過的人也好
[00:02:41.760 --> 00:02:48.640]  好像在十字架上他旁邊的兩個強度也好
[00:02:51.040 --> 00:02:54.040]  旁邊的兩個強度也好
[00:02:54.040 --> 00:02:58.040]  更加是耶穌自己
[00:02:58.040 --> 00:03:03.040]  沒有一個在地上活着有好日子過過
[00:03:03.040 --> 00:03:09.040]  我們更加熟悉的保羅
[00:03:09.040 --> 00:03:14.040]  更加是一個明顯的例子
[00:03:14.040 --> 00:03:18.040]  這些全部在聖經裏面有記載過
[00:03:20.040 --> 00:03:22.040]  如果信耶穌是要這樣的
[00:03:22.040 --> 00:03:27.040]  要歸向上主的話
[00:03:27.040 --> 00:03:30.040]  要這樣的經歷
[00:03:30.040 --> 00:03:33.040]  你還相信嗎
[00:03:33.040 --> 00:03:36.040]  如果你相信的話
[00:03:36.040 --> 00:03:39.040]  是什麼原因推動你去相信呢
[00:03:39.040 --> 00:03:45.040]  兩個星期前我看過一份多倫多的報紙
[00:03:49.040 --> 00:03:51.040]  在多倫多有一間教會
[00:03:51.040 --> 00:03:54.040]  有一位牧者
[00:03:54.040 --> 00:03:56.040]  去到一間很小的教會里面
[00:03:56.040 --> 00:04:00.040]  禮堂原本可以坐三四百人
[00:04:00.040 --> 00:04:04.040]  但是他被聘用去到這間教會的時候
[00:04:04.040 --> 00:04:06.040]  這間教會只有二三十個人
[00:04:06.040 --> 00:04:11.040]  於是他就想
[00:04:11.040 --> 00:04:14.040]  怎麼可以幫助這間教會重新有很多人呢
[00:04:17.040 --> 00:04:19.040]  他就發現到
[00:04:19.040 --> 00:04:22.040]  如果繼續按照聖經去傳講神的說話的話
[00:04:22.040 --> 00:04:27.040]  沒有人會喜歡的
[00:04:27.040 --> 00:04:30.040]  好像耶穌基督也說要背起自己十字架
[00:04:30.040 --> 00:04:34.040]  要好像保羅一樣
[00:04:34.040 --> 00:04:36.040]  甚至要去坐牢
[00:04:36.040 --> 00:04:40.040]  因爲傳道緣故要受苦害
[00:04:40.040 --> 00:04:43.040]  或者好像摩西一樣
[00:04:43.040 --> 00:04:45.040]  爲了要服侍上帝
[00:04:45.040 --> 00:04:47.040]  而服侍上帝
[00:04:47.040 --> 00:04:49.040]  於是乎連王子都沒得做
[00:04:49.040 --> 00:04:50.040]  好像摩西一樣
[00:04:50.040 --> 00:04:52.040]  爲服侍上帝而做成王子
[00:04:52.040 --> 00:04:54.040]  如果這樣傳道
[00:04:54.040 --> 00:04:56.040]  沒有人會相信
[00:04:56.040 --> 00:04:57.040]  如果這樣傳道呢
[00:04:57.040 --> 00:04:58.040]  沒人相信
[00:04:58.040 --> 00:04:59.040]  跟着他去探索
[00:04:59.040 --> 00:05:01.040]  在普及的教會
[00:05:01.040 --> 00:05:03.040]  興旺的教會里面
[00:05:03.040 --> 00:05:04.040]  有一樣東西
[00:05:04.040 --> 00:05:07.040]  是可以使這間教會起死回生的
[00:05:07.040 --> 00:05:08.040]  他去探索
[00:05:08.040 --> 00:05:09.040]  看見
[00:05:09.040 --> 00:05:10.040]  只有一件事
[00:05:10.040 --> 00:05:12.040]  讓這個教會可以犧牲
[00:05:12.040 --> 00:05:14.040]  就是不要再告訴人聽
[00:05:14.040 --> 00:05:16.040]  上帝等等這些的作爲
[00:05:16.040 --> 00:05:19.040]  將上帝脫離歷史
[00:05:19.040 --> 00:05:22.040]  然後將上帝
[00:05:22.040 --> 00:05:25.040]  只是講關愛人這件事
[00:05:25.040 --> 00:05:26.040]  只是講給人聽就行了
[00:05:26.040 --> 00:05:30.040]  原來他在他從小的時候
[00:05:30.040 --> 00:05:32.040]  開始對上帝的理解
[00:05:32.040 --> 00:05:33.040]  是脫離了聖經
[00:05:33.040 --> 00:05:41.040]  他說上帝不是一個實體來的
[00:05:43.040 --> 00:05:45.040]  上帝只是一個觀念
[00:05:45.040 --> 00:05:48.040]  是一個完美的觀念
[00:05:48.040 --> 00:05:50.040]  用今天的說法
[00:05:50.040 --> 00:05:51.040]  是一個烏托邦
[00:05:51.040 --> 00:05:56.040]  我們要達到這個完美的光景
[00:05:56.040 --> 00:05:59.040]  就有神了
[00:05:59.040 --> 00:06:02.040]  於是他就用這個原則
[00:06:02.040 --> 00:06:04.040]  去傳這個信息
[00:06:04.040 --> 00:06:06.040]  在教會當中
[00:06:06.040 --> 00:06:09.040]  做很多用愛去做的事情
[00:06:11.040 --> 00:06:14.040]  甚至他自己願意不斷去尋找愛
[00:06:14.040 --> 00:06:18.040]  他自己結婚之後
[00:06:18.040 --> 00:06:20.040]  在神學院相識的同學
[00:06:20.040 --> 00:06:21.040]  後來結了婚
[00:06:21.040 --> 00:06:25.040]  他都認爲不是真正的愛
[00:06:25.040 --> 00:06:28.040]  脫離和他離婚
[00:06:28.040 --> 00:06:31.040]  再和另一個男士結婚
[00:06:31.040 --> 00:06:36.040]  要不斷尋找真正的愛
[00:06:36.040 --> 00:06:38.040]  你就要經歷
[00:06:40.040 --> 00:06:43.040]  按你的喜好去經歷
[00:06:43.040 --> 00:06:47.040]  這種完全脫離聖經的教導
[00:06:47.040 --> 00:06:49.040]  竟然很多人開始回這個教會
[00:06:49.040 --> 00:06:54.040]  但我們在這裏要問
[00:06:54.040 --> 00:06:58.040]  上帝是否指這樣就是他的愛呢?
[00:06:58.040 --> 00:07:03.040]  今天也在上帝裏
[00:07:03.040 --> 00:07:06.040]  上帝容許了我用很多時間
[00:07:06.040 --> 00:07:07.040]  去預備這一本書
[00:07:07.040 --> 00:07:08.040]  《河西亞書》
[00:07:10.040 --> 00:07:12.040]  就是要告訴大家大英姐妹
[00:07:12.040 --> 00:07:15.040]  從聖經裏面
[00:07:15.040 --> 00:07:18.040]  上帝自己否白什麼叫愛
[00:07:18.040 --> 00:07:23.040]  不要再被世界上的人
[00:07:23.040 --> 00:07:25.040]  所謂的愛的定義
[00:07:25.040 --> 00:07:27.040]  變成基督徒的定義
[00:07:27.040 --> 00:07:33.040]  甚至我們不要去redefine God
[00:07:33.040 --> 00:07:35.040]  重新爲神定一個模式
[00:07:39.040 --> 00:07:41.040]  因爲你和我相信的神
[00:07:41.040 --> 00:07:45.040]  不是你創造出來的神
[00:07:45.040 --> 00:07:48.040]  而是聖經記載告訴我們
[00:07:48.040 --> 00:07:52.040]  《河西亞先知書》
[00:07:52.040 --> 00:07:54.040]  就是要告訴我們知道
[00:07:54.040 --> 00:07:56.040]  我們作爲基督徒
[00:07:56.040 --> 00:07:59.040]  怎樣活在這個世界上
[00:07:59.040 --> 00:08:04.040]  又不離開上帝本身的屬性呢?
[00:08:06.040 --> 00:08:09.040]  又不離開上帝本身的屬性呢?
[00:08:09.040 --> 00:08:14.040]  提供了一條很不一樣的道路
[00:08:14.040 --> 00:08:15.040]  給我們知道
[00:08:15.040 --> 00:08:18.040]  我們一起來看《河西亞書》
[00:08:18.040 --> 00:08:26.040]  《河西亞書》是十二卷小先知書的第一卷
[00:08:26.040 --> 00:08:30.040]  在希伯來人聖經裏面
[00:08:30.040 --> 00:08:34.040]  不是十二卷書
[00:08:36.040 --> 00:08:38.040]  而是由十二個先知所講的話
[00:08:38.040 --> 00:08:40.040]  合參而成的一本
[00:08:40.040 --> 00:08:44.040]  所以小先知書裏面
[00:08:44.040 --> 00:08:47.040]  由《河西亞書》開始
[00:08:47.040 --> 00:08:50.040]  到最後
[00:08:50.040 --> 00:08:53.040]  我們看到這十二個先知所講的話
[00:08:53.040 --> 00:08:55.040]  其實完全是連結起來的
[00:08:55.040 --> 00:08:59.040]  而我們去看第一卷
[00:08:59.040 --> 00:09:01.040]  最開頭的經文
[00:09:01.040 --> 00:09:04.040]  就是告訴我們
[00:09:04.040 --> 00:09:07.040]  上帝的心原來是這樣的
[00:09:07.040 --> 00:09:13.040]  上帝原來對以色列民以至於我們
[00:09:13.040 --> 00:09:18.040]  其實是很痛心的
[00:09:18.040 --> 00:09:21.040]  但是我們明不明白
[00:09:21.040 --> 00:09:23.040]  上帝的心是這樣的呢?
[00:09:23.040 --> 00:09:27.040]  就讓我們去看看這本書
[00:09:27.040 --> 00:09:29.040]  如何帶我們認識上帝
[00:09:33.040 --> 00:09:34.040]  首先我們去看看
[00:09:34.040 --> 00:09:36.040]  上帝如何讓我們認識祂
[00:09:36.040 --> 00:09:39.040]  在一個什麼層面上認識
[00:09:39.040 --> 00:09:44.040]  原來上帝是放我們在歷史的空間裏面
[00:09:44.040 --> 00:09:49.040]  讓我們在歷史裏面被操練起來
[00:09:49.040 --> 00:09:56.040]  然後纔去學會去遵從神的說話
[00:09:56.040 --> 00:10:00.040]  不如我們一起打開《河西亞書》
[00:10:00.040 --> 00:10:02.040]  我們去讀第一和第二節,好不好?
[00:10:04.040 --> 00:10:06.040]  我們一起來讀《河西亞書》第一和第二節
[00:10:06.040 --> 00:10:13.040]  我們看上帝擺在一個什麼樣的歷史空間
[00:10:13.040 --> 00:10:15.040]  我們一起來讀
[00:10:33.040 --> 00:10:34.040]  上帝對耶和華說:
[00:10:34.040 --> 00:10:37.040]  耶和華初次與河西亞說話
[00:10:37.040 --> 00:10:41.040]  對他說:你去娶淫婦爲妻
[00:10:41.040 --> 00:10:45.040]  也收納同淫亂所生的兒女
[00:10:45.040 --> 00:10:48.040]  因爲這地大行淫亂
[00:10:48.040 --> 00:10:51.040]  離棄耶和華
[00:10:51.040 --> 00:10:53.040]  第一句
[00:10:53.040 --> 00:10:55.040]  上帝的大名來自於
[00:10:55.040 --> 00:10:57.040]  赫西亞,赫西亞的離子
[00:10:57.040 --> 00:10:59.040]  在上帝的日子裏
[00:11:01.040 --> 00:11:03.040]  赫西亞的主人
[00:11:03.040 --> 00:11:04.040]  赫西亞的主人
[00:11:04.040 --> 00:11:05.040]  赫西亞的主人
[00:11:05.040 --> 00:11:06.040]  赫西亞的主人
[00:11:06.040 --> 00:11:07.040]  赫西亞的主人
[00:11:07.040 --> 00:11:08.040]  赫西亞的主人
[00:11:08.040 --> 00:11:09.040]  赫西亞的主人
[00:11:09.040 --> 00:11:10.040]  赫西亞的主人
[00:11:10.040 --> 00:11:11.040]  赫西亞的主人
[00:11:11.040 --> 00:11:12.040]  赫西亞的主人
[00:11:12.040 --> 00:11:13.040]  赫西亞的主人
[00:11:13.040 --> 00:11:14.040]  赫西亞的主人
[00:11:14.040 --> 00:11:15.040]  赫西亞的主人
[00:11:15.040 --> 00:11:16.040]  赫西亞的主人
[00:11:16.040 --> 00:11:17.040]  赫西亞的主人
[00:11:17.040 --> 00:11:18.040]  赫西亞的主人
[00:11:18.040 --> 00:11:19.040]  赫西亞的主人
[00:11:19.040 --> 00:11:20.040]  赫西亞的主人
[00:11:20.040 --> 00:11:21.040]  赫西亞的主人
[00:11:21.040 --> 00:11:22.040]  赫西亞的主人
[00:11:22.040 --> 00:11:23.040]  赫西亞的主人
[00:11:23.040 --> 00:11:24.040]  赫西亞的主人
[00:11:32.040 --> 00:11:33.040]  在這裏聖經告訴我們
[00:11:33.040 --> 00:11:39.040]  作爲一個北國的先知赫西亞
[00:11:39.040 --> 00:11:42.040]  他所寫的這封書卷
[00:11:42.040 --> 00:11:44.040]  主要的對象
[00:11:44.040 --> 00:11:47.040]  原來是南國的君王
[00:11:47.040 --> 00:11:49.040]  是南國的君王
[00:11:49.040 --> 00:11:53.040]  不過沒有脫離北國的環境
[00:11:53.040 --> 00:11:55.040]  不過沒有脫離北國的環境
[00:11:55.040 --> 00:11:57.040]  是什麼樣的環境
[00:12:00.040 --> 00:12:03.040]  是耶羅伯安做北國王的時候
[00:12:03.040 --> 00:12:05.040]  做這個先知
[00:12:05.040 --> 00:12:06.040]  做個先知
[00:12:06.040 --> 00:12:07.040]  你會覺得很奇怪
[00:12:07.040 --> 00:12:10.040]  一個北國的先知
[00:12:10.040 --> 00:12:12.040]  一個北國的先知
[00:12:12.040 --> 00:12:14.040]  要向南國的人去寫這一篇
[00:12:14.040 --> 00:12:16.040]  有關北國的事情
[00:12:16.040 --> 00:12:18.040]  要向南國人寫北國的事情
[00:12:18.040 --> 00:12:20.040]  作用是什麼
[00:12:20.040 --> 00:12:21.040]  作用是什麼呢
[00:12:21.040 --> 00:12:22.040]  是警告
[00:12:22.040 --> 00:12:23.040]  是警告
[00:12:23.040 --> 00:12:24.040]  警告
[00:12:24.040 --> 00:12:27.040]  警告其實有它的正面目的
[00:12:28.040 --> 00:12:30.040]  警告其實有它的正面目的
[00:12:30.040 --> 00:12:32.040]  最簡單
[00:12:32.040 --> 00:12:33.040]  最簡單
[00:12:33.040 --> 00:12:35.040]  當你去到一個山崖的時候
[00:12:35.040 --> 00:12:37.040]  當你去到一個山崖的時候
[00:12:37.040 --> 00:12:39.040]  你見到山崖邊那裏有個牌洞
[00:12:39.040 --> 00:12:41.040]  在山崖邊有個牌子
[00:12:41.040 --> 00:12:42.040]  請勿靠近
[00:12:42.040 --> 00:12:44.040]  請勿靠近
[00:12:44.040 --> 00:12:45.040]  是一個警告
[00:12:45.040 --> 00:12:46.040]  是一個警告
[00:12:46.040 --> 00:12:47.040]  是對你的愛護
[00:12:47.040 --> 00:12:48.040]  是對你的愛護
[00:12:48.040 --> 00:12:49.040]  耶和華在這裏一開始
[00:12:49.040 --> 00:12:51.040]  透過這個提醒
[00:12:51.040 --> 00:12:53.040]  耶和華在一開始
[00:12:53.040 --> 00:12:54.040]  透過這個提醒
[00:12:54.040 --> 00:12:55.040]  讓我們知道
[00:12:56.040 --> 00:12:58.040]  原來上帝很希望提醒
[00:12:58.040 --> 00:12:59.040]  特別是南國的人
[00:12:59.040 --> 00:13:00.040]  特別是南國的人
[00:13:00.040 --> 00:13:01.040]  上帝特別希望提醒
[00:13:01.040 --> 00:13:02.040]  特別是南國的人
[00:13:02.040 --> 00:13:03.040]  不要跟北國那樣去做事
[00:13:03.040 --> 00:13:05.040]  不要跟北國那樣去做事
[00:13:05.040 --> 00:13:07.040]  不要跟北國那樣去做事
[00:13:07.040 --> 00:13:08.040]  不過上帝沒有放棄北國的人
[00:13:08.040 --> 00:13:09.040]  不過上帝沒有放棄北國的人
[00:13:09.040 --> 00:13:10.040]  不過上帝沒有放棄北國的人
[00:13:10.040 --> 00:13:11.040]  不過上帝沒有放棄北國的人
[00:13:11.040 --> 00:13:12.040]  如果他們同樣在神的心裏
[00:13:12.040 --> 00:13:13.040]  如果他們同樣在神的心裏
[00:13:13.040 --> 00:13:14.040]  認定上帝是他們的主的話
[00:13:14.040 --> 00:13:15.040]  認定上帝是他們的主的話
[00:13:15.040 --> 00:13:16.040]  認定上帝是他們的主的話
[00:13:16.040 --> 00:13:17.040]  如果他們同樣在神的心裏
[00:13:17.040 --> 00:13:18.040]  認定上帝是他們的主的話
[00:13:18.040 --> 00:13:26.040]  認定上帝是他們的主的話
[00:13:26.040 --> 00:13:27.040]  認定上帝是他們的主的話
[00:13:27.040 --> 00:13:28.040]  認定上帝是他們的主的話
[00:13:28.040 --> 00:13:29.040]  認定上帝是他們的主的話
[00:13:29.040 --> 00:13:30.040]  認定上帝是他們的主的話
[00:13:30.040 --> 00:13:31.040]  認定上帝是他們的主的話
[00:13:31.040 --> 00:13:32.040]  認定上帝是他們的主的話
[00:13:32.040 --> 00:13:33.040]  認定上帝是他們的主的話
[00:13:33.040 --> 00:13:34.040]  認定上帝是他們的主的話
[00:13:34.040 --> 00:13:35.040]  認定上帝是他們的主的話
[00:13:35.040 --> 00:13:36.040]  認定上帝是他們的主的話
[00:13:36.040 --> 00:13:37.040]  認定上帝是他們的主的話
[00:13:37.040 --> 00:13:38.040]  認定上帝是他們的主的話
[00:13:38.040 --> 00:13:39.040]  認定上帝是他們的主的話
[00:13:39.040 --> 00:13:40.040]  認定上帝是他們的主的話
[00:13:40.040 --> 00:13:41.040]  認定上帝是他們的主的話
[00:13:41.040 --> 00:13:48.040]  認定上帝是他們的主的話
[00:13:48.040 --> 00:13:49.040]  認定上帝是他們的主的話
[00:13:49.040 --> 00:13:50.040]  認定上帝是他們的主的話
[00:13:50.040 --> 00:13:51.040]  認定上帝是他們的主的話
[00:13:51.040 --> 00:13:52.040]  認定上帝是他們的主的話
[00:13:52.040 --> 00:13:53.040]  認定上帝是他們的主的話
[00:13:53.040 --> 00:13:54.040]  認定上帝是他們的主的話
[00:13:54.040 --> 00:13:55.040]  認定上帝是他們的主的話
[00:13:55.040 --> 00:13:56.040]  認定上帝是他們的主的話
[00:13:56.040 --> 00:13:57.040]  認定上帝是他們的主的話
[00:13:57.040 --> 00:13:58.040]  認定上帝是他們的主的話
[00:13:58.040 --> 00:13:59.040]  認定上帝是他們的主的話
[00:13:59.040 --> 00:14:00.040]  認定上帝是他們的主的話
[00:14:00.040 --> 00:14:01.040]  認定上帝是他們的主的話
[00:14:01.040 --> 00:14:02.040]  認定上帝是他們的主的話
[00:14:02.040 --> 00:14:03.040]  認定上帝是他們的主的話
[00:14:03.040 --> 00:14:14.040]  認定上帝是他們的主的話
[00:14:14.040 --> 00:14:15.040]  認定上帝是他們的主的話
[00:14:15.040 --> 00:14:16.040]  認定上帝是他們的主的話
[00:14:16.040 --> 00:14:17.040]  認定上帝是他們的主的話
[00:14:17.040 --> 00:14:18.040]  認定上帝是他們的主的話
[00:14:18.040 --> 00:14:19.040]  認定上帝是他們的主的話
[00:14:19.040 --> 00:14:20.040]  認定上帝是他們的主的話
[00:14:20.040 --> 00:14:21.040]  認定上帝是他們的主的話
[00:14:21.040 --> 00:14:22.040]  認定上帝是他們的主的話
[00:14:22.040 --> 00:14:23.040]  認定上帝是他們的主的話
[00:14:23.040 --> 00:14:24.040]  認定上帝是他們的主的話
[00:14:24.040 --> 00:14:25.040]  認定上帝是他們的主的話
[00:14:25.040 --> 00:14:26.040]  認定上帝是他們的主的話
[00:14:26.040 --> 00:14:27.040]  認定上帝是他們的主的話
[00:14:27.040 --> 00:14:28.040]  認定上帝是他們的主的話
[00:14:28.040 --> 00:14:29.040]  認定上帝是他們的主的話
[00:14:29.040 --> 00:14:34.040]  認定上帝是他們的主的話
[00:14:34.040 --> 00:14:35.040]  認定上帝是他們的主的話
[00:14:35.040 --> 00:14:36.040]  認定上帝是他們的主的話
[00:14:36.040 --> 00:14:37.040]  認定上帝是他們的主的話
[00:14:37.040 --> 00:14:38.040]  認定上帝是他們的主的話
[00:14:38.040 --> 00:14:39.040]  認定上帝是他們的主的話
[00:14:39.040 --> 00:14:40.040]  認定上帝是他們的主的話
[00:14:40.040 --> 00:14:41.040]  認定上帝是他們的主的話
[00:14:41.040 --> 00:14:42.040]  認定上帝是他們的主的話
[00:14:42.040 --> 00:14:43.040]  認定上帝是他們的主的話
[00:14:43.040 --> 00:14:44.040]  認定上帝是他們的主的話
[00:14:44.040 --> 00:14:45.040]  認定上帝是他們的主的話
[00:14:45.040 --> 00:14:46.040]  認定上帝是他們的主的話
[00:14:46.040 --> 00:14:47.040]  認定上帝是他們的主的話
[00:14:47.040 --> 00:14:48.040]  認定上帝是他們的主的話
[00:14:48.040 --> 00:14:49.040]  認定上帝是他們的主的話
[00:14:49.040 --> 00:15:02.040]  認定上帝是他們的主的話
[00:15:02.040 --> 00:15:03.040]  認定上帝是他們的主的話
[00:15:03.040 --> 00:15:04.040]  認定上帝是他們的主的話
[00:15:04.040 --> 00:15:05.040]  認定上帝是他們的主的話
[00:15:05.040 --> 00:15:06.040]  認定上帝是他們的主的話
[00:15:06.040 --> 00:15:07.040]  認定上帝是他們的主的話
[00:15:07.040 --> 00:15:08.040]  認定上帝是他們的主的話
[00:15:08.040 --> 00:15:09.040]  認定上帝是他們的主的話
[00:15:09.040 --> 00:15:10.040]  認定上帝是他們的主的話
[00:15:10.040 --> 00:15:11.040]  認定上帝是他們的主的話
[00:15:11.040 --> 00:15:12.040]  認定上帝是他們的主的話
[00:15:12.040 --> 00:15:13.040]  認定上帝是他們的主的話
[00:15:13.040 --> 00:15:14.040]  認定上帝是他們的主的話
[00:15:14.040 --> 00:15:15.040]  認定上帝是他們的主的話
[00:15:15.040 --> 00:15:16.040]  認定上帝是他們的主的話
[00:15:16.040 --> 00:15:17.040]  認定上帝是他們的主的話
[00:15:17.040 --> 00:15:19.040]  認定上帝是他們的主的話
[00:15:19.040 --> 00:15:20.040]  認定上帝是他們的主的話
[00:15:20.040 --> 00:15:21.040]  認定上帝是他們的主的話
[00:15:21.040 --> 00:15:22.040]  認定上帝是他們的主的話
[00:15:22.040 --> 00:15:23.040]  認定上帝是他們的主的話
[00:15:23.040 --> 00:15:24.040]  認定上帝是他們的主的話
[00:15:24.040 --> 00:15:25.040]  認定上帝是他們的主的話
[00:15:25.040 --> 00:15:26.040]  認定上帝是他們的主的話
[00:15:26.040 --> 00:15:27.040]  認定上帝是他們的主的話
[00:15:27.040 --> 00:15:28.040]  認定上帝是他們的主的話
[00:15:28.040 --> 00:15:29.040]  認定上帝是他們的主的話
[00:15:29.040 --> 00:15:30.040]  認定上帝是他們的主的話
[00:15:30.040 --> 00:15:31.040]  認定上帝是他們的主的話
[00:15:31.040 --> 00:15:32.040]  認定上帝是他們的主的話
[00:15:32.040 --> 00:15:33.040]  認定上帝是他們的主的話
[00:15:33.040 --> 00:15:34.040]  認定上帝是他們的主的話
[00:15:34.040 --> 00:15:48.040]  認定上帝是他們的主的話
[00:15:48.040 --> 00:15:49.040]  認定上帝是他們的主的話
[00:15:49.040 --> 00:15:50.040]  認定上帝是他們的主的話
[00:15:50.040 --> 00:15:51.040]  認定上帝是他們的主的話
[00:15:51.040 --> 00:15:52.040]  認定上帝是他們的主的話
[00:15:52.040 --> 00:15:53.040]  認定上帝是他們的主的話
[00:15:53.040 --> 00:15:54.040]  認定上帝是他們的主的話
[00:15:54.040 --> 00:15:55.040]  認定上帝是他們的主的話
[00:15:55.040 --> 00:15:56.040]  認定上帝是他們的主的話
[00:15:56.040 --> 00:15:57.040]  認定上帝是他們的主的話
[00:15:57.040 --> 00:15:58.040]  認定上帝是他們的主的話
[00:15:58.040 --> 00:15:59.040]  認定上帝是他們的主的話
[00:15:59.040 --> 00:16:00.040]  認定上帝是他們的主的話
[00:16:00.040 --> 00:16:01.040]  認定上帝是他們的主的話
[00:16:01.040 --> 00:16:02.040]  認定上帝是他們的主的話
[00:16:02.040 --> 00:16:03.040]  認定上帝是他們的主的話
[00:16:03.040 --> 00:16:04.040]  認定上帝是他們的主的話
[00:16:04.040 --> 00:16:05.040]  認定上帝是他們的主的話
[00:16:05.040 --> 00:16:06.040]  認定上帝是他們的主的話
[00:16:06.040 --> 00:16:07.040]  認定上帝是他們的主的話
[00:16:07.040 --> 00:16:08.040]  認定上帝是他們的主的話
[00:16:08.040 --> 00:16:09.040]  認定上帝是他們的主的話
[00:16:09.040 --> 00:16:10.040]  認定上帝是他們的主的話
[00:16:10.040 --> 00:16:11.040]  認定上帝是他們的主的話
[00:16:11.040 --> 00:16:12.040]  認定上帝是他們的主的話
[00:16:12.040 --> 00:16:13.040]  認定上帝是他們的主的話
[00:16:13.040 --> 00:16:14.040]  認定上帝是他們的主的話
[00:16:14.040 --> 00:16:15.040]  認定上帝是他們的主的話
[00:16:15.040 --> 00:16:16.040]  認定上帝是他們的主的話
[00:16:16.040 --> 00:16:17.040]  認定上帝是他們的主的話
[00:16:17.040 --> 00:16:18.040]  認定上帝是他們的主的話
[00:16:18.040 --> 00:16:19.040]  認定上帝是他們的主的話
[00:16:19.040 --> 00:16:38.040]  認定上帝是他們的主的話
[00:16:38.040 --> 00:16:39.040]  認定上帝是他們的主的話
[00:16:39.040 --> 00:16:40.040]  認定上帝是他們的主的話
[00:16:40.040 --> 00:16:41.040]  認定上帝是他們的主的話
[00:16:41.040 --> 00:16:42.040]  認定上帝是他們的主的話
[00:16:42.040 --> 00:16:43.040]  認定上帝是他們的主的話
[00:16:43.040 --> 00:16:44.040]  認定上帝是他們的主的話
[00:16:44.040 --> 00:16:45.040]  認定上帝是他們的主的話
[00:16:45.040 --> 00:16:46.040]  認定上帝是他們的主的話
[00:16:46.040 --> 00:16:47.040]  認定上帝是他們的主的話
[00:16:47.040 --> 00:16:48.040]  認定上帝是他們的主的話
[00:16:48.040 --> 00:16:49.040]  認定上帝是他們的主的話
[00:16:49.040 --> 00:16:50.040]  認定上帝是他們的主的話
[00:16:50.040 --> 00:16:51.040]  認定上帝是他們的主的話
[00:16:51.040 --> 00:16:52.040]  認定上帝是他們的主的話
[00:16:52.040 --> 00:16:53.040]  認定上帝是他們的主的話
[00:16:53.040 --> 00:16:54.040]  認定上帝是他們的主的話
[00:16:54.040 --> 00:16:55.040]  認定上帝是他們的主的話
[00:16:55.040 --> 00:16:56.040]  認定上帝是他們的主的話
[00:16:56.040 --> 00:16:57.040]  認定上帝是他們的主的話
[00:16:57.040 --> 00:16:58.040]  認定上帝是他們的主的話
