
[00:00:00.000 --> 00:00:05.720]  我們粵語報新增才講完撒姆爾記
[00:01:57.920 --> 00:01:59.680]  就是我們剛才讀的經文
[00:01:59.680 --> 00:02:02.200]  撒母以上的十五章
[00:02:02.200 --> 00:02:05.760]  十一和三十五節都有說到
[00:02:05.760 --> 00:02:09.040]  神後悔立數羅為王
[00:02:09.040 --> 00:02:12.880]  這些是對過去的事來後悔
[00:02:12.880 --> 00:02:14.780]  但是也起碼有十次
[00:02:14.780 --> 00:02:17.400]  是對將來未發生的事
[00:02:17.400 --> 00:02:19.320]  神是後悔
[00:02:19.320 --> 00:02:20.680]  經文是這樣說
[00:02:20.680 --> 00:02:23.800]  不單止在摩西五經的出哀及記
[00:02:23.800 --> 00:02:25.800]  也在歷史書
[00:02:25.800 --> 00:02:29.600]  也在詩篇和先知書裡面
[00:02:29.600 --> 00:02:33.160]  都有說到神後悔
[00:02:33.160 --> 00:02:36.040]  但是我們又要注意
[00:02:36.040 --> 00:02:39.800]  又有很多經文說神不會後悔
[00:02:39.800 --> 00:02:42.660]  在屬於詩篇的一百十篇第四節
[00:02:42.660 --> 00:02:43.600]  經文說
[00:02:43.600 --> 00:02:45.560]  耶和華起了誓
[00:02:45.560 --> 00:02:47.200]  決不後悔說
[00:02:47.200 --> 00:02:49.800]  你是照墨基洗德的等次
[00:02:49.800 --> 00:02:51.960]  永遠為祭司
[00:02:51.960 --> 00:02:55.480]  這是神對耶穌基督的預言
[00:02:55.480 --> 00:02:57.560]  墨基洗德是誰?
[00:02:57.560 --> 00:03:01.200]  就是那個無始無終的大祭司
[00:03:01.200 --> 00:03:02.240]  神說
[00:03:02.240 --> 00:03:06.000]  耶穌基督將會成為永遠的祭司
[00:03:06.000 --> 00:03:09.840]  我這個決定我絕對不會後悔
[00:03:09.840 --> 00:03:10.760]  還有
[00:03:10.760 --> 00:03:14.240]  以西結書的二十四章十四節
[00:03:14.240 --> 00:03:17.360]  我耶和華說過的必定成就
[00:03:17.360 --> 00:03:19.200]  必照華而行
[00:03:19.200 --> 00:03:20.360]  必不返回
[00:03:20.360 --> 00:03:21.720]  必不姑息
[00:03:21.720 --> 00:03:23.160]  也不後悔
[00:03:23.160 --> 00:03:26.400]  人必照你的舉動行為審判你
[00:03:26.400 --> 00:03:29.040]  這是主耶和華說的
[00:03:29.040 --> 00:03:33.840]  在這節的經文是說神對以色列人的審判
[00:03:33.840 --> 00:03:35.840]  神說我會審判你們
[00:03:35.840 --> 00:03:38.160]  我絕對不會後悔
[00:03:38.160 --> 00:03:39.640]  這一節的經文
[00:03:39.640 --> 00:03:43.640]  和耶利米書的四章二十七和二十八節
[00:03:43.640 --> 00:03:45.400]  是很相似的
[00:03:45.400 --> 00:03:47.560]  所以我們見到聖經裡面
[00:03:47.560 --> 00:03:50.400]  有很多經文說神會後悔
[00:03:50.400 --> 00:03:54.360]  也有很多經文說神不會後悔
[00:03:54.360 --> 00:03:56.760]  你說大件事了
[00:03:56.760 --> 00:03:59.200]  聖經是否有矛盾?
[00:03:59.200 --> 00:04:01.760]  為何前後不一?
[00:04:01.760 --> 00:04:04.920]  有作者說神會後悔
[00:04:04.920 --> 00:04:08.000]  也有聖經作者說神不會後悔
[00:04:08.000 --> 00:04:10.760]  當然聖經六十六部書
[00:04:10.760 --> 00:04:12.560]  四十多個作者
[00:04:12.560 --> 00:04:15.120]  那些作者的觀點不一
[00:04:15.120 --> 00:04:16.400]  意見不同
[00:04:16.400 --> 00:04:18.880]  所以有些作者說神後悔
[00:04:18.880 --> 00:04:21.760]  有些作者說神不會後悔
[00:04:21.760 --> 00:04:23.560]  有沒有這個可能?
[00:04:23.560 --> 00:04:25.160]  絕對沒有這個可能
[00:04:25.160 --> 00:04:28.800]  因為聖經背後都有同一位聖靈
[00:04:28.800 --> 00:04:30.520]  來脈視聖經
[00:04:30.520 --> 00:04:33.480]  聖經應該是完全一致
[00:04:33.480 --> 00:04:35.760]  是沒有矛盾的
[00:04:35.760 --> 00:04:37.360]  那你說為甚麼?
[00:04:37.360 --> 00:04:39.360]  為甚麼有經文說神會後悔
[00:04:39.360 --> 00:04:43.120]  又有經文說神不會後悔?
[00:04:43.120 --> 00:04:46.080]  其實我們說那些人說
[00:04:46.080 --> 00:04:49.960]  作者有不同的作者所以有不同的見解
[00:04:49.960 --> 00:04:54.560]  最好否定這個說法是甚麼?
[00:04:54.560 --> 00:04:56.160]  是今天的經文
[00:04:56.160 --> 00:04:58.480]  撒母以上的第十五章
[00:04:58.480 --> 00:05:01.000]  居然一章的經文裏面
[00:05:01.000 --> 00:05:03.040]  同樣說到神後悔
[00:05:03.040 --> 00:05:05.520]  也說到神不會後悔
[00:05:05.520 --> 00:05:07.560]  是一個作者
[00:05:07.560 --> 00:05:09.920]  還在一章的書裏面
[00:05:09.920 --> 00:05:11.600]  如果是兩章不同的書
[00:05:11.600 --> 00:05:14.280]  你都說撒母以上
[00:05:14.280 --> 00:05:17.160]  第一章就說神會後悔
[00:05:17.160 --> 00:05:20.440]  寫到最後一章就說神不會後悔
[00:05:20.440 --> 00:05:23.040]  因為她老人癡呆
[00:05:23.040 --> 00:05:26.440]  老到自己都不記得第一章寫了甚麼
[00:05:26.440 --> 00:05:27.680]  不是的
[00:05:27.680 --> 00:05:30.120]  同一章書說神後悔
[00:05:30.120 --> 00:05:32.160]  也說神不會後悔
[00:05:32.160 --> 00:05:33.840]  我們一起來看看
[00:05:33.840 --> 00:05:36.400]  撒母以上的十五章十一節
[00:05:36.400 --> 00:05:39.280]  我立訴羅維王我後悔了
[00:05:39.280 --> 00:05:41.800]  因為他轉去不跟從我
[00:05:41.800 --> 00:05:44.040]  不遵守我的命令
[00:05:44.040 --> 00:05:48.040]  這裏很清楚說神後悔立了訴羅維王
[00:05:48.040 --> 00:05:49.400]  還有一則經文
[00:05:49.400 --> 00:05:52.960]  在三十五節同一章的經文
[00:05:52.960 --> 00:05:56.720]  撒母已直到死的日子再沒有見訴羅
[00:05:56.720 --> 00:05:59.360]  但撒母已為訴羅悲傷
[00:05:59.360 --> 00:06:06.200]  是因耶和華後悔立他維以色列的王
[00:06:06.200 --> 00:06:12.440]  同樣的經文一樣說神後悔立訴羅維王
[00:06:12.440 --> 00:06:16.440]  但這兩節經文的中間
[00:06:16.440 --> 00:06:20.680]  就是撒母以上的十五章二十九節
[00:06:20.680 --> 00:06:23.560]  經文說以色列的大能者
[00:06:23.560 --> 00:06:26.760]  必不至說謊也不至後悔
[00:06:26.760 --> 00:06:30.840]  因為他永非世人決不後悔
[00:06:30.840 --> 00:06:32.680]  有沒有見到在這節的經文
[00:06:32.680 --> 00:06:35.680]  兩次說到神不會後悔
[00:06:35.680 --> 00:06:36.960]  同一章的
[00:06:36.960 --> 00:06:39.160]  兩節經文說神會後悔
[00:06:39.160 --> 00:06:42.320]  一節的經文兩次說神不會後悔
[00:06:42.320 --> 00:06:44.480]  那你說搞什麼東東
[00:06:44.480 --> 00:06:46.520]  什麼葫蘆賣什麼藥
[00:06:46.520 --> 00:06:49.120]  為什麼會這樣?
[00:06:49.120 --> 00:06:51.240]  首先我要解釋
[00:06:51.240 --> 00:06:53.880]  就是聖經不是一本天書
[00:06:53.880 --> 00:06:55.560]  如果是一本天書
[00:06:55.560 --> 00:06:57.320]  沒有人看得明白
[00:06:57.320 --> 00:06:59.760]  那就沒有什麼意思了
[00:06:59.760 --> 00:07:04.760]  神是用人能夠明白的話語來描述自己
[00:07:04.760 --> 00:07:06.720]  這個在神學上叫做
[00:07:06.720 --> 00:07:08.480]  Anthropomorphism
[00:07:08.480 --> 00:07:12.200]  叫做Anthropomorphic Statement
[00:07:12.200 --> 00:07:16.680]  就是用人能夠明白的話語來形容神
[00:07:16.680 --> 00:07:18.480]  我們會不會後悔?
[00:07:18.480 --> 00:07:20.800]  我們知不知道什麼叫後悔?
[00:07:20.800 --> 00:07:22.760]  當然知道
[00:07:22.760 --> 00:07:24.440]  我買了一隻股票
[00:07:24.440 --> 00:07:27.040]  明天就馬上跌到哼哼聲
[00:07:27.040 --> 00:07:29.680]  我後悔到不得了
[00:07:29.680 --> 00:07:32.120]  我們上海人就會說什麼?
[00:07:32.120 --> 00:07:35.480]  我後悔就後悔了
[00:07:35.480 --> 00:07:37.600]  Larry 你說是嗎?
[00:07:37.600 --> 00:07:41.000]  後悔就是後悔
[00:07:41.000 --> 00:07:42.960]  的確人是會後悔
[00:07:42.960 --> 00:07:46.560]  又例如你去買菜
[00:07:46.560 --> 00:07:47.920]  看到有個電郵站
[00:07:47.920 --> 00:07:50.480]  哇 四個五毫
[00:07:50.480 --> 00:07:52.480]  這個價錢可以吧
[00:07:52.480 --> 00:07:54.320]  你去加左右
[00:07:54.320 --> 00:07:55.840]  再開兩條街
[00:07:55.840 --> 00:07:59.440]  哇 這間三個九毫半
[00:07:59.440 --> 00:08:00.360]  你會怎樣?
[00:08:00.360 --> 00:08:04.480]  哇 馬上真的後悔到不得了
[00:08:04.480 --> 00:08:06.960]  這個就是人後悔了
[00:08:06.960 --> 00:08:09.240]  神會不會後悔?
[00:08:09.240 --> 00:08:11.360]  神不會後悔
[00:08:11.360 --> 00:08:13.160]  神知道一切
[00:08:13.160 --> 00:08:15.760]  知道過去未來
[00:08:15.760 --> 00:08:17.680]  聖經怎麼說?
[00:08:17.680 --> 00:08:20.800]  在《以塞亞書》四十二章九節
[00:08:20.800 --> 00:08:24.200]  說 漢 先前的事已經成就
[00:08:24.200 --> 00:08:26.480]  現在我將身事說明
[00:08:26.480 --> 00:08:28.440]  這事未發而先
[00:08:28.440 --> 00:08:30.960]  我就說給你們聽
[00:08:30.960 --> 00:08:32.960]  已經成就了的事
[00:08:32.960 --> 00:08:34.320]  是誰成就的?
[00:08:34.320 --> 00:08:36.000]  是神成就的
[00:08:36.000 --> 00:08:37.600]  未成就的事
[00:08:37.600 --> 00:08:41.880]  神也知道已經預言在聖經告訴你
[00:08:41.880 --> 00:08:44.440]  這就是我們敬拜的神
[00:08:44.440 --> 00:08:46.360]  祂不會改變的
[00:08:46.360 --> 00:08:48.360]  馬拉基書三章六節
[00:08:48.360 --> 00:08:51.200]  「因為我耶和華是不改變的」
[00:08:51.200 --> 00:08:53.560]  神是不會出爾反爾的
[00:08:53.560 --> 00:08:54.920]  不會像我們一樣
[00:08:54.920 --> 00:08:56.120]  在一間電郵站
[00:08:56.120 --> 00:08:58.840]  進完電郵到另一間又後悔
[00:08:58.840 --> 00:09:00.160]  神不會的
[00:09:00.160 --> 00:09:02.600]  神知道一切
[00:09:02.600 --> 00:09:06.000]  那你說為什麼聖經說神後悔?
[00:09:06.000 --> 00:09:08.000]  首先我們看看
[00:09:08.000 --> 00:09:11.120]  為什麼聖經說神不會後悔?
[00:09:11.120 --> 00:09:13.720]  因為聖經兩樣都有
[00:09:13.720 --> 00:09:16.960]  我們先看為什麼聖經說神不後悔
[00:09:16.960 --> 00:09:18.880]  就是我們剛才讀的經文
[00:09:18.880 --> 00:09:21.680]  撒姆以上的十五章二十九節
[00:09:21.680 --> 00:09:24.400]  「以色列的大能者必不至說謊
[00:09:24.400 --> 00:09:26.040]  也不至後悔
[00:09:26.040 --> 00:09:29.920]  因為他永非世人 決不後悔」
[00:09:29.920 --> 00:09:31.920]  有沒有注意到這一節的經文
[00:09:31.920 --> 00:09:35.120]  和「神不會後悔 決不後悔」
[00:09:35.120 --> 00:09:38.400]  一起出現的是什麼字?
[00:09:38.400 --> 00:09:40.240]  「永非世人」
[00:09:40.240 --> 00:09:41.840]  神不是世人
[00:09:41.840 --> 00:09:43.440]  不是像我們一樣
[00:09:43.440 --> 00:09:46.000]  所以祂的後悔跟我們不同
[00:09:46.000 --> 00:09:48.320]  這就是告訴我們
[00:09:48.320 --> 00:09:51.200]  還有文數記的二十三章十九節
[00:09:51.200 --> 00:09:53.520]  「神非人必不至說謊
[00:09:53.520 --> 00:09:56.600]  也非人子必不至後悔
[00:09:56.600 --> 00:09:59.000]  他說話豈不照著行
[00:09:59.000 --> 00:10:01.920]  他發言豈不要成就」
[00:10:01.920 --> 00:10:03.120]  這裡有沒有看到
[00:10:03.120 --> 00:10:07.600]  也有一句話和「必不後悔」在一起?
[00:10:07.600 --> 00:10:09.280]  「神非人」
[00:10:09.280 --> 00:10:11.600]  這個就令我們明白
[00:10:11.600 --> 00:10:14.640]  神的後悔是跟我們不同的
[00:10:14.640 --> 00:10:17.840]  人的後悔是出於無奈無能
[00:10:17.840 --> 00:10:20.360]  我們不知道將來會發生什麼事
[00:10:20.360 --> 00:10:22.960]  所以做了之後我們就會後悔
[00:10:22.960 --> 00:10:25.680]  但是神的後悔是跟我們不同的
[00:10:25.680 --> 00:10:28.880]  這兩節的經文很清楚地告訴我們
[00:10:28.880 --> 00:10:30.680]  為什麼神不後悔
[00:10:30.680 --> 00:10:35.040]  就是祂的後悔跟我們不同
[00:10:35.040 --> 00:10:37.120]  那你說
[00:10:37.120 --> 00:10:40.080]  你還沒有解釋神的後悔是什麼
[00:10:40.080 --> 00:10:42.280]  我現在就要解釋了
[00:10:42.280 --> 00:10:43.640]  「後悔」這個字
[00:10:43.640 --> 00:10:47.440]  原文的希伯來文是「Nacum」這個字
[00:10:47.440 --> 00:10:50.120]  英文是譯作「Repent」
[00:10:50.120 --> 00:10:53.960]  就好像我們接受耶穌基督的時候
[00:10:53.960 --> 00:10:56.440]  本來我們是離開神離棄神
[00:10:56.440 --> 00:10:59.080]  向相反的方向走
[00:10:59.080 --> 00:11:03.120]  突然聽見福音接受了耶穌基督
[00:11:03.120 --> 00:11:05.960]  就立即180度轉回頭
[00:11:05.960 --> 00:11:09.600]  這就是正經裡面所說的「後悔」
[00:11:09.600 --> 00:11:11.200]  「Repent」這個字
[00:11:11.200 --> 00:11:14.640]  就是180度的轉回頭
[00:11:14.640 --> 00:11:16.560]  那你說
[00:11:16.560 --> 00:11:20.400]  那神轉回頭也是有變的
[00:11:20.400 --> 00:11:23.480]  我說兩個例子你就能夠明白
[00:11:23.480 --> 00:11:27.200]  一個例子是創世紀的六章七節
[00:11:27.200 --> 00:11:30.560]  神說「我做他們後悔了」
[00:11:30.560 --> 00:11:32.720]  就是挪亞的時候
[00:11:32.720 --> 00:11:34.800]  神後悔做人
[00:11:34.800 --> 00:11:37.760]  神本來在創世紀第一章第二章
[00:11:37.760 --> 00:11:40.400]  做所有的事都是美好的
[00:11:40.400 --> 00:11:42.920]  一切都是好的 神話
[00:11:42.920 --> 00:11:45.080]  就是因為人墮落了
[00:11:45.080 --> 00:11:47.720]  所以罪進入了這個世界
[00:11:47.720 --> 00:11:49.280]  到了挪亞的時候
[00:11:49.280 --> 00:11:52.240]  那些人犯很大的罪不肯悔改
[00:11:52.240 --> 00:11:54.400]  神說我要毀滅人類
[00:11:54.400 --> 00:11:57.640]  我要用洪水來毀滅人類
[00:11:57.640 --> 00:12:00.000]  除了挪亞一家百口
[00:12:00.000 --> 00:12:02.200]  所有的人都要滅亡
[00:12:02.200 --> 00:12:05.480]  這就是在創世紀六章七節
[00:12:05.480 --> 00:12:07.760]  神話「我後悔」
[00:12:07.760 --> 00:12:09.200]  另外一次
[00:12:09.200 --> 00:12:11.920]  在約拿書的三章十節
[00:12:11.920 --> 00:12:13.880]  記不記得約拿的時候
[00:12:13.880 --> 00:12:18.240]  那些尼尼美人是窮凶極惡 罪大惡極
[00:12:18.240 --> 00:12:20.840]  那些尼尼美人很可怕
[00:12:20.840 --> 00:12:24.320]  神叫約拿先知去跟他們傳福音
[00:12:24.320 --> 00:12:27.120]  約拿先知起初不肯
[00:12:27.120 --> 00:12:30.400]  調頭就走 結果被大雨吞了
[00:12:30.400 --> 00:12:33.800]  最後死死地氣都要去到尼尼美人那裡
[00:12:33.800 --> 00:12:35.480]  跟他們傳福音
[00:12:35.480 --> 00:12:36.720]  結果怎樣
[00:12:36.720 --> 00:12:38.800]  傳承的人都信
[00:12:38.800 --> 00:12:41.400]  都改變了 都悔改
[00:12:41.400 --> 00:12:42.840]  歸向神
[00:12:42.840 --> 00:12:46.360]  於是神在約拿書的三章十節說
[00:12:46.360 --> 00:12:48.720]  神察看他們的行為
[00:12:48.720 --> 00:12:50.920]  見他們離開惡道
[00:12:50.920 --> 00:12:54.200]  他就後悔不把所說的災禍
[00:12:54.200 --> 00:12:56.960]  降雨他門了
[00:12:56.960 --> 00:13:00.120]  有沒有人改變
[00:13:00.120 --> 00:13:00.960]  有
[00:13:00.960 --> 00:13:02.320]  是不是神改變
[00:13:02.320 --> 00:13:03.520]  不是神
[00:13:03.520 --> 00:13:05.680]  是人改變
[00:13:05.680 --> 00:13:10.880]  在羅亞的時候
[00:13:10.880 --> 00:13:13.280]  就是人由好變成壞
[00:13:13.280 --> 00:13:15.280]  神說我要毀滅他們
[00:13:15.280 --> 00:13:17.200]  在約拿的時候
[00:13:17.200 --> 00:13:20.320]  那些尼尼美人由壞變成好
[00:13:20.320 --> 00:13:25.240]  神就說我要改變我不降所說的災
[00:13:25.240 --> 00:13:28.520]  不是神改變 是人改變
[00:13:28.520 --> 00:13:33.240]  神的真理 神的屬性永遠沒有改變
[00:13:33.240 --> 00:13:34.800]  我們怎樣知道
[00:13:34.800 --> 00:13:37.880]  很多節的經文聖經都告訴我們
[00:13:37.880 --> 00:13:39.800]  《真言》的十章十六節
[00:13:39.800 --> 00:13:41.800]  異人的勤勞至身
[00:13:41.800 --> 00:13:44.320]  惡人的盡航至死
[00:13:44.320 --> 00:13:46.440]  神很清楚告訴我們
[00:13:46.440 --> 00:13:48.320]  異人他會怎樣對待
[00:13:48.320 --> 00:13:51.000]  惡人他會怎樣對待
[00:13:51.000 --> 00:13:52.640]  你的異人變成惡人
[00:13:52.640 --> 00:13:54.480]  就照著惡人這樣對待
[00:13:54.480 --> 00:13:56.000]  惡人變成異人
[00:13:56.000 --> 00:13:58.840]  就照著異人這樣對待
[00:13:58.840 --> 00:14:00.000]  神有沒有改變
[00:14:00.000 --> 00:14:01.160]  神沒有改變
[00:14:01.160 --> 00:14:04.000]  一早就告訴你
[00:14:04.000 --> 00:14:06.440]  《以洗潔書》的十八章二十一節
[00:14:06.440 --> 00:14:08.800]  和尼尼美人是很相似的
[00:14:08.800 --> 00:14:09.840]  說什麼
[00:14:09.840 --> 00:14:13.920]  惡人若回頭離開所作的一切罪惡
[00:14:13.920 --> 00:14:16.080]  謹守我一切的律例
[00:14:16.080 --> 00:14:17.840]  行正直與合理的事
[00:14:17.840 --> 00:14:20.120]  他必存活不至死亡
[00:14:20.120 --> 00:14:22.320]  就是在說那些尼尼美人
[00:14:22.320 --> 00:14:23.600]  本來窮凶極惡
[00:14:23.600 --> 00:14:24.960]  現在倒過來
[00:14:24.960 --> 00:14:25.840]  做好人
[00:14:25.840 --> 00:14:28.960]  神說 你們會存活
[00:14:28.960 --> 00:14:31.440]  《以洗潔書》的十八章二十四節
[00:14:31.440 --> 00:14:35.440]  所說的和羅亞時期的人一模一樣
[00:14:35.440 --> 00:14:36.360]  經文說
[00:14:36.360 --> 00:14:39.480]  異人若轉離異恨而作業
[00:14:39.480 --> 00:14:41.840]  照著惡人所行的一切
[00:14:41.840 --> 00:14:43.440]  可真的事而行
[00:14:43.440 --> 00:14:45.360]  他豈能存活
[00:14:45.360 --> 00:14:48.680]  他所行的一切 而都不被紀念
[00:14:48.680 --> 00:14:52.040]  他必因所犯的罪所行的惡
[00:14:52.040 --> 00:14:53.760]  死亡
[00:14:53.760 --> 00:14:55.280]  你本來是好人
[00:14:55.280 --> 00:14:56.360]  現在變壞人
[00:14:56.360 --> 00:14:59.280]  神說你一定不能得到存活
[00:14:59.280 --> 00:15:01.880]  一早就告訴你們
[00:15:01.880 --> 00:15:04.360]  你說這些都是舊約
[00:15:04.360 --> 00:15:06.280]  新約也是一樣的
[00:15:06.280 --> 00:15:09.080]  你看看彼得後書的二章九節
[00:15:09.080 --> 00:15:11.640]  主知道答救敬虔的人
[00:15:11.640 --> 00:15:12.960]  脫離試探
[00:15:12.960 --> 00:15:15.680]  把不義的人留在刑罰之下
[00:15:15.680 --> 00:15:18.120]  等候審判的日子
[00:15:18.120 --> 00:15:19.880]  無論新約舊約
[00:15:19.880 --> 00:15:22.440]  神是賞罰分明的
[00:15:22.440 --> 00:15:24.000]  神是永遠不變
[00:15:24.000 --> 00:15:25.680]  祂的屬性不變
[00:15:25.680 --> 00:15:30.400]  祂的真理是不變
[00:15:30.400 --> 00:15:36.160]  所以我們說神後悔是什麼意思
[00:15:36.160 --> 00:15:38.640]  就是聖靈物事作者
[00:15:38.640 --> 00:15:42.560]  用我們能夠明白的話來形容神
[00:15:42.560 --> 00:15:45.280]  因為我們知道後悔是什麼
[00:15:45.280 --> 00:15:46.400]  就是轉媒
[00:15:46.400 --> 00:15:49.800]  所以聖經是用這句話來形容神
[00:15:49.800 --> 00:15:51.320]  其實神後悔
[00:15:51.320 --> 00:15:53.920]  就是祂用不同的方法
[00:15:53.920 --> 00:15:56.000]  來對待不同的人
[00:15:56.000 --> 00:15:59.560]  這是聖經所說的後悔
[00:15:59.560 --> 00:16:01.480]  如果有一位神
[00:16:01.480 --> 00:16:02.560]  你做好事
[00:16:02.560 --> 00:16:04.120]  祂也是這樣對待你
[00:16:04.120 --> 00:16:05.120]  你做壞事
[00:16:05.120 --> 00:16:06.840]  祂也是這樣對待你
[00:16:06.840 --> 00:16:08.120]  你千萬不要相信
[00:16:08.120 --> 00:16:10.360]  這是假神
[00:16:10.360 --> 00:16:11.920]  真神才是
[00:16:11.920 --> 00:16:13.400]  祂自己不變
[00:16:13.400 --> 00:16:15.360]  但是因為你的行為變了
[00:16:15.360 --> 00:16:18.520]  所以對待你的方法也不同了
[00:16:18.520 --> 00:16:22.080]  這就是聖經所說的神後悔
[00:16:22.080 --> 00:16:23.640]  我再重複一下
[00:16:23.640 --> 00:16:27.520]  剛才說為什麼我說神不會後悔
[00:16:27.520 --> 00:16:30.960]  撒母以上的十五章二十九節
[00:16:30.960 --> 00:16:32.600]  為什麼神不會後悔
[00:16:32.600 --> 00:16:35.720]  祂的後悔和人是不同的
[00:16:35.720 --> 00:16:38.200]  我們的後悔是無知無能
[00:16:38.200 --> 00:16:41.480]  所以做很多錯事後悔
[00:16:41.480 --> 00:16:43.240]  但是神不會這樣
[00:16:43.240 --> 00:16:44.480]  神非人
[00:16:44.480 --> 00:16:46.800]  撒母以上的十五章二十九節
[00:16:46.800 --> 00:16:50.280]  和文數記的十三章
[00:16:50.280 --> 00:16:51.720]  文數記的多少章
[00:16:51.720 --> 00:16:53.480]  我忘記了
[00:16:53.480 --> 00:16:57.480]  還有文數記也是這樣說
[00:16:57.480 --> 00:16:59.360]  還有一個可能性
[00:16:59.360 --> 00:17:02.760]  為什麼聖經說神不會後悔
[00:17:02.760 --> 00:17:06.080]  就是撒母以上的十五章二十九節
[00:17:06.080 --> 00:17:09.120]  是對蘇羅所說的審判
[00:17:09.120 --> 00:17:12.200]  神知道蘇羅不會改變
[00:17:12.200 --> 00:17:17.120]  所以神說我對你的審判也不會改變
[00:17:17.120 --> 00:17:18.680]  如果他會改變的話
[00:17:18.680 --> 00:17:20.000]  就像你你未人
[00:17:20.000 --> 00:17:21.760]  神就會後悔
[00:17:21.760 --> 00:17:23.520]  神會轉媒
[00:17:23.520 --> 00:17:28.680]  但是神知道蘇羅不會後悔
[00:17:28.680 --> 00:17:30.280]  其實在聖經裡面
[00:17:30.280 --> 00:17:32.960]  蘇羅和猶大是很相似的
[00:17:32.960 --> 00:17:35.480]  兩個都是被神揀選
[00:17:35.480 --> 00:17:37.200]  兩個都不得救
[00:17:37.200 --> 00:17:40.720]  蘇羅是被神揀選成為以色列人的王
[00:17:40.720 --> 00:17:42.920]  但是他失敗了
[00:17:42.920 --> 00:17:46.760]  猶大是耶穌基督揀選成為他的門徒
[00:17:46.760 --> 00:17:51.720]  但是最後他也失敗了
[00:17:51.720 --> 00:17:55.160]  所以我們怎麼知道蘇羅是一個不得救的人
[00:17:55.160 --> 00:17:58.600]  撒母以上十五章二十九節是很清楚的
[00:17:58.600 --> 00:18:02.120]  神知道他一定不會改變
[00:18:02.120 --> 00:18:05.040]  所以我們可以作一個小的總結
[00:18:05.040 --> 00:18:07.840]  就是關於神後悔
[00:18:07.840 --> 00:18:09.760]  聖經有沒有說神後悔?
[00:18:09.760 --> 00:18:11.320]  有
[00:18:11.320 --> 00:18:13.760]  就是用人能夠明白的話語
[00:18:13.760 --> 00:18:15.560]  Anthropomorphism
[00:18:15.560 --> 00:18:19.640]  是聖靈默示聖經寫出來的
[00:18:19.640 --> 00:18:21.400]  但是我們要注意
[00:18:21.400 --> 00:18:25.560]  當聖經說神不會後悔
[00:18:25.560 --> 00:18:27.320]  是因為神非人
[00:18:27.320 --> 00:18:30.280]  祂的後悔與我們不同
[00:18:30.280 --> 00:18:32.360]  神沒有我們的限制
[00:18:32.360 --> 00:18:34.680]  沒有我們不足的地方
[00:18:34.680 --> 00:18:36.480]  祂的所謂後悔
[00:18:36.480 --> 00:18:38.240]  就是對不同的人
