
[00:00:00.000 --> 00:00:02.600]  請您打開剛才所讀的聖經
[00:06:26.000 --> 00:06:27.000]  大有大玩
[00:06:27.000 --> 00:06:28.000]  小有小玩
[00:06:28.000 --> 00:06:29.000]  老有老做
[00:06:29.000 --> 00:06:30.000]  是不是?
[00:06:30.000 --> 00:06:31.000]  很方便
[00:06:31.000 --> 00:06:32.000]  進來之後可能很活躍
[00:06:32.000 --> 00:06:34.000]  很多很多的東西
[00:06:34.000 --> 00:06:35.000]  人數很多
[00:06:35.000 --> 00:06:36.000]  進來之後
[00:06:36.000 --> 00:06:37.000]  哇,很威風
[00:06:37.000 --> 00:06:38.000]  很有榮譽感
[00:06:38.000 --> 00:06:39.000]  我是屬於那間教會的
[00:06:39.000 --> 00:06:40.000]  這已經是身份的象徵
[00:06:40.000 --> 00:06:42.000]  有那間教會是誰都去的
[00:06:42.000 --> 00:06:43.000]  你明白嗎?
[00:06:43.000 --> 00:06:45.000]  所以我想改變你的形象
[00:06:45.000 --> 00:06:48.000]  老弟家教會是一間這麼活躍的教會
[00:06:48.000 --> 00:06:50.000]  很多人的教會
[00:06:50.000 --> 00:06:52.000]  在人的眼中看來
[00:06:52.000 --> 00:06:53.000]  哇,這間教會很威風
[00:06:53.000 --> 00:06:54.000]  但是在神的眼中
[00:06:54.000 --> 00:06:55.000]  我把你吐出來
[00:06:55.000 --> 00:06:58.000]  我不要你
[00:06:58.000 --> 00:06:59.000]  你沒用
[00:06:59.000 --> 00:07:01.000]  你明白這個問題嗎?
[00:07:01.000 --> 00:07:05.000]  所以你不要用某一種形態來定位
[00:07:05.000 --> 00:07:08.000]  某一個基督徒就是神的那些不冷不熱的教會
[00:07:08.000 --> 00:07:10.000]  老弟家教會是什麼形態都是
[00:07:10.000 --> 00:07:12.000]  在神的眼中是沒用的
[00:07:12.000 --> 00:07:15.000]  就好像老弟家的這些水一樣
[00:07:15.000 --> 00:07:18.000]  這個就是老弟家的教會
[00:07:18.000 --> 00:07:19.000]  老弟家的基督徒
[00:07:19.000 --> 00:07:20.000]  你明白嗎?
[00:07:20.000 --> 00:07:22.000]  所以今天你不要說
[00:07:22.000 --> 00:07:24.000]  幸運而已,我也是很活躍的
[00:07:24.000 --> 00:07:25.000]  可能你是的
[00:07:25.000 --> 00:07:26.000]  有份的
[00:07:26.000 --> 00:07:27.000]  你不要說
[00:07:27.000 --> 00:07:28.000]  明白嗎?
[00:07:28.000 --> 00:07:29.000]  這是第一點
[00:07:29.000 --> 00:07:31.000]  好了,接著我們要再追問
[00:07:31.000 --> 00:07:32.000]  究竟他錯在哪裡呢?
[00:07:32.000 --> 00:07:33.000]  為什麼神這麼生氣
[00:07:33.000 --> 00:07:35.000]  要把他吐出來呢?
[00:07:35.000 --> 00:07:40.000]  我們在聖經裡面看到有三個老弟家的問題
[00:07:40.000 --> 00:07:41.000]  老弟家教會
[00:07:41.000 --> 00:07:43.000]  老弟家信徒的問題
[00:07:43.000 --> 00:07:45.000]  第一個就不需要再說了
[00:07:45.000 --> 00:07:47.000]  一說你就會明白了
[00:07:47.000 --> 00:07:49.000]  他是屬靈上貧窮
[00:07:49.000 --> 00:07:51.000]  屬靈上貧窮
[00:07:51.000 --> 00:07:52.000]  神說
[00:07:52.000 --> 00:07:54.000]  我給你的評價是屬靈上貧窮
[00:07:54.000 --> 00:07:56.000]  什麼叫屬靈上貧窮呢?
[00:07:56.000 --> 00:07:57.000]  神說你是什麼呢?
[00:07:57.000 --> 00:08:00.000]  其實在我的眼中你是困苦的
[00:08:00.000 --> 00:08:01.000]  是不是?
[00:08:01.000 --> 00:08:02.000]  還有什麼呢?
[00:08:02.000 --> 00:08:03.000]  你是可憐的
[00:08:03.000 --> 00:08:04.000]  你是赤身的
[00:08:04.000 --> 00:08:05.000]  你沒有衣服穿
[00:08:05.000 --> 00:08:06.000]  你是很可憐的
[00:08:06.000 --> 00:08:08.000]  其實你是很可憐的
[00:08:08.000 --> 00:08:10.000]  就是說在屬靈的眼中
[00:08:10.000 --> 00:08:11.000]  祂是貧窮的
[00:08:11.000 --> 00:08:14.000]  但是什麼叫屬靈的貧窮呢?
[00:08:14.000 --> 00:08:15.000]  有很多角度的
[00:08:15.000 --> 00:08:17.000]  究竟一個人是不是屬靈的貧窮
[00:08:17.000 --> 00:08:19.000]  祂有很多不同的可能性
[00:08:19.000 --> 00:08:22.000]  今天我們不說所有屬靈貧窮的可能性
[00:08:22.000 --> 00:08:24.000]  我們只說老弟家
[00:08:24.000 --> 00:08:25.000]  在聖經裡面
[00:08:25.000 --> 00:08:27.000]  祂的問題在哪裡
[00:08:27.000 --> 00:08:28.000]  好嗎?
[00:08:28.000 --> 00:08:30.000]  究竟聖經裡面沒有說
[00:08:30.000 --> 00:08:31.000]  有
[00:08:31.000 --> 00:08:34.000]  神如果倒過來說
[00:08:34.000 --> 00:08:38.000]  你要怎樣去挽救你自己這種貧窮呢?
[00:08:38.000 --> 00:08:40.000]  神就用祂的方法
[00:08:40.000 --> 00:08:43.000]  倒過來我們就看老弟家的問題
[00:08:43.000 --> 00:08:44.000]  神說你做三件事
[00:08:44.000 --> 00:08:45.000]  是不是?
[00:08:45.000 --> 00:08:48.000]  第一你要向我買精煉的金紙
[00:08:48.000 --> 00:08:49.000]  第二
[00:08:49.000 --> 00:08:52.000]  你要向我買白色的蒲村相
[00:08:52.000 --> 00:08:54.000]  那你就不會赤身露體
[00:08:54.000 --> 00:08:55.000]  你不會羞恥
[00:08:55.000 --> 00:08:56.000]  第三
[00:08:56.000 --> 00:08:58.000]  你要向我買眼藥
[00:08:58.000 --> 00:08:59.000]  你查
[00:08:59.000 --> 00:09:00.000]  那你就可以看得見
[00:09:00.000 --> 00:09:04.000]  究竟這三句話
[00:09:04.000 --> 00:09:06.000]  代表了什麼呢?
[00:09:06.000 --> 00:09:09.000]  今天我們不會有很多時間慢慢追溯
[00:09:09.000 --> 00:09:11.000]  當然是象徵性的說法
[00:09:11.000 --> 00:09:12.000]  是不是?
[00:09:12.000 --> 00:09:13.000]  不是實質的
[00:09:13.000 --> 00:09:14.000]  不是實質的物質
[00:09:14.000 --> 00:09:17.000]  這象徵性的說法究竟想指的是什麼?
[00:09:17.000 --> 00:09:19.000]  我在這裡看到兩件事
[00:09:19.000 --> 00:09:20.000]  我和你一起分享
[00:09:20.000 --> 00:09:21.000]  老弟家的教會
[00:09:21.000 --> 00:09:22.000]  他需要的
[00:09:22.000 --> 00:09:23.000]  精精缺乏的
[00:09:23.000 --> 00:09:24.000]  他貧窮貧窮
[00:09:24.000 --> 00:09:25.000]  因為他沒有兩件事
[00:09:25.000 --> 00:09:26.000]  第一
[00:09:26.000 --> 00:09:28.000]  你看他三句話裡面
[00:09:28.000 --> 00:09:31.000]  神的要求和挑戰
[00:09:31.000 --> 00:09:34.000]  都是說你要向我買
[00:09:34.000 --> 00:09:35.000]  你聽到嗎?
[00:09:35.000 --> 00:09:36.000]  神說你要向我買
[00:09:36.000 --> 00:09:39.000]  這個表達挺有趣的
[00:09:39.000 --> 00:09:40.000]  挺有趣的
[00:09:40.000 --> 00:09:42.000]  因為神沒有說你要做什麼
[00:09:42.000 --> 00:09:43.000]  或者你要拿什麼
[00:09:43.000 --> 00:09:46.000]  或者你要努力去改變什麼
[00:09:46.000 --> 00:09:48.000]  神說你要向我買
[00:09:48.000 --> 00:09:50.000]  為什麼要向我買呢?
[00:09:50.000 --> 00:09:51.000]  第一
[00:09:51.000 --> 00:09:52.000]  是要向我買
[00:09:52.000 --> 00:09:55.000]  因為你要付代價給我
[00:09:55.000 --> 00:09:57.000]  你明白嗎?
[00:09:57.000 --> 00:09:59.000]  你要付出一些價錢給我
[00:09:59.000 --> 00:10:01.000]  你要付出給我
[00:10:01.000 --> 00:10:03.000]  用今天比較現代的字眼來說
[00:10:03.000 --> 00:10:06.000]  你要投資在我的身上
[00:10:06.000 --> 00:10:08.000]  我知道你很聰明
[00:10:08.000 --> 00:10:09.000]  神說
[00:10:09.000 --> 00:10:10.000]  你懂得投資
[00:10:10.000 --> 00:10:11.000]  如果你投資不好
[00:10:11.000 --> 00:10:13.000]  你就不會這麼發達
[00:10:13.000 --> 00:10:16.000]  所以那些人全部都很擅長投資
[00:10:16.000 --> 00:10:17.000]  他投資了很多東西
[00:10:17.000 --> 00:10:18.000]  所以他很成功
[00:10:18.000 --> 00:10:19.000]  神說
[00:10:19.000 --> 00:10:20.000]  這些東西
[00:10:20.000 --> 00:10:22.000]  在我心目中沒有意思
[00:10:22.000 --> 00:10:24.000]  你現在要重新的
[00:10:24.000 --> 00:10:25.000]  為什麼你會貧窮?
[00:10:25.000 --> 00:10:28.000]  因為你投資的東西在我眼中是不值錢的
[00:10:28.000 --> 00:10:30.000]  你要找值錢的東西嗎?
[00:10:30.000 --> 00:10:31.000]  為什麼你會貧窮?
[00:10:31.000 --> 00:10:33.000]  那些投資你要在我身上
[00:10:33.000 --> 00:10:35.000]  你就開始富足了
[00:10:35.000 --> 00:10:36.000]  大家明白我的意思吧?
[00:10:36.000 --> 00:10:37.000]  所以
[00:10:37.000 --> 00:10:40.000]  神的意思就是你要投資
[00:10:40.000 --> 00:10:41.000]  投資在我身上
[00:10:41.000 --> 00:10:43.000]  我知道你懂得投資
[00:10:43.000 --> 00:10:44.000]  弟兄姊妹
[00:10:44.000 --> 00:10:46.000]  我們都很懂得投資
[00:10:46.000 --> 00:10:47.000]  在過去一年裡
[00:10:47.000 --> 00:10:48.000]  你和我都投資了很多
[00:10:48.000 --> 00:10:49.000]  你喜歡不喜歡投資
[00:10:49.000 --> 00:10:50.000]  你說我沒什麼錢
[00:10:50.000 --> 00:10:51.000]  你不一定投資錢
[00:10:51.000 --> 00:10:53.000]  你投資你的時間
[00:10:53.000 --> 00:10:55.000]  投資你的愛心
[00:10:55.000 --> 00:10:56.000]  投資你的感情
[00:10:56.000 --> 00:10:57.000]  投資你的健康
[00:10:57.000 --> 00:10:58.000]  你做了很多東西
[00:10:58.000 --> 00:10:59.000]  所以你很努力
[00:10:59.000 --> 00:11:00.000]  就好像老弟家那樣
[00:11:00.000 --> 00:11:02.000]  那些東西很成功
[00:11:02.000 --> 00:11:03.000]  那些東西是沒有錯的
[00:11:03.000 --> 00:11:05.000]  不過神說你有多少百分比
[00:11:05.000 --> 00:11:08.000]  百分之幾你投資在我的身上
[00:11:08.000 --> 00:11:10.000]  2015年來
[00:11:10.000 --> 00:11:12.000]  你投資了多少在神的身上?
[00:11:12.000 --> 00:11:14.000]  神說我要問你
[00:11:14.000 --> 00:11:17.000]  你自己知道我不和你計算
[00:11:17.000 --> 00:11:19.000]  你自己結帳
[00:11:19.000 --> 00:11:20.000]  你結帳
[00:11:20.000 --> 00:11:22.000]  你的生命投資了很多東西
[00:11:22.000 --> 00:11:24.000]  也可能有很多收穫
[00:11:24.000 --> 00:11:25.000]  很多回報
[00:11:25.000 --> 00:11:26.000]  但是神要問
[00:11:26.000 --> 00:11:29.000]  你投資了多少在我的身上?
[00:11:29.000 --> 00:11:31.000]  你投資了多少時間在我身上?
[00:11:31.000 --> 00:11:34.000]  你投資了多少錢在我身上?
[00:11:34.000 --> 00:11:35.000]  在你的銀行戶口裡
[00:11:35.000 --> 00:11:39.000]  你投資了多少你的感情在我身上?
[00:11:39.000 --> 00:11:41.000]  這是神的第一個
[00:11:41.000 --> 00:11:43.000]  要問老弟家的挑戰
[00:11:43.000 --> 00:11:45.000]  第二個
[00:11:45.000 --> 00:11:46.000]  要買的是什麼呢?
[00:11:46.000 --> 00:11:48.000]  那要向我買
[00:11:48.000 --> 00:11:50.000]  買精煉的金紙
[00:11:50.000 --> 00:11:52.000]  買白色的衣服穿上
[00:11:52.000 --> 00:11:54.000]  我們慢慢詳細研究
[00:11:54.000 --> 00:11:56.000]  這些象徵所表達的東西
[00:11:56.000 --> 00:11:58.000]  但是一件事肯定是
[00:11:58.000 --> 00:12:01.000]  精煉的金紙是貴重的
[00:12:01.000 --> 00:12:03.000]  還有很純正的金
[00:12:03.000 --> 00:12:04.000]  是不是?
[00:12:04.000 --> 00:12:05.000]  很貴重的
[00:12:05.000 --> 00:12:08.000]  白色的袍也不容易的
[00:12:08.000 --> 00:12:09.000]  代表公義也好
[00:12:09.000 --> 00:12:10.000]  潔淨也好
[00:12:10.000 --> 00:12:12.000]  總之白色的袍
[00:12:12.000 --> 00:12:14.000]  是一件很乾淨的
[00:12:14.000 --> 00:12:15.000]  很容易弄髒
[00:12:15.000 --> 00:12:17.000]  所以精煉的金紙也好
[00:12:17.000 --> 00:12:18.000]  白色的袍也好
[00:12:18.000 --> 00:12:21.000]  都是指著很珍惜
[00:12:21.000 --> 00:12:23.000]  很重視
[00:12:23.000 --> 00:12:25.000]  很緊張
[00:12:25.000 --> 00:12:27.000]  因為無論是金和袍
[00:12:27.000 --> 00:12:29.000]  你都會很緊張
[00:12:29.000 --> 00:12:33.000]  神說重新將我在你的生命當中
[00:12:33.000 --> 00:12:35.000]  成為你的金
[00:12:35.000 --> 00:12:36.000]  成為你的白色的袍
[00:12:36.000 --> 00:12:39.000]  你重視緊張
[00:12:39.000 --> 00:12:41.000]  你珍惜我
[00:12:41.000 --> 00:12:44.000]  你珍惜很多東西
[00:12:44.000 --> 00:12:46.000]  珍惜過很多東西
[00:12:46.000 --> 00:12:47.000]  現在還在珍惜很多東西
[00:12:47.000 --> 00:12:49.000]  那些都不是錯的
[00:12:49.000 --> 00:12:50.000]  搞清楚
[00:12:50.000 --> 00:12:51.000]  那些不是錯的
[00:12:51.000 --> 00:12:52.000]  有些東西
[00:12:52.000 --> 00:12:53.000]  你應該珍惜的
[00:12:53.000 --> 00:12:57.000]  不過神問你究竟有多少珍惜我
[00:12:57.000 --> 00:13:00.000]  你珍惜我嗎?
[00:13:00.000 --> 00:13:01.000]  在你的生命當中
[00:13:01.000 --> 00:13:03.000]  你很緊張的東西
[00:13:03.000 --> 00:13:05.000]  有沒有我份呢?
[00:13:05.000 --> 00:13:07.000]  有沒有包括我在裡面呢?
[00:13:07.000 --> 00:13:08.000]  因為你所緊張的東西
[00:13:08.000 --> 00:13:09.000]  全部的東西
[00:13:09.000 --> 00:13:11.000]  原來都和我無關的
[00:13:11.000 --> 00:13:13.000]  神說你要將我
[00:13:13.000 --> 00:13:15.000]  放回你的生命裡面
[00:13:15.000 --> 00:13:16.000]  成為你的金
