
[00:00:00.000 --> 00:00:02.000]  各位大兄姊妹,早安!
[00:02:01.400 --> 00:02:02.400]  他們有很多學生
[00:02:02.400 --> 00:02:04.200]  他們為了回教會
[00:02:04.200 --> 00:02:06.000]  他們寧願不去外國讀書
[00:02:06.000 --> 00:02:07.000]  他們為了回教會
[00:02:07.000 --> 00:02:10.000]  寧願不去跨國企業裏面工作
[00:02:10.000 --> 00:02:11.600]  以致他們能夠繼續在教會裏面
[00:02:11.600 --> 00:02:13.200]  好好地服侍
[00:02:13.200 --> 00:02:16.200]  今天我們面對香港的情況
[00:02:16.200 --> 00:02:17.600]  我很想透過一個人物
[00:02:17.600 --> 00:02:19.800]  就是剛才大家讀的人物
[00:02:19.800 --> 00:02:20.600]  以利
[00:02:20.600 --> 00:02:22.200]  可能大家都不太熟這個人物
[00:02:22.200 --> 00:02:24.000]  我很想透過這個人物
[00:02:24.000 --> 00:02:26.000]  和大家彼此面來
[00:02:26.000 --> 00:02:28.600]  剛才所讀的一段經文是很特別的
[00:02:28.600 --> 00:02:30.000]  可能很多時候都會跳過
[00:02:30.000 --> 00:02:31.600]  在讀經的過程裏面
[00:02:31.600 --> 00:02:33.200]  但這段經文就記載了
[00:02:33.200 --> 00:02:36.600]  耶穌的先祖的出現
[00:02:36.600 --> 00:02:38.600]  就是因為這兩個人
[00:02:38.600 --> 00:02:40.400]  就是因為有以利
[00:02:40.400 --> 00:02:43.000]  所以救恩能夠傳到萬邦
[00:02:43.000 --> 00:02:45.400]  當我們要述述這個人物的時候
[00:02:45.400 --> 00:02:46.400]  或者你都不是很熟悉
[00:02:46.400 --> 00:02:51.000]  我們要回到很早期的一個
[00:02:51.000 --> 00:02:53.000]  救恩的故事去看
[00:02:53.000 --> 00:02:55.400]  當我們看上帝的一個救恩的故事的時候
[00:02:55.400 --> 00:02:56.800]  就是亞當犯罪
[00:02:56.800 --> 00:02:58.200]  得罪上帝的時候
[00:02:58.200 --> 00:03:00.400]  所以上帝就透過一個民族
[00:03:00.400 --> 00:03:02.200]  阿伯拉罕這個民族
[00:03:02.200 --> 00:03:03.600]  就傳揚救恩
[00:03:03.600 --> 00:03:05.400]  將福音一路傳遍
[00:03:05.400 --> 00:03:07.600]  不單止以色列人相信耶穌基督
[00:03:07.600 --> 00:03:09.000]  相信上帝
[00:03:09.000 --> 00:03:12.000]  能夠透過這個民族繼續傳開去
[00:03:12.000 --> 00:03:14.000]  所以你會經常聽到這個
[00:03:14.000 --> 00:03:15.200]  故事的開頭的時候
[00:03:15.200 --> 00:03:17.000]  有一句話就是
[00:03:17.000 --> 00:03:18.400]  阿伯拉罕
[00:03:18.400 --> 00:03:19.400]  以撒
[00:03:19.400 --> 00:03:20.800]  瓦國的神
[00:03:20.800 --> 00:03:22.800]  這句話可能我們經常都念口枉
[00:03:22.800 --> 00:03:24.800]  以為這句話就是這個意思
[00:03:24.800 --> 00:03:25.800]  阿伯拉罕
[00:03:25.800 --> 00:03:26.400]  以撒
[00:03:26.400 --> 00:03:27.400]  瓦國的神
[00:03:27.400 --> 00:03:28.800]  這句話正確的意思就是
[00:03:28.800 --> 00:03:31.400]  阿伯拉罕將他所相信的神
[00:03:31.400 --> 00:03:33.600]  傳給他的兒子以撒
[00:03:33.600 --> 00:03:35.200]  以撒將他所相信的神
[00:03:35.200 --> 00:03:36.400]  傳給瓦國
[00:03:36.400 --> 00:03:39.000]  一代一代地承傳下去
[00:03:39.000 --> 00:03:40.600]  這個是代表上帝的信任
[00:03:40.600 --> 00:03:42.600]  亦都好像今天我們將福音
[00:03:42.600 --> 00:03:46.400]  一代一代地傳遞給下一代一樣
[00:03:46.400 --> 00:03:48.200]  我記得我其中一宗侍奉的教會
[00:03:48.200 --> 00:03:50.400]  是神召會加勒堂
[00:03:50.400 --> 00:03:52.200]  我十年前去到這間教會的時候
[00:03:52.200 --> 00:03:54.600]  當時的創會牧師叫肖凱里牧師
[00:03:54.600 --> 00:03:56.400]  後來我接他的棒
[00:03:56.400 --> 00:03:58.200]  在那裏做義務牧師
[00:03:58.200 --> 00:04:00.200]  然後我們訓練了新的傳道人
[00:04:00.200 --> 00:04:01.800]  叫梁傳道
[00:04:01.800 --> 00:04:02.800]  所以我們的神
[00:04:02.800 --> 00:04:05.200]  我經常都說給加勒堂的弟兄姊妹聽
[00:04:05.200 --> 00:04:06.200]  我們所相信的神就是
[00:04:06.200 --> 00:04:07.800]  肖凱里牧師的神
[00:04:07.800 --> 00:04:09.600]  陳國恩牧師的神
[00:04:09.600 --> 00:04:11.600]  梁傳道的神
[00:04:11.600 --> 00:04:14.600]  今天套入梁伯堂的警方
[00:04:14.600 --> 00:04:16.000]  我不是很熟悉大家
[00:04:16.000 --> 00:04:18.800]  我記得我十多年前來過港島
[00:04:18.800 --> 00:04:21.000]  當時是黃家輝牧師
[00:04:21.000 --> 00:04:23.000]  現在是林牧師的神
[00:04:23.000 --> 00:04:24.600]  黃家輝牧師的神
[00:04:24.600 --> 00:04:25.600]  林牧師的神
[00:04:25.600 --> 00:04:27.600]  或者下一代傳道你的
[00:04:27.600 --> 00:04:29.200]  就是你所相信的神
[00:04:29.200 --> 00:04:31.400]  一代一代地承傳下去
[00:04:31.400 --> 00:04:33.400]  上帝信任我們
[00:04:33.400 --> 00:04:38.400]  叫我們成為祂的傳承者
[00:04:38.400 --> 00:04:40.400]  作為阿伯拉罕的後裔
[00:04:40.400 --> 00:04:42.800]  或者民族是有福的
[00:04:42.800 --> 00:04:46.000]  他們要將救恩不單在民族裏面廣傳
[00:04:46.000 --> 00:04:48.600]  也要將這個救恩傳遞下去
[00:04:48.600 --> 00:04:51.800]  所以他們要從正室而出的
[00:04:51.800 --> 00:04:53.400]  才是最重要的
[00:04:53.400 --> 00:04:55.000]  上帝允許過他們
[00:04:55.000 --> 00:04:58.200]  阿伯拉罕的民族是有後裔繁多
[00:04:58.200 --> 00:05:00.200]  以及會得到意識的這塊地
[00:05:00.200 --> 00:05:03.600]  所以所有他們正室所生的
[00:05:03.600 --> 00:05:05.000]  才計數的
[00:05:05.000 --> 00:05:06.200]  可能有些弟兄姊妹說
[00:05:06.200 --> 00:05:09.400]  為甚麼要正室才計數呢?
[00:05:09.400 --> 00:05:10.800]  這個是很巧妙的
[00:05:10.800 --> 00:05:12.000]  上帝告訴你
[00:05:12.000 --> 00:05:13.800]  原來你的信仰是正版的
[00:05:13.800 --> 00:05:15.000]  不是翻版的
[00:05:15.000 --> 00:05:17.400]  所以所有的東西都是正版的
[00:05:17.400 --> 00:05:20.800]  所以阿伯拉罕他有兩個妻子
[00:05:20.800 --> 00:05:23.200]  但是上帝只是揀選一個老婆
[00:05:23.200 --> 00:05:26.400]  正室、撒拉所生的以撒
[00:05:26.400 --> 00:05:28.400]  然後承傳救恩下去
[00:05:28.400 --> 00:05:31.000]  以撒跟著他的老婆就是利伯加
[00:05:31.000 --> 00:05:32.600]  然後承傳下去
[00:05:32.600 --> 00:05:35.000]  他生的兒子就是雅各
[00:05:35.000 --> 00:05:37.200]  雅各有幾個老婆
[00:05:37.200 --> 00:05:42.800]  其中一個老婆最大的正室就是尼雅
[00:05:42.800 --> 00:05:44.200]  所以你會發覺
[00:05:44.200 --> 00:05:47.000]  上帝只是從正室而生的才計數
[00:05:47.000 --> 00:05:49.200]  所以尼雅這個位置就很重要了
[00:05:49.200 --> 00:05:51.000]  她是雅各的大老婆
[00:05:51.000 --> 00:05:52.200]  也是正室
[00:05:52.200 --> 00:05:55.600]  所以由她救恩才可以傳遞下去
[00:05:55.600 --> 00:05:57.000]  不過我們看看
[00:05:57.000 --> 00:05:59.200]  究竟尼雅如何出場
[00:05:59.200 --> 00:06:02.800]  在聖經裏面如何第一次出現
[00:06:02.800 --> 00:06:06.000]  尼雅是上帝所揀選的
[00:06:06.000 --> 00:06:07.200]  是雅各的正室
[00:06:07.200 --> 00:06:09.400]  救恩要從她而出
[00:06:09.400 --> 00:06:11.200]  《創世紀》第一句
[00:06:11.200 --> 00:06:13.200]  關於她出場的時候就是
[00:06:13.200 --> 00:06:15.600]  《創世紀》二十九章十七節
[00:06:15.600 --> 00:06:18.800]  尼雅的眼睛沒有神器
[00:06:18.800 --> 00:06:20.200]  她第一句出場的時候
[00:06:20.200 --> 00:06:22.200]  就好像我們看電視看電影的時候
[00:06:22.200 --> 00:06:24.800]  第一個出場的時候應該有氣勢一點
[00:06:24.800 --> 00:06:26.400]  第一句介紹她的時候就是
[00:06:26.400 --> 00:06:29.000]  尼雅的眼睛沒有神器
[00:06:29.000 --> 00:06:31.800]  我不知道你有沒有體驗到這句說話的威力
[00:06:31.800 --> 00:06:34.800]  我經常體驗到這句說話的威力
[00:06:34.800 --> 00:06:36.200]  這句說話是甚麼意思呢
[00:06:36.200 --> 00:06:39.400]  在中東人其實是整個人包著的
[00:06:39.400 --> 00:06:41.000]  唯一看到的是甚麼
[00:06:41.000 --> 00:06:42.200]  眼睛
[00:06:42.200 --> 00:06:45.000]  她的眼睛沒有神器
[00:06:45.000 --> 00:06:47.600]  記住不是韓星
[00:06:47.600 --> 00:06:49.400]  是以色列人
[00:06:49.400 --> 00:06:50.600]  簡單來說
[00:06:50.600 --> 00:06:52.400]  這句說話告訴你
[00:06:52.400 --> 00:06:54.600]  用我們今天的術語就是
[00:06:54.600 --> 00:06:59.200]  這個人很不濟的
[00:06:59.200 --> 00:07:01.000]  可能你也會啞口
[00:07:01.000 --> 00:07:02.600]  因為其實我也是
[00:07:02.600 --> 00:07:05.400]  我很體驗到這句說話的威力
[00:07:05.400 --> 00:07:06.800]  你知不知道
[00:07:06.800 --> 00:07:09.400]  我從小學開始
[00:07:09.400 --> 00:07:12.400]  我已經是排位排頭三名了
[00:07:12.400 --> 00:07:15.200]  我的意思是排隊不是成績
[00:07:15.200 --> 00:07:16.600]  所以我體驗到這句說話
[00:07:16.600 --> 00:07:18.600]  眼睛沒有神器
[00:07:18.600 --> 00:07:19.800]  簡單來說
[00:07:19.800 --> 00:07:21.000]  先天不足
[00:07:21.000 --> 00:07:23.600]  不行的
[00:07:23.600 --> 00:07:25.400]  不過不要緊的
[00:07:25.400 --> 00:07:26.400]  記住
[00:07:26.400 --> 00:07:28.400]  如果你是一個像我這麼瘦的人
[00:07:28.400 --> 00:07:30.400]  你放在一個更瘦的人旁邊
[00:07:30.400 --> 00:07:31.800]  就不覺得你瘦了
[00:07:31.800 --> 00:07:33.000]  你是一個肥的人
[00:07:33.000 --> 00:07:34.600]  你放在一個這麼肥的人旁邊
[00:07:34.600 --> 00:07:36.600]  就不會覺得你肥的
[00:07:36.600 --> 00:07:38.200]  所以最重要是下一句
[00:07:38.200 --> 00:07:39.000]  下一句是說甚麼
[00:07:39.000 --> 00:07:43.200]  拉結卻生得美貌盡秀
[00:07:43.200 --> 00:07:44.600]  意思是甚麼
[00:07:44.600 --> 00:07:45.800]  如果用今天的術語就是
[00:07:45.800 --> 00:07:47.400]  你呀這個姐姐
[00:07:47.400 --> 00:07:48.200]  不行的
[00:07:48.200 --> 00:07:49.600]  先天不足的
[00:07:49.600 --> 00:07:52.600]  拉結她妹妹就生得很美
[00:07:52.600 --> 00:07:53.400]  所以你明白到
[00:07:53.400 --> 00:07:55.800]  聖經一開始就已經在踩著她
[00:07:55.800 --> 00:07:59.400]  這個人不行的了
[00:07:59.400 --> 00:08:02.200]  可能我們今天面對香港的疫情
[00:08:02.200 --> 00:08:04.200]  面對香港的警方的時候
[00:08:04.200 --> 00:08:07.600]  我們都會感受到先天不足
[00:08:07.600 --> 00:08:10.400]  我們似乎都會感覺到我們很不行
[00:08:10.400 --> 00:08:14.600]  我們的眼睛沒有神器
[00:08:14.600 --> 00:08:18.800]  你還是感覺到很難改變現實
[00:08:18.800 --> 00:08:20.800]  很多東西都是改變不了的
[00:08:20.800 --> 00:08:23.400]  我記得我讀神學
[00:08:23.400 --> 00:08:24.800]  十幾二十年前
[00:08:24.800 --> 00:08:28.200]  就去一間機構裡面實習
[00:08:28.200 --> 00:08:30.000]  我就體驗到這句話
[00:08:30.000 --> 00:08:31.200]  先天不足
[00:08:31.200 --> 00:08:34.000]  眼睛沒有神器的那種威力
[00:08:34.000 --> 00:08:35.800]  我記得我去那間機構
[00:08:35.800 --> 00:08:37.800]  就是監獄侍工的
[00:08:37.800 --> 00:08:39.800]  大家知不知道甚麼叫監獄侍工
[00:08:39.800 --> 00:08:42.000]  就是去監獄裡面做報道的
[00:08:42.000 --> 00:08:43.600]  不過不要這麼天真
[00:08:43.600 --> 00:08:45.000]  真的以為你所做的事
[00:08:45.000 --> 00:08:47.400]  最主要是去監獄報道
[00:08:47.400 --> 00:08:49.200]  我初時都以為是這樣的
[00:08:49.200 --> 00:08:50.400]  只要你派一下單張
[00:08:50.400 --> 00:08:51.600]  傳一下信就可以了
[00:08:51.600 --> 00:08:54.000]  原來做監獄侍工最重要的是甚麼呢
[00:08:54.000 --> 00:08:56.200]  就是搬搬抬抬
[00:08:56.200 --> 00:08:58.200]  因為你要搬很多東西進監獄
[00:08:58.200 --> 00:09:01.800]  你要搬結他、琴、單張
[00:09:01.800 --> 00:09:03.400]  很多東西進監獄的
[00:09:03.400 --> 00:09:04.400]  所以當我第一天
[00:09:04.400 --> 00:09:08.000]  去監獄機構裡面實習的時候
[00:09:08.000 --> 00:09:10.200]  我真的體驗到這句話
[00:09:10.200 --> 00:09:14.400]  我的眼睛沒有神器
[00:09:14.400 --> 00:09:16.600]  在場沒有人跟我聊過天
[00:09:16.600 --> 00:09:18.800]  剛好我派了一個六尺高的
[00:09:18.800 --> 00:09:21.000]  很大隻的同學跟我一起去
[00:09:21.000 --> 00:09:23.400]  他就經常被人圍著來聊天
[00:09:23.400 --> 00:09:26.000]  我一個人都沒有聊天
[00:09:26.000 --> 00:09:27.800]  我真的體驗到原來
[00:09:27.800 --> 00:09:30.400]  我們有時候真的沒辦法改變很多東西
[00:09:30.400 --> 00:09:32.000]  我們先天不足
[00:09:32.000 --> 00:09:33.400]  面對香港的疫情的時候
[00:09:33.400 --> 00:09:36.400]  我們完全好像改變不了
[00:09:36.400 --> 00:09:37.800]  很灰暗
[00:09:37.800 --> 00:09:39.000]  你看一下利亞的故事
[00:09:39.000 --> 00:09:43.200]  接著下去的時候就更加悲慘了
[00:09:43.200 --> 00:09:44.200]  你會看到
[00:09:44.200 --> 00:09:46.200]  雅各為了拉結服侍了七年
[00:09:46.200 --> 00:09:49.200]  不過爸爸就將利亞
[00:09:49.200 --> 00:09:51.200]  這個姐姐送給他
[00:09:51.200 --> 00:09:52.800]  盲婚雅嫁
[00:09:52.800 --> 00:09:54.200]  就是騙雅各
[00:09:54.200 --> 00:09:55.400]  不過你可能說
[00:09:55.400 --> 00:09:56.200]  很平常的
[00:09:56.200 --> 00:09:58.200]  因為那時候和中國古代一樣
[00:09:58.200 --> 00:10:00.600]  都是流行盲婚雅嫁的
[00:10:00.600 --> 00:10:02.400]  不過盲婚雅嫁
[00:10:02.400 --> 00:10:04.200]  只要經過了媒人婆
[00:10:04.200 --> 00:10:06.400]  雙方父母就可以了
[00:10:06.400 --> 00:10:07.800]  而且不是用相片的
[00:10:07.800 --> 00:10:09.400]  可能是畫畫的
[00:10:09.400 --> 00:10:10.600]  所以你知道利亞
[00:10:10.600 --> 00:10:12.000]  在當時有多不濟
[00:10:12.000 --> 00:10:14.000]  就是說其他人都知道他不濟了
[00:10:14.000 --> 00:10:17.000]  所以媒人婆不夠膽去做這件事情
[00:10:17.000 --> 00:10:19.200]  爸爸沒辦法將他嫁得出
[00:10:19.200 --> 00:10:21.600]  唯有靜靜地
[00:10:21.600 --> 00:10:23.000]  欺騙雅各
[00:10:23.000 --> 00:10:25.800]  就將他送給雅各
[00:10:25.800 --> 00:10:27.200]  今天
[00:10:27.200 --> 00:10:30.400]  我們都很多的情況改變不了
[00:10:30.400 --> 00:10:31.800]  可能你說我不是很有錢的
[00:10:31.800 --> 00:10:34.200]  我爸爸不是姓李的
[00:10:34.200 --> 00:10:35.200]  我不是很有權力的
[00:10:35.200 --> 00:10:36.600]  我媽媽不是姓林的
[00:10:36.600 --> 00:10:39.600]  你有很多東西可以埋怨
[00:10:39.600 --> 00:10:42.200]  你改變不了
[00:10:42.200 --> 00:10:44.200]  我們很多都先天不足
[00:10:44.200 --> 00:10:47.000]  我們基督徒可以做些什麼呢
[00:10:47.000 --> 00:10:49.000]  的確我們會這樣想
[00:10:49.000 --> 00:10:50.400]  不過你從利亞的故事
[00:10:50.400 --> 00:10:52.400]  他第一樣東西學的就是
[00:10:52.400 --> 00:10:53.600]  他沒有埋怨
[00:10:53.600 --> 00:10:55.400]  他忠於他的使命
[00:10:55.400 --> 00:10:57.800]  忠於一個以色列人的使命
[00:10:57.800 --> 00:10:59.200]  繼續要將福音
[00:10:59.200 --> 00:11:02.400]  一代一代承傳下去
[00:11:02.400 --> 00:11:06.800]  阿伯拉罕 以撒 雅各的神
[00:11:06.800 --> 00:11:09.600]  利亞的神
[00:11:09.600 --> 00:11:10.800]  你要留意剛才你讀的經文
[00:11:10.800 --> 00:11:12.200]  一開頭的時候
[00:11:12.200 --> 00:11:16.600]  不是利亞到結婚的時候變差
[00:11:16.600 --> 00:11:18.000]  而是一開始就變差了
[00:11:18.000 --> 00:11:19.800]  在一個地位裡面
[00:11:19.800 --> 00:11:22.400]  沒有人尊重他的
[00:11:22.400 --> 00:11:23.200]  你看看
[00:11:23.200 --> 00:11:26.400]  剛才你讀的就是建立以色列家
[00:11:26.400 --> 00:11:28.000]  一個族譜
[00:11:28.000 --> 00:11:32.400]  一個怎樣看回耶穌的族譜
[00:11:32.400 --> 00:11:34.000]  是從誰開始呢
[00:11:34.000 --> 00:11:36.600]  他排名都排在他妹妹之後
[00:11:36.600 --> 00:11:39.200]  拉傑 利亞
[00:11:39.200 --> 00:11:40.600]  就是說寫歷史的人
[00:11:40.600 --> 00:11:42.400]  都不尊重這個人
[00:11:42.400 --> 00:11:45.200]  他的族群不尊重他
[00:11:45.200 --> 00:11:46.800]  不覺得他重要
[00:11:46.800 --> 00:11:50.200]  他的排名一早已經被人看了
[00:11:50.200 --> 00:11:52.000]  用香港的術語就是
[00:11:52.000 --> 00:11:53.400]  簡單來說
[00:11:53.400 --> 00:11:55.800]  沒有親人 沒有朋友的這個人
[00:11:55.800 --> 00:11:58.400]  在當時是沒有人尊重他的
[00:11:58.400 --> 00:12:00.600]  你再看看他的爸爸媽媽
[00:12:00.600 --> 00:12:02.200]  或者他的丈夫
[00:12:02.200 --> 00:12:04.600]  剛才你看到了
[00:12:04.600 --> 00:12:08.000]  故事說到他被騙
[00:12:08.000 --> 00:12:10.200]  就是他爸爸用一個欺騙的方法
[00:12:10.200 --> 00:12:11.600]  把他嫁出去
[00:12:11.600 --> 00:12:14.200]  嫁出去的第一晚會出現什麼事情呢
[00:12:14.200 --> 00:12:16.400]  就是泡泡看的那個說話
[00:12:16.400 --> 00:12:18.000]  就是說到了早晨
[00:12:18.000 --> 00:12:20.000]  凍完房了 結完婚了
[00:12:20.000 --> 00:12:23.400]  她的老公一看見利亞就對拉班說
[00:12:23.400 --> 00:12:26.000]  你跟我做的是什麼
[00:12:26.000 --> 00:12:28.200]  我服侍了你不是為了拉傑嗎
[00:12:28.200 --> 00:12:29.600]  你幻想一下
[00:12:29.600 --> 00:12:31.200]  你結婚頭一晚
[00:12:31.200 --> 00:12:32.000]  結完婚了
[00:12:32.000 --> 00:12:33.800]  第二天早上你老公跟你說
[00:12:33.800 --> 00:12:35.600]  為什麼是你的
[00:12:35.600 --> 00:12:39.400]  是一個很悲慘的故事
[00:12:39.400 --> 00:12:41.200]  不單止先天不足
[00:12:41.200 --> 00:12:42.600]  後天很不順利
[00:12:42.600 --> 00:12:44.000]  沒有人喜歡你
[00:12:44.000 --> 00:12:45.200]  留意這個故事
[00:12:45.200 --> 00:12:49.600]  如果你這樣讀就看不到韻味
[00:12:49.600 --> 00:12:53.000]  為什麼聖經會特意多加幾句呢
[00:12:53.000 --> 00:12:53.800]  到了早晨
[00:12:53.800 --> 00:12:56.800]  阿貴一看見利亞就對拉班說
[00:12:56.800 --> 00:12:59.200]  我特意用紅色字告訴你
[00:12:59.200 --> 00:13:00.600]  是對拉班說
[00:13:00.600 --> 00:13:02.800]  就是說剛才我說的話
[00:13:02.800 --> 00:13:04.600]  有一點點含糊
[00:13:04.600 --> 00:13:05.800]  應該是
[00:13:05.800 --> 00:13:06.800]  早上起床
[00:13:06.800 --> 00:13:08.200]  你結了婚
[00:13:08.200 --> 00:13:09.400]  凍完房了
[00:13:09.400 --> 00:13:11.800]  你老公或者你老婆一起床
[00:13:11.800 --> 00:13:13.600]  不跟你說話
[00:13:13.600 --> 00:13:16.000]  走出房門口跟你爸爸說
[00:13:16.000 --> 00:13:18.200]  為什麼是他的
[00:13:18.200 --> 00:13:19.800]  故事是這樣的
[00:13:19.800 --> 00:13:22.800]  就是連起碼的尊重都沒有給過他
[00:13:22.800 --> 00:13:25.600]  在人生裏面
[00:13:25.600 --> 00:13:28.000]  後天是很不順利
[00:13:28.000 --> 00:13:31.200]  你說總是有些好一點吧
[00:13:31.200 --> 00:13:32.200]  會不會呢
[00:13:32.200 --> 00:13:33.400]  你會發覺
[00:13:33.400 --> 00:13:37.600]  接下來的人生都是這麼差的
[00:13:37.600 --> 00:13:38.400]  你會見到
[00:13:38.400 --> 00:13:39.600]  在聖經裏面一直記載
[00:13:39.600 --> 00:13:44.000]  就說阿葛喜歡他妹妹拉傑多過喜歡他
[00:13:44.000 --> 00:13:46.400]  加多了一句在二十九章三十一字
[00:13:46.400 --> 00:13:47.600]  加多了一句
[00:13:47.600 --> 00:13:51.000]  說耶和華見利亞失從
[00:13:51.000 --> 00:13:52.600]  這句話是什麼意思呢
[00:13:52.600 --> 00:13:54.200]  如果你熟悉《創世紀》的時候
[00:13:54.200 --> 00:13:55.600]  你就知道了
[00:13:55.600 --> 00:13:59.800]  《創世紀》很多時候說耶和華知道
[00:13:59.800 --> 00:14:02.400]  的意思是全世界都知道
[00:14:02.400 --> 00:14:04.800]  就是說索多瑪和阿瑪拉的故事
[00:14:04.800 --> 00:14:07.800]  他們罪惡直達到耶和華的根前
[00:14:07.800 --> 00:14:09.800]  連耶和華都知道
[00:14:09.800 --> 00:14:12.000]  就是全世界都知道這件事
[00:14:12.000 --> 00:14:14.400]  全世界都知道利亞失重了
[00:14:14.400 --> 00:14:16.600]  全世界都知道利亞不行了
[00:14:16.600 --> 00:14:18.200]  大家都不尊重他
[00:14:18.200 --> 00:14:18.800]  你說不是
[00:14:18.800 --> 00:14:20.600]  應該總有些時間會好一點吧
[00:14:20.600 --> 00:14:24.000]  我們看到四十九章三十一節
[00:14:24.000 --> 00:14:26.800]  利亞的葬禮
[00:14:26.800 --> 00:14:28.800]  當時那句說話是這樣說的
[00:14:28.800 --> 00:14:32.200]  他們在那裏葬了阿伯拉罕和他妻子撒賴
[00:14:32.200 --> 00:14:35.800]  又在那裏葬了以撒和他的妻子利伯加
[00:14:35.800 --> 00:14:38.600]  我也在那裏葬了利亞
[00:14:38.600 --> 00:14:40.400]  很明顯用第一身
[00:14:40.400 --> 00:14:42.800]  我也在那裏葬了利亞
[00:14:42.800 --> 00:14:45.600]  就是說這句說話是寫作的人
[00:14:45.600 --> 00:14:47.200]  寫歷史的人
[00:14:47.200 --> 00:14:50.800]  將亞國的說話重新寫一次
[00:14:50.800 --> 00:14:52.400]  是亞國說的
[00:14:52.400 --> 00:14:55.200]  你留意他將阿伯拉罕
[00:14:55.200 --> 00:14:57.200]  就是他爺爺和他阿瑪寫著
[00:14:57.200 --> 00:15:00.200]  阿伯拉罕和他妻子
[00:15:00.200 --> 00:15:04.400]  他阿伯以撒和他妻子利伯加
[00:15:04.400 --> 00:15:08.200]  但是他沒有說到他自己的太太是妻子
[00:15:08.200 --> 00:15:10.800]  他只是說葬了利亞
[00:15:10.800 --> 00:15:13.800]  他一生沒有當過利亞是妻子
[00:15:13.800 --> 00:15:14.800]  當你活了這麼多年
[00:15:14.800 --> 00:15:18.200]  如果你身邊的人從未當過利亞是一個人
[00:15:18.200 --> 00:15:20.800]  是一個很可悲的後天故事
[00:15:20.800 --> 00:15:22.800]  可能你在聖經裏面你都記得
[00:15:22.800 --> 00:15:25.200]  他沒有老公
[00:15:25.200 --> 00:15:27.600]  沒有爸爸沒有媽媽
