
[00:00:00.000 --> 00:00:02.600]  我想說,信仰裏面
[00:03:41.600 --> 00:03:42.680]  五和六節
[00:03:42.680 --> 00:03:43.200]  請
[00:03:51.720 --> 00:03:58.680]  兩節聖經
[00:03:58.680 --> 00:04:02.080]  就好像宣告或是一個啟誓
[00:04:02.080 --> 00:04:03.720]  他告訴神
[00:04:03.720 --> 00:04:05.440]  耶路撒冷
[00:04:05.440 --> 00:04:07.120]  即是象徵著神的同在
[00:04:07.120 --> 00:04:08.360]  神的榮耀
[00:04:08.360 --> 00:04:10.240]  如果我忘記祢的話
[00:04:10.240 --> 00:04:11.320]  情願...
[00:04:11.320 --> 00:04:12.600]  如果我忘記祢的話
[00:04:12.600 --> 00:04:13.400]  情願...
[00:04:13.400 --> 00:04:13.880]  OK
[00:04:13.880 --> 00:04:15.080]  好像一個啟誓
[00:04:15.080 --> 00:04:15.800]  在祢面前
[00:04:15.800 --> 00:04:16.640]  他告訴神
[00:04:16.640 --> 00:04:17.560]  我要堅定的
[00:04:17.560 --> 00:04:19.520]  要將祢擺在我最高的位置
[00:04:19.520 --> 00:04:20.280]  如果不是
[00:04:20.280 --> 00:04:21.320]  我就寧願點了
[00:04:21.320 --> 00:04:22.000]  OK
[00:04:22.000 --> 00:04:22.720]  這個是心情
[00:04:22.720 --> 00:04:23.920]  這個是第二段來的
[00:04:23.920 --> 00:04:24.520]  好了
[00:04:24.520 --> 00:04:25.120]  第三段
[00:04:25.120 --> 00:04:26.120]  七節和第九節
[00:04:26.120 --> 00:04:27.000]  一起讀
[00:04:27.000 --> 00:04:27.840]  請
[00:04:27.840 --> 00:04:29.240]  耶路撒冷
[00:04:29.240 --> 00:04:30.680]  奧巴斯的日子
[00:04:30.680 --> 00:04:31.880]  已到上船
[00:04:31.880 --> 00:04:32.800]  馬上開船
[00:04:32.800 --> 00:04:33.560]  馬上開船
[00:04:33.560 --> 00:04:35.400]  求祢紀念這艘
[00:04:35.400 --> 00:04:37.920]  將要抵達的倫敦
[00:04:37.920 --> 00:04:39.160]  保護我們
[00:04:39.160 --> 00:04:41.120]  將祢當萬里的英雄
[00:04:41.120 --> 00:04:43.000]  述在盤石上的
[00:04:43.000 --> 00:04:44.080]  馬來人王
[00:04:44.080 --> 00:04:44.760]  第九節
[00:04:44.760 --> 00:04:47.680]  就是成為這一首詩篇
[00:04:47.680 --> 00:04:49.240]  最令人困惑的地方
[00:04:49.240 --> 00:04:52.000]  一首奏助的經文
[00:04:52.000 --> 00:04:52.760]  他說
[00:04:52.760 --> 00:04:54.120]  什麼人有福呢
[00:04:54.120 --> 00:04:56.680]  就是將嬰兒扔在石頭上
[00:04:56.680 --> 00:04:57.440]  扔死他
[00:04:57.440 --> 00:04:58.800]  那些人就有福了
[00:04:58.800 --> 00:05:00.240]  OK
[00:05:00.240 --> 00:05:01.800]  這個明顯的
[00:05:01.800 --> 00:05:03.000]  和新約的
[00:05:03.000 --> 00:05:03.960]  特別是新約裡面
[00:05:03.960 --> 00:05:04.800]  耶穌的教導
[00:05:04.800 --> 00:05:06.120]  有違背
[00:05:06.120 --> 00:05:06.880]  耶穌說
[00:05:06.880 --> 00:05:08.360]  叫我們不單愛倫斯
[00:05:08.360 --> 00:05:09.760]  還要愛受敵
[00:05:09.760 --> 00:05:12.200]  為什麼他會這樣祈禱呢
[00:05:12.200 --> 00:05:13.240]  OK
[00:05:13.240 --> 00:05:14.680]  要處理這個問題
[00:05:14.680 --> 00:05:16.800]  所以這首整首詩
[00:05:16.800 --> 00:05:17.720]  有一個
[00:05:17.720 --> 00:05:19.960]  就是因為他特別是最後那一節
[00:05:19.960 --> 00:05:21.240]  就是這麼強烈的
[00:05:21.240 --> 00:05:23.080]  這一種奏助的味道
[00:05:23.080 --> 00:05:24.960]  所以有一些
[00:05:24.960 --> 00:05:26.160]  特別一些的
[00:05:26.160 --> 00:05:27.600]  有一些教會
[00:05:27.600 --> 00:05:28.520]  禮儀上面
[00:05:28.520 --> 00:05:30.640]  他會每一週都要讀經的
[00:05:30.640 --> 00:05:31.840]  這叫經課
[00:05:31.840 --> 00:05:33.160]  讀出來輪流讀的
[00:05:33.160 --> 00:05:34.640]  他們都覺得
[00:05:34.640 --> 00:05:36.040]  崇拜裡面如果不講解
[00:05:36.040 --> 00:05:36.720]  就這樣讀出來
[00:05:36.720 --> 00:05:38.040]  其實都有點尷尬
[00:05:38.040 --> 00:05:38.560]  不是的
[00:05:38.560 --> 00:05:39.360]  有些不知所措的
[00:05:39.360 --> 00:05:39.840]  令人
[00:05:39.840 --> 00:05:40.760]  所以通常來說
[00:05:40.760 --> 00:05:43.880]  這些詩篇是結束不讀的
[00:05:43.880 --> 00:05:45.720]  就是有些會這樣的
[00:05:45.720 --> 00:05:46.720]  會這樣處理
[00:05:46.720 --> 00:05:48.000]  所以但是
[00:05:48.000 --> 00:05:49.680]  既然他留在聖經裡面
[00:05:49.680 --> 00:05:51.040]  就是正典的一部分
[00:05:51.040 --> 00:05:52.480]  當然他有他的價值
[00:05:52.480 --> 00:05:53.480]  我們看看
[00:05:53.480 --> 00:05:56.480]  其實他私人是想講什麼給我們聽呢
[00:05:56.480 --> 00:05:59.640]  他想分享一個什麼的心境給我們知道呢
[00:05:59.640 --> 00:06:00.760]  我想
[00:06:00.760 --> 00:06:01.800]  還有我想大家看一下
[00:06:01.800 --> 00:06:02.440]  這首詩
[00:06:02.440 --> 00:06:03.480]  這九節裡面
[00:06:03.480 --> 00:06:04.400]  這三段
[00:06:04.400 --> 00:06:06.200]  都有一個主題的
[00:06:06.200 --> 00:06:08.920]  主題是同一個字
[00:06:08.920 --> 00:06:10.600]  串連整首詩
[00:06:10.600 --> 00:06:13.000]  那個字是第一節看到的
[00:06:13.000 --> 00:06:16.880]  他說我們曾在巴比倫的河邊坐下
[00:06:16.880 --> 00:06:19.440]  一追上石安就哭了
[00:06:19.440 --> 00:06:20.440]  大家注意一下
[00:06:20.440 --> 00:06:23.080]  他一想起石安
[00:06:23.080 --> 00:06:23.880]  他就哭了
[00:06:23.880 --> 00:06:25.520]  那個追上的那個字
[00:06:25.520 --> 00:06:26.800]  其實就是
[00:06:26.800 --> 00:06:28.520]  就是想起
[00:06:28.520 --> 00:06:29.480]  想起來
[00:06:29.480 --> 00:06:31.320]  英文就是recall
[00:06:31.320 --> 00:06:32.440]  就是remember
[00:06:32.440 --> 00:06:34.280]  這個字的原文
[00:06:34.280 --> 00:06:37.520]  和第二節和第三節重複出現過的
[00:06:37.520 --> 00:06:39.160]  只有第二段
[00:06:39.160 --> 00:06:41.520]  第二段的第六節那裡說
[00:06:41.920 --> 00:06:44.360]  我若不記念你
[00:06:44.360 --> 00:06:47.160]  那個記念就和這個字是一樣的
[00:06:47.160 --> 00:06:48.360]  我不想起你
[00:06:48.360 --> 00:06:49.720]  如果我不記住你的話
[00:06:49.720 --> 00:06:50.840]  我就...
[00:06:50.840 --> 00:06:51.920]  這個字
[00:06:51.920 --> 00:06:54.640]  另外第三段的第七節
[00:06:54.640 --> 00:06:57.720]  那裡說
[00:06:57.720 --> 00:07:01.520]  他說耶和華求你記念這首
[00:07:01.520 --> 00:07:02.760]  原文是同一個字
[00:07:02.760 --> 00:07:04.400]  他專門用一個字
[00:07:04.400 --> 00:07:06.080]  串連了這三部分
[00:07:06.080 --> 00:07:08.120]  他就是告訴我們
[00:07:08.120 --> 00:07:10.640]  私人很想用這個字告訴我們我們要記得
[00:07:10.920 --> 00:07:12.240]  我們要記得
[00:07:12.240 --> 00:07:13.240]  我要記得
[00:07:13.240 --> 00:07:14.240]  神要記得
[00:07:14.240 --> 00:07:14.960]  OK
[00:07:14.960 --> 00:07:17.360]  在說這首詩歌
[00:07:17.360 --> 00:07:18.680]  我想分享就是
[00:07:18.680 --> 00:07:22.760]  面對一些很不公義
[00:07:22.760 --> 00:07:23.520]  不公平
[00:07:23.520 --> 00:07:24.800]  心裡面很激憤
[00:07:24.800 --> 00:07:26.080]  那些心情的時候
[00:07:26.080 --> 00:07:28.800]  其實我們有什麼出路呢?
[00:07:28.800 --> 00:07:31.160]  我想說的這三件事
[00:07:31.160 --> 00:07:33.000]  第一件事想說的就是
[00:07:33.000 --> 00:07:34.400]  在安穩的裡面
[00:07:34.400 --> 00:07:35.560]  我們要記得
[00:07:35.560 --> 00:07:38.080]  其實神國的衰落是我們有份的
[00:07:38.080 --> 00:07:40.160]  神國的衰落
[00:07:40.160 --> 00:07:41.560]  我們是有份的
[00:07:41.560 --> 00:07:43.160]  他也說
[00:07:43.160 --> 00:07:44.360]  他回想嘛
[00:07:44.360 --> 00:07:45.080]  他說
[00:07:45.080 --> 00:07:47.960]  我們曾在巴比倫的河邊坐下
[00:07:47.960 --> 00:07:49.640]  一追上石案就哭了
[00:07:49.640 --> 00:07:52.240]  我們把琴掛在那裡的柳樹上
[00:07:52.240 --> 00:07:58.440]  其實他們秘魯去到巴比倫的地方居住
[00:07:58.440 --> 00:08:00.560]  生活環境是不錯的
[00:08:00.560 --> 00:08:03.600]  河邊
[00:08:03.600 --> 00:08:04.320]  他也說
[00:08:04.320 --> 00:08:07.400]  在巴比倫的河邊
[00:08:07.400 --> 00:08:09.240]  在古代的社會
[00:08:09.240 --> 00:08:10.240]  中東一帶
[00:08:10.240 --> 00:08:11.040]  近東的地方
[00:08:11.040 --> 00:08:12.080]  沙漠的地方
[00:08:12.080 --> 00:08:13.120]  有河
[00:08:13.120 --> 00:08:14.920]  那個地方就發達了
[00:08:14.920 --> 00:08:17.360]  巴比倫的河邊
[00:08:17.360 --> 00:08:19.240]  其實大家也有可能聽過
[00:08:19.240 --> 00:08:20.600]  在今天的伊拉克的地方
[00:08:20.600 --> 00:08:21.960]  有兩條很出名的河流
[00:08:21.960 --> 00:08:25.240]  底格里斯河
[00:08:25.240 --> 00:08:26.840]  又法拉底河
[00:08:26.840 --> 00:08:27.880]  兩河流
[00:08:27.880 --> 00:08:29.960]  大家的子女如果在讀中二
[00:08:29.960 --> 00:08:33.440]  或者是在讀年級
[00:08:33.440 --> 00:08:36.640]  或者是追上你當日很辛苦要背的字
[00:08:36.640 --> 00:08:37.600]  串的英文
[00:08:37.600 --> 00:08:38.320]  那時候還記得
[00:08:38.320 --> 00:08:40.160]  真的差點死了
[00:08:40.160 --> 00:08:42.760]  就是記得這兩個字了
[00:08:42.760 --> 00:08:44.040]  又法拉底河
[00:08:44.040 --> 00:08:44.920]  底格里斯河
[00:08:44.920 --> 00:08:48.640]  就是一個兩河流裡面是世界文化的搖籃
[00:08:48.640 --> 00:08:51.800]  那裡是最早文化人的出現
[00:08:51.800 --> 00:08:53.560]  那裡是告訴我們什麼呢?
[00:08:53.560 --> 00:08:56.080]  原來在古代的社會裡面
[00:08:56.080 --> 00:08:57.800]  有河流經過的地方
[00:08:57.800 --> 00:08:59.280]  特別是在乾旱的地方
[00:08:59.280 --> 00:09:00.760]  那裡是很多城市
[00:09:00.760 --> 00:09:02.320]  很多的農村
[00:09:02.320 --> 00:09:03.320]  很富庶
[00:09:03.320 --> 00:09:05.280]  通常跟河流有關的
[00:09:05.280 --> 00:09:07.800]  所以他想帶我們去想
[00:09:07.800 --> 00:09:09.360]  其實不是悲慘的
[00:09:09.360 --> 00:09:12.160]  生活其實相對來說是比以前好
[00:09:12.160 --> 00:09:13.040]  在以色列
[00:09:13.040 --> 00:09:14.200]  以前呢
[00:09:14.200 --> 00:09:16.000]  以色列的地方更加糟糕
[00:09:16.000 --> 00:09:17.280]  地還沒那麼漂亮
[00:09:17.280 --> 00:09:18.440]  沒那麼好
[00:09:18.440 --> 00:09:21.040]  大家知不知道在中東呢
[00:09:21.040 --> 00:09:23.640]  就是古代的世界裡面
[00:09:23.640 --> 00:09:25.520]  有一個地方叫做糧倉
[00:09:25.520 --> 00:09:26.560]  就是埃及
[00:09:26.560 --> 00:09:28.440]  人們沒有糧食
[00:09:28.440 --> 00:09:29.840]  通常去那裡找糧食的
[00:09:29.840 --> 00:09:30.600]  因為呢
[00:09:30.600 --> 00:09:33.360]  埃及有一條很出名的河流
[00:09:33.360 --> 00:09:34.640]  叫做尼羅河
[00:09:34.640 --> 00:09:37.720]  尼羅河不僅是因為它夠長出名
[00:09:37.720 --> 00:09:38.480]  而是因為呢
[00:09:38.480 --> 00:09:41.160]  它會每年固定氾濫
[00:09:41.160 --> 00:09:41.960]  不是很多
[00:09:41.960 --> 00:09:42.800]  氾濫一點點
[00:09:42.800 --> 00:09:44.520]  河邊就會變成河水氾濫
[00:09:44.520 --> 00:09:45.160]  完了之後呢
[00:09:45.160 --> 00:09:46.200]  一回歸之後
[00:09:46.200 --> 00:09:48.880]  哇!兩邊的泥土何等肥沃
[00:09:48.880 --> 00:09:50.800]  於是就種了很多東西出來
[00:09:50.800 --> 00:09:51.400]  很多麥啊
[00:09:51.400 --> 00:09:53.000]  很多生產啊
[00:09:53.000 --> 00:09:54.960]  他們就不用怕那裡沒東西吃了
[00:09:54.960 --> 00:09:56.560]  所以呢
[00:09:56.560 --> 00:09:57.680]  其實這個說法
[00:09:57.680 --> 00:09:59.160]  私人很想告訴我們
[00:09:59.160 --> 00:10:01.520]  他們的生活相對是不錯的
[00:10:01.520 --> 00:10:03.480]  柳樹
[00:10:03.480 --> 00:10:05.240]  柳樹大家有沒有去過西…
[00:10:05.240 --> 00:10:06.360]  西…去過啊?
[00:10:06.360 --> 00:10:07.280]  杭州
[00:10:07.840 --> 00:10:08.560]  西湖
[00:10:08.560 --> 00:10:09.760]  很多人都有去過
[00:10:09.760 --> 00:10:12.560]  其實香港也有很多柳樹群的那些河…
[00:10:12.560 --> 00:10:14.160]  那些叫湖邊啊
[00:10:14.160 --> 00:10:15.680]  那些人造湖邊也有很多
[00:10:15.680 --> 00:10:16.680]  其實也是很漂亮的
[00:10:16.680 --> 00:10:17.800]  那個環境是很清…
[00:10:17.800 --> 00:10:19.040]  很清脆、很清陸
[00:10:19.040 --> 00:10:19.880]  所以呢
[00:10:19.880 --> 00:10:21.160]  呃…
[00:10:21.160 --> 00:10:23.240]  其實不僅僅是這樣
[00:10:23.240 --> 00:10:24.440]  這個坐下來呢
[00:10:24.440 --> 00:10:25.200]  是有一個意味
[00:10:25.200 --> 00:10:26.160]  就是在那裡居住
[00:10:26.160 --> 00:10:27.080]  安定
[00:10:27.080 --> 00:10:27.880]  就是居住了
[00:10:27.880 --> 00:10:29.000]  雖然是秘魯而已
[00:10:29.000 --> 00:10:30.640]  但是他們是在那裡居住的
[00:10:30.640 --> 00:10:32.120]  而你是不是才知道
[00:10:32.120 --> 00:10:33.880]  就是有一個宣告
[00:10:33.880 --> 00:10:34.880]  告訴那些人聽
[00:10:34.880 --> 00:10:35.400]  喏
[00:10:35.400 --> 00:10:36.640]  巴比倫人來呢
[00:10:36.640 --> 00:10:37.760]  我們要向他投降
[00:10:37.760 --> 00:10:38.760]  你不投降你就死定了
[00:10:38.760 --> 00:10:39.840]  投降給他吧
[00:10:39.840 --> 00:10:40.560]  投降吧
[00:10:40.560 --> 00:10:41.880]  於是就秘魯了
[00:10:41.880 --> 00:10:43.200]  去到那個地方之後
[00:10:43.200 --> 00:10:44.560]  你在那裡居住七十年
[00:10:44.560 --> 00:10:46.000]  請你在那裡呢
[00:10:46.000 --> 00:10:46.960]  結婚
[00:10:46.960 --> 00:10:47.920]  生孩子
[00:10:47.920 --> 00:10:48.960]  在那裡安居
[00:10:48.960 --> 00:10:51.320]  為那個城的平安祈禱
[00:10:51.320 --> 00:10:52.360]  那個城有平安
[00:10:52.360 --> 00:10:53.200]  你就有平安了
[00:10:53.200 --> 00:10:54.760]  大家聽過這些這樣的禱告
[00:10:54.760 --> 00:10:56.200]  其實發生在這個年代的
[00:10:56.200 --> 00:10:57.480]  所以
[00:10:57.480 --> 00:10:59.160]  他們在那個時候呢
[00:10:59.160 --> 00:11:00.640]  是在說一個
[00:11:00.640 --> 00:11:02.920]  生活相對來說是安定的
[00:11:02.920 --> 00:11:04.360]  是普遍人來說呢
[00:11:04.360 --> 00:11:06.320]  是一個集體的好的回憶來的
[00:11:06.320 --> 00:11:07.840]  在那幾十年的裡面
[00:11:07.840 --> 00:11:08.800]  好了
[00:11:08.800 --> 00:11:09.360]  不過
[00:11:09.360 --> 00:11:11.040]  在這樣的環境之下呢
[00:11:11.040 --> 00:11:12.320]  斯人仍然哀痛
[00:11:12.320 --> 00:11:14.680]  他為了什麼原因而難過呢?
[00:11:14.680 --> 00:11:16.760]  就是那裡的人呢
[00:11:16.760 --> 00:11:18.360]  那些外邦人
[00:11:18.360 --> 00:11:19.920]  巴比倫人就說
[00:11:19.920 --> 00:11:20.680]  你們要怎麼樣?
[00:11:20.680 --> 00:11:23.640]  你們唱首歌給我聽聽
[00:11:23.640 --> 00:11:26.320]  努力我們的
[00:11:26.320 --> 00:11:27.440]  搶奪我們的
[00:11:27.440 --> 00:11:28.480]  要我們唱歌
[00:11:28.480 --> 00:11:29.920]  要我們作樂
[00:11:29.920 --> 00:11:30.760]  說
[00:11:30.760 --> 00:11:33.040]  給我們唱一首錫安歌吧
[00:11:33.040 --> 00:11:36.280]  我們怎能在外邦唱耶和華的歌呢?
[00:11:36.480 --> 00:11:37.560]  錫安歌
[00:11:37.560 --> 00:11:38.960]  有一個意思的
[00:11:38.960 --> 00:11:43.720]  錫安是耶路撒冷城的一個很重要的山頭
[00:11:43.720 --> 00:11:45.320]  通常代表著耶路撒冷的意思的
[00:11:45.320 --> 00:11:46.160]  是一個
[00:11:46.160 --> 00:11:49.040]  就是他們認為
[00:11:49.040 --> 00:11:51.440]  這個是代表著神的同在
[00:11:51.440 --> 00:11:52.880]  他說
[00:11:52.880 --> 00:11:53.560]  那些人呢
[00:11:53.560 --> 00:11:55.120]  那些外邦人就告訴他
[00:11:55.120 --> 00:11:55.440]  喂
[00:11:55.440 --> 00:11:56.560]  唱一首歌給我聽聽
[00:11:56.560 --> 00:11:57.320]  這麼好聽
[00:11:57.320 --> 00:11:58.120]  這麼
[00:11:58.120 --> 00:11:59.480]  什麼的
[00:11:59.480 --> 00:12:00.240]  唱一首歌給我聽聽
[00:12:00.240 --> 00:12:01.440]  就是娛樂一下我們
[00:12:01.440 --> 00:12:03.160]  他們是那種諷刺的說法
[00:12:04.600 --> 00:12:06.440]  你被人打敗仗
[00:12:06.440 --> 00:12:09.360]  錫安歌是怎麼樣的呢?
[00:12:09.360 --> 00:12:11.960]  說的是神的威榮
[00:12:11.960 --> 00:12:13.760]  說的是神的德性
[00:12:13.760 --> 00:12:14.720]  耶和華的德性
[00:12:14.720 --> 00:12:15.640]  耶和華的威嚴
[00:12:15.640 --> 00:12:16.760]  耶和華的榮譽
[00:12:16.760 --> 00:12:18.000]  是說這些的
[00:12:18.000 --> 00:12:21.000]  大家看一下C篇四十八篇
[00:12:21.000 --> 00:12:21.840]  這首就是錫安歌
[00:12:21.840 --> 00:12:22.520]  其中一首
[00:12:22.520 --> 00:12:33.320]  他有好幾首這些歌
[00:12:33.320 --> 00:12:34.040]  C歌
[00:12:35.000 --> 00:12:36.240]  C篇四十八篇
[00:12:36.240 --> 00:12:38.800]  那裡是說什麼呢?
[00:12:38.800 --> 00:12:43.240]  那裡說
[00:13:04.600 --> 00:13:07.280]  他們見了這事情就驚奇喪膽
[00:13:07.280 --> 00:13:08.720]  急忙逃跑
[00:13:08.720 --> 00:13:12.920]  他們在那裡就被戰驚騰騰抓住
[00:13:12.920 --> 00:13:15.040]  好像燦爛的婦人一樣
[00:13:15.040 --> 00:13:17.480]  其實他在那個時候
[00:13:17.480 --> 00:13:18.400]  這樣唱出來
[00:13:18.400 --> 00:13:19.400]  你猜猜是什麼意思呢?
[00:13:19.400 --> 00:13:20.400]  就是
[00:13:20.400 --> 00:13:22.360]  就是很諷刺
[00:13:22.360 --> 00:13:23.640]  我們現在輸光了
[00:13:23.640 --> 00:13:25.240]  我們的城都已經頹垣
[00:13:25.240 --> 00:13:26.960]  對著頹垣敗瓦
[00:13:26.960 --> 00:13:29.760]  然後想起當日那些人叫我們這樣唱
[00:13:29.760 --> 00:13:34.200]  昨天就跟青少年說
[00:13:34.200 --> 00:13:35.520]  有一堂很多人來
[00:13:35.520 --> 00:13:36.760]  明天就要放榜了
[00:13:36.760 --> 00:13:40.200]  是不是?
[00:13:40.200 --> 00:13:41.920]  很多人就很掛念
[00:13:41.920 --> 00:13:43.800]  他說如果明天放榜的時候
[00:13:43.800 --> 00:13:46.120]  你的同學拿著成績表
[00:13:46.120 --> 00:13:48.240]  嘩!最低的那個都五了
[00:13:48.240 --> 00:13:49.560]  然後就五星了
[00:13:49.560 --> 00:13:50.240]  五星星了
[00:13:50.240 --> 00:13:51.280]  兩科三科了
[00:13:51.280 --> 00:13:51.880]  然後就說
[00:13:51.880 --> 00:13:52.560]  啊!
[00:13:52.560 --> 00:13:54.240]  聽說你的成績都不錯的
[00:13:54.240 --> 00:13:54.520]  是不是?
[00:13:54.520 --> 00:13:55.560]  看看你的那張怎麼樣
[00:13:55.560 --> 00:13:57.480]  就是
[00:13:57.480 --> 00:13:59.280]  類似這樣的心情
[00:13:59.280 --> 00:14:02.600]  所以我想
[00:14:02.600 --> 00:14:03.840]  詩人在這裡
[00:14:03.840 --> 00:14:05.200]  他要
[00:14:05.200 --> 00:14:07.760]  講述他那種哀痛
[00:14:07.760 --> 00:14:08.640]  他就說
[00:14:08.640 --> 00:14:12.240]  在一個不潔的地方
[00:14:12.240 --> 00:14:13.360]  外邦的地方
[00:14:13.360 --> 00:14:14.680]  外邦人是不潔的
[00:14:14.680 --> 00:14:16.160]  在猶太人的心目中
[00:14:16.160 --> 00:14:17.720]  他說我們這一群人
[00:14:17.720 --> 00:14:18.480]  被擄的人
[00:14:18.480 --> 00:14:19.840]  都是被視為不潔
[00:14:19.840 --> 00:14:20.600]  因為我們犯罪
[00:14:20.600 --> 00:14:21.440]  所以我們被擄
[00:14:21.440 --> 00:14:22.880]  國破家亡
[00:14:22.880 --> 00:14:25.000]  我們怎麼可以再唱這些歌呢?
[00:14:25.000 --> 00:14:26.480]  去以儒家濱呢?
[00:14:26.480 --> 00:14:27.480]  沒有心情
[00:14:27.480 --> 00:14:29.680]  那種被人欺壓
[00:14:29.680 --> 00:14:32.640]  被人欺負的那種心情
[00:14:32.760 --> 00:14:34.480]  他在這裡訴說出來
[00:14:34.480 --> 00:14:36.240]  哀哥在這裡這麼說
[00:14:36.240 --> 00:14:38.600]  他重要的地方是什麼呢?
[00:14:38.600 --> 00:14:39.240]  就是
[00:14:39.240 --> 00:14:41.640]  當人在生活安定的裡面
