
[00:00:00.000 --> 00:00:02.920]  現場在線上的弟兄姊妹晚安
[00:07:45.200 --> 00:07:47.260]  到底那一下是怎樣發生的
[00:07:47.260 --> 00:07:48.280]  我又不明白
[00:07:48.280 --> 00:07:52.360]  上帝為何要做人呢又要有這個操作在裡面
[00:07:52.360 --> 00:07:53.640]  真是不明白
[00:07:53.640 --> 00:07:55.180]  但是呢
[00:07:55.180 --> 00:07:57.500]  這些神秘的事我就不明白
[00:07:57.500 --> 00:08:00.060]  但是睡不著的痛苦呢我就知道
[00:08:00.060 --> 00:08:04.900]  就是睡了很久看手錶
[00:08:04.900 --> 00:08:06.180]  一點
[00:08:06.960 --> 00:08:09.780]  又過了很久看手錶兩點
[00:08:09.780 --> 00:08:12.600]  那種感覺真是想死
[00:08:12.600 --> 00:08:17.960]  你只可以眼巴巴望著天花板就等天亮
[00:08:17.960 --> 00:08:19.760]  那種痛苦是很難受的
[00:08:19.760 --> 00:08:23.600]  耶穌說過一番說話
[00:08:23.600 --> 00:08:25.900]  我想每個人都會同意
[00:08:25.900 --> 00:08:28.200]  信的和不信的都同意
[00:08:28.200 --> 00:08:30.260]  那個絕對是至理名言
[00:08:30.260 --> 00:08:32.300]  耶穌就說
[00:08:32.560 --> 00:08:37.420]  人若賺得全世界賠上自己的生命有什麼益處
[00:08:37.420 --> 00:08:40.760]  人還可以拿些什麼來換生命呢
[00:08:40.760 --> 00:08:41.780]  是不是
[00:08:41.780 --> 00:08:42.800]  金句
[00:08:42.800 --> 00:08:43.820]  絕對是
[00:08:43.820 --> 00:08:47.920]  其實有時候我想想不用說得那麼盡的
[00:08:47.920 --> 00:08:50.480]  你改少少你都同意的
[00:08:50.480 --> 00:08:53.040]  即是人若賺得全世界
[00:08:53.040 --> 00:08:54.580]  但每晚都睡不著
[00:08:54.580 --> 00:08:56.620]  那有什麼益處
[00:08:56.620 --> 00:09:01.240]  人還可以拿些什麼來換一個優質的睡眠呢
[00:09:01.500 --> 00:09:03.040]  我想你都會同意
[00:09:03.040 --> 00:09:06.880]  其實我想和你分享的第一點就是
[00:09:06.880 --> 00:09:08.420]  我想人生
[00:09:08.420 --> 00:09:09.940]  我們很多人都是
[00:09:09.940 --> 00:09:13.540]  放了很多的注意力或者精力
[00:09:13.540 --> 00:09:17.620]  就放了在那些身外的事物的追尋
[00:09:17.620 --> 00:09:20.960]  或者好像尼布甲尼撒那樣有權呀
[00:09:20.960 --> 00:09:24.540]  有勢呀有才呀有地位呀
[00:09:24.540 --> 00:09:26.840]  或者我們今天就在職場上面
[00:09:26.840 --> 00:09:28.900]  怎樣升職呀怎樣加薪
[00:09:28.900 --> 00:09:30.680]  我們都很關注的這些東西
[00:09:31.500 --> 00:09:33.780]  當然我不是說這些東西不重要
[00:09:33.780 --> 00:09:37.600]  如果我說這些東西不重要呢那我就離地了
[00:09:37.600 --> 00:09:40.920]  不知道其實是賺錢很艱難
[00:09:40.920 --> 00:09:41.940]  我知道
[00:09:41.940 --> 00:09:46.820]  但是我覺得在我們追求這些外在物質的事情
[00:09:46.820 --> 00:09:48.860]  之餘呢
[00:09:48.860 --> 00:09:52.180]  你要明白有些更加寶貴的東西
[00:09:52.180 --> 00:09:53.740]  是你一定要在乎
[00:09:53.740 --> 00:09:54.760]  和珍惜的
[00:09:54.760 --> 00:09:57.060]  其實有沒有想過呢
[00:09:57.060 --> 00:10:00.140]  你看到現在你聽到
[00:10:00.900 --> 00:10:02.680]  你行得你走得
[00:10:02.680 --> 00:10:04.220]  你食得
[00:10:04.220 --> 00:10:05.240]  你訓得
[00:10:05.240 --> 00:10:11.380]  你去洗手間大小在自己控制的情況底下都得
[00:10:11.380 --> 00:10:13.440]  其實是很幸福的一件事
[00:10:13.440 --> 00:10:16.500]  當你失去了呢
[00:10:16.500 --> 00:10:19.580]  你才知道原來我以前是這麼幸福的
[00:10:19.580 --> 00:10:22.400]  有些東西如果你失去了呢
[00:10:22.400 --> 00:10:24.180]  或者你還可以找回
[00:10:24.180 --> 00:10:27.000]  但是有些失去了就沒得回
[00:10:27.000 --> 00:10:27.780]  找不到
[00:10:28.800 --> 00:10:32.640]  所以頂姐妹不要只是將你的注意力
[00:10:32.640 --> 00:10:36.980]  放在那些外在財富權力地位上面
[00:10:36.980 --> 00:10:38.280]  重要
[00:10:38.280 --> 00:10:39.800]  不過不是唯一
[00:10:39.800 --> 00:10:42.620]  你應該關心的就是一些
[00:10:42.620 --> 00:10:43.900]  更加根本
[00:10:43.900 --> 00:10:46.460]  影響你生命質素的事情
[00:10:46.460 --> 00:10:49.280]  那些更加重要更加根本
[00:10:49.280 --> 00:10:53.380]  這個是我想給你在職場奮鬥的過程當中
[00:10:53.380 --> 00:10:54.660]  一定要注意的事
[00:10:54.660 --> 00:10:56.700]  因為你失去了
[00:10:56.960 --> 00:10:59.520]  你就會願意用所有的錢再買回來
[00:10:59.520 --> 00:11:01.580]  這是第一點
[00:11:01.580 --> 00:11:04.900]  減了第一節之後
[00:11:04.900 --> 00:11:06.180]  第二節
[00:11:06.180 --> 00:11:08.220]  就去到第13節
[00:11:08.220 --> 00:11:08.980]  剛才
[00:11:08.980 --> 00:11:11.540]  帝兄幫我們讀的那段經文
[00:11:11.540 --> 00:11:13.600]  是另外一個的段落
[00:11:13.600 --> 00:11:17.180]  可能你要問的為什麼第二節
[00:11:17.180 --> 00:11:20.000]  去到第13節是一個段落呢
[00:11:20.000 --> 00:11:21.540]  理由呢
[00:11:21.540 --> 00:11:26.660]  就是作者用了一個首尾呼應的寫作的技巧
[00:11:27.420 --> 00:11:29.720]  第二節就出現了一個動詞
[00:11:29.720 --> 00:11:30.740]  就是吩咐
[00:11:30.740 --> 00:11:35.100]  吩咐的對象就是那些術士
[00:11:35.100 --> 00:11:38.700]  去到尾的時候12 13節
[00:11:38.700 --> 00:11:40.980]  我們又見到同一個動詞
[00:11:40.980 --> 00:11:42.780]  那個王又是吩咐
[00:11:42.780 --> 00:11:46.100]  吩咐的內容又是關乎這班術士
[00:11:46.100 --> 00:11:50.980]  第二節開始的時候吩咐叫這班人來
[00:11:50.980 --> 00:11:55.060]  最後12 13節又吩咐
[00:11:55.320 --> 00:11:57.880]  吩咐這班人全部殺光
[00:11:57.880 --> 00:12:01.460]  可能我們有興趣發生什麼事
[00:12:01.460 --> 00:12:04.020]  為什麼開始就叫他們來
[00:12:04.020 --> 00:12:05.820]  最後就叫他們死
[00:12:05.820 --> 00:12:11.460]  原來夾在中間的就是一個故事的交代
[00:12:11.460 --> 00:12:15.300]  有聖經在手你就會可以數到
[00:12:15.300 --> 00:12:19.380]  其實原來中間的全部都是說話
[00:12:19.380 --> 00:12:21.680]  有多少段說話呢
[00:12:21.680 --> 00:12:22.700]  六段
[00:12:22.960 --> 00:12:26.800]  所以你會見到六個開引號六個關引號
[00:12:26.800 --> 00:12:29.360]  六段說話裏面
[00:12:29.360 --> 00:12:30.380]  第一段
[00:12:30.380 --> 00:12:33.200]  第三段和第五段
[00:12:33.200 --> 00:12:36.260]  說話的那個是尼布甲尼撒王
[00:12:36.260 --> 00:12:40.620]  第二段第四段和第六段
[00:12:40.620 --> 00:12:43.180]  說話的就是那班術士
[00:12:43.180 --> 00:12:48.300]  其實就是說六段說話是三輪來回的對話
[00:12:48.300 --> 00:12:52.660]  在這六段說話三輪來回的對話裏面
[00:12:53.160 --> 00:12:55.220]  就只有一個重點
[00:12:55.220 --> 00:12:59.300]  就是皇帝要求這班術士
[00:12:59.300 --> 00:13:00.600]  將
[00:13:00.600 --> 00:13:01.600]  夢
[00:13:01.600 --> 00:13:03.660]  和夢的講解講出來
[00:13:03.660 --> 00:13:07.240]  如果這班人做得到
[00:13:07.240 --> 00:13:08.540]  那他們發大財
[00:13:08.540 --> 00:13:13.140]  做不到那他們就大難臨頭就是這麼簡單
[00:13:13.140 --> 00:13:18.000]  中間就有一個的翻譯在第五節
[00:13:18.000 --> 00:13:22.620]  和修本即是剛才大家讀的版本就改了
[00:13:23.380 --> 00:13:26.700]  如果你是用舊的和俠本
[00:13:26.700 --> 00:13:30.780]  翻譯是這樣的第五節的第一句
[00:13:30.780 --> 00:13:34.120]  皇帝就說夢我已經亡了
[00:13:34.120 --> 00:13:36.940]  這個是從前的翻譯
[00:13:36.940 --> 00:13:41.300]  這個翻譯和修本就改了
[00:13:41.300 --> 00:13:45.400]  我已經做了決定差很遠
[00:13:45.400 --> 00:13:49.280]  不過在阿蘭文裏面這句說話真的可以有兩個
[00:13:49.280 --> 00:13:52.100]  這麼不同的翻譯的可能性
[00:13:53.120 --> 00:13:56.320]  其實和修本這個修正
[00:13:56.320 --> 00:14:00.080]  現在大多數的譯本都是這樣修正
[00:14:00.080 --> 00:14:01.900]  採納這個解釋
[00:14:01.900 --> 00:14:05.980]  就不是選擇從前的那個夢我已經亡了
[00:14:05.980 --> 00:14:09.560]  因為夢如果真的忘記了
[00:14:09.560 --> 00:14:12.120]  那就簡單了反正你都不記得
[00:14:12.120 --> 00:14:14.420]  他們就做編劇
[00:14:14.420 --> 00:14:16.480]  那班人就編劇
[00:14:16.480 --> 00:14:19.260]  反正你都不記得了
[00:14:19.260 --> 00:14:22.300]  但現在就不是
[00:14:23.080 --> 00:14:25.100]  皇帝要求就是
[00:14:25.100 --> 00:14:28.700]  如果你們這班人真的這麼有本事
[00:14:28.700 --> 00:14:31.260]  那你先告訴我夢是什麼
[00:14:31.260 --> 00:14:34.080]  我就知道你們真的可以解釋
[00:14:34.080 --> 00:14:36.900]  這個就是和修本第九節
[00:14:36.900 --> 00:14:39.220]  和俠本讀你真的不明白他說什麼
[00:14:39.220 --> 00:14:41.500]  和修本一讀你就明白了
[00:14:41.500 --> 00:14:44.320]  他說現在把夢告訴我
[00:14:44.320 --> 00:14:47.900]  讓我知道你們真的可以幫我解釋夢
[00:14:47.900 --> 00:14:52.480]  這個就是經文為什麼現在改了
[00:14:53.240 --> 00:14:55.260]  其實你想想也是合理的
[00:14:55.260 --> 00:14:59.360]  如果我告訴中間這麼多位弟兄姊妹
[00:14:59.360 --> 00:15:00.900]  我昨晚做了一個夢
[00:15:00.900 --> 00:15:03.720]  如果中間有誰
[00:15:03.720 --> 00:15:07.820]  你能說出我昨晚做夢的內容
[00:15:07.820 --> 00:15:10.120]  你為什麼我都會相信呢
[00:15:10.120 --> 00:15:12.420]  你沒理由知道的嘛
[00:15:12.420 --> 00:15:13.960]  明白了嗎
[00:15:13.960 --> 00:15:15.760]  睡在我旁邊的人都不知道
[00:15:15.760 --> 00:15:19.340]  除非我昨晚做了一個夢給別人聽
[00:15:19.340 --> 00:15:21.640]  不然是不可能知道的
[00:15:22.160 --> 00:15:25.240]  這個就是當日尼布甲尼撒王的要求
[00:15:25.240 --> 00:15:27.280]  就是叫這班術士
[00:15:27.280 --> 00:15:28.560]  告訴我
[00:15:28.560 --> 00:15:29.580]  夢是什麼
[00:15:29.580 --> 00:15:30.860]  然後
[00:15:30.860 --> 00:15:31.880]  解釋給我聽
[00:15:31.880 --> 00:15:37.520]  在《彈丘里書》如果我們熟悉這本書
[00:15:37.520 --> 00:15:40.840]  你知道在那個故事的部分
[00:15:40.840 --> 00:15:43.920]  有很多不同類型的官員
[00:15:43.920 --> 00:15:46.220]  例如第一章
[00:15:46.220 --> 00:15:48.520]  就有太監長
[00:15:48.520 --> 00:15:50.580]  那個叫做阿斯比娜
[00:15:50.840 --> 00:15:52.880]  那就是Train 彈丘里的
[00:15:52.880 --> 00:15:54.160]  那個是太監長
[00:15:54.160 --> 00:15:57.240]  用我們中國人了解的用的字眼
[00:15:57.240 --> 00:15:59.040]  就是宦官
[00:15:59.040 --> 00:16:00.320]  那些太監
[00:16:00.320 --> 00:16:04.920]  第二章有另外一個官員
[00:16:04.920 --> 00:16:06.720]  就是叫做護衛長
[00:16:06.720 --> 00:16:09.280]  護衛長呢
[00:16:09.280 --> 00:16:13.120]  就差不多是我們理解那些禦林軍
[00:16:13.120 --> 00:16:15.160]  這些是武將來的
[00:16:15.160 --> 00:16:19.520]  第三章就剛才提過了
[00:16:19.780 --> 00:16:21.820]  金像的奉獻禮
[00:16:21.820 --> 00:16:25.920]  有一班什麼總督、陰差、巡撫
[00:16:25.920 --> 00:16:28.480]  那些是文官來的
[00:16:28.480 --> 00:16:35.660]  跟我們現在第二章第二節碰到的那些術士、巫師
[00:16:35.660 --> 00:16:36.680]  等等
[00:16:36.680 --> 00:16:38.220]  截然不同
[00:16:38.220 --> 00:16:40.520]  我的意思就是說
[00:16:40.520 --> 00:16:43.340]  其實尼布甲尼撒王他沒有選錯人
[00:16:43.340 --> 00:16:45.380]  沒有找錯人來
[00:16:45.900 --> 00:16:51.020]  他找對人的因為這一批人就是專門去回答
[00:16:51.020 --> 00:16:53.580]  帝王這一類問題的
[00:16:53.580 --> 00:16:55.640]  他們是專職做這件事的
[00:16:55.640 --> 00:16:59.220]  在古代那些皇帝身邊
[00:16:59.220 --> 00:17:00.240]  是有這些人的
[00:17:00.240 --> 00:17:03.820]  其實我們最早讀創世紀已經讀到的
[00:17:03.820 --> 00:17:06.900]  法老身邊就有這些人
[00:17:06.900 --> 00:17:08.940]  不是去到初一及記
[00:17:08.940 --> 00:17:12.020]  就是在創世紀已經有的了
[00:17:12.020 --> 00:17:13.800]  他們就在法老的身邊
[00:17:13.800 --> 00:17:15.080]  就是這班人
[00:17:15.860 --> 00:17:17.140]  你說以色列人
[00:17:17.140 --> 00:17:18.420]  一個
[00:17:18.420 --> 00:17:21.500]  拜上帝耶和華的國度裡面
[00:17:21.500 --> 00:17:23.280]  他們有沒有這一類人呢
[00:17:23.280 --> 00:17:24.560]  當然有
[00:17:24.560 --> 00:17:25.840]  就是先知
[00:17:25.840 --> 00:17:29.180]  就是專門回答帝王問題的人
[00:17:29.180 --> 00:17:31.220]  不過有真先知有假先知
[00:17:31.220 --> 00:17:34.800]  而且他們用的方法就不是那些邪術的方法
[00:17:34.800 --> 00:17:36.340]  他們是求問上帝
[00:17:36.340 --> 00:17:40.940]  這個就是那些古代的帝王身邊有這些人
[00:17:41.720 --> 00:17:47.100]  你不要說古代帝王 其實在我們現代那麼文明那麼科學的社會
[00:17:47.100 --> 00:17:51.200]  都有些所謂領導人信這些東西的 風水嘛
[00:17:51.200 --> 00:17:52.980]  不一樣是
[00:17:52.980 --> 00:17:54.260]  問這些東西
[00:17:54.260 --> 00:17:56.320]  所以當日
[00:17:56.320 --> 00:17:58.100]  他就叫了這班人來
[00:17:58.100 --> 00:17:59.900]  不過
[00:17:59.900 --> 00:18:01.700]  這班人回答不了
[00:18:01.700 --> 00:18:02.460]  王的問題
[00:18:02.460 --> 00:18:06.800]  他們最後第三次說話的時候
[00:18:06.800 --> 00:18:09.360]  也是篇幅最長的一段
[00:18:09.360 --> 00:18:11.420]  就在第十節和第十一節
[00:18:12.180 --> 00:18:15.000]  我也是用和合本讀的
[00:18:15.000 --> 00:18:16.540]  他們就說
[00:18:16.540 --> 00:18:20.880]  世上沒有人能夠將王所問的事說出來
[00:18:20.880 --> 00:18:21.920]  這是開始
[00:18:21.920 --> 00:18:24.220]  第十一節的結束
[00:18:24.220 --> 00:18:27.300]  沒有人在王的面前能說出來
[00:18:27.300 --> 00:18:30.880]  一個是開始一個是結束 一頭一尾夾住
[00:18:30.880 --> 00:18:32.920]  他們就說
[00:18:32.920 --> 00:18:34.460]  沒有人可以說得到
[00:18:34.460 --> 00:18:36.760]  沒有人可以說得到
[00:18:36.760 --> 00:18:38.300]  為什麼呢
[00:18:38.300 --> 00:18:39.580]  他說了一個理由
[00:18:39.840 --> 00:18:43.940]  因為沒有君王大臣掌權的向術士
[00:18:43.940 --> 00:18:48.040]  或者是那些巫師或者迦勒底人問過這樣的事
[00:18:48.040 --> 00:18:51.100]  就是說從來沒有人這樣問過我們
[00:18:51.100 --> 00:18:54.680]  新的問題來的 全新的 未試過
[00:18:54.680 --> 00:18:55.460]  回答不了
[00:18:55.460 --> 00:18:59.820]  回答不了就算了 不是 專業人士來的
[00:18:59.820 --> 00:19:02.620]  專業人士你也要給我一個專業的
[00:19:02.620 --> 00:19:03.900]  反應
[00:19:03.900 --> 00:19:05.440]  那就是第十一節
[00:19:05.440 --> 00:19:08.760]  他說王所問的事甚難
[00:19:09.020 --> 00:19:12.100]  除了不與世人同居的神明
[00:19:12.100 --> 00:19:14.660]  沒有人在王面前能說出來
[00:19:14.660 --> 00:19:16.960]  答到你了
[00:19:16.960 --> 00:19:19.520]  意思就是我答不到了
[00:19:19.520 --> 00:19:20.800]  神才能答到你
[00:19:20.800 --> 00:19:24.120]  有時候這樣聽 讀這個故事
[00:19:24.120 --> 00:19:28.220]  十個有九個的感覺就是這幫人沒有料到
[00:19:28.220 --> 00:19:30.520]  沒有料到就把上帝搬下來
[00:19:30.520 --> 00:19:32.820]  感覺就是這樣
[00:19:32.820 --> 00:19:34.100]  你問牧師問題
[00:19:34.100 --> 00:19:36.660]  牧師說我不知道 問上帝吧
[00:19:36.920 --> 00:19:39.480]  一樣灑你也是 答不到了
[00:19:39.480 --> 00:19:41.800]  感覺就是這樣
[00:19:41.800 --> 00:19:43.580]  但其實呢
[00:19:43.580 --> 00:19:46.140]  原來這幫人不是灑上皇帝
[00:19:46.140 --> 00:19:49.460]  因為後來當丹尼利
[00:19:49.460 --> 00:19:52.020]  被帶到皇帝面前的時候
[00:19:52.020 --> 00:19:54.580]  他說同樣的話
[00:19:54.580 --> 00:19:59.200]  我讀給你聽 在第27節
[00:19:59.200 --> 00:20:02.520]  丹尼利書第二章第27節
[00:20:02.520 --> 00:20:06.620]  他說丹尼利在王面前回答說
