
[00:00:00.000 --> 00:00:05.720]  我們一起看《路加福音》第十九章
[00:01:51.080 --> 00:01:56.480]  主啊,你的一定銀子已經賺了五定
[00:01:56.480 --> 00:01:57.880]  主人說
[00:01:57.880 --> 00:02:01.080]  你也可以管五座城
[00:02:01.080 --> 00:02:03.480]  又有一個來說
[00:02:03.480 --> 00:02:05.480]  主啊,看啊
[00:02:05.480 --> 00:02:08.480]  你的一定銀子在這裏
[00:02:08.480 --> 00:02:12.480]  我把它包在手巾裏存着
[00:02:12.480 --> 00:02:14.680]  我原是怕你
[00:02:14.680 --> 00:02:17.680]  因爲你是嚴厲的人
[00:02:17.880 --> 00:02:21.480]  沒有放下的還要去拿
[00:02:21.480 --> 00:02:25.480]  沒有中下的還要去收
[00:02:25.480 --> 00:02:27.480]  主人對他說
[00:02:27.480 --> 00:02:29.280]  你這惡僕
[00:02:29.280 --> 00:02:32.880]  我要憑你的口定你的罪
[00:02:32.880 --> 00:02:36.480]  你既知道我是嚴厲的人
[00:02:36.480 --> 00:02:40.280]  沒有放下的還要去拿
[00:02:40.280 --> 00:02:44.080]  沒有中下的還要去收
[00:02:44.280 --> 00:02:48.880]  爲什麼不把我的銀子交給銀行
[00:02:48.880 --> 00:02:51.080]  等我來的時候
[00:02:51.080 --> 00:02:55.280]  連本帶利可以回來呢?
[00:02:55.280 --> 00:02:58.880]  就對旁邊站着的人說
[00:02:58.880 --> 00:03:01.280]  奪過他者一定來
[00:03:01.280 --> 00:03:03.480]  給那有十定的
[00:03:03.480 --> 00:03:04.880]  他們說
[00:03:04.880 --> 00:03:08.280]  主啊,他已經有十定了
[00:03:08.280 --> 00:03:09.680]  主人說
[00:03:09.880 --> 00:03:14.680]  我告訴你們,凡有的還要加級他
[00:03:14.680 --> 00:03:19.680]  沒有的連他所有的也要奪過來
[00:03:19.680 --> 00:03:22.680]  至於我那些仇敵
[00:03:22.680 --> 00:03:25.680]  不要我作他們王的
[00:03:25.680 --> 00:03:27.680]  把他們拉來
[00:03:27.680 --> 00:03:30.680]  在我面前殺了罷
[00:03:30.680 --> 00:03:33.680]  這個比喻呢
[00:03:33.680 --> 00:03:36.680]  是當一幫門徒
[00:03:36.680 --> 00:03:39.680]  和耶穌一起去到耶路撒冷
[00:03:39.880 --> 00:03:41.680]  入城
[00:03:41.680 --> 00:03:43.680]  那些門徒當時就想
[00:03:43.680 --> 00:03:45.680]  去到耶路撒冷
[00:03:45.680 --> 00:03:47.680]  耶穌應該會
[00:03:47.680 --> 00:03:50.680]  會宣佈作王
[00:03:50.680 --> 00:03:54.680]  帶領他們脫離當時的羅馬政權
[00:03:54.680 --> 00:03:56.680]  成立一個神的國
[00:03:56.680 --> 00:03:58.680]  而跟隨耶穌的門徒
[00:03:58.680 --> 00:04:02.680]  當然是可以做一般官職
[00:04:02.680 --> 00:04:04.680]  他們有這樣的想法
[00:04:04.680 --> 00:04:06.680]  所以耶穌知道
[00:04:06.680 --> 00:04:08.680]  第十一節就提到
[00:04:08.880 --> 00:04:11.680]  耶穌要另立一個比喻
[00:04:11.680 --> 00:04:13.680]  他們以爲上帝的國
[00:04:13.680 --> 00:04:15.680]  是快來了
[00:04:15.680 --> 00:04:17.680]  所以耶穌要講這個比喻
[00:04:17.680 --> 00:04:19.680]  其實是糾正門徒
[00:04:19.680 --> 00:04:21.680]  對神的國的來臨
[00:04:21.680 --> 00:04:23.680]  的情況
[00:04:23.680 --> 00:04:25.680]  錯誤的期望
[00:04:25.680 --> 00:04:27.680]  從這個比喻可以看到
[00:04:27.680 --> 00:04:31.680]  其實耶穌的確要離開他們
[00:04:31.680 --> 00:04:32.680]  離開世界
[00:04:32.680 --> 00:04:35.680]  而的確是要去作王的
[00:04:35.680 --> 00:04:37.680]  而且是會回來的
[00:04:37.880 --> 00:04:39.680]  第十一節形容
[00:04:39.680 --> 00:04:40.680]  耶穌的比喻就是
[00:04:40.680 --> 00:04:42.680]  有一個貴族
[00:04:42.680 --> 00:04:43.680]  即是很有錢的人
[00:04:43.680 --> 00:04:44.680]  很有權
[00:04:44.680 --> 00:04:45.680]  很有力的人
[00:04:45.680 --> 00:04:47.680]  就要去遠方
[00:04:47.680 --> 00:04:49.680]  然後希望得到一個國回來
[00:04:49.680 --> 00:04:51.680]  爲什麼呢
[00:04:51.680 --> 00:04:53.680]  去了去就可以得到一個國回來
[00:04:53.680 --> 00:04:56.680]  原來這個是跟當時的歷史
[00:04:56.680 --> 00:04:59.680]  一些事實有些相連
[00:04:59.680 --> 00:05:02.680]  當時羅馬的政府
[00:05:02.680 --> 00:05:03.680]  其實有很多州
[00:05:03.680 --> 00:05:04.680]  有很多省
[00:05:04.880 --> 00:05:08.680]  而當中有些領袖
[00:05:08.680 --> 00:05:10.680]  他們是可以
[00:05:10.680 --> 00:05:13.680]  上去羅馬皇帝面前
[00:05:13.680 --> 00:05:17.680]  求羅馬王給他一個王的名分
[00:05:17.680 --> 00:05:20.680]  一個管理這個地方
[00:05:20.680 --> 00:05:21.680]  一個王的名分
[00:05:21.680 --> 00:05:24.680]  以至有那種權力和地位
[00:05:24.680 --> 00:05:27.680]  而歷史記載有幾個類似的人
[00:05:27.680 --> 00:05:29.680]  一個是雅基努
[00:05:29.680 --> 00:05:30.680]  雅基努王
[00:05:30.880 --> 00:05:35.680]  當時管理羅馬帝國一個州份的統治者
[00:05:35.680 --> 00:05:39.680]  他真的從第一節提到的耶利哥城
[00:05:39.680 --> 00:05:42.680]  他在耶利哥城那裏做王
[00:05:42.680 --> 00:05:44.680]  然後上去羅馬
[00:05:44.680 --> 00:05:47.680]  就想封爲王
[00:05:47.680 --> 00:05:49.680]  有這個位分
[00:05:49.680 --> 00:05:53.680]  當時真的他被管治的人民
[00:05:53.680 --> 00:05:56.680]  真的又找了一羣人
[00:05:56.680 --> 00:05:58.680]  上去叫羅馬皇帝
[00:05:58.880 --> 00:06:00.680]  不要讓他做皇帝
[00:06:00.680 --> 00:06:01.680]  不要稱王
[00:06:01.680 --> 00:06:02.680]  不是皇帝
[00:06:02.680 --> 00:06:03.680]  稱王這個職份
[00:06:03.680 --> 00:06:05.680]  因爲他們不喜歡他
[00:06:05.680 --> 00:06:09.680]  最終雅基努做不到王的名分
[00:06:09.680 --> 00:06:12.680]  回去管理住那個州的情況
[00:06:12.680 --> 00:06:14.680]  所以耶穌是用一個
[00:06:14.680 --> 00:06:17.680]  當時大家都明白的一個歷史實例
[00:06:17.680 --> 00:06:22.680]  是講出耶穌自己其實會離開
[00:06:22.680 --> 00:06:24.680]  而不過耶穌就講到
[00:06:24.680 --> 00:06:26.680]  這個角度他會回來
[00:06:26.680 --> 00:06:28.680]  他會回來
[00:06:28.880 --> 00:06:29.680]  我們自己
[00:06:29.680 --> 00:06:31.680]  現在我們大家知道
[00:06:31.680 --> 00:06:33.680]  聖經裏面都告訴我們
[00:06:33.680 --> 00:06:36.680]  耶穌是如何離開耶路撒冷
[00:06:36.680 --> 00:06:38.680]  他去到耶路撒冷
[00:06:38.680 --> 00:06:40.680]  他在耶路撒冷裏面是
[00:06:40.680 --> 00:06:42.680]  受死
[00:06:42.680 --> 00:06:44.680]  然後埋葬
[00:06:44.680 --> 00:06:46.680]  然後復活
[00:06:46.680 --> 00:06:48.680]  然後昇天
[00:06:48.680 --> 00:06:50.680]  然後做王
[00:06:50.680 --> 00:06:52.680]  我想大家讀一段聖經
[00:06:52.680 --> 00:06:54.680]  是講出這個情況
[00:06:54.880 --> 00:07:00.680]  其立比書2章第8至11節
[00:07:00.680 --> 00:07:02.680]  我們一起讀
[00:07:02.680 --> 00:07:04.680]  好,請
[00:07:04.680 --> 00:07:07.680]  既有人的樣子就自己卑微
[00:07:07.680 --> 00:07:10.680]  全心信服以至於死
[00:07:10.680 --> 00:07:12.680]  且死在十字架上
[00:07:12.680 --> 00:07:15.680]  所以神將他升爲至高
[00:07:15.680 --> 00:07:21.680]  又賜給他那超乎萬名之上的名
[00:07:21.880 --> 00:07:25.680]  叫一切在天上的地上的
[00:07:25.680 --> 00:07:27.680]  和他地下的
[00:07:27.680 --> 00:07:30.680]  因耶穌的名無不屈膝
[00:07:30.680 --> 00:07:33.680]  無不口稱耶穌基督爲主
[00:07:33.680 --> 00:07:36.680]  使榮耀歸予父神
[00:07:36.680 --> 00:07:40.680]  這裏看到耶穌真的離開了地上
[00:07:40.680 --> 00:07:43.680]  然後拿到一個國度
[00:07:43.680 --> 00:07:46.680]  然後拿到一個王權
[00:07:46.680 --> 00:07:49.680]  不過他還沒回來
[00:07:49.880 --> 00:07:52.680]  他是延遲迴來的
[00:07:52.680 --> 00:07:55.680]  所以這個比喻也在講
[00:07:55.680 --> 00:07:58.680]  這個王去了一段時間是沒回來的
[00:07:58.680 --> 00:08:01.680]  而耶穌真的延遲沒回來
[00:08:01.680 --> 00:08:04.680]  而耶穌延遲沒回來
[00:08:04.680 --> 00:08:06.680]  是有一個目的
[00:08:06.680 --> 00:08:08.680]  在聖經裏面告訴我們
[00:08:08.680 --> 00:08:12.680]  天國未完全臨到地上
[00:08:12.680 --> 00:08:14.680]  耶穌現在沒回來
[00:08:14.680 --> 00:08:16.680]  是有一個目的在當中
[00:08:16.680 --> 00:08:18.680]  大家知不知道
[00:08:18.880 --> 00:08:20.680]  我們看看聖經
[00:08:20.680 --> 00:08:21.680]  有一段聖經
[00:08:21.680 --> 00:08:23.680]  彼得後書三章
[00:08:23.680 --> 00:08:26.680]  九至十節
[00:08:26.680 --> 00:08:28.680]  我們一起讀
[00:08:28.680 --> 00:08:31.680]  主所應許的尚未成就
[00:08:31.680 --> 00:08:34.680]  有人以爲他是單言
[00:08:34.680 --> 00:08:36.680]  其實不是單言
[00:08:36.680 --> 00:08:38.680]  乃是寬容你們
[00:08:38.680 --> 00:08:41.680]  不願有一人沉淪
[00:08:41.680 --> 00:08:44.680]  乃願人人都悔改
[00:08:44.880 --> 00:08:49.680]  但主的日子要像策來到一樣
[00:08:49.680 --> 00:08:53.680]  那日天必大有響聲廢去
[00:08:53.680 --> 00:08:57.680]  有形質的都要被烈火燒化
[00:08:57.680 --> 00:09:01.680]  地和其上的物都要燒盡了
[00:09:01.680 --> 00:09:05.680]  這裏看到耶穌延遲自己的國度
[00:09:05.680 --> 00:09:07.680]  完全臨到地上
[00:09:07.680 --> 00:09:09.680]  是有一個原因
[00:09:09.680 --> 00:09:11.680]  是什麼原因
[00:09:11.680 --> 00:09:13.680]  聖經裏面提到
[00:09:13.880 --> 00:09:16.680]  不願一人沉淪
[00:09:16.680 --> 00:09:19.680]  願人人都悔改
[00:09:19.680 --> 00:09:21.680]  歸向耶穌
[00:09:21.680 --> 00:09:23.680]  又提到他一定回來
[00:09:23.680 --> 00:09:26.680]  而且回來是怎樣的
[00:09:26.680 --> 00:09:28.680]  好像策一樣來
[00:09:28.680 --> 00:09:30.680]  意思是什麼
[00:09:30.680 --> 00:09:33.680]  你猜不到的時候回來
[00:09:33.680 --> 00:09:35.680]  你猜得到就不是策回來
[00:09:35.680 --> 00:09:38.680]  猜不到的時候會回來
[00:09:38.680 --> 00:09:40.680]  而且會很快回來
[00:09:40.880 --> 00:09:44.680]  而耶穌未回來的一段中間的時間
[00:09:44.680 --> 00:09:48.680]  其實是有東西託付給一幫門徒
[00:09:48.680 --> 00:09:51.680]  給我們完成的
[00:09:51.680 --> 00:09:54.680]  這個比喻就繼續說
[00:09:54.680 --> 00:09:57.680]  接着耶穌的比喻就是
[00:09:57.680 --> 00:09:59.680]  這個貴族臨走之前
[00:09:59.680 --> 00:10:02.680]  就叫了十個僕人來
[00:10:02.680 --> 00:10:04.680]  給他們一些東西做
[00:10:04.680 --> 00:10:06.680]  給些什麼東西做
[00:10:06.680 --> 00:10:08.680]  每人一定銀
[00:10:08.880 --> 00:10:11.680]  一定銀是多少錢
[00:10:11.680 --> 00:10:13.680]  當時的人工
[00:10:13.680 --> 00:10:17.680]  普遍的人工100天的人工的錢
[00:10:17.680 --> 00:10:19.680]  大概是多少錢
[00:10:19.680 --> 00:10:22.680]  現在一天的人工通常是多少錢
[00:10:22.680 --> 00:10:25.680]  最低工資來算
[00:10:25.680 --> 00:10:27.680]  總之100天
[00:10:27.680 --> 00:10:28.680]  幾萬銀
[00:10:28.680 --> 00:10:30.680]  四五萬
[00:10:30.680 --> 00:10:32.680]  其實多又不是很多
[00:10:32.680 --> 00:10:34.680]  不過重點不是說他們的一定多不多
[00:10:34.680 --> 00:10:36.680]  而是說什麼
[00:10:36.880 --> 00:10:39.680]  每個人的資本都一樣
[00:10:39.680 --> 00:10:41.680]  都是一定
[00:10:41.680 --> 00:10:43.680]  每個一定一定一定
[00:10:43.680 --> 00:10:45.680]  而叫他們做什麼呢
[00:10:45.680 --> 00:10:47.680]  去做生意
[00:10:47.680 --> 00:10:49.680]  大家的責任都一樣
[00:10:49.680 --> 00:10:51.680]  去做生意
[00:10:51.680 --> 00:10:53.680]  做生意的意思是什麼
[00:10:53.680 --> 00:10:55.680]  去賺錢
[00:10:55.680 --> 00:10:57.680]  一定是這樣
[00:10:57.680 --> 00:10:59.680]  要你去賺錢
[00:10:59.680 --> 00:11:02.680]  自由運用一定銀去賺錢
[00:11:02.680 --> 00:11:04.680]  大家有的機會資源相等
[00:11:04.880 --> 00:11:07.680]  做到什麼時候
[00:11:07.680 --> 00:11:09.680]  這個比喻提到
[00:11:09.680 --> 00:11:12.680]  一直做到他回來
[00:11:12.680 --> 00:11:14.680]  這意思就是
[00:11:14.680 --> 00:11:16.680]  有沒有停的
[00:11:16.680 --> 00:11:17.680]  沒有停的
[00:11:17.680 --> 00:11:19.680]  是一路做
[00:11:19.680 --> 00:11:20.680]  繼續做
[00:11:20.680 --> 00:11:22.680]  做到我們有生之年
[00:11:22.680 --> 00:11:24.680]  耶穌回來之前
[00:11:24.680 --> 00:11:26.680]  都要爲這個生意
[00:11:26.680 --> 00:11:28.680]  來做的
[00:11:28.680 --> 00:11:29.680]  好了
[00:11:29.680 --> 00:11:31.680]  我們要想這個比喻
[00:11:31.680 --> 00:11:34.680]  這個資本代表什麼呢
[00:11:34.880 --> 00:11:38.680]  《乃瓦塔方》25章有類似的比喻
[00:11:38.680 --> 00:11:40.680]  大家都熟悉
[00:11:40.680 --> 00:11:43.680]  有個人要離開很遠的地方
[00:11:43.680 --> 00:11:45.680]  又找了幾個僕人來
[00:11:45.680 --> 00:11:47.680]  又給他們錢去做生意
[00:11:47.680 --> 00:11:49.680]  一個就5000兩
[00:11:49.680 --> 00:11:51.680]  一個就2000
[00:11:51.680 --> 00:11:53.680]  一個就1000
[00:11:53.680 --> 00:11:55.680]  這個比喻就提到
[00:11:55.680 --> 00:11:58.680]  他們的資本是不同的
[00:11:58.680 --> 00:12:00.680]  資本不同
[00:12:00.680 --> 00:12:02.680]  不過如果是有中心的良善做回來
[00:12:02.680 --> 00:12:04.680]  大家的獎賞是什麼
[00:12:04.880 --> 00:12:06.680]  是一樣的
[00:12:06.680 --> 00:12:07.680]  這個比喻
[00:12:07.680 --> 00:12:09.680]  在這裏《路加方》的比喻
[00:12:09.680 --> 00:12:11.680]  就不是資本不同
[00:12:11.680 --> 00:12:13.680]  是資本是一樣的
[00:12:13.680 --> 00:12:16.680]  大家都有這個資本
[00:12:16.680 --> 00:12:18.680]  不論你的背景如何
[00:12:18.680 --> 00:12:19.680]  出身如何
[00:12:19.680 --> 00:12:21.680]  大家都有這個資本
[00:12:21.680 --> 00:12:23.680]  那我們要問一個問題
[00:12:23.680 --> 00:12:26.680]  究竟神或者耶穌
[00:12:26.680 --> 00:12:28.680]  給了我們什麼
[00:12:28.680 --> 00:12:30.680]  是我們大家資本一樣的呢
[00:12:30.680 --> 00:12:32.680]  不論我們的背景
[00:12:32.880 --> 00:12:35.680]  不論我們的興趣性格
[00:12:35.680 --> 00:12:36.680]  是給了我們
[00:12:36.680 --> 00:12:38.680]  大家資本一樣的
[00:12:38.680 --> 00:12:40.680]  是什麼
[00:12:40.680 --> 00:12:42.680]  一條命
[00:12:42.680 --> 00:12:44.680]  難命一條
[00:12:44.680 --> 00:12:45.680]  這個也一定是一條命
[00:12:45.680 --> 00:12:47.680]  好命一條
[00:12:47.680 --> 00:12:48.680]  有什麼是主給了我們
[00:12:48.680 --> 00:12:50.680]  所有人都一樣的
[00:12:50.680 --> 00:12:51.680]  不分種族
[00:12:51.680 --> 00:12:52.680]  不分貴賤
[00:12:52.680 --> 00:12:54.680]  不分貧富
[00:12:54.680 --> 00:12:56.680]  是什麼
[00:12:56.680 --> 00:12:58.680]  耶穌自己的命
[00:12:58.680 --> 00:13:00.680]  一條而已
[00:13:00.880 --> 00:13:02.880]  這條命背後是說什麼
[00:13:02.880 --> 00:13:05.680]  是在說祂的救恩
[00:13:05.680 --> 00:13:07.680]  你可以說是在說祂的福音
[00:13:07.680 --> 00:13:09.680]  在說祂的救恩
[00:13:09.680 --> 00:13:12.680]  這個資本是主給了我們
[00:13:12.680 --> 00:13:13.680]  每一個人都有的
[00:13:13.680 --> 00:13:15.680]  你凡是信耶穌的人
[00:13:15.680 --> 00:13:17.680]  救恩的資本就是你的
[00:13:17.680 --> 00:13:19.680]  你隨時可以拿的
[00:13:19.680 --> 00:13:22.680]  剛纔主給我們的東西
[00:13:22.680 --> 00:13:23.680]  隨時可以拿的
[00:13:23.680 --> 00:13:24.680]  這個是救恩
[00:13:24.680 --> 00:13:25.680]  是福音
[00:13:25.680 --> 00:13:27.680]  是耶穌基督自己的命
[00:13:27.680 --> 00:13:30.680]  背後的成就的救恩
[00:13:30.880 --> 00:13:33.680]  那我們拿這些資本去做生意
[00:13:33.680 --> 00:13:35.680]  這是什麼生意呢
[00:13:35.680 --> 00:13:37.680]  我們要想這個問題
[00:13:37.680 --> 00:13:38.680]  什麼生意
[00:13:38.680 --> 00:13:41.680]  生意是要賺錢的
[00:13:41.680 --> 00:13:43.680]  是任命你去做的
[00:13:43.680 --> 00:13:46.680]  想到的是什麼
[00:13:46.680 --> 00:13:48.680]  賺錢
[00:13:48.680 --> 00:13:50.680]  在聖經的觀點裏面告訴我們
[00:13:50.680 --> 00:13:51.680]  不是賺錢的
[00:13:51.680 --> 00:13:52.680]  是賺什麼
[00:13:52.680 --> 00:13:54.680]  是賺人的
[00:13:54.680 --> 00:13:56.680]  是賺人
[00:13:56.680 --> 00:13:58.680]  那就是說這個生意是什麼
[00:13:58.880 --> 00:14:02.680]  拿着救恩的資本去做一些工作
[00:14:02.680 --> 00:14:04.680]  是要去見證主
[00:14:04.680 --> 00:14:06.680]  是要賺人回來
[00:14:06.680 --> 00:14:09.680]  是要人歸向主
[00:14:09.680 --> 00:14:11.680]  所以這個工作就是
[00:14:11.680 --> 00:14:13.680]  這個生意就是去見證
[00:14:13.680 --> 00:14:15.680]  去傳福音
[00:14:15.680 --> 00:14:17.680]  用你自由的方法
[00:14:17.680 --> 00:14:19.680]  拿你這個資本
[00:14:19.680 --> 00:14:21.680]  是要叫人歸向主
[00:14:21.680 --> 00:14:25.680]  每個人在耶穌基督的救恩裏面
[00:14:25.880 --> 00:14:29.680]  都有這個任命在當中
[00:14:29.680 --> 00:14:31.680]  爲什麼要這樣呢
[00:14:31.680 --> 00:14:33.680]  我們要背後明白
[00:14:33.680 --> 00:14:36.680]  其實耶穌是很想我們
[00:14:36.680 --> 00:14:40.680]  成就祂延遲迴來的目標
[00:14:40.680 --> 00:14:42.680]  祂延遲迴來的目標
[00:14:42.680 --> 00:14:43.680]  剛纔讀的經文
[00:14:43.680 --> 00:14:45.680]  大家再講一次給我聽好不好
[00:14:45.680 --> 00:14:47.680]  是什麼
[00:14:47.680 --> 00:14:49.680]  是要不怨一人沉淪
[00:14:49.680 --> 00:14:52.680]  是要人人都要悔改
[00:14:52.680 --> 00:14:53.680]  不是延遲
[00:14:53.680 --> 00:14:54.680]  是寬容
[00:14:54.880 --> 00:14:57.680]  是寬容人多些機會
[00:14:57.680 --> 00:15:00.680]  多些機會來成就這件事
[00:15:00.680 --> 00:15:04.680]  所以我們在地上要做賺人的工作
[00:15:04.680 --> 00:15:07.680]  然後直到主回來的時候
[00:15:07.680 --> 00:15:12.680]  在地上這個比喻講到
[00:15:12.680 --> 00:15:16.680]  不是很多人贊同耶穌這樣
[00:15:16.680 --> 00:15:19.680]  或者是反對耶穌這樣發展
[00:15:19.680 --> 00:15:22.680]  他的國度是不想他這樣
[00:15:22.880 --> 00:15:25.680]  而當時也在地上真的有很多人
[00:15:25.680 --> 00:15:27.680]  是要殺耶穌
[00:15:27.680 --> 00:15:29.680]  是不想耶穌這個國度
[00:15:29.680 --> 00:15:32.680]  他們以爲在地上的新教國度
[00:15:32.680 --> 00:15:33.680]  是會發生
[00:15:33.680 --> 00:15:35.680]  其實那些人不想他的
[00:15:35.680 --> 00:15:36.680]  想殺他的
[00:15:36.680 --> 00:15:38.680]  很多人恨他
[00:15:38.680 --> 00:15:41.680]  這個比喻就是講
[00:15:41.680 --> 00:15:43.680]  這個貴族
[00:15:43.680 --> 00:15:45.680]  他真的要走了
[00:15:45.680 --> 00:15:48.680]  然後他又真的得到這個國度
[00:15:48.680 --> 00:15:50.680]  權並回來了
[00:15:50.880 --> 00:15:54.680]  回來的時候他就馬上做兩件事
[00:15:54.680 --> 00:15:57.680]  這個比喻繼續講他做兩件事
[00:15:57.680 --> 00:16:04.680]  第一件事就是他要跟一些門徒算賬
[00:16:04.680 --> 00:16:07.680]  即是他要跟那些僕人算賬
[00:16:07.680 --> 00:16:09.680]  聖經提到
[00:16:09.680 --> 00:16:11.680]  有人一定的賺了多少定
[00:16:11.680 --> 00:16:12.680]  十定
[00:16:12.680 --> 00:16:15.680]  有人一定就賺了五定
[00:16:15.680 --> 00:16:19.680]  十定的就給十座城去管
[00:16:19.880 --> 00:16:21.680]  我想一想
[00:16:21.680 --> 00:16:23.680]  不要吧
[00:16:23.680 --> 00:16:25.680]  這很辛苦
[00:16:25.680 --> 00:16:26.680]  有沒有這樣想
[00:16:26.680 --> 00:16:27.680]  這個責任
[00:16:27.680 --> 00:16:29.680]  這個負擔
[00:16:29.680 --> 00:16:31.680]  做完給我休息一下
[00:16:31.680 --> 00:16:32.680]  退休了
[00:16:32.680 --> 00:16:34.680]  還不給我們管
[00:16:34.680 --> 00:16:35.680]  你會這樣想
[00:16:35.680 --> 00:16:36.680]  人會這樣想
[00:16:36.680 --> 00:16:39.680]  但你不應該這樣想
[00:16:39.680 --> 00:16:42.680]  大家準不準要有層樓
[00:16:42.680 --> 00:16:44.680]  很想上樓的人
[00:16:44.680 --> 00:16:46.680]  你想不想上樓
[00:16:46.880 --> 00:16:50.680]  我問深水埗很多居民
[00:16:50.680 --> 00:16:52.680]  大家都想不想買一層樓
[00:16:52.680 --> 00:16:57.680]  有些人甚至說早知買兩層
[00:16:57.680 --> 00:16:59.680]  你要這樣想
[00:16:59.680 --> 00:17:02.680]  你現在擁有兩層樓
[00:17:02.680 --> 00:17:03.680]  你會怎樣
[00:17:03.680 --> 00:17:06.680]  你真是很開心發達
[00:17:06.680 --> 00:17:08.680]  想不想要
[00:17:08.680 --> 00:17:09.680]  你要那兩層樓
[00:17:09.680 --> 00:17:11.680]  就管你多一點
[00:17:11.680 --> 00:17:13.680]  要住那兩層樓
[00:17:13.880 --> 00:17:17.680]  那兩層樓就管你多一點
[00:17:17.680 --> 00:17:19.680]  我們要這樣想
[00:17:19.680 --> 00:17:21.680]  不是說不要責任
[00:17:21.680 --> 00:17:23.680]  主要耶穌是想說
[00:17:23.680 --> 00:17:25.680]  到時那個獎賞
[00:17:25.680 --> 00:17:27.680]  是人很渴望的
[00:17:27.680 --> 00:17:29.680]  是人很需要的
[00:17:29.680 --> 00:17:31.680]  這個重點在當中
[00:17:31.680 --> 00:17:35.680]  而這些賺到那麼多錢的人
[00:17:35.680 --> 00:17:38.680]  耶穌稱讚他們爲什麼
[00:17:38.680 --> 00:17:41.680]  良善
[00:17:41.680 --> 00:17:43.680]  良善的原因是
[00:17:43.880 --> 00:17:47.680]  在最小的事上是忠心
[00:17:47.680 --> 00:17:49.680]  最小的事是什麼
[00:17:49.680 --> 00:17:52.680]  就是所託給他的事
[00:17:52.680 --> 00:17:53.680]  給了他一定的錢
[00:17:53.680 --> 00:17:57.680]  然後他就賺錢
[00:17:57.680 --> 00:17:59.680]  而忠心的意思是
[00:17:59.680 --> 00:18:01.680]  他知道之後
[00:18:01.680 --> 00:18:02.680]  就沒有問那麼多
[00:18:02.680 --> 00:18:05.680]  就去做生意
[00:18:05.680 --> 00:18:07.680]  就去賺錢
[00:18:07.680 --> 00:18:11.680]  這個是良善的意思
[00:18:11.680 --> 00:18:13.680]  在全福音的事情上
[00:18:13.880 --> 00:18:16.680]  其實我們都知道很多
[00:18:16.680 --> 00:18:20.680]  我們都會去做
[00:18:20.680 --> 00:18:23.680]  我們肯去做
[00:18:23.680 --> 00:18:26.680]  其實就有一賺
[00:18:26.680 --> 00:18:29.680]  去做就有一賺
[00:18:29.680 --> 00:18:31.680]  過去有一個月的時間
[00:18:31.680 --> 00:18:32.680]  我們在深水埗裏面
[00:18:32.680 --> 00:18:36.680]  都有在石硤尾村做福音工作
[00:18:36.680 --> 00:18:39.680]  我記起有幾個青年人
[00:18:39.680 --> 00:18:42.680]  爲了全福音要祈禱
[00:18:42.880 --> 00:18:45.680]  用什麼方法祈禱
[00:18:45.680 --> 00:18:47.680]  先知性的方法祈禱
[00:18:47.680 --> 00:18:50.680]  一個星期前就已經祈禱
[00:18:50.680 --> 00:18:52.680]  主下個星期
[00:18:52.680 --> 00:18:55.680]  可以讓我們見到什麼人
[00:18:55.680 --> 00:18:58.680]  什麼人適合我們全福音
[00:18:58.680 --> 00:19:01.680]  接着我就跟他們一起去
