
[00:00:00.000 --> 00:00:01.360]  請祭會平安
[00:01:51.000 --> 00:01:56.000]  所以保羅就要向他們講明
[00:01:56.000 --> 00:02:01.000]  在第一部份,即是由第一章到第四章
[00:02:01.000 --> 00:02:05.000]  保羅確立了人是有罪
[00:02:05.000 --> 00:02:09.000]  罪是會受到審判
[00:02:09.000 --> 00:02:15.000]  靠自己的好行為是不能夠得救的
[00:02:15.000 --> 00:02:20.000]  如果我們想和上帝有好的關係的人
[00:02:20.000 --> 00:02:22.000]  其實是一定要信靠上帝
[00:02:22.000 --> 00:02:25.000]  是一定要因信稱義
[00:02:25.000 --> 00:02:30.000]  稱義就是改變了人和上帝的關係
[00:02:30.000 --> 00:02:32.000]  割禮做不到
[00:02:32.000 --> 00:02:37.000]  人也不能夠完全遵行上帝的律法
[00:02:37.000 --> 00:02:40.000]  唯有是靠信
[00:02:40.000 --> 00:02:44.000]  第二部份就是五到八章
[00:02:44.000 --> 00:02:49.000]  這一部份是保羅針對猶太人
[00:02:49.000 --> 00:02:52.000]  可能會問的問題
[00:02:52.000 --> 00:02:54.000]  第五章一開始指出
[00:02:54.000 --> 00:02:59.000]  人和上帝的關係改變了
[00:02:59.000 --> 00:03:03.000]  那怎樣?之後有什麼好處?
[00:03:03.000 --> 00:03:06.000]  稱義之後有什麼好處?
[00:03:06.000 --> 00:03:10.000]  其實我們全部人都應該注意
[00:03:10.000 --> 00:03:14.000]  不要常常只講信耶穌得永生
[00:03:14.000 --> 00:03:20.000]  信耶穌得永生固然是聖經的教訓
[00:03:20.000 --> 00:03:22.000]  是真的
[00:03:22.000 --> 00:03:26.000]  但信耶穌還有很多今生的好處
[00:03:26.000 --> 00:03:28.000]  今生的福氣
[00:03:28.000 --> 00:03:34.000]  是會使人獲得一個美好人生的
[00:03:34.000 --> 00:03:37.000]  保羅在第五章一開始就說
[00:03:37.000 --> 00:03:40.000]  和上帝有和睦的關係
[00:03:40.000 --> 00:03:44.000]  在今生裡即使遇到患難
[00:03:44.000 --> 00:03:47.000]  我們仍然會有喜樂
[00:03:47.000 --> 00:03:53.000]  因為聖靈住在我們心中
[00:03:53.000 --> 00:03:57.000]  將喜樂和盼望賜給我們
[00:03:57.000 --> 00:04:01.000]  耶穌時代的猶太人
[00:04:01.000 --> 00:04:05.000]  的確是經歷了很多的患難
[00:04:05.000 --> 00:04:10.000]  他們的國家在幾百年前被滅
[00:04:10.000 --> 00:04:16.000]  人民被荒族流放到異鄉
[00:04:16.000 --> 00:04:20.000]  到波斯帝國的時期
[00:04:20.000 --> 00:04:25.000]  才被猶太人還鄉
[00:04:25.000 --> 00:04:27.000]  在耶穌時代
[00:04:27.000 --> 00:04:32.000]  猶太人仍然受到羅馬帝國的統治
[00:04:32.000 --> 00:04:35.000]  而羅馬地方的猶太人
[00:04:35.000 --> 00:04:37.000]  居住在羅馬的猶太人
[00:04:37.000 --> 00:04:40.000]  前幾年還被羅馬皇帝趕走
[00:04:40.000 --> 00:04:42.000]  要他們離開羅馬
[00:04:42.000 --> 00:04:45.000]  當保羅寫羅馬書的時候
[00:04:45.000 --> 00:04:49.000]  他們可能剛剛是新的皇帝
[00:04:49.000 --> 00:04:52.000]  讓他們回到羅馬
[00:04:52.000 --> 00:04:56.000]  所以保羅提到信耶穌的好處
[00:04:56.000 --> 00:05:02.000]  最先提到患難中的好處
[00:05:02.000 --> 00:05:06.000]  我們讀一讀五章一至五節
[00:05:06.000 --> 00:05:09.000]  因為這幾節經文提到信主後的好處
[00:05:09.000 --> 00:05:11.000]  信主後的福氣
[00:05:11.000 --> 00:05:16.000]  都是今天的經文所說的
[00:05:16.000 --> 00:05:18.000]  羅馬書五章第一節開始
[00:05:18.000 --> 00:05:20.000]  所以我們既因信稱義
[00:05:20.000 --> 00:05:24.000]  就藉著我們的主耶穌基督得以與上帝和好
[00:05:24.000 --> 00:05:30.000]  我們又藉著祂因信得以進入現在所暫立的這恩典中
[00:05:30.000 --> 00:05:33.000]  並且歡歡喜喜盼望上帝的榮耀
[00:05:33.000 --> 00:05:35.000]  不但如此
[00:05:35.000 --> 00:05:39.000]  就是在患難中也是歡歡喜喜的
[00:05:39.000 --> 00:05:41.000]  因為知道患難生忍耐
[00:05:41.000 --> 00:05:43.000]  忍耐生老練
[00:05:43.000 --> 00:05:45.000]  老練生盼望
[00:05:45.000 --> 00:05:47.000]  盼望不至於落空
[00:05:47.000 --> 00:05:49.000]  因為上帝的愛
[00:05:49.000 --> 00:05:51.000]  已藉著所賜給我們的聖靈
[00:05:51.000 --> 00:05:54.000]  都會灌在我們心裡
[00:05:54.000 --> 00:05:57.000]  我簡單總結一下這幾節經文提到
[00:05:57.000 --> 00:06:01.000]  信主後帶給我們的好處
[00:06:01.000 --> 00:06:02.000]  第一
[00:06:02.000 --> 00:06:05.000]  我們與上帝有好的關係
[00:06:05.000 --> 00:06:06.000]  第二
[00:06:06.000 --> 00:06:07.000]  我們換了位置
[00:06:07.000 --> 00:06:11.000]  我們現在是站在上帝的恩典當中
[00:06:11.000 --> 00:06:14.000]  相對於在上帝的憤怒當中
[00:06:14.000 --> 00:06:17.000]  我們不用再受上帝的憤怒
[00:06:17.000 --> 00:06:18.000]  第三
[00:06:18.000 --> 00:06:22.000]  我們有能力面對人生的苦難
[00:06:22.000 --> 00:06:23.000]  在苦難中
[00:06:23.000 --> 00:06:26.000]  我們都好像笑看風雲一樣
[00:06:26.000 --> 00:06:29.000]  仍然可以充滿喜樂
[00:06:29.000 --> 00:06:30.000]  第四
[00:06:30.000 --> 00:06:33.000]  有聖靈賜給我們
[00:06:33.000 --> 00:06:37.000]  在第六至第七章
[00:06:37.000 --> 00:06:38.000]  我們留意到
[00:06:38.000 --> 00:06:40.000]  保羅用「罪」這個詞
[00:06:40.000 --> 00:06:42.000]  講了很多次
[00:06:42.000 --> 00:06:45.000]  我覺得需要解釋一下
[00:06:45.000 --> 00:06:47.000]  一般來說
[00:06:47.000 --> 00:06:49.000]  罪的意思就是
[00:06:49.000 --> 00:06:55.000]  當一個人做了一些不應該做的事
[00:06:55.000 --> 00:06:57.000]  或者說有不當的行為
[00:06:57.000 --> 00:07:01.000]  我們就叫這個行為做罪
[00:07:01.000 --> 00:07:08.000]  其實罪的概念是要有看得見的行為
[00:07:08.000 --> 00:07:10.000]  這樣的理解的話
[00:07:10.000 --> 00:07:16.000]  其實罪與罪人是分不開的
[00:07:16.000 --> 00:07:18.000]  以前有些人說
[00:07:18.000 --> 00:07:21.000]  上帝愛罪人恨戶罪
[00:07:21.000 --> 00:07:23.000]  其實說得不清不楚
[00:07:23.000 --> 00:07:26.000]  什麼叫愛罪人恨戶罪?
[00:07:26.000 --> 00:07:28.000]  罪與罪人根本分不開
[00:07:28.000 --> 00:07:33.000]  沒有罪人何來有罪呢?
[00:07:33.000 --> 00:07:37.000]  在羅馬書六至七章的經文
[00:07:37.000 --> 00:07:41.000]  當保羅用「罪」這個詞的時候
[00:07:41.000 --> 00:07:44.000]  其實它有不同的含義
[00:07:44.000 --> 00:07:46.000]  它有時候將罪
[00:07:46.000 --> 00:07:49.000]  用了「以人法」的文學手法
[00:07:49.000 --> 00:07:52.000]  將它當成一個人會說話的
[00:07:52.000 --> 00:07:57.000]  將罪當成一個實體存在的東西
[00:07:57.000 --> 00:08:02.000]  以至於罪竟然可以成為我們的主人
[00:08:02.000 --> 00:08:06.000]  操控著我們的生命
[00:08:06.000 --> 00:08:08.000]  有時候我們可以說
[00:08:08.000 --> 00:08:10.000]  罪是一種勢力
[00:08:10.000 --> 00:08:12.000]  是影響我們
[00:08:12.000 --> 00:08:14.000]  就像地心吸力那樣
[00:08:14.000 --> 00:08:16.000]  我們雖然看不到
[00:08:16.000 --> 00:08:21.000]  但是是在影響我們
[00:08:21.000 --> 00:08:27.000]  有時候罪可以看成是一個空間
[00:08:27.000 --> 00:08:28.000]  信主之前
[00:08:28.000 --> 00:08:31.000]  我們是活在罪的空間當中
[00:08:31.000 --> 00:08:33.000]  信了主之後
[00:08:33.000 --> 00:08:35.000]  移民了
[00:08:35.000 --> 00:08:36.000]  轉移了
[00:08:36.000 --> 00:08:39.000]  轉移到了上帝的空間當中
[00:08:39.000 --> 00:08:44.000]  所以說站立在上帝的恩典中
[00:08:44.000 --> 00:08:46.000]  對猶太人來說
[00:08:46.000 --> 00:08:48.000]  要脫離罪的勢力
[00:08:48.000 --> 00:08:50.000]  唯一的辦法
[00:08:50.000 --> 00:08:51.000]  他們想到
[00:08:51.000 --> 00:08:53.000]  他們懂得的就是
[00:08:53.000 --> 00:08:55.000]  進行律法
[00:08:55.000 --> 00:08:57.000]  靠自己去做好
[00:08:57.000 --> 00:08:59.000]  使我們可以脫離罪
[00:08:59.000 --> 00:09:03.000]  得享永生
[00:09:03.000 --> 00:09:04.000]  所以在福音書裡面
[00:09:04.000 --> 00:09:05.000]  其實我們看到
[00:09:05.000 --> 00:09:07.000]  有兩個不同的人都在問耶穌
[00:09:07.000 --> 00:09:11.000]  都是問我應該做什麼
[00:09:11.000 --> 00:09:14.000]  才可以承受永生
[00:09:14.000 --> 00:09:18.000]  一般猶太教的老師都會認為
[00:09:18.000 --> 00:09:22.000]  認真地進行律法
[00:09:22.000 --> 00:09:26.000]  就可以達到上帝要求的意義
[00:09:26.000 --> 00:09:28.000]  脫離罪的控制
[00:09:28.000 --> 00:09:30.000]  得享永生
[00:09:30.000 --> 00:09:33.000]  因為猶太人
[00:09:33.000 --> 00:09:38.000]  是經歷過被放逐的歷史
[00:09:38.000 --> 00:09:39.000]  這件事
[00:09:39.000 --> 00:09:41.000]  被放逐這件事
[00:09:41.000 --> 00:09:43.000]  使得猶太人
[00:09:43.000 --> 00:09:45.000]  其實都經歷了一個
[00:09:45.000 --> 00:09:48.000]  集體的創傷
[00:09:48.000 --> 00:09:50.000]  集體的回憶
[00:09:50.000 --> 00:09:52.000]  和反省
[00:09:52.000 --> 00:09:54.000]  我們知道在歷史當中
[00:09:54.000 --> 00:09:56.000]  猶大國
[00:09:56.000 --> 00:10:00.000]  最後一次被擄是在公元500
[00:10:00.000 --> 00:10:02.000]  公元前586年
[00:10:02.000 --> 00:10:05.000]  是被巴比倫滅國的
[00:10:05.000 --> 00:10:08.000]  但是被擄放逐有幾次
[00:10:08.000 --> 00:10:10.000]  那次應該是第三次了
[00:10:10.000 --> 00:10:12.000]  很多猶太人
[00:10:12.000 --> 00:10:15.000]  其實都是先後被逼
[00:10:15.000 --> 00:10:19.000]  放逐到其他的地方
[00:10:19.000 --> 00:10:23.000]  對那些相信耶和華
[00:10:23.000 --> 00:10:25.000]  是上帝的人來說
[00:10:25.000 --> 00:10:28.000]  這件事可以說是帶給他們
[00:10:28.000 --> 00:10:31.000]  一個莫大的衝擊
[00:10:31.000 --> 00:10:33.000]  因為他們不只是滅國
[00:10:33.000 --> 00:10:36.000]  他們的信仰都受到很大的打擊
[00:10:36.000 --> 00:10:38.000]  我們信的上帝竟然輸給了
[00:10:38.000 --> 00:10:46.000]  巴比倫的神明
[00:10:46.000 --> 00:10:49.000]  上帝輸給了其他神明
[00:10:49.000 --> 00:10:51.000]  使得他們的信心
[00:10:51.000 --> 00:10:54.000]  其實是嚴重的受到打擊
[00:10:54.000 --> 00:10:56.000]  他們要重新反映
[00:10:56.000 --> 00:10:58.000]  為什麼事情會是這樣發生的
[00:10:58.000 --> 00:11:00.000]  是不是耶和華上帝
[00:11:00.000 --> 00:11:03.000]  根本就不是一位全能的上帝
[00:11:03.000 --> 00:11:07.000]  萬一有其他的原因呢
[00:11:07.000 --> 00:11:09.000]  他們終於發現
[00:11:09.000 --> 00:11:14.000]  其實上帝的能力是沒有減少
[00:11:14.000 --> 00:11:17.000]  他仍然是那位大能的上帝
[00:11:17.000 --> 00:11:21.000]  問題就出在猶太人自己的身上
[00:11:21.000 --> 00:11:24.000]  他們沒有去遵行
[00:11:24.000 --> 00:11:26.000]  跟上帝所立的約
[00:11:26.000 --> 00:11:32.000]  他們沒有忠心地去遵行律法
[00:11:32.000 --> 00:11:36.000]  後來的猶太人就非常小心
[00:11:36.000 --> 00:11:41.000]  謹慎地去遵行律法
[00:11:41.000 --> 00:11:43.000]  就出在新的福音書裡面
[00:11:43.000 --> 00:11:45.000]  我們時常都看到的
[00:11:45.000 --> 00:11:47.000]  法利塞派
[00:11:47.000 --> 00:11:49.000]  和一些其他的教派
[00:11:49.000 --> 00:11:52.000]  有一派聖經沒有提及到的
[00:11:52.000 --> 00:11:54.000]  叫做愛色尼派
[00:11:54.000 --> 00:11:57.000]  他們就去了沙漠住的
[00:11:57.000 --> 00:11:59.000]  他們離開世俗
[00:11:59.000 --> 00:12:03.000]  現在我們考古發現的死海古卷
[00:12:03.000 --> 00:12:06.000]  大概是這一派人所使用過的
[00:12:06.000 --> 00:12:09.000]  舊約聖經
[00:12:09.000 --> 00:12:12.000]  所以保羅就要很詳細地去解釋
[00:12:12.000 --> 00:12:15.000]  猶太人在恩信清義之後
[00:12:15.000 --> 00:12:18.000]  他們跟律法的關係
[00:12:18.000 --> 00:12:21.000]  亦都產生了變化
[00:12:21.000 --> 00:12:26.000]  他們不需要再遵行律法
[00:12:26.000 --> 00:12:30.000]  當人不遵行律法的時候
[00:12:30.000 --> 00:12:33.000]  犯罪的傾向
[00:12:33.000 --> 00:12:35.000]  怎樣處理呢
[00:12:35.000 --> 00:12:37.000]  保羅在第七章提到
[00:12:37.000 --> 00:12:40.000]  他的內心仍然是會有掙扎的
[00:12:40.000 --> 00:12:42.000]  他在第七章十八十九次說
[00:12:42.000 --> 00:12:45.000]  因為立志為善由得我
[00:12:45.000 --> 00:12:48.000]  只行出來 由不責我
[00:12:48.000 --> 00:12:50.000]  我所願意的事 我不去做
[00:12:50.000 --> 00:12:55.000]  我所不願意的事 我反而去做
[00:12:55.000 --> 00:12:59.000]  當他感覺到心中有掙扎
[00:12:59.000 --> 00:13:01.000]  而且是相當大的掙扎
[00:13:01.000 --> 00:13:03.000]  好像身不由己
[00:13:03.000 --> 00:13:07.000]  覺得真是苦 苦不堪言
[00:13:07.000 --> 00:13:09.000]  不過他找到出路
[00:13:09.000 --> 00:13:11.000]  他說感謝上帝
[00:13:11.000 --> 00:13:14.000]  靠著我們的主耶穌基督
[00:13:14.000 --> 00:13:24.000]  就能脫離苦楚 就能夠不再掙扎
[00:13:24.000 --> 00:13:27.000]  今天的經文他就進一步解釋
[00:13:27.000 --> 00:13:31.000]  我們怎樣可以靠著耶穌
[00:13:31.000 --> 00:13:34.000]  勝過罪惡的勢力
[00:13:34.000 --> 00:13:37.000]  讓我們一齊來學習今天的經文
[00:13:37.000 --> 00:13:40.000]  看看保羅的解釋
[00:13:40.000 --> 00:13:44.000]  在法章二節 保羅提到有兩個律
[00:13:44.000 --> 00:13:45.000]  罪和死的律
[00:13:45.000 --> 00:13:49.000]  另一個就是賜生命的聖靈的律
[00:13:49.000 --> 00:13:53.000]  罪和死的律都可以說是一個屬靈的法則
[00:13:53.000 --> 00:13:57.000]  就是這些不是物理的定律
[00:13:57.000 --> 00:14:00.000]  地心吸力就是物理定律
[00:14:00.000 --> 00:14:04.000]  罪和死就不是物理的定律
[00:14:04.000 --> 00:14:07.000]  可以說是天國定律
[00:14:07.000 --> 00:14:10.000]  在創世紀二章十六至十七節
[00:14:10.000 --> 00:14:12.000]  上帝就曾經對亞當說
[00:14:12.000 --> 00:14:16.000]  圓中各樣樹上所出的你都可以隨意吃
[00:14:16.000 --> 00:14:23.000]  只是知善樂的樹所出的你不可吃
[00:14:23.000 --> 00:14:26.000]  因為你吃他的日子必定死
[00:14:26.000 --> 00:14:30.000]  上帝做人之後就定了一條律
[00:14:30.000 --> 00:14:33.000]  叫亞當不要做那樣東西
[00:14:33.000 --> 00:14:37.000]  做了即是怎樣 上帝叫你不要做
[00:14:37.000 --> 00:14:40.000]  你去做就是犯罪 你就得罪上帝
[00:14:40.000 --> 00:14:44.000]  犯罪了有沒有後果 有
[00:14:44.000 --> 00:14:50.000]  沒有後果就不怕犯 有後果
[00:14:50.000 --> 00:14:54.000]  犯罪了就必定死
[00:14:54.000 --> 00:14:58.000]  這個就是罪和死的天國定律
[00:14:58.000 --> 00:15:01.000]  上帝定的
[00:15:01.000 --> 00:15:03.000]  生命聖靈的律
[00:15:03.000 --> 00:15:06.000]  在五節已經提到
[00:15:06.000 --> 00:15:09.000]  第八章是進一步解釋
[00:15:09.000 --> 00:15:12.000]  我們讀一讀八章九節十一節
[00:15:12.000 --> 00:15:16.000]  認識清楚生命聖靈的律是怎樣
[00:15:16.000 --> 00:15:18.000]  如果上帝的靈住在你們裡面
[00:15:18.000 --> 00:15:23.000]  你們就不屬肉體而是屬性靈鳥
[00:15:23.000 --> 00:15:27.000]  人若沒有基督的靈就不是屬基督的
[00:15:27.000 --> 00:15:29.000]  不要告訴自己是基督徒
[00:15:29.000 --> 00:15:31.000]  我只是騙自己
[00:15:31.000 --> 00:15:33.000]  你有沒有基督的靈是很重要的
[00:15:33.000 --> 00:15:35.000]  基督若在你們裡面
[00:15:35.000 --> 00:15:38.000]  身體就因罪而死 靈就因義而活
[00:15:38.000 --> 00:15:41.000]  然而使耶穌從死人中復活的上帝
[00:15:41.000 --> 00:15:43.000]  的靈若住在你們裡面
[00:15:43.000 --> 00:15:45.000]  那使基督從死人中復活的
[00:15:45.000 --> 00:15:48.000]  也必藉著住在你們裡面的聖靈
[00:15:48.000 --> 00:15:52.000]  使你們必死的身體又活過來
[00:15:52.000 --> 00:15:55.000]  在這幾節經文裡面
[00:15:55.000 --> 00:16:00.000]  可以看到保羅將人分為兩個部份
[00:16:00.000 --> 00:16:02.000]  有肉體的部份
[00:16:02.000 --> 00:16:04.000]  也有一個是看不到的
[00:16:04.000 --> 00:16:06.000]  靈的部份
[00:16:06.000 --> 00:16:11.000]  不信的人是受罪和死的律限制
[00:16:11.000 --> 00:16:14.000]  肉體會死 靈其實也會死
[00:16:14.000 --> 00:16:16.000]  但是靈死的意思就是
[00:16:16.000 --> 00:16:18.000]  永遠和上帝隔絕
[00:16:18.000 --> 00:16:20.000]  不用想著回到上帝的家裡
[00:16:20.000 --> 00:16:22.000]  拜拜 forever
[00:16:22.000 --> 00:16:24.000]  永遠和上帝隔絕
[00:16:24.000 --> 00:16:27.000]  這是靈的死
[00:16:27.000 --> 00:16:29.000]  信了耶穌的人
[00:16:29.000 --> 00:16:31.000]  靈就首先復活
[00:16:31.000 --> 00:16:35.000]  因為我們立刻可以和上帝有了關係
[00:16:35.000 --> 00:16:37.000]  立刻有關係
[00:16:37.000 --> 00:16:39.000]  所以永生其實不是說
[00:16:39.000 --> 00:16:41.000]  等我們死了之後才開始
[00:16:41.000 --> 00:16:42.000]  不是的
[00:16:42.000 --> 00:16:45.000]  你無論什麼時候和上帝有關係
[00:16:45.000 --> 00:16:49.000]  那個時候就是有永生的了
[00:16:49.000 --> 00:16:51.000]  信了耶穌的人
[00:16:51.000 --> 00:16:53.000]  所以可以說靈是先復活
[00:16:53.000 --> 00:16:57.000]  肉體仍然會因罪而死
[00:16:57.000 --> 00:16:59.000]  但是主宰來的時候
[00:16:59.000 --> 00:17:01.000]  我們會有新的身體
[00:17:01.000 --> 00:17:03.000]  那是什麼意思?
[00:17:03.000 --> 00:17:05.000]  我現在的身體仍然活
[00:17:05.000 --> 00:17:06.000]  還沒死
[00:17:06.000 --> 00:17:07.000]  那是什麼意思?
[00:17:07.000 --> 00:17:09.000]  保羅再說
[00:17:09.000 --> 00:17:13.000]  如果我們願意順著聖靈而活
[00:17:13.000 --> 00:17:17.000]  我們就會像耶穌的身體復活那樣
[00:17:17.000 --> 00:17:19.000]  我們現在的身體
[00:17:19.000 --> 00:17:23.000]  是象徵性的已經復活了
[00:17:23.000 --> 00:17:25.000]  就是耶穌的靈在我們裡面
[00:17:25.000 --> 00:17:27.000]  活出一個新的生命
[00:17:27.000 --> 00:17:32.000]  所以就是一個象徵性的復活
[00:17:32.000 --> 00:17:35.000]  當我們信主的時候
[00:17:35.000 --> 00:17:37.000]  我們怎樣知道
[00:17:37.000 --> 00:17:40.000]  聖靈已經進入了我們的心裡面呢?
[00:17:40.000 --> 00:17:45.000]  其實這不是一個簡單的知識的問題
[00:17:45.000 --> 00:17:47.000]  知識的問題容易解釋
[00:17:47.000 --> 00:17:49.000]  就是牧師告訴你有就有
[00:17:49.000 --> 00:17:51.000]  信牧師
[00:17:51.000 --> 00:17:53.000]  牧師是跟著聖經說的
[00:17:53.000 --> 00:17:55.000]  信聖經就有了
[00:17:55.000 --> 00:17:58.000]  其實這只是知識的問題
[00:17:58.000 --> 00:18:00.000]  其實還有深層一點的
[00:18:00.000 --> 00:18:03.000]  就是一個經驗的問題
[00:18:03.000 --> 00:18:07.000]  聖靈看不到又摸不到
[00:18:07.000 --> 00:18:08.000]  耶穌好啊!
[00:18:08.000 --> 00:18:11.000]  耶穌成為肉身來到世界
[00:18:11.000 --> 00:18:13.000]  這次司徒約翰怎麼說
[00:18:13.000 --> 00:18:15.000]  輪到起初之道
[00:18:15.000 --> 00:18:16.000]  生命之道
[00:18:16.000 --> 00:18:19.000]  就是我們所聽見所看見
[00:18:19.000 --> 00:18:21.000]  親眼看過
[00:18:21.000 --> 00:18:22.000]  不僅如此
[00:18:22.000 --> 00:18:24.000]  可以摸的
[00:18:24.000 --> 00:18:26.000]  你們可以摸摸它
[00:18:26.000 --> 00:18:29.000]  很實實在在的
[00:18:29.000 --> 00:18:31.000]  耶穌就很實實在在
[00:18:31.000 --> 00:18:33.000]  聖靈就不是很實實在在
[00:18:33.000 --> 00:18:34.000]  是不是?
[00:18:34.000 --> 00:18:36.000]  聖靈你說住在我心裡面
[00:18:36.000 --> 00:18:39.000]  我怎麼知道?
[00:18:39.000 --> 00:18:43.000]  其實這個是可以經驗上
[00:18:43.000 --> 00:18:46.000]  我們要很多人問的
[00:18:46.000 --> 00:18:48.000]  其實就是一個經驗上
[00:18:48.000 --> 00:18:52.000]  怎樣經歷聖靈呢?
[00:18:52.000 --> 00:18:56.000]  最近有一位人說
[00:18:56.000 --> 00:18:58.000]  一位神學家
[00:18:58.000 --> 00:19:01.000]  他說如果你是一個人
[00:19:01.000 --> 00:19:04.000]  其實你是肯真心認罪悔改
[00:19:04.000 --> 00:19:05.000]  已經可以說是
[00:19:05.000 --> 00:19:08.000]  經歷了聖靈的工作
[00:19:08.000 --> 00:19:12.000]  在羅馬書八章十三至十四節說
[00:19:12.000 --> 00:19:16.000]  若靠著聖靈把身體的惡行處死
[00:19:16.000 --> 00:19:17.000]  就必存活
[00:19:17.000 --> 00:19:21.000]  因為犯被上帝的靈引導的
[00:19:21.000 --> 00:19:24.000]  都是上帝的兒子
[00:19:24.000 --> 00:19:28.000]  一個人從認罪悔改開始
[00:19:28.000 --> 00:19:32.000]  以及一後願意
[00:19:32.000 --> 00:19:35.000]  按著聖經的教導
[00:19:35.000 --> 00:19:37.000]  去行事為人
[00:19:37.000 --> 00:19:39.000]  其實都不是靠人的力量
[00:19:39.000 --> 00:19:41.000]  可以做得到
[00:19:41.000 --> 00:19:46.000]  而是有聖靈在那個人的心裡面動工
[00:19:46.000 --> 00:19:49.000]  才會做得到
[00:19:49.000 --> 00:19:51.000]  否則就會好像保羅的經歷
[00:19:51.000 --> 00:19:56.000]  「立之為善,由得我,行之內,求由不得我」
[00:19:56.000 --> 00:19:59.000]  這個其實就是一個聖靈的經歷
[00:19:59.000 --> 00:20:01.000]  在八章十五節
[00:20:01.000 --> 00:20:05.000]  還提到另外一個經歷聖靈的事
[00:20:05.000 --> 00:20:08.000]  怎樣經歷呢?
[00:20:08.000 --> 00:20:12.000]  你們所領受的不是勞僕的靈營救害怕
[00:20:12.000 --> 00:20:15.000]  所領受的是兒子名分的靈
[00:20:15.000 --> 00:20:19.000]  因此我們呼叫「阿爸父」
[00:20:19.000 --> 00:20:22.000]  如果我們祈禱的時候
[00:20:22.000 --> 00:20:25.000]  可以稱全能的創造主
[00:20:25.000 --> 00:20:29.000]  上帝做「阿爸父」
[00:20:29.000 --> 00:20:31.000]  親愛的天父、天父
[00:20:31.000 --> 00:20:32.000]  無論怎樣都好
[00:20:32.000 --> 00:20:34.000]  有叫「阿爸父」的呢?
[00:20:34.000 --> 00:20:42.000]  其實就是聖靈在我們心裡面的證明
[00:20:42.000 --> 00:20:46.000]  華人有一句話是罵人用的
[00:20:46.000 --> 00:20:49.000]  「認賊作父」
[00:20:49.000 --> 00:20:50.000]  其實一般人來說
[00:20:50.000 --> 00:20:58.000]  我們是不輕而不會隨便認任何人作父的
[00:20:58.000 --> 00:21:00.000]  認賊作父的人
[00:21:00.000 --> 00:21:04.000]  相信都是為了達成自己的目的
[00:21:04.000 --> 00:21:08.000]  為權、為名、為利才會做
[00:21:08.000 --> 00:21:16.000]  但當我們真心實意見上帝作父的時候
[00:21:16.000 --> 00:21:23.000]  已經是聖靈住在我們心中的一個工作的證據
[00:21:23.000 --> 00:21:28.000]  這個證據不單止是我們經歷聖靈的證據
[00:21:28.000 --> 00:21:32.000]  也同時證明了我們的確是上帝兒女
[00:21:32.000 --> 00:21:35.000]  所以我們可以稱上帝為父
[00:21:35.000 --> 00:21:38.000]  而兒女也成為上帝的後子
[00:21:38.000 --> 00:21:42.000]  或者有權繼承上帝有什麼要給我們的
