
[00:00:00.000 --> 00:00:02.760]  一起學習功課 堅持不懈地禱告
[00:01:58.840 --> 00:02:02.120]  但似乎神都沒有回應
[00:02:02.120 --> 00:02:04.960]  不知道怎樣面對
[00:02:04.960 --> 00:02:06.800]  楊菲力就說
[00:02:06.800 --> 00:02:08.640]  不少人因為這樣
[00:02:08.640 --> 00:02:11.120]  跟神的關係慢慢疏遠
[00:02:11.120 --> 00:02:14.160]  因為這些好像神既然有能力
[00:02:14.160 --> 00:02:16.000]  但是祂又不幫
[00:02:16.000 --> 00:02:17.960]  那這個神是不是愛我呢
[00:02:17.960 --> 00:02:20.280]  很多時候都是懷疑
[00:02:20.280 --> 00:02:23.880]  並且有些人還說禱告經常是這樣的
[00:02:23.880 --> 00:02:26.320]  你只是自己這樣做而已
[00:02:26.320 --> 00:02:28.760]  但也沒有什麼果效
[00:02:28.760 --> 00:02:32.760]  禱告根本是否真的有用呢
[00:02:32.760 --> 00:02:35.760]  有很多的疑問
[00:02:35.760 --> 00:02:42.360]  楊菲力就在那裏下了一些結論
[00:02:42.360 --> 00:02:46.840]  其實他說禱告的重點不是祈求一些東西
[00:02:46.840 --> 00:02:48.880]  然後照我的意思就可以
[00:02:48.880 --> 00:02:52.800]  而是在那裏看我跟神在禱告當中
[00:02:52.800 --> 00:02:56.840]  那種默契、那種關係
[00:02:56.840 --> 00:02:59.960]  是親切、是一個親愛的關係
[00:02:59.960 --> 00:03:04.520]  在禱告裏面繼續建立
[00:03:04.520 --> 00:03:08.320]  我們看看剛才楊菲力提到很多的
[00:03:08.320 --> 00:03:09.600]  禱告未蒙英韻
[00:03:09.600 --> 00:03:12.040]  當然他那本書還有很多答案
[00:03:12.040 --> 00:03:14.200]  不過這就是他的王惑
[00:03:14.200 --> 00:03:15.920]  很多東西都不行
[00:03:15.920 --> 00:03:19.040]  或者我們從這本經文去學習
[00:03:19.040 --> 00:03:21.480]  看看主耶穌在這裏怎樣教導我們
[00:03:21.480 --> 00:03:25.320]  叫我們行徹的禱告
[00:03:25.320 --> 00:03:27.320]  不停的禱告
[00:03:27.320 --> 00:03:28.520]  不要灰心
[00:03:28.520 --> 00:03:33.280]  這個我們今天一起學習
[00:03:33.280 --> 00:03:36.000]  或者我們看看如何回應楊菲力
[00:03:36.000 --> 00:03:39.560]  或者這些經文對我們有什麼意思
[00:03:39.560 --> 00:03:40.480]  或者這本經文
[00:03:40.480 --> 00:03:43.560]  我們之前如果看《老鴻福音》
[00:03:43.560 --> 00:03:45.680]  是講述主再來的日子
[00:03:45.680 --> 00:03:47.280]  主回來的時候
[00:03:47.280 --> 00:03:49.120]  他會作一個審判
[00:03:49.120 --> 00:03:51.760]  他說當他回來的時候
[00:03:51.760 --> 00:03:54.240]  那些人說主在哪裏
[00:03:54.240 --> 00:03:55.920]  其實是不用找的
[00:03:55.920 --> 00:03:57.800]  他說如果主回來的時候
[00:03:57.800 --> 00:04:01.120]  好像那些光由天這邊去到那邊
[00:04:01.120 --> 00:04:03.160]  全部都看得到
[00:04:03.160 --> 00:04:06.040]  很真實一件事情必定會發生
[00:04:06.040 --> 00:04:08.960]  但是人在當時的世代
[00:04:08.960 --> 00:04:10.680]  好像日常的生活
[00:04:10.680 --> 00:04:14.040]  好像羅亞時代吃喝玩樂、嫁娶那樣
[00:04:14.040 --> 00:04:15.840]  好像什麼事都沒有發生
[00:04:15.840 --> 00:04:20.120]  但是這個審判就是這樣來到這個世界
[00:04:20.120 --> 00:04:23.960]  所以就是叫信徒你要想清楚
[00:04:23.960 --> 00:04:26.320]  如果你愛惜你的生命
[00:04:26.320 --> 00:04:28.000]  就會喪掉生命
[00:04:28.000 --> 00:04:30.320]  就是說你要看看那個價值觀在哪裏
[00:04:30.320 --> 00:04:32.240]  人生的價值觀在哪裏
[00:04:32.240 --> 00:04:35.960]  以致我們知道預備耶穌基督的再來
[00:04:35.960 --> 00:04:38.720]  在這個前提下
[00:04:38.720 --> 00:04:40.440]  主耶穌在《老鴻福音》
[00:04:40.440 --> 00:04:43.720]  是講一個很重要的比喻
[00:04:43.720 --> 00:04:45.440]  讓我們一起學習
[00:04:45.440 --> 00:04:47.960]  這裏就是第十八章
[00:04:47.960 --> 00:04:51.480]  一至八節的經文
[00:04:51.480 --> 00:04:53.800]  或者我們首先看看第一節
[00:04:53.800 --> 00:04:55.280]  這個很清楚
[00:04:55.280 --> 00:04:59.080]  這些比喻的目的只有一個
[00:04:59.080 --> 00:04:59.760]  很清楚的
[00:04:59.760 --> 00:05:01.120]  在第一節說
[00:05:01.120 --> 00:05:03.720]  耶穌對門徒講了一個比喻
[00:05:03.720 --> 00:05:07.600]  為了要他們常常禱告不可悔心
[00:05:07.600 --> 00:05:08.880]  常常禱告
[00:05:08.880 --> 00:05:10.720]  然後我們不要悔心
[00:05:10.720 --> 00:05:14.560]  去到一個絕望、放棄
[00:05:14.560 --> 00:05:17.040]  或者厭倦
[00:05:17.040 --> 00:05:20.080]  我不知道大家有沒有這樣的情況
[00:05:20.080 --> 00:05:22.960]  信徒不喜歡禱告
[00:05:22.960 --> 00:05:23.720]  我也聽過
[00:05:23.720 --> 00:05:25.560]  有時一些特寫節目
[00:05:25.560 --> 00:05:27.600]  說一些疾病的時候
[00:05:27.600 --> 00:05:28.480]  說Andy
[00:05:28.480 --> 00:05:31.960]  我也不知道怎樣再禱告
[00:05:31.960 --> 00:05:34.320]  我也不是很想見人
[00:05:34.320 --> 00:05:40.560]  因為那個難處實在是大到很失望、很絕望
[00:05:40.560 --> 00:05:42.080]  或者我們會看到
[00:05:42.080 --> 00:05:44.800]  當我們去禱告為甚麼會悔心
[00:05:44.800 --> 00:05:48.080]  我不知道大家在做基督徒的生命裏面
[00:05:48.080 --> 00:05:50.240]  有沒有試過這樣
[00:05:50.240 --> 00:05:51.720]  可能我們遭遇一些患難
[00:05:51.720 --> 00:05:52.360]  我們會覺得
[00:05:52.360 --> 00:05:54.400]  為什麼神這樣
[00:05:54.400 --> 00:05:56.880]  解決不了我的問題
[00:05:56.880 --> 00:05:59.160]  是不是神不愛我呢
[00:05:59.160 --> 00:06:00.960]  這個關係必定疏落
[00:06:00.960 --> 00:06:05.160]  必定沒有再有一個動力去禱告
[00:06:05.160 --> 00:06:07.400]  又或者我們禱告的時候
[00:06:07.400 --> 00:06:10.240]  正如我們剛才好像楊飛力說的
[00:06:10.240 --> 00:06:13.480]  很多禱告都好像沒有甚麼回應
[00:06:13.480 --> 00:06:16.920]  好像他說的那個患了愛滋病的一個親人
[00:06:16.920 --> 00:06:18.280]  是掙扎了十年
[00:06:18.280 --> 00:06:19.760]  然後離開
[00:06:19.760 --> 00:06:21.720]  很多很多這些事情
[00:06:21.720 --> 00:06:22.840]  我們會卻步
[00:06:22.840 --> 00:06:25.640]  我們會失去信心
[00:06:25.640 --> 00:06:28.200]  這裏說要常常禱告
[00:06:28.200 --> 00:06:31.200]  我不知道大家是不是常常禱告
[00:06:31.200 --> 00:06:34.880]  那你又不能夠早晚禱告
[00:06:34.880 --> 00:06:36.560]  我想不是這個意思吧
[00:06:36.560 --> 00:06:37.920]  常常禱告是
[00:06:37.920 --> 00:06:40.160]  當然我們有禱告的心
[00:06:40.160 --> 00:06:43.680]  在裏面跟神建立一個很親密的關係
[00:06:43.680 --> 00:06:46.480]  有一種很渴求的心
[00:06:46.480 --> 00:06:47.400]  跟神建立在一起
[00:06:47.400 --> 00:06:48.960]  這一種的關係
[00:06:48.960 --> 00:06:50.080]  我想是這個意思
[00:06:50.080 --> 00:06:51.840]  當你有很親密的關係
[00:06:51.840 --> 00:06:53.840]  很牢固的信心的時候
[00:06:53.840 --> 00:06:55.880]  打風都打不了
[00:06:55.880 --> 00:06:58.800]  為了每一個處境
[00:06:58.800 --> 00:07:00.080]  為了每一件事情
[00:07:00.080 --> 00:07:01.560]  你會禱告
[00:07:01.560 --> 00:07:04.440]  不至於灰心
[00:07:04.440 --> 00:07:08.240]  詹姆斯·托普森就是在美國的一個
[00:07:08.240 --> 00:07:13.440]  Focus in the Family的創辦人
[00:07:13.440 --> 00:07:15.120]  他寫了一本書
[00:07:15.120 --> 00:07:15.880]  他就說
[00:07:15.880 --> 00:07:18.080]  我們怎樣面對呢
[00:07:18.080 --> 00:07:20.840]  好像神有時都不太合理
[00:07:20.840 --> 00:07:24.160]  好像神好像沒甚麼道理
[00:07:24.160 --> 00:07:27.000]  做些事情我們都難以理解的時候怎樣呢
[00:07:27.000 --> 00:07:28.800]  整本書是探討這個問題
[00:07:28.800 --> 00:07:29.800]  都是在說苦難
[00:07:29.800 --> 00:07:31.360]  好像楊飛利的問題
[00:07:31.360 --> 00:07:34.280]  不少的信徒
[00:07:34.280 --> 00:07:36.640]  都在探討這個問題
[00:07:36.640 --> 00:07:38.760]  都是很大的掙扎
[00:07:38.760 --> 00:07:40.320]  這本書提到
[00:07:40.320 --> 00:07:44.400]  最重要的是一個很強的信心
[00:07:44.400 --> 00:07:45.360]  是堅持我們
[00:07:45.360 --> 00:07:48.120]  盡使我們面對很多的患難
[00:07:48.120 --> 00:07:50.720]  但是我們對神那種信靠
[00:07:50.720 --> 00:07:52.080]  那種親密的關係
[00:07:52.080 --> 00:07:56.240]  繼續的結連的關係
[00:07:56.240 --> 00:07:58.960]  卻是我們信徒要持守的
[00:07:58.960 --> 00:08:02.680]  他就說信心一定是很堅強的
[00:08:02.680 --> 00:08:03.920]  他講過一個故事
[00:08:03.920 --> 00:08:06.280]  有一個少年人叫Jeff
[00:08:06.280 --> 00:08:08.240]  他患了腦癱
[00:08:08.240 --> 00:08:09.520]  我不知道大家
[00:08:09.520 --> 00:08:11.360]  是一個非常之困難
[00:08:11.360 --> 00:08:14.320]  很難去面對的疾病
[00:08:14.320 --> 00:08:15.920]  當一個人有腦癱的時候
[00:08:15.920 --> 00:08:19.320]  他走路、說話都有困難
[00:08:19.320 --> 00:08:21.080]  這個年輕人是一個基督徒
[00:08:21.080 --> 00:08:27.920]  他去了一個基督教的美國好兄
[00:08:27.920 --> 00:08:30.880]  暑假有些盈會一齊
[00:08:30.880 --> 00:08:33.040]  這個Jeff咯咯咯
[00:08:33.040 --> 00:08:34.960]  去到這個盈會
[00:08:34.960 --> 00:08:37.320]  然後一大幫年輕人
[00:08:37.320 --> 00:08:40.200]  又很帥又很漂亮
[00:08:40.200 --> 00:08:41.760]  跟他很不同
[00:08:41.760 --> 00:08:44.000]  自然那些人就排擠他
[00:08:44.000 --> 00:08:46.600]  覺得這個這樣的人
[00:08:46.600 --> 00:08:49.200]  我們都不需要太多接近
[00:08:49.200 --> 00:08:50.080]  不知道為什麼
[00:08:50.080 --> 00:08:51.160]  還在激俏他
[00:08:51.160 --> 00:08:52.240]  學他講話
[00:08:52.240 --> 00:08:55.360]  他講話是講不出來的
[00:08:55.360 --> 00:08:57.120]  很亂七八糟的
[00:08:57.120 --> 00:08:59.040]  那些人就疏遠他
[00:08:59.040 --> 00:09:00.160]  到了最後一天
[00:09:00.160 --> 00:09:02.040]  這個盈會差不多是
[00:09:02.040 --> 00:09:03.440]  維持了幾天的時候
[00:09:03.440 --> 00:09:05.320]  然後最後一天的早上
[00:09:05.320 --> 00:09:06.920]  一般的基督教的盈會
[00:09:06.920 --> 00:09:09.000]  都會有些分享
[00:09:09.000 --> 00:09:10.280]  最後分享
[00:09:10.280 --> 00:09:13.640]  於是主領的就說
[00:09:13.640 --> 00:09:15.440]  請大家分享一下
[00:09:15.440 --> 00:09:17.200]  耶穌基督和你有什麼關係
[00:09:17.200 --> 00:09:19.760]  有什麼意義在你的生命裡面
[00:09:19.760 --> 00:09:22.880]  結果就有些年輕人出去說
[00:09:22.880 --> 00:09:24.840]  一個說一個說
[00:09:24.840 --> 00:09:27.360]  都沒有什麼很實質的
[00:09:27.360 --> 00:09:30.000]  後來突然間Jeff在很遠
[00:09:30.000 --> 00:09:31.680]  咯咯咯咯
[00:09:31.680 --> 00:09:33.600]  那些人一直在等他
[00:09:33.600 --> 00:09:35.280]  他有分享
[00:09:35.280 --> 00:09:37.040]  他上了台
[00:09:37.040 --> 00:09:38.640]  他又用他那種
[00:09:38.640 --> 00:09:40.480]  嘖嘖嘖嘖嘖嘖嘖嘖的聲音
[00:09:40.480 --> 00:09:42.160]  就截了幾句說話
[00:09:42.160 --> 00:09:44.200]  意思就是說
[00:09:44.200 --> 00:09:46.360]  我愛耶穌
[00:09:46.360 --> 00:09:48.920]  耶穌愛我
[00:09:48.920 --> 00:09:50.560]  然後就下去
[00:09:50.560 --> 00:09:51.600]  很慢的
[00:09:51.600 --> 00:09:52.480]  很辛苦的
[00:09:52.480 --> 00:09:56.040]  一步步下去
[00:09:56.040 --> 00:09:58.000]  很震撼
[00:09:58.000 --> 00:10:02.480]  整群年輕人因為這樣看到
[00:10:02.480 --> 00:10:04.000]  嘩 Jeff
[00:10:04.000 --> 00:10:06.160]  他見證到他和神的關係
[00:10:06.160 --> 00:10:07.840]  也都否白
[00:10:07.840 --> 00:10:10.720]  也都顯示到這群人的罪
[00:10:10.720 --> 00:10:13.360]  和他們那種的冷酷
[00:10:13.360 --> 00:10:18.240]  結果全部出來禱告
[00:10:18.240 --> 00:10:21.240]  神就是在這些人的生命裡面
[00:10:21.240 --> 00:10:23.080]  去看到自己的不足
[00:10:23.080 --> 00:10:24.080]  然後禱告
[00:10:24.080 --> 00:10:26.320]  然後這個年輕人竟然間
[00:10:26.320 --> 00:10:28.000]  人以為很弱的
[00:10:28.000 --> 00:10:31.320]  卻是成為了這次的認會最強
[00:10:31.320 --> 00:10:35.480]  改變人心的那一位
[00:10:35.480 --> 00:10:36.320]  所以人生
[00:10:36.320 --> 00:10:37.600]  我們面對很多的艱難
[00:10:37.600 --> 00:10:39.720]  我們灰心喪志
[00:10:39.720 --> 00:10:42.040]  但是如果我們和神的關係
[00:10:42.040 --> 00:10:44.240]  仍然是緊扣的時候
[00:10:44.240 --> 00:10:46.000]  我們不住的禱告
[00:10:46.000 --> 00:10:47.960]  這就是主耶穌教導我們
[00:10:47.960 --> 00:10:49.400]  或者我們看看
[00:10:49.400 --> 00:10:51.040]  主耶穌說服我們
[00:10:51.040 --> 00:10:53.280]  怕我們這個又灰心
[00:10:53.280 --> 00:10:54.960]  那個又喪志
[00:10:54.960 --> 00:10:56.240]  說一個比喻給我們聽
[00:10:56.240 --> 00:10:57.640]  這個比喻很簡單
[00:10:57.640 --> 00:10:58.640]  或者我們看看
[00:10:58.640 --> 00:11:00.480]  第二節到第五節
[00:11:00.480 --> 00:11:01.920]  這個比喻這麼說
[00:11:01.920 --> 00:11:02.440]  他說
[00:11:02.440 --> 00:11:04.440]  某成有一個官
[00:11:04.440 --> 00:11:05.640]  不懼怕神
[00:11:05.640 --> 00:11:07.120]  也不尊重人
[00:11:07.120 --> 00:11:08.720]  那城裡有一個寡婦
[00:11:08.720 --> 00:11:10.800]  常到他那裡說
[00:11:10.800 --> 00:11:13.480]  我有一個冤家
[00:11:13.480 --> 00:11:16.160]  求你給我伸冤
[00:11:16.160 --> 00:11:17.840]  他恨狗不受你
[00:11:17.840 --> 00:11:19.520]  後來心裡說
[00:11:19.520 --> 00:11:21.000]  我雖不懼怕神
[00:11:21.000 --> 00:11:23.240]  也不尊重人
[00:11:23.240 --> 00:11:25.320]  只是因這寡婦
[00:11:25.320 --> 00:11:26.480]  煩擾我
[00:11:26.480 --> 00:11:28.360]  我就給他伸冤罷
[00:11:28.360 --> 00:11:31.880]  免得他常來糾纏我
[00:11:31.880 --> 00:11:33.240]  這個很簡單的
[00:11:33.240 --> 00:11:36.920]  幾句的一個比喻
[00:11:36.920 --> 00:11:39.000]  這個比喻也很有意思
[00:11:39.000 --> 00:11:39.920]  說到一個官
[00:11:39.920 --> 00:11:41.920]  這個官很特別
[00:11:41.920 --> 00:11:44.320]  他又不怕神
[00:11:44.320 --> 00:11:45.160]  也不尊重人
[00:11:45.160 --> 00:11:45.920]  我不知道聖經
[00:11:45.920 --> 00:11:47.680]  有沒有找到這個人物
[00:11:47.680 --> 00:11:51.920]  在世上可能你嘗試找找
[00:11:51.920 --> 00:11:53.640]  都應該找到
[00:11:53.640 --> 00:11:55.960]  你想想這個人做官
[00:11:55.960 --> 00:11:57.040]  如果你不怕神
[00:11:57.040 --> 00:11:59.440]  又不顧人
[00:11:59.440 --> 00:12:00.240]  也挺慘的
[00:12:00.240 --> 00:12:02.320]  你找他去訴冤
[00:12:02.320 --> 00:12:06.040]  根本就是等於絕望
[00:12:06.040 --> 00:12:08.080]  如果在猶太人的教導裡面
[00:12:08.080 --> 00:12:09.280]  聖經的教導
[00:12:09.280 --> 00:12:11.440]  就是那些做官的
[00:12:11.440 --> 00:12:12.920]  是要把持正直
[00:12:12.920 --> 00:12:15.160]  不要冤枉人
[00:12:15.160 --> 00:12:16.840]  並且不要偏私
[00:12:16.840 --> 00:12:18.160]  不要偏待人
[00:12:18.160 --> 00:12:19.320]  無論有錢窮人
[00:12:19.320 --> 00:12:20.320]  如果你看回舊約
[00:12:20.320 --> 00:12:22.680]  就是這樣去教導
[00:12:22.680 --> 00:12:26.360]  這個完全當神是不懼怕的
[00:12:26.360 --> 00:12:29.000]  一方面對神是這樣
[00:12:29.000 --> 00:12:32.560]  自然也不會尊重人
[00:12:32.560 --> 00:12:35.160]  尊重就是完全不顧
[00:12:35.160 --> 00:12:37.600]  完全不理會人的需要
[00:12:37.600 --> 00:12:40.320]  沒有憐憫同情的心
[00:12:40.320 --> 00:12:42.000]  一個這樣的官
[00:12:42.000 --> 00:12:43.280]  有時候我們法官
[00:12:43.280 --> 00:12:46.000]  有時候我們跟頂尖會打官司
[00:12:46.000 --> 00:12:48.200]  就會說這個官好不好人
[00:12:48.200 --> 00:12:51.120]  哎呀 畢加科這個官很辣的
[00:12:51.120 --> 00:12:53.840]  這樣就比較擔心
[00:12:53.840 --> 00:12:54.800]  我們也會這樣看
[00:12:54.800 --> 00:12:56.840]  這個官是極之差的
[00:12:56.840 --> 00:12:58.920]  耶穌也用一個這樣的比喻
[00:12:58.920 --> 00:13:01.320]  這個世界是否能找到
[00:13:01.320 --> 00:13:01.960]  可能能找到
[00:13:01.960 --> 00:13:04.080]  但意思就是極致了他
[00:13:04.080 --> 00:13:06.920]  去到一個最差最差的官
[00:13:06.920 --> 00:13:08.680]  對比來說
[00:13:08.680 --> 00:13:10.600]  是一個極致
[00:13:10.600 --> 00:13:12.400]  需要人幫助的寡婦
[00:13:12.400 --> 00:13:13.680]  在舊約裡面的寡婦
[00:13:13.680 --> 00:13:19.600]  大家都知道主要的生計
[00:13:19.600 --> 00:13:21.760]  是因為靠丈夫
[00:13:21.760 --> 00:13:23.920]  在舊社會時代
[00:13:23.920 --> 00:13:26.560]  女性可能沒有什麼生計
[00:13:26.560 --> 00:13:27.600]  是一般的
[00:13:27.600 --> 00:13:30.040]  如果丈夫死了
[00:13:30.040 --> 00:13:32.600]  她差不多很多依靠都沒有了
[00:13:32.600 --> 00:13:33.840]  你會發覺主耶穌
[00:13:33.840 --> 00:13:35.240]  特別是在《路加福音》
[00:13:35.240 --> 00:13:38.800]  很關懷那些孤兒寡婦的
[00:13:38.800 --> 00:13:39.560]  如果在第七章
[00:13:39.560 --> 00:13:41.120]  你就會看到主耶穌
[00:13:41.120 --> 00:13:46.040]  將一個寡婦的獨生兒子
[00:13:46.040 --> 00:13:47.440]  很慘地死了
[00:13:47.440 --> 00:13:49.320]  他就救了她
[00:13:49.320 --> 00:13:51.080]  這些特別是需要的
[00:13:51.080 --> 00:13:54.800]  在當時主耶穌基督那段時代
[00:13:54.800 --> 00:13:55.840]  如果一個人
[00:13:55.840 --> 00:13:59.360]  如果真是丈夫死了會怎樣呢
[00:13:59.360 --> 00:14:03.400]  舊約就很開明的
[00:14:03.400 --> 00:14:04.640]  如果一個寡婦死了
[00:14:04.640 --> 00:14:06.480]  他可以另嫁
[00:14:06.480 --> 00:14:08.160]  嫁在主裡面的人
[00:14:08.160 --> 00:14:10.080]  很有人性的
[00:14:10.080 --> 00:14:12.040]  但是當時的世代是怎樣呢
[00:14:12.040 --> 00:14:14.120]  如果你死了丈夫的時候
[00:14:14.120 --> 00:14:15.960]  如果你再嫁另一個人
[00:14:15.960 --> 00:14:18.160]  人家就社會不能接納
[00:14:18.160 --> 00:14:18.960]  這個人做什麼
[00:14:18.960 --> 00:14:21.120]  就跟這個跟那個
[00:14:21.120 --> 00:14:22.240]  還有就是
[00:14:22.240 --> 00:14:26.240]  如果這個寡婦留在夫家
[00:14:26.240 --> 00:14:29.000]  她會被人覺得她是
[00:14:29.000 --> 00:14:30.200]  被人小看
[00:14:30.200 --> 00:14:31.400]  看不起的
[00:14:31.400 --> 00:14:32.480]  受氣的
[00:14:32.480 --> 00:14:33.840]  是這樣的處境
[00:14:33.840 --> 00:14:36.880]  所以一個寡婦是極之需要
[00:14:36.880 --> 00:14:38.160]  而在聖經裡面
[00:14:38.160 --> 00:14:38.920]  在舊約
[00:14:38.920 --> 00:14:40.920]  特別看到這些寡婦的需要
[00:14:40.920 --> 00:14:41.880]  就叫那些人
[00:14:41.880 --> 00:14:44.880]  如果你有些葡萄園
[00:14:44.880 --> 00:14:48.040]  或者你有一些和田
[00:14:48.040 --> 00:14:49.800]  你不要撿到盡
[00:14:49.800 --> 00:14:52.560]  留給那些孤兒寡婦去用
[00:14:52.560 --> 00:14:55.440]  那就是明顯地
[00:14:55.440 --> 00:14:59.120]  寡婦代表一個極衰極衰人照顧的人
[00:14:59.120 --> 00:15:02.080]  而官是極差極差的人
[00:15:02.080 --> 00:15:03.040]  一個這樣的處境
[00:15:03.040 --> 00:15:04.480]  你了解主耶穌是
[00:15:04.480 --> 00:15:07.440]  讓我們看到這樣的對比
[00:15:07.440 --> 00:15:10.120]  然後跟著就說
[00:15:10.120 --> 00:15:11.760]  這個寡婦留意
[00:15:11.760 --> 00:15:13.480]  她常到她流淚之後
[00:15:13.480 --> 00:15:16.120]  經常跟她說
[00:15:16.120 --> 00:15:17.880]  我有一個冤家
[00:15:17.880 --> 00:15:19.320]  求你給我新冤
[00:15:19.320 --> 00:15:21.640]  是一個很直的一句話
[00:15:21.640 --> 00:15:24.960]  而這個官又怎樣呢
[00:15:24.960 --> 00:15:26.880]  這樣根據她的性格
[00:15:26.880 --> 00:15:28.520]  都很合理
[00:15:28.520 --> 00:15:30.080]  她很久
[00:15:30.080 --> 00:15:31.920]  即是有一段時間不理她了
[00:15:31.920 --> 00:15:34.080]  但她心裡面再想一想
[00:15:34.080 --> 00:15:34.920]  不行
[00:15:34.920 --> 00:15:36.720]  雖然我不怕神
[00:15:36.720 --> 00:15:37.800]  我又不尊敬人
[00:15:37.800 --> 00:15:41.760]  但這個寡婦來去煩擾我
[00:15:41.760 --> 00:15:44.960]  即是說使得我的腦筋
[00:15:44.960 --> 00:15:47.160]  都被她弄得很疲乏
[00:15:47.160 --> 00:15:49.640]  很厭煩地來找我
[00:15:49.640 --> 00:15:55.920]  也免得她經常來糾纏她
[00:15:55.920 --> 00:16:00.200]  糾纏使得她很累
[00:16:00.200 --> 00:16:02.800]  弄得她很煩躁
[00:16:02.800 --> 00:16:04.600]  很煩擾
[00:16:04.600 --> 00:16:07.040]  我不知道有沒有一些人
[00:16:07.040 --> 00:16:08.120]  做好事就說
[00:16:08.120 --> 00:16:09.600]  不要煩我
[00:16:09.600 --> 00:16:11.200]  我幫你
[00:16:11.200 --> 00:16:12.760]  說她有類似這樣
[00:16:12.760 --> 00:16:16.760]  這個官就是純粹因為自私
[00:16:16.760 --> 00:16:18.240]  不想弄麻煩
[00:16:18.240 --> 00:16:19.960]  就幫她伸冤
[00:16:19.960 --> 00:16:21.160]  這個故事就講完了
[00:16:21.160 --> 00:16:22.120]  很簡單的
[00:16:22.120 --> 00:16:23.720]  一個極衰的官
[00:16:23.720 --> 00:16:27.160]  一個極衰人幫助的寡婦
[00:16:27.160 --> 00:16:28.960]  遲遲都不能幫她
[00:16:28.960 --> 00:16:30.520]  但是因為這個官
[00:16:30.520 --> 00:16:32.720]  就因為不要煩我
[00:16:32.720 --> 00:16:34.160]  就答應了她
[00:16:34.160 --> 00:16:35.920]  幫她伸冤
[00:16:35.920 --> 00:16:37.840]  這個故事講什麼呢
[00:16:37.840 --> 00:16:40.040]  簡單的一個真理就說
[00:16:40.040 --> 00:16:42.400]  雖然這個官是這麼差
[00:16:42.400 --> 00:16:44.720]  雖然這個寡婦的需要這麼大
[00:16:44.720 --> 00:16:47.720]  但是她堅持地求求求
[00:16:47.720 --> 00:16:49.000]  結果成功
[00:16:49.000 --> 00:16:55.120]  這個就是比喻的意思
[00:16:55.120 --> 00:16:56.640]  我們再看
[00:16:56.640 --> 00:16:57.680]  有什麼意思呢
[00:16:57.680 --> 00:16:59.400]  主耶穌就在這裡解說
[00:16:59.400 --> 00:17:00.760]  這個成功的例子
[00:17:00.760 --> 00:17:03.560]  跟我們禱告有什麼關係
[00:17:03.560 --> 00:17:06.200]  第六節至少第八節就跟我們解釋
[00:17:06.200 --> 00:17:07.080]  主說
[00:17:07.080 --> 00:17:11.720]  你們聽者不義的官所說的話
[00:17:11.720 --> 00:17:14.720]  神的選民晝夜呼籲他
[00:17:14.720 --> 00:17:19.200]  他豈會言辭不及他們伸冤嗎
[00:17:19.200 --> 00:17:21.280]  這個就是很簡單的
