
[00:00:00.000 --> 00:00:03.000]  聖敬都是神所勿施的
[00:04:38.000 --> 00:04:39.000]  就是我媽媽
[00:04:39.000 --> 00:04:41.000]  我有十兄弟姐妹
[00:04:41.000 --> 00:04:42.000]  窮到一個地步
[00:04:42.000 --> 00:04:44.000]  終於要將小孩子買的時候
[00:04:44.000 --> 00:04:45.000]  我媽媽
[00:04:45.000 --> 00:04:46.000]  含淚的這樣說
[00:04:46.000 --> 00:04:47.000]  就算我做乞丐
[00:04:47.000 --> 00:04:50.000]  我都不會將小孩子賣走
[00:04:50.000 --> 00:04:52.000]  這個捨己的愛
[00:04:52.000 --> 00:04:54.000]  就領導著我們的家人
[00:04:54.000 --> 00:04:55.000]  十兄弟姐妹
[00:04:55.000 --> 00:04:58.000]  就算媽媽過了十年
[00:04:58.000 --> 00:05:00.000]  在我們兄弟姐妹心裏面
[00:05:00.000 --> 00:05:02.000]  仍然是領導著
[00:05:02.000 --> 00:05:05.000]  所以這種的領導
[00:05:05.000 --> 00:05:08.000]  不會因為時間的緣故而減少
[00:05:08.000 --> 00:05:12.000]  也不會因為他離開的緣故而消失
[00:05:12.000 --> 00:05:15.000]  因為這種是真正的領導
[00:05:15.000 --> 00:05:17.000]  就好像耶穌基督這樣
[00:05:17.000 --> 00:05:18.000]  他升天
[00:05:18.000 --> 00:05:20.000]  回到佛教裏面已經兩千年了
[00:05:20.000 --> 00:05:22.000]  但是兩千年來到今天
[00:05:22.000 --> 00:05:24.000]  仍然影響著全球
[00:05:24.000 --> 00:05:26.000]  影響著十幾億人
[00:05:26.000 --> 00:05:29.000]  甚至幾十億人的生命
[00:05:29.000 --> 00:05:31.000]  那我想問一下你
[00:05:31.000 --> 00:05:32.000]  在你生命當中
[00:05:32.000 --> 00:05:35.000]  有哪一個你很佩服
[00:05:35.000 --> 00:05:37.000]  你甘願為他赴湯蹈火
[00:05:37.000 --> 00:05:39.000]  在所不辭的呢
[00:05:39.000 --> 00:05:41.000]  現在我讓你想一下
[00:05:41.000 --> 00:05:45.000]  請我下來問一下你
[00:05:45.000 --> 00:05:47.000]  是哪一個呢
[00:05:47.000 --> 00:05:51.000]  你看著我一會兒就問你了
[00:05:51.000 --> 00:05:54.000]  馬上中槍了
[00:05:54.000 --> 00:05:57.000]  是哪一個呢
[00:05:57.000 --> 00:05:59.000]  我以前去教會裏面
[00:05:59.000 --> 00:06:01.000]  做了一些領袖的訓練
[00:06:01.000 --> 00:06:03.000]  我又在我自己的教會裏面
[00:06:03.000 --> 00:06:05.000]  做了一些教務同工的領袖訓練裏面
[00:06:05.000 --> 00:06:08.000]  我都問同樣的問題給他們
[00:06:08.000 --> 00:06:12.000]  他們的回覆大概是這樣
[00:06:12.000 --> 00:06:14.000]  我心目中那個
[00:06:14.000 --> 00:06:16.000]  我願意為他赴湯蹈火的
[00:06:16.000 --> 00:06:18.000]  他有這個特質
[00:06:18.000 --> 00:06:21.000]  就是雖然我做錯了一件事
[00:06:21.000 --> 00:06:24.000]  但他總是給我機會
[00:06:24.000 --> 00:06:26.000]  他不會放棄我的
[00:06:26.000 --> 00:06:29.000]  他的愛是恆久的
[00:06:29.000 --> 00:06:31.000]  我知道他時時為我難過
[00:06:31.000 --> 00:06:32.000]  時時為我憂心
[00:06:32.000 --> 00:06:35.000]  他的愛是真誠的
[00:06:35.000 --> 00:06:38.000]  有一個人這樣說
[00:06:38.000 --> 00:06:41.000]  其實我佩服那個人
[00:06:41.000 --> 00:06:44.000]  其實是我的老闆
[00:06:44.000 --> 00:06:47.000]  在職業當中我是最小的那個
[00:06:47.000 --> 00:06:51.000]  他不應該這樣恩待我的
[00:06:51.000 --> 00:06:53.000]  他時時都不論息地去鼓勵我
[00:06:53.000 --> 00:06:54.000]  欣賞我
[00:06:54.000 --> 00:06:57.000]  經常稱讚我很厲害
[00:06:57.000 --> 00:07:00.000]  有一個人這樣說
[00:07:00.000 --> 00:07:03.000]  我所佩服的人是非常親民的
[00:07:03.000 --> 00:07:06.000]  真誠而不自大
[00:07:06.000 --> 00:07:08.000]  他時時都說要終身學習
[00:07:08.000 --> 00:07:11.000]  他時時說我懂的東西很少
[00:07:11.000 --> 00:07:12.000]  他需要不斷地讀書
[00:07:12.000 --> 00:07:13.000]  他說三人行
[00:07:13.000 --> 00:07:15.000]  哪有我之言
[00:07:15.000 --> 00:07:19.000]  他說從我身上都可以學到東西
[00:07:19.000 --> 00:07:20.000]  有些人這樣說
[00:07:20.000 --> 00:07:22.000]  他很尊重別人的
[00:07:22.000 --> 00:07:24.000]  他看見每一個人都不同
[00:07:24.000 --> 00:07:27.000]  但他不會拿這些差異和別人比較
[00:07:27.000 --> 00:07:31.000]  他只會按著我的真相來愛我
[00:07:31.000 --> 00:07:32.000]  有人這樣說
[00:07:32.000 --> 00:07:35.000]  他真的有服侍的心
[00:07:35.000 --> 00:07:37.000]  他時時帶著都是想祝福別人
[00:07:37.000 --> 00:07:39.000]  幫助別人成功
[00:07:39.000 --> 00:07:41.000]  有人這樣說
[00:07:41.000 --> 00:07:43.000]  他很感恩的
[00:07:43.000 --> 00:07:46.000]  當困難來到的時候他都會笑
[00:07:46.000 --> 00:07:47.000]  他經常跟我說
[00:07:47.000 --> 00:07:49.000]  他說冬天來到
[00:07:49.000 --> 00:07:50.000]  接下來的就是春天
[00:07:50.000 --> 00:07:53.000]  用不著擔心
[00:07:53.000 --> 00:07:54.000]  有人這樣說
[00:07:54.000 --> 00:07:55.000]  他很誠實的
[00:07:55.000 --> 00:07:56.000]  他身體力行
[00:07:56.000 --> 00:07:58.000]  以身作則
[00:07:58.000 --> 00:08:00.000]  說得出就做得到
[00:08:00.000 --> 00:08:02.000]  有人這樣說
[00:08:02.000 --> 00:08:03.000]  他很責任心的
[00:08:03.000 --> 00:08:05.000]  他答應了的事一定會去完成
[00:08:05.000 --> 00:08:06.000]  他樂觀熱誠
[00:08:06.000 --> 00:08:08.000]  時時有笑容
[00:08:08.000 --> 00:08:11.000]  打開雙臂準備去擁抱別人
[00:08:11.000 --> 00:08:13.000]  有人這樣說
[00:08:13.000 --> 00:08:14.000]  他很有同理心
[00:08:14.000 --> 00:08:15.000]  他很溫柔
[00:08:15.000 --> 00:08:17.000]  很體貼
[00:08:17.000 --> 00:08:19.000]  他時時能夠站在我的角度裡面
[00:08:19.000 --> 00:08:21.000]  去思考一些問題
[00:08:21.000 --> 00:08:23.000]  有人這樣說
[00:08:23.000 --> 00:08:25.000]  他很懂得聽別人說話
[00:08:25.000 --> 00:08:26.000]  他真的明白我的
[00:08:26.000 --> 00:08:28.000]  因為他說得出
[00:08:28.000 --> 00:08:30.000]  我剛才所分享的重要的內容
[00:08:30.000 --> 00:08:34.000]  以及知道我的感受
[00:08:34.000 --> 00:08:37.000]  剛才所說的一大堆東西
[00:08:37.000 --> 00:08:39.000]  都是令人願意為他
[00:08:39.000 --> 00:08:41.000]  撲心撲命的人
[00:08:41.000 --> 00:08:44.000]  所擁有的特質
[00:08:44.000 --> 00:08:46.000]  我想問一下你
[00:08:46.000 --> 00:08:49.000]  你有沒有這種特質?
[00:08:49.000 --> 00:08:52.000]  有的舉手好不好?
[00:08:52.000 --> 00:08:55.000]  你有沒有這種特質?
[00:08:55.000 --> 00:08:58.000]  有人說
[00:08:58.000 --> 00:09:01.000]  我天生就沒有這種特質
[00:09:01.000 --> 00:09:02.000]  我這個人生出來
[00:09:02.000 --> 00:09:03.000]  就已經性格狂妄
[00:09:03.000 --> 00:09:06.000]  態度囂張
[00:09:06.000 --> 00:09:08.000]  我一直都是我行我素
[00:09:08.000 --> 00:09:09.000]  我喜歡做什麼就做什麼
[00:09:09.000 --> 00:09:10.000]  如果做這些的話
[00:09:10.000 --> 00:09:13.000]  真的叫我去死
[00:09:13.000 --> 00:09:16.000]  不如我試一下這樣說
[00:09:16.000 --> 00:09:18.000]  你要變得
[00:09:18.000 --> 00:09:19.000]  有忍耐
[00:09:19.000 --> 00:09:20.000]  有恩慈
[00:09:20.000 --> 00:09:21.000]  有體恤
[00:09:21.000 --> 00:09:23.000]  有聆聽
[00:09:23.000 --> 00:09:25.000]  老闆跟你這樣說
[00:09:25.000 --> 00:09:26.000]  如果你做得到的話
[00:09:26.000 --> 00:09:28.000]  半年之後
[00:09:28.000 --> 00:09:32.000]  有四十萬的獎金
[00:09:32.000 --> 00:09:34.000]  有四十萬的獎金
[00:09:34.000 --> 00:09:35.000]  客人一進來的時候
[00:09:35.000 --> 00:09:36.000]  你們已經鞠躬對著他笑了
[00:09:36.000 --> 00:09:37.000]  別人罵你的話
[00:09:37.000 --> 00:09:38.000]  你還是笑的
[00:09:38.000 --> 00:09:39.000]  時時保持一種笑容
[00:09:39.000 --> 00:09:42.000]  時時保持一種服侍的態度
[00:09:42.000 --> 00:09:43.000]  如果你這樣做的話
[00:09:43.000 --> 00:09:45.000]  半年之後有四十萬的獎金
[00:09:45.000 --> 00:09:47.000]  你猜做不做得到?
[00:09:47.000 --> 00:09:49.000]  你看看銀行裡面
[00:09:49.000 --> 00:09:51.000]  做接待的人
[00:09:51.000 --> 00:09:53.000]  對著我們
[00:09:53.000 --> 00:09:55.000]  被人罵的都笑著
[00:09:55.000 --> 00:09:56.000]  為了什麼?
[00:09:56.000 --> 00:09:59.000]  因為有獎金
[00:09:59.000 --> 00:10:03.000]  因為有獎品
[00:10:03.000 --> 00:10:05.000]  我不知道大家有沒有看過一部電影
[00:10:05.000 --> 00:10:07.000]  叫《秋天的童話》
[00:10:07.000 --> 00:10:10.000]  周潤發這個爛口髮
[00:10:10.000 --> 00:10:11.000]  他的綽號叫船頭赤
[00:10:11.000 --> 00:10:12.000]  天天跟別人度水
[00:10:12.000 --> 00:10:15.000]  因為他爛賭
[00:10:15.000 --> 00:10:16.000]  他最討厭女人
[00:10:16.000 --> 00:10:19.000]  有個女人是茶煲赤
[00:10:19.000 --> 00:10:22.000]  後來他喜歡了鍾楚紅
[00:10:22.000 --> 00:10:23.000]  十三妹
[00:10:23.000 --> 00:10:25.000]  就打算追求她
[00:10:25.000 --> 00:10:26.000]  如果你要追求她的話
[00:10:26.000 --> 00:10:28.000]  你就要改變
[00:10:28.000 --> 00:10:29.000]  於是在早上起床的時候
[00:10:29.000 --> 00:10:31.000]  他在鏡子裡面寫著
[00:10:31.000 --> 00:10:35.000]  戒煙戒酒戒賭戒爛口
[00:10:35.000 --> 00:10:36.000]  英文講文化
[00:10:36.000 --> 00:10:39.000]  做過文化人
[00:10:39.000 --> 00:10:41.000]  當他有目標的時候
[00:10:41.000 --> 00:10:43.000]  原來這些所謂不能夠改的東西
[00:10:43.000 --> 00:10:46.000]  全部是可以改的
[00:10:46.000 --> 00:10:48.000]  多少做父母都是
[00:10:48.000 --> 00:10:51.000]  細蚊仔出世我戒煙
[00:10:51.000 --> 00:10:52.000]  一直都戒不到煙
[00:10:52.000 --> 00:10:56.000]  因為細蚊仔的緣故去戒煙
[00:10:56.000 --> 00:10:58.000]  一直都講粗口的
[00:10:58.000 --> 00:11:01.000]  細蚊仔出世不講粗口
[00:11:01.000 --> 00:11:03.000]  我記得我媽媽也是這樣的
[00:11:03.000 --> 00:11:05.000]  她吃煙吃了很多年
[00:11:05.000 --> 00:11:06.000]  我跟她說
[00:11:06.000 --> 00:11:07.000]  如果你吃煙的話
[00:11:07.000 --> 00:11:08.000]  我不讓孫子抱
[00:11:08.000 --> 00:11:10.000]  多大的懲罰
[00:11:10.000 --> 00:11:13.000]  為了抱孫子馬上戒煙
[00:11:13.000 --> 00:11:16.000]  所以不是天生的
[00:11:16.000 --> 00:11:17.000]  是可以訓練回來的
[00:11:17.000 --> 00:11:20.000]  是可以學習的
[00:11:20.000 --> 00:11:22.000]  作為基督徒同樣一樣
[00:11:22.000 --> 00:11:25.000]  在每一次的浸禮裡面
[00:11:25.000 --> 00:11:28.000]  每一個浸禮的人都會寫一個見證
[00:11:28.000 --> 00:11:30.000]  我以前是怎樣的
[00:11:30.000 --> 00:11:31.000]  因為基督的緣故
[00:11:31.000 --> 00:11:33.000]  我現在變成怎樣
[00:11:33.000 --> 00:11:34.000]  有沒有得變呢
[00:11:34.000 --> 00:11:36.000]  可以變
[00:11:36.000 --> 00:11:37.000]  當你找到愛的對象的時候
[00:11:37.000 --> 00:11:40.000]  當你找到人生的目標的時候
[00:11:40.000 --> 00:11:44.000]  全部都是可以變的
[00:11:44.000 --> 00:11:46.000]  在一個酒吧裡面
[00:11:46.000 --> 00:11:48.000]  有些人在聊天
[00:11:48.000 --> 00:11:49.000]  其中有一個大學生
[00:11:49.000 --> 00:11:51.000]  他是讀哲學的
[00:11:51.000 --> 00:11:54.000]  他就大聲的說
[00:11:54.000 --> 00:11:57.000]  我研究世界各大宗教
[00:11:57.000 --> 00:12:00.000]  我覺得沒有一個宗教能夠說服我
[00:12:00.000 --> 00:12:03.000]  尤其是基督教
[00:12:03.000 --> 00:12:07.000]  耶穌教人們講愛
[00:12:07.000 --> 00:12:11.000]  經常說要愛鄰舍如同愛自己
[00:12:11.000 --> 00:12:13.000]  有沒有搞錯
[00:12:13.000 --> 00:12:14.000]  那個鄰舍如果是好的話
[00:12:14.000 --> 00:12:15.000]  我就愛他
[00:12:15.000 --> 00:12:16.000]  那個這麼壞的鄰舍
[00:12:16.000 --> 00:12:17.000]  把垃圾倒在我門口
[00:12:17.000 --> 00:12:19.000]  叫我愛他
[00:12:19.000 --> 00:12:22.000]  很難就行了
[00:12:22.000 --> 00:12:23.000]  最離譜的
[00:12:23.000 --> 00:12:27.000]  耶穌還教我們要愛敵人
[00:12:27.000 --> 00:12:30.000]  日本皇軍殺了我們中國人三千萬
[00:12:30.000 --> 00:12:33.000]  我怎樣愛他們
[00:12:33.000 --> 00:12:35.000]  那些恐怖分子斬殺無辜
[00:12:35.000 --> 00:12:37.000]  我怎樣愛他們
[00:12:37.000 --> 00:12:39.000]  那些賣黑心食物的人
[00:12:39.000 --> 00:12:40.000]  毒死了這麼多人
[00:12:40.000 --> 00:12:42.000]  我怎樣愛他們
[00:12:42.000 --> 00:12:45.000]  我怎樣愛他們
[00:12:45.000 --> 00:12:49.000]  所以耶穌簡直不吃人間煙火
[00:12:49.000 --> 00:12:50.000]  怎樣愛敵人
[00:12:50.000 --> 00:12:53.000]  這些是不是亂講的話
[00:12:53.000 --> 00:12:58.000]  怎樣能夠說服我
[00:12:58.000 --> 00:12:59.000]  可能做基督這麼久
[00:12:59.000 --> 00:13:02.000]  你有這樣的想法
[00:13:02.000 --> 00:13:04.000]  怎樣愛鄰舍
[00:13:04.000 --> 00:13:06.000]  怎樣愛敵人
[00:13:06.000 --> 00:13:08.000]  可愛我就愛
[00:13:08.000 --> 00:13:11.000]  不可愛的就不愛
[00:13:11.000 --> 00:13:14.000]  在酒吧裏面有另一個
[00:13:14.000 --> 00:13:18.000]  在大學裏面教語言的教授
[00:13:18.000 --> 00:13:21.000]  他是研究希臘文的
[00:13:21.000 --> 00:13:22.000]  他說老兄
[00:13:22.000 --> 00:13:26.000]  我想你搞錯了耶穌所講的說話
[00:13:26.000 --> 00:13:27.000]  希臘文
[00:13:27.000 --> 00:13:29.000]  在這個世界語言裏面
[00:13:29.000 --> 00:13:34.000]  是最勢利分類的一種語言
[00:13:34.000 --> 00:13:35.000]  他講愛
[00:13:35.000 --> 00:13:38.000]  和我們講愛是不同的
[00:13:38.000 --> 00:13:40.000]  我們無論中文的愛
[00:13:40.000 --> 00:13:42.000]  或者英文的love這種愛
[00:13:42.000 --> 00:13:45.000]  其實都講一種正面的感受
[00:13:45.000 --> 00:13:46.000]  我愛我太太
[00:13:46.000 --> 00:13:47.000]  我愛我爸爸
[00:13:47.000 --> 00:13:48.000]  我愛隻狗
[00:13:48.000 --> 00:13:49.000]  我愛貓
[00:13:49.000 --> 00:13:50.000]  我愛間屋
[00:13:50.000 --> 00:13:51.000]  我愛什麼什麼
[00:13:51.000 --> 00:13:53.000]  全部講一個正面的感受
[00:13:53.000 --> 00:13:55.000]  講一個正面的情緒
[00:13:55.000 --> 00:13:59.000]  但耶穌講的不是這樣的
[00:13:59.000 --> 00:14:02.000]  希臘文裏面講愛有四個字
[00:14:02.000 --> 00:14:04.000]  第一個字叫Eros
[00:14:04.000 --> 00:14:06.000]  是一種情慾的愛
[00:14:06.000 --> 00:14:09.000]  是一個男女之間情慾的愛
[00:14:09.000 --> 00:14:12.000]  是情慾滿足而帶來的愛
[00:14:12.000 --> 00:14:14.000]  第二種叫Stogy
[00:14:14.000 --> 00:14:17.000]  這一種愛是親情的愛
[00:14:17.000 --> 00:14:20.000]  是父慈子孝兄友弟恭的愛
[00:14:20.000 --> 00:14:23.000]  第三種愛叫Philos
[00:14:23.000 --> 00:14:25.000]  是朋友之間的愛
[00:14:25.000 --> 00:14:29.000]  是兩脅插刀生死之交的愛
[00:14:29.000 --> 00:14:33.000]  而耶穌講的愛是Agape
[00:14:33.000 --> 00:14:35.000]  是一種無條件的愛
[00:14:35.000 --> 00:14:39.000]  耶穌所講的愛不是講感覺
[00:14:39.000 --> 00:14:42.000]  祂是講一種生命的選擇
[00:14:42.000 --> 00:14:45.000]  一種行為的選擇
[00:14:45.000 --> 00:14:47.000]  耶穌不是要我們
[00:14:47.000 --> 00:14:49.000]  對於作惡多端的人
[00:14:49.000 --> 00:14:50.000]  心中明明恨他們
[00:14:50.000 --> 00:14:55.000]  卻假情假意跟他說我愛你
[00:14:55.000 --> 00:14:56.000]  耶穌所講的
[00:14:56.000 --> 00:15:00.000]  也不是對惡做惡事的人視若無睹
[00:15:00.000 --> 00:15:02.000]  明知他們不好
[00:15:02.000 --> 00:15:05.000]  仍然去愛他們
[00:15:05.000 --> 00:15:07.000]  耶穌所講的
[00:15:07.000 --> 00:15:10.000]  雖然他們在做壞事
[00:15:10.000 --> 00:15:12.000]  我心裏充滿很多的恨意
[00:15:12.000 --> 00:15:14.000]  充滿很多不良的感覺
[00:15:14.000 --> 00:15:16.000]  但我仍然用正確的態度
[00:15:16.000 --> 00:15:19.000]  去對待他們
[00:15:19.000 --> 00:15:21.000]  耶穌所講的Agape就是
[00:15:21.000 --> 00:15:23.000]  不以惡報惡
[00:15:23.000 --> 00:15:28.000]  反以善成惡
[00:15:28.000 --> 00:15:29.000]  我們沒辦法可以控制
[00:15:29.000 --> 00:15:31.000]  我們自己的情緒
[00:15:31.000 --> 00:15:34.000]  也沒辦法控制我們自己的感受
[00:15:34.000 --> 00:15:37.000]  但我們可以控制我們的行為
[00:15:37.000 --> 00:15:40.000]  我們可以控制我們的說話
[00:15:40.000 --> 00:15:42.000]  同時得罪你
[00:15:42.000 --> 00:15:44.000]  你的淪陷無故加害你
[00:15:44.000 --> 00:15:47.000]  你仍然可以用正確的態度
[00:15:47.000 --> 00:15:49.000]  不以惡報惡
[00:15:49.000 --> 00:15:54.000]  以善成惡去對待他們
[00:15:54.000 --> 00:15:58.000]  耶穌基督在聽十字架上的時候
[00:15:58.000 --> 00:16:01.000]  那班的祭司法利賽人
[00:16:01.000 --> 00:16:03.000]  就嘲弄耶穌
[00:16:03.000 --> 00:16:04.000]  你這麼厲害
[00:16:04.000 --> 00:16:06.000]  十字架上跳下來
[00:16:06.000 --> 00:16:09.000]  耶穌看著他們
[00:16:09.000 --> 00:16:11.000]  主呀赦免他們
[00:16:11.000 --> 00:16:15.000]  他們所做的他們不曉得
[00:16:15.000 --> 00:16:16.000]  當被人嘲笑
[00:16:16.000 --> 00:16:17.000]  被人奚落
[00:16:17.000 --> 00:16:18.000]  被人鞭打
[00:16:18.000 --> 00:16:20.000]  被人打擊的時候
[00:16:20.000 --> 00:16:22.000]  最自然的反應
[00:16:22.000 --> 00:16:24.000]  就應該報仇
[00:16:24.000 --> 00:16:26.000]  Agape的愛
