
[00:00:00.000 --> 00:00:01.400]  大英之妹,平安!
[00:02:45.640 --> 00:02:48.000]  去反省我們自己的人生
[00:02:48.000 --> 00:02:49.800]  反省我自己的生命
[00:02:49.800 --> 00:02:53.320]  無論我在哪一個年紀之中
[00:02:53.320 --> 00:02:55.200]  因為我每一天
[00:02:55.200 --> 00:02:59.000]  我見主之前我都要努力地做
[00:02:59.000 --> 00:03:00.600]  主再來之前
[00:03:00.600 --> 00:03:02.080]  你的生活如何?
[00:03:02.080 --> 00:03:03.600]  我的生活如何?
[00:03:03.600 --> 00:03:05.680]  我預備了
[00:03:05.680 --> 00:03:10.040]  我有沒有預備好主再來這件事呢?
[00:03:10.040 --> 00:03:12.760]  一直以來我以為那些粥米
[00:03:12.760 --> 00:03:14.160]  是不是?叫粥
[00:03:14.160 --> 00:03:17.120]  Ricefield那些粥米
[00:03:17.120 --> 00:03:19.320]  我以為每一粒粥
[00:03:19.320 --> 00:03:20.600]  應該都是
[00:03:20.600 --> 00:03:22.760]  裡面都有米的
[00:03:22.760 --> 00:03:24.840]  你有沒有見過粥米?
[00:03:24.840 --> 00:03:26.360]  我沒有見過
[00:03:26.360 --> 00:03:29.400]  我以為每一粒應該都是
[00:03:29.400 --> 00:03:32.120]  滿滿的飽聞
[00:03:32.120 --> 00:03:35.040]  都是很裡面一定有米的
[00:03:35.040 --> 00:03:36.840]  然後我看到一個視頻
[00:03:36.840 --> 00:03:39.440]  我才知道不是的
[00:03:39.440 --> 00:03:41.680]  如果你這一棵
[00:03:41.680 --> 00:03:44.320]  或者你這一個田
[00:03:44.320 --> 00:03:46.360]  你的粥
[00:03:46.360 --> 00:03:48.320]  如果有蟲的話
[00:03:48.320 --> 00:03:50.160]  如果病了的話
[00:03:50.160 --> 00:03:53.560]  如果你沒有給它有足夠的營養的話
[00:03:53.560 --> 00:03:57.520]  它裡面可以是空的
[00:03:57.520 --> 00:03:59.360]  裡面可以是空的
[00:03:59.360 --> 00:04:02.320]  所以如果你十六歲的人生
[00:04:02.320 --> 00:04:06.600]  你過著好像你六十歲的人生的時候
[00:04:06.600 --> 00:04:09.120]  求神給你可以有一個機會
[00:04:09.120 --> 00:04:12.160]  去重新去整理你自己
[00:04:12.160 --> 00:04:16.520]  你裡面應該是有粥米或者是空心的
[00:04:16.520 --> 00:04:18.360]  你是不是可以活著
[00:04:18.360 --> 00:04:22.080]  有一個很品質的人生裡面
[00:04:22.080 --> 00:04:24.440]  其實今天的經文我們很熟悉
[00:04:24.440 --> 00:04:27.040]  是不是?我們多數的人都有聽過
[00:04:27.040 --> 00:04:28.640]  有沒有?
[00:04:28.640 --> 00:04:32.040]  但是這一段是一個比喻
[00:04:32.040 --> 00:04:33.680]  是耶穌說的比喻
[00:04:33.680 --> 00:04:36.120]  我們知道比喻的目的就是
[00:04:36.120 --> 00:04:38.200]  要藉著一個故事
[00:04:38.200 --> 00:04:40.720]  藉著一個日常的生活
[00:04:40.720 --> 00:04:45.000]  去表達耶穌祂要教導我們的真理
[00:04:45.000 --> 00:04:47.560]  所以我們看完這個比喻
[00:04:47.560 --> 00:04:50.080]  我們應該可以明白多一點
[00:04:50.080 --> 00:04:51.960]  當然有很多的比喻
[00:04:51.960 --> 00:04:52.960]  耶穌說完之後
[00:04:52.960 --> 00:04:55.480]  那些人都不知道祂說什麼
[00:04:55.480 --> 00:04:58.640]  但是神願意讓我們更加明白祂
[00:04:58.640 --> 00:05:00.040]  認識祂
[00:05:00.040 --> 00:05:03.800]  今天我們讀的這一段經文
[00:05:03.800 --> 00:05:08.680]  其實它的故事不是應該由25章開始的
[00:05:08.680 --> 00:05:11.480]  應該是由24章開始的
[00:05:11.480 --> 00:05:14.800]  因為總共24章的時候
[00:05:14.800 --> 00:05:15.960]  就說到
[00:05:15.960 --> 00:05:19.200]  當他們看到這個聖殿的時候
[00:05:19.200 --> 00:05:21.760]  耶穌的門徒就問耶穌
[00:05:21.760 --> 00:05:27.600]  這個世界的幕僚是什麼時候呢?
[00:05:27.600 --> 00:05:31.840]  世界的幕僚是什麼時候呢?
[00:05:31.840 --> 00:05:33.160]  有什麼跡象?
[00:05:33.160 --> 00:05:35.840]  有什麼我們可以看到的嗎?
[00:05:35.840 --> 00:05:37.480]  從那時候到現在
[00:05:37.480 --> 00:05:41.200]  我們看到很多由24章跟我們說的
[00:05:41.200 --> 00:05:42.760]  很多的跡象
[00:05:42.760 --> 00:05:43.560]  有什麼?
[00:05:43.560 --> 00:05:45.680]  有假冒耶穌的名字
[00:05:45.680 --> 00:05:47.840]  有打仗的聲音
[00:05:47.840 --> 00:05:50.320]  民意國的互打
[00:05:50.320 --> 00:05:51.480]  災亡
[00:05:51.480 --> 00:05:52.480]  地戰
[00:05:52.480 --> 00:05:53.680]  地不排
[00:05:53.680 --> 00:05:54.720]  信心跌倒
[00:05:54.720 --> 00:05:57.120]  假先知的愛心探討
[00:05:57.120 --> 00:05:59.280]  還有一件很重要的
[00:05:59.280 --> 00:06:02.600]  就是福音傳遍天下
[00:06:02.600 --> 00:06:05.960]  過去我看到福音傳遍天下
[00:06:05.960 --> 00:06:07.680]  在我好像你的年紀的時候
[00:06:07.680 --> 00:06:11.160]  我覺得好像不是很可能的事
[00:06:11.160 --> 00:06:13.000]  由於需要多少宣教士
[00:06:13.000 --> 00:06:15.120]  才可以去到
[00:06:15.120 --> 00:06:17.480]  因為那時候沒有互聯網
[00:06:17.480 --> 00:06:18.480]  有的是
[00:06:18.480 --> 00:06:22.520]  應該是APP的那個很舊很舊的
[00:06:22.520 --> 00:06:27.360]  那個最後又破產的那個
[00:06:27.360 --> 00:06:29.560]  那時候
[00:06:29.560 --> 00:06:31.560]  那時候的互聯網
[00:06:31.560 --> 00:06:32.920]  不是很普及的
[00:06:32.920 --> 00:06:34.920]  你知道嗎?
[00:06:34.920 --> 00:06:37.440]  那時候如果你用電腦
[00:06:37.440 --> 00:06:39.000]  你很怕什麼?
[00:06:39.000 --> 00:06:40.920]  一按
[00:06:40.920 --> 00:06:43.040]  「死火」它不知道去了哪裡
[00:06:43.040 --> 00:06:45.320]  現在到我這個年紀也很多
[00:06:45.320 --> 00:06:46.400]  但是
[00:06:46.400 --> 00:06:47.720]  你爸爸媽媽很怕
[00:06:47.720 --> 00:06:49.240]  一按不知道去了哪裡
[00:06:49.240 --> 00:06:51.600]  它不敢用電腦
[00:06:51.600 --> 00:06:53.320]  我那個年代是這樣的
[00:06:53.320 --> 00:06:54.640]  所以我會想著
[00:06:54.640 --> 00:06:56.800]  福音要傳遍天下
[00:06:56.800 --> 00:06:58.600]  怎麼傳?
[00:06:58.600 --> 00:07:00.640]  不過現在
[00:07:00.640 --> 00:07:02.440]  多麼容易
[00:07:02.440 --> 00:07:04.120]  你一打開
[00:07:04.120 --> 00:07:06.200]  你一打開你的手機
[00:07:06.200 --> 00:07:07.120]  不是你的電腦
[00:07:07.120 --> 00:07:08.600]  一打開你的手機
[00:07:08.600 --> 00:07:11.320]  福音已經傳遍
[00:07:11.320 --> 00:07:15.680]  每一個手上有手機的人
[00:07:15.680 --> 00:07:17.320]  我們感恩
[00:07:17.320 --> 00:07:21.280]  所以當我們看到這些跡象的時候
[00:07:21.280 --> 00:07:24.160]  我們不是單單看著以色列
[00:07:24.160 --> 00:07:26.360]  和其他人吵架打仗
[00:07:26.360 --> 00:07:29.040]  才會怕主在內
[00:07:29.040 --> 00:07:32.440]  而是我們看很多很多跡象的時候
[00:07:32.440 --> 00:07:34.560]  我們怎樣去想
[00:07:34.560 --> 00:07:36.240]  神在內這件事
[00:07:36.240 --> 00:07:38.240]  我們怎樣去預備呢?
[00:07:38.240 --> 00:07:40.240]  我們有沒有預備呢?
[00:07:40.240 --> 00:07:43.880]  二十五章說了三個比喻
[00:07:43.880 --> 00:07:47.800]  這三個比喻都和天國有關係的
[00:07:47.800 --> 00:07:50.280]  都是和我們說一件事
[00:07:50.280 --> 00:07:53.400]  這三個比喻和我們說一件事
[00:07:53.400 --> 00:07:56.160]  就是你預備好了沒有?
[00:07:56.160 --> 00:07:58.240]  你預備好了沒有?
[00:07:58.240 --> 00:08:00.360]  我們一起先祈禱吧
[00:08:00.360 --> 00:08:03.160]  天父我們來到你面前的時候繼續
[00:08:03.160 --> 00:08:05.800]  懇求你給我們有屬天
[00:08:05.800 --> 00:08:08.680]  你的恩典、你的話語
[00:08:08.680 --> 00:08:13.560]  你的聖靈在我們每一個人中間來橫行
[00:08:13.560 --> 00:08:16.000]  讓孩子來到你面前的時候
[00:08:16.000 --> 00:08:22.480]  可以有清晰明白的廣東話
[00:08:22.480 --> 00:08:26.480]  可以用大兄姊妹可以聽得清楚明白
[00:08:26.480 --> 00:08:28.560]  將這一段時間交托
[00:08:28.560 --> 00:08:30.800]  求神作功
[00:08:30.800 --> 00:08:33.880]  祈禱奉主耶穌基督的聖名求
[00:08:33.880 --> 00:08:35.040]  Amen
[00:08:35.040 --> 00:08:39.800]  我們擁有皇儲的身份
[00:08:39.800 --> 00:08:45.240]  其實我們都應該有皇儲的一個品質、特質
[00:08:45.240 --> 00:08:49.680]  就是我們屬於一個皇室裡面的人
[00:08:49.680 --> 00:08:52.040]  我們要對皇忠心
[00:08:52.040 --> 00:08:55.120]  我們要對皇忠誠
[00:08:55.120 --> 00:08:57.320]  過去我以為皇室的人
[00:08:57.320 --> 00:09:02.000]  是不是每一個人都享受榮華富貴
[00:09:02.000 --> 00:09:05.000]  天天無所事事
[00:09:05.000 --> 00:09:08.520]  就在想我是不是生錯地方
[00:09:08.520 --> 00:09:12.280]  去了不適合的家裡
[00:09:12.280 --> 00:09:16.200]  如果我生在一個皇室裡面
[00:09:16.200 --> 00:09:18.520]  那我就不用工作了
[00:09:18.520 --> 00:09:19.880]  是不是這樣
[00:09:19.880 --> 00:09:21.080]  不是的
[00:09:21.080 --> 00:09:26.720]  現在就好像最近的英國的王子
[00:09:26.720 --> 00:09:28.520]  誰呀?William
[00:09:28.520 --> 00:09:31.240]  他去到新加坡做訪問
[00:09:31.240 --> 00:09:34.160]  其實這也是他的工作
[00:09:34.160 --> 00:09:40.680]  他去訪問他要推動王寶這件事
[00:09:40.680 --> 00:09:43.720]  所以這一段經文讓我們再一次
[00:09:43.720 --> 00:09:46.880]  去明白到我們是屬於神的兒女
[00:09:46.880 --> 00:09:49.000]  而我們在神的兒女裡面
[00:09:49.000 --> 00:09:52.240]  我們有什麼需要去對神
[00:09:52.240 --> 00:09:54.320]  去侍奉祂忠誠
[00:09:54.320 --> 00:09:55.840]  努力幹
[00:09:55.840 --> 00:09:56.520]  好
[00:09:56.520 --> 00:10:00.520]  我們再讀這一兩節的經文
[00:10:00.520 --> 00:10:02.640]  看不看得到?
[00:10:02.640 --> 00:10:04.960]  好,我們一起來讀,請
[00:10:04.960 --> 00:10:09.920]  天國有好象一個要去到…
[00:10:09.920 --> 00:10:16.000]  好,把在場服服他們
[00:10:16.000 --> 00:10:20.880]  他根據各人的…
[00:10:20.880 --> 00:10:23.880]  一個給他兩趴連得
[00:10:23.880 --> 00:10:26.640]  一個給他一趴連得
[00:10:26.640 --> 00:10:29.960]  然後就到外地去了
[00:10:29.960 --> 00:10:33.360]  好,這個地方是跟我們說
[00:10:33.360 --> 00:10:35.440]  很明白這個主人
[00:10:35.440 --> 00:10:37.040]  他要去哪裡?
[00:10:37.040 --> 00:10:38.960]  去出圓滿
[00:10:38.960 --> 00:10:43.240]  就好像梁牧師出去有沒有交代?
[00:10:43.240 --> 00:10:45.640]  有沒有?
[00:10:45.640 --> 00:10:48.080]  應該有交代吧
[00:10:48.080 --> 00:10:55.080]  這個…不過他沒有交代錢吧
[00:10:55.080 --> 00:10:57.640]  他要去出圓滿
[00:10:57.640 --> 00:10:59.320]  所以他要交代
[00:10:59.320 --> 00:11:01.200]  但是他沒有交代什麼
[00:11:01.200 --> 00:11:03.160]  他要去多久?
[00:11:03.160 --> 00:11:04.640]  什麼時候回來?
[00:11:04.640 --> 00:11:06.360]  他都沒有交代說
[00:11:06.360 --> 00:11:07.920]  他回來的日期
[00:11:07.920 --> 00:11:10.640]  他回來的時候要做什麼
[00:11:10.640 --> 00:11:11.720]  或者還沒去…
[00:11:11.720 --> 00:11:13.760]  就是他沒有…
[00:11:13.760 --> 00:11:15.520]  他什麼都沒有交代
[00:11:15.520 --> 00:11:17.720]  只不過他交代給他們
[00:11:17.720 --> 00:11:19.160]  每一個不同…
[00:11:19.160 --> 00:11:22.520]  每一個服飲不同的他連得
[00:11:22.520 --> 00:11:25.120]  這個人應該很富有的,對吧?
[00:11:25.120 --> 00:11:27.600]  還有他應該很懂得管理的
[00:11:27.600 --> 00:11:29.920]  還有他可以很信任別人
[00:11:29.920 --> 00:11:34.360]  所以他可以把他的錢交給不同的人
[00:11:34.360 --> 00:11:37.240]  這個人他很富有
[00:11:37.240 --> 00:11:42.960]  這個銀筆就是他連得
[00:11:42.960 --> 00:11:46.840]  中文聖經翻譯為「千」
[00:11:46.840 --> 00:11:48.360]  五千兩二千兩
[00:11:48.360 --> 00:11:51.680]  不,圓滿就是他連得
[00:11:51.680 --> 00:11:53.800]  他連得的意思是什麼呢?
[00:11:53.800 --> 00:11:56.440]  他連得是一個重量的單位
[00:11:56.440 --> 00:11:58.520]  因為是一個貨幣的單位
[00:11:58.520 --> 00:12:03.000]  一個相當於六千個銀紙
[00:12:03.000 --> 00:12:05.120]  就是一個他連得
[00:12:05.120 --> 00:12:15.120]  等於一個人十六年半的薪酬
[00:12:15.120 --> 00:12:18.160]  你的薪酬十六年半是
[00:12:18.160 --> 00:12:20.760]  等於一個他連得
[00:12:20.760 --> 00:12:22.840]  那你想想
[00:12:22.840 --> 00:12:26.600]  那個拿五個他連得
[00:12:26.600 --> 00:12:29.880]  嘩,吃不完
[00:12:29.880 --> 00:12:32.680]  我都不懂的,已經有多少
[00:12:32.680 --> 00:12:34.520]  你看不看到
[00:12:34.520 --> 00:12:37.680]  他很多,等於他很富有
[00:12:37.680 --> 00:12:40.720]  這個人很富有
[00:12:40.720 --> 00:12:45.720]  他把這些錢交給他的僕人的時候
[00:12:45.720 --> 00:12:47.440]  交給那個僕人
[00:12:47.440 --> 00:12:51.680]  是不是等於這個僕人所擁有的?
[00:12:51.680 --> 00:12:54.400]  是不是?
[00:12:54.400 --> 00:12:56.760]  那你去銀行,你很害怕
[00:12:56.760 --> 00:12:58.560]  你交給那個僕人
[00:12:58.560 --> 00:13:02.160]  是不是那個錢就是屬於那個僕人的錢?
[00:13:02.160 --> 00:13:03.560]  不是的
[00:13:03.560 --> 00:13:05.640]  他是屬於那個什麼?
[00:13:05.640 --> 00:13:07.160]  管理人
[00:13:07.160 --> 00:13:09.040]  他是屬於那個負責
[00:13:09.040 --> 00:13:11.840]  所以他不是這個資金的持有人
[00:13:11.840 --> 00:13:14.440]  他是負責管理
[00:13:14.440 --> 00:13:20.400]  去管理這個主人的物品
[00:13:20.400 --> 00:13:23.640]  但他不是這個物品的主人
[00:13:23.640 --> 00:13:26.560]  這個是不同的東西
[00:13:26.560 --> 00:13:29.720]  大英姊妹神,祝福你,祝福我
[00:13:29.720 --> 00:13:32.800]  神都要你成為一個好的管家
[00:13:32.800 --> 00:13:36.880]  他都賜給你有很多很豐富的
[00:13:36.880 --> 00:13:39.760]  你是那個管理人
[00:13:39.760 --> 00:13:43.400]  你怎樣去管理神給你給我
[00:13:43.400 --> 00:13:45.880]  不同的才幹呢?
[00:13:45.880 --> 00:13:47.920]  每一個人都是獨特的
[00:13:47.920 --> 00:13:50.440]  你懂的,不是我懂的
[00:13:50.440 --> 00:13:53.160]  你懂的,不是我懂的
[00:13:53.160 --> 00:13:56.320]  你可以做的,不是我可以做的
[00:13:56.320 --> 00:13:58.960]  或者你擁有很多金錢
[00:13:58.960 --> 00:14:02.640]  擁有很多不同的能力
[00:14:02.640 --> 00:14:05.840]  甚至你可能是一個很有影響力的人
[00:14:05.840 --> 00:14:07.400]  是神給你的
[00:14:07.400 --> 00:14:11.400]  那你用你的影響力影響了誰呢?
[00:14:11.400 --> 00:14:13.640]  你可能是爸爸,你可能是媽媽
[00:14:13.640 --> 00:14:16.040]  你可能是老師,你可能是學生
[00:14:16.040 --> 00:14:17.680]  你可能是老闆
[00:14:17.680 --> 00:14:22.520]  那你有沒有用不同的三反能力去影響
[00:14:22.520 --> 00:14:27.920]  這個是神賦予你的才幹能力
[00:14:27.920 --> 00:14:30.080]  這個主人都很特別的
[00:14:30.080 --> 00:14:32.680]  因為他懂得怎樣去分配
[00:14:32.680 --> 00:14:35.880]  我們有時都不太懂得去分配
[00:14:35.880 --> 00:14:38.680]  所以我們的子女有時會說
[00:14:38.680 --> 00:14:40.840]  很不公平,很不公平
[00:14:40.840 --> 00:14:44.240]  為甚麼他那塊蛋糕比我那塊蛋糕大呢?
[00:14:44.240 --> 00:14:48.080]  有沒有?
[00:14:48.080 --> 00:14:52.240]  我們是不是很公平可以去分配呢?
[00:14:52.240 --> 00:14:55.320]  我兒子,我兩個兒子,從小到大
[00:14:55.320 --> 00:14:58.040]  我無論拿到甚麼
[00:14:58.040 --> 00:15:01.440]  很小的東西我都會撇掉兩半
[00:15:01.440 --> 00:15:03.480]  即是兩邊,一人一半
[00:15:03.480 --> 00:15:05.240]  你不要咬,你不用咬
[00:15:05.240 --> 00:15:07.240]  你亦都不用比較
[00:15:07.240 --> 00:15:09.680]  所以我看到這段經文的時候
[00:15:09.680 --> 00:15:14.040]  這個主人他是很有分配的能力的
[00:15:14.040 --> 00:15:19.160]  他生的人其實生的都不及銀紙的數目
[00:15:19.160 --> 00:15:20.560]  不同的東西
[00:15:20.560 --> 00:15:23.320]  這個不同不是因為這個主人
[00:15:23.320 --> 00:15:25.720]  他偏生或者偏愛哪一個人
[00:15:25.720 --> 00:15:28.680]  你比較漂亮,那我給你多一點
[00:15:28.680 --> 00:15:32.400]  你好像看來比較聰明,我給你多一點
[00:15:32.400 --> 00:15:36.600]  你看來一般一般,那我給你兩個
[00:15:36.600 --> 00:15:38.760]  那我為了不要你難過
[00:15:38.760 --> 00:15:42.800]  隨便吧,一個攤年,十六年半的工資
[00:15:42.800 --> 00:15:43.680]  我都給你
[00:15:43.680 --> 00:15:44.960]  不是的
[00:15:44.960 --> 00:15:48.520]  不是由這個主人的分配
[00:15:48.520 --> 00:15:52.400]  並不是因為你有多或者少
[00:15:52.400 --> 00:15:54.480]  所以他不是一個數量
[00:15:54.480 --> 00:15:57.840]  所以不是一個比較的心理
[00:15:57.840 --> 00:16:01.000]  主人給的,他的分配
[00:16:01.000 --> 00:16:04.120]  你多我少,或者我多我少
[00:16:04.120 --> 00:16:06.280]  不是一個比較的心
[00:16:06.280 --> 00:16:11.160]  我們華人,我們會著一個
[00:16:11.160 --> 00:16:13.120]  我們的環境,我們的文化
[00:16:13.120 --> 00:16:14.840]  或者我們的生活
[00:16:14.840 --> 00:16:16.880]  很多是有比較的
[00:16:16.880 --> 00:16:19.840]  所以我們時時聽別人說一句
[00:16:19.840 --> 00:16:21.400]  別人家的孩子
[00:16:21.400 --> 00:16:24.000]  你看你那個什麼什麼
[00:16:24.000 --> 00:16:25.520]  他比你好,是嗎
[00:16:25.520 --> 00:16:27.480]  你看你哥哥多抵
[00:16:27.480 --> 00:16:30.240]  他都讀書比你好,什麼什麼
[00:16:30.240 --> 00:16:33.680]  你看你姐姐,什麼什麼
[00:16:33.680 --> 00:16:36.040]  我們都是在生活裏面
[00:16:36.040 --> 00:16:38.120]  活著一個比較的生活
[00:16:38.120 --> 00:16:42.480]  所以我們時時用比較的心理
[00:16:42.480 --> 00:16:44.160]  所以我們看這段經文的時候
[00:16:44.160 --> 00:16:45.160]  我們都會說
[00:16:45.160 --> 00:16:47.120]  這個主人是不是偏心
[00:16:47.120 --> 00:16:49.560]  他有五個兩個一個的
[00:16:49.560 --> 00:16:51.160]  所以其實我說過
[00:16:51.160 --> 00:16:55.640]  並不是神用比較的心理來看
[00:16:55.640 --> 00:16:58.480]  不是那個數量
[00:16:58.480 --> 00:17:01.360]  而是那個質量
[00:17:01.360 --> 00:17:02.920]  不是量
[00:17:02.920 --> 00:17:06.280]  所以我們看的不是這個數目
[00:17:06.280 --> 00:17:09.160]  我們看的是這個態度
[00:17:09.160 --> 00:17:13.080]  這個你拿著那個不同顏值
[00:17:13.080 --> 00:17:15.320]  不同他連得的那個人
[00:17:15.320 --> 00:17:18.680]  你的態度是什麼呢
[00:17:18.680 --> 00:17:21.720]  神不會比你多過
[00:17:21.720 --> 00:17:24.520]  你可以承擔的
[00:17:24.520 --> 00:17:27.840]  神不會比你多過
[00:17:27.840 --> 00:17:29.280]  你可以承擔的
[00:17:29.280 --> 00:17:30.560]  和你旁邊的人說
[00:17:30.560 --> 00:17:31.760]  神不會比你多過
[00:17:31.760 --> 00:17:38.280]  你可以承擔的
[00:17:38.280 --> 00:17:40.600]  只不過我們時時跟神說
[00:17:40.600 --> 00:17:43.720]  神我可以承擔很多很多
[00:17:43.720 --> 00:17:45.280]  是不是
[00:17:45.280 --> 00:17:47.520]  神說我不會比你多過
[00:17:47.520 --> 00:17:48.880]  你可以承擔
[00:17:48.880 --> 00:17:50.320]  為什麼
[00:17:50.320 --> 00:17:53.280]  當你承擔很多
[00:17:53.280 --> 00:17:56.280]  而你承擔不起的時候
[00:17:56.280 --> 00:17:58.240]  你有什麼感覺
[00:17:58.240 --> 00:17:59.800]  你承擔太多
[00:17:59.800 --> 00:18:01.880]  你承擔不起的時候
[00:18:01.880 --> 00:18:04.840]  你有一個挫敗的感覺
[00:18:04.840 --> 00:18:07.680]  你會有失敗感
[00:18:07.680 --> 00:18:11.240]  神希望你有那個挫敗的感覺
[00:18:11.240 --> 00:18:12.920]  失敗的感覺
[00:18:12.920 --> 00:18:16.120]  因為這個失敗或者挫敗的感覺
[00:18:16.120 --> 00:18:19.480]  帶給你的是一個羞愧的心
[00:18:19.480 --> 00:18:21.280]  你會覺得
[00:18:21.280 --> 00:18:22.760]  真是不好意思
[00:18:22.760 --> 00:18:25.280]  你會覺得神我真是賭不住
[00:18:25.280 --> 00:18:26.960]  你會看到你自己的時候
[00:18:26.960 --> 00:18:29.200]  你說我這麼差
[00:18:29.200 --> 00:18:30.840]  為什麼我人人這麼厲害
[00:18:30.840 --> 00:18:32.280]  我這麼差
[00:18:32.280 --> 00:18:34.040]  我是不是loser
[00:18:34.040 --> 00:18:36.040]  是不是叫loser
[00:18:36.040 --> 00:18:37.320]  錯的英文
[00:18:37.320 --> 00:18:40.760]  我是不是loser
[00:18:40.760 --> 00:18:44.560]  大英姊妹
[00:18:44.560 --> 00:18:48.480]  神知道你應該承擔多少
[00:18:48.480 --> 00:18:53.280]  祂不會比你多過
[00:18:53.280 --> 00:18:55.320]  你承受不起的
[00:18:55.320 --> 00:18:57.360]  因為祂愛你
[00:18:57.360 --> 00:19:00.320]  神要看你用什麼態度
[00:19:00.320 --> 00:19:03.760]  去接受祂給你的
[00:19:03.760 --> 00:19:05.440]  這位主人很特別
[00:19:05.440 --> 00:19:08.640]  他也有信任心
[00:19:08.640 --> 00:19:10.920]  信任很重要
[00:19:10.920 --> 00:19:12.040]  是不是
[00:19:12.040 --> 00:19:13.640]  這位主人
[00:19:13.640 --> 00:19:17.400]  他有沒有給他們plan A plan B plan C
[00:19:17.400 --> 00:19:18.360]  沒有
[00:19:18.360 --> 00:19:22.360]  我們試試看有沒有plan A plan B plan C
[00:19:22.360 --> 00:19:23.280]  有沒有
[00:19:23.280 --> 00:19:25.280]  你有沒有
[00:19:25.280 --> 00:19:26.480]  我有
[00:19:26.480 --> 00:19:29.560]  我想著我退休之後我會做什麼
[00:19:29.560 --> 00:19:30.200]  是不是
[00:19:30.200 --> 00:19:32.400]  牧師退休之後我們會做什麼
[00:19:32.400 --> 00:19:35.200]  是plan A
