
[00:00:00.000 --> 00:00:03.600]  知道平安對大家的意義是怎樣
[00:03:07.900 --> 00:03:14.900]  這一班原本跟隨耶穌的一班門徒
[00:03:14.900 --> 00:03:17.900]  門都關了
[00:03:17.900 --> 00:03:20.900]  門都關了
[00:03:20.900 --> 00:03:22.900]  聖經裏面我們去看
[00:03:22.900 --> 00:03:24.900]  聖經的時候就要看清楚
[00:03:24.900 --> 00:03:27.900]  這裏說是門都關了
[00:03:27.900 --> 00:03:28.900]  關了
[00:03:28.900 --> 00:03:31.900]  沒有說門都鎖了
[00:03:31.900 --> 00:03:33.900]  不是鎖上
[00:03:33.900 --> 00:03:36.900]  但是門都關了
[00:03:36.900 --> 00:03:38.900]  突然間有個人在中間
[00:03:38.900 --> 00:03:42.900]  耶穌來站在當中
[00:03:42.900 --> 00:03:46.900]  突然間他們商議的時候
[00:03:46.900 --> 00:03:50.900]  耶穌就站在當中
[00:03:50.900 --> 00:03:52.900]  怕不怕
[00:03:52.900 --> 00:03:53.900]  這下更怕
[00:03:53.900 --> 00:03:57.900]  本來主耶穌基督的身體不見了
[00:03:57.900 --> 00:03:59.900]  都已經害怕商議怎樣處理
[00:03:59.900 --> 00:04:01.900]  約翰就明白
[00:04:01.900 --> 00:04:03.900]  會發生什麼事
[00:04:03.900 --> 00:04:05.900]  因為耶穌曾經跟他們說過
[00:04:05.900 --> 00:04:07.900]  將來我要復活
[00:04:07.900 --> 00:04:10.900]  在這一刻站在當中對他們說
[00:04:10.900 --> 00:04:15.900]  願你們平安
[00:04:15.900 --> 00:04:19.900]  在這裏是一班門徒
[00:04:19.900 --> 00:04:21.900]  知道耶穌在中間的時候
[00:04:21.900 --> 00:04:24.900]  然後說這句話
[00:04:24.900 --> 00:04:29.900]  其實不同的人有不同的反應
[00:04:29.900 --> 00:04:33.900]  不同的體會
[00:04:33.900 --> 00:04:35.900]  如果我們看約翰
[00:04:35.900 --> 00:04:37.900]  約翰是格外內斂
[00:04:37.900 --> 00:04:39.900]  我們在聖經裏常常說
[00:04:39.900 --> 00:04:42.900]  約翰是耶穌基督所愛的門徒
[00:04:42.900 --> 00:04:45.900]  很體貼主耶穌基督的心懷
[00:04:45.900 --> 00:04:48.900]  他看到就相信
[00:04:48.900 --> 00:04:52.900]  又或者他看到就明白
[00:04:52.900 --> 00:04:56.900]  彼得在路加福音的記載
[00:04:56.900 --> 00:04:58.900]  二十四章十月節
[00:04:58.900 --> 00:05:02.900]  他看到在墳墓
[00:05:02.900 --> 00:05:06.900]  耶穌的遺體不見了
[00:05:06.900 --> 00:05:09.900]  就稀奇
[00:05:09.900 --> 00:05:12.900]  他就覺得很奇怪
[00:05:12.900 --> 00:05:15.900]  很稀奇
[00:05:15.900 --> 00:05:18.900]  又或者我們看後一點
[00:05:18.900 --> 00:05:23.900]  二十章較後二十四節的時候
[00:05:23.900 --> 00:05:26.900]  多瑪
[00:05:26.900 --> 00:05:30.900]  他聽到主耶穌基督的福音
[00:05:30.900 --> 00:05:33.900]  他不單止要看
[00:05:33.900 --> 00:05:36.900]  耶穌基督手的釘痕
[00:05:36.900 --> 00:05:39.900]  肋旁的傷
[00:05:39.900 --> 00:05:44.900]  他還好像法醫一樣要去驗
[00:05:44.900 --> 00:05:45.900]  去摸
[00:05:45.900 --> 00:05:47.900]  你讓我摸一摸
[00:05:47.900 --> 00:05:48.900]  看都不夠
[00:05:48.900 --> 00:05:49.900]  十足好像盲人一樣
[00:05:49.900 --> 00:05:51.900]  要去摸
[00:05:51.900 --> 00:05:53.900]  要去感覺
[00:05:53.900 --> 00:05:58.900]  他的手去感受去體會
[00:05:58.900 --> 00:06:02.900]  這就是主耶穌曾經受傷的地方
[00:06:02.900 --> 00:06:08.900]  現在他在我們當中復活了
[00:06:08.900 --> 00:06:11.900]  願你們平安
[00:06:11.900 --> 00:06:13.900]  那個意義是什麼
[00:06:13.900 --> 00:06:19.900]  其實叫一班門徒要勝過懼怕
[00:06:19.900 --> 00:06:21.900]  耶穌是他的師父
[00:06:21.900 --> 00:06:24.900]  是老師
[00:06:24.900 --> 00:06:27.900]  他是天賦差
[00:06:27.900 --> 00:06:29.900]  他要作王
[00:06:29.900 --> 00:06:31.900]  猶太人的觀念
[00:06:31.900 --> 00:06:35.900]  他們認為彌賽亞尼道就是一個軍事的強人
[00:06:35.900 --> 00:06:38.900]  要帶領他們復國建國
[00:06:38.900 --> 00:06:44.900]  誰不知這位主耶穌尼道是一個僕人的樣式
[00:06:44.900 --> 00:06:48.900]  他用非暴力的形式
[00:06:48.900 --> 00:06:52.900]  面對捉拿
[00:06:52.900 --> 00:06:56.900]  面對審問
[00:06:56.900 --> 00:07:00.900]  面對要被釘
[00:07:00.900 --> 00:07:04.900]  門徒在那一刻可能都害怕被追捕
[00:07:04.900 --> 00:07:10.900]  不知道怎樣去處理耶穌復活的消息
[00:07:10.900 --> 00:07:14.900]  但在那一刻他們看到
[00:07:14.900 --> 00:07:17.900]  耶穌的出現來到門徒當中
[00:07:17.900 --> 00:07:23.900]  這一句猶太人很普通的問候說話
[00:07:23.900 --> 00:07:26.900]  這句普通問候的說話
[00:07:26.900 --> 00:07:30.900]  是去表達神對我們每一個人
[00:07:30.900 --> 00:07:34.900]  一種美善美好的賜予的時候
[00:07:34.900 --> 00:07:37.900]  我們就有一份從祂而來的平安
[00:07:37.900 --> 00:07:39.900]  門徒很懼怕
[00:07:39.900 --> 00:07:41.900]  是因為怕被捉
[00:07:41.900 --> 00:07:43.900]  弟兄姊妹
[00:07:43.900 --> 00:07:47.900]  你怎樣克服懼怕呢?
[00:07:47.900 --> 00:07:50.900]  又或者倒轉問一個問題
[00:07:50.900 --> 00:07:56.900]  什麼是勇氣呢?
[00:07:56.900 --> 00:07:58.900]  有沒有人說我沒有怕
[00:07:58.900 --> 00:07:59.900]  我什麼都不怕
[00:07:59.900 --> 00:08:01.900]  有沒有啊?
[00:08:01.900 --> 00:08:03.900]  你肯定有些東西害怕的
[00:08:03.900 --> 00:08:07.900]  有沒有啊?
[00:08:07.900 --> 00:08:09.900]  我家裏幾個女士
[00:08:09.900 --> 00:08:12.900]  她們就很害怕蟑螂
[00:08:12.900 --> 00:08:13.900]  很怕蟑螂
[00:08:13.900 --> 00:08:15.900]  不是細細隻那隻
[00:08:15.900 --> 00:08:17.900]  是大大隻那隻
[00:08:17.900 --> 00:08:21.900]  天氣很蟻還要飛那隻
[00:08:21.900 --> 00:08:25.900]  那時候我在家裏就很MAN
[00:08:25.900 --> 00:08:29.900]  因為家裏是我唯一可以處理蟑螂
[00:08:29.900 --> 00:08:30.900]  現在還有個兒子
[00:08:30.900 --> 00:08:32.900]  他在外國讀書的時候
[00:08:32.900 --> 00:08:37.900]  就是我去處理
[00:08:37.900 --> 00:08:40.900]  什麼是勇氣呢?
[00:08:40.900 --> 00:08:43.900]  勇氣就是你知怕
[00:08:43.900 --> 00:08:45.900]  你知你怕什麼
[00:08:45.900 --> 00:08:49.900]  然後你去面對它
[00:08:49.900 --> 00:08:54.900]  你去面對它
[00:08:54.900 --> 00:08:59.900]  所以我就是蟑螂殺手
[00:08:59.900 --> 00:09:04.900]  在牆那裏拿起拖鞋就拍下去
[00:09:04.900 --> 00:09:06.900]  拖鞋大大隻拍下去
[00:09:06.900 --> 00:09:07.900]  拍完就清理
[00:09:07.900 --> 00:09:10.900]  清理那個氣味 清理那個遺體
[00:09:10.900 --> 00:09:12.900]  然後有時候
[00:09:12.900 --> 00:09:14.900]  我就為了訓練他們的膽子
[00:09:14.900 --> 00:09:18.900]  捉住那隻蟑螂給那些女士看
[00:09:18.900 --> 00:09:20.900]  她們肯走
[00:09:20.900 --> 00:09:23.900]  因為她們沒有這個勇氣面對蟑螂
[00:09:23.900 --> 00:09:28.900]  甚至死去的蟑螂
[00:09:28.900 --> 00:09:30.900]  我有一次很害怕
[00:09:30.900 --> 00:09:33.900]  在大浪西游泳
[00:09:33.900 --> 00:09:39.900]  在大浪西游泳是晚上
[00:09:39.900 --> 00:09:41.900]  很黑
[00:09:41.900 --> 00:09:42.900]  我們游泳
[00:09:42.900 --> 00:09:44.900]  穿著泳褲
[00:09:44.900 --> 00:09:46.900]  在大海黑漆漆地游
[00:09:46.900 --> 00:09:48.900]  游下游下
[00:09:48.900 --> 00:09:50.900]  享受著月光的時候
[00:09:50.900 --> 00:09:57.900]  突然間手撥到一些東西
[00:09:57.900 --> 00:10:00.900]  那一下真的很害怕
[00:10:00.900 --> 00:10:03.900]  如果那一口氣不能呼吸就會淹死
[00:10:03.900 --> 00:10:09.900]  是膠袋
[00:10:09.900 --> 00:10:12.900]  願你們平安勝過懼怕
[00:10:12.900 --> 00:10:13.900]  你知道你怕什麼
[00:10:13.900 --> 00:10:15.900]  而有勇氣去面對
[00:10:15.900 --> 00:10:17.900]  你們這些門徒
[00:10:17.900 --> 00:10:18.900]  面對耶穌被捉拿
[00:10:18.900 --> 00:10:20.900]  他們的師父被捉了
[00:10:20.900 --> 00:10:21.900]  怎樣呢
[00:10:21.900 --> 00:10:22.900]  我們是跟隨
[00:10:22.900 --> 00:10:25.900]  我們都應該要被捉
[00:10:25.900 --> 00:10:27.900]  所以他怕猶太人
[00:10:27.900 --> 00:10:29.900]  就關了門
[00:10:29.900 --> 00:10:31.900]  耶穌來到
[00:10:31.900 --> 00:10:34.900]  願你們平安
[00:10:34.900 --> 00:10:38.900]  祝願他們在懼怕裡得到安慰
[00:10:38.900 --> 00:10:42.900]  去安撫他們的情緒
[00:10:42.900 --> 00:10:44.900]  弟兄害怕有弟兄的表現
[00:10:44.900 --> 00:10:46.900]  姐妹害怕有姐妹的表現
[00:10:46.900 --> 00:10:48.900]  有些人害怕會大聲說話
[00:10:48.900 --> 00:10:51.900]  有些人害怕手也抖了
[00:10:51.900 --> 00:10:52.900]  腳也麻了
[00:10:52.900 --> 00:10:55.900]  臉也青了
[00:10:55.900 --> 00:10:57.900]  裡面的害怕你看不到
[00:10:57.900 --> 00:10:58.900]  心跳加速
[00:10:58.900 --> 00:11:01.900]  加速的時候腎上腺又增加
[00:11:01.900 --> 00:11:06.900]  其實這個是我們動物的本能
[00:11:06.900 --> 00:11:08.900]  任何動物害怕的時候
[00:11:08.900 --> 00:11:09.900]  他都會有腎上腺增加
[00:11:09.900 --> 00:11:14.900]  準備走
[00:11:14.900 --> 00:11:16.900]  弟兄姐妹
[00:11:16.900 --> 00:11:17.900]  當你害怕的時候
[00:11:17.900 --> 00:11:20.900]  你要說出你害怕什麼
[00:11:20.900 --> 00:11:23.900]  你怕什麼
[00:11:23.900 --> 00:11:26.900]  耶穌死了
[00:11:26.900 --> 00:11:28.900]  突然間出現
[00:11:28.900 --> 00:11:30.900]  站在當中對他們說
[00:11:30.900 --> 00:11:33.900]  願你們平安
[00:11:33.900 --> 00:11:36.900]  這個平安就成為一個很大的安慰
[00:11:36.900 --> 00:11:40.900]  因為約翰在之前已經記述
[00:11:40.900 --> 00:11:42.900]  和主耶穌基督的對話
[00:11:42.900 --> 00:11:45.900]  我死後要復活
[00:11:45.900 --> 00:11:49.900]  在這一刻明白了
[00:11:49.900 --> 00:11:53.900]  原來耶穌來
[00:11:53.900 --> 00:11:58.900]  要給他們有一個很重要的裝備
[00:11:58.900 --> 00:12:01.900]  給他們平安
[00:12:01.900 --> 00:12:04.900]  這個不是我們在見得到
[00:12:04.900 --> 00:12:08.900]  頭盔、寶劍、腰帶
[00:12:08.900 --> 00:12:11.900]  而是在我們生命裡面
[00:12:11.900 --> 00:12:13.900]  要得著平安
[00:12:13.900 --> 00:12:16.900]  接著主耶穌有一個動作
[00:12:16.900 --> 00:12:18.900]  在二十節
[00:12:18.900 --> 00:12:19.900]  說了這話
[00:12:19.900 --> 00:12:25.900]  就把手和肋旁給他們看
[00:12:25.900 --> 00:12:32.900]  門徒看見主就起來了
[00:12:32.900 --> 00:12:35.900]  其他福音書的記載還清楚說
[00:12:35.900 --> 00:12:36.900]  你看我摸
[00:12:36.900 --> 00:12:39.900]  你可以感受得到
[00:12:39.900 --> 00:12:40.900]  在當下那一刻
[00:12:40.900 --> 00:12:44.900]  門徒就確認這個不是別人
[00:12:44.900 --> 00:12:48.900]  正正是被釘的耶穌
[00:12:48.900 --> 00:12:50.900]  門徒見到主耶穌
[00:12:50.900 --> 00:12:52.900]  正在那一刻和他相處了三年
[00:12:52.900 --> 00:12:54.900]  最後走上十字架
[00:12:54.900 --> 00:12:56.900]  見著他氣絕
[00:12:56.900 --> 00:12:59.900]  禮拜五、禮拜六
[00:12:59.900 --> 00:13:01.900]  然後第三天
[00:13:01.900 --> 00:13:05.900]  七天的頭一天復活了
[00:13:05.900 --> 00:13:09.900]  先前早上門徒見到空的墳墓
[00:13:09.900 --> 00:13:13.900]  班上在這一節的描述
[00:13:13.900 --> 00:13:20.900]  門徒看到就開心了
[00:13:20.900 --> 00:13:22.900]  原來主耶穌真的復活
[00:13:22.900 --> 00:13:24.900]  這位主真的勝過死亡
[00:13:24.900 --> 00:13:27.900]  他復活的大能
[00:13:27.900 --> 00:13:29.900]  告訴他們
[00:13:29.900 --> 00:13:30.900]  告訴他們每一個
[00:13:30.900 --> 00:13:32.900]  告訴當時每一個門徒
[00:13:32.900 --> 00:13:37.900]  他應驗了他的意願
[00:13:37.900 --> 00:13:39.900]  這班門徒
[00:13:39.900 --> 00:13:42.900]  他們不單止有平安
[00:13:42.900 --> 00:13:43.900]  在這一刻
[00:13:43.900 --> 00:13:45.900]  他們都喜樂
[00:13:45.900 --> 00:13:47.900]  原來今天
[00:13:47.900 --> 00:13:49.900]  我們每一個弟兄姊妹
[00:13:49.900 --> 00:13:50.900]  我們在世
[00:13:50.900 --> 00:13:54.900]  我們將要我們所擁有的
[00:13:54.900 --> 00:13:57.900]  這一份平安去和人分享
[00:13:57.900 --> 00:13:59.900]  我們所有的喜樂
[00:13:59.900 --> 00:14:01.900]  要去傳揚的時候
[00:14:01.900 --> 00:14:04.900]  就成為我們一個很重要的
[00:14:04.900 --> 00:14:08.900]  內在生命可以有的裝備
[00:14:08.900 --> 00:14:09.900]  原來
[00:14:09.900 --> 00:14:11.900]  主耶穌來到
[00:14:11.900 --> 00:14:14.900]  叫我們勝過懼怕
[00:14:14.900 --> 00:14:17.900]  叫我們得著喜樂
[00:14:17.900 --> 00:14:19.900]  耶穌復活的顯現
[00:14:19.900 --> 00:14:20.900]  就成為我們今天
[00:14:20.900 --> 00:14:22.900]  基督教我們的信仰裏面
[00:14:22.900 --> 00:14:24.900]  一個很重要的核心
[00:14:24.900 --> 00:14:26.900]  一個很重要的一環
[00:14:26.900 --> 00:14:27.900]  因為這個世界上
[00:14:27.900 --> 00:14:29.900]  沒有其他任何的宗教
[00:14:29.900 --> 00:14:34.900]  沒有其他任何的信仰
[00:14:34.900 --> 00:14:36.900]  的教主
[00:14:36.900 --> 00:14:38.900]  是告訴人知道
[00:14:38.900 --> 00:14:42.900]  我已經復活
[00:14:42.900 --> 00:14:46.900]  這個是永恆生命的展示
[00:14:46.900 --> 00:14:51.900]  就好像保羅在哥林多前書第十五章所講
[00:14:51.900 --> 00:14:53.900]  基督的復活
[00:14:53.900 --> 00:14:56.900]  是初熟的果子
[00:14:56.900 --> 00:15:00.900]  是永恆生命初熟的果子
[00:15:00.900 --> 00:15:03.900]  今天我們每一個跟隨主耶穌基督的人
[00:15:03.900 --> 00:15:09.900]  我們將來都有這個復活的盼望
[00:15:09.900 --> 00:15:12.900]  又或者我們這個肉身的身體離開這個世界
[00:15:12.900 --> 00:15:16.900]  我們都會享受
[00:15:16.900 --> 00:15:23.900]  神所應許給我們的永恆生命的福樂
[00:15:23.900 --> 00:15:25.900]  講了這句說話
[00:15:25.900 --> 00:15:27.900]  不單止給他們聽
[00:15:27.900 --> 00:15:31.900]  然後給他們看
[00:15:31.900 --> 00:15:33.900]  門徒看到了
[00:15:33.900 --> 00:15:35.900]  就喜樂
[00:15:35.900 --> 00:15:40.900]  其實不單止是在我們內在
[00:15:40.900 --> 00:15:42.900]  給我們有一份的平安
[00:15:42.900 --> 00:15:43.900]  有一份的喜樂
[00:15:43.900 --> 00:15:45.900]  其實更加重要的是
[00:15:45.900 --> 00:15:47.900]  接著之後的那幾節
[00:15:47.900 --> 00:15:49.900]  21節
[00:15:49.900 --> 00:15:51.900]  再一次耶穌跟他們講
[00:15:51.900 --> 00:15:53.900]  願你們平安
[00:15:53.900 --> 00:15:55.900]  夫怎樣差遣了我
[00:15:55.900 --> 00:15:58.900]  我來到這個世界上
[00:15:58.900 --> 00:16:01.900]  神因為愛世人的緣故
[00:16:01.900 --> 00:16:04.900]  我被差來到這個世界上
[00:16:04.900 --> 00:16:06.900]  夫怎樣差遣我
[00:16:06.900 --> 00:16:09.900]  我來到是去遵行神的旨意
[00:16:09.900 --> 00:16:11.900]  今天我復活了
[00:16:11.900 --> 00:16:13.900]  我顯現了
[00:16:13.900 --> 00:16:17.900]  我都照樣差遣你們
[00:16:17.900 --> 00:16:21.900]  這個就很重要
[00:16:21.900 --> 00:16:23.900]  當我們被差遣的時候
[00:16:23.900 --> 00:16:25.900]  我們很害怕
[00:16:25.900 --> 00:16:27.900]  我們有焦慮
[00:16:27.900 --> 00:16:29.900]  我們有恐懼
[00:16:29.900 --> 00:16:30.900]  我們有戰略的時候
[00:16:30.900 --> 00:16:34.900]  我們根本就走得不遠
[00:16:34.900 --> 00:16:38.900]  但是平安很重要
[00:16:38.900 --> 00:16:40.900]  再重複
[00:16:40.900 --> 00:16:42.900]  願你們平安
[00:16:42.900 --> 00:16:44.900]  不單止是不懼怕
[00:16:44.900 --> 00:16:47.900]  更重要的是給門徒
[00:16:47.900 --> 00:16:49.900]  給一班的仕徒
[00:16:49.900 --> 00:16:51.900]  給我們今天信耶穌的人
[00:16:51.900 --> 00:16:53.900]  我們成立了教會
[00:16:53.900 --> 00:16:54.900]  我們建立教會
[00:16:54.900 --> 00:16:56.900]  主耶穌基督
[00:16:56.900 --> 00:16:58.900]  執行生命復活的主則
[00:16:58.900 --> 00:17:01.900]  成為這個教會的根基
[00:17:01.900 --> 00:17:04.900]  你和我都要接受差遣
[00:17:04.900 --> 00:17:08.900]  我們都需要勇氣和能力
[00:17:08.900 --> 00:17:10.900]  原來這位差遣者
[00:17:10.900 --> 00:17:11.900]  耶穌
[00:17:11.900 --> 00:17:13.900]  他帶著權柄
[00:17:13.900 --> 00:17:17.900]  去完成天父託付給他的使命
[00:17:17.900 --> 00:17:19.900]  這個福音的使命是什麼
[00:17:19.900 --> 00:17:21.900]  叫罪人悔改
[00:17:21.900 --> 00:17:24.900]  是一個赦罪的信息
[00:17:24.900 --> 00:17:25.900]  叫人和好
[00:17:25.900 --> 00:17:28.900]  這個世界很多紛爭
[00:17:28.900 --> 00:17:30.900]  人的罪性
[00:17:30.900 --> 00:17:33.900]  叫人與人之間很多衝突
[00:17:33.900 --> 00:17:38.900]  他來不單止是傳一個平安的信息
[00:17:38.900 --> 00:17:41.900]  這個赦罪的權柄
[00:17:41.900 --> 00:17:44.900]  告訴我們每一個字
[00:17:44.900 --> 00:17:48.900]  當我們認罪悔改的時候
[00:17:48.900 --> 00:17:50.900]  我們都能夠得著
[00:17:50.900 --> 00:17:56.900]  一個永恆生命的盼望
[00:17:56.900 --> 00:17:58.900]  原來今天在我們這個世界裡面
[00:17:58.900 --> 00:18:02.900]  我們做基督徒的
[00:18:02.900 --> 00:18:07.900]  其實我們面對的是一個敵視的世界
[00:18:07.900 --> 00:18:12.900]  敵視我們一群基督徒的世界
[00:18:12.900 --> 00:18:15.900]  主耶穌他說
[00:18:15.900 --> 00:18:19.900]  我們在這個世上有苦難
[00:18:19.900 --> 00:18:21.900]  但是我告訴你們你們有平安
[00:18:21.900 --> 00:18:22.900]  我所賜給你的平安
[00:18:22.900 --> 00:18:27.900]  不是一般人可以有的平安
[00:18:27.900 --> 00:18:29.900]  頂子妹
[00:18:29.900 --> 00:18:33.900]  當我們去領受去體會
[00:18:33.900 --> 00:18:35.900]  這份平安和喜樂的時候
[00:18:35.900 --> 00:18:36.900]  我們要準備接受
[00:18:36.900 --> 00:18:38.900]  踩險進入這個世界
[00:18:38.900 --> 00:18:41.900]  這個世界是一個什麼世界
[00:18:41.900 --> 00:18:45.900]  是一個很複雜的世界
[00:18:45.900 --> 00:18:49.900]  很奸狡的世界
[00:18:49.900 --> 00:18:51.900]  是一個很多變的世界
[00:18:51.900 --> 00:18:57.900]  是一個很變化很快的世界
[00:18:57.900 --> 00:19:01.900]  是一個很凶險的世界
[00:19:01.900 --> 00:19:05.900]  但是這位主告訴我們
[00:19:05.900 --> 00:19:08.900]  從上頭而來給我們有平安
[00:19:08.900 --> 00:19:16.900]  要去勝過這個撒旦掌權的世界
[00:19:16.900 --> 00:19:19.900]  如果勇氣是知道我們害怕
[00:19:19.900 --> 00:19:22.900]  知道我們害怕什麼
[00:19:22.900 --> 00:19:27.900]  而願意去面對的時候
[00:19:27.900 --> 00:19:31.900]  今天你和我作為主耶穌基督的門徒
[00:19:31.900 --> 00:19:37.900]  我們要奉命去接受這個踩險
[00:19:37.900 --> 00:19:40.900]  這個踩險是一個莊嚴的
[00:19:40.900 --> 00:19:42.900]  使命的踩險
[00:19:42.900 --> 00:19:47.900]  是要我們不要懼怕
[00:19:47.900 --> 00:19:49.900]  更重要的
[00:19:49.900 --> 00:19:54.900]  踩險我們那位是沒有能力
[00:19:54.900 --> 00:19:57.900]  一位的主
[00:19:57.900 --> 00:20:00.900]  我們體會主耶穌基督在這個社區
[00:20:00.900 --> 00:20:03.900]  要我們所做的工作
[00:20:03.900 --> 00:20:07.900]  我們要去服侍一些有需要的人的時候
[00:20:07.900 --> 00:20:09.900]  我們就要做了
[00:20:09.900 --> 00:20:12.900]  但是做的過程我們都有忐忑
[00:20:12.900 --> 00:20:17.900]  我們都有焦慮
[00:20:17.900 --> 00:20:19.900]  惠國威執事在聯報說
[00:20:19.900 --> 00:20:21.900]  他都記掛著派飯
[00:20:21.900 --> 00:20:23.900]  或者開飯的服務
[00:20:23.900 --> 00:20:25.900]  為什麼?
[00:20:25.900 --> 00:20:28.900]  我們沒試過
[00:20:28.900 --> 00:20:30.900]  我們不知道什麼人來
[00:20:30.900 --> 00:20:33.900]  不知道夠不夠飯
[00:20:33.900 --> 00:20:35.900]  不知道我們這些義工
[00:20:35.900 --> 00:20:37.900]  是不是每天都是吃那些飯
[00:20:37.900 --> 00:20:39.900]  因為派籍我們每天都要吃那些飯
[00:20:39.900 --> 00:20:40.900]  最近好一點了
[00:20:40.900 --> 00:20:41.900]  我們少吃了
[00:20:41.900 --> 00:20:42.900]  因為派多了
[00:20:42.900 --> 00:20:44.900]  人們肥了
[00:20:44.900 --> 00:20:45.900]  每天都是吃那類飯
[00:20:45.900 --> 00:20:47.900]  雖然有幾樣我們選
[00:20:47.900 --> 00:20:49.900]  但是我們都不想
[00:20:49.900 --> 00:20:51.900]  我們要去服侍這個社區
[00:20:51.900 --> 00:20:54.900]  我們有焦慮
[00:20:54.900 --> 00:21:00.900]  但是如果神給我們的恩典
[00:21:00.900 --> 00:21:02.900]  要我們去做這個工作的時候
[00:21:02.900 --> 00:21:04.900]  我們就遵命
[00:21:04.900 --> 00:21:06.900]  我們就去做
[00:21:06.900 --> 00:21:09.900]  山崖門每個人都是好人
[00:21:09.900 --> 00:21:10.900]  是不是在這裡
[00:21:10.900 --> 00:21:13.900]  因為我們絕大部分都是信耶穌
[00:21:13.900 --> 00:21:16.900]  坐在這裡聽牧師講道的都是好人
[00:21:16.900 --> 00:21:19.900]  但是沒聽過講道的人是怎樣的
[00:21:19.900 --> 00:21:21.900]  不知道
