
[00:00:00.000 --> 00:00:02.000]  鄧家彪:請自我平安
[00:02:17.500 --> 00:02:19.500]  但願主耶穌基督的榜樣
[00:02:19.500 --> 00:02:23.500]  成為我們的幫助
[00:02:23.500 --> 00:02:25.500]  祈禱奉耶穌基督的名
[00:02:25.500 --> 00:02:31.500]  10月1日香港發生了一個很大的事情
[00:02:31.500 --> 00:02:36.500]  就是南丫島發生了一個所謂空前的海難
[00:02:36.500 --> 00:02:39.500]  當日我不在香港
[00:02:39.500 --> 00:02:42.500]  假期我去了台灣
[00:02:42.500 --> 00:02:50.500]  去到花蓮附近一個很靜的小的海濱度假區
[00:02:50.500 --> 00:02:54.500]  那裏只有幾十間民宿度假的地方
[00:02:54.500 --> 00:02:56.500]  對著太平洋
[00:02:56.500 --> 00:02:59.500]  很小的地方
[00:02:59.500 --> 00:03:04.500]  吃飯的地方只有一間
[00:03:04.500 --> 00:03:07.500]  晚上只有一間吃東西的地方
[00:03:07.500 --> 00:03:09.500]  只有十個八個人在那裏吃東西
[00:03:09.500 --> 00:03:11.500]  我坐在那裏吃東西的時候
[00:03:11.500 --> 00:03:12.500]  我望一望
[00:03:12.500 --> 00:03:14.500]  旁邊有一個很熟悉的面孔
[00:03:14.500 --> 00:03:17.500]  他低頭在看一本書
[00:03:17.500 --> 00:03:22.500]  那本書叫《正義一場思辨之旅》
[00:03:22.500 --> 00:03:26.500]  這本書是哈佛大學一個教授
[00:03:26.500 --> 00:03:27.500]  他開的課
[00:03:27.500 --> 00:03:28.500]  他開了很多年
[00:03:28.500 --> 00:03:30.500]  很熱門的
[00:03:30.500 --> 00:03:33.500]  就是這個題目叫《正義一場思辨之旅》
[00:03:33.500 --> 00:03:42.500]  桑爾德教授就在裏面討論到古今一些正義倫理上的道德難題
[00:03:42.500 --> 00:03:44.500]  並且將這個課程開放
[00:03:44.500 --> 00:03:46.500]  又上youtube
[00:03:46.500 --> 00:03:48.500]  你今天聽完之後可以上youtube去看
[00:03:48.500 --> 00:03:50.500]  可以一輯一輯的
[00:03:50.500 --> 00:03:53.500]  也出了不同版本的書
[00:03:53.500 --> 00:03:55.500]  這位老人家
[00:03:55.500 --> 00:03:58.500]  我熟悉的面孔老人家就在看這本書
[00:03:58.500 --> 00:04:00.500]  就很吸引我
[00:04:00.500 --> 00:04:03.500]  為什麼他會在這裏
[00:04:03.500 --> 00:04:05.500]  一個這麼僻靜的
[00:04:05.500 --> 00:04:07.500]  這麼小小的地方
[00:04:07.500 --> 00:04:10.500]  見到一個香港人都很熟悉的面孔
[00:04:10.500 --> 00:04:13.500]  就是黃王發先生
[00:04:13.500 --> 00:04:17.500]  我們前的立法會議員主席
[00:04:17.500 --> 00:04:20.500]  他沒有看到我
[00:04:20.500 --> 00:04:22.500]  他不認識我的
[00:04:22.500 --> 00:04:23.500]  但我認識他
[00:04:23.500 --> 00:04:25.500]  我們在吃飯的時候
[00:04:25.500 --> 00:04:27.500]  我們四目交投望一望
[00:04:27.500 --> 00:04:28.500]  他有一個反應
[00:04:28.500 --> 00:04:30.500]  他知道我是香港人
[00:04:30.500 --> 00:04:31.500]  認識他的意思
[00:04:31.500 --> 00:04:32.500]  他馬上起來
[00:04:32.500 --> 00:04:34.500]  握手
[00:04:34.500 --> 00:04:36.500]  抱歉抱歉
[00:04:36.500 --> 00:04:39.500]  不記得你是哪位的意思
[00:04:39.500 --> 00:04:40.500]  我說阿發叔
[00:04:40.500 --> 00:04:42.500]  你不認識我的
[00:04:42.500 --> 00:04:44.500]  你我當然認識你
[00:04:44.500 --> 00:04:45.500]  我就說
[00:04:45.500 --> 00:04:47.500]  不過有些你認識的人
[00:04:47.500 --> 00:04:48.500]  我也認識的
[00:04:48.500 --> 00:04:51.500]  簡單地交換一下意見
[00:04:51.500 --> 00:04:53.500]  就沒有坐下來聊天
[00:04:53.500 --> 00:04:55.500]  因為這兩個老人家
[00:04:55.500 --> 00:04:57.500]  他和我
[00:04:57.500 --> 00:04:59.500]  一拉開話題
[00:04:59.500 --> 00:05:04.500]  可能整個道家氣氛就沒有了
[00:05:04.500 --> 00:05:06.500]  我們都沒有了
[00:05:06.500 --> 00:05:07.500]  特別是陌生人
[00:05:07.500 --> 00:05:10.500]  陌生的朋友
[00:05:10.500 --> 00:05:12.500]  其實阿發叔
[00:05:12.500 --> 00:05:15.500]  都離開了政治這個圈子
[00:05:15.500 --> 00:05:17.500]  偶然做了一些特約訪問
[00:05:17.500 --> 00:05:19.500]  他的關心仍然在這裏
[00:05:19.500 --> 00:05:21.500]  他仍然看過那本書
[00:05:21.500 --> 00:05:24.500]  仍然思考
[00:05:24.500 --> 00:05:26.500]  什麼是正義的問題
[00:05:26.500 --> 00:05:28.500]  他的卡片裏面
[00:05:28.500 --> 00:05:30.500]  後面的印章
[00:05:30.500 --> 00:05:32.500]  請瀏覽及指教
[00:05:32.500 --> 00:05:36.500]  黃宏發漢斯英譯
[00:05:36.500 --> 00:05:38.500]  他弄了一個網站
[00:05:38.500 --> 00:05:41.500]  將他的漢斯英譯放上去
[00:05:41.500 --> 00:05:44.500]  現在都少談政治
[00:05:44.500 --> 00:05:46.500]  多講風月
[00:05:46.500 --> 00:05:48.500]  始終都是關心
[00:05:48.500 --> 00:05:51.500]  其實政治你離不開的
[00:05:51.500 --> 00:05:55.500]  離不開
[00:05:55.500 --> 00:05:57.500]  我回到香港的時候
[00:05:57.500 --> 00:05:59.500]  就要回到現實
[00:05:59.500 --> 00:06:01.500]  因為我做縣務的
[00:06:01.500 --> 00:06:03.500]  當時海難之後
[00:06:03.500 --> 00:06:07.500]  傷者就送到醫院
[00:06:07.500 --> 00:06:09.500]  在海面上我們做不到什麼
[00:06:09.500 --> 00:06:11.500]  和我們的關係比較疏離
[00:06:11.500 --> 00:06:13.500]  但是去到醫院
[00:06:13.500 --> 00:06:15.500]  和我們的關係比較好
[00:06:15.500 --> 00:06:17.500]  如果醫生有機會參與
[00:06:17.500 --> 00:06:19.500]  當然是很直接
[00:06:19.500 --> 00:06:22.500]  但是我們的縣務也沒有辦法
[00:06:22.500 --> 00:06:25.500]  去到醫院的現場
[00:06:25.500 --> 00:06:27.500]  這次我們的刊物寫了一篇文章
[00:06:27.500 --> 00:06:29.500]  做了一個報道
[00:06:29.500 --> 00:06:30.500]  題目叫
[00:06:30.500 --> 00:06:33.500]  當煙花熄滅之後
[00:06:33.500 --> 00:06:35.500]  當時的海面很特別
[00:06:35.500 --> 00:06:39.500]  八點多就是海難
[00:06:39.500 --> 00:06:41.500]  煙花在放的時候
[00:06:41.500 --> 00:06:43.500]  南丫島的海面
[00:06:43.500 --> 00:06:47.500]  是最緊急地在救援
[00:06:47.500 --> 00:06:49.500]  那段時間
[00:06:49.500 --> 00:06:54.500]  是一個很荒謬的現場
[00:06:54.500 --> 00:06:56.500]  熱烈慶祝
[00:06:56.500 --> 00:06:58.500]  兩邊維港的人都說
[00:06:58.500 --> 00:07:00.500]  很漂亮
[00:07:00.500 --> 00:07:02.500]  那邊的人就說救命啊
[00:07:02.500 --> 00:07:04.500]  很荒謬的現場
[00:07:04.500 --> 00:07:06.500]  但這是現實
[00:07:06.500 --> 00:07:08.500]  煙花熄滅之後
[00:07:08.500 --> 00:07:11.500]  傷者送到醫院
[00:07:11.500 --> 00:07:14.500]  災難的現場就移到後面
[00:07:14.500 --> 00:07:20.500]  叫做南丫島的後牆醫院
[00:07:20.500 --> 00:07:23.500]  這個災難的現場會移
[00:07:23.500 --> 00:07:26.500]  我們看政治問題或社會問題
[00:07:26.500 --> 00:07:28.500]  很多時候在政府總部
[00:07:28.500 --> 00:07:30.500]  或是立法會
[00:07:30.500 --> 00:07:32.500]  我們打電視
[00:07:32.500 --> 00:07:36.500]  那裡就是一個政治角力的現場
[00:07:36.500 --> 00:07:39.500]  其實它會延伸
[00:07:39.500 --> 00:07:41.500]  去到學校
[00:07:41.500 --> 00:07:43.500]  教科事件就是去到學校
[00:07:43.500 --> 00:07:45.500]  去到教會
[00:07:45.500 --> 00:07:47.500]  去到我們的家庭
[00:07:47.500 --> 00:07:50.500]  避無可避
[00:07:50.500 --> 00:07:54.500]  有些人說這些事與我無關
[00:07:54.500 --> 00:07:56.500]  沒得與你無關
[00:07:56.500 --> 00:07:58.500]  耶穌絕對不是一個政治人物
[00:07:58.500 --> 00:08:00.500]  我們相信我們都知道
[00:08:00.500 --> 00:08:04.500]  因為祂從來都沒有參與政治活動
[00:08:04.500 --> 00:08:08.500]  祂也甩不掉
[00:08:08.500 --> 00:08:10.500]  是不是?
[00:08:10.500 --> 00:08:12.500]  沒有
[00:08:12.500 --> 00:08:18.500]  我們怎樣去回應這個現實呢?
[00:08:18.500 --> 00:08:23.500]  香港是一個泛政治化的社會
[00:08:23.500 --> 00:08:27.500]  或者說泛正義化的社會
[00:08:27.500 --> 00:08:29.500]  這個我們一定要認識
[00:08:29.500 --> 00:08:33.500]  特別是我們當中有很多弟兄姊妹
[00:08:33.500 --> 00:08:38.500]  我們還年輕
[00:08:38.500 --> 00:08:41.500]  我們不能說我不管
[00:08:41.500 --> 00:08:43.500]  我們的家庭
[00:08:43.500 --> 00:08:44.500]  我們的小孩子
[00:08:44.500 --> 00:08:46.500]  所以這次教科事件
[00:08:46.500 --> 00:08:48.500]  有些人走出來說我不可以不理
[00:08:48.500 --> 00:08:51.500]  因為我還要顧著我的小孩子
[00:08:51.500 --> 00:08:55.500]  這是他們其中一個原因
[00:08:55.500 --> 00:08:59.500]  我們真的不可以不理
[00:08:59.500 --> 00:09:01.500]  很難看很難看,我不理了
[00:09:01.500 --> 00:09:03.500]  我們一定要問
[00:09:03.500 --> 00:09:06.500]  我們怎樣去了解和認識呢?
[00:09:06.500 --> 00:09:12.500]  香港是一個很泛政治和泛正義化的社會
[00:09:12.500 --> 00:09:16.500]  很多聲音
[00:09:16.500 --> 00:09:18.500]  人民力量
[00:09:18.500 --> 00:09:20.500]  很強調人民力量
[00:09:20.500 --> 00:09:24.500]  社會的公義
[00:09:24.500 --> 00:09:27.500]  權利
[00:09:27.500 --> 00:09:28.500]  每一天都在這裡
[00:09:28.500 --> 00:09:35.500]  我們怎樣去消化這些問題呢?
[00:09:35.500 --> 00:09:37.500]  桑爾德教授說
[00:09:37.500 --> 00:09:40.500]  正義是一場思辯之旅
[00:09:40.500 --> 00:09:45.500]  我們要去思辯
[00:09:45.500 --> 00:09:47.500]  但我看聖經
[00:09:47.500 --> 00:09:50.500]  這不是純粹一個思辯的題目
[00:09:50.500 --> 00:09:54.500]  不是誰腦筋轉得快
[00:09:54.500 --> 00:09:55.500]  或者說得清楚
[00:09:55.500 --> 00:09:57.500]  或者贏了
[00:09:57.500 --> 00:09:59.500]  這不是一個思辯的題目
[00:09:59.500 --> 00:10:03.500]  甚至也不是一個權力的題目
[00:10:03.500 --> 00:10:07.500]  正義永遠是由當權者去詮釋
[00:10:07.500 --> 00:10:09.500]  由他說對還是錯
[00:10:09.500 --> 00:10:10.500]  其實也不是
[00:10:10.500 --> 00:10:14.500]  聖經其實是超越了
[00:10:14.500 --> 00:10:19.500]  今天我和大家
[00:10:19.500 --> 00:10:23.500]  會和聖經裡面去思想
[00:10:23.500 --> 00:10:25.500]  其中一個觀點
[00:10:25.500 --> 00:10:29.500]  說回法叔看過的書
[00:10:29.500 --> 00:10:32.500]  正義是一場思辯之旅
[00:10:32.500 --> 00:10:36.500]  桑爾德教授其實是在帶我們
[00:10:36.500 --> 00:10:40.500]  遊走兩個古典和現代
[00:10:40.500 --> 00:10:44.500]  一種不同對正義的理解
[00:10:44.500 --> 00:10:47.500]  這不是誰對誰錯的問題
[00:10:47.500 --> 00:10:49.500]  也存在於今天
[00:10:49.500 --> 00:10:52.500]  在古典的理解裡面
[00:10:52.500 --> 00:10:54.500]  正義是什麼呢?
[00:10:54.500 --> 00:10:56.500]  正義就是對的
[00:10:56.500 --> 00:10:57.500]  正確的
[00:10:57.500 --> 00:11:01.500]  善的
[00:11:01.500 --> 00:11:03.500]  是不是?
[00:11:03.500 --> 00:11:05.500]  正義就是這樣
[00:11:05.500 --> 00:11:12.500]  所以正義是一些受過教育的人
[00:11:12.500 --> 00:11:14.500]  正直的人
[00:11:14.500 --> 00:11:16.500]  良善的人
[00:11:16.500 --> 00:11:19.500]  將它帶給社會
[00:11:19.500 --> 00:11:21.500]  所以在社會裡面
[00:11:21.500 --> 00:11:24.500]  那些知識分子
[00:11:24.500 --> 00:11:27.500]  那些智者
[00:11:27.500 --> 00:11:30.500]  那些拉比
[00:11:30.500 --> 00:11:32.500]  很重要的教師
[00:11:32.500 --> 00:11:33.500]  很重要的
[00:11:33.500 --> 00:11:36.500]  我們叫他做精神領袖
[00:11:36.500 --> 00:11:39.500]  他就將一種普世的價值
[00:11:39.500 --> 00:11:43.500]  或一種高尚的品格帶給你
[00:11:43.500 --> 00:11:47.500]  他就成為了正義的
[00:11:47.500 --> 00:11:51.500]  甚至有時候說他是正義的化身
[00:11:51.500 --> 00:11:53.500]  所以當一個人說正不正義的時候
[00:11:53.500 --> 00:11:55.500]  就一定有一個前設
[00:11:55.500 --> 00:11:58.500]  他是不是對的
[00:11:58.500 --> 00:12:02.500]  他是不是善的
[00:12:02.500 --> 00:12:06.500]  他是不是合乎道德的
[00:12:06.500 --> 00:12:07.500]  如果一個人
[00:12:07.500 --> 00:12:09.500]  或者一個社會的人
[00:12:09.500 --> 00:12:11.500]  沒有機會受教育
[00:12:11.500 --> 00:12:12.500]  或者沒有受到教育
[00:12:12.500 --> 00:12:16.500]  或者他根本教錯了
[00:12:16.500 --> 00:12:19.500]  這些人也沒有責任感
[00:12:19.500 --> 00:12:21.500]  沒有良善的心
[00:12:21.500 --> 00:12:25.500]  他可不可能實現一個正義的社會呢?
[00:12:25.500 --> 00:12:28.500]  這是我們要問的問題
[00:12:28.500 --> 00:12:31.500]  當我們的社會趨向一個容軸化
[00:12:31.500 --> 00:12:32.500]  低軸化
[00:12:32.500 --> 00:12:35.500]  甚至是卑鄙化
[00:12:35.500 --> 00:12:37.500]  功利化
[00:12:37.500 --> 00:12:39.500]  普遍都是這樣的情況
[00:12:39.500 --> 00:12:40.500]  我們說
[00:12:40.500 --> 00:12:42.500]  由大多數人去決定
[00:12:42.500 --> 00:12:44.500]  這就是正義
[00:12:44.500 --> 00:12:50.500]  這是不是合乎事實呢?
[00:12:50.500 --> 00:12:53.500]  但是在今天我們說正義
[00:12:53.500 --> 00:12:55.500]  不會說得這麼高尚
[00:12:55.500 --> 00:12:58.500]  你不要跟我說這麼多
[00:12:58.500 --> 00:13:02.500]  現在還我選舉權利
[00:13:02.500 --> 00:13:05.500]  一人一票
[00:13:05.500 --> 00:13:07.500]  由大家來決定
[00:13:07.500 --> 00:13:11.500]  全民公決
[00:13:11.500 --> 00:13:13.500]  說人多的
[00:13:13.500 --> 00:13:15.500]  說人多是不是不行呢?
[00:13:15.500 --> 00:13:17.500]  我沒有說說人多不行
[00:13:17.500 --> 00:13:19.500]  而是除了說人多之外
[00:13:19.500 --> 00:13:23.500]  還要說人多裡面執著的意見
[00:13:23.500 --> 00:13:25.500]  是什麼意見
[00:13:25.500 --> 00:13:27.500]  這也很重要
[00:13:27.500 --> 00:13:29.500]  很明顯現在的鐘擺是由這種
[00:13:29.500 --> 00:13:31.500]  因為那個鐘擺
[00:13:31.500 --> 00:13:33.500]  是容易產生一些
[00:13:33.500 --> 00:13:36.500]  很少數的精英的極權的
[00:13:36.500 --> 00:13:38.500]  一些這樣的現象
[00:13:38.500 --> 00:13:40.500]  很明白
[00:13:40.500 --> 00:13:45.500]  因為你說你代表了
[00:13:45.500 --> 00:13:49.500]  這個就擺向另外一邊
[00:13:49.500 --> 00:13:50.500]  民主
[00:13:50.500 --> 00:13:51.500]  自由
[00:13:51.500 --> 00:13:53.500]  平等
[00:13:53.500 --> 00:13:56.500]  自決
[00:13:56.500 --> 00:13:58.500]  正義就是給大家
[00:13:58.500 --> 00:14:00.500]  大家的權利不要受到剝削
[00:14:00.500 --> 00:14:01.500]  他喜歡做什麼
[00:14:01.500 --> 00:14:02.500]  你剝削他
[00:14:02.500 --> 00:14:05.500]  是不正義的
[00:14:05.500 --> 00:14:08.500]  你妨礙別人的自由
[00:14:08.500 --> 00:14:10.500]  被人說話
[00:14:10.500 --> 00:14:13.500]  我們就由這個鐘擺擺向那個鐘擺
[00:14:13.500 --> 00:14:15.500]  你會發覺
[00:14:15.500 --> 00:14:17.500]  如果鐘擺完全擺向這邊
[00:14:17.500 --> 00:14:19.500]  是不行的
[00:14:19.500 --> 00:14:21.500]  就產生我剛才說的
[00:14:21.500 --> 00:14:23.500]  很一言堂的極權的
[00:14:23.500 --> 00:14:25.500]  專制的家長式的
[00:14:25.500 --> 00:14:27.500]  由這個鐘擺擺到這邊
[00:14:27.500 --> 00:14:29.500]  是不行的
[00:14:29.500 --> 00:14:32.500]  如果那個老師進了課室
[00:14:32.500 --> 00:14:35.500]  問我們今天想學什麼
[00:14:35.500 --> 00:14:38.500]  你問一班大學生也合理
[00:14:38.500 --> 00:14:40.500]  你問一班中學生就有一個問號
[00:14:40.500 --> 00:14:44.500]  你問一班幼稚園就有一個大問題
[00:14:44.500 --> 00:14:50.500]  是不是
[00:14:50.500 --> 00:14:52.500]  這個問題很實際
[00:14:52.500 --> 00:14:54.500]  雙德教授就帶過我們
[00:14:54.500 --> 00:14:56.500]  原來我們在一個鐘擺裡面
[00:14:56.500 --> 00:15:00.500]  怎樣去衡量什麼是正義
[00:15:00.500 --> 00:15:05.500]  也不是單單由一個人認為自己對
[00:15:05.500 --> 00:15:08.500]  就可以去決定
[00:15:08.500 --> 00:15:12.500]  也不是說我們不做任何的決定
[00:15:12.500 --> 00:15:15.500]  只要這個決定是由大多數人決定
[00:15:15.500 --> 00:15:18.500]  這個決定就對了
[00:15:18.500 --> 00:15:21.500]  也不行的
[00:15:21.500 --> 00:15:23.500]  我們也很想有一些東西
[00:15:23.500 --> 00:15:27.500]  可以告訴我們是行還是不行
[00:15:27.500 --> 00:15:28.500]  最難的就是
[00:15:28.500 --> 00:15:31.500]  原來他不能告訴我們是行還是不行
[00:15:31.500 --> 00:15:33.500]  這就是我們的迷惑
[00:15:33.500 --> 00:15:35.500]  但我告訴大家
[00:15:35.500 --> 00:15:37.500]  這是我們的現實
[00:15:37.500 --> 00:15:43.500]  也是生命的現實
[00:15:43.500 --> 00:15:47.500]  正義其實也有分消極和積極
[00:15:47.500 --> 00:15:52.500]  消極的就是防止人去做破壞
[00:15:52.500 --> 00:15:54.500]  我們的社會有警察
[00:15:54.500 --> 00:15:55.500]  有法庭
[00:15:55.500 --> 00:15:56.500]  有監獄
[00:15:56.500 --> 00:15:58.500]  如果正常運作的話
[00:15:58.500 --> 00:16:04.500]  他就將那些搞破壞的人處理了
[00:16:04.500 --> 00:16:08.500]  令到社會有秩序和和平
[00:16:08.500 --> 00:16:09.500]  他的作用就是這樣
[00:16:09.500 --> 00:16:11.500]  當然如果他不正常
[00:16:11.500 --> 00:16:14.500]  他就有一個更大的不義
[00:16:14.500 --> 00:16:17.500]  我是說他正常的時候
[00:16:17.500 --> 00:16:20.500]  但社會也不能單單靠警察
[00:16:20.500 --> 00:16:22.500]  靠法庭和監獄
[00:16:22.500 --> 00:16:26.500]  能夠令到社會很和平
[00:16:26.500 --> 00:16:27.500]  社會還需要什麼呢
[00:16:27.500 --> 00:16:30.500]  需要有好的父母
[00:16:30.500 --> 00:16:31.500]  去培育下一代
[00:16:31.500 --> 00:16:35.500]  有好的教師去教育下一代
[00:16:35.500 --> 00:16:42.500]  有好的社會領袖去培育那些公民
[00:16:42.500 --> 00:16:43.500]  如果不是
[00:16:43.500 --> 00:16:45.500]  原來我們這裡是梁山伯來過
[00:16:45.500 --> 00:16:46.500]  每個人都是賊
[00:16:46.500 --> 00:16:49.500]  那怎麼辦呢
[00:16:49.500 --> 00:16:51.500]  是不行的
[00:16:51.500 --> 00:16:52.500]  所以當我們講正義的時候
[00:16:52.500 --> 00:16:53.500]  我們會問
[00:16:53.500 --> 00:16:56.500]  除了有人在消極地執行
[00:16:56.500 --> 00:17:00.500]  還有沒有人在積極地培育呢
[00:17:00.500 --> 00:17:03.500]  今天我們看到一個現象
[00:17:03.500 --> 00:17:07.500]  我們的社會環境
[00:17:07.500 --> 00:17:08.500]  有些人說
[00:17:08.500 --> 00:17:12.500]  我站出來可以為公義發聲
[00:17:12.500 --> 00:17:13.500]  究竟他說什麼呢
[00:17:13.500 --> 00:17:16.500]  因為他不公義
[00:17:16.500 --> 00:17:20.500]  我現在要揭露他的不公義
[00:17:20.500 --> 00:17:24.500]  我要攻擊他的不公義
[00:17:24.500 --> 00:17:27.500]  那是不是等於他公義呢
[00:17:27.500 --> 00:17:29.500]  其實他沒有說他公不公義
[00:17:29.500 --> 00:17:31.500]  他只是說他不公義
[00:17:31.500 --> 00:17:32.500]  我也看到是他的不公義
[00:17:32.500 --> 00:17:35.500]  他的確是他的不公義
[00:17:35.500 --> 00:17:37.500]  但是公義在哪裡呢
[00:17:37.500 --> 00:17:40.500]  我們只是看到那個不公義在哪裡
[00:17:40.500 --> 00:17:41.500]  但是最大的問題
[00:17:41.500 --> 00:17:46.500]  我們看不到那個公義在哪裡
[00:17:46.500 --> 00:17:54.500]  不知道這個會不會是你們都有的疑惑
[00:17:54.500 --> 00:17:59.500]  事實上我們的社會有很多不正義
[00:17:59.500 --> 00:18:01.500]  現在的問題是
[00:18:01.500 --> 00:18:06.500]  我們怎樣去重建那個正義
[00:18:06.500 --> 00:18:09.500]  在我們的社會當中
[00:18:09.500 --> 00:18:11.500]  我選擇了《馬太福音》第20章
[00:18:11.500 --> 00:18:13.500]  這一段聖經講
[00:18:13.500 --> 00:18:16.500]  這段聖經最熟悉的經文
[00:18:16.500 --> 00:18:17.500]  可能就是那一段
[00:18:17.500 --> 00:18:20.500]  「壓傷的爐毀他不折斷
[00:18:20.500 --> 00:18:24.500]  將殘的燈火他不催滅」
[00:18:24.500 --> 00:18:28.500]  一種很深的憐憫的情懷
[00:18:28.500 --> 00:18:31.500]  那時候我們都用來安慰別人和安慰自己
[00:18:31.500 --> 00:18:34.500]  特別是我們很慘很苦的時候
[00:18:34.500 --> 00:18:35.500]  但是我們讀聖經的時候
[00:18:35.500 --> 00:18:37.500]  我們要把這段聖經拉闊出來看
[00:18:37.500 --> 00:18:45.500]  這段聖經在《馬太福音》第18至21節
[00:18:45.500 --> 00:18:48.500]  那裡其實是一個整個宣告
[00:18:48.500 --> 00:18:54.500]  我選擇讀出現代中文譯本
[00:18:54.500 --> 00:18:57.500]  因為和諧本譯為公理
[00:18:57.500 --> 00:18:59.500]  現代中文譯本譯為正義
[00:18:59.500 --> 00:19:02.500]  就是我今天所用的詞語
[00:19:02.500 --> 00:19:06.500]  正義這個字比較像是現代感
[00:19:06.500 --> 00:19:07.500]  我們明白一點
[00:19:07.500 --> 00:19:08.500]  意思其實是一樣
[00:19:08.500 --> 00:19:12.500]  它是我選擇的僕人
[00:19:12.500 --> 00:19:14.500]  他就是耶穌
[00:19:14.500 --> 00:19:16.500]  我就是上帝的選舉
[00:19:16.500 --> 00:19:18.500]  他是我所選擇的僕人
[00:19:18.500 --> 00:19:20.500]  我鍾愛他喜歡他
[00:19:20.500 --> 00:19:21.500]  我將我的靈賜給他
[00:19:21.500 --> 00:19:26.500]  他要向萬民宣告我的審判
[00:19:26.500 --> 00:19:28.500]  他不增敬不宣揚
[00:19:28.500 --> 00:19:30.500]  也不在街上叫喊
[00:19:30.500 --> 00:19:34.500]  這個和我們今天一些政治領袖
[00:19:34.500 --> 00:19:39.500]  所表現的很明顯有點不同
[00:19:39.500 --> 00:19:40.500]  有些人說如果你不懂說話
[00:19:40.500 --> 00:19:43.500]  你不可以參政
[00:19:43.500 --> 00:19:45.500]  這次在立法會選舉裡面
[00:19:45.500 --> 00:19:47.500]  有一個人是被討論了很久的
[00:19:47.500 --> 00:19:50.500]  就是陳一華牧師
[00:19:50.500 --> 00:19:51.500]  他是新界西的
[00:19:51.500 --> 00:19:54.500]  不關我們新界東的事
[00:19:54.500 --> 00:20:01.500]  陳一華牧師是我很熟的一個朋友
[00:20:01.500 --> 00:20:07.500]  我不對他的參選作任何的意見表達
[00:20:07.500 --> 00:20:11.500]  但是我擔心他跟我說的時候
[00:20:11.500 --> 00:20:14.500]  我其實是即時有一個擔心
[00:20:14.500 --> 00:20:17.500]  政治是需要有很快的反應
[00:20:17.500 --> 00:20:20.500]  和有很好的口才
[00:20:20.500 --> 00:20:22.500]  和一種很夠攻擊性的性格
[00:20:22.500 --> 00:20:27.500]  才做得到今天的所謂議員
[00:20:27.500 --> 00:20:31.500]  這是我們看到現在這個特質
[00:20:31.500 --> 00:20:32.500]  接著就說了
[00:20:32.500 --> 00:20:33.500]  壓傷的爐爐他不截斷
[00:20:33.500 --> 00:20:36.500]  漿殘的燈火他不催滅
[00:20:36.500 --> 00:20:40.500]  他堅持誠意
[00:20:40.500 --> 00:20:41.500]  壓傷的爐爐他不截斷
[00:20:41.500 --> 00:20:43.500]  漿殘的燈火他不催滅
