
[00:00:00.000 --> 00:00:03.380]  我講了大時代、大使命
[00:03:14.500 --> 00:03:17.500]  去逃避去掩飾我不上學了
[00:03:17.500 --> 00:03:20.300]  他爸爸知道他情緒不太妥
[00:03:20.300 --> 00:03:22.300]  叫他不要再拖下去了
[00:03:22.300 --> 00:03:24.400]  你暫時停學
[00:03:24.400 --> 00:03:26.400]  暫時不要上學
[00:03:26.400 --> 00:03:28.700]  這個年輕人扭曲反應
[00:03:28.700 --> 00:03:29.900]  可以不用上學
[00:03:29.900 --> 00:03:31.900]  做個忍稱「氣過人生」
[00:03:31.900 --> 00:03:34.700]  這個是他最想做的事情
[00:03:34.700 --> 00:03:35.900]  就是這個年輕人
[00:03:35.900 --> 00:03:39.100]  在他要辦退學手續那一天
[00:03:39.100 --> 00:03:42.700]  有個同學就邀請他參加一個特別的聚會
[00:03:42.700 --> 00:03:43.900]  而這個聚會
[00:03:43.900 --> 00:03:46.900]  原來就是當時蔣總統
[00:03:46.900 --> 00:03:48.900]  他推薦了一個官員
[00:03:48.900 --> 00:03:52.900]  來到這間學校講一個講座
[00:03:52.900 --> 00:03:57.400]  說當時該學校的上萬個師生
[00:03:57.400 --> 00:03:59.400]  大家都齊集操場
[00:03:59.400 --> 00:04:03.400]  好期盼去見到這個貴賓來臨
[00:04:03.400 --> 00:04:05.400]  好期盼去瞻仰這位
[00:04:05.400 --> 00:04:08.400]  蔣總統推薦來講的大人物
[00:04:08.400 --> 00:04:12.400]  當這個官員來到學校
[00:04:12.400 --> 00:04:13.400]  誰知道一看
[00:04:13.400 --> 00:04:15.400]  大家大失所望
[00:04:15.400 --> 00:04:17.400]  這個官員其貌不揚
[00:04:17.400 --> 00:04:19.400]  更是卑的
[00:04:19.400 --> 00:04:21.400]  他走路一拐一拐
[00:04:21.400 --> 00:04:23.400]  他的樣子很古怪
[00:04:23.400 --> 00:04:26.400]  那些學生都掩著嘴忍著不笑
[00:04:26.400 --> 00:04:28.400]  場面很尷尬
[00:04:28.400 --> 00:04:31.400]  但這個官員毫不在乎
[00:04:31.400 --> 00:04:33.400]  他拒絕你不用扶我
[00:04:33.400 --> 00:04:36.400]  我慢慢一拐一拐走上台
[00:04:36.400 --> 00:04:38.400]  他上台上樓梯的時候
[00:04:38.400 --> 00:04:40.400]  誰知道真的失去平衡
[00:04:40.400 --> 00:04:42.400]  整個倒下了
[00:04:42.400 --> 00:04:44.400]  結果全場大笑
[00:04:44.400 --> 00:04:46.400]  學生笑到卡卡聲
[00:04:46.400 --> 00:04:48.400]  老師當然很緊張
[00:04:48.400 --> 00:04:51.400]  想上去扶回這個官員
[00:04:51.400 --> 00:04:53.400]  但這個官員
[00:04:53.400 --> 00:04:54.400]  他毫不在乎
[00:04:54.400 --> 00:04:55.400]  你不用扶我
[00:04:55.400 --> 00:04:58.400]  他自己慢慢爬起來
[00:04:58.400 --> 00:05:00.400]  慢慢走上港台
[00:05:00.400 --> 00:05:02.400]  態度很鎮定
[00:05:02.400 --> 00:05:04.400]  神情很安詳
[00:05:04.400 --> 00:05:06.400]  這個時候鴉雀無聲
[00:05:06.400 --> 00:05:08.400]  上萬個師生
[00:05:08.400 --> 00:05:10.400]  注視著台上
[00:05:10.400 --> 00:05:11.400]  望著這個官員
[00:05:11.400 --> 00:05:13.400]  想聽他講什麼
[00:05:13.400 --> 00:05:15.400]  這個官員
[00:05:15.400 --> 00:05:17.400]  慢慢講了這句話
[00:05:17.400 --> 00:05:19.400]  他說各位同學
[00:05:19.400 --> 00:05:21.400]  我希望你們記住這句話
[00:05:21.400 --> 00:05:23.400]  人生跌倒是常事
[00:05:23.400 --> 00:05:26.400]  每次跌倒要爬起
[00:05:26.400 --> 00:05:28.400]  他說了這句話
[00:05:28.400 --> 00:05:29.400]  就講完
[00:05:29.400 --> 00:05:34.400]  我猜這個可能是全世界最短的演講
[00:05:34.400 --> 00:05:37.400]  就憑這句話
[00:05:37.400 --> 00:05:39.400]  全場很感動
[00:05:39.400 --> 00:05:40.400]  尤其這個很自卑
[00:05:40.400 --> 00:05:42.400]  想退學的學生
[00:05:42.400 --> 00:05:43.400]  這位青年
[00:05:43.400 --> 00:05:44.400]  他很感動
[00:05:44.400 --> 00:05:45.400]  很被激勵
[00:05:45.400 --> 00:05:47.400]  他打消了退學的念頭
[00:05:47.400 --> 00:05:49.400]  他跟爸爸說我不退學了
[00:05:49.400 --> 00:05:51.400]  我繼續來
[00:05:51.400 --> 00:05:52.400]  這個爸爸很奇怪
[00:05:52.400 --> 00:05:53.400]  為什麼這樣
[00:05:53.400 --> 00:05:54.400]  你不是很想退學嗎
[00:05:54.400 --> 00:05:55.400]  他回答爸爸
[00:05:55.400 --> 00:05:57.400]  人生跌倒是常事
[00:05:57.400 --> 00:05:59.400]  每次跌倒要爬起
[00:05:59.400 --> 00:06:02.400]  這位青年不再自卑
[00:06:02.400 --> 00:06:03.400]  他發奮圖強
[00:06:03.400 --> 00:06:04.400]  他高中畢業
[00:06:04.400 --> 00:06:06.400]  他考上了高雄醫院
[00:06:06.400 --> 00:06:09.400]  他後來做了一個醫生
[00:06:09.400 --> 00:06:12.400]  這位官員的一句話
[00:06:12.400 --> 00:06:14.400]  不但改變了這位青年
[00:06:14.400 --> 00:06:17.400]  也感動了全體學生
[00:06:17.400 --> 00:06:20.400]  這位官員是一個很虔誠的基督徒
[00:06:20.400 --> 00:06:23.400]  耶穌改變了他的生命
[00:06:23.400 --> 00:06:28.400]  而他用他的生命去感染別人的生命
[00:06:28.400 --> 00:06:31.400]  真正信耶穌的人
[00:06:31.400 --> 00:06:33.400]  一定會被改變
[00:06:33.400 --> 00:06:36.400]  一定會被耶穌基督去改變他的生命
[00:06:36.400 --> 00:06:37.400]  你想想
[00:06:37.400 --> 00:06:38.400]  如果做過父母
[00:06:38.400 --> 00:06:39.400]  你一定知道
[00:06:39.400 --> 00:06:41.400]  一個嬰兒
[00:06:41.400 --> 00:06:45.400]  他初生和他一歲有很大分別
[00:06:45.400 --> 00:06:47.400]  一歲懂得坐懂得爬
[00:06:47.400 --> 00:06:51.400]  他一歲和他十歲有很大分別
[00:06:51.400 --> 00:06:53.400]  完全不同
[00:06:53.400 --> 00:06:57.400]  所以一個初信主和信主一年是很不同的
[00:06:57.400 --> 00:07:00.400]  信主一年和信主十年是很不同的
[00:07:00.400 --> 00:07:02.400]  有很大分別
[00:07:02.400 --> 00:07:04.400]  生命有很大改變
[00:07:04.400 --> 00:07:08.400]  生命改變的關鍵在哪裡呢
[00:07:08.400 --> 00:07:10.400]  我覺得今天這兩節經文
[00:07:10.400 --> 00:07:12.400]  給了我們一些啟迪
[00:07:12.400 --> 00:07:15.400]  《羅馬書》十二章一到二節
[00:07:15.400 --> 00:07:19.400]  《羅馬書》頭十一章是講福音的意義
[00:07:19.400 --> 00:07:21.400]  是因順稱義的道理
[00:07:21.400 --> 00:07:24.400]  到十二到十五章是講福音
[00:07:24.400 --> 00:07:27.400]  對於信徒生活的實際應用
[00:07:27.400 --> 00:07:30.400]  具體講出因順稱義之後
[00:07:30.400 --> 00:07:33.400]  這個異的生活是怎麼過的呢
[00:07:33.400 --> 00:07:35.400]  什麼叫異的生活呢
[00:07:35.400 --> 00:07:37.400]  所以本來一開頭
[00:07:37.400 --> 00:07:40.400]  十二章的一開頭第一個字就是「所以」
[00:07:40.400 --> 00:07:44.400]  是表達下文這十二到十五章
[00:07:44.400 --> 00:07:46.400]  是上文一到十一章
[00:07:46.400 --> 00:07:50.400]  所解釋因順稱義的福音
[00:07:50.400 --> 00:07:53.400]  我們收到了應該有的結果
[00:07:53.400 --> 00:07:56.400]  而十二章一到二節一開頭就講出
[00:07:56.400 --> 00:07:58.400]  要過異的生活
[00:07:58.400 --> 00:08:00.400]  合神心意的生活
[00:08:00.400 --> 00:08:02.400]  關鍵在哪裡呢
[00:08:02.400 --> 00:08:05.400]  如果你細心去查《羅馬書》
[00:08:05.400 --> 00:08:07.400]  你會發覺一到十一章
[00:08:07.400 --> 00:08:10.400]  他講神藉著福音的救贖
[00:08:10.400 --> 00:08:12.400]  這個因順稱義的道理
[00:08:12.400 --> 00:08:16.400]  他多數是用直述語氣
[00:08:16.400 --> 00:08:19.400]  到十二到十五章他講信徒的回應
[00:08:19.400 --> 00:08:21.400]  他多數用什麼呢
[00:08:21.400 --> 00:08:23.400]  多數用命令語氣
[00:08:23.400 --> 00:08:25.400]  有點不同
[00:08:25.400 --> 00:08:29.400]  我們是必須這樣去回應神的救恩
[00:08:29.400 --> 00:08:32.400]  我們必須這樣選擇我們的生命
[00:08:32.400 --> 00:08:35.400]  是回應這個因順稱義的道理
[00:08:35.400 --> 00:08:38.400]  在《羅馬書》第十二章第一到二節
[00:08:38.400 --> 00:08:42.400]  第一節我會講一個新的生命
[00:08:42.400 --> 00:08:45.400]  第二節是一個新的生活模式
[00:08:45.400 --> 00:08:50.400]  我想大家幫我再讀一讀第十二章的第一節
[00:08:50.400 --> 00:08:55.400]  保羅說:我以神的慈悲勸你們
[00:08:55.400 --> 00:09:00.400]  勸這個字是勸勉、呼籲、迫切懇求的意思
[00:09:00.400 --> 00:09:03.400]  有一個很迫切的懇求
[00:09:03.400 --> 00:09:05.400]  他以神的慈悲
[00:09:05.400 --> 00:09:10.400]  是表示一個很鄭重、很嚴肅的祝福
[00:09:10.400 --> 00:09:13.400]  一個很嚴肅的勸勉
[00:09:13.400 --> 00:09:15.400]  勸勉是什麼呢
[00:09:15.400 --> 00:09:17.400]  這麼嚴肅的勸勉是什麼呢
[00:09:17.400 --> 00:09:20.400]  就是將身體獻上
[00:09:20.400 --> 00:09:23.400]  身體就是指我們的全人
[00:09:23.400 --> 00:09:25.400]  我們的生命
[00:09:25.400 --> 00:09:28.400]  獻上這個字在《羅馬書》出現了五次
[00:09:28.400 --> 00:09:33.400]  是解釋將使用權交給你的意思
[00:09:33.400 --> 00:09:37.400]  你作主,你用,你是主宰
[00:09:37.400 --> 00:09:41.400]  將身體獻上就是將生命的主權交給你
[00:09:41.400 --> 00:09:43.400]  我交給神,不再屬於我
[00:09:43.400 --> 00:09:45.400]  是屬於神的
[00:09:45.400 --> 00:09:47.400]  我初初信主的時候
[00:09:47.400 --> 00:09:50.400]  我在大學的門訓小組查經
[00:09:50.400 --> 00:09:54.400]  我最深學習、最深體會的是什麼呢
[00:09:54.400 --> 00:09:57.400]  就是主權,Lawship
[00:09:57.400 --> 00:10:01.400]  去退休會、門訓、門道訓練營
[00:10:01.400 --> 00:10:03.400]  經常講什麼呢
[00:10:03.400 --> 00:10:05.400]  大家最著重的就是Lawship
[00:10:05.400 --> 00:10:07.400]  主權
[00:10:07.400 --> 00:10:08.400]  弟兄姊妹是真的
[00:10:08.400 --> 00:10:09.400]  我自己的經驗就是
[00:10:09.400 --> 00:10:13.400]  你主權搞定了,其他就沒什麼問題
[00:10:13.400 --> 00:10:15.400]  你的信仰裡面的主權搞定了
[00:10:15.400 --> 00:10:17.400]  其他的都是小問題
[00:10:17.400 --> 00:10:18.400]  我交給神
[00:10:18.400 --> 00:10:19.400]  我的時間是誰管的
[00:10:19.400 --> 00:10:21.400]  神管
[00:10:21.400 --> 00:10:22.400]  我的恩賜是誰管的
[00:10:22.400 --> 00:10:23.400]  神管
[00:10:23.400 --> 00:10:24.400]  神擁
[00:10:24.400 --> 00:10:25.400]  我的錢是誰管的
[00:10:25.400 --> 00:10:27.400]  神管,不是我的
[00:10:27.400 --> 00:10:29.400]  究竟神想我做什麼的人
[00:10:29.400 --> 00:10:31.400]  我就成為什麼人
[00:10:31.400 --> 00:10:33.400]  究竟神想我做什麼事
[00:10:33.400 --> 00:10:34.400]  我就做什麼事
[00:10:34.400 --> 00:10:35.400]  其實都很簡單
[00:10:35.400 --> 00:10:37.400]  你的人生不複雜
[00:10:37.400 --> 00:10:39.400]  當然過程裡面有很多的學習
[00:10:39.400 --> 00:10:42.400]  但是神是主,我們是僕
[00:10:42.400 --> 00:10:44.400]  我們是管家
[00:10:44.400 --> 00:10:46.400]  我經常想銀行的戶口的錢都不是我的
[00:10:46.400 --> 00:10:48.400]  每一分每一毫都是主的
[00:10:48.400 --> 00:10:50.400]  我何須這麼緊張呢
[00:10:50.400 --> 00:10:52.400]  弟兄姊妹
[00:10:52.400 --> 00:10:55.400]  我這裡有一張銀紙
[00:10:55.400 --> 00:10:57.400]  大家看到吧
[00:10:57.400 --> 00:10:59.400]  這張銀紙是誰的
[00:10:59.400 --> 00:11:03.400]  沒所謂的
[00:11:03.400 --> 00:11:05.400]  神就給神
[00:11:05.400 --> 00:11:06.400]  沒所謂的
[00:11:06.400 --> 00:11:08.400]  十塊而已
[00:11:08.400 --> 00:11:13.400]  這一張呢
[00:11:13.400 --> 00:11:15.400]  也沒所謂的
[00:11:15.400 --> 00:11:18.400]  這一張是金色的
[00:11:18.400 --> 00:11:20.400]  有號碼的
[00:11:20.400 --> 00:11:22.400]  是你的還是神的
[00:11:22.400 --> 00:11:24.400]  緊張一點
[00:11:24.400 --> 00:11:26.400]  這張神你拿一點
[00:11:26.400 --> 00:11:28.400]  給我一點
[00:11:28.400 --> 00:11:32.400]  我們會不會
[00:11:32.400 --> 00:11:34.400]  紫色的
[00:11:34.400 --> 00:11:36.400]  神你管
[00:11:36.400 --> 00:11:38.400]  金色的你交給我
[00:11:38.400 --> 00:11:40.400]  金色的我會怎麼用
[00:11:40.400 --> 00:11:42.400]  會不會呢
[00:11:42.400 --> 00:11:44.400]  弟兄姊妹,主權的移交
[00:11:44.400 --> 00:11:46.400]  神是我生命的主
[00:11:46.400 --> 00:11:49.400]  我不擁有我生命的
[00:11:49.400 --> 00:11:51.400]  我不擁有我的東西
[00:11:51.400 --> 00:11:53.400]  是神擁有我的東西
[00:11:53.400 --> 00:11:55.400]  我覺得特別是用錢
[00:11:55.400 --> 00:11:57.400]  你這樣想
[00:11:57.400 --> 00:11:59.400]  你不會真的很心痛
[00:11:59.400 --> 00:12:02.400]  有一天你在街上掉了這張銀紙
[00:12:02.400 --> 00:12:05.400]  是神不好意思掉了你的錢
[00:12:05.400 --> 00:12:07.400]  你沒這麼心痛的
[00:12:07.400 --> 00:12:09.400]  我的錢是很心痛的
[00:12:09.400 --> 00:12:11.400]  你不見了一千塊
[00:12:11.400 --> 00:12:13.400]  你想清楚了
[00:12:13.400 --> 00:12:15.400]  我一生人被人打了三次荷包
[00:12:15.400 --> 00:12:17.400]  我都用這個原則
[00:12:17.400 --> 00:12:19.400]  神真是不好意思
[00:12:19.400 --> 00:12:21.400]  真是sorry
[00:12:21.400 --> 00:12:23.400]  我又弄不見你的錢
[00:12:23.400 --> 00:12:25.400]  你不會太心痛的
[00:12:25.400 --> 00:12:27.400]  說真的如果你搞清楚
[00:12:27.400 --> 00:12:29.400]  你生命的主權你擁有的東西
[00:12:29.400 --> 00:12:32.400]  你真的會輕省很多
[00:12:32.400 --> 00:12:34.400]  坦白說
[00:12:34.400 --> 00:12:36.400]  我的兒子不是我
[00:12:36.400 --> 00:12:38.400]  我有很大的責任養育他
[00:12:38.400 --> 00:12:40.400]  但他不是我
[00:12:40.400 --> 00:12:42.400]  當神要收回
[00:12:42.400 --> 00:12:44.400]  你收吧,始終都是你的
[00:12:44.400 --> 00:12:46.400]  我太太其實都不是我
[00:12:46.400 --> 00:12:48.400]  我不擁有我太太
[00:12:48.400 --> 00:12:50.400]  是神擁有她
[00:12:50.400 --> 00:12:52.400]  我只要按神的心意去對待她
[00:12:52.400 --> 00:12:54.400]  我想大家
[00:12:54.400 --> 00:12:56.400]  大部份人或者很多人
[00:12:56.400 --> 00:12:58.400]  在座有多少有請工人
[00:12:58.400 --> 00:13:00.400]  有用外傭的經驗
[00:13:00.400 --> 00:13:02.400]  都應該不少
[00:13:02.400 --> 00:13:04.400]  如果你用過工人
[00:13:04.400 --> 00:13:06.400]  你想一想,如果有一天
[00:13:06.400 --> 00:13:08.400]  你給工人通常做的一定是
[00:13:08.400 --> 00:13:11.400]  煮飯,很少人請工人都自己煮飯
[00:13:11.400 --> 00:13:13.400]  工人會買菜煮飯
[00:13:13.400 --> 00:13:15.400]  如果有一天這個工人
[00:13:15.400 --> 00:13:17.400]  無端端拿了你十萬元
[00:13:17.400 --> 00:13:19.400]  去煮一餐
[00:13:19.400 --> 00:13:21.400]  非常好的九大粿
[00:13:21.400 --> 00:13:23.400]  你開不開心
[00:13:23.400 --> 00:13:25.400]  一回到家,嘩,整桌都
[00:13:25.400 --> 00:13:27.400]  山珍海錯,珍羞百味
[00:13:27.400 --> 00:13:29.400]  但工人說
[00:13:29.400 --> 00:13:31.400]  先生,我用了你十萬元
[00:13:31.400 --> 00:13:35.400]  你會怎樣,你有什麼感受
[00:13:35.400 --> 00:13:37.400]  你火都來了
[00:13:37.400 --> 00:13:39.400]  我什麼時候叫你
[00:13:39.400 --> 00:13:41.400]  用十萬元煮一餐晚餐
[00:13:43.400 --> 00:13:45.400]  你會怎樣做,你會解僱他
[00:13:45.400 --> 00:13:47.400]  他都沒有問過你
[00:13:47.400 --> 00:13:49.400]  沒有問過你就拿你的錢
[00:13:49.400 --> 00:13:51.400]  去煮一餐
[00:13:51.400 --> 00:13:53.400]  你不是想去煮十萬元的晚餐
[00:13:53.400 --> 00:13:55.400]  不聽主人的結果
[00:13:55.400 --> 00:13:57.400]  如果這樣的工人
[00:13:57.400 --> 00:13:59.400]  多數都是解僱
[00:13:59.400 --> 00:14:01.400]  你和他沒有關係
[00:14:01.400 --> 00:14:03.400]  這個賓主關係到此為止
[00:14:03.400 --> 00:14:05.400]  你善用你偷我的錢
[00:14:05.400 --> 00:14:07.400]  去煮這餐晚餐
[00:14:07.400 --> 00:14:11.400]  如果我們不聽神的話
[00:14:11.400 --> 00:14:13.400]  跟神沒有關係
[00:14:13.400 --> 00:14:15.400]  工人可以沒有賓主關係
[00:14:15.400 --> 00:14:17.400]  如果我們硬是不聽神的話
[00:14:17.400 --> 00:14:19.400]  可能跟神沒有關係
[00:14:19.400 --> 00:14:21.400]  我們說我們信耶穌
[00:14:21.400 --> 00:14:23.400]  但神說我不認得你
[00:14:23.400 --> 00:14:25.400]  耶穌怎樣說
[00:14:25.400 --> 00:14:27.400]  不是凡稱呼我主
[00:14:27.400 --> 00:14:29.400]  都能夠入天國
[00:14:29.400 --> 00:14:31.400]  唯獨進行天父旨意
[00:14:31.400 --> 00:14:33.400]  才能進去
[00:14:33.400 --> 00:14:35.400]  這句很震撼的說話
[00:14:35.400 --> 00:14:37.400]  這句說話不是在說行為清靜
[00:14:37.400 --> 00:14:39.400]  這句說話不是在說行為清靜
[00:14:39.400 --> 00:14:41.400]  這句說話不是在說行為清義
[00:14:41.400 --> 00:14:43.400]  這句說話不是在說行為得救
[00:14:43.400 --> 00:14:45.400]  我們不能說我信耶穌
[00:14:45.400 --> 00:14:47.400]  我洗禮
[00:14:47.400 --> 00:14:49.400]  我有洗禮證
[00:14:49.400 --> 00:14:51.400]  我缺一支
[00:14:51.400 --> 00:14:53.400]  凡稱呼我主
[00:14:53.400 --> 00:14:55.400]  都不能夠進天國
[00:14:55.400 --> 00:14:57.400]  不是這些人能夠進天國
[00:14:57.400 --> 00:14:59.400]  唯獨
[00:14:59.400 --> 00:15:01.400]  進行天父的旨意
[00:15:01.400 --> 00:15:03.400]  才能進去
[00:15:03.400 --> 00:15:05.400]  這是一個很嚴肅的心態
[00:15:05.400 --> 00:15:07.400]  將身體獻上
[00:15:07.400 --> 00:15:09.400]  保羅用三個描述
[00:15:09.400 --> 00:15:11.400]  去形容這個獻祭
[00:15:11.400 --> 00:15:13.400]  這是活祭
[00:15:13.400 --> 00:15:15.400]  第一是活的祭
[00:15:15.400 --> 00:15:17.400]  有兩個意思
[00:15:17.400 --> 00:15:19.400]  活的意思是活生生
[00:15:19.400 --> 00:15:21.400]  不是舊約那些已經死了的祭物
[00:15:21.400 --> 00:15:23.400]  我們主權移交之後
[00:15:23.400 --> 00:15:25.400]  我們繼續要在世上為主而活
[00:15:25.400 --> 00:15:27.400]  活的另外一個意思
[00:15:27.400 --> 00:15:29.400]  另外一個層面的意思
[00:15:29.400 --> 00:15:31.400]  是不斷的獻身
[00:15:31.400 --> 00:15:33.400]  不斷的毀身
[00:15:33.400 --> 00:15:35.400]  不是信主那一刻
[00:15:35.400 --> 00:15:37.400]  我決定交我的主權
[00:15:37.400 --> 00:15:39.400]  這樣就可以了
[00:15:39.400 --> 00:15:41.400]  是信主之後一生不斷的獻身
[00:15:41.400 --> 00:15:43.400]  不斷的毀身
[00:15:43.400 --> 00:15:45.400]  不會間斷的
[00:15:45.400 --> 00:15:47.400]  不會有一刻
[00:15:47.400 --> 00:15:49.400]  我作主
[00:15:49.400 --> 00:15:51.400]  你不要搞我
[00:15:51.400 --> 00:15:53.400]  不會有一個範疇
[00:15:53.400 --> 00:15:55.400]  什麼都給你
[00:15:55.400 --> 00:15:57.400]  感情的生活
[00:15:57.400 --> 00:15:59.400]  你不要搞我
[00:15:59.400 --> 00:16:01.400]  第二個形容詞是聖潔
[00:16:01.400 --> 00:16:03.400]  我們將自己交給神
[00:16:03.400 --> 00:16:05.400]  將我們分別出來
[00:16:05.400 --> 00:16:07.400]  成為屬祂的子民
[00:16:07.400 --> 00:16:09.400]  跟這個世界不一樣
[00:16:09.400 --> 00:16:11.400]  所以如果你發覺我們跟這個世界不一樣
[00:16:11.400 --> 00:16:13.400]  常常跟這個世界有很多衝突
[00:16:13.400 --> 00:16:15.400]  我恭喜你
[00:16:15.400 --> 00:16:17.400]  這是對的
[00:16:17.400 --> 00:16:19.400]  如果你做任何事都是跟著這個世界的潮流走
[00:16:19.400 --> 00:16:21.400]  我不恭喜你
[00:16:21.400 --> 00:16:23.400]  這是不是一個聖潔的生命
[00:16:23.400 --> 00:16:25.400]  第三就是獻上自己
[00:16:25.400 --> 00:16:27.400]  將主權移交
[00:16:27.400 --> 00:16:29.400]  是神所喜悅
[00:16:29.400 --> 00:16:31.400]  神是很開心
[00:16:31.400 --> 00:16:33.400]  將主權交給他
[00:16:33.400 --> 00:16:35.400]  不將主權移交
[00:16:35.400 --> 00:16:37.400]  可能會失去跟神的關係
[00:16:37.400 --> 00:16:39.400]  這是一個很負面
[00:16:39.400 --> 00:16:41.400]  很嚴重的警告
[00:16:41.400 --> 00:16:43.400]  但正面來看
[00:16:43.400 --> 00:16:45.400]  我們這樣做
[00:16:45.400 --> 00:16:47.400]  這樣交我們的主權
[00:16:47.400 --> 00:16:49.400]  是理所當然的
[00:16:49.400 --> 00:16:51.400]  我們這樣做
[00:16:51.400 --> 00:16:53.400]  這樣侍奉
[00:16:53.400 --> 00:16:55.400]  是理所當然的
