
[00:00:00.000 --> 00:00:02.000]  (主席)各位弟兄姊妹
[00:04:19.080 --> 00:04:23.080]  當陽光從山後出來的時候
[00:04:23.080 --> 00:04:25.080]  剛剛在山頂上
[00:04:25.080 --> 00:04:27.080]  有一個大雲遮住了
[00:04:27.080 --> 00:04:29.080]  所以天都慢慢光了
[00:04:29.080 --> 00:04:31.080]  但我仍然看不到陽光
[00:04:31.080 --> 00:04:34.080]  在那時候我突然間明白了
[00:04:34.080 --> 00:04:36.080]  我明白一件事
[00:04:36.080 --> 00:04:37.080]  是這麼多年
[00:04:37.080 --> 00:04:40.080]  讀七十多歲的人才明白的
[00:04:40.080 --> 00:04:43.080]  不知道你明白了沒有
[00:04:43.080 --> 00:04:51.080]  原來整個地球在黑暗中間
[00:04:51.080 --> 00:04:55.080]  除非地球面對陽光的時候
[00:04:55.080 --> 00:04:59.080]  那半個球是有光明的
[00:04:59.080 --> 00:05:03.080]  不面對太陽是沒有光明可言的
[00:05:03.080 --> 00:05:05.080]  你覺得我是不是蠢?
[00:05:05.080 --> 00:05:08.080]  七十多歲才明白這個道理
[00:05:08.080 --> 00:05:13.080]  你這麼小就讀自然科已經有了
[00:05:13.080 --> 00:05:16.080]  那時候我突然間明白
[00:05:16.080 --> 00:05:20.080]  原來接著說興起發光
[00:05:20.080 --> 00:05:22.080]  不是這麼容易的事
[00:05:22.080 --> 00:05:26.080]  人是發不到光的
[00:05:26.080 --> 00:05:30.080]  我們只可以反射
[00:05:30.080 --> 00:05:33.080]  地球只可以反射光
[00:05:33.080 --> 00:05:37.080]  月亮是反射光
[00:05:37.080 --> 00:05:39.080]  地球不是自然
[00:05:39.080 --> 00:05:43.080]  好像太陽一樣不斷爆炸有光的
[00:05:43.080 --> 00:05:47.080]  今天你寫幾生叫人焚燒
[00:05:47.080 --> 00:05:50.080]  你都不能夠為主發光
[00:05:50.080 --> 00:05:53.080]  除非基督的光照著你的時候
[00:05:53.080 --> 00:05:55.080]  你反射出去
[00:05:55.080 --> 00:05:57.080]  這個二次教書第六十章
[00:05:57.080 --> 00:05:59.080]  講到興起發光的時候
[00:05:59.080 --> 00:06:01.080]  我一看這個題目就想起
[00:06:01.080 --> 00:06:04.080]  青少年夏令會多數用這個題目
[00:06:04.080 --> 00:06:09.080]  但這句聖經我再留意看五十九章的時候
[00:06:09.080 --> 00:06:14.080]  所講到的不是一些在黑暗中歸向光明的人
[00:06:14.080 --> 00:06:17.080]  是那些領受了神恩典的人
[00:06:17.080 --> 00:06:20.080]  這一班有聖靈在他們心中的人
[00:06:20.080 --> 00:06:25.080]  這一班人願意將上帝的光照著他們的時候
[00:06:25.080 --> 00:06:28.080]  他們反射出去
[00:06:28.080 --> 00:06:32.080]  今天我相信每一個基督徒都想為主發光
[00:06:32.080 --> 00:06:35.080]  但你有沒有知道為什麼發不到光?
[00:06:35.080 --> 00:06:39.080]  我那天早上才明白道理
[00:06:39.080 --> 00:06:42.080]  原來那個口雲遮住了
[00:06:42.080 --> 00:06:45.080]  後來那個雲慢慢離開了
[00:06:45.080 --> 00:06:47.080]  我看到雲中間有個洞
[00:06:47.080 --> 00:06:49.080]  那些陽光出來了
[00:06:49.080 --> 00:06:52.080]  我發覺原來那個雲遮住了我
[00:06:52.080 --> 00:06:55.080]  我接收不到這些光
[00:06:55.080 --> 00:06:57.080]  但那個雲走了之後
[00:06:57.080 --> 00:07:03.080]  天光,然後我們才可以讓人看到我們的樣子
[00:07:03.080 --> 00:07:06.080]  我不是活在幽暗裏面
[00:07:06.080 --> 00:07:08.080]  我年輕的時候看過一本書
[00:07:08.080 --> 00:07:12.080]  人生陰暗一面,每個人都有
[00:07:12.080 --> 00:07:15.080]  但是當光照的時候
[00:07:15.080 --> 00:07:20.080]  我才明白耶穌為什麼說光照在黑暗裏
[00:07:20.080 --> 00:07:23.080]  黑暗卻不接受光,我想了很久
[00:07:23.080 --> 00:07:27.080]  有什麼理由,這些都不是射燈,如果是射燈就行了
[00:07:27.080 --> 00:07:30.080]  一照下去的時候,為什麼不接受光?
[00:07:30.080 --> 00:07:35.080]  原來當那個受光之物,中間有些東西隔絕的時候
[00:07:35.080 --> 00:07:37.080]  那些光就射不下去了
[00:07:37.080 --> 00:07:41.080]  今天我們受不到光的原因是什麼?
[00:07:41.080 --> 00:07:43.080]  不是光線不夠強
[00:07:43.080 --> 00:07:48.080]  是我們和光線之間有一個口物遮住了
[00:07:48.080 --> 00:07:51.080]  什麼使我們與神隔絕?
[00:07:51.080 --> 00:07:53.080]  罪
[00:07:53.080 --> 00:07:58.080]  今天早上和各位姐妹分享這個話題
[00:07:58.080 --> 00:08:00.080]  什麼是罪?
[00:08:00.080 --> 00:08:03.080]  什麼是罪?不是你犯法是罪
[00:08:03.080 --> 00:08:05.080]  犯法當然是犯罪
[00:08:05.080 --> 00:08:07.080]  如果是違背真理的法
[00:08:07.080 --> 00:08:10.080]  不是所有法都一定犯罪
[00:08:10.080 --> 00:08:12.080]  是違背真理的法
[00:08:12.080 --> 00:08:15.080]  不是你行差踏錯
[00:08:15.080 --> 00:08:18.080]  不是你偷偷拐騙
[00:08:18.080 --> 00:08:24.080]  真正的犯罪在伊甸園開始的時候是一樣的事
[00:08:24.080 --> 00:08:29.080]  不肯遵行神的吩咐
[00:08:29.080 --> 00:08:32.080]  就是這麼簡單
[00:08:32.080 --> 00:08:38.080]  當基督徒聽到,當我們領受神的話語之後
[00:08:38.080 --> 00:08:42.080]  要去行的時候,我們不肯去做
[00:08:42.080 --> 00:08:48.080]  弟兄姊妹,你不但不能發光,你就是犯罪
[00:08:48.080 --> 00:08:54.080]  所以今天我相信去到八十歲的老人家
[00:08:54.080 --> 00:09:02.080]  其實是不是一落斜,夕陽西下?
[00:09:02.080 --> 00:09:04.080]  未
[00:09:04.080 --> 00:09:09.080]  問題是這個受光體有沒有再次面對這個光?
[00:09:09.080 --> 00:09:12.080]  這個受光體一直存在
[00:09:12.080 --> 00:09:16.080]  光照的時候,如果中間沒有任何爛左
[00:09:16.080 --> 00:09:20.080]  那些光射來的時候,我們就反射出去,就這麼簡單
[00:09:20.080 --> 00:09:23.080]  所以我們只是反射神的光而已
[00:09:23.080 --> 00:09:26.080]  求主幫助我們在這個時代裡面
[00:09:26.080 --> 00:09:31.080]  耶穌說,祂是世上的光
[00:09:31.080 --> 00:09:34.080]  這個世上的光,也是真理的光
[00:09:34.080 --> 00:09:37.080]  也是生命之光
[00:09:37.080 --> 00:09:40.080]  這個生命之光,這個真理之光
[00:09:40.080 --> 00:09:43.080]  祂不斷照耀大地
[00:09:43.080 --> 00:09:46.080]  不斷照著我們每一個人
[00:09:46.080 --> 00:09:49.080]  陽光給好人,也給壞人
[00:09:49.080 --> 00:09:53.080]  問題就是,有些人心裡已經有了很多成見的時候
[00:09:53.080 --> 00:09:56.080]  他捉了一層東西,光照不到他
[00:09:56.080 --> 00:10:00.080]  不是光照不到他,是他不肯接受這個光
[00:10:00.080 --> 00:10:06.080]  所以求主讓我們看到,承傳恩典的人是有責任
[00:10:06.080 --> 00:10:10.080]  不是權利去拿到整個恩典
[00:10:10.080 --> 00:10:14.080]  而是我們有責任,將恩典與人分享
[00:10:14.080 --> 00:10:19.080]  在過去的日子裡,曾經自己在不同的工作環境中間
[00:10:19.080 --> 00:10:24.080]  去服侍人,服侍神
[00:10:24.080 --> 00:10:27.080]  但是,很多時候都以為
[00:10:27.080 --> 00:10:31.080]  我一能夠做到的事情,已經是榮耀神了
[00:10:31.080 --> 00:10:36.080]  但後來發覺,你想做到的事情是榮耀神
[00:10:36.080 --> 00:10:38.080]  只是你想而已
[00:10:38.080 --> 00:10:41.080]  但是能否榮耀?不知道
[00:10:41.080 --> 00:10:44.080]  我有一次在學校設計一些東西
[00:10:44.080 --> 00:10:46.080]  打算做一些好事,出了問題
[00:10:46.080 --> 00:10:49.080]  一出問題的時候,我最大的反省
[00:10:49.080 --> 00:10:52.080]  我就問神,我動機目的都沒有錯
[00:10:52.080 --> 00:10:55.080]  為什麼會出問題?
[00:10:55.080 --> 00:10:58.080]  聖靈的光照下面告訴他
[00:10:58.080 --> 00:11:01.080]  你是為誰做的?
[00:11:01.080 --> 00:11:03.080]  是為你的職責做的?
[00:11:03.080 --> 00:11:05.080]  是為你自己做的?
[00:11:05.080 --> 00:11:08.080]  還是永遠是為我做的?
[00:11:08.080 --> 00:11:11.080]  我在那個時候,只有認罪悔改
[00:11:11.080 --> 00:11:16.080]  認罪悔改之後,奇蹟就出現了
[00:11:16.080 --> 00:11:19.080]  問題迎刃而解
[00:11:19.080 --> 00:11:22.080]  不用我花任何的力量
[00:11:22.080 --> 00:11:25.080]  有些人已經擔心得不得了,怎麼辦?
[00:11:25.080 --> 00:11:28.080]  但是短短一、兩天之間
[00:11:28.080 --> 00:11:30.080]  峰迴路轉
[00:11:30.080 --> 00:11:35.080]  整件事情解決,令我不能五體投地或主
[00:11:35.080 --> 00:11:37.080]  我感謝你
[00:11:37.080 --> 00:11:41.080]  因為你鑑察人心
[00:11:41.080 --> 00:11:48.080]  我以為我的教育工作做得很好了
[00:11:48.080 --> 00:11:50.080]  很圓滿
[00:11:50.080 --> 00:11:56.080]  但是發覺神所要的一件事
[00:11:56.080 --> 00:11:59.080]  完全降伏在他面前
[00:11:59.080 --> 00:12:02.080]  他作為顯明的時候
[00:12:02.080 --> 00:12:03.080]  五體投地
[00:12:03.080 --> 00:12:07.080]  是因為我知道原來我發不到光
[00:12:07.080 --> 00:12:10.080]  我只有反射光
[00:12:10.080 --> 00:12:12.080]  如果我不從他領受
[00:12:12.080 --> 00:12:16.080]  我沒有辦法可以反射出去
[00:12:16.080 --> 00:12:18.080]  生命堂之丫嘴去到八十年
[00:12:18.080 --> 00:12:22.080]  我們要繼續不斷重新領受光
[00:12:22.080 --> 00:12:25.080]  包括他的話語,他的真理
[00:12:25.080 --> 00:12:30.080]  讓我們能夠將這些領受的反射出去
[00:12:30.080 --> 00:12:33.080]  一定打折扣的,不要說八十
[00:12:33.080 --> 00:12:35.080]  一百
[00:12:35.080 --> 00:12:36.080]  但是一件事
[00:12:36.080 --> 00:12:38.080]  當你肯做的時候
[00:12:38.080 --> 00:12:41.080]  世人就從我們的表現上
[00:12:41.080 --> 00:12:43.080]  我們的行為上
[00:12:43.080 --> 00:12:45.080]  就顯出一件事
[00:12:45.080 --> 00:12:49.080]  將榮耀歸給神
[00:13:16.080 --> 00:13:19.080]  凡被造的,在他裡面有生命
[00:13:19.080 --> 00:13:22.080]  這個生命就是人的光
[00:13:22.080 --> 00:13:23.080]  神所賜的
[00:13:23.080 --> 00:13:25.080]  光照在黑暗裡
[00:13:25.080 --> 00:13:27.080]  黑暗卻沒有滲透光
[00:13:27.080 --> 00:13:29.080]  這是《和修本》的翻譯
[00:13:29.080 --> 00:13:33.080]  《和修本》說黑暗不接受光
[00:13:33.080 --> 00:13:34.080]  是有東西阻隔了
[00:13:34.080 --> 00:13:37.080]  讓這個受物不可以反射出去
[00:13:37.080 --> 00:13:39.080]  有一個人從神那裡出來
[00:13:39.080 --> 00:13:40.080]  叫約翰
[00:13:40.080 --> 00:13:42.080]  這個人是為了做見證
[00:13:42.080 --> 00:13:44.080]  他是為光做見證
[00:13:44.080 --> 00:13:47.080]  人只可以為光做見證
[00:13:47.080 --> 00:13:50.080]  是那光做見證
[00:13:50.080 --> 00:13:52.080]  為要使眾人借著他而信
[00:13:52.080 --> 00:13:53.080]  他不是那光
[00:13:53.080 --> 00:13:56.080]  而要為那光做見證
[00:13:56.080 --> 00:13:57.080]  那光是真光
[00:13:57.080 --> 00:13:58.080]  是指耶穌基督
[00:13:58.080 --> 00:14:01.080]  來到世上就照亮所有的人
[00:14:01.080 --> 00:14:02.080]  他在世上
[00:14:02.080 --> 00:14:04.080]  世界是借著他做的
[00:14:04.080 --> 00:14:06.080]  世界卻不認識他
[00:14:06.080 --> 00:14:07.080]  他來到自己的地方
[00:14:07.080 --> 00:14:09.080]  自己的人並不接納他
[00:14:09.080 --> 00:14:10.080]  凡接納他的人
[00:14:10.080 --> 00:14:12.080]  就是信他明的人
[00:14:12.080 --> 00:14:15.080]  他就賜給他們權柄作神的兒女
[00:14:15.080 --> 00:14:17.080]  這是在基督裡面
[00:14:17.080 --> 00:14:18.080]  罪得赦免
[00:14:18.080 --> 00:14:21.080]  從外邦人變為神家裡面的人
[00:14:21.080 --> 00:14:24.080]  這些人不是血生的
[00:14:24.080 --> 00:14:26.080]  不是從情欲生的
[00:14:26.080 --> 00:14:28.080]  也不是從仁義生的
[00:14:28.080 --> 00:14:30.080]  是從神生的
[00:14:30.080 --> 00:14:32.080]  於是聖經十六節說
[00:14:32.080 --> 00:14:34.080]  道成了欲生
[00:14:34.080 --> 00:14:35.080]  住在我們中間
[00:14:35.080 --> 00:14:37.080]  充充滿滿有恩典有真理
[00:14:37.080 --> 00:14:39.080]  我們見過他的榮光
[00:14:39.080 --> 00:14:42.080]  是負獨生之的榮光
[00:14:42.080 --> 00:14:44.080]  所以真正的光只有一個光
[00:14:44.080 --> 00:14:47.080]  就是負獨生之的榮光
[00:14:47.080 --> 00:14:49.080]  求主幫助我們
[00:14:49.080 --> 00:14:51.080]  多些親近神
[00:14:51.080 --> 00:14:52.080]  認識真理
[00:14:52.080 --> 00:14:53.080]  從真道裡面
[00:14:53.080 --> 00:14:55.080]  從神的話語裡面
[00:14:55.080 --> 00:14:56.080]  多些的領受
[00:14:56.080 --> 00:14:59.080]  然後轉化成為我們
[00:14:59.080 --> 00:15:00.080]  在生活中間
[00:15:00.080 --> 00:15:03.080]  將神的形象反映出去
[00:15:03.080 --> 00:15:05.080]  這樣我們就能夠
[00:15:05.080 --> 00:15:06.080]  在這個時代裡面
[00:15:06.080 --> 00:15:09.080]  興起發光
[00:15:09.080 --> 00:15:12.080]  當我讀聖經的時候
[00:15:12.080 --> 00:15:14.080]  有時候我要跟年輕人
[00:15:14.080 --> 00:15:17.080]  和學生說話的時候
[00:15:17.080 --> 00:15:18.080]  這個解釋
[00:15:18.080 --> 00:15:20.080]  唯一一個可以解釋到
[00:15:20.080 --> 00:15:22.080]  我生活上可以反射到的
[00:15:22.080 --> 00:15:23.080]  就是什麼呢
[00:15:23.080 --> 00:15:25.080]  當我發覺
[00:15:25.080 --> 00:15:27.080]  昔日我兒子在一個房間裡面
[00:15:27.080 --> 00:15:29.080]  他晚上睡覺
[00:15:29.080 --> 00:15:30.080]  拉著窗簾布
[00:15:30.080 --> 00:15:32.080]  很厚,遮住了
[00:15:32.080 --> 00:15:34.080]  我早上叫他起床的時候
[00:15:34.080 --> 00:15:36.080]  我不需要拍他
[00:15:36.080 --> 00:15:38.080]  我只要去到他的房間
[00:15:38.080 --> 00:15:39.080]  進去之後
[00:15:39.080 --> 00:15:41.080]  拉開窗簾布
[00:15:41.080 --> 00:15:44.080]  是不是
[00:15:44.080 --> 00:15:46.080]  一拉開
[00:15:46.080 --> 00:15:48.080]  那就興起
[00:15:48.080 --> 00:15:50.080]  起床了
[00:15:50.080 --> 00:15:52.080]  你不拉開
[00:15:52.080 --> 00:15:54.080]  沒有光照著你
[00:15:54.080 --> 00:15:56.080]  你仍然沉睡
[00:15:56.080 --> 00:15:59.080]  跟隨耶穌的門徒
[00:15:59.080 --> 00:16:00.080]  去到黑西瑪利園
[00:16:00.080 --> 00:16:02.080]  都是沉睡的
[00:16:02.080 --> 00:16:04.080]  耶穌最後說
[00:16:04.080 --> 00:16:06.080]  起來,做什麼
[00:16:06.080 --> 00:16:08.080]  警醒圖告
[00:16:08.080 --> 00:16:11.080]  我讀聖經
[00:16:11.080 --> 00:16:13.080]  不是玩玩而已
[00:16:13.080 --> 00:16:14.080]  如果我做耶穌
[00:16:14.080 --> 00:16:16.080]  我會說起床了,走吧
[00:16:16.080 --> 00:16:18.080]  晚上你一定會睡
[00:16:18.080 --> 00:16:20.080]  彼得就是這樣
[00:16:20.080 --> 00:16:22.080]  起床走了他不會砍人
[00:16:22.080 --> 00:16:24.080]  是不是
[00:16:24.080 --> 00:16:25.080]  但耶穌說
[00:16:25.080 --> 00:16:26.080]  起床了
[00:16:26.080 --> 00:16:27.080]  警醒什麼
[00:16:27.080 --> 00:16:29.080]  圖告
[00:16:29.080 --> 00:16:31.080]  接著下面怎麼說
[00:16:31.080 --> 00:16:33.080]  彼得
[00:16:33.080 --> 00:16:35.080]  入了迷惑
[00:16:35.080 --> 00:16:36.080]  所以有很厚的窗簾布
[00:16:36.080 --> 00:16:38.080]  遮住了光的話
[00:16:38.080 --> 00:16:40.080]  不要以為陽光還沒出現
[00:16:40.080 --> 00:16:42.080]  是你沒有拉開窗簾布
[00:16:42.080 --> 00:16:44.080]  幫窗簾布拉開
[00:16:44.080 --> 00:16:46.080]  面對神的光
[00:16:46.080 --> 00:16:48.080]  我相信我們能夠興起為主發光
[00:16:48.080 --> 00:16:50.080]  願主賜福
[00:16:50.080 --> 00:16:52.080]  讓資雅俊生命堂等人
[00:16:52.080 --> 00:16:54.080]  繼續努力為主發光
[00:16:54.080 --> 00:16:56.080]  過去見到這麼多見證人
[00:16:56.080 --> 00:16:58.080]  求主都賜福我們這一代
[00:16:58.080 --> 00:17:00.080]  都成為見證人
[00:17:00.080 --> 00:17:02.080]  如果日後有人想起的話
[00:17:02.080 --> 00:17:04.080]  都說這班人都是為主發光的人
[00:17:04.080 --> 00:17:06.080]  張老你說是不是
