
[00:00:00.000 --> 00:00:02.000]  領子妹 早安
[00:12:18.440 --> 00:12:21.080]  透露了他裡面的想法
[00:12:21.080 --> 00:12:24.920]  我不知道你知不知道羅藤樹其實是什麼樹?
[00:12:24.920 --> 00:12:27.520]  羅藤樹其實是一種松樹科
[00:12:27.520 --> 00:12:30.760]  當我們見到以利亞在這個礦業裡面
[00:12:30.760 --> 00:12:33.480]  他選了一棵羅藤樹坐下
[00:12:33.480 --> 00:12:35.440]  你想想以利亞當空裡面
[00:12:35.440 --> 00:12:38.400]  如果給你要遮陰你會找什麼樹?
[00:12:38.400 --> 00:12:40.880]  當然是一些葉比較大
[00:12:40.880 --> 00:12:42.560]  大樹很遮陰
[00:12:42.560 --> 00:12:48.200]  不過他選的就是一棵針葉松樹的一棵樹
[00:12:48.200 --> 00:12:52.680]  我們見到他好像放棄自己的狀態
[00:12:52.680 --> 00:12:54.640]  而他裡面講的那個說話
[00:12:54.640 --> 00:12:56.720]  就是講他心裡面的一些想法
[00:12:56.720 --> 00:12:58.400]  他講了一個什麼說話呢?
[00:12:58.400 --> 00:13:01.320]  他說:葉和華,夠了
[00:13:01.320 --> 00:13:02.880]  我受不了了
[00:13:02.880 --> 00:13:04.480]  你讓我死吧
[00:13:04.480 --> 00:13:07.920]  因為我不夠我的列祖好
[00:13:07.920 --> 00:13:10.360]  他說他不夠他的列祖好
[00:13:10.360 --> 00:13:12.160]  他比不上別人
[00:13:12.160 --> 00:13:15.280]  這裡的列祖其實指的是誰呢?
[00:13:15.280 --> 00:13:17.280]  很多色經學者也告訴我們
[00:13:17.280 --> 00:13:19.880]  這裡很可能指的是摩西
[00:13:19.880 --> 00:13:24.040]  我們知道摩西曾經是一個神大大使用的僕人
[00:13:24.040 --> 00:13:28.800]  摩西藉著過去十災過紅海等等的神跡
[00:13:28.800 --> 00:13:31.320]  他帶領以色列人離開埃及
[00:13:31.320 --> 00:13:36.040]  出了埃及並且扭轉整個以色列民族的歷史
[00:13:36.040 --> 00:13:40.320]  帶來轟轟烈烈的改變和果效
[00:13:40.320 --> 00:13:41.600]  伊利亞在這裡說
[00:13:41.600 --> 00:13:42.960]  我不夠別人好
[00:13:42.960 --> 00:13:44.680]  我不夠我的列祖好
[00:13:44.680 --> 00:13:47.120]  其實這裡說的好
[00:13:47.120 --> 00:13:50.040]  就是正正從一個侍奉裡面
[00:13:50.040 --> 00:13:55.480]  有沒有帶來轟轟烈烈的果效和轉變的角度去想
[00:13:55.480 --> 00:13:57.160]  在伊利亞心目中
[00:13:57.160 --> 00:13:59.320]  轟轟烈烈的果效就是好
[00:13:59.320 --> 00:14:00.960]  沒有轟轟烈烈的果效
[00:14:00.960 --> 00:14:04.440]  不能夠轉變環境就是不好
[00:14:04.440 --> 00:14:07.440]  伊利亞心目中一直是從他的列祖
[00:14:07.440 --> 00:14:08.960]  和別人去比較
[00:14:08.960 --> 00:14:12.840]  他期望更好、更轟動、更大的改變
[00:14:12.840 --> 00:14:17.800]  以至於他跌入了一個屬靈的黑洞裡面
[00:14:17.800 --> 00:14:24.000]  不知道你有沒有聽過一個名詞叫Facebook抑鬱症
[00:14:24.000 --> 00:14:25.080]  我看資料裡面
[00:14:25.080 --> 00:14:29.400]  原來英國學者從當前一些抑鬱症
[00:14:29.400 --> 00:14:31.280]  和Facebook的一些研究裡面
[00:14:31.280 --> 00:14:33.760]  做了一些比較、一些調查
[00:14:33.760 --> 00:14:37.640]  他告訴我們原來在人
[00:14:37.640 --> 00:14:39.040]  如果你多用Facebook
[00:14:39.040 --> 00:14:41.200]  經常上網看到Facebook的話
[00:14:41.200 --> 00:14:43.200]  原來他的情緒低落抑鬱
[00:14:43.200 --> 00:14:45.120]  是和他有關聯
[00:14:45.120 --> 00:14:46.400]  他在說什麼呢
[00:14:46.400 --> 00:14:48.080]  他說當你經常用Facebook
[00:14:48.080 --> 00:14:49.640]  經常上網的時候
[00:14:49.640 --> 00:14:50.440]  為什麼呢
[00:14:50.440 --> 00:14:52.720]  你會陷入一種比較裡面
[00:14:52.720 --> 00:14:54.480]  一種社會比較
[00:14:54.480 --> 00:14:57.360]  特別你見到一些朋友仔、同學仔
[00:14:57.360 --> 00:14:59.400]  經常都會去旅行、吃好東西
[00:14:59.400 --> 00:15:01.680]  見到一些山珍海味
[00:15:01.680 --> 00:15:03.520]  去歐洲、去其他地方
[00:15:03.520 --> 00:15:05.160]  是自己從來都沒有去過
[00:15:05.160 --> 00:15:07.440]  又或者你會見到朋友仔
[00:15:07.440 --> 00:15:09.960]  又說他又升職了、又加薪了
[00:15:09.960 --> 00:15:11.840]  又或者說他快要結婚了
[00:15:11.840 --> 00:15:14.600]  又可以認識到男女朋友
[00:15:14.600 --> 00:15:18.240]  去買車、買樓、去哪裡旅行
[00:15:18.240 --> 00:15:19.960]  見到好像很多東西
[00:15:19.960 --> 00:15:22.360]  心裡面就會覺得自己
[00:15:22.360 --> 00:15:23.680]  為什麼自己沒有
[00:15:23.680 --> 00:15:26.600]  甚至覺得自己不夠他好
[00:15:26.600 --> 00:15:28.080]  就是這種情況
[00:15:28.080 --> 00:15:30.440]  我們就會容易將對方有的東西
[00:15:30.440 --> 00:15:32.560]  成為我們生活的一個比較
[00:15:32.560 --> 00:15:34.840]  和一個所謂好的標準
[00:15:34.840 --> 00:15:38.200]  於是心裡面就會覺得自己不夠幸福
[00:15:38.200 --> 00:15:41.080]  不夠幸運
[00:15:41.080 --> 00:15:43.520]  以至於心裡面會產生一種
[00:15:43.520 --> 00:15:47.360]  覺得自己不夠別人好的一種情緒
[00:15:47.360 --> 00:15:48.960]  經常和別人比較
[00:15:48.960 --> 00:15:52.480]  以利亞就落在這種狀況裡面
[00:15:52.480 --> 00:15:54.680]  當我們經常和別人比較
[00:15:54.680 --> 00:15:57.000]  覺得一定要好像別人一樣
[00:15:57.000 --> 00:15:58.320]  做事要轟轟烈烈
[00:15:58.320 --> 00:16:00.240]  又要去到這樣才像樣
[00:16:00.240 --> 00:16:02.080]  其實是一件很累的事
[00:16:02.080 --> 00:16:03.240]  為什麼呢?
[00:16:03.240 --> 00:16:05.440]  轟轟烈烈不是常態
[00:16:05.440 --> 00:16:07.480]  別人去旅行都可能只不過是一年
[00:16:07.480 --> 00:16:09.280]  幾年才去到一次
[00:16:09.280 --> 00:16:10.640]  轟轟烈烈的標準
[00:16:10.640 --> 00:16:12.400]  也是沒有一個定案
[00:16:12.400 --> 00:16:14.360]  如果經常和別人比較
[00:16:14.360 --> 00:16:16.720]  不斷向著一些無止境的標準
[00:16:16.720 --> 00:16:18.680]  目標去追求的話
[00:16:18.680 --> 00:16:20.840]  我們一定覺得自己很不幸福
[00:16:20.840 --> 00:16:22.240]  很不快樂
[00:16:22.240 --> 00:16:24.120]  也根本不會見到
[00:16:24.120 --> 00:16:25.920]  原來我們所擁有的
[00:16:25.920 --> 00:16:27.680]  是一些很實在的東西
[00:16:27.680 --> 00:16:30.120]  我們不斷看到自己沒有的東西的時候
[00:16:30.120 --> 00:16:31.520]  我們不會見到
[00:16:31.520 --> 00:16:33.280]  神在我們有的東西身上
[00:16:33.280 --> 00:16:35.160]  其實是有祂很大的作為
[00:16:35.160 --> 00:16:36.480]  並且在微小身上
[00:16:36.480 --> 00:16:38.280]  也有祂的恩典
[00:16:38.280 --> 00:16:39.920]  當我們覺得自己什麼都沒有
[00:16:39.920 --> 00:16:40.400]  不夠
[00:16:40.400 --> 00:16:42.800]  只向一些沒有的東西去追求的時候
[00:16:42.800 --> 00:16:43.960]  我們也同時
[00:16:43.960 --> 00:16:45.440]  會將我們所擁有的
[00:16:45.440 --> 00:16:46.960]  變得很理所當然
[00:16:46.960 --> 00:16:48.400]  不懂得感恩的人
[00:16:48.400 --> 00:16:51.440]  一定不會覺得快樂
[00:16:51.440 --> 00:16:54.440]  以利亞看到自己很失敗
[00:16:54.440 --> 00:16:57.240]  以利亞覺得自己不及別人好
[00:16:57.240 --> 00:17:00.040]  以利亞的第三個看見是什麼呢?
[00:17:00.040 --> 00:17:01.920]  他覺得自己很孤單
[00:17:01.920 --> 00:17:05.120]  當耶和華在荷里山的山洞裡面
[00:17:05.120 --> 00:17:08.080]  他兩次問以利亞這個問題
[00:17:08.080 --> 00:17:09.560]  以利亞
[00:17:09.560 --> 00:17:11.720]  你在這裡做什麼呢?
[00:17:11.720 --> 00:17:14.400]  這個問題不是一個責問
[00:17:14.400 --> 00:17:16.320]  不是一個責罰
[00:17:16.320 --> 00:17:18.440]  而是一個邀請
[00:17:18.440 --> 00:17:19.600]  以利亞的回應
