
[00:00:00.000 --> 00:00:03.040]  各位在網上崇拜的弟兄姊妹
[00:06:58.720 --> 00:07:02.720]  真的抵不住希臘文化那種墮落文化
[00:07:02.720 --> 00:07:05.480]  再被吸引來跌倒的信徒
[00:07:06.120 --> 00:07:09.640]  他們對成聖等候主載來的教導
[00:07:09.640 --> 00:07:11.120]  開始有質疑
[00:07:11.120 --> 00:07:14.120]  加上其實當時的猶太人
[00:07:14.120 --> 00:07:18.440]  他們還是抓住很多自己成長的猶太文化
[00:07:18.440 --> 00:07:21.720]  來逼迫那些初信的基督徒
[00:07:21.720 --> 00:07:23.720]  你要這樣的
[00:07:23.720 --> 00:07:26.240]  你要吃東西的話
[00:07:26.240 --> 00:07:28.040]  你一定要去買拉比
[00:07:28.040 --> 00:07:30.520]  簽了名的食物才可以
[00:07:30.520 --> 00:07:32.720]  你知道拉比簽了名的食物
[00:07:32.720 --> 00:07:34.040]  給他們一般人
[00:07:34.040 --> 00:07:39.320]  一般市民百姓去那些市場買的菜
[00:07:39.320 --> 00:07:41.120]  是貴很多的
[00:07:41.120 --> 00:07:44.320]  所以對這一班新信主的人
[00:07:44.320 --> 00:07:47.320]  無論在經濟、在信仰生活
[00:07:47.320 --> 00:07:49.320]  或者在人際關係
[00:07:49.320 --> 00:07:51.320]  都成為了很多的困難
[00:07:51.320 --> 00:07:54.320]  就是在這樣的背景下
[00:07:54.320 --> 00:07:58.520]  保羅在《鐵薩萊加》這個前後書
[00:07:58.520 --> 00:08:00.520]  都講了很多要留意
[00:08:00.520 --> 00:08:02.920]  很多基督信仰的事
[00:08:02.920 --> 00:08:05.120]  現在去到第五章的尾了
[00:08:05.120 --> 00:08:06.920]  這封信的結尾的時候
[00:08:06.920 --> 00:08:07.920]  他就說
[00:08:07.920 --> 00:08:09.120]  弟兄姊妹
[00:08:09.120 --> 00:08:11.920]  我們有幾樣東西一定要留意的
[00:08:11.920 --> 00:08:12.920]  第一樣
[00:08:12.920 --> 00:08:14.920]  怎樣可以活出
[00:08:14.920 --> 00:08:17.320]  從神那裡
[00:08:17.320 --> 00:08:19.320]  就是活出祂的旨意呢
[00:08:19.320 --> 00:08:21.320]  第一樣就是要常常喜樂
[00:08:21.320 --> 00:08:24.720]  我們看回在《鐵薩萊加》前書
[00:08:24.720 --> 00:08:27.120]  由第一章到第三章那裡
[00:08:27.120 --> 00:08:29.520]  原來都出過幾次的喜樂的
[00:08:29.520 --> 00:08:31.120]  譬如第一章第六節
[00:08:31.120 --> 00:08:32.320]  你們可以聽我讀
[00:08:32.320 --> 00:08:36.120]  你們成為效法我們
[00:08:36.120 --> 00:08:37.920]  更效法主的人
[00:08:37.920 --> 00:08:40.320]  因為聖靈所激發的喜樂
[00:08:40.320 --> 00:08:44.120]  在大患難當中領受了真道
[00:08:44.120 --> 00:08:46.320]  原來保羅會告訴他們
[00:08:46.320 --> 00:08:49.320]  其實你們不是因為有人請你吃飯
[00:08:49.320 --> 00:08:50.520]  你生活無憂
[00:08:50.520 --> 00:08:51.920]  所以你喜樂
[00:08:51.920 --> 00:08:54.920]  而是在大患難當中
[00:08:54.920 --> 00:08:56.520]  你領受了真道
[00:08:56.520 --> 00:08:57.720]  都喜樂
[00:08:57.720 --> 00:09:03.920]  這些信徒就成為了一個很好的見證
[00:09:03.920 --> 00:09:06.920]  第二章的地方又是講喜樂
[00:09:06.920 --> 00:09:09.520]  就是第二章的十九二十節
[00:09:09.520 --> 00:09:11.120]  又請聽我讀出
[00:09:11.120 --> 00:09:13.520]  當我們的主耶穌再來
[00:09:13.520 --> 00:09:16.920]  我們站立在祂面前的時候
[00:09:16.920 --> 00:09:19.120]  我們的盼望、喜樂
[00:09:19.120 --> 00:09:22.320]  所誇的觀念是什麼呢
[00:09:22.320 --> 00:09:24.120]  不只是你們嗎
[00:09:24.120 --> 00:09:26.520]  保羅就是這樣跟那些門徒說
[00:09:26.520 --> 00:09:28.520]  跟那些剛剛信主的人說
[00:09:28.520 --> 00:09:29.920]  不只是你們嗎
[00:09:29.920 --> 00:09:31.920]  這一句是我很喜歡的
[00:09:31.920 --> 00:09:36.120]  你們就是我們的榮耀和喜樂
[00:09:36.120 --> 00:09:39.320]  保羅會告訴當時的信徒知道
[00:09:39.320 --> 00:09:40.320]  你們知不知道
[00:09:40.320 --> 00:09:43.720]  你們能夠在神的面前繼續站立
[00:09:43.720 --> 00:09:45.520]  等主回來
[00:09:45.520 --> 00:09:48.720]  這種信心是保羅、西拉
[00:09:48.720 --> 00:09:52.320]  當時的教會領袖的喜樂
[00:09:52.320 --> 00:09:53.320]  他們的觀念
[00:09:53.320 --> 00:09:55.320]  甚至是榮耀
[00:09:55.320 --> 00:09:59.920]  因為他們教的信徒是依靠主
[00:09:59.920 --> 00:10:03.920]  所以保羅會覺得何懼之有呢
[00:10:03.920 --> 00:10:06.920]  第三次提到喜樂的
[00:10:06.920 --> 00:10:09.920]  就是第三章的八至九節
[00:10:09.920 --> 00:10:14.720]  如今若靠主站立得穩
[00:10:14.720 --> 00:10:16.920]  我們就得生了
[00:10:16.920 --> 00:10:18.520]  我們在神面前
[00:10:18.520 --> 00:10:20.720]  因著你們滿有喜樂
[00:10:20.720 --> 00:10:22.520]  為這一切喜樂
[00:10:22.520 --> 00:10:25.520]  我們能用什麼的感謝
[00:10:25.520 --> 00:10:28.120]  為你們報答神呢
[00:10:28.120 --> 00:10:29.720]  又是另一處
[00:10:29.720 --> 00:10:31.720]  保羅說得很清楚
[00:10:31.720 --> 00:10:32.920]  弟兄姊妹
[00:10:32.920 --> 00:10:35.520]  周圍可能有很多人有很多批評
[00:10:35.520 --> 00:10:38.520]  很多扭曲了上帝的話的教導
[00:10:38.520 --> 00:10:40.120]  繼續用
[00:10:40.120 --> 00:10:41.920]  不過不要理他們了
[00:10:41.920 --> 00:10:44.320]  繼續用主的話
[00:10:44.320 --> 00:10:45.520]  我教過你們的
[00:10:45.520 --> 00:10:47.120]  和你們聽過的
[00:10:47.120 --> 00:10:49.520]  又聽過不同的見證人說的
[00:10:49.520 --> 00:10:52.520]  在神的面前站立得穩
[00:10:52.520 --> 00:10:53.720]  因為這樣
[00:10:53.720 --> 00:10:55.320]  當你們站立得穩
[00:10:55.320 --> 00:10:56.920]  滿有喜樂的時候
[00:10:56.920 --> 00:10:58.520]  就會成為保羅
[00:10:58.520 --> 00:10:59.920]  成為他的教導者
[00:10:59.920 --> 00:11:01.520]  成為主耶穌的喜樂
[00:11:01.520 --> 00:11:04.120]  說了這麼多次喜樂
[00:11:04.120 --> 00:11:05.120]  其實這個禮拜
[00:11:05.120 --> 00:11:08.520]  就只是張臨奇說的喜樂週
[00:11:08.520 --> 00:11:10.520]  我們可不可以喜樂呢
[00:11:10.520 --> 00:11:13.120]  喜樂是可以選擇的
[00:11:13.120 --> 00:11:15.520]  即使經歷迫發
[00:11:15.520 --> 00:11:16.920]  困難、誤會
[00:11:16.920 --> 00:11:20.320]  或者你不開心的時候
[00:11:20.320 --> 00:11:24.320]  其實你可以不用和那些人一起煩躁
[00:11:24.320 --> 00:11:26.920]  可以不用和那些人一起瘋
[00:11:26.920 --> 00:11:28.520]  保羅的秘訣是什麼
[00:11:28.520 --> 00:11:29.720]  效法主
[00:11:29.720 --> 00:11:31.120]  領受真道
[00:11:31.120 --> 00:11:33.120]  傳盼望、喜樂
[00:11:33.120 --> 00:11:34.920]  等候主再回來
[00:11:34.920 --> 00:11:37.720]  最後可以站立得穩
[00:11:37.720 --> 00:11:39.520]  就可以得心
[00:11:39.520 --> 00:11:41.920]  保羅就是這樣鼓勵我們
[00:11:41.920 --> 00:11:45.120]  在主面前繼續喜樂
[00:11:45.120 --> 00:11:47.320]  你可以嗎
[00:11:47.320 --> 00:11:48.320]  第二個
[00:11:48.320 --> 00:11:51.920]  活出神指引人生的命令
[00:11:51.920 --> 00:11:56.120]  就是要不住地禱告
[00:11:56.120 --> 00:11:58.720]  有人說香港教會病了
[00:11:58.720 --> 00:12:00.520]  因為很多基督徒
[00:12:00.520 --> 00:12:04.720]  都被那些「快靚正」這種文化影響
[00:12:04.720 --> 00:12:06.720]  祈禱就祈完
[00:12:06.720 --> 00:12:08.320]  為什麼用這麼多時間
[00:12:08.320 --> 00:12:11.320]  快點說廈門吧
[00:12:11.320 --> 00:12:13.120]  我不說在哪個地方
[00:12:13.120 --> 00:12:16.120]  總之試過在某些地方吃飯
[00:12:16.120 --> 00:12:18.520]  我們一起坐下吃飯
[00:12:18.520 --> 00:12:20.520]  就祈完謝飯禱告
[00:12:20.520 --> 00:12:21.920]  好東西可以吃
[00:12:21.920 --> 00:12:26.320]  其實這種快靚正的文化
[00:12:26.320 --> 00:12:32.920]  真的經常在我們謝飯禱告都見到
[00:12:32.920 --> 00:12:35.120]  我們對禱告的操練
[00:12:35.120 --> 00:12:38.320]  或者靠禱告敬虔道逸
[00:12:38.320 --> 00:12:41.920]  不向巴黎屈膝等等的教導
[00:12:41.920 --> 00:12:46.320]  其實我們有沒有定期去實踐呢
[00:12:46.320 --> 00:12:48.520]  祈禱就好像一個信徒
[00:12:48.520 --> 00:12:52.720]  在他的信仰生命當中的一個呼吸
[00:12:52.720 --> 00:12:56.720]  人可以不吃多久就沒命
[00:12:56.720 --> 00:12:57.720]  有研究說
[00:12:57.720 --> 00:12:58.720]  七天不吃東西
[00:12:58.720 --> 00:13:01.120]  你都還可以生存
[00:13:01.120 --> 00:13:02.320]  不喝水呢
[00:13:02.320 --> 00:13:05.320]  三天不喝水都還可以生存
[00:13:05.320 --> 00:13:08.120]  但是不呼吸呢
[00:13:08.120 --> 00:13:11.520]  如果信徒的禱告
[00:13:11.520 --> 00:13:14.120]  信徒的信仰生活當中
[00:13:14.120 --> 00:13:18.120]  禱告就是我們信仰生活的呼吸
[00:13:18.120 --> 00:13:22.920]  我們有沒有好好認真學習如何呼吸呢
[00:13:22.920 --> 00:13:25.320]  沒有禱告生活的信徒
[00:13:25.320 --> 00:13:29.720]  我們的生命其實是不是行屍走肉呢
[00:13:29.720 --> 00:13:31.920]  沒有禱告生活的人
[00:13:31.920 --> 00:13:33.720]  經歷不到神
[00:13:33.720 --> 00:13:39.520]  也都跟神相向那種交通愛的關係
[00:13:39.520 --> 00:13:42.120]  為什麼我經常祈禱
[00:13:42.120 --> 00:13:44.920]  都不覺得上帝聽我說話呢
[00:13:44.920 --> 00:13:50.520]  聽不到神對我說話呢
[00:13:50.520 --> 00:13:52.320]  其實祈禱可以說
[00:13:52.320 --> 00:13:54.320]  是將自己在神面前
[00:13:54.320 --> 00:13:56.320]  躺開我們的心靈
[00:13:56.320 --> 00:13:58.120]  躺開我們的心懷
[00:13:58.120 --> 00:14:00.120]  讓聖經讓神的說話
[00:14:00.120 --> 00:14:02.320]  或者你自己的禱語
[00:14:02.320 --> 00:14:03.520]  聖靈的引導
[00:14:03.520 --> 00:14:06.920]  來跟上帝相交
[00:14:06.920 --> 00:14:10.120]  什麼叫做對話式祈禱呢
[00:14:10.120 --> 00:14:12.720]  對話式就不是只是你說
[00:14:12.720 --> 00:14:13.920]  說完之後收線
[00:14:13.920 --> 00:14:15.320]  這樣叫做對話式
[00:14:15.320 --> 00:14:16.920]  對話式的意思就是說
[00:14:16.920 --> 00:14:17.920]  你一直說
[00:14:17.920 --> 00:14:19.320]  又會聽對方說
[00:14:19.320 --> 00:14:21.120]  這樣才叫做對話式
[00:14:21.120 --> 00:14:23.920]  我們的禱告有沒有用這種方式呢
[00:14:23.920 --> 00:14:26.520]  可能你可以先跟神
[00:14:26.520 --> 00:14:29.320]  傾心吐意地說一件事
[00:14:29.320 --> 00:14:30.120]  說完之後
[00:14:30.120 --> 00:14:32.520]  你會不會安靜等一等
[00:14:32.520 --> 00:14:35.320]  想一想有沒有什麼經文回應呢
[00:14:35.320 --> 00:14:36.920]  或者嘗試聽回
[00:14:36.920 --> 00:14:38.120]  或者回憶一下
[00:14:38.120 --> 00:14:38.920]  在這個時候
[00:14:38.920 --> 00:14:41.320]  聖靈有什麼提醒呢
[00:14:41.320 --> 00:14:43.120]  可能是一節經文
[00:14:43.120 --> 00:14:46.320]  可能是一篇文章
[00:14:46.320 --> 00:14:49.520]  又或者是你的道師、牧者
[00:14:49.520 --> 00:14:52.120]  曾經說過一些騙語
[00:14:52.120 --> 00:14:54.120]  讓你再一次想起
[00:14:54.120 --> 00:14:55.120]  咦
[00:14:55.120 --> 00:14:56.320]  我現在這樣的情況
[00:14:56.320 --> 00:14:58.320]  我跟天父聊天的時候
[00:14:58.320 --> 00:15:02.120]  天父是不是這樣回答我呢
[00:15:02.120 --> 00:15:03.720]  有沒有定義每天
[00:15:03.720 --> 00:15:06.320]  用十五至二十分鐘的時間
[00:15:06.320 --> 00:15:09.520]  做這個對話式禱告
[00:15:09.520 --> 00:15:10.720]  你知道如果
[00:15:10.720 --> 00:15:14.520]  你時時都願意這樣跟上帝聊天
[00:15:14.520 --> 00:15:16.720]  你的禱告生活
[00:15:16.720 --> 00:15:18.920]  和你跟上帝之間的關係
[00:15:18.920 --> 00:15:20.320]  是會敏感了
[00:15:20.320 --> 00:15:23.120]  神的說話很多
[00:15:23.120 --> 00:15:25.320]  有時候有些弟兄姊妹都會說
[00:15:25.320 --> 00:15:27.720]  哎呀其實要我祈禱十五分鐘
[00:15:27.720 --> 00:15:29.520]  自己一個人二十分鐘
[00:15:29.520 --> 00:15:30.520]  真的不行
[00:15:30.520 --> 00:15:32.120]  我整天專心不了
[00:15:32.120 --> 00:15:32.920]  一閉上眼
[00:15:32.920 --> 00:15:33.720]  我就想起
[00:15:33.720 --> 00:15:36.120]  咦還沒買菜
[00:15:36.120 --> 00:15:41.120]  或者是沒有牙膏
[00:15:41.120 --> 00:15:43.520]  會想起這些事情
[00:15:43.520 --> 00:15:44.920]  很多事情
[00:15:44.920 --> 00:15:48.520]  馬上從思想中飛出來
[00:15:48.520 --> 00:15:50.320]  那怎麼辦
[00:15:50.320 --> 00:15:52.920]  其實我以前學怎樣禱告的時候
[00:15:52.920 --> 00:15:54.120]  我的道師都教我
[00:15:54.120 --> 00:15:58.120]  你先把紙放在旁邊
[00:15:58.120 --> 00:15:59.520]  當你一想到
[00:15:59.520 --> 00:16:01.120]  咦原來我還沒買牙膏
[00:16:01.120 --> 00:16:03.520]  馬上寫下來然後再祈禱
[00:16:03.520 --> 00:16:05.920]  在禱告裡面怎樣專心呢
[00:16:05.920 --> 00:16:07.520]  就是用一種土語
[00:16:07.520 --> 00:16:08.320]  例如
[00:16:08.320 --> 00:16:10.120]  你告訴主耶穌
[00:16:10.120 --> 00:16:12.720]  主啊我很渴望祢
[00:16:12.720 --> 00:16:14.320]  主啊我愛祢
[00:16:14.320 --> 00:16:16.920]  在那二十分鐘不要不斷轉
[00:16:16.920 --> 00:16:18.120]  但是在那二十分鐘
[00:16:18.120 --> 00:16:21.320]  就是當你不可以安靜
[00:16:21.320 --> 00:16:23.320]  腦子又想到其他事情的時候
[00:16:23.320 --> 00:16:26.720]  你嘗試用這種土語的方式
[00:16:26.720 --> 00:16:28.720]  跟上帝聊天
[00:16:28.720 --> 00:16:30.520]  我渴望祢
[00:16:30.520 --> 00:16:32.120]  我掛念祢
[00:16:32.120 --> 00:16:35.520]  或者釘十字架的耶穌
[00:16:35.520 --> 00:16:37.320]  復活的基督
[00:16:37.320 --> 00:16:38.920]  全能的真神
[00:16:38.920 --> 00:16:40.720]  或者你可以想起
[00:16:40.720 --> 00:16:42.720]  耶和華的名字
[00:16:42.720 --> 00:16:44.120]  耶和華尼西
[00:16:44.120 --> 00:16:46.520]  耶和華沙龍
[00:16:46.520 --> 00:16:48.320]  耶和華以立等等
[00:16:48.320 --> 00:16:51.120]  這些字其實都可以帶我們
[00:16:51.120 --> 00:16:54.120]  進到去跟主耶穌
[00:16:54.120 --> 00:16:55.720]  跟上帝相交
[00:16:55.720 --> 00:16:59.920]  那種心靈神會的過程
[00:16:59.920 --> 00:17:02.520]  跟著禱告的結果
[00:17:02.520 --> 00:17:05.520]  是可以從神而來的喜樂
[00:17:05.520 --> 00:17:08.520]  還有得到那種滿足
[00:17:08.520 --> 00:17:10.120]  我希望弟兄姊妹
[00:17:10.120 --> 00:17:11.920]  都從五分鐘
[00:17:11.920 --> 00:17:12.920]  十分鐘
[00:17:12.920 --> 00:17:13.920]  二十分鐘
[00:17:13.920 --> 00:17:17.120]  開始這樣去操練
[00:17:17.120 --> 00:17:18.320]  我自己就
[00:17:18.320 --> 00:17:21.320]  真的會調好鬧鐘
[00:17:21.320 --> 00:17:23.920]  二十分鐘的鬧鐘就會響
[00:17:23.920 --> 00:17:26.920]  我就知道那個時間我完了
[00:17:26.920 --> 00:17:28.520]  但是有時候就算鬧鐘響
[00:17:28.520 --> 00:17:29.920]  我也不想停
[00:17:29.920 --> 00:17:32.120]  因為這個是我跟上帝聊天
[00:17:32.120 --> 00:17:34.720]  很享受的時間
[00:17:34.720 --> 00:17:35.920]  你說祈禱
