
[00:00:00.000 --> 00:00:04.280]  今天也嘗試跟大家分享一個題目
[00:02:46.120 --> 00:02:47.240]  上次也跟大家分享
[00:02:47.240 --> 00:02:50.160]  就是耶穌很喜歡講比喻的
[00:02:50.160 --> 00:02:52.680]  耶穌很喜歡講比喻講parables
[00:02:52.680 --> 00:02:56.800]  而事實上我就看回教會過去這個月的講道
[00:02:56.800 --> 00:02:58.800]  原來楊信義牧師
[00:02:58.800 --> 00:03:01.640]  梁永善牧師都是講比喻的
[00:03:01.640 --> 00:03:03.040]  那就證明了
[00:03:03.040 --> 00:03:05.760]  選擇講比喻的牧師都很聰明的
[00:03:05.760 --> 00:03:08.880]  因為他好像耶穌那樣
[00:03:08.880 --> 00:03:12.880]  知道用比喻是比較容易明白天國的道理
[00:03:12.880 --> 00:03:15.120]  耶穌用一些我們熟悉的事物
[00:03:15.120 --> 00:03:16.720]  去講一些天國的事情
[00:03:16.720 --> 00:03:17.920]  讓我們明白
[00:03:17.920 --> 00:03:20.720]  所以牧師都會選擇用熟悉的比喻
[00:03:20.720 --> 00:03:23.040]  講一些天國的道理讓我們明白
[00:03:23.040 --> 00:03:27.400]  所以相信過去這個月你聽了梁牧師楊牧師講的
[00:03:27.400 --> 00:03:28.760]  都明白了很多
[00:03:28.760 --> 00:03:32.720]  特別梁永善牧師上個禮拜講的道
[00:03:32.720 --> 00:03:35.640]  其實都是來自《馬大福音》第25章的
[00:03:35.640 --> 00:03:37.080]  待會你思考的時候
[00:03:37.080 --> 00:03:39.160]  你回想上個禮拜聽到的東西
[00:03:39.160 --> 00:03:41.000]  回想這個月聽到的東西
[00:03:41.000 --> 00:03:45.760]  你就會整存一些掌握今日經文的訊息
[00:03:45.760 --> 00:03:48.760]  所以今天特別我們就去講到聖
[00:03:48.760 --> 00:03:50.360]  當我講到幾聖的時候
[00:03:50.360 --> 00:03:53.560]  我們先嘗試重溫那段聖經
[00:03:53.560 --> 00:03:56.200]  因為有些人很少回教會
[00:03:56.200 --> 00:03:59.040]  我們儘管再讀多一次這段聖經
[00:03:59.040 --> 00:04:01.160]  讓你加深一個印象
[00:04:01.160 --> 00:04:04.200]  加深一個印象聖經的圖畫是怎樣
[00:04:04.200 --> 00:04:08.160]  他說那時天國用一個比喻的方式
[00:04:08.160 --> 00:04:08.960]  好比什麼呢
[00:04:08.960 --> 00:04:14.600]  十個童女拿著燈出去迎接新郎
[00:04:14.600 --> 00:04:17.520]  其中有五個是愚絕的
[00:04:17.520 --> 00:04:20.120]  有五個是聰明的
[00:04:20.120 --> 00:04:24.000]  愚絕那五個拿著燈卻不預備油
[00:04:24.000 --> 00:04:29.400]  聰明那五個拿著燈又預備油在器皿裡
[00:04:29.400 --> 00:04:32.840]  新郎言辭的時候他們都打頓了
[00:04:32.840 --> 00:04:34.600]  水著了
[00:04:34.600 --> 00:04:37.120]  到半夜半夜的時候有人哭著說
[00:04:37.120 --> 00:04:40.320]  新郎來了你們出來迎接他
[00:04:40.320 --> 00:04:43.320]  那些童女就起來收拾燈
[00:04:43.320 --> 00:04:45.560]  愚絕的對聰明的說
[00:04:45.560 --> 00:04:47.680]  請分點油給我們
[00:04:47.680 --> 00:04:50.240]  因為我們的燈要滅了
[00:04:50.240 --> 00:04:52.560]  聰明的回答
[00:04:52.560 --> 00:04:54.560]  恐怕不夠你我用的
[00:04:54.560 --> 00:04:58.640]  不如你們自己到賣油的那裡去吧
[00:04:58.640 --> 00:05:01.360]  他不去買的時候新郎到了
[00:05:01.360 --> 00:05:05.040]  那預備好的就和他進去坐席
[00:05:05.040 --> 00:05:07.400]  門就關了
[00:05:07.400 --> 00:05:10.520]  餘下的五個童女隨後也來了
[00:05:10.520 --> 00:05:13.960]  說主啊給我們開門
[00:05:13.960 --> 00:05:15.480]  他的回答說
[00:05:15.480 --> 00:05:18.840]  我實在告訴你們我不認識你們
[00:05:18.840 --> 00:05:20.520]  所以你們要警醒
[00:05:20.520 --> 00:05:25.160]  因為那日子那時辰你們不知道
[00:05:25.160 --> 00:05:26.360]  這段聖經裡面就是一個
[00:05:26.360 --> 00:05:29.840]  耶穌在二十五章一至十三節裡面
[00:05:29.840 --> 00:05:31.480]  說的一個比喻
[00:05:31.480 --> 00:05:33.280]  其實耶穌說這個比喻的時候
[00:05:33.280 --> 00:05:35.720]  正正可以在一個大的前提之下
[00:05:35.720 --> 00:05:38.840]  去說那個比喻
[00:05:38.840 --> 00:05:41.040]  這個一個大的背景就是
[00:05:41.040 --> 00:05:46.240]  原來在馬達福音二十四章和二十五章的段落裡面
[00:05:46.240 --> 00:05:48.280]  是一個叫做末日的講論
[00:05:48.280 --> 00:05:52.080]  或者叫做橄欖山上的講論
[00:05:52.080 --> 00:05:54.600]  裡面正正好就是因為耶穌已經
[00:05:54.600 --> 00:05:57.720]  經歷了三年多的時間和門徒出出入入
[00:05:57.720 --> 00:06:00.400]  又在北邊的加利里又回到耶路撒冷
[00:06:00.400 --> 00:06:04.640]  又去加利里不斷遊走了很多不同的地方的時候
[00:06:04.640 --> 00:06:10.960]  現在就去到最後耶穌就要去到耶路撒冷的那段路裡面
[00:06:10.960 --> 00:06:14.600]  而當要上到耶路撒冷這段路裡面的時候
[00:06:14.600 --> 00:06:18.800]  也都代表了耶穌是已經將要進入十字架的道路
[00:06:18.800 --> 00:06:20.480]  所以第二十六章的時候
[00:06:20.480 --> 00:06:22.480]  就講到一會兒我們講到聖餐的時候
[00:06:22.480 --> 00:06:25.480]  一首主餐的時候就去到二十六章
[00:06:25.480 --> 00:06:26.880]  所以當這段路裡面的時候
[00:06:26.880 --> 00:06:29.480]  耶穌就知道門徒跟了祂幾年的時間
[00:06:29.480 --> 00:06:32.480]  他們一直都很期待著有一位彌賽亞
[00:06:32.480 --> 00:06:35.600]  有一位救主就來救他們了
[00:06:35.600 --> 00:06:38.920]  跟這個師父也跟了三年多了
[00:06:38.920 --> 00:06:40.880]  為什麼他們還沒看到
[00:06:40.880 --> 00:06:43.360]  還沒看到他們期待的那個景象
[00:06:43.360 --> 00:06:47.520]  就是怎麼將整個以色列民族去救出來呢
[00:06:47.520 --> 00:06:49.600]  當中的門徒可能都灰心
[00:06:49.600 --> 00:06:51.960]  當中耶穌也都很快要去
[00:06:51.960 --> 00:06:54.360]  就是為我們獻上他的生命的時候
[00:06:54.360 --> 00:06:57.120]  他都把握這個時機直著
[00:06:57.120 --> 00:06:58.760]  這個時機去告訴他們
[00:06:58.760 --> 00:07:03.120]  其實他們真正要等待的是那個末日的來到
[00:07:03.120 --> 00:07:06.840]  那個末日就是耶穌完成了他的救贖之後
[00:07:06.840 --> 00:07:09.480]  所帶來的一個新的一個國度
[00:07:09.480 --> 00:07:12.240]  等待耶穌再回來的日子
[00:07:12.240 --> 00:07:13.240]  所以在這個時候裡面
[00:07:13.240 --> 00:07:16.880]  耶穌就去在這二十四和二十五章裡面
[00:07:16.880 --> 00:07:18.560]  就藉著一連串的
[00:07:18.560 --> 00:07:22.520]  他們熟悉的一些環境的物品做比喻
[00:07:22.520 --> 00:07:25.200]  包括了前文裡面去到第二十四章
[00:07:25.200 --> 00:07:28.440]  三十七至五十一節就講到洪水
[00:07:28.440 --> 00:07:30.440]  家中矚目的比喻
[00:07:30.440 --> 00:07:32.280]  而去到第二十五章
[00:07:32.280 --> 00:07:33.720]  就包括了一節十三節
[00:07:33.720 --> 00:07:35.440]  就是剛剛我們今天讀的
[00:07:35.440 --> 00:07:38.240]  十四至三十節就是財幹的比喻
[00:07:38.240 --> 00:07:40.160]  就是我上一次來到港島的時候
[00:07:40.160 --> 00:07:43.120]  有講到網上
[00:07:43.120 --> 00:07:46.040]  講到就是那個財幹的比喻
[00:07:46.040 --> 00:07:47.240]  記不記得
[00:07:47.240 --> 00:07:49.040]  一千二千五千
[00:07:49.040 --> 00:07:52.120]  兩個Talent是五個Talent的比喻
[00:07:52.120 --> 00:07:54.600]  而去到第三十一至四十六節
[00:07:54.600 --> 00:07:57.400]  就是上個星期梁永善牧師講到的
[00:07:57.400 --> 00:08:00.520]  山羊和綿羊的比喻
[00:08:00.520 --> 00:08:03.040]  所以你們將這些比喻加起來
[00:08:03.040 --> 00:08:06.960]  你想一下耶穌講到的末日的時候的環境
[00:08:06.960 --> 00:08:11.160]  那你就可以大約掌握耶穌想講什麼
[00:08:11.160 --> 00:08:13.240]  所以耶穌就是特別在當中裡面
[00:08:13.240 --> 00:08:15.240]  去到二十四章和二十五章
[00:08:15.240 --> 00:08:17.680]  都講了一個很重要的重複的句子
[00:08:17.680 --> 00:08:22.080]  就是那日子那時辰你們不知道
[00:08:22.080 --> 00:08:24.200]  那個日子那個日子在哪裡
[00:08:24.200 --> 00:08:26.240]  那個hour那個時間在哪裡
[00:08:26.240 --> 00:08:28.600]  沒有人知道末日什麼時候來到
[00:08:28.600 --> 00:08:31.640]  正正好沒有人知道末日什麼時候來到的時候
[00:08:31.640 --> 00:08:34.880]  我們怎樣去面對著這個日子呢
[00:08:34.880 --> 00:08:36.880]  就重要了
[00:08:36.880 --> 00:08:38.200]  所以在這個大前提之下
[00:08:38.200 --> 00:08:41.000]  耶穌就再一次去到一至十三節
[00:08:41.000 --> 00:08:45.560]  就講到這個主題這個經文
[00:08:45.560 --> 00:08:46.840]  二十五章一節裡面說
[00:08:46.840 --> 00:08:53.120]  那時天國好比十個童女拿著燈出去迎接新郎
[00:08:53.120 --> 00:08:55.200]  我們要理解當時的一些小一點的背景
[00:08:55.200 --> 00:08:57.360]  就是那個是什麼樣的處境呢
[00:08:57.360 --> 00:09:01.480]  他們的生活環境就是一個結婚的情況
[00:09:01.480 --> 00:09:05.760]  就用這個情況去比喻天國末日的事情
[00:09:05.760 --> 00:09:08.320]  而當中就講到十個童女
[00:09:08.320 --> 00:09:11.720]  他們就要拿著燈去迎接新郎
[00:09:11.720 --> 00:09:13.960]  為什麼要迎接新郎呢
[00:09:13.960 --> 00:09:17.760]  為什麼要拿著燈去迎接新郎呢
[00:09:17.760 --> 00:09:19.040]  或者這樣講
[00:09:19.040 --> 00:09:23.640]  這就是原來按照猶太人的風俗習慣
[00:09:23.640 --> 00:09:26.080]  其實都有點像我們中國人
[00:09:26.080 --> 00:09:29.640]  就是新郎要出去迎娶
[00:09:29.640 --> 00:09:33.320]  已經許配了給他的未婚妻
[00:09:33.320 --> 00:09:36.160]  當他們要出去迎接未婚妻的時候
[00:09:36.160 --> 00:09:39.120]  就會和一些好朋友離開自己的家
[00:09:39.120 --> 00:09:40.800]  是不是很像我們的處境
[00:09:40.800 --> 00:09:42.960]  接著去到新郎自己家裡面的時候
[00:09:42.960 --> 00:09:44.920]  完成了一些禮儀
[00:09:44.920 --> 00:09:50.320]  各樣東西就會帶自己的妻子回到自己的家
[00:09:50.320 --> 00:09:52.320]  準備開一個宴席
[00:09:52.320 --> 00:09:53.600]  不過這樣講
[00:09:53.600 --> 00:09:57.920]  當他們沿途帶妻子回來的時候
[00:09:57.920 --> 00:09:59.920]  沿途他們浩浩蕩蕩的
[00:09:59.920 --> 00:10:01.200]  浩浩蕩蕩的
[00:10:01.200 --> 00:10:04.800]  特別是大家很熟悉的街坊
[00:10:04.800 --> 00:10:06.400]  很多街坊在的時候
[00:10:06.400 --> 00:10:09.600]  他們就會先和街坊打個招呼
[00:10:09.600 --> 00:10:11.400]  可能去到街坊裡面
[00:10:11.400 --> 00:10:14.160]  街坊又看了你十幾年長大
[00:10:14.160 --> 00:10:15.640]  進一進來
[00:10:15.640 --> 00:10:17.200]  可能給你一些小禮物
[00:10:17.200 --> 00:10:19.120]  接著你又會倒杯茶給他
[00:10:19.120 --> 00:10:20.760]  你就會和街坊打個招呼
[00:10:20.760 --> 00:10:23.760]  接著說「你喝這頓吧」
[00:10:23.760 --> 00:10:26.640]  然後街坊可能留你多少分鐘
[00:10:26.640 --> 00:10:28.800]  你不能夠完全控制的
[00:10:28.800 --> 00:10:30.320]  「我留你五分鐘而已」
[00:10:30.320 --> 00:10:31.240]  「我之後就走的了」
[00:10:31.240 --> 00:10:32.520]  「你不要給我留這麼久」
[00:10:32.520 --> 00:10:33.760]  不會的
[00:10:33.760 --> 00:10:35.840]  他可能留了十分鐘
[00:10:35.840 --> 00:10:37.840]  十五分鐘
[00:10:37.840 --> 00:10:39.840]  接著去到下一個街坊的時候
[00:10:39.840 --> 00:10:41.400]  他又留你
[00:10:41.400 --> 00:10:43.240]  如此這個新郎
[00:10:43.240 --> 00:10:46.480]  帶著新娘慢慢一路一路回家的途中
[00:10:46.480 --> 00:10:49.320]  看到不同的親友街坊的時候
[00:10:49.320 --> 00:10:51.720]  時間不斷不斷過去
[00:10:51.720 --> 00:10:54.160]  而且他們也會加入這個團隊裡面
[00:10:54.160 --> 00:10:55.560]  一路一路參與
[00:10:55.560 --> 00:11:00.560]  去到進入這個新郎所預備的宴席裡面
[00:11:00.560 --> 00:11:05.360]  所以時間不知不覺流逝
[00:11:05.360 --> 00:11:08.280]  有時候不知不覺都會去到晚上的時間
[00:11:08.280 --> 00:11:11.520]  才能夠浩浩蕩蕩的回來
[00:11:11.520 --> 00:11:13.680]  你又要知道
[00:11:13.680 --> 00:11:16.120]  那個時候沒有手機
[00:11:16.120 --> 00:11:17.640]  就不會說「打完手機」
[00:11:17.640 --> 00:11:18.960]  「五分鐘後到了」
[00:11:18.960 --> 00:11:20.320]  「大家準備好」
[00:11:20.320 --> 00:11:21.480]  沒有這回事
[00:11:21.480 --> 00:11:22.360]  只能夠
[00:11:22.360 --> 00:11:23.920]  當到了某些時間
[00:11:23.920 --> 00:11:26.920]  似乎聽到很多人聲正在回來的時候
[00:11:26.920 --> 00:11:30.120]  他們大約就知道新郎應該回來了
[00:11:30.120 --> 00:11:31.120]  大家準備好
[00:11:31.120 --> 00:11:32.080]  準備進去了等等
[00:11:32.080 --> 00:11:33.360]  或者準備好就幾分鐘左右
[00:11:33.360 --> 00:11:35.280]  應該差不多到了
[00:11:35.280 --> 00:11:38.240]  就類似一個處境
[00:11:38.240 --> 00:11:39.640]  所以原來
[00:11:39.640 --> 00:11:42.240]  為什麼要等新郎呢
[00:11:42.240 --> 00:11:45.560]  因為原來新郎什麼時候回來是不知道的
[00:11:45.560 --> 00:11:48.760]  又是一樣那時辰那日子
[00:11:48.760 --> 00:11:51.360]  我們都不能夠知道
[00:11:51.360 --> 00:11:53.240]  所以一直在那個情境裡面
[00:11:53.240 --> 00:11:54.520]  既然他回來了
[00:11:54.520 --> 00:11:58.360]  為什麼又要牽涉到要帶燈呢
[00:11:58.360 --> 00:11:59.680]  理由就已經說到
[00:11:59.680 --> 00:12:02.600]  因為不知不覺就搞到夜了
[00:12:02.600 --> 00:12:03.720]  夜了的話
[00:12:03.720 --> 00:12:05.720]  其實就需要有些燈
[00:12:05.720 --> 00:12:09.040]  帶著一些參與這個婚宴的人
[00:12:09.040 --> 00:12:10.440]  包括一些同行的人
[00:12:10.440 --> 00:12:12.800]  或者沿途陪伴新郎的人
[00:12:12.800 --> 00:12:15.280]  其實他們都會自備一些燈火
[00:12:15.280 --> 00:12:17.080]  以致證明了他們
[00:12:17.080 --> 00:12:19.400]  是不是搭訕的
[00:12:19.400 --> 00:12:21.200]  他們是知道有一個婚禮
[00:12:21.200 --> 00:12:23.760]  準備去參與這個婚禮的人
[00:12:23.760 --> 00:12:25.360]  就不會有一個人無緣無故走進來
[00:12:25.360 --> 00:12:26.560]  癡飲癡食
[00:12:26.560 --> 00:12:27.680]  就不是這樣
[00:12:27.680 --> 00:12:28.640]  所以每一個人
[00:12:28.640 --> 00:12:32.720]  就會帶著燈火來參與這個行列裡面
[00:12:32.720 --> 00:12:34.440]  如果你沒有帶這些燈
[00:12:34.440 --> 00:12:35.720]  來到又黑漆漆的
[00:12:35.720 --> 00:12:37.480]  來到他們就怕你是什麼呢
[00:12:37.480 --> 00:12:38.400]  是強盜
[00:12:38.400 --> 00:12:39.640]  是不速之客
[00:12:39.640 --> 00:12:41.440]  是很危險的
[00:12:41.440 --> 00:12:44.600]  所以每一個在這個晚上裡面
[00:12:44.600 --> 00:12:46.440]  參與裡面的人
[00:12:46.440 --> 00:12:49.400]  都會有這些燈火在當中
[00:12:49.400 --> 00:12:51.120]  而這十個童女
[00:12:51.120 --> 00:12:54.720]  她們都要等待著新郎回來的時候
[00:12:54.720 --> 00:12:58.440]  她們同樣是需要有燈在當中
[00:12:58.440 --> 00:13:00.680]  燈的圖樣就好像這一個那樣
[00:13:00.680 --> 00:13:01.840]  小小的
[00:13:01.840 --> 00:13:04.080]  上面點著火
[00:13:04.080 --> 00:13:05.000]  那你見得到
[00:13:05.000 --> 00:13:06.360]  就是裝些油
[00:13:06.360 --> 00:13:07.880]  一個小小的
[00:13:07.880 --> 00:13:10.120]  大約可能有十五分鐘左右
[00:13:10.120 --> 00:13:11.240]  就燃燒
[00:13:11.240 --> 00:13:14.280]  就是這樣的處境
[00:13:14.280 --> 00:13:16.200]  所以在這個處境之下
[00:13:16.200 --> 00:13:17.800]  就是現在正正好說
[00:13:17.800 --> 00:13:19.360]  天國就好像這樣的情況
[00:13:19.360 --> 00:13:21.000]  就是這十個人
[00:13:21.000 --> 00:13:24.040]  去迎接著一個不知道什麼時候來的新郎
[00:13:24.040 --> 00:13:26.280]  不過他們如果要參與這個行列
[00:13:26.280 --> 00:13:27.080]  能夠進與不進
[00:13:27.080 --> 00:13:30.080]  能夠一起進去吃這頓飯
[00:13:30.080 --> 00:13:31.800]  就帶著燈
[00:13:31.800 --> 00:13:33.720]  預備賣油
[00:13:33.720 --> 00:13:36.600]  接著聖經就說到了
[00:13:36.600 --> 00:13:39.120]  他說這個童女比喻裡面有兩類的人
[00:13:39.120 --> 00:13:40.560]  一類就叫聰明
[00:13:40.560 --> 00:13:43.440]  一類就叫愚絕
[00:13:43.440 --> 00:13:47.640]  那怎樣去分別這些的聰明和愚絕呢
[00:13:47.640 --> 00:13:51.240]  首先這個就一定不是參加香港小姐那一類
[00:13:51.240 --> 00:13:53.320]  因為香港小姐那些問你一些問題
[00:13:53.320 --> 00:13:54.800]  可能是一些無聊問題
[00:13:54.800 --> 00:13:56.080]  IQ問題
[00:13:56.080 --> 00:13:58.320]  一些常識問題
[00:13:58.320 --> 00:14:00.520]  就決定你聰不聰明
[00:14:00.520 --> 00:14:02.440]  這段聖經就告訴我們
[00:14:02.440 --> 00:14:04.200]  怎樣決定聰不聰明呢
[00:14:04.200 --> 00:14:06.760]  就在下面解釋到
[00:14:06.760 --> 00:14:08.040]  第三節說
[00:14:08.040 --> 00:14:11.960]  愚絕的蠟燭卻不預備油
[00:14:11.960 --> 00:14:16.560]  聰明的蠟燭又預備油在器皿裡
[00:14:16.560 --> 00:14:18.640]  大家都有蠟燭
[00:14:18.640 --> 00:14:22.800]  怎樣決定聰明和不聰明呢
[00:14:22.800 --> 00:14:23.280]  就是什麼
[00:14:23.280 --> 00:14:26.120]  有沒有預備油
[00:14:26.120 --> 00:14:26.920]  好了
[00:14:26.920 --> 00:14:28.560]  當是這樣的時候
[00:14:28.560 --> 00:14:33.520]  這段聖經裡面就帶出了第一個出現的問題
[00:14:33.520 --> 00:14:35.400]  第一個出現的問題就是
[00:14:35.400 --> 00:14:39.320]  竟然有五個愚絕的
[00:14:39.320 --> 00:14:41.200]  有五個這些的童女
[00:14:41.200 --> 00:14:45.600]  他們沒有預備油
[00:14:45.600 --> 00:14:47.680]  愚絕的童女沒有預備足夠的油
[00:14:47.680 --> 00:14:52.400]  可以燃點燈的器皿
[00:14:52.400 --> 00:14:56.760]  也沒有預備足夠的後備
[00:14:56.760 --> 00:15:05.600]  以致迎接著燈的需要就睡著了
[00:15:05.600 --> 00:15:06.920]  第一節你會知道
[00:15:06.920 --> 00:15:08.800]  當你如果知道
[00:15:08.800 --> 00:15:10.520]  你在準備參與這個婚宴的時候
[00:15:10.520 --> 00:15:12.440]  隨時都需要油
[00:15:12.440 --> 00:15:13.800]  需要燈的時候
[00:15:13.800 --> 00:15:15.800]  你是會預備好的
[00:15:15.800 --> 00:15:17.880]  就正如我有時候聽大興知名說
[00:15:17.880 --> 00:15:20.000]  這裡有時候生活
[00:15:20.000 --> 00:15:23.000]  也有時候會停電的
[00:15:23.000 --> 00:15:24.680]  我都聽到會停電的
[00:15:24.680 --> 00:15:27.760]  那停電你們預備什麼
[00:15:27.760 --> 00:15:29.520]  預備電筒
[00:15:29.520 --> 00:15:32.720]  是不是有些人預備後備發電機
[00:15:32.720 --> 00:15:35.320]  預備很多東西的
[00:15:35.320 --> 00:15:36.320]  那你想想
[00:15:36.320 --> 00:15:37.560]  如果你明知道家裡
[00:15:37.560 --> 00:15:39.840]  就像我上次聽你們說的
[00:15:39.840 --> 00:15:41.320]  如果你明知道颳颱風
[00:15:41.320 --> 00:15:45.120]  就三四天前就有汽車和準備好油
[00:15:45.120 --> 00:15:46.120]  如果你有後備發電機
[00:15:46.120 --> 00:15:48.720]  應該要確保有足夠的東西
[00:15:48.720 --> 00:15:50.640]  預備好的
[00:15:50.640 --> 00:15:51.560]  你知道的時候
[00:15:51.560 --> 00:15:53.600]  你一定會預備好的
[00:15:53.600 --> 00:15:56.680]  但是現在這個愚絕的童女
[00:15:56.680 --> 00:15:59.440]  就是沒有預備好
[00:15:59.440 --> 00:16:03.200]  但是竟然安心睡覺
[00:16:03.200 --> 00:16:05.840]  然後就睡著了
[00:16:05.840 --> 00:16:08.440]  而那個聰明的童女的分別是什麼
[00:16:08.440 --> 00:16:11.560]  她攜帶了足夠的柱油的器皿
[00:16:11.560 --> 00:16:14.160]  去裝著這些後備的油
[00:16:14.160 --> 00:16:17.000]  以致預備萬一新郎哥真的遲了
[00:16:17.000 --> 00:16:19.000]  他現在用的油又燒光了
[00:16:19.000 --> 00:16:20.640]  他可以再添一些
[00:16:20.640 --> 00:16:22.480]  再等多十五分鐘
[00:16:22.480 --> 00:16:23.880]  用完再添
[00:16:23.880 --> 00:16:26.520]  再等十五分鐘
[00:16:26.520 --> 00:16:28.640]  所以在這個過程裡面
[00:16:28.640 --> 00:16:32.480]  你見不見到兩者的分別
[00:16:32.480 --> 00:16:35.480]  愚絕的其實在這個過程裡面
[00:16:35.480 --> 00:16:38.600]  沒有遠見 萬不驚心
[00:16:38.600 --> 00:16:41.440]  有時候可能反映了她心底裡
[00:16:41.440 --> 00:16:45.000]  其實究竟是否著緊去吃這一餐
[00:16:45.000 --> 00:16:50.320]  她是否著緊要進入新郎哥的婚宴裡面
[00:16:50.320 --> 00:16:51.800]  有時候這個正正好
[00:16:51.800 --> 00:16:54.400]  就好像我們做基督徒一樣
[00:16:54.400 --> 00:16:55.680]  我們都要期待
[00:16:55.680 --> 00:16:59.000]  我們究竟是否有時候太萬不驚心
[00:16:59.000 --> 00:17:01.680]  有時候對於上帝給我們的吩咐
[00:17:01.680 --> 00:17:03.280]  我們都是這樣說
[00:17:03.280 --> 00:17:06.680]  我們說沒那麼快到的
[00:17:06.680 --> 00:17:08.800]  先做其他事情吧
[00:17:08.800 --> 00:17:10.840]  不用心急
[00:17:10.840 --> 00:17:14.240]  就是煮回來的時間有多久都還沒到
[00:17:14.240 --> 00:17:17.040]  所以不知不覺就不動了
[00:17:17.040 --> 00:17:19.040]  沒有預備 不做了
[00:17:19.040 --> 00:17:21.160]  就好像上一次跟大家說
[00:17:21.160 --> 00:17:24.480]  那三個僕人裡面的哪一個
[00:17:24.480 --> 00:17:25.480]  一千個那個
[00:17:25.480 --> 00:17:26.760]  一千個那個是什麼
[00:17:26.760 --> 00:17:29.240]  藏起了一些財寶之後
[00:17:29.240 --> 00:17:30.880]  不動了 不做了
[00:17:30.880 --> 00:17:32.240]  等主人回來之後
[00:17:32.240 --> 00:17:34.080]  就交回給他
