
[00:00:00.000 --> 00:00:04.800]  《若霜暗記》已經去到尾聲差不多最後的部分
[00:02:59.400 --> 00:03:01.400]  所以他們是一個新的民族
[00:03:01.400 --> 00:03:04.900]  所以就不認識舊民族的埃及歷史
[00:03:04.900 --> 00:03:06.400]  這班人上來之後
[00:03:06.400 --> 00:03:10.400]  發覺希伯來人在埃及地能夠壯大
[00:03:10.400 --> 00:03:13.400]  所以就在欺壓他們
[00:03:13.400 --> 00:03:15.400]  在欺壓的過程裡面
[00:03:15.400 --> 00:03:16.400]  上帝就興起了摩西
[00:03:16.400 --> 00:03:17.900]  帶領以色列人出埃及
[00:03:17.900 --> 00:03:20.900]  進入上帝所應許的加南美地
[00:03:20.900 --> 00:03:23.400]  第一代在抗野
[00:03:23.400 --> 00:03:25.400]  在38年裡面死剩了兩個人
[00:03:25.400 --> 00:03:26.400]  一個叫迦勒
[00:03:26.400 --> 00:03:28.400]  一個叫約舒雅
[00:03:28.400 --> 00:03:31.400]  直到約舒雅要帶領以色列人
[00:03:31.400 --> 00:03:34.400]  進入加南地是第二代
[00:03:34.400 --> 00:03:35.400]  進到加南地要得著
[00:03:35.400 --> 00:03:38.400]  這個加南地要滅絕加南七族
[00:03:38.400 --> 00:03:40.400]  因為原因就是
[00:03:40.400 --> 00:03:43.400]  加南七族已經罪惡滿盈
[00:03:43.400 --> 00:03:45.400]  當然有人說很殘忍
[00:03:45.400 --> 00:03:47.400]  我們要回答這個問題
[00:03:47.400 --> 00:03:50.400]  上帝要滅絕加南七族
[00:03:50.400 --> 00:03:51.900]  是很殘忍的事情
[00:03:51.900 --> 00:03:53.900]  為什麼不拯救他們呢
[00:03:53.900 --> 00:03:55.400]  同樣這個問題
[00:03:55.400 --> 00:03:57.400]  和在新約裡面的問題一樣
[00:03:57.400 --> 00:03:59.900]  就是要滅絕人類進入地獄裡面
[00:03:59.900 --> 00:04:01.900]  這件事是很殘忍的事
[00:04:01.900 --> 00:04:03.900]  其實同一個性質的問題
[00:04:03.900 --> 00:04:05.900]  同一個答案的回答
[00:04:05.900 --> 00:04:07.900]  由妓女拉合
[00:04:07.900 --> 00:04:09.900]  到欺騙人
[00:04:09.900 --> 00:04:11.900]  欺騙以色列人
[00:04:11.900 --> 00:04:13.900]  整個行動裡面我們看到
[00:04:13.900 --> 00:04:16.900]  原來加南七族不是沒得救的
[00:04:16.900 --> 00:04:20.900]  只要他們願意放下他們的惡行
[00:04:20.900 --> 00:04:23.900]  轉向這位耶和華
[00:04:23.900 --> 00:04:25.900]  他們仍然是可以蒙恩的
[00:04:25.900 --> 00:04:30.900]  就是說上帝並沒有封殺了一條救恩之門
[00:04:30.900 --> 00:04:32.900]  向加南七族
[00:04:32.900 --> 00:04:34.900]  反而藉著這次的戰役
[00:04:34.900 --> 00:04:36.900]  這次的剿滅的行動
[00:04:36.900 --> 00:04:39.900]  要讓加南七族知道他們的罪惡滿盈
[00:04:39.900 --> 00:04:42.900]  如果他們肯回轉的話
[00:04:42.900 --> 00:04:44.900]  上帝仍然向他們施恩
[00:04:44.900 --> 00:04:47.900]  所以就不是讀舊約
[00:04:47.900 --> 00:04:48.900]  有些人讀舊約的話
[00:04:48.900 --> 00:04:50.900]  覺得舊約的上帝很殘忍
[00:04:50.900 --> 00:04:52.900]  新的上帝就沒有恩典
[00:04:52.900 --> 00:04:53.900]  不是這樣的意思
[00:04:53.900 --> 00:04:55.900]  我們看到這場戰役
[00:04:55.900 --> 00:04:58.900]  就是加南七族面對滅族的情況
[00:04:58.900 --> 00:05:00.900]  所以大聯盟就出現了
[00:05:00.900 --> 00:05:02.900]  這個聯盟很恐怖
[00:05:02.900 --> 00:05:06.900]  他們的士兵多到海邊的沙那麼多
[00:05:06.900 --> 00:05:08.900]  而且他們有戰車
[00:05:08.900 --> 00:05:12.900]  就是說敵人的裝備比你強
[00:05:12.900 --> 00:05:13.900]  人數比你多
[00:05:13.900 --> 00:05:15.900]  我們從約霜日記看到
[00:05:15.900 --> 00:05:18.900]  約霜日的軍兵能夠拿到兵器的
[00:05:18.900 --> 00:05:22.900]  可計再能夠數算到的是三萬
[00:05:22.900 --> 00:05:24.900]  三萬的軍兵去面對
[00:05:24.900 --> 00:05:27.900]  如海邊的沙那麼多的敵人
[00:05:27.900 --> 00:05:29.900]  以及有戰車有戰馬的時候
[00:05:29.900 --> 00:05:32.900]  怎樣可以打贏這場的戰役呢
[00:05:32.900 --> 00:05:35.900]  讀者是不是有個期盼在這裡
[00:05:35.900 --> 00:05:37.900]  這個期盼就是
[00:05:37.900 --> 00:05:38.900]  之前都見到
[00:05:38.900 --> 00:05:43.900]  要打的戰役是上帝高度的參與
[00:05:43.900 --> 00:05:45.900]  下冰雹
[00:05:45.900 --> 00:05:48.900]  出埃及我們見到上帝可以用十災
[00:05:48.900 --> 00:05:49.900]  去擊打埃及人
[00:05:49.900 --> 00:05:51.900]  到趙以思的名人可以出埃及
[00:05:51.900 --> 00:05:52.900]  甚至面對
[00:05:52.900 --> 00:05:54.900]  摩西面對可拉一黨
[00:05:54.900 --> 00:05:57.900]  自己族人的可拉一黨的敵對黨
[00:05:57.900 --> 00:06:01.900]  上帝最後是叫地裂開
[00:06:01.900 --> 00:06:03.900]  吞噬了整個可拉一黨
[00:06:03.900 --> 00:06:04.900]  上帝可以
[00:06:04.900 --> 00:06:06.900]  我們讀者會來到這裡
[00:06:06.900 --> 00:06:08.900]  面對一場最後的戰役
[00:06:08.900 --> 00:06:09.900]  最激烈的戰爭
[00:06:09.900 --> 00:06:11.900]  最大型的戰役的時候
[00:06:11.900 --> 00:06:13.900]  讀者會有個期望就是
[00:06:13.900 --> 00:06:16.900]  咦 當然是壓軸好戲
[00:06:16.900 --> 00:06:20.900]  上帝有更強勁的參與的程度
[00:06:20.900 --> 00:06:23.900]  上帝有更強勁的表現
[00:06:23.900 --> 00:06:25.900]  在整個戰役當中
[00:06:25.900 --> 00:06:29.900]  如果我們抱著這樣的心情去讀約書亞記第十一章
[00:06:29.900 --> 00:06:32.900]  所有讀者都會失望而回
[00:06:32.900 --> 00:06:37.900]  我們見到約書亞帶領大軍
[00:06:37.900 --> 00:06:43.900]  由吉甲南部的吉甲直殺上去米倫溪那裡
[00:06:43.900 --> 00:06:47.900]  然後突襲北方的聯盟大軍
[00:06:47.900 --> 00:06:49.900]  直追殺到米斯巴谷
[00:06:49.900 --> 00:06:51.900]  海邊的西頓
[00:06:51.900 --> 00:06:55.900]  和海邊的米斯利弗馬欽這些地方裡面
[00:06:55.900 --> 00:06:59.900]  這場戰役用了很簡短的記載
[00:06:59.900 --> 00:07:05.900]  沒有太大的激烈的形容
[00:07:05.900 --> 00:07:07.900]  只是在說的
[00:07:07.900 --> 00:07:08.900]  是重點的
[00:07:08.900 --> 00:07:11.900]  不是說這場戰役要殺死多少人
[00:07:11.900 --> 00:07:14.900]  戰況有多激烈
[00:07:14.900 --> 00:07:16.900]  反而沒有著重點
[00:07:16.900 --> 00:07:17.900]  沒有記載這裡
[00:07:17.900 --> 00:07:21.900]  反而是說約書亞得著神的應許在第六節裡面
[00:07:21.900 --> 00:07:23.900]  耶和華對約書亞說
[00:07:23.900 --> 00:07:25.900]  你不要怕他們明日這時
[00:07:25.900 --> 00:07:29.900]  我會把他們全部交給以色列人殺滅
[00:07:29.900 --> 00:07:31.900]  你們砍斷他們馬的蹄筋
[00:07:31.900 --> 00:07:34.900]  用火焚燒他們的戰車
[00:07:34.900 --> 00:07:36.900]  第七節
[00:07:36.900 --> 00:07:37.900]  面對北方聯盟的大軍
[00:07:37.900 --> 00:07:39.900]  約書亞並沒有退縮
[00:07:39.900 --> 00:07:41.900]  反而是突襲
[00:07:41.900 --> 00:07:45.900]  於是約書亞和所有跟從他在作戰的士兵
[00:07:45.900 --> 00:07:47.900]  來到米倫的水邊
[00:07:47.900 --> 00:07:50.900]  突然攻擊他們
[00:07:50.900 --> 00:07:56.900]  整項經文的重點反而記載在第九節第十二節的經文裡面
[00:07:56.900 --> 00:07:59.900]  是約書亞絕對的信服
[00:07:59.900 --> 00:08:00.900]  第九節
[00:08:00.900 --> 00:08:02.900]  約書亞照著耶和華所吩咐他的去做
[00:08:02.900 --> 00:08:03.900]  砍斷他們的馬蹄筋
[00:08:03.900 --> 00:08:05.900]  用火焚燒他們的戰車
[00:08:05.900 --> 00:08:06.900]  十二節
[00:08:06.900 --> 00:08:09.900]  正如耶和華的僕人摩西所吩咐的
[00:08:09.900 --> 00:08:10.900]  十五節
[00:08:10.900 --> 00:08:11.900]  耶和華怎樣吩咐他的僕人摩西
[00:08:11.900 --> 00:08:13.900]  摩西就這樣吩咐約書亞
[00:08:13.900 --> 00:08:15.900]  約書亞也照樣做了
[00:08:15.900 --> 00:08:17.900]  凡耶和華所吩咐摩西的
[00:08:17.900 --> 00:08:21.900]  約書亞沒有一件偏離不做的
[00:08:21.900 --> 00:08:22.900]  我們知道
[00:08:22.900 --> 00:08:26.900]  在整段經文裡面記載的這場這麼激烈的戰爭裡面
[00:08:26.900 --> 00:08:30.900]  最後一場的戰役當中
[00:08:30.900 --> 00:08:32.900]  耶和華的參與
[00:08:32.900 --> 00:08:35.900]  不是我們想像中那麼高度的參與
[00:08:35.900 --> 00:08:37.900]  我們越來越成熟的時候
[00:08:37.900 --> 00:08:38.900]  屬靈生命越成熟
[00:08:38.900 --> 00:08:39.900]  人生經驗越成熟
[00:08:39.900 --> 00:08:41.900]  我們學懂怎樣絕對信服
[00:08:41.900 --> 00:08:43.900]  不要忘記約書亞自從經歷了
[00:08:43.900 --> 00:08:47.900]  欺騙人的欺騙之後
[00:08:47.900 --> 00:08:49.900]  他的屬靈生命突飛猛進
[00:08:49.900 --> 00:08:51.900]  他很信服於上帝的面前
[00:08:51.900 --> 00:08:54.900]  十一章是絕對信服於上帝的面前
[00:08:54.900 --> 00:08:57.900]  正因為他屬靈生命的高峰
[00:08:57.900 --> 00:08:59.900]  神交託
[00:08:59.900 --> 00:09:01.900]  他的任務是越來越艱鉅的
[00:09:01.900 --> 00:09:03.900]  面對的挑戰越來越大
[00:09:03.900 --> 00:09:04.900]  但不要忘記
[00:09:04.900 --> 00:09:06.900]  神的恩典是夠你用的
[00:09:06.900 --> 00:09:07.900]  頂姐妹
[00:09:07.900 --> 00:09:08.900]  和你旁邊的頂姐妹說一聲
[00:09:08.900 --> 00:09:09.900]  神的恩典是夠你用的
[00:09:12.900 --> 00:09:14.900]  今天我們要面對的問題
[00:09:14.900 --> 00:09:15.900]  這場激烈的戰爭裏面
[00:09:15.900 --> 00:09:16.900]  與此同時
[00:09:16.900 --> 00:09:18.900]  神沒有像以往一樣高度的參與
[00:09:18.900 --> 00:09:22.900]  祂只是給予應許
[00:09:22.900 --> 00:09:23.900]  今次的神蹟是什麼?
[00:09:23.900 --> 00:09:26.900]  今次的神蹟不是上帝落冰雹
[00:09:26.900 --> 00:09:30.900]  上帝是令到對方震驚
[00:09:30.900 --> 00:09:31.900]  然後慌亂
[00:09:31.900 --> 00:09:33.900]  上帝完全沒有用過任何東西
[00:09:33.900 --> 00:09:36.900]  是藉著約書亞和他的大軍
[00:09:36.900 --> 00:09:40.900]  得勝這場沒可能的戰爭
[00:09:40.900 --> 00:09:43.900]  神蹟就在這裏
[00:09:43.900 --> 00:09:44.900]  奇怪的
[00:09:44.900 --> 00:09:45.900]  頂姐妹
[00:09:45.900 --> 00:09:46.900]  今天我們越成熟
[00:09:46.900 --> 00:09:47.900]  越長大成人
[00:09:47.900 --> 00:09:50.900]  就越學會完全濃絕信服的時候
[00:09:50.900 --> 00:09:55.900]  神的參與度就越低
[00:09:55.900 --> 00:09:58.900]  每一個信徒都有這樣的經驗
[00:09:58.900 --> 00:10:01.900]  你和我信主都有段叫蜜月期
[00:10:01.900 --> 00:10:02.900]  什麼叫蜜月期呢?
[00:10:02.900 --> 00:10:03.900]  蜜月期就是
[00:10:03.900 --> 00:10:06.900]  期什麼都上帝聽的
[00:10:06.900 --> 00:10:10.900]  很熱啊突然有陣風
[00:10:10.900 --> 00:10:11.900]  等了很久沒有的士
[00:10:11.900 --> 00:10:13.900]  剛剛說完的士就出現了
[00:10:13.900 --> 00:10:16.900]  很害怕
[00:10:16.900 --> 00:10:18.900]  等了很久沒有車
[00:10:18.900 --> 00:10:20.900]  竟然有車停在你面前跟你說
[00:10:20.900 --> 00:10:22.900]  去哪裏?回青衣人?我再過來
[00:10:22.900 --> 00:10:23.900]  不認識他的
[00:10:23.900 --> 00:10:25.900]  很害怕
[00:10:25.900 --> 00:10:27.900]  初初信主有這個蜜月期
[00:10:27.900 --> 00:10:29.900]  上帝無微不至
[00:10:29.900 --> 00:10:31.900]  祈禱神就聽
[00:10:31.900 --> 00:10:34.900]  很美
[00:10:34.900 --> 00:10:36.900]  慢慢慢慢你會發覺
[00:10:36.900 --> 00:10:38.900]  祈禱上帝不是這樣聽
[00:10:38.900 --> 00:10:42.900]  考驗期就出現了
[00:10:42.900 --> 00:10:43.900]  成熟期
[00:10:43.900 --> 00:10:46.900]  長大成人的時候是怎樣的呢?
[00:10:46.900 --> 00:10:49.900]  祈禱上帝參與是零
[00:10:49.900 --> 00:10:52.900]  上帝只有應許
[00:10:52.900 --> 00:10:55.900]  聽清楚我說
[00:10:55.900 --> 00:10:58.900]  這個現象有兩個可能
[00:10:58.900 --> 00:11:01.900]  當我們祈禱上帝沒有回應的時候
[00:11:01.900 --> 00:11:03.900]  第一個可能
[00:11:03.900 --> 00:11:04.900]  因為我們有罪
[00:11:04.900 --> 00:11:07.900]  我們這個屬靈生命很有問題
[00:11:07.900 --> 00:11:09.900]  但是第二個可能
[00:11:09.900 --> 00:11:11.900]  剛好相反
[00:11:11.900 --> 00:11:13.900]  就是我跟上帝的關係很密切
[00:11:13.900 --> 00:11:15.900]  我與絕對的信服
[00:11:15.900 --> 00:11:19.900]  我只能夠捉緊上帝的應許
[00:11:19.900 --> 00:11:21.900]  上帝再不參與
[00:11:21.900 --> 00:11:23.900]  我就憑著上帝的應許
[00:11:23.900 --> 00:11:26.900]  就成就了上帝所交託給我的事情
[00:11:26.900 --> 00:11:27.900]  Amen
[00:11:27.900 --> 00:11:29.900]  那我怎樣分辨得到
[00:11:29.900 --> 00:11:30.900]  究竟我是屬靈低潮的時候
[00:11:30.900 --> 00:11:32.900]  跟上帝的距離很遠呢?
[00:11:32.900 --> 00:11:34.900]  還是我跟上帝的關係很密切呢?
[00:11:34.900 --> 00:11:35.900]  很容易分辨的
[00:11:35.900 --> 00:11:36.900]  兩樣東西
[00:11:36.900 --> 00:11:37.900]  第一
[00:11:37.900 --> 00:11:38.900]  你自己知道
[00:11:38.900 --> 00:11:40.900]  何必問別人呢?
[00:11:40.900 --> 00:11:41.900]  又不回教會
[00:11:41.900 --> 00:11:42.900]  又不讀聖經
[00:11:42.900 --> 00:11:43.900]  又不祈禱
[00:11:43.900 --> 00:11:45.900]  難道你認為你的生命很好嗎?
[00:11:45.900 --> 00:11:47.900]  對教會只有批評
[00:11:47.900 --> 00:11:50.900]  你認為你的生命很好嗎?
[00:11:50.900 --> 00:11:51.900]  是不是?
[00:11:51.900 --> 00:11:52.900]  但是
[00:11:52.900 --> 00:11:55.900]  你知道你每天都跟上帝的關係很密切
[00:11:55.900 --> 00:11:56.900]  而第二個checkpoint
[00:11:56.900 --> 00:11:58.900]  神交託給你的事情
[00:11:58.900 --> 00:11:59.900]  雖然艱巨
[00:11:59.900 --> 00:12:01.900]  你卻能夠完成
[00:12:01.900 --> 00:12:03.900]  Amen
[00:12:03.900 --> 00:12:05.900]  這是很明顯的
[00:12:05.900 --> 00:12:06.900]  因為耶穌說
[00:12:06.900 --> 00:12:08.900]  一棵樹要看它好不好
[00:12:08.900 --> 00:12:09.900]  要看它的果子
[00:12:09.900 --> 00:12:10.900]  所以
[00:12:10.900 --> 00:12:11.900]  你要看看
[00:12:11.900 --> 00:12:13.900]  上帝給我很大考驗
[00:12:13.900 --> 00:12:16.900]  雖然我祈禱上帝沒有聽
[00:12:16.900 --> 00:12:18.900]  但是祂和我一起是很好的
[00:12:18.900 --> 00:12:19.900]  自我安慰
[00:12:19.900 --> 00:12:21.900]  有些基督徒
[00:12:21.900 --> 00:12:23.900]  但是上帝交託你艱巨的工作
[00:12:23.900 --> 00:12:26.900]  有沒有因為你捉緊上帝的應許
[00:12:26.900 --> 00:12:27.900]  能夠成就呢?
[00:12:27.900 --> 00:12:29.900]  能夠完成呢?
[00:12:29.900 --> 00:12:31.900]  這是一個很重要的事情
[00:12:31.900 --> 00:12:33.900]  今天我不得不要分享一個人
[00:12:33.900 --> 00:12:35.900]  叫做在英國來的
[00:12:35.900 --> 00:12:36.900]  來華的宣教士
[00:12:36.900 --> 00:12:37.900]  叫做戴德生
[00:12:37.900 --> 00:12:39.900]  他創辦了內地會
[00:12:39.900 --> 00:12:41.900]  他的名句是
[00:12:41.900 --> 00:12:43.900]  我若有千磅的英磅
[00:12:43.900 --> 00:12:45.900]  中國可以全部的支取
[00:12:45.900 --> 00:12:47.900]  我若有千條的性命
[00:12:47.900 --> 00:12:49.900]  絕對不會留下一條不及中國
[00:12:49.900 --> 00:12:50.900]  不是為了中國
[00:12:50.900 --> 00:12:51.900]  是為了基督
[00:12:51.900 --> 00:12:55.900]  我們能夠為主做更多嗎?
[00:12:55.900 --> 00:12:57.900]  頂著門
[00:12:57.900 --> 00:13:01.900]  其實我們講宣教歷史裏面
[00:13:01.900 --> 00:13:04.900]  真正能夠在近代
[00:13:04.900 --> 00:13:07.900]  打開了中國荒門的一扇門的
[00:13:07.900 --> 00:13:09.900]  就只有戴德生
[00:13:09.900 --> 00:13:11.900]  馬來西亨
[00:13:11.900 --> 00:13:12.900]  如果你在澳門
[00:13:12.900 --> 00:13:14.900]  現在很少人去馬來西亨紀念館
[00:13:14.900 --> 00:13:16.900]  因為現在澳門都去了賭場
[00:13:16.900 --> 00:13:18.900]  酒店
[00:13:18.900 --> 00:13:21.900]  在馬來西亨的影響實在很小
[00:13:21.900 --> 00:13:24.900]  他最後只能夠有兩個的貢獻
[00:13:24.900 --> 00:13:26.900]  因為他不能夠進到廣州做全方位工作
[00:13:26.900 --> 00:13:29.900]  他就去了澳門
[00:13:29.900 --> 00:13:31.900]  所以在澳門他住了一段時間
[00:13:31.900 --> 00:13:33.900]  後來就再要被迫去到
[00:13:33.900 --> 00:13:35.900]  馬來西亨的馬六甲
[00:13:35.900 --> 00:13:37.900]  所以今天去馬六甲旅行的時候
[00:13:37.900 --> 00:13:38.900]  有一個景點
[00:13:38.900 --> 00:13:40.900]  就是一個紅色的教堂
[00:13:40.900 --> 00:13:44.900]  那個教堂裏面有馬來西亨的一些事蹟
[00:13:44.900 --> 00:13:47.900]  馬來西亨就在分別兩個地方翻譯聖經
[00:13:47.900 --> 00:13:49.900]  馬來西亨最大的貢獻
[00:13:49.900 --> 00:13:50.900]  不是全方位
[00:13:50.900 --> 00:13:51.900]  馬來西亨最大的貢獻
[00:13:51.900 --> 00:13:52.900]  是兩樣東西
[00:13:52.900 --> 00:13:53.900]  一就是翻譯聖經
[00:13:53.900 --> 00:13:56.900]  二就是辦了一間基督教學校
[00:13:56.900 --> 00:13:59.900]  叫做英華書院
[00:13:59.900 --> 00:14:02.900]  在馬六甲是先成立英華書院
[00:14:02.900 --> 00:14:05.900]  然後後來有機會就來了香港
[00:14:05.900 --> 00:14:08.900]  所以英華書院的歷史
[00:14:08.900 --> 00:14:09.900]  是來自馬來西亞的
[00:14:09.900 --> 00:14:12.900]  由馬來信所創辦
[00:14:12.900 --> 00:14:14.900]  但是福音的種子
[00:14:14.900 --> 00:14:18.900]  從來沒有突破了沿岸的地方
[00:14:18.900 --> 00:14:20.900]  為什麼呢
[00:14:20.900 --> 00:14:22.900]  因為當時的宣教士
[00:14:22.900 --> 00:14:24.900]  沒有人肯吃苦
[00:14:24.900 --> 00:14:27.900]  沒有人肯去內陸做科目工作
[00:14:27.900 --> 00:14:31.900]  因為內陸的生存環境極差
[00:14:31.900 --> 00:14:32.900]  不是衛生環境那麼簡單
[00:14:32.900 --> 00:14:35.900]  是生存環境極差
[00:14:35.900 --> 00:14:38.900]  沒有宣教士願意去這些地方
[00:14:38.900 --> 00:14:41.900]  大家都停留在法租界和英租界的地方
[00:14:41.900 --> 00:14:44.900]  那裏是華人不能進入的
[00:14:44.900 --> 00:14:47.900]  只有一些有特別的准證
[00:14:47.900 --> 00:14:49.900]  或者是做翻譯員的人
[00:14:49.900 --> 00:14:50.900]  才能夠去這些地方
[00:14:50.900 --> 00:14:53.900]  你就可以想像到當時的宣教士
[00:14:53.900 --> 00:14:54.900]  在沿海裏面
[00:14:54.900 --> 00:14:55.900]  沿海的地方
[00:14:55.900 --> 00:14:56.900]  法租界英租界
[00:14:56.900 --> 00:14:59.900]  做到些什麼呢
[00:14:59.900 --> 00:15:02.900]  再加上當時的宣教士
[00:15:02.900 --> 00:15:05.900]  完全沒有學中文
[00:15:05.900 --> 00:15:06.900]  穿著西裝
[00:15:06.900 --> 00:15:08.900]  鋸著牛扒
[00:15:08.900 --> 00:15:11.900]  怎麼向中國人傳訪呢
[00:15:11.900 --> 00:15:13.900]  今天這個宣教歷史
[00:15:13.900 --> 00:15:15.900]  是值得我們反省的
[00:15:15.900 --> 00:15:17.900]  如果一個宣教士
[00:15:17.900 --> 00:15:20.900]  在語言上是不能夠通的話
[00:15:20.900 --> 00:15:24.900]  是根本沒有可能向那個民族傳訪的
[00:15:24.900 --> 00:15:26.900]  我想像不到
[00:15:26.900 --> 00:15:28.900]  如果你今天有負擔去做宣教工作的話
[00:15:28.900 --> 00:15:30.900]  你有負擔去日本做宣教工作的話
[00:15:30.900 --> 00:15:33.900]  去學日文吧
[00:15:33.900 --> 00:15:34.900]  你不要貪圖
[00:15:34.900 --> 00:15:36.900]  有些人想去日本宣教
[00:15:36.900 --> 00:15:38.900]  因為喜歡日本旅行
[00:15:38.900 --> 00:15:40.900]  如果你去中國傳訪
[00:15:40.900 --> 00:15:41.900]  你就學普通話吧
[00:15:41.900 --> 00:15:43.900]  這麼簡單
[00:15:43.900 --> 00:15:44.900]  如果你去泰國傳訪
[00:15:44.900 --> 00:15:46.900]  就學泰文吧
[00:15:46.900 --> 00:15:49.900]  如果你說現在越南的政局很緊張
[00:15:49.900 --> 00:15:50.900]  我們去越南就去越南話吧
[00:15:50.900 --> 00:15:51.900]  不勒道拉
