
[00:00:00.000 --> 00:00:03.980]  教會一直都會牧養
[00:04:15.080 --> 00:04:17.780]  較為安舒的生活就足夠
[00:04:17.780 --> 00:04:20.320]  我們仍然是要有這個責任
[00:04:20.320 --> 00:04:22.580]  要作鹽、作江
[00:04:22.580 --> 00:04:24.280]  這個是很重要的
[00:04:24.280 --> 00:04:26.160]  我在什麼環境裡面
[00:04:26.160 --> 00:04:30.700]  我都需要仍然承擔我作基督徒的責任
[00:04:30.700 --> 00:04:33.100]  我要有好的見證
[00:04:33.100 --> 00:04:36.540]  我要來帶去有好的行為表現
[00:04:36.540 --> 00:04:38.200]  藉著我的好的行為表現
[00:04:38.200 --> 00:04:39.040]  見證
[00:04:39.040 --> 00:04:40.640]  來帶去
[00:04:40.640 --> 00:04:43.480]  將人帶到神的面前
[00:04:43.480 --> 00:04:45.240]  這個是很重要的
[00:04:45.240 --> 00:04:46.680]  所以今天
[00:04:46.680 --> 00:04:50.720]  你要想一想神你把我放在這個地方
[00:04:50.720 --> 00:04:51.720]  把我放在英國
[00:04:51.720 --> 00:04:54.220]  把我放在這個城市裡面
[00:04:54.220 --> 00:04:56.560]  你要我做些什麼?
[00:04:56.560 --> 00:05:00.460]  當然可能我們有很不同的一些工作
[00:05:00.460 --> 00:05:02.860]  或者甚至可能我們在
[00:05:02.860 --> 00:05:04.800]  侍奉的歷程當中
[00:05:04.800 --> 00:05:06.360]  我們都會有不同
[00:05:06.360 --> 00:05:08.440]  或者我們當中的基督徒
[00:05:08.440 --> 00:05:11.040]  認識你在香港你的教會裡面
[00:05:11.040 --> 00:05:12.940]  可能是在執事
[00:05:12.940 --> 00:05:14.740]  在做教會領導的工作
[00:05:14.740 --> 00:05:17.780]  但是可能剛剛來到Posthumous這個地方裡面
[00:05:17.780 --> 00:05:21.180]  你未必能夠即時擔當這個崗位
[00:05:21.180 --> 00:05:24.620]  但是不等於你不去侍奉
[00:05:24.620 --> 00:05:27.760]  有時候都可以轉型的
[00:05:27.760 --> 00:05:29.320]  最簡單舉個例子
[00:05:29.320 --> 00:05:30.560]  以利亞
[00:05:30.560 --> 00:05:32.700]  大家很熟悉的一位先知
[00:05:32.700 --> 00:05:34.500]  神呼召他的時候
[00:05:34.500 --> 00:05:37.540]  他曾經在加密山上叱吒風雲
[00:05:37.540 --> 00:05:39.700]  對抗不是四百
[00:05:39.700 --> 00:05:42.340]  是850個假先知
[00:05:42.340 --> 00:05:43.000]  好了
[00:05:43.000 --> 00:05:44.140]  但是後來
[00:05:44.140 --> 00:05:46.140]  神要去轉型
[00:05:46.140 --> 00:05:47.880]  要去做些什麼?
[00:05:47.880 --> 00:05:51.180]  原來要建立先知門徒
[00:05:51.180 --> 00:05:53.620]  某個程度第一間神學院
[00:05:53.620 --> 00:05:55.620]  是以利亞來建立的
[00:05:55.620 --> 00:05:57.060]  訓練人們
[00:05:57.060 --> 00:05:59.460]  因為原來在加密山上叱吒風雲
[00:05:59.460 --> 00:06:02.360]  但是都改變不了人們
[00:06:02.360 --> 00:06:05.800]  於是要慢慢深化這幫人
[00:06:05.800 --> 00:06:08.260]  在民間裡面來做工作
[00:06:08.260 --> 00:06:11.340]  於是建立一些門徒
[00:06:11.340 --> 00:06:13.440]  以利沙和其他人
[00:06:13.440 --> 00:06:16.100]  讓他們來教導子民
[00:06:16.100 --> 00:06:18.100]  所以今天我們都要去問
[00:06:18.100 --> 00:06:21.540]  究竟神你要我做些什麼?
[00:06:21.540 --> 00:06:22.940]  記住在異邦之地
[00:06:22.940 --> 00:06:24.740]  我們仍然可以
[00:06:24.740 --> 00:06:29.080]  去承擔我們已經有的責任
[00:06:29.080 --> 00:06:30.380]  另外一個人物大家很熟悉
[00:06:30.380 --> 00:06:31.820]  就是尼希米
[00:06:31.820 --> 00:06:34.260]  尼希米是在波斯裡面
[00:06:34.260 --> 00:06:36.860]  來服侍波斯王朝
[00:06:36.860 --> 00:06:40.260]  但是他仍然不會忘記自己的根
[00:06:40.260 --> 00:06:42.940]  當他聽到他的同胞跟他說
[00:06:42.940 --> 00:06:46.140]  耶路撒冷是受著很多的侵害
[00:06:46.140 --> 00:06:47.740]  有外敵入侵城牆
[00:06:47.740 --> 00:06:50.780]  尼泰去被摧毀
[00:06:50.780 --> 00:06:54.380]  他雖然有高薪厚祿
[00:06:54.380 --> 00:06:59.340]  但是他是很體貼自己同胞的傷痛
[00:06:59.340 --> 00:07:00.040]  他做什麼?
[00:07:00.040 --> 00:07:01.340]  他坐下哭泣
[00:07:01.340 --> 00:07:02.680]  禁食幾天
[00:07:02.680 --> 00:07:04.180]  然後去禱告
[00:07:04.180 --> 00:07:05.980]  後來他還採取行動
[00:07:05.980 --> 00:07:10.200]  就是回去尼泰帶領子民重建城牆
[00:07:10.200 --> 00:07:12.300]  今天我們在英國
[00:07:12.300 --> 00:07:16.060]  剛剛已經把很多事情都摒除了
[00:07:16.060 --> 00:07:18.000]  就算現在進來英國的時候
[00:07:18.000 --> 00:07:19.940]  你需不需要打針這些事情已經不是最重要了
[00:07:19.940 --> 00:07:21.300]  是不是?
[00:07:21.300 --> 00:07:23.000]  但是我們現在看到
[00:07:23.000 --> 00:07:27.380]  香港的疫情是很厲害
[00:07:27.380 --> 00:07:29.940]  甚至你看到有很多老人家
[00:07:29.940 --> 00:07:31.840]  無辜的尼泰去
[00:07:31.840 --> 00:07:33.680]  真的失救而死
[00:07:33.680 --> 00:07:34.920]  是不是?
[00:07:34.920 --> 00:07:36.420]  我們看到很多人
[00:07:36.420 --> 00:07:38.380]  逼於無奈說謊
[00:07:38.380 --> 00:07:40.260]  中了COVID的時候
[00:07:40.260 --> 00:07:41.560]  都不敢報上去
[00:07:41.560 --> 00:07:44.360]  因為很怕會進入方艙醫院
[00:07:44.360 --> 00:07:45.360]  是不是?
[00:07:45.360 --> 00:07:46.660]  這時候
[00:07:46.660 --> 00:07:48.460]  我們不是獨善其身
[00:07:48.460 --> 00:07:50.400]  我們現在好像有些事情做不到
[00:07:50.400 --> 00:07:53.000]  但是我們有沒有去為他們禱告
[00:07:53.000 --> 00:07:57.340]  我們有沒有去將慰問傳達給他們
[00:07:57.340 --> 00:07:59.580]  這些是我們可以做到的事情
[00:07:59.580 --> 00:08:00.580]  所以你留意到
[00:08:00.580 --> 00:08:03.420]  原來我們要很重要清晰自己的使命
[00:08:03.420 --> 00:08:05.020]  就像耶穌一樣
[00:08:05.020 --> 00:08:07.220]  去清晰自己的使命的時候
[00:08:07.220 --> 00:08:11.720]  他就勇往直前不懼怕前面的挑戰
[00:08:11.720 --> 00:08:13.260]  我們今天也是
[00:08:13.260 --> 00:08:16.260]  要清楚自己的身份
[00:08:16.260 --> 00:08:17.660]  我們在這裡的時候
[00:08:17.660 --> 00:08:19.600]  神有什麼計劃
[00:08:19.600 --> 00:08:21.060]  就讓我來帶你去實現
[00:08:21.060 --> 00:08:22.640]  這是很重要的
[00:08:22.640 --> 00:08:25.900]  後來耶穌出來帶你去傳天國的時候
[00:08:25.900 --> 00:08:27.740]  祂不只是一個恩人
[00:08:27.740 --> 00:08:31.040]  祂就會來帶你去建立一班門徒
[00:08:31.040 --> 00:08:32.440]  然後又透過這些門徒
[00:08:32.440 --> 00:08:36.380]  繼續帶你去將神的國度的信息傳出去
[00:08:36.380 --> 00:08:42.860]  但是耶穌不是理論地去講一些道理就足夠
[00:08:42.860 --> 00:08:47.020]  祂是用生命來帶你去跟他們交流
[00:08:47.020 --> 00:08:48.520]  以身作則
[00:08:48.520 --> 00:08:50.320]  我們一起帶你去讀
[00:08:50.320 --> 00:08:53.100]  《馬可福音》第三章的第十四節
[00:08:53.100 --> 00:08:54.540]  《馬可福音》第三章第十四節
[00:08:54.540 --> 00:08:55.600]  大家一起讀出來
[00:09:05.280 --> 00:09:08.880]  看不看得到那個次序
[00:09:08.880 --> 00:09:10.840]  祂建立了十二個門徒
[00:09:10.840 --> 00:09:12.820]  那個焦點是什麼?
[00:09:12.820 --> 00:09:16.660]  是要跟他們經常在一起
[00:09:16.660 --> 00:09:17.820]  你看不到《聖經》裡面
[00:09:17.820 --> 00:09:20.220]  耶穌怎麼帶人去上堂
[00:09:20.220 --> 00:09:22.060]  個人報道
[00:09:22.060 --> 00:09:24.020]  再陪工作
[00:09:24.020 --> 00:09:26.200]  祂不是這樣去教
[00:09:26.200 --> 00:09:30.140]  是用祂的生命來演繹著那個信仰
[00:09:30.140 --> 00:09:31.460]  去教導他們
[00:09:31.460 --> 00:09:34.140]  這個是很重要的
[00:09:34.140 --> 00:09:36.880]  所以今天我們很重要的就是
[00:09:36.880 --> 00:09:42.220]  要怎麼好地帶人去跟別人建立關係的時候
[00:09:42.220 --> 00:09:43.820]  不只是講道理
[00:09:43.820 --> 00:09:47.220]  不過你有沒有留意到耶穌有一個很獨特的地方
[00:09:47.220 --> 00:09:49.860]  祂每做完一些工作之後
[00:09:49.860 --> 00:09:51.860]  祂不是睡覺的
[00:09:51.860 --> 00:09:53.220]  祂會休息
[00:09:53.220 --> 00:09:54.120]  祂休息是什麼?
[00:09:54.120 --> 00:09:55.320]  祂會祈禱
[00:09:55.320 --> 00:09:58.860]  有一個神跡
[00:09:58.860 --> 00:10:02.840]  唯一一個神跡是四卷福音書裡面都有記載的
[00:10:02.840 --> 00:10:05.340]  就是五餅二愚的神跡
[00:10:05.340 --> 00:10:09.140]  你有沒有留意五餅二愚的神跡是怎麼發生的?
[00:10:09.140 --> 00:10:12.820]  其實耶穌是很不開心的
[00:10:12.820 --> 00:10:14.740]  為什麼呢?
[00:10:14.740 --> 00:10:18.120]  因為施洗約翰被殺
[00:10:18.120 --> 00:10:20.360]  為什麼施洗約翰被殺?
[00:10:20.360 --> 00:10:23.320]  是因為他指責當時的王犯錯
[00:10:23.320 --> 00:10:25.020]  淫亂
[00:10:25.020 --> 00:10:28.560]  但是你得罪君王是不得好死的
[00:10:28.560 --> 00:10:32.640]  所以後來施洗約翰被殺了
[00:10:32.640 --> 00:10:34.660]  耶穌很難受
[00:10:34.660 --> 00:10:36.160]  因為有親屬的關係
[00:10:36.160 --> 00:10:41.100]  也是在福音的侍宮上面一個很好的拍檔
[00:10:41.100 --> 00:10:42.080]  他很難過
[00:10:42.080 --> 00:10:44.100]  他很想離開群眾
[00:10:44.100 --> 00:10:47.580]  很想自己安靜
[00:10:47.580 --> 00:10:50.780]  將自己的情緒可以放下
[00:10:50.780 --> 00:10:53.060]  但是當時群眾不知道他的需要
[00:10:53.060 --> 00:10:54.560]  就跟著他
[00:10:54.560 --> 00:10:56.760]  但是為什麼耶穌要承擔使命?
[00:10:56.760 --> 00:10:58.060]  當他看到這幫人的時候
[00:10:58.060 --> 00:10:59.060]  聖經怎麼說?
[00:10:59.060 --> 00:11:01.000]  看著他們如同羊
[00:11:01.000 --> 00:11:02.400]  沒有牧羊一般
[00:11:02.400 --> 00:11:04.760]  於是就開口教訓他們
[00:11:04.760 --> 00:11:05.800]  就說道了
[00:11:05.800 --> 00:11:07.100]  但是還沒吃飯
[00:11:07.100 --> 00:11:09.100]  要壓低自己的情緒
[00:11:09.100 --> 00:11:12.040]  說到很長的道
[00:11:12.040 --> 00:11:14.640]  黃昏的時候
[00:11:14.640 --> 00:11:15.980]  要走了
[00:11:15.980 --> 00:11:16.940]  耶穌要叫門道
[00:11:16.940 --> 00:11:17.740]  我們給他吃東西
[00:11:17.740 --> 00:11:19.540]  給他吃東西是不是?
[00:11:19.540 --> 00:11:22.640]  我們吳長勝用了五餅二魚的神蹟
[00:11:22.640 --> 00:11:24.280]  來帶去什麼呢?
[00:11:24.280 --> 00:11:28.320]  來帶去使更多人得著飽足
[00:11:28.320 --> 00:11:30.320]  於是人們做什麼?
[00:11:30.320 --> 00:11:34.400]  人們擁戴耶穌做王
[00:11:34.400 --> 00:11:37.400]  知不知道這是一個很大的誘惑
[00:11:37.400 --> 00:11:39.600]  如果可以即時被群眾歡迎
[00:11:39.600 --> 00:11:40.440]  來做王的時候
[00:11:40.440 --> 00:11:43.040]  就不用走上十字街的路
[00:11:43.040 --> 00:11:45.040]  大家知不知道最近的民調
[00:11:45.040 --> 00:11:47.200]  就是香港官員的民調
[00:11:47.200 --> 00:11:49.600]  唯有一個人的民調
[00:11:49.600 --> 00:11:50.680]  升高了
[00:11:50.680 --> 00:11:53.280]  其他的越來越跌得不知所謂
[00:11:53.280 --> 00:11:55.980]  誰的民調升高了?
[00:11:55.980 --> 00:11:57.680]  陳茂波
[00:11:57.680 --> 00:11:58.680]  為什麼?
[00:11:58.680 --> 00:12:00.860]  現在說派一萬塊給你
[00:12:00.860 --> 00:12:01.920]  那就好了
[00:12:01.920 --> 00:12:03.520]  就覺得他多好
[00:12:03.520 --> 00:12:06.400]  不會很記得他怎麼來到做劏房的
[00:12:06.400 --> 00:12:08.560]  所以你留意到
[00:12:08.560 --> 00:12:11.760]  有蛇齋餅種的人就會歡迎你
[00:12:11.760 --> 00:12:16.000]  所以耶穌被人擁戴作王的時候
[00:12:16.000 --> 00:12:17.900]  他知道這個誘惑很大
[00:12:17.900 --> 00:12:22.280]  就好像當天魔鬼試探一樣
[00:12:22.280 --> 00:12:24.380]  於是抗拒這個誘惑他做什麼呢?
[00:12:24.380 --> 00:12:25.880]  你有沒有留意到?
[00:12:25.880 --> 00:12:28.880]  耶穌是獨自上山
[00:12:28.880 --> 00:12:31.060]  退到山上做什麼?
[00:12:31.060 --> 00:12:32.680]  不是睡覺
[00:12:32.680 --> 00:12:35.120]  去祈禱
[00:12:35.120 --> 00:12:38.160]  他是非常非常疲乏
[00:12:38.160 --> 00:12:40.600]  身心靈都很疲累
[00:12:40.600 --> 00:12:43.960]  但是他要回到神的面前去支取力量
[00:12:43.960 --> 00:12:45.940]  去面對這個誘惑
[00:12:45.940 --> 00:12:47.800]  這個就是生命的見證
[00:12:47.800 --> 00:12:49.480]  不只是做
[00:12:49.480 --> 00:12:51.400]  跟瞞徒在一起
[00:12:51.400 --> 00:12:55.280]  他自己也不斷地去親近父神
[00:12:55.280 --> 00:12:58.240]  所以今天我們看到
[00:12:58.240 --> 00:13:05.320]  耶穌基督不只是用言語去教導人民
[00:13:05.320 --> 00:13:10.520]  不只是用言語去訓練他的瞞徒
[00:13:10.520 --> 00:13:13.800]  是用他的生命去訓練
[00:13:13.800 --> 00:13:17.460]  我們怎麼回應這件事呢?
[00:13:17.460 --> 00:13:19.340]  所以剛才真的很欣賞
[00:13:19.340 --> 00:13:21.460]  而且我很渴望
[00:13:21.460 --> 00:13:22.940]  特別是做父母的
[00:13:22.940 --> 00:13:25.380]  在你的小朋友還是很小的時候
[00:13:25.380 --> 00:13:27.940]  好好地教導他
[00:13:27.940 --> 00:13:29.940]  不只是臨睡之前
[00:13:29.940 --> 00:13:31.640]  我那時候的兒女小時候
[00:13:31.640 --> 00:13:33.340]  我也會跟他講一個故事
[00:13:33.340 --> 00:13:35.820]  跟我們一起祈禱
[00:13:35.820 --> 00:13:37.320]  我昨天來的時候
[00:13:37.320 --> 00:13:41.320]  知道我的孫女發燒
[00:13:41.320 --> 00:13:42.820]  我也會擔心
[00:13:42.820 --> 00:13:44.820]  我也會留口信給她
[00:13:44.820 --> 00:13:47.020]  我孫女只有七歲一
[00:13:47.020 --> 00:13:50.060]  爺爺會為你祈禱
[00:13:50.060 --> 00:13:53.060]  願意天父來醫治你
[00:13:53.060 --> 00:13:54.140]  告訴你
[00:13:54.140 --> 00:13:55.540]  這是很重要的
[00:13:55.540 --> 00:13:58.740]  我們有沒有這樣去實踐呢?
[00:13:58.740 --> 00:14:01.040]  還有一件事是什麼呢?
[00:14:01.040 --> 00:14:03.240]  有時候我很怕
[00:14:03.240 --> 00:14:08.220]  一些父母是無形之中
[00:14:08.220 --> 00:14:11.320]  去將錯誤的神學觀
[00:14:11.320 --> 00:14:14.520]  去教導你的兒女
[00:14:14.520 --> 00:14:16.860]  平時不是很著緊
[00:14:16.860 --> 00:14:20.100]  你子女的同神的關係
[00:14:20.100 --> 00:14:21.800]  他快考試了
[00:14:21.800 --> 00:14:23.460]  快點祈禱啊
[00:14:23.460 --> 00:14:24.360]  你不行啊
[00:14:24.360 --> 00:14:25.360]  你經常不讀書
[00:14:25.360 --> 00:14:27.140]  叫耶穌幫你啊
[00:14:27.140 --> 00:14:31.700]  原來臨急抱主腳這種情況
[00:14:31.700 --> 00:14:32.980]  是你灌輸給他的
[00:14:32.980 --> 00:14:34.000]  是不是?
[00:14:34.000 --> 00:14:35.840]  我不知道這裡有沒有主一學
[00:14:35.840 --> 00:14:36.980]  是有的
[00:14:36.980 --> 00:14:39.620]  主一學不知道有沒有收奉獻呢?
[00:14:39.620 --> 00:14:42.220]  我發覺到我們主一學收的奉獻
[00:14:42.220 --> 00:14:44.020]  我覺得很奇怪
[00:14:44.020 --> 00:14:46.020]  很少看到那些錢幣
[00:14:46.020 --> 00:14:48.020]  終於都出現在我們眼前
[00:14:48.020 --> 00:14:50.160]  那些一毫兩毫
[00:14:50.160 --> 00:14:50.660]  你知道嗎?
[00:14:50.660 --> 00:14:53.620]  在香港已經沒有人用一毫兩毫了
[00:14:53.620 --> 00:14:55.160]  報攤也不會收啊
[00:14:55.160 --> 00:14:56.160]  是不是?
[00:14:56.160 --> 00:14:57.960]  你給乞丐
[00:14:57.960 --> 00:15:00.340]  乞丐可能扔給你轉頭
[00:15:00.340 --> 00:15:02.400]  但是可能你又不是寡婦
[00:15:02.400 --> 00:15:05.040]  你竟然可以將這些小錢幣找到出來
[00:15:05.040 --> 00:15:07.040]  叫兒女來奉獻
[00:15:07.040 --> 00:15:08.940]  但是很可能你出去吃東西
[00:15:08.940 --> 00:15:11.140]  給貼士也不止這個數字
[00:15:11.140 --> 00:15:12.240]  但是原來
[00:15:12.240 --> 00:15:15.680]  你將這些小錢給你的孩子奉獻的時候
[00:15:15.680 --> 00:15:18.080]  讓你的孩子覺得這個實力如何呢?
[00:15:18.080 --> 00:15:20.080]  很複雜而已
[00:15:20.080 --> 00:15:22.080]  你明不明白這個道理?
[00:15:22.080 --> 00:15:23.680]  原來今天
[00:15:23.680 --> 00:15:25.680]  你的兒女
[00:15:25.680 --> 00:15:28.420]  是在看你怎麼去做的事
[00:15:28.420 --> 00:15:32.260]  我在香港住的時候
[00:15:32.260 --> 00:15:33.560]  有一次
[00:15:33.560 --> 00:15:35.300]  我早上回教會
[00:15:35.300 --> 00:15:37.300]  我多數是八點幾鐘衝門口的
[00:15:37.300 --> 00:15:39.300]  我九點鐘已經回到教會了
[00:15:39.300 --> 00:15:40.800]  雖然我的同學回到九點半
[00:15:40.800 --> 00:15:42.940]  但是我一定會以身作則
[00:15:42.940 --> 00:15:44.440]  將我的同學回到教會
[00:15:44.440 --> 00:15:45.980]  好了,誰知道
[00:15:45.980 --> 00:15:47.480]  我坐車的時候看到
[00:15:47.480 --> 00:15:49.880]  外面的菲傭帶著小朋友
[00:15:49.880 --> 00:15:51.880]  幼稚園的校車
[00:15:51.880 --> 00:15:56.560]  我聽到小朋友罵菲傭
[00:15:56.560 --> 00:15:58.060]  你閉嘴
[00:15:58.060 --> 00:16:00.060]  你是工人而已
[00:16:00.060 --> 00:16:02.360]  我呆了,不是吧?
[00:16:02.360 --> 00:16:04.360]  一個幼稚園的學生
[00:16:04.360 --> 00:16:06.200]  怎麼可以罵工人呢?
[00:16:06.200 --> 00:16:07.760]  我想,小朋友,慘了
[00:16:07.760 --> 00:16:09.140]  你死定了
[00:16:09.140 --> 00:16:09.840]  為什麼呢?
[00:16:09.840 --> 00:16:11.840]  工人沒怎麼發聲
[00:16:11.840 --> 00:16:13.340]  但是你怎麼知道
[00:16:13.340 --> 00:16:15.100]  你這樣罵我工人
[00:16:15.100 --> 00:16:17.840]  工人煮什麼給你吃?
[00:16:17.840 --> 00:16:19.040]  做意粉
[00:16:19.040 --> 00:16:21.040]  不加豆粉
[00:16:21.040 --> 00:16:22.580]  那你豈不是死定了?
[00:16:22.580 --> 00:16:24.840]  千萬不要得罪工人
[00:16:24.840 --> 00:16:26.380]  但是我在想
[00:16:26.380 --> 00:16:27.520]  一個幼稚園
[00:16:27.520 --> 00:16:29.280]  可能是高班的小朋友
[00:16:29.280 --> 00:16:30.660]  五歲、六歲
[00:16:30.660 --> 00:16:32.960]  這樣罵工人
[00:16:32.960 --> 00:16:34.460]  是誰教的呢?
[00:16:34.460 --> 00:16:37.420]  我相信絕對不會是父母這樣教他
[00:16:37.420 --> 00:16:40.120]  但是可能是他耳濡目染
[00:16:40.120 --> 00:16:41.600]  所以今天很重要的就是
[00:16:41.600 --> 00:16:44.140]  我們跟神的關係是怎樣
[00:16:44.140 --> 00:16:47.760]  我們如果渴望我們的兒女
[00:16:47.760 --> 00:16:50.100]  有好的生命成長
[00:16:50.100 --> 00:16:53.200]  你的生命是怎樣影響著他們
[00:16:53.200 --> 00:16:57.280]  而你的生命有沒有跟神建立一個好的關係
