
[00:00:00.000 --> 00:00:03.920]  幾個星期前有一個我不認識的女孩給我電話
[00:02:22.780 --> 00:02:24.860]  看到一個很真實的信心
[00:02:24.860 --> 00:02:27.140]  一個很感恩的時刻
[00:02:27.140 --> 00:02:30.060]  再過了一個多兩個星期之後
[00:02:30.060 --> 00:02:32.620]  就收到她的死訊了
[00:02:32.620 --> 00:02:34.580]  在她整個人生裏面
[00:02:34.580 --> 00:02:38.660]  都是拜著一個虛假的偶像
[00:02:38.660 --> 00:02:40.820]  到最後的一刻
[00:02:40.820 --> 00:02:43.460]  她找到這個世界上
[00:02:43.460 --> 00:02:45.100]  獨一的真神
[00:02:45.100 --> 00:02:47.860]  而今天我們所讀的經文告訴我們
[00:02:47.860 --> 00:02:52.660]  沒錯 這個世界只有一個真正的神
[00:02:52.660 --> 00:02:57.180]  耶和華除他以外別無其他神
[00:02:57.180 --> 00:02:59.620]  是不是真的呢
[00:02:59.620 --> 00:03:01.020]  摩西在這段經文裏面
[00:03:01.020 --> 00:03:03.460]  為什麼這麼肯定地告訴我們
[00:03:03.460 --> 00:03:04.820]  這個世界是沒有其他神的
[00:03:04.820 --> 00:03:06.380]  只有這個神
[00:03:06.380 --> 00:03:07.260]  為什麼
[00:03:07.260 --> 00:03:10.260]  讓我們一同來看一看今天的經文
[00:03:10.260 --> 00:03:12.140]  不知道大家有沒有人聽過
[00:03:12.140 --> 00:03:13.780]  你講這個神這麼厲害
[00:03:13.780 --> 00:03:15.420]  你叫你的神出現給我看
[00:03:15.420 --> 00:03:16.420]  顯現給我看
[00:03:16.420 --> 00:03:18.100]  我就相信了
[00:03:18.100 --> 00:03:19.780]  大家有沒有聽過這樣的講話
[00:03:19.780 --> 00:03:23.900]  或者你自己有沒有這樣講過
[00:03:23.900 --> 00:03:25.620]  大家有沒有從來想過
[00:03:25.620 --> 00:03:26.820]  既然是這樣
[00:03:26.820 --> 00:03:30.820]  我在想你講得這麼厲害
[00:03:30.820 --> 00:03:31.900]  如果我是神的話
[00:03:31.900 --> 00:03:33.460]  我立刻在你面前彈個頭出來
[00:03:33.460 --> 00:03:36.140]  嚇你一下也好
[00:03:36.140 --> 00:03:37.260]  我問你
[00:03:37.260 --> 00:03:40.820]  為什麼神不用一個形象
[00:03:40.820 --> 00:03:43.060]  來顯現給人看
[00:03:43.060 --> 00:03:44.900]  塞住那些人的嘴巴
[00:03:44.900 --> 00:03:47.740]  為什麼神沒有這樣做
[00:03:47.740 --> 00:03:49.100]  在這個經文裏面
[00:03:49.100 --> 00:03:54.060]  摩西講述了他們以前出埃及
[00:03:54.060 --> 00:03:57.780]  在曠野那裏兜兜轉轉幾十年的經驗
[00:03:57.780 --> 00:03:59.740]  他講到一個事情
[00:03:59.740 --> 00:04:05.420]  當神叫他們上西乃山來接受十誡的時候
[00:04:05.420 --> 00:04:06.660]  經文告訴我們
[00:04:06.660 --> 00:04:07.900]  在那個時候
[00:04:07.900 --> 00:04:09.380]  山上有雷轟
[00:04:09.380 --> 00:04:10.380]  閃電蜜雲
[00:04:10.380 --> 00:04:12.100]  國聲大響
[00:04:12.100 --> 00:04:13.820]  全山無煙
[00:04:13.820 --> 00:04:14.740]  就在那個時候
[00:04:14.740 --> 00:04:17.500]  夜禍或降臨
[00:04:17.500 --> 00:04:19.900]  當摩西說話的時候
[00:04:19.900 --> 00:04:23.700]  神就有聲音來回答他
[00:04:23.700 --> 00:04:24.620]  我想大家想像一下
[00:04:24.620 --> 00:04:25.860]  在這樣的光景裏面
[00:04:25.860 --> 00:04:27.420]  如果你在那裏
[00:04:27.420 --> 00:04:29.900]  你的感覺是怎麼樣的
[00:04:29.900 --> 00:04:32.740]  當然是嚇得不得了
[00:04:32.740 --> 00:04:36.500]  這個也是當時以色列人的反應
[00:04:36.500 --> 00:04:37.380]  聖經這樣說
[00:04:37.380 --> 00:04:41.020]  百姓盡刀發箭
[00:04:41.020 --> 00:04:42.460]  大家可以想像
[00:04:42.460 --> 00:04:43.860]  那時的光景
[00:04:43.860 --> 00:04:45.460]  我就問
[00:04:45.460 --> 00:04:47.020]  你有沒有看過整段經文之後
[00:04:47.020 --> 00:04:48.580]  你會發覺一件事
[00:04:48.580 --> 00:04:50.940]  神沒有在這樣的情況裏面
[00:04:50.940 --> 00:04:53.380]  用一個有形有體的方式
[00:04:53.380 --> 00:04:56.380]  來顯示給他的子民看
[00:04:56.380 --> 00:04:57.380]  為什麼?
[00:04:57.380 --> 00:04:59.180]  為什麼神不利用這個機會
[00:04:59.180 --> 00:05:04.900]  來延伸給他的百姓看呢?
[00:05:04.900 --> 00:05:05.980]  我相信很簡單
[00:05:05.980 --> 00:05:09.140]  因為神很刻意地來拒絕
[00:05:09.140 --> 00:05:14.580]  用地上任何一個形體來代表他
[00:05:14.580 --> 00:05:17.540]  如果你環顧當時以色列人的情況
[00:05:17.540 --> 00:05:19.180]  周圍所有的列國
[00:05:19.180 --> 00:05:21.340]  他們所信的神都看得到
[00:05:21.340 --> 00:05:22.580]  摸得到的
[00:05:22.580 --> 00:05:23.140]  埃及
[00:05:23.140 --> 00:05:24.540]  埃及拜什麼的?
[00:05:24.540 --> 00:05:26.580]  埃及拜那些林林種種的
[00:05:26.580 --> 00:05:28.060]  動物的神
[00:05:28.060 --> 00:05:32.900]  阿南人就拜巴力和亞瑟拉
[00:05:32.900 --> 00:05:36.820]  巴比倫人就拜天上的眾星體
[00:05:36.820 --> 00:05:41.180]  不過唯有基督教的獨一的真神
[00:05:41.180 --> 00:05:42.940]  不是像那些宗教一樣
[00:05:42.940 --> 00:05:46.820]  用一個有形有體的東西來顯現
[00:05:46.820 --> 00:05:47.380]  為什麼?
[00:05:47.380 --> 00:05:49.140]  因為很明顯
[00:05:49.140 --> 00:05:51.820]  這個世界上沒有任何形體
[00:05:51.820 --> 00:05:55.140]  能夠完全展現這個神的聖潔
[00:05:55.140 --> 00:05:57.460]  也沒有任何的畫像
[00:05:57.460 --> 00:05:58.940]  或者是雕刻
[00:05:58.940 --> 00:06:02.460]  可以完全彰顯到神的榮耀
[00:06:02.460 --> 00:06:08.580]  所以在《新命記》摩西這樣說
[00:06:08.580 --> 00:06:11.260]  所以你們要憤外謹慎
[00:06:11.260 --> 00:06:13.420]  因為耶和華在當日
[00:06:13.420 --> 00:06:15.780]  在烈火當中跟你們說話
[00:06:15.780 --> 00:06:20.620]  都沒有用任何的形象向你們顯現
[00:06:20.620 --> 00:06:21.540]  當然了
[00:06:21.540 --> 00:06:22.620]  我絕對相信
[00:06:22.620 --> 00:06:24.060]  如果神要的話
[00:06:24.060 --> 00:06:25.300]  祂絕對有能力
[00:06:25.300 --> 00:06:27.660]  用任何的形體向我們顯現
[00:06:27.660 --> 00:06:28.500]  不過很明顯
[00:06:28.500 --> 00:06:32.300]  神是選擇不用任何的形體
[00:06:32.300 --> 00:06:34.940]  來展示祂自己
[00:06:34.940 --> 00:06:38.260]  除了剛才我們所說
[00:06:38.260 --> 00:06:41.540]  這個世界上沒有一樣東西可以完全準確地
[00:06:41.540 --> 00:06:43.900]  完全地代表神之外
[00:06:43.900 --> 00:06:45.500]  我相信有另外一個原因
[00:06:45.500 --> 00:06:48.100]  是記載在這個16到19節
[00:06:48.100 --> 00:06:49.820]  那裡聖經說
[00:06:49.820 --> 00:06:52.580]  怕百姓敗壞自己
[00:06:52.580 --> 00:06:53.820]  雕刻某像
[00:06:53.820 --> 00:06:56.580]  彷彿什麼男像女像
[00:06:56.580 --> 00:07:00.420]  或者地上走獸的像
[00:07:00.420 --> 00:07:03.780]  或者是天上的日月星獸
[00:07:03.780 --> 00:07:09.940]  恐怕他們就按這些的形體來陷入敗壞
[00:07:09.940 --> 00:07:12.020]  我想問問大家
[00:07:12.020 --> 00:07:15.540]  如果我問你
[00:07:15.540 --> 00:07:16.980]  耶穌的像是怎麼樣的?
[00:07:16.980 --> 00:07:20.660]  耶穌是怎麼樣的?
[00:07:20.660 --> 00:07:25.020]  不知道你會不會馬上在腦海裡面出現一個圖畫
[00:07:25.020 --> 00:07:26.220]  我記得很多年之前
[00:07:26.220 --> 00:07:28.100]  我在醒班的時候
[00:07:28.100 --> 00:07:29.940]  經常經過一個火車站
[00:07:29.940 --> 00:07:33.900]  那裡長期有一個廣告的位置
[00:07:33.900 --> 00:07:37.500]  給一些天主教的團體
[00:07:37.500 --> 00:07:40.140]  訂了
[00:07:40.140 --> 00:07:44.300]  展示了一個耶穌的畫像
[00:07:44.300 --> 00:07:47.660]  上面寫著「耶穌愛你」
[00:07:47.660 --> 00:07:49.220]  當然我每天走過的時候
[00:07:49.220 --> 00:07:52.260]  我明知道這個樣子不是耶穌
[00:07:52.260 --> 00:07:54.260]  不過你知不知道很奇怪的一件事
[00:07:54.260 --> 00:07:55.100]  久而久之
[00:07:55.100 --> 00:07:56.580]  你問我耶穌怎麼樣的時候
[00:07:56.580 --> 00:07:59.420]  我的腦海裡面就彈出了那個樣子
[00:07:59.420 --> 00:08:00.660]  為什麼?
[00:08:00.660 --> 00:08:04.380]  因為人很自然地將一些的影像
[00:08:04.380 --> 00:08:06.420]  和某一個代表的人
[00:08:06.420 --> 00:08:08.820]  將他們連繫了
[00:08:08.820 --> 00:08:11.660]  久而久之甚至等同了
[00:08:11.660 --> 00:08:14.900]  到最後是代替了
[00:08:14.900 --> 00:08:16.060]  所以到最後
[00:08:16.060 --> 00:08:18.380]  無論這個是一個畫像
[00:08:18.380 --> 00:08:20.260]  還是一個雕刻品
[00:08:20.260 --> 00:08:24.580]  當人用這個做出來的東西
[00:08:24.580 --> 00:08:27.460]  來代表創造主的時候
[00:08:27.460 --> 00:08:28.180]  大家想一想
[00:08:28.180 --> 00:08:33.100]  其實我們就是將一個無限的神
[00:08:33.100 --> 00:08:36.540]  將他變成一個有限的物品
[00:08:36.540 --> 00:08:38.340]  這個有限的物品我們可以看得到
[00:08:38.340 --> 00:08:38.940]  摸得到
[00:08:38.940 --> 00:08:39.580]  控制得到
[00:08:39.580 --> 00:08:40.980]  支配得到
[00:08:40.980 --> 00:08:41.820]  這樣的時候
[00:08:41.820 --> 00:08:45.220]  其實我們實際就是按照我們自己的形象
[00:08:45.220 --> 00:08:47.620]  來塑造這個上帝
[00:08:47.620 --> 00:08:52.860]  而不是過著一個以上帝形象
[00:08:52.860 --> 00:08:57.980]  而造我們的一個現實裡面
[00:08:57.980 --> 00:08:59.660]  最後久而久之
[00:08:59.660 --> 00:09:03.060]  每一個我們塑造出來的偶像
[00:09:03.060 --> 00:09:05.300]  最後都會得到一個結果
[00:09:05.300 --> 00:09:06.300]  就是
[00:09:06.300 --> 00:09:08.820]  這個就是我們所信的神
[00:09:08.820 --> 00:09:10.700]  最後就是這樣的結果
[00:09:10.700 --> 00:09:13.660]  大家記不記得一個故事
[00:09:13.660 --> 00:09:16.940]  這個故事就是一個很悲慘的故事
[00:09:16.940 --> 00:09:18.740]  就是
[00:09:18.740 --> 00:09:24.340]  當時其中一個領袖阿倫為百姓做了金牛毒
[00:09:24.340 --> 00:09:25.180]  記不記得這個故事
[00:09:25.180 --> 00:09:30.180]  當摩西要上西乃山領受十誡的時候
[00:09:30.180 --> 00:09:32.180]  去了很久都不回來
[00:09:32.180 --> 00:09:33.580]  那些百姓開始憂慮
[00:09:33.580 --> 00:09:34.780]  這個領袖慘了
[00:09:34.780 --> 00:09:36.180]  去了這麼久都不回來
[00:09:36.180 --> 00:09:39.140]  那麼以後誰帶我們繼續走這段路
[00:09:39.140 --> 00:09:41.940]  所以那群人就走到阿倫面前
[00:09:41.940 --> 00:09:45.660]  就要求阿倫為他們做一個偶像
[00:09:45.660 --> 00:09:48.900]  就帶他們繼續前行
[00:09:48.900 --> 00:09:51.540]  這個阿倫傻乎乎的
[00:09:51.540 --> 00:09:53.460]  真的聽百姓說的
[00:09:53.460 --> 00:09:55.660]  就叫他們把金銀珠寶拿出來
[00:09:55.660 --> 00:09:56.860]  金銀而已
[00:09:56.860 --> 00:09:59.420]  就把所有的金融進去
[00:09:59.420 --> 00:10:00.820]  就幫他們做了一個什麼
[00:10:00.820 --> 00:10:02.460]  金牛
[00:10:02.460 --> 00:10:04.980]  一個很大的金牛像
[00:10:04.980 --> 00:10:06.820]  然後他怎麼說呢
[00:10:06.820 --> 00:10:08.180]  然後就說
[00:10:08.180 --> 00:10:09.380]  以色列
[00:10:09.380 --> 00:10:10.580]  這個金牛
[00:10:10.580 --> 00:10:14.380]  就是領你出埃及地的神
[00:10:14.380 --> 00:10:17.180]  看到了嗎
[00:10:17.180 --> 00:10:22.460]  我不管你一開始做這個雕刻品的原意是如何的
[00:10:22.460 --> 00:10:24.460]  可能是說
[00:10:24.460 --> 00:10:27.220]  可能我們可以因為這個像
[00:10:27.220 --> 00:10:29.220]  可以鞏固人心
[00:10:29.220 --> 00:10:32.820]  可以提供這個紀念的價值
[00:10:32.820 --> 00:10:35.020]  或者是推廣信心
[00:10:35.020 --> 00:10:39.220]  又或者是建立群體裡面的關係等等
[00:10:39.220 --> 00:10:42.460]  無論是開頭的原意是怎麼樣
[00:10:42.460 --> 00:10:44.860]  最後的結果只有一個
[00:10:44.860 --> 00:10:48.220]  就是這個被雕造出來的偶像
[00:10:48.220 --> 00:10:51.060]  就會取締了我們所信的神
[00:10:51.060 --> 00:10:53.260]  正如我們剛才所說
[00:10:53.260 --> 00:10:56.620]  這個世界沒有一樣的物品
[00:10:56.620 --> 00:10:58.980]  是可以完全代表到
[00:10:58.980 --> 00:11:02.820]  或者是取締到一個無限的神
[00:11:02.820 --> 00:11:03.820]  所以如果想一想
[00:11:03.820 --> 00:11:06.620]  我們用我們指頭做出來的東西
[00:11:06.620 --> 00:11:08.020]  來去跪拜祂
[00:11:08.020 --> 00:11:10.580]  敬拜祂的時候
[00:11:10.580 --> 00:11:12.660]  何等的愚蠢
[00:11:12.660 --> 00:11:16.020]  所以以賽亞曾經有一段這樣的說話
[00:11:16.020 --> 00:11:17.620]  他說我們做這些偶像出來
[00:11:17.620 --> 00:11:19.820]  其實都是匠人鑄造的
[00:11:19.820 --> 00:11:22.260]  銀杖用金來包裹
[00:11:22.260 --> 00:11:24.460]  然後造成銀鏈
[00:11:24.460 --> 00:11:26.860]  你沒有錢買金銀的話
[00:11:26.860 --> 00:11:29.620]  你就去買一些不朽的樹木
[00:11:29.620 --> 00:11:34.260]  然後將它雕造成一個偶像
[00:11:34.260 --> 00:11:35.820]  將它站起來的時候
[00:11:35.820 --> 00:11:39.420]  那就可以拜祂了
[00:11:39.420 --> 00:11:43.020]  人就是這樣跪拜這些雕刻的偶像
[00:11:43.020 --> 00:11:45.060]  何等的愚昧
[00:11:45.060 --> 00:11:47.020]  所以不要搞錯
[00:11:47.020 --> 00:11:49.500]  人是很多時候
[00:11:49.500 --> 00:11:51.420]  或者很自然地
[00:11:51.420 --> 00:11:54.900]  是按外貌來做判斷的
[00:11:54.900 --> 00:12:00.700]  不過神卻是希望人通過祂的屬性
[00:12:00.700 --> 00:12:01.900]  有些什麼屬性呢?
[00:12:01.900 --> 00:12:06.620]  聖潔、公義、慈愛、信實和人愛
[00:12:06.620 --> 00:12:11.900]  神是希望我們通過祂的屬性來認識祂
[00:12:11.900 --> 00:12:16.500]  連這些屬性是彰顯在什麼地方?
[00:12:16.500 --> 00:12:19.500]  彰顯在神的話語和作為上面
[00:12:19.500 --> 00:12:22.700]  而不是祂的外貌、祂的形體上面
[00:12:22.700 --> 00:12:28.100]  所以摩西很嚴謹地來跟當時的百姓說
[00:12:28.100 --> 00:12:29.900]  當你們望天的時候
[00:12:29.900 --> 00:12:33.700]  見到神所擺設的日月星宿
[00:12:33.700 --> 00:12:36.500]  千萬不要來跪拜祂們
[00:12:36.500 --> 00:12:38.100]  因為祂們會怎樣?
[00:12:38.100 --> 00:12:41.300]  引誘你們敬拜、侍奉祂
[00:12:41.300 --> 00:12:43.300]  所以我們要相當小心
[00:12:43.300 --> 00:12:47.300]  不要使用雕刻的偶像
[00:12:47.300 --> 00:12:52.300]  來代表我們所信的無限的神
[00:12:52.300 --> 00:12:55.500]  無論是地上的走獸、海中的魚
[00:12:55.500 --> 00:12:57.500]  或者是天上的星體
[00:12:57.500 --> 00:12:58.900]  一律不可
[00:12:58.900 --> 00:13:01.100]  因為這些雕刻的物品
[00:13:01.100 --> 00:13:06.500]  會最終引誘我們去侍奉祂、敬拜祂
[00:13:06.500 --> 00:13:10.700]  就好像我開頭說的那個事件
[00:13:10.700 --> 00:13:13.900]  那個婆婆一生之久
[00:13:13.900 --> 00:13:17.700]  她所拜的是有形有體的神
[00:13:17.700 --> 00:13:21.100]  不過她是毫無氣息的偶像
[00:13:21.100 --> 00:13:27.100]  很多人到了人生最後那一站要下車的時候
[00:13:27.100 --> 00:13:31.300]  才發覺原來不是他們要去的地方
[00:13:31.300 --> 00:13:35.900]  所以我們千萬不要陷入這個錯誤裏面
[00:13:35.900 --> 00:13:40.700]  神是通過祂的話語來彰顯祂的自己
[00:13:40.700 --> 00:13:43.100]  而不是祂的形體
[00:13:43.100 --> 00:13:49.100]  然後摩西給了一個一連串很嚴厲的警告
[00:13:49.100 --> 00:13:52.100]  更加準確來說這個不是警告
[00:13:52.100 --> 00:13:54.700]  而是告訴你將來會發生的事情
[00:13:54.700 --> 00:13:55.700]  什麼事情?
[00:13:55.700 --> 00:14:02.700]  就是告訴他們將來你們會在偶像的問題上跌倒、失敗
[00:14:02.700 --> 00:14:04.700]  他們會製造偶像
[00:14:04.700 --> 00:14:09.700]  也由於這樣他們會被流洒到其他地方
[00:14:09.700 --> 00:14:12.700]  被擄到列國裏面
[00:14:12.700 --> 00:14:16.700]  這個預言在數百年之後就應驗了
[00:14:16.700 --> 00:14:20.300]  當時的亞述國和巴比倫國
[00:14:20.300 --> 00:14:24.700]  攻陷了猶大的南北二國
[00:14:24.700 --> 00:14:27.700]  百姓被擄到其他地方
[00:14:27.700 --> 00:14:31.700]  他們的罪、他們的錯
[00:14:31.700 --> 00:14:35.700]  就在於製造偶像、敬拜偶像
[00:14:35.700 --> 00:14:40.700]  他們的罪是無知、愚蠢
[00:14:40.700 --> 00:14:45.700]  離棄一個真正的神去拜一些雕刻的偶像
[00:14:45.700 --> 00:14:46.700]  然後摩西就說
[00:14:46.700 --> 00:14:49.700]  沒錯,你們會在那裏跌倒
[00:14:49.700 --> 00:14:52.700]  在偶像的事情裏面失腳
[00:14:52.700 --> 00:14:55.700]  不過,摩西也說了
[00:14:55.700 --> 00:14:57.700]  也是在同一個地方
[00:14:57.700 --> 00:14:59.700]  你失腳的地方
[00:14:59.700 --> 00:15:00.700]  你會尋找神
[00:15:00.700 --> 00:15:03.700]  也會尋得見
[00:15:03.700 --> 00:15:04.700]  看得到
[00:15:04.700 --> 00:15:07.700]  神從來沒有離棄過他的百姓
[00:15:07.700 --> 00:15:09.700]  是百姓離棄了神
[00:15:09.700 --> 00:15:11.700]  神從來沒有走開
[00:15:11.700 --> 00:15:15.700]  是百姓走開了
[00:15:15.700 --> 00:15:17.700]  所以這段經文告訴我們
[00:15:17.700 --> 00:15:20.700]  神給了我們一個很寶貴的應許
[00:15:20.700 --> 00:15:21.700]  甚麼是應許?
[00:15:21.700 --> 00:15:26.700]  就是縱然我們在生命裏面跌到谷底
[00:15:26.700 --> 00:15:29.700]  神也不會離我們很遠
[00:15:29.700 --> 00:15:32.700]  神也會在我們附近
[00:15:32.700 --> 00:15:34.700]  有多遠?
[00:15:34.700 --> 00:15:36.700]  只有一個禱告那麼遠
[00:15:36.700 --> 00:15:39.700]  這就是神的恩典
[00:15:39.700 --> 00:15:41.700]  縱然在判刑
[00:15:41.700 --> 00:15:43.700]  縱然在審判當中
[00:15:43.700 --> 00:15:45.700]  神仍然接受
[00:15:45.700 --> 00:15:47.700]  或者甚至期待
[00:15:47.700 --> 00:15:51.700]  真誠的悔改
[00:15:51.700 --> 00:15:54.700]  這就好像我剛才所說的婆婆的故事
[00:15:54.700 --> 00:15:56.700]  她整個人生
[00:15:56.700 --> 00:16:00.700]  其實不只是被偶像所擄去
[00:16:00.700 --> 00:16:02.700]  我一直都不知道
[00:16:02.700 --> 00:16:05.700]  我一直都不知道敬拜侍奉的那個原來是假神
[00:16:05.700 --> 00:16:08.700]  直到神的恩典臨到她
[00:16:08.700 --> 00:16:10.700]  我記得當我最後探望她那一次的時候
[00:16:10.700 --> 00:16:12.700]  說不出話來
[00:16:12.700 --> 00:16:14.700]  那個人很虛弱
[00:16:14.700 --> 00:16:17.700]  不過當我說要和她施洗的時候
[00:16:17.700 --> 00:16:19.700]  她堅持要坐起來
[00:16:19.700 --> 00:16:22.700]  那一幕很深刻印在我腦海裏
[00:16:22.700 --> 00:16:24.700]  代表著真誠的悔改
[00:16:24.700 --> 00:16:26.700]  真正的信心
[00:16:26.700 --> 00:16:30.700]  這個就是正正神所體寵的
[00:16:30.700 --> 00:16:32.700]  神從來都沒有說過
[00:16:32.700 --> 00:16:34.700]  你一定要在聖殿裏面
[00:16:34.700 --> 00:16:36.700]  在教會裏面認罪悔改
[00:16:36.700 --> 00:16:38.700]  我才會聽你的禱告
[00:16:38.700 --> 00:16:41.700]  神也沒有說你搞定你的問題
[00:16:41.700 --> 00:16:43.700]  然後才來找我
[00:16:43.700 --> 00:16:45.700]  神從來沒有這樣說過
[00:16:45.700 --> 00:16:48.700]  神說在那裏你會失腳
[00:16:48.700 --> 00:16:51.700]  也在那裏你尋求我的時候
[00:16:51.700 --> 00:16:53.700]  就必尋見
[00:16:53.700 --> 00:16:55.700]  是甚麼地方
[00:16:55.700 --> 00:16:57.700]  它是我們犯罪的地方
[00:16:57.700 --> 00:16:58.700]  失意的地方
[00:16:58.700 --> 00:16:59.700]  失敗的地方
[00:16:59.700 --> 00:17:00.700]  懊悔
[00:17:00.700 --> 00:17:01.700]  關係破裂
[00:17:01.700 --> 00:17:02.700]  內疚
[00:17:02.700 --> 00:17:03.700]  偶像
[00:17:03.700 --> 00:17:04.700]  可以是很多的東西
[00:17:04.700 --> 00:17:05.700]  但無論如何
[00:17:05.700 --> 00:17:09.700]  當我們是真誠去尋找它的時候
[00:17:09.700 --> 00:17:11.700]  我們在最人生低谷的時候
[00:17:11.700 --> 00:17:15.700]  只要我們呼求天父上帝
[00:17:15.700 --> 00:17:19.700]  祂就會讓我們尋見
[00:17:19.700 --> 00:17:22.700]  這是一個很寶貴的應許
[00:17:22.700 --> 00:17:24.700]  並不是因為我們配得
[00:17:24.700 --> 00:17:26.700]  而是因為神的慈愛
[00:17:26.700 --> 00:17:30.700]  而這裏摩西所說出來
[00:17:30.700 --> 00:17:31.700]  神的應許
[00:17:31.700 --> 00:17:34.700]  也是耶穌基督給我們的應許
[00:17:34.700 --> 00:17:37.700]  記不記得耶穌基督在馬太福音這樣說
[00:17:37.700 --> 00:17:40.700]  你們祈求就給你開門
[00:17:40.700 --> 00:17:43.700]  尋找就必尋見
[00:17:43.700 --> 00:17:45.700]  然後在這句福音說
[00:17:45.700 --> 00:17:48.700]  並且這班尋見的人
[00:17:48.700 --> 00:17:51.700]  在末日我要叫他復活
[00:17:51.700 --> 00:17:52.700]  復活
[00:17:52.700 --> 00:17:53.700]  很清楚
[00:17:53.700 --> 00:17:54.700]  一個應許
[00:17:54.700 --> 00:17:58.700]  然後在32節開始
[00:17:58.700 --> 00:18:01.700]  摩西也問了一連串的問題
[00:18:01.700 --> 00:18:03.700]  而這些問題的答案
[00:18:03.700 --> 00:18:06.700]  全部都是不可疑
[00:18:06.700 --> 00:18:08.700]  他問過什麼問題
[00:18:08.700 --> 00:18:09.700]  他說
[00:18:09.700 --> 00:18:12.700]  你有沒有聽見神在火中跟他的子民說話
[00:18:12.700 --> 00:18:13.700]  你有沒有聽過
[00:18:13.700 --> 00:18:15.700]  神將一個國民
[00:18:15.700 --> 00:18:18.700]  從另一個國家裏面帶領出來
[00:18:18.700 --> 00:18:22.700]  你有沒有聽過神在幾十年的曠野裏面
[00:18:22.700 --> 00:18:24.700]  行神跡騎士
[00:18:24.700 --> 00:18:26.700]  讓他們戰爭得勝
[00:18:26.700 --> 00:18:27.700]  沒有
