
[00:00:00.000 --> 00:00:02.060]  各位兄弟及女士,以慕慕平安
[00:02:26.380 --> 00:02:28.440]  不懂得分配人力資源嗎
[00:02:28.440 --> 00:02:34.680]  然而近來我經歷了一件事
[00:02:34.680 --> 00:02:39.420]  令我意識到為什麼有些弟兄姐妹會這樣去想
[00:02:39.420 --> 00:02:41.800]  各人按自己去領袖去做
[00:02:41.800 --> 00:02:44.960]  教會會失序的
[00:02:44.960 --> 00:02:46.800]  而這件事讓我認識到
[00:02:46.800 --> 00:02:50.740]  其實原來教會失序是一個很現實的狀況
[00:02:50.740 --> 00:02:52.100]  我們不能夠去忽視
[00:02:52.100 --> 00:02:55.700]  而是我們經常需要去檢視
[00:02:55.700 --> 00:02:57.740]  而我講了我在這件經歷當中
[00:02:57.740 --> 00:03:00.140]  我暫時學到的功課
[00:03:00.140 --> 00:03:01.420]  我學到的功課就是
[00:03:01.420 --> 00:03:03.980]  問題不是出在每人
[00:03:03.980 --> 00:03:07.420]  只是按自己的感動去服侍這部份
[00:03:07.420 --> 00:03:11.320]  問題不是每人按自己的感動去服侍這部份
[00:03:11.320 --> 00:03:13.120]  問題是出在
[00:03:13.120 --> 00:03:17.820]  我們沒有很足夠地去分辨這個感動
[00:03:17.820 --> 00:03:19.360]  我們沒有去分辨這個感動
[00:03:19.360 --> 00:03:21.400]  到底是從上帝而來
[00:03:21.400 --> 00:03:23.860]  還是從我們自己而來
[00:03:23.860 --> 00:03:27.300]  甚或是從惡者而來
[00:03:27.300 --> 00:03:30.000]  我分享一下那件經歷了的事情是什麼
[00:03:30.000 --> 00:03:31.900]  就是我們教會一年
[00:03:31.900 --> 00:03:34.420]  上下都有不同的大型聚會
[00:03:34.420 --> 00:03:38.640]  教會大型聚會當然不可以只有童工去負責處理
[00:03:38.640 --> 00:03:39.780]  做不到的
[00:03:39.780 --> 00:03:41.580]  要弟兄姐妹一起去參與
[00:03:41.580 --> 00:03:44.880]  所以很多時候都在不同的聚會當中
[00:03:44.880 --> 00:03:46.460]  都見到有很多義工其實幫忙
[00:03:46.460 --> 00:03:50.460]  才可以令到聚會可以很圓滿地去舉行
[00:03:50.460 --> 00:03:53.560]  而近來又有一個聚會
[00:03:53.560 --> 00:03:55.160]  需要有人去幫忙
[00:03:55.160 --> 00:03:56.660]  有一個崗位不是很夠幫忙
[00:03:56.660 --> 00:03:58.660]  在青少年報那裡
[00:03:58.660 --> 00:04:01.600]  有一個年輕人平時在崇拜當中
[00:04:01.600 --> 00:04:04.200]  都是參與相關的服侍
[00:04:04.200 --> 00:04:07.400]  我心裡面就帶著一個想法
[00:04:07.400 --> 00:04:10.080]  我以前阿傑傳道 Samuel傳道
[00:04:10.080 --> 00:04:12.140]  叫我校友幫忙 企圖會幫忙
[00:04:12.140 --> 00:04:13.620]  青少年所有攝影機幫忙
[00:04:13.620 --> 00:04:15.720]  暑假有七個攝影機全部都管
[00:04:15.720 --> 00:04:17.480]  最多我試過一個暑假有七個攝影機
[00:04:17.480 --> 00:04:19.220]  加上短暑日
[00:04:19.220 --> 00:04:20.760]  長大後我是很開心的
[00:04:20.760 --> 00:04:22.720]  因為經常覺得教會就是這麼棒
[00:04:22.720 --> 00:04:24.720]  我們弟兄姐妹沒有血緣關係
[00:04:24.720 --> 00:04:26.300]  但我為什麼可以成為一家人
[00:04:26.300 --> 00:04:27.500]  因為我們大家一起在當中
[00:04:27.500 --> 00:04:29.300]  我們經歷到耶穌基督的拯救
[00:04:29.300 --> 00:04:30.700]  經歷到上帝的呼召
[00:04:30.700 --> 00:04:32.200]  然後覺得很棒
[00:04:32.200 --> 00:04:34.040]  每一次服侍就是我們去回應上帝
[00:04:34.040 --> 00:04:35.700]  被上帝使用
[00:04:35.700 --> 00:04:36.900]  去見直神即其次
[00:04:36.900 --> 00:04:39.440]  如何我們去變成同一家人的那些場景
[00:04:39.440 --> 00:04:40.640]  所以我是很開心的
[00:04:40.640 --> 00:04:42.420]  所以我就覺得
[00:04:42.420 --> 00:04:47.640]  叫年輕人服侍應該都年輕人很開心吧
[00:04:47.640 --> 00:04:49.640]  誰知那個
[00:04:49.640 --> 00:04:52.580]  時代不同就發覺有代溝了
[00:04:52.580 --> 00:04:54.420]  我的世界太天真了
[00:04:54.420 --> 00:04:57.220]  當我去邀請這個年輕人
[00:04:57.220 --> 00:05:00.560]  這個聚會其實有這個崗位有需要
[00:05:00.560 --> 00:05:02.020]  你可不可以服侍
[00:05:02.020 --> 00:05:04.560]  這樣說我都知道大家拒絕了我
[00:05:04.560 --> 00:05:06.460]  但是得意在什麼呢
[00:05:06.460 --> 00:05:08.900]  得意在他拒絕我的原因
[00:05:08.900 --> 00:05:11.200]  大家聽一下如果你是一個領袖
[00:05:11.200 --> 00:05:13.200]  你邀請你的組員
[00:05:13.200 --> 00:05:14.380]  他這樣回應你
[00:05:14.380 --> 00:05:16.100]  看看你們的感覺是怎樣
[00:05:16.100 --> 00:05:20.480]  他就說如果我那天要幫忙的話
[00:05:20.480 --> 00:05:23.640]  那就是我要跟第二輛車出發了
[00:05:23.640 --> 00:05:26.620]  那我就不可以跟我的組員一起出發
[00:05:26.620 --> 00:05:28.520]  但是我有一個組員在外國回來
[00:05:28.520 --> 00:05:31.280]  我很想跟他一起出發
[00:05:31.280 --> 00:05:33.020]  他回覆我這樣
[00:05:33.020 --> 00:05:38.300]  那我就戴著愛這樣覺得
[00:05:38.300 --> 00:05:39.700]  了解多一點點
[00:05:39.700 --> 00:05:42.100]  你的組員回來多久
[00:05:42.100 --> 00:05:44.240]  如果你真的回來一個星期
[00:05:44.240 --> 00:05:46.560]  很珍惜的我都覺得你要去
[00:05:46.560 --> 00:05:51.400]  不過五個月後才走
[00:05:51.400 --> 00:05:54.100]  那些懂不懂分輕重呢
[00:05:54.100 --> 00:05:55.940]  我的心就在想
[00:05:55.940 --> 00:06:00.040]  排一下排位吧年輕人
[00:06:00.040 --> 00:06:01.580]  我的反應就是這樣
[00:06:01.580 --> 00:06:03.860]  教會這麼大的活動不夠人手
[00:06:03.860 --> 00:06:06.420]  你看不到大群體的需要嗎
[00:06:06.420 --> 00:06:07.720]  你沒有大局觀嗎
[00:06:07.720 --> 00:06:08.960]  沒有一些群體意識嗎
[00:06:08.960 --> 00:06:09.820]  你將來怎麼生存
[00:06:09.820 --> 00:06:12.520]  出來這個社會工作的時候
[00:06:12.520 --> 00:06:14.520]  坦白說其實我當刻
[00:06:14.520 --> 00:06:16.300]  這件事是幾個星期前了
[00:06:16.300 --> 00:06:18.300]  我當刻是有點失望的
[00:06:18.300 --> 00:06:19.800]  我就有點小小的晦氣
[00:06:19.800 --> 00:06:23.300]  這樣去回應這個年輕人最後
[00:06:23.300 --> 00:06:25.180]  你自己決定吧
[00:06:25.180 --> 00:06:27.340]  你自己去聽一下上帝想你怎樣吧
[00:06:27.340 --> 00:06:32.920]  那我之後就帶著灰心失落就走了
[00:06:32.920 --> 00:06:34.920]  事情就是這樣了
[00:06:34.920 --> 00:06:36.180]  是的講得很好聽
[00:06:36.180 --> 00:06:38.160]  各人按著我們自己的恩賜
[00:06:38.160 --> 00:06:40.760]  自己的感動就去服侍
[00:06:40.760 --> 00:06:43.120]  就會出現一些這樣的狀況
[00:06:43.120 --> 00:06:45.000]  可能我們不成熟的時候
[00:06:45.000 --> 00:06:45.960]  我們就會將一些
[00:06:45.960 --> 00:06:47.860]  我們人的想望自己的想望
[00:06:47.860 --> 00:06:52.800]  擺得比服侍上帝群體的事情大
[00:06:52.800 --> 00:06:55.200]  不知大家剛才去聽這個經歷的時候
[00:06:55.200 --> 00:06:57.540]  你們有什麼感受呢
[00:06:57.540 --> 00:06:59.640]  會不會跟我一樣有一個感受
[00:06:59.640 --> 00:07:01.080]  其實就是覺得
[00:07:01.080 --> 00:07:02.820]  這個年輕人真的搞不定
[00:07:02.820 --> 00:07:04.480]  要教化一下他
[00:07:04.480 --> 00:07:05.280]  就是你應該要用一個
[00:07:05.280 --> 00:07:10.720]  比較成熟的方式去看教會的服侍
[00:07:10.720 --> 00:07:12.460]  但其實我們要去聆聽
[00:07:12.460 --> 00:07:14.760]  要去辨識上帝給我們的呼召
[00:07:14.760 --> 00:07:16.360]  這件事情的而且確
[00:07:16.360 --> 00:07:18.320]  其實不是那麼容易的
[00:07:18.320 --> 00:07:19.800]  甚至這個是一生的功課
[00:07:19.800 --> 00:07:22.160]  我們每個人每天都要去做的操練
[00:07:22.160 --> 00:07:25.360]  何況那個只是一個年輕人呢
[00:07:25.360 --> 00:07:30.340]  所以我們今天的訊息會有第二個重點
[00:07:30.340 --> 00:07:33.140]  就是想跟大家一起去學習一下
[00:07:33.140 --> 00:07:35.340]  我們其實可以怎樣去聆聽
[00:07:35.340 --> 00:07:35.840]  第二個
[00:07:35.840 --> 00:07:37.240]  謝謝電輝
[00:07:37.240 --> 00:07:40.920]  我們怎樣去聆聽上帝對我們的呼召
[00:07:40.920 --> 00:07:44.360]  去找到我們自己和這個世界交匯
[00:07:44.360 --> 00:07:47.520]  去給上帝使用的那個地方
[00:07:47.520 --> 00:07:49.160]  咦 第二點
[00:07:49.160 --> 00:07:51.800]  那第一點是什麼呢
[00:07:51.800 --> 00:07:55.200]  那我這兩個星期就在這裡預備這個訊息
[00:07:55.200 --> 00:07:56.640]  那我預備這個訊息的時候呢
[00:07:56.640 --> 00:07:58.760]  我就不斷想起剛才那件事
[00:07:58.760 --> 00:07:59.940]  其實這件事呢
[00:07:59.940 --> 00:08:01.100]  不是我第一次經歷的
[00:08:01.100 --> 00:08:02.200]  我回來早了兩年
[00:08:02.200 --> 00:08:05.500]  不斷地年輕人請我吃了很多檸檬
[00:08:05.500 --> 00:08:07.580]  現在的年輕人約他們吃飯 請他們吃飯
[00:08:07.580 --> 00:08:08.580]  都很難的
[00:08:08.580 --> 00:08:11.180]  唉 氣死人了
[00:08:11.180 --> 00:08:13.420]  所以其實這件事沒有什麼特別的
[00:08:13.420 --> 00:08:15.880]  但是在我預備這個講道的時候
[00:08:15.880 --> 00:08:18.180]  就不斷地讓我想起這件事
[00:08:18.180 --> 00:08:21.020]  那有一個位置我覺得有一個很不舒服的感覺
[00:08:21.020 --> 00:08:22.560]  那不舒服的感覺呢
[00:08:22.560 --> 00:08:25.300]  不是因為這個年輕人的回應
[00:08:25.300 --> 00:08:28.460]  或者他怎樣看服時那些不成熟
[00:08:28.460 --> 00:08:31.800]  而是我怎樣去回應這個年輕人
[00:08:31.800 --> 00:08:34.140]  就是我剛才很失望
[00:08:34.140 --> 00:08:35.580]  帶著晦氣的去回應他
[00:08:35.580 --> 00:08:36.780]  你自己去問上帝吧
[00:08:36.780 --> 00:08:37.940]  對於我這個回應呢
[00:08:37.940 --> 00:08:39.480]  我有些很不舒服
[00:08:39.480 --> 00:08:45.180]  兩個星期在那裡搞著搞著
[00:08:45.180 --> 00:08:46.860]  是啦
[00:08:46.860 --> 00:08:49.320]  那當我自己去一路做
[00:08:49.320 --> 00:08:50.320]  就是去寫講章
[00:08:50.320 --> 00:08:51.820]  那我當然要清理好自己
[00:08:51.820 --> 00:08:53.400]  有些位置檢視自己
[00:08:53.400 --> 00:08:56.160]  有些東西是不是上帝想我搞定的呢
[00:08:56.160 --> 00:09:01.100]  那我就領受到聖靈給我一個功課
[00:09:01.100 --> 00:09:02.440]  要我思考一個問題
[00:09:02.440 --> 00:09:08.300]  就是到底其實在剛才那個服侍的呼召裏面
[00:09:08.300 --> 00:09:14.820]  到底什麼才是上帝給這個年輕人的呼召呢
[00:09:14.820 --> 00:09:19.720]  Sorry
[00:09:19.720 --> 00:09:22.860]  那很明顯其實我裏面是有一個前設的
[00:09:22.860 --> 00:09:24.560]  就是我認為堂會的需要
[00:09:24.560 --> 00:09:25.820]  一個大群體的需要
[00:09:25.820 --> 00:09:29.260]  就是大於優先於他自己個人的領袖
[00:09:29.260 --> 00:09:33.740]  他和他組員之間的關係的服侍
[00:09:33.740 --> 00:09:39.740]  但是如果聖靈就是要用這個聚會出發的那班車
[00:09:39.740 --> 00:09:41.480]  短短過三十分鐘可能是
[00:09:41.480 --> 00:09:46.340]  就是要這班年輕人去經歷一個扭轉生命的討論
[00:09:46.340 --> 00:09:49.880]  那是不是就是上帝要令到這件事去發生呢
[00:09:49.880 --> 00:09:51.320]  就是要呼召那個年輕人
[00:09:51.320 --> 00:09:53.860]  就是要搭那班車呢
[00:09:53.860 --> 00:09:54.720]  那我不知道的
[00:09:54.720 --> 00:09:56.020]  那一刻到
[00:09:56.020 --> 00:09:58.420]  而我這樣去反思的時候就發覺
[00:09:58.420 --> 00:10:04.260]  我是沒有問過其實上帝想這個年輕人做些什麼
[00:10:04.260 --> 00:10:05.900]  這個經歷讓我們知道
[00:10:05.900 --> 00:10:10.780]  很多時候我自己在堂會的工作
[00:10:10.780 --> 00:10:12.440]  或者對於不同的服侍
[00:10:12.440 --> 00:10:13.980]  對於呼召的理解
[00:10:13.980 --> 00:10:15.840]  很多時候是按著
[00:10:15.840 --> 00:10:17.540]  我覺得重要
[00:10:17.540 --> 00:10:19.080]  我認為重要
[00:10:19.080 --> 00:10:21.120]  我理解這件事 make sense
[00:10:21.120 --> 00:10:24.120]  這樣的方式去成為一個判斷的標準
[00:10:24.120 --> 00:10:27.560]  而不是用上帝其實你的心意是怎樣呢
[00:10:27.560 --> 00:10:31.620]  去成為判斷一件事應不應該做的標準
[00:10:31.620 --> 00:10:33.600]  所以今天訊息的第一部分
[00:10:33.600 --> 00:10:34.660]  我想跟大家一起
[00:10:34.660 --> 00:10:38.860]  我們從哥倫多前書的教導當中
[00:10:38.860 --> 00:10:43.880]  我們一起去聆聽保羅的教導
[00:10:43.880 --> 00:10:46.480]  一起嘗試去檢視
[00:10:46.480 --> 00:10:49.480]  去反省我們在教會群體當中
[00:10:49.480 --> 00:10:51.820]  其實我們是怎樣看恩賜
[00:10:51.820 --> 00:10:53.280]  怎樣看呼召
[00:10:53.280 --> 00:10:56.120]  怎樣看不同事工的拆展的呢
[00:10:56.120 --> 00:10:57.920]  我們一起有個祈禱
[00:10:57.920 --> 00:11:07.500]  天父感謝祢讓我們
[00:11:07.500 --> 00:11:10.840]  能夠去經歷你愛子的拯救
[00:11:10.840 --> 00:11:12.500]  感謝祢讓我們
[00:11:12.500 --> 00:11:17.580]  能夠領受上帝你所差避的聖靈的充滿
[00:11:17.580 --> 00:11:20.900]  感謝祢每天每時每分
[00:11:20.900 --> 00:11:23.080]  都讓聖靈在我們的生命當中
[00:11:23.080 --> 00:11:24.540]  去引領我們
[00:11:24.540 --> 00:11:27.820]  去教導我們怎樣活出一個離喜悅的生命
[00:11:27.820 --> 00:11:31.280]  更加為著我們每個禮拜可以這樣聚集
[00:11:31.280 --> 00:11:32.620]  一起來親近祢
[00:11:32.620 --> 00:11:33.820]  獻上感恩
[00:11:33.820 --> 00:11:35.420]  我們這樣可以坐在一起
[00:11:35.420 --> 00:11:37.820]  我們這樣去稱大家為弟兄姊妹
[00:11:37.820 --> 00:11:40.860]  這一切都是上帝祢的恩典
[00:11:40.860 --> 00:11:44.040]  天父求祢使用我們今天一起去學習
[00:11:44.040 --> 00:11:44.860]  一起去思考
[00:11:44.860 --> 00:11:47.460]  一起去聆聽的經文和訊息
[00:11:47.460 --> 00:11:50.080]  讓我們再一次去檢視
[00:11:50.080 --> 00:11:53.080]  當我們作為祢所呼召的教會群體
[00:11:53.080 --> 00:11:58.280]  我們彼此作為祢所設立我們的弟兄姊妹關係的時候
[00:11:58.280 --> 00:11:59.680]  我們到底怎樣
[00:11:59.680 --> 00:12:03.520]  去更多忠心地去聆聽上帝祢的心意
[00:12:03.520 --> 00:12:09.260]  去跟隨祢成為一個理所喜悅的教會群體呢
[00:12:09.260 --> 00:12:10.620]  天父願祢的靈氣帶領我們
[00:12:10.620 --> 00:12:13.540]  祈禱奉主耶穌 祈禱得聖名借求
[00:12:13.540 --> 00:12:15.260]  阿們
[00:12:15.260 --> 00:12:16.500]  好
[00:12:16.500 --> 00:12:19.160]  我們進入我們的訊息第一部份
[00:12:19.160 --> 00:12:22.660]  我們先從保羅的教導當中
[00:12:22.660 --> 00:12:24.960]  我們去思想去學習
[00:12:24.960 --> 00:12:27.460]  我們應該怎樣在看教會當中
[00:12:27.460 --> 00:12:30.060]  因此的彼此配搭和運用呢
[00:12:30.060 --> 00:12:35.360]  先去講少少哥倫多前書的一些背景
[00:12:35.360 --> 00:12:38.560]  保羅去寫哥倫多前書的時候
[00:12:38.560 --> 00:12:40.360]  哥倫多的教會群體
[00:12:40.360 --> 00:12:42.560]  有一些比較明顯的問題
[00:12:42.560 --> 00:12:45.660]  因為這裡的經文有少少列出錯誤了
[00:12:45.660 --> 00:12:48.360]  第一 第三 第十一節
[00:12:48.360 --> 00:12:52.760]  都是講分黨分派和驕傲比較的問題
[00:12:52.760 --> 00:12:54.060]  濫用恩賜那裡呢
[00:12:54.060 --> 00:12:57.060]  我比較想講其實是第十四章那裡
[00:12:57.060 --> 00:12:58.060]  你們貓字那些錯了
[00:12:58.060 --> 00:12:59.660]  所以自己留意
[00:12:59.660 --> 00:13:03.860]  濫用恩賜的經文是第十四章的
[00:13:03.860 --> 00:13:07.860]  哥倫多教會有這三個比較明顯的問題
[00:13:07.860 --> 00:13:09.260]  第一個就是分黨分派
[00:13:09.260 --> 00:13:11.260]  當時出現了一些什麼事情呢
[00:13:11.260 --> 00:13:14.060]  在第一章那裡就已經講了
[00:13:14.060 --> 00:13:17.460]  哥倫多人去將自己分了跟不同的師父
[00:13:17.460 --> 00:13:19.660]  有些人就說我是跟保羅的
[00:13:19.660 --> 00:13:21.660]  有些人就說我是跟彼得的
[00:13:21.660 --> 00:13:24.060]  有些人就說是跟亞波羅的
[00:13:24.060 --> 00:13:26.960]  甚至有些人就說我是跟耶穌基督的
[00:13:26.960 --> 00:13:28.860]  嘩 很政治正確 是不是
[00:13:28.860 --> 00:13:31.260]  但是保羅在書上裡面說
[00:13:31.260 --> 00:13:33.060]  全部人這些人都有些事情
[00:13:33.060 --> 00:13:34.760]  我們需要去修正的
[00:13:34.760 --> 00:13:38.960]  要去被上帝去教導的
[00:13:38.960 --> 00:13:40.960]  他們將一些屬靈的領袖
[00:13:40.960 --> 00:13:42.660]  變成了一個派系代表
[00:13:42.660 --> 00:13:45.060]  造成了教會的分裂
[00:13:45.060 --> 00:13:48.260]  其實我自己去看的時候
[00:13:48.260 --> 00:13:52.260]  其實單單去有這個分黨結派
[00:13:52.260 --> 00:13:55.860]  未是那個問題最嚴重的關鍵
[00:13:55.860 --> 00:13:59.260]  因為正常人就有不同的牧者
[00:13:59.260 --> 00:14:01.060]  你就要跟著不同的牧者去服侍
[00:14:01.060 --> 00:14:02.460]  或者你住在不同的地方
[00:14:02.460 --> 00:14:04.460]  你就會有不同的教會群體
[00:14:04.460 --> 00:14:06.460]  其實很正常的分黨分派
[00:14:06.460 --> 00:14:09.860]  但問題在於在不同的派別之間
[00:14:09.860 --> 00:14:11.860]  其實大家彼此是怎樣看待
[00:14:11.860 --> 00:14:13.860]  以及彼此相處的呢
[00:14:13.860 --> 00:14:15.360]  就是第二個問題
[00:14:15.360 --> 00:14:17.360]  驕傲比較
[00:14:17.360 --> 00:14:20.060]  在這些跟著不同師傅的群體當中
[00:14:20.060 --> 00:14:23.460]  各人都認為他們自己的信仰理解
[00:14:23.460 --> 00:14:25.560]  因為自己的時工方式
[00:14:25.560 --> 00:14:27.360]  才是最正確的
[00:14:27.360 --> 00:14:29.460]  就去否定其他人的屬靈經歷
[00:14:29.460 --> 00:14:31.260]  以及表達方式
[00:14:31.260 --> 00:14:33.260]  結果其實就陷入了一個
[00:14:33.260 --> 00:14:35.260]  自意的陷阱裡面
[00:14:35.260 --> 00:14:40.260]  第三個比較明顯
[00:14:40.260 --> 00:14:41.460]  哥倫多教會的問題
[00:14:41.460 --> 00:14:43.760]  就是因此濫用的問題
[00:14:43.760 --> 00:14:45.560]  其中在第14節那裡
[00:14:45.560 --> 00:14:46.660]  是看到一個
[00:14:46.660 --> 00:14:48.060]  當時哥倫多教會
[00:14:48.060 --> 00:14:51.460]  一個類似崇拜聚會的場景
[00:14:51.460 --> 00:14:54.060]  就是說每個人都有不同的恩賜
[00:14:54.060 --> 00:14:56.960]  然後就是自己按著自己想要的方式
[00:14:56.960 --> 00:14:58.460]  就跳出來在那裡表達
[00:14:58.460 --> 00:15:00.860]  整個崇拜聚會失控
[00:15:00.860 --> 00:15:02.060]  沒有了一個秩序
[00:15:02.060 --> 00:15:03.860]  所以保羅就說
[00:15:03.860 --> 00:15:09.060]  恩賜是要有次序這樣去被運用的
[00:15:09.060 --> 00:15:11.060]  特別都可以說到
[00:15:11.060 --> 00:15:15.060]  為什麼恩賜有些人會完全去外顯
[00:15:15.060 --> 00:15:18.460]  不是因為單純上帝沒有去統管
[00:15:18.460 --> 00:15:21.660]  而是因為在發揮這些恩賜的上面
[00:15:21.660 --> 00:15:23.860]  人將自己的私心放進去
[00:15:23.860 --> 00:15:25.860]  濫用了上帝給我們的恩賜
[00:15:25.860 --> 00:15:27.860]  就是我們運用的恩賜
[00:15:27.860 --> 00:15:30.460]  不是為了上帝本身給我們的目的
[00:15:30.460 --> 00:15:32.460]  而是為了造就我們自己
[00:15:32.460 --> 00:15:35.160]  在教會中可能有好的名聲
[00:15:35.160 --> 00:15:36.560]  可能有好的地位
[00:15:36.560 --> 00:15:38.460]  可能讓人覺得
[00:15:38.460 --> 00:15:40.660]  我在上帝眼中很重要
[00:15:40.660 --> 00:15:44.460]  是為了自己的緣故
[00:15:44.460 --> 00:15:47.060]  所以保羅就在我們今日第十二章
[00:15:47.060 --> 00:15:50.060]  即是哥倫多前書十二章的教導之中
[00:15:50.060 --> 00:15:51.860]  就去教導信徒
[00:15:51.860 --> 00:15:54.560]  其實我們應該是用怎樣的眼光
[00:15:54.560 --> 00:15:57.860]  去理解上帝所賜的恩賜呢
[00:15:57.860 --> 00:15:59.360]  我們作為教會群體
[00:15:59.360 --> 00:16:04.360]  應該是怎樣看待彼此的呢
[00:16:04.360 --> 00:16:06.460]  我們先去看第四道六節
[00:16:06.460 --> 00:16:07.560]  恩賜有很多種
[00:16:07.560 --> 00:16:09.460]  我們先看回和合本
[00:16:09.460 --> 00:16:12.060]  恩賜有多種卻是同一位聖靈所賜
[00:16:12.060 --> 00:16:14.460]  侍奉有多種卻是同一位主所賜
[00:16:14.460 --> 00:16:15.660]  工作有多種
[00:16:15.660 --> 00:16:20.660]  卻是同一位上帝賜給每人工作的能力
[00:16:20.660 --> 00:16:23.660]  這一句經文是很有趣
[00:16:23.660 --> 00:16:25.660]  亦都很值得我們去學習思考的
[00:16:25.660 --> 00:16:27.660]  我和年青人去做那個門訓材料
[00:16:27.660 --> 00:16:28.860]  這本書有一百多頁的
[00:16:28.860 --> 00:16:30.260]  就是講這三節經文
[00:16:30.260 --> 00:16:31.860]  很厲害的 講了很多
[00:16:31.860 --> 00:16:33.260]  到底什麼叫恩賜呢
[00:16:33.260 --> 00:16:34.460]  什麼叫侍奉呢
[00:16:34.460 --> 00:16:35.860]  什麼叫工作呢
[00:16:35.860 --> 00:16:38.860]  剛才還講了果效 功效 能力
[00:16:38.860 --> 00:16:39.460]  有很多種
[00:16:39.460 --> 00:16:41.660]  即是講什麼 武羅到底
[00:16:41.660 --> 00:16:43.260]  然後又有聖靈 有主 有上帝
[00:16:43.260 --> 00:16:44.860]  是不是又要有什麼三一神學
[00:16:44.860 --> 00:16:46.060]  在裡面怎麼理解呢
[00:16:46.060 --> 00:16:48.060]  當我們運用恩賜回應侍奉的時候
[00:16:48.060 --> 00:16:50.260]  是不是就要 恩賜是聖靈給我的
[00:16:50.260 --> 00:16:54.260]  我要用某些聖靈 靈恩操練
[00:16:54.260 --> 00:16:57.460]  因為服侍的時候就是侍奉同一個主的
[00:16:57.460 --> 00:16:59.960]  所以就要看耶穌怎麼服侍 怎麼服侍
[00:16:59.960 --> 00:17:01.560]  這樣理解呢
[00:17:01.560 --> 00:17:02.760]  很多東西可以想的
[00:17:02.760 --> 00:17:07.160]  但是今天我們不要太複雜
[00:17:07.160 --> 00:17:10.160]  去理解這一段經文講什麼
