
[00:00:00.000 --> 00:00:02.720]  這個星期我們在教會裏面
[00:01:23.080 --> 00:01:25.360]  我的答案是獅子約翰
[00:01:25.360 --> 00:01:29.120]  獅子約翰是一個怎樣的人
[00:01:29.720 --> 00:01:33.560]  獅子約翰是一個在新舊約之間
[00:01:33.560 --> 00:01:37.960]  長達了四百多年
[00:01:37.960 --> 00:01:41.600]  上帝沉默沒有再說話之後
[00:01:41.600 --> 00:01:46.680]  上帝向以色列人再次說話的第一個先知
[00:01:46.680 --> 00:01:50.920]  經過了四百多年的日子
[00:01:50.920 --> 00:01:53.800]  上帝終於再次說話
[00:01:53.800 --> 00:01:56.240]  獅子約翰是誰
[00:01:56.400 --> 00:01:59.960]  從肉身來說獅子約翰是耶穌的表哥
[00:01:59.960 --> 00:02:02.440]  大耶穌大概半年左右
[00:02:02.440 --> 00:02:04.640]  但從永恆的角度來說
[00:02:04.640 --> 00:02:09.200]  獅子約翰是君王耶穌的先鋒
[00:02:09.200 --> 00:02:12.280]  他比耶穌細太多了
[00:02:12.280 --> 00:02:16.600]  約翰的一生為上帝而活
[00:02:16.600 --> 00:02:18.840]  為耶穌基督做見證
[00:02:18.840 --> 00:02:22.600]  約翰的一生是一個終極榮耀的一生
[00:02:22.600 --> 00:02:26.160]  甚至連耶穌自己都公開稱讚約翰
[00:02:26.520 --> 00:02:27.960]  耶穌曾經這樣說
[00:02:27.960 --> 00:02:31.040]  我實在告訴你們凡女子所生的
[00:02:31.040 --> 00:02:35.000]  沒有一個比獅子約翰更大
[00:02:35.000 --> 00:02:37.080]  所以我告訴你
[00:02:37.080 --> 00:02:39.960]  我們當中的小朋友
[00:02:39.960 --> 00:02:42.800]  年輕人你要留心聽
[00:02:42.800 --> 00:02:48.120]  因為獅子約翰要成為你人生的目標
[00:02:48.120 --> 00:02:50.760]  我們當中的父母
[00:02:50.760 --> 00:02:52.280]  如果你有子女
[00:02:52.280 --> 00:02:54.640]  還是你教養之下的
[00:02:54.640 --> 00:02:55.640]  你要留心聽
[00:02:55.640 --> 00:02:58.080]  因為你要以獅子約翰
[00:02:58.080 --> 00:03:02.120]  作為你教養兒女的方向
[00:03:02.120 --> 00:03:06.720]  說到這裡可能有人心裡心有不甘
[00:03:06.720 --> 00:03:09.120]  甚至會強烈反對
[00:03:09.120 --> 00:03:12.880]  有沒有搞錯?林牧師
[00:03:12.880 --> 00:03:17.800]  聽說獅子約翰不但不富有
[00:03:17.800 --> 00:03:19.440]  很窮
[00:03:19.440 --> 00:03:22.960]  最後還死得很慘被人斬首
[00:03:22.960 --> 00:03:26.240]  這樣的人生你拿出來給我兒子訪考?
[00:03:26.240 --> 00:03:30.440]  你又說這樣的人生是一個榮耀的人生
[00:03:30.440 --> 00:03:32.200]  還要做他們的目標
[00:03:32.200 --> 00:03:33.720]  你有沒有搞錯?
[00:03:33.720 --> 00:03:36.920]  小朋友、大朋友我告訴你
[00:03:36.920 --> 00:03:38.240]  在人的眼中
[00:03:38.240 --> 00:03:40.480]  約翰一點都不榮耀
[00:03:40.480 --> 00:03:42.960]  但在上帝的眼中
[00:03:42.960 --> 00:03:47.360]  約翰的一生是寶貴的
[00:03:47.360 --> 00:03:49.360]  是光輝閃耀的
[00:03:50.040 --> 00:03:53.560]  又或者有人會說林牧師你可不可以找第二個
[00:03:53.560 --> 00:03:59.440]  作為我們兒童聖經營的模特兒
[00:03:59.440 --> 00:04:02.920]  讓大家訪問另一個有沒有一個成功人士
[00:04:02.920 --> 00:04:04.560]  沒有
[00:04:04.560 --> 00:04:06.400]  一個都沒有
[00:04:06.400 --> 00:04:10.960]  你去想想在新約聖經裡找一個成功人士給我
[00:04:10.960 --> 00:04:12.960]  是上帝指明
[00:04:12.960 --> 00:04:16.760]  他在過一個榮耀上帝的一生
[00:04:16.760 --> 00:04:19.320]  然後告訴我們成為我們的人生目標
[00:04:19.320 --> 00:04:20.560]  你找一個
[00:04:20.560 --> 00:04:22.280]  你都找不到
[00:04:22.280 --> 00:04:27.880]  施洗約翰是上帝擺在我們面前
[00:04:27.880 --> 00:04:31.160]  叫我們仿效的一個模樣
[00:04:31.160 --> 00:04:32.520]  因為他活著
[00:04:32.520 --> 00:04:34.400]  為上帝
[00:04:34.400 --> 00:04:35.320]  活著
[00:04:35.320 --> 00:04:36.520]  為基督
[00:04:36.520 --> 00:04:38.400]  不要聽人的說話
[00:04:38.400 --> 00:04:39.800]  要聽上帝的說話
[00:04:39.800 --> 00:04:43.280]  不要用人的眼光去看你的人生
[00:04:43.280 --> 00:04:47.880]  要從永恆的眼光去看人生
[00:04:48.400 --> 00:04:51.040]  所以我鼓勵大家和我一起
[00:04:51.040 --> 00:04:57.400]  在今天下午一起用心聆聽施洗約翰的見證
[00:04:57.400 --> 00:05:00.680]  歡迎大家來到我們的周族崇拜
[00:05:00.680 --> 00:05:05.400]  大概一個月前我們開始了一個新的講道系列
[00:05:05.400 --> 00:05:10.280]  我們要宣講的是新約聖經裡的約翰福音
[00:05:10.280 --> 00:05:14.480]  我們宣講的題目是《榮耀的君王》
[00:05:15.040 --> 00:05:21.600]  之前我們花了大概三篇的講道去研讀約翰福音章中的序言
[00:05:21.600 --> 00:05:26.640]  所謂的序言就是約翰福音第一章一至十八節
[00:05:26.640 --> 00:05:34.640]  是一個ABCD DCBA前後呼應的寫作架構
[00:05:34.640 --> 00:05:37.560]  其中因為時間的限制
[00:05:37.560 --> 00:05:42.040]  當時我們跳過了兩段有關施洗約翰的經文
[00:05:42.040 --> 00:05:44.560]  就是B和B的部分
[00:05:44.560 --> 00:05:46.800]  今天我想和大家補上
[00:05:46.800 --> 00:05:54.640]  接著再連貫有關施洗約翰以後的故事和他的見證
[00:05:54.640 --> 00:05:59.480]  於是我們從約翰福音第一章第六節開始
[00:05:59.480 --> 00:06:01.960]  約翰福音第一章第六節
[00:06:01.960 --> 00:06:06.720]  有一個人從上帝那裡差來的名叫約翰
[00:06:06.720 --> 00:06:10.480]  這人來是為了作見證
[00:06:10.480 --> 00:06:13.200]  是為那光作見證
[00:06:13.360 --> 00:06:15.880]  要使眾人藉他而信
[00:06:15.880 --> 00:06:20.800]  他不是那光而是要為那光作見證
[00:06:20.800 --> 00:06:21.640]  第十五節
[00:06:21.640 --> 00:06:25.520]  約翰為他作見證
[00:06:25.520 --> 00:06:26.520]  喊著說
[00:06:26.520 --> 00:06:28.680]  這就是我曾說
[00:06:28.680 --> 00:06:31.000]  那在我以後來的
[00:06:31.000 --> 00:06:32.480]  先於我
[00:06:32.480 --> 00:06:35.960]  因為他在我面前已經
[00:06:35.960 --> 00:06:39.160]  在我以前已經存在
[00:06:39.160 --> 00:06:43.120]  不知道你有沒有留意到約翰福音的作者
[00:06:43.120 --> 00:06:44.320]  就是仕途約翰
[00:06:44.320 --> 00:06:45.920]  你不要混淆兩個約翰
[00:06:45.920 --> 00:06:47.240]  我現在有兩個約翰
[00:06:47.240 --> 00:06:49.440]  一個是寫約翰福音
[00:06:49.440 --> 00:06:52.920]  傳統上我們相信寫約翰福音的叫仕途約翰
[00:06:52.920 --> 00:06:57.320]  他現在寫的另外一個約翰是施洗約翰
[00:06:57.320 --> 00:06:58.680]  我們叫施洗約翰
[00:06:58.680 --> 00:07:01.560]  因為我們知道他最出名的東西就是施洗
[00:07:01.560 --> 00:07:04.560]  而且他施洗的眾人當中有一個人
[00:07:04.560 --> 00:07:05.720]  是特別的
[00:07:05.720 --> 00:07:06.640]  耶穌
[00:07:06.640 --> 00:07:08.680]  他施洗了耶穌
[00:07:08.680 --> 00:07:11.080]  所以他叫施洗約翰
[00:07:11.080 --> 00:07:15.640]  我想你有沒有留意到作者仕途約翰
[00:07:15.640 --> 00:07:21.600]  是怎樣去刻意描繪施洗約翰的人生和使命
[00:07:21.600 --> 00:07:24.280]  約翰是紅色字
[00:07:24.280 --> 00:07:27.400]  他的使命
[00:07:27.400 --> 00:07:29.680]  他的人生就是藍色字
[00:07:29.680 --> 00:07:31.360]  約翰是見證
[00:07:31.360 --> 00:07:32.280]  見證
[00:07:32.280 --> 00:07:33.120]  見證
[00:07:33.120 --> 00:07:34.040]  見證
[00:07:34.040 --> 00:07:37.080]  四次說到約翰
[00:07:37.080 --> 00:07:39.560]  約翰就是見證
[00:07:40.240 --> 00:07:44.280]  約翰生來是為了要見證
[00:07:44.280 --> 00:07:45.800]  有時候我們會問
[00:07:45.800 --> 00:07:47.760]  如果我做一份工作
[00:07:47.760 --> 00:07:50.240]  那份工作叫見證
[00:07:50.240 --> 00:07:52.960]  這份是一份怎樣的工作
[00:07:52.960 --> 00:07:55.360]  見證人的工作
[00:07:55.360 --> 00:07:57.760]  簡單來說就是not me
[00:07:57.760 --> 00:07:59.520]  but this way
[00:07:59.520 --> 00:08:00.680]  不要看我
[00:08:00.680 --> 00:08:02.720]  看我的牌
[00:08:02.720 --> 00:08:05.600]  我的牌所指向的方向
[00:08:05.600 --> 00:08:07.720]  我不知道有沒有下銅鑼灣的時候
[00:08:07.720 --> 00:08:11.840]  有些人舉著牌叫你去某個餐廳
[00:08:11.840 --> 00:08:13.400]  去某個地方買東西
[00:08:13.400 --> 00:08:14.880]  不要看我
[00:08:14.880 --> 00:08:18.680]  你要看我現在指向你的方向
[00:08:18.680 --> 00:08:19.600]  not me
[00:08:19.600 --> 00:08:21.120]  this way
[00:08:21.120 --> 00:08:22.360]  我會這樣說
[00:08:22.360 --> 00:08:24.160]  如果施洗約翰有選擇
[00:08:24.160 --> 00:08:27.040]  他大概不想出自己的名字
[00:08:27.040 --> 00:08:29.040]  他會叫自己做無名
[00:08:29.040 --> 00:08:31.840]  有一個人他名叫無名
[00:08:31.840 --> 00:08:33.880]  他來做見證
[00:08:33.880 --> 00:08:34.680]  無名
[00:08:34.680 --> 00:08:36.280]  為他作見證
[00:08:36.280 --> 00:08:39.960]  他不想出自己的名字
[00:08:39.960 --> 00:08:43.200]  不過作者使徒約翰
[00:08:43.200 --> 00:08:45.320]  就出了他的名字
[00:08:45.320 --> 00:08:47.640]  出賣了施洗約翰的名字
[00:08:47.640 --> 00:08:49.000]  然後將自己的名字
[00:08:49.000 --> 00:08:49.880]  都是約翰
[00:08:49.880 --> 00:08:51.560]  就收藏了
[00:08:51.560 --> 00:08:52.520]  暗藏了
[00:08:52.520 --> 00:08:55.720]  將他自己的名字和身份暗藏了
[00:08:55.720 --> 00:08:59.240]  卻將施洗約翰的約翰的名字
[00:08:59.240 --> 00:09:00.480]  暴露了
[00:09:00.480 --> 00:09:01.440]  出賣了
[00:09:01.440 --> 00:09:03.400]  這個時候你開始明白
[00:09:03.400 --> 00:09:05.120]  在這個經文的背後
[00:09:05.120 --> 00:09:06.680]  原來有兩個見證人
[00:09:06.680 --> 00:09:08.200]  兩個都叫約翰
[00:09:08.200 --> 00:09:10.680]  兩個都不想自己出名
[00:09:10.680 --> 00:09:12.040]  兩個人活著
[00:09:12.040 --> 00:09:15.800]  就是要為耶穌基督做見證
[00:09:15.800 --> 00:09:18.360]  不過那個作者
[00:09:18.360 --> 00:09:20.280]  因為他可以控制自己的名字
[00:09:20.280 --> 00:09:22.520]  所以他控制自己的名字不出來
[00:09:22.520 --> 00:09:25.400]  他不希望有人紀念他的名字
[00:09:25.400 --> 00:09:26.320]  not me
[00:09:26.320 --> 00:09:27.520]  this way
[00:09:27.520 --> 00:09:28.600]  不要看我
[00:09:28.600 --> 00:09:29.760]  看這邊
[00:09:29.760 --> 00:09:31.160]  看耶穌
[00:09:31.160 --> 00:09:32.800]  然後很有趣
[00:09:32.800 --> 00:09:37.800]  他選擇了將施洗約翰的約翰的名字
[00:09:37.800 --> 00:09:39.040]  曝光
[00:09:39.040 --> 00:09:40.680]  為什麼要這樣做呢
[00:09:40.680 --> 00:09:41.200]  因為
[00:09:41.200 --> 00:09:44.560]  原來約翰這個名字本身都是一個見證
[00:09:44.560 --> 00:09:47.400]  約翰是什麼意思
[00:09:47.400 --> 00:09:49.840]  原來約翰的名字
[00:09:49.840 --> 00:09:52.720]  是一個希伯來文的源頭
[00:09:52.720 --> 00:09:55.200]  意思是耶和華是
[00:09:55.200 --> 00:09:57.160]  因為人池
[00:09:57.160 --> 00:10:00.880]  耶和華是因為人池的上帝
[00:10:00.880 --> 00:10:02.960]  他很想這個名字可以出來
[00:10:02.960 --> 00:10:05.200]  因為他想告訴大家
[00:10:05.200 --> 00:10:08.600]  耶和華是一個因為人池的上帝
[00:10:08.600 --> 00:10:10.760]  God is gracious
[00:10:10.760 --> 00:10:11.960]  我們經常都會這樣說
[00:10:11.960 --> 00:10:12.760]  God is gracious
[00:10:12.760 --> 00:10:13.400]  為什麼
[00:10:13.400 --> 00:10:15.280]  上星期沒有好好地讀書
[00:10:15.280 --> 00:10:16.480]  但是考過了
[00:10:16.480 --> 00:10:17.800]  God is gracious
[00:10:17.800 --> 00:10:20.600]  上帝讓我考到我想考的成績
[00:10:20.600 --> 00:10:23.600]  上帝想讓我考到我考的科目
[00:10:23.600 --> 00:10:25.280]  我要考的學校
[00:10:25.280 --> 00:10:26.440]  no none of this
[00:10:26.440 --> 00:10:29.160]  上帝是人池的上帝
[00:10:29.160 --> 00:10:31.040]  上帝是因為的上帝
[00:10:31.040 --> 00:10:34.360]  因為上帝看顧祂的子民
[00:10:34.360 --> 00:10:37.680]  為祂的子民預備一個救主
[00:10:37.680 --> 00:10:41.680]  告訴我們那個不是普通的救世主
[00:10:41.680 --> 00:10:44.080]  是上帝獨一的兒子
[00:10:44.080 --> 00:10:46.760]  上星期我們經常重複那句說話
[00:10:46.760 --> 00:10:49.000]  上帝獨一的兒子
[00:10:49.000 --> 00:10:51.040]  耶穌基督
[00:10:51.040 --> 00:10:53.160]  於是他說
[00:10:53.160 --> 00:10:54.720]  約翰這個名字一定要出去
[00:10:54.720 --> 00:10:59.960]  上帝是因為上帝是人池的上帝
[00:10:59.960 --> 00:11:02.200]  上帝是約翰的上帝
[00:11:02.200 --> 00:11:05.880]  約翰有兩個約翰
[00:11:05.880 --> 00:11:12.680]  他們這兩個約翰不單止是上帝的見證人
[00:11:12.680 --> 00:11:17.200]  他們亦都是上帝因為人池的受益人
[00:11:17.200 --> 00:11:19.120]  你要成為見證人有一個條件
[00:11:19.120 --> 00:11:20.640]  第一你要受益人
[00:11:20.640 --> 00:11:23.400]  你見到那些人指著牌子
[00:11:23.400 --> 00:11:27.560]  可能叫你去吃韓國燒烤
[00:11:27.560 --> 00:11:29.520]  但可能他本身是吃齋的
[00:11:29.520 --> 00:11:34.080]  他不是一個享受燒烤的人
[00:11:34.080 --> 00:11:35.440]  但他可以
[00:11:35.440 --> 00:11:38.360]  人家給錢他找個牌子指著
[00:11:38.360 --> 00:11:42.640]  但你不可以這樣做一個基督的見證人
[00:11:42.640 --> 00:11:46.560]  一個基督的見證人就是基督的受益人
[00:11:46.560 --> 00:11:52.800]  唯有這樣的人才可以見證上帝
[00:11:52.800 --> 00:11:55.400]  所以約翰詩洗約翰
[00:11:55.400 --> 00:11:56.280]  不是詩洗約翰
[00:11:56.280 --> 00:11:58.280]  是使徒約翰這樣寫
[00:11:58.280 --> 00:12:01.280]  從他豐富的恩典裏面
[00:12:01.280 --> 00:12:04.560]  我們領受了恩典而且欣賞佳人
[00:12:04.560 --> 00:12:07.520]  為何我是一個見證人
[00:12:07.520 --> 00:12:08.560]  我在見證甚麼
[00:12:08.560 --> 00:12:10.360]  我在見證他的恩典
[00:12:10.360 --> 00:12:12.280]  從他的豐富裏
[00:12:12.280 --> 00:12:18.720]  我領受了恩典而且欣賞佳人
[00:12:20.920 --> 00:12:23.600]  因為見證人所見證的基督
[00:12:23.600 --> 00:12:28.800]  他們的人生的方向和使命完全改變
[00:12:28.800 --> 00:12:32.040]  他們不單單只是要見證
[00:12:32.040 --> 00:12:35.840]  將人指向那個來到世界上
[00:12:35.840 --> 00:12:39.120]  為我們受死復活升天的耶穌
[00:12:39.120 --> 00:12:43.880]  他們自己要和耶穌一起穿起耶穌
[00:12:43.880 --> 00:12:48.040]  緊緊跟隨他和耶穌永不分離
[00:12:48.040 --> 00:12:49.400]  你明不明白我的意思
[00:12:49.400 --> 00:12:52.480]  一個真正的見證人
[00:12:52.480 --> 00:12:54.160]  不是說是他不關我的事
[00:12:54.160 --> 00:12:55.960]  他很厲害 我很差
[00:12:55.960 --> 00:12:58.640]  我們有時有錯誤的理解
[00:12:58.640 --> 00:13:01.520]  基督徒說他是一個偉大的救主
[00:13:01.520 --> 00:13:03.960]  我是一個大大的罪人
[00:13:03.960 --> 00:13:05.600]  我知道你在想甚麼
[00:13:05.600 --> 00:13:08.600]  John Newton那句說話是對的
[00:13:08.600 --> 00:13:10.560]  然而從另一個角度來說
[00:13:10.560 --> 00:13:13.360]  就是因為他是我的救主
[00:13:13.360 --> 00:13:16.120]  因為他為我受死復活升天
[00:13:16.120 --> 00:13:18.440]  我與他永不分離
[00:13:18.440 --> 00:13:22.560]  因為他邀請我與他在他裡面
[00:13:22.560 --> 00:13:25.240]  和他一起分享
[00:13:25.240 --> 00:13:27.200]  他要帶給我們的永生
[00:13:27.200 --> 00:13:29.760]  所謂的永生不單止是永遠的生命
[00:13:29.760 --> 00:13:33.680]  所謂的永生是與他一起在地上
[00:13:33.680 --> 00:13:36.000]  見證神帝永遠的天國
[00:13:36.000 --> 00:13:37.920]  這個叫永生
[00:13:37.920 --> 00:13:43.160]  於是兩個約翰成為了兩個受益人
[00:13:43.160 --> 00:13:46.000]  兩個約翰成為了跟隨耶穌
[00:13:46.000 --> 00:13:49.400]  不願與他分離的門徒
[00:13:49.400 --> 00:13:54.880]  於是他們可以成為上帝的見證人
[00:13:54.880 --> 00:13:57.200]  這兩個約翰不再為自己活
[00:13:57.200 --> 00:14:00.480]  他們甘願拋棄地上的榮華
[00:14:00.480 --> 00:14:02.880]  所以我們看不到他們發達
[00:14:02.880 --> 00:14:05.840]  我不知道你有沒有讀過新約聖經
[00:14:05.840 --> 00:14:07.320]  你有沒有覺得很奇怪
[00:14:07.320 --> 00:14:08.360]  為甚麼在新約聖經裡面
[00:14:08.360 --> 00:14:11.280]  沒有人成功 沒有人發達
[00:14:11.280 --> 00:14:12.720]  你有沒有想過其中一個原因
[00:14:12.720 --> 00:14:15.360]  因為跟隨耶穌的人
[00:14:15.360 --> 00:14:18.480]  是甘願拋棄了地上的榮華
[00:14:18.480 --> 00:14:21.400]  為了得著基督
[00:14:21.400 --> 00:14:23.680]  為了得著在耶穌基督裡面
[00:14:23.680 --> 00:14:27.280]  屬天的榮耀 永恆的生命
[00:14:27.280 --> 00:14:30.960]  他們放棄了地上的財寶
[00:14:30.960 --> 00:14:32.800]  所以你在新約聖經裡面
[00:14:32.800 --> 00:14:37.280]  找不到成功人士
[00:14:37.280 --> 00:14:40.680]  我們繼續去看約翰的見證
[00:14:40.680 --> 00:14:43.720]  約翰福音第一章第十九節
[00:14:43.720 --> 00:14:45.600]  「者是約翰的見證」
[00:14:45.600 --> 00:14:48.400]  猶太人從耶路撒冷
[00:14:48.400 --> 00:14:52.000]  猜濟斯和利美人到約翰那裡
[00:14:52.000 --> 00:14:53.960]  去問他說「你是誰」
[00:14:53.960 --> 00:14:56.520]  他就承認 並不隱瞞
[00:14:56.520 --> 00:14:59.040]  他就承認說「我不是基督」
[00:14:59.040 --> 00:15:01.680]  他們又問他「那麼你是誰」
[00:15:01.680 --> 00:15:02.680]  「是以利亞嗎」
[00:15:02.680 --> 00:15:03.720]  他說「我不是」
[00:15:03.720 --> 00:15:05.720]  「是哪位先知罷」
[00:15:05.720 --> 00:15:07.440]  他回答「我不是」
[00:15:07.440 --> 00:15:09.080]  故事發展到這裡
[00:15:09.080 --> 00:15:11.760]  有少少凌亂
[00:15:11.760 --> 00:15:13.760]  我想幫大家整理一下
[00:15:13.760 --> 00:15:16.080]  那你就會看得更加清楚
[00:15:16.080 --> 00:15:18.040]  故事是這樣的
[00:15:18.040 --> 00:15:21.680]  猶太人從耶路撒冷
[00:15:21.680 --> 00:15:24.240]  猜了一些濟斯和利美人
[00:15:24.240 --> 00:15:26.680]  到約翰那裡去問他
[00:15:26.680 --> 00:15:28.520]  「約翰你是誰」
[00:15:28.520 --> 00:15:31.240]  約翰承認 並不隱瞞
[00:15:31.240 --> 00:15:33.240]  他承認
[00:15:33.240 --> 00:15:36.680]  但是他每次的承認都是「不是」
[00:15:36.680 --> 00:15:37.920]  他們問他們
[00:15:37.920 --> 00:15:41.160]  「約翰 請你告訴我們」
[00:15:41.160 --> 00:15:42.360]  「你是誰」
[00:15:42.360 --> 00:15:44.640]  「你先不要管 不要說」
[00:15:44.640 --> 00:15:46.640]  「讓我們猜一下」
[00:15:46.640 --> 00:15:49.040]  「我給你幾個選擇題」
[00:15:49.040 --> 00:15:50.120]  「你是不是基督」
[00:15:50.120 --> 00:15:51.360]  「我不是基督」
[00:15:51.360 --> 00:15:52.640]  「你是不是以利亞」
[00:15:52.640 --> 00:15:53.920]  「我不是以利亞」
[00:15:53.920 --> 00:15:55.880]  「你是不是那位先知」
[00:15:55.880 --> 00:15:59.600]  「我也不是那位先知」
[00:15:59.600 --> 00:16:02.800]  猜濟斯和利美人去的是猶太人
[00:16:02.800 --> 00:16:07.280]  其實是猶太宗教領袖的宿舍
[00:16:07.280 --> 00:16:10.040]  這班宗教領袖不是普通的領袖
[00:16:10.040 --> 00:16:13.360]  是高層 所以他可以猜到
[00:16:13.360 --> 00:16:15.160]  濟斯和利美人去
[00:16:15.160 --> 00:16:18.040]  然後他們的出發點是耶路撒冷
[00:16:18.040 --> 00:16:21.400]  是整個猶太教的大本營
[00:16:21.400 --> 00:16:23.680]  他去到約翰那裡問
[00:16:23.680 --> 00:16:28.040]  「約翰你究竟是誰」
[00:16:28.040 --> 00:16:30.080]  在一個沒有社交媒體
[00:16:30.080 --> 00:16:33.840]  在一個沒有社交媒體的社會裡
[00:16:33.840 --> 00:16:37.360]  約翰可以得到這樣的關注
[00:16:37.360 --> 00:16:40.240]  是不是有點不可思議
[00:16:40.240 --> 00:16:44.360]  不可思議的地方是因為約翰既沒有錢
[00:16:44.360 --> 00:16:46.760]  又沒有地位
[00:16:46.760 --> 00:16:50.480]  約翰選擇的侍宮的總部是曠野
[00:16:50.480 --> 00:16:54.400]  約翰選擇傳揚的信息是悔改
[00:16:54.400 --> 00:16:57.240]  這樣的人都可以得到關注
[00:16:57.240 --> 00:17:00.480]  在約翰的侍宮裡沒有兒童節目
[00:17:00.480 --> 00:17:02.120]  沒有青年活動
[00:17:02.120 --> 00:17:03.680]  沒有家庭講座
[00:17:03.680 --> 00:17:05.080]  沒有贊美思歌
[00:17:05.080 --> 00:17:07.280]  什麼都沒有
[00:17:07.280 --> 00:17:11.760]  連宏偉舒服的聖殿都沒有
[00:17:11.760 --> 00:17:14.160]  有人說如果換了今天
[00:17:14.160 --> 00:17:17.000]  這個侍宮根本沒有辦法持久
[00:17:17.000 --> 00:17:20.160]  更加不會有宗教領袖
[00:17:20.160 --> 00:17:22.240]  大教會的領袖來問他
[00:17:22.240 --> 00:17:25.000]  「究竟你是誰」
[00:17:25.000 --> 00:17:27.120]  於是有人說
[00:17:27.120 --> 00:17:30.160]  當時一定是一個復興的時代
[00:17:30.160 --> 00:17:32.240]  一個這樣的人
[00:17:32.240 --> 00:17:33.560]  在一個這樣的地方
[00:17:33.560 --> 00:17:34.680]  講一個這樣的信息
[00:17:34.680 --> 00:17:36.600]  竟然有這麼多人關注他
[00:17:36.600 --> 00:17:41.600]  相反今日上帝在香港興起十個約翰
[00:17:41.600 --> 00:17:47.160]  都是被人各自在一旁屈屈不得志而死
[00:17:47.160 --> 00:17:51.840]  是一個不可想像的時代
[00:17:51.840 --> 00:17:57.000]  一個這樣的人竟然有這麼多人的關注
[00:17:57.000 --> 00:17:59.400]  他們問他一個很重要的問題
[00:17:59.400 --> 00:18:01.680]  第一 你是不是基督
[00:18:01.680 --> 00:18:06.080]  基督就是上帝所認他揀選的君王救主
[00:18:06.080 --> 00:18:08.080]  他的答案是「我不是基督」
[00:18:08.080 --> 00:18:10.480]  然後又問他是否以利亞
[00:18:10.480 --> 00:18:11.280]  誰是以利亞
[00:18:11.280 --> 00:18:13.680]  以利亞是舊約聖殿中其中一個
[00:18:13.680 --> 00:18:18.360]  少有沒有被上帝接上天的人
[00:18:18.360 --> 00:18:20.960]  是那個飛上天的先知
[00:18:20.960 --> 00:18:27.040]  有傳說在彌賽亞是君王回來之前
[00:18:27.040 --> 00:18:29.360]  以利亞會再次出現
[00:18:29.360 --> 00:18:31.560]  他說「我都不是」
[00:18:31.560 --> 00:18:36.760]  接著他再問你是不是那位先知
[00:18:36.760 --> 00:18:40.920]  在生命記第十八章第十五節有個預言
[00:18:40.920 --> 00:18:45.120]  將來有一個像摩西那樣的先知
[00:18:45.120 --> 00:18:46.680]  你們要聽他
[00:18:46.680 --> 00:18:48.000]  他說「你是不是那個先知」
[00:18:48.000 --> 00:18:50.720]  他也說「不是」
[00:18:50.720 --> 00:18:55.680]  說到這裡我想幫約翰福音補充一下
[00:18:55.680 --> 00:18:57.800]  從新約的角度來講
[00:18:57.800 --> 00:19:03.760]  那位像摩西的先知其實是平衡於基督耶穌的
[00:19:03.760 --> 00:19:08.080]  即是說他是耶穌基督的另一個代號
[00:19:08.080 --> 00:19:12.560]  亦是說施洗約翰說「我不是那個先知」是對的
[00:19:12.560 --> 00:19:17.280]  但是施洗約翰亦說「我亦都不是以利亞」
[00:19:17.280 --> 00:19:20.760]  這件事就有少少斟酌的餘地
[00:19:20.760 --> 00:19:23.760]  因為我們知道施洗約翰固然不是以利亞
[00:19:23.760 --> 00:19:27.440]  但是施洗約翰在天國裏面的角色
[00:19:27.440 --> 00:19:34.000]  還有他的裝束和飲食都跟先知以利亞很相近
