
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹早晨!平安!
[00:03:37.000 --> 00:03:41.000]  生命有極大主烈點的一個很重要的因素
[00:03:41.000 --> 00:03:44.000]  但是信除了看得救的時候
[00:03:44.000 --> 00:03:46.000]  我們一生都要相信
[00:03:46.000 --> 00:03:49.000]  保羅在《羅馬書》第一章十六十七節
[00:03:49.000 --> 00:03:54.000]  他說我們是義人必因信得生
[00:03:54.000 --> 00:03:59.000]  者信者義是本於信義至於信
[00:03:59.000 --> 00:04:02.000]  我們做基督徒一生都有信心
[00:04:02.000 --> 00:04:05.000]  由信主那天直到我們見主面
[00:04:05.000 --> 00:04:08.000]  我們一路要走下去都是靠信心
[00:04:08.000 --> 00:04:14.000]  所以在希伯來書第十一章第六節說
[00:04:14.000 --> 00:04:17.000]  人非有信不能得神的喜悅
[00:04:17.000 --> 00:04:19.000]  因為到神面前來的人
[00:04:19.000 --> 00:04:22.000]  必須信由神
[00:04:22.000 --> 00:04:26.000]  且信他上前尋求他的人
[00:04:26.000 --> 00:04:28.000]  個個都要有信心
[00:04:28.000 --> 00:04:29.000]  不過來到這個時代
[00:04:29.000 --> 00:04:32.000]  21世紀科技這麼發達的時候
[00:04:32.000 --> 00:04:36.000]  我們很多時候就不講信心
[00:04:36.000 --> 00:04:38.000]  我們講條件
[00:04:38.000 --> 00:04:41.000]  有沒有一些比較厲害的
[00:04:41.000 --> 00:04:42.000]  有沒有多一些錢
[00:04:42.000 --> 00:04:44.000]  有沒有多一些科技
[00:04:44.000 --> 00:04:47.000]  遇到困難上網一搜尋或者解決
[00:04:47.000 --> 00:04:49.000]  遇到需要
[00:04:49.000 --> 00:04:52.000]  最近有錢就買到
[00:04:52.000 --> 00:04:53.000]  講什麼信心
[00:04:53.000 --> 00:04:56.000]  所以在這個時代人家都不講信心
[00:04:56.000 --> 00:04:57.000]  講實際
[00:04:57.000 --> 00:05:01.000]  講要有錢有面有權有知識
[00:05:01.000 --> 00:05:03.000]  但不是這樣
[00:05:03.000 --> 00:05:07.000]  有些時候這些都解決不了
[00:05:07.000 --> 00:05:10.000]  遇到難處真的要講有信心
[00:05:10.000 --> 00:05:14.000]  所以很多時候我們就會聽
[00:05:14.000 --> 00:05:17.000]  你有這麼大的信心
[00:05:17.000 --> 00:05:19.000]  我沒有你的信心
[00:05:19.000 --> 00:05:20.000]  見到人家事通
[00:05:20.000 --> 00:05:21.000]  有時候我說
[00:05:21.000 --> 00:05:23.000]  你給多點信心
[00:05:23.000 --> 00:05:24.000]  有信心我就行
[00:05:24.000 --> 00:05:27.000]  究竟當我們講你有信心
[00:05:27.000 --> 00:05:28.000]  或者你有多點信心
[00:05:28.000 --> 00:05:30.000]  你又帶信心給我
[00:05:30.000 --> 00:05:32.000]  我們講什麼
[00:05:32.000 --> 00:05:34.000]  有時候我們是憑條件
[00:05:34.000 --> 00:05:37.000]  如果自己有個實力
[00:05:37.000 --> 00:05:39.000]  加上客觀的問題
[00:05:39.000 --> 00:05:41.000]  是小於自己實力
[00:05:41.000 --> 00:05:42.000]  你一定要有信心
[00:05:42.000 --> 00:05:44.000]  如果客觀的問題
[00:05:44.000 --> 00:05:45.000]  大於自己實力
[00:05:45.000 --> 00:05:46.000]  就沒有信心
[00:05:46.000 --> 00:05:48.000]  我就是這樣講信心
[00:05:48.000 --> 00:05:51.000]  我舉一個簡單的例子
[00:05:51.000 --> 00:05:53.000]  例如現在大家說
[00:05:53.000 --> 00:05:56.000]  我想去買樓
[00:05:56.000 --> 00:05:58.000]  想換個地方住
[00:05:58.000 --> 00:06:00.000]  看來看去
[00:06:00.000 --> 00:06:02.000]  那個地方地點有多好
[00:06:02.000 --> 00:06:03.000]  環境又不錯
[00:06:03.000 --> 00:06:04.000]  空氣又清新
[00:06:04.000 --> 00:06:06.000]  雖然我們基督徒不講風水
[00:06:06.000 --> 00:06:08.000]  不過我都要看環境
[00:06:08.000 --> 00:06:10.000]  然後看看裏面的設計
[00:06:10.000 --> 00:06:11.000]  又不錯
[00:06:11.000 --> 00:06:13.000]  看看價錢
[00:06:13.000 --> 00:06:15.000]  這個價錢
[00:06:15.000 --> 00:06:17.000]  看看自己銀行戶口
[00:06:17.000 --> 00:06:19.000]  這個價錢
[00:06:19.000 --> 00:06:22.000]  是你能夠承擔得來的
[00:06:22.000 --> 00:06:23.000]  你馬上拍手
[00:06:23.000 --> 00:06:24.000]  買了它
[00:06:24.000 --> 00:06:26.000]  我有信心買得到
[00:06:26.000 --> 00:06:29.000]  因為價錢是四五百元一棟
[00:06:29.000 --> 00:06:31.000]  你的銀行有一千萬
[00:06:31.000 --> 00:06:34.000]  買了還有五千五百萬
[00:06:34.000 --> 00:06:37.000]  假如那層樓五百萬
[00:06:37.000 --> 00:06:39.000]  你的銀行只剩百多萬
[00:06:39.000 --> 00:06:41.000]  你當然說沒有信心
[00:06:41.000 --> 00:06:42.000]  買不到
[00:06:42.000 --> 00:06:43.000]  費事工
[00:06:43.000 --> 00:06:46.000]  所以很多時候我們看的問題
[00:06:46.000 --> 00:06:48.000]  這件事大還是小
[00:06:48.000 --> 00:06:50.000]  我的實力有多少
[00:06:50.000 --> 00:06:52.000]  去衡量我是否有信心
[00:06:52.000 --> 00:06:54.000]  如果是感冒傷風
[00:06:54.000 --> 00:06:56.000]  可以了
[00:06:56.000 --> 00:06:57.000]  好了
[00:06:57.000 --> 00:06:59.000]  如果是奇難雜症
[00:06:59.000 --> 00:07:01.000]  就講到要多些信心
[00:07:01.000 --> 00:07:04.000]  究竟信心是否這樣
[00:07:04.000 --> 00:07:06.000]  我們今天一起來看聖經
[00:07:06.000 --> 00:07:08.000]  看看主耶穌自己的口
[00:07:08.000 --> 00:07:10.000]  怎樣教我們基督徒
[00:07:10.000 --> 00:07:12.000]  去操練我們的信心
[00:07:12.000 --> 00:07:16.000]  在盧家十七章第五節
[00:07:16.000 --> 00:07:19.000]  記載到師徒對主說
[00:07:19.000 --> 00:07:21.000]  求主加珍為信心
[00:07:21.000 --> 00:07:24.000]  師徒就是這十二個門徒
[00:07:24.000 --> 00:07:25.000]  在盧家福音
[00:07:25.000 --> 00:07:27.000]  祂稱他們為師徒
[00:07:27.000 --> 00:07:29.000]  其他福音書稱他們為門徒
[00:07:29.000 --> 00:07:30.000]  十二個門徒
[00:07:30.000 --> 00:07:32.000]  為何無端端會跟耶穌說
[00:07:32.000 --> 00:07:35.000]  求祢加我們信心呢
[00:07:35.000 --> 00:07:37.000]  因為我們看過
[00:07:37.000 --> 00:07:39.000]  只看上下文
[00:07:39.000 --> 00:07:41.000]  我們上下文是可以理解的
[00:07:41.000 --> 00:07:43.000]  上下文在第三節
[00:07:43.000 --> 00:07:44.000]  主耶穌教他們
[00:07:44.000 --> 00:07:45.000]  你們要謹慎
[00:07:45.000 --> 00:07:47.000]  若是你的弟兄得罪你
[00:07:47.000 --> 00:07:49.000]  就勸戒他
[00:07:49.000 --> 00:07:52.000]  若是他懊悔就饒恕他
[00:07:52.000 --> 00:07:55.000]  若是他一日七次得罪你
[00:07:55.000 --> 00:07:57.000]  又七次迴轉
[00:07:57.000 --> 00:07:58.000]  我懊悔了
[00:07:58.000 --> 00:08:00.000]  你也要饒恕他
[00:08:00.000 --> 00:08:02.000]  一日啊
[00:08:02.000 --> 00:08:04.000]  饒恕一個人七次
[00:08:04.000 --> 00:08:05.000]  會不會啊
[00:08:05.000 --> 00:08:07.000]  他做一次得罪我們
[00:08:07.000 --> 00:08:08.000]  饒恕也難啊
[00:08:08.000 --> 00:08:10.000]  何妨七次
[00:08:10.000 --> 00:08:11.000]  舉個例
[00:08:11.000 --> 00:08:12.000]  被他踩傷一腳
[00:08:12.000 --> 00:08:14.000]  他說對不起踩傷你
[00:08:14.000 --> 00:08:16.000]  好吧一次
[00:08:16.000 --> 00:08:18.000]  夠了吧踩一次
[00:08:18.000 --> 00:08:20.000]  踩七次
[00:08:20.000 --> 00:08:22.000]  踩七次你真的尊敬了
[00:08:22.000 --> 00:08:23.000]  真是很難
[00:08:23.000 --> 00:08:25.000]  所以荔枝門徒說
[00:08:25.000 --> 00:08:26.000]  耶穌說很難啊
[00:08:26.000 --> 00:08:28.000]  求祢賜我們信心
[00:08:28.000 --> 00:08:30.000]  給我們信心去做吧
[00:08:30.000 --> 00:08:34.000]  或者我們看看前面第九章
[00:08:34.000 --> 00:08:35.000]  說到兩件事
[00:08:35.000 --> 00:08:38.000]  都令到學生很佩服的老師
[00:08:38.000 --> 00:08:41.000]  就是一個五餅二魚的神蹟
[00:08:41.000 --> 00:08:44.000]  明明就是沒有可能
[00:08:44.000 --> 00:08:48.000]  去餵養五千人的聚集
[00:08:48.000 --> 00:08:50.000]  耶穌就考他們
[00:08:50.000 --> 00:08:52.000]  你們給他們吃吧
[00:08:52.000 --> 00:08:53.000]  沒有了
[00:08:53.000 --> 00:08:55.000]  我們只剩下二十兩銀子
[00:08:55.000 --> 00:08:56.000]  怎麼夠吃啊
[00:08:56.000 --> 00:08:58.000]  不夠吃啊
[00:08:58.000 --> 00:08:59.000]  耶穌說不夠啊
[00:08:59.000 --> 00:09:00.000]  買不夠啊
[00:09:00.000 --> 00:09:03.000]  那就看看這裡有沒有人有食物吧
[00:09:03.000 --> 00:09:04.000]  看下去
[00:09:04.000 --> 00:09:06.000]  有個小孩只有五餅二魚
[00:09:06.000 --> 00:09:08.000]  這裡有五千人
[00:09:08.000 --> 00:09:10.000]  五餅二魚怎樣啊
[00:09:10.000 --> 00:09:11.000]  耶穌拿來
[00:09:11.000 --> 00:09:15.000]  於是他就罵
[00:09:15.000 --> 00:09:16.000]  很厲害啊
[00:09:16.000 --> 00:09:17.000]  夫子
[00:09:17.000 --> 00:09:18.000]  越罵越多啊
[00:09:18.000 --> 00:09:19.000]  派啊
[00:09:19.000 --> 00:09:20.000]  不是每個人都說
[00:09:20.000 --> 00:09:21.000]  看著啊
[00:09:21.000 --> 00:09:22.000]  不要吃那麼多
[00:09:22.000 --> 00:09:23.000]  小心啊
[00:09:23.000 --> 00:09:24.000]  怕不夠吃
[00:09:24.000 --> 00:09:25.000]  不會啊
[00:09:25.000 --> 00:09:26.000]  越吃越多
[00:09:26.000 --> 00:09:28.000]  吃到每個人都飽了
[00:09:28.000 --> 00:09:30.000]  飽到掉在地上了
[00:09:30.000 --> 00:09:33.000]  結果拿到十二籃
[00:09:33.000 --> 00:09:34.000]  我們的夫子厲害
[00:09:34.000 --> 00:09:36.000]  你的信心是大的
[00:09:36.000 --> 00:09:38.000]  但是不敢出聲
[00:09:38.000 --> 00:09:40.000]  然後沒多久
[00:09:40.000 --> 00:09:41.000]  同一張記載
[00:09:41.000 --> 00:09:42.000]  耶穌登山
[00:09:42.000 --> 00:09:43.000]  變相
[00:09:43.000 --> 00:09:44.000]  給門徒看
[00:09:44.000 --> 00:09:46.000]  門徒三個看到
[00:09:46.000 --> 00:09:47.000]  哇
[00:09:47.000 --> 00:09:48.000]  榮耀的夫子
[00:09:48.000 --> 00:09:50.000]  但是山下有九個門徒
[00:09:50.000 --> 00:09:52.000]  就在面對一個事件
[00:09:52.000 --> 00:09:53.000]  那件事件就是
[00:09:53.000 --> 00:09:54.000]  有個人
[00:09:54.000 --> 00:09:56.000]  兒子被鬼附
[00:09:56.000 --> 00:09:57.000]  沒辦法
[00:09:57.000 --> 00:09:58.000]  趕急啊
[00:09:58.000 --> 00:09:59.000]  祈禱都不行
[00:09:59.000 --> 00:10:02.000]  但是夫子出馬真的不同
[00:10:02.000 --> 00:10:03.000]  師父一出來
[00:10:03.000 --> 00:10:04.000]  下來就說
[00:10:04.000 --> 00:10:05.000]  什麼事
[00:10:05.000 --> 00:10:07.000]  那個人自己跟他說
[00:10:07.000 --> 00:10:09.000]  在《馬學福音》第九章
[00:10:09.000 --> 00:10:10.000]  他說
[00:10:10.000 --> 00:10:12.000]  我的孩子被鬼附
[00:10:12.000 --> 00:10:14.000]  很苦啊
[00:10:14.000 --> 00:10:16.000]  你若是能行
[00:10:16.000 --> 00:10:18.000]  請你醫他吧
[00:10:18.000 --> 00:10:20.000]  耶穌跟他說
[00:10:20.000 --> 00:10:22.000]  你若能信
[00:10:22.000 --> 00:10:23.000]  再信的人
[00:10:23.000 --> 00:10:25.000]  凡事都能
[00:10:25.000 --> 00:10:26.000]  那個人說
[00:10:26.000 --> 00:10:27.000]  我信
[00:10:27.000 --> 00:10:29.000]  但我信不足
[00:10:29.000 --> 00:10:31.000]  求主幫助
[00:10:31.000 --> 00:10:32.000]  他知道他不夠信心
[00:10:32.000 --> 00:10:33.000]  他依靠主
[00:10:33.000 --> 00:10:34.000]  主就為他解決
[00:10:34.000 --> 00:10:35.000]  兒子就好了
[00:10:35.000 --> 00:10:38.000]  這些門徒一而再看到
[00:10:38.000 --> 00:10:40.000]  他們做不到的
[00:10:40.000 --> 00:10:42.000]  他們老師做得到
[00:10:42.000 --> 00:10:44.000]  所以去到這個時候
[00:10:44.000 --> 00:10:45.000]  第十七章
[00:10:45.000 --> 00:10:47.000]  一定要開一聲
[00:10:47.000 --> 00:10:48.000]  主啊
[00:10:48.000 --> 00:10:50.000]  祢加真愛信心
[00:10:50.000 --> 00:10:52.000]  給些信心我們
[00:10:52.000 --> 00:10:53.000]  我們以為
[00:10:53.000 --> 00:10:54.000]  耶穌說
[00:10:54.000 --> 00:10:55.000]  怎麼加信心呢
[00:10:55.000 --> 00:10:57.000]  究竟信心不是加些磅啊
[00:10:57.000 --> 00:10:58.000]  加些量啊
[00:10:58.000 --> 00:10:59.000]  加些
[00:10:59.000 --> 00:11:00.000]  怎麼加呢
[00:11:00.000 --> 00:11:02.000]  有時候我們的觀念就是
[00:11:02.000 --> 00:11:03.000]  我加些信心給你
[00:11:03.000 --> 00:11:05.000]  你給多些信心
[00:11:05.000 --> 00:11:07.000]  我們看耶穌的回答
[00:11:07.000 --> 00:11:09.000]  祂用兩個比喻
[00:11:09.000 --> 00:11:12.000]  來回答徒弟的問題
[00:11:12.000 --> 00:11:15.000]  究竟信心是加的嗎
[00:11:15.000 --> 00:11:19.000]  還是怎樣來將它增強呢
[00:11:19.000 --> 00:11:20.000]  在第六節
[00:11:20.000 --> 00:11:21.000]  去到第十節
[00:11:21.000 --> 00:11:22.000]  第一個比喻
[00:11:22.000 --> 00:11:25.000]  在第六節說的
[00:11:25.000 --> 00:11:29.000]  你們若有信心像一粒芥菜種
[00:11:29.000 --> 00:11:31.000]  就是聚者果
[00:11:31.000 --> 00:11:33.000]  桑樹雪
[00:11:33.000 --> 00:11:35.000]  你要拔起根來
[00:11:35.000 --> 00:11:36.000]  栽在海裡
[00:11:36.000 --> 00:11:39.000]  他也必倖從你們
[00:11:39.000 --> 00:11:40.000]  第一個比喻
[00:11:40.000 --> 00:11:44.000]  信心像芥菜種
[00:11:44.000 --> 00:11:47.000]  芥菜種有多大呢
[00:11:47.000 --> 00:11:49.000]  《馬太福音》十三章
[00:11:49.000 --> 00:11:50.000]  已經解經
[00:11:50.000 --> 00:11:52.000]  耶穌說天國比喻的時候
[00:11:52.000 --> 00:11:53.000]  他說
[00:11:53.000 --> 00:11:55.000]  天國好像一粒芥菜種
[00:11:55.000 --> 00:11:56.000]  第三十一節
[00:11:56.000 --> 00:11:59.000]  有人拿去種在田裡
[00:11:59.000 --> 00:12:02.000]  這原是百種裡最小粒
[00:12:02.000 --> 00:12:03.000]  很多種子
[00:12:03.000 --> 00:12:06.000]  最小的就叫做芥菜種
[00:12:06.000 --> 00:12:07.000]  不過在這裡
[00:12:07.000 --> 00:12:08.000]  耶穌說到天國
[00:12:08.000 --> 00:12:10.000]  它就算這麼小
[00:12:10.000 --> 00:12:11.000]  等它長起來
[00:12:11.000 --> 00:12:13.000]  比各樣的菜都大
[00:12:13.000 --> 00:12:14.000]  扯成了樹
[00:12:14.000 --> 00:12:15.000]  天上的飛鳥
[00:12:15.000 --> 00:12:18.000]  來留在它的枝上
[00:12:18.000 --> 00:12:20.000]  原來這個芥菜種
[00:12:20.000 --> 00:12:21.000]  雖然很小很小粒
[00:12:21.000 --> 00:12:24.000]  但是它可以長大
[00:12:24.000 --> 00:12:27.000]  它長大到像一棵菜
[00:12:27.000 --> 00:12:28.000]  又好像樹
[00:12:28.000 --> 00:12:30.000]  我查過資料
[00:12:30.000 --> 00:12:32.000]  多大的菜多大的樹
[00:12:32.000 --> 00:12:35.000]  它可以長到四尺高
[00:12:35.000 --> 00:12:36.000]  菜有四尺高
[00:12:36.000 --> 00:12:38.000]  你看過沒有
[00:12:38.000 --> 00:12:40.000]  然後說到多高的樹
[00:12:40.000 --> 00:12:42.000]  十二尺高的樹
[00:12:42.000 --> 00:12:43.000]  十二尺高
[00:12:43.000 --> 00:12:45.000]  幾層樓
[00:12:45.000 --> 00:12:48.000]  這麼小粒這麼小粒的芥菜種
[00:12:48.000 --> 00:12:51.000]  為什麼會長得這麼大
[00:12:51.000 --> 00:12:54.000]  猶太人形容小
[00:12:54.000 --> 00:12:55.000]  用芥菜種
[00:12:55.000 --> 00:12:56.000]  這些可以稽考
[00:12:56.000 --> 00:12:57.000]  拉比說
[00:12:57.000 --> 00:13:00.000]  很小的就叫芥菜種
[00:13:00.000 --> 00:13:01.000]  如果我們中國人
[00:13:01.000 --> 00:13:03.000]  說什麼小
[00:13:03.000 --> 00:13:05.000]  芝麻綠豆
[00:13:05.000 --> 00:13:07.000]  我們說很小
[00:13:07.000 --> 00:13:09.000]  芝麻綠豆很小
[00:13:09.000 --> 00:13:11.000]  他們就說芥菜種
[00:13:11.000 --> 00:13:12.000]  但主耶穌說
[00:13:12.000 --> 00:13:14.000]  這個這麼小粒的芥菜種
[00:13:14.000 --> 00:13:18.000]  卻是可以大到成菜和成樹
[00:13:18.000 --> 00:13:21.000]  請問是什麼原因
[00:13:21.000 --> 00:13:24.000]  這麼小可以長這麼大
[00:13:24.000 --> 00:13:27.000]  因為芥菜種不是石粒
[00:13:27.000 --> 00:13:29.000]  不是沙粒
[00:13:29.000 --> 00:13:32.000]  芥菜種不是石頭
[00:13:32.000 --> 00:13:34.000]  不是鑽石
[00:13:34.000 --> 00:13:36.000]  也不是玻璃
[00:13:36.000 --> 00:13:38.000]  也不是鋼鐵
[00:13:38.000 --> 00:13:41.000]  它的分別是什麼呢
[00:13:41.000 --> 00:13:43.000]  它是有生命
[00:13:43.000 --> 00:13:45.000]  其他的東西沒有生命
[00:13:45.000 --> 00:13:47.000]  所以它這麼大就這麼大
[00:13:47.000 --> 00:13:48.000]  芥菜種很小
[00:13:48.000 --> 00:13:50.000]  但它有生命
[00:13:50.000 --> 00:13:52.000]  所以它就可以大
[00:13:52.000 --> 00:13:54.000]  要讓這粒芥菜種大
[00:13:54.000 --> 00:13:55.000]  怎麼樣呢
[00:13:55.000 --> 00:13:56.000]  第一
[00:13:56.000 --> 00:13:58.000]  你要把它放在合適的位置
[00:13:58.000 --> 00:13:59.000]  放在田裡
[00:13:59.000 --> 00:14:00.000]  放在泥裡
[00:14:00.000 --> 00:14:02.000]  它不能放在這裡
[00:14:02.000 --> 00:14:04.000]  永遠都是這麼大粒
[00:14:04.000 --> 00:14:06.000]  放它下去之後
[00:14:06.000 --> 00:14:08.000]  它要肯突破
[00:14:08.000 --> 00:14:09.000]  主耶穌說
[00:14:09.000 --> 00:14:12.000]  一粒墨紙落在地裡
[00:14:12.000 --> 00:14:14.000]  即便要死
[00:14:14.000 --> 00:14:15.000]  若不死
[00:14:15.000 --> 00:14:16.000]  仍是一粒
[00:14:16.000 --> 00:14:17.000]  若是死了
[00:14:17.000 --> 00:14:18.000]  就結出它
[00:14:18.000 --> 00:14:19.000]  就死下來
[00:14:19.000 --> 00:14:20.000]  它一定不要看
[00:14:20.000 --> 00:14:21.000]  我這麼小粒
[00:14:21.000 --> 00:14:22.000]  反正我這麼芝麻綠豆
[00:14:22.000 --> 00:14:23.000]  有它在
[00:14:23.000 --> 00:14:25.000]  它還在
[00:14:25.000 --> 00:14:26.000]  它肯在那裡
[00:14:26.000 --> 00:14:27.000]  找到泥
[00:14:27.000 --> 00:14:28.000]  找到水分
[00:14:28.000 --> 00:14:30.000]  它就開始突破
[00:14:30.000 --> 00:14:33.000]  好像我們種的綠豆
[00:14:33.000 --> 00:14:34.000]  放在水裡
[00:14:34.000 --> 00:14:36.000]  它就開始出芽
[00:14:36.000 --> 00:14:37.000]  突破之後
[00:14:37.000 --> 00:14:38.000]  它就開始長大
[00:14:38.000 --> 00:14:40.000]  在這裡滾
[00:14:40.000 --> 00:14:41.000]  我們知道樹木
[00:14:41.000 --> 00:14:44.000]  都有一個現象
[00:14:44.000 --> 00:14:45.000]  你看樹上面
[00:14:45.000 --> 00:14:46.000]  有一棵樹
[00:14:46.000 --> 00:14:47.000]  很好看
[00:14:47.000 --> 00:14:49.000]  但當我們拿一棵樹
[00:14:49.000 --> 00:14:50.000]  拿一根
[00:14:50.000 --> 00:14:52.000]  那根好看嗎
[00:14:52.000 --> 00:14:53.000]  樹根永遠不好看
[00:14:53.000 --> 00:14:54.000]  不會只有一條
[00:14:54.000 --> 00:14:58.000]  長得很漂亮
[00:14:58.000 --> 00:14:59.000]  很密
[00:14:59.000 --> 00:15:00.000]  也很不好看
[00:15:00.000 --> 00:15:03.000]  為什麼樹根會這麼不好看
[00:15:03.000 --> 00:15:06.000]  為什麼上面一枝上去
[00:15:06.000 --> 00:15:08.000]  就長出樹葉
[00:15:08.000 --> 00:15:10.000]  下面就有這麼多東西
[00:15:10.000 --> 00:15:14.000]  因為樹根在下面找位置
[00:15:14.000 --> 00:15:15.000]  它找水分
[00:15:15.000 --> 00:15:16.000]  它找泥土
[00:15:16.000 --> 00:15:19.000]  它越去蔓延
[00:15:19.000 --> 00:15:20.000]  它越蔓延
[00:15:20.000 --> 00:15:21.000]  越肯蔓延
[00:15:21.000 --> 00:15:23.000]  上面就長得越大
[00:15:23.000 --> 00:15:24.000]  有人說
[00:15:24.000 --> 00:15:25.000]  一看一棵樹
[00:15:25.000 --> 00:15:27.000]  上面是多大多寬
[00:15:27.000 --> 00:15:31.000]  下面的樹根就很橫
[00:15:31.000 --> 00:15:34.000]  它是正對比的
[00:15:34.000 --> 00:15:36.000]  這棵芥菜種
[00:15:36.000 --> 00:15:38.000]  為什麼會在上面
[00:15:38.000 --> 00:15:42.000]  成為四尺高和十二尺高的樹
[00:15:42.000 --> 00:15:45.000]  因為它在下面生長
[00:15:45.000 --> 00:15:46.000]  它怎樣生長
[00:15:46.000 --> 00:15:49.000]  它就是一直在找水分
[00:15:49.000 --> 00:15:52.000]  在找它當去的地方
[00:15:52.000 --> 00:15:53.000]  對我們信心來說
[00:15:53.000 --> 00:15:54.000]  主啊
[00:15:54.000 --> 00:15:55.000]  你究竟用這個比喻
[00:15:55.000 --> 00:15:57.000]  想說什麼
[00:15:57.000 --> 00:15:59.000]  對我們基督徒來說
[00:15:59.000 --> 00:16:01.000]  什麼是我們生命的水分
[00:16:01.000 --> 00:16:05.000]  和我們生命的營養
[00:16:05.000 --> 00:16:09.000]  我們可以參考詩篇第一篇
[00:16:09.000 --> 00:16:12.000]  第一至三字
[00:16:12.000 --> 00:16:13.000]  如果會背的話
[00:16:13.000 --> 00:16:16.000]  我們背一下詩篇第一篇
