
[00:00:00.000 --> 00:00:06.000]  我們這幾個月會思想《傳道書》
[00:08:52.000 --> 00:08:54.000]  他給我一些花生
[00:08:54.000 --> 00:08:56.000]  我說對不起,我喉嚨痛
[00:08:56.000 --> 00:08:58.000]  麻煩你,我不吃這個花生了
[00:08:58.000 --> 00:09:00.000]  麻煩你拿回來
[00:09:00.000 --> 00:09:02.000]  你猜他算不算錢呢?
[00:09:02.000 --> 00:09:04.000]  算啊,對啊
[00:09:04.000 --> 00:09:06.000]  公不公平啊?
[00:09:06.000 --> 00:09:08.000]  公不公平啊?
[00:09:08.000 --> 00:09:11.000]  不公平你都逆來順受?
[00:09:11.000 --> 00:09:14.000]  大家都逆來順受是嗎?
[00:09:14.000 --> 00:09:17.000]  那次我又第一次
[00:09:17.000 --> 00:09:20.000]  鼓起勇氣和那個收錢
[00:09:20.000 --> 00:09:22.000]  我沒有吃到啊
[00:09:22.000 --> 00:09:24.000]  你不應該算我的錢啊
[00:09:24.000 --> 00:09:26.000]  跟他爭論了一點
[00:09:26.000 --> 00:09:28.000]  結果他都不收我的錢
[00:09:28.000 --> 00:09:31.000]  我的氣就順了一點
[00:09:31.000 --> 00:09:34.000]  不過如果你每次都是爭辯
[00:09:34.000 --> 00:09:35.000]  那你怎麼辦?
[00:09:35.000 --> 00:09:37.000]  你就會浪費氣力
[00:09:37.000 --> 00:09:39.000]  那你就逆來順受吧
[00:09:39.000 --> 00:09:43.000]  不過不公平
[00:09:43.000 --> 00:09:46.000]  是不是啊?
[00:09:46.000 --> 00:09:49.000]  如果在西方社會就覺得不公平
[00:09:49.000 --> 00:09:50.000]  這些東西都不是我叫的
[00:09:50.000 --> 00:09:51.000]  為什麼你要給我
[00:09:51.000 --> 00:09:52.000]  給完我又要收我錢
[00:09:52.000 --> 00:09:54.000]  你送給我就沒問題
[00:09:54.000 --> 00:09:56.000]  正如大家在酒樓排隊
[00:09:56.000 --> 00:09:58.000]  你覺得公不公平啊?
[00:09:58.000 --> 00:10:00.000]  哦,不知道啊
[00:10:00.000 --> 00:10:01.000]  是不是啊?
[00:10:01.000 --> 00:10:02.000]  你認識的人那些
[00:10:02.000 --> 00:10:04.000]  如果你知道有個人
[00:10:04.000 --> 00:10:05.000]  有第二條隊的
[00:10:05.000 --> 00:10:06.000]  你覺得
[00:10:06.000 --> 00:10:09.000]  好像不是很公平
[00:10:09.000 --> 00:10:12.000]  我不知道你怎麼看
[00:10:12.000 --> 00:10:13.000]  我記得最近
[00:10:13.000 --> 00:10:15.000]  我自己在街上
[00:10:15.000 --> 00:10:16.000]  逛街
[00:10:16.000 --> 00:10:18.000]  我經常都很喜歡看人
[00:10:18.000 --> 00:10:19.000]  逛街
[00:10:19.000 --> 00:10:20.000]  我見到有一個
[00:10:20.000 --> 00:10:21.000]  很老的老人家
[00:10:21.000 --> 00:10:23.000]  阿伯那樣
[00:10:23.000 --> 00:10:25.000]  他有很多的紙皮
[00:10:25.000 --> 00:10:27.000]  他有一桶的水
[00:10:27.000 --> 00:10:29.000]  他每一個紙皮箱
[00:10:29.000 --> 00:10:32.000]  都浸在水裡
[00:10:32.000 --> 00:10:34.000]  我說這樣都可以
[00:10:34.000 --> 00:10:36.000]  浸完水然後去磅
[00:10:36.000 --> 00:10:37.000]  是不是啊?
[00:10:37.000 --> 00:10:40.000]  公不公平啊?
[00:10:40.000 --> 00:10:42.000]  我想他說
[00:10:42.000 --> 00:10:44.000]  那個人不公平啊
[00:10:44.000 --> 00:10:46.000]  一磅一毫
[00:10:46.000 --> 00:10:47.000]  我說笑而已
[00:10:47.000 --> 00:10:48.000]  我不知道多少錢
[00:10:48.000 --> 00:10:49.000]  所以我浸水啊
[00:10:49.000 --> 00:10:51.000]  令到他不公平啊
[00:10:51.000 --> 00:10:53.000]  收我這麼少錢
[00:10:53.000 --> 00:10:54.000]  給我這麼少錢
[00:10:54.000 --> 00:10:56.000]  所以我又要這樣對待他
[00:10:56.000 --> 00:10:59.000]  這樣浸水
[00:10:59.000 --> 00:11:01.000]  如果今天我要說
[00:11:01.000 --> 00:11:04.000]  世界裡的不公平
[00:11:04.000 --> 00:11:05.000]  弟兄姊妹
[00:11:05.000 --> 00:11:07.000]  你都一籮籮說給我聽
[00:11:07.000 --> 00:11:08.000]  你所面對
[00:11:08.000 --> 00:11:11.000]  今天社會裡
[00:11:11.000 --> 00:11:14.000]  很多不公平的故事
[00:11:14.000 --> 00:11:15.000]  很多在你人生裡
[00:11:15.000 --> 00:11:16.000]  所發生的
[00:11:16.000 --> 00:11:18.000]  你很多時候
[00:11:18.000 --> 00:11:21.000]  都不覺得公平的待遇
[00:11:21.000 --> 00:11:23.000]  為什麼我老闆這樣
[00:11:23.000 --> 00:11:24.000]  不叫他做
[00:11:24.000 --> 00:11:25.000]  叫我做
[00:11:25.000 --> 00:11:26.000]  為什麼
[00:11:26.000 --> 00:11:28.000]  那些人這樣對我
[00:11:28.000 --> 00:11:31.000]  我們常常心裡很盼望
[00:11:31.000 --> 00:11:34.000]  這個世界天下太平
[00:11:34.000 --> 00:11:37.000]  很盼望這個世界沒有不公平
[00:11:37.000 --> 00:11:40.000]  很盼望這個世界沒有不公道
[00:11:40.000 --> 00:11:42.000]  什麼時候才會有呢?
[00:11:42.000 --> 00:11:45.000]  傳道者他不單止發現
[00:11:45.000 --> 00:11:49.000]  這個世界有很多不公道的東西
[00:11:49.000 --> 00:11:51.000]  並且他更加
[00:11:51.000 --> 00:11:55.000]  發現最矛盾的地方
[00:11:55.000 --> 00:11:58.000]  就是應該最公道的地方
[00:11:58.000 --> 00:12:00.000]  但是最黑暗
[00:12:00.000 --> 00:12:02.000]  所以他說審判之處
[00:12:02.000 --> 00:12:03.000]  審判之處在哪裡?
[00:12:03.000 --> 00:12:05.000]  法庭
[00:12:05.000 --> 00:12:09.000]  法庭裡竟然有不公道
[00:12:09.000 --> 00:12:10.000]  竟然有奸惡
[00:12:10.000 --> 00:12:12.000]  公義之處在哪裡?
[00:12:12.000 --> 00:12:15.000]  如果從一個平衡的題材來看
[00:12:15.000 --> 00:12:17.000]  審判之處和公義之處
[00:12:17.000 --> 00:12:19.000]  其實都是一樣的意思
[00:12:19.000 --> 00:12:21.000]  不過有其他學者說
[00:12:21.000 --> 00:12:24.000]  那裡是一個宗教的場所
[00:12:24.000 --> 00:12:27.000]  如果以色列的宗教場所
[00:12:27.000 --> 00:12:31.000]  那裡應該是宣告公義的地方
[00:12:31.000 --> 00:12:34.000]  但是那裡仍然有奸惡
[00:12:34.000 --> 00:12:37.000]  就是說世界不公平
[00:12:37.000 --> 00:12:40.000]  情有可有與
[00:12:40.000 --> 00:12:42.000]  教會也有不公平
[00:12:42.000 --> 00:12:44.000]  那你說什麼?
[00:12:44.000 --> 00:12:46.000]  這個世界沒得救了
[00:12:46.000 --> 00:12:48.000]  意思就是這樣
[00:12:48.000 --> 00:12:50.000]  如果是這樣解釋
[00:12:50.000 --> 00:12:53.000]  這個世界究竟還有沒有公道呢?
[00:12:53.000 --> 00:12:58.000]  傳道者有這樣的觀察
[00:12:58.000 --> 00:13:04.000]  尼加書是一位先知
[00:13:04.000 --> 00:13:07.000]  他批評當時的社會
[00:13:07.000 --> 00:13:10.000]  他說以色列的首領
[00:13:10.000 --> 00:13:12.000]  以色列的首領
[00:13:12.000 --> 00:13:14.000]  以色列的特首
[00:13:14.000 --> 00:13:17.000]  以色列家的官員
[00:13:17.000 --> 00:13:19.000]  你們好好聽著
[00:13:19.000 --> 00:13:21.000]  你們不當知道公平嗎?
[00:13:21.000 --> 00:13:23.000]  你們知道什麼叫公道嗎?
[00:13:23.000 --> 00:13:25.000]  然後他又說出你們的問題
[00:13:25.000 --> 00:13:28.000]  你們互善好惡
[00:13:28.000 --> 00:13:31.000]  從人的身上剝皮
[00:13:31.000 --> 00:13:36.000]  將人民剝皮、拆骨
[00:13:36.000 --> 00:13:40.000]  拿走他們的錢
[00:13:40.000 --> 00:13:42.000]  究竟你公不公道呢?
[00:13:42.000 --> 00:13:45.000]  原來在教育社會裡
[00:13:45.000 --> 00:13:49.000]  不公平的事情處處皆是
[00:13:49.000 --> 00:13:52.000]  這個不公平不只是在民眾裡
[00:13:52.000 --> 00:13:54.000]  你騙我,我騙你
[00:13:54.000 --> 00:13:56.000]  在市場裡
[00:13:56.000 --> 00:13:59.000]  在上面,在最公平的那裡
[00:13:59.000 --> 00:14:02.000]  仍然都有奸詐
[00:14:02.000 --> 00:14:08.000]  有不公道的事情發生
[00:14:08.000 --> 00:14:12.000]  我不知道你認不認識這個人
[00:14:12.000 --> 00:14:16.000]  這個美國人,一個美國黑人
[00:14:16.000 --> 00:14:19.000]  在1994年6月
[00:14:19.000 --> 00:14:22.000]  在美國洛杉磯發生了一件謀殺案
[00:14:22.000 --> 00:14:24.000]  轟動了全國
[00:14:24.000 --> 00:14:28.000]  事件牽涉到這個美國的足球明星
[00:14:28.000 --> 00:14:30.000]  他叫做O.J. Simpson
[00:14:30.000 --> 00:14:33.000]  我不知道大家還記不記得
[00:14:33.000 --> 00:14:35.000]  留意那個時候的新聞
[00:14:35.000 --> 00:14:37.000]  這個O.J. Simpson
[00:14:37.000 --> 00:14:40.000]  這個球星
[00:14:40.000 --> 00:14:42.000]  在90年代
[00:14:42.000 --> 00:14:46.000]  是一個美國足球球星裡的風雲人物
[00:14:46.000 --> 00:14:48.000]  為什麼我這麼深刻的印象
[00:14:48.000 --> 00:14:51.000]  因為1994年6月我也是在洛杉磯
[00:14:51.000 --> 00:14:54.000]  因為那個時候新聞經常報導他
[00:14:54.000 --> 00:14:56.000]  所以很深刻的印象
[00:14:56.000 --> 00:15:00.000]  他的前妻被謀殺在他的寓所裡
[00:15:00.000 --> 00:15:02.000]  然後警察就發現
[00:15:02.000 --> 00:15:04.000]  這個O.J. Simpson
[00:15:04.000 --> 00:15:07.000]  他的車上有血跡
[00:15:07.000 --> 00:15:09.000]  是他的前妻
[00:15:09.000 --> 00:15:12.000]  也在他前妻身上證明了
[00:15:12.000 --> 00:15:15.000]  有他的樓下的痕跡
[00:15:15.000 --> 00:15:17.000]  換句話來說
[00:15:17.000 --> 00:15:19.000]  他就被控告
[00:15:19.000 --> 00:15:21.000]  當時黑人社會
[00:15:21.000 --> 00:15:28.000]  差不多要醞釀這個種族的暴動
[00:15:28.000 --> 00:15:36.000]  因為黑人覺得警方抹黑這個O.J. Simpson
[00:15:36.000 --> 00:15:39.000]  因為那種感情的要素
[00:15:39.000 --> 00:15:43.000]  他們都沒有考慮究竟他有沒有殺人
[00:15:43.000 --> 00:15:45.000]  就是希望他能夠無罪釋放
[00:15:45.000 --> 00:15:50.000]  白人就覺得應該懲治他
[00:15:50.000 --> 00:15:52.000]  因為他是殺人兇犯
[00:15:52.000 --> 00:15:56.000]  結果經過一年的審訊的時候
[00:15:56.000 --> 00:16:00.000]  結果當日宣判
[00:16:00.000 --> 00:16:03.000]  全國差不多一億多人
[00:16:03.000 --> 00:16:04.000]  看著電視機
[00:16:04.000 --> 00:16:06.000]  因為證據不足
[00:16:06.000 --> 00:16:09.000]  所以宣判無罪釋放
[00:16:09.000 --> 00:16:14.000]  這個好像在司法界扔下一個炸彈
[00:16:14.000 --> 00:16:16.000]  當你問普通的百姓
[00:16:16.000 --> 00:16:18.000]  用普通的常識
[00:16:18.000 --> 00:16:20.000]  有七成的人都說
[00:16:20.000 --> 00:16:23.000]  他是應該有罪
[00:16:23.000 --> 00:16:25.000]  弟兄姊妹
[00:16:25.000 --> 00:16:28.000]  法庭最公義的地方
[00:16:28.000 --> 00:16:34.000]  可以有錯誤的判決
[00:16:34.000 --> 00:16:42.000]  當你環視我們所有的司法制度
[00:16:42.000 --> 00:16:45.000]  有時候我們都會有些質疑
[00:16:45.000 --> 00:16:49.000]  為什麼這些名人他們不會被控告呢?
[00:16:49.000 --> 00:16:52.000]  為什麼律政司不控告這些人呢?
[00:16:52.000 --> 00:16:53.000]  我不是指最近
[00:16:53.000 --> 00:16:56.000]  你不要以為我指最近的事件
[00:16:56.000 --> 00:16:58.000]  很久以前都是這樣
[00:16:58.000 --> 00:16:59.000]  有些名人
[00:16:59.000 --> 00:17:02.000]  你明明覺得應該檢控他
[00:17:02.000 --> 00:17:04.000]  告不告他入另外一個問題
[00:17:04.000 --> 00:17:06.000]  但是他連檢控都不檢控他
[00:17:06.000 --> 00:17:08.000]  為什麼呢?
[00:17:08.000 --> 00:17:11.000]  是不是因為他名人
[00:17:11.000 --> 00:17:16.000]  給他一個這樣的優待呢?
[00:17:16.000 --> 00:17:22.000]  所以究竟傳道者的觀察
[00:17:22.000 --> 00:17:26.000]  和我們今天世界所發生的事
[00:17:26.000 --> 00:17:29.000]  其實都很有雷同
[00:17:29.000 --> 00:17:33.000]  幾千年其實都沒有改變
[00:17:33.000 --> 00:17:36.000]  在審判之處有奸惡
[00:17:36.000 --> 00:17:39.000]  在公義之處也有奸惡
[00:17:39.000 --> 00:17:41.000]  第二件事
[00:17:41.000 --> 00:17:44.000]  傳道者也觀察
[00:17:44.000 --> 00:17:47.000]  世界有不公平
[00:17:47.000 --> 00:17:50.000]  死亡究竟公平還是不公平
[00:17:50.000 --> 00:17:53.000]  當我看這段聖經的時候
[00:17:53.000 --> 00:17:56.000]  我都覺得有一個很難了解的地方
[00:17:56.000 --> 00:17:58.000]  因為我不知道傳道者
[00:17:58.000 --> 00:18:02.000]  當他觀察到死亡這件事
[00:18:02.000 --> 00:18:06.000]  究竟他想帶出一個中心是什麼呢?
[00:18:06.000 --> 00:18:09.000]  姑且我又用上文說
[00:18:09.000 --> 00:18:11.000]  死亡不公平
[00:18:11.000 --> 00:18:16.000]  死亡帶出來一個什麼樣的結果呢?
[00:18:16.000 --> 00:18:18.000]  在第十九節這樣說
[00:18:18.000 --> 00:18:22.000]  世人所遭遇到的畜生
[00:18:22.000 --> 00:18:25.000]  生畜都是所遭遇的
[00:18:25.000 --> 00:18:29.000]  這樣來做一個結論
[00:18:29.000 --> 00:18:38.000]  人和生畜是沒有分別的
[00:18:38.000 --> 00:18:41.000]  人要死,狗又要死
[00:18:41.000 --> 00:18:44.000]  狗和人有什麼分別呢?
[00:18:44.000 --> 00:18:47.000]  我們常說人是萬物之靈
[00:18:47.000 --> 00:18:50.000]  人比生畜聰明
[00:18:50.000 --> 00:18:53.000]  人比生畜更優越
[00:18:53.000 --> 00:18:56.000]  但是你發現人又要這樣死
[00:18:56.000 --> 00:18:58.000]  猴子又要這樣死
[00:18:58.000 --> 00:18:59.000]  生畜又要這樣死
[00:18:59.000 --> 00:19:04.000]  究竟我們所遭遇的有什麼特別不同之處呢?
[00:19:04.000 --> 00:19:08.000]  然後,因著這樣沒有分別的時候
[00:19:08.000 --> 00:19:12.000]  在第十九節的下半節他做了一個結論
[00:19:12.000 --> 00:19:16.000]  人不能強於獸,都是空虛
[00:19:16.000 --> 00:19:20.000]  其實這個空虛可以說是荒謬
[00:19:20.000 --> 00:19:22.000]  你說人多麼聰明都好
