
[00:00:00.000 --> 00:00:03.260]  菩薩前輩,讓我們先聽神的導議,讓我們先同心同心祈禱
[00:04:06.940 --> 00:04:08.660]  這部電影詳細我不講了
[00:04:08.660 --> 00:04:10.260]  這些詳細我不講了
[00:04:10.260 --> 00:04:13.420]  有興趣你可以自己慢慢去調查或者去看看
[00:04:13.420 --> 00:04:15.780]  有興趣大家自己去看
[00:04:15.780 --> 00:04:17.860]  為什麼我提出這部電影呢
[00:04:17.860 --> 00:04:20.260]  為什麼我會提出這部電影呢
[00:04:20.260 --> 00:04:22.860]  就因為這部電影一開場
[00:04:22.860 --> 00:04:24.460]  就因為這部電影一開場
[00:04:24.460 --> 00:04:28.780]  就提供了一段25分鐘長的片段
[00:04:28.780 --> 00:04:31.380]  就提供了一段25分鐘長的片段
[00:04:31.380 --> 00:04:38.100]  這個片段是講及在第二次世界大戰一幕搶灘登陸的現場
[00:04:38.100 --> 00:04:38.100]  這個片段是講及在第二次世界大戰一幕搶灘登陸的現場
[00:04:38.100 --> 00:04:45.580]  就是第二次世界大戰搶灘的一個場景
[00:04:45.580 --> 00:04:47.420]  我們稱之為D-Day
[00:04:47.420 --> 00:04:48.620]  我們稱之為D-Day
[00:04:48.620 --> 00:04:53.940]  在第二次世界大戰的時候6月6日1944年
[00:04:53.940 --> 00:04:56.900]  就是在1944年6月6日
[00:04:56.900 --> 00:05:00.140]  一大批的聯軍
[00:05:00.140 --> 00:05:01.580]  一大批的聯軍
[00:05:01.580 --> 00:05:03.500]  帶隊
[00:05:03.500 --> 00:05:06.740]  去登陸一個海灣在諾曼底的地方
[00:05:06.740 --> 00:05:08.820]  在諾曼底海灣登陸
[00:05:08.820 --> 00:05:12.700]  叫做 Omaha Beach
[00:05:12.700 --> 00:05:14.260]  在那個地方
[00:05:14.260 --> 00:05:15.420]  在那個地方
[00:05:15.420 --> 00:05:18.220]  死了無數的軍士
[00:05:18.220 --> 00:05:20.220]  死了無數的軍士
[00:05:20.220 --> 00:05:25.660]  而去嘗試重新登陸去歐洲大陸
[00:05:25.660 --> 00:05:28.780]  嘗試重新登陸歐洲大陸
[00:05:28.780 --> 00:05:32.820]  這套電影的導演史提芬·史匹堡
[00:05:32.820 --> 00:05:35.620]  這套電影的導演
[00:05:35.620 --> 00:05:37.540]  就用了25分鐘的時間
[00:05:37.540 --> 00:05:39.340]  用了25分鐘的時間
[00:05:39.340 --> 00:05:41.220]  將我們每一個觀眾
[00:05:41.220 --> 00:05:42.460]  將我們每一個觀眾
[00:05:42.460 --> 00:05:45.220]  擺在不同兵士的眼睛上面
[00:05:45.220 --> 00:05:47.980]  就擺在不同兵士的眼睛上面
[00:05:47.980 --> 00:05:49.700]  讓每一個觀眾
[00:05:49.700 --> 00:05:50.700]  讓每一個觀眾
[00:05:50.700 --> 00:05:52.060]  去體會一下
[00:05:52.060 --> 00:05:52.780]  去體會一下
[00:05:52.780 --> 00:05:54.620]  這套電影的裏面
[00:05:54.620 --> 00:05:56.060]  這套電影裏面
[00:05:56.060 --> 00:05:58.980]  將描述一個人的狀況
[00:05:58.980 --> 00:06:00.780]  將描述一個人的狀況
[00:06:00.780 --> 00:06:01.780]  一個什麼狀況呢
[00:06:01.780 --> 00:06:02.620]  一個什麼狀況呢
[00:06:02.620 --> 00:06:04.140]  一個無情
[00:06:04.140 --> 00:06:05.060]  一個無情
[00:06:05.060 --> 00:06:06.060]  無助
[00:06:06.060 --> 00:06:06.780]  無助
[00:06:06.780 --> 00:06:07.660]  無力
[00:06:07.660 --> 00:06:08.420]  無力
[00:06:08.420 --> 00:06:09.820]  深陷險境
[00:06:09.820 --> 00:06:10.820]  深陷險境
[00:06:10.820 --> 00:06:11.740]  一個狀態
[00:06:11.740 --> 00:06:12.420]  一個狀態
[00:06:12.420 --> 00:06:14.940]  你完全是不知道自己在做什麼
[00:06:14.940 --> 00:06:16.940]  你完全不知道自己在做什麼
[00:06:16.940 --> 00:06:18.260]  所有的兵士
[00:06:18.260 --> 00:06:19.100]  所有的兵士
[00:06:19.100 --> 00:06:20.140]  只有一個命令
[00:06:20.140 --> 00:06:20.620]  只有一個命令
[00:06:20.620 --> 00:06:21.660]  就是向前走
[00:06:21.660 --> 00:06:22.220]  就向前走
[00:06:22.220 --> 00:06:22.860]  登陸
[00:06:22.860 --> 00:06:23.340]  登陸
[00:06:23.340 --> 00:06:24.780]  想著上岸了
[00:06:24.780 --> 00:06:25.260]  想著上岸了
[00:06:25.260 --> 00:06:26.380]  都死在岸邊
[00:06:26.380 --> 00:06:27.340]  都死在岸邊
[00:06:27.340 --> 00:06:29.220]  下了去海邊的時候
[00:06:29.220 --> 00:06:29.940]  下海的時候
[00:06:29.940 --> 00:06:30.940]  就在海灘
[00:06:30.940 --> 00:06:32.260]  海水裏面被殺死
[00:06:32.260 --> 00:06:33.620]  就在海水裏面被殺死
[00:06:33.620 --> 00:06:37.340]  直至你去到陸地上的時候
[00:06:37.340 --> 00:06:38.500]  直至你去到陸地上的時候
[00:06:38.500 --> 00:06:39.700]  有所掩護
[00:06:39.700 --> 00:06:40.180]  有所掩護
[00:06:40.180 --> 00:06:41.380]  只要你望一眼
[00:06:41.380 --> 00:06:41.900]  只要你看一眼
[00:06:41.900 --> 00:06:43.700]  馬上你的頭被打穿
[00:06:43.700 --> 00:06:44.460]  你的頭被打穿
[00:06:44.460 --> 00:06:45.500]  整個圖畫
[00:06:45.500 --> 00:06:46.380]  整個圖畫
[00:06:46.380 --> 00:06:47.580]  在到今時今日
[00:06:47.580 --> 00:06:48.100]  在到今時今日
[00:06:48.100 --> 00:06:49.500]  我看完這套電影之後
[00:06:49.500 --> 00:06:50.220]  我看完這套電影
[00:06:50.220 --> 00:06:52.980]  仍然難忘在我腦海裏面
[00:06:52.980 --> 00:06:55.700]  仍然難忘在我腦海裏面
[00:06:55.700 --> 00:06:56.380]  聽見了嗎
[00:06:56.380 --> 00:06:57.660]  聽見了
[00:06:57.660 --> 00:06:59.020]  看一套電影
[00:06:59.020 --> 00:07:00.660]  看一套電影
[00:07:00.660 --> 00:07:02.460]  對一個人有這樣的反應
[00:07:02.460 --> 00:07:04.820]  有這樣的影響
[00:07:04.820 --> 00:07:07.660]  對一個人有這樣的反應和影響
[00:07:07.660 --> 00:07:09.100]  這個導演想做什麼呢
[00:07:09.100 --> 00:07:11.180]  這個導演想做什麼呢
[00:07:11.180 --> 00:07:12.580]  想告訴你和我
[00:07:12.580 --> 00:07:13.740]  想告訴你和我
[00:07:13.740 --> 00:07:16.420]  不是戰爭殘忍那麼單純
[00:07:16.420 --> 00:07:18.460]  不是戰爭殘忍這麼簡單
[00:07:18.460 --> 00:07:19.980]  而是為了一個原因
[00:07:19.980 --> 00:07:20.820]  為了一個原因
[00:07:20.820 --> 00:07:21.940]  希望一個家庭
[00:07:21.940 --> 00:07:22.980]  希望一個家庭
[00:07:22.980 --> 00:07:24.340]  他不會絕後
[00:07:24.340 --> 00:07:25.540]  他不會絕後
[00:07:25.540 --> 00:07:27.220]  因為整個過程
[00:07:27.220 --> 00:07:28.220]  整套電影
[00:07:28.220 --> 00:07:29.140]  整套電影
[00:07:29.140 --> 00:07:31.260]  只是為了救一個士兵
[00:07:31.260 --> 00:07:32.340]  只是為了救一個士兵
[00:07:32.340 --> 00:07:33.820]  他一家有三兄弟
[00:07:33.820 --> 00:07:34.660]  他一家有三兄弟
[00:07:34.660 --> 00:07:35.900]  兩個已經死了
[00:07:35.900 --> 00:07:36.780]  兩個已經死了
[00:07:36.780 --> 00:07:37.660]  剩下一個
[00:07:37.660 --> 00:07:38.140]  剩下一個
[00:07:38.140 --> 00:07:39.380]  就在這個地方
[00:07:39.380 --> 00:07:40.180]  就在這個地方
[00:07:40.180 --> 00:07:41.140]  這隊救兵
[00:07:41.140 --> 00:07:43.220]  就希望將這個士兵帶走
[00:07:43.220 --> 00:07:44.700]  就希望將這個士兵帶走
[00:07:44.700 --> 00:07:46.260]  但是就是為了救這個士兵
[00:07:46.260 --> 00:07:47.220]  就是為了救這個士兵
[00:07:47.220 --> 00:07:48.700]  死了無數的士兵
[00:07:48.700 --> 00:07:49.580]  死了無數的士兵
[00:07:49.580 --> 00:07:50.620]  為了什麼呢
[00:07:50.620 --> 00:07:51.100]  為了什麼呢
[00:07:51.100 --> 00:07:52.740]  為什麼要犧牲這麼大呢
[00:07:52.740 --> 00:07:53.500]  為什麼要犧牲這麼大
[00:07:53.500 --> 00:07:54.740]  為了救一個人
[00:07:54.740 --> 00:07:55.420]  為了救一個人
[00:07:55.420 --> 00:07:56.460]  保存一個家庭
[00:07:56.460 --> 00:07:58.180]  繼續存留在這個世上
[00:07:58.180 --> 00:07:59.820]  保留這個家庭在這個世上
[00:07:59.820 --> 00:08:01.140]  為什麼要犧牲這麼多人呢
[00:08:01.140 --> 00:08:02.220]  為什麼要犧牲這麼多人呢
[00:08:02.220 --> 00:08:03.020]  這個正正就是
[00:08:03.020 --> 00:08:05.180]  今天我想跟大家看這段經文的
[00:08:05.180 --> 00:08:06.380]  主要目的
[00:08:06.380 --> 00:08:07.140]  就是
[00:08:07.140 --> 00:08:08.980]  這就是我今天想跟大家
[00:08:08.980 --> 00:08:10.380]  看這段經文的目的
[00:08:10.380 --> 00:08:12.620]  帶著這種的心情和理解
[00:08:12.620 --> 00:08:13.860]  帶著這種的理解
[00:08:13.860 --> 00:08:15.180]  去明白保羅
[00:08:15.180 --> 00:08:15.900]  去明白保羅
[00:08:15.900 --> 00:08:17.900]  而最重要是明白我們的上帝
[00:08:17.900 --> 00:08:19.380]  去明白我們的上帝
[00:08:19.380 --> 00:08:21.020]  這個正正也是這段聖經
[00:08:21.020 --> 00:08:23.260]  希望我們提出的一個主旨
[00:08:23.260 --> 00:08:25.020]  這是這聖經要提出的主旨
[00:08:25.020 --> 00:08:27.260]  那今天我們會先看第25章
[00:08:27.260 --> 00:08:29.180]  由第一到第五節的經文
[00:08:29.180 --> 00:08:31.540]  我們先看第一到第五節的經文
[00:08:31.540 --> 00:08:32.860]  在這段經文裡面
[00:08:32.860 --> 00:08:33.620]  在這段經文裡面
[00:08:33.620 --> 00:08:35.700]  同樣描述了一個人物
[00:08:35.700 --> 00:08:37.580]  我們所熟悉的人物保羅
[00:08:37.580 --> 00:08:39.220]  同樣描述了一個我們所熟悉的人物保羅
[00:08:39.220 --> 00:08:41.660]  他正處在一個困難
[00:08:41.660 --> 00:08:42.980]  他正處在一個困難
[00:08:42.980 --> 00:08:43.820]  矛盾
[00:08:43.820 --> 00:08:44.420]  矛盾
[00:08:44.420 --> 00:08:45.220]  無力
[00:08:45.220 --> 00:08:45.740]  無力
[00:08:45.740 --> 00:08:46.940]  無情的狀況之下
[00:08:46.940 --> 00:08:47.900]  無情的狀況之下
[00:08:47.900 --> 00:08:49.460]  而在這樣的狀態之下
[00:08:49.460 --> 00:08:50.300]  在這個狀況之下
[00:08:50.300 --> 00:08:52.540]  他仍然繼續堅持要去傳道
[00:08:52.540 --> 00:08:53.900]  他仍然堅持要去傳道
[00:08:53.900 --> 00:08:57.300]  繼續要去講他應該上帝要他講的事
[00:08:57.300 --> 00:08:59.580]  他講述上帝應他
[00:08:59.580 --> 00:09:00.940]  要他所講的事
[00:09:00.940 --> 00:09:03.660]  而不是講一些能夠讓自己脫險的說話
[00:09:03.660 --> 00:09:05.340]  而不是講一些讓自己能脫險的說話
[00:09:05.340 --> 00:09:06.420]  我們就想問一下
[00:09:06.420 --> 00:09:09.620]  為什麼保羅仍然要這樣做呢?
[00:09:09.620 --> 00:09:11.500]  為什麼保羅仍然要這麼做呢?
[00:09:11.500 --> 00:09:14.100]  究竟他這個使命既然這麼困難的時候
[00:09:14.100 --> 00:09:15.300]  為什麼他在這個時候
[00:09:15.300 --> 00:09:16.340]  都面臨死亡
[00:09:16.340 --> 00:09:18.300]  還不去放棄呢?
[00:09:18.300 --> 00:09:19.140]  他面臨死亡
[00:09:19.140 --> 00:09:20.140]  為什麼還不放棄呢?
[00:09:20.140 --> 00:09:23.220]  是什麼導致他要這樣想呢?
[00:09:23.220 --> 00:09:25.060]  是什麼導致他要這麼想呢?
[00:09:25.060 --> 00:09:27.180]  這就是今天這段的經文
[00:09:27.180 --> 00:09:28.340]  這是今天的經文
[00:09:28.340 --> 00:09:30.860]  是一個題目你想都沒想過的題目
[00:09:30.860 --> 00:09:32.340]  這個題目你想都沒想過
[00:09:32.340 --> 00:09:33.340]  就是今天所講
[00:09:33.340 --> 00:09:36.380]  神要藉著惡人來成就他的旨意
[00:09:36.380 --> 00:09:39.220]  神要藉著惡人來成就他的旨意
[00:09:39.220 --> 00:09:41.500]  上帝用惡人來成就他的旨意
[00:09:41.500 --> 00:09:42.980]  上帝用惡人來成就他的旨意
[00:09:42.980 --> 00:09:43.900]  你沒聽錯
[00:09:43.900 --> 00:09:44.460]  你沒聽錯
[00:09:44.460 --> 00:09:46.460]  上帝不是用那些聽他話的人
[00:09:46.460 --> 00:09:47.860]  去成就他的旨意的
[00:09:47.860 --> 00:09:49.980]  上帝不是用聽他話的人去成就他的旨意
[00:09:49.980 --> 00:09:50.740]  沒錯
[00:09:50.740 --> 00:09:53.580]  聽他話的人可以成就神的旨意一部分
[00:09:53.580 --> 00:09:54.660]  沒有錯
[00:09:54.660 --> 00:09:57.660]  聽他話的人可以成就上帝的旨意一部分
[00:09:57.660 --> 00:09:59.940]  但是要成就上帝所有的旨意的話呢?
[00:09:59.940 --> 00:10:01.260]  但是要成就上帝所有的旨意的話呢?
[00:10:01.260 --> 00:10:02.940]  上帝連惡人都用了
[00:10:02.940 --> 00:10:04.060]  上帝連惡人都可以用
[00:10:04.060 --> 00:10:05.060]  怎麼用呢?
[00:10:05.060 --> 00:10:06.060]  怎麼用呢?
[00:10:06.060 --> 00:10:09.220]  這個正正就是今天我們所看的這段經文的主旨了
[00:10:09.220 --> 00:10:11.300]  這就是我們今天要開的這段經文的主旨
[00:10:11.300 --> 00:10:15.260]  在我們還沒看這段經文的頭五節之前
[00:10:15.260 --> 00:10:17.100]  在我們還沒看這五節經文之前
[00:10:17.100 --> 00:10:19.340]  我想跟大家去重溫一下保羅
[00:10:19.340 --> 00:10:22.260]  他為什麼要捱到這一刻呢?
[00:10:22.260 --> 00:10:25.540]  為什麼保羅要撐到這一刻呢?
[00:10:25.540 --> 00:10:28.820]  仍然要去做傳道的工作
[00:10:28.820 --> 00:10:30.860]  你仍然要做傳道的工作
[00:10:30.860 --> 00:10:34.820]  其實這段聖經最好跟很多說要做傳道人的
[00:10:34.820 --> 00:10:37.140]  所謂準神學生應該要講
[00:10:37.140 --> 00:10:40.580]  最好是跟那些要做傳道的準神學生講
[00:10:40.580 --> 00:10:43.020]  也都應該對很多牧者應該講的
[00:10:43.020 --> 00:10:45.020]  對很多惡者也應該講的
[00:10:45.020 --> 00:10:46.860]  保羅為什麼要這麼做呢?
[00:10:46.860 --> 00:10:48.340]  保羅為什麼要這麼做呢?
[00:10:48.340 --> 00:10:50.020]  我想跟大家先看兩段經文
[00:10:50.020 --> 00:10:52.140]  第一段經文
[00:10:52.140 --> 00:10:55.020]  《仕途行傳》第二十章
[00:10:55.020 --> 00:10:56.460]  《仕途行傳》第二十章
[00:10:56.460 --> 00:10:57.780]  第二十三、二十四節
[00:10:57.780 --> 00:10:59.340]  二十三到二十四節
[00:10:59.340 --> 00:11:05.100]  我們回到X20:23-24
[00:11:05.100 --> 00:11:06.860]  我們一起讀一下
[00:11:06.860 --> 00:11:11.220]  《仕途行傳》第二十章二十三、二十四節
[00:11:11.220 --> 00:11:13.500]  《仕途行傳》第二十章二十三到二十四節
[00:11:13.500 --> 00:11:18.220]  這段經文是講保羅對當時的耳筆所長老
[00:11:18.220 --> 00:11:21.420]  在米利都的地方所講的一番話
[00:11:21.420 --> 00:11:27.340]  是保羅對耳筆所教會所講的一番話
[00:11:27.340 --> 00:11:31.060]  當時保羅在米利都這個地方
[00:11:31.060 --> 00:11:33.860]  他都不敢回到耳筆所
[00:11:33.860 --> 00:11:36.860]  他在米利都這個地方
[00:11:36.860 --> 00:11:38.020]  米利都是什麼地方呢?
[00:11:38.020 --> 00:11:39.860]  其實靠近耳筆所的
[00:11:39.860 --> 00:11:41.420]  他是靠近耳筆所的
[00:11:41.420 --> 00:11:42.500]  Militas
[00:11:42.500 --> 00:11:44.100]  很接近Ephesus
[00:11:44.100 --> 00:11:47.500]  但同時因為Paul不能回到Ephesus
[00:11:47.500 --> 00:11:54.460]  所以他在米利都跟Ephesus的耳筆所相遇
[00:11:54.460 --> 00:11:57.340]  我們來看看二十三到二十四節
[00:11:57.340 --> 00:12:00.820]  我們讀一下二十三到二十四節
[00:12:00.820 --> 00:12:03.260]  好,我們讀二十三到二十四節
[00:12:03.260 --> 00:12:05.180]  保羅這麼說
[00:12:05.180 --> 00:12:10.220]  但知道聖靈在各城裡向我指正
[00:12:10.220 --> 00:12:14.100]  說有困所與患難等待我
[00:12:14.100 --> 00:12:17.140]  我匹匹以聖命為念
[00:12:17.140 --> 00:12:19.380]  也匹漢為寶貴
[00:12:19.380 --> 00:12:22.180]  只要行完我的路程
[00:12:22.180 --> 00:12:25.900]  成就我從主耶穌所領受的職事
[00:12:25.900 --> 00:12:29.100]  證明神恩惠的福音
[00:12:29.100 --> 00:12:32.260]  在聖經裡面講得非常清楚
[00:12:32.260 --> 00:12:34.380]  在這個聖經講得非常清楚
[00:12:34.380 --> 00:12:39.380]  保羅知道山裡面有虎
[00:12:39.380 --> 00:12:41.620]  保羅知道山有虎
[00:12:41.620 --> 00:12:43.940]  他偏向虎山行
[00:12:43.940 --> 00:12:45.380]  偏向虎山行
[00:12:45.380 --> 00:12:51.060]  所以讓我介紹這個主意給那些英文的聽眾
[00:12:51.060 --> 00:12:54.260]  即使你知道會有困難的情況
[00:12:54.260 --> 00:12:57.620]  你仍然會進入困難的情況
[00:12:57.620 --> 00:12:59.580]  然後克服它
[00:12:59.580 --> 00:13:02.820]  這就叫做明知山有虎
[00:13:02.820 --> 00:13:05.220]  偏向虎山行的意思
[00:13:05.220 --> 00:13:09.300]  保羅為什麼要跟耳筆所的長老說這番話呢?
[00:13:09.300 --> 00:13:11.860]  保羅為什麼要跟耳筆所的長老說這番話呢?
[00:13:11.860 --> 00:13:13.900]  是不是他勇至當頭?
[00:13:13.900 --> 00:13:15.300]  他是不是勇至當頭呢?
[00:13:15.300 --> 00:13:18.260]  很多基督徒經常拿這些經文來亂說話
[00:13:18.260 --> 00:13:20.260]  就說我們要犧牲了
[00:13:20.260 --> 00:13:25.700]  有些基督徒隨便找一段經文來訓導
[00:13:25.700 --> 00:13:30.380]  等等,這裡不是主張英雄主義
[00:13:30.380 --> 00:13:34.420]  不是要推廣這些主意
[00:13:34.420 --> 00:13:39.220]  而是因為一個責任
[00:13:39.220 --> 00:13:40.500]  而是因為一個責任
[00:13:40.500 --> 00:13:44.500]  因為有責任
[00:13:44.500 --> 00:13:47.900]  因為我們領受上帝的救恩
[00:13:47.900 --> 00:13:52.100]  我們就要活在上帝的指示裡面
[00:13:52.100 --> 00:13:54.820]  這是一個責任
[00:13:54.820 --> 00:13:59.020]  不是一個單單的義務
[00:13:59.020 --> 00:14:00.500]  所以弟兄姊妹
[00:14:00.500 --> 00:14:03.660]  義務在某程度上是感情而發的
[00:14:03.660 --> 00:14:06.700]  所以人們做義工
[00:14:06.700 --> 00:14:10.020]  是感覺良好去做的很多
[00:14:10.020 --> 00:14:12.100]  責任就不同了
[00:14:12.100 --> 00:14:13.620]  我應該要去做的
[00:14:13.620 --> 00:14:14.700]  我應該要去做的
[00:14:14.700 --> 00:14:17.220]  I must do it
[00:14:17.220 --> 00:14:21.780]  所以在這裡保羅不是去吹噓自己英雄主義
[00:14:21.780 --> 00:14:24.420]  保羅不是表現他的英雄主義
[00:14:24.420 --> 00:14:25.980]  他不以自己的性命為念
[00:14:25.980 --> 00:14:27.300]  是因為什麼緣故
[00:14:27.300 --> 00:14:29.380]  因為聖靈向他講
[00:14:29.380 --> 00:14:30.740]  因為他不以性命為念
[00:14:30.740 --> 00:14:33.140]  是因為聖靈對他講
[00:14:33.140 --> 00:14:34.700]  你信上帝
[00:14:34.700 --> 00:14:35.780]  你信上帝
[00:14:35.780 --> 00:14:36.780]  他向你講
[00:14:36.780 --> 00:14:38.300]  他向你所講
[00:14:38.300 --> 00:14:40.500]  所以第一件事
[00:14:40.500 --> 00:14:42.100]  我們去明白保羅
[00:14:42.100 --> 00:14:43.260]  我們明白保羅
[00:14:43.260 --> 00:14:45.900]  他是因為使命而去做的
[00:14:45.900 --> 00:14:47.420]  因為使命而去做
[00:14:47.420 --> 00:14:49.940]  而知道這個使命必定是困難的
[00:14:49.940 --> 00:14:51.180]  知道這個使命必定是困難的
[00:14:51.180 --> 00:14:53.780]  危險
[00:14:53.780 --> 00:14:55.780]  即使面對危險也好
[00:14:55.780 --> 00:14:57.140]  即使面對危險也好
[00:14:57.140 --> 00:14:58.780]  明知會的了
[00:14:58.780 --> 00:14:59.620]  明知會這樣
[00:14:59.620 --> 00:15:01.460]  都去做
[00:15:01.460 --> 00:15:03.140]  第二
[00:15:03.140 --> 00:15:05.820]  我們去看看第23章第11節的經文
[00:15:05.820 --> 00:15:08.060]  第23章第一節的經文
[00:15:08.060 --> 00:15:09.860]  在第23章第11節
[00:15:09.860 --> 00:15:13.260]  在第23章第11節的經文
[00:15:13.260 --> 00:15:15.780]  在第23章第11節的經文
[00:15:15.780 --> 00:15:17.060]  我們再讀一次
[00:15:17.060 --> 00:15:20.020]  我們再讀一次
[00:15:20.020 --> 00:15:22.180]  我們再讀一次
[00:15:22.180 --> 00:15:23.260]  好,我們一起讀
[00:15:23.260 --> 00:15:27.460]  當耶主站在保羅旁邊說
[00:15:27.460 --> 00:15:28.900]  放心吧
[00:15:28.900 --> 00:15:33.060]  你怎樣在耶路撒冷為我作見證
[00:15:33.060 --> 00:15:38.300]  也必怎樣在羅馬為我作見證
[00:15:38.300 --> 00:15:41.460]  當晚耶主站在保羅旁邊說
[00:15:41.460 --> 00:15:43.460]  保持勇氣
