
[00:00:00.000 --> 00:00:03.860]  我們知道在疫情當中
[00:02:56.320 --> 00:02:59.360]  直到大概八百多BC
[00:02:59.360 --> 00:03:01.440]  到七百BC的時候
[00:03:01.440 --> 00:03:02.720]  那段時間就很不同了
[00:03:02.720 --> 00:03:04.240]  就是黑色那個box
[00:03:04.240 --> 00:03:06.080]  就是亞述帝國出現
[00:03:06.080 --> 00:03:07.600]  由於亞述帝國出現
[00:03:07.600 --> 00:03:09.520]  漸漸慢慢強大的時候
[00:03:09.520 --> 00:03:15.840]  它就去到不斷影響著西面的一些小國
[00:03:15.840 --> 00:03:18.720]  包括以色列國和猶大國
[00:03:18.720 --> 00:03:20.080]  所以我們看聖經
[00:03:20.080 --> 00:03:21.280]  看到舊約的歷史的時候
[00:03:21.280 --> 00:03:23.680]  特別是聯合王國之後
[00:03:23.680 --> 00:03:24.880]  索羅門死了之後
[00:03:24.880 --> 00:03:28.160]  我們就發現有一些超級大國出現的時候
[00:03:28.160 --> 00:03:31.680]  它就不斷想要稱霸世界
[00:03:31.680 --> 00:03:34.560]  這段時間就正是以塞亞述
[00:03:34.560 --> 00:03:36.480]  以塞亞侍奉的時間
[00:03:36.480 --> 00:03:40.480]  特別是講出以塞亞一至三十九章裏面的講章
[00:03:40.480 --> 00:03:41.600]  預言等等
[00:03:41.600 --> 00:03:42.560]  OK
[00:03:42.560 --> 00:03:45.280]  所以你看到這個圖表
[00:03:45.280 --> 00:03:48.080]  你就發現在這段時間
[00:03:48.080 --> 00:03:51.760]  猶大國和以色列國就處於一種危機
[00:03:51.760 --> 00:03:53.200]  一種crisis(危機)裏面
[00:03:53.200 --> 00:03:54.560]  講起危機
[00:03:54.560 --> 00:03:56.080]  我們大家很清楚了
[00:03:56.080 --> 00:03:58.640]  因為今天就算生命裏面自己沒有危機
[00:03:58.640 --> 00:04:00.880]  無論一些親友
[00:04:00.880 --> 00:04:02.720]  他們在一些危難裏面
[00:04:02.720 --> 00:04:06.480]  或者我們自己身體發生一些不同的毛病
[00:04:06.480 --> 00:04:08.800]  我們處於一些不同的困境也好
[00:04:08.800 --> 00:04:10.640]  我們都會叫它做crisis(危機)
[00:04:10.640 --> 00:04:13.280]  在世界裏面更加就是我們
[00:04:13.280 --> 00:04:15.600]  這個纏繞著我們年多
[00:04:15.600 --> 00:04:18.160]  繼續會纏繞我們的疫情
[00:04:18.160 --> 00:04:20.000]  這樣的crisis(危機)裏面
[00:04:20.000 --> 00:04:22.480]  所以就在這段時間
[00:04:22.480 --> 00:04:26.480]  以塞亞去到侍奉的時候
[00:04:26.480 --> 00:04:29.360]  就是講出這些話
[00:04:29.360 --> 00:04:30.720]  一至三十九章
[00:04:30.720 --> 00:04:33.840]  一段很長很長的一些講道
[00:04:33.840 --> 00:04:35.440]  或者一些言論
[00:04:35.440 --> 00:04:37.360]  剛才我們看那段聖經
[00:04:37.360 --> 00:04:39.120]  依瑪萊蒂
[00:04:39.120 --> 00:04:40.880]  童女懷孕生子
[00:04:40.880 --> 00:04:43.120]  就是在這個時候出現的
[00:04:43.120 --> 00:04:46.960]  就是在這個危機當中
[00:04:46.960 --> 00:04:49.520]  以塞亞就將這段說話
[00:04:49.520 --> 00:04:52.080]  帶給當時的南國
[00:04:52.080 --> 00:04:53.120]  猶大國
[00:04:53.120 --> 00:04:56.160]  當時的王就叫做阿哈斯
[00:04:56.160 --> 00:04:59.280]  阿哈斯王可能大家沒有什麼印象
[00:04:59.280 --> 00:05:01.920]  你記得的只需要是一樣
[00:05:01.920 --> 00:05:03.840]  就是他一個很壞的王
[00:05:03.840 --> 00:05:07.920]  所以阿哈斯王就接受了
[00:05:07.920 --> 00:05:10.960]  聽到以塞亞所講的話
[00:05:10.960 --> 00:05:12.800]  這個圖表告訴大家
[00:05:12.800 --> 00:05:14.640]  整個以塞亞書頭一半
[00:05:14.640 --> 00:05:15.840]  一至三十九章
[00:05:15.840 --> 00:05:17.040]  講了不同的預言
[00:05:17.040 --> 00:05:20.000]  但是在裏面記載了兩個的
[00:05:20.000 --> 00:05:23.200]  亞述帝國所造成的危機
[00:05:23.200 --> 00:05:26.160]  第一個就是阿哈斯王
[00:05:26.160 --> 00:05:27.280]  那個很長的字
[00:05:27.280 --> 00:05:29.840]  什麼提勒拉的提勒帕尼西爾
[00:05:29.840 --> 00:05:31.120]  你先不要管他
[00:05:31.120 --> 00:05:32.640]  那個是亞述王的名字
[00:05:32.640 --> 00:05:36.080]  就是他造成南國猶大國很大的危機
[00:05:36.080 --> 00:05:38.080]  然後就十三至三十五章
[00:05:38.080 --> 00:05:40.560]  又講了不同的預言
[00:05:40.560 --> 00:05:42.880]  到最尾三十六至三十九章
[00:05:42.880 --> 00:05:45.680]  就是另外一個以塞亞的危機
[00:05:45.680 --> 00:05:47.840]  一個亞述帝國所造成的危機
[00:05:47.840 --> 00:05:51.040]  當時造王的就是希瑟加王
[00:05:51.040 --> 00:05:56.720]  而且當時的亞述帝國的帝王就是塞爾納基勒
[00:05:56.720 --> 00:05:59.920]  無論如何都記載了兩個不同的危機
[00:05:59.920 --> 00:06:00.880]  歷史裏面的危機
[00:06:00.880 --> 00:06:02.800]  就是猶大國要面對這些危機的時候
[00:06:02.800 --> 00:06:05.520]  到底他怎樣去到部署
[00:06:05.520 --> 00:06:10.640]  怎樣去到聽見上帝對他講的說話
[00:06:10.640 --> 00:06:12.240]  阿哈斯王我們講過了
[00:06:12.240 --> 00:06:13.520]  就是一個很壞的王
[00:06:13.520 --> 00:06:17.040]  記得他是一個很壞的王
[00:06:17.040 --> 00:06:18.320]  是個壞小子
[00:06:18.320 --> 00:06:19.760]  講到什麼呢
[00:06:19.760 --> 00:06:24.000]  講到他不行大衛所行的神漢為政的事
[00:06:24.000 --> 00:06:28.720]  反倒去到跟隨以色列諸王的道路
[00:06:28.720 --> 00:06:30.000]  就是跟了北國
[00:06:30.000 --> 00:06:31.360]  北國也是很壞的
[00:06:31.360 --> 00:06:33.360]  南國這個猶大王
[00:06:33.360 --> 00:06:35.920]  亞哈斯亞哈斯也是很壞的
[00:06:35.920 --> 00:06:40.800]  更加去到焚燒自己的兒子為祭
[00:06:40.800 --> 00:06:43.120]  好像那些迦南人
[00:06:43.120 --> 00:06:47.600]  好像以前那些外族人所行的可憎惡的事
[00:06:47.600 --> 00:06:55.120]  在丘壇這些樹底和山崗上燒香獻祭給別人
[00:06:55.120 --> 00:06:57.120]  這個就是亞哈斯王
[00:06:57.120 --> 00:07:00.720]  正是在他造王的時候
[00:07:00.720 --> 00:07:02.960]  就發生了亞述的危機
[00:07:02.960 --> 00:07:07.040]  就是說亞述步步逼近的時候
[00:07:07.040 --> 00:07:09.520]  猶大國就處於一個危機
[00:07:09.520 --> 00:07:11.520]  當時發生什麼事呢
[00:07:11.520 --> 00:07:14.160]  就是因為你看到右上角亞述帝國
[00:07:14.160 --> 00:07:15.920]  不斷向西來擴展
[00:07:15.920 --> 00:07:21.520]  向地中海東邊的一帶以色列巴勒斯坦地進發
[00:07:21.520 --> 00:07:25.040]  擴展的時候就影響了當時那些小的國家
[00:07:25.040 --> 00:07:27.040]  那些小的國家要做些什麼呢
[00:07:27.040 --> 00:07:30.240]  在亞哈斯王造王的時候
[00:07:30.240 --> 00:07:36.000]  北國以色列和阿蘭國這些小的國家
[00:07:36.000 --> 00:07:38.960]  就想要有一個聯盟
[00:07:38.960 --> 00:07:44.160]  現在說的是當時的國際形勢
[00:07:44.160 --> 00:07:48.160]  這些小的國家看到一個很大的超級力量來到的時候
[00:07:48.160 --> 00:07:50.560]  影響他們和威脅他們
[00:07:50.560 --> 00:07:53.200]  他們很多時候會聯盟一起聯軍
[00:07:53.200 --> 00:07:57.920]  來阻擋亞述帝國向西去擴展
[00:07:57.920 --> 00:08:02.720]  所以阿蘭和以色列國是其中兩個小的國家
[00:08:02.720 --> 00:08:06.000]  沿海也有 比如說推羅等等
[00:08:06.000 --> 00:08:09.280]  聖經裡面經常看到這些小的城邦的名字
[00:08:09.280 --> 00:08:12.960]  這些小的國家就會組織在一起
[00:08:12.960 --> 00:08:19.200]  聯軍想擊退或者阻擋亞述帝國超級力量來到
[00:08:19.200 --> 00:08:22.240]  在亞哈斯作王的時候發生什麼事
[00:08:22.240 --> 00:08:25.920]  就是以色列和阿蘭已經組成了聯軍
[00:08:25.920 --> 00:08:31.920]  他們想要南國和猶大國也跟他們一起玩
[00:08:31.920 --> 00:08:35.840]  要他們一起和他們聯盟來阻擋亞述
[00:08:35.840 --> 00:08:39.520]  亞哈斯左左右右十五十六
[00:08:39.520 --> 00:08:43.200]  他不知道怎麼做
[00:08:43.200 --> 00:08:51.120]  在這個時候在他國家的朝廷裡面有很多不同的意見
[00:08:51.120 --> 00:08:55.200]  到底是和這兩個小國聯盟
[00:08:55.200 --> 00:09:02.000]  去擊退亞述還是有其他外交政策可以搞定
[00:09:02.000 --> 00:09:03.920]  結果他說不肯
[00:09:03.920 --> 00:09:09.120]  於是上面的以色列國和阿蘭國
[00:09:09.120 --> 00:09:16.160]  聯軍先想攻打猶大耶路撒冷
[00:09:16.160 --> 00:09:18.720]  拿了他們然後廢了亞哈斯王
[00:09:18.720 --> 00:09:20.320]  不過他們喜歡的王
[00:09:20.320 --> 00:09:26.480]  然後他們三國或者更多的小國就能夠一起聯盟去阻擋亞述
[00:09:26.480 --> 00:09:29.760]  所以就在這個冰林城下的時間
[00:09:29.760 --> 00:09:33.600]  就是到《以賽亞書》第七章
[00:09:33.600 --> 00:09:36.160]  如果你看看經文七章第一節
[00:09:36.160 --> 00:09:44.000]  那裡說烏西亞的孫子約坦的兒子猶大王亞哈斯
[00:09:44.000 --> 00:09:45.600]  在位的時候
[00:09:45.600 --> 00:09:49.440]  阿蘭不管他什麼名字叫李迅
[00:09:49.440 --> 00:09:50.720]  和利瑪利的兒子
[00:09:50.720 --> 00:09:54.240]  這個是北國的以色列國的國王叫做比加
[00:09:54.240 --> 00:09:55.600]  就是說李迅和比加
[00:09:55.600 --> 00:09:58.800]  阿蘭國和以色列國北國
[00:09:58.800 --> 00:10:02.480]  就上來攻打耶路撒冷
[00:10:02.480 --> 00:10:04.320]  卻不能把他攻陷
[00:10:04.320 --> 00:10:06.640]  所以就上去圍城
[00:10:06.640 --> 00:10:09.120]  七章第二節有人告訴戴維加說
[00:10:09.120 --> 00:10:13.600]  阿蘭已經在以法聯帝
[00:10:13.600 --> 00:10:15.920]  就是以色列帝安營
[00:10:15.920 --> 00:10:18.000]  於是發生什麼事
[00:10:18.000 --> 00:10:20.960]  王的心和人民的心都震動
[00:10:20.960 --> 00:10:25.760]  好像樹林裡面的樹木一樣
[00:10:25.760 --> 00:10:28.240]  被風搖動一樣
[00:10:28.240 --> 00:10:29.280]  怎麼辦呢
[00:10:29.280 --> 00:10:32.960]  在這樣的大勢裡面
[00:10:32.960 --> 00:10:39.120]  當冰林城下要去到圍剿耶路撒冷的時候
[00:10:39.120 --> 00:10:42.720]  亞哈斯王不知怎麼辦
[00:10:42.720 --> 00:10:46.400]  所以在這個時候就是一個不知所措的時候
[00:10:46.400 --> 00:10:48.720]  這個時候先知就出現
[00:10:48.720 --> 00:10:50.880]  就是以塞亞
[00:10:50.880 --> 00:10:52.960]  以塞亞就被上帝去猜拳
[00:10:52.960 --> 00:10:56.400]  就去跟亞哈斯講話
[00:10:56.400 --> 00:10:59.520]  大家要想清楚
[00:10:59.520 --> 00:11:00.880]  搞清楚什麼叫先知
[00:11:00.880 --> 00:11:02.000]  什麼叫Prophet
[00:11:02.000 --> 00:11:04.640]  先知不是說今天下雨了
[00:11:04.640 --> 00:11:05.600]  幾點鐘會下
[00:11:05.600 --> 00:11:07.200]  所以是準的
[00:11:07.200 --> 00:11:10.560]  先知不是Weather Forecast
[00:11:10.560 --> 00:11:12.320]  不是天氣報告
[00:11:12.320 --> 00:11:13.840]  先知是什麼呢
[00:11:13.840 --> 00:11:18.960]  先知有一個講法叫Crisis Manager
[00:11:18.960 --> 00:11:23.600]  就是說當國家或者人民
[00:11:23.600 --> 00:11:26.000]  生命裡面有crisis來的時候
[00:11:26.000 --> 00:11:29.200]  先知就去跟他講說話
[00:11:29.200 --> 00:11:31.440]  告訴他應該怎麼管理
[00:11:31.440 --> 00:11:36.400]  他現在面對的困境
[00:11:36.400 --> 00:11:40.640]  所以那個crisis就成為了teaching moment
[00:11:40.640 --> 00:11:42.160]  就是教導的時候
[00:11:42.160 --> 00:11:46.320]  上帝要跟面對危機的你
[00:11:46.320 --> 00:11:49.600]  你面對困境不同問題的時候
[00:11:49.600 --> 00:11:51.280]  上帝要跟你講話
[00:11:51.280 --> 00:11:54.960]  而跟你講話的媒介就是先知就是Prophet
[00:11:54.960 --> 00:11:56.160]  Prophet就是做什麼呢
[00:11:56.160 --> 00:11:58.000]  就是做Crisis Management
[00:11:58.000 --> 00:12:02.640]  帶你去了解你現在的困局是怎麼樣的
[00:12:02.640 --> 00:12:05.360]  於是以塞亞就去見亞哈斯王
[00:12:05.360 --> 00:12:07.360]  記得這個壞人的王
[00:12:07.360 --> 00:12:12.320]  亞哈斯王就去找亞哈斯王跟他講一些話
[00:12:12.320 --> 00:12:14.400]  七章第三節
[00:12:14.400 --> 00:12:17.680]  耶和華對以塞亞說
[00:12:17.680 --> 00:12:19.440]  你帶著你的兒子
[00:12:19.440 --> 00:12:20.640]  原來以塞亞有個兒子
[00:12:20.640 --> 00:12:25.680]  叫做斯亞瓦述
[00:12:25.680 --> 00:12:29.680]  意思就是說被擄的人一定會回來等等
[00:12:29.680 --> 00:12:31.520]  總之帶著他的兒子去哪裡呢
[00:12:31.520 --> 00:12:33.760]  去到上池的水溝盡頭
[00:12:33.760 --> 00:12:37.680]  就是漂泊在田間的大路上去迎接亞哈斯
[00:12:37.680 --> 00:12:43.200]  就是說先知知道亞哈斯在水溝的盡頭
[00:12:43.200 --> 00:12:45.920]  在大路上
[00:12:45.920 --> 00:12:47.600]  他在這裡做什麼呢
[00:12:47.600 --> 00:12:50.320]  應該就是當時耶路撒冷
[00:12:50.320 --> 00:12:52.320]  如果你說快要有人攻陷你的時候
[00:12:52.320 --> 00:12:53.440]  最重要的是做什麼
[00:12:53.440 --> 00:12:54.800]  就是Defense
[00:12:54.800 --> 00:12:56.800]  你的Defense在耶路撒冷最重要的
[00:12:56.800 --> 00:12:58.240]  就是你的水
[00:12:58.240 --> 00:12:59.760]  你的Water System
[00:12:59.760 --> 00:13:02.400]  這裡講到上池的水溝
[00:13:02.400 --> 00:13:03.680]  可能是耶路撒冷
[00:13:03.680 --> 00:13:05.840]  北面的一個水池
[00:13:05.840 --> 00:13:08.240]  就是當有人圍城
[00:13:08.240 --> 00:13:10.960]  你的City in siege的時候
[00:13:10.960 --> 00:13:13.600]  被人圍困的時候
[00:13:13.600 --> 00:13:14.560]  最重要的是什麼
[00:13:14.560 --> 00:13:15.920]  就是要有水任
[00:13:15.920 --> 00:13:18.480]  所以皇帝和他的內閣
[00:13:18.480 --> 00:13:21.040]  就去到耶路撒冷不同的地方視察一下
[00:13:21.040 --> 00:13:23.360]  他們的防衛系統
[00:13:23.360 --> 00:13:24.640]  先搞一搞國防
[00:13:24.640 --> 00:13:27.120]  這個時候就是National Defense的時候
[00:13:27.120 --> 00:13:30.400]  搞清楚水源夠不夠
[00:13:30.400 --> 00:13:31.520]  檢視一下
[00:13:31.520 --> 00:13:33.360]  以塞亞就去那裡找他
[00:13:33.360 --> 00:13:35.520]  然後說你去找他
[00:13:35.520 --> 00:13:37.520]  對他說什麼呢
[00:13:37.520 --> 00:13:43.120]  他說你要謹慎
[00:13:43.120 --> 00:13:46.640]  因為這個皇帝來到的時候
[00:13:46.640 --> 00:13:50.640]  他的計謀是不能夠暫立的
[00:13:50.640 --> 00:13:53.440]  耶和華一定會為你爭戰
[00:13:53.440 --> 00:13:55.680]  在這個危機裡面你不需要怕
[00:13:55.680 --> 00:13:59.520]  因為這兩個皇帝
[00:13:59.520 --> 00:14:02.720]  絕對不能夠成就他們的計謀
[00:14:02.720 --> 00:14:06.000]  阿蘭的首都就是大馬士革
[00:14:06.000 --> 00:14:07.360]  以法尼就是以色列
[00:14:07.360 --> 00:14:09.760]  必定會被毀滅
[00:14:09.760 --> 00:14:12.000]  你們若不相信
[00:14:12.000 --> 00:14:16.640]  就必定不得建立
[00:14:16.640 --> 00:14:18.720]  先知做什麼
[00:14:18.720 --> 00:14:22.880]  不是跟他說明天天氣的預測
[00:14:22.880 --> 00:14:26.400]  而是幫他去管理他的crisis
[00:14:26.400 --> 00:14:27.680]  在這個危機裡面
[00:14:27.680 --> 00:14:30.880]  以塞亞就是跟阿克斯王說
[00:14:30.880 --> 00:14:32.800]  搞清楚
[00:14:32.800 --> 00:14:34.720]  你要用上帝的眼光
[00:14:34.720 --> 00:14:39.280]  去檢視一下你現在在面對的危機
[00:14:39.280 --> 00:14:41.920]  不要用你自己的眼光
[00:14:41.920 --> 00:14:44.480]  用上帝的眼光來看一下上帝
[00:14:44.480 --> 00:14:46.400]  在你身上在做什麼
[00:14:46.400 --> 00:14:48.720]  在世界上在做什麼
[00:14:48.720 --> 00:14:50.720]  阿克斯在這個危機裡面
[00:14:50.720 --> 00:14:52.880]  就是怕到臉青青
[00:14:52.880 --> 00:14:54.320]  他怎麼回應
[00:14:54.320 --> 00:14:57.200]  第七章第十節
[00:14:57.200 --> 00:15:01.200]  耶和華有告訴阿克斯王
[00:15:01.200 --> 00:15:04.880]  你向耶和華你的神去求一個兆頭
[00:15:04.880 --> 00:15:08.320]  或顯在深處或顯在高處
[00:15:08.320 --> 00:15:10.000]  即是sky is the limit
[00:15:10.000 --> 00:15:12.560]  即是你儘管求一個兆頭
[00:15:12.560 --> 00:15:14.080]  儘管求一個sign
[00:15:14.080 --> 00:15:17.440]  以致能夠confirm我在你中間在做什麼
[00:15:17.440 --> 00:15:19.200]  我在你中間做的救贖
[00:15:19.200 --> 00:15:20.880]  阿克斯王你儘管求
[00:15:20.880 --> 00:15:22.800]  阿克斯王說什麼呢
[00:15:22.800 --> 00:15:27.920]  阿克斯王說 我不試探耶和華
[00:15:27.920 --> 00:15:29.120]  大家記得很奇怪
[00:15:29.120 --> 00:15:30.880]  這個是壞人的王
[00:15:30.880 --> 00:15:31.920]  他說了一句這樣的話
[00:15:31.920 --> 00:15:34.000]  他說我不求任何兆頭
[00:15:34.000 --> 00:15:37.120]  因為我不會去test the lord
[00:15:37.120 --> 00:15:40.960]  我不會去試探耶和華
[00:15:40.960 --> 00:15:45.840]  好像是一句很敬畏神的話
[00:15:45.840 --> 00:15:48.640]  但是如果你看一下其他的經文記載
[00:15:48.640 --> 00:15:50.640]  列王記或者歷代字
[00:15:50.640 --> 00:15:53.520]  你就知道為什麼他不求兆頭
[00:15:53.520 --> 00:15:56.240]  為什麼他不想耶和華插手
[00:15:56.240 --> 00:15:57.440]  原因就是
[00:15:57.440 --> 00:16:00.000]  例如列王記下第十六章
[00:16:00.000 --> 00:16:03.280]  那裏說了一段很長的經文
[00:16:03.280 --> 00:16:08.240]  那裏說阿克斯已經差派了使者
[00:16:08.240 --> 00:16:10.320]  去見亞述王
[00:16:10.320 --> 00:16:12.560]  你記得地圖上面有兩個小的國家
[00:16:12.560 --> 00:16:16.720]  阿蘭和以色列國家圍攻他
[00:16:16.720 --> 00:16:19.760]  阿克斯王找到一條什麼辦法
[00:16:19.760 --> 00:16:22.640]  當時朝廷就決定
[00:16:22.640 --> 00:16:28.240]  不如我們找我們的敵人的敵人
[00:16:28.240 --> 00:16:34.320]  找亞述帝國去幫我們
[00:16:34.320 --> 00:16:37.600]  於是他就在聖殿、皇宮那裏找了很多
[00:16:37.600 --> 00:16:39.440]  挖了很多的金、銀
[00:16:39.440 --> 00:16:43.200]  就送了去亞述王那裏做禮物
[00:16:43.200 --> 00:16:43.920]  第九節
[00:16:43.920 --> 00:16:46.000]  於是亞述王就答應他
[00:16:46.000 --> 00:16:47.280]  我來幫你
[00:16:47.280 --> 00:16:49.840]  於是敵人的敵人
[00:16:49.840 --> 00:16:54.720]  亞述帝國就去攻打阿蘭國
[00:16:54.720 --> 00:16:56.880]  以致他們就退兵
[00:16:56.880 --> 00:17:00.960]  耶路撒冷就沒事
[00:17:00.960 --> 00:17:03.360]  你想想這個阿克斯王
[00:17:03.360 --> 00:17:06.880]  他寧願求敵國
[00:17:06.880 --> 00:17:10.480]  都不願意去求耶和華
[00:17:10.480 --> 00:17:14.320]  事情的下文也都有交代
[00:17:14.320 --> 00:17:18.400]  以塞瓦見到阿克斯王
[00:17:18.400 --> 00:17:22.160]  說不願意去投靠耶和華
[00:17:22.160 --> 00:17:24.080]  十三節
[00:17:24.080 --> 00:17:27.920]  以塞瓦就去警告大衛家
[00:17:27.920 --> 00:17:30.400]  警告亞述
[00:17:30.400 --> 00:17:34.240]  大衛家你們要聽
[00:17:34.240 --> 00:17:39.280]  你們使人厭煩還算小事
[00:17:39.280 --> 00:17:43.760]  還使我們的神耶和華厭煩嗎?
[00:17:43.760 --> 00:17:45.040]  有沒有搞錯?
[00:17:45.040 --> 00:17:46.640]  你求敵國
[00:17:46.640 --> 00:17:51.840]  都不去求問耶和華
[00:17:51.840 --> 00:17:54.480]  七章第十四節
[00:17:54.480 --> 00:17:58.800]  所以主都會給你一個兆頭
[00:17:58.800 --> 00:18:00.400]  給你一個sign
[00:18:00.400 --> 00:18:01.360]  這個sign是甚麼呢?
[00:18:01.360 --> 00:18:04.000]  他說阿罕就是我們聖誕節讀的經文
[00:18:04.000 --> 00:18:07.040]  必有同女懷人生子
[00:18:07.040 --> 00:18:10.400]  他要給他起名叫以瑪萊尼
[00:18:10.400 --> 00:18:16.320]  到他曉得棄惡擇善的時候
[00:18:16.320 --> 00:18:18.720]  choose good and evil的時候
[00:18:18.720 --> 00:18:23.200]  他這個孩子一定會有娛樂和風物
[00:18:23.200 --> 00:18:29.440]  因為這個孩子曉得棄惡擇善之前
[00:18:29.440 --> 00:18:32.560]  他未懂得choose good and evil之前
[00:18:32.560 --> 00:18:37.280]  你所畏懼的兩個王就是阿蘭王和以色列王
[00:18:37.280 --> 00:18:40.560]  他們的地方就會被棄住
[00:18:40.560 --> 00:18:42.880]  即是說他們一定會失敗
[00:18:42.880 --> 00:18:46.720]  這句說話很多時我們只cut了十四節出來
[00:18:46.720 --> 00:18:49.280]  放在聖誕卡上面
[00:18:49.280 --> 00:18:55.040]  但上文下理你見到原來是有其他的內容
[00:18:55.040 --> 00:18:58.000]  但這裡幾乎每一句都需要解釋
[00:18:58.000 --> 00:19:00.960]  第一同女懷人生子
[00:19:00.960 --> 00:19:04.640]  同女在希伯來的原文
[00:19:04.640 --> 00:19:06.720]  其實是年輕女的意思
[00:19:06.720 --> 00:19:09.040]  當時十三、十四歲就會結婚
[00:19:09.040 --> 00:19:11.600]  十三、十四歲即是young woman
