
[00:00:00.000 --> 00:00:02.320]  我們來到舊日網上的第十三講
[00:01:28.720 --> 00:01:29.440]  如果不是的話
[00:01:29.440 --> 00:01:31.240]  我自己也會知道
[00:01:31.240 --> 00:01:34.240]  神去所多瑪查證
[00:01:34.240 --> 00:01:38.240]  查證一下是不是罪惡滿盈面臨審判
[00:01:38.240 --> 00:01:41.520]  之後阿伯拉罕聽見這個消息的時候
[00:01:41.520 --> 00:01:44.720]  他就跟神有一個很長的對話
[00:01:44.720 --> 00:01:45.720]  第二十二節
[00:01:45.720 --> 00:01:50.600]  其中兩個人往那裡動身向所多瑪走去
[00:01:50.600 --> 00:01:53.280]  阿伯拉罕站在耶和華面前
[00:01:53.280 --> 00:01:55.000]  阿伯拉罕就上前來說
[00:01:55.000 --> 00:01:58.760]  神啊!你真的要將義人和惡人一起除滅嗎?
[00:01:58.760 --> 00:02:01.360]  假如城中有五十個義人
[00:02:01.360 --> 00:02:03.960]  你還真要除滅那地方
[00:02:03.960 --> 00:02:08.720]  不為城裡面五十個義人而赦免那地方嗎?
[00:02:08.720 --> 00:02:11.240]  你絕不會作這樣的事
[00:02:11.240 --> 00:02:14.040]  把義人與惡人一同殺死
[00:02:14.040 --> 00:02:16.440]  把義人和惡人一同看待
[00:02:16.440 --> 00:02:17.600]  你絕不會這樣
[00:02:17.600 --> 00:02:22.320]  審判全地的主豈不會行公義嗎?
[00:02:22.320 --> 00:02:23.680]  神就回答他
[00:02:23.680 --> 00:02:26.120]  因為那五十個義人的話
[00:02:26.120 --> 00:02:27.600]  如果真的有五十個義人
[00:02:27.600 --> 00:02:30.840]  他就暫且不會審判所多瑪和馬拉
[00:02:30.840 --> 00:02:32.840]  然後阿伯拉罕繼續對話的當中
[00:02:32.840 --> 00:02:34.600]  就好像講價一樣
[00:02:34.600 --> 00:02:38.200]  由五十位義人到四十位、三十位、二十位
[00:02:38.200 --> 00:02:41.240]  最後就十八章三十二節
[00:02:41.240 --> 00:02:42.200]  阿伯拉罕就說
[00:02:42.200 --> 00:02:43.920]  請主不要動腦
[00:02:43.920 --> 00:02:46.240]  用我問你最後一次
[00:02:46.240 --> 00:02:49.280]  假如在那裡找到十個義人
[00:02:49.280 --> 00:02:50.520]  那又如何?
[00:02:50.520 --> 00:02:51.400]  神就回答他
[00:02:51.400 --> 00:02:52.920]  因為這十個的緣故
[00:02:52.920 --> 00:02:55.440]  我就不會毀滅那城
[00:02:55.440 --> 00:02:58.160]  然後十九章就很詳細地講述
[00:02:58.160 --> 00:03:01.200]  兩位神的使者到達了所多瑪
[00:03:01.200 --> 00:03:03.400]  發生了什麼事情
[00:03:03.400 --> 00:03:05.640]  十九章第一節
[00:03:05.640 --> 00:03:07.080]  黃昏的時候
[00:03:07.080 --> 00:03:09.560]  那兩位使者到了所多瑪
[00:03:09.560 --> 00:03:12.800]  當時羅德坐在所多瑪的城門口
[00:03:12.800 --> 00:03:14.640]  羅德一看見他們
[00:03:14.640 --> 00:03:16.040]  就起來迎接他們
[00:03:16.040 --> 00:03:17.120]  俯伏在地
[00:03:17.120 --> 00:03:19.560]  羅德再三地來拯救他們
[00:03:19.560 --> 00:03:22.000]  這些使者才肯去到他們的家
[00:03:22.000 --> 00:03:23.720]  羅德就為他擺上筵席
[00:03:23.720 --> 00:03:24.960]  燒了母烤餅
[00:03:24.960 --> 00:03:27.760]  然後他們就吃了
[00:03:27.760 --> 00:03:31.080]  記得這些是款待客女
[00:03:31.080 --> 00:03:32.000]  Hospitality
[00:03:32.000 --> 00:03:35.320]  近東十分重要的社會價值
[00:03:35.320 --> 00:03:37.640]  這些是道德的指標
[00:03:37.640 --> 00:03:39.840]  這裡已經有一點暗示
[00:03:39.840 --> 00:03:42.320]  整座的所多瑪城
[00:03:42.320 --> 00:03:46.040]  只有羅德一個願意款待客女
[00:03:46.040 --> 00:03:47.960]  其他人到底去了哪裡?
[00:03:47.960 --> 00:03:49.840]  十九章第四節就出現了
[00:03:49.840 --> 00:03:52.080]  他們沒有躺下睡覺
[00:03:52.080 --> 00:03:53.720]  那城裡面的人
[00:03:53.720 --> 00:03:54.720]  所多瑪的男人
[00:03:54.720 --> 00:03:56.280]  無論年輕的還是年老的
[00:03:56.280 --> 00:03:57.960]  從各處來到去
[00:03:57.960 --> 00:04:01.040]  圍住羅德的房子
[00:04:01.040 --> 00:04:02.440]  他們就呼喚羅德
[00:04:02.440 --> 00:04:03.080]  對他說
[00:04:03.080 --> 00:04:04.440]  今晚到你這裡的人
[00:04:04.440 --> 00:04:05.720]  將他們帶出來
[00:04:05.720 --> 00:04:06.560]  交出來
[00:04:06.560 --> 00:04:09.440]  我們要與他們同房
[00:04:09.440 --> 00:04:11.200]  你想象當時的情況
[00:04:11.200 --> 00:04:12.320]  可能非常緊急
[00:04:12.320 --> 00:04:14.200]  以及非常暴力
[00:04:14.200 --> 00:04:15.120]  第六節
[00:04:15.120 --> 00:04:16.080]  羅德就出來了
[00:04:16.080 --> 00:04:17.920]  隨手把門關上
[00:04:17.920 --> 00:04:19.960]  到門口眾人那裡說
[00:04:19.960 --> 00:04:21.160]  我的弟兄們
[00:04:21.160 --> 00:04:23.520]  你不要這樣作惡
[00:04:23.520 --> 00:04:24.120]  看啊
[00:04:24.120 --> 00:04:25.480]  我有兩個女兒
[00:04:25.480 --> 00:04:28.600]  是沒有與男人同房的
[00:04:28.600 --> 00:04:30.000]  讓我把他們帶出來
[00:04:30.000 --> 00:04:31.960]  你們高興怎樣待他就怎樣待他
[00:04:31.960 --> 00:04:33.760]  至於兩個客人
[00:04:33.760 --> 00:04:35.000]  來到我四下的時候
[00:04:35.000 --> 00:04:38.360]  你們不可向他們作甚
[00:04:38.360 --> 00:04:39.720]  我們現代人也好
[00:04:39.720 --> 00:04:41.000]  古代人也好
[00:04:41.000 --> 00:04:43.200]  我相信看到這個情節的時候
[00:04:43.200 --> 00:04:44.600]  都很難解釋
[00:04:44.600 --> 00:04:45.640]  羅德說
[00:04:45.640 --> 00:04:48.120]  你們想污辱我的客人
[00:04:48.120 --> 00:04:49.640]  你們千萬不可以這樣做
[00:04:49.640 --> 00:04:53.320]  不如我把我兩個女兒交出來吧
[00:04:53.320 --> 00:04:56.000]  這些是令人很費解的情節
[00:04:56.000 --> 00:04:58.000]  或者很費解的對答
[00:04:58.000 --> 00:05:02.200]  這裡當然預設了中東款待的文化
[00:05:02.200 --> 00:05:05.480]  人的天職主家要做什麼呢?
[00:05:05.480 --> 00:05:08.200]  就是保障客人的安危
[00:05:08.200 --> 00:05:11.280]  或者可能這個情勢很急
[00:05:11.280 --> 00:05:13.320]  很暴躁的一個時間
[00:05:13.320 --> 00:05:17.000]  連羅德都不知道怎樣去解圍
[00:05:17.000 --> 00:05:18.040]  或者
[00:05:18.040 --> 00:05:20.600]  經文又再次想強調一件事
[00:05:20.600 --> 00:05:21.880]  第九節
[00:05:21.880 --> 00:05:25.600]  眾人卻說滾開
[00:05:25.600 --> 00:05:29.160]  又說有一個這類寄居的人
[00:05:29.160 --> 00:05:30.160]  就指著羅德
[00:05:30.160 --> 00:05:32.480]  竟然敢做我們的審判官
[00:05:32.480 --> 00:05:36.000]  現在我們要害你比害他們更加厲害
[00:05:36.000 --> 00:05:39.400]  眾人就向羅德猛烈的濟勇向前
[00:05:39.400 --> 00:05:41.600]  想打破他的防門
[00:05:41.600 --> 00:05:43.800]  這兩個使者就伸手出來
[00:05:43.800 --> 00:05:45.800]  把羅德拉回屋內
[00:05:45.800 --> 00:05:47.320]  並且把門關上
[00:05:47.320 --> 00:05:48.920]  然後就激打門外的人
[00:05:48.920 --> 00:05:51.880]  使他們無論老少眼目昏花
[00:05:51.880 --> 00:05:53.680]  以至找不到門口
[00:05:53.680 --> 00:05:55.640]  這裡有一點很緊急的時候
[00:05:55.640 --> 00:05:57.600]  但是天使插手進去
[00:05:57.600 --> 00:06:00.160]  顯示有種拖延
[00:06:00.160 --> 00:06:03.920]  最後天使真的要去審判罪惡之都
[00:06:03.920 --> 00:06:04.840]  第十二節
[00:06:04.840 --> 00:06:06.520]  那兒人對羅德說
[00:06:06.520 --> 00:06:08.920]  你兒女還活有什麼人
[00:06:08.920 --> 00:06:12.360]  還有沒有你的女婿女兒和城內所屬的人
[00:06:12.360 --> 00:06:14.280]  你們要帶他走
[00:06:14.280 --> 00:06:17.600]  因為我們快要毀滅這地方了
[00:06:17.600 --> 00:06:22.360]  控告他們的聖人在耶和華面前實在太大
[00:06:22.360 --> 00:06:25.960]  所以耶和華派我們來毀滅這地方
[00:06:25.960 --> 00:06:30.680]  之後整個晚上有很多拖延
[00:06:30.680 --> 00:06:32.080]  十九章十五節
[00:06:32.080 --> 00:06:33.800]  到天快亮的時候
[00:06:33.800 --> 00:06:35.080]  天空亮了
[00:06:35.080 --> 00:06:36.080]  搞了一整晚
[00:06:36.080 --> 00:06:38.160]  兩位使者就催促羅德
[00:06:38.160 --> 00:06:42.000]  起來帶著你的妻子和你這裡兩個女兒出去
[00:06:42.000 --> 00:06:44.880]  免得你因為這個城的罪孽
[00:06:44.880 --> 00:06:47.360]  你們一同滅亡
[00:06:47.360 --> 00:06:50.160]  羅德還猶豫不決
[00:06:50.160 --> 00:06:53.520]  兩個人因為耶和華的恩典寬容羅德
[00:06:53.520 --> 00:06:54.680]  就拉著羅德的手
[00:06:54.680 --> 00:06:57.560]  他的妻子的手和兩個女兒的手
[00:06:57.560 --> 00:06:59.520]  將他們帶出去城
[00:06:59.520 --> 00:07:01.520]  羅德到達所以的時候
[00:07:01.520 --> 00:07:04.560]  太陽已經在地面上升上來
[00:07:04.560 --> 00:07:05.200]  二十四節
[00:07:05.200 --> 00:07:08.840]  當時耶和華就使得流黃雨火
[00:07:08.840 --> 00:07:12.080]  從天上耶和華拿了江宇
[00:07:12.080 --> 00:07:14.160]  所多瑪和阿摩賴
[00:07:14.160 --> 00:07:16.560]  把那城全國平原
[00:07:16.560 --> 00:07:21.840]  城中所有的居民連地上生長的都毀滅了
[00:07:21.840 --> 00:07:23.200]  二十六節
[00:07:23.200 --> 00:07:26.000]  羅德的妻子在羅德的後面
[00:07:26.000 --> 00:07:29.640]  向後一望就變成炎柱
[00:07:29.640 --> 00:07:33.760]  向後一望可能是一些很生動的妙術
[00:07:33.760 --> 00:07:35.280]  意思就是說
[00:07:35.280 --> 00:07:37.120]  羅德的妻子是凝望
[00:07:37.120 --> 00:07:40.520]  是很眷戀想留在罪惡之中
[00:07:40.520 --> 00:07:43.000]  之後她自己也滅亡
[00:07:43.000 --> 00:07:44.360]  然後故事的發展
[00:07:44.360 --> 00:07:45.880]  大家可能記得
[00:07:45.880 --> 00:07:47.920]  就是羅德和他們兩個的女兒
[00:07:47.920 --> 00:07:51.640]  逃到去所以的山洞上
[00:07:51.640 --> 00:07:53.200]  然後在那裡避難
[00:07:53.200 --> 00:07:55.120]  然後亂倫就發生了
[00:07:55.120 --> 00:07:59.800]  就成為了摩訶和亞門人的祖先
[00:07:59.800 --> 00:08:04.600]  剛才所交代的二十四小時多的故事
[00:08:04.600 --> 00:08:05.920]  是非常緊湊
[00:08:05.920 --> 00:08:09.720]  但是也是一個非常令人吃驚
[00:08:09.720 --> 00:08:12.920]  最後的結局也是非常羞恥的
[00:08:12.920 --> 00:08:19.280]  罪惡之都所多瑪
[00:08:19.280 --> 00:08:20.160]  Sodom
[00:08:20.160 --> 00:08:23.520]  這個故事是家傳戶曉的
[00:08:23.520 --> 00:08:26.480]  因為英文Sodomy
[00:08:26.480 --> 00:08:30.880]  中文可以譯作裙間等等的譯法
[00:08:30.880 --> 00:08:33.280]  這個字Sodomy
[00:08:33.280 --> 00:08:37.680]  就是由這個地名Sodom所多瑪而來
[00:08:37.680 --> 00:08:38.800]  第一方面
[00:08:38.800 --> 00:08:42.240]  在我們今時今日這個文化裡面看這段經文
[00:08:42.240 --> 00:08:46.080]  一定是令這個世代的人很難接受的
[00:08:46.080 --> 00:08:48.760]  因為經文似乎很反同
[00:08:48.760 --> 00:08:51.160]  特別是對這個罪行
[00:08:51.160 --> 00:08:54.000]  作出很嚴厲的批判譴責
[00:08:54.000 --> 00:08:56.080]  甚至是神的審判
[00:08:56.080 --> 00:08:57.280]  在這個時代
[00:08:57.280 --> 00:08:59.320]  我們可以去了解
[00:08:59.320 --> 00:09:02.600]  為什麼看這段經文會有不同的感覺
[00:09:02.600 --> 00:09:07.840]  因為同性戀可能已經被大部分的人所接受了
[00:09:07.840 --> 00:09:10.640]  大叔的愛見怪不怪
[00:09:10.640 --> 00:09:13.440]  所以也有同志識經出來
[00:09:13.440 --> 00:09:18.360]  所謂同志識經就是對這些經文再作一些新的詮釋
[00:09:18.360 --> 00:09:19.960]  或者會指出
[00:09:19.960 --> 00:09:21.920]  這段經文所針對的
[00:09:21.920 --> 00:09:24.560]  不是我們今時今日所說的同性的行為
[00:09:24.560 --> 00:09:28.200]  而只是一些欺壓的情況
[00:09:28.200 --> 00:09:30.920]  又或者十九章第五節
[00:09:30.920 --> 00:09:33.800]  那裡有一個同房的動詞
[00:09:33.800 --> 00:09:35.720]  希伯來文是 "Yadah"
[00:09:35.720 --> 00:09:37.920]  有些同志識經會認為
[00:09:37.920 --> 00:09:40.160]  這裡所說的不是性行為
[00:09:40.160 --> 00:09:42.120]  而是 "investigation"
[00:09:42.120 --> 00:09:44.040]  而是調查的意思
[00:09:44.040 --> 00:09:45.960]  就是說 "bring them out"
[00:09:45.960 --> 00:09:47.440]  "we may know them"
[00:09:47.440 --> 00:09:49.280]  "we may investigate them"
[00:09:49.280 --> 00:09:50.640]  就是交他們出來
[00:09:50.640 --> 00:09:52.000]  我們盤問一下他們
[00:09:52.000 --> 00:09:54.680]  調查一下是不是間諜來到我們城裡面
[00:09:54.680 --> 00:09:55.760]  想做些什麼
[00:09:55.760 --> 00:09:58.080]  跟性行為是無關的
[00:09:58.080 --> 00:10:02.440]  這就是從希伯來文的文法入手
[00:10:02.440 --> 00:10:04.320]  但是如果你看上下文的話
[00:10:04.320 --> 00:10:05.680]  其實也有提示
[00:10:05.680 --> 00:10:08.600]  這件事情是跟性一定有關係的
[00:10:08.600 --> 00:10:10.680]  因為羅德想解圍的時候
[00:10:10.680 --> 00:10:13.760]  他跟這些所多瑪人說
[00:10:13.760 --> 00:10:15.120]  你們辱火攻心的話
[00:10:15.120 --> 00:10:18.880]  我就將我的女兒交出來
[00:10:18.880 --> 00:10:22.560]  而且最大的問題也是文法的問題
[00:10:22.560 --> 00:10:25.240]  因為希伯來文 "Yadah"
[00:10:25.240 --> 00:10:26.400]  "know"
[00:10:26.400 --> 00:10:29.120]  之後每每有一個 "personal object"
[00:10:29.120 --> 00:10:30.920]  就是帶著一個 "人" 的時候
[00:10:30.920 --> 00:10:32.960]  就是 "know someone" 的時候
[00:10:32.960 --> 00:10:35.000]  就不是純粹調查某人
[00:10:35.000 --> 00:10:36.960]  或者知道某人
[00:10:36.960 --> 00:10:39.200]  希伯來文由始至終
[00:10:39.200 --> 00:10:41.160]  說到 "know someone"
[00:10:41.160 --> 00:10:42.880]  知道某人的時候
[00:10:42.880 --> 00:10:45.280]  其實也是跟性有關的
[00:10:45.280 --> 00:10:46.360]  所以這種識經
[00:10:46.360 --> 00:10:49.240]  我們不能夠說得太嚴謹
[00:10:49.240 --> 00:10:50.640]  不如直接說
[00:10:50.640 --> 00:10:56.920]  我們希望去屈就現在的大文化
[00:10:56.920 --> 00:10:59.000]  大的環境
[00:10:59.000 --> 00:11:01.400]  我們想退一步來看看
[00:11:01.400 --> 00:11:04.800]  聖經裡面教一些東西
[00:11:04.800 --> 00:11:08.160]  很多時候是不是人不能夠接受呢?
[00:11:08.160 --> 00:11:10.560]  或者再退一步再想一想
[00:11:10.560 --> 00:11:12.040]  如果聖經
[00:11:12.040 --> 00:11:15.160]  神藉著聖經來對我們有教導
[00:11:15.160 --> 00:11:18.280]  如果每一樣東西都合我們口味的話
[00:11:18.280 --> 00:11:21.800]  這個神還是不是主呢?
[00:11:21.800 --> 00:11:23.600]  神是聖傑是公義
[00:11:23.600 --> 00:11:25.440]  祂會私行審判
[00:11:25.440 --> 00:11:28.600]  人是需要悔改要認罪的
[00:11:28.600 --> 00:11:30.960]  這些這麼簡單的福音道理
[00:11:30.960 --> 00:11:33.600]  都是人不能夠自然接受的
[00:11:33.600 --> 00:11:35.400]  我就情願
[00:11:35.400 --> 00:11:37.480]  聖經裡面所說的
[00:11:37.480 --> 00:11:40.000]  神想教導的
[00:11:40.000 --> 00:11:43.000]  很多時候是不合我口味的
[00:11:43.000 --> 00:11:44.640]  總比每一樣東西
[00:11:44.640 --> 00:11:47.240]  聖經都要切合我的口味
[00:11:47.240 --> 00:11:48.440]  我才相信
[00:11:48.440 --> 00:11:49.480]  如果是這樣的話
[00:11:49.480 --> 00:11:51.200]  神就不再是主
[00:11:51.200 --> 00:11:53.320]  只不過是偶像
[00:11:53.320 --> 00:11:55.520]  是一種偽基督教
[00:11:55.520 --> 00:11:56.760]  剛剛這個星期
[00:11:56.760 --> 00:11:58.680]  二零一年七月的時候
[00:11:58.680 --> 00:12:01.720]  報章上曾經有一些文章
[00:12:01.720 --> 00:12:06.480]  討論現代的宗教現象
[00:12:06.480 --> 00:12:08.040]  特別說到美國
[00:12:08.040 --> 00:12:09.800]  美國的New Religion
[00:12:09.800 --> 00:12:11.960]  是一種Fake Christianity
[00:12:11.960 --> 00:12:16.440]  這個文章其實是想引用一個基督教的統計學家
[00:12:16.440 --> 00:12:18.280]  叫做George Barnard
[00:12:18.280 --> 00:12:21.920]  George Barnard經過調查之後
[00:12:21.920 --> 00:12:24.480]  他就形容今時今日的人
[00:12:24.480 --> 00:12:27.320]  對基督教信仰的理解
[00:12:27.320 --> 00:12:30.680]  用三個英文字來總結出來
[00:12:30.680 --> 00:12:34.280]  Moralistic Therapeutic Deism
[00:12:34.280 --> 00:12:38.680]  就是道德治療的自然神論
[00:12:38.680 --> 00:12:40.960]  道德的意思就是Moralistic
[00:12:40.960 --> 00:12:42.360]  就是說我相信耶穌
[00:12:42.360 --> 00:12:45.080]  其實就是我做一個好人就夠了
[00:12:45.080 --> 00:12:47.520]  治療性的Therapeutic
[00:12:47.520 --> 00:12:49.040]  其實意思就是Feel Good
[00:12:49.040 --> 00:12:50.600]  就是合我的心意
[00:12:50.600 --> 00:12:52.320]  神最重要的
[00:12:52.320 --> 00:12:56.200]  祂要做的就是要令我開心
[00:12:56.200 --> 00:12:58.080]  Deism 自然神論
[00:12:58.080 --> 00:12:59.320]  就是神創造了這個世界
[00:12:59.320 --> 00:13:02.880]  祂不再參與當中
[00:13:02.880 --> 00:13:07.880]  這些就囊括了今時今日很多時候的趨勢
[00:13:07.880 --> 00:13:10.520]  就是人看基督教聖經的信仰
[00:13:10.520 --> 00:13:12.680]  只不過是一種治療性
[00:13:12.680 --> 00:13:15.760]  只不過是教你做一個很好的人
[00:13:15.760 --> 00:13:18.880]  一個Nice的人就足夠了
[00:13:18.880 --> 00:13:21.680]  這種現象或者趨勢
[00:13:21.680 --> 00:13:24.040]  其實是有它的危機在
[00:13:24.040 --> 00:13:25.800]  按照George Barnard所說
[00:13:25.800 --> 00:13:30.160]  就是你把基督教信仰的生活
[00:13:30.160 --> 00:13:35.120]  慢慢地將它每一個部分打掉
[00:13:35.120 --> 00:13:37.520]  不再需要在教會委神
[00:13:37.520 --> 00:13:39.640]  不再需要去崇拜
[00:13:39.640 --> 00:13:41.360]  不再需要去宣教
[00:13:41.360 --> 00:13:43.640]  不再需要奉獻侍奉
[00:13:43.640 --> 00:13:44.960]  作光作炎
[00:13:44.960 --> 00:13:47.720]  不需要再教養下一代去敬畏神
[00:13:47.720 --> 00:13:49.120]  讀經聽道
[00:13:49.120 --> 00:13:54.120]  只不過是繼續去深化我們本身對信仰的了解
[00:13:54.120 --> 00:13:55.720]  一切心照
[00:13:55.720 --> 00:13:58.360]  一樣東西都不用信仰生活
[00:13:58.360 --> 00:14:00.960]  最後結果會如何呢?
[00:14:00.960 --> 00:14:04.000]  就會什麼都不打緊
[00:14:04.000 --> 00:14:07.080]  最後連基督也不需要
[00:14:07.080 --> 00:14:10.640]  基督在歷史裡十個空墳墓裡所做的事情
[00:14:10.640 --> 00:14:12.720]  全部都不重要
[00:14:12.720 --> 00:14:16.200]  因為最後只不過是做一個Nice person
[00:14:16.200 --> 00:14:17.840]  去Feel good就足夠了
[00:14:17.840 --> 00:14:20.280]  這種是偽基督教
[00:14:20.280 --> 00:14:21.880]  是基督教外學
[00:14:21.880 --> 00:14:24.000]  但不是基督教本質的東西
[00:14:24.000 --> 00:14:27.560]  這種趨勢其實跟以前的上一代
[00:14:27.560 --> 00:14:29.480]  基督教派的問題其實都一樣
[00:14:29.480 --> 00:14:33.560]  基督教派說信耶穌就等上天堂
[00:14:33.560 --> 00:14:35.360]  現在就不用做任何事情
[00:14:35.360 --> 00:14:37.320]  你想想那個動態
[00:14:37.320 --> 00:14:39.520]  那個原理其實都一樣
[00:14:39.520 --> 00:14:44.120]  就是將神信仰fit入我自己的框架
[00:14:44.120 --> 00:14:46.280]  fit入我的box裡
[00:14:46.280 --> 00:14:50.080]  到最後我們出賣的可能就是福音
[00:14:50.080 --> 00:14:52.000]  就是基督
[00:14:52.000 --> 00:14:55.040]  引伸出另外一個問題
[00:14:55.040 --> 00:14:58.000]  就是疫情繼續延長的時候
[00:14:58.000 --> 00:15:00.120]  就更加深化這種偽基督
[00:15:00.120 --> 00:15:02.120]  什麼我們都不需要
[00:15:02.120 --> 00:15:05.880]  最重要的是我的心照就行
[00:15:05.880 --> 00:15:08.360]  在這個報道裡面
[00:15:08.360 --> 00:15:12.680]  有一個畫家畫了一個illustration
[00:15:12.680 --> 00:15:15.480]  一條直立的彩虹的羽
[00:15:15.480 --> 00:15:17.480]  上面有一個笑臉
[00:15:17.480 --> 00:15:20.040]  然後其實是一座塔
[00:15:20.040 --> 00:15:22.280]  他這個所謂的作品
[00:15:22.280 --> 00:15:23.640]  就叫做新巴比塔
[00:15:23.640 --> 00:15:25.640]  New Tower of Babel
[00:15:25.640 --> 00:15:26.960]  到底我們很多時候
[00:15:26.960 --> 00:15:29.200]  是不是就畫下了這種偽基督
[00:15:29.200 --> 00:15:30.560]  不知不覺地
[00:15:30.560 --> 00:15:33.920]  其實我們就是在信偽基督教
[00:15:33.920 --> 00:15:36.360]  而失去了的就是耶穌基督
[00:15:36.360 --> 00:15:49.920]  不過當我們看這段經文的時候
[00:15:49.920 --> 00:15:51.360]  可能我們又要留意
[00:15:51.360 --> 00:15:53.360]  會不會有另一個危機
[00:15:53.360 --> 00:15:55.040]  就是如果我們只是將這段經文
[00:15:55.040 --> 00:15:57.880]  當作是反同的金句
[00:15:57.880 --> 00:15:59.400]  我們的感覺就是
[00:15:59.400 --> 00:16:02.360]  好了,上帝就是要剿滅這些人
[00:16:02.360 --> 00:16:04.000]  他們是死有餘辜的
[00:16:04.000 --> 00:16:07.480]  這些罪是最大最大的罪
[00:16:07.480 --> 00:16:09.280]  那麼這個危機是什麼呢?
[00:16:09.280 --> 00:16:12.360]  就是會令到我們失去了平衡
[00:16:12.360 --> 00:16:14.360]  就會自以為意
[00:16:14.360 --> 00:16:18.840]  其實自以為意又是很大的罪
[00:16:18.840 --> 00:16:21.480]  經文有什麼值得我們留意的呢?
[00:16:21.480 --> 00:16:24.240]  當我們看過索羅馬的故事的時候
[00:16:24.240 --> 00:16:27.840]  我們當然不可以忘記一件事
[00:16:27.840 --> 00:16:32.080]  就是一個款待hospitality的故事
[00:16:32.080 --> 00:16:36.320]  就是經文裡面刻畫索羅馬是一個怎樣的社會
[00:16:36.320 --> 00:16:38.080]  一個怎樣的城市
[00:16:38.080 --> 00:16:41.040]  上文下理我們應該看得很清楚
[00:16:41.040 --> 00:16:43.200]  特別可能看第九節
[00:16:43.200 --> 00:16:46.040]  那個眾人跟羅德說什麼呢?
[00:16:46.040 --> 00:16:47.200]  他說你滾開
[00:16:47.200 --> 00:16:49.880]  又說羅德是在這裡寄居的人
[00:16:49.880 --> 00:16:52.480]  竟然敢作我們的審判官
[00:16:52.480 --> 00:16:54.080]  現在我們要害你
[00:16:54.080 --> 00:16:56.840]  比害他們這兩個客女更加厲害
[00:16:56.840 --> 00:16:59.040]  眾人就極力地往前推
[00:16:59.040 --> 00:17:01.320]  然後想打破他們的房門
[00:17:01.320 --> 00:17:07.440]  索羅馬的罪不是單單淫蕩淫惡
[00:17:07.440 --> 00:17:10.080]  而是誤款待欺凌弱小
[00:17:10.080 --> 00:17:11.920]  特別是客女
[00:17:11.920 --> 00:17:14.040]  其他舊約的經文
[00:17:14.040 --> 00:17:16.160]  講到索羅馬的時候
[00:17:16.160 --> 00:17:21.680]  其實都是針對一些更加廣泛的倫理問題
[00:17:21.680 --> 00:17:23.440]  譬如以賽亞書第一章
[00:17:23.440 --> 00:17:25.560]  這裡講到索羅馬的官長
[00:17:25.560 --> 00:17:29.760]  其實就是比喻作耶路撒冷的官長
[00:17:29.760 --> 00:17:31.240]  他說要聽耶和華的話
[00:17:31.240 --> 00:17:33.480]  你們要使作自揭
[00:17:33.480 --> 00:17:35.960]  在我面前來取消你們的惡行
[00:17:35.960 --> 00:17:37.480]  什麼惡行呢?
